energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Na_s_up,Se_s_up,Se_p_up
0.05702851,7.05713223,0.02360170,1.67338550,1.62936451,3.62566380,0.21664896,0.34443873,1.12337345
0.06303152,7.38050222,0.02511014,1.72851412,1.70004035,3.78636819,0.23751735,0.36319119,1.19979960
0.06903452,7.67602134,0.02656849,1.77503589,1.76394160,3.93189516,0.25868177,0.38099564,1.27421299
0.07503752,7.93941255,0.02795642,1.81218515,1.82012550,4.06009937,0.27987277,0.39760326,1.34565528
0.08104052,8.16686671,0.02925376,1.83935381,1.86776501,4.16910632,0.30079828,0.41277043,1.41318797
0.08704352,8.35516843,0.03044107,1.85611266,1.90617666,4.25737602,0.32115052,0.42626496,1.47592313
0.09304652,8.50181195,0.03150025,1.86222842,1.93484584,4.32376005,0.34061423,0.43787252,1.53305514
0.09904952,8.60510250,0.03241517,1.85767561,1.95344856,4.36754960,0.35887569,0.44740307,1.58389232
0.10505253,8.66423841,0.03317225,1.84264280,1.96186864,4.38851226,0.37563244,0.45469696,1.62788711
0.11105553,8.67937012,0.03376107,1.81753286,1.96020944,4.38691581,0.39060323,0.45963051,1.66466334
0.11705853,8.65163272,0.03417478,1.78295693,1.94879955,4.36353732,0.40353765,0.46212080,1.69403936
0.12306153,8.58314949,0.03441053,1.73972229,1.92819179,4.31965687,0.41422520,0.46212938,1.71604567
0.12906453,8.47700506,0.03446977,1.68881444,1.89915532,4.25703534,0.42250323,0.45966473,1.73093591
0.13506753,8.33718791,0.03435833,1.63137391,1.86266083,4.17787668,0.42826334,0.45478323,1.73919034
0.14107054,8.16850305,0.03408645,1.56866844,1.81985904,4.08477531,0.43145605,0.44758870,1.74151117
0.14707354,7.97645698,0.03366861,1.50206163,1.77205293,3.98065038,0.43209322,0.43823023,1.73880943
0.15307654,7.76711816,0.03312326,1.43297886,1.72066457,3.86866866,0.43024841,0.42689854,1.73218342
0.15907954,7.54695724,0.03247236,1.36287175,1.66719742,3.75215863,0.42605474,0.41382088,1.72288913
0.16508254,7.32267211,0.03174080,1.29318217,1.61319524,3.63451868,0.41970066,0.39925469,1.71230359
0.17108554,7.10100354,0.03095574,1.22530699,1.56019899,3.51912230,0.41142353,0.38348019,1.70188200
0.17708854,6.88854748,0.03014587,1.16056455,1.50970297,3.40922372,0.40150148,0.36679232,1.69311036
0.18309155,6.69157052,0.02934060,1.10016388,1.46311181,3.30786701,0.39024381,0.34949224,1.68745514
0.18909455,6.51583452,0.02856919,1.04517739,1.42169955,3.21780175,0.37798033,0.33187878,1.68631187
0.19509755,6.36643634,0.02785997,0.99651780,1.38657233,3.14140818,0.36505019,0.31424021,1.69095473
0.20110055,6.24766798,0.02723948,0.95491970,1.35863588,3.08063408,0.35179063,0.29684658,1.70248886
0.20710355,6.16290157,0.02673177,0.92092617,1.33856889,3.03694553,0.33852612,0.27994304,1.72180764
0.21310655,6.11450279,0.02635770,0.89488065,1.32680323,3.01129283,0.32555828,0.26374422,1.74955636
0.21910955,6.10377510,0.02613435,0.87692393,1.32351169,3.00409261,0.31315710,0.24842995,1.78610393
0.22511256,6.13093622,0.02607457,0.86699636,1.32860362,3.01522626,0.30155354,0.23414244,1.83152374
0.23111556,6.19512697,0.02618666,0.86484482,1.34172875,3.04405450,0.29093398,0.22098482,1.88558461
0.23711856,6.29445150,0.02647407,0.87003431,1.36228893,3.08944704,0.28143643,0.20902125,1.94775196
0.24312156,6.42604682,0.02693540,0.88196352,1.38945759,3.14982604,0.27314873,0.19827820,2.01719955
0.24912456,6.58617883,0.02756437,0.89988401,1.42220603,3.22322152,0.26610853,0.18874702,2.09283103
0.25512756,6.77036073,0.02835005,0.92292243,1.45933598,3.30733641,0.26030512,0.18038747,2.17331068
0.26113057,6.97348967,0.02927711,0.95010505,1.49951688,3.39961878,0.25568273,0.17313202,2.25710200
0.26713357,7.18999651,0.03032629,0.98038405,1.54132710,3.49733870,0.25214531,0.16689070,2.34251275
0.27313657,7.41400372,0.03147487,1.01266493,1.58329716,3.59766694,0.24956229,0.16155625,2.42774464
0.27913957,7.63948608,0.03269737,1.04583420,1.62395394,3.69775286,0.24777520,0.15700935,2.51094581
0.28514257,7.86042929,0.03396628,1.07878692,1.66186393,3.79479912,0.24660489,0.15312375,2.59026410
0.29114557,8.07098171,0.03525285,1.11045314,1.69567443,3.88613103,0.24585886,0.14977106,2.66389921
0.29714857,8.26559517,0.03652801,1.13982295,1.72415107,3.96925848,0.24533872,0.14682514,2.73015197
0.30315158,8.43915113,0.03776333,1.16596920,1.74621051,4.04192924,0.24484735,0.14416593,2.78746892
0.30915458,8.58706957,0.03893199,1.18806771,1.76094738,4.10217246,0.24419554,0.14168263,2.83448106
0.31515758,8.70539842,0.04000981,1.20541427,1.76765470,4.14833177,0.24320809,0.13927630,2.87003545
0.32116058,8.79088245,0.04097622,1.21743829,1.76583722,4.17908797,0.24172904,0.13686180,2.89321911
0.32716358,8.84101105,0.04181526,1.22371262,1.75521765,4.19347143,0.23962605,0.13436902,2.90337473
0.33316658,8.85404523,0.04251648,1.22395970,1.73573571,4.19086486,0.23679373,0.13174367,2.90010823
0.33916958,8.82902477,0.04307573,1.21805368,1.70754066,4.17099740,0.23315601,0.12894744,2.88328841
0.34517259,8.76575689,0.04349586,1.20601885,1.67097763,4.13393113,0.22866747,0.12595779,2.85303930
0.35117559,8.66478833,0.04378726,1.18802442,1.62656887,4.08004112,0.22331356,0.12276733,2.80972598
0.35717859,8.52736284,0.04396821,1.16437596,1.57499076,4.00999047,0.21710995,0.11938287,2.75393495
0.36318159,8.35536637,0.04406501,1.13550384,1.51704770,3.92470146,0.21010091,0.11582429,2.68645003
0.36918459,8.15126217,0.04411188,1.10194910,1.45364405,3.82532398,0.20235689,0.11212320,2.60822501
0.37518759,7.91801794,0.04415062,1.06434715,1.38575518,3.71320230,0.19397144,0.10832140,2.52035414
0.38119060,7.65902712,0.04422994,1.02340982,1.31439877,3.58984098,0.18505747,0.10446930,2.42404153
0.38719360,7.37802603,0.04440463,0.97990630,1.24060713,3.45687059,0.17574321,0.10062425,2.32057042
0.39319660,7.07900865,0.04473429,0.93464332,1.16540150,3.31601367,0.16616777,0.09684880,2.21127320
0.39919960,6.76614031,0.04528194,0.88844515,1.08976888,3.16905137,0.15647665,0.09320885,2.09750274
0.40520260,6.44367162,0.04611226,0.84213383,1.01464184,3.01779093,0.14681721,0.08977188,1.98060571
0.41120560,6.11585388,0.04728966,0.79650997,0.94088156,2.86403410,0.13733433,0.08660503,1.86189822
0.41720860,5.78685681,0.04887615,0.75233468,0.86926436,2.70954673,0.12816628,0.08377322,1.74264402
0.42321161,5.46068989,0.05092905,0.71031266,0.80047156,2.55602958,0.11944107,0.08133730,1.62403546
0.42921461,5.14112820,0.05349865,0.67107709,0.73508252,2.40509057,0.11127312,0.07935214,1.50717732
0.43521761,4.83164400,0.05662586,0.63517634,0.67357084,2.25821873,0.10376064,0.07786486,1.39307344
0.44122061,4.53534513,0.06033986,0.60306280,0.61630322,2.11676028,0.09698343,0.07691316,1.28261623
0.44722361,4.25492154,0.06465604,0.57508419,0.56354074,1.98189712,0.09100142,0.07652374,1.17657886
0.45322661,3.99260111,0.06957410,0.55147722,0.51544228,1.85462842,0.08585379,0.07671102,1.07561025
0.45922961,3.75011607,0.07507650,0.53236412,0.47206974,1.73575582,0.08155869,0.07747612,0.98023258
0.46523262,3.52868104,0.08112746,0.51775182,0.43339469,1.62587269,0.07811363,0.07880612,0.89084134
0.47123562,3.32898368,0.08767237,0.50753411,0.39930626,1.52535824,0.07549633,0.08067385,0.80770780
0.47723862,3.15118855,0.09463789,0.50149655,0.36961998,1.43437656,0.07366623,0.08303798,0.73098368
0.48324162,2.99495457,0.10193266,0.49932435,0.34408741,1.35288122,0.07256636,0.08584375,0.66070803
0.48924462,2.85946592,0.10944875,0.50061287,0.32240625,1.28062532,0.07212569,0.08902413,0.59681589
0.49524762,2.74347582,0.11706376,0.50488065,0.30423087,1.21717704,0.07226175,0.09250153,0.53914873
0.50125063,2.64536212,0.12464356,0.51158471,0.28918302,1.16194024,0.07288361,0.09619002,0.48746628
0.50725363,2.56319317,0.13204572,0.52013757,0.27686258,1.11417968,0.07389497,0.09999795,0.44145937
0.51325663,2.49480185,0.13912330,0.52992579,0.26685810,1.07305001,0.07519737,0.10383097,0.40076366
0.51925963,2.43786541,0.14572915,0.54032921,0.25875711,1.03762754,0.07669341,0.10759533,0.36497360
0.52526263,2.38998824,0.15172029,0.55074042,0.25215582,1.00694372,0.07828990,0.11120133,0.33365644
0.53126563,2.34878470,0.15696239,0.56058382,0.24666812,0.98001906,0.07990076,0.11456669,0.30636591
0.53726863,2.31195886,0.16133415,0.56933349,0.24193371,0.95589619,0.08144973,0.11761991,0.28265493
0.54327164,2.27737828,0.16473120,0.57652928,0.23762511,0.93367080,0.08287263,0.12030319,0.26208744
0.54927464,2.24313891,0.16706965,0.58179045,0.23345345,0.91251931,0.08411923,0.12257500,0.24424857
0.55527764,2.20761889,0.16828884,0.58482638,0.22917286,0.89172222,0.08515450,0.12441197,0.22875332
0.56128064,2.16951917,0.16835335,0.58544381,0.22458341,0.87068225,0.08595942,0.12581015,0.21525327
0.56728364,2.12788965,0.16725410,0.58355041,0.21953249,0.84893679,0.08653099,0.12678537,0.20344139
0.57328664,2.08214018,0.16500847,0.57915440,0.21391474,0.82616424,0.08688178,0.12737286,0.19305480
0.57928964,2.03203641,0.16165956,0.57236042,0.20767045,0.80218417,0.08703871,0.12762589,0.18387567
0.58529265,1.97768104,0.15727440,0.56336159,0.20078267,0.77695171,0.08704135,0.12761368,0.17573019
0.59129565,1.91948205,0.15194152,0.55242839,0.19327311,0.75054648,0.08693960,0.12741844,0.16848600
0.59729865,1.85810950,0.14576764,0.53989465,0.18519705,0.72315695,0.08679098,0.12713179,0.16204812
0.60330165,1.79444354,0.13887396,0.52614136,0.17663756,0.69506108,0.08665762,0.12685078,0.15635392
0.60930465,1.72951622,0.13139200,0.51157910,0.16769917,0.66660434,0.08660293,0.12667336,0.15136711
0.61530765,1.66444992,0.12345932,0.49662975,0.15850140,0.63817626,0.08668833,0.12669396,0.14707148
0.62131066,1.60039565,0.11521524,0.48170844,0.14917232,0.61018667,0.08696997,0.12699902,0.14346435
0.62731366,1.53847377,0.10679671,0.46720641,0.13984243,0.58304278,0.08749573,0.12766281,0.14055038
0.63331666,1.47972003,0.09833460,0.45347565,0.13063911,0.55712810,0.08830255,0.12874389,0.13833577
0.63931966,1.42503906,0.08995039,0.44081580,0.12168176,0.53278412,0.08941426,0.13028209,0.13682332
0.64532266,1.37516725,0.08175356,0.42946403,0.11307780,0.51029542,0.09084005,0.13229648,0.13600843
0.65132566,1.33064619,0.07383948,0.41958812,0.10491971,0.48987880,0.09257353,0.13478424,0.13587621
0.65732866,1.29180758,0.06628810,0.41128302,0.09728300,0.47167660,0.09459258,0.13772056,0.13639991
0.66333167,1.25876960,0.05916323,0.40457092,0.09022520,0.45575438,0.09685997,0.14105962,0.13754053
0.66933467,1.23144447,0.05251250,0.39940469,0.08378585,0.44210276,0.09932457,0.14473659,0.13924767
0.67533767,1.20955606,0.04636786,0.39567443,0.07798729,0.43064304,0.10192341,0.14867055,0.14146158
0.68134067,1.19266644,0.04074656,0.39321662,0.07283622,0.42123618,0.10458411,0.15276824,0.14411608
0.68734367,1.18020926,0.03565253,0.39182543,0.06832585,0.41369436,0.10722797,0.15692837,0.14714243
0.69334667,1.17152818,0.03107809,0.39126551,0.06443852,0.40779449,0.10977322,0.16104640,0.15047362
0.69934967,1.16591810,0.02700573,0.39128548,0.06114853,0.40329279,0.11213849,0.16501942,0.15404903
0.70535268,1.16266677,0.02341010,0.39163156,0.05842510,0.39993966,0.11424632,0.16875102,0.15781919
0.71135568,1.16109489,0.02025991,0.39206056,0.05623534,0.39749407,0.11602636,0.17215572,0.16175018
0.71735868,1.16059247,0.01751979,0.39235160,0.05454696,0.39573670,0.11741839,0.17516285,0.16582772
0.72336168,1.16064976,0.01515197,0.39231597,0.05333073,0.39448125,0.11837476,0.17771968,0.17006048
0.72936468,1.16088159,0.01311784,0.39180484,0.05256259,0.39358343,0.11886228,0.17979354,0.17448250
0.73536768,1.16104377,0.01137921,0.39071423,0.05222529,0.39294725,0.11886342,0.18137288,0.17915473
0.74137069,1.16104141,0.00989942,0.38898740,0.05230951,0.39252848,0.11837680,0.18246716,0.18416531
0.74737369,1.16092883,0.00864414,0.38661436,0.05281464,0.39233521,0.11741700,0.18310565,0.18962895
0.75337669,1.16090161,0.00758207,0.38362884,0.05374896,0.39242559,0.11601357,0.18333513,0.19568509
0.75937969,1.16128152,0.00668528,0.38010284,0.05512946,0.39290317,0.11420957,0.18321670,0.20249516
0.76538269,1.16249549,0.00592955,0.37613931,0.05698132,0.39391010,0.11205947,0.18282175,0.21023898
0.77138569,1.16505009,0.00529441,0.37186328,0.05933705,0.39561870,0.10962674,0.18222749,0.21911053
0.77738869,1.16950313,0.00476322,0.36741214,0.06223544,0.39822201,0.10698120,0.18151217,0.22931327
0.78339170,1.17643414,0.00432302,0.36292564,0.06572034,0.40192388,0.10419632,0.18075034,0.24105512
0.78939470,1.18641542,0.00396447,0.35853608,0.06983941,0.40692909,0.10134661,0.18000834,0.25454355
0.79539770,1.19998524,0.00368167,0.35435943,0.07464283,0.41343427,0.09850524,0.17934041,0.26998075
0.80140070,1.21762473,0.00347204,0.35048774,0.08018213,0.42161976,0.09574212,0.17878552,0.28755916
0.80740370,1.23973934,0.00333616,0.34698328,0.08650903,0.43164311,0.09312238,0.17836514,0.30745745
0.81340670,1.26664591,0.00327769,0.34387474,0.09367450,0.44363426,0.09070549,0.17808214,0.32983710
0.81940970,1.29856552,0.00330330,0.34115554,0.10172795,0.45769266,0.08854494,0.17792078,0.35483953
0.82541271,1.33562233,0.00342256,0.33878442,0.11071643,0.47388623,0.08668856,0.17784783,0.38258383
0.83141571,1.37784783,0.00364801,0.33668804,0.12068413,0.49225214,0.08517925,0.17781478,0.41316501
0.83741871,1.42518994,0.00399504,0.33476556,0.13167181,0.51279908,0.08405635,0.17776090,0.44665268
0.84342171,1.47752580,0.00448192,0.33289468,0.14371630,0.53551072,0.08335717,0.17761709,0.48309000
0.84942471,1.53467708,0.00512969,0.33093887,0.15684997,0.56034998,0.08311877,0.17731020,0.52249275
0.85542771,1.59642638,0.00596203,0.32875530,0.17110015,0.58726355,0.08337976,0.17676757,0.56484846
0.86143072,1.66253333,0.00700506,0.32620295,0.18648834,0.61618634,0.08418192,0.17592155,0.61011526
0.86743372,1.73274896,0.00828698,0.32315048,0.20302928,0.64704525,0.08557144,0.17471376,0.65822054
0.87343672,1.80682711,0.00983763,0.31948342,0.22072987,0.67976196,0.08759973,0.17309874,0.70905914
0.87943972,1.88453198,0.01168784,0.31511029,0.23958772,0.71425450,0.09032353,0.17104691,0.76249120
0.88544272,1.96564093,0.01386864,0.30996739,0.25958965,0.75043710,0.09380430,0.16854662,0.81833953
0.89144572,2.04994239,0.01641029,0.30402198,0.28070992,0.78821863,0.09810686,0.16560512,0.87638668
0.89744872,2.13722874,0.01934117,0.29727392,0.30290837,0.82749925,0.10329711,0.16224860,0.93637183
0.90345173,2.22728470,0.02268645,0.28975559,0.32612859,0.86816581,0.10943910,0.15852106,0.99798769
0.90945473,2.31987197,0.02646673,0.28153034,0.35029614,0.91008603,0.11659134,0.15448233,1.06087776
0.91545773,2.41471123,0.03069651,0.27268962,0.37531709,0.95310202,0.12480265,0.15020514,1.12463414
0.92146073,2.51146309,0.03538278,0.26334894,0.40107695,0.99702368,0.13410764,0.14577166,1.18879636
0.92746373,2.60970935,0.04052347,0.25364320,0.42744023,1.04162239,0.14452214,0.14126951,1.25285161
0.93346673,2.70893645,0.04610625,0.24372144,0.45425074,1.08662586,0.15603884,0.13678756,1.31623669
0.93946973,2.80852286,0.05210737,0.23374159,0.48133291,1.13171452,0.16862330,0.13241174,1.37834203
0.94547274,2.90773184,0.05849090,0.22386529,0.50849407,1.17652023,0.18221087,0.12822111,1.43851814
0.95147574,3.00571107,0.06520832,0.21425333,0.53552805,1.22062760,0.19670454,0.12428435,1.49608463
0.95747874,3.10150017,0.07219857,0.20506158,0.56221988,1.26357841,0.21197406,0.12065689,1.55034200
0.96348174,3.19404660,0.07938864,0.19643791,0.58835175,1.30487938,0.22785660,0.11737874,1.60058594
0.96948474,3.28223025,0.08669464,0.18851991,0.61370997,1.34401309,0.24415889,0.11447326,1.64612431
0.97548774,3.36489610,0.09402350,0.18143351,0.63809292,1.38045211,0.26066106,0.11194675,1.68629611
0.98149075,3.44089406,0.10127518,0.17529246,0.66131952,1.41367580,0.27712199,0.10978890,1.72049214
0.98749375,3.50912445,0.10834536,0.17019850,0.68323795,1.44318919,0.29328614,0.10797413,1.74817665
0.99349675,3.56858712,0.11512855,0.16624199,0.70373425,1.46854325,0.30889155,0.10646361,1.76890903
0.99949975,3.61843180,0.12152147,0.16350292,0.72274020,1.48935542,0.32367879,0.10520786,1.78236494
1.00550275,3.65800704,0.12742664,0.16205191,0.74024005,1.50532964,0.33740036,0.10414984,1.78835553
1.01150575,3.68690492,0.13275586,0.16195111,0.75627558,1.51627450,0.34983020,0.10322818,1.78684414
1.01750875,3.70499882,0.13743366,0.16325467,0.77094902,1.52211865,0.36077280,0.10238063,1.77795919
1.02351176,3.71247175,0.14140026,0.16600873,0.78442355,1.52292239,0.37007144,0.10154722,1.76200271
1.02951476,3.70983296,0.14461413,0.17025070,0.79692084,1.51888463,0.37761512,0.10067328,1.73945362
1.03551776,3.69792139,0.14705385,0.17600783,0.80871585,1.51034455,0.38334377,0.09971195,1.71096541
1.04152076,3.67789485,0.14871917,0.18329506,0.82012857,1.49777758,0.38725140,0.09862618,1.67735780
1.04752376,3.65120474,0.14963125,0.19211224,0.83151312,1.48178571,0.38938700,0.09739008,1.63960261
1.05352676,3.61955695,0.14983198,0.20244081,0.84324441,1.46308208,0.38985306,0.09598960,1.59880396
1.05952976,3.58486016,0.14938236,0.21424028,0.85570305,1.44247073,0.38880165,0.09442253,1.55617346
1.06553277,3.54916366,0.14836013,0.22744458,0.86925900,1.42082197,0.38642834,0.09269785,1.51300120
1.07153577,3.51458739,0.14685649,0.24195871,0.88425487,1.39904454,0.38296407,0.09083452,1.47062343
1.07753877,3.48324723,0.14497239,0.25765597,0.90098966,1.37805582,0.37866546,0.08885973,1.43038827
1.08354177,3.45717914,0.14281419,0.27437601,0.91970375,1.35875129,0.37380392,0.08680686,1.39362060
1.08954477,3.43826545,0.14048925,0.29192398,0.94056601,1.34197469,0.36865421,0.08471306,1.36158732
1.09554777,3.42816692,0.13810136,0.31007116,0.96366372,1.32849017,0.36348295,0.08261691,1.33546444
1.10155078,3.42826348,0.13574643,0.32855693,0.98899591,1.31895761,0.35853760,0.08055599,1.31630676
1.10755378,3.43960637,0.13350855,0.34709246,1.01647036,1.31391212,0.35403661,0.07856467,1.30502137
1.11355678,3.46288349,0.13145667,0.36536596,1.04590468,1.31374849,0.35016112,0.07667219,1.30234561
1.11955978,3.49839937,0.12964199,0.38304938,1.07703118,1.31871119,0.34704873,0.07490111,1.30882981
1.12556278,3.54607001,0.12809621,0.39980643,1.10950541,1.32888985,0.34478942,0.07326620,1.32482540
1.13156578,3.60543232,0.12683079,0.41530162,1.14291780,1.34422047,0.34342415,0.07177387,1.35047807
1.13756878,3.67566714,0.12583707,0.42920998,1.17680782,1.36449174,0.34294580,0.07042203,1.38572606
1.14357179,3.75563394,0.12508742,0.44122695,1.21067974,1.38935599,0.34330265,0.06920049,1.43030302
1.14957479,3.84391523,0.12453722,0.45107826,1.24401929,1.41834393,0.34440403,0.06809177,1.48374515
1.15557779,3.93886790,0.12412756,0.45852905,1.27631023,1.45088236,0.34612773,0.06707231,1.54540187
1.16158079,4.03867891,0.12378862,0.46339209,1.30705000,1.48631379,0.34832889,0.06611394,1.61444964
1.16758379,4.14142266,0.12344337,0.46553451,1.33576377,1.52391715,0.35084973,0.06518556,1.68990825
1.17358679,4.24511740,0.12301159,0.46488294,1.36201630,1.56292849,0.35352949,0.06425494,1.77065907
1.17958979,4.34777860,0.12241387,0.46142659,1.38542110,1.60256113,0.35621417,0.06329045,1.85546496
1.18559280,4.44746744,0.12157540,0.45521839,1.40564682,1.64202447,0.35876537,0.06226274,1.94299145
1.19159580,4.54233317,0.12042947,0.44637403,1.42242083,1.68054104,0.36106776,0.06114619,2.03182897
1.19759880,4.63064855,0.11892042,0.43506895,1.43553006,1.71736147,0.36303482,0.05992016,2.12051599
1.20360180,4.71083805,0.11700596,0.42153354,1.44481971,1.75177734,0.36461247,0.05856981,2.20756295
1.20960480,4.78149909,0.11465880,0.40604668,1.45019001,1.78313178,0.36578039,0.05708674,2.29147701
1.21560780,4.84141675,0.11186746,0.38892809,1.45159181,1.81082812,0.36655111,0.05546909,2.37078727
1.22161081,4.88957276,0.10863638,0.37052961,1.44902148,1.83433665,0.36696687,0.05372144,2.44407055
1.22761381,4.92514981,0.10498524,0.35122601,1.44251570,1.85319983,0.36709442,0.05185433,2.50997729
1.23361681,4.94753202,0.10094768,0.33140549,1.43214658,1.86703614,0.36701830,0.04988348,2.56725723
1.23961981,4.95630263,0.09656949,0.31146037,1.41801754,1.87554291,0.36683290,0.04782884,2.61478440
1.24562281,4.95123963,0.09190626,0.29177812,1.40026016,1.87849813,0.36663378,0.04571344,2.65158075
1.25162581,4.93230998,0.08702093,0.27273312,1.37903206,1.87576151,0.36650906,0.04356224,2.67683771
1.25762881,4.89966268,0.08198109,0.25467916,1.35451578,1.86727470,0.36653106,0.04140084,2.68993497
1.26363182,4.85362109,0.07685631,0.23794294,1.32691850,1.85306079,0.36674913,0.03925436,2.69045556
1.26963482,4.79467413,0.07171569,0.22281856,1.29647227,1.83322286,0.36718377,0.03714635,2.67819666
1.27563782,4.72346649,0.06662558,0.20956299,1.26343438,1.80794161,0.36782267,0.03509792,2.65317538
1.28164082,4.64078738,0.06164779,0.19839250,1.22808764,1.77747189,0.36861881,0.03312703,2.61562906
1.28764382,4.54755769,0.05683808,0.18947998,1.19073998,1.74213806,0.36949079,0.03124803,2.56600985
1.29364682,4.44481520,0.05224529,0.18295303,1.15172330,1.70232819,0.37032533,0.02947136,2.50497352
1.29964982,4.33369792,0.04791083,0.17889281,1.11139118,1.65848698,0.37098189,0.02780362,2.43336270
1.30565283,4.21542546,0.04386872,0.17733354,1.07011548,1.61110769,0.37129908,0.02624767,2.35218507
1.31165583,4.09127885,0.04014605,0.17826257,1.02828170,1.56072312,0.37110247,0.02480307,2.26258723
1.31765883,3.96257919,0.03676386,0.18162115,0.98628346,1.50789583,0.37021344,0.02346657,2.16582513
1.32366183,3.83066576,0.03373828,0.18730572,0.94451611,1.45320816,0.36845848,0.02223277,2.06323226
1.32966483,3.69687450,0.03108198,0.19517000,0.90336995,1.39725207,0.36567849,0.02109487,1.95618674
1.33566783,3.56251765,0.02880577,0.20502771,0.86322351,1.34061947,0.36173749,0.02004536,1.84607856
1.34167084,3.42886550,0.02692017,0.21665626,0.82443720,1.28389323,0.35653036,0.01907683,1.73427815
1.34767384,3.29713105,0.02543713,0.22980131,0.78734778,1.22763931,0.34998919,0.01818263,1.62210749
1.35367684,3.16845847,0.02437150,0.24418226,0.75226412,1.17240021,0.34208795,0.01735757,1.51081457
1.35967984,3.04391572,0.02374240,0.25949888,0.71946441,1.11869005,0.33284514,0.01659841,1.40155212
1.36568284,2.92449178,0.02357434,0.27543877,0.68919511,1.06699130,0.32232466,0.01590438,1.29536093
1.37168584,2.81109835,0.02389803,0.29168585,0.66167160,1.01775322,0.31063454,0.01527750,1.19315833
1.37768884,2.70457588,0.02475085,0.30792956,0.63708059,0.97139189,0.29792393,0.01472280,1.09573152
1.38369185,2.60570324,0.02617693,0.32387455,0.61558400,0.92829157,0.28437848,0.01424847,1.00373584
1.38969485,2.51521012,0.02822681,0.33925069,0.59732406,0.88880717,0.27021441,0.01386585,0.91769736
1.39569785,2.43379121,0.03095674,0.35382294,0.58242911,0.85326744,0.25567151,0.01358939,0.83801931
1.40170085,2.36212066,0.03442746,0.36740080,0.57101987,0.82197834,0.24100567,0.01343650,0.76499158
1.40770385,2.30086574,0.03870264,0.37984689,0.56321541,0.79522631,0.22648105,0.01342729,0.69880249
1.41370685,2.25069814,0.04384692,0.39108423,0.55913851,0.77328090,0.21236238,0.01358431,0.63955203
1.41970985,2.21230170,0.04992356,0.40110192,0.55891986,0.75639639,0.19890766,0.01393221,0.58726567
1.42571286,2.18637567,0.05699189,0.40995882,0.56270076,0.74481202,0.18636154,0.01449734,0.54190801
1.43171586,2.17363238,0.06510444,0.41778499,0.57063394,0.73875074,0.17494952,0.01530730,0.50339562
1.43771886,2.17478906,0.07430397,0.42478068,0.58288247,0.73841617,0.16487313,0.01639047,0.47160843
1.44372186,2.19055361,0.08462053,0.43121270,0.59961651,0.74398787,0.15630616,0.01777542,0.44639928
1.44972486,2.22160437,0.09606849,0.43740830,0.62100805,0.75561504,0.14939200,0.01949035,0.42760132
1.45572786,2.26856473,0.10864382,0.44374651,0.64722388,0.77340882,0.14424183,0.02156242,0.41503325
1.46173087,2.33197327,0.12232167,0.45064722,0.67841691,0.79743359,0.14093385,0.02401698,0.40850220
1.46773387,2.41225072,0.13705441,0.45855812,0.71471636,0.82769768,0.13951325,0.02687682,0.40780459
1.47373687,2.50966521,0.15277017,0.46794014,0.75621707,0.86414395,0.13999280,0.03016131,0.41272520
1.47973987,2.62429729,0.16937204,0.47925141,0.80296857,0.90664080,0.14235403,0.03388548,0.42303466
1.48574287,2.75600631,0.18673801,0.49293057,0.85496413,0.95497412,0.14654871,0.03805906,0.43848603
1.49174587,2.90440001,0.20472170,0.50937966,0.91213045,1.00884069,0.15250071,0.04268559,0.45881073
1.49774887,3.06880852,0.22315383,0.52894734,0.97431818,1.06784340,0.16010793,0.04776141,0.48371435
1.50375188,3.24826448,0.24184459,0.55191274,1.04129385,1.13148884,0.16924444,0.05327481,0.51287288
1.50975488,3.44149011,0.26058670,0.57847066,1.11273330,1.19918736,0.17976272,0.05920522,0.54592963
1.51575788,3.64689260,0.27915920,0.60871861,1.18821702,1.27025594,0.19149590,0.06552254,0.58249329
1.52176088,3.86256803,0.29733187,0.64264605,1.26722755,1.34392383,0.20426025,0.07218669,0.62213743
1.52776388,4.08631466,0.31487003,0.68012650,1.34914915,1.41934110,0.21785768,0.07914736,0.66440148
1.53376688,4.31565539,0.33153982,0.72091276,1.43326986,1.49558986,0.23207860,0.08634407,0.70879342
1.53976988,4.54786954,0.34711351,0.76463565,1.51878605,1.57169804,0.24670494,0.09370654,0.75479399
1.54577289,4.78003334,0.36137492,0.81080651,1.60480964,1.64665545,0.26151353,0.10115541,0.80186253
1.55177589,5.00906871,0.37412465,0.85882367,1.69037796,1.71943179,0.27627990,0.10860337,0.84944398
1.55777889,5.23179932,0.38518499,0.90798284,1.77446636,1.78899620,0.29078247,0.11595662,0.89697697
1.56378189,5.44501294,0.39440440,0.95749136,1.85600352,1.85433803,0.30480707,0.12311677,0.94390252
1.56978489,5.64552867,0.40166143,1.00648615,1.93388935,1.91448818,0.31815202,0.12998298,0.98967315
1.57578789,5.83026770,0.40686794,1.05405477,2.00701533,1.96854078,0.33063333,0.13645452,1.03376183
1.58179090,5.99632570,0.40997154,1.09925926,2.07428709,2.01567439,0.34209032,0.14243341,1.07567067
1.58779390,6.14104497,0.41095731,1.14116185,2.13464858,2.05517243,0.35239112,0.14782732,1.11493878
1.59379690,6.26208441,0.40984856,1.17885183,2.18710755,2.08644213,0.36143828,0.15255241,1.15114928
1.59979990,6.35748497,0.40670687,1.21147264,2.23076144,2.10903149,0.36917390,0.15653617,1.18393506
