energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.40070035,3.15252024,0.31170926,0.45952605,0.00086125,1.14869771,2.66931487,0.23625886,0.01521884,1.11264889
-3.39469735,3.08399546,0.30825893,0.44188739,0.00078214,1.13786674,2.66888467,0.22819544,0.01441422,1.07795662
-3.38869435,3.01702376,0.30491482,0.42549564,0.00070744,1.12571922,2.66095295,0.22067767,0.01365483,1.04541522
-3.38269135,2.95126993,0.30164354,0.41024356,0.00063741,1.11211899,2.64464168,0.21376566,0.01294880,1.01493001
-3.37668834,2.88661438,0.29843972,0.39606801,0.00057221,1.09700959,2.61932051,0.20752372,0.01230372,0.98648049
-3.37068534,2.82316579,0.29532773,0.38295110,0.00051196,1.08042047,2.58463215,0.20201991,0.01172656,0.96012320
-3.36468234,2.76126594,0.29236223,0.37092082,0.00045673,1.06246965,2.54050798,0.19732518,0.01122360,0.93599212
-3.35867934,2.70148586,0.28962756,0.36005086,0.00040655,1.04336248,2.48717286,0.19351207,0.01080038,0.91429659
-3.35267634,2.64461330,0.28723601,0.35045968,0.00036139,1.02338635,2.42513892,0.19065308,0.01046161,0.89531663
-3.34667334,2.59163133,0.28532490,0.34230869,0.00032119,1.00290167,2.35518858,0.18881850,0.01021117,0.87939557
-3.34067034,2.54368870,0.28405260,0.33579947,0.00028586,0.98232915,2.27834760,0.18807394,0.01005198,0.86693026
-3.33466733,2.50206300,0.28359365,0.33117005,0.00025530,0.96213423,2.19584940,0.18847761,0.00998601,0.85835892
-3.32866433,2.46811785,0.28413313,0.32869023,0.00022939,0.94280908,2.10909226,0.19007733,0.01001415,0.85414713
-3.32266133,2.44325580,0.28586050,0.32865591,0.00020799,0.92485329,2.01959161,0.19290756,0.01013618,0.85477242
-3.31665833,2.42886899,0.28896314,0.33138254,0.00019097,0.90875400,1.92892938,0.19698654,0.01035069,0.86070777
-3.31065533,2.42628934,0.29361987,0.33719768,0.00017822,0.89496664,1.83870300,0.20231373,0.01065510,0.87240490
-3.30465233,2.43674039,0.29999465,0.34643279,0.00016963,0.88389711,1.75047605,0.20886772,0.01104554,0.89027756
-3.29864932,2.46129256,0.30823061,0.35941421,0.00016509,0.87588631,1.66573267,0.21660472,0.01151692,0.91468559
-3.29264632,2.50082339,0.31844482,0.37645356,0.00016450,0.87119788,1.58583758,0.22545785,0.01206293,0.94592007
-3.28664332,2.55598386,0.33072359,0.39783745,0.00016779,0.87000947,1.51200289,0.23533722,0.01267611,0.98418990
-3.28064032,2.62717177,0.34511874,0.42381674,0.00017489,0.87240804,1.44526264,0.24613096,0.01334795,1.02961012
-3.27463732,2.71451223,0.36164459,0.45459546,0.00018570,0.87838919,1.38645560,0.25770702,0.01406901,1.08219207
-3.26863432,2.81784557,0.38027591,0.49031943,0.00020015,0.88786032,1.33621607,0.26991585,0.01482910,1.14183539
-3.26263132,2.93672194,0.40094658,0.53106495,0.00021815,0.90064732,1.29497239,0.28259377,0.01561748,1.20832195
-3.25662831,3.07040216,0.42354908,0.57682771,0.00023956,0.91650412,1.26295226,0.29556678,0.01642306,1.28131149
-3.25062531,3.21786388,0.44793458,0.62751231,0.00026424,0.93512444,1.24019380,0.30865483,0.01723466,1.36033904
-3.24462231,3.37781230,0.47391372,0.68292280,0.00029199,0.95615493,1.22656102,0.32167614,0.01804122,1.44481398
-3.23861931,3.54869453,0.50125787,0.74275470,0.00032258,0.97920881,1.22176256,0.33445143,0.01883204,1.53402079
-3.23261631,3.72871712,0.52970096,0.80658899,0.00035572,1.00387940,1.22537222,0.34680787,0.01959699,1.62712155
-3.22661331,3.91586625,0.55894183,0.87388870,0.00039106,1.02975254,1.23685026,0.35858258,0.02032669,1.72316045
-3.22061031,4.10793060,0.58864714,0.94399856,0.00042819,1.05641762,1.25556436,0.36962546,0.02101266,1.82107054
-3.21460730,4.30252691,0.61845494,1.01614824,0.00046666,1.08347667,1.28080967,0.37980141,0.02164747,1.91968300
-3.20860430,4.49712865,0.64797893,1.08945964,0.00050595,1.11055131,1.31182714,0.38899173,0.02222478,2.01773943
-3.20260130,4.68909838,0.67681353,1.16295842,0.00054549,1.13728750,1.34782011,0.39709484,0.02273940,2.11390734
-3.19659830,4.87572407,0.70453981,1.23558999,0.00058469,1.16335828,1.38796897,0.40402643,0.02318729,2.20679927
-3.19059530,5.05426008,0.73073240,1.30623971,0.00062292,1.18846472,1.43144393,0.40971891,0.02356554,2.29499552
-3.18459230,5.22197271,0.75496724,1.37375716,0.00065954,1.21233540,1.47741614,0.41412071,0.02387233,2.37707053
-3.17858929,5.37619027,0.77683023,1.43698372,0.00069393,1.23472497,1.52506750,0.41719510,0.02410686,2.45162253
-3.17258629,5.51435711,0.79592660,1.49478274,0.00072547,1.25541211,1.57359923,0.41891914,0.02426929,2.51730596
-3.16658329,5.63409028,0.81189069,1.54607129,0.00075362,1.27419727,1.62223965,0.41928259,0.02436067,2.57286585
-3.16058029,5.73323762,0.82439603,1.58985219,0.00077786,1.29090072,1.67025109,0.41828704,0.02438288,2.61717294
-3.15457729,5.80993491,0.83316517,1.62524512,0.00079777,1.30536086,1.71693624,0.41594528,0.02433860,2.64925840
-3.14857429,5.86266002,0.83797900,1.65151541,0.00081302,1.31743325,1.76164366,0.41228103,0.02423129,2.66834667
-3.14257129,5.89028151,0.83868505,1.66809914,0.00082340,1.32699010,1.80377263,0.40732888,0.02406518,2.67388484
-3.13656828,5.89209909,0.83520434,1.67462352,0.00082881,1.33392041,1.84277692,0.40113456,0.02384530,2.66556721
-3.13056528,5.86787379,0.82753652,1.67092127,0.00082926,1.33813045,1.87816759,0.39375527,0.02357754,2.64335368
-3.12456228,5.81784573,0.81576280,1.65703863,0.00082491,1.33954452,1.90951447,0.38526013,0.02326869,2.60748071
-3.11855928,5.74273823,0.80004652,1.63323616,0.00081603,1.33810572,1.93644644,0.37573055,0.02292659,2.55846435
-3.11255628,5.64374743,0.78063128,1.59998259,0.00080304,1.33377659,1.95865042,0.36526036,0.02256020,2.49709461
-3.10655328,5.52251752,0.75783656,1.55794182,0.00078645,1.32653949,1.97586926,0.35395563,0.02217973,2.42442135
-3.10055028,5.38110221,0.73205089,1.50795364,0.00076687,1.31639658,1.98789870,0.34193416,0.02179681,2.34173204
-3.09454727,5.22191406,0.70372300,1.45100917,0.00074503,1.30336947,1.99458382,0.32932447,0.02142465,2.25052221
-3.08854427,5.04766376,0.67335103,1.38822211,0.00072172,1.28749848,1.99581520,0.31626424,0.02107816,2.15245971
-3.08254127,4.86129197,0.64147047,1.32079708,0.00069777,1.26884168,1.99152543,0.30289845,0.02077416,2.04934424
-3.07653827,4.66589654,0.60864109,1.24999653,0.00067407,1.24747384,1.98168612,0.28937692,0.02053152,1.94306383
-3.07053527,4.46465831,0.57543357,1.17710746,0.00065154,1.22348541,1.96630592,0.27585166,0.02037131,1.83554974
-3.06453227,4.26076817,0.54241616,1.10340947,0.00063109,1.19698166,1.94542962,0.26247386,0.02031693,1.72873175
-3.05852926,4.05735823,0.51014186,1.03014507,0.00061363,1.16808219,1.91913855,0.24939085,0.02039416,1.62449517
-3.05252626,3.85743906,0.47913668,0.95849338,0.00060005,1.13692068,1.88755208,0.23674297,0.02063126,1.52464095
-3.04652326,3.66384486,0.44988905,0.88954779,0.00059119,1.10364503,1.85083014,0.22466064,0.02105884,1.43085008
-3.04052026,3.47918741,0.42284089,0.82429809,0.00058788,1.06841779,1.80917618,0.21326154,0.02170980,1.34465294
-3.03451726,3.30581933,0.39838023,0.76361714,0.00059086,1.03141669,1.76284038,0.20264820,0.02261903,1.26740410
-3.02851426,3.14580649,0.37683564,0.70825197,0.00060084,0.99283510,1.71212227,0.19290590,0.02382305,1.20026280
-3.02251126,3.00090895,0.35847237,0.65881906,0.00061845,0.95288229,1.65737247,0.18410107,0.02535949,1.14417890
-3.01650825,2.87256942,0.34349002,0.61580323,0.00064428,0.91178322,1.59899282,0.17628012,0.02726633,1.09988405
-3.01050525,2.76190813,0.33202174,0.57955949,0.00067884,0.86977766,1.53743472,0.16946879,0.02958112,1.06788751
-3.00450225,2.66972275,0.32413475,0.55031722,0.00072261,0.82711856,1.47319516,0.16367199,0.03233985,1.04847615
-2.99849925,2.59649232,0.31983194,0.52818610,0.00077602,0.78406956,1.40681051,0.15887413,0.03557584,1.04171793
-2.99249625,2.54238393,0.31905440,0.51316286,0.00083945,0.74090167,1.33884814,0.15503994,0.03931832,1.04746830
-2.98649325,2.50726162,0.32168477,0.50513868,0.00091329,0.69788912,1.26989601,0.15211573,0.04359105,1.06537901
-2.98049025,2.49069691,0.32755122,0.50390659,0.00099788,0.65530473,1.20055089,0.15003102,0.04841079,1.09490898
-2.97448724,2.49198073,0.33643197,0.50916861,0.00109362,0.61341475,1.13140552,0.14870065,0.05378581,1.13533688
-2.96848424,2.51013713,0.34806033,0.52054263,0.00120090,0.57247374,1.06303563,0.14802712,0.05971443,1.18577523
-2.96248124,2.54393887,0.36213008,0.53756891,0.00132018,0.53271957,0.99598731,0.14790332,0.06618371,1.24518610
-2.95647824,2.59192556,0.37830137,0.55971638,0.00145198,0.49436893,0.93076557,0.14821540,0.07316834,1.31239833
-2.95047524,2.65242495,0.39620692,0.58638901,0.00159689,0.45761362,0.86782462,0.14884585,0.08062979,1.38612629
-2.94447224,2.72357783,0.41545861,0.61693234,0.00175561,0.42261785,0.80756035,0.14967673,0.08851582,1.46499039
-2.93846923,2.80336698,0.43565447,0.65064077,0.00192891,0.38951662,0.75030545,0.15059274,0.09676040,1.54753927
-2.93246623,2.88965049,0.45638589,0.68676552,0.00211767,0.35841542,0.69632732,0.15148445,0.10528406,1.63227361
-2.92646323,2.98019931,0.47724513,0.72452389,0.00232284,0.32939110,0.64582868,0.15225113,0.11399474,1.71767158
-2.92046023,3.07273862,0.49783293,0.76310960,0.00254542,0.30249394,0.59895088,0.15280348,0.12278913,1.80221548
-2.91445723,3.16499253,0.51776616,0.80170453,0.00278643,0.27775062,0.55577946,0.15306593,0.13155449,1.88441928
-2.90845423,3.25473095,0.53668528,0.83949168,0.00304686,0.25516810,0.51635156,0.15297854,0.14017091,1.96285658
-2.90245123,3.33981758,0.55426154,0.87566925,0.00332757,0.23473786,0.48066469,0.15249838,0.14851393,2.03618828
-2.89644822,3.41825734,0.57020362,0.90946540,0.00362927,0.21644051,0.44868616,0.15160038,0.15645752,2.10318928
-2.89044522,3.48824188,0.58426363,0.94015344,0.00395240,0.20025023,0.42036270,0.15027761,0.16387722,2.16277344
-2.88444222,3.54819139,0.59624207,0.96706700,0.00429702,0.18613886,0.39562958,0.14854091,0.17065341,2.21401594
-2.87843922,3.59679116,0.60599188,0.98961440,0.00466276,0.17407946,0.37441882,0.14641803,0.17667448,2.25617234
-2.87243622,3.63302134,0.61342111,1.00729199,0.00504868,0.16404897,0.35666590,0.14395214,0.18183995,2.28869348
-2.86643322,3.65617864,0.61849429,1.01969561,0.00545322,0.15602990,0.34231478,0.14119996,0.18606323,2.31123570
-2.86043022,3.66588897,0.62123230,1.02652984,0.00587409,0.15001094,0.33132084,0.13822933,0.18927404,2.32366586
-2.85442721,3.66211025,0.62171083,1.02761456,0.00630824,0.14598641,0.32365182,0.13511659,0.19142031,2.32606082
-2.84842421,3.64512520,0.62005726,1.02288832,0.00675185,0.14395467,0.31928645,0.13194368,0.19246956,2.31870125
-2.84242121,3.61552405,0.61644628,1.01240860,0.00720029,0.14391535,0.31821124,0.12879510,0.19240963,2.30205987
-2.83641821,3.57417779,0.61109416,0.99634851,0.00764820,0.14586583,0.32041532,0.12575481,0.19124881,2.27678445
-2.83041521,3.52220281,0.60425198,0.97499028,0.00808955,0.14979688,0.32588379,0.12290334,0.18901530,2.24367607
-2.82441221,3.46091829,0.59619810,0.94871558,0.00851773,0.15568787,0.33458988,0.12031491,0.18575610,2.20366334
-2.81840920,3.39179780,0.58723002,0.91799305,0.00892577,0.16350172,0.34648641,0.11805487,0.18153534,2.15777357
-2.81240620,3.31641710,0.57765607,0.88336351,0.00930642,0.17317988,0.36149691,0.11617753,0.17643216,2.10710181
-2.80640320,3.23640021,0.56778719,0.84542345,0.00965245,0.18463772,0.37950706,0.11472427,0.17053818,2.05277902
-2.80040020,3.15336580,0.55792923,0.80480724,0.00995681,0.19776039,0.40035678,0.11372218,0.16395477,1.99594058
-2.79439720,3.06887620,0.54837604,0.76216910,0.01021290,0.21239981,0.42383362,0.11318312,0.15679012,1.93769621
-2.78839420,2.98439097,0.53940368,0.71816503,0.01041477,0.22837262,0.44966781,0.11310335,0.14915628,1.87910264
-2.78239120,2.90122696,0.53126602,0.67343585,0.01055737,0.24545967,0.47752946,0.11346361,0.14116632,1.82113998
-2.77638819,2.82052657,0.52419197,0.62859153,0.01063670,0.26340694,0.50702818,0.11422977,0.13293160,1.76469261
-2.77038519,2.74323516,0.51838440,0.58419765,0.01065000,0.28192820,0.53771543,0.11535391,0.12455932,1.71053551
-2.76438219,2.67008872,0.51402085,0.54076413,0.01059587,0.30070927,0.56908970,0.11677597,0.11615044,1.65932610
-2.75837919,2.60161194,0.51125591,0.49873684,0.01047431,0.31941393,0.60060447,0.11842573,0.10779787,1.61160219
-2.75237619,2.53812651,0.51022523,0.45849191,0.01028678,0.33769134,0.63167890,0.12022522,0.09958518,1.56778548
-2.74637319,2.47976911,0.51105073,0.42033311,0.01003612,0.35518465,0.66171092,0.12209139,0.09158558,1.52819056
-2.74037019,2.42651771,0.51384679,0.38449198,0.00972649,0.37154064,0.69009229,0.12393906,0.08386144,1.49303849
-2.73436718,2.37822492,0.51872690,0.35113065,0.00936326,0.38641988,0.71622508,0.12568393,0.07646408,1.46247418
-2.72836418,2.33465624,0.52581036,0.32034698,0.00895277,0.39950723,0.73953895,0.12724563,0.06943393,1.43658637
-2.72236118,2.29553113,0.53522844,0.29218171,0.00850219,0.41052188,0.75950852,0.12855075,0.06280099,1.41542896
-2.71635818,2.26056476,0.54712952,0.26662715,0.00801927,0.41922687,0.77566995,0.12953555,0.05658553,1.39904245
-2.71035518,2.22950792,0.56168267,0.24363693,0.00751209,0.42543732,0.78763613,0.13014851,0.05079892,1.38747402
-2.70435218,2.20218318,0.57907932,0.22313641,0.00698883,0.42902729,0.79510963,0.13035240,0.04544469,1.38079514
-2.69834917,2.17851511,0.59953265,0.20503319,0.00645754,0.42993458,0.79789284,0.13012584,0.04051954,1.37911547
-2.69234617,2.15855313,0.62327445,0.18922733,0.00592594,0.42816355,0.79589478,0.12946438,0.03601450,1.38259235
-2.68634317,2.14248571,0.65054957,0.17562089,0.00540121,0.42378557,0.78913421,0.12838095,0.03191594,1.39143503
-2.68034017,2.13064525,0.68160780,0.16412634,0.00488986,0.41693721,0.77773886,0.12690558,0.02820668,1.40590350
-2.67433717,2.12350334,0.71669370,0.15467377,0.00439759,0.40781604,0.76194082,0.12508461,0.02486689,1.42630185
-2.66833417,2.12165676,0.75603462,0.14721633,0.00392922,0.39667439,0.74206824,0.12297921,0.02187497,1.45296645
-2.66233117,2.12580496,0.79982753,0.14173411,0.00348867,0.38381120,0.71853382,0.12066331,0.01920829,1.48624958
-2.65632816,2.13672010,0.84822526,0.13823609,0.00307890,0.36956229,0.69182046,0.11822112,0.01684383,1.52649940
-2.65032516,2.15521124,0.90132288,0.13676022,0.00270197,0.35428953,0.66246488,0.11574412,0.01475867,1.57403721
-2.64432216,2.18208436,0.95914492,0.13737167,0.00235909,0.33836928,0.63103990,0.11332785,0.01293041,1.62913332
-2.63831916,2.21810003,1.02163406,0.14015929,0.00205068,0.32218047,0.59813610,0.11106846,0.01133743,1.69198261
-2.63231616,2.26393061,1.08864200,0.14523034,0.00177646,0.30609304,0.56434374,0.10905925,0.00995914,1.76268106
-2.62631316,2.32011886,1.15992290,0.15270383,0.00153554,0.29045676,0.53023560,0.10738719,0.00877605,1.84120432
-2.62031016,2.38703945,1.23512975,0.16270252,0.00132655,0.27559121,0.49635140,0.10612971,0.00776985,1.92738933
-2.61430715,2.46486497,1.31381394,0.17534383,0.00114769,0.26177696,0.46318434,0.10535179,0.00692337,2.02091969
-2.60830415,2.55353748,1.39542786,0.19073017,0.00099688,0.24924837,0.43117021,0.10510336,0.00622059,2.12131541
-2.60230115,2.65274652,1.47933059,0.20893873,0.00087184,0.23818810,0.40067919,0.10541729,0.00564647,2.22792718
-2.59629815,2.76191433,1.56479619,0.23001132,0.00077014,0.22872354,0.37201060,0.10630790,0.00518696,2.33993564
-2.59029515,2.88018840,1.65102432,0.25394461,0.00068929,0.22092510,0.34539051,0.10777006,0.00482885,2.45635512
-2.58429215,3.00644177,1.73715266,0.28068110,0.00062683,0.21480646,0.32097191,0.10977897,0.00455966,2.57604209
-2.57828914,3.13928094,1.82227063,0.31010138,0.00058031,0.21032652,0.29883750,0.11229054,0.00436759,2.69770770
-2.57228614,3.27706116,1.90543396,0.34201798,0.00054739,0.20739312,0.27900435,0.11524244,0.00424145,2.81993423
-2.56628314,3.41790900,1.98567963,0.37617135,0.00052585,0.20586823,0.26143041,0.11855577,0.00417058,2.94119502
-2.56028014,3.55975173,2.06204091,0.41222815,0.00051359,0.20557431,0.24602218,0.12213731,0.00414484,3.05987747
-2.55427714,3.70035305,2.13356223,0.44978223,0.00050867,0.20630177,0.23264328,0.12588217,0.00415462,3.17430886
-2.54827414,3.83735480,2.19931360,0.48835855,0.00050931,0.20781718,0.22112343,0.12967699,0.00419083,3.28278467
-2.54227114,3.96832383,2.25840486,0.52741997,0.00051389,0.20987182,0.21126757,0.13340337,0.00424493,3.38359898
-2.53626813,4.09080346,2.30999939,0.56637698,0.00052097,0.21221053,0.20286466,0.13694155,0.00430899,3.47507674
-2.53026513,4.20236839,2.35332761,0.60460019,0.00052926,0.21458039,0.19569614,0.14017415,0.00437577,3.55560753
-2.52426213,4.30068224,2.38770028,0.64143522,0.00053766,0.21673895,0.18954359,0.14298994,0.00443873,3.62368027
-2.51825913,4.38355612,2.41252145,0.67621953,0.00054521,0.21846189,0.18419569,0.14528738,0.00449214,3.67791834
-2.51225613,4.44900691,2.42730127,0.70830066,0.00055113,0.21954978,0.17945420,0.14697798,0.00453114,3.71711438
-2.50625313,4.49531350,2.43166827,0.73705520,0.00055480,0.21983375,0.17513912,0.14798918,0.00455175,3.74026398
-2.50025013,4.52106927,2.42538099,0.76190770,0.00055575,0.21917997,0.17109277,0.14826683,0.00455096,3.74659702
-2.49424712,4.52522877,2.40833850,0.78234873,0.00055366,0.21749279,0.16718314,0.14777710,0.00452671,3.73560590
-2.48824412,4.50714696,2.38058942,0.79795143,0.00054835,0.21471653,0.16330623,0.14650771,0.00447789,3.70706915
-2.48224112,4.46660917,2.34233876,0.80838563,0.00053978,0.21083582,0.15938768,0.14446856,0.00440436,3.66106958
-2.47623812,4.40385039,2.29395219,0.81342910,0.00052801,0.20587472,0.15538363,0.14169170,0.00430686,3.59800569
-2.47023512,4.31956263,2.23595708,0.81297520,0.00051324,0.19989457,0.15128091,0.13823064,0.00418694,3.51859559
-2.46423212,4.21488975,2.16903986,0.80703679,0.00049576,0.19299071,0.14709661,0.13415904,0.00404694,3.42387272
-2.45822911,4.09140946,2.09403945,0.79574605,0.00047593,0.18528837,0.14287714,0.12956886,0.00388981,3.31517303
-2.45222611,3.95110274,2.01193638,0.77935025,0.00045419,0.17693787,0.13869670,0.12456807,0.00371906,3.19411365
-2.44622311,3.79631148,1.92383792,0.75820375,0.00043104,0.16810924,0.13465541,0.11927797,0.00353858,3.06256336
-2.44022011,3.62968570,1.83095910,0.73275646,0.00040702,0.15898672,0.13087685,0.11383019,0.00335259,2.92260563
-2.43421711,3.45412197,1.73460033,0.70353940,0.00038269,0.14976308,0.12750537,0.10836361,0.00316545,2.77649518
-2.42821411,3.27269511,1.63612200,0.67114791,0.00035861,0.14063417,0.12470286,0.10302113,0.00298155,2.62660955
-2.42221111,3.08858547,1.53691701,0.63622336,0.00033538,0.13179374,0.12264524,0.09794640,0.00280523,2.47539703
-2.41620810,2.90500413,1.43838199,0.59943392,0.00031355,0.12342868,0.12151857,0.09328078,0.00264065,2.32532266
-2.41020510,2.72511838,1.34188804,0.56145546,0.00029367,0.11571484,0.12151476,0.08916028,0.00249169,2.17881402
-2.40420210,2.55197975,1.24875218,0.52295299,0.00027626,0.10881334,0.12282697,0.08571273,0.00236190,2.03820830
-2.39819910,2.38845644,1.16021011,0.48456355,0.00026181,0.10286758,0.12564471,0.08305524,0.00225439,1.90570224
-2.39219610,2.23717201,1.07739119,0.44688098,0.00025077,0.09800077,0.13014861,0.08129175,0.00217185,1.78330616
-2.38619310,2.10045150,1.00129631,0.41044301,0.00024353,0.09431405,0.13650493,0.08051092,0.00211642,1.67280314
-2.38019010,1.98027601,0.93277913,0.37572099,0.00024044,0.09188508,0.14485991,0.08078419,0.00208976,1.57571415
-2.37418709,1.87824633,0.87253099,0.34311239,0.00024182,0.09076711,0.15533403,0.08216412,0.00209298,1.49326961
-2.36818409,1.79555589,0.82106979,0.31293610,0.00024788,0.09098842,0.16801632,0.08468298,0.00212664,1.42638780
-2.36218109,1.73297308,0.77873285,0.28543048,0.00025882,0.09255209,0.18295878,0.08835154,0.00219080,1.37566012
-2.35617809,1.69083268,0.74567372,0.26075384,0.00027474,0.09543604,0.20017125,0.09315819,0.00228499,1.34134314
-2.35017509,1.66903617,0.72186271,0.23898724,0.00029567,0.09959343,0.21961675,0.09906837,0.00240829,1.32335742
-2.34417209,1.66706036,0.70709111,0.22013915,0.00032157,0.10495328,0.24120770,0.10602434,0.00255930,1.32129271
-2.33816908,1.68397416,0.70097872,0.20415167,0.00035232,0.11142132,0.26480311,0.11394532,0.00273628,1.33441935
-2.33216608,1.71846267,0.70298450,0.19090796,0.00038770,0.11888130,0.29020700,0.12272816,0.00293711,1.36170561
-2.32616308,1.76885854,0.71242002,0.18024050,0.00042741,0.12719654,0.31716836,0.13224842,0.00315941,1.40184067
-2.32016008,1.83317986,0.72846565,0.17193979,0.00047104,0.13621190,0.34538269,0.14236206,0.00340060,1.45326299
-2.31415708,1.90917426,0.75018895,0.16576334,0.00051811,0.14575621,0.37449539,0.15290767,0.00365797,1.51419364
-2.30815408,1.99436859,0.77656526,0.16144453,0.00056805,0.15564513,0.40410700,0.16370926,0.00392875,1.58267446
-2.30215108,2.08612365,0.80650006,0.15870128,0.00062022,0.16568443,0.43378033,0.17457967,0.00421022,1.65661025
-2.29614807,2.18169291,0.83885279,0.15724417,0.00067390,0.17567376,0.46304933,0.18532442,0.00449978,1.73381467
-2.29014507,2.27828460,0.87246190,0.15678410,0.00072835,0.18541072,0.49142964,0.19574601,0.00479502,1.81205889
-2.28414207,2.37312553,0.90617036,0.15703915,0.00078279,0.19469532,0.51843046,0.20564859,0.00509383,1.88912219
-2.27813907,2.46352559,0.93885153,0.15774076,0.00083648,0.20333450,0.54356741,0.21484279,0.00539440,1.96284325
-2.27213607,2.54694110,0.96943447,0.15863910,0.00088869,0.21114684,0.56637601,0.22315053,0.00569534,2.03117099
-2.26613307,2.62103539,0.99692819,0.15950751,0.00093882,0.21796705,0.58642523,0.23040980,0.00599569,2.09221345
-2.26013007,2.68373472,1.02044421,0.16014612,0.00098635,0.22365027,0.60333064,0.23647903,0.00629492,2.14428328
-2.25412706,2.73327775,1.03921663,0.16038462,0.00103096,0.22807590,0.61676659,0.24124096,0.00659297,2.18593834
-2.24812406,2.76825701,1.05261914,0.16008409,0.00107257,0.23115086,0.62647703,0.24460592,0.00689018,2.21601607
-2.24212106,2.78765057,1.06017838,0.15913796,0.00111132,0.23281207,0.63228437,0.24651425,0.00718730,2.23366023
-2.23611806,2.79084312,1.06158313,0.15747219,0.00114772,0.23302816,0.63409605,0.24693780,0.00748542,2.23833923
-2.23011506,2.77763536,1.05668900,0.15504466,0.00118263,0.23180019,0.63190861,0.24588049,0.00778590,2.22985503
-2.22411206,2.74824144,1.04551842,0.15184375,0.00121730,0.22916142,0.62580893,0.24337785,0.00809031,2.20834265
-2.21810905,2.70327473,1.02825597,0.14788637,0.00125345,0.22517615,0.61597272,0.23949558,0.00840035,2.17425987
-2.21210605,2.64372227,1.00523916,0.14321541,0.00129328,0.21993758,0.60266021,0.23432720,0.00871778,2.12836800
-2.20610305,2.57090921,0.97694510,0.13789672,0.00133948,0.21356493,0.58620933,0.22799087,0.00904437,2.07170415
-2.20010005,2.48645468,0.94397350,0.13201583,0.00139526,0.20619976,0.56702656,0.22062560,0.00938186,2.00554645
-2.19409705,2.39222077,0.90702684,0.12567446,0.00146436,0.19800178,0.54557595,0.21238695,0.00973190,1.93137341
-2.18809405,2.29025692,0.86688823,0.11898703,0.00155101,0.18914432,0.52236662,0.20344240,0.01009610,1.85081918
-2.18209105,2.18274160,0.82439804,0.11207722,0.00165991,0.17980949,0.49793937,0.19396665,0.01047596,1.76562638
-2.17608804,2.07192362,0.78042998,0.10507484,0.00179621,0.17018343,0.47285271,0.18413700,0.01087297,1.67759820
-2.17008504,1.96006502,0.73586758,0.09811302,0.00196541,0.16045156,0.44766899,0.17412895,0.01128863,1.58855148
-2.16408204,1.84938739,0.69158165,0.09132593,0.00217330,0.15079427,0.42294092,0.16411223,0.01172448,1.50027213
-2.15807904,1.74202311,0.64840958,0.08484703,0.00242583,0.14138289,0.39919889,0.15424734,0.01218216,1.41447429
-2.15207604,1.63997269,0.60713680,0.07880800,0.00272901,0.13237627,0.37693950,0.14468265,0.01266344,1.33276406
-2.14607304,1.54506904,0.56848091,0.07333836,0.00308872,0.12391779,0.35661540,0.13555222,0.01317026,1.25660863
-2.14007004,1.45894910,0.53307869,0.06856582,0.00351058,0.11613312,0.33862668,0.12697417,0.01370469,1.18731099
-2.13406703,1.38303284,0.50147603,0.06461734,0.00399971,0.10912846,0.32331383,0.11904972,0.01426893,1.12599060
-2.12806403,1.31850947,0.47412079,0.06162083,0.00456058,0.10298937,0.31095242,0.11186284,0.01486517,1.07356962
-2.12206103,1.26633043,0.45135852,0.05970754,0.00519674,0.09778014,0.30174926,0.10548029,0.01549550,1.03076458
-2.11605803,1.22720841,0.43343072,0.05901494,0.00591063,0.09354366,0.29584020,0.09995216,0.01616177,0.99808296
-2.11005503,1.20162178,0.42047547,0.05968995,0.00670336,0.09030160,0.29328929,0.09531264,0.01686532,0.97582418
-2.10405203,1.18982350,0.41253012,0.06189254,0.00757450,0.08805504,0.29408936,0.09158109,0.01760682,0.96408448
-2.09804902,1.19185398,0.40953577,0.06579930,0.00852191,0.08678532,0.29816374,0.08876315,0.01838597,0.96276515
-2.09204602,1.20755683,0.41134331,0.07160692,0.00954158,0.08645515,0.30536924,0.08685199,0.01920128,0.97158369
-2.08604302,1.23659715,0.41772072,0.07953526,0.01062751,0.08700993,0.31550019,0.08582945,0.02004985,0.99008749
-2.08004002,1.27848153,0.42836145,0.08982987,0.01177169,0.08837920,0.32829343,0.08566721,0.02092715,1.01766967
-2.07403702,1.33257942,0.44289378,0.10276346,0.01296405,0.09047835,0.34343435,0.08632783,0.02182685,1.05358693
-2.06803402,1.39814520,0.46089084,0.11863625,0.01419259,0.09321035,0.36056372,0.08776577,0.02274080,1.09697904
-2.06203102,1.47434053,0.48188133,0.13777474,0.01544349,0.09646775,0.37928543,0.08992820,0.02365895,1.14688983
-2.05602801,1.56025652,0.50536066,0.16052873,0.01670128,0.10013476,0.39917486,0.09275584,0.02456951,1.20228937
-2.05002501,1.65493512,0.53080233,0.18726621,0.01794922,0.10408950,0.41978789,0.09618368,0.02545903,1.26209703
-2.04402201,1.75738909,0.55766951,0.21836603,0.01916952,0.10820640,0.44067034,0.10014167,0.02631278,1.32520504
-2.03801901,1.86662005,0.58542642,0.25420807,0.02034386,0.11235868,0.46136767,0.10455542,0.02711501,1.39050196
