energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.17258629,1.73791020,0.83759677,0.21241804,0.06292449,0.08609701,1.50410655,0.73666047,0.53818971,0.00000000
-3.16658329,1.66816346,0.79957486,0.20143373,0.06679164,0.08315374,1.44492228,0.70337472,0.52105990,0.00000000
-3.16058029,1.59931873,0.76236902,0.19086978,0.07060409,0.08005946,1.38499222,0.67011184,0.50427735,0.00000000
-3.15457729,1.53242959,0.72659781,0.18089039,0.07429202,0.07687099,1.32536372,0.63737438,0.48808832,0.00000000
-3.14857429,1.46842900,0.69282695,0.17163839,0.07778343,0.07364404,1.26702633,0.60561988,0.47269863,0.00000000
-3.14257129,1.40811826,0.66156149,0.16323334,0.08100618,0.07043222,1.21089414,0.57525425,0.45827231,0.00000000
-3.13656828,1.35216157,0.63323993,0.15577047,0.08389025,0.06728624,1.15779203,0.54662769,0.44493210,0.00000000
-3.13056528,1.30108571,0.60823045,0.14932025,0.08636997,0.06425326,1.10844568,0.52003298,0.43276151,0.00000000
-3.12456228,1.25528389,0.58682874,0.14392844,0.08838625,0.06137639,1.06347502,0.49570585,0.42180798,0.00000000
-3.11855928,1.21502290,0.56925722,0.13961666,0.08988858,0.05869439,1.02339073,0.47382684,0.41208693,0.00000000
-3.11255628,1.18045257,0.55566532,0.13638340,0.09083687,0.05624143,0.98859327,0.45452456,0.40358634,0.00000000
-3.10655328,1.15161642,0.54613071,0.13420532,0.09120287,0.05404693,0.95937389,0.43787953,0.39627144,0.00000000
-3.10055028,1.12846285,0.54066098,0.13303874,0.09097117,0.05213552,0.93591712,0.42392850,0.39008929,0.00000000
-3.09454727,1.11085611,0.53919591,0.13282153,0.09013976,0.05052698,0.91830439,0.41266867,0.38497295,0.00000000
-3.08854427,1.09858644,0.54161004,0.13347504,0.08872010,0.04923623,0.90651825,0.40406173,0.38084523,0.00000000
-3.08254127,1.09137931,0.54771567,0.13490626,0.08673664,0.04827335,0.90044729,0.39803738,0.37762172,0.00000000
-3.07653827,1.08890355,0.55726628,0.13701020,0.08422591,0.04764353,0.89989140,0.39449638,0.37521332,0.00000000
-3.07053527,1.09077855,0.56996053,0.13967240,0.08123521,0.04734713,0.90456766,0.39331312,0.37352816,0.00000000
-3.06453227,1.09658084,0.58544689,0.14277161,0.07782087,0.04737968,0.91411678,0.39433774,0.37247309,0.00000000
-3.05852926,1.10585039,0.60332927,0.14618264,0.07404630,0.04773197,0.92811053,0.39739808,0.37195487,0.00000000
-3.05252626,1.11809709,0.62317344,0.14977934,0.06997985,0.04839022,0.94606023,0.40230155,0.37188126,0.00000000
-3.04652326,1.13280778,0.64451470,0.15343770,0.06569262,0.04933624,0.96742658,0.40883725,0.37216199,0.00000000
-3.04052026,1.14945424,0.66686653,0.15703891,0.06125622,0.05054783,0.99163098,0.41677846,0.37271000,0.00000000
-3.03451726,1.16750222,0.68973032,0.16047244,0.05674071,0.05199923,1.01806843,0.42588566,0.37344277,0.00000000
-3.02851426,1.18642169,0.71260592,0.16363896,0.05221276,0.05366168,1.04612182,0.43591024,0.37428394,0.00000000
-3.02251126,1.20569810,0.73500286,0.16645297,0.04773398,0.05550422,1.07517750,0.44659892,0.37516508,0.00000000
-3.01650825,1.22484431,0.75645180,0.16884513,0.04335965,0.05749447,1.10464165,0.45769872,0.37602769,0.00000000
-3.01050525,1.24341285,0.77651588,0.17076403,0.03913776,0.05959963,1.13395700,0.46896247,0.37682508,0.00000000
-3.00450225,1.26100768,0.79480138,0.17217748,0.03510836,0.06178747,1.16261914,0.48015454,0.37752422,0.00000000
-2.99849925,1.27729499,0.81096735,0.17307305,0.03130329,0.06402734,1.19019177,0.49105659,0.37810715,0.00000000
-2.99249625,1.29201207,0.82473360,0.17345791,0.02774623,0.06629122,1.21632006,0.50147292,0.37857194,0.00000000
-2.98649325,1.30497376,0.83588673,0.17335796,0.02445301,0.06855458,1.24074135,0.51123518,0.37893293,0.00000000
-2.98049025,1.31607581,0.84428370,0.17281616,0.02143215,0.07079716,1.26329259,0.52020602,0.37922020,0.00000000
-2.97448724,1.32529460,0.84985286,0.17189019,0.01868560,0.07300357,1.28391380,0.52828153,0.37947807,0.00000000
-2.96848424,1.33268317,0.85259216,0.17064954,0.01620959,0.07516363,1.30264736,0.53539208,0.37976277,0.00000000
-2.96248124,1.33836340,0.85256477,0.16917207,0.01399555,0.07727244,1.31963281,0.54150161,0.38013914,0.00000000
-2.95647824,1.34251469,0.84989205,0.16754023,0.01203111,0.07933018,1.33509735,0.54660526,0.38067667,0.00000000
-2.95047524,1.34535957,0.84474445,0.16583718,0.01030099,0.08134170,1.34934233,0.55072545,0.38144493,0.00000000
-2.94447224,1.34714695,0.83733066,0.16414288,0.00878792,0.08331576,1.36272626,0.55390669,0.38250865,0.00000000
-2.93846923,1.34813410,0.82788554,0.16253042,0.00747345,0.08526410,1.37564523,0.55620926,0.38392274,0.00000000
-2.93246623,1.34856810,0.81665773,0.16106273,0.00633864,0.08720037,1.38851159,0.55770242,0.38572763,0.00000000
-2.92646323,1.34866818,0.80389721,0.15978987,0.00536469,0.08913888,1.40173203,0.55845734,0.38794505,0.00000000
-2.92046023,1.34860990,0.78984394,0.15874697,0.00453340,0.09109342,1.41568618,0.55854041,0.39057473,0.00000000
-2.91445723,1.34851213,0.77471772,0.15795297,0.00382756,0.09307602,1.43070689,0.55800728,0.39359208,0.00000000
-2.90845423,1.34842789,0.75871023,0.15741022,0.00323121,0.09509590,1.44706309,0.55689817,0.39694721,0.00000000
-2.90245123,1.34833945,0.74197926,0.15710487,0.00272982,0.09715854,1.46494635,0.55523470,0.40056527,0.00000000
-2.89644822,1.34815832,0.72464567,0.15700815,0.00231040,0.09926506,1.48446164,0.55301855,0.40434819,0.00000000
-2.89044522,1.34772999,0.70679292,0.15707828,0.00196151,0.10141180,1.50562290,0.55023202,0.40817780,0.00000000
-2.88444222,1.34684336,0.68846929,0.15726313,0.00167324,0.10359026,1.52835354,0.54684061,0.41192011,0.00000000
-2.87843922,1.34524425,0.66969229,0.15750325,0.00143713,0.10578734,1.55249184,0.54279725,0.41543070,0.00000000
-2.87243622,1.34265231,0.65045518,0.15773530,0.00124614,0.10798586,1.57780097,0.53804816,0.41856074,0.00000000
-2.86643322,1.33878020,0.63073472,0.15789554,0.00109445,0.11016535,1.60398291,0.53253982,0.42116350,0.00000000
-2.86043022,1.33335411,0.61049997,0.15792331,0.00097741,0.11230313,1.63069567,0.52622650,0.42310097,0.00000000
-2.85442721,1.32613411,0.58972116,0.15776431,0.00089138,0.11437545,1.65757271,0.51907808,0.42425016,0.00000000
-2.84842421,1.31693340,0.56837833,0.15737346,0.00083364,0.11635881,1.68424354,0.51108732,0.42450889,0.00000000
-2.84242121,1.30563503,0.54646896,0.15671726,0.00080224,0.11823125,1.71035433,0.50227628,0.42380068,0.00000000
-2.83641821,1.29220527,0.52401420,0.15577554,0.00079588,0.11997363,1.73558749,0.49270126,0.42207845,0.00000000
-2.83041521,1.27670260,0.50106337,0.15454249,0.00081385,0.12157073,1.75967894,0.48245591,0.41932702,0.00000000
-2.82441221,1.25928186,0.47769642,0.15302697,0.00085587,0.12301217,1.78243223,0.47167228,0.41556409,0.00000000
-2.81840920,1.24019317,0.45402420,0.15125212,0.00092200,0.12429307,1.80372866,0.46051947,0.41083976,0.00000000
-2.81240620,1.21977557,0.43018673,0.14925421,0.00101254,0.12541443,1.82353262,0.44920007,0.40523465,0.00000000
-2.80640320,1.19844562,0.40634950,0.14708087,0.00112794,0.12638307,1.84189186,0.43794425,0.39885659,0.00000000
-2.80040020,1.17668146,0.38269805,0.14478883,0.00126866,0.12721138,1.85893247,0.42700195,0.39183620,0.00000000
-2.79439720,1.15500304,0.35943129,0.14244115,0.00143511,0.12791655,1.87484861,0.41663337,0.38432143,0.00000000
-2.78839420,1.13394952,0.33675397,0.14010421,0.00162751,0.12851960,1.88988747,0.40709825,0.37647139,0.00000000
-2.78239120,1.11405483,0.31486862,0.13784450,0.00184581,0.12904408,1.90432999,0.39864447,0.36844974,0.00000000
-2.77638819,1.09582265,0.29396759,0.13572543,0.00208959,0.12951455,1.91846833,0.39149658,0.36041789,0.00000000
-2.77038519,1.07970195,0.27422552,0.13380424,0.00235795,0.12995492,1.93258113,0.38584471,0.35252838,0.00000000
-2.76438219,1.06606428,0.25579263,0.13212917,0.00264948,0.13038669,1.94690795,0.38183457,0.34491867,0.00000000
-2.75837919,1.05518408,0.23878921,0.13073706,0.00296216,0.13082733,1.96162424,0.37955897,0.33770562,0.00000000
-2.75237619,1.04722272,0.22330150,0.12965142,0.00329334,0.13128865,1.97681834,0.37905134,0.33098091,0.00000000
-2.74637319,1.04221745,0.20937913,0.12888104,0.00363972,0.13177549,1.99247201,0.38028168,0.32480759,0.00000000
-2.74037019,1.04007553,0.19703424,0.12841934,0.00399734,0.13228473,2.00844577,0.38315504,0.31921791,0.00000000
-2.73436718,1.04057420,0.18624215,0.12824434,0.00436163,0.13280461,2.02447030,0.38751282,0.31421253,0.00000000
-2.72836418,1.04336642,0.17694370,0.12831929,0.00472751,0.13331462,2.04014468,0.39313687,0.30976113,0.00000000
-2.72236118,1.04799239,0.16904884,0.12859407,0.00508942,0.13378575,2.05494206,0.39975615,0.30580444,0.00000000
-2.71635818,1.05389630,0.16244149,0.12900709,0.00544150,0.13418134,2.06822296,0.40705582,0.30225759,0.00000000
-2.71035518,1.06044775,0.15698532,0.12948782,0.00577771,0.13445832,2.07925578,0.41468841,0.29901459,0.00000000
-2.70435218,1.06696685,0.15253008,0.12995970,0.00609203,0.13456896,2.08724396,0.42228642,0.29595385,0.00000000
-2.69834917,1.07275210,0.14891844,0.13034338,0.00637859,0.13446288,2.09135849,0.42947612,0.29294442,0.00000000
-2.69234617,1.07710958,0.14599279,0.13056016,0.00663192,0.13408943,2.09077446,0.43589163,0.28985272,0.00000000
-2.68634317,1.07938237,0.14360182,0.13053541,0.00684709,0.13340013,2.08470964,0.44118890,0.28654939,0.00000000
-2.68034017,1.07897876,0.14160669,0.13020187,0.00701992,0.13235113,2.07246336,0.44505885,0.28291610,0.00000000
-2.67433717,1.07539806,0.13988645,0.12950272,0.00714714,0.13090563,2.05345350,0.44723916,0.27885180,0.00000000
-2.66833417,1.06825268,0.13834263,0.12839417,0.00722655,0.12903599,2.02724953,0.44752420,0.27427835,0.00000000
-2.66233117,1.05728568,0.13690271,0.12684761,0.00725709,0.12672547,1.99360008,0.44577254,0.26914507,0.00000000
-2.65632816,1.04238287,0.13552257,0.12485105,0.00723897,0.12396957,1.95245311,0.44191198,0.26343220,0.00000000
-2.65032516,1.02357903,0.13418766,0.12240999,0.00717371,0.12077681,1.90396786,0.43594161,0.25715293,0.00000000
-2.64432216,1.00105790,0.13291307,0.11954746,0.00706413,0.11716889,1.84851771,0.42793113,0.25035409,0.00000000
-2.63831916,0.97514611,0.13174238,0.11630347,0.00691435,0.11318033,1.78668377,0.41801730,0.24311532,0.00000000
-2.63231616,0.94630134,0.13074553,0.11273375,0.00672971,0.10885747,1.71923951,0.40639777,0.23554694,0.00000000
-2.62631316,0.91509534,0.13001562,0.10890783,0.00651671,0.10425698,1.64712716,0.39332270,0.22778647,0.00000000
-2.62031016,0.88219260,0.12966506,0.10490677,0.00628290,0.09944391,1.57142718,0.37908447,0.21999408,0.00000000
-2.61430715,0.84832572,0.12982096,0.10082030,0.00603673,0.09448939,1.49332211,0.36400605,0.21234717,0.00000000
-2.60830415,0.81426862,0.13062014,0.09674385,0.00578743,0.08946804,1.41405674,0.34842853,0.20503427,0.00000000
-2.60230115,0.78080875,0.13220386,0.09277537,0.00554484,0.08445536,1.33489655,0.33269832,0.19824856,0.00000000
-2.59629815,0.74871949,0.13471246,0.08901213,0.00531929,0.07952507,1.25708607,0.31715471,0.19218135,0.00000000
-2.59029515,0.71873388,0.13828018,0.08554772,0.00512140,0.07474656,1.18180933,0.30211814,0.18701561,0.00000000
-2.58429215,0.69152069,0.14303021,0.08246915,0.00496199,0.07018261,1.11015384,0.28787967,0.18291998,0.00000000
-2.57828914,0.66766370,0.14907017,0.07985440,0.00485188,0.06588750,1.04307953,0.27469215,0.18004331,0.00000000
-2.57228614,0.64764477,0.15648821,0.07777024,0.00480179,0.06190539,0.98139380,0.26276322,0.17850998,0.00000000
-2.56628314,0.63183137,0.16534972,0.07627059,0.00482215,0.05826931,0.92573335,0.25225041,0.17841614,0.00000000
-2.56028014,0.62046855,0.17569481,0.07539527,0.00492299,0.05500049,0.87655314,0.24325841,0.17982683,0.00000000
-2.55427714,0.61367564,0.18753653,0.07516924,0.00511381,0.05210835,0.83412255,0.23583855,0.18277412,0.00000000
-2.54827414,0.61144735,0.20085991,0.07560228,0.00540337,0.04959077,0.79852834,0.22999035,0.18725631,0.00000000
-2.54227114,0.61365909,0.21562178,0.07668912,0.00579957,0.04743494,0.76968393,0.22566491,0.19323793,0.00000000
-2.53626813,0.62007590,0.23175124,0.07840993,0.00630927,0.04561853,0.74734405,0.22277006,0.20065070,0.00000000
-2.53026513,0.63036459,0.24915094,0.08073109,0.00693812,0.04411113,0.73112391,0.22117676,0.20939530,0.00000000
-2.52426213,0.64410827,0.26769886,0.08360635,0.00769034,0.04287600,0.72052168,0.22072661,0.21934371,0.00000000
-2.51825913,0.66082272,0.28725063,0.08697807,0.00856859,0.04187194,0.71494328,0.22123999,0.23034226,0.00000000
-2.51225613,0.67997384,0.30764228,0.09077875,0.00957372,0.04105518,0.71372825,0.22252445,0.24221508,0.00000000
-2.50625313,0.70099552,0.32869332,0.09493260,0.01070465,0.04038133,0.71617576,0.22438318,0.25476793,0.00000000
-2.50025013,0.72330732,0.35021005,0.09935729,0.01195822,0.03980718,0.72156972,0.22662298,0.26779234,0.00000000
-2.49424712,0.74633140,0.37198902,0.10396562,0.01332903,0.03929243,0.72920222,0.22906159,0.28106996,0.00000000
-2.48824412,0.76950820,0.39382054,0.10866737,0.01480938,0.03880110,0.73839468,0.23153416,0.29437707,0.00000000
-2.48224112,0.79231055,0.41549218,0.11337107,0.01638926,0.03830277,0.74851603,0.23389851,0.30748910,0.00000000
-2.47623812,0.81425576,0.43679225,0.11798576,0.01805634,0.03777352,0.75899774,0.23603916,0.32018525,0.00000000
-2.47023512,0.83491572,0.45751308,0.12242275,0.01979606,0.03719652,0.76934543,0.23787002,0.33225302,0.00000000
-2.46423212,0.85392459,0.47745415,0.12659736,0.02159180,0.03656234,0.77914689,0.23933567,0.34349261,0.00000000
-2.45822911,0.87098425,0.49642500,0.13043051,0.02342505,0.03586897,0.78807675,0.24041128,0.35372115,0.00000000
-2.45222611,0.88586748,0.51424785,0.13385033,0.02527572,0.03512151,0.79589774,0.24110127,0.36277665,0.00000000
-2.44622311,0.89841883,0.53075996,0.13679357,0.02712242,0.03433159,0.80245891,0.24143677,0.37052157,0.00000000
-2.44022011,0.90855334,0.54581556,0.13920685,0.02894289,0.03351660,0.80769111,0.24147216,0.37684588,0.00000000
-2.43421711,0.91625338,0.55928751,0.14104778,0.03071437,0.03269866,0.81159994,0.24128064,0.38166951,0.00000000
-2.42821411,0.92156355,0.57106847,0.14228579,0.03241403,0.03190349,0.81425665,0.24094937,0.38494411,0.00000000
-2.42221111,0.92458403,0.58107173,0.14290268,0.03401942,0.03115914,0.81578742,0.24057408,0.38665393,0.00000000
-2.41620810,0.92546253,0.58923148,0.14289287,0.03550892,0.03049465,0.81636129,0.24025358,0.38681583,0.00000000
-2.41020510,0.92438507,0.59550278,0.14226335,0.03686217,0.02993873,0.81617723,0.24008428,0.38547829,0.00000000
-2.40420210,0.92156591,0.59986102,0.14103320,0.03806044,0.02951845,0.81545083,0.24015498,0.38271934,0.00000000
-2.39819910,0.91723694,0.60230098,0.13923279,0.03908704,0.02925797,0.81440089,0.24054211,0.37864362,0.00000000
-2.39219610,0.91163671,0.60283558,0.13690261,0.03992759,0.02917745,0.81323645,0.24130551,0.37337841,0.00000000
-2.38619310,0.90499967,0.60149431,0.13409186,0.04057032,0.02929204,0.81214451,0.24248501,0.36706888,0.00000000
-2.38019010,0.89754581,0.59832142,0.13085666,0.04100629,0.02961105,0.81127909,0.24409783,0.35987270,0.00000000
-2.37418709,0.88947113,0.59337402,0.12725811,0.04122951,0.03013741,0.81075170,0.24613691,0.35195424,0.00000000
-2.36818409,0.88093931,0.58672011,0.12336027,0.04123707,0.03086721,0.81062380,0.24857021,0.34347849,0.00000000
-2.36218109,0.87207490,0.57843666,0.11922801,0.04102915,0.03178963,0.81090144,0.25134105,0.33460520,0.00000000
-2.35617809,0.86295832,0.56860778,0.11492499,0.04060900,0.03288695,0.81153232,0.25436932,0.32548321,0.00000000
-2.35017509,0.85362303,0.55732319,0.11051172,0.03998287,0.03413499,0.81240547,0.25755372,0.31624559,0.00000000
-2.34417209,0.84405478,0.54467683,0.10604390,0.03915986,0.03550359,0.81335359,0.26077483,0.30700546,0.00000000
-2.33816908,0.83419337,0.53076584,0.10157099,0.03815173,0.03695750,0.81415804,0.26389884,0.29785298,0.00000000
-2.33216608,0.82393649,0.51568981,0.09713519,0.03697265,0.03845730,0.81455628,0.26678199,0.28885350,0.00000000
-2.32616308,0.81314590,0.49955031,0.09277078,0.03563895,0.03996062,0.81425158,0.26927540,0.28004702,0.00000000
-2.32016008,0.80165531,0.48245072,0.08850384,0.03416876,0.04142340,0.81292460,0.27123017,0.27144884,0.00000000
-2.31415708,0.78927992,0.46449619,0.08435241,0.03258163,0.04280127,0.81024625,0.27250259,0.26305154,0.00000000
-2.30815408,0.77582694,0.44579378,0.08032694,0.03089821,0.04405096,0.80589153,0.27295918,0.25482789,0.00000000
-2.30215108,0.76110674,0.42645262,0.07643114,0.02913979,0.04513168,0.79955344,0.27248149,0.24673481,0.00000000
-2.29614807,0.74494397,0.40658403,0.07266299,0.02732790,0.04600642,0.79095660,0.27097034,0.23871779,0.00000000
-2.29014507,0.72718813,0.38630162,0.06901601,0.02548387,0.04664313,0.77986968,0.26834943,0.23071579,0.00000000
-2.28414207,0.70772308,0.36572103,0.06548054,0.02362851,0.04701573,0.76611627,0.26456812,0.22266621,0.00000000
-2.27813907,0.68647495,0.34495969,0.06204512,0.02178161,0.04710491,0.74958361,0.25960331,0.21450958,0.00000000
-2.27213607,0.66341816,0.32413609,0.05869774,0.01996169,0.04689865,0.73022862,0.25346032,0.20619388,0.00000000
-2.26613307,0.63857908,0.30336895,0.05542700,0.01818568,0.04639251,0.70808128,0.24617276,0.19767821,0.00000000
-2.26013007,0.61203741,0.28277609,0.05222307,0.01646862,0.04558964,0.68324480,0.23780137,0.18893551,0.00000000
-2.25412706,0.58392510,0.26247304,0.04907844,0.01482354,0.04450046,0.65589305,0.22843198,0.17995445,0.00000000
-2.24812406,0.55442282,0.24257156,0.04598844,0.01326127,0.04314222,0.62626501,0.21817256,0.17074030,0.00000000
-2.24212106,0.52375454,0.22317801,0.04295147,0.01179043,0.04153818,0.59465689,0.20714963,0.16131477,0.00000000
-2.23611806,0.49218015,0.20439171,0.03996905,0.01041737,0.03971670,0.56141207,0.19550412,0.15171503,0.00000000
-2.23011506,0.45998680,0.18630337,0.03704561,0.00914630,0.03771018,0.52690957,0.18338684,0.14199185,0.00000000
-2.22411206,0.42747934,0.16899365,0.03418812,0.00797932,0.03555386,0.49155157,0.17095387,0.13220721,0.00000000
-2.21810905,0.39497033,0.15253185,0.03140556,0.00691665,0.03328466,0.45575046,0.15836193,0.12243139,0.00000000
-2.21210605,0.36277016,0.13697502,0.02870835,0.00595679,0.03093997,0.41991628,0.14576400,0.11273980,0.00000000
-2.20610305,0.33117768,0.12236721,0.02610767,0.00509676,0.02855653,0.38444474,0.13330534,0.10320976,0.00000000
-2.20010005,0.30047178,0.10873914,0.02361479,0.00433232,0.02616943,0.34970658,0.12112002,0.09391743,0.00000000
-2.19409705,0.27090420,0.09610826,0.02124051,0.00365823,0.02381120,0.31603856,0.10932806,0.08493490,0.00000000
-2.18809405,0.24269383,0.08447903,0.01899456,0.00306852,0.02151114,0.28373626,0.09803329,0.07632779,0.00000000
-2.18209105,0.21602268,0.07384364,0.01688516,0.00255667,0.01929476,0.25304898,0.08732193,0.06815323,0.00000000
-2.17608804,0.19103345,0.06418296,0.01491869,0.00211590,0.01718343,0.22417675,0.07726189,0.06045844,0.00000000
-2.17008504,0.16782884,0.05546777,0.01309946,0.00173929,0.01519427,0.19726931,0.06790273,0.05327982,0.00000000
-2.16408204,0.14647226,0.04766015,0.01142963,0.00142001,0.01334007,0.17242709,0.05927627,0.04664266,0.00000000
-2.15807904,0.12699000,0.04071502,0.00990918,0.00115145,0.01162954,0.14970381,0.05139775,0.04056125,0.00000000
-2.15207604,0.10937449,0.03458177,0.00853606,0.00092728,0.01006753,0.12911045,0.04426733,0.03503955,0.00000000
-2.14607304,0.09358842,0.02920592,0.00730637,0.00074163,0.00865548,0.11062046,0.03787205,0.03007216,0.00000000
-2.14007004,0.07956959,0.02453077,0.00621461,0.00058906,0.00739185,0.09417566,0.03218795,0.02564563,0.00000000
-2.13406703,0.06723603,0.02049895,0.00525401,0.00046464,0.00627266,0.07969269,0.02718226,0.02173992,0.00000000
-2.12806403,0.05649139,0.01705392,0.00441687,0.00036396,0.00529206,0.06706974,0.02281569,0.01833012,0.00000000
-2.12206103,0.04723027,0.01414138,0.00369492,0.00028312,0.00444284,0.05619317,0.01904468,0.01538808,0.00000000
-2.11605803,0.03934337,0.01171049,0.00307965,0.00021870,0.00371702,0.04694405,0.01582345,0.01288413,0.00000000
-2.11005503,0.03272230,0.00971504,0.00256268,0.00016776,0.00310634,0.03920424,0.01310597,0.01078877,0.00000000
-2.10405203,0.02726406,0.00811443,0.00213606,0.00012779,0.00260274,0.03286210,0.01084771,0.00907419,0.00000000
-2.09804902,0.02287504,0.00687462,0.00179261,0.00009668,0.00219880,0.02781764,0.00900717,0.00771579,0.00000000
-2.09204602,0.01947457,0.00596892,0.00152612,0.00007264,0.00188814,0.02398709,0.00754719,0.00669347,0.00000000
-2.08604302,0.01699805,0.00537870,0.00133167,0.00005422,0.00166573,0.02130699,0.00643612,0.00599289,0.00000000
-2.08004002,0.01539958,0.00509410,0.00120578,0.00004023,0.00152821,0.01973765,0.00564869,0.00560653,0.00000000
-2.07403702,0.01465426,0.00511464,0.00114660,0.00002969,0.00147413,0.01926610,0.00516679,0.00553463,0.00000000
-2.06803402,0.01476004,0.00544976,0.00115409,0.00002183,0.00150413,0.01990852,0.00498002,0.00578603,0.00000000
-2.06203102,0.01573919,0.00611940,0.00123012,0.00001606,0.00162111,0.02171203,0.00508617,0.00637886,0.00000000
-2.05602801,0.01763941,0.00715445,0.00137858,0.00001188,0.00183033,0.02475598,0.00549147,0.00734098,0.00000000
-2.05002501,0.02053452,0.00859717,0.00160542,0.00000895,0.00213943,0.02915249,0.00621074,0.00871041,0.00000000
-2.04402201,0.02452463,0.01050153,0.00191869,0.00000699,0.00255845,0.03504631,0.00726744,0.01053543,0.00000000
-2.03801901,0.02973590,0.01293342,0.00232855,0.00000582,0.00309975,0.04261369,0.00869347,0.01287444,0.00000000
-2.03201601,0.03631953,0.01597075,0.00284715,0.00000531,0.00377785,0.05206039,0.01052888,0.01579561,0.00000000
-2.02601301,0.04445017,0.01970327,0.00348857,0.00000539,0.00460917,0.06361831,0.01282139,0.01937613,0.00000000
-2.02001001,0.05432349,0.02423228,0.00426860,0.00000604,0.00561174,0.07754105,0.01562558,0.02370111,0.00000000
-2.01400700,0.06615277,0.02967002,0.00520448,0.00000729,0.00680471,0.09409781,0.01900202,0.02886204,0.00000000
-2.00800400,0.08016465,0.03613878,0.00631459,0.00000920,0.00820786,0.11356594,0.02301597,0.03495479,0.00000000
-2.00200100,0.09659379,0.04376971,0.00761799,0.00001190,0.00984088,0.13622180,0.02773596,0.04207720,0.00000000
-1.99599800,0.11567651,0.05270135,0.00913396,0.00001553,0.01172265,0.16233026,0.03323197,0.05032614,0.00000000
-1.98999500,0.13764356,0.06307781,0.01088136,0.00002032,0.01387036,0.19213271,0.03957344,0.05979417,0.00000000
-1.98399200,0.16271201,0.07504672,0.01287804,0.00002652,0.01629859,0.22583404,0.04682708,0.07056579,0.00000000
-1.97798899,0.19107649,0.08875696,0.01514007,0.00003446,0.01901827,0.26358877,0.05505440,0.08271352,0.00000000
-1.97198599,0.22290015,0.10435613,0.01768102,0.00004453,0.02203571,0.30548700,0.06430925,0.09629364,0.00000000
-1.96598299,0.25830540,0.12198803,0.02051120,0.00005718,0.02535162,0.35154048,0.07463529,0.11134214,0.00000000
-1.95997999,0.29736512,0.14178994,0.02363689,0.00007294,0.02896014,0.40166977,0.08606349,0.12787067,0.00000000
-1.95397699,0.34009446,0.16389007,0.02705970,0.00009243,0.03284808,0.45569287,0.09860991,0.14586300,0.00000000
-1.94797399,0.38644390,0.18840496,0.03077591,0.00011632,0.03699426,0.51331638,0.11227365,0.16527191,0.00000000
-1.94197099,0.43629370,0.21543701,0.03477605,0.00014539,0.04136916,0.57412964,0.12703529,0.18601703,0.00000000
-1.93596798,0.48945046,0.24507213,0.03904452,0.00018047,0.04593472,0.63760265,0.14285578,0.20798350,0.00000000
-1.92996498,0.54564571,0.27737752,0.04355948,0.00022247,0.05064458,0.70308833,0.15967584,0.23102180,0.00000000
-1.92396198,0.60453708,0.31239946,0.04829286,0.00027236,0.05544454,0.76982933,0.17741604,0.25494875,0.00000000
-1.91795898,0.66571189,0.35016108,0.05321070,0.00033114,0.06027346,0.83696981,0.19597748,0.27954985,0.00000000
-1.91195598,0.72869331,0.39066011,0.05827355,0.00039983,0.06506446,0.90357185,0.21524306,0.30458283,0.00000000
-1.90595298,0.79294883,0.43386630,0.06343719,0.00047944,0.06974642,0.96863646,0.23507937,0.32978234,0.00000000
-1.89994997,0.85790067,0.47971866,0.06865347,0.00057097,0.07424581,1.03112841,0.25533897,0.35486571,0.00000000
-1.89394697,0.92293790,0.52812226,0.07387134,0.00067532,0.07848873,1.09000406,0.27586317,0.37953957,0.00000000
-1.88794397,0.98742959,0.57894469,0.07903791,0.00079332,0.08240303,1.14424136,0.29648493,0.40350689,0.00000000
-1.88194097,1.05073843,0.63201203,0.08409966,0.00092565,0.08592060,1.19287052,0.31703198,0.42647445,0.00000000
-1.87593797,1.11223433,0.68710468,0.08900359,0.00107282,0.08897955,1.23500428,0.33732983,0.44816009,0.00000000
-1.86993497,1.17130733,0.74395297,0.09369835,0.00123514,0.09152628,1.26986629,0.35720468,0.46829964,0.00000000
-1.86393197,1.22737927,0.80223298,0.09813531,0.00141270,0.09351733,1.29681638,0.37648603,0.48665320,0.00000000
-1.85792896,1.27991397,0.86156293,0.10226943,0.00160535,0.09492096,1.31537144,0.39500905,0.50301035,0.00000000
-1.85192596,1.32842544,0.92150043,0.10606009,0.00181270,0.09571828,1.32522104,0.41261646,0.51719435,0.00000000
-1.84592296,1.37248413,0.98154120,0.10947162,0.00203411,0.09590405,1.32623697,0.42916018,0.52906496,0.00000000
-1.83991996,1.41172114,1.04111964,0.11247374,0.00226872,0.09548693,1.31847630,0.44450258,0.53851993,0.00000000
-1.83391696,1.44583062,1.09961187,0.11504181,0.00251549,0.09448932,1.30217785,0.45851757,0.54549523,0.00000000
-1.82791396,1.47457059,1.15634134,0.11715690,0.00277325,0.09294675,1.27775235,0.47109143,0.54996406,0.00000000
-1.82191096,1.49776255,1.21058766,0.11880579,0.00304075,0.09090678,1.24576672,0.48212374,0.55193473,0.00000000
-1.81590795,1.51529029,1.26159846,0.11998079,0.00331676,0.08842765,1.20692342,0.49152826,0.55144787,0.00000000
-1.80990495,1.52709834,1.30860438,0.12067961,0.00360014,0.08557649,1.16203587,0.49923401,0.54857289,0.00000000
