energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
0.00300150,6.45869888,0.07605902,2.47695052,0.23993631,0.07954590,3.63176063,1.69478116,0.00211549
0.00900450,6.58883970,0.07373926,2.51382563,0.24741816,0.08127735,3.72864409,1.72013242,0.00210568
0.01500750,6.71340144,0.07138920,2.54884542,0.25391585,0.08280457,3.82165881,1.74393480,0.00209624
0.02101051,6.82908666,0.06899986,2.58112477,0.25934897,0.08411522,3.90837622,1.76535821,0.00208628
0.02701351,6.93267570,0.06656478,2.60981642,0.26365226,0.08520059,3.98640418,1.78360109,0.00207492
0.03301651,7.02113868,0.06408033,2.63413803,0.26677684,0.08605565,4.05347560,1.79791586,0.00206136
0.03901951,7.09174541,0.06154578,2.65339916,0.26869100,0.08667912,4.10753496,1.80763384,0.00204484
0.04502251,7.14216884,0.05896337,2.66702712,0.26938086,0.08707345,4.14681894,1.81218856,0.00202471
0.05102551,7.17057780,0.05633826,2.67459068,0.26885062,0.08724478,4.16992781,1.81113664,0.00200043
0.05702851,7.17571504,0.05367840,2.67582064,0.26712255,0.08720293,4.17588433,1.80417530,0.00197158
0.06303152,7.15695707,0.05099432,2.67062627,0.26423671,0.08696128,4.16417781,1.79115563,0.00193787
0.06903452,7.11435314,0.04829882,2.65910671,0.26025031,0.08653666,4.13479132,1.77209119,0.00189917
0.07503752,7.04864110,0.04560665,2.64155649,0.25523686,0.08594908,4.08821094,1.74716124,0.00185548
0.08104052,6.96123923,0.04293412,2.61846457,0.24928488,0.08522153,4.02541673,1.71670847,0.00180696
0.08704352,6.85421378,0.04029862,2.59050650,0.24249645,0.08437956,3.94785599,1.68123124,0.00175389
0.09304652,6.73022303,0.03771820,2.55852957,0.23498529,0.08345079,3.85739979,1.64137034,0.00169668
0.09904952,6.59243979,0.03521103,2.52353105,0.22687468,0.08246440,3.75628490,1.59789086,0.00163586
0.10505253,6.44445479,0.03279498,2.48662996,0.21829500,0.08145037,3.64704351,1.55165969,0.00157204
0.11105553,6.29016468,0.03048709,2.44903316,0.20938108,0.08043878,3.53242356,1.50361939,0.00150592
0.11705853,6.13364844,0.02830313,2.41199675,0.20026934,0.07945893,3.41530305,1.45475951,0.00143822
0.12306153,5.97903698,0.02625718,2.37678405,0.19109478,0.07853846,3.29860155,1.40608629,0.00136972
0.12906453,5.83038057,0.02436130,2.34462173,0.18198799,0.07770248,3.18519212,1.35859177,0.00130117
0.13506753,5.69151916,0.02262515,2.31665564,0.17307211,0.07697262,3.07781711,1.31322366,0.00123333
0.14107054,5.56596012,0.02105579,2.29390823,0.16446006,0.07636627,2.97901024,1.27085675,0.00116688
0.14707354,5.45676818,0.01965752,2.27723918,0.15625193,0.07589581,2.89102789,1.23226710,0.00110246
0.15307654,5.36647114,0.01843173,2.26731102,0.14853282,0.07556808,2.81579129,1.19810972,0.00104063
0.15907954,5.29698508,0.01737695,2.26456129,0.14137106,0.07538394,2.75484119,1.16890066,0.00098184
0.16508254,5.24956135,0.01648886,2.26918257,0.13481707,0.07533808,2.70930617,1.14500392,0.00092647
0.17108554,5.22475723,0.01576047,2.28111131,0.12890276,0.07541908,2.67988467,1.12662362,0.00087475
0.17708854,5.22243099,0.01518230,2.30002639,0.12364162,0.07560963,2.66684110,1.11380169,0.00082684
0.18309155,5.24176128,0.01474266,2.32535741,0.11902947,0.07588710,2.67001508,1.10642093,0.00078277
0.18909455,5.28128983,0.01442797,2.35630284,0.11504582,0.07622423,2.68884324,1.10421336,0.00074247
0.19509755,5.33898544,0.01422313,2.39185732,0.11165583,0.07659007,2.72239197,1.10677331,0.00070579
0.20110055,5.41232671,0.01411193,2.43084719,0.10881283,0.07695113,2.76939972,1.11357485,0.00067250
0.20710355,5.49839992,0.01407746,2.47197294,0.10646109,0.07727260,2.82832686,1.12399269,0.00064230
0.21310655,5.59400818,0.01410253,2.51385677,0.10453908,0.07751969,2.89741131,1.13732587,0.00061484
0.21910955,5.69578756,0.01417011,2.55509349,0.10298261,0.07765895,2.97472758,1.15282319,0.00058975
0.22511256,5.80032537,0.01426370,2.59430252,0.10172818,0.07765962,3.05824743,1.16970949,0.00056663
0.23111556,5.90427623,0.01436772,2.63017881,0.10071598,0.07749489,3.14589985,1.18721180,0.00054509
0.23711856,6.00447122,0.01446782,2.66154057,0.09989270,0.07714295,3.23562855,1.20458438,0.00052476
0.24312156,6.09801617,0.01455119,2.68737171,0.09921385,0.07658793,3.32544510,1.22113181,0.00050526
0.24912456,6.18237534,0.01460676,2.70685724,0.09864555,0.07582062,3.41347623,1.23622917,0.00048629
0.25512756,6.25543768,0.01462535,2.71941009,0.09816576,0.07483889,3.49800402,1.24933896,0.00046758
0.26113057,6.31556349,0.01459978,2.72468833,0.09776482,0.07364788,3.57749787,1.26002385,0.00044891
0.26713357,6.36161032,0.01452489,2.72260209,0.09744529,0.07225991,3.65063789,1.26795522,0.00043010
0.27313657,6.39293777,0.01439754,2.71331004,0.09722129,0.07069411,3.71632930,1.27291725,0.00041104
0.27913957,6.40939200,0.01421648,2.69720576,0.09711707,0.06897583,3.77370791,1.27480644,0.00039169
0.28514257,6.41127136,0.01398220,2.67489481,0.09716521,0.06713576,3.82213738,1.27362705,0.00037201
0.29114557,6.39927571,0.01369680,2.64716366,0.09740435,0.06520898,3.86119883,1.26948260,0.00035205
0.29714857,6.37444228,0.01336372,2.61494212,0.09787663,0.06323372,3.89067405,1.26256407,0.00033189
0.30315158,6.33807182,0.01298751,2.57926094,0.09862500,0.06125013,3.91052352,1.25313548,0.00031161
0.30915458,6.29164869,0.01257358,2.54120678,0.09969037,0.05929893,3.92086068,1.24151749,0.00029134
0.31515758,6.23675905,0.01212793,2.50187640,0.10110904,0.05742011,3.92192414,1.22806991,0.00027123
0.32116058,6.17501077,0.01165687,2.46233225,0.10291013,0.05565161,3.91404903,1.21317381,0.00025141
0.32716358,6.10795881,0.01116683,2.42356120,0.10511340,0.05402810,3.89763923,1.19721407,0.00023203
0.33316658,6.03703905,0.01066410,2.38643810,0.10772750,0.05257992,3.87314149,1.18056301,0.00021323
0.33916958,5.96351304,0.01015468,2.35169552,0.11074857,0.05133212,3.84102270,1.16356576,0.00019513
0.34517259,5.88842551,0.00964408,2.31990068,0.11415935,0.05030367,3.80175082,1.14652785,0.00017785
0.35117559,5.81257564,0.00913723,2.29144010,0.11792889,0.04950694,3.75578026,1.12970532,0.00016146
0.35717859,5.73650247,0.00863841,2.26651237,0.12201262,0.04894726,3.70354167,1.11329764,0.00014606
0.36318159,5.66048397,0.00815118,2.24512868,0.12635303,0.04862285,3.64543618,1.09744359,0.00013168
0.36918459,5.58454869,0.00767838,2.22712092,0.13088075,0.04852483,3.58183373,1.08221985,0.00011836
0.37518759,5.50849868,0.00722213,2.21215634,0.13551607,0.04863752,3.51307499,1.06764239,0.00010610
0.38119060,5.43194140,0.00678393,2.19975801,0.14017078,0.04893893,3.43947614,1.05367026,0.00009491
0.38719360,5.35432881,0.00636465,2.18932975,0.14475036,0.04940141,3.36133577,1.04021149,0.00008475
0.39319660,5.27500096,0.00596466,2.18018452,0.14915627,0.04999248,3.27894313,1.02713074,0.00007559
0.39919960,5.19323213,0.00558389,2.17157478,0.15328855,0.05067586,3.19258689,1.01425821,0.00006739
0.40520260,5.10827711,0.00522194,2.16272375,0.15704837,0.05141253,3.10256376,1.00139952,0.00006010
0.41120560,5.01941589,0.00487817,2.15285630,0.16034060,0.05216194,3.00918634,0.98834598,0.00005366
0.41720860,4.92599492,0.00455175,2.14122850,0.16307637,0.05288327,2.91278980,0.97488497,0.00004801
0.42321161,4.82746379,0.00424177,2.12715487,0.16517543,0.05353667,2.81373700,0.96081003,0.00004310
0.42921461,4.72340614,0.00394731,2.11003250,0.16656828,0.05408451,2.71242184,0.94593026,0.00003887
0.43521761,4.61356434,0.00366747,2.08936157,0.16719810,0.05449252,2.60927094,0.93007886,0.00003526
0.44122061,4.49785737,0.00340140,2.06476178,0.16702230,0.05473091,2.50474348,0.91312054,0.00003225
0.44722361,4.37639200,0.00314835,2.03598434,0.16601368,0.05477524,2.39932954,0.89495752,0.00002977
0.45322661,4.24946718,0.00290770,2.00291944,0.16416123,0.05460715,2.29354694,0.87553418,0.00002781
0.45922961,4.11757212,0.00267892,1.96559926,0.16147040,0.05421493,2.18793696,0.85484007,0.00002633
0.46523262,3.98137842,0.00246160,1.92419653,0.15796299,0.05359378,2.08305898,0.83291142,0.00002531
0.47123562,3.84172681,0.00225541,1.87901891,0.15367652,0.05274585,1.97948450,0.80983100,0.00002475
0.47723862,3.69960914,0.00206014,1.83049955,0.14866319,0.05168008,1.87779040,0.78572655,0.00002463
0.48324162,3.55614631,0.00187559,1.77918419,0.14298840,0.05041171,1.77855196,0.76076774,0.00002497
0.48924462,3.41256284,0.00170164,1.72571538,0.13672892,0.04896162,1.68233552,0.73516187,0.00002576
0.49524762,3.27015890,0.00153819,1.67081419,0.12997076,0.04735547,1.58969104,0.70914843,0.00002701
0.50125063,3.13028047,0.00138513,1.61526022,0.12280683,0.04562266,1.50114463,0.68299272,0.00002876
0.50725363,2.99428856,0.00124234,1.55987030,0.11533440,0.04379517,1.41719118,0.65697886,0.00003101
0.51325663,2.86352816,0.00110968,1.50547674,0.10765258,0.04190636,1.33828718,0.63140222,0.00003381
0.51925963,2.73929776,0.00098696,1.45290559,0.09985982,0.03998971,1.26484385,0.60656165,0.00003718
0.52526263,2.62282016,0.00087397,1.40295556,0.09205151,0.03807761,1.19722075,0.58275178,0.00004115
0.53126563,2.51521529,0.00077043,1.35637820,0.08431780,0.03620029,1.13571990,0.56025543,0.00004576
0.53726863,2.41747572,0.00067603,1.31385981,0.07674177,0.03438475,1.08058066,0.53933659,0.00005105
0.54327164,2.33044523,0.00059039,1.27600551,0.06939779,0.03265402,1.03197540,0.52023394,0.00005706
0.54927464,2.25480111,0.00051313,1.24332580,0.06235038,0.03102649,0.99000615,0.50315519,0.00006382
0.55527764,2.19104039,0.00044378,1.21622586,0.05565342,0.02951553,0.95470227,0.48827229,0.00007137
0.56128064,2.13947014,0.00038189,1.19499778,0.04934971,0.02812928,0.92601928,0.47571767,0.00007974
0.56728364,2.10020214,0.00032695,1.17981564,0.04347095,0.02687075,0.90383881,0.46558142,0.00008894
0.57328664,2.07315156,0.00027847,1.17073358,0.03803805,0.02573802,0.88796977,0.45790960,0.00009901
0.57928964,2.05803986,0.00023594,1.16768659,0.03306175,0.02472472,0.87815072,0.45270353,0.00010995
0.58529265,2.05440146,0.00019883,1.17049398,0.02854347,0.02382064,0.87405334,0.44992008,0.00012175
0.59129565,2.06159390,0.00016665,1.17886516,0.02447636,0.02301243,0.87528703,0.44947289,0.00013440
0.59729865,2.07881136,0.00013891,1.19240767,0.02084647,0.02228446,0.88140448,0.45123447,0.00014789
0.60330165,2.10510102,0.00011514,1.21063705,0.01763402,0.02161963,0.89190831,0.45503912,0.00016216
0.60930465,2.13938203,0.00009490,1.23298841,0.01481466,0.02100027,0.90625846,0.46068654,0.00017718
0.61530765,2.18046671,0.00007777,1.25882935,0.01236068,0.02040890,0.92388047,0.46794616,0.00019286
0.62131066,2.22708379,0.00006337,1.28747412,0.01024221,0.01982906,0.94417445,0.47656201,0.00020913
0.62731366,2.27790319,0.00005132,1.31819873,0.00842821,0.01924589,0.96652474,0.48625816,0.00022589
0.63331666,2.33156231,0.00004132,1.35025677,0.00688746,0.01864665,0.99031007,0.49674461,0.00024306
0.63931966,2.38669314,0.00003307,1.38289577,0.00558928,0.01802117,1.01491422,0.50772349,0.00026051
0.64532266,2.44195014,0.00002631,1.41537381,0.00450422,0.01736202,1.03973695,0.51889561,0.00027813
0.65132566,2.49603812,0.00002080,1.44697607,0.00360447,0.01666464,1.06420506,0.52996707,0.00029581
0.65732866,2.54773976,0.00001634,1.47703105,0.00286427,0.01592729,1.08778331,0.54065600,0.00031344
0.66333167,2.59594200,0.00001276,1.50492597,0.00226013,0.01515089,1.10998493,0.55069896,0.00033091
0.66933467,2.63966046,0.00000990,1.53012098,0.00177090,0.01433878,1.13038148,0.55985719,0.00034814
0.67533767,2.67806121,0.00000763,1.55216171,0.00137781,0.01349633,1.14861146,0.56792214,0.00036505
0.68134067,2.71047885,0.00000585,1.57068956,0.00106442,0.01263053,1.16438758,0.57472033,0.00038159
0.68734367,2.73643004,0.00000445,1.58544930,0.00081652,0.01174963,1.17750197,0.58011713,0.00039772
0.69334667,2.75562163,0.00000336,1.59629358,0.00062192,0.01086258,1.18782928,0.58401946,0.00041343
0.69934967,2.76795279,0.00000253,1.60318383,0.00047036,0.00997868,1.19532705,0.58637701,0.00042873
0.70535268,2.77351045,0.00000189,1.60618738,0.00035321,0.00910714,1.20003341,0.58718209,0.00044366
0.71135568,2.77255809,0.00000140,1.60547070,0.00026336,0.00825672,1.20206176,0.58646782,0.00045827
0.71735868,2.76551766,0.00000103,1.60128878,0.00019497,0.00743544,1.20159262,0.58430493,0.00047263
0.72336168,2.75294539,0.00000075,1.59397095,0.00014332,0.00665032,1.19886277,0.58079699,0.00048682
0.72936468,2.73550198,0.00000055,1.58390369,0.00010460,0.00590727,1.19415205,0.57607443,0.00050092
0.73536768,2.71391866,0.00000039,1.57151096,0.00007580,0.00521092,1.18776829,0.57028757,0.00051500
0.74137069,2.68896028,0.00000028,1.55723306,0.00005454,0.00456463,1.18003112,0.56359886,0.00052914
0.74737369,2.66138734,0.00000020,1.54150490,0.00003896,0.00397048,1.17125520,0.55617482,0.00054337
0.75337669,2.63191867,0.00000014,1.52473482,0.00002763,0.00342937,1.16173391,0.54817810,0.00055771
0.75937969,2.60119679,0.00000010,1.50728496,0.00001946,0.00294108,1.15172422,0.53975983,0.00057215
0.76538269,2.56975757,0.00000007,1.48945426,0.00001361,0.00250444,1.14143345,0.53105300,0.00058664
0.77138569,2.53800594,0.00000005,1.47146505,0.00000945,0.00211749,1.13100887,0.52216692,0.00060108
0.77738869,2.50619901,0.00000003,1.45345388,0.00000651,0.00177758,1.12053043,0.51318320,0.00061535
0.78339170,2.47443734,0.00000002,1.43546721,0.00000446,0.00148161,1.11000735,0.50415336,0.00062926
0.78939470,2.44266515,0.00000002,1.41746213,0.00000303,0.00122610,1.09937852,0.49509834,0.00064261
0.79539770,2.41067920,0.00000001,1.39931229,0.00000204,0.00100740,1.08851681,0.48600965,0.00065516
0.80140070,2.37814610,0.00000001,1.38081848,0.00000137,0.00082179,1.07723721,0.47685240,0.00066664
0.80740370,2.34462705,0.00000000,1.36172360,0.00000091,0.00066558,1.06530812,0.46756973,0.00067678
0.81340670,2.30960870,0.00000000,1.34173108,0.00000060,0.00053521,1.05246549,0.45808855,0.00068533
0.81940970,2.27253859,0.00000000,1.32052591,0.00000039,0.00042729,1.03842884,0.44832622,0.00069201
0.82541271,2.23286322,0.00000000,1.29779716,0.00000026,0.00033868,1.02291848,0.43819785,0.00069660
0.83141571,2.19006701,0.00000000,1.27326088,0.00000017,0.00026653,1.00567302,0.42762366,0.00069893
0.83741871,2.14371001,0.00000000,1.24668238,0.00000011,0.00020824,0.98646625,0.41653631,0.00069886
0.84342171,2.09346276,0.00000000,1.21789667,0.00000007,0.00016153,0.96512268,0.40488755,0.00069633
0.84942471,2.03913653,0.00000000,1.18682626,0.00000004,0.00012440,0.94153087,0.39265408,0.00069137
0.85542771,1.98070772,0.00000000,1.15349555,0.00000003,0.00009512,0.91565410,0.37984225,0.00068409
0.86143072,1.91833537,0.00000000,1.11804115,0.00000002,0.00007221,0.88753785,0.36649148,0.00067469
0.86743372,1.85237117,0.00000000,1.08071782,0.00000001,0.00005442,0.85731384,0.35267621,0.00066347
0.87343672,1.78336172,0.00000000,1.04189982,0.00000001,0.00004072,0.82520053,0.33850640,0.00065084
0.87943972,1.71204302,0.00000000,1.00207776,0.00000000,0.00003025,0.79150021,0.32412654,0.00063730
0.88544272,1.63932769,0.00000000,0.96185095,0.00000000,0.00002231,0.75659274,0.30971329,0.00062344
0.89144572,1.56628554,0.00000000,0.92191589,0.00000000,0.00001634,0.72092647,0.29547187,0.00060994
0.89744872,1.49411836,0.00000000,0.88305108,0.00000000,0.00001188,0.68500666,0.28163126,0.00059754
0.90345173,1.42412984,0.00000000,0.84609878,0.00000000,0.00000857,0.64938196,0.26843862,0.00058707
0.90945473,1.35769187,0.00000000,0.81194445,0.00000000,0.00000614,0.61462942,0.25615290,0.00057936
0.91545773,1.29620826,0.00000000,0.78149417,0.00000000,0.00000437,0.58133875,0.24503793,0.00057532
0.92146073,1.24107699,0.00000000,0.75565106,0.00000000,0.00000309,0.55009612,0.23535529,0.00057581
0.92746373,1.19365200,0.00000000,0.73529089,0.00000000,0.00000217,0.52146829,0.22735698,0.00058172
0.93346673,1.15520571,0.00000000,0.72123784,0.00000000,0.00000151,0.49598724,0.22127822,0.00059387
0.93946973,1.12689296,0.00000000,0.71424071,0.00000000,0.00000104,0.47413588,0.21733046,0.00061306
0.94547274,1.10971730,0.00000000,0.71495027,0.00000000,0.00000072,0.45633507,0.21569485,0.00063996
0.95147574,1.10450046,0.00000000,0.72389825,0.00000000,0.00000049,0.44293230,0.21651619,0.00067517
0.95747874,1.11185557,0.00000000,0.74147850,0.00000000,0.00000033,0.43419207,0.21989767,0.00071914
0.96348174,1.13216489,0.00000000,0.76793082,0.00000000,0.00000022,0.43028838,0.22589645,0.00077220
0.96948474,1.16556249,0.00000000,0.80332794,0.00000000,0.00000015,0.43129919,0.23452016,0.00083450
0.97548774,1.21192255,0.00000000,0.84756623,0.00000000,0.00000010,0.43720313,0.24572456,0.00090602
0.98149075,1.27085371,0.00000000,0.90036046,0.00000000,0.00000006,0.44787839,0.25941248,0.00098654
0.98749375,1.34169971,0.00000000,0.96124306,0.00000000,0.00000004,0.46310389,0.27543397,0.00107568
0.99349675,1.42354682,0.00000000,1.02956819,0.00000000,0.00000003,0.48256269,0.29358795,0.00117284
0.99949975,1.51523798,0.00000000,1.10452074,0.00000000,0.00000002,0.50584762,0.31362519,0.00127723
1.00550275,1.61539371,0.00000000,1.18513037,0.00000000,0.00000001,0.53246905,0.33525286,0.00138793
1.01150575,1.72243948,0.00000000,1.27029035,0.00000000,0.00000001,0.56186469,0.35814030,0.00150380
1.01750875,1.83463903,0.00000000,1.35878095,0.00000000,0.00000000,0.59341129,0.38192621,0.00162361
1.02351176,1.95013297,0.00000000,1.44929669,0.00000000,0.00000000,0.62643790,0.40622675,0.00174600
1.02951476,2.06698145,0.00000000,1.54047691,0.00000000,0.00000000,0.66024059,0.43064469,0.00186953
1.03551776,2.18321000,0.00000000,1.63093846,0.00000000,0.00000000,0.69409811,0.45477902,0.00199273
1.04152076,2.29685664,0.00000000,1.71930950,0.00000000,0.00000000,0.72728820,0.47823486,0.00211411
1.04752376,2.40601917,0.00000000,1.80426329,0.00000000,0.00000000,0.75910404,0.50063324,0.00223220
1.05352676,2.50890047,0.00000000,1.88455041,0.00000000,0.00000000,0.78887040,0.52162044,0.00234562
1.05952976,2.60385061,0.00000000,1.95902847,0.00000000,0.00000000,0.81595906,0.54087642,0.00245304
1.06553277,2.68940376,0.00000000,2.02668778,0.00000000,0.00000000,0.83980285,0.55812215,0.00255331
1.07153577,2.76430891,0.00000000,2.08667222,0.00000000,0.00000000,0.85990800,0.57312538,0.00264537
1.07753877,2.82755292,0.00000000,2.13829437,0.00000000,0.00000000,0.87586442,0.58570472,0.00272837
1.08354177,2.87837534,0.00000000,2.18104428,0.00000000,0.00000000,0.88735341,0.59573191,0.00280162
1.08954477,2.91627454,0.00000000,2.21459183,0.00000000,0.00000000,0.89415276,0.60313213,0.00286459
1.09554777,2.94100506,0.00000000,2.23878267,0.00000000,0.00000000,0.89613902,0.60788241,0.00291694
1.10155078,2.95256678,0.00000000,2.25362818,0.00000000,0.00000000,0.89328685,0.61000840,0.00295851
1.10755378,2.95118658,0.00000000,2.25929023,0.00000000,0.00000000,0.88566573,0.60957948,0.00298927
1.11355678,2.93729379,0.00000000,2.25606169,0.00000000,0.00000000,0.87343403,0.60670281,0.00300933
1.11955978,2.91149075,0.00000000,2.24434396,0.00000000,0.00000000,0.85683083,0.60151638,0.00301889
1.12556278,2.87452021,0.00000000,2.22462271,0.00000000,0.00000000,0.83616590,0.59418164,0.00301827
1.13156578,2.82723129,0.00000000,2.19744334,0.00000000,0.00000000,0.81180822,0.58487604,0.00300782
1.13756878,2.77054551,0.00000000,2.16338729,0.00000000,0.00000000,0.78417350,0.57378584,0.00298794
1.14357179,2.70542474,0.00000000,2.12305052,0.00000000,0.00000000,0.75371129,0.56109952,0.00295905
1.14957479,2.63284212,0.00000000,2.07702506,0.00000000,0.00000000,0.72089200,0.54700219,0.00292156
1.15557779,2.55375730,0.00000000,2.02588424,0.00000000,0.00000000,0.68619444,0.53167104,0.00287590
1.16158079,2.46909652,0.00000000,1.97017229,0.00000000,0.00000000,0.65009419,0.51527204,0.00282245
1.16758379,2.37973802,0.00000000,1.91039810,0.00000000,0.00000000,0.61305308,0.49795793,0.00276162
1.17358679,2.28650276,0.00000000,1.84703320,0.00000000,0.00000000,0.57551017,0.47986750,0.00269378
1.17958979,2.19015018,0.00000000,1.78051344,0.00000000,0.00000000,0.53787423,0.46112587,0.00261932
1.18559280,2.09137828,0.00000000,1.71124364,0.00000000,0.00000000,0.50051803,0.44184581,0.00253861
1.19159580,1.99082740,0.00000000,1.63960450,0.00000000,0.00000000,0.46377413,0.42212966,0.00245206
1.19759880,1.88908648,0.00000000,1.56596071,0.00000000,0.00000000,0.42793247,0.40207177,0.00236012
1.20360180,1.78670100,0.00000000,1.49066951,0.00000000,0.00000000,0.39323935,0.38176106,0.00226327
1.20960480,1.68418133,0.00000000,1.41408862,0.00000000,0.00000000,0.35989775,0.36128349,0.00216204
1.21560780,1.58201087,0.00000000,1.33658292,0.00000000,0.00000000,0.32806884,0.34072435,0.00205704
1.22161081,1.48065281,0.00000000,1.25852919,0.00000000,0.00000000,0.29787429,0.32016986,0.00194890
1.22761381,1.38055524,0.00000000,1.18031851,0.00000000,0.00000000,0.26939939,0.29970842,0.00183836
1.23361681,1.28215407,0.00000000,1.10235616,0.00000000,0.00000000,0.24269652,0.27943095,0.00172616
1.23961981,1.18587359,0.00000000,1.02505899,0.00000000,0.00000000,0.21778892,0.25943077,0.00161311
1.24562281,1.09212483,0.00000000,0.94885046,0.00000000,0.00000000,0.19467459,0.23980264,0.00150005
1.25162581,1.00130196,0.00000000,0.87415379,0.00000000,0.00000000,0.17333007,0.22064142,0.00138780
1.25762881,0.91377701,0.00000000,0.80138369,0.00000000,0.00000000,0.15371407,0.20204024,0.00127722
1.26363182,0.82989364,0.00000000,0.73093721,0.00000000,0.00000000,0.13577083,0.18408838,0.00116909
1.26963482,0.74996037,0.00000000,0.66318448,0.00000000,0.00000000,0.11943319,0.16686911,0.00106417
1.27563782,0.67424392,0.00000000,0.59845970,0.00000000,0.00000000,0.10462531,0.15045750,0.00096316
1.28164082,0.60296320,0.00000000,0.53705327,0.00000000,0.00000000,0.09126505,0.13491853,0.00086667
1.28764382,0.53628444,0.00000000,0.47920515,0.00000000,0.00000000,0.07926600,0.12030536,0.00077523
1.29364682,0.47431772,0.00000000,0.42510006,0.00000000,0.00000000,0.06853926,0.10665822,0.00068924
1.29964982,0.41711533,0.00000000,0.37486465,0.00000000,0.00000000,0.05899487,0.09400355,0.00060903
1.30565283,0.36467182,0.00000000,0.32856665,0.00000000,0.00000000,0.05054309,0.08235382,0.00053481
1.31165583,0.31692600,0.00000000,0.28621608,0.00000000,0.00000000,0.04309536,0.07170770,0.00046666
1.31765883,0.27376449,0.00000000,0.24776828,0.00000000,0.00000000,0.03656521,0.06205081,0.00040459
1.32366183,0.23502685,0.00000000,0.21312848,0.00000000,0.00000000,0.03086895,0.05335676,0.00034851
1.32966483,0.20051176,0.00000000,0.18215774,0.00000000,0.00000000,0.02592621,0.04558856,0.00029825
1.33566783,0.16998408,0.00000000,0.15467971,0.00000000,0.00000000,0.02166045,0.03870029,0.00025355
1.34167084,0.14318245,0.00000000,0.13048804,0.00000000,0.00000000,0.01799932,0.03263885,0.00021412
1.34767384,0.11982690,0.00000000,0.10935389,0.00000000,0.00000000,0.01487494,0.02734583,0.00017962
1.35367684,0.09962640,0.00000000,0.09103344,0.00000000,0.00000000,0.01222408,0.02275928,0.00014966
1.35967984,0.08228581,0.00000000,0.07527485,0.00000000,0.00000000,0.00998833,0.01881547,0.00012385
1.36568284,0.06751234,0.00000000,0.06182473,0.00000000,0.00000000,0.00811411,0.01545045,0.00010180
1.37168584,0.05502096,0.00000000,0.05043369,0.00000000,0.00000000,0.00655266,0.01260139,0.00008310
1.37768884,0.04453908,0.00000000,0.04086109,0.00000000,0.00000000,0.00525997,0.01020777,0.00006737
1.38369185,0.03581006,0.00000000,0.03287879,0.00000000,0.00000000,0.00419661,0.00821228,0.00005424
1.38969485,0.02859593,0.00000000,0.02627397,0.00000000,0.00000000,0.00332759,0.00656151,0.00004337
1.39569785,0.02267903,0.00000000,0.02085106,0.00000000,0.00000000,0.00262206,0.00520643,0.00003443
1.40170085,0.01786295,0.00000000,0.01643285,0.00000000,0.00000000,0.00205308,0.00410261,0.00002715
1.40770385,0.01397264,0.00000000,0.01286087,0.00000000,0.00000000,0.00159731,0.00321037,0.00002126
1.41370685,0.01085400,0.00000000,0.00999522,0.00000000,0.00000000,0.00123471,0.00249469,0.00001653
1.41970985,0.00837294,0.00000000,0.00771384,0.00000000,0.00000000,0.00094822,0.00192502,0.00001276
1.42571286,0.00641407,0.00000000,0.00591152,0.00000000,0.00000000,0.00072344,0.00147505,0.00000978
1.43171586,0.00487922,0.00000000,0.00449853,0.00000000,0.00000000,0.00054829,0.00112233,0.00000745
1.43771886,0.00368569,0.00000000,0.00339923,0.00000000,0.00000000,0.00041279,0.00084796,0.00000563
1.44372186,0.00276461,0.00000000,0.00255049,0.00000000,0.00000000,0.00030869,0.00063615,0.00000422
1.44972486,0.00205916,0.00000000,0.00190017,0.00000000,0.00000000,0.00022930,0.00047389,0.00000315
1.45572786,0.00152294,0.00000000,0.00140568,0.00000000,0.00000000,0.00016917,0.00035053,0.00000233
1.46173087,0.00111842,0.00000000,0.00103253,0.00000000,0.00000000,0.00012396,0.00025744,0.00000171
1.46773387,0.00081555,0.00000000,0.00075307,0.00000000,0.00000000,0.00009021,0.00018774,0.00000125
1.47373687,0.00059050,0.00000000,0.00054535,0.00000000,0.00000000,0.00006520,0.00013594,0.00000090
1.47973987,0.00042453,0.00000000,0.00039213,0.00000000,0.00000000,0.00004680,0.00009774,0.00000065
1.48574287,0.00030305,0.00000000,0.00027996,0.00000000,0.00000000,0.00003336,0.00006977,0.00000046
1.49174587,0.00021480,0.00000000,0.00019846,0.00000000,0.00000000,0.00002362,0.00004945,0.00000033
1.49774887,0.00015117,0.00000000,0.00013968,0.00000000,0.00000000,0.00001660,0.00003480,0.00000023
1.50375188,0.00010563,0.00000000,0.00009761,0.00000000,0.00000000,0.00001159,0.00002432,0.00000016
1.50975488,0.00007329,0.00000000,0.00006773,0.00000000,0.00000000,0.00000803,0.00001687,0.00000011
1.51575788,0.00005049,0.00000000,0.00004666,0.00000000,0.00000000,0.00000553,0.00001162,0.00000008
1.52176088,0.00003453,0.00000000,0.00003192,0.00000000,0.00000000,0.00000378,0.00000795,0.00000005
1.52776388,0.00002345,0.00000000,0.00002168,0.00000000,0.00000000,0.00000257,0.00000540,0.00000004
1.53376688,0.00001581,0.00000000,0.00001462,0.00000000,0.00000000,0.00000173,0.00000364,0.00000002
1.53976988,0.00001059,0.00000000,0.00000979,0.00000000,0.00000000,0.00000116,0.00000244,0.00000002
1.54577289,0.00000704,0.00000000,0.00000651,0.00000000,0.00000000,0.00000077,0.00000162,0.00000001
