energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-0.14707354,1.45953433,0.33623348,0.05509707,0.00495898,0.04586859,0.12952044,1.12711579,0.05615924,0.13549830
-0.14107054,1.41266514,0.33576128,0.05320640,0.00499138,0.04078935,0.12626676,1.09444404,0.05405341,0.12896723
-0.13506753,1.36974065,0.33705032,0.05140710,0.00509764,0.03634869,0.12383623,1.06431612,0.05184172,0.12310615
-0.12906453,1.33147853,0.34027357,0.04972574,0.00527731,0.03253078,0.12229491,1.03732060,0.04956362,0.11796220
-0.12306153,1.29851184,0.34556681,0.04818648,0.00552885,0.02931193,0.12169081,1.01398930,0.04725885,0.11356788
-0.11705853,1.27136417,0.35301967,0.04681006,0.00584961,0.02666213,0.12205193,0.99477602,0.04496615,0.10994015
-0.11105553,1.25042729,0.36266741,0.04561290,0.00623575,0.02454643,0.12338479,0.98003750,0.04272196,0.10707983
-0.10505253,1.23594226,0.37448408,0.04460640,0.00668216,0.02292630,0.12567337,0.97001716,0.04055926,0.10497135
-0.09904952,1.22798530,0.38837739,0.04379621,0.00718250,0.02176066,0.12887869,0.96483272,0.03850660,0.10358291
-0.09304652,1.22645894,0.40418565,0.04318193,0.00772912,0.02100697,0.13293888,0.96446824,0.03658734,0.10286704
-0.08704352,1.23108942,0.42167730,0.04275685,0.00831316,0.02062192,0.13777005,0.96877095,0.03481903,0.10276163
-0.08104052,1.24143037,0.44055303,0.04250804,0.00892460,0.02056224,0.14326776,0.97745327,0.03321314,0.10319140
-0.07503752,1.25687311,0.46045077,0.04241666,0.00955242,0.02078515,0.14930922,0.99009996,0.03177498,0.10406976
-0.06903452,1.27666316,0.48095339,0.04245856,0.01018476,0.02124889,0.15575612,1.00618017,0.03050389,0.10530110
-0.06303152,1.29992250,0.50159911,0.04260499,0.01080914,0.02191307,0.16245811,1.02506392,0.02939366,0.10678340
-0.05702851,1.32567660,0.52189411,0.04282369,0.01141277,0.02273899,0.16925670,1.04604232,0.02843309,0.10841107
-0.05102551,1.35288536,0.54132709,0.04307991,0.01198282,0.02368994,0.17598964,1.06835074,0.02760680,0.11007799
-0.04502251,1.38047644,0.55938513,0.04333777,0.01250677,0.02473144,0.18249541,1.09119385,0.02689612,0.11168062
-0.03901951,1.40737971,0.57557025,0.04356147,0.01297277,0.02583140,0.18861786,1.11377142,0.02628006,0.11312094
-0.03301651,1.43256131,0.58941590,0.04371660,0.01336998,0.02696041,0.19421069,1.13530395,0.02573632,0.11430943
-0.02701351,1.45505599,0.60050284,0.04377137,0.01368886,0.02809181,0.19914166,1.15505681,0.02524231,0.11516755
-0.02101051,1.47399621,0.60847355,0.04369771,0.01392152,0.02920189,0.20329623,1.17236215,0.02477606,0.11563003
-0.01500750,1.48863701,0.61304460,0.04347221,0.01406194,0.03026994,0.20658071,1.18663754,0.02431716,0.11564658
-0.00900450,1.49837578,0.61401645,0.04307687,0.01410614,0.03127835,0.20892453,1.19740076,0.02384745,0.11518314
-0.00300150,1.50276604,0.61128031,0.04249960,0.01405235,0.03221257,0.21028178,1.20428038,0.02335169,0.11422258
0.00300150,1.50152519,0.60482168,0.04173453,0.01390100,0.03306110,0.21063173,1.20702166,0.02281804,0.11276481
0.00900450,1.49453606,0.59472062,0.04078201,0.01365473,0.03381537,0.20997857,1.20548812,0.02223833,0.11082634
0.01500750,1.48184255,0.58114860,0.03964844,0.01331826,0.03446963,0.20835025,1.19965868,0.02160833,0.10843940
0.02101051,1.46363991,0.56436242,0.03834584,0.01289820,0.03502070,0.20579653,1.18962100,0.02092771,0.10565049
0.02701351,1.44026063,0.54469533,0.03689129,0.01240284,0.03546783,0.20238638,1.17556163,0.02019998,0.10251875
0.03301651,1.41215656,0.52254588,0.03530616,0.01184185,0.03581239,0.19820492,1.15775346,0.01943232,0.09911386
0.03901951,1.37987868,0.49836518,0.03361527,0.01122594,0.03605768,0.19334999,1.13654156,0.01863530,0.09551394
0.04502251,1.34405540,0.47264300,0.03184598,0.01056651,0.03620865,0.18792854,1.11232794,0.01782254,0.09180327
0.05102551,1.30537055,0.44589340,0.03002730,0.00987534,0.03627167,0.18205302,1.08555620,0.01701037,0.08807007
0.05702851,1.26454204,0.41864047,0.02818895,0.00916420,0.03625436,0.17583803,1.05669660,0.01621742,0.08440440
0.06303152,1.22230203,0.39140481,0.02636049,0.00844457,0.03616546,0.16939720,1.02623237,0.01546431,0.08089612
0.06903452,1.17937920,0.36469093,0.02457059,0.00772733,0.03601466,0.16284048,0.99464747,0.01477324,0.07763317
0.07503752,1.13648367,0.33897623,0.02284636,0.00702257,0.03581255,0.15627200,0.96241625,0.01416770,0.07469999
0.08104052,1.09429476,0.31470157,0.02121275,0.00633938,0.03557064,0.14978846,0.92999523,0.01367216,0.07217621
0.08704352,1.05345153,0.29226362,0.01969220,0.00568574,0.03530130,0.14347799,0.89781677,0.01331183,0.07013550
0.09304652,1.01454611,0.27200907,0.01830427,0.00506846,0.03501780,0.13741967,0.86628479,0.01311241,0.06864465
0.09904952,0.97811936,0.25423049,0.01706545,0.00449318,0.03473436,0.13168335,0.83577211,0.01309987,0.06776282
0.10505253,0.94465848,0.23916384,0.01598909,0.00396440,0.03446610,0.12633006,0.80661917,0.01330026,0.06754079
0.11105553,0.91459619,0.22698729,0.01508537,0.00348560,0.03422907,0.12141252,0.77913379,0.01373944,0.06802043
0.11705853,0.88831080,0.21782125,0.01436134,0.00305934,0.03404016,0.11697600,0.75359164,0.01444290,0.06923408
0.12306153,0.86612695,0.21172936,0.01382107,0.00268741,0.03391694,0.11305921,0.73023704,0.01543545,0.07120400
0.12906453,0.84831639,0.20872020,0.01346574,0.00237104,0.03387751,0.10969522,0.70928385,0.01674093,0.07394188
0.13506753,0.83509877,0.20874958,0.01329382,0.00211104,0.03394017,0.10691232,0.69091620,0.01838182,0.07744828
0.14107054,0.82664205,0.21172328,0.01330128,0.00190801,0.03412308,0.10473481,0.67528907,0.02037889,0.08171219
0.14707354,0.82306262,0.21750025,0.01348174,0.00176251,0.03444385,0.10318352,0.66252842,0.02275069,0.08671061
0.15307654,0.82442520,0.22589610,0.01382667,0.00167518,0.03491904,0.10227626,0.65273123,0.02551313,0.09240837
0.15907954,0.83074259,0.23668705,0.01432561,0.00164693,0.03556367,0.10202804,0.64596527,0.02867893,0.09875804
0.16508254,0.84197566,0.24961423,0.01496638,0.00167897,0.03639064,0.10245117,0.64226890,0.03225711,0.10570013
0.17108554,0.85803372,0.26438859,0.01573529,0.00177294,0.03741024,0.10355515,0.64165113,0.03625254,0.11316361
0.17708854,0.87877563,0.28069628,0.01661740,0.00193094,0.03862962,0.10534655,0.64409186,0.04066539,0.12106678
0.18309155,0.90401190,0.29820468,0.01759679,0.00215549,0.04005236,0.10782880,0.64954280,0.04549077,0.12931849
0.18909455,0.93350792,0.31656902,0.01865689,0.00244959,0.04167814,0.11100193,0.65792892,0.05071840,0.13781975
0.19509755,0.96698857,0.33543958,0.01978078,0.00281659,0.04350241,0.11486237,0.66915065,0.05633231,0.14646573
0.20110055,1.00414401,0.35446937,0.02095158,0.00326014,0.04551635,0.11940280,0.68308672,0.06231073,0.15514809
0.20710355,1.04463682,0.37332219,0.02215282,0.00378412,0.04770678,0.12461203,0.69959771,0.06862609,0.16375757
0.21310655,1.08811015,0.39168081,0.02336887,0.00439253,0.05005633,0.13047499,0.71853012,0.07524515,0.17218677
0.21910955,1.13419672,0.40925511,0.02458534,0.00508938,0.05254373,0.13697283,0.73972079,0.08212922,0.18033306
0.22511256,1.18252831,0.42578990,0.02578948,0.00587863,0.05514420,0.14408305,0.76300165,0.08923465,0.18810145
0.23111556,1.23274545,0.44107208,0.02697058,0.00676407,0.05782997,0.15177978,0.78820432,0.09651335,0.19540736
0.23711856,1.28450696,0.45493701,0.02812034,0.00774934,0.06057100,0.16003411,0.81516471,0.10391352,0.20217919
0.24312156,1.33749900,0.46727368,0.02923316,0.00883786,0.06333565,0.16881448,0.84372717,0.11138053,0.20836053
0.24912456,1.39144333,0.47802849,0.03030640,0.01003288,0.06609157,0.17808712,0.87374820,0.11885787,0.21391196
0.25512756,1.44610447,0.48720757,0.03134056,0.01133757,0.06880654,0.18781660,0.90509962,0.12628831,0.21881243
0.26113057,1.50129576,0.49487733,0.03233935,0.01275508,0.07144944,0.19796639,0.93767104,0.13361508,0.22306003
0.26713357,1.55688382,0.50116333,0.03330977,0.01428871,0.07399112,0.20849941,0.97137163,0.14078318,0.22667226
0.27313657,1.61279163,0.50624737,0.03426196,0.01594207,0.07640536,0.21937871,1.00613125,0.14774075,0.22968569
0.27913957,1.66899994,0.51036289,0.03520905,0.01771924,0.07866968,0.23056804,1.04190077,0.15444039,0.23215506
0.28514257,1.72554689,0.51378873,0.03616691,0.01962494,0.08076613,0.24203248,1.07865165,0.16084056,0.23415191
0.29114557,1.78252596,0.51684152,0.03715377,0.02166470,0.08268197,0.25373900,1.11637488,0.16690681,0.23576254
0.29714857,1.84008185,0.51986675,0.03818979,0.02384489,0.08441021,0.26565696,1.15507892,0.17261291,0.23708571
0.30315158,1.89840457,0.52322884,0.03929655,0.02617278,0.08594997,0.27775843,1.19478694,0.17794185,0.23822978
0.30915458,1.95772121,0.52730036,0.04049640,0.02865643,0.08730668,0.29001844,1.23553305,0.18288650,0.23930958
0.31515758,2.01828574,0.53245077,0.04181185,0.03130448,0.08849203,0.30241498,1.27735758,0.18745001,0.24044297
0.32116058,2.08036652,0.53903483,0.04326482,0.03412585,0.08952374,0.31492873,1.32030130,0.19164585,0.24174721
0.32716358,2.14423174,0.54738101,0.04487589,0.03712922,0.09042504,0.32754259,1.36439868,0.19549740,0.24333518
0.33316658,2.21013288,0.55778019,0.04666348,0.04032243,0.09122396,0.34024090,1.40967016,0.19903716,0.24531154
0.33916958,2.27828655,0.57047497,0.04864309,0.04371173,0.09195235,0.35300840,1.45611363,0.20230546,0.24776904
0.34517259,2.34885521,0.58564973,0.05082650,0.04730091,0.09264473,0.36582896,1.50369536,0.20534877,0.25078483
0.35117559,2.42192740,0.60342199,0.05322100,0.05109039,0.09333692,0.37868415,1.55234084,0.20821758,0.25441719
0.35717859,2.49749829,0.62383514,0.05582873,0.05507621,0.09406458,0.39155171,1.60192572,0.21096402,0.25870257
0.36318159,2.57545155,0.64685301,0.05864607,0.05924911,0.09486165,0.40440396,1.65226774,0.21363919,0.26365321
0.36918459,2.65554359,0.67235643,0.06166318,0.06359363,0.09575878,0.41720643,1.70311992,0.21629038,0.26925540
0.37518759,2.73739134,0.70014212,0.06486373,0.06808738,0.09678187,0.42991665,1.75416583,0.21895837,0.27546846
0.38119060,2.82046451,0.72992404,0.06822475,0.07270050,0.09795062,0.44248330,1.80501736,0.22167477,0.28222468
0.38719360,2.90408338,0.76133735,0.07171673,0.07739537,0.09927742,0.45484580,1.85521563,0.22445982,0.28943011
0.39319660,2.98742292,0.79394513,0.07530396,0.08212664,0.10076641,0.46693440,1.90423528,0.22732055,0.29696640
0.39919960,3.06952352,0.82724758,0.07894510,0.08684158,0.10241290,0.47867091,1.95149238,0.23024948,0.30469358
0.40520260,3.14930866,0.86069373,0.08259394,0.09148080,0.10420311,0.48996991,1.99635596,0.23322412,0.31245371
0.41120560,3.22560915,0.89369538,0.08620044,0.09597940,0.10611437,0.50074049,2.03816289,0.23620703,0.32007548
0.41720860,3.29719327,0.92564265,0.08971195,0.10026837,0.10811560,0.51088855,2.07623569,0.23914674,0.32737935
0.42321161,3.36280178,0.95592096,0.09307454,0.10427638,0.11016821,0.52031925,2.10990247,0.24197939,0.33418320
0.42921461,3.42118643,0.98392851,0.09623447,0.10793182,0.11222737,0.52893985,2.13851835,0.24463096,0.34030828
0.43521761,3.47115013,1.00909386,0.09913970,0.11116500,0.11424344,0.53666237,2.16148710,0.24702011,0.34558507
0.44122061,3.51158719,1.03089273,0.10174139,0.11391048,0.11616373,0.54340624,2.17828222,0.24906143,0.34985894
0.44722361,3.54152142,1.04886348,0.10399526,0.11610938,0.11793430,0.54910054,2.18846610,0.25066895,0.35299522
0.45322661,3.56014046,1.06262051,0.10586291,0.11771157,0.11950184,0.55368582,2.19170661,0.25175964,0.35488357
0.45922961,3.56682456,1.07186505,0.10731282,0.11867769,0.12081550,0.55711532,2.18778995,0.25225695,0.35544138
0.46523262,3.56116842,1.07639295,0.10832115,0.11898086,0.12182860,0.55935559,2.17662934,0.25209390,0.35461603
0.47123562,3.54299520,1.07609915,0.10887232,0.11860799,0.12250012,0.56038639,2.15826900,0.25121583,0.35238606
0.47723862,3.51236202,1.07097859,0.10895917,0.11756060,0.12279596,0.56020010,2.13288347,0.24958260,0.34876103
0.48324162,3.46955704,1.06112383,0.10858292,0.11585526,0.12268991,0.55880058,2.10077217,0.24717005,0.34378031
0.48924462,3.41508844,1.04671934,0.10775278,0.11352338,0.12216432,0.55620159,2.06234979,0.24397084,0.33751077
0.49524762,3.34966617,1.02803302,0.10648537,0.11061057,0.12121040,0.55242514,2.01813314,0.23999456,0.33004359
0.50125063,3.27417771,1.00540532,0.10480386,0.10717544,0.11982830,0.54749975,1.96872510,0.23526720,0.32149036
0.50725363,3.18965926,0.97923658,0.10273700,0.10328801,0.11802688,0.54145888,1.91479679,0.22982995,0.31197879
0.51325663,3.09726411,0.94997329,0.10031802,0.09902772,0.11582324,0.53433972,1.85706883,0.22373763,0.30164810
0.51925963,2.99822973,0.91809381,0.09758353,0.09448117,0.11324219,0.52618240,1.79629259,0.21705662,0.29064448
0.52526263,2.89384527,0.88409436,0.09457240,0.08973957,0.11031544,0.51702980,1.73323242,0.20986261,0.27911680
0.53126563,2.78542090,0.84847560,0.09132469,0.08489623,0.10708095,0.50692787,1.66864940,0.20223824,0.26721265
0.53726863,2.67426008,0.81173060,0.08788077,0.08004392,0.10358211,0.49592653,1.60328737,0.19427070,0.25507502
0.54327164,2.56163568,0.77433420,0.08428047,0.07527239,0.09986704,0.48408104,1.53786133,0.18604949,0.24283958
0.54927464,2.44877048,0.73673440,0.08056246,0.07066602,0.09598803,0.47145365,1.47304855,0.17766436,0.23063271
0.55527764,2.33682215,0.69934553,0.07676381,0.06630180,0.09200100,0.45811544,1.40948229,0.16920345,0.21857009
0.56128064,2.22687268,0.66254349,0.07291959,0.06224751,0.08796510,0.44414810,1.34774779,0.16075184,0.20675614
0.56728364,2.11992174,0.62666279,0.06906276,0.05856034,0.08394251,0.42964549,1.28838040,0.15239030,0.19528385
0.57328664,2.01688354,0.59199527,0.06522404,0.05528588,0.07999819,0.41471469,1.23186519,0.14419439,0.18423515
0.57928964,1.91858635,0.55879029,0.06143197,0.05245748,0.07619983,0.39947659,1.17863777,0.13623377,0.17368166
0.58529265,1.82577391,0.52725604,0.05771296,0.05009600,0.07261778,0.38406562,1.12908572,0.12857186,0.16368564
0.59129565,1.73910813,0.49756175,0.05409144,0.04821002,0.06932491,0.36862876,1.08355026,0.12126550,0.15430098
0.59729865,1.65917218,0.46984057,0.05058992,0.04679627,0.06639651,0.35332373,1.04232780,0.11436496,0.14557434
0.60330165,1.58647350,0.44419278,0.04722913,0.04584050,0.06391003,0.33831635,1.00567115,0.10791381,0.13754607
0.60930465,1.52144631,0.42068916,0.04402806,0.04531854,0.06194459,0.32377729,0.97379005,0.10194907,0.13025106
0.61530765,1.46445324,0.39937441,0.04100404,0.04519763,0.06058039,0.30987819,0.94685115,0.09650117,0.12371939
0.62131066,1.41578597,0.38027046,0.03817268,0.04543793,0.05989783,0.29678742,0.92497733,0.09159405,0.11797669
0.62731366,1.37566482,0.36337951,0.03554786,0.04599410,0.05997627,0.28466560,0.90824643,0.08724518,0.11304442
0.63331666,1.34423737,0.34868692,0.03314164,0.04681697,0.06089265,0.27366118,0.89668958,0.08346555,0.10893982
0.63931966,1.32157620,0.33616371,0.03096415,0.04785524,0.06271969,0.26390612,0.89028919,0.08025967,0.10567574
0.64532266,1.30767614,0.32576884,0.02902352,0.04905712,0.06552381,0.25551203,0.88897694,0.07762555,0.10326036
0.65132566,1.30245103,0.31745112,0.02732570,0.05037184,0.06936291,0.24856681,0.89263186,0.07555468,0.10169674
0.65732866,1.30573057,0.31115086,0.02587445,0.05175110,0.07428381,0.24313194,0.90107861,0.07403202,0.10098236
0.66333167,1.31725732,0.30680123,0.02467115,0.05315028,0.08031964,0.23924057,0.91408645,0.07303611,0.10110867
0.66933467,1.33668435,0.30432930,0.02371486,0.05452948,0.08748723,0.23689648,0.93136871,0.07253917,0.10206060
0.67533767,1.36357386,0.30365689,0.02300220,0.05585429,0.09578453,0.23607390,0.95258324,0.07250736,0.10381622
0.68134067,1.39739700,0.30470112,0.02252744,0.05709636,0.10518827,0.23671825,0.97733384,0.07290110,0.10634641
0.68734367,1.43753545,0.30737490,0.02228250,0.05823366,0.11565199,0.23874775,1.00517290,0.07367558,0.10961479
0.69334667,1.48328498,0.31158725,0.02225707,0.05925056,0.12710452,0.24205586,1.03560541,0.07478143,0.11357768
0.69934967,1.53386129,0.31724355,0.02243878,0.06013757,0.13944920,0.24651455,1.06809435,0.07616547,0.11818433
0.70535268,1.58840849,0.32424604,0.02281329,0.06089095,0.15256373,0.25197823,1.10206778,0.07777173,0.12337734
0.71135568,1.64601046,0.33249425,0.02336462,0.06151209,0.16630104,0.25828822,1.13692735,0.07954258,0.12909323
0.71735868,1.70570496,0.34188595,0.02407533,0.06200673,0.18049100,0.26527775,1.17205848,0.08142002,0.13526335
0.72336168,1.76650071,0.35231825,0.02492686,0.06238407,0.19494318,0.27277721,1.20684195,0.08334711,0.14181487
0.72936468,1.82739712,0.36368923,0.02589986,0.06265580,0.20945055,0.28061962,1.24066676,0.08526948,0.14867204
0.73536768,1.88740619,0.37590005,0.02697453,0.06283516,0.22379410,0.28864597,1.27294391,0.08713692,0.15575760
0.74137069,1.94557625,0.38885736,0.02813109,0.06293593,0.23774827,0.29671047,1.30312080,0.08890490,0.16299431
0.74737369,2.00101653,0.40247624,0.02935010,0.06297155,0.25108697,0.30468528,1.33069565,0.09053612,0.17030661
0.75337669,2.05292187,0.41668328,0.03061295,0.06295432,0.26359004,0.31246465,1.35523154,0.09200183,0.17762227
0.75937969,2.10059643,0.43141983,0.03190222,0.06289475,0.27504983,0.31996837,1.37636932,0.09328296,0.18487406
0.76538269,2.14347535,0.44664506,0.03320211,0.06280100,0.28527769,0.32714409,1.39383894,0.09437106,0.19200126
0.77138569,2.18114328,0.46233872,0.03449879,0.06267863,0.29411002,0.33396868,1.40746854,0.09526871,0.19895113
0.77738869,2.21334872,0.47850317,0.03578070,0.06253039,0.30141362,0.34044826,1.41719077,0.09598975,0.20568008
0.78339170,2.24001321,0.49516458,0.03703875,0.06235628,0.30709009,0.34661703,1.42304597,0.09655885,0.21215463
0.78939470,2.26123486,0.51237298,0.03826654,0.06215379,0.31107902,0.35253476,1.42518188,0.09701081,0.21835206
0.79539770,2.27728542,0.53020094,0.03946033,0.06191821,0.31335980,0.35828309,1.42384981,0.09738925,0.22426074
0.80140070,2.28860101,0.54874076,0.04061905,0.06164320,0.31395203,0.36396067,1.41939713,0.09774492,0.22988013
0.80740370,2.29576649,0.56810017,0.04174411,0.06132134,0.31291439,0.36967731,1.41225650,0.09813365,0.23522042
0.81340670,2.29949391,0.58839650,0.04283911,0.06094479,0.31034202,0.37554744,1.40293201,0.09861392,0.24030189
0.81940970,2.30059586,0.60974955,0.04390948,0.06050602,0.30636265,0.38168310,1.39198284,0.09924424,0.24515398
0.82541271,2.29995473,0.63227324,0.04496200,0.05999843,0.30113152,0.38818673,1.38000505,0.10008038,0.24981407
0.83141571,2.29848906,0.65606664,0.04600427,0.05941696,0.29482542,0.39514412,1.36761219,0.10117264,0.25432614
0.83741871,2.29711845,0.68120447,0.04704409,0.05875862,0.28763616,0.40261790,1.35541548,0.10256321,0.25873925
0.84342171,2.29672848,0.70772782,0.04808886,0.05802289,0.27976367,0.41064180,1.34400445,0.10428384,0.26310590
0.84942471,2.29813711,0.73563547,0.04914494,0.05721188,0.27140920,0.41921605,1.33392856,0.10635384,0.26748038
0.85542771,2.30206392,0.76487626,0.05021708,0.05633050,0.26276881,0.42830418,1.32568068,0.10877856,0.27191712
0.86143072,2.30910355,0.79534313,0.05130791,0.05538627,0.25402749,0.43783129,1.31968286,0.11154850,0.27646903
0.86743372,2.31970421,0.82686916,0.05241750,0.05438907,0.24535415,0.44768414,1.31627482,0.11463894,0.28118591
0.87343672,2.33415218,0.85922592,0.05354302,0.05335072,0.23689754,0.45771286,1.31570557,0.11801034,0.28611290
0.87943972,2.35256263,0.89212449,0.05467861,0.05228441,0.22878345,0.46773449,1.31812815,0.12160926,0.29128899
0.88544272,2.37487703,0.92521903,0.05581530,0.05120406,0.22111296,0.47753802,1.32359757,0.12537004,0.29674560
0.89144572,2.40086693,0.95811313,0.05694117,0.05012357,0.21396190,0.48689086,1.33207178,0.12921689,0.30250520
0.89744872,2.43014363,0.99036848,0.05804155,0.04905610,0.20738138,0.49554647,1.34341544,0.13306649,0.30857998
0.90345173,2.46217323,1.02151576,0.05909948,0.04801337,0.20139926,0.50325281,1.35740603,0.13683094,0.31497065
0.90945473,2.49629593,1.05106728,0.06009618,0.04700503,0.19602235,0.50976120,1.37374207,0.14042084,0.32166524
0.91545773,2.53174877,1.07853075,0.06101170,0.04603812,0.19123923,0.51483528,1.39205275,0.14374849,0.32863808
0.92146073,2.56769056,1.10342370,0.06182561,0.04511667,0.18702340,0.51825968,1.41190877,0.14673089,0.33584895
0.92746373,2.60322807,1.12528800,0.06251770,0.04424154,0.18333661,0.51984796,1.43283373,0.14929263,0.34324246
0.93346673,2.63744223,1.14370363,0.06306873,0.04341029,0.18013208,0.51944948,1.45431581,0.15136826,0.35074771
0.93946973,2.66941355,1.15830140,0.06346113,0.04261740,0.17735765,0.51695505,1.47581943,0.15290433,0.35827840
0.94547274,2.69824601,1.16877394,0.06367968,0.04185450,0.17495848,0.51230096,1.49679656,0.15386076,0.36573338
0.95147574,2.72308859,1.17488461,0.06371202,0.04111088,0.17287941,0.50547134,1.51669754,0.15421166,0.37299774
0.95747874,2.74315431,1.17647397,0.06354921,0.04037404,0.17106680,0.49649883,1.53498143,0.15394555,0.37994451
0.96348174,2.75773625,1.17346373,0.06318599,0.03963039,0.16946995,0.48546344,1.55112561,0.15306498,0.38643703
0.96948474,2.76622078,1.16585798,0.06262107,0.03886592,0.16804194,0.47248984,1.56463498,0.15158554,0.39233197
0.97548774,2.76809781,1.15374195,0.06185717,0.03806697,0.16674018,0.45774321,1.57505047,0.14953450,0.39748286
0.98149075,2.76296842,1.13727828,0.06090100,0.03722091,0.16552655,0.44142377,1.58195715,0.14694905,0.40174437
0.98749375,2.75055006,1.11670127,0.05976308,0.03631675,0.16436723,0.42376049,1.58499188,0.14387423,0.40497678
0.99349675,2.73067957,1.09230927,0.05845750,0.03534572,0.16323243,0.40500400,1.58385045,0.14036081,0.40705095
0.99949975,2.70331430,1.06445581,0.05700147,0.03430165,0.16209596,0.38541929,1.57829426,0.13646311,0.40785323
1.00550275,2.66853155,1.03353970,0.05541492,0.03318125,0.16093476,0.36527824,1.56815628,0.13223691,0.40729034
1.01150575,2.62652646,0.99999464,0.05371998,0.03198426,0.15972849,0.34485245,1.55334628,0.12773763,0.40529389
1.01750875,2.57760840,0.96427871,0.05194039,0.03071342,0.15845915,0.32440659,1.53385499,0.12301866,0.40182434
1.02351176,2.52219594,0.92686400,0.05010095,0.02937437,0.15711086,0.30419232,1.50975697,0.11813015,0.39687415
1.02951476,2.46081025,0.88822682,0.04822689,0.02797537,0.15566962,0.28444317,1.48121189,0.11311806,0.39047003
1.03551776,2.39406687,0.84883858,0.04634336,0.02652699,0.15412328,0.26537030,1.44846400,0.10802362,0.38267396
1.04152076,2.32266582,0.80915763,0.04447480,0.02504168,0.15246152,0.24715924,1.41183952,0.10288313,0.37358306
1.04752376,2.24737982,0.76962200,0.04264449,0.02353332,0.15067589,0.22996767,1.37174181,0.09772802,0.36332816
1.05352676,2.16904074,0.73064320,0.04087403,0.02201682,0.14875988,0.21392415,1.32864421,0.09258526,0.35207100
1.05952976,2.08852433,0.69260106,0.03918297,0.02050756,0.14670896,0.19912766,1.28308059,0.08747783,0.34000029
1.06553277,2.00673323,0.65583948,0.03758839,0.01902108,0.14452062,0.18564804,1.23563377,0.08242539,0.32732667
1.07153577,1.92457885,0.62066307,0.03610470,0.01757262,0.14219433,0.17352702,1.18692200,0.07744501,0.31427662
1.07753877,1.84296219,0.58733469,0.03474334,0.01617688,0.13973143,0.16277984,1.13758397,0.07255184,0.30108586
1.08354177,1.76275437,0.55607355,0.03351269,0.01484769,0.13713501,0.15339731,1.08826272,0.06775971,0.28799204
1.08954477,1.68477726,0.52705418,0.03241794,0.01359788,0.13440970,0.14534812,1.03958908,0.06308174,0.27522750
1.09554777,1.60978507,0.50040587,0.03146116,0.01243913,0.13156144,0.13858154,0.99216518,0.05853066,0.26301192
1.10155078,1.53844734,0.47621273,0.03064130,0.01138192,0.12859720,0.13303003,0.94654870,0.05411913,0.25154546
1.10755378,1.47133422,0.45451440,0.02995439,0.01043547,0.12552476,0.12861214,0.90323849,0.04985983,0.24100249
1.11355678,1.40890456,0.43530729,0.02939371,0.00960779,0.12235248,0.12523524,0.86266203,0.04576549,0.23152627
1.11955978,1.35149723,0.41854644,0.02895010,0.00890566,0.11908915,0.12279840,0.82516534,0.04184878,0.22322459
1.12556278,1.29932637,0.40414812,0.02861224,0.00833470,0.11574389,0.12119503,0.79100576,0.03812216,0.21616681
1.13156578,1.25248051,0.39199303,0.02836708,0.00789938,0.11232611,0.12031567,0.76034770,0.03459764,0.21038209
1.13756878,1.21092592,0.38193028,0.02820024,0.00760301,0.10884564,0.12005051,0.73326174,0.03128657,0.20585922
1.14357179,1.17451400,0.37378207,0.02809645,0.00744776,0.10531284,0.12029199,0.70972698,0.02819949,0.20254767
1.14957479,1.14299256,0.36734909,0.02804004,0.00743457,0.10173888,0.12093721,0.68963655,0.02534587,0.20036021
1.15557779,1.11602056,0.36241653,0.02801544,0.00756311,0.09813603,0.12189033,0.67280601,0.02273411,0.19917662
1.16158079,1.09318586,0.35876065,0.02800762,0.00783167,0.09451807,0.12306484,0.65898430,0.02037141,0.19884870
1.16758379,1.07402520,0.35615582,0.02800262,0.00823701,0.09090068,0.12438566,0.64786687,0.01826387,0.19920606
1.17358679,1.05804588,0.35438178,0.02798793,0.00877426,0.08730189,0.12579125,0.63911022,0.01641655,0.20006278
1.17958979,1.04474821,0.35323093,0.02795295,0.00943678,0.08374249,0.12723539,0.63234759,0.01483358,0.20122443
1.18559280,1.03364790,0.35251556,0.02788931,0.01021601,0.08024649,0.12868883,0.62720495,0.01351835,0.20249534
1.19159580,1.02429765,0.35207455,0.02779119,0.01110144,0.07684151,0.13014078,0.62331676,0.01247371,0.20368580
1.19759880,1.01630714,0.35177955,0.02765555,0.01208051,0.07355904,0.13159994,0.62034091,0.01170204,0.20461900
1.20360180,1.00936068,0.35154020,0.02748226,0.01313866,0.07043476,0.13309537,0.61797238,0.01120545,0.20513727
1.20960480,1.00323182,0.35130828,0.02727422,0.01425941,0.06750868,0.13467689,0.61595497,0.01098582,0.20510765
1.21560780,0.99779454,0.35108055,0.02703729,0.01542453,0.06482519,0.13641511,0.61409084,0.01104475,0.20442640
1.22161081,0.99303051,0.35090020,0.02678025,0.01661428,0.06243298,0.13840095,0.61224756,0.01138354,0.20302241
1.22761381,0.98903220,0.35085669,0.02651458,0.01780777,0.06038482,0.14074476,0.61036233,0.01200295,0.20085942
1.23361681,0.98600171,0.35108407,0.02625420,0.01898337,0.05873720,0.14357484,0.60844345,0.01290294,0.19793691
