energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.18459230,0.90275009,0.00000008,0.09270810,0.00004209,0.00000033,0.77800000,0.32099549,0.11077095
-3.17858929,0.92074992,0.00000010,0.09454512,0.00005700,0.00000045,0.79340054,0.32733283,0.11306923
-3.17258629,0.93245221,0.00000014,0.09573128,0.00007663,0.00000060,0.80334121,0.33141906,0.11462115
-3.16658329,0.93762192,0.00000018,0.09624130,0.00010228,0.00000081,0.80761156,0.33316817,0.11540434
-3.16058029,0.93616565,0.00000025,0.09606424,0.00013555,0.00000107,0.80612146,0.33254391,0.11541526
-3.15457729,0.92813576,0.00000032,0.09520385,0.00017833,0.00000141,0.79890430,0.32956112,0.11466996
-3.14857429,0.91372941,0.00000042,0.09367845,0.00023294,0.00000184,0.78611587,0.32428528,0.11320420
-3.14257129,0.89328254,0.00000055,0.09152025,0.00030208,0.00000238,0.76802883,0.31683021,0.11107293
-3.13656828,0.86725917,0.00000070,0.08877423,0.00038894,0.00000307,0.74502331,0.30735416,0.10834925
-3.13056528,0.83623647,0.00000090,0.08549661,0.00049717,0.00000392,0.71757373,0.29605443,0.10512273
-3.12456228,0.80088632,0.00000114,0.08175288,0.00063096,0.00000497,0.68623279,0.28316070,0.10149727
-3.11855928,0.76195426,0.00000144,0.07761567,0.00079500,0.00000627,0.65161324,0.26892757,0.09758862
-3.11255628,0.72023666,0.00000180,0.07316240,0.00099449,0.00000784,0.61436829,0.25362640,0.09352146
-3.10655328,0.67655720,0.00000223,0.06847287,0.00123511,0.00000974,0.57517152,0.23753708,0.08942643
-3.10055028,0.63174358,0.00000276,0.06362697,0.00152293,0.00001202,0.53469717,0.22093982,0.08543691
-3.09454727,0.58660534,0.00000337,0.05870242,0.00186435,0.00001471,0.49360163,0.20410754,0.08168585
-3.08854427,0.54191352,0.00000410,0.05377282,0.00226591,0.00001789,0.45250669,0.18729887,0.07830267
-3.08254127,0.49838292,0.00000495,0.04890594,0.00273418,0.00002160,0.41198528,0.17075227,0.07541018
-3.07653827,0.45665729,0.00000593,0.04416238,0.00327555,0.00002588,0.37254991,0.15468118,0.07312183
-3.07053527,0.41729776,0.00000705,0.03959453,0.00389592,0.00003081,0.33464420,0.13927045,0.07153908
-3.06453227,0.38077472,0.00000833,0.03524601,0.00460053,0.00003640,0.29863747,0.12467401,0.07074909
-3.05852926,0.34746292,0.00000976,0.03115132,0.00539356,0.00004271,0.26482230,0.11101383,0.07082271
-3.05252626,0.31763987,0.00001137,0.02733599,0.00627789,0.00004976,0.23341498,0.09837994,0.07181276
-3.04652326,0.29148695,0.00001314,0.02381689,0.00725476,0.00005756,0.20455829,0.08683154,0.07375270
-3.04052026,0.26909313,0.00001508,0.02060284,0.00832344,0.00006613,0.17832651,0.07639891,0.07665568
-3.03451726,0.25046080,0.00001718,0.01769541,0.00948100,0.00007543,0.15473189,0.06708605,0.08051400
-3.02851426,0.23551323,0.00001944,0.01508989,0.01072203,0.00008546,0.13373243,0.05887375,0.08529901
-3.02251126,0.22410338,0.00002183,0.01277624,0.01203847,0.00009614,0.11524028,0.05172308,0.09096152
-3.01650825,0.21602358,0.00002435,0.01074018,0.01341954,0.00010742,0.09913046,0.04557887,0.09743268
-3.01050525,0.21101585,0.00002696,0.00896420,0.01485169,0.00011921,0.08524950,0.04037335,0.10462545
-3.00450225,0.20878234,0.00002964,0.00742853,0.01631876,0.00013141,0.07342369,0.03602953,0.11243659
-2.99849925,0.20899603,0.00003236,0.00611204,0.01780210,0.00014389,0.06346666,0.03246446,0.12074915
-2.99249625,0.21131101,0.00003508,0.00499299,0.01928097,0.00015652,0.05518623,0.02959212,0.12943555
-2.98649325,0.21537250,0.00003776,0.00404973,0.02073294,0.00016916,0.04839021,0.02732597,0.13836102
-2.98049025,0.22082639,0.00004036,0.00326125,0.02213440,0.00018165,0.04289135,0.02558118,0.14738741
-2.97448724,0.22732795,0.00004284,0.00260756,0.02346123,0.00019386,0.03851121,0.02427645,0.15637727
-2.96848424,0.23454984,0.00004516,0.00207003,0.02468941,0.00020563,0.03508316,0.02333543,0.16519797
-2.96248124,0.24218906,0.00004727,0.00163160,0.02579579,0.00021682,0.03245447,0.02268786,0.17372569
-2.95647824,0.24997291,0.00004915,0.00127688,0.02675882,0.00022732,0.03048760,0.02227031,0.18184925
-2.95047524,0.25766358,0.00005075,0.00099218,0.02755920,0.00023701,0.02906084,0.02202668,0.18947336
-2.94447224,0.26506155,0.00005205,0.00076551,0.02818061,0.00024581,0.02806831,0.02190840,0.19652128
-2.93846923,0.27200739,0.00005303,0.00058648,0.02861021,0.00025366,0.02741952,0.02187442,0.20293671
-2.93246623,0.27838224,0.00005368,0.00044623,0.02883911,0.00026052,0.02703854,0.02189095,0.20868471
-2.92646323,0.28410671,0.00005398,0.00033726,0.02886273,0.00026639,0.02686287,0.02193112,0.21375170
-2.92046023,0.28913836,0.00005394,0.00025333,0.02868093,0.00027127,0.02684205,0.02197441,0.21814434
-2.91445723,0.29346794,0.00005357,0.00018928,0.02829804,0.00027521,0.02693625,0.02200601,0.22188759
-2.90845423,0.29711439,0.00005288,0.00014093,0.02772275,0.00027827,0.02711469,0.02201611,0.22502177
-2.90245123,0.30011908,0.00005189,0.00010491,0.02696776,0.00028052,0.02735410,0.02199912,0.22759895
-2.89644822,0.30253936,0.00005063,0.00007859,0.02604946,0.00028205,0.02763722,0.02195285,0.22967885
-2.89044522,0.30444200,0.00004914,0.00005993,0.02498730,0.00028295,0.02795139,0.02187776,0.23132448
-2.88444222,0.30589658,0.00004744,0.00004738,0.02380328,0.00028330,0.02828733,0.02177621,0.23259774
-2.87843922,0.30696960,0.00004559,0.00003987,0.02252122,0.00028321,0.02863800,0.02165173,0.23355539
-2.87243622,0.30771922,0.00004362,0.00003669,0.02116613,0.00028273,0.02899776,0.02150850,0.23424552
-2.86643322,0.30819135,0.00004156,0.00003750,0.01976354,0.00028195,0.02936170,0.02135079,0.23470479
-2.86043022,0.30841696,0.00003947,0.00004223,0.01833888,0.00028090,0.02972523,0.02118267,0.23495677
-2.85442721,0.30841109,0.00003738,0.00005114,0.01691695,0.00027962,0.03008391,0.02100777,0.23501125
-2.84842421,0.30817345,0.00003533,0.00006479,0.01552147,0.00027813,0.03043354,0.02082918,0.23486483
-2.84242121,0.30769060,0.00003334,0.00008403,0.01417473,0.00027643,0.03077045,0.02064953,0.23450261
-2.83641821,0.30693968,0.00003146,0.00011005,0.01289737,0.00027450,0.03109200,0.02047119,0.23390100
-2.83041521,0.30589335,0.00002972,0.00014441,0.01170826,0.00027233,0.03139728,0.02029654,0.23303143
-2.82441221,0.30452567,0.00002813,0.00018905,0.01062452,0.00026990,0.03168790,0.02012838,0.23186467
-2.81840920,0.30281868,0.00002673,0.00024635,0.00966158,0.00026718,0.03196888,0.01997035,0.23037568
-2.81240620,0.30076901,0.00002554,0.00031919,0.00883340,0.00026416,0.03224959,0.01982743,0.22854850
-2.80640320,0.29839433,0.00002459,0.00041096,0.00815262,0.00026086,0.03254463,0.01970640,0.22638092
-2.80040020,0.29573910,0.00002389,0.00052564,0.00763089,0.00025728,0.03287463,0.01961629,0.22388867
-2.79439720,0.29287922,0.00002348,0.00066779,0.00727909,0.00025347,0.03326701,0.01956869,0.22110880
-2.78839420,0.28992525,0.00002338,0.00084264,0.00710754,0.00024949,0.03375637,0.01957807,0.21810193
-2.78239120,0.28702397,0.00002361,0.00105605,0.00712624,0.00024545,0.03438485,0.01966187,0.21495340
-2.77638819,0.28435796,0.00002421,0.00131450,0.00734491,0.00024147,0.03520208,0.01984052,0.21177291
-2.77038519,0.28214330,0.00002520,0.00162509,0.00777304,0.00023770,0.03626487,0.02013725,0.20869281
-2.76438219,0.28062515,0.00002662,0.00199546,0.00841978,0.00023430,0.03763660,0.02057773,0.20586505
-2.75837919,0.28007157,0.00002849,0.00243369,0.00929374,0.00023147,0.03938623,0.02118957,0.20345672
-2.75237619,0.28076558,0.00003083,0.00294820,0.01040263,0.00022942,0.04158701,0.02200166,0.20164458
-2.74637319,0.28299583,0.00003368,0.00354753,0.01175290,0.00022834,0.04431486,0.02304333,0.20060866
-2.74037019,0.28704631,0.00003705,0.00424019,0.01334916,0.00022845,0.04764639,0.02434341,0.20052526
-2.73436718,0.29318531,0.00004096,0.00503439,0.01519360,0.00022994,0.05165680,0.02592921,0.20155969
-2.72836418,0.30165438,0.00004541,0.00593777,0.01728541,0.00023301,0.05641739,0.02782539,0.20385903
-2.72236118,0.31265746,0.00005040,0.00695711,0.01962010,0.00023781,0.06199304,0.03005289,0.20754533
-2.71635818,0.32635099,0.00005590,0.00809798,0.02218893,0.00024446,0.06843956,0.03262783,0.21270954
-2.71035518,0.34283510,0.00006190,0.00936443,0.02497842,0.00025307,0.07580105,0.03556046,0.21940650
-2.70435218,0.36214668,0.00006836,0.01075866,0.02796993,0.00026370,0.08410733,0.03885429,0.22765123
-2.69834917,0.38425436,0.00007520,0.01228068,0.03113944,0.00027635,0.09337161,0.04250533,0.23741680
-2.69234617,0.40905592,0.00008236,0.01392805,0.03445756,0.00029102,0.10358833,0.04650154,0.24863380
-2.68634317,0.43637813,0.00008976,0.01569564,0.03788965,0.00030763,0.11473151,0.05082253,0.26119163
-2.68034017,0.46597926,0.00009729,0.01757538,0.04139630,0.00032610,0.12675343,0.05543945,0.27494148
-2.67433717,0.49755412,0.00010485,0.01955625,0.04493396,0.00034631,0.13958394,0.06031527,0.28970091
-2.66833417,0.53074144,0.00011230,0.02162416,0.04845588,0.00036810,0.15313032,0.06540517,0.30525996
-2.66233117,0.56513340,0.00011954,0.02376204,0.05191316,0.00039131,0.16727783,0.07065738,0.32138826
-2.65632816,0.60028689,0.00012641,0.02595002,0.05525606,0.00041576,0.18189090,0.07601411,0.33784315
-2.65032516,0.63573595,0.00013281,0.02816564,0.05843535,0.00044129,0.19681501,0.08141281,0.35437808
-2.64432216,0.67100497,0.00013859,0.03038424,0.06140382,0.00046773,0.21187919,0.08678752,0.37075111
-2.63831916,0.70562188,0.00014364,0.03257938,0.06411763,0.00049491,0.22689916,0.09207042,0.38673299
-2.63231616,0.73913094,0.00014786,0.03472335,0.06653775,0.00052270,0.24168094,0.09719339,0.40211429
-2.62631316,0.77110431,0.00015116,0.03678777,0.06863110,0.00055096,0.25602491,0.10208958,0.41671146
-2.62031016,0.80115213,0.00015346,0.03874423,0.07037158,0.00057959,0.26973013,0.10669499,0.43037123
-2.61430715,0.82893049,0.00015472,0.04056489,0.07174080,0.00060849,0.28259888,0.11094983,0.44297325
-2.60830415,0.85414706,0.00015491,0.04222320,0.07272850,0.00063759,0.29444115,0.11479983,0.45443093
-2.60230115,0.87656421,0.00015401,0.04369451,0.07333263,0.00066680,0.30507910,0.11819727,0.46469026
-2.59629815,0.89599968,0.00015206,0.04495668,0.07355915,0.00069605,0.31435115,0.12110181,0.47372696
-2.59029515,0.91232475,0.00014910,0.04599063,0.07342146,0.00072524,0.32211581,0.12348106,0.48154196
-2.58429215,0.92546042,0.00014518,0.04678079,0.07293955,0.00075426,0.32825483,0.12531090,0.48815574
-2.57828914,0.93537186,0.00014039,0.04731548,0.07213894,0.00078297,0.33267594,0.12657557,0.49360185
-2.57228614,0.94206168,0.00013482,0.04758718,0.07104943,0.00081118,0.33531473,0.12726749,0.49792002
-2.56628314,0.94556252,0.00012860,0.04759271,0.06970376,0.00083868,0.33613591,0.12738693,0.50114949
-2.56028014,0.94592970,0.00012183,0.04733322,0.06813622,0.00086519,0.33513379,0.12694150,0.50332289
-2.55427714,0.94323423,0.00011464,0.04681418,0.06638130,0.00089039,0.33233198,0.12594553,0.50446125
-2.54827414,0.93755686,0.00010716,0.04604514,0.06447251,0.00091393,0.32778235,0.12441935,0.50457033
-2.54227114,0.92898345,0.00009951,0.04503948,0.06244128,0.00093541,0.32156341,0.12238855,0.50363868
-2.53626813,0.91760190,0.00009180,0.04381403,0.06031619,0.00095439,0.31377797,0.11988325,0.50163749
-2.53026513,0.90350086,0.00008415,0.04238860,0.05812232,0.00097045,0.30455032,0.11693732,0.49852215
-2.52426213,0.88677003,0.00007664,0.04078549,0.05588098,0.00098313,0.29402303,0.11358775,0.49423560
-2.51825913,0.86750198,0.00006938,0.03902894,0.05360959,0.00099202,0.28235337,0.10987398,0.48871306
-2.51225613,0.84579516,0.00006242,0.03714450,0.05132186,0.00099674,0.26970958,0.10583733,0.48188777
-2.50625313,0.82175772,0.00005583,0.03515850,0.04902816,0.00099696,0.25626703,0.10152047,0.47369751
-2.50025013,0.79551168,0.00004965,0.03309746,0.04673598,0.00099241,0.24220436,0.09696697,0.46409123
-2.49424712,0.76719701,0.00004391,0.03098752,0.04445058,0.00098292,0.22769987,0.09222085,0.45303546
-2.48824412,0.73697510,0.00003862,0.02885395,0.04217565,0.00096841,0.21292797,0.08732615,0.44052000
-2.48224112,0.70503136,0.00003380,0.02672068,0.03991393,0.00094891,0.19805606,0.08232657,0.42656246
-2.47623812,0.67157652,0.00002943,0.02460993,0.03766789,0.00092455,0.18324170,0.07726502,0.41121146
-2.47023512,0.63684638,0.00002551,0.02254187,0.03544020,0.00089557,0.16863026,0.07218325,0.39454819
-2.46423212,0.60110014,0.00002202,0.02053437,0.03323418,0.00086231,0.15435295,0.06712146,0.37668625
-2.45822911,0.56461705,0.00001892,0.01860285,0.03105404,0.00082520,0.14052543,0.06211784,0.35776981
-2.45222611,0.52769176,0.00001620,0.01676017,0.02890509,0.00078475,0.12724681,0.05720820,0.33797022
-2.44622311,0.49062846,0.00001382,0.01501661,0.02679368,0.00074153,0.11459918,0.05242557,0.31748125
-2.44022011,0.45373421,0.00001175,0.01337990,0.02472713,0.00069617,0.10264757,0.04779983,0.29651334
-2.43421711,0.41731176,0.00000996,0.01185535,0.02271353,0.00064929,0.09144028,0.04335737,0.27528704
-2.42821411,0.38165234,0.00000842,0.01044597,0.02076138,0.00060155,0.08100964,0.03912086,0.25402623
-2.42221111,0.34702872,0.00000710,0.00915266,0.01887936,0.00055359,0.07137303,0.03510904,0.23295128
-2.41620810,0.31368889,0.00000597,0.00797449,0.01707586,0.00050601,0.06253415,0.03133656,0.21227265
-2.41020510,0.28185074,0.00000501,0.00690885,0.01535874,0.00045936,0.05448450,0.02781403,0.19218509
-2.40420210,0.25169788,0.00000420,0.00595178,0.01373492,0.00041415,0.04720499,0.02454799,0.17286279
-2.39819910,0.22337680,0.00000351,0.00509822,0.01221019,0.00037081,0.04066755,0.02154113,0.15445561
-2.39219610,0.19699540,0.00000292,0.00434219,0.01078894,0.00032970,0.03483687,0.01879248,0.13708649
-2.38619310,0.17262288,0.00000243,0.00367714,0.00947408,0.00029111,0.02967199,0.01629772,0.12084999
-2.38019010,0.15029092,0.00000202,0.00309607,0.00826694,0.00025523,0.02512788,0.01404957,0.10581206
-2.37418709,0.12999603,0.00000167,0.00259180,0.00716729,0.00022221,0.02115687,0.01203815,0.09201082
-2.36818409,0.11170276,0.00000138,0.00215710,0.00617344,0.00019209,0.01770998,0.01025149,0.07945827
-2.36218109,0.09534767,0.00000114,0.00178488,0.00528232,0.00016488,0.01473807,0.00867592,0.06814271
-2.35617809,0.08084385,0.00000093,0.00146826,0.00448967,0.00014053,0.01219278,0.00729656,0.05803172
-2.35017509,0.06808553,0.00000076,0.00120073,0.00379026,0.00011892,0.01002743,0.00609775,0.04907552
-2.34417209,0.05695290,0.00000062,0.00097616,0.00317807,0.00009992,0.00819756,0.00506344,0.04121039
-2.33816908,0.04731665,0.00000051,0.00078889,0.00264652,0.00008336,0.00666150,0.00417757,0.03436224
-2.33216608,0.03904223,0.00000041,0.00063376,0.00218870,0.00006905,0.00538067,0.00342438,0.02844992
-2.32616308,0.03199371,0.00000033,0.00050609,0.00179754,0.00005679,0.00431978,0.00278870,0.02338828
-2.32016008,0.02603707,0.00000026,0.00040172,0.00146602,0.00004637,0.00344692,0.00225613,0.01909091
-2.31415708,0.02104294,0.00000021,0.00031694,0.00118730,0.00003759,0.00273357,0.00181322,0.01547253
-2.30815408,0.01688878,0.00000017,0.00024855,0.00095482,0.00003026,0.00215449,0.00144760,0.01245081
-2.30215108,0.01346044,0.00000013,0.00019373,0.00076248,0.00002418,0.00168755,0.00114799,0.00994791
-2.29614807,0.01065325,0.00000010,0.00015007,0.00060460,0.00001919,0.00131357,0.00090430,0.00789153
-2.29014507,0.00837265,0.00000008,0.00011555,0.00047605,0.00001512,0.00101606,0.00070754,0.00621563
-2.28414207,0.00653429,0.00000006,0.00008842,0.00037222,0.00001183,0.00078099,0.00054986,0.00486077
-2.27813907,0.00506400,0.00000005,0.00006726,0.00028904,0.00000920,0.00059651,0.00042443,0.00377420
-2.27213607,0.00389727,0.00000004,0.00005086,0.00022294,0.00000710,0.00045273,0.00032540,0.00290978
-2.26613307,0.00297873,0.00000003,0.00003825,0.00017090,0.00000546,0.00034144,0.00024780,0.00222761
-2.26013007,0.00226141,0.00000002,0.00002862,0.00013030,0.00000418,0.00025591,0.00018746,0.00169364
-2.25412706,0.00170587,0.00000002,0.00002135,0.00009899,0.00000319,0.00019065,0.00014090,0.00127918
-2.24812406,0.00127948,0.00000001,0.00001592,0.00007518,0.00000246,0.00014123,0.00010528,0.00096032
-2.24212106,0.00095548,0.00000001,0.00001194,0.00005747,0.00000193,0.00010413,0.00007826,0.00071740
-2.23611806,0.00071233,0.00000001,0.00000911,0.00004474,0.00000157,0.00007654,0.00005800,0.00053448
-2.23011506,0.00053291,0.00000000,0.00000721,0.00003618,0.00000137,0.00005630,0.00004300,0.00039883
-2.22411206,0.00040393,0.00000000,0.00000608,0.00003126,0.00000131,0.00004172,0.00003211,0.00030051
-2.21810905,0.00031543,0.00000000,0.00000565,0.00002970,0.00000139,0.00003153,0.00002447,0.00023194
-2.21210605,0.00026027,0.00000000,0.00000587,0.00003152,0.00000165,0.00002482,0.00001942,0.00018763
-2.20610305,0.00023391,0.00000000,0.00000680,0.00003698,0.00000209,0.00002096,0.00001653,0.00016387
-2.20010005,0.00023411,0.00000000,0.00000852,0.00004670,0.00000278,0.00001955,0.00001553,0.00015862
-2.19409705,0.00026083,0.00000000,0.00001121,0.00006161,0.00000378,0.00002042,0.00001630,0.00017134
-2.18809405,0.00031626,0.00000000,0.00001509,0.00008312,0.00000518,0.00002361,0.00001890,0.00020300
-2.18209105,0.00040487,0.00000000,0.00002052,0.00011308,0.00000710,0.00002933,0.00002351,0.00025607
-2.17608804,0.00053363,0.00000000,0.00002793,0.00015400,0.00000971,0.00003801,0.00003048,0.00033469
-2.17008504,0.00071234,0.00000000,0.00003792,0.00020909,0.00001321,0.00005029,0.00004033,0.00044475
-2.16408204,0.00095395,0.00000000,0.00005123,0.00028244,0.00001787,0.00006705,0.00005376,0.00059421
-2.15807904,0.00127514,0.00000000,0.00006877,0.00037918,0.00002400,0.00008942,0.00007170,0.00079332
-2.15207604,0.00169680,0.00000000,0.00009172,0.00050568,0.00003202,0.00011886,0.00009529,0.00105502
-2.14607304,0.00224474,0.00000000,0.00012147,0.00066970,0.00004241,0.00015715,0.00012600,0.00139528
-2.14007004,0.00295032,0.00000000,0.00015974,0.00088068,0.00005577,0.00020650,0.00016556,0.00183357
-2.13406703,0.00385116,0.00000000,0.00020857,0.00114988,0.00007282,0.00026952,0.00021608,0.00239324
-2.12806403,0.00499183,0.00000000,0.00027038,0.00149065,0.00009441,0.00034933,0.00028007,0.00310198
-2.12206103,0.00642447,0.00000000,0.00034801,0.00191855,0.00012151,0.00044959,0.00036044,0.00399217
-2.11605803,0.00820930,0.00000000,0.00044471,0.00245159,0.00015527,0.00057451,0.00046059,0.00510123
-2.11005503,0.01041495,0.00000000,0.00056421,0.00311024,0.00019698,0.00072889,0.00058436,0.00647180
-2.10405203,0.01311860,0.00000000,0.00071069,0.00391753,0.00024811,0.00091816,0.00073610,0.00815184
-2.09804902,0.01640569,0.00000000,0.00088878,0.00489895,0.00031027,0.00114830,0.00092061,0.01019446
-2.09204602,0.02036943,0.00000001,0.00110353,0.00608227,0.00038521,0.00142586,0.00114313,0.01265758
-2.08604302,0.02510968,0.00000001,0.00136037,0.00749723,0.00047482,0.00175786,0.00140931,0.01560328
-2.08004002,0.03073144,0.00000002,0.00166499,0.00917506,0.00058108,0.00215171,0.00172506,0.01909681
-2.07403702,0.03734270,0.00000002,0.00202325,0.01114784,0.00070602,0.00261502,0.00209652,0.02320535
-2.06803402,0.04505179,0.00000003,0.00244103,0.01344767,0.00085167,0.00315549,0.00252983,0.02799624
-2.06203102,0.05396411,0.00000005,0.00292407,0.01610566,0.00102000,0.00378062,0.00303103,0.03353506
-2.05602801,0.06417829,0.00000007,0.00347773,0.01915078,0.00121285,0.00449751,0.00360581,0.03988320
-2.05002501,0.07578199,0.00000010,0.00410682,0.02260853,0.00143182,0.00531258,0.00425931,0.04709529
-2.04402201,0.08884728,0.00000015,0.00481529,0.02649952,0.00167822,0.00623122,0.00499587,0.05521629
-2.03801901,0.10342587,0.00000021,0.00560602,0.03083794,0.00195294,0.00725754,0.00581880,0.06427862
-2.03201601,0.11954447,0.00000030,0.00648055,0.03563010,0.00225638,0.00839409,0.00673014,0.07429921
-2.02601301,0.13720032,0.00000042,0.00743887,0.04087299,0.00258835,0.00964153,0.00773045,0.08527683
-2.02001001,0.15635740,0.00000058,0.00847921,0.04655295,0.00294796,0.01099850,0.00881867,0.09718968
-2.01400700,0.17694347,0.00000080,0.00959787,0.05264464,0.00333361,0.01246144,0.00999197,0.10999369
-2.00800400,0.19884831,0.00000110,0.01078917,0.05911030,0.00374289,0.01402457,0.01124577,0.12362135
-2.00200100,0.22192338,0.00000150,0.01204544,0.06589935,0.00417258,0.01567998,0.01257379,0.13798168
-1.99599800,0.24598328,0.00000203,0.01335708,0.07294856,0.00461866,0.01741782,0.01396820,0.15296107
-1.98999500,0.27080899,0.00000273,0.01471281,0.08018266,0.00507633,0.01922672,0.01541999,0.16842545
-1.98399200,0.29615321,0.00000365,0.01609994,0.08751551,0.00554010,0.02109428,0.01691937,0.18422366
-1.97798899,0.32174775,0.00000484,0.01750479,0.09485191,0.00600392,0.02300779,0.01845629,0.20019210
-1.97198599,0.34731279,0.00000637,0.01891327,0.10208987,0.00646128,0.02495506,0.02002121,0.21616058
-1.96598299,0.37256793,0.00000833,0.02031142,0.10912337,0.00690540,0.02692542,0.02160582,0.23195932
-1.95997999,0.39724466,0.00001082,0.02168616,0.11584563,0.00732948,0.02891078,0.02320399,0.24742674
-1.95397699,0.42109980,0.00001395,0.02302607,0.12215253,0.00772684,0.03090681,0.02481265,0.26241787
-1.94797399,0.44392933,0.00001787,0.02432206,0.12794630,0.00809121,0.03291412,0.02643276,0.27681313
-1.94197099,0.46558207,0.00002273,0.02556823,0.13313915,0.00841695,0.03493936,0.02807026,0.29052677
-1.93596798,0.48597246,0.00002871,0.02676250,0.13765676,0.00869924,0.03699631,0.02973691,0.30351493
-1.92996498,0.50509173,0.00003602,0.02790725,0.14144136,0.00893433,0.03910674,0.03145099,0.31578254
-1.92396198,0.52301680,0.00004488,0.02900975,0.14445443,0.00911966,0.04130106,0.03323784,0.32738885
-1.91795898,0.53991623,0.00005554,0.03008252,0.14667860,0.00925400,0.04361868,0.03513018,0.33845108
-1.91195598,0.55605270,0.00006826,0.03114333,0.14811890,0.00933754,0.04610798,0.03716807,0.34914577
-1.90595298,0.57178152,0.00008333,0.03221515,0.14880305,0.00937192,0.04882596,0.03939863,0.35970773
-1.89994997,0.58754499,0.00010103,0.03332570,0.14878094,0.00936016,0.05183736,0.04187533,0.37042626
-1.89394697,0.60386234,0.00012166,0.03450683,0.14812312,0.00930659,0.05521339,0.04465695,0.38163859
-1.88794397,0.62131555,0.00014552,0.03579367,0.14691845,0.00921673,0.05902992,0.04780616,0.39372075
-1.88194097,0.64053121,0.00017287,0.03722344,0.14527103,0.00909706,0.06336532,0.05138770,0.40707579
-1.87593797,0.66215890,0.00020399,0.03883422,0.14329642,0.00895478,0.06829785,0.05546625,0.42211994
-1.86993497,0.68684692,0.00023908,0.04066342,0.14111737,0.00879758,0.07390270,0.06010404,0.43926698
-1.86393197,0.71521603,0.00027833,0.04274622,0.13885931,0.00863333,0.08024880,0.06535820,0.45891138
-1.85792896,0.74783230,0.00032186,0.04511395,0.13664572,0.00846979,0.08739547,0.07127801,0.48141093
-1.85192596,0.78518016,0.00036970,0.04779247,0.13459356,0.00831431,0.09538906,0.07790212,0.50706947
-1.84592296,0.82763664,0.00042182,0.05080065,0.13280909,0.00817358,0.10425967,0.08525579,0.53612038
-1.83991996,0.87544813,0.00047808,0.05414902,0.13138417,0.00805340,0.11401814,0.09334843,0.56871180
-1.83391696,0.92871053,0.00053824,0.05783859,0.13039310,0.00795845,0.12465343,0.10217138,0.60489393
-1.82791396,0.98735390,0.00060195,0.06186001,0.12989040,0.00789214,0.13613051,0.11169608,0.64460938
-1.82191096,1.05113232,0.00066873,0.06619304,0.12990934,0.00785656,0.14838894,0.12187290,0.68768678
-1.81590795,1.11961976,0.00073801,0.07080635,0.13046133,0.00785238,0.16134219,0.13263047,0.73383828
-1.80990495,1.19221212,0.00080909,0.07565778,0.13153631,0.00787888,0.17487788,0.14387583,0.78266115
-1.80390195,1.26813577,0.00088117,0.08069493,0.13310386,0.00793406,0.18885878,0.15549520,0.83364343
-1.79789895,1.34646237,0.00095335,0.08585621,0.13511516,0.00801470,0.20312492,0.16735564,0.88617370
-1.79189595,1.42612965,0.00102467,0.09107218,0.13750549,0.00811655,0.21749644,0.17930742,0.93955468
-1.78589295,1.50596732,0.00109411,0.09626725,0.14019726,0.00823454,0.23177738,0.19118706,0.99302009
-1.77988994,1.58472742,0.00116059,0.10136165,0.14310338,0.00836297,0.24576015,0.20282108,1.04575435
-1.77388694,1.66111788,0.00122307,0.10627352,0.14613078,0.00849574,0.25923063,0.21403019,1.09691433
-1.76788394,1.73383804,0.00128050,0.11092119,0.14918383,0.00862663,0.27197366,0.22463388,1.14565232
-1.76188094,1.80161487,0.00133189,0.11522543,0.15216773,0.00874947,0.28377882,0.23445530,1.19113934
-1.75587794,1.86323843,0.00137632,0.11911165,0.15499152,0.00885841,0.29444612,0.24332601,1.23258801
-1.74987494,1.91759530,0.00141300,0.12251192,0.15757064,0.00894806,0.30379162,0.25109079,1.26927397
-1.74387194,1.96369875,0.00144125,0.12536683,0.15982906,0.00901369,0.31165255,0.25761195,1.30055521
-1.73786893,2.00071447,0.00146054,0.12762698,0.16170084,0.00905133,0.31789185,0.26277323,1.32588851
-1.73186593,2.02798123,0.00147053,0.12925416,0.16313115,0.00905785,0.32240189,0.26648305,1.34484256
-1.72586293,2.04502561,0.00147103,0.13022219,0.16407670,0.00903105,0.32510736,0.26867696,1.35710729
-1.71985993,2.05157062,0.00146205,0.13051729,0.16450576,0.00896963,0.32596704,0.26931926,1.36249930
-1.71385693,2.04753817,0.00144379,0.13013813,0.16439771,0.00887317,0.32497456,0.26840370,1.36096336
-1.70785393,2.03304554,0.00141663,0.12909543,0.16374225,0.00874212,0.32215812,0.26595321,1.35257008
-1.70185093,2.00839637,0.00138109,0.12741135,0.16253844,0.00857768,0.31757908,0.26201887,1.33751019
-1.69584792,1.97406683,0.00133787,0.12511841,0.16079354,0.00838176,0.31132976,0.25667793,1.31608579
-1.68984492,1.93068789,0.00128778,0.12225837,0.15852184,0.00815680,0.30353031,0.25003114,1.28869914
-1.68384192,1.87902452,0.00123176,0.11888077,0.15574352,0.00790576,0.29432496,0.24219958,1.25583968
-1.67783892,1.81995301,0.00117079,0.11504152,0.15248363,0.00763192,0.28387783,0.23332091,1.21806976
-1.67183592,1.75443714,0.00110592,0.11080131,0.14877122,0.00733884,0.27236840,0.22354545,1.17600991
