energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.50875438,1.12365865,0.00085825,0.01987556,0.27920360,0.77917146,0.43485017,0.00000000,0.16678557,0.00142769
-3.50275138,1.17046336,0.00092482,0.02239983,0.28865564,0.80949591,0.45398421,0.00000000,0.17211906,0.00146101
-3.49674837,1.22070476,0.00099640,0.02524565,0.29927203,0.84176814,0.47405105,0.00000000,0.17854891,0.00150088
-3.49074537,1.27434423,0.00107242,0.02842083,0.31111800,0.87592458,0.49503209,0.00000000,0.18615059,0.00154717
-3.48474237,1.33125627,0.00115210,0.03192739,0.32424333,0.91183204,0.51689981,0.00000000,0.19498453,0.00159965
-3.47873937,1.39122097,0.00123450,0.03576076,0.33867987,0.94928452,0.53961509,0.00000000,0.20509234,0.00165798
-3.47273637,1.45391918,0.00131844,0.03990908,0.35443946,0.98800252,0.56312445,0.00000000,0.21649330,0.00172175
-3.46673337,1.51893113,0.00140264,0.04435269,0.37151249,1.02763517,0.58735759,0.00000000,0.22918133,0.00179039
-3.46073037,1.58573853,0.00148567,0.04906386,0.38986679,1.06776522,0.61222522,0.00000000,0.24312260,0.00186323
-3.45472736,1.65373063,0.00156602,0.05400679,0.40944728,1.10791701,0.63761752,0.00000000,0.25825382,0.00193948
-3.44872436,1.72221437,0.00164218,0.05913797,0.43017600,1.14756724,0.66340327,0.00000000,0.27448155,0.00201821
-3.44272136,1.79042835,0.00171261,0.06440672,0.45195293,1.18615853,0.68942986,0.00000000,0.29168240,0.00209840
-3.43671836,1.85756079,0.00177591,0.06975626,0.47465722,1.22311520,0.71552445,0.00000000,0.30970440,0.00217894
-3.43071536,1.92277081,0.00183077,0.07512489,0.49814922,1.25786099,0.74149607,0.00000000,0.32836955,0.00225863
-3.42471236,1.98521254,0.00187608,0.08044761,0.52227288,1.28983810,0.76713906,0.00000000,0.34747748,0.00233627
-3.41870935,2.04406135,0.00191099,0.08565797,0.54685887,1.31852678,0.79223751,0.00000000,0.36681030,0.00241062
-3.41270635,2.09854126,0.00193493,0.09069004,0.57172814,1.34346482,0.81657080,0.00000000,0.38613846,0.00248049
-3.40670335,2.14795234,0.00194765,0.09548057,0.59669587,1.36426606,0.83991992,0.00000000,0.40522746,0.00254474
-3.40070035,2.19169714,0.00194925,0.09997120,0.62157582,1.38063708,0.86207444,0.00000000,0.42384525,0.00260234
-3.39469735,2.22930490,0.00194023,0.10411056,0.64618484,1.39239130,0.88283980,0.00000000,0.44176995,0.00265242
-3.38869435,2.26045218,0.00192146,0.10785628,0.67034752,1.39945979,0.90204448,0.00000000,0.45879768,0.00269425
-3.38269135,2.28497919,0.00189417,0.11117668,0.69390066,1.40189804,0.91954678,0.00000000,0.47475012,0.00272733
-3.37668834,2.30290053,0.00185997,0.11405220,0.71669755,1.39988843,0.93524083,0.00000000,0.48948132,0.00275138
-3.37068534,2.31440973,0.00182082,0.11647634,0.73861167,1.39373793,0.94906132,0.00000000,0.50288366,0.00276635
-3.36468234,2.31987717,0.00177896,0.11845614,0.75953979,1.38387104,0.96098683,0.00000000,0.51489233,0.00277244
-3.35867934,2.31984099,0.00173688,0.12001212,0.77940415,1.37081802,0.97104133,0.00000000,0.52548823,0.00277012
-3.35267634,2.31499111,0.00169730,0.12117764,0.79815356,1.35519884,0.97929375,0.00000000,0.53469905,0.00276006
-3.34667334,2.30614684,0.00166305,0.12199774,0.81576334,1.33770326,0.98585542,0.00000000,0.54259826,0.00274318
-3.34067034,2.29422863,0.00163706,0.12252740,0.83223390,1.31906773,0.99087557,0.00000000,0.54930204,0.00272057
-3.33466733,2.28022493,0.00162226,0.12282937,0.84758800,1.30005007,0.99453479,0.00000000,0.55496422,0.00269347
-3.32866433,2.26515546,0.00162150,0.12297151,0.86186668,1.28140278,0.99703682,0.00000000,0.55976923,0.00266322
-3.32266133,2.25003209,0.00163752,0.12302401,0.87512399,1.26384592,0.99859893,0.00000000,0.56392348,0.00263122
-3.31665833,2.23581905,0.00167281,0.12305620,0.88742068,1.24804077,0.99944129,0.00000000,0.56764540,0.00259888
-3.31065533,2.22339394,0.00172959,0.12313357,0.89881717,1.23456521,0.99977589,0.00000000,0.57115450,0.00256756
-3.30465233,2.21351114,0.00180971,0.12331464,0.90936615,1.22389167,0.99979539,0.00000000,0.57466017,0.00253852
-3.29864932,2.20676938,0.00191459,0.12364830,0.91910519,1.21636879,0.99966258,0.00000000,0.57835046,0.00251287
-3.29264632,2.20358457,0.00204514,0.12417131,0.92804976,1.21220724,0.99950095,0.00000000,0.58238159,0.00249151
-3.28664332,2.20416944,0.00220172,0.12490648,0.93618732,1.21147052,0.99938682,0.00000000,0.58686861,0.00247514
-3.28064032,2.20852089,0.00238407,0.12586126,0.94347263,1.21407106,0.99934366,0.00000000,0.59187779,0.00246417
-3.27463732,2.21641572,0.00259131,0.12702714,0.94982495,1.21977183,0.99933868,0.00000000,0.59742107,0.00245876
-3.26863432,2.22741519,0.00282186,0.12837968,0.95512733,1.22819356,0.99928222,0.00000000,0.60345301,0.00245877
-3.26263132,2.24087843,0.00307348,0.12987922,0.95922811,1.23882730,0.99902996,0.00000000,0.60987032,0.00246378
-3.25662831,2.25598436,0.00334326,0.13147239,0.96194494,1.25105195,0.99838782,0.00000000,0.61651425,0.00247309
-3.25062531,2.27176136,0.00362763,0.13309418,0.96307108,1.26415621,0.99711964,0.00000000,0.62317566,0.00248579
-3.24462231,2.28712370,0.00392246,0.13467055,0.96238379,1.27736413,0.99495717,0.00000000,0.62960262,0.00250074
-3.23861931,2.30091323,0.00422309,0.13612150,0.95965458,1.28986329,0.99161196,0.00000000,0.63551026,0.00251665
-3.23261631,2.31194478,0.00452447,0.13736444,0.95466075,1.30083465,0.98678872,0.00000000,0.64059240,0.00253209
-3.22661331,2.31905337,0.00482120,0.13831771,0.94719757,1.30948285,0.98019947,0.00000000,0.64453451,0.00254563
-3.22061031,2.32114127,0.00510777,0.13890401,0.93709065,1.31506576,0.97157781,0.00000000,0.64702729,0.00255578
-3.21460730,2.31722281,0.00537859,0.13905376,0.92420767,1.31692221,0.96069262,0.00000000,0.64778026,0.00256116
-3.20860430,2.30646522,0.00562824,0.13870802,0.90846877,1.31449664,0.94736061,0.00000000,0.64653485,0.00256046
-3.20260130,2.28822345,0.00585158,0.13782106,0.88985518,1.30735975,0.93145694,0.00000000,0.64307615,0.00255258
-3.19659830,2.26206768,0.00604390,0.13636227,0.86841537,1.29522432,0.91292357,0.00000000,0.63724289,0.00253660
-3.19059530,2.22780213,0.00620112,0.13431747,0.84426838,1.27795547,0.89177477,0.00000000,0.62893521,0.00251185
-3.18459230,2.18547448,0.00631982,0.13168946,0.81760418,1.25557506,0.86809956,0.00000000,0.61811982,0.00247793
-3.17858929,2.13537543,0.00639747,0.12849795,0.78868086,1.22826000,0.84206103,0.00000000,0.60483227,0.00243472
-3.17258629,2.07802858,0.00643239,0.12477867,0.75781879,1.19633463,0.81389240,0.00000000,0.58917640,0.00238240
-3.16658329,2.01417099,0.00642390,0.12058201,0.72539196,1.16025757,0.78389015,0.00000000,0.57132094,0.00232139
-3.16058029,1.94472559,0.00637228,0.11597091,0.69181705,1.12060365,0.75240448,0.00000000,0.55149349,0.00225241
-3.15457729,1.87076650,0.00627874,0.11101845,0.65754048,1.07804176,0.71982754,0.00000000,0.52997226,0.00217638
-3.14857429,1.79347918,0.00614543,0.10580509,0.62302435,1.03330966,0.68658001,0.00000000,0.50707589,0.00209440
-3.14257129,1.71411698,0.00597531,0.10041568,0.58873167,0.98718693,0.65309665,0.00000000,0.48315208,0.00200773
-3.13656828,1.63395625,0.00577203,0.09493647,0.55511176,0.94046713,0.61981144,0.00000000,0.45856531,0.00191772
-3.13056528,1.55425194,0.00553985,0.08945221,0.52258635,0.89393058,0.58714301,0.00000000,0.43368449,0.00182575
-3.12456228,1.47619559,0.00528345,0.08404340,0.49153705,0.84831871,0.55548101,0.00000000,0.40887097,0.00173321
-3.11855928,1.40087760,0.00500777,0.07878402,0.46229470,0.80431115,0.52517396,0.00000000,0.38446741,0.00164143
-3.11255628,1.32925504,0.00471790,0.07373944,0.43513101,0.76250644,0.49651912,0.00000000,0.36078798,0.00155164
-3.10655328,1.26212654,0.00441886,0.06896502,0.41025278,0.72340693,0.46975477,0.00000000,0.33811038,0.00146492
-3.10055028,1.20011476,0.00411552,0.06450510,0.38779892,0.68740855,0.44505507,0.00000000,0.31666965,0.00138221
-3.09454727,1.14365722,0.00381243,0.06039249,0.36784025,0.65479546,0.42252785,0.00000000,0.29665423,0.00130424
-3.08854427,1.09300521,0.00351373,0.05664854,0.35038196,0.62573974,0.40221515,0.00000000,0.27820406,0.00123155
-3.08254127,1.04823083,0.00322310,0.05328360,0.33536871,0.60030583,0.38409649,0.00000000,0.26141077,0.00116450
-3.07653827,1.00924115,0.00294365,0.05029793,0.32269180,0.57845928,0.36809461,0.00000000,0.24631978,0.00110321
-3.07053527,0.97579882,0.00267792,0.04768294,0.31219822,0.56007925,0.35408337,0.00000000,0.23293398,0.00104765
-3.06453227,0.94754761,0.00242789,0.04542264,0.30370112,0.54497399,0.34189739,0.00000000,0.22121883,0.00099763
-3.05852926,0.92404185,0.00219496,0.04349530,0.29699108,0.53289842,0.33134293,0.00000000,0.21110837,0.00095278
-3.05252626,0.90477789,0.00198004,0.04187518,0.29184791,0.52357304,0.32220953,0.00000000,0.20251182,0.00091269
-3.04652326,0.88922648,0.00178355,0.04053425,0.28805225,0.51670310,0.31428189,0.00000000,0.19532050,0.00087682
-3.04052026,0.87686421,0.00160553,0.03944381,0.28539671,0.51199739,0.30735145,0.00000000,0.18941460,0.00084461
-3.03451726,0.86720301,0.00144568,0.03857599,0.28369600,0.50918559,0.30122716,0.00000000,0.18466951,0.00081550
-3.02851426,0.85981622,0.00130346,0.03790503,0.28279580,0.50803373,0.29574518,0.00000000,0.18096150,0.00078893
-3.02251126,0.85436047,0.00117816,0.03740833,0.28257994,0.50835706,0.29077693,0.00000000,0.17817258,0.00076442
-3.01650825,0.85059252,0.00106898,0.03706720,0.28297578,0.51002989,0.28623536,0.00000000,0.17619432,0.00074151
-3.01050525,0.84838055,0.00097507,0.03686743,0.28395763,0.51299216,0.28207917,0.00000000,0.17493061,0.00071989
-3.00450225,0.84770976,0.00089560,0.03679943,0.28554808,0.51725262,0.27831496,0.00000000,0.17429940,0.00069929
-2.99849925,0.84868216,0.00082984,0.03685828,0.28781729,0.52288855,0.27499717,0.00000000,0.17423347,0.00067958
-2.99249625,0.85151083,0.00077713,0.03704340,0.29088028,0.53004213,0.27222598,0.00000000,0.17468023,0.00066073
-2.98649325,0.85650910,0.00073694,0.03735812,0.29489238,0.53891381,0.27014317,0.00000000,0.17560085,0.00064281
-2.98049025,0.86407514,0.00070888,0.03780902,0.30004292,0.54975286,0.26892625,0.00000000,0.17696881,0.00062597
-2.97448724,0.87467261,0.00069267,0.03840515,0.30654749,0.56284545,0.26878101,0.00000000,0.17876795,0.00061046
-2.96848424,0.88880827,0.00068816,0.03915719,0.31463887,0.57850093,0.26993279,0.00000000,0.18099032,0.00059656
-2.96248124,0.90700723,0.00069528,0.04007650,0.32455702,0.59703646,0.27261679,0.00000000,0.18363396,0.00058462
-2.95647824,0.92978672,0.00071402,0.04117417,0.33653829,0.61876067,0.27706762,0.00000000,0.18670060,0.00057499
-2.95047524,0.95762926,0.00074439,0.04246011,0.35080428,0.64395686,0.28350862,0.00000000,0.19019358,0.00056803
-2.94447224,0.99095599,0.00078638,0.04394214,0.36755053,0.67286612,0.29214108,0.00000000,0.19411586,0.00056407
-2.93846923,1.03010109,0.00083993,0.04562513,0.38693544,0.70567100,0.30313381,0.00000000,0.19846829,0.00056341
-2.93246623,1.07528792,0.00090485,0.04751031,0.40906976,0.74248021,0.31661335,0.00000000,0.20324813,0.00056626
-2.92646323,1.12660791,0.00098082,0.04959455,0.43400697,0.78331492,0.33265517,0.00000000,0.20844769,0.00057279
-2.92046023,1.18400264,0.00106733,0.05186992,0.46173491,0.82809704,0.35127612,0.00000000,0.21405331,0.00058306
-2.91445723,1.24725016,0.00116366,0.05432329,0.49216895,0.87664021,0.37242845,0.00000000,0.22004436,0.00059701
-2.90845423,1.31595584,0.00126886,0.05693610,0.52514717,0.92864379,0.39599575,0.00000000,0.22639242,0.00061451
-2.90245123,1.38954868,0.00138173,0.05968435,0.56042772,0.98369038,0.42179087,0.00000000,0.23306067,0.00063530
-2.89644822,1.46728320,0.00150080,0.06253874,0.59768864,1.04124717,0.44955615,0.00000000,0.24000322,0.00065900
-2.89044522,1.54824749,0.00162439,0.06546501,0.63653043,1.10067145,0.47896604,0.00000000,0.24716475,0.00068515
-2.88444222,1.63137742,0.00175057,0.06842451,0.67648136,1.16122033,0.50963211,0.00000000,0.25448019,0.00071319
-2.87843922,1.71547690,0.00187725,0.07137491,0.71700562,1.22206465,0.54111046,0.00000000,0.26187462,0.00074248
-2.87243622,1.79924387,0.00200217,0.07427113,0.75751413,1.28230689,0.57291142,0.00000000,0.26926348,0.00077232
-2.86643322,1.88130143,0.00212298,0.07706642,0.79737783,1.34100256,0.60451118,0.00000000,0.27655301,0.00080196
-2.86043022,1.96023320,0.00223732,0.07971358,0.83594316,1.39718459,0.63536516,0.00000000,0.28364112,0.00083063
-2.85442721,2.03462163,0.00234285,0.08216625,0.87254899,1.44988975,0.66492251,0.00000000,0.29041858,0.00085757
-2.84842421,2.10308809,0.00243731,0.08438026,0.90654476,1.49818619,0.69264146,0.00000000,0.29677070,0.00088204
-2.84242121,2.16433303,0.00251865,0.08631495,0.93730885,1.54120101,0.71800462,0.00000000,0.30257942,0.00090333
-2.83641821,2.21717456,0.00258503,0.08793442,0.96426664,1.57814661,0.74053394,0.00000000,0.30772571,0.00092083
-2.83041521,2.26058387,0.00263491,0.08920867,0.98690740,1.60834476,0.75980448,0.00000000,0.31209240,0.00093399
-2.82441221,2.29371581,0.00266710,0.09011452,1.00479935,1.63124708,0.77545649,0.00000000,0.31556720,0.00094238
-2.81840920,2.31593333,0.00268079,0.09063629,1.01760220,1.64645118,0.78720534,0.00000000,0.31804585,0.00094568
-2.81240620,2.32682459,0.00267559,0.09076625,1.02507665,1.65371158,0.79484874,0.00000000,0.31943531,0.00094371
-2.80640320,2.32621197,0.00265151,0.09050470,1.02709036,1.65294478,0.79827108,0.00000000,0.31965678,0.00093639
-2.80040020,2.31415262,0.00260902,0.08985981,1.02362035,1.64422852,0.79744470,0.00000000,0.31864851,0.00092379
-2.79439720,2.29093074,0.00254894,0.08884711,1.01475143,1.62779508,0.79242797,0.00000000,0.31636814,0.00090610
-2.78839420,2.25704180,0.00247249,0.08748876,1.00067120,1.60401921,0.78336060,0.00000000,0.31279461,0.00088362
-2.78239120,2.21317000,0.00238121,0.08581253,0.98166157,1.57340121,0.77045613,0.00000000,0.30792938,0.00085674
-2.77638819,2.16015993,0.00227691,0.08385065,0.95808748,1.53654634,0.75399240,0.00000000,0.30179706,0.00082596
-2.77038519,2.09898410,0.00216160,0.08163857,0.93038340,1.49414147,0.73430016,0.00000000,0.29444528,0.00079181
-2.76438219,2.03070804,0.00203743,0.07921362,0.89903810,1.44693034,0.71175066,0.00000000,0.28594391,0.00075489
-2.75837919,1.95645469,0.00190664,0.07661375,0.86457877,1.39568865,0.68674276,0.00000000,0.27638361,0.00071583
-2.75237619,1.87736991,0.00177146,0.07387638,0.82755486,1.34120025,0.65969009,0.00000000,0.26587380,0.00067522
-2.74637319,1.79459044,0.00163406,0.07103736,0.78852257,1.28423542,0.63100895,0.00000000,0.25454014,0.00063370
-2.74037019,1.70921596,0.00149653,0.06813021,0.74803058,1.22553234,0.60110730,0.00000000,0.24252167,0.00059183
-2.73436718,1.62228591,0.00136075,0.06518553,0.70660743,1.16578211,0.57037531,0.00000000,0.22996771,0.00055015
-2.72836418,1.53476204,0.00122843,0.06223069,0.66475099,1.10561812,0.53917777,0.00000000,0.21703463,0.00050914
-2.72236118,1.44751675,0.00110105,0.05928977,0.62292030,1.04560950,0.50784832,0.00000000,0.20388271,0.00046921
-2.71635818,1.36132721,0.00097984,0.05638372,0.58152980,0.98625878,0.47668579,0.00000000,0.19067312,0.00043072
-2.71035518,1.27687487,0.00086576,0.05353078,0.54094594,0.92800333,0.44595233,0.00000000,0.17756523,0.00039396
-2.70435218,1.19474969,0.00075954,0.05074692,0.50148595,0.87121989,0.41587330,0.00000000,0.16471418,0.00035914
-2.69834917,1.11545802,0.00066166,0.04804654,0.46341864,0.81623165,0.38663854,0.00000000,0.15226898,0.00032642
-2.69234617,1.03943337,0.00057237,0.04544315,0.42696671,0.76331695,0.35840483,0.00000000,0.14037089,0.00029589
-2.68634317,0.96704864,0.00049172,0.04295001,0.39231036,0.71271886,0.33129913,0.00000000,0.12915242,0.00026762
-2.68034017,0.89862902,0.00041959,0.04058079,0.35959165,0.66465477,0.30542232,0.00000000,0.11873661,0.00024162
-2.67433717,0.83446436,0.00035570,0.03835011,0.32891937,0.61932533,0.28085306,0.00000000,0.10923667,0.00021784
-2.66833417,0.77482015,0.00029967,0.03627389,0.30037395,0.57692209,0.25765156,0.00000000,0.10075596,0.00019626
-2.66233117,0.71994650,0.00025102,0.03436957,0.27401214,0.53763335,0.23586305,0.00000000,0.09338810,0.00017679
-2.65632816,0.67008447,0.00020920,0.03265621,0.24987118,0.50164792,0.21552066,0.00000000,0.08721718,0.00015936
-2.65032516,0.62546954,0.00017364,0.03115426,0.22797237,0.46915661,0.19664782,0.00000000,0.08231792,0.00014388
-2.64432216,0.58633200,0.00014374,0.02988528,0.20832379,0.44035143,0.17925988,0.00000000,0.07875579,0.00013025
-2.63831916,0.55289444,0.00011892,0.02887141,0.19092221,0.41542254,0.16336519,0.00000000,0.07658679,0.00011840
-2.63231616,0.52536645,0.00009861,0.02813471,0.17575417,0.39455334,0.14896551,0.00000000,0.07585714,0.00010824
-2.62631316,0.50393702,0.00008225,0.02769637,0.16279626,0.37791382,0.13605594,0.00000000,0.07660249,0.00009968
-2.62031016,0.48876503,0.00006936,0.02757585,0.15201482,0.36565272,0.12462444,0.00000000,0.07884695,0.00009265
-2.61430715,0.47996849,0.00005946,0.02778993,0.14336502,0.35788889,0.11465110,0.00000000,0.08260174,0.00008707
-2.60830415,0.47761305,0.00005213,0.02835180,0.13678961,0.35470228,0.10610719,0.00000000,0.08786368,0.00008287
-2.60230115,0.48170066,0.00004702,0.02927011,0.13221752,0.35612521,0.09895426,0.00000000,0.09461349,0.00007998
-2.59629815,0.49215874,0.00004378,0.03054813,0.12956239,0.36213414,0.09314329,0.00000000,0.10281412,0.00007832
-2.59029515,0.50883087,0.00004214,0.03218304,0.12872132,0.37264275,0.08861407,0.00000000,0.11240916,0.00007782
-2.58429215,0.53146937,0.00004186,0.03416534,0.12957392,0.38749648,0.08529480,0.00000000,0.12332163,0.00007839
-2.57828914,0.55973050,0.00004272,0.03647842,0.13198188,0.40646899,0.08310213,0.00000000,0.13545310,0.00007995
-2.57228614,0.59317276,0.00004455,0.03909841,0.13578914,0.42926109,0.08194150,0.00000000,0.14868354,0.00008239
-2.56628314,0.63125855,0.00004723,0.04199424,0.14082274,0.45550199,0.08170800,0.00000000,0.16287187,0.00008562
-2.56028014,0.67335970,0.00005063,0.04512793,0.14689452,0.48475345,0.08228762,0.00000000,0.17785740,0.00008952
-2.55427714,0.71876679,0.00005467,0.04845521,0.15380354,0.51651665,0.08355887,0.00000000,0.19346220,0.00009396
-2.54827414,0.76670234,0.00005932,0.05192636,0.16133934,0.55024178,0.08539491,0.00000000,0.20949441,0.00009883
-2.54227114,0.81633755,0.00006454,0.05548734,0.16928587,0.58534022,0.08766590,0.00000000,0.22575245,0.00010398
-2.53626813,0.86681232,0.00007035,0.05908108,0.17742611,0.62119906,0.09024167,0.00000000,0.24203011,0.00010929
-2.53026513,0.91725791,0.00007681,0.06264906,0.18554704,0.65719740,0.09299462,0.00000000,0.25812217,0.00011461
-2.52426213,0.96682135,0.00008399,0.06613294,0.19344504,0.69272403,0.09580262,0.00000000,0.27383055,0.00011983
-2.51825913,1.01469104,0.00009203,0.06947632,0.20093123,0.72719579,0.09855201,0.00000000,0.28897053,0.00012479
-2.51225613,1.06012208,0.00010109,0.07262655,0.20783676,0.76007592,0.10114039,0.00000000,0.30337691,0.00012940
-2.50625313,1.10246066,0.00011141,0.07553639,0.21401767,0.79089159,0.10347926,0.00000000,0.31690963,0.00013354
-2.50025013,1.14116614,0.00012327,0.07816560,0.21935903,0.81924983,0.10549622,0.00000000,0.32945868,0.00013711
-2.49424712,1.17582983,0.00013699,0.08048239,0.22377842,0.84485120,0.10713687,0.00000000,0.34094789,0.00014005
-2.48824412,1.20618951,0.00015298,0.08246443,0.22722815,0.86750027,0.10836604,0.00000000,0.35133743,0.00014228
-2.48224112,1.23213889,0.00017167,0.08409971,0.22969643,0.88711258,0.10916855,0.00000000,0.36062474,0.00014377
-2.47623812,1.25373122,0.00019357,0.08538693,0.23120725,0.90371738,0.10954929,0.00000000,0.36884391,0.00014450
-2.47023512,1.27117693,0.00021923,0.08633550,0.23181885,0.91745602,0.10953261,0.00000000,0.37606325,0.00014447
-2.46423212,1.28483489,0.00024926,0.08696513,0.23162105,0.92857583,0.10916113,0.00000000,0.38238135,0.00014370
-2.45822911,1.29519773,0.00028428,0.08730500,0.23073121,0.93741951,0.10849389,0.00000000,0.38792159,0.00014223
-2.45222611,1.30287143,0.00032494,0.08739256,0.22928938,0.94441050,0.10760400,0.00000000,0.39282542,0.00014011
-2.44622311,1.30855016,0.00037190,0.08727197,0.22745239,0.95003476,0.10657580,0.00000000,0.39724467,0.00013741
-2.44022011,1.31298713,0.00042581,0.08699228,0.22538760,0.95481963,0.10550167,0.00000000,0.40133333,0.00013421
-2.43421711,1.31696276,0.00048728,0.08660535,0.22326624,0.95931064,0.10447861,0.00000000,0.40523904,0.00013060
-2.42821411,1.32125144,0.00055687,0.08616369,0.22125682,0.96404729,0.10360475,0.00000000,0.40909496,0.00012667
-2.42221111,1.32658836,0.00063506,0.08571829,0.21951888,0.96953874,0.10297590,0.00000000,0.41301215,0.00012251
-2.41620810,1.33363765,0.00072222,0.08531642,0.21819735,0.97624055,0.10268221,0.00000000,0.41707308,0.00011823
-2.41020510,1.34296346,0.00081861,0.08499970,0.21741781,0.98453342,0.10280522,0.00000000,0.42132646,0.00011391
-2.40420210,1.35500502,0.00092433,0.08480236,0.21728277,0.99470495,0.10341524,0.00000000,0.42578374,0.00010963
-2.39819910,1.37005686,0.00103930,0.08474975,0.21786923,1.00693516,0.10456927,0.00000000,0.43041737,0.00010546
-2.39219610,1.38825498,0.00116327,0.08485739,0.21922753,1.02128657,0.10630945,0.00000000,0.43516106,0.00010147
-2.38619310,1.40956962,0.00129576,0.08513027,0.22138147,1.03769903,0.10866213,0.00000000,0.43991177,0.00009771
-2.38019010,1.43380479,0.00143609,0.08556275,0.22432974,1.05598990,0.11163752,0.00000000,0.44453370,0.00009421
-2.37418709,1.46060462,0.00158337,0.08613878,0.22804841,1.07585921,0.11522999,0.00000000,0.44886369,0.00009100
-2.36818409,1.48946617,0.00173649,0.08683270,0.23249441,1.09689976,0.11941883,0.00000000,0.45271806,0.00008809
-2.36218109,1.51975799,0.00189412,0.08761031,0.23760962,1.11861175,0.12416959,0.00000000,0.45590040,0.00008549
-2.35617809,1.55074368,0.00205476,0.08843037,0.24332536,1.14042100,0.12943575,0.00000000,0.45820998,0.00008317
-2.35017509,1.58160922,0.00221673,0.08924635,0.24956706,1.16170027,0.13516066,0.00000000,0.45945040,0.00008112
-2.34417209,1.61149290,0.00237820,0.09000843,0.25625859,1.18179239,0.14127975,0.00000000,0.45943799,0.00007931
-2.33816908,1.63951649,0.00253726,0.09066549,0.26332623,1.20003445,0.14772270,0.00000000,0.45800975,0.00007770
-2.33216608,1.66481623,0.00269191,0.09116726,0.27070176,1.21578170,0.15441559,0.00000000,0.45503027,0.00007625
-2.32616308,1.68657245,0.00284012,0.09146626,0.27832475,1.22843044,0.16128288,0.00000000,0.45039747,0.00007493
-2.32016008,1.70403640,0.00297990,0.09151970,0.28614359,1.23743860,0.16824913,0.00000000,0.44404693,0.00007368
-2.31415708,1.71655349,0.00310931,0.09129102,0.29411551,1.24234352,0.17524036,0.00000000,0.43595459,0.00007247
-2.30815408,1.72358191,0.00322650,0.09075122,0.30220540,1.24277606,0.18218507,0.00000000,0.42613779,0.00007125
-2.30215108,1.72470622,0.00332978,0.08987977,0.31038361,1.23847067,0.18901487,0.00000000,0.41465467,0.00007000
-2.29614807,1.71964546,0.00341766,0.08866520,0.31862286,1.22927111,0.19566462,0.00000000,0.40160204,0.00006867
-2.29014507,1.70825591,0.00348885,0.08710527,0.32689457,1.21513196,0.20207236,0.00000000,0.38711173,0.00006724
-2.28414207,1.69052861,0.00354231,0.08520676,0.33516485,1.19611591,0.20817886,0.00000000,0.37134587,0.00006570
-2.27813907,1.66658227,0.00357727,0.08298493,0.34339047,1.17238730,0.21392703,0.00000000,0.35449114,0.00006402
-2.27213607,1.63665205,0.00359327,0.08046264,0.35151522,1.14420245,0.21926121,0.00000000,0.33675246,0.00006220
-2.26613307,1.60107529,0.00359012,0.07766931,0.35946687,1.11189747,0.22412648,0.00000000,0.31834626,0.00006023
-2.26013007,1.56027483,0.00356791,0.07463956,0.36715518,1.07587412,0.22846816,0.00000000,0.29949376,0.00005812
-2.25412706,1.51474120,0.00352707,0.07141185,0.37447102,1.03658463,0.23223148,0.00000000,0.28041449,0.00005589
-2.24812406,1.46501425,0.00346825,0.06802705,0.38128691,0.99451623,0.23536158,0.00000000,0.26132030,0.00005353
-2.24212106,1.41166537,0.00339240,0.06452702,0.38745899,0.95017592,0.23780397,0.00000000,0.24241005,0.00005106
-2.23611806,1.35528093,0.00330068,0.06095326,0.39283036,0.90407626,0.23950526,0.00000000,0.22386523,0.00004851
-2.23011506,1.29644738,0.00319446,0.05734577,0.39723575,0.85672251,0.24041445,0.00000000,0.20584650,0.00004590
-2.22411206,1.23573874,0.00307530,0.05374199,0.40050729,0.80860165,0.24048442,0.00000000,0.18849131,0.00004324
-2.21810905,1.17370637,0.00294487,0.05017603,0.40248102,0.76017332,0.23967382,0.00000000,0.17191251,0.00004057
-2.21210605,1.11087133,0.00280496,0.04667808,0.40300384,0.71186291,0.23794909,0.00000000,0.15619798,0.00003789
-2.20610305,1.04771909,0.00265741,0.04327406,0.40194061,0.66405674,0.23528652,0.00000000,0.14141114,0.00003524
-2.20010005,0.98469656,0.00250411,0.03998543,0.39918075,0.61709913,0.23167423,0.00000000,0.12759226,0.00003263
-2.19409705,0.92221086,0.00234692,0.03682924,0.39464426,0.57129131,0.22711396,0.00000000,0.11476037,0.00003008
-2.18809405,0.86062975,0.00218766,0.03381834,0.38828654,0.52689179,0.22162245,0.00000000,0.10291569,0.00002762
-2.18209105,0.80028314,0.00202808,0.03096171,0.38010191,0.48411793,0.21523232,0.00000000,0.09204237,0.00002524
-2.17608804,0.74146546,0.00186982,0.02826485,0.37012556,0.44314851,0.20799250,0.00000000,0.08211143,0.00002297
-2.17008504,0.68443835,0.00171441,0.02573028,0.35843378,0.40412695,0.19996790,0.00000000,0.07308364,0.00002081
-2.16408204,0.62943369,0.00156320,0.02335805,0.34514254,0.36716491,0.19123856,0.00000000,0.06491247,0.00001877
-2.15807904,0.57665645,0.00141743,0.02114628,0.33040447,0.33234625,0.18189811,0.00000000,0.05754673,0.00001686
-2.15207604,0.52628749,0.00127813,0.01909159,0.31440433,0.29973096,0.17205174,0.00000000,0.05093302,0.00001508
-2.14607304,0.47848617,0.00114618,0.01718959,0.29735340,0.26935919,0.16181369,0.00000000,0.04501791,0.00001343
