energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,1.86720507,1.18901751,0.23346674,0.00778100,0.47647724,0.02945076,0.86102526
-4.29514757,1.74789936,1.11579493,0.21728553,0.00692810,0.45119354,0.02778473,0.80486114
-4.28914457,1.64259211,1.04959417,0.20317966,0.00614433,0.42861541,0.02633485,0.75573499
-4.28314157,1.55063869,0.99016474,0.19106220,0.00542939,0.40866766,0.02509495,0.71326630
-4.27713857,1.47130999,0.93720021,0.18083658,0.00478214,0.39125855,0.02405634,0.67703283
-4.27113557,1.40380549,0.89034679,0.17239675,0.00420068,0.37627917,0.02320812,0.64658019
-4.26513257,1.34726468,0.84921128,0.16562731,0.00368246,0.36360289,0.02253746,0.62142992
-4.25912956,1.30077701,0.81336834,0.16040365,0.00322440,0.35308505,0.02202989,0.60108649
-4.25312656,1.26339058,0.78236713,0.15659208,0.00282297,0.34456289,0.02166958,0.58504291
-4.24712356,1.23411996,0.75573727,0.15405028,0.00247429,0.33785600,0.02143959,0.57278554
-4.24112056,1.21195356,0.73299424,0.15262786,0.00217421,0.33276706,0.02132209,0.56379798
-4.23511756,1.19586100,0.71364443,0.15216732,0.00191845,0.32908333,0.02129861,0.55756455
-4.22911456,1.18480093,0.69718991,0.15250532,0.00170261,0.32657859,0.02135022,0.55357366
-4.22311156,1.17772977,0.68313325,0.15347430,0.00152232,0.32501576,0.02145779,0.55132114
-4.21710855,1.17361155,0.67098244,0.15490456,0.00137327,0.32415021,0.02160223,0.55031402
-4.21110555,1.17142933,0.66025621,0.15662659,0.00125126,0.32373361,0.02176472,0.55007484
-4.20510255,1.17019800,0.65048971,0.15847385,0.00115232,0.32351836,0.02192704,0.55014653
-4.19909955,1.16897849,0.64124066,0.16028573,0.00107265,0.32326248,0.02207181,0.55009807
-4.19309655,1.16689313,0.63209601,0.16191062,0.00100878,0.32273483,0.02218283,0.54953062
-4.18709355,1.16314161,0.62267870,0.16320915,0.00095750,0.32172039,0.02224545,0.54808413
-4.18109055,1.15701702,0.61265470,0.16405726,0.00091593,0.32002557,0.02224680,0.54544413
-4.17508754,1.14792126,0.60173969,0.16434913,0.00088152,0.31748316,0.02217621,0.54134830
-4.16908454,1.13537900,0.58970531,0.16399966,0.00085207,0.31395681,0.02202539,0.53559261
-4.16308154,1.11904947,0.57638454,0.16294662,0.00082569,0.30934475,0.02178875,0.52803656
-4.15707854,1.09873543,0.56167590,0.16115211,0.00080086,0.30358259,0.02146353,0.51860720
-4.15107554,1.07438847,0.54554614,0.15860342,0.00077633,0.29664503,0.02104993,0.50730162
-4.14507254,1.04611048,0.52803119,0.15531315,0.00075117,0.28854639,0.02055115,0.49418766
-4.13906953,1.01415074,0.50923530,0.15131857,0.00072473,0.27933983,0.01997329,0.47940271
-4.13306653,0.97889869,0.48932807,0.14668025,0.00069660,0.26911537,0.01932528,0.46315050
-4.12706353,0.94087250,0.46853961,0.14148001,0.00066657,0.25799671,0.01861860,0.44569585
-4.12106053,0.90070375,0.44715380,0.13581825,0.00063464,0.24613695,0.01786701,0.42735769
-4.11505753,0.85911870,0.42549992,0.12981075,0.00060097,0.23371341,0.01708615,0.40850038
-4.10905453,0.81691683,0.40394289,0.12358508,0.00056582,0.22092184,0.01629314,0.38952364
-4.10305153,0.77494750,0.38287239,0.11727672,0.00052957,0.20797003,0.01550610,0.37085158
-4.09704852,0.73408540,0.36269138,0.11102514,0.00049266,0.19507131,0.01474368,0.35292094
-4.09104552,0.69520563,0.34380420,0.10496983,0.00045557,0.18243805,0.01402453,0.33616922
-4.08504252,0.65915945,0.32660476,0.09924647,0.00041882,0.17027540,0.01336683,0.32102277
-4.07903952,0.62675109,0.31146514,0.09398342,0.00038291,0.15877549,0.01278784,0.30788546
-4.07303652,0.59871659,0.29872491,0.08929857,0.00034837,0.14811223,0.01230347,0.29712812
-4.06703352,0.57570513,0.28868144,0.08529662,0.00031567,0.13843691,0.01192790,0.28907905
-4.06103052,0.55826324,0.28158156,0.08206689,0.00028532,0.12987461,0.01167327,0.28401594
-4.05502751,0.54682246,0.27761459,0.07968170,0.00025777,0.12252151,0.01154943,0.28215925
-4.04902451,0.54169049,0.27690714,0.07819536,0.00023347,0.11644315,0.01156381,0.28366751
-4.04302151,0.54304624,0.27951962,0.07764375,0.00021289,0.11167353,0.01172130,0.28863429
-4.03701851,0.55093869,0.28544461,0.07804448,0.00019649,0.10821520,0.01202426,0.29708736
-4.03101551,0.56528976,0.29460733,0.07939772,0.00018477,0.10604005,0.01247260,0.30898978
-4.02501251,0.58590100,0.30686788,0.08168748,0.00017827,0.10509093,0.01306398,0.32424315
-4.01900950,0.61246402,0.32202567,0.08488357,0.00017759,0.10528400,0.01379400,0.34269286
-4.01300650,0.64457454,0.33982561,0.08894387,0.00018342,0.10651153,0.01465657,0.36413534
-4.00700350,0.68174952,0.35996618,0.09381714,0.00019653,0.10864543,0.01564430,0.38832715
-4.00100050,0.72344707,0.38210912,0.09944608,0.00021781,0.11154107,0.01674892,0.41499559
-3.99499750,0.76908851,0.40589048,0.10577067,0.00024824,0.11504145,0.01796175,0.44385061
-3.98899450,0.81808190,0.43093271,0.11273159,0.00028894,0.11898172,0.01927425,0.47459754
-3.98299150,0.86984598,0.45685740,0.12027358,0.00034115,0.12319373,0.02067847,0.50695015
-3.97698849,0.92383389,0.48329819,0.12834871,0.00040617,0.12751060,0.02216751,0.54064342
-3.97098549,0.97955523,0.50991331,0.13691927,0.00048543,0.13177127,0.02373597,0.57544552
-3.96498249,1.03659559,0.53639713,0.14596008,0.00058038,0.13582473,0.02538022,0.61116811
-3.95897949,1.09463232,0.56249031,0.15546032,0.00069247,0.13953394,0.02709863,0.64767445
-3.95297649,1.15344558,0.58798776,0.16542435,0.00082316,0.14277925,0.02889166,0.68488473
-3.94697349,1.21292369,0.61274413,0.17587176,0.00097375,0.14546121,0.03076172,0.72277796
-3.94097049,1.27306221,0.63667633,0.18683631,0.00114542,0.14750271,0.03271300,0.76139012
-3.93496748,1.33395633,0.65976279,0.19836386,0.00133908,0.14885028,0.03475096,0.80080842
-3.92896448,1.39578648,0.68203948,0.21050923,0.00155534,0.14947460,0.03688184,0.84116152
-3.92296148,1.45879766,0.70359260,0.22333211,0.00179442,0.14937018,0.03911185,0.88260619
-3.91695848,1.52327299,0.72454836,0.23689210,0.00205605,0.14855415,0.04144639,0.92531060
-3.91095548,1.58950293,0.74506017,0.25124314,0.00233943,0.14706431,0.04388911,0.96943525
-3.90495248,1.65775124,0.76529396,0.26642748,0.00264316,0.14495651,0.04644095,1.01511227
-3.89894947,1.72821983,0.78541231,0.28246960,0.00296521,0.14230142,0.04909923,1.06242429
-3.89294647,1.80101417,0.80555832,0.29937027,0.00330287,0.13918090,0.05185681,1.11138397
-3.88694347,1.87611128,0.82584005,0.31710121,0.00365276,0.13568417,0.05470139,1.16191560
-3.88094047,1.95333253,0.84631650,0.33560053,0.00401087,0.13190383,0.05761498,1.21383979
-3.87493747,2.03232271,0.86698601,0.35476942,0.00437261,0.12793199,0.06057366,1.26686245
-3.86893447,2.11253716,0.88777769,0.37447018,0.00473285,0.12385674,0.06354757,1.32056894
-3.86293147,2.19323798,0.90854656,0.39452592,0.00508609,0.11975893,0.06650124,1.37442395
-3.85692846,2.27350007,0.92907275,0.41472201,0.00542652,0.11570955,0.06939415,1.42777768
-3.85092546,2.35222703,0.94906488,0.43480921,0.00574824,0.11176769,0.07218166,1.47987800
-3.84492246,2.42817666,0.96816757,0.45450867,0.00604538,0.10797922,0.07481618,1.52988864
-3.83891946,2.49999500,0.98597271,0.47351837,0.00631229,0.10437608,0.07724854,1.57691238
-3.83291646,2.56625770,1.00203400,0.49152102,0.00654372,0.10097637,0.07942952,1.62001860
-3.82691346,2.62551661,1.01588406,0.50819298,0.00673500,0.09778493,0.08131152,1.65827377
-3.82091046,2.67634979,1.02705321,0.52321391,0.00688218,0.09479459,0.08285019,1.69077361
-3.81490745,2.71741242,1.03508909,0.53627671,0.00698218,0.09198778,0.08400604,1.71667542
-3.80890445,2.74748645,1.03957600,0.54709738,0.00703290,0.08933850,0.08474590,1.73522911
-3.80290145,2.76552654,1.04015328,0.55542444,0.00703329,0.08681455,0.08504420,1.74580548
-3.79689845,2.77070043,1.03653171,0.56104736,0.00698340,0.08437982,0.08488393,1.74792053
-3.79089545,2.76242195,1.02850719,0.56380385,0.00688438,0.08199655,0.08425738,1.74125472
-3.78489245,2.74037527,1.01597136,0.56358562,0.00673843,0.07962748,0.08316645,1.72566648
-3.77888944,2.70452965,0.99891852,0.56034242,0.00654877,0.07723779,0.08162274,1.70119939
-3.77288644,2.65514415,0.97744892,0.55408428,0.00631947,0.07479674,0.07964715,1.66808299
-3.76688344,2.59276254,0.95176823,0.54488174,0.00605538,0.07227902,0.07726931,1.62672727
-3.76088044,2.51819883,0.92218350,0.53286434,0.00576193,0.06966567,0.07452664,1.57771135
-3.75487744,2.43251444,0.88909594,0.51821732,0.00544501,0.06694467,0.07146322,1.52176704
-3.74887444,2.33698823,0.85299095,0.50117665,0.00511075,0.06411117,0.06812844,1.45975805
-3.74287144,2.23308090,0.81442596,0.48202286,0.00476538,0.06116738,0.06457565,1.39265609
-3.73686843,2.12239540,0.77401672,0.46107363,0.00441505,0.05812212,0.06086061,1.32151464
-3.73086543,2.00663499,0.73242253,0.43867576,0.00406568,0.05499019,0.05704009,1.24744182
-3.72486243,1.88756072,0.69033111,0.41519651,0.00372288,0.05179147,0.05317045,1.17157307
-3.71885943,1.76694969,0.64844363,0.39101489,0.00339175,0.04854994,0.04930637,1.09504497
-3.71285643,1.64655557,0.60746019,0.36651302,0.00307689,0.04529258,0.04549973,1.01897065
-3.70685343,1.52807251,0.56806628,0.34206786,0.00278229,0.04204825,0.04179866,0.94441779
-3.70085043,1.41310320,0.53092047,0.31804360,0.00251131,0.03884663,0.03824679,0.87238944
-3.69484742,1.30313183,0.49664331,0.29478478,0.00226666,0.03571716,0.03488269,0.80380817
-3.68884442,1.19950222,0.46580780,0.27261041,0.00205045,0.03268814,0.03173953,0.73950361
-3.68284142,1.10340133,0.43893128,0.25180902,0.00186415,0.02978598,0.02884491,0.68020344
-3.67683842,1.01584803,0.41646869,0.23263490,0.00170866,0.02703451,0.02622084,0.62652769
-3.67083542,0.93768690,0.39880732,0.21530537,0.00158435,0.02445458,0.02388391,0.57898620
-3.66483242,0.86958684,0.38626284,0.19999911,0.00149112,0.02206373,0.02184557,0.53797896
-3.65882941,0.81204398,0.37907665,0.18685564,0.00142838,0.01987607,0.02011245,0.50379903
-3.65282641,0.76538850,0.37741458,0.17597566,0.00139520,0.01790230,0.01868691,0.47663782
-3.64682341,0.72979495,0.38136683,0.16742240,0.00139024,0.01614992,0.01756747,0.45659239
-3.64082041,0.70529572,0.39094945,0.16122380,0.00141188,0.01462349,0.01674943,0.44367453
-3.63481741,0.69179710,0.40610728,0.15737543,0.00145817,0.01332504,0.01622542,0.43782145
-3.62881441,0.68909783,0.42671852,0.15584415,0.00152694,0.01225458,0.01598605,0.43890781
-3.62281141,0.69690960,0.45260110,0.15657231,0.00161576,0.01141063,0.01602050,0.44675895
-3.61680840,0.71487921,0.48352087,0.15948251,0.00172202,0.01079080,0.01631719,0.46116502
-3.61080540,0.74261197,0.51920160,0.16448276,0.00184290,0.01039240,0.01686435,0.48189588
-3.60480240,0.77969586,0.55933681,0.17147187,0.00197547,0.01021302,0.01765067,0.50871641
-3.59879940,0.82572581,0.60360308,0.18034499,0.00211668,0.01025110,0.01866588,0.54140179
-3.59279640,0.88032739,0.65167458,0.19099920,0.00226342,0.01050640,0.01990129,0.57975237
-3.58679340,0.94317903,0.70323841,0.20333870,0.00241256,0.01098043,0.02135030,0.62360744
-3.58079040,1.01403180,0.75800982,0.21727971,0.00256099,0.01167679,0.02300880,0.67285738
-3.57478739,1.09272559,0.81574692,0.23275459,0.00270573,0.01260138,0.02487551,0.72745330
-3.56878439,1.17920064,0.87626379,0.24971506,0.00284394,0.01376246,0.02695216,0.78741350
-3.56278139,1.27350329,0.93944108,0.26813423,0.00297297,0.01517057,0.02924353,0.85282600
-3.55677839,1.37578493,1.00523343,0.28800729,0.00309050,0.01683835,0.03175733,0.92384643
-3.55077539,1.48629337,1.07367276,0.30935064,0.00319449,0.01878013,0.03450389,1.00069083
-3.54477239,1.60535626,1.14486686,0.33219932,0.00328330,0.02101140,0.03749561,1.08362299
-3.53876938,1.73335638,1.21899295,0.35660283,0.00335571,0.02354815,0.04074622,1.17293645
-3.53276638,1.87069940,1.29628608,0.38261934,0.00341092,0.02640602,0.04426988,1.26893125
-3.52676338,2.01777486,1.37702260,0.41030842,0.00344858,0.02959946,0.04808006,1.37188639
-3.52076038,2.17491214,1.46149937,0.43972277,0.00346877,0.03314071,0.05218829,1.48202888
-3.51475738,2.34233332,1.55000965,0.47089913,0.00347201,0.03703888,0.05660286,1.59950089
-3.50875438,2.52010558,1.64281685,0.50384904,0.00345920,0.04129892,0.06132746,1.72432679
-3.50275138,2.70809590,1.74012787,0.53854998,0.00343157,0.04592086,0.06635985,1.85638198
-3.49674837,2.90593126,1.84206754,0.57493748,0.00339065,0.05089903,0.07169076,1.99536570
-3.49074537,3.11296739,1.94865607,0.61289884,0.00333819,0.05622157,0.07730287,2.14077996
-3.48474237,3.32826889,2.05979111,0.65226912,0.00327613,0.06187019,0.08317016,2.29191645
-3.47873937,3.55060327,2.17523608,0.69282974,0.00320651,0.06782023,0.08925760,2.44785323
-3.47273637,3.77845076,2.29461573,0.73431027,0.00313142,0.07404098,0.09552124,2.60746236
-3.46673337,4.01003070,2.41741999,0.77639349,0.00305298,0.08049644,0.10190874,2.76942914
-3.46073037,4.24334485,2.54301613,0.81872380,0.00297328,0.08714632,0.10836035,2.93228299
-3.45472736,4.47623633,2.67066903,0.86091879,0.00289438,0.09394740,0.11481035,3.09443920
-3.44872436,4.70646230,2.79956866,0.90258354,0.00281830,0.10085513,0.12118887,3.25425012
-3.44272136,4.93177725,2.92886336,0.94332718,0.00274699,0.10782536,0.12742405,3.41006370
-3.43671836,5.15002293,3.05769693,0.98278067,0.00268241,0.11481627,0.13344438,3.56028650
-3.43071536,5.35922027,3.18524746,1.02061510,0.00262650,0.12179019,0.13918127,3.70344817
-3.42471236,5.55765829,3.31076509,1.05655943,0.00258123,0.12871536,0.14457150,3.83826378
-3.41870935,5.74397483,3.43360656,1.09041649,0.00254866,0.13556747,0.14955964,3.96369051
-3.41270635,5.91722406,3.55326375,1.12207640,0.00253092,0.14233076,0.15410011,4.07897539
-3.40670335,6.07692651,3.66938433,1.15152638,0.00253027,0.14899883,0.15815898,4.18369094
-3.40070035,6.22309778,3.78178284,1.17885612,0.00254910,0.15557479,0.16171516,4.27775642
-3.39469735,6.35625364,3.89044087,1.20425828,0.00258995,0.16207090,0.16476112,4.36144294
-3.38869435,6.47739015,3.99549627,1.22802380,0.00265544,0.16850765,0.16730297,4.43536158
-3.38269135,6.58793893,4.09722134,1.25053179,0.00274828,0.17491212,0.16935994,4.50043474
-3.37668834,6.68969915,4.19599124,1.27223459,0.00287120,0.18131594,0.17096319,4.55785167
-3.37068534,6.78474907,4.29224416,1.29363819,0.00302684,0.18775268,0.17215414,4.60901037
-3.36468234,6.87534130,4.38643551,1.31527909,0.00321767,0.19425492,0.17298234,4.65544830
-3.35867934,6.96378667,4.47898877,1.33769844,0.00344589,0.20085111,0.17350284,4.69876569
-3.35267634,7.05233248,4.57024590,1.36141469,0.00371326,0.20756237,0.17377352,4.74054498
-3.34667334,7.14304133,4.66042032,1.38689601,0.00402100,0.21439941,0.17385216,4.78227061
-3.34067034,7.23767647,4.74955534,1.41453387,0.00436965,0.22135976,0.17379362,4.82525315
-3.33466733,7.33759951,4.83749061,1.44461892,0.00475893,0.22842543,0.17364721,4.87056162
-3.32866433,7.44368579,4.92383883,1.47732051,0.00518761,0.23556126,0.17345432,4.91896723
-3.32266133,7.55626138,5.00797428,1.51267079,0.00565346,0.24271398,0.17324654,4.97090140
-3.31665833,7.67506519,5.08903412,1.55055422,0.00615315,0.24981212,0.17304419,5.02642992
-3.31065533,7.79923778,5.16593271,1.59070308,0.00668223,0.25676682,0.17285551,5.08524429
-3.30465233,7.92733746,5.23738851,1.63269931,0.00723512,0.26347358,0.17267638,5.14667060
-3.29864932,8.05738295,5.30196243,1.67598258,0.00780522,0.26981480,0.17249063,5.20969508
-3.29264632,8.18692035,5.35810578,1.71986449,0.00838491,0.27566321,0.17227101,5.27300495
-3.28664332,8.31311111,5.40421573,1.76354817,0.00896576,0.28088586,0.17198055,5.33504226
-3.28064032,8.43283692,5.43869559,1.80615260,0.00953871,0.28534861,0.17157444,5.39406793
-3.27463732,8.54281644,5.46001697,1.84674064,0.01009421,0.28892093,0.17100224,5.44823277
-3.26863432,8.63972841,5.46678109,1.88434955,0.01062255,0.29148079,0.17021032,5.49565193
-3.26263132,8.72033558,5.45777622,1.91802284,0.01111408,0.29291931,0.16914441,5.53447939
-3.25662831,8.78160397,5.43202874,1.94684197,0.01155948,0.29314517,0.16775221,5.56297888
-3.25062531,8.82081217,5.38884548,1.96995686,0.01195005,0.29208833,0.16598580,5.57958827
-3.24462231,8.83564622,5.32784550,1.98661370,0.01227796,0.28970311,0.16380393,5.58297462
-3.23861931,8.82427637,5.24898012,1.99617920,0.01253650,0.28597031,0.16117396,5.57207785
-3.23261631,8.78541288,5.15254037,1.99816023,0.01272028,0.28089841,0.15807339,5.54614148
-3.22661331,8.71833926,5.03915183,1.99221823,0.01282541,0.27452368,0.15449099,5.50472970
-3.22061031,8.62292244,4.90975738,1.97817795,0.01284958,0.26690939,0.15042747,5.44773073
-3.21460730,8.49960050,4.76558885,1.95603025,0.01279218,0.25814393,0.14589560,5.37534698
-3.20860430,8.34934962,4.60812910,1.92592920,0.01265426,0.24833813,0.14091994,5.28807349
-3.20260130,8.17363287,4.43906659,1.88818375,0.01243851,0.23762185,0.13553607,5.18666617
-3.19659830,7.97433437,4.26024447,1.84324453,0.01214916,0.22614001,0.12978944,5.07210234
-3.19059530,7.75368255,4.07360672,1.79168666,0.01179183,0.21404819,0.12373392,4.94553594
-3.18459230,7.51416705,3.88114376,1.73418944,0.01137334,0.20150816,0.11743010,4.80824999
-3.17858929,7.25845339,3.68483977,1.67151397,0.01090151,0.18868333,0.11094344,4.66160911
-3.17258629,6.98929978,3.48662396,1.60447976,0.01038491,0.17573450,0.10434235,4.50701437
-3.16658329,6.70947966,3.28832760,1.53394146,0.00983264,0.16281588,0.09769634,4.34586262
-3.16058029,6.42171341,3.09164824,1.46076650,0.00925405,0.15007176,0.09107420,4.17951219
-3.15457729,6.12861138,2.89812214,1.38581475,0.00865854,0.13763362,0.08454247,4.00925593
-3.14857429,5.83263011,2.70910553,1.30992068,0.00805532,0.12561811,0.07816406,3.83630239
-3.14257129,5.53604232,2.52576459,1.23387859,0.00745324,0.11412558,0.07199720,3.66176537
-3.13656828,5.24092047,2.34907401,1.15843121,0.00686062,0.10323942,0.06609471,3.48666116
-3.13056528,4.94913313,2.17982313,1.08426179,0.00628515,0.09302600,0.06050357,3.31191285
-3.12456228,4.66235230,2.01862873,1.01198940,0.00573381,0.08353527,0.05526477,3.13836033
-3.11855928,4.38206966,1.86595303,0.94216738,0.00521278,0.07480177,0.05041348,2.96677445
-3.11255628,4.10961919,1.72212540,0.87528433,0.00472751,0.06684614,0.04597946,2.79787372
-3.10655328,3.84620347,1.58736629,0.81176715,0.00428267,0.05967685,0.04198759,2.63234177
-3.10055028,3.59292106,1.46181175,0.75198558,0.00388224,0.05329210,0.03845863,2.47084399
-3.09454727,3.35079232,1.34553723,0.69625754,0.00352956,0.04768181,0.03540996,2.31404197
-3.08854427,3.12078186,1.23857931,0.64485471,0.00322744,0.04282951,0.03285636,2.16260437
-3.08254127,2.90381557,1.14095446,0.59800779,0.00297820,0.03871413,0.03081074,2.01721366
-3.07653827,2.70079130,1.05267397,0.55591100,0.00278380,0.03531159,0.02928475,1.87856806
-3.07053527,2.51258249,0.97375462,0.51872546,0.00264589,0.03259609,0.02828927,1.74737855
-3.06453227,2.34003465,0.90422493,0.48658118,0.00256588,0.03054112,0.02783463,1.62436133
-3.05852926,2.18395501,0.84412686,0.45957767,0.00254503,0.02912016,0.02793076,1.51022598
-3.05252626,2.04509642,0.79351349,0.43778306,0.00258441,0.02830713,0.02858696,1.40566037
-3.04652326,1.92413638,0.75244288,0.42123199,0.00268493,0.02807643,0.02981161,1.31131291
-3.04052026,1.82165288,0.72096892,0.40992253,0.00284733,0.02840289,0.03161158,1.22777345
-3.03451726,1.73809858,0.69912978,0.40381235,0.00307212,0.02926137,0.03399151,1.15555374
-3.02851426,1.67377492,0.68693487,0.40281472,0.00335951,0.03062636,0.03695300,1.09506850
-3.02251126,1.62880801,0.68435103,0.40679460,0.00370931,0.03247136,0.04049368,1.04661819
-3.01650825,1.60312765,0.69128900,0.41556543,0.00412086,0.03476834,0.04460626,1.01037422
-3.01050525,1.59645111,0.70759080,0.42888702,0.00459286,0.03748721,0.04927773,0.98636755
-3.00450225,1.60827272,0.73301892,0.44646485,0.00512333,0.04059536,0.05448852,0.97448103
-2.99849925,1.63786040,0.76724814,0.46795129,0.00570945,0.04405739,0.06021202,0.97444626
-2.99249625,1.68425967,0.80986038,0.49294882,0.00634749,0.04783505,0.06641419,0.98584499
-2.98649325,1.74630579,0.86034335,0.52101551,0.00703274,0.05188735,0.07305359,1.00811540
-2.98049025,1.82264385,0.91809322,0.55167285,0.00775947,0.05617097,0.08008168,1.04056320
-2.97448724,1.91175688,0.98242152,0.58441559,0.00852094,0.06064090,0.08744354,1.08237730
-2.96848424,2.01200114,1.05256645,0.61872373,0.00930942,0.06525131,0.09507891,1.13264994
-2.96248124,2.12164782,1.12770829,0.65407595,0.01011632,0.06995670,0.10292365,1.19040053
-2.95647824,2.23892993,1.20698849,0.68996430,0.01093228,0.07471312,0.11091152,1.25460266
-2.95047524,2.36209264,1.28953201,0.72590932,0.01174739,0.07947962,0.11897618,1.32421357
-2.94447224,2.48944539,1.37447186,0.76147520,0.01255140,0.08421967,0.12705346,1.39820481
-2.93846923,2.61941360,1.46097493,0.79628399,0.01333398,0.08890264,0.13508367,1.47559321
-2.93246623,2.75058767,1.54826790,0.83002835,0.01408505,0.09350513,0.14301389,1.55547085
-2.92646323,2.88176705,1.63566184,0.86248204,0.01479502,0.09801216,0.15080016,1.63703259
-2.92046023,3.01199706,1.72257423,0.89350745,0.01545518,0.10241812,0.15840934,1.71960006
-2.91445723,3.14059628,1.80854693,0.92305971,0.01605797,0.10672735,0.16582062,1.80264056
-2.90845423,3.26717268,1.89325894,0.95118695,0.01659724,0.11095439,0.17302647,1.88577988
-2.90245123,3.39162710,1.97653279,0.97802639,0.01706852,0.11512384,0.18003301,1.96880807
-2.89644822,3.51414314,2.05833385,1.00379625,0.01746918,0.11926968,0.18685974,2.05167732
-2.89044522,3.63516309,2.13876199,1.02878373,0.01779857,0.12343423,0.19353845,2.13449172
-2.88444222,3.75535041,2.21803568,1.05332925,0.01805805,0.12766666,0.20011156,2.21748885
-2.87843922,3.87553985,2.29646870,1.07780770,0.01825093,0.13202107,0.20662974,2.30101378
-2.87243622,3.99667694,2.37444049,1.10260741,0.01838240,0.13655432,0.21314886,2.38548617
-2.86643322,4.11974950,2.45236119,1.12810767,0.01845929,0.14132352,0.21972664,2.47136204
-2.86043022,4.24571410,2.53063312,1.15465607,0.01848981,0.14638340,0.22641887,2.55909167
-2.85442721,4.37542096,2.60961062,1.18254655,0.01848317,0.15178368,0.23327555,2.64907582
-2.84842421,4.50954107,2.68956025,1.21199927,0.01844926,0.15756637,0.24033709,2.74162231
-2.84242121,4.64849926,2.77062361,1.24314357,0.01839818,0.16376340,0.24763075,2.83690532
-2.83641821,4.79241677,2.85278508,1.27600470,0.01833980,0.17039437,0.25516757,2.93492972
-2.83041521,4.94106674,2.93584614,1.31049517,0.01828335,0.17746477,0.26293997,3.03550230
-2.82441221,5.09384506,3.01940826,1.34641140,0.01823700,0.18496465,0.27092004,3.13821193
-2.81840920,5.24975875,3.10286535,1.38343569,0.01820750,0.19286774,0.27905884,3.24241976
-2.81240620,5.40743286,3.18540678,1.42114382,0.01819993,0.20113121,0.28728660,3.34726055
-2.80640320,5.56513603,3.26603095,1.45901780,0.01821740,0.20969598,0.29551396,3.45165532
-2.80040020,5.72082394,3.34356918,1.49646336,0.01826100,0.21848760,0.30363408,3.55433492
-2.79439720,5.87219895,3.41671899,1.53283134,0.01832969,0.22741775,0.31152574,3.65387397
-2.78839420,6.01678321,3.48408532,1.56744196,0.01842045,0.23638616,0.31905703,3.74873339
-2.78239120,6.15200211,3.54422781,1.59961091,0.01852834,0.24528303,0.32608979,3.83730985
-2.77638819,6.27527405,3.59571196,1.62867586,0.01864680,0.25399176,0.33248423,3.91798988
-2.77038519,6.38410245,3.63716187,1.65402232,0.01876791,0.26239201,0.33810387,3.98920599
-2.76438219,6.47616575,3.66731193,1.67510729,0.01888280,0.27036281,0.34282029,4.04949231
-2.75837919,6.54940107,3.68505523,1.69147997,0.01898204,0.27778576,0.34651768,4.09753716
-2.75237619,6.60207790,3.68948640,1.70279814,0.01905605,0.28454813,0.34909681,4.13223000
-2.74637319,6.63285835,3.67993697,1.70883975,0.01909551,0.29054577,0.35047842,4.15270076
-2.74037019,6.64084153,3.65600183,1.70950916,0.01909183,0.29568570,0.35060576,4.15834981
-2.73436718,6.62559027,3.61755568,1.70483771,0.01903745,0.29988832,0.34944622,4.14886726
-2.72836418,6.58713929,3.56475902,1.69497887,0.01892617,0.30308921,0.34699208,4.12424102
-2.72236118,6.52598509,3.49805369,1.68019828,0.01875341,0.30524036,0.34326021,4.08475341
-2.71635818,6.44305859,3.41814833,1.66085930,0.01851634,0.30631085,0.33829100,4.03096700
-2.71035518,6.33968232,3.32599498,1.63740505,0.01821405,0.30628712,0.33214641,3.96370037
-2.70435218,6.21751502,3.22275791,1.61033789,0.01784747,0.30517253,0.32490735,3.88399569
-2.69834917,6.07848670,3.10977654,1.58019761,0.01741935,0.30298663,0.31667057,3.79307963
-2.69234617,5.92472788,2.98852423,1.54753951,0.01693415,0.29976390,0.30754518,3.69231996
-2.68634317,5.75849683,2.86056494,1.51291361,0.01639779,0.29555223,0.29764904,3.58318014
-2.68034017,5.58210847,2.72750971,1.47684608,0.01581751,0.29041118,0.28710517,3.46717403
-2.67433717,5.39786856,2.59097488,1.43982397,0.01520151,0.28441005,0.27603828,3.34582318
-2.66833417,5.20801623,2.45254363,1.40228379,0.01455877,0.27762602,0.26457175,3.22061845
-2.66233117,5.01467726,2.31373234,1.36460473,0.01389875,0.27014230,0.25282499,3.09298771
-2.65632816,4.81982995,2.17596274,1.32710652,0.01323118,0.26204646,0.24091133,2.96427084
-2.65032516,4.62528432,2.04054060,1.29005200,0.01256579,0.25342901,0.22893656,2.83570259
-2.64432216,4.43267498,1.90864125,1.25365397,0.01191225,0.24438217,0.21699803,2.70840381
-2.63831916,4.24346656,1.78130190,1.21808586,0.01127995,0.23499903,0.20518431,2.58338046
-2.63231616,4.05897039,1.65942026,1.18349515,0.01067804,0.22537293,0.19357547,2.46152982
-2.62631316,3.88037019,1.54375884,1.15001870,0.01011537,0.21559709,0.18224365,2.34365276
-2.62031016,3.70875396,1.43495382,1.11779884,0.00960054,0.20576452,0.17125410,2.23047039
-2.61430715,3.54514915,1.33352753,1.08699895,0.00914203,0.19596797,0.16066642,2.12264358
-2.60830415,3.39055795,1.23990310,1.05781742,0.00874827,0.18630005,0.15053588,2.02079341
-2.60230115,3.24598949,1.15442011,1.03049894,0.00842781,0.17685328,0.14091480,1.92552071
