energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.95647824,1.60026118,0.92242921,1.10383231,0.00031578,0.01054816,0.00359765,0.09797766,0.12351712,0.10685952
-2.95047524,1.55204808,0.88293977,1.07471882,0.00031650,0.00994389,0.00342633,0.09578277,0.11860134,0.10488861
-2.94447224,1.50805110,0.84532985,1.04918378,0.00031873,0.00935346,0.00325850,0.09366713,0.11400885,0.10297106
-2.93846923,1.46834537,0.80954128,1.02735674,0.00032265,0.00877809,0.00309516,0.09163546,0.10972733,0.10110625
-2.93246623,1.43303134,0.77552022,1.00938643,0.00032842,0.00821926,0.00293727,0.08969409,0.10574532,0.09929769
-2.92646323,1.40223791,0.74321965,0.99544153,0.00033616,0.00767868,0.00278566,0.08785087,0.10205307,0.09755369
-2.92046023,1.37612189,0.71259994,0.98570879,0.00034600,0.00715825,0.00264106,0.08611499,0.09864309,0.09588770
-2.91445723,1.35486390,0.68362815,0.98038873,0.00035799,0.00666002,0.00250404,0.08449660,0.09551039,0.09431823
-2.90845423,1.33866135,0.65627613,0.97968915,0.00037216,0.00618612,0.00237502,0.08300634,0.09265241,0.09286856
-2.90245123,1.32771897,0.63051789,0.98381692,0.00038849,0.00573867,0.00225426,0.08165479,0.09006870,0.09156595
-2.89644822,1.32223727,0.60632673,0.99296832,0.00040694,0.00531971,0.00214182,0.08045186,0.08776049,0.09044077
-2.89044522,1.32239992,0.58367229,1.00731836,0.00042740,0.00493112,0.00203763,0.07940620,0.08572994,0.08952516
-2.88444222,1.32836017,0.56251790,1.02700957,0.00044972,0.00457452,0.00194141,0.07852464,0.08397947,0.08885169
-2.87843922,1.34022727,0.54281853,1.05214052,0.00047373,0.00425126,0.00185279,0.07781171,0.08251086,0.08845171
-2.87243622,1.35805314,0.52451923,1.08275454,0.00049920,0.00396230,0.00177123,0.07726917,0.08132450,0.08835376
-2.86643322,1.38182001,0.50755447,1.11882906,0.00052587,0.00370820,0.00169611,0.07689576,0.08041854,0.08858190
-2.86043022,1.41142927,0.49184807,1.16026586,0.00055345,0.00348908,0.00162673,0.07668695,0.07978822,0.08915414
-2.85442721,1.44669216,0.47731399,1.20688268,0.00058162,0.00330464,0.00156238,0.07663493,0.07942524,0.09008098
-2.84842421,1.48732256,0.46385754,1.25840658,0.00061005,0.00315408,0.00150230,0.07672857,0.07931724,0.09136418
-2.84242121,1.53293229,0.45137723,1.31446930,0.00063836,0.00303619,0.00144577,0.07695369,0.07944756,0.09299577
-2.83641821,1.58302931,0.43976689,1.37460515,0.00066618,0.00294933,0.00139211,0.07729328,0.07979500,0.09495740
-2.83041521,1.63701889,0.42891802,1.43825160,0.00069314,0.00289147,0.00134074,0.07772790,0.08033389,0.09722005
-2.82441221,1.69420832,0.41872225,1.50475287,0.00071885,0.00286026,0.00129112,0.07823615,0.08103430,0.09974405
-2.81840920,1.75381490,0.40907378,1.57336679,0.00074292,0.00285302,0.00124285,0.07879520,0.08186247,0.10247967
-2.81240620,1.81497758,0.39987170,1.64327498,0.00076500,0.00286688,0.00119565,0.07938143,0.08278138,0.10536793
-2.80640320,1.87677204,0.39102214,1.71359633,0.00078474,0.00289878,0.00114933,0.07997099,0.08375152,0.10834199
-2.80040020,1.93822897,0.38244027,1.78340371,0.00080181,0.00294556,0.00110384,0.08054051,0.08473185,0.11132872
-2.79439720,1.99835531,0.37405190,1.85174349,0.00081593,0.00300407,0.00105926,0.08106768,0.08568083,0.11425078
-2.78839420,2.05615776,0.36579506,1.91765760,0.00082686,0.00307115,0.00101576,0.08153191,0.08655759,0.11702880
-2.78239120,2.11066814,0.35762108,1.98020725,0.00083441,0.00314381,0.00097363,0.08191483,0.08732313,0.11958381
-2.77638819,2.16096947,0.34949559,2.03849788,0.00083843,0.00321922,0.00093323,0.08220085,0.08794156,0.12183976
-2.77038519,2.20622214,0.34139911,2.09170413,0.00083888,0.00329481,0.00089500,0.08237752,0.08838134,0.12372598
-2.76438219,2.24568890,0.33332745,2.13909407,0.00083573,0.00336835,0.00085946,0.08243587,0.08861631,0.12517962
-2.75837919,2.27875782,0.32529170,2.18005158,0.00082907,0.00343795,0.00082716,0.08237061,0.08862676,0.12614781
-2.75237619,2.30496199,0.31731793,2.21409590,0.00081904,0.00350217,0.00079867,0.08218021,0.08840019,0.12658952
-2.74637319,2.32399520,0.30944650,2.24089734,0.00080585,0.00356002,0.00077458,0.08186689,0.08793190,0.12647716
-2.74037019,2.33572257,0.30173099,2.26028838,0.00078979,0.00361102,0.00075548,0.08143645,0.08722534,0.12579758
-2.73436718,2.34018565,0.29423661,2.27226947,0.00077121,0.00365517,0.00074193,0.08089807,0.08629213,0.12455277
-2.72836418,2.33760149,0.28703831,2.27700909,0.00075051,0.00369301,0.00073445,0.08026391,0.08515189,0.12275991
-2.72236118,2.32835559,0.28021834,2.27483785,0.00072812,0.00372560,0.00073350,0.07954872,0.08383166,0.12045102
-2.71635818,2.31298889,0.27386355,2.26623685,0.00070454,0.00375447,0.00073945,0.07876936,0.08236519,0.11767217
-2.71035518,2.29217921,0.26806231,2.25182052,0.00068023,0.00378163,0.00075262,0.07794427,0.08079188,0.11448218
-2.70435218,2.26671800,0.26290122,2.23231472,0.00065571,0.00380954,0.00077319,0.07709293,0.07915560,0.11095107
-2.69834917,2.23748318,0.25846172,2.20853105,0.00063144,0.00384103,0.00080122,0.07623535,0.07750336,0.10715820
-2.69234617,2.20540954,0.25481683,2.18133836,0.00060787,0.00387926,0.00083665,0.07539151,0.07588384,0.10319023
-2.68634317,2.17145774,0.25202797,2.15163283,0.00058541,0.00392765,0.00087929,0.07458096,0.07434600,0.09913904
-2.68034017,2.13658350,0.25014224,2.12030799,0.00056440,0.00398984,0.00092878,0.07382231,0.07293761,0.09509961
-2.67433717,2.10170820,0.24919021,2.08822591,0.00054514,0.00406958,0.00098464,0.07313294,0.07170397,0.09116801
-2.66833417,2.06769231,0.24918430,2.05619098,0.00052783,0.00417068,0.00104624,0.07252862,0.07068676,0.08743951
-2.66233117,2.03531260,0.25011798,2.02492732,0.00051262,0.00429694,0.00111282,0.07202331,0.06992302,0.08400696
-2.65632816,2.00524411,0.25196584,1.99506075,0.00049955,0.00445206,0.00118351,0.07162894,0.06944441,0.08095935
-2.65032516,1.97804739,0.25468443,1.96710594,0.00048862,0.00463958,0.00125733,0.07135528,0.06927666,0.07838060
-2.64432216,1.95416132,0.25821396,1.94145918,0.00047973,0.00486282,0.00133324,0.07120980,0.06943929,0.07634866
-2.63831916,1.93390155,0.26248088,1.91839672,0.00047273,0.00512477,0.00141015,0.07119765,0.06994550,0.07493474
-2.63231616,1.91746404,0.26740093,1.89807839,0.00046740,0.00542812,0.00148696,0.07132160,0.07080233,0.07420276
-2.62631316,1.90493324,0.27288280,1.88055607,0.00046350,0.00577511,0.00156257,0.07158203,0.07201088,0.07420896
-2.62031016,1.89629405,0.27883211,1.86578618,0.00046073,0.00616754,0.00163595,0.07197695,0.07356678,0.07500145
-2.61430715,1.89144654,0.28515536,1.85364516,0.00045879,0.00660667,0.00170614,0.07250207,0.07546065,0.07661996
-2.60830415,1.89022235,0.29176395,1.84394703,0.00045737,0.00709325,0.00177228,0.07315084,0.07767865,0.07909541
-2.60230115,1.89240180,0.29857773,1.83646186,0.00045616,0.00762741,0.00183367,0.07391464,0.08020304,0.08244949
-2.59629815,1.89773056,0.30552813,1.83093420,0.00045488,0.00820863,0.00188974,0.07478287,0.08301265,0.08669416
-2.59029515,1.90593519,0.31256069,1.82710041,0.00045325,0.00883576,0.00194011,0.07574323,0.08608337,0.09183097
-2.58429215,1.91673669,0.31963674,1.82470432,0.00045106,0.00950694,0.00198454,0.07678200,0.08938852,0.09785041
-2.57828914,1.92986177,0.32673446,1.82351058,0.00044812,0.01021958,0.00202300,0.07788435,0.09289918,0.10473110
-2.57228614,1.94505151,0.33384900,1.82331525,0.00044430,0.01097034,0.00205561,0.07903476,0.09658440,0.11243906
-2.56628314,1.96206748,0.34099192,1.82395383,0.00043949,0.01175516,0.00208265,0.08021747,0.10041139,0.12092697
-2.56028014,1.98069548,0.34819006,1.82530643,0.00043366,0.01256918,0.00210456,0.08141697,0.10434568,0.13013359
-2.55427714,2.00074739,0.35548371,1.82730067,0.00042682,0.01340682,0.00212186,0.08261852,0.10835127,0.13998343
-2.54827414,2.02206156,0.36292461,1.82991251,0.00041901,0.01426179,0.00213521,0.08380867,0.11239079,0.15038665
-2.54227114,2.04450227,0.37057353,1.83316545,0.00041034,0.01512709,0.00214531,0.08497577,0.11642578,0.16123944
-2.53626813,2.06795892,0.37849791,1.83712870,0.00040092,0.01599514,0.00215293,0.08611041,0.12041699,0.17242477
-2.53026513,2.09234540,0.38676951,1.84191453,0.00039094,0.01685782,0.00215885,0.08720585,0.12432492,0.18381376
-2.52426213,2.11759991,0.39546217,1.84767531,0.00038058,0.01770665,0.00216386,0.08825827,0.12811040,0.19526752
-2.51825913,2.14368568,0.40464991,1.85460033,0.00037006,0.01853285,0.00216876,0.08926698,0.13173535,0.20663966
-2.51225613,2.17059239,0.41440519,1.86291265,0.00035962,0.01932760,0.00217429,0.09023450,0.13516374,0.21777920
-2.50625313,2.19833841,0.42479749,1.87286567,0.00034952,0.02008217,0.00218120,0.09116641,0.13836264,0.22853421
-2.50025013,2.22697336,0.43589211,1.88473955,0.00034000,0.02078820,0.00219018,0.09207119,0.14130334,0.23875562
-2.49424712,2.25658070,0.44774917,1.89883702,0.00033134,0.02143791,0.00220188,0.09295979,0.14396261,0.24830153
-2.48824412,2.28727986,0.46042262,1.91547845,0.00032380,0.02202435,0.00221694,0.09384515,0.14632388,0.25704157
-2.48224112,2.31922715,0.47395935,1.93499569,0.00031766,0.02254165,0.00223594,0.09474158,0.14837843,0.26486129
-2.47623812,2.35261520,0.48839817,1.95772458,0.00031316,0.02298530,0.00225944,0.09566405,0.15012637,0.27166636
-2.47023512,2.38767017,0.50376872,1.98399591,0.00031055,0.02335231,0.00228796,0.09662743,0.15157744,0.27738633
-2.46423212,2.42464651,0.52009016,2.01412476,0.00031007,0.02364144,0.00232198,0.09764566,0.15275161,0.28197793
-2.45822911,2.46381909,0.53736972,2.04839830,0.00031191,0.02385335,0.00236195,0.09873096,0.15367919,0.28542747
-2.45222611,2.50547255,0.55560110,2.08706240,0.00031625,0.02399061,0.00240826,0.09989310,0.15440066,0.28775245
-2.44622311,2.54988817,0.57476282,2.13030736,0.00032326,0.02405783,0.00246124,0.10113869,0.15496602,0.28900207
-2.44022011,2.59732859,0.59481657,2.17825341,0.00033304,0.02406148,0.00252113,0.10247059,0.15543370,0.28925662
-2.43421711,2.64802099,0.61570566,2.23093654,0.00034565,0.02400986,0.00258808,0.10388747,0.15586899,0.28862574
-2.42821411,2.70213942,0.63735379,2.28829558,0.00036114,0.02391281,0.00266212,0.10538352,0.15634208,0.28724550
-2.42221111,2.75978720,0.65966417,2.35016111,0.00037948,0.02378143,0.00274313,0.10694830,0.15692568,0.28527444
-2.41620810,2.82098019,0.68251915,2.41624713,0.00040058,0.02362776,0.00283083,0.10856683,0.15769240,0.28288857
-2.41020510,2.88563209,0.70578051,2.48614592,0.00042432,0.02346434,0.00292477,0.11021978,0.15871186,0.28027567
-2.40420210,2.95354234,0.72929040,2.55932701,0.00045050,0.02330374,0.00302429,0.11188393,0.16004775,0.27762888
-2.39819910,3.02438776,0.75287306,2.63514022,0.00047889,0.02315812,0.00312853,0.11353269,0.16175488,0.27514003
-2.39219610,3.09771833,0.77633724,2.71282332,0.00050918,0.02303872,0.00323646,0.11513688,0.16387642,0.27299279
-2.38619310,3.17295776,0.79947940,2.79151411,0.00054101,0.02295546,0.00334683,0.11666555,0.16644148,0.27135601
-2.38019010,3.24940901,0.82208744,2.87026674,0.00057399,0.02291645,0.00345823,0.11808694,0.16946299,0.27037750
-2.37418709,3.32626486,0.84394506,2.94807195,0.00060769,0.02292774,0.00356909,0.11936945,0.17293627,0.27017849
-2.36818409,3.40262336,0.86483646,3.02388043,0.00064163,0.02299296,0.00367774,0.12048270,0.17683814,0.27084893
-2.36218109,3.47750764,0.88455125,3.09662871,0.00067532,0.02311322,0.00378242,0.12139856,0.18112674,0.27244399
-2.35617809,3.54988968,0.90288948,3.16526658,0.00070825,0.02328698,0.00388135,0.12209209,0.18574211,0.27498168
-2.35017509,3.61871699,0.91966651,3.22878523,0.00073992,0.02351015,0.00397277,0.12254249,0.19060756,0.27844190
-2.34417209,3.68294156,0.93471764,3.28624486,0.00076981,0.02377617,0.00405498,0.12273384,0.19563165,0.28276677
-2.33816908,3.74154977,0.94790233,3.33680109,0.00079746,0.02407632,0.00412640,0.12265584,0.20071097,0.28786242
-2.33216608,3.79359239,0.95910784,3.37972892,0.00082240,0.02439999,0.00418564,0.12230424,0.20573333,0.29360199
-2.32616308,3.83821354,0.96825221,3.41444363,0.00084423,0.02473514,0.00423150,0.12168124,0.21058153,0.29982983
-2.32016008,3.87467737,0.97528652,3.44051782,0.00086258,0.02506875,0.00426302,0.12079564,0.21513734,0.30636676
-2.31415708,3.90239179,0.98019632,3.45769386,0.00087714,0.02538730,0.00427956,0.11966281,0.21928562,0.31301610
-2.30815408,3.92092803,0.98300222,3.46589153,0.00088769,0.02567731,0.00428073,0.11830451,0.22291846,0.31957031
-2.30215108,3.93003554,0.98375968,3.46521049,0.00089403,0.02592587,0.00426648,0.11674848,0.22593902,0.32581793
-2.29614807,3.92965153,0.98255781,3.45592741,0.00089609,0.02612104,0.00423708,0.11502793,0.22826508,0.33155073
-2.29014507,3.91990472,0.97951758,3.43848797,0.00089382,0.02625237,0.00419308,0.11318080,0.22983201,0.33657051
-2.28414207,3.90111320,0.97478899,3.41349389,0.00088729,0.02631123,0.00413535,0.11124892,0.23059509,0.34069564
-2.27813907,3.87377637,0.96854775,3.38168542,0.00087661,0.02629108,0.00406502,0.10927705,0.23053114,0.34376685
-2.27213607,3.83856102,0.96099112,3.34391969,0.00086197,0.02618775,0.00398344,0.10731178,0.22963928,0.34565220
-2.26613307,3.79628227,0.95233328,3.30114583,0.00084362,0.02599952,0.00389221,0.10540037,0.22794085,0.34625111
-2.26013007,3.74787957,0.94280021,3.25437726,0.00082188,0.02572718,0.00379307,0.10358960,0.22547854,0.34549714
-2.25412706,3.69438895,0.93262411,3.20466229,0.00079710,0.02537400,0.00368787,0.10192446,0.22231472,0.34335967
-2.24812406,3.63691203,0.92203768,3.15305378,0.00076967,0.02494562,0.00357860,0.10044697,0.21852905,0.33984435
-2.24212106,3.57658325,0.91126818,3.10057877,0.00074001,0.02444989,0.00346725,0.09919502,0.21421557,0.33499231
-2.23611806,3.51453614,0.90053165,3.04820917,0.00070857,0.02389662,0.00335584,0.09820122,0.20947925,0.32887829
-2.23011506,3.45187007,0.89002724,2.99683432,0.00067578,0.02329732,0.00324637,0.09749198,0.20443233,0.32160776
-2.22411206,3.38961851,0.87993199,2.94723654,0.00064209,0.02266492,0.00314077,0.09708668,0.19919048,0.31331314
-2.21810905,3.32872022,0.87039614,2.90007022,0.00060793,0.02201344,0.00304089,0.09699701,0.19386902,0.30414941
-2.21210605,3.26999418,0.86153927,2.85584558,0.00057369,0.02135766,0.00294850,0.09722662,0.18857936,0.29428917
-2.20610305,3.21411953,0.85344731,2.81491744,0.00053975,0.02071280,0.00286521,0.09777095,0.18342565,0.28391746
-2.20010005,3.16162098,0.84617061,2.77747954,0.00050644,0.02009421,0.00279252,0.09861739,0.17850208,0.27322650
-2.19409705,3.11286055,0.83972322,2.74356473,0.00047406,0.01951703,0.00273177,0.09974563,0.17389054,0.26241051
-2.18809405,3.06803562,0.83408347,2.71305103,0.00044284,0.01899595,0.00268417,0.10112840,0.16965900,0.25166087
-2.18209105,3.02718357,0.82919571,2.68567330,0.00041298,0.01854488,0.00265077,0.10273239,0.16586046,0.24116164
-2.17608804,2.99019243,0.82497339,2.66104016,0.00038463,0.01817672,0.00263245,0.10451942,0.16253259,0.23108574
-2.17008504,2.95681717,0.82130319,2.63865543,0.00035790,0.01790311,0.00262996,0.10644781,0.15969786,0.22159164
-2.16408204,2.92670065,0.81805017,2.61794319,0.00033285,0.01773421,0.00264388,0.10847383,0.15736434,0.21282087
-2.15807904,2.89939819,0.81506368,2.59827544,0.00030950,0.01767850,0.00267462,0.11055334,0.15552683,0.20489610
-2.15207604,2.87440461,0.81218374,2.57900109,0.00028785,0.01774255,0.00272243,0.11264326,0.15416844,0.19792003
-2.14607304,2.85118229,0.80924767,2.55947505,0.00026787,0.01793092,0.00278741,0.11470316,0.15326232,0.19197491
-2.14007004,2.82918908,0.80609668,2.53908614,0.00024953,0.01824596,0.00286944,0.11669658,0.15277364,0.18712270
-2.13406703,2.80790464,0.80258206,2.51728272,0.00023276,0.01868775,0.00296822,0.11859226,0.15266160,0.18340575
-2.12806403,2.78685433,0.79857079,2.49359484,0.00021752,0.01925398,0.00308325,0.12036509,0.15288136,0.18084805
-2.12206103,2.76562954,0.79395033,2.46765224,0.00020377,0.01993997,0.00321381,0.12199679,0.15338591,0.17945680
-2.11605803,2.74390388,0.78863239,2.43919746,0.00019148,0.02073863,0.00335896,0.12347641,0.15412780,0.17922447
-2.11005503,2.72144497,0.78255563,2.40809391,0.00018064,0.02164064,0.00351751,0.12480039,0.15506069,0.18013099
-2.10405203,2.69812155,0.77568720,2.37432864,0.00017125,0.02263450,0.00368808,0.12597256,0.15614060,0.18214628
-2.09804902,2.67390623,0.76802325,2.33801037,0.00016335,0.02370683,0.00386904,0.12700371,0.15732711,0.18523282
-2.09204602,2.64887423,0.75958836,2.29936293,0.00015702,0.02484265,0.00405857,0.12791115,0.15858424,0.18934838
-2.08604302,2.62319862,0.75043410,2.25871501,0.00015232,0.02602574,0.00425470,0.12871799,0.15988116,0.19444867
-2.08004002,2.59714287,0.74063692,2.21648702,0.00014939,0.02723906,0.00445531,0.12945241,0.16119284,0.20048992
-2.07403702,2.57105119,0.73029543,2.17317572,0.00014835,0.02846529,0.00465822,0.13014686,0.16250036,0.20743136
-2.06803402,2.54533746,0.71952738,2.12933781,0.00014936,0.02968733,0.00486123,0.13083722,0.16379128,0.21523727
-2.06203102,2.52047335,0.70846630,2.08557294,0.00015257,0.03088884,0.00506216,0.13156201,0.16505971,0.22387884
-2.05602801,2.49697586,0.69725818,2.04250703,0.00015816,0.03205483,0.00525899,0.13236159,0.16630629,0.23333544
-2.05002501,2.47539471,0.68605802,2.00077631,0.00016628,0.03317215,0.00544985,0.13327747,0.16753808,0.24359539
-2.04402201,2.45629966,0.67502641,1.96101247,0.00017708,0.03422999,0.00563315,0.13435151,0.16876811,0.25465603
-2.03801901,2.44026760,0.66432622,1.92382899,0.00019069,0.03522021,0.00580759,0.13562526,0.17001492,0.26652320
-2.03201601,2.42786949,0.65411920,1.88980868,0.00020719,0.03613773,0.00597222,0.13713922,0.17130175,0.27920980
-2.02601301,2.41965663,0.64456259,1.85949244,0.00022665,0.03698059,0.00612651,0.13893200,0.17265561,0.29273381
-2.02001001,2.41614643,0.63580564,1.83336873,0.00024905,0.03775006,0.00627029,0.14103953,0.17410600,0.30711547
-2.01400700,2.41780725,0.62798601,1.81186384,0.00027433,0.03845047,0.00640383,0.14349403,0.17568363,0.32237389
-2.00800400,2.42504249,0.62122608,1.79533251,0.00030239,0.03908901,0.00652773,0.14632307,0.17741873,0.33852317
-2.00200100,2.43817398,0.61562914,1.78404892,0.00033301,0.03967527,0.00664294,0.14954837,0.17933947,0.35556820
-1.99599800,2.45742501,0.61127556,1.77819792,0.00036593,0.04022075,0.00675068,0.15318469,0.18147010,0.37350030
-1.98999500,2.48290362,0.60821904,1.77786660,0.00040081,0.04073826,0.00685234,0.15723859,0.18382934,0.39229302
-1.98399200,2.51458664,0.60648309,1.78303650,0.00043723,0.04124118,0.00694943,0.16170735,0.18642862,0.41189817
-1.97798899,2.55230552,0.60605800,1.79357674,0.00047470,0.04174277,0.00704348,0.16657789,0.18927077,0.43224253
-1.97198599,2.59573472,0.60689834,1.80923860,0.00051268,0.04225538,0.00713592,0.17182596,0.19234874,0.45322524
-1.96598299,2.64438362,0.60892135,1.82965205,0.00055058,0.04278980,0.00722803,0.17741549,0.19564485,0.47471620
-1.95997999,2.69759286,0.61200637,1.85432472,0.00058775,0.04335454,0.00732086,0.18329836,0.19913039,0.49655560
-1.95397699,2.75453570,0.61599541,1.88264403,0.00062356,0.04395533,0.00741514,0.18941441,0.20276560,0.51855459
-1.94797399,2.81422518,0.62069513,1.91388265,0.00065732,0.04459464,0.00751125,0.19569203,0.20650022,0.54049728
-1.94197099,2.87552713,0.62588002,1.94720783,0.00068841,0.04527143,0.00760920,0.20204899,0.21027443,0.56214379
-1.93596798,2.93717917,0.63129712,1.98169455,0.00071619,0.04598098,0.00770859,0.20839382,0.21402021,0.58323464
-1.92996498,2.99781543,0.63667184,2.01634266,0.00074012,0.04671494,0.00780864,0.21462757,0.21766309,0.60349588
-1.92396198,3.05599620,0.64171491,2.05009745,0.00075969,0.04746146,0.00790822,0.22064587,0.22112416,0.62264518
-1.91795898,3.11024191,0.64613023,2.08187335,0.00077449,0.04820558,0.00800587,0.22634133,0.22432227,0.64039840
-1.91195598,3.15907000,0.64962323,2.11058011,0.00078419,0.04892963,0.00809985,0.23160610,0.22717635,0.65647651
-1.90595298,3.20103365,0.65190951,2.13515038,0.00078861,0.04961387,0.00818822,0.23633454,0.22960767,0.67061256
-1.89994997,3.23476076,0.65272330,2.15456801,0.00078763,0.05023709,0.00826888,0.24042591,0.23154209,0.68255846
-1.89394697,3.25899183,0.65182554,2.16789577,0.00078127,0.05077738,0.00833966,0.24378697,0.23291203,0.69209137
-1.88794397,3.27261526,0.64901110,2.17430154,0.00076968,0.05121286,0.00839834,0.24633434,0.23365826,0.69901947
-1.88194097,3.27469872,0.64411493,2.17308192,0.00075310,0.05152243,0.00844277,0.24799669,0.23373132,0.70318687
-1.87593797,3.26451555,0.63701687,2.16368232,0.00073186,0.05168650,0.00847086,0.24871649,0.23309270,0.70447772
-1.86993497,3.24156518,0.62764496,2.14571274,0.00070641,0.05168767,0.00848068,0.24845138,0.23171559,0.70281915
-1.86393197,3.20558686,0.61597712,2.11895855,0.00067726,0.05151130,0.00847047,0.24717518,0.22958532,0.69818331
-1.85792896,3.15656643,0.60204115,2.08338605,0.00064495,0.05114600,0.00843869,0.24487839,0.22669949,0.69058814
-1.85192596,3.09473590,0.58591324,2.03914240,0.00061010,0.05058404,0.00838406,0.24156825,0.22306785,0.68009721
-1.84592296,3.02056620,0.56771484,1.98655024,0.00057333,0.04982157,0.00830556,0.23726840,0.21871183,0.66681850
-1.83991996,2.93475330,0.54760837,1.92609710,0.00053526,0.04885876,0.00820248,0.23201814,0.21366400,0.65090218
-1.83391696,2.83819858,0.52579180,1.85842019,0.00049651,0.04769983,0.00807441,0.22587129,0.20796728,0.63253759
-1.82791396,2.73198419,0.50249233,1.78428724,0.00045766,0.04635288,0.00792128,0.21889481,0.20167402,0.61194943
-1.82191096,2.61734448,0.47795965,1.70457418,0.00041925,0.04482968,0.00774338,0.21116715,0.19484505,0.58939326
-1.81590795,2.49563441,0.45245883,1.62024063,0.00038178,0.04314531,0.00754133,0.20277638,0.18754860,0.56515056
-1.80990495,2.36829632,0.42626326,1.53230401,0.00034567,0.04131775,0.00731611,0.19381822,0.17985915,0.53952329
-1.80390195,2.23682591,0.39964783,1.44181341,0.00031130,0.03936737,0.00706906,0.18439398,0.17185630,0.51282816
-1.79789895,2.10273867,0.37288253,1.34982397,0.00027895,0.03731639,0.00680188,0.17460851,0.16362353,0.48539085
-1.79189595,1.96753769,0.34622675,1.25737273,0.00024887,0.03518830,0.00651657,0.16456814,0.15524692,0.45754002
-1.78589295,1.83268362,0.31992430,1.16545652,0.00022122,0.03300725,0.00621547,0.15437868,0.14681387,0.42960155
-1.77988994,1.69956768,0.29419935,1.07501265,0.00019610,0.03079756,0.00590116,0.14414363,0.13841172,0.40189289
-1.77388694,1.56948804,0.26925323,0.98690266,0.00017358,0.02858307,0.00557648,0.13396243,0.13012644,0.37471772
-1.76788394,1.44363024,0.24526220,0.90189956,0.00015366,0.02638677,0.00524446,0.12392895,0.12204116,0.34836112
-1.76188094,1.32305173,0.22237605,0.82067857,0.00013630,0.02423026,0.00490823,0.11413018,0.11423486,0.32308513
-1.75587794,1.20867067,0.20071766,0.74381138,0.00012142,0.02213346,0.00457102,0.10464516,0.10678099,0.29912501
-1.74987494,1.10125898,0.18038319,0.67176381,0.00010893,0.02011432,0.00423607,0.09554410,0.09974620,0.27668615
-1.74387194,1.00143950,0.16144302,0.60489664,0.00009871,0.01818862,0.00390655,0.08688780,0.09318917,0.25594170
-1.73786893,0.90968696,0.14394324,0.54346913,0.00009063,0.01636983,0.00358553,0.07872729,0.08715961,0.23703101
-1.73186593,0.82633238,0.12790759,0.48764501,0.00008455,0.01466912,0.00327594,0.07110370,0.08169735,0.22005887
-1.72586293,0.75157066,0.11333967,0.43750036,0.00008032,0.01309539,0.00298046,0.06404842,0.07683180,0.20509558
-1.71985993,0.68547069,0.10022554,0.39303303,0.00007781,0.01165535,0.00270154,0.05758340,0.07258154,0.19217780
-1.71385693,0.62798769,0.08853626,0.35417304,0.00007690,0.01035369,0.00244136,0.05172171,0.06895424,0.18131020
-1.70785393,0.57897711,0.07823061,0.32079357,0.00007748,0.00919330,0.00220177,0.04646822,0.06594684,0.17246778
-1.70185093,0.53820975,0.06925771,0.29272222,0.00007946,0.00817548,0.00198434,0.04182044,0.06354608,0.16559891
-1.69584792,0.50538751,0.06155952,0.26975197,0.00008278,0.00730023,0.00179034,0.03776948,0.06172922,0.16062887
-1.68984492,0.48015941,0.05507321,0.25165175,0.00008741,0.00656644,0.00162071,0.03430104,0.06046506,0.15746380
-1.68384192,0.46213723,0.04973331,0.23817619,0.00009338,0.00597222,0.00147615,0.03139649,0.05971525,0.15599504
-1.67783892,0.45091065,0.04547359,0.22907442,0.00010075,0.00551513,0.00135710,0.02903389,0.05943566,0.15610366
-1.67183592,0.44606130,0.04222867,0.22409772,0.00010962,0.00519236,0.00126375,0.02718904,0.05957795,0.15766493
-1.66583292,0.44717543,0.03993545,0.22300588,0.00012020,0.00500098,0.00119615,0.02583640,0.06009120,0.16055279
-1.65982991,0.45385504,0.03853411,0.22557235,0.00013271,0.00493811,0.00115414,0.02495000,0.06092350,0.16464406
-1.65382691,0.46572704,0.03796896,0.23158786,0.00014750,0.00500101,0.00113747,0.02450417,0.06202359,0.16982218
-1.64782391,0.48245039,0.03818898,0.24086281,0.00016498,0.00518727,0.00114577,0.02447420,0.06334222,0.17598051
-1.64182091,0.50372110,0.03914807,0.25322828,0.00018562,0.00549479,0.00117861,0.02483682,0.06483347,0.18302494
-1.63581791,0.52927483,0.04080516,0.26853580,0.00021003,0.00592191,0.00123550,0.02557053,0.06645580,0.19087580
-1.62981491,0.55888731,0.04312398,0.28665591,0.00023885,0.00646736,0.00131592,0.02665586,0.06817281,0.19946895
-1.62381191,0.59237244,0.04607278,0.30747566,0.00027284,0.00713028,0.00141931,0.02807538,0.06995378,0.20875599
-1.61780890,0.62957817,0.04962375,0.33089512,0.00031282,0.00791015,0.00154511,0.02981359,0.07177385,0.21870364
-1.61180590,0.67038044,0.05375234,0.35682311,0.00035965,0.00880671,0.00169272,0.03185677,0.07361397,0.22929228
-1.60580290,0.71467514,0.05843642,0.38517211,0.00041424,0.00981987,0.00186151,0.03419256,0.07546052,0.24051365
-1.59979990,0.76236861,0.06365534,0.41585276,0.00047751,0.01094957,0.00205081,0.03680956,0.07730475,0.25236784
-1.59379690,0.81336681,0.06938885,0.44876790,0.00055035,0.01219558,0.00225988,0.03969675,0.07914190,0.26485976
