energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
0.03901951,7.17933757,0.95038799,4.28667049,0.02191770,0.12354699,0.06937596,0.65770796,1.06266813,1.96960415
0.04502251,7.20178846,0.92945579,4.31828891,0.02090276,0.12178781,0.06812952,0.65390471,1.06785632,1.97318067
0.05102551,7.23150991,0.91185411,4.35226647,0.02005608,0.12030902,0.06708972,0.65143616,1.07429548,1.97900781
0.05702851,7.26689523,0.89783007,4.38748345,0.01938344,0.11910331,0.06625014,0.65023061,1.08167948,1.98667529
0.06303152,7.30633024,0.88759278,4.42286210,0.01888809,0.11816048,0.06560189,0.65020818,1.08969134,1.99574722
0.06903452,7.34826982,0.88131838,4.45741149,0.01857086,0.11746873,0.06513444,0.65128793,1.09801658,2.00578380
0.07503752,7.39130179,0.87915379,4.49026327,0.01843028,0.11701578,0.06483626,0.65339375,1.10635501,2.01636082
0.08104052,7.43419557,0.88121856,4.52069681,0.01846273,0.11678980,0.06469551,0.65645896,1.11443032,2.02708622
0.08704352,7.47593389,0.88760479,4.54815288,0.01866257,0.11678019,0.06470048,0.66042918,1.12199728,2.03761304
0.09304652,7.51572721,0.89837503,4.57223599,0.01902233,0.11697797,0.06483998,0.66526381,1.12884636,2.04764853
0.09904952,7.55301125,0.91355825,4.59270589,0.01953281,0.11737607,0.06510354,0.67093588,1.13480558,2.05695909
0.10505253,7.58742947,0.93314448,4.60945948,0.02018330,0.11796923,0.06548152,0.67743064,1.13973997,2.06537134
0.11105553,7.61880270,0.95707849,4.62250507,0.02096168,0.11875378,0.06596511,0.68474311,1.14354884,2.07276963
0.11705853,7.64708920,0.98525314,4.63193117,0.02185454,0.11972718,0.06654619,0.69287481,1.14616128,2.07909038
0.12306153,7.67233878,1.01750341,4.63787227,0.02284737,0.12088742,0.06721718,0.70183012,1.14753037,2.08431417
0.12906453,7.69464457,1.05360143,4.64047433,0.02392465,0.12223235,0.06797076,0.71161255,1.14762676,2.08845606
0.13506753,7.71409627,1.09325355,4.63986247,0.02506998,0.12375900,0.06879966,0.72222124,1.14643206,2.09155512
0.14107054,7.73073831,1.13609987,4.63611312,0.02626623,0.12546285,0.06969636,0.73364792,1.14393263,2.09366383
0.14707354,7.74453557,1.18171655,4.62923260,0.02749571,0.12733723,0.07065286,0.74587461,1.14011416,2.09483812
0.15307654,7.75534902,1.22962133,4.61914349,0.02874026,0.12937279,0.07166049,0.75887213,1.13495754,2.09512852
0.15907954,7.76292245,1.27928199,4.60567956,0.02998149,0.13155708,0.07270969,0.77259944,1.12843608,2.09457302
0.16508254,7.76688070,1.33012767,4.58858949,0.03120093,0.13387434,0.07378995,0.78700376,1.12051436,2.09319178
0.17108554,7.76673913,1.38156244,4.56754888,0.03238027,0.13630535,0.07488971,0.80202144,1.11114865,2.09098392
0.17708854,7.76192279,1.43298055,4.54217942,0.03350153,0.13882752,0.07599641,0.81757918,1.10028874,2.08792634
0.18309155,7.75179368,1.48378238,4.51207376,0.03454734,0.14141503,0.07709650,0.83359559,1.08788109,2.08397444
0.18909455,7.73568350,1.53339029,4.47682418,0.03550118,0.14403918,0.07817559,0.84998265,1.07387288,2.07906440
0.19509755,7.71292936,1.58126346,4.43605282,0.03634761,0.14666876,0.07921855,0.86664693,1.05821671,2.07311685
0.20110055,7.68290965,1.62691065,4.38944138,0.03707258,0.14927055,0.08020975,0.88349034,1.04087553,2.06604142
0.20710355,7.64507757,1.66990031,4.33675818,0.03766360,0.15180988,0.08113326,0.90041020,1.02182752,2.05774191
0.21310655,7.59899006,1.70986740,4.27788076,0.03811008,0.15425119,0.08197309,0.91729867,1.00107052,2.04812167
0.21910955,7.54433061,1.74651661,4.21281264,0.03840346,0.15655867,0.08271352,0.93404137,0.97862577,2.03708893
0.22511256,7.48092463,1.77962184,4.14169315,0.03853748,0.15869688,0.08333932,0.95051556,0.95454077,2.02456190
0.23111556,7.40874727,1.80902230,4.06480016,0.03850832,0.16063141,0.08383614,0.96658784,0.92889107,2.01047343
0.23711856,7.32792374,1.83461563,3.98254558,0.03831471,0.16232948,0.08419079,0.98211187,0.90178104,1.99477511
0.24312156,7.23872319,1.85634872,3.89546439,0.03795807,0.16376067,0.08439159,0.99692625,0.87334346,1.97744094
0.24912456,7.14154722,1.87420722,3.80419833,0.03744249,0.16489749,0.08442874,1.01085312,0.84373820,1.95847040
0.25512756,7.03691491,1.88820459,3.70947539,0.03677477,0.16571609,0.08429462,1.02369770,0.81314997,1.93789105
0.26113057,6.92544602,1.89837180,3.61208699,0.03596429,0.16619689,0.08398415,1.03524922,0.78178535,1.91576071
0.26713357,6.80784408,1.90474847,3.51286429,0.03502291,0.16632517,0.08349507,1.04528338,0.74986937,1.89216919
0.27313657,6.68488093,1.90737642,3.41265520,0.03396480,0.16609169,0.08282823,1.05356651,0.71764165,1.86723959
0.27913957,6.55738387,1.90629590,3.31230354,0.03280613,0.16549320,0.08198779,1.05986153,0.68535241,1.84112911
0.28514257,6.42622608,1.90154506,3.21263141,0.03156482,0.16453292,0.08098136,1.06393541,0.65325851,1.81402926
0.29114557,6.29232059,1.89316254,3.11442532,0.03026014,0.16322083,0.07982009,1.06556811,0.62161953,1.78616538
0.29714857,6.15661736,1.88119279,3.01842661,0.02891235,0.16157390,0.07851860,1.06456232,0.59069413,1.75779533
0.30315158,6.02010290,1.86569381,2.92532588,0.02754225,0.15961612,0.07709486,1.06075377,0.56073666,1.72920714
0.30915458,5.88380119,1.84674624,2.83576109,0.02617069,0.15737834,0.07556989,1.05402126,0.53199411,1.70071562
0.31515758,5.74877467,1.82446311,2.75031858,0.02481814,0.15489788,0.07396742,1.04429608,0.50470332,1.67265767
0.32116058,5.61612386,1.79899913,2.66953616,0.02350418,0.15221793,0.07231337,1.03156994,0.47908860,1.64538655
0.32716358,5.48698439,1.77055854,2.59390722,0.02224705,0.14938677,0.07063523,1.01590106,0.45535958,1.61926492
0.33316658,5.36252040,1.73940075,2.52388485,0.02106321,0.14645668,0.06896136,0.99741781,0.43370934,1.59465695
0.33916958,5.24391363,1.70584296,2.45988528,0.01996696,0.14348275,0.06732024,0.97631971,0.41431287,1.57191983
0.34517259,5.13234784,1.67025932,2.40228974,0.01897004,0.14052150,0.06573967,0.95287545,0.39732566,1.55139479
0.35117559,5.02898904,1.63307651,2.35144447,0.01808142,0.13762943,0.06424591,0.92741806,0.38288267,1.53339836
0.35717859,4.93496193,1.59476572,2.30765858,0.01730707,0.13486147,0.06286296,0.90033730,0.37109742,1.51821399
0.36318159,4.85132385,1.55583157,2.27119995,0.01664980,0.13226951,0.06161182,0.87206968,0.36206147,1.50608465
0.36918459,4.77903751,1.51679838,2.24228941,0.01610933,0.12990098,0.06050987,0.84308645,0.35584408,1.49720688
0.37518759,4.71894400,1.47819473,2.22109371,0.01568223,0.12779756,0.05957046,0.81388015,0.35249222,1.49172634
0.38119060,4.67173777,1.44053725,2.20771793,0.01536219,0.12599413,0.05880254,0.78495049,0.35203085,1.48973547
0.38719360,4.63794490,1.40431447,2.20219786,0.01514019,0.12451794,0.05821059,0.75678991,0.35446351,1.49127299
0.39319660,4.61790598,1.36997177,2.20449321,0.01500487,0.12338805,0.05779465,0.72986975,0.35977311,1.49632551
0.39919960,4.61176430,1.33789830,2.21448195,0.01494290,0.12261512,0.05755062,0.70462733,0.36792306,1.50483085
0.40520260,4.61945989,1.30841640,2.23195636,0.01493943,0.12220138,0.05747065,0.68145466,0.37885841,1.51668284
0.41120560,4.64072944,1.28177415,2.25662102,0.01497865,0.12214105,0.05754376,0.66068895,0.39250715,1.53173717
0.41720860,4.67511166,1.25814117,2.28809278,0.01504424,0.12242086,0.05775651,0.64260522,0.40878152,1.54981783
0.42321161,4.72195730,1.23760776,2.32590274,0.01511991,0.12302081,0.05809383,0.62741121,0.42757912,1.57072351
0.42921461,4.78044301,1.22018721,2.36950008,0.01518997,0.12391518,0.05853973,0.61524449,0.44878396,1.59423356
0.43521761,4.84958778,1.20582084,2.41825733,0.01523975,0.12507346,0.05907820,0.60617167,0.47226716,1.62011302
0.44122061,4.92827100,1.19438525,2.47147708,0.01525606,0.12646145,0.05969382,0.60018962,0.49788737,1.64811644
0.44722361,5.01525097,1.18570126,2.52839955,0.01522756,0.12804228,0.06037243,0.59722832,0.52549094,1.67799015
0.45322661,5.10918339,1.17954386,2.58821104,0.01514502,0.12977732,0.06110157,0.59715527,0.55491170,1.70947319
0.45922961,5.20863894,1.17565256,2.65005301,0.01500156,0.13162703,0.06187073,0.59978090,0.58597055,1.74229682
0.46523262,5.31212019,1.17374151,2.71303170,0.01479273,0.13355162,0.06267145,0.60486502,0.61847494,1.77618294
0.47123562,5.41807757,1.17350911,2.77622838,0.01451652,0.13551161,0.06349720,0.61212382,0.65221822,1.81084190
0.47723862,5.52492499,1.17464651,2.83871028,0.01417330,0.13746816,0.06434309,0.62123740,0.68697923,1.84597009
0.48324162,5.63105555,1.17684504,2.89954221,0.01376566,0.13938330,0.06520542,0.63185752,0.72252203,1.88124790
0.48924462,5.73485786,1.17980218,2.95779913,0.01329815,0.14122012,0.06608107,0.64361550,0.75859608,1.91633843
0.49524762,5.83473359,1.18322633,3.01257943,0.01277703,0.14294277,0.06696689,0.65613017,0.79493692,1.95088758
0.50125063,5.92911652,1.18684023,3.06301903,0.01220988,0.14451649,0.06785900,0.66901567,0.83126749,1.98452555
0.50725363,6.01649326,1.19038331,3.10830601,0.01160527,0.14590768,0.06875211,0.68188921,0.86730001,2.01687020
0.51325663,6.09542538,1.19361310,3.14769531,0.01097242,0.14708392,0.06963896,0.69437841,0.90273861,2.04753196
0.51925963,6.16457255,1.19630585,3.18052312,0.01032075,0.14801418,0.07050987,0.70612830,0.93728243,2.07612038
0.52526263,6.22271580,1.19825661,3.20622032,0.00965961,0.14866902,0.07135243,0.71680791,0.97062935,2.10225164
0.53126563,6.26877971,1.19927882,3.22432415,0.00899796,0.14902095,0.07215140,0.72611607,1.00247992,2.12555696
0.53726863,6.30185267,1.19920365,3.23448759,0.00834409,0.14904488,0.07288880,0.73378649,1.03254157,2.14569085
0.54327164,6.32120350,1.19787914,3.23648571,0.00770542,0.14871865,0.07354428,0.73959196,1.06053279,2.16233913
0.54927464,6.32629374,1.19516920,3.23021845,0.00708836,0.14802362,0.07409553,0.74334747,1.08618706,2.17522572
0.55527764,6.31678429,1.19095258,3.21570952,0.00649820,0.14694526,0.07451904,0.74491216,1.10925652,2.18411800
0.56128064,6.29253611,1.18512187,3.19310126,0.00593910,0.14547380,0.07479086,0.74419021,1.12951511,2.18883040
0.56728364,6.25360467,1.17758257,3.16264568,0.00541407,0.14360480,0.07488754,0.74113044,1.14676120,2.18922583
0.57328664,6.20022839,1.16825231,3.12469195,0.00492506,0.14133956,0.07478704,0.73572481,1.16081958,2.18521529
0.57928964,6.13281197,1.15706026,3.07967110,0.00447303,0.13868560,0.07446972,0.72800594,1.17154295,2.17675558
0.58529265,6.05190556,1.14394694,3.02807872,0.00405810,0.13565680,0.07391914,0.71804377,1.17881294,2.16384567
0.59129565,5.95818132,1.12886432,2.97045668,0.00367967,0.13227355,0.07312290,0.70594149,1.18254074,2.14652212
0.59729865,5.85240901,1.11177648,2.90737481,0.00333659,0.12856267,0.07207324,0.69183114,1.18266757,2.12485421
0.60330165,5.73543224,1.09266070,2.83941386,0.00302729,0.12455718,0.07076746,0.67586898,1.17916498,2.09893927
0.60930465,5.60814705,1.07150918,2.76715031,0.00274997,0.12029596,0.06920824,0.65823091,1.17203536,2.06889891
0.61530765,5.47148403,1.04833117,2.69114409,0.00250270,0.11582329,0.06740368,0.63910818,1.16131256,2.03487643
0.62131066,5.32639507,1.02315562,2.61192965,0.00228357,0.11118825,0.06536712,0.61870354,1.14706266,1.99703591
0.62731366,5.17384530,0.99603403,2.53001054,0.00209077,0.10644414,0.06311687,0.59722796,1.12938515,1.95556306
0.63331666,5.01481008,0.96704355,2.44585770,0.00192271,0.10164777,0.06067570,0.57489795,1.10841414,1.91066766
0.63931966,4.85027678,0.93628987,2.35991093,0.00177804,0.09685873,0.05807022,0.55193360,1.08431968,1.86258760
0.64532266,4.68125042,0.90390975,2.27258314,0.00165573,0.09213873,0.05533018,0.52855712,1.05730897,1.81159383
0.65132566,4.50876183,0.87007304,2.18426659,0.00155508,0.08755086,0.05248764,0.50499184,1.02762721,1.75799592
0.65732866,4.33387689,0.83498373,2.09534036,0.00147570,0.08315888,0.04957618,0.48146162,0.99555790,1.70214740
0.66333167,4.15770540,0.79887991,2.00617794,0.00141752,0.07902649,0.04663007,0.45819028,0.96142232,1.64445038
0.66933467,3.98140772,0.76203249,1.91715435,0.00138078,0.07521664,0.04368348,0.43540102,0.92557809,1.58535869
0.67533767,3.80619811,0.72474256,1.82865177,0.00136593,0.07179078,0.04076975,0.41331565,0.88841647,1.52537910
0.68134067,3.63334350,0.68733723,1.74106321,0.00137361,0.06880805,0.03792072,0.39215334,0.85035850,1.46507013
0.68734367,3.46415709,0.65016419,1.65479380,0.00140461,0.06632450,0.03516615,0.37212893,0.81184986,1.40503830
0.69334667,3.29998639,0.61358505,1.57025946,0.00145973,0.06439223,0.03253325,0.35345064,0.77335458,1.34593163
0.69934967,3.14219614,0.57796756,1.48788298,0.00153977,0.06305842,0.03004633,0.33631725,0.73534768,1.28843075
0.70535268,2.99214650,0.54367724,1.40808789,0.00164541,0.06236446,0.02772646,0.32091468,0.69830715,1.23323773
0.71135568,2.85116776,0.51106856,1.33129041,0.00177714,0.06234492,0.02559136,0.30741228,0.66270537,1.18106338
0.71735868,2.72053288,0.48047613,1.25789013,0.00193517,0.06302668,0.02365525,0.29595879,0.62900050,1.13261341
0.72336168,2.60142936,0.45220635,1.18826009,0.00211938,0.06442800,0.02192887,0.28667836,0.59762818,1.08857431
0.72936468,2.49493226,0.42652980,1.12273697,0.00232924,0.06655784,0.02041956,0.27966683,0.56899384,1.04959974
0.73536768,2.40197995,0.40367486,1.06161207,0.00256375,0.06941519,0.01913135,0.27498841,0.54346608,1.01629791
0.74137069,2.32335408,0.38382279,1.00512368,0.00282140,0.07298883,0.01806520,0.27267330,0.52137138,0.98922089
0.74737369,2.25966521,0.36710463,0.95345143,0.00310016,0.07725721,0.01721922,0.27271613,0.50299038,0.96885614
0.75337669,2.21134501,0.35359996,0.90671298,0.00339749,0.08218877,0.01658897,0.27507580,0.48855591,0.95562085
0.75937969,2.17864564,0.34333780,0.86496327,0.00371035,0.08774262,0.01616779,0.27967659,0.47825274,0.94985905
0.76538269,2.16164656,0.33629951,0.82819652,0.00403522,0.09386961,0.01594716,0.28641076,0.47221911,0.95184187
0.77138569,2.16026850,0.33242366,0.79635076,0.00436824,0.10051381,0.01591711,0.29514263,0.47054985,0.96177040
0.77738869,2.17429400,0.33161269,0.76931486,0.00470524,0.10761436,0.01606662,0.30571408,0.47330079,0.97978113
0.78339170,2.20339346,0.33374111,0.74693756,0.00504191,0.11510767,0.01638407,0.31795123,0.48049424,1.00595340
0.78939470,2.24715528,0.33866478,0.72903815,0.00537390,0.12292984,0.01685763,0.33167216,0.49212512,1.04031815
0.79539770,2.30511859,0.34623101,0.71541822,0.00569698,0.13101928,0.01747573,0.34669527,0.50816731,1.08286747
0.80140070,2.37680658,0.35628892,0.70587396,0.00600719,0.13931938,0.01822742,0.36284793,0.52857983,1.13356410
0.80740370,2.46175861,0.36869953,0.70020821,0.00630103,0.14778102,0.01910280,0.37997495,0.55331239,1.19235017
0.81340670,2.55955914,0.38334513,0.69824194,0.00657554,0.15636501,0.02009327,0.39794645,0.58230995,1.25915452
0.81940970,2.66986163,0.40013743,0.69982418,0.00682848,0.16504402,0.02119189,0.41666465,0.61551591,1.33389794
0.82541271,2.79240591,0.41902387,0.70484027,0.00705843,0.17380416,0.02239349,0.43606906,0.65287379,1.41649584
0.83141571,2.92702748,0.43999195,0.71321755,0.00726486,0.18264586,0.02369488,0.45613984,0.69432707,1.50685806
0.83741871,3.07365795,0.46307090,0.72492848,0.00744816,0.19158421,0.02509479,0.47689891,0.73981723,1.60488547
0.84342171,3.23231601,0.48833077,0.73999071,0.00760967,0.20064841,0.02659389,0.49840855,0.78928005,1.71046356
0.84942471,3.40308889,0.51587856,0.75846406,0.00775164,0.20988058,0.02819454,0.52076752,0.84264023,1.82345297
0.85542771,3.58610476,0.54585161,0.78044455,0.00787715,0.21933377,0.02990059,0.54410468,0.89980461,1.94367747
0.86143072,3.78149710,0.57840827,0.80605550,0.00798997,0.22906927,0.03171698,0.56857026,0.96065444,2.07090980
0.86743372,3.98936238,0.61371619,0.83543632,0.00809447,0.23915335,0.03364934,0.59432514,1.02503690,2.20485615
0.87343672,4.20971309,0.65193870,0.86872918,0.00819539,0.24965343,0.03570344,0.62152853,1.09275658,2.34513989
0.87943972,4.44242818,0.69321976,0.90606453,0.00829769,0.26063403,0.03788467,0.65032467,1.16356731,2.49128561
0.88544272,4.68720370,0.73766822,0.94754598,0.00840631,0.27215242,0.04019740,0.68082914,1.23716479,2.64270422
0.89144572,4.94350612,0.78534209,0.99323548,0.00852600,0.28425438,0.04264444,0.71311552,1.31318081,2.79868023
0.89744872,5.21053113,0.83623364,1.04313958,0.00866113,0.29697011,0.04522642,0.74720308,1.39117916,2.95836193
0.90345173,5.48717061,0.89025608,1.09719766,0.00881547,0.31031055,0.04794126,0.78304618,1.47065399,3.12075553
0.90945473,5.77199002,0.94723260,1.15527281,0.00899210,0.32426434,0.05078374,0.82052618,1.55103076,3.28472380
0.91545773,6.06321841,1.00688850,1.21714611,0.00919327,0.33879538,0.05374509,0.85944618,1.63167003,3.44898999
0.92146073,6.35875242,1.06884695,1.28251461,0.00942033,0.35384142,0.05681278,0.89952920,1.71187430,3.61214748
0.92746373,6.65617526,1.13262880,1.35099352,0.00967370,0.36931350,0.05997038,0.94042008,1.79089779,3.77267517
0.93346673,6.95279092,1.19765669,1.42212242,0.00995288,0.38509652,0.06319761,0.98169099,1.86795903,3.92895891
0.93946973,7.24567307,1.26326367,1.49537550,0.01025651,0.40105076,0.06647051,1.02285077,1.94225605,4.07931853
0.94547274,7.53172740,1.32870586,1.57017515,0.01058245,0.41701454,0.06976180,1.06335756,2.01298359,4.22204001
0.95147574,7.80776536,1.39317914,1.64590853,0.01092789,0.43280777,0.07304138,1.10263442,2.07935192,4.35541197
0.95747874,8.07058666,1.45583908,1.72194587,0.01128951,0.44823633,0.07627692,1.14008726,2.14060651,4.47776555
0.96348174,8.31706721,1.51582347,1.79765975,0.01166360,0.46309722,0.07943462,1.17512433,2.19604789,4.58751619
0.96948474,8.54424875,1.57227650,1.87244416,0.01204625,0.47718408,0.08248003,1.20717647,2.24505076,4.68320601
0.97548774,8.74942629,1.62437370,1.94573206,0.01243347,0.49029304,0.08537893,1.23571713,2.28708164,4.76354509
0.98149075,8.93022910,1.67134648,2.01701048,0.01282133,0.50222866,0.08809819,1.26028132,2.32171427,4.82744991
0.98749375,9.08469159,1.71250526,2.08583214,0.01320608,0.51280952,0.09060667,1.28048258,2.34864180,4.87407727
0.99349675,9.21131032,1.74726023,2.15182280,0.01358425,0.52187346,0.09287599,1.29602712,2.36768547,4.90285207
0.99949975,9.30908434,1.77513878,2.21468377,0.01395265,0.52928216,0.09488127,1.30672459,2.37879894,4.91348751
1.00550275,9.37753672,1.79579881,2.27418950,0.01430847,0.53492476,0.09660171,1.31249478,2.38206819,4.90599661
1.01150575,9.41671587,1.80903745,2.33018026,0.01464921,0.53872061,0.09802098,1.31337010,2.37770688,4.88069416
1.01750875,9.42717683,1.81479475,2.38255043,0.01497267,0.54062082,0.09912753,1.30949358,2.36604713,4.83818878
1.02351176,9.40994302,1.81315227,2.43123314,0.01527689,0.54060876,0.09991464,1.30111261,2.34752633,4.77936530
1.02951476,9.36645081,1.80432674,2.47618248,0.01556010,0.53869944,0.10038037,1.28856854,2.32267034,4.70535786
1.03551776,9.29847956,1.78865901,2.51735429,0.01582059,0.53493780,0.10052723,1.27228288,2.29207407,4.61751499
1.04152076,9.20807115,1.76659905,2.55468728,0.01605670,0.52939628,0.10036187,1.25274044,2.25638022,4.51735803
1.04752376,9.09744299,1.73868770,2.58808560,0.01626670,0.52217151,0.09989451,1.23047051,2.21625732,4.40653489
1.05352676,8.96889955,1.70553593,2.61740458,0.01644879,0.51338066,0.09913839,1.20602671,2.17237816,4.28677105
1.05952976,8.82474684,1.66780286,2.64244055,0.01660106,0.50315745,0.09810910,1.17996659,2.12539961,4.15982037
1.06553277,8.66721438,1.62617337,2.66292600,0.01672149,0.49164818,0.09682398,1.15283180,2.07594493,4.02741754
1.07153577,8.49838865,1.58133628,2.67853051,0.01680800,0.47900787,0.09530148,1.12512971,2.02458930,3.89123470
1.07753877,8.32016112,1.53396427,2.68886780,0.01685852,0.46539688,0.09356063,1.09731736,1.97184922,3.75284375
1.08354177,8.13419306,1.48469601,2.69350881,0.01687110,0.45097794,0.09162059,1.06978819,1.91817632,3.61368604
1.08954477,7.94189835,1.43412145,2.69200014,0.01684397,0.43591384,0.08950031,1.04286232,1.86395545,3.47505042
1.09554777,7.74444427,1.38277058,2.68388703,0.01677576,0.42036573,0.08721827,1.01678035,1.80950721,3.33806015
1.10155078,7.54276907,1.33110600,2.66873955,0.01666558,0.40449207,0.08479238,0.99170120,1.75509422,3.20366880
1.10755378,7.33761446,1.27951931,2.64618063,0.01651318,0.38844808,0.08223999,0.96770361,1.70093086,3.07266447
1.11355678,7.12956994,1.22833124,2.61591424,0.01631907,0.37238570,0.07957795,0.94479124,1.64719529,2.94568163
1.11955978,6.91912541,1.17779520,2.57775203,0.01608466,0.35645374,0.07682280,0.92290094,1.59404321,2.82321900
1.12556278,6.70672835,1.12810377,2.53163705,0.01581232,0.34079827,0.07399092,0.90191363,1.54162198,2.70566211
1.13156578,6.49284126,1.07939752,2.47766289,0.01550544,0.32556285,0.07109880,0.88166716,1.49008443,2.59330852
1.13756878,6.27799569,1.03177562,2.41608727,0.01516848,0.31088868,0.06816323,0.86197048,1.43960113,2.48639410
1.14357179,6.06283917,0.98530738,2.34733927,0.01480693,0.29691430,0.06520148,0.84261835,1.39037050,2.38511835
1.14957479,5.84817224,0.94004411,2.27201959,0.01442727,0.28377489,0.06223141,0.82340578,1.34262592,2.28966730
1.15557779,5.63497309,0.89603060,2.19089395,0.01403692,0.27160110,0.05927155,0.80414167,1.29663947,2.20023258
1.16158079,5.42440864,0.85331561,2.10487978,0.01364413,0.26051725,0.05634103,0.78466081,1.25272192,2.11702551
1.16758379,5.21783124,0.81196085,2.01502693,0.01325785,0.25063918,0.05345951,0.76483392,1.21121900,2.04028561
1.17358679,5.01676135,0.77204802,1.92249321,0.01288765,0.24207153,0.05064693,0.74457516,1.17250409,1.97028310
1.17958979,4.82285722,0.73368371,1.82851598,0.01254355,0.23490481,0.04792330,0.72384695,1.13696768,1.90731549
1.18559280,4.63787312,0.69700179,1.73438102,0.01223591,0.22921228,0.04530835,0.70266191,1.10500410,1.85169869
1.19159580,4.46360859,0.66216356,1.64138995,0.01197531,0.22504686,0.04282117,0.68108203,1.07699629,1.80375317
1.19759880,4.30185110,0.62935538,1.55082759,0.01177249,0.22243816,0.04047980,0.65921513,1.05329930,1.76378643
1.20360180,4.15431517,0.59878434,1.46393043,0.01163820,0.22138996,0.03830089,0.63720905,1.03422340,1.73207263
1.20960480,4.02258078,0.57067183,1.38185731,0.01158320,0.22187819,0.03629930,0.61524379,1.02001762,1.70883084
1.21560780,3.90803402,0.54524582,1.30566318,0.01161813,0.22384962,0.03448778,0.59352227,1.01085456,1.69420319
1.22161081,3.81181268,0.52273182,1.23627677,0.01175354,0.22722133,0.03287670,0.57226012,1.00681726,1.68823423
1.22761381,3.73475902,0.50334327,1.17448242,0.01199980,0.23188112,0.03147379,0.55167514,1.00788879,1.69085269
1.23361681,3.67738189,0.48727167,1.12090660,0.01236703,0.23768889,0.03028408,0.53197694,1.01394506,1.70185674
1.23961981,3.63982953,0.47467692,1.07600904,0.01286506,0.24447887,0.02930976,0.51335732,1.02475138,1.72090361
1.24562281,3.62187417,0.46567837,1.04007831,0.01350331,0.25206295,0.02855025,0.49598187,1.03996287,1.74750428
1.25162581,3.62290880,0.46034685,1.01323188,0.01429064,0.26023466,0.02800224,0.47998311,1.05912895,1.78102351
1.25762881,3.64195621,0.45869816,0.99541994,0.01523517,0.26877403,0.02765986,0.46545554,1.08170168,1.82068550
1.26363182,3.67768973,0.46068829,0.98643285,0.01634402,0.27745292,0.02751489,0.45245275,1.10704781,1.86558491
1.26963482,3.72846463,0.46621045,0.98591155,0.01762302,0.28604087,0.02755698,0.44098664,1.13446402,1.91470290
1.27563782,3.79235904,0.47509428,0.99336055,0.01907634,0.29431104,0.02777398,0.43102871,1.16319497,1.96692768
1.28164082,3.86722265,0.48710713,1.00816297,0.02070613,0.30204623,0.02815218,0.42251337,1.19245321,2.02107856
1.28764382,3.95073138,0.50195741,1.02959706,0.02251206,0.30904471,0.02867664,0.41534278,1.22144055,2.07593276
1.29364682,4.04044594,0.51930008,1.05685403,0.02449088,0.31512558,0.02933147,0.40939325,1.24936983,2.13025381
1.29964982,4.13387252,0.53874382,1.08905653,0.02663600,0.32013363,0.03010011,0.40452252,1.27548636,2.18282054
1.30565283,4.22852324,0.55985991,1.12527758,0.02893711,0.32394333,0.03096560,0.40057765,1.29908825,2.23245548
1.31165583,4.32197478,0.58219238,1.16455971,0.03137981,0.32646204,0.03191076,0.39740308,1.31954486,2.27805182
1.31765883,4.41192330,0.60526904,1.20593392,0.03394543,0.32763215,0.03291843,0.39484844,1.33631271,2.31859774
1.32366183,4.49623421,0.62861312,1.24843832,0.03661089,0.32743209,0.03397160,0.39277568,1.34894834,2.35319767
1.32966483,4.57298556,0.65175507,1.29113622,0.03934876,0.32587638,0.03505356,0.39106516,1.35711761,2.38108958
1.33566783,4.64050408,0.67424398,1.33313353,0.04212750,0.32301438,0.03614800,0.38962060,1.36060136,2.40165803
1.34167084,4.69739325,0.69565847,1.37359508,0.04491183,0.31892818,0.03723910,0.38837232,1.35929715,2.41444277
1.34767384,4.74255304,0.71561644,1.41175988,0.04766334,0.31372934,0.03831164,0.38727909,1.35321727,2.41914268
1.35367684,4.77519126,0.73378352,1.44695486,0.05034130,0.30755493,0.03935104,0.38632819,1.34248320,2.41561541
1.35967984,4.79482660,0.74987988,1.47860693,0.05290352,0.30056269,0.04034345,0.38553389,1.32731689,2.40387283
1.36568284,4.80128392,0.76368524,1.50625308,0.05530751,0.29292584,0.04127583,0.38493455,1.30802928,2.38407284
1.37168584,4.79468213,0.77504193,1.52954815,0.05751161,0.28482736,0.04213606,0.38458838,1.28500671,2.35650793
1.37768884,4.77541558,0.78385597,1.54827001,0.05947620,0.27645422,0.04291302,0.38456827,1.25869574,2.32159119
1.38369185,4.74412963,0.79009628,1.56232189,0.06116500,0.26799158,0.04359674,0.38495595,1.22958704,2.27984036
1.38969485,4.70169137,0.79379202,1.57173158,0.06254618,0.25961728,0.04417848,0.38583581,1.19819914,2.23186047
1.39569785,4.64915637,0.79502828,1.57664733,0.06359345,0.25149668,0.04465091,0.38728878,1.16506228,2.17832575
1.40170085,4.58773249,0.79394046,1.57733045,0.06428699,0.24377812,0.04500821,0.38938654,1.13070340,2.11996138
1.40770385,4.51874168,0.79070742,1.57414450,0.06461415,0.23658899,0.04524625,0.39218645,1.09563225,2.05752552
1.41370685,4.44358082,0.78554388,1.56754141,0.06456991,0.23003276,0.04536267,0.39572730,1.06032936,1.99179211
1.41970985,4.36368248,0.77869230,1.55804465,0.06415714,0.22418675,0.04535698,0.40002628,1.02523591,1.92353483
1.42571286,4.28047661,0.77041451,1.54623011,0.06338649,0.21910092,0.04523071,0.40507713,0.99074583,1.85351242
