energy_ev,total_up,Ag_p_up,Ag_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.11705853,0.77343283,0.24661695,0.16796981,0.05096465,0.02587340,0.22819155,0.02255730,0.31194522
0.12306153,0.80424394,0.25397011,0.17360255,0.05410558,0.02708684,0.23529117,0.02365499,0.32965200
0.12906453,0.84225199,0.26356003,0.18065294,0.05773689,0.02837254,0.24433860,0.02492704,0.35101520
0.13506753,0.88647369,0.27507146,0.18890514,0.06181495,0.02969312,0.25503618,0.02634700,0.37566187
0.14107054,0.93583793,0.28816227,0.19812606,0.06629076,0.03101009,0.26706332,0.02788605,0.40317167
0.14707354,0.98920912,0.30247164,0.20807117,0.07111136,0.03228500,0.28008497,0.02951374,0.43308201
0.15307654,1.04541178,0.31762853,0.21849056,0.07622124,0.03348048,0.29376035,0.03119891,0.46489414
0.15907954,1.10325605,0.33326023,0.22913509,0.08156374,0.03456138,0.30775177,0.03291048,0.49808027
0.16508254,1.16156371,0.34900081,0.23976240,0.08708251,0.03549576,0.32173330,0.03461839,0.53209191
0.17108554,1.21919413,0.36449935,0.25014276,0.09272275,0.03625586,0.33539915,0.03629440,0.56636923
0.17708854,1.27506946,0.37942774,0.26006449,0.09843246,0.03681883,0.34847135,0.03791285,0.60035142
0.18309155,1.32819852,0.39348779,0.26933889,0.10416340,0.03716741,0.36070664,0.03945142,0.63348788
0.18909455,1.37769841,0.40641761,0.27780434,0.10987188,0.03729035,0.37190220,0.04089165,0.66524984
0.19509755,1.42281320,0.41799682,0.28532963,0.11551932,0.03718264,0.38190007,0.04221939,0.69514211
0.20110055,1.46292906,0.42805068,0.29181625,0.12107252,0.03684550,0.39059004,0.04342509,0.72271446
0.20710355,1.49758503,0.43645277,0.29719964,0.12650366,0.03628620,0.39791094,0.04450392,0.74757223
0.21310655,1.52647908,0.44312629,0.30144924,0.13179006,0.03551764,0.40385015,0.04545563,0.76938554
0.21910955,1.54946908,0.44804384,0.30456748,0.13691375,0.03455770,0.40844153,0.04628441,0.78789687
0.22511256,1.56656868,0.45122567,0.30658759,0.14186082,0.03342851,0.41176163,0.04699837,0.80292629
0.23111556,1.57793809,0.45273660,0.30757053,0.14662068,0.03215551,0.41392453,0.04760905,0.81437437
0.23711856,1.58387026,0.45268158,0.30760100,0.15118530,0.03076651,0.41507545,0.04813073,0.82222224
0.24312156,1.58477300,0.45120018,0.30678277,0.15554840,0.02929060,0.41538349,0.04857967,0.82652898
0.24912456,1.58114775,0.44846021,0.30523362,0.15970482,0.02775719,0.41503371,0.04897332,0.82742617
0.25512756,1.57356613,0.44465071,0.30308004,0.16364994,0.02619495,0.41421907,0.04932949,0.82511011
0.26113057,1.56264512,0.43997473,0.30045192,0.16737934,0.02463098,0.41313250,0.04966561,0.81983169
0.26713357,1.54902211,0.43464196,0.29747757,0.17088870,0.02308999,0.41195948,0.04999799,0.81188475
0.27313657,1.53333088,0.42886172,0.29427914,0.17417384,0.02159366,0.41087140,0.05034121,0.80159322
0.27913957,1.51617951,0.42283647,0.29096878,0.17723106,0.02016020,0.41002000,0.05070766,0.78929780
0.28514257,1.49813119,0.41675604,0.28764551,0.18005760,0.01880402,0.40953315,0.05110717,0.77534282
0.29114557,1.47968860,0.41079285,0.28439307,0.18265223,0.01753559,0.40951190,0.05154680,0.76006385
0.29714857,1.46128238,0.40509815,0.28127863,0.18501597,0.01636153,0.41002904,0.05203080,0.74377673
0.30315158,1.44326410,0.39979944,0.27835255,0.18715275,0.01528474,0.41112907,0.05256066,0.72676850
0.30915458,1.42590360,0.39499896,0.27564887,0.18907004,0.01430477,0.41282937,0.05313535,0.70929049
0.31515758,1.40939080,0.39077338,0.27318678,0.19077936,0.01341819,0.41512264,0.05375158,0.69155407
0.32116058,1.39384123,0.38717442,0.27097257,0.19229660,0.01261916,0.41798015,0.05440422,0.67372877
0.32716358,1.37930510,0.38423045,0.26900218,0.19364216,0.01189992,0.42135577,0.05508673,0.65594312
0.33316658,1.36577896,0.38194879,0.26726411,0.19484087,0.01125137,0.42519037,0.05579158,0.63828768
0.33916958,1.35321916,0.38031854,0.26574239,0.19592165,0.01066368,0.42941651,0.05651078,0.62082007
0.34517259,1.34155637,0.37931392,0.26441959,0.19691705,0.01012674,0.43396300,0.05723630,0.60357151
0.35117559,1.33071017,0.37889769,0.26327970,0.19786253,0.00963070,0.43875921,0.05796049,0.58655441
0.35717859,1.32060297,0.37902470,0.26231052,0.19879571,0.00916632,0.44373896,0.05867646,0.56977038
0.36318159,1.31117240,0.37964522,0.26150582,0.19975547,0.00872536,0.44884384,0.05937836,0.55321816
0.36918459,1.30238167,0.38070810,0.26086676,0.20078109,0.00830078,0.45402571,0.06006169,0.53690089
0.37518759,1.29422719,0.38216344,0.26040281,0.20191136,0.00788687,0.45924851,0.06072340,0.52083237
0.38119060,1.28674327,0.38396482,0.26013203,0.20318371,0.00747940,0.46448917,0.06136202,0.50504179
0.38719360,1.28000348,0.38607090,0.26008058,0.20463345,0.00707552,0.46973774,0.06197768,0.48957674
0.39319660,1.27411885,0.38844641,0.26028177,0.20629304,0.00667375,0.47499653,0.06257203,0.47450434
0.39919960,1.26923273,0.39106251,0.26077430,0.20819132,0.00627383,0.48027863,0.06314814,0.45991050
0.40520260,1.26551280,0.39389641,0.26160018,0.21035287,0.00587655,0.48560555,0.06371026,0.44589732
0.41120560,1.26314047,0.39693038,0.26280204,0.21279724,0.00548353,0.49100430,0.06426351,0.43257884
0.41720860,1.26229827,0.40015025,0.26442021,0.21553820,0.00509702,0.49650387,0.06481358,0.42007556
0.42321161,1.26315579,0.40354327,0.26648957,0.21858284,0.00471968,0.50213140,0.06536629,0.40850794
0.42921461,1.26585500,0.40709572,0.26903633,0.22193069,0.00435437,0.50790801,0.06592708,0.39798935
0.43521761,1.27049561,0.41079025,0.27207495,0.22557264,0.00400393,0.51384473,0.06650062,0.38861896
0.44122061,1.27712142,0.41460309,0.27560530,0.22948997,0.00367104,0.51993855,0.06709018,0.38047503
0.44722361,1.28570835,0.41850150,0.27961026,0.23365327,0.00335807,0.52616885,0.06769726,0.37360885
0.45322661,1.29615514,0.42244144,0.28405396,0.23802158,0.00306694,0.53249456,0.06832107,0.36804002
0.45922961,1.30827725,0.42636586,0.28888072,0.24254170,0.00279912,0.53885216,0.06895819,0.36375304
0.46523262,1.32180472,0.43020365,0.29401489,0.24714782,0.00255551,0.54515482,0.06960232,0.36069573
0.47123562,1.33638432,0.43386950,0.29936172,0.25176162,0.00233648,0.55129278,0.07024417,0.35877949
0.47723862,1.35158635,0.43726471,0.30480916,0.25629283,0.00214188,0.55713517,0.07087151,0.35788140
0.48324162,1.36691602,0.44027919,0.31023080,0.26064055,0.00197108,0.56253330,0.07146936,0.35784827
0.48924462,1.38182926,0.44279440,0.31548975,0.26469505,0.00182303,0.56732535,0.07202050,0.35850231
0.49524762,1.39575245,0.44468741,0.32044334,0.26834039,0.00169633,0.57134245,0.07250600,0.35964830
0.50125063,1.40810525,0.44583578,0.32494864,0.27145755,0.00158933,0.57441583,0.07290606,0.36108187
0.50725363,1.41832576,0.44612318,0.32886838,0.27392815,0.00150021,0.57638487,0.07320088,0.36259851
0.51325663,1.42589654,0.44544534,0.33207713,0.27563856,0.00142705,0.57710551,0.07337174,0.36400284
0.51925963,1.43037060,0.44371612,0.33446733,0.27648416,0.00136796,0.57645881,0.07340203,0.36511783
0.52526263,1.43139557,0.44087338,0.33595499,0.27637365,0.00132107,0.57435897,0.07327832,0.36579328
0.53126563,1.42873505,0.43688417,0.33648465,0.27523314,0.00128469,0.57076051,0.07299132,0.36591326
0.53726863,1.42228565,0.43174898,0.33603325,0.27300970,0.00125728,0.56566401,0.07253674,0.36540220
0.54327164,1.41208877,0.42550473,0.33461284,0.26967435,0.00123752,0.55912012,0.07191588,0.36422909
0.54927464,1.39833624,0.41822631,0.33227169,0.26522404,0.00122433,0.55123146,0.07113604,0.36240979
0.55527764,1.38136919,0.41002632,0.32909386,0.25968275,0.00121686,0.54215218,0.07021058,0.36000712
0.56128064,1.36167016,0.40105320,0.32519713,0.25310140,0.00121451,0.53208513,0.06915867,0.35712888
0.56728364,1.33984846,0.39148755,0.32072922,0.24555670,0.00121688,0.52127667,0.06800477,0.35392376
0.57328664,1.31661938,0.38153680,0.31586269,0.23714882,0.00122375,0.51000923,0.06677775,0.35057541
0.57928964,1.29277817,0.37142859,0.31078843,0.22799813,0.00123503,0.49859202,0.06550977,0.34729490
0.58529265,1.26917002,0.36140293,0.30570827,0.21824110,0.00125076,0.48735028,0.06423496,0.34431194
0.59129565,1.24665728,0.35170373,0.30082696,0.20802553,0.00127097,0.47661350,0.06298789,0.34186542
0.59729865,1.22608578,0.34256991,0.29634389,0.19750540,0.00129574,0.46670326,0.06180206,0.34019347
0.60330165,1.20825157,0.33422667,0.29244501,0.18683557,0.00132506,0.45792129,0.06070836,0.33952374
0.60930465,1.19386994,0.32687722,0.28929531,0.17616664,0.00135884,0.45053825,0.05973359,0.34006428
0.61530765,1.18354801,0.32069543,0.28703223,0.16564008,0.00139685,0.44478380,0.05889924,0.34199536
0.62131066,1.17776220,0.31581976,0.28576030,0.15538403,0.00143871,0.44083849,0.05822047,0.34546266
0.62731366,1.17684163,0.31234859,0.28554731,0.14550982,0.00148385,0.43882777,0.05770543,0.35057204
0.63331666,1.18095795,0.31033733,0.28642211,0.13610937,0.00153151,0.43881831,0.05735489,0.35738605
0.63931966,1.19012203,0.30979725,0.28837413,0.12725358,0.00158076,0.44081687,0.05716227,0.36592226
0.64532266,1.20418730,0.31069606,0.29135463,0.11899170,0.00163051,0.44477162,0.05711402,0.37615344
0.65132566,1.22285944,0.31296020,0.29527955,0.11135166,0.00167952,0.45057578,0.05719039,0.38800922
0.65732866,1.24571154,0.31647856,0.30003375,0.10434124,0.00172646,0.45807325,0.05736642,0.40137937
0.66333167,1.27220380,0.32110748,0.30547637,0.09795009,0.00176993,0.46706596,0.05761324,0.41611810
0.66933467,1.30170652,0.32667664,0.31144709,0.09215223,0.00180854,0.47732242,0.05789950,0.43204919
0.67533767,1.33352509,0.33299570,0.31777279,0.08690907,0.00184093,0.48858707,0.05819295,0.44897172
0.68134067,1.36692560,0.33986103,0.32427442,0.08217261,0.00186582,0.50058980,0.05846190,0.46666585
0.68734367,1.40115987,0.34706259,0.33077359,0.07788877,0.00188210,0.51305528,0.05867674,0.48489851
0.69334667,1.43548851,0.35439033,0.33709864,0.07400057,0.00188883,0.52571163,0.05881123,0.50342864
0.69934967,1.46920138,0.36164009,0.34308994,0.07045103,0.00188529,0.53829799,0.05884352,0.52201191
0.70535268,1.50163430,0.36861864,0.34860415,0.06718576,0.00187102,0.55057081,0.05875698,0.54040464
0.71135568,1.53218192,0.37514785,0.35351733,0.06415505,0.00184583,0.56230856,0.05854068,0.55836704
0.71735868,1.56030629,0.38106780,0.35772687,0.06131537,0.00180978,0.57331486,0.05818950,0.57566558
0.72336168,1.58554136,0.38623887,0.36115219,0.05863047,0.00176323,0.58342001,0.05770400,0.59207489
0.72936468,1.60749373,0.39054286,0.36373436,0.05607177,0.00170678,0.59248106,0.05708990,0.60737901
0.73536768,1.62584010,0.39388326,0.36543474,0.05361833,0.00164126,0.60038052,0.05635740,0.62137234
0.74137069,1.64032225,0.39618470,0.36623282,0.05125645,0.00156772,0.60702415,0.05552018,0.63386054
0.74737369,1.65074026,0.39739185,0.36612353,0.04897873,0.00148735,0.61233789,0.05459437,0.64466138
0.75337669,1.65694480,0.39746787,0.36511423,0.04678302,0.00140145,0.61626455,0.05359740,0.65360580
0.75937969,1.65882934,0.39639258,0.36322160,0.04467113,0.00131140,0.61876027,0.05254682,0.66053941
0.76538269,1.65632295,0.39416062,0.36046870,0.04264750,0.00121862,0.61979130,0.05145927,0.66532420
0.77138569,1.64938427,0.39077953,0.35688233,0.04071782,0.00112450,0.61933124,0.05034953,0.66784086
0.77738869,1.63799719,0.38626807,0.35249091,0.03888783,0.00103036,0.61735894,0.04922973,0.66799132
0.78339170,1.62216830,0.38065474,0.34732294,0.03716224,0.00093746,0.61385733,0.04810885,0.66570156
0.78939470,1.60192638,0.37397663,0.34140609,0.03554389,0.00084690,0.60881301,0.04699238,0.66092462
0.79539770,1.57732374,0.36627844,0.33476699,0.03403312,0.00075966,0.60221685,0.04588228,0.65364339
0.80140070,1.54843905,0.35761201,0.32743152,0.03262744,0.00067657,0.59406539,0.04477715,0.64387323
0.80740370,1.51538152,0.34803588,0.31942576,0.03132146,0.00059828,0.58436295,0.04367259,0.63166406
0.81340670,1.47829569,0.33761517,0.31077725,0.03010698,0.00052528,0.57312418,0.04256179,0.61710177
0.81940970,1.43736652,0.32642158,0.30151655,0.02897342,0.00045789,0.56037707,0.04143619,0.60030886
0.82541271,1.39282415,0.31453343,0.29167890,0.02790827,0.00039630,0.54616591,0.04028624,0.58144408
0.83141571,1.34494779,0.30203565,0.28130588,0.02689774,0.00034054,0.53055412,0.03910221,0.56070110
0.83741871,1.29406848,0.28901971,0.27044689,0.02592750,0.00029053,0.51362672,0.03787498,0.53830621
0.84342171,1.24057018,0.27558345,0.25916028,0.02498331,0.00024609,0.49549224,0.03659668,0.51451502
0.84942471,1.18488904,0.26183061,0.24751419,0.02405177,0.00020695,0.47628376,0.03526137,0.48960832
0.85542771,1.12751072,0.24787025,0.23558683,0.02312089,0.00017279,0.45615920,0.03386546,0.46388719
0.86143072,1.06896575,0.23381584,0.22346633,0.02218060,0.00014324,0.43530062,0.03240804,0.43766763
0.86743372,1.00982294,0.21978416,0.21125001,0.02122314,0.00011789,0.41391251,0.03089102,0.41127474
0.87343672,0.95068119,0.20589398,0.19904326,0.02024328,0.00009633,0.39221921,0.02931912,0.38503675
0.87943972,0.89215978,0.19226454,0.18695785,0.01923841,0.00007814,0.37046137,0.02769974,0.35927913
0.88544272,0.83488758,0.17901388,0.17510999,0.01820852,0.00006294,0.34889174,0.02604260,0.33431880
0.89144572,0.77949154,0.16625699,0.16361802,0.01715600,0.00005033,0.32777026,0.02435940,0.31045868
0.89744872,0.72658471,0.15410407,0.15259989,0.01608537,0.00003996,0.30735879,0.02266330,0.28798275
0.90345173,0.67675431,0.14265860,0.14217061,0.01500296,0.00003149,0.28791546,0.02096842,0.26715155
0.90945473,0.63055003,0.13201553,0.13243957,0.01391641,0.00002465,0.26968904,0.01928925,0.24819833
0.91545773,0.58847304,0.12225963,0.12350806,0.01283433,0.00001915,0.25291330,0.01764018,0.23132573
0.92146073,0.55096582,0.11346385,0.11546683,0.01176575,0.00001477,0.23780171,0.01603494,0.21670313
0.92746373,0.51840314,0.10568797,0.10839395,0.01071977,0.00001131,0.22454246,0.01448622,0.20446451
0.93346673,0.49108436,0.09897738,0.10235293,0.00970512,0.00000860,0.21329415,0.01300525,0.19470694
0.93946973,0.46922717,0.09336218,0.09739113,0.00872984,0.00000649,0.20418197,0.01160159,0.18748951
0.94547274,0.45296296,0.08885650,0.09353861,0.00780103,0.00000486,0.19729482,0.01028289,0.18283287
0.95147574,0.44233377,0.08545810,0.09080730,0.00692459,0.00000362,0.19268307,0.00905485,0.18071915
0.95747874,0.43729109,0.08314834,0.08919062,0.00610516,0.00000267,0.19035734,0.00792113,0.18109253
0.96348174,0.43769641,0.08189239,0.08866347,0.00534602,0.00000196,0.19028812,0.00688350,0.18386013
0.96948474,0.44332362,0.08163982,0.08918273,0.00464909,0.00000143,0.19240635,0.00594193,0.18889362
0.97548774,0.45386321,0.08232545,0.09068805,0.00401503,0.00000103,0.19660489,0.00509474,0.19603129
0.98149075,0.46892835,0.08387062,0.09310310,0.00344329,0.00000074,0.20274094,0.00433888,0.20508072
0.98749375,0.48806266,0.08618463,0.09633725,0.00293229,0.00000053,0.21063928,0.00367011,0.21582211
0.99349675,0.51074971,0.08916662,0.10028751,0.00247957,0.00000037,0.22009637,0.00308329,0.22801217
0.99949975,0.53642396,0.09270757,0.10484077,0.00208196,0.00000026,0.23088508,0.00257260,0.24138868
1.00550275,0.56448299,0.09669258,0.10987644,0.00173574,0.00000018,0.24276004,0.00213178,0.25567549
1.01150575,0.59430070,0.10100332,0.11526907,0.00143683,0.00000013,0.25546348,0.00175435,0.27058805
1.01750875,0.62524119,0.10552058,0.12089127,0.00118094,0.00000009,0.26873127,0.00143379,0.28583922
1.02351176,0.65667280,0.11012676,0.12661655,0.00096371,0.00000006,0.28229907,0.00116370,0.30114527
1.02951476,0.68798197,0.11470850,0.13232218,0.00078084,0.00000004,0.29590843,0.00093795,0.31623182
1.03551776,0.71858638,0.11915894,0.13789180,0.00062815,0.00000003,0.30931246,0.00075075,0.33083960
1.04152076,0.74794694,0.12337996,0.14321794,0.00050171,0.00000002,0.32228102,0.00059673,0.34472966
1.04752376,0.77557812,0.12728407,0.14820403,0.00039785,0.00000001,0.33460526,0.00047101,0.35768806
1.05352676,0.80105632,0.13079586,0.15276616,0.00031324,0.00000001,0.34610111,0.00036918,0.36952961
1.05952976,0.82402595,0.13385316,0.15683427,0.00024485,0.00000001,0.35661197,0.00028734,0.38010066
1.06553277,0.84420297,0.13640768,0.16035291,0.00019003,0.00000000,0.36601018,0.00022208,0.38928076
1.07153577,0.86137592,0.13842524,0.16328143,0.00014642,0.00000000,0.37419746,0.00017044,0.39698323
1.07753877,0.87540448,0.13988545,0.16559375,0.00011201,0.00000000,0.38110435,0.00012989,0.40315460
1.08354177,0.88621580,0.14078113,0.16727757,0.00008507,0.00000000,0.38668860,0.00009830,0.40777296
1.08954477,0.89379883,0.14111720,0.16833331,0.00006415,0.00000000,0.39093292,0.00007386,0.41084546
1.09554777,0.89819733,0.14090937,0.16877265,0.00004803,0.00000000,0.39384200,0.00005511,0.41240515
1.10155078,0.89950178,0.14018264,0.16861689,0.00003570,0.00000000,0.39543928,0.00004083,0.41250725
1.10755378,0.89784100,0.13896957,0.16789524,0.00002634,0.00000000,0.39576359,0.00003004,0.41122529
1.11355678,0.89337390,0.13730869,0.16664311,0.00001930,0.00000000,0.39486580,0.00002194,0.40864725
1.11955978,0.88628187,0.13524285,0.16490048,0.00001404,0.00000000,0.39280599,0.00001592,0.40487195
1.12556278,0.87676232,0.13281777,0.16271048,0.00001014,0.00000000,0.38965093,0.00001146,0.40000594
1.13156578,0.86502351,0.13008077,0.16011829,0.00000727,0.00000000,0.38547234,0.00000820,0.39416096
1.13756878,0.85128101,0.12707984,0.15717019,0.00000517,0.00000000,0.38034576,0.00000582,0.38745207
1.14357179,0.83575574,0.12386281,0.15391310,0.00000366,0.00000000,0.37435010,0.00000410,0.37999654
1.14957479,0.81867332,0.12047693,0.15039423,0.00000257,0.00000000,0.36756779,0.00000287,0.37191334
1.15557779,0.80026473,0.11696861,0.14666106,0.00000179,0.00000000,0.36008545,0.00000200,0.36332316
1.16158079,0.78076766,0.11338334,0.14276152,0.00000124,0.00000000,0.35199481,0.00000138,0.35434874
1.16758379,0.76042821,0.10976571,0.13874417,0.00000085,0.00000000,0.34339371,0.00000094,0.34511547
1.17358679,0.73950236,0.10615955,0.13465846,0.00000058,0.00000000,0.33438698,0.00000064,0.33575178
1.17958979,0.71825693,0.10260795,0.13055486,0.00000039,0.00000000,0.32508697,0.00000043,0.32638933
1.18559280,0.69696928,0.09915328,0.12648482,0.00000026,0.00000000,0.31561350,0.00000029,0.31716264
1.19159580,0.67592578,0.09583699,0.12250056,0.00000018,0.00000000,0.30609320,0.00000019,0.30820821
1.19759880,0.65541847,0.09269925,0.11865451,0.00000012,0.00000000,0.29665800,0.00000013,0.29966274
1.20360180,0.63574021,0.08977844,0.11499849,0.00000008,0.00000000,0.28744282,0.00000008,0.29166074
1.20960480,0.61717811,0.08711034,0.11158262,0.00000005,0.00000000,0.27858260,0.00000005,0.28433133
1.21560780,0.60000563,0.08472723,0.10845400,0.00000003,0.00000000,0.27020856,0.00000004,0.27779449
1.22161081,0.58447374,0.08265684,0.10565517,0.00000002,0.00000000,0.26244410,0.00000002,0.27215692
1.22761381,0.57080152,0.08092121,0.10322254,0.00000001,0.00000000,0.25540042,0.00000001,0.26750761
1.23361681,0.55916692,0.07953560,0.10118480,0.00000001,0.00000000,0.24917217,0.00000001,0.26391364
1.23961981,0.54969813,0.07850745,0.09956144,0.00000001,0.00000000,0.24383333,0.00000001,0.26141624
1.24562281,0.54246622,0.07783556,0.09836148,0.00000000,0.00000000,0.23943373,0.00000000,0.26002754
1.25162581,0.53747962,0.07750950,0.09758260,0.00000000,0.00000000,0.23599626,0.00000000,0.25972826
1.25762881,0.53468083,0.07750930,0.09721057,0.00000000,0.00000000,0.23351516,0.00000000,0.26046647
1.26363182,0.53394570,0.07780560,0.09721917,0.00000000,0.00000000,0.23195532,0.00000000,0.26215767
1.26963482,0.53508545,0.07836006,0.09757065,0.00000000,0.00000000,0.23125294,0.00000000,0.26468617
1.27563782,0.53785144,0.07912628,0.09821661,0.00000000,0.00000000,0.23131725,0.00000000,0.26790787
1.28164082,0.54194261,0.08005099,0.09909938,0.00000000,0.00000000,0.23203343,0.00000000,0.27165428
1.28764382,0.54701507,0.08107563,0.10015382,0.00000000,0.00000000,0.23326662,0.00000000,0.27573769
1.29364682,0.55269370,0.08213820,0.10130943,0.00000000,0.00000000,0.23486661,0.00000000,0.27995718
1.29964982,0.55858495,0.08317518,0.10249268,0.00000000,0.00000000,0.23667322,0.00000000,0.28410527
1.30565283,0.56429034,0.08412368,0.10362953,0.00000000,0.00000000,0.23852200,0.00000000,0.28797487
1.31165583,0.56942001,0.08492350,0.10464781,0.00000000,0.00000000,0.24024989,0.00000000,0.29136619
1.31765883,0.57360566,0.08551903,0.10547967,0.00000000,0.00000000,0.24170076,0.00000000,0.29409333
1.32366183,0.57651222,0.08586111,0.10606362,0.00000000,0.00000000,0.24273041,0.00000000,0.29599010
1.32966483,0.57784795,0.08590839,0.10634640,0.00000000,0.00000000,0.24321089,0.00000000,0.29691511
1.33566783,0.57737225,0.08562857,0.10628436,0.00000000,0.00000000,0.24303396,0.00000000,0.29675553
1.34167084,0.57490129,0.08499910,0.10584449,0.00000000,0.00000000,0.24211360,0.00000000,0.29542977
1.34767384,0.57031098,0.08400754,0.10500491,0.00000000,0.00000000,0.24038748,0.00000000,0.29288878
1.35367684,0.56353756,0.08265151,0.10375496,0.00000000,0.00000000,0.23781742,0.00000000,0.28911598
1.35967984,0.55457588,0.08093824,0.10209483,0.00000000,0.00000000,0.23438889,0.00000000,0.28412609
1.36568284,0.54347551,0.07888387,0.10003485,0.00000000,0.00000000,0.23010969,0.00000000,0.27796279
1.37168584,0.53033529,0.07651230,0.09759444,0.00000000,0.00000000,0.22500791,0.00000000,0.27069554
1.37768884,0.51529648,0.07385403,0.09480081,0.00000000,0.00000000,0.21912935,0.00000000,0.26241562
1.38369185,0.49853510,0.07094471,0.09168753,0.00000000,0.00000000,0.21253465,0.00000000,0.25323191
1.38969485,0.48025394,0.06782367,0.08829306,0.00000000,0.00000000,0.20529615,0.00000000,0.24326632
1.39569785,0.46067446,0.06453250,0.08465918,0.00000000,0.00000000,0.19749487,0.00000000,0.23264932
1.40170085,0.44002921,0.06111367,0.08082965,0.00000000,0.00000000,0.18921748,0.00000000,0.22151571
1.40770385,0.41855489,0.05760922,0.07684883,0.00000000,0.00000000,0.18055370,0.00000000,0.21000076
1.41370685,0.39648626,0.05405973,0.07276062,0.00000000,0.00000000,0.17159387,0.00000000,0.19823690
1.41970985,0.37405123,0.05050338,0.06860750,0.00000000,0.00000000,0.16242707,0.00000000,0.18635102
1.42571286,0.35146687,0.04697526,0.06442981,0.00000000,0.00000000,0.15313949,0.00000000,0.17446232
1.43171586,0.32893671,0.04350693,0.06026522,0.00000001,0.00000000,0.14381334,0.00000001,0.16268093
1.43771886,0.30664881,0.04012606,0.05614841,0.00000001,0.00000000,0.13452603,0.00000001,0.15110700
1.44372186,0.28477493,0.03685637,0.05211091,0.00000002,0.00000000,0.12534973,0.00000001,0.13983037
1.44972486,0.26347024,0.03371766,0.04818103,0.00000003,0.00000000,0.11635108,0.00000002,0.12893064
1.45572786,0.24287373,0.03072598,0.04438396,0.00000004,0.00000000,0.10759125,0.00000003,0.11847761
1.46173087,0.22310888,0.02789384,0.04074192,0.00000007,0.00000001,0.09912595,0.00000005,0.10853195
1.46773387,0.20428463,0.02523059,0.03727433,0.00000010,0.00000001,0.09100565,0.00000008,0.09914600
1.47373687,0.18649648,0.02274273,0.03399803,0.00000015,0.00000001,0.08327577,0.00000012,0.09036464
1.47973987,0.16982745,0.02043429,0.03092748,0.00000023,0.00000002,0.07597682,0.00000019,0.08222614
1.48574287,0.15434903,0.01830718,0.02807494,0.00000035,0.00000003,0.06914461,0.00000028,0.07476289
1.49174587,0.14012197,0.01636150,0.02545064,0.00000052,0.00000005,0.06281028,0.00000042,0.06800214
1.49774887,0.12719683,0.01459587,0.02306291,0.00000076,0.00000007,0.05700039,0.00000062,0.06196639
1.50375188,0.11561433,0.01300764,0.02091822,0.00000112,0.00000010,0.05173685,0.00000090,0.05667378
1.50975488,0.10540553,0.01159317,0.01902129,0.00000163,0.00000015,0.04703693,0.00000132,0.05213823
1.51575788,0.09659177,0.01034796,0.01737503,0.00000235,0.00000022,0.04291308,0.00000190,0.04836937
1.52176088,0.08918451,0.00926682,0.01598057,0.00000338,0.00000032,0.03937284,0.00000273,0.04537239
1.52776388,0.08318499,0.00834395,0.01483719,0.00000482,0.00000045,0.03641867,0.00000390,0.04314767
1.53376688,0.07858378,0.00757306,0.01394226,0.00000681,0.00000064,0.03404778,0.00000551,0.04169031
1.53976988,0.07536033,0.00694744,0.01329114,0.00000957,0.00000089,0.03225198,0.00000774,0.04098959
1.54577289,0.07348247,0.00645998,0.01287711,0.00001335,0.00000125,0.03101752,0.00001080,0.04102832
1.55177589,0.07290595,0.00610325,0.01269127,0.00001849,0.00000173,0.03032498,0.00001496,0.04178223
1.55777889,0.07357410,0.00586955,0.01272248,0.00002542,0.00000237,0.03014916,0.00002057,0.04321936
1.56378189,0.07541765,0.00575096,0.01295729,0.00003470,0.00000324,0.03045910,0.00002807,0.04529949
1.56978489,0.07835472,0.00573940,0.01337991,0.00004703,0.00000439,0.03121807,0.00003804,0.04797380
1.57578789,0.08229119,0.00582676,0.01397228,0.00006327,0.00000591,0.03238375,0.00005119,0.05118461
1.58179090,0.08712135,0.00600495,0.01471405,0.00008452,0.00000789,0.03390850,0.00006837,0.05486542
1.58779390,0.09272899,0.00626609,0.01558281,0.00011208,0.00001047,0.03573970,0.00009068,0.05894121
1.59379690,0.09898891,0.00660264,0.01655424,0.00014758,0.00001378,0.03782035,0.00011939,0.06332907
1.59979990,0.10576894,0.00700760,0.01760238,0.00019292,0.00001802,0.04008972,0.00015607,0.06793912
1.60580290,0.11293243,0.00747471,0.01870006,0.00025037,0.00002338,0.04248427,0.00020255,0.07267591
1.61180590,0.12034107,0.00799867,0.01981924,0.00032261,0.00003013,0.04493863,0.00026099,0.07743996
1.61780890,0.12785823,0.00857540,0.02093162,0.00041270,0.00003854,0.04738678,0.00033387,0.08212984
1.62381191,0.13535244,0.00920223,0.02200910,0.00052415,0.00004895,0.04976337,0.00042404,0.08664427
1.62981491,0.14270111,0.00987814,0.02302447,0.00066093,0.00006172,0.05200507,0.00053469,0.09088462
1.63581791,0.14979411,0.01060394,0.02395197,0.00082741,0.00007727,0.05405200,0.00066937,0.09475736
1.64182091,0.15653726,0.01138237,0.02476797,0.00102839,0.00009604,0.05584912,0.00083196,0.09817658
1.64782391,0.16285539,0.01221818,0.02545151,0.00126901,0.00011851,0.05734758,0.00102662,0.10106637
1.65382691,0.16869479,0.01311807,0.02598487,0.00155468,0.00014519,0.05850595,0.00125773,0.10336297
1.65982991,0.17402493,0.01409062,0.02635400,0.00189098,0.00017660,0.05929120,0.00152979,0.10501662
