energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,In_p_up,In_p_down,In_d_up,In_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.86143072,1.90856844,-1.90856935,0.96396442,-0.96396492,1.06881053,-1.06881097,0.20840498,-0.20840515,0.00070009,-0.00070009,0.01906115,-0.01906113,0.40387593,-0.40387621
0.86743372,1.97037890,-1.97037993,1.00007905,-1.00007963,1.09972706,-1.09972756,0.21910871,-0.21910890,0.00070813,-0.00070813,0.01804448,-0.01804446,0.42479075,-0.42479106
0.87343672,2.04051621,-2.04051737,1.04064928,-1.04064992,1.13500329,-1.13500386,0.23120808,-0.23120829,0.00071887,-0.00071887,0.01697720,-0.01697719,0.44765359,-0.44765393
0.87943972,2.11853589,-2.11853716,1.08537931,-1.08538001,1.17445144,-1.17445207,0.24465078,-0.24465101,0.00073222,-0.00073222,0.01587816,-0.01587815,0.47224261,-0.47224298
0.88544272,2.20376631,-2.20376769,1.13385871,-1.13385946,1.21776107,-1.21776175,0.25935360,-0.25935385,0.00074802,-0.00074802,0.01476593,-0.01476591,0.49828213,-0.49828251
0.89144572,2.29531223,-2.29531370,1.18556524,-1.18556604,1.26449876,-1.26449949,0.27520257,-0.27520284,0.00076603,-0.00076603,0.01365827,-0.01365826,0.52544590,-0.52544631
0.89744872,2.39206823,-2.39206977,1.23987264,-1.23987348,1.31411322,-1.31411400,0.29205431,-0.29205459,0.00078594,-0.00078594,0.01257171,-0.01257170,0.55336272,-0.55336314
0.90345173,2.49274233,-2.49274394,1.29606333,-1.29606420,1.36594597,-1.36594678,0.30973853,-0.30973883,0.00080741,-0.00080741,0.01152112,-0.01152110,0.58162399,-0.58162441
0.90945473,2.59588907,-2.59589071,1.35334580,-1.35334669,1.41924723,-1.41924806,0.32806187,-0.32806218,0.00083003,-0.00083003,0.01051942,-0.01051941,0.60979330,-0.60979373
0.91545773,2.69995091,-2.69995257,1.41087610,-1.41087701,1.47319670,-1.47319755,0.34681273,-0.34681304,0.00085338,-0.00085338,0.00957744,-0.00957743,0.63741773,-0.63741816
0.92146073,2.80330641,-2.80330806,1.46778261,-1.46778352,1.52692823,-1.52692907,0.36576712,-0.36576744,0.00087706,-0.00087706,0.00870374,-0.00870373,0.66404026,-0.66404068
0.92746373,2.90432289,-2.90432451,1.52319299,-1.52319389,1.57955726,-1.57955809,0.38469530,-0.38469562,0.00090065,-0.00090065,0.00790466,-0.00790465,0.68921309,-0.68921349
0.93346673,3.00141116,-3.00141273,1.57626214,-1.57626300,1.63020997,-1.63021077,0.40336873,-0.40336904,0.00092377,-0.00092377,0.00718437,-0.00718436,0.71251110,-0.71251149
0.93946973,3.09307973,-3.09308122,1.62619977,-1.62620059,1.67805246,-1.67805322,0.42156722,-0.42156752,0.00094612,-0.00094612,0.00654502,-0.00654502,0.73354500,-0.73354536
0.94547274,3.17798562,-3.17798701,1.67229632,-1.67229710,1.72231880,-1.72231951,0.43908584,-0.43908613,0.00096742,-0.00096742,0.00598696,-0.00598696,0.75197347,-0.75197380
0.95147574,3.25497940,-3.25498068,1.71394591,-1.71394663,1.76233636,-1.76233700,0.45574116,-0.45574144,0.00098750,-0.00098750,0.00550900,-0.00550900,0.76751390,-0.76751419
0.95747874,3.32314198,-3.32314312,1.75066508,-1.75066574,1.79754733,-1.79754789,0.47137663,-0.47137689,0.00100626,-0.00100626,0.00510871,-0.00510871,0.77995108,-0.77995134
0.96348174,3.38181136,-3.38181236,1.78210660,-1.78210719,1.82752531,-1.82752580,0.48586667,-0.48586691,0.00102369,-0.00102369,0.00478275,-0.00478275,0.78914365,-0.78914386
0.96948474,3.43059805,-3.43059890,1.80806746,-1.80806797,1.85198626,-1.85198666,0.49911929,-0.49911951,0.00103985,-0.00103985,0.00452718,-0.00452718,0.79502780,-0.79502796
0.97548774,3.46938827,-3.46938896,1.82849080,-1.82849123,1.87079324,-1.87079355,0.51107711,-0.51107731,0.00105489,-0.00105489,0.00433783,-0.00433783,0.79761834,-0.79761847
0.98149075,3.49833511,-3.49833564,1.84346172,-1.84346207,1.88395496,-1.88395518,0.52171670,-0.52171687,0.00106901,-0.00106901,0.00421059,-0.00421059,0.79700699,-0.79700707
0.98749375,3.51783805,-3.51783843,1.85319727,-1.85319753,1.89161824,-1.89161837,0.53104620,-0.53104635,0.00108247,-0.00108247,0.00414171,-0.00414171,0.79335794,-0.79335798
0.99349675,3.52851225,-3.52851248,1.85803120,-1.85803139,1.89405492,-1.89405497,0.53910153,-0.53910166,0.00109553,-0.00109553,0.00412809,-0.00412809,0.78690118,-0.78690118
0.99949975,3.53114926,-3.53114935,1.85839436,-1.85839447,1.89164410,-1.89164406,0.54594122,-0.54594132,0.00110848,-0.00110848,0.00416748,-0.00416748,0.77792373,-0.77792368
1.00550275,3.52667157,-3.52667153,1.85479186,-1.85479190,1.88485066,-1.88485054,0.55164032,-0.55164040,0.00112156,-0.00112156,0.00425866,-0.00425867,0.76675922,-0.76675914
1.01150575,3.51608333,-3.51608319,1.84777819,-1.84777817,1.87420136,-1.87420117,0.55628374,-0.55628379,0.00113502,-0.00113502,0.00440164,-0.00440165,0.75377649,-0.75377638
1.01750875,3.50042017,-3.50041992,1.83793166,-1.83793159,1.86025977,-1.86025951,0.55995937,-0.55995941,0.00114899,-0.00114899,0.00459769,-0.00459770,0.73936749,-0.73936736
1.02351176,3.48070053,-3.48070019,1.82582946,-1.82582934,1.84360129,-1.84360097,0.56275151,-0.56275153,0.00116355,-0.00116356,0.00484941,-0.00484941,0.72393510,-0.72393495
1.02951476,3.45788128,-3.45788087,1.81202453,-1.81202437,1.82478966,-1.82478930,0.56473494,-0.56473494,0.00117871,-0.00117871,0.00516071,-0.00516071,0.70788134,-0.70788117
1.03551776,3.43281966,-3.43281918,1.79702540,-1.79702520,1.80435595,-1.80435554,0.56597006,-0.56597005,0.00119435,-0.00119435,0.00553677,-0.00553678,0.69159638,-0.69159619
1.04152076,3.40624327,-3.40624274,1.78127978,-1.78127955,1.78278095,-1.78278051,0.56649939,-0.56649936,0.00121025,-0.00121025,0.00598393,-0.00598394,0.67544868,-0.67544848
1.04752376,3.37872950,-3.37872892,1.76516260,-1.76516234,1.76048175,-1.76048129,0.56634564,-0.56634560,0.00122612,-0.00122612,0.00650952,-0.00650953,0.65977655,-0.65977636
1.05352676,3.35069479,-3.35069418,1.74896876,-1.74896848,1.73780281,-1.73780233,0.56551151,-0.56551146,0.00124155,-0.00124155,0.00712172,-0.00712173,0.64488135,-0.64488115
1.05952976,3.32239404,-3.32239340,1.73291071,-1.73291041,1.71501172,-1.71501122,0.56398110,-0.56398103,0.00125609,-0.00125609,0.00782928,-0.00782929,0.63102227,-0.63102208
1.06553277,3.29392926,-3.29392859,1.71712053,-1.71712022,1.69229946,-1.69229895,0.56172296,-0.56172288,0.00126920,-0.00126920,0.00864134,-0.00864135,0.61841292,-0.61841273
1.07153577,3.26526670,-3.26526601,1.70165620,-1.70165588,1.66978487,-1.66978435,0.55869449,-0.55869439,0.00128035,-0.00128035,0.00956714,-0.00956715,0.60721950,-0.60721933
1.07753877,3.23626075,-3.23626003,1.68651111,-1.68651078,1.64752258,-1.64752206,0.55484732,-0.55484721,0.00128898,-0.00128898,0.01061577,-0.01061578,0.59756051,-0.59756035
1.08354177,3.20668275,-3.20668201,1.67162622,-1.67162588,1.62551373,-1.62551320,0.55013346,-0.55013334,0.00129455,-0.00129455,0.01179590,-0.01179592,0.58950777,-0.58950763
1.08954477,3.17625279,-3.17625202,1.65690382,-1.65690347,1.60371859,-1.60371806,0.54451158,-0.54451145,0.00129657,-0.00129657,0.01311557,-0.01311559,0.58308863,-0.58308850
1.09554777,3.14467229,-3.14467150,1.64222189,-1.64222153,1.58207020,-1.58206967,0.53795313,-0.53795299,0.00129464,-0.00129464,0.01458193,-0.01458195,0.57828911,-0.57828899
1.10155078,3.11165544,-3.11165463,1.62744826,-1.62744789,1.56048801,-1.56048748,0.53044788,-0.53044772,0.00128842,-0.00128842,0.01620109,-0.01620111,0.57505781,-0.57505771
1.10755378,3.07695758,-3.07695675,1.61245364,-1.61245327,1.53889083,-1.53889031,0.52200838,-0.52200821,0.00127770,-0.00127770,0.01797792,-0.01797794,0.57331031,-0.57331023
1.11355678,3.04039918,-3.04039833,1.59712289,-1.59712251,1.51720834,-1.51720781,0.51267318,-0.51267300,0.00126238,-0.00126238,0.01991597,-0.01991600,0.57293398,-0.57293392
1.11955978,3.00188412,-3.00188325,1.58136402,-1.58136364,1.49539048,-1.49538996,0.50250856,-0.50250836,0.00124249,-0.00124249,0.02201739,-0.02201742,0.57379296,-0.57379291
1.12556278,2.96141177,-2.96141088,1.56511460,-1.56511421,1.47341460,-1.47341409,0.49160857,-0.49160837,0.00121819,-0.00121819,0.02428287,-0.02428290,0.57573319,-0.57573315
1.13156578,2.91908245,-2.91908156,1.54834548,-1.54834509,1.45128988,-1.45128937,0.48009355,-0.48009334,0.00118973,-0.00118973,0.02671161,-0.02671165,0.57858746,-0.57858744
1.13756878,2.87509668,-2.87509578,1.53106197,-1.53106157,1.42905919,-1.42905869,0.46810711,-0.46810690,0.00115752,-0.00115752,0.02930138,-0.02930141,0.58218024,-0.58218024
1.14357179,2.82974850,-2.82974760,1.51330255,-1.51330215,1.40679853,-1.40679805,0.45581187,-0.45581165,0.00112202,-0.00112202,0.03204846,-0.03204850,0.58633236,-0.58633236
1.14957479,2.78341403,-2.78341314,1.49513581,-1.49513541,1.38461425,-1.38461378,0.44338419,-0.44338398,0.00108380,-0.00108380,0.03494774,-0.03494778,0.59086529,-0.59086530
1.15557779,2.73653626,-2.73653539,1.47665577,-1.47665538,1.36263847,-1.36263802,0.43100834,-0.43100812,0.00104346,-0.00104346,0.03799262,-0.03799266,0.59560523,-0.59560525
1.16158079,2.68960728,-2.68960642,1.45797640,-1.45797602,1.34102331,-1.34102288,0.41887037,-0.41887016,0.00100164,-0.00100164,0.04117510,-0.04117514,0.60038666,-0.60038668
1.16758379,2.64314937,-2.64314855,1.43922573,-1.43922536,1.31993418,-1.31993377,0.40715224,-0.40715204,0.00095902,-0.00095902,0.04448565,-0.04448569,0.60505549,-0.60505552
1.17358679,2.59769625,-2.59769547,1.42054009,-1.42053974,1.29954287,-1.29954249,0.39602639,-0.39602620,0.00091623,-0.00091623,0.04791320,-0.04791325,0.60947180,-0.60947183
1.17958979,2.55377546,-2.55377472,1.40205905,-1.40205870,1.28002080,-1.28002044,0.38565128,-0.38565110,0.00087390,-0.00087390,0.05144504,-0.05144509,0.61351194,-0.61351198
1.18559280,2.51189304,-2.51189235,1.38392119,-1.38392087,1.26153284,-1.26153252,0.37616794,-0.37616777,0.00083262,-0.00083262,0.05506669,-0.05506674,0.61707020,-0.61707023
1.19159580,2.47252119,-2.47252057,1.36626125,-1.36626094,1.24423216,-1.24423186,0.36769787,-0.36769771,0.00079291,-0.00079291,0.05876186,-0.05876192,0.62005989,-0.62005992
1.19759880,2.43608938,-2.43608882,1.34920844,-1.34920815,1.22825614,-1.22825588,0.36034227,-0.36034214,0.00075523,-0.00075523,0.06251234,-0.06251239,0.62241395,-0.62241398
1.20360180,2.40297902,-2.40297853,1.33288617,-1.33288590,1.21372379,-1.21372356,0.35418258,-0.35418246,0.00071998,-0.00071998,0.06629796,-0.06629801,0.62408503,-0.62408506
1.20960480,2.37352186,-2.37352143,1.31741297,-1.31741273,1.20073443,-1.20073423,0.34928213,-0.34928203,0.00068749,-0.00068749,0.07009668,-0.07009674,0.62504518,-0.62504521
1.21560780,2.34800152,-2.34800117,1.30290434,-1.30290412,1.18936785,-1.18936769,0.34568887,-0.34568879,0.00065800,-0.00065800,0.07388471,-0.07388476,0.62528509,-0.62528512
1.22161081,2.32665784,-2.32665755,1.28947525,-1.28947504,1.17968559,-1.17968545,0.34343864,-0.34343858,0.00063172,-0.00063172,0.07763671,-0.07763676,0.62481313,-0.62481315
1.22761381,2.30969307,-2.30969285,1.27724293,-1.27724275,1.17173326,-1.17173315,0.34255883,-0.34255878,0.00060878,-0.00060878,0.08132621,-0.08132626,0.62365402,-0.62365403
1.23361681,2.29727929,-2.29727914,1.26632953,-1.26632937,1.16554355,-1.16554347,0.34307193,-0.34307190,0.00058926,-0.00058926,0.08492610,-0.08492615,0.62184741,-0.62184743
1.23961981,2.28956585,-2.28956577,1.25686411,-1.25686398,1.16113959,-1.16113954,0.34499876,-0.34499875,0.00057322,-0.00057322,0.08840917,-0.08840921,0.61944634,-0.61944635
1.24562281,2.28668605,-2.28668604,1.24898376,-1.24898365,1.15853822,-1.15853820,0.34836083,-0.34836083,0.00056066,-0.00056066,0.09174887,-0.09174892,0.61651552,-0.61651552
1.25162581,2.28876191,-2.28876197,1.24283330,-1.24283322,1.15775288,-1.15775289,0.35318172,-0.35318174,0.00055157,-0.00055157,0.09492008,-0.09492012,0.61312957,-0.61312957
1.25762881,2.29590647,-2.29590659,1.23856341,-1.23856335,1.15879562,-1.15879565,0.35948720,-0.35948724,0.00054592,-0.00054592,0.09789982,-0.09789986,0.60937120,-0.60937119
1.26363182,2.30822259,-2.30822278,1.23632694,-1.23632691,1.16167793,-1.16167799,0.36730399,-0.36730404,0.00054366,-0.00054366,0.10066811,-0.10066814,0.60532914,-0.60532914
1.26963482,2.32579818,-2.32579842,1.23627339,-1.23627337,1.16641015,-1.16641023,0.37665704,-0.37665712,0.00054472,-0.00054472,0.10320857,-0.10320860,0.60109606,-0.60109605
1.27563782,2.34869732,-2.34869763,1.23854157,-1.23854158,1.17299916,-1.17299926,0.38756570,-0.38756579,0.00054902,-0.00054902,0.10550903,-0.10550906,0.59676607,-0.59676605
1.28164082,2.37694771,-2.37694808,1.24325082,-1.24325086,1.18144441,-1.18144453,0.40003860,-0.40003870,0.00055646,-0.00055646,0.10756186,-0.10756188,0.59243211,-0.59243209
1.28764382,2.41052469,-2.41052511,1.25049094,-1.25049101,1.19173227,-1.19173240,0.41406790,-0.41406802,0.00056692,-0.00056692,0.10936412,-0.10936414,0.58818300,-0.58818299
1.29364682,2.44933272,-2.44933319,1.26031154,-1.26031162,1.20382892,-1.20382907,0.42962312,-0.42962326,0.00058025,-0.00058025,0.11091747,-0.11091749,0.58410024,-0.58410022
1.29964982,2.49318541,-2.49318593,1.27271125,-1.27271137,1.21767222,-1.21767239,0.44664499,-0.44664514,0.00059627,-0.00059627,0.11222782,-0.11222783,0.58025454,-0.58025452
1.30565283,2.54178544,-2.54178601,1.28762773,-1.28762787,1.23316296,-1.23316314,0.46503985,-0.46504002,0.00061475,-0.00061475,0.11330467,-0.11330467,0.57670233,-0.57670232
1.31165583,2.59470590,-2.59470652,1.30492889,-1.30492905,1.25015617,-1.25015636,0.48467519,-0.48467537,0.00063543,-0.00063543,0.11416032,-0.11416032,0.57348224,-0.57348222
1.31765883,2.65137475,-2.65137539,1.32440642,-1.32440660,1.26845317,-1.26845337,0.50537649,-0.50537668,0.00065798,-0.00065798,0.11480884,-0.11480884,0.57061180,-0.57061179
1.32366183,2.71106389,-2.71106456,1.34577202,-1.34577221,1.28779513,-1.28779534,0.52692606,-0.52692627,0.00068205,-0.00068205,0.11526492,-0.11526492,0.56808464,-0.56808463
1.32966483,2.77288457,-2.77288525,1.36865713,-1.36865734,1.30785882,-1.30785903,0.54906403,-0.54906423,0.00070721,-0.00070721,0.11554273,-0.11554272,0.56586825,-0.56586824
1.33566783,2.83579012,-2.83579081,1.39261641,-1.39261662,1.32825520,-1.32825541,0.57149155,-0.57149176,0.00073299,-0.00073299,0.11565475,-0.11565474,0.56390280,-0.56390278
1.34167084,2.89858706,-2.89858773,1.41713527,-1.41713549,1.34853141,-1.34853160,0.59387652,-0.59387673,0.00075889,-0.00075889,0.11561078,-0.11561077,0.56210088,-0.56210086
1.34767384,2.95995493,-2.95995557,1.44164147,-1.44164168,1.36817647,-1.36817665,0.61586139,-0.61586160,0.00078437,-0.00078437,0.11541714,-0.11541713,0.56034871,-0.56034870
1.35367684,3.01847470,-3.01847530,1.46552034,-1.46552054,1.38663088,-1.38663104,0.63707304,-0.63707324,0.00080888,-0.00080888,0.11507606,-0.11507604,0.55850859,-0.55850857
1.35967984,3.07266522,-3.07266576,1.48813330,-1.48813348,1.40329992,-1.40330004,0.65713417,-0.65713436,0.00083185,-0.00083185,0.11458546,-0.11458544,0.55642276,-0.55642274
1.36568284,3.12102623,-3.12102669,1.50883877,-1.50883893,1.41757025,-1.41757034,0.67567569,-0.67567586,0.00085272,-0.00085272,0.11393906,-0.11393904,0.55391865,-0.55391861
1.37168584,3.16208643,-3.16208679,1.52701455,-1.52701468,1.42882941,-1.42882946,0.69234960,-0.69234976,0.00087098,-0.00087098,0.11312675,-0.11312673,0.55081518,-0.55081513
1.37768884,3.19445426,-3.19445451,1.54208050,-1.54208060,1.43648705,-1.43648704,0.70684156,-0.70684170,0.00088615,-0.00088615,0.11213536,-0.11213533,0.54693007,-0.54693001
1.38369185,3.21686905,-3.21686917,1.55352045,-1.55352050,1.43999715,-1.43999709,0.71888252,-0.71888263,0.00089780,-0.00089780,0.11094963,-0.11094960,0.54208768,-0.54208760
1.38969485,3.22824977,-3.22824975,1.56090198,-1.56090198,1.43887998,-1.43887986,0.72825877,-0.72825886,0.00090560,-0.00090560,0.10955346,-0.10955343,0.53612706,-0.53612697
1.39569785,3.22773889,-3.22773872,1.56389303,-1.56389299,1.43274266,-1.43274247,0.73481982,-0.73481988,0.00090930,-0.00090930,0.10793122,-0.10793119,0.52890979,-0.52890968
1.40170085,3.21473887,-3.21473855,1.56227445,-1.56227436,1.42129717,-1.42129691,0.73848365,-0.73848368,0.00090874,-0.00090874,0.10606913,-0.10606910,0.52032721,-0.52032709
1.40770385,3.18893923,-3.18893876,1.55594751,-1.55594736,1.40437486,-1.40437454,0.73923900,-0.73923900,0.00090387,-0.00090387,0.10395657,-0.10395654,0.51030659,-0.51030644
1.41370685,3.15033256,-3.15033194,1.54493614,-1.54493594,1.38193657,-1.38193617,0.73714451,-0.73714449,0.00089474,-0.00089474,0.10158727,-0.10158724,0.49881591,-0.49881575
1.41970985,3.09921858,-3.09921781,1.52938367,-1.52938342,1.35407770,-1.35407724,0.73232488,-0.73232483,0.00088152,-0.00088152,0.09896027,-0.09896023,0.48586706,-0.48586687
1.42571286,3.03619582,-3.03619491,1.50954408,-1.50954379,1.32102811,-1.32102758,0.72496400,-0.72496393,0.00086445,-0.00086445,0.09608055,-0.09608051,0.47151710,-0.47151690
1.43171586,2.96214137,-2.96214034,1.48576859,-1.48576826,1.28314652,-1.28314594,0.71529569,-0.71529560,0.00084387,-0.00084387,0.09295945,-0.09295940,0.45586767,-0.45586746
1.43771886,2.87817973,-2.87817859,1.45848797,-1.45848759,1.24090995,-1.24090933,0.70359241,-0.70359229,0.00082019,-0.00082019,0.08961459,-0.08961455,0.43906251,-0.43906228
1.44372186,2.78564230,-2.78564107,1.42819187,-1.42819147,1.19489859,-1.19489793,0.69015254,-0.69015240,0.00079387,-0.00079387,0.08606961,-0.08606957,0.42128311,-0.42128288
1.44972486,2.68601968,-2.68601838,1.39540630,-1.39540587,1.14577681,-1.14577612,0.67528705,-0.67528691,0.00076542,-0.00076542,0.08235346,-0.08235341,0.40274298,-0.40274274
1.45572786,2.58090919,-2.58090785,1.36067036,-1.36066992,1.09427149,-1.09427079,0.65930622,-0.65930606,0.00073535,-0.00073535,0.07849946,-0.07849941,0.38368052,-0.38368028
1.46173087,2.47196024,-2.47195888,1.32451373,-1.32451329,1.04114847,-1.04114775,0.64250702,-0.64250685,0.00070418,-0.00070418,0.07454421,-0.07454416,0.36435113,-0.36435089
1.46773387,2.36082013,-2.36081877,1.28743597,-1.28743552,0.98718835,-0.98718764,0.62516197,-0.62516180,0.00067240,-0.00067240,0.07052626,-0.07052621,0.34501869,-0.34501846
1.47373687,2.24908278,-2.24908144,1.24988864,-1.24988820,0.93316279,-0.93316210,0.60750991,-0.60750974,0.00064050,-0.00064050,0.06648477,-0.06648472,0.32594705,-0.32594683
1.47973987,2.13824260,-2.13824130,1.21226123,-1.21226080,0.87981219,-0.87981153,0.58974909,-0.58974892,0.00060887,-0.00060887,0.06245819,-0.06245813,0.30739171,-0.30739151
1.48574287,2.02965521,-2.02965397,1.17487126,-1.17487085,0.82782560,-0.82782498,0.57203283,-0.57203267,0.00057789,-0.00057789,0.05848300,-0.05848295,0.28959212,-0.28959193
1.49174587,1.92450636,-1.92450520,1.13795903,-1.13795864,0.77782372,-0.77782315,0.55446799,-0.55446782,0.00054785,-0.00054785,0.05459264,-0.05459259,0.27276487,-0.27276471
1.49774887,1.82378983,-1.82378877,1.10168678,-1.10168641,0.73034529,-0.73034477,0.53711590,-0.53711574,0.00051897,-0.00051897,0.05081657,-0.05081652,0.25709802,-0.25709788
1.50375188,1.72829442,-1.72829346,1.06614217,-1.06614183,0.68583717,-0.68583671,0.51999587,-0.51999571,0.00049142,-0.00049142,0.04717965,-0.04717960,0.24274664,-0.24274653
1.50975488,1.63859992,-1.63859907,1.03134549,-1.03134518,0.64464832,-0.64464793,0.50309060,-0.50309045,0.00046529,-0.00046529,0.04370172,-0.04370167,0.22982975,-0.22982966
1.51575788,1.55508125,-1.55508053,0.99725978,-0.99725950,0.60702742,-0.60702710,0.48635335,-0.48635320,0.00044060,-0.00044060,0.04039743,-0.04039739,0.21842855,-0.21842849
1.52176088,1.47791981,-1.47791920,0.96380318,-0.96380293,0.57312387,-0.57312362,0.46971607,-0.46971593,0.00041734,-0.00041734,0.03727635,-0.03727631,0.20858604,-0.20858601
1.52776388,1.40712058,-1.40712010,0.93086249,-0.93086226,0.54299193,-0.54299175,0.45309817,-0.45309803,0.00039544,-0.00039544,0.03434326,-0.03434322,0.20030780,-0.20030781
1.53376688,1.34253383,-1.34253346,0.89830699,-0.89830679,0.51659737,-0.51659725,0.43641524,-0.43641511,0.00037480,-0.00037480,0.03159860,-0.03159856,0.19356391,-0.19356394
1.53976988,1.28387965,-1.28387938,0.86600185,-0.86600167,0.49382621,-0.49382616,0.41958726,-0.41958713,0.00035530,-0.00035530,0.02903911,-0.02903908,0.18829176,-0.18829182
1.54577289,1.23077409,-1.23077392,0.83382013,-0.83381996,0.47449505,-0.47449506,0.40254587,-0.40254574,0.00033680,-0.00033680,0.02665851,-0.02665848,0.18439969,-0.18439977
1.55177589,1.18275568,-1.18275561,0.80165302,-0.80165287,0.45836247,-0.45836253,0.38524032,-0.38524019,0.00031916,-0.00031916,0.02444823,-0.02444820,0.18177127,-0.18177138
1.55777889,1.13931109,-1.13931110,0.76941778,-0.76941764,0.44514103,-0.44514114,0.36764190,-0.36764177,0.00030226,-0.00030225,0.02239811,-0.02239809,0.18026999,-0.18027012
1.56378189,1.09989921,-1.09989928,0.73706314,-0.73706301,0.43450956,-0.43450971,0.34974666,-0.34974653,0.00028595,-0.00028595,0.02049714,-0.02049711,0.17974429,-0.17974443
1.56978489,1.06397295,-1.06397308,0.70457226,-0.70457213,0.42612530,-0.42612549,0.33157642,-0.33157630,0.00027015,-0.00027015,0.01873398,-0.01873396,0.18003273,-0.18003289
1.57578789,1.03099845,-1.03099862,0.67196314,-0.67196302,0.41963569,-0.41963590,0.31317824,-0.31317811,0.00025477,-0.00025477,0.01709757,-0.01709755,0.18096931,-0.18096947
1.58179090,1.00047144,-1.00047163,0.63928708,-0.63928696,0.41468952,-0.41468975,0.29462229,-0.29462215,0.00023975,-0.00023975,0.01557746,-0.01557744,0.18238853,-0.18238870
1.58779390,0.97193063,-0.97193084,0.60662519,-0.60662506,0.41094728,-0.41094752,0.27599868,-0.27599855,0.00022504,-0.00022504,0.01416410,-0.01416409,0.18413043,-0.18413060
1.59379690,0.94496842,-0.94496863,0.57408367,-0.57408354,0.40809055,-0.40809078,0.25741330,-0.25741317,0.00021063,-0.00021063,0.01284908,-0.01284907,0.18604520,-0.18604536
1.59979990,0.91923880,-0.91923902,0.54178825,-0.54178811,0.40583019,-0.40583042,0.23898303,-0.23898290,0.00019653,-0.00019653,0.01162513,-0.01162512,0.18799743,-0.18799759
1.60580290,0.89446286,-0.89446306,0.50987816,-0.50987801,0.40391337,-0.40391359,0.22083078,-0.22083065,0.00018275,-0.00018275,0.01048615,-0.01048614,0.18986980,-0.18986996
1.61180590,0.87043184,-0.87043203,0.47850020,-0.47850004,0.40212909,-0.40212930,0.20308048,-0.20308035,0.00016933,-0.00016933,0.00942712,-0.00942711,0.19156616,-0.19156630
1.61780890,0.84700816,-0.84700832,0.44780316,-0.44780299,0.40031222,-0.40031242,0.18585239,-0.18585226,0.00015630,-0.00015630,0.00844397,-0.00844396,0.19301382,-0.19301395
1.62381191,0.82412426,-0.82412440,0.41793291,-0.41793273,0.39834594,-0.39834612,0.16925901,-0.16925889,0.00014372,-0.00014372,0.00753339,-0.00753338,0.19416512,-0.19416524
1.62981491,0.80177963,-0.80177974,0.38902839,-0.38902820,0.39616240,-0.39616255,0.15340163,-0.15340152,0.00013163,-0.00013163,0.00669272,-0.00669271,0.19499799,-0.19499810
1.63581791,0.78003592,-0.78003601,0.36121853,-0.36121833,0.39374166,-0.39374180,0.13836771,-0.13836759,0.00012009,-0.00012009,0.00591968,-0.00591967,0.19551571,-0.19551581
1.64182091,0.75901032,-0.75901040,0.33462020,-0.33462000,0.39110889,-0.39110902,0.12422911,-0.12422900,0.00010914,-0.00010914,0.00521229,-0.00521229,0.19574561,-0.19574570
1.64782391,0.73886741,-0.73886748,0.30933714,-0.30933694,0.38832989,-0.38833001,0.11104127,-0.11104116,0.00009882,-0.00009882,0.00456871,-0.00456870,0.19573696,-0.19573704
1.65382691,0.71980943,-0.71980950,0.28545973,-0.28545952,0.38550498,-0.38550509,0.09884310,-0.09884301,0.00008916,-0.00008916,0.00398710,-0.00398709,0.19555797,-0.19555805
1.65982991,0.70206550,-0.70206557,0.26306550,-0.26306529,0.38276170,-0.38276181,0.08765771,-0.08765762,0.00008019,-0.00008019,0.00346560,-0.00346560,0.19529210,-0.19529218
1.66583292,0.68587988,-0.68587996,0.24222026,-0.24222005,0.38024632,-0.38024643,0.07749364,-0.07749356,0.00007193,-0.00007193,0.00300228,-0.00300228,0.19503378,-0.19503386
1.67183592,0.67149976,-0.67149986,0.22297967,-0.22297946,0.37811474,-0.37811486,0.06834667,-0.06834659,0.00006439,-0.00006439,0.00259511,-0.00259511,0.19488379,-0.19488388
1.67783892,0.65916307,-0.65916320,0.20539102,-0.20539081,0.37652304,-0.37652318,0.06020192,-0.06020185,0.00005757,-0.00005757,0.00224200,-0.00224199,0.19494443,-0.19494452
1.68384192,0.64908671,-0.64908687,0.18949525,-0.18949506,0.37561827,-0.37561842,0.05303616,-0.05303610,0.00005148,-0.00005148,0.00194082,-0.00194082,0.19531482,-0.19531492
1.68984492,0.64145584,-0.64145604,0.17532897,-0.17532878,0.37552966,-0.37552983,0.04682018,-0.04682013,0.00004611,-0.00004611,0.00168948,-0.00168948,0.19608651,-0.19608661
1.69584792,0.63641470,-0.63641494,0.16292631,-0.16292613,0.37636108,-0.37636126,0.04152110,-0.04152105,0.00004146,-0.00004146,0.00148598,-0.00148598,0.19733962,-0.19733974
1.70185093,0.63405944,-0.63405972,0.15232073,-0.15232056,0.37818474,-0.37818495,0.03710449,-0.03710445,0.00003751,-0.00003751,0.00132846,-0.00132846,0.19913974,-0.19913987
1.70785393,0.63443332,-0.63443364,0.14354652,-0.14354638,0.38103677,-0.38103700,0.03353628,-0.03353625,0.00003426,-0.00003426,0.00121526,-0.00121526,0.20153576,-0.20153590
1.71385693,0.63752455,-0.63752491,0.13664005,-0.13663992,0.38491473,-0.38491498,0.03078431,-0.03078428,0.00003170,-0.00003170,0.00114496,-0.00114496,0.20455865,-0.20455881
