energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.29264632,7.55938428,0.00499906,2.21801732,0.72589344,1.39403514,0.05814049,2.13122673,2.49825942,1.23433815
-3.28664332,7.46213239,0.00489237,2.19667410,0.72123034,1.37159603,0.05811719,2.10500972,2.49954013,1.21511369
-3.28064032,7.35065246,0.00477628,2.17135921,0.71450295,1.34709520,0.05796399,2.07472415,2.49763064,1.19375792
-3.27463732,7.22548036,0.00465177,2.14206114,0.70576566,1.32072835,0.05767677,2.04064195,2.49223022,1.17041075
-3.26863432,7.08735727,0.00452012,2.10882595,0.69510425,1.29271662,0.05725227,2.00309019,2.48308263,1.14523246
-3.26263132,6.93721600,0.00438283,2.07175761,0.68263365,1.26330258,0.05668834,1.96244306,2.46998306,1.11840079
-3.25662831,6.77616314,0.00424163,2.03101707,0.66849501,1.23274583,0.05598428,1.91911315,2.45278382,1.09010821
-3.25062531,6.60545817,0.00409836,1.98682023,0.65285209,1.20131843,0.05514110,1.87354237,2.43139893,1.06055956
-3.24462231,6.42649068,0.00395499,1.93943517,0.63588740,1.16930042,0.05416182,1.82619312,2.40580746,1.02996999
-3.23861931,6.24075695,0.00381350,1.88917875,0.61779796,1.13697567,0.05305165,1.77753983,2.37605591,0.99856352
-3.23261631,6.04983677,0.00367588,1.83641297,0.59879100,1.10462799,0.05181814,1.72806130,2.34225945,0.96657202
-3.22661331,5.85537128,0.00354405,1.78154115,0.57907971,1.07253797,0.05047128,1.67823391,2.30460221,0.93423467
-3.22061031,5.65904238,0.00341982,1.72500412,0.55887912,1.04098012,0.04902349,1.62852575,2.26333654,0.90179785
-3.21460730,5.46255396,0.00330485,1.66727655,0.53840225,1.01022062,0.04748955,1.57939172,2.21878131,0.86951536
-3.20860430,5.26761499,0.00320065,1.60886336,0.51785654,0.98051551,0.04588647,1.53126938,2.17131916,0.83764874
-3.20260130,5.07592426,0.00310852,1.55029615,0.49744070,0.95210907,0.04423318,1.48457551,2.12139263,0.80646760
-3.19659830,4.88915663,0.00302957,1.49212967,0.47734193,0.92523251,0.04255031,1.43970315,2.06949923,0.77624988
-3.19059530,4.70895018,0.00296468,1.43493813,0.45773355,0.90010263,0.04085981,1.39701889,2.01618535,0.74728163
-3.18459230,4.53689398,0.00291453,1.37931122,0.43877302,0.87692056,0.03918453,1.35686036,1.96203893,0.71985649
-3.17858929,4.37451599,0.00287961,1.32584969,0.42060044,0.85587032,0.03754779,1.31953361,1.90768105,0.69427449
-3.17258629,4.22327080,0.00286020,1.27516031,0.40333733,0.83711727,0.03597300,1.28531054,1.85375644,0.67084014
-3.16658329,4.08452691,0.00285640,1.22785020,0.38708585,0.82080647,0.03448311,1.25442614,1.80092300,0.64985984
-3.16058029,3.95955347,0.00286814,1.18452025,0.37192837,0.80706090,0.03310028,1.22707572,1.74984049,0.63163842
-3.15457729,3.84950638,0.00289521,1.14575772,0.35792737,0.79597973,0.03184546,1.20341221,1.70115866,0.61647492
-3.14857429,3.75541394,0.00293727,1.11212793,0.34512568,0.78763666,0.03073799,1.18354364,1.65550490,0.60465757
-3.14257129,3.67816227,0.00299385,1.08416503,0.33354704,0.78207847,0.02979536,1.16753099,1.61347184,0.59645807
-3.13656828,3.61848060,0.00306439,1.06236199,0.32319696,0.77932388,0.02903292,1.15538668,1.57560501,0.59212523
-3.13056528,3.57692703,0.00314824,1.04715988,0.31406389,0.77936285,0.02846368,1.14707367,1.54239097,0.59187811
-3.12456228,3.55387479,0.00324468,1.03893659,0.30612061,0.78215635,0.02809819,1.14250562,1.51424600,0.59589873
-3.11855928,3.54949969,0.00335293,1.03799526,0.29932591,0.78763664,0.02794446,1.14154784,1.49150585,0.60432465
-3.11255628,3.56376885,0.00347218,1.04455275,0.29362643,0.79570810,0.02800789,1.14401947,1.47441652,0.61724150
-3.10655328,3.59643124,0.00360158,1.05872828,0.28895864,0.80624859,0.02829132,1.14969650,1.46312658,0.63467574
-3.10055028,3.64701025,0.00374025,1.08053291,0.28525088,0.81911118,0.02879506,1.15831587,1.45768094,0.65658785
-3.09454727,3.71479874,0.00388733,1.10986002,0.28242546,0.83412623,0.02951696,1.16958022,1.45801658,0.68286639
-3.08854427,3.79885685,0.00404191,1.14647751,0.28040069,0.85110377,0.03045248,1.18316342,1.46396012,0.71332298
-3.08254127,3.89801299,0.00420313,1.19002197,0.27909275,0.86983596,0.03159487,1.19871636,1.47522767,0.74768871
-3.07653827,4.01086832,0.00437010,1.23999547,0.27841742,0.89009951,0.03293519,1.21587297,1.49142685,0.78561219
-3.07053527,4.13580516,0.00454192,1.29576538,0.27829157,0.91165817,0.03446250,1.23425624,1.51206127,0.82665958
-3.06453227,4.27099976,0.00471772,1.35656766,0.27863434,0.93426498,0.03616392,1.25348395,1.53653753,0.87031680
-3.05852926,4.41443956,0.00489657,1.42151380,0.27936804,0.95766446,0.03802478,1.27317405,1.56417467,0.91599416
-3.05252626,4.56394550,0.00507752,1.48960191,0.28041875,0.98159466,0.04002872,1.29294951,1.59421610,0.96303358
-3.04652326,4.71719934,0.00525958,1.55973170,0.28171661,1.00578908,0.04215779,1.31244269,1.62584400,1.01071829
-3.04052026,4.87177609,0.00544168,1.63072348,0.28319591,1.02997863,0.04439261,1.33129910,1.65819579,1.05828516
-3.03451726,5.02518135,0.00562268,1.70134077,0.28479489,1.05389372,0.04671245,1.34918074,1.69038254,1.10493929
-3.02851426,5.17489321,0.00580133,1.77031616,0.28645549,1.07726640,0.04909544,1.36576906,1.72150891,1.14987065
-3.02251126,5.31840800,0.00597627,1.83637965,0.28812293,1.09983295,0.05151871,1.38076757,1.75069406,1.19227233
-3.01650825,5.45328904,0.00614603,1.89828866,0.28974543,1.12133672,0.05395865,1.39390440,1.77709307,1.23135982
-3.01050525,5.57721719,0.00630903,1.95485888,0.29127385,1.14153136,0.05639109,1.40493481,1.79991806,1.26639080
-3.00450225,5.68804187,0.00646359,2.00499477,0.29266159,1.16018456,0.05879168,1.41364377,1.81845857,1.29668467
-2.99849925,5.78383093,0.00660795,2.04771859,0.29386458,1.17708206,0.06113615,1.41984864,1.83210028,1.32164109
-2.99249625,5.86291784,0.00674031,2.08219706,0.29484157,1.19203202,0.06340073,1.42340199,1.84034150,1.34075693
-2.98649325,5.92394435,0.00685888,2.10776437,0.29555451,1.20486944,0.06556252,1.42419455,1.84280683,1.35364081
-2.98049025,5.96589706,0.00696190,2.12394082,0.29596924,1.21546073,0.06759996,1.42215799,1.83925742,1.36002475
-2.97448724,5.98813639,0.00704774,2.13044626,0.29605630,1.22370785,0.06949320,1.41726767,1.82959746,1.35977234
-2.96848424,5.99041669,0.00711493,2.12720780,0.29579182,1.22955223,0.07122461,1.40954488,1.81387665,1.35288318
-2.96248124,5.97289639,0.00716226,2.11436152,0.29515851,1.23297783,0.07277913,1.39905857,1.79228849,1.33949329
-2.95647824,5.93613768,0.00718881,2.09224814,0.29414654,1.23401349,0.07414468,1.38592618,1.76516460,1.31987150
-2.95047524,5.88109544,0.00719405,2.06140277,0.29275434,1.23273417,0.07531246,1.37031357,1.73296519,1.29441198
-2.94447224,5.80909553,0.00717785,2.02253931,0.29098924,1.22926093,0.07627719,1.35243359,1.69626612,1.26362314
-2.93846923,5.72180311,0.00714056,1.97652997,0.28886773,1.22375977,0.07703724,1.33254351,1.65574307,1.22811337
-2.93246623,5.62118184,0.00708299,1.92438091,0.28641555,1.21643897,0.07759468,1.31094091,1.61215334,1.18857412
-2.92646323,5.50944528,0.00700649,1.86720470,0.28366724,1.20754530,0.07795522,1.28795829,1.56631617,1.14576103
-2.92046023,5.38900211,0.00691288,1.80619083,0.28066549,1.19735888,0.07812799,1.26395637,1.51909189,1.10047376
-2.91445723,5.26239675,0.00680444,1.74257511,0.27745999,1.18618698,0.07812528,1.23931626,1.47136098,1.05353516
-2.90845423,5.13224733,0.00668388,1.67760901,0.27410601,1.17435701,0.07796206,1.21443069,1.42400338,1.00577064
-2.90245123,5.00118290,0.00655431,1.61252991,0.27066269,1.16220871,0.07765557,1.18969466,1.37787874,0.95798820
-2.89644822,4.87178166,0.00641909,1.54853293,0.26719104,1.15008602,0.07722465,1.16549572,1.33380799,0.91095989
-2.89044522,4.74651188,0.00628182,1.48674520,0.26375191,1.13832874,0.07668917,1.14220434,1.29255671,0.86540504
-2.88444222,4.62767727,0.00614621,1.42820302,0.26040384,1.12726434,0.07606935,1.12016460,1.25482044,0.82197581
-2.87843922,4.51736793,0.00601600,1.37383232,0.25720098,1.11720014,0.07538512,1.09968566,1.22121222,0.78124525
-2.87243622,4.41741807,0.00589486,1.32443270,0.25419118,1.10841617,0.07465547,1.08103421,1.19225234,0.74369811
-2.86643322,4.32937147,0.00578627,1.28066521,0.25141430,1.10115882,0.07389788,1.06442824,1.16836039,0.70972445
-2.86043022,4.25445515,0.00569347,1.24304392,0.24890086,1.09563560,0.07312786,1.05003233,1.14984960,0.67961611
-2.85442721,4.19356179,0.00561935,1.21193110,0.24667105,1.09201108,0.07235849,1.03795456,1.13692331,0.65356586
-2.84842421,4.14724094,0.00556639,1.18753611,0.24473425,1.09040420,0.07160021,1.02824524,1.12967367,0.63166915
-2.84242121,4.11569908,0.00553660,1.16991761,0.24308893,1.09088693,0.07086062,1.02089736,1.12808232,0.61392816
-2.83641821,4.09880819,0.00553147,1.15898896,0.24172308,1.09348447,0.07014448,1.01584882,1.13202315,0.60025795
-2.83041521,4.09612249,0.00555195,1.15452666,0.24061513,1.09817674,0.06945382,1.01298620,1.14126694,0.59049436
-2.82441221,4.10690274,0.00559842,1.15618135,0.23973526,1.10490144,0.06878815,1.01215007,1.15548798,0.58440335
-2.81840920,4.13014734,0.00567072,1.16349134,0.23904712,1.11355821,0.06814484,1.01314152,1.17427246,0.58169152
-2.81240620,4.16462939,0.00576811,1.17589815,0.23850987,1.12401408,0.06751947,1.01572968,1.19712871,0.58201729
-2.80640320,4.20893854,0.00588936,1.19276382,0.23808042,1.13610983,0.06690639,1.01965997,1.22349903,0.58500267
-2.80040020,4.26152666,0.00603274,1.21338963,0.23771585,1.14966705,0.06629924,1.02466277,1.25277308,0.59024499
-2.79439720,4.32075587,0.00619607,1.23703577,0.23737582,1.16449571,0.06569143,1.03046223,1.28430261,0.59732855
-2.78839420,4.38494759,0.00637679,1.26294154,0.23702494,1.18040197,0.06507676,1.03678489,1.31741710,0.60583579
-2.78239120,4.45243120,0.00657204,1.29034554,0.23663486,1.19719573,0.06444982,1.04336777,1.35144020,0.61535758
-2.77638819,4.52159069,0.00677866,1.31850539,0.23618620,1.21469783,0.06380645,1.04996578,1.38570636,0.62550271
-2.77038519,4.59090795,0.00699334,1.34671644,0.23566996,1.23274641,0.06314405,1.05635807,1.41957724,0.63590607
-2.76438219,4.65900119,0.00721261,1.37432880,0.23508851,1.25120220,0.06246179,1.06235325,1.45245739,0.64623550
-2.75837919,4.72465720,0.00743299,1.40076235,0.23445604,1.26995243,0.06176076,1.06779315,1.48380867,0.65619725
-2.75237619,4.78685633,0.00765098,1.42551914,0.23379844,1.28891311,0.06104389,1.07255519,1.51316284,0.66553980
-2.74637319,4.84478946,0.00786319,1.44819274,0.23315251,1.30802960,0.06031588,1.07655318,1.54013187,0.67405627
-2.74037019,4.89786614,0.00806638,1.46847439,0.23256465,1.32727530,0.05958296,1.07973663,1.56441558,0.68158514
-2.73436718,4.94571402,0.00825750,1.48615550,0.23208888,1.34664849,0.05885253,1.08208856,1.58580615,0.68800965
-2.72836418,4.98816942,0.00843376,1.50112675,0.23178450,1.36616741,0.05813279,1.08362205,1.60418953,0.69325585
-2.72236118,5.02525986,0.00859270,1.51337364,0.23171316,1.38586385,0.05743232,1.08437553,1.61954348,0.69728945
-2.71635818,5.05717938,0.00873216,1.52296891,0.23193577,1.40577545,0.05675953,1.08440732,1.63193256,0.70011178
-2.71035518,5.08425798,0.00885038,1.53006210,0.23250915,1.42593719,0.05612230,1.08378931,1.64150013,0.70175503
-2.70435218,5.10692681,0.00894599,1.53486691,0.23348268,1.44637242,0.05552748,1.08260050,1.64845792,0.70227693
-2.69834917,5.12568092,0.00901802,1.53764689,0.23489508,1.46708406,0.05498052,1.08092039,1.65307371,0.70175537
-2.69234617,5.14104168,0.00906592,1.53870036,0.23677152,1.48804650,0.05448517,1.07882272,1.65565772,0.70028291
-2.68634317,5.15352072,0.00908954,1.53834506,0.23912119,1.50919855,0.05404330,1.07636989,1.65654841,0.69796174
-2.68034017,5.16358754,0.00908912,1.53690358,0.24193540,1.53043830,0.05365473,1.07360824,1.65609858,0.69489895
-2.67433717,5.17164248,0.00906530,1.53469009,0.24518658,1.55161992,0.05331726,1.07056462,1.65466229,0.69120269
-2.66833417,5.17799647,0.00901903,1.53199912,0.24882793,1.57255313,0.05302675,1.06724427,1.65258343,0.68697894
-2.66233117,5.18285882,0.00895159,1.52909672,0.25279417,1.59300524,0.05277733,1.06363031,1.65018628,0.68232936
-2.65632816,5.18633351,0.00886455,1.52621463,0.25700305,1.61270607,0.05256164,1.05968484,1.64776874,0.67734990
-2.65032516,5.18842417,0.00875967,1.52354730,0.26135790,1.63135558,0.05237123,1.05535150,1.64559803,0.67213042
-2.64432216,5.18904728,0.00863893,1.52125191,0.26575093,1.64863390,0.05219690,1.05055968,1.64390932,0.66675507
-2.63831916,5.18805269,0.00850441,1.51945112,0.27006733,1.66421353,0.05202912,1.04522975,1.64290665,0.66130331
-2.63231616,5.18524984,0.00835830,1.51823813,0.27418988,1.67777303,0.05185850,1.03927947,1.64276618,0.65585145
-2.62631316,5.18043807,0.00820281,1.51768348,0.27800392,1.68901157,0.05167613,1.03263083,1.64364089,0.65047447
-2.62031016,5.17343871,0.00804013,1.51784297,0.28140256,1.69766367,0.05147394,1.02521722,1.64566629,0.64524785
-2.61430715,5.16412671,0.00787242,1.51876587,0.28429165,1.70351325,0.05124507,1.01699028,1.64896633,0.64024923
-2.60830415,5.15245957,0.00770169,1.52050280,0.28659453,1.70640631,0.05098402,1.00792612,1.65365885,0.63555971
-2.60230115,5.13850133,0.00752985,1.52311240,0.28825609,1.70626144,0.05068686,0.99803049,1.65985969,0.63126447
-2.59629815,5.12243993,0.00735863,1.52666640,0.28924612,1.70307762,0.05035128,0.98734246,1.66768523,0.62745277
-2.59029515,5.10459638,0.00718953,1.53125232,0.28956160,1.69693873,0.04997657,0.97593642,1.67725254,0.62421703
-2.58429215,5.08542499,0.00702386,1.53697382,0.28922787,1.68801457,0.04956358,0.96392220,1.68867730,0.62165115
-2.57828914,5.06550435,0.00686268,1.54394832,0.28829866,1.67655819,0.04911448,0.95144315,1.70206919,0.61984802
-2.57228614,5.04551950,0.00670679,1.55230217,0.28685480,1.66289973,0.04863262,0.93867242,1.71752528,0.61889635
-2.56628314,5.02623615,0.00655676,1.56216363,0.28500176,1.64743695,0.04812224,0.92580739,1.73512161,0.61887703
-2.56028014,5.00846867,0.00641288,1.57365410,0.28286616,1.63062298,0.04758822,0.91306272,1.75490385,0.61985921
-2.55427714,4.99304374,0.00627523,1.58687836,0.28059125,1.61295200,0.04703574,0.90066226,1.77687767,0.62189648
-2.54827414,4.98076195,0.00614368,1.60191446,0.27833167,1.59494340,0.04647008,0.88883035,1.80099979,0.62502324
-2.54227114,4.97235985,0.00601787,1.61880404,0.27624773,1.57712546,0.04589631,0.87778297,1.82717057,0.62925175
-2.53626813,4.96847486,0.00589732,1.63754397,0.27449942,1.56001918,0.04531909,0.86771923,1.85522895,0.63457001
-2.53026513,4.96961521,0.00578140,1.65807981,0.27324039,1.54412308,0.04474254,0.85881368,1.88495041,0.64094069
-2.52426213,4.97613690,0.00566940,1.68030188,0.27261230,1.52989974,0.04417008,0.85120985,1.91604843,0.64830130
-2.51825913,4.98822891,0.00556059,1.70404411,0.27273957,1.51776454,0.04360444,0.84501540,1.94817980,0.65656566
-2.51225613,5.00590767,0.00545422,1.72908608,0.27372495,1.50807705,0.04304763,0.84029902,1.98095353,0.66562658
-2.50625313,5.02902085,0.00534963,1.75515805,0.27564599,1.50113528,0.04250098,0.83708937,2.01394322,0.67535978
-2.50025013,5.05726015,0.00524627,1.78194889,0.27855252,1.49717292,0.04196531,0.83537588,2.04670226,0.68562876
-2.49424712,5.09018207,0.00514372,1.80911636,0.28246528,1.49635942,0.04144103,0.83511149,2.07878098,0.69629041
-2.48824412,5.12723527,0.00504179,1.83629922,0.28737575,1.49880262,0.04092831,0.83621691,2.10974487,0.70720096
-2.48224112,5.16779264,0.00494052,1.86313047,0.29324707,1.50455372,0.04042730,0.83858640,2.13919268,0.71822205
-2.47623812,5.21118609,0.00484022,1.88925083,0.30001606,1.51361400,0.03993825,0.84209435,2.16677337,0.72922648
-2.47023512,5.25674193,0.00474149,1.91432183,0.30759624,1.52594291,0.03946175,0.84660260,2.19220085,0.74010320
-2.46423212,5.30381480,0.00464523,1.93803767,0.31588166,1.54146699,0.03899880,0.85196786,2.21526557,0.75076148
-2.45822911,5.35181839,0.00455267,1.96013516,0.32475132,1.56008922,0.03855100,0.85804894,2.23584228,0.76113377
-2.45222611,5.40025133,0.00446531,1.98040145,0.33407415,1.58169827,0.03812059,0.86471342,2.25389353,0.77117718
-2.44622311,5.44871732,0.00438493,1.99867893,0.34371403,1.60617734,0.03771050,0.87184334,2.26946868,0.78087363
-2.44022011,5.49693856,0.00431356,2.01486747,0.35353497,1.63341238,0.03732435,0.87933977,2.28269871,0.79022844
-2.43421711,5.54476256,0.00425342,2.02892374,0.36340593,1.66329923,0.03696640,0.88712609,2.29378698,0.79926776
-2.42821411,5.59216231,0.00420689,2.04085815,0.37320524,1.69574977,0.03664147,0.89514967,2.30299686,0.80803484
-2.42221111,5.63923035,0.00417643,2.05072949,0.38282431,1.73069678,0.03635481,0.90338222,2.31063694,0.81658557
-2.41620810,5.68616769,0.00416451,2.05863800,0.39217059,1.76809748,0.03611197,0.91181858,2.31704477,0.82498343
-2.41020510,5.73326853,0.00417356,2.06471726,0.40116952,1.80793567,0.03591865,0.92047420,2.32257023,0.83329447
-2.40420210,5.78090183,0.00420587,2.06912566,0.40976549,1.85022253,0.03578043,0.92938147,2.32755948,0.84158244
-2.39819910,5.82949101,0.00426353,2.07203783,0.41792172,1.89499583,0.03570267,0.93858498,2.33234046,0.84990441
-2.39219610,5.87949271,0.00434832,2.07363676,0.42561916,1.94231775,0.03569021,0.94813616,2.33721059,0.85830736
-2.38619310,5.93137560,0.00446171,2.07410689,0.43285437,1.99227117,0.03574724,0.95808737,2.34242740,0.86682572
-2.38019010,5.98559995,0.00460469,2.07362855,0.43963665,2.04495434,0.03587705,0.96848588,2.34820229,0.87548006
-2.37418709,6.04259865,0.00477780,2.07237389,0.44598454,2.10047417,0.03608184,0.97936785,2.35469757,0.88427708
-2.36818409,6.10275984,0.00498099,2.07050440,0.45192188,2.15893800,0.03636255,0.99075285,2.36202671,0.89321061
-2.36218109,6.16641144,0.00521366,2.06816988,0.45747374,2.22044405,0.03671870,1.00263888,2.37025731,0.90226376
-2.35617809,6.23380768,0.00547456,2.06550866,0.46266243,2.28507071,0.03714826,1.01499832,2.37941646,0.91141177
-2.35017509,6.30511728,0.00576179,2.06264875,0.46750391,2.35286488,0.03764753,1.02777497,2.38949765,0.92062542
-2.34417209,6.38041337,0.00607283,2.05970960,0.47200466,2.42382975,0.03821108,1.04088224,2.40046862,0.92987467
-2.33816908,6.45966473,0.00640448,2.05680397,0.47615951,2.49791237,0.03883171,1.05420264,2.41227932,0.93913212
-2.33216608,6.54272832,0.00675295,2.05403953,0.47995019,2.57499149,0.03950047,1.06758860,2.42486928,0.94837610
-2.32616308,6.62934284,0.00711390,2.05151983,0.48334506,2.65486615,0.04020673,1.08086460,2.43817376,0.95759301
-2.32016008,6.71912344,0.00748245,2.04934425,0.48629979,2.73724575,0.04093826,1.09383045,2.45212808,0.96677868
-2.31415708,6.81155749,0.00785332,2.04760671,0.48875903,2.82174204,0.04168143,1.10626571,2.46666980,0.97593860
-2.30815408,6.90600180,0.00822091,2.04639307,0.49065901,2.90786368,0.04242138,1.11793497,2.48173863,0.98508691
-2.30215108,7.00168157,0.00857938,2.04577707,0.49193085,2.99501398,0.04314234,1.12859385,2.49727391,0.99424422
-2.29614807,7.09769155,0.00892283,2.04581511,0.49250437,3.08249229,0.04382790,1.13799541,2.51321002,1.00343430
-2.29014507,7.19300002,0.00924539,2.04654003,0.49231228,3.16949946,0.04446139,1.14589689,2.52947005,1.01267975
-2.28414207,7.28645613,0.00954138,2.04795427,0.49129432,3.25514760,0.04502623,1.15206635,2.54595826,1.02199717
-2.27813907,7.37680141,0.00980543,2.05002294,0.48940134,3.33847440,0.04550638,1.15628921,2.56255189,1.03139187
-2.27213607,7.46268574,0.01003267,2.05266732,0.48659889,3.41846173,0.04588672,1.15837430,2.57909337,1.04085275
-2.26613307,7.54268842,0.01021879,2.05575938,0.48287024,3.49405846,0.04615351,1.15815953,2.59538331,1.05034751
-2.26013007,7.61534448,0.01036022,2.05911797,0.47821875,3.56420677,0.04629475,1.15551669,2.61117535,1.05981882
-2.25412706,7.67917613,0.01045423,2.06250714,0.47266931,3.62787149,0.04630063,1.15035570,2.62617338,1.06918165
-2.24812406,7.73272911,0.01049895,2.06563711,0.46626899,3.68407126,0.04616381,1.14262790,2.64003179,1.07832215
-2.24212106,7.77461306,0.01049352,2.06816823,0.45908672,3.73191062,0.04587975,1.13232862,2.65235907,1.08709813
-2.23611806,7.80354495,0.01043805,2.06971804,0.45121225,3.77061154,0.04544698,1.11949871,2.66272503,1.09534159
-2.23011506,7.81839412,0.01033366,2.06987150,0.44275430,3.79954326,0.04486719,1.10422533,2.67067157,1.10286292
-2.22411206,7.81822715,0.01018246,2.06819410,0.43383805,3.81824887,0.04414541,1.08664171,2.67572675,1.10945695
-2.21810905,7.80235069,0.00998747,2.06424747,0.42460211,3.82646737,0.04328999,1.06692609,2.67742171,1.11491048
-2.21210605,7.77035009,0.00975254,2.05760689,0.41519514,3.82415008,0.04231254,1.04529960,2.67530966,1.11901104
-2.20610305,7.72212190,0.00948228,2.04787991,0.40577220,3.81147021,0.04122778,1.02202332,2.66898617,1.12155640
-2.20010005,7.65789806,0.00918191,2.03472527,0.39649085,3.78882514,0.04005332,0.99739433,2.65810972,1.12236441
-2.19409705,7.57826042,0.00885712,2.01787099,0.38750741,3.75683077,0.03880934,0.97174081,2.64242143,1.12128271
-2.18809405,7.48414391,0.00851394,1.99713088,0.37897313,3.71630815,0.03751823,0.94541633,2.62176292,1.11819764
-2.18209105,7.37682789,0.00815855,1.97241836,0.37103060,3.66826264,0.03620416,0.91879319,2.59609131,1.11304205
-2.17608804,7.25791517,0.00779716,1.94375687,0.36381038,3.61385642,0.03489254,0.89225516,2.56549049,1.10580148
-2.17008504,7.12929926,0.00743584,1.91128613,0.35742794,3.55437551,0.03360954,0.86618955,2.53017784,1.09651841
-2.16408204,6.99312054,0.00708040,1.87526376,0.35198091,3.49119256,0.03238147,0.84097893,2.49050602,1.08529428
-2.15807904,6.85171318,0.00673626,1.83606218,0.34754682,3.42572724,0.03123425,0.81699264,2.44695955,1.07228919
-2.15207604,6.70754446,0.00640833,1.79416054,0.34418117,3.35940569,0.03019275,0.79457836,2.40014613,1.05771926
-2.14607304,6.56314920,0.00610096,1.75013213,0.34191616,3.29362100,0.02928025,0.77405411,2.35078304,1.04185172
-2.14007004,6.42106157,0.00581786,1.70462776,0.34075979,3.22969616,0.02851788,0.75570074,2.29967912,1.02499796
-2.13406703,6.28374719,0.00556203,1.65835568,0.34069567,3.16885111,0.02792406,0.73975544,2.24771295,1.00750482
-2.12806403,6.15353811,0.00533581,1.61205905,0.34168330,3.11217486,0.02751404,0.72640629,2.19580831,0.98974446
-2.12206103,6.03257301,0.00514082,1.56649196,0.34365906,3.06060380,0.02729948,0.71578823,2.14490772,0.97210335
-2.11605803,5.92274480,0.00497803,1.52239489,0.34653773,3.01490639,0.02728812,0.70798053,2.09594522,0.95497062
-2.11005503,5.82565734,0.00484778,1.48047094,0.35021462,2.97567469,0.02748348,0.70300577,2.04981945,0.93872641
-2.10405203,5.74259241,0.00474980,1.44136358,0.35456819,2.94332220,0.02788474,0.70083063,2.00736809,0.92373059
-2.09804902,5.67448762,0.00468334,1.40563706,0.35946317,2.91808769,0.02848663,0.70136805,1.96934445,0.91031223
-2.09204602,5.62192560,0.00464718,1.37376007,0.36475406,2.90004418,0.02927950,0.70448106,1.93639720,0.89876012
-2.08604302,5.58513397,0.00463973,1.34609333,0.37028886,2.88911206,0.03024946,0.70998774,1.90905376,0.88931486
-2.08004002,5.56399560,0.00465911,1.32288155,0.37591303,2.88507537,0.03137865,0.71766740,1.88770791,0.88216240
-2.07403702,5.55806797,0.00470321,1.30424980,0.38147338,2.88760016,0.03264560,0.72726738,1.87261186,0.87742950
-2.06803402,5.56661057,0.00476975,1.29020449,0.38682189,2.89625389,0.03402570,0.73851055,1.86387299,0.87518103
-2.06203102,5.58861860,0.00485637,1.28063846,0.39181933,2.91052495,0.03549178,0.75110287,1.86145510,0.87541916
-2.05602801,5.62286185,0.00496068,1.27534020,0.39633847,2.92984161,0.03701477,0.76474092,1.86518419,0.87808444
-2.05002501,5.66792696,0.00508027,1.27400624,0.40026682,2.95358974,0.03856436,0.77911910,1.87475822,0.88305865
-2.04402201,5.72226181,0.00521283,1.27625653,0.40350886,2.98112907,0.04010986,0.79393623,1.88976062,0.89016930
-2.03801901,5.78422078,0.00535609,1.28165172,0.40598766,3.01180760,0.04162086,0.80890136,1.90967693,0.89919556
-2.03201601,5.85210950,0.00550792,1.28971195,0.40764585,3.04497432,0.04306815,0.82373875,1.93391398,0.90987550
-2.02601301,5.92422839,0.00566630,1.29993608,0.40844600,3.07999027,0.04442437,0.83819188,1.96182102,0.92191425
-2.02001001,5.99891392,0.00582934,1.31182097,0.40837036,3.11623804,0.04566482,0.85202643,1.99271207,0.93499301
-2.01400700,6.07457694,0.00599530,1.32487978,0.40742012,3.15313012,0.04676804,0.86503246,2.02588877,0.94877851
-2.00800400,6.14973756,0.00616255,1.33865890,0.40561417,3.19011631,0.04771641,0.87702564,2.06066302,0.96293256
-2.00200100,6.22305603,0.00632961,1.35275294,0.40298751,3.22669027,0.04849656,0.88784785,2.09637864,0.97712167
-1.99599800,6.29335917,0.00649512,1.36681713,0.39958941,3.26239566,0.04909972,0.89736718,2.13243133,0.99102618
-1.98999500,6.35966210,0.00665782,1.38057693,0.39548139,3.29683183,0.04952184,0.90547754,2.16828629,1.00434875
-1.98399200,6.42118490,0.00681658,1.39383449,0.39073521,3.32965910,0.04976371,0.91209806,2.20349277,1.01682194
-1.97798899,6.47736391,0.00697038,1.40647182,0.38543086,3.36060369,0.04983075,0.91717236,2.23769502,1.02821467
-1.97198599,6.52785759,0.00711829,1.41845045,0.37965472,3.38946215,0.04973285,0.92066785,2.27063918,1.03833730
-1.96598299,6.57254668,0.00725950,1.42980789,0.37349783,3.41610521,0.04948395,0.92257512,2.30217572,1.04704526
-1.95997999,6.61152870,0.00739331,1.44065065,0.36705453,3.44048073,0.04910156,0.92290751,2.33225730,1.05424100
-1.95397699,6.64510694,0.00751915,1.45114446,0.36042119,3.46261571,0.04860616,0.92170078,2.36093200,1.05987437
-1.94797399,6.67377398,0.00763660,1.46150177,0.35369525,3.48261714,0.04802059,0.91901293,2.38833214,1.06394131
-1.94197099,6.69819040,0.00774535,1.47196714,0.34697452,3.50067141,0.04736930,0.91492403,2.41465904,1.06648103
-1.93596798,6.71915903,0.00784529,1.48280109,0.34035650,3.51704234,0.04667763,0.90953599,2.44016446,1.06757167
-1.92996498,6.73759572,0.00793646,1.49426297,0.33393798,3.53206763,0.04597113,0.90297211,2.46512937,1.06732486
