energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
0.32716358,0.68650813,0.00026809,0.02635251,0.14744027,0.02719906,0.07702060,0.50066976,0.05182361,0.07096510
0.33316658,0.67189323,0.00024575,0.02578085,0.14953467,0.02676869,0.07803816,0.48495771,0.05239654,0.06689317
0.33916958,0.65743970,0.00022512,0.02525061,0.15122778,0.02633233,0.07880915,0.46966258,0.05285244,0.06319114
0.34517259,0.64289670,0.00020611,0.02474887,0.15242975,0.02587675,0.07928637,0.45467307,0.05315182,0.05982959
0.35117559,0.62803307,0.00018860,0.02426387,0.15306649,0.02539007,0.07943003,0.43987771,0.05326072,0.05677820
0.35717859,0.61265202,0.00017248,0.02378574,0.15308279,0.02486235,0.07920927,0.42517496,0.05315189,0.05400784
0.36318159,0.59660403,0.00015765,0.02330711,0.15244484,0.02428600,0.07860334,0.41048245,0.05280578,0.05149242
0.36918459,0.57979704,0.00014403,0.02282372,0.15114201,0.02365619,0.07760244,0.39574478,0.05221115,0.04921050
0.37518759,0.56220367,0.00013152,0.02233469,0.14918775,0.02297102,0.07620809,0.38093953,0.05136538,0.04714644
0.38119060,0.54386515,0.00012006,0.02184275,0.14661956,0.02223165,0.07443310,0.36608124,0.05027441,0.04529119
0.38719360,0.52489171,0.00010957,0.02135420,0.14349806,0.02144223,0.07230107,0.35122307,0.04895241,0.04364271
0.39319660,0.50545959,0.00010001,0.02087880,0.13990511,0.02060970,0.06984549,0.33645635,0.04742106,0.04220592
0.39919960,0.48580487,0.00009132,0.02042935,0.13594111,0.01974353,0.06710852,0.32190781,0.04570868,0.04099224
0.40520260,0.46621435,0.00008346,0.02002126,0.13172158,0.01885530,0.06413943,0.30773494,0.04384900,0.04001882
0.41120560,0.44701410,0.00007641,0.01967184,0.12737309,0.01795820,0.06099282,0.29411960,0.04187987,0.03930736
0.41720860,0.42855606,0.00007015,0.01939964,0.12302882,0.01706652,0.05772669,0.28126021,0.03984184,0.03888275
0.42321161,0.41120348,0.00006464,0.01922356,0.11882380,0.01619506,0.05440050,0.26936301,0.03777665,0.03877142
0.42921461,0.39531566,0.00005989,0.01916202,0.11489011,0.01535854,0.05107318,0.25863275,0.03572578,0.03899954
0.43521761,0.38123278,0.00005589,0.01923203,0.11135218,0.01457105,0.04780125,0.24926318,0.03372903,0.03959122
0.44122061,0.36926138,0.00005262,0.01944838,0.10832233,0.01384547,0.04463721,0.24142790,0.03182331,0.04056664
0.44722361,0.35966098,0.00005011,0.01982279,0.10589679,0.01319308,0.04162796,0.23527181,0.03004145,0.04194028
0.45322661,0.35263261,0.00004834,0.02036317,0.10415227,0.01262305,0.03881370,0.23090357,0.02841135,0.04371932
0.45922961,0.34830931,0.00004735,0.02107304,0.10314322,0.01214222,0.03622700,0.22838947,0.02695527,0.04590225
0.46523262,0.34674934,0.00004716,0.02195101,0.10289993,0.01175482,0.03389219,0.22774872,0.02568935,0.04847773
0.47123562,0.34793206,0.00004779,0.02299047,0.10342741,0.01146236,0.03182518,0.22895067,0.02462347,0.05142392
0.47723862,0.35175677,0.00004932,0.02417949,0.10470525,0.01126364,0.03003342,0.23191379,0.02376124,0.05470806
0.48324162,0.35804459,0.00005180,0.02550084,0.10668835,0.01115481,0.02851633,0.23650662,0.02310026,0.05828660
0.48924462,0.36654327,0.00005534,0.02693225,0.10930851,0.01112954,0.02726584,0.24255070,0.02263267,0.06210574
0.49524762,0.37693482,0.00006007,0.02844689,0.11247695,0.01117931,0.02626726,0.24982526,0.02234572,0.06610242
0.50125063,0.38884573,0.00006616,0.03001399,0.11608752,0.01129376,0.02550030,0.25807370,0.02222270,0.07020583
0.50725363,0.40185947,0.00007384,0.03159967,0.12002065,0.01146107,0.02494018,0.26701153,0.02224381,0.07433923
0.51325663,0.41553079,0.00008336,0.03316789,0.12414780,0.01166845,0.02455894,0.27633557,0.02238730,0.07842224
0.51925963,0.42940142,0.00009507,0.03468156,0.12833639,0.01190262,0.02432673,0.28573404,0.02263053,0.08237334
0.52526263,0.44301660,0.00010937,0.03610368,0.13245491,0.01215033,0.02421310,0.29489728,0.02295110,0.08611264
0.53126563,0.45594182,0.00012676,0.03739857,0.13637814,0.01239886,0.02418831,0.30352863,0.02332798,0.08956465
0.53726863,0.46777918,0.00014781,0.03853306,0.13999228,0.01263652,0.02422453,0.31135509,0.02374255,0.09266116
0.54327164,0.47818284,0.00017318,0.03947764,0.14319984,0.01285312,0.02429697,0.31813742,0.02417955,0.09534388
0.54927464,0.48687284,0.00020363,0.04020750,0.14592396,0.01304037,0.02438480,0.32367923,0.02462792,0.09756686
0.55527764,0.49364685,0.00024000,0.04070349,0.14811232,0.01319221,0.02447207,0.32783474,0.02508144,0.09929855
0.56128064,0.49838942,0.00028325,0.04095283,0.14974017,0.01330507,0.02454826,0.33051494,0.02553924,0.10052342
0.56728364,0.50107829,0.00033439,0.04094967,0.15081261,0.01337810,0.02460886,0.33169185,0.02600604,0.10124297
0.57328664,0.50178765,0.00039453,0.04069543,0.15136597,0.01341320,0.02465556,0.33140086,0.02649223,0.10147618
0.57928964,0.50068809,0.00046481,0.04019891,0.15146824,0.01341502,0.02469645,0.32974096,0.02701367,0.10125937
0.58529265,0.49804344,0.00054643,0.03947619,0.15121865,0.01339088,0.02474590,0.32687294,0.02759129,0.10064531
0.59129565,0.49420461,0.00064059,0.03855029,0.15074634,0.01335056,0.02482438,0.32301569,0.02825051,0.09970188
0.59729865,0.48960076,0.00074850,0.03745071,0.15020828,0.01330602,0.02495811,0.31844083,0.02902037,0.09851005
0.60330165,0.48472815,0.00087133,0.03621279,0.14978652,0.01327110,0.02517861,0.31346589,0.02993263,0.09716149
0.60930465,0.48013741,0.00101018,0.03487693,0.14968496,0.01326107,0.02552218,0.30844641,0.03102058,0.09575579
0.61530765,0.47641956,0.00116605,0.03348779,0.15012570,0.01329225,0.02602931,0.30376736,0.03231794,0.09439747
0.62131066,0.47419163,0.00133985,0.03209342,0.15134526,0.01338154,0.02674415,0.29983424,0.03385758,0.09319287
0.62731366,0.47408237,0.00153232,0.03074442,0.15359063,0.01354595,0.02771391,0.29706428,0.03567035,0.09224707
0.63331666,0.47671873,0.00174408,0.02949313,0.15711548,0.01380224,0.02898833,0.29587809,0.03778395,0.09166103
0.63931966,0.48271359,0.00197556,0.02839286,0.16217653,0.01416646,0.03061926,0.29669211,0.04022198,0.09152898
0.64532266,0.49265522,0.00222702,0.02749723,0.16903011,0.01465364,0.03266023,0.29991201,0.04300307,0.09193617
0.65132566,0.50709864,0.00249854,0.02685959,0.17792910,0.01527751,0.03516616,0.30592740,0.04614035,0.09295714
0.65732866,0.52655928,0.00279007,0.02653250,0.18911999,0.01605028,0.03819310,0.31510772,0.04964114,0.09465451
0.66333167,0.55150864,0.00310139,0.02656726,0.20284031,0.01698252,0.04179801,0.32779940,0.05350691,0.09707822
0.66933467,0.58237210,0.00343214,0.02701353,0.21931607,0.01808309,0.04603856,0.34432426,0.05773353,0.10026544
0.67533767,0.61952834,0.00378189,0.02791895,0.23875928,0.01935913,0.05097287,0.36497868,0.06231184,0.10424080
0.68134067,0.66331008,0.00415009,0.02932864,0.26136536,0.02081615,0.05665924,0.39003362,0.06722839,0.10901721
0.68734367,0.71400553,0.00453612,0.03128484,0.28731022,0.02245809,0.06315560,0.41973489,0.07246648,0.11459687
0.69334667,0.77186005,0.00493933,0.03382628,0.31674708,0.02428748,0.07051890,0.45430334,0.07800727,0.12097256
0.69934967,0.83707717,0.00535896,0.03698753,0.34980271,0.02630555,0.07880417,0.49393478,0.08383097,0.12812901
0.70535268,0.90981869,0.00579421,0.04079824,0.38657316,0.02851234,0.08806326,0.53879900,0.08991801,0.13604425
0.71135568,0.99020290,0.00624416,0.04528225,0.42711898,0.03090680,0.09834330,0.58903775,0.09625013,0.14469082
0.71735868,1.07830091,0.00670777,0.05045654,0.47145990,0.03348678,0.10968475,0.64476142,0.10281120,0.15403669
0.72336168,1.17413034,0.00718378,0.05633015,0.51956916,0.03624898,0.12211915,0.70604417,0.10958780,0.16404589
0.72936468,1.27764677,0.00767070,0.06290304,0.57136771,0.03918883,0.13566651,0.77291758,0.11656941,0.17467872
0.73536768,1.38873260,0.00816667,0.07016490,0.62671840,0.04230029,0.15033252,0.84536286,0.12374820,0.18589155
0.74137069,1.50718396,0.00866945,0.07809413,0.68542069,0.04557552,0.16610557,0.92330182,0.13111843,0.19763622
0.74737369,1.63269620,0.00917632,0.08665686,0.74720606,0.04900453,0.18295375,1.00658702,0.13867530,0.20985907
0.75337669,1.76484858,0.00968401,0.09580619,0.81173453,0.05257480,0.20082203,1.09499147,0.14641354,0.22249972
0.75937969,1.90308933,0.01018866,0.10548175,0.87859275,0.05627076,0.21962969,1.18819858,0.15432555,0.23548966
0.76538269,2.04672194,0.01068581,0.11560955,0.94729392,0.06007346,0.23926829,1.28579284,0.16239943,0.24875084
0.77138569,2.19489401,0.01117040,0.12610227,1.01727976,0.06396010,0.25960031,1.38725206,0.17061676,0.26219436
0.77738869,2.34658972,0.01163681,0.13685992,1.08792492,0.06790378,0.28045858,1.49194176,0.17895053,0.27571944
0.78339170,2.50062689,0.01207893,0.14777102,1.15854373,0.07187327,0.30164680,1.59911240,0.18736320,0.28921286
0.78939470,2.65565978,0.01249031,0.15871420,1.22839946,0.07583304,0.32294112,1.70789994,0.19580513,0.30254884
0.79539770,2.81018808,0.01286428,0.16956019,1.29671577,0.07974335,0.34409293,1.81733035,0.20421349,0.31558970
0.80140070,2.96257265,0.01319414,0.18017426,1.36269033,0.08356065,0.36483281,1.92632811,0.21251174,0.32818713
0.80740370,3.11105810,0.01347336,0.19041891,1.42551002,0.08723814,0.38487565,2.03372908,0.22060994,0.34018423
0.81340670,3.25380199,0.01369582,0.20015684,1.48436746,0.09072657,0.40392686,2.13829757,0.22840572,0.35141827
0.81940970,3.38890991,0.01385603,0.20925401,1.53847819,0.09397522,0.42168936,2.23874729,0.23578611,0.36172407
0.82541271,3.51447577,0.01394931,0.21758275,1.58709809,0.09693309,0.43787127,2.33376588,0.24263010,0.37093787
0.83141571,3.62862588,0.01397205,0.22502476,1.62954029,0.09955019,0.45219393,2.42204225,0.24881192,0.37890160
0.83741871,3.72956537,0.01392184,0.23147398,1.66519112,0.10177894,0.46439998,2.50229603,0.25420485,0.38546736
0.84342171,3.81562540,0.01379758,0.23683906,1.69352458,0.10357565,0.47426117,2.57330820,0.25868544,0.39050183
0.84942471,3.88530927,0.01359962,0.24104557,1.71411477,0.10490186,0.48158551,2.63395185,0.26213797,0.39389055
0.85542771,3.93733579,0.01332975,0.24403770,1.72664594,0.10572574,0.48622356,2.68322207,0.26445887,0.39554171
0.86143072,3.97067811,0.01299116,0.24577948,1.73091998,0.10602319,0.48807347,2.72026391,0.26556098,0.39538944
0.86743372,3.98459641,0.01258841,0.24625547,1.72686093,0.10577888,0.48708458,2.74439732,0.26537728,0.39339633
0.87343672,3.97866334,0.01212728,0.24547094,1.71451671,0.10498695,0.48325943,2.75513825,0.26386411,0.38955512
0.87943972,3.95278089,0.01161456,0.24345150,1.69405781,0.10365141,0.47665409,2.75221500,0.26100354,0.38388946
0.88544272,3.90718814,0.01105792,0.24024225,1.66577321,0.10178628,0.46737671,2.73557921,0.25680479,0.37645376
0.89144572,3.84245955,0.01046561,0.23590651,1.63006368,0.09941540,0.45558449,2.70541100,0.25130476,0.36733207
0.89744872,3.75949366,0.00984625,0.23052415,1.58743263,0.09657187,0.44147910,2.66211804,0.24456743,0.35663613
0.90345173,3.65949285,0.00920858,0.22418955,1.53847485,0.09329724,0.42530074,2.60632842,0.23668229,0.34450264
0.90945473,3.54393466,0.00856121,0.21700940,1.48386353,0.08964043,0.40732120,2.53887767,0.22776187,0.33108984
0.91545773,3.41453588,0.00791241,0.20910022,1.42433575,0.08565642,0.38783610,2.46079013,0.21793845,0.31657361
0.92146073,3.27321064,0.00726992,0.20058591,1.36067702,0.08140474,0.36715666,2.37325544,0.20736009,0.30114328
0.92746373,3.12202417,0.00664077,0.19159510,1.29370511,0.07694793,0.34560143,2.27760096,0.19618619,0.28499714
0.93346673,2.96314367,0.00603119,0.18225870,1.22425369,0.07234987,0.32348807,2.17526092,0.18458278,0.26833806
0.93946973,2.79878826,0.00544648,0.17270741,1.15315610,0.06767418,0.30112569,2.06774358,0.17271780,0.25136917
0.94547274,2.63117948,0.00489102,0.16306951,1.08122963,0.06298270,0.27880790,1.95659735,0.16075637,0.23428982
0.95147574,2.46249419,0.00436819,0.15346876,1.00926078,0.05833405,0.25680679,1.84337722,0.14885651,0.21729197
0.95747874,2.29482125,0.00388048,0.14402256,0.93799180,0.05378240,0.23536798,1.72961249,0.13716528,0.20055702
0.96348174,2.13012328,0.00342945,0.13484046,0.86810882,0.04937649,0.21470690,1.61677698,0.12581548,0.18425319
0.96948474,1.97020452,0.00301589,0.12602291,0.80023186,0.04515881,0.19500628,1.50626258,0.11492313,0.16853351
0.97548774,1.81668567,0.00263984,0.11766039,0.73490699,0.04116504,0.17641485,1.39935698,0.10458563,0.15353436
0.98149075,1.67098597,0.00230075,0.10983281,0.67260077,0.03742383,0.15904724,1.29722613,0.09488070,0.13937463
0.98749375,1.53431281,0.00199752,0.10260930,0.61369706,0.03395670,0.14298491,1.20090177,0.08586612,0.12615539
0.99349675,1.40765852,0.00172869,0.09604832,0.55849624,0.03077825,0.12827802,1.11127419,0.07758010,0.11396005
0.99949975,1.29180405,0.00149245,0.09019801,0.50721678,0.02789649,0.11494808,1.02909000,0.07004233,0.10285496
1.00550275,1.18732862,0.00128682,0.08509681,0.45999895,0.02531347,0.10299117,0.95495467,0.06325553,0.09289031
1.01150575,1.09462439,0.00110967,0.08077433,0.41691055,0.02302583,0.09238157,0.88933912,0.05720741,0.08410125
1.01750875,1.01391513,0.00095881,0.07725226,0.37795433,0.02102567,0.08307567,0.83258975,0.05187295,0.07650927
1.02351176,0.94527746,0.00083208,0.07454543,0.34307663,0.01930127,0.07501588,0.78494088,0.04721685,0.07012349
1.02951476,0.88866346,0.00072733,0.07266287,0.31217706,0.01783796,0.06813444,0.74652871,0.04319603,0.06494207
1.03551776,0.84392327,0.00064254,0.07160872,0.28511866,0.01661890,0.06235708,0.71740584,0.03976205,0.06095341
1.04152076,0.81082660,0.00057574,0.07138310,0.26173807,0.01562584,0.05760619,0.69755517,0.03686347,0.05813729
1.04752376,0.78908187,0.00052511,0.07198273,0.24185542,0.01483976,0.05380363,0.68690247,0.03444788,0.05646575
1.05352676,0.77835228,0.00048895,0.07340128,0.22528347,0.01424150,0.05087305,0.68532680,0.03246372,0.05590380
1.05952976,0.77826799,0.00046566,0.07562946,0.21183566,0.01381218,0.04874155,0.69266808,0.03086174,0.05640985
1.06553277,0.78843408,0.00045375,0.07865487,0.20133274,0.01353357,0.04734091,0.70873149,0.02959614,0.05793595
1.07153577,0.80843422,0.00045185,0.08246141,0.19360793,0.01338837,0.04660819,0.73328859,0.02862527,0.06042784
1.07753877,0.83782994,0.00045865,0.08702858,0.18851020,0.01336032,0.04648581,0.76607501,0.02791210,0.06382486
1.08354177,0.87615631,0.00047291,0.09233048,0.18590588,0.01343427,0.04692127,0.80678529,0.02742429,0.06805972
1.08954477,0.92291430,0.00049347,0.09833468,0.18567850,0.01359612,0.04786634,0.85506521,0.02713399,0.07305828
1.09554777,0.97756087,0.00051920,0.10500101,0.18772696,0.01383277,0.04927613,0.91050231,0.02701747,0.07873938
1.10155078,1.03949783,0.00054902,0.11228040,0.19196227,0.01413197,0.05110782,0.97261559,0.02705447,0.08501474
1.10755378,1.10806042,0.00058188,0.12011385,0.19830306,0.01448213,0.05331935,1.04084517,0.02722755,0.09178903
1.11355678,1.18250693,0.00061677,0.12843164,0.20667029,0.01487222,0.05586817,1.11454308,0.02752131,0.09896022
1.11955978,1.26201029,0.00065272,0.13715282,0.21698127,0.01529155,0.05870997,1.19296604,0.02792164,0.10642011
1.12556278,1.34565286,0.00068879,0.14618523,0.22914365,0.01572969,0.06179775,1.27527122,0.02841501,0.11405527
1.13156578,1.43242514,0.00072410,0.15542588,0.24304952,0.01617637,0.06508104,1.36051569,0.02898794,0.12174819
1.13756878,1.52122910,0.00075784,0.16476196,0.25857016,0.01662145,0.06850555,1.44766036,0.02962649,0.12937880
1.14357179,1.61088663,0.00078926,0.17407231,0.27555164,0.01705492,0.07201305,1.53557852,0.03031600,0.13682620
1.14957479,1.70015321,0.00081773,0.18322953,0.29381175,0.01746695,0.07554182,1.62306948,0.03104101,0.14397076
1.15557779,1.78773672,0.00084269,0.19210249,0.31313837,0.01784802,0.07902733,1.70887691,0.03178534,0.15069619
1.16158079,1.87232086,0.00086373,0.20055932,0.33328947,0.01818906,0.08240331,1.79171177,0.03253231,0.15689194
1.16758379,1.95259269,0.00088057,0.20847072,0.35399494,0.01848164,0.08560320,1.87027898,0.03326519,0.16245542
1.17358679,2.02727311,0.00089309,0.21571345,0.37496015,0.01871813,0.08856175,1.94330717,0.03396773,0.16729434
1.17958979,2.09514940,0.00090131,0.22217390,0.39587123,0.01889197,0.09121682,2.00958036,0.03462475,0.17132873
1.18559280,2.15510821,0.00090544,0.22775160,0.41640186,0.01899782,0.09351126,2.06797038,0.03522279,0.17449286
1.19159580,2.20616797,0.00090586,0.23236248,0.43622128,0.01903176,0.09539473,2.11746882,0.03575080,0.17673677
1.19759880,2.24750893,0.00090313,0.23594169,0.45500332,0.01899145,0.09682544,2.15721706,0.03620068,0.17802746
1.20360180,2.27849982,0.00089798,0.23844600,0.47243583,0.01887625,0.09777164,2.18653321,0.03656786,0.17834961
1.20960480,2.29871949,0.00089134,0.23985547,0.48823030,0.01868727,0.09821286,2.20493465,0.03685158,0.17770590
1.21560780,2.30797286,0.00088427,0.24017443,0.50213109,0.01842740,0.09814072,2.21215526,0.03705517,0.17611676
1.22161081,2.30629991,0.00087800,0.23943162,0.51392374,0.01810126,0.09755943,2.20815628,0.03718608,0.17361975
1.22761381,2.29397750,0.00087393,0.23767956,0.52344215,0.01771511,0.09648580,2.19313052,0.03725566,0.17026836
1.23361681,2.27151346,0.00087354,0.23499303,0.53057401,0.01727670,0.09494880,2.16749925,0.03727887,0.16613049
1.23961981,2.23963325,0.00087846,0.23146679,0.53526438,0.01679509,0.09298877,2.13190212,0.03727369,0.16128649
1.24562281,2.19925942,0.00089038,0.22721264,0.53751715,0.01628037,0.09065612,2.08718006,0.03726045,0.15582693
1.25162581,2.15148464,0.00091106,0.22235584,0.53739419,0.01574344,0.08800986,2.03435202,0.03726098,0.14985017
1.25762881,2.09753931,0.00094229,0.21703106,0.53501246,0.01519569,0.08511573,1.97458630,0.03729768,0.14345975
1.26363182,2.03875499,0.00098586,0.21137807,0.53053895,0.01464868,0.08204419,1.90916746,0.03739254,0.13676173
1.26963482,1.97652495,0.00104353,0.20553729,0.52418393,0.01411387,0.07886832,1.83946017,0.03756619,0.12986213
1.27563782,1.91226349,0.00111698,0.19964533,0.51619275,0.01360230,0.07566166,1.76687141,0.03783686,0.12286440
1.28164082,1.84736563,0.00120779,0.19383082,0.50683663,0.01312430,0.07249619,1.69281226,0.03821962,0.11586723
1.28764382,1.78316851,0.00131737,0.18821058,0.49640297,0.01268923,0.06944034,1.61866091,0.03872556,0.10896245
1.29364682,1.72091618,0.00144691,0.18288625,0.48518566,0.01230529,0.06655730,1.54572800,0.03936123,0.10223347
1.29964982,1.66172890,0.00159738,0.17794169,0.47347581,0.01197933,0.06390355,1.47522577,0.04012826,0.09575391
1.30565283,1.60657809,0.00176941,0.17344095,0.46155348,0.01171669,0.06152768,1.40824169,0.04102316,0.08958676
1.31165583,1.55626772,0.00196329,0.16942717,0.44968077,0.01152115,0.05946961,1.34571772,0.04203732,0.08378390
1.31765883,1.51142260,0.00217892,0.16592216,0.43809639,0.01139490,0.05776010,1.28843550,0.04315729,0.07838602
1.32366183,1.47248384,0.00241575,0.16292691,0.42701225,0.01133851,0.05642059,1.23700778,0.04436521,0.07342296
1.32966483,1.43971133,0.00267279,0.16042273,0.41661178,0.01135110,0.05546347,1.19187629,0.04563946,0.06891443
1.33566783,1.41319291,0.00294854,0.15837315,0.40705020,0.01143037,0.05489257,1.15331547,0.04695547,0.06487095
1.34167084,1.39285952,0.00324102,0.15672642,0.39845650,0.01157282,0.05470398,1.12144194,0.04828667,0.06129519
1.34767384,1.37850548,0.00354780,0.15541843,0.39093681,0.01177396,0.05488715,1.09622878,0.04960550,0.05818337
1.35367684,1.36981288,0.00386598,0.15437605,0.38457902,0.01202853,0.05542607,1.07752382,0.05088456,0.05552689
1.35967984,1.36637882,0.00419227,0.15352055,0.37945796,0.01233081,0.05630076,1.06507102,0.05209769,0.05331403
1.36568284,1.36774433,0.00452306,0.15277127,0.37564105,0.01267490,0.05748872,1.05853388,0.05322108,0.05153153
1.37168584,1.37342361,0.00485452,0.15204904,0.37319369,0.01305502,0.05896646,1.05751974,0.05423431,0.05016628
1.37768884,1.38293240,0.00518266,0.15127955,0.37218414,0.01346584,0.06071103,1.06160387,0.05512121,0.04920676
1.38369185,1.39581426,0.00550350,0.15039631,0.37268745,0.01390276,0.06270144,1.07035246,0.05587071,0.04864436
1.38969485,1.41166372,0.00581315,0.14934326,0.37478815,0.01436220,0.06491995,1.08334341,0.05647739,0.04847446
1.39569785,1.43014530,0.00610799,0.14807690,0.37858143,0.01484186,0.06735317,1.10018427,0.05694189,0.04869733
1.40170085,1.45100789,0.00638475,0.14656783,0.38417271,0.01534089,0.06999291,1.12052645,0.05727114,0.04931861
1.40770385,1.47409367,0.00664068,0.14480176,0.39167552,0.01586007,0.07283675,1.14407546,0.05747823,0.05034966
1.41370685,1.49934150,0.00687359,0.14277987,0.40120783,0.01640188,0.07588828,1.17059673,0.05758219,0.05180748
1.41970985,1.52678462,0.00708200,0.14051868,0.41288690,0.01697053,0.07915701,1.19991684,0.05760744,0.05371444
1.42571286,1.55654278,0.00726515,0.13804919,0.42682290,0.01757185,0.08265790,1.23192049,0.05758307,0.05609762
1.43171586,1.58880927,0.00742302,0.13541565,0.44311176,0.01821320,0.08641054,1.26654327,0.05754185,0.05898794
1.43771886,1.62383334,0.00755637,0.13267375,0.46182742,0.01890317,0.09043794,1.30376075,0.05751914,0.06241902
1.44372186,1.66189892,0.00766663,0.12988847,0.48301409,0.01965131,0.09476509,1.34357465,0.05755158,0.06642586
1.44972486,1.70330046,0.00775585,0.12713160,0.50667881,0.02046771,0.09941719,1.38599670,0.05767574,0.07104328
1.45572786,1.74831714,0.00782661,0.12447902,0.53278481,0.02136254,0.10441767,1.43103114,0.05792664,0.07630425
1.46173087,1.79718638,0.00788182,0.12200790,0.56124604,0.02234557,0.10978614,1.47865678,0.05833632,0.08223814
1.46773387,1.85007815,0.00792464,0.11979382,0.59192317,0.02342557,0.11553627,1.52880963,0.05893243,0.08886887
1.47373687,1.90707102,0.00795822,0.11790807,0.62462141,0.02460981,0.12167376,1.58136694,0.05973697,0.09621316
1.47973987,1.96813134,0.00798561,0.11641505,0.65909021,0.02590346,0.12819448,1.63613365,0.06076507,0.10427871
1.48574287,2.03309638,0.00800954,0.11537005,0.69502507,0.02730913,0.13508289,1.69283192,0.06202413,0.11306263
1.49174587,2.10166247,0.00803230,0.11481730,0.73207131,0.02882636,0.14231092,1.75109449,0.06351312,0.12254993
1.49774887,2.17337881,0.00805556,0.11478853,0.76982980,0.03045132,0.14983720,1.81046217,0.06522223,0.13271232
1.50375188,2.24764735,0.00808035,0.11530206,0.80786448,0.03217648,0.15760693,1.87038596,0.06713277,0.14350729
1.50975488,2.32372903,0.00810693,0.11636230,0.84571120,0.03399051,0.16555239,1.93023363,0.06921753,0.15487746
1.51575788,2.40075628,0.00813479,0.11795993,0.88288789,0.03587829,0.17359396,1.98930075,0.07144136,0.16675044
1.52176088,2.47775151,0.00816268,0.12007251,0.91890532,0.03782103,0.18164191,2.04682582,0.07376218,0.17903906
1.52776388,2.55365094,0.00818865,0.12266559,0.95327840,0.03979663,0.18959865,2.10200891,0.07613225,0.19164203
1.53376688,2.62733296,0.00821017,0.12569429,0.98553735,0.04178009,0.19736167,2.15403313,0.07849968,0.20444523
1.53976988,2.69765014,0.00822423,0.12910519,1.01523861,0.04374414,0.20482679,2.20208818,0.08081023,0.21732333
1.54577289,2.76346344,0.00822749,0.13283843,1.04197490,0.04565990,0.21189178,2.24539493,0.08300918,0.23014205
1.55177589,2.82367759,0.00821647,0.13682999,1.06538439,0.04749778,0.21846026,2.28323027,0.08504332,0.24276077
1.55777889,2.87727609,0.00818771,0.14101398,1.08515859,0.04922827,0.22444552,2.31495100,0.08686289,0.25503561
1.56378189,2.92335464,0.00813796,0.14532480,1.10104883,0.05082292,0.22977430,2.34001608,0.08842350,0.26682283
1.56978489,2.96115156,0.00806431,0.14969906,1.11287122,0.05225521,0.23439031,2.35800616,0.08968783,0.27798248
1.57578789,2.99007406,0.00796437,0.15407729,1.12051000,0.05350144,0.23825738,2.36863976,0.09062713,0.28838214
1.58179090,3.00971947,0.00783640,0.15840515,1.12391940,0.05454155,0.24136199,2.37178542,0.09122245,0.29790074
1.58779390,3.01989038,0.00767937,0.16263431,1.12312385,0.05535976,0.24371525,2.36746927,0.09146545,0.30643218
1.59379690,3.02060341,0.00749303,0.16672283,1.11821681,0.05594517,0.24535418,2.35587790,0.09135898,0.31388872
1.59979990,3.01209102,0.00727797,0.17063509,1.10935819,0.05629213,0.24634222,2.33735616,0.09091712,0.32020393
1.60580290,2.99479666,0.00703557,0.17434143,1.09677057,0.05640047,0.24676895,2.31240023,0.09016497,0.32533514
1.61180590,2.96936322,0.00676799,0.17781731,1.08073425,0.05627557,0.24674907,2.28164601,0.08913800,0.32926514
1.61780890,2.93661550,0.00647808,0.18104240,1.06158143,0.05592814,0.24642077,2.24585336,0.08788108,0.33200328
1.62381191,2.89753744,0.00616932,0.18399943,1.03968951,0.05537397,0.24594330,2.20588676,0.08644726,0.33358564
1.62981491,2.85324499,0.00584567,0.18667308,1.01547379,0.05463346,0.24549404,2.16269315,0.08489627,0.33407444
1.63581791,2.80495575,0.00551148,0.18904894,0.98937961,0.05373095,0.24526514,2.11727771,0.08329290,0.33355660
1.64182091,2.75395665,0.00517134,0.19111271,0.96187423,0.05269407,0.24545964,2.07067844,0.08170520,0.33214158
1.64782391,2.70157081,0.00482997,0.19284963,0.93343848,0.05155288,0.24628741,2.02394064,0.08020276,0.32995841
1.65382691,2.64912474,0.00449208,0.19424428,0.90455843,0.05033909,0.24796077,1.97809195,0.07885483,0.32715233
1.65982991,2.59791716,0.00416227,0.19528069,0.87571718,0.04908517,0.25068997,1.93411896,0.07772866,0.32388080
1.66583292,2.54919023,0.00384492,0.19594288,0.84738700,0.04782347,0.25467864,1.89294607,0.07688787,0.32030935
1.67183592,2.50410407,0.00354413,0.19621568,0.82002178,0.04658550,0.26011918,1.85541727,0.07639094,0.31660722
1.67783892,2.46371521,0.00326361,0.19608574,0.79405027,0.04540113,0.26718813,1.82228123,0.07628993,0.31294313
1.68384192,2.42895932,0.00300670,0.19554284,0.76986975,0.04429793,0.27604176,1.79418016,0.07662930,0.30948116
1.68984492,2.40063835,0.00277631,0.19458114,0.74784068,0.04330067,0.28681176,1.77164238,0.07744499,0.30637705
1.69584792,2.37941216,0.00257493,0.19320044,0.72828213,0.04243083,0.29960119,1.75507876,0.07876363,0.30377488
1.70185093,2.36579443,0.00240465,0.19140727,0.71146809,0.04170624,0.31448082,1.74478265,0.08060198,0.30180439
1.70785393,2.36015248,0.00226719,0.18921574,0.69762479,0.04114088,0.33148601,1.74093314,0.08296656,0.30057892
1.71385693,2.36271057,0.00216392,0.18664805,0.68692898,0.04074475,0.35061408,1.74360103,0.08585347,0.30019397
