energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.35117559,2.99396402,-3.00245340,0.59273186,-0.59448694,0.00000000,-0.00000000,0.03652854,-0.03670746,0.68329438,-0.68490719,0.45879416,-0.46008242,1.26148963,-1.26525247,0.37963006,-0.38077038,0.00000000,-0.00000000
-0.34517259,2.79623707,-2.80478219,0.55276657,-0.55451076,0.00000000,-0.00000000,0.03292448,-0.03309350,0.64361186,-0.64526633,0.42793367,-0.42923815,1.17519608,-1.17897703,0.35292896,-0.35407046,0.00000000,-0.00000000
-0.33916958,2.59810928,-2.60659309,0.51303848,-0.51475228,0.00000000,-0.00000000,0.02953606,-0.02969394,0.60332838,-0.60499637,0.39690045,-0.39820138,1.08878803,-1.09253760,0.32635655,-0.32748259,0.00000000,-0.00000000
-0.33316658,2.40232967,-2.41064153,0.47401358,-0.47567869,0.00000000,-0.00000000,0.02638798,-0.02653378,0.56311763,-0.56477166,0.36616055,-0.36743929,1.00341356,-1.00708552,0.30030156,-0.30139666,0.00000000,-0.00000000
-0.32716358,2.21148156,-2.21951927,0.43612900,-0.43772861,0.00000000,-0.00000000,0.02349867,-0.02363175,0.52363241,-0.52524621,0.33614966,-0.33738906,0.92013879,-0.92369099,0.27512409,-0.27617415,0.00000000,-0.00000000
-0.32116058,2.02793829,-2.03560964,0.39978642,-0.40130542,0.00000000,-0.00000000,0.02088071,-0.02100071,0.48549196,-0.48704095,0.30726517,-0.30844986,0.83993026,-0.84332524,0.25114994,-0.25214243,0.00000000,-0.00000000
-0.31515758,1.85382755,-1.86105158,0.36534689,-0.36677202,0.00000000,-0.00000000,0.01854132,-0.01864812,0.44927078,-0.45073252,0.27985995,-0.28097653,0.76364129,-0.76684675,0.22866644,-0.22959055,0.00000000,-0.00000000
-0.30915458,1.69100472,-1.69771258,0.33312698,-0.33444691,0.00000000,-0.00000000,0.01648298,-0.01657667,0.41548923,-0.41684377,0.25423787,-0.25527508,0.69200261,-0.69499166,0.20791976,-0.20876643,0.00000000,-0.00000000
-0.30315158,1.54103508,-1.54717043,0.30339634,-0.30460175,0.00000000,-0.00000000,0.01470403,-0.01478487,0.38460591,-0.38583602,0.23065110,-0.23159986,0.62561687,-0.62836816,0.18911355,-0.18987551,0.00000000,-0.00000000
-0.29714857,1.40518427,-1.41070345,0.27637659,-0.27746011,0.00000000,-0.00000000,0.01319927,-0.01326768,0.35701181,-0.35810321,0.20929897,-0.21015240,0.56495706,-0.56745470,0.17240889,-0.17308060,0.00000000,-0.00000000
-0.29114557,1.28441649,-1.28928833,0.25224136,-0.25319754,0.00000000,-0.00000000,0.01196063,-0.01201713,0.33302623,-0.33396767,0.19032824,-0.19108160,0.51036808,-0.51260149,0.15792525,-0.15850285,0.00000000,-0.00000000
-0.28514257,1.17939922,-1.18360458,0.23111752,-0.23194270,0.00000000,-0.00000000,0.01097765,-0.01102286,0.31289428,-0.31367760,0.17383467,-0.17448526,0.46207131,-0.46403494,0.14574241,-0.14622355,0.00000000,-0.00000000
-0.27913957,1.09051358,-1.09404473,0.21308727,-0.21377947,0.00000000,-0.00000000,0.01023802,-0.01027262,0.29678579,-0.29740593,0.15986554,-0.16041258,0.42017145,-0.42186437,0.13590293,-0.13628669,0.00000000,-0.00000000
-0.27313657,1.01786911,-1.02072891,0.19819105,-0.19874979,0.00000000,-0.00000000,0.00972796,-0.00975268,0.28479557,-0.28525047,0.14842292,-0.14886739,0.38466512,-0.38609062,0.12841525,-0.12870198,0.00000000,-0.00000000
-0.26713357,0.96132204,-0.96352303,0.18643104,-0.18685717,0.00000000,-0.00000000,0.00943256,-0.00944816,0.27694466,-0.27723521,0.13946756,-0.13981200,0.35545068,-0.35661579,0.12325702,-0.12344814,0.00000000,-0.00000000
-0.26113057,0.92049598,-0.92205939,0.17777515,-0.17807066,0.00000000,-0.00000000,0.00933609,-0.00934333,0.27318266,-0.27331251,0.13292307,-0.13317139,0.33233889,-0.33325392,0.12037857,-0.12047645,0.00000000,-0.00000000
-0.25512756,0.89480440,-0.89575911,0.17216130,-0.17232912,0.00000000,-0.00000000,0.00942216,-0.00942181,0.27339083,-0.27336627,0.12868029,-0.12883762,0.31506391,-0.31574192,0.11970650,-0.11971431,0.00000000,-0.00000000
-0.24912456,0.88347419,-0.88385567,0.16950192,-0.16954573,0.00000000,-0.00000000,0.00967390,-0.00966673,0.27738602,-0.27721577,0.12660182,-0.12667428,0.30329429,-0.30375063,0.12114721,-0.12106874,0.00000000,-0.00000000
-0.24312156,0.88556994,-0.88541921,0.16968856,-0.16961256,0.00000000,-0.00000000,0.01007412,-0.01006090,0.28492533,-0.28462030,0.12652644,-0.12652095,0.29664388,-0.29689573,0.12459032,-0.12442985,0.00000000,-0.00000000
-0.23711856,0.90001872,-0.89938130,0.17259646,-0.17240524,0.00000000,-0.00000000,0.01060539,-0.01058687,0.29571153,-0.29528458,0.12827359,-0.12819769,0.29468231,-0.29474825,0.12991209,-0.12967427,0.00000000,-0.00000000
-0.23111556,0.92563530,-0.92456011,0.17808915,-0.17778746,0.00000000,-0.00000000,0.01125019,-0.01122708,0.30939922,-0.30886491,0.13164768,-0.13150937,0.29694513,-0.29684470,0.13697873,-0.13666841,0.00000000,-0.00000000
-0.22511256,0.96114764,-0.95968604,0.18602286,-0.18561546,0.00000000,-0.00000000,0.01199098,-0.01196401,0.32560186,-0.32497613,0.13644249,-0.13625001,0.30294347,-0.30269681,0.14564963,-0.14527177,0.00000000,-0.00000000
-0.21910955,1.00522298,-1.00342766,0.19625083,-0.19574232,0.00000000,-0.00000000,0.01281045,-0.01278028,0.34389955,-0.34319939,0.14244539,-0.14220708,0.31217339,-0.31180088,0.15578062,-0.15534018,0.00000000,-0.00000000
-0.21310655,1.05649429,-1.05441827,0.20862743,-0.20802211,0.00000000,-0.00000000,0.01369159,-0.01365888,0.36384770,-0.36309080,0.14944170,-0.14916583,0.32412482,-0.32364670,0.16722726,-0.16672906,0.00000000,-0.00000000
-0.20710355,1.11358717,-1.11128279,0.22301198,-0.22231375,0.00000000,-0.00000000,0.01461797,-0.01458333,0.38498644,-0.38419081,0.15721897,-0.15691353,0.33829018,-0.33772628,0.17984809,-0.17929671,0.00000000,-0.00000000
-0.20110055,1.17514712,-1.17266496,0.23927238,-0.23848457,0.00000000,-0.00000000,0.01557396,-0.01553794,0.40685068,-0.40603427,0.16557127,-0.16524386,0.35417283,-0.35354221,0.19350797,-0.19290763,0.00000000,-0.00000000
-0.19509755,1.23986670,-1.23725464,0.25728825,-0.25641358,0.00000000,-0.00000000,0.01654496,-0.01650806,0.42898077,-0.42816101,0.17430347,-0.17396108,0.37129513,-0.37061583,0.20808128,-0.20743579,0.00000000,-0.00000000
-0.18909455,1.30651235,-1.30381457,0.27695376,-0.27599425,0.00000000,-0.00000000,0.01751769,-0.01748034,0.45093335,-0.45012678,0.18323540,-0.18288430,0.38920627,-0.38849499,0.22345520,-0.22276777,0.00000000,-0.00000000
-0.18309155,1.37395010,-1.37120622,0.29817988,-0.29713679,0.00000000,-0.00000000,0.01848042,-0.01844300,0.47229224,-0.47151408,0.19220583,-0.19185139,0.40748958,-0.40676150,0.23953260,-0.23880585,0.00000000,-0.00000000
-0.17708854,1.44116951,-1.43841373,0.32089602,-0.31976986,0.00000000,-0.00000000,0.01942323,-0.01938603,0.49267893,-0.49194270,0.20107610,-0.20072272,0.42576942,-0.42503790,0.25623481,-0.25547065,0.00000000,-0.00000000
-0.17108554,1.50730495,-1.50456544,0.34505103,-0.34384156,0.00000000,-0.00000000,0.02033818,-0.02030141,0.51176234,-0.51107953,0.20973338,-0.20938430,0.44371719,-0.44299362,0.27350380,-0.27270338,0.00000000,-0.00000000
-0.16508254,1.57165343,-1.56895173,0.37061336,-0.36931965,0.00000000,-0.00000000,0.02121946,-0.02118326,0.52926740,-0.52864714,0.21809319,-0.21775051,0.46105651,-0.46035017,0.29130388,-0.29046756,0.00000000,-0.00000000
-0.15907954,1.63368788,-1.63103860,0.39757041,-0.39619092,0.00000000,-0.00000000,0.02206347,-0.02202787,0.54498206,-0.54443091,0.22610128,-0.22576584,0.47756723,-0.47688515,0.30962251,-0.30874988,0.00000000,-0.00000000
-0.15307654,1.69306531,-1.69047596,0.42592698,-0.42445969,0.00000000,-0.00000000,0.02286878,-0.02283377,0.55876235,-0.55828416,0.23373448,-0.23340592,0.49308803,-0.49243494,0.32847038,-0.32756026,0.00000000,-0.00000000
-0.14707354,1.74962896,-1.74710008,0.45570278,-0.45414533,0.00000000,-0.00000000,0.02363606,-0.02360153,0.57053517,-0.57013102,0.24100061,-0.24067736,0.50751752,-0.50689588,0.34788037,-0.34693092,0.00000000,-0.00000000
-0.14107054,1.80340417,-1.80092968,0.48692903,-0.48527896,0.00000000,-0.00000000,0.02436789,-0.02433369,0.58029864,-0.57996687,0.24793715,-0.24761657,0.52081370,-0.52022378,0.36790547,-0.36691426,0.00000000,-0.00000000
-0.13506753,1.85458761,-1.85215537,0.51964427,-0.51789920,0.00000000,-0.00000000,0.02506846,-0.02503439,0.58811982,-0.58785616,0.25460879,-0.25428727,0.53299161,-0.53243159,0.38861562,-0.38757980,0.00000000,-0.00000000
-0.12906453,1.90353005,-1.90112273,0.55388936,-0.55204728,0.00000000,-0.00000000,0.02574326,-0.02570909,0.59412974,-0.59392758,0.26110381,-0.26077701,0.54411925,-0.54358545,0.41009341,-0.40900988,0.00000000,-0.00000000
-0.12306153,1.95071306,-1.94830916,0.58970195,-0.58776146,0.00000000,-0.00000000,0.02639862,-0.02636411,0.59851610,-0.59836677,0.26752935,-0.26719235,0.55431183,-0.55379894,0.43242877,-0.43129442,0.00000000,-0.00000000
-0.11705853,1.99672043,-1.99429553,0.62711050,-0.62507113,0.00000000,-0.00000000,0.02704128,-0.02700620,0.60151359,-0.60140681,0.27400568,-0.27365330,0.56372446,-0.56322588,0.45571291,-0.45452483,0.00000000,-0.00000000
-0.11105553,2.04220525,-2.03973336,0.66612817,-0.66399064,0.00000000,-0.00000000,0.02767789,-0.02764204,0.60339249,-0.60331680,0.28065970,-0.28028677,0.57254357,-0.57205176,0.48003144,-0.47878722,0.00000000,-0.00000000
-0.10505253,2.08785407,-2.08530912,0.70674681,-0.70451330,0.00000000,-0.00000000,0.02831452,-0.02827774,0.60444581,-0.60438912,0.28761794,-0.28721960,0.58097737,-0.58048423,0.50545729,-0.50415528,0.00000000,-0.00000000
-0.09904952,2.13434961,-2.13170686,0.74893132,-0.74660569,0.00000000,-0.00000000,0.02895619,-0.02891838,0.60497573,-0.60492581,0.29499928,-0.29457128,0.58924567,-0.58874292,0.53204345,-0.53068300,0.00000000,-0.00000000
-0.09304652,2.18233357,-2.17957111,0.79261467,-0.79020268,0.00000000,-0.00000000,0.02960643,-0.02956760,0.60527980,-0.60522481,0.30290770,-0.30244671,0.59756943,-0.59704905,0.55981600,-0.55839775,0.00000000,-0.00000000
-0.08704352,2.23237139,-2.22947142,0.83769387,-0.83520335,0.00000000,-0.00000000,0.03026696,-0.03022719,0.60563761,-0.60556665,0.31142557,-0.31092942,0.60616062,-0.60561521,0.58876786,-0.58729394,0.00000000,-0.00000000
-0.08104052,2.28492042,-2.28187044,0.88402716,-0.88146802,0.00000000,-0.00000000,0.03093738,-0.03089686,0.60629862,-0.60620214,0.32060754,-0.32007546,0.61521262,-0.61463574,0.61885343,-0.61732765,0.00000000,-0.00000000
-0.07503752,2.34030306,-2.33709678,0.93143253,-0.92881683,0.00000000,-0.00000000,0.03161505,-0.03157406,0.60747154,-0.60734172,0.33047561,-0.32990839,0.62489157,-0.62427811,0.64998466,-0.64841259,0.00000000,-0.00000000
-0.06903452,2.39868603,-2.39532408,0.97968782,-0.97702971,0.00000000,-0.00000000,0.03229495,-0.03225390,0.60931590,-0.60914696,0.34101545,-0.34041558,0.63532920,-0.63467558,0.68202865,-0.68041772,0.00000000,-0.00000000
-0.06303152,2.46006686,-2.45655714,1.02853248,-1.02584802,0.00000000,-0.00000000,0.03296982,-0.03292919,0.61193604,-0.61172446,0.35217436,-0.35154604,0.64661714,-0.64592152,0.71480713,-0.71316660,0.00000000,-0.00000000
-0.05702851,2.52426790,-2.52062569,1.07767088,-1.07497780,0.00000000,-0.00000000,0.03363029,-0.03359064,0.61537790,-0.61512249,0.36386086,-0.36320998,0.65880305,-0.65806545,0.74809787,-0.74643871,0.00000000,-0.00000000
-0.05102551,2.59093833,-2.58718600,1.12677717,-1.12409462,0.00000000,-0.00000000,0.03426514,-0.03422713,0.61962847,-0.61933038,0.37594612,-0.37528013,0.67188865,-0.67111100,0.78163809,-0.77997282,0.00000000,-0.00000000
-0.04502251,2.65956363,-2.65573015,1.17550156,-1.17284971,0.00000000,-0.00000000,0.03486173,-0.03482604,0.62461807,-0.62428067,0.38826704,-0.38759478,0.68582962,-0.68501572,0.81512976,-0.81347220,0.00000000,-0.00000000
-0.03901951,2.72948208,-2.72560219,1.22347766,-1.22087727,0.00000000,-0.00000000,0.03540641,-0.03537377,0.63022499,-0.62985371,0.40063110,-0.39996252,0.70053728,-0.69969273,0.84824660,-0.84661159,0.00000000,-0.00000000
-0.03301651,2.79990722,-2.79602042,1.27033070,-1.26780270,0.00000000,-0.00000000,0.03588508,-0.03585620,0.63628239,-0.63588442,0.41282248,-0.41216838,0.71588185,-0.71501390,0.88064256,-0.87904554,0.00000000,-0.00000000
-0.02701351,2.86995496,-2.86610435,1.31568627,-1.31325126,0.00000000,-0.00000000,0.03628373,-0.03625931,0.64258683,-0.64217080,0.42460950,-0.42398112,0.73169716,-0.73081448,0.91196126,-0.91041794,0.00000000,-0.00000000
-0.02101051,2.93867402,-2.93490500,1.35917912,-1.35685692,0.00000000,-0.00000000,0.03658904,-0.03656973,0.64890799,-0.64848362,0.43575274,-0.43516143,0.74778628,-0.74689876,0.94184614,-0.94037204,0.00000000,-0.00000000
-0.01500750,3.00507794,-3.00143684,1.40046181,-1.39827098,0.00000000,-0.00000000,0.03678897,-0.03677533,0.65499907,-0.65457677,0.44601372,-0.44547053,0.76392803,-0.76304649,0.96995058,-0.96856067,0.00000000,-0.00000000
-0.00900450,3.06817720,-3.06471002,1.43921280,-1.43717023,0.00000000,-0.00000000,0.03687326,-0.03686575,0.66060718,-0.66019767,0.45516354,-0.45467883,0.77988381,-0.77901973,0.99594776,-0.99465606,0.00000000,-0.00000000
-0.00300150,3.12700997,-3.12376108,1.47514360,-1.47326416,0.00000000,-0.00000000,0.03683400,-0.03683295,0.66548344,-0.66509737,0.46299115,-0.46257425,0.79540453,-0.79456978,1.01953956,-1.01835879,0.00000000,-0.00000000
0.00300150,3.18067012,-3.17768117,1.50800502,-1.50630119,0.00000000,-0.00000000,0.03666601,-0.03667161,0.66939205,-0.66903967,0.46931098,-0.46896987,0.81023736,-0.80944392,1.04046419,-1.03940553,0.00000000,-0.00000000
0.00900450,3.22833152,-3.22564048,1.53759199,-1.53607367,0.00000000,-0.00000000,0.03636719,-0.03637946,0.67211821,-0.67180910,0.47396937,-0.47371043,0.82413206,-0.82339177,1.05850216,-1.05757500,0.00000000,-0.00000000
0.01500750,3.26926786,-3.26690821,1.56374725,-1.56242157,0.00000000,-0.00000000,0.03593876,-0.03595757,0.67347452,-0.67321732,0.47684974,-0.47667753,0.83684669,-0.83617100,1.07348039,-1.07269223,0.00000000,-0.00000000
0.02101051,3.30286755,-3.30086771,1.58636366,-1.58523487,0.00000000,-0.00000000,0.03538540,-0.03541044,0.67330572,-0.67310795,0.47787619,-0.47779335,0.84815260,-0.84755237,1.08527426,-1.08463065,0.00000000,-0.00000000
0.02701351,3.32864373,-3.32702663,1.60538520,-1.60445465,0.00000000,-0.00000000,0.03471521,-0.03474601,0.67149176,-0.67135970,0.47701542,-0.47702261,0.85783870,-0.85732402,1.09380771,-1.09331228,0.00000000,-0.00000000
0.03301651,3.34623935,-3.34502222,1.62080698,-1.62007312,0.00000000,-0.00000000,0.03393967,-0.03397557,0.66794928,-0.66788787,0.47427706,-0.47437300,0.86571497,-0.86529496,1.09905145,-1.09870599,0.00000000,-0.00000000
0.03901951,3.35542807,-3.35462241,1.63267403,-1.63213254,0.00000000,-0.00000000,0.03307332,-0.03311355,0.66263160,-0.66264443,0.46971231,-0.46989385,0.87161527,-0.87129798,1.10101949,-1.10082412,0.00000000,-0.00000000
0.04502251,3.35611138,-3.35572296,1.64107943,-1.64072333,0.00000000,-0.00000000,0.03213350,-0.03217715,0.65552748,-0.65561677,0.46341109,-0.46367338,0.87539953,-0.87519177,1.09976449,-1.09971785,0.00000000,-0.00000000
0.05102551,3.34831274,-3.34834183,1.64616143,-1.64598128,0.00000000,-0.00000000,0.03113988,-0.03118591,0.64665894,-0.64682560,0.45549801,-0.45583471,0.87695544,-0.87686273,1.09537210,-1.09547155,0.00000000,-0.00000000
0.05702851,3.33216944,-3.33261108,1.64810011,-1.64808422,0.00000000,-0.00000000,0.03011391,-0.03016124,0.63607829,-0.63632197,0.44612721,-0.44653075,0.87619971,-0.87622614,1.08795488,-1.08819675,0.00000000,-0.00000000
0.06303152,3.30792304,-3.30876735,1.64711320,-1.64724790,0.00000000,-0.00000000,0.02907826,-0.02912574,0.62386477,-0.62418392,0.43547652,-0.43593834,0.87307898,-0.87322714,1.07764621,-1.07802602,0.00000000,-0.00000000
0.06903452,3.27590873,-3.27714127,1.64345137,-1.64372133,0.00000000,-0.00000000,0.02805616,-0.02810263,0.61012091,-0.61051290,0.42374112,-0.42425200,0.86757036,-0.86784132,1.06459453,-1.06510712,0.00000000,-0.00000000
0.07503752,3.23654427,-3.23814649,1.63739272,-1.63778128,0.00000000,-0.00000000,0.02707074,-0.02711506,0.59496891,-0.59543010,0.41112703,-0.41167736,0.85968174,-0.86007497,1.04895820,-1.04959796,0.00000000,-0.00000000
0.08104052,3.19031874,-3.19226839,1.62923655,-1.62972614,0.00000000,-0.00000000,0.02614430,-0.02618540,0.57854708,-0.57907292,0.39784472,-0.39842481,0.84945170,-0.84996507,1.03090139,-1.03166233,0.00000000,-0.00000000
0.08704352,3.13778118,-3.14005278,1.61929628,-1.61986882,0.00000000,-0.00000000,0.02529769,-0.02533457,0.56100648,-0.56159163,0.38410303,-0.38470336,0.83694910,-0.83757889,1.01059096,-1.01146681,0.00000000,-0.00000000
0.09304652,3.07952928,-3.08209466,1.60789146,-1.60852885,0.00000000,-0.00000000,0.02454965,-0.02458143,0.54250778,-0.54314620,0.37010361,-0.37071505,0.82227213,-0.82301306,0.98819449,-0.98917868,0.00000000,-0.00000000
0.09904952,3.01619788,-3.01902671,1.59533890,-1.59602355,0.00000000,-0.00000000,0.02391620,-0.02394216,0.52321838,-0.52390344,0.35603600,-0.35665008,0.80554689,-0.80639222,0.96387933,-0.96496503,0.00000000,-0.00000000
0.10505253,2.94844734,-2.95150773,1.58194308,-1.58265847,0.00000000,-0.00000000,0.02341015,-0.02342973,0.50330963,-0.50403426,0.34207358,-0.34268261,0.78692535,-0.78786700,0.93781255,-0.93899263,0.00000000,-0.00000000
0.11105553,2.87695154,-2.88021067,1.56798595,-1.56871717,0.00000000,-0.00000000,0.02304070,-0.02305354,0.48295432,-0.48371110,0.32837027,-0.32896751,0.76658263,-0.76761131,0.91016162,-0.91142859,0.00000000,-0.00000000
0.11705853,2.80238566,-2.80581047,1.55371647,-1.55445079,0.00000000,-0.00000000,0.02281307,-0.02281900,0.46232420,-0.46310552,0.31505814,-0.31563790,0.74471366,-0.74581910,0.88109550,-0.88244145,0.00000000,-0.00000000
0.12306153,2.72541363,-2.72897153,1.53934036,-1.54006777,0.00000000,-0.00000000,0.02272835,-0.02272744,0.44158762,-0.44238580,0.30224590,-0.30280356,0.72152919,-0.72270035,0.85078589,-0.85220248,0.00000000,-0.00000000
0.12906453,2.64667573,-2.65033528,1.52501051,-1.52572418,0.00000000,-0.00000000,0.02278343,-0.02277593,0.42090722,-0.42171467,0.29001815,-0.29055023,0.69725127,-0.69847660,0.81940843,-0.82088684,0.00000000,-0.00000000
0.13506753,2.56677645,-2.57050806,1.51081868,-1.51151536,0.00000000,-0.00000000,0.02297104,-0.02295744,0.40043773,-0.40124710,0.27843552,-0.27893966,0.67210837,-0.67337609,0.78714352,-0.78867445,0.00000000,-0.00000000
0.14107054,2.48627320,-2.49004976,1.49678910,-1.49746936,0.00000000,-0.00000000,0.02328002,-0.02326097,0.38032392,-0.38112822,0.26753542,-0.26801032,0.64633025,-0.64762862,0.75417672,-0.75575046,0.00000000,-0.00000000
0.14707354,2.40566649,-2.40946388,1.48287451,-1.48354290,0.00000000,-0.00000000,0.02369557,-0.02367192,0.36069870,-0.36149144,0.25733353,-0.25777889,0.62014285,-0.62146045,0.72069851,-0.72230497,0.00000000,-0.00000000
0.15307654,2.32539198,-2.32918951,1.46895529,-1.46962025,0.00000000,-0.00000000,0.02419984,-0.02417256,0.34168158,-0.34245685,0.24782575,-0.24824218,0.59376344,-0.59508942,0.68690342,-0.68853225,0.00000000,-0.00000000
0.15907954,2.24581512,-2.24959576,1.45484186,-1.45551553,0.00000000,-0.00000000,0.02477240,-0.02474260,0.32337737,-0.32412998,0.23899075,-0.23937963,0.56739622,-0.56872049,0.65298854,-0.65462925,0.00000000,-0.00000000
0.16508254,2.16722873,-2.17097925,1.44028074,-1.44097848,0.00000000,-0.00000000,0.02539099,-0.02535984,0.30587548,-0.30660094,0.23079277,-0.23115612,0.54122856,-0.54254203,0.61915151,-0.62079360,0.00000000,-0.00000000
0.17108554,2.08985389,-2.09356471,1.42496417,-1.42570396,0.00000000,-0.00000000,0.02603225,-0.02600098,0.28924950,-0.28994413,0.22318480,-0.22352515,0.51542819,-0.51672285,0.58558809,-0.58722124,0.00000000,-0.00000000
0.17708854,2.01384413,-2.01750908,1.40854302,-1.40934475,0.00000000,-0.00000000,0.02667255,-0.02664236,0.27355752,-0.27421838,0.21611192,-0.21643211,0.49014126,-0.49141026,0.55248951,-0.55410372,0.00000000,-0.00000000
0.18309155,1.93929295,-1.94290878,1.39064271,-1.39152720,0.00000000,-0.00000000,0.02728873,-0.02726080,0.25884275,-0.25946764,0.20951463,-0.20981768,0.46549149,-0.46672916,0.52003974,-0.52162549,0.00000000,-0.00000000
0.18909455,1.86624406,-1.86980986,1.37088117,-1.37186919,0.00000000,-0.00000000,0.02785899,-0.02783441,0.24513473,-0.24572212,0.20333224,-0.20362116,0.44158031,-0.44278212,0.48841285,-0.48996122,0.00000000,-0.00000000
0.19509755,1.79470401,-1.79822051,1.34888819,-1.34999946,0.00000000,-0.00000000,0.02836358,-0.02834329,0.23245090,-0.23299985,0.19750597,-0.19778363,0.41848790,-0.41965041,0.45777059,-0.45927342,0.00000000,-0.00000000
0.20110055,1.72465615,-1.72812496,1.32432512,-1.32557724,0.00000000,-0.00000000,0.02878547,-0.02877029,0.22079834,-0.22130840,0.19198183,-0.19225081,0.39627510,-0.39739580,0.42826039,-0.42971032,0.00000000,-0.00000000
0.20710355,1.65607521,-1.65949801,1.29690377,-1.29831125,0.00000000,-0.00000000,0.02911091,-0.02910147,0.21017578,-0.21064690,0.18671303,-0.18697553,0.37498585,-0.37606301,0.40001368,-0.40140425,0.00000000,-0.00000000
0.21310655,1.58894128,-1.59231912,1.26640353,-1.26797698,0.00000000,-0.00000000,0.02932985,-0.02932658,0.20057545,-0.20100787,0.18166194,-0.18191964,0.35464999,-0.35568254,0.37314477,-0.37447045,0.00000000,-0.00000000
0.21910955,1.52325245,-1.52658510,1.23268575,-1.23443118,0.00000000,-0.00000000,0.02943619,-0.02943932,0.19198486,-0.19237899,0.17680136,-0.17705540,0.33528628,-0.33627361,0.34775013,-0.34900634,0.00000000,-0.00000000
0.22511256,1.45903502,-1.46232044,1.19570449,-1.19762283,0.00000000,-0.00000000,0.02942785,-0.02943739,0.18438814,-0.18474455,0.17211525,-0.17236620,0.31690521,-0.31784703,0.32390812,-0.32509121,0.00000000,-0.00000000
0.23111556,1.39635059,-1.39958463,1.15551303,-1.15759992,0.00000000,-0.00000000,0.02930671,-0.02932248,0.17776715,-0.17808644,0.16759867,-0.16784651,0.29951157,-0.30040779,0.30167909,-0.30278631,0.00000000,-0.00000000
0.23711856,1.33529963,-1.33847590,1.11226591,-1.11451165,0.00000000,-0.00000000,0.02907834,-0.02909996,0.17210188,-0.17238473,0.16325713,-0.16350131,0.28310650,-0.28395711,0.28110577,-0.28213524,0.00000000,-0.00000000
0.24312156,1.27602124,-1.27913112,1.06621611,-1.06860596,0.00000000,-0.00000000,0.02875159,-0.02877851,0.16737053,-0.16761764,0.15910533,-0.15934482,0.26768896,-0.26849395,0.26221390,-0.26316455,0.00000000,-0.00000000
0.24912456,1.21868905,-1.22172198,1.01770794,-1.02022253,0.00000000,-0.00000000,0.02833801,-0.02836957,0.16354896,-0.16376107,0.15516524,-0.15539864,0.25325644,-0.25401581,0.24501310,-0.24588462,0.00000000,-0.00000000
0.25512756,1.16350383,-1.16644772,0.96716573,-0.96978178,0.00000000,-0.00000000,0.02785127,-0.02788669,0.16060976,-0.16078773,0.15146394,-0.15168959,0.23980518,-0.24051891,0.22949778,-0.23029056,0.00000000,-0.00000000
0.26113057,1.11068328,-1.11352507,0.91507929,-0.91777037,0.00000000,-0.00000000,0.02730637,-0.02734481,0.15852099,-0.15866584,0.14803109,-0.14824716,0.22732961,-0.22799768,0.21564837,-0.21636340,0.00000000,-0.00000000
0.26713357,1.06044982,-1.06317613,0.86198678,-0.86472430,0.00000000,-0.00000000,0.02671891,-0.02675952,0.15724479,-0.15735777,0.14489628,-0.14510095,0.21582141,-0.21644389,0.20343249,-0.20407136,0.00000000,-0.00000000
0.27313657,1.01301747,-1.01561526,0.80845621,-0.81121037,0.00000000,-0.00000000,0.02610435,-0.02614627,0.15673593,-0.15681858,0.14208655,-0.14227809,0.20526822,-0.20584533,0.19280652,-0.19337127,0.00000000,-0.00000000
0.27913957,0.96857881,-0.97103609,0.75506632,-0.75780710,0.00000000,-0.00000000,0.02547726,-0.02551970,0.15694057,-0.15699476,0.13962405,-0.13980095,0.19565221,-0.19618439,0.18371728,-0.18421037,0.00000000,-0.00000000
0.28514257,0.92729307,-0.92959947,0.70238813,-0.70508625,0.00000000,-0.00000000,0.02485076,-0.02489297,0.15779535,-0.15782338,0.13752426,-0.13768531,0.18694871,-0.18743667,0.17610409,-0.17652826,0.00000000,-0.00000000
0.29114557,0.88927641,-0.89142369,0.65096792,-0.65359570,0.00000000,-0.00000000,0.02423591,-0.02427729,0.15922704,-0.15923160,0.13579461,-0.13593897,0.17912503,-0.17956988,0.16990117,-0.17025937,0.00000000,-0.00000000
0.29714857,0.85459510,-0.85657752,0.60131253,-0.60384457,0.00000000,-0.00000000,0.02364142,-0.02368145,0.16115277,-0.16113696,0.13443392,-0.13456114,0.17213979,-0.17254302,0.16504047,-0.16533571,0.00000000,-0.00000000
0.30315158,0.82326234,-0.82507680,0.55387753,-0.55629132,0.00000000,-0.00000000,0.02307334,-0.02311166,0.16348101,-0.16344830,0.13343246,-0.13354250,0.16594273,-0.16630623,0.16145497,-0.16169018,0.00000000,-0.00000000
0.30915458,0.79523898,-0.79688502,0.50905873,-0.51133501,0.00000000,-0.00000000,0.02253502,-0.02257138,0.16611329,-0.16606742,0.13277289,-0.13286605,0.16047512,-0.16080120,0.15908236,-0.15926023,0.00000000,-0.00000000
0.31515758,0.77043824,-0.77191781,0.46718719,-0.46931018,0.00000000,-0.00000000,0.02202716,-0.02206145,0.16894660,-0.16889152,0.13243181,-0.13250869,0.15567092,-0.15596223,0.15786912,-0.15799193,0.00000000,-0.00000000
