energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-4.30115058,4.93325146,0.02677110,0.55398395,1.30923117,2.34629771,0.07872083,1.95277513
-4.29514757,5.04455643,0.02736024,0.56216248,1.33982610,2.39530319,0.08268590,2.00577931
-4.28914457,5.14507273,0.02783036,0.56982198,1.36697175,2.43993579,0.08677323,2.05356444
-4.28314157,5.23347435,0.02817408,0.57679207,1.39030744,2.47952167,0.09097156,2.09563724
-4.27713857,5.30865986,0.02838567,0.58292302,1.40953459,2.51349779,0.09526758,2.13158904
-4.27113557,5.36975499,0.02846119,0.58808684,1.42441839,2.54141321,0.09964517,2.16109693
-4.26513257,5.41611058,0.02839855,0.59217765,1.43478818,2.56292819,0.10408454,2.18392342
-4.25912956,5.44729698,0.02819761,0.59511170,1.44053669,2.57781162,0.10856154,2.19991467
-4.25312656,5.46309572,0.02786012,0.59682693,1.44161850,2.58593726,0.11304701,2.20899773
-4.24712356,5.46348974,0.02738978,0.59728246,1.43804783,2.58727937,0.11750631,2.21117712
-4.24112056,5.44865291,0.02679217,0.59645786,1.42989595,2.58190816,0.12189918,2.20653104
-4.23511756,5.41893973,0.02607462,0.59435248,1.41728846,2.56998541,0.12617972,2.19520752
-4.22911456,5.37487603,0.02524612,0.59098486,1.40040264,2.55176076,0.13029692,2.17742081
-4.22311156,5.31715101,0.02431715,0.58639219,1.37946486,2.52756860,0.13419535,2.15344826
-4.21710855,5.24661107,0.02329946,0.58062983,1.35474849,2.49782592,0.13781629,2.12362778
-4.21110555,5.16425552,0.02220586,0.57377100,1.32657203,2.46303097,0.14109924,2.08835606
-4.20510255,5.07123387,0.02104994,0.56590633,1.29529780,2.42376261,0.14398362,2.04808752
-4.19909955,4.96884470,0.01984581,0.55714347,1.26133097,2.38068021,0.14641079,2.00333398
-4.19309655,4.85853530,0.01860782,0.54760644,1.22511899,2.33452367,0.14832621,1.95466483
-4.18709355,4.74190156,0.01735026,0.53743475,1.18715127,2.28611325,0.14968163,1.90270771
-4.18109055,4.62068745,0.01608709,0.52678217,1.14795900,2.23634883,0.15043732,1.84814922
-4.17508754,4.49678317,0.01483166,0.51581507,1.10811498,2.18620813,0.15056401,1.79173559
-4.16908454,4.37222127,0.01359649,0.50471022,1.06823323,2.13674350,0.15004472,1.73427295
-4.16308154,4.24917009,0.01239305,0.49365213,1.02896822,2.08907698,0.14887616,1.67662685
-4.15707854,4.12992391,0.01123160,0.48282983,0.99101359,2.04439344,0.14706966,1.61972090
-4.15107554,4.01688951,0.01012106,0.47243322,0.95510009,2.00393157,0.14465165,1.56453428
-4.14507254,3.91256889,0.00906890,0.46264902,0.92199263,1.96897278,0.14166361,1.51209780
-4.13906953,3.81953824,0.00808115,0.45365651,0.89248632,1.94082820,0.13816137,1.46348864
-4.13306653,3.74042350,0.00716235,0.44562320,0.86740132,1.92082386,0.13421399,1.41982352
-4.12706353,3.67787271,0.00631565,0.43870058,0.84757651,1.91028462,0.12990204,1.38225044
-4.12106053,3.63452602,0.00554285,0.43302029,0.83386180,1.91051705,0.12531551,1.35193884
-4.11505753,3.61298379,0.00484452,0.42869076,0.82710917,1.92279187,0.12055137,1.33006854
-4.10905453,3.61577351,0.00422014,0.42579457,0.82816241,1.94832635,0.11571087,1.31781728
-4.10305153,3.64531609,0.00366824,0.42438675,0.83784556,1.98826696,0.11089668,1.31634701
-4.09704852,3.70389208,0.00318658,0.42449402,0.85695014,2.04367279,0.10621013,1.32678915
-4.09104552,3.79360807,0.00277229,0.42611510,0.88622129,2.11549965,0.10174838,1.35022861
-4.08504252,3.91636328,0.00242204,0.42922200,0.92634285,2.20458519,0.09760189,1.38768680
-4.07903952,4.07381656,0.00213221,0.43376239,0.97792173,2.31163470,0.09385211,1.44010342
-4.07303652,4.26735333,0.00189898,0.43966255,1.04147153,2.43720761,0.09056954,1.50831727
-4.06703352,4.49805231,0.00171853,0.44683113,1.11739585,2.58170426,0.08781218,1.59304587
-4.06103052,4.76665170,0.00158708,0.45516307,1.20597150,2.74535283,0.08562432,1.69486407
-4.05502751,5.07351475,0.00150104,0.46454369,1.30733203,2.92819595,0.08403590,1.81418188
-4.04902451,5.41859454,0.00145706,0.47485252,1.42145187,3.13007705,0.08306211,1.95122158
-4.04302151,5.80139855,0.00145210,0.48596660,1.54813177,3.35062627,0.08270352,2.10599490
-4.03701851,6.22095358,0.00148351,0.49776311,1.68698580,3.58924626,0.08294651,2.27828046
-4.03101551,6.67577231,0.00154903,0.51012107,1.83743067,3.84509827,0.08376399,2.46760271
-4.02501251,7.16382307,0.00164687,0.52292211,1.99867796,4.11708926,0.08511646,2.67321293
-4.01900950,7.68250497,0.00177574,0.53605017,2.16972965,4.40386100,0.08695323,2.89407368
-4.01300650,8.22863065,0.00193482,0.54939032,2.34937777,4.70378232,0.08921383,3.12884777
-4.00700350,8.79841937,0.00212388,0.56282679,2.53620851,5.01494585,0.09182957,3.37589298
-4.00100050,9.38750298,0.00234321,0.57624052,2.72861129,5.33517056,0.09472516,3.63326381
-3.99499750,9.99094724,0.00259369,0.58950639,2.92479309,5.66201148,0.09782046,3.89872123
-3.98899450,10.60329055,0.00287677,0.60249054,3.12279818,5.99277756,0.10103212,4.16975126
-3.98299150,11.21860146,0.00319449,0.61504816,3.32053328,6.32455871,0.10427539,4.44359299
-3.97698849,11.83055580,0.00354945,0.62702184,3.51579783,6.65426231,0.10746574,4.71727613
-3.97098549,12.43253284,0.00394478,0.63824110,3.70631910,6.97865914,0.11052058,4.98766775
-3.96498249,13.01772952,0.00438411,0.64852288,3.88979143,7.29443823,0.11336076,5.25152761
-3.95897949,13.57928999,0.00487146,0.65767349,4.06391872,7.59826944,0.11591211,5.50557065
-3.95297649,14.11044736,0.00541119,0.66549181,4.22645925,7.88687216,0.11810680,5.74653509
-3.94697349,14.60467307,0.00600782,0.67177377,4.37527155,8.15708794,0.11988452,5.97125404
-3.94097049,15.05582911,0.00666591,0.67631784,4.50836013,8.40595451,0.12119358,6.17672829
-3.93496748,15.45831725,0.00738986,0.67893142,4.62391959,8.63077859,0.12199180,6.36019771
-3.92896448,15.80721986,0.00818373,0.67943771,4.72037585,8.82920438,0.12224716,6.51920852
-3.92296148,16.09842639,0.00905097,0.67768272,4.79642297,8.99927500,0.12193825,6.65167419
-3.91695848,16.32874054,0.00999425,0.67354196,4.85105449,9.13948420,0.12105451,6.75592723
-3.91095548,16.49596326,0.01101516,0.66692659,4.88358807,9.24881599,0.11959619,6.83076018
-3.90495248,16.59894817,0.01211405,0.65778853,4.89368254,9.32677033,0.11757412,6.87545395
-3.89894947,16.63762672,0.01328979,0.64612423,4.88134663,9.37337350,0.11500914,6.88979253
-3.89294647,16.61300180,0.01453960,0.63197693,4.84693914,9.38917262,0.11193146,6.87406354
-3.88694347,16.52710983,0.01585894,0.61543729,4.79116018,9.37521401,0.10837967,6.82904456
-3.88094047,16.38295263,0.01724144,0.59664219,4.71503394,9.33300628,0.10439965,6.75597587
-3.87493747,16.18440146,0.01867885,0.57577191,4.61988325,9.26446928,0.10004335,6.65652075
-3.86893447,15.93607702,0.02016116,0.55304564,4.50729680,9.17187075,0.09536741,6.53271484
-3.86293147,15.64320967,0.02167663,0.52871577,4.37909002,9.05775298,0.09043175,6.38690657
-3.85692846,15.31148532,0.02321205,0.50306087,4.23726082,8.92485232,0.08529812,6.22169073
-3.85092546,14.94688245,0.02475294,0.47637811,4.08394157,8.77601444,0.08002872,6.03983780
-3.84492246,14.55550626,0.02628387,0.44897507,3.92134880,8.61410846,0.07468481,5.84422123
-3.83891946,14.14342573,0.02778873,0.42116154,3.75173219,8.44194341,0.06932545,5.63774526
-3.83291646,13.71651935,0.02925115,0.39324153,3.57732444,8.26218983,0.06400639,5.42327553
-3.82691346,13.28033441,0.03065482,0.36550586,3.40029338,8.07730958,0.05877909,5.20357450
-3.82091046,12.83996469,0.03198383,0.33822555,3.22269780,7.88949639,0.05368992,4.98124367
-3.81490745,12.39994983,0.03322303,0.31164625,3.04644828,7.70062920,0.04877959,4.75867397
-3.80890445,11.96419959,0.03435830,0.28598379,2.87327381,7.51223994,0.04408268,4.53800558
-3.80290145,11.53594427,0.03537680,0.26142112,2.70469533,7.32549663,0.03962749,4.32109802
-3.79689845,11.11771237,0.03626719,0.23810638,2.54200641,7.14120209,0.03543595,4.10951090
-3.79089545,10.71133480,0.03701976,0.21615232,2.38626167,6.95980786,0.03152382,3.90449536
-3.78489245,10.31797429,0.03762654,0.19563687,2.23827269,6.78144233,0.02790093,3.70699600
-3.77888944,9.93817766,0.03808131,0.17660474,2.09861141,6.60595119,0.02457163,3.51766266
-3.77288644,9.57194754,0.03837967,0.15906992,1.96762030,6.43294806,0.02153534,3.33687101
-3.76688344,9.21882968,0.03851899,0.14301884,1.84542888,6.26187258,0.01878713,3.16475081
-3.76088044,8.87801133,0.03849836,0.12841414,1.73197545,6.09205279,0.01631844,3.00122045
-3.75487744,8.54842606,0.03831858,0.11519866,1.62703318,5.92276882,0.01411776,2.84602610
-3.74887444,8.22885997,0.03798207,0.10329968,1.53023927,5.75331466,0.01217136,2.69878381
-3.74287144,7.91805491,0.03749285,0.09263311,1.44112615,5.58305496,0.01046406,2.55902283
-3.73686843,7.61480417,0.03685652,0.08310754,1.35915340,5.41147453,0.00897986,2.42622844
-3.73086543,7.31803722,0.03608020,0.07462801,1.28373919,5.23821816,0.00770271,2.29988267
-3.72486243,7.02689035,0.03517256,0.06709948,1.21429031,5.06311956,0.00661710,2.17950152
-3.71885943,6.74076118,0.03414382,0.06042984,1.15022968,4.88621840,0.00570867,2.06466737
-3.71285643,6.45934609,0.03300572,0.05453250,1.09102066,4.70776553,0.00496480,1.95505573
-3.70685343,6.18265998,0.03177154,0.04932851,1.03618745,4.52821681,0.00437512,1.85045558
-3.70085043,5.91103944,0.03045608,0.04474826,0.98533119,4.34821681,0.00393198,1.75078285
-3.69484742,5.64513039,0.02907564,0.04073272,0.93814157,4.16857395,0.00363094,1.65608729
-3.68884442,5.38586263,0.02764792,0.03723434,0.89440394,3.99022918,0.00347113,1.56655256
-3.68284142,5.13441350,0.02619201,0.03421757,0.85400198,3.81422032,0.00345568,1.48249034
-3.67683842,4.89216364,0.02472820,0.03165909,0.81691634,3.64164444,0.00359204,1.40432902
-3.67083542,4.66064769,0.02327791,0.02954782,0.78321964,3.47362017,0.00389224,1.33259791
-3.66483242,4.44150253,0.02186345,0.02788467,0.75306843,3.31125214,0.00437319,1.26790779
-3.65882941,4.23641558,0.02050790,0.02668209,0.72669249,3.15559879,0.00505681,1.21092896
-3.65282641,4.04707522,0.01923483,0.02596356,0.70438227,3.00764487,0.00597015,1.16236771
-3.64682341,3.87512472,0.01806808,0.02576276,0.68647498,2.86827924,0.00714531,1.12294206
-3.64082041,3.72212078,0.01703153,0.02612272,0.67333970,2.73827817,0.00861932,1.09335757
-3.63481741,3.58949714,0.01614880,0.02709469,0.66536219,2.61829396,0.01043377,1.07428401
-3.62881441,3.47853312,0.01544297,0.02873682,0.66292956,2.50884852,0.01263428,1.06633318
-3.62281141,3.39032692,0.01493626,0.03111271,0.66641522,2.41033091,0.01526978,1.07003829
-3.61680840,3.32577275,0.01464972,0.03428954,0.67616425,2.32299816,0.01839144,1.08583521
-3.61080540,3.28554115,0.01460286,0.03833609,0.69247930,2.24697837,0.02205142,1.11404542
-3.60480240,3.27006155,0.01481328,0.04332032,0.71560713,2.18227512,0.02630135,1.15486085
-3.59879940,3.27950628,0.01529625,0.04930674,0.74572588,2.12877244,0.03119048,1.20833040
-3.59279640,3.31377565,0.01606425,0.05635354,0.78293300,2.08623985,0.03676364,1.27434818
-3.58679340,3.37248355,0.01712657,0.06450937,0.82723412,2.05433693,0.04305902,1.35264331
-3.58079040,3.45494393,0.01848877,0.07381010,0.87853274,2.03261732,0.05010570,1.44277141
-3.57478739,3.56015843,0.02015227,0.08427543,0.93662116,2.02053233,0.05792124,1.54410787
-3.56878439,3.68680607,0.02211386,0.09590558,1.00117276,2.01743424,0.06650924,1.65584319
-3.56278139,3.83323607,0.02436531,0.10867817,1.07173611,2.02257988,0.07585700,1.77698070
-3.55677839,3.99746522,0.02689306,0.12254548,1.14773111,2.03513499,0.08593350,1.90633729
-3.55077539,4.17718131,0.02967797,0.13743219,1.22844792,2.05417986,0.09668772,2.04254756
-3.54477239,4.36975426,0.03269524,0.15323388,1.31304886,2.07871696,0.10804749,2.18407214
-3.53876938,4.57225628,0.03591451,0.16981634,1.40057397,2.10768100,0.11991893,2.32921073
-3.53276638,4.78149250,0.03930007,0.18701585,1.48995051,2.13995188,0.13218666,2.47612049
-3.52676338,4.99404270,0.04281139,0.20464064,1.58000675,2.17437070,0.14471471,2.62284000
-3.52076038,5.20631484,0.04640379,0.22247339,1.66949019,2.20975902,0.15734838,2.76731921
-3.51475738,5.41460992,0.05002933,0.24027502,1.75709022,2.24494115,0.16991684,2.90745511
-3.50875438,5.61519746,0.05363795,0.25778955,1.84146484,2.27876916,0.18223663,3.04113288
-3.50275138,5.80440000,0.05717875,0.27474996,1.92127112,2.31014996,0.19411580,3.16627163
-3.49674837,5.97868446,0.06060142,0.29088493,1.99519844,2.33807382,0.20535875,3.28087373
-3.49074537,6.13475736,0.06385775,0.30592623,2.06200371,2.36164323,0.21577144,3.38307622
-3.48474237,6.26966052,0.06690316,0.31961642,2.12054723,2.38010112,0.22516691,3.47120255
-3.47873937,6.38086354,0.06969823,0.33171664,2.16982785,2.39285715,0.23337083,3.54381266
-3.47273637,6.46634885,0.07221003,0.34201410,2.20901602,2.39951097,0.24022687,3.59974923
-3.46673337,6.52468530,0.07441336,0.35032899,2.23748316,2.39987109,0.24560166,3.63817801
-3.46073037,6.55508660,0.07629164,0.35652046,2.25482586,2.39396837,0.24938911,3.65862003
-3.45472736,6.55745101,0.07783756,0.36049138,2.26088379,2.38206302,0.25151386,3.66097398
-3.44872436,6.53237959,0.07905329,0.36219167,2.25574993,2.36464446,0.25193387,3.64552704
-3.44272136,6.48117116,0.07995039,0.36162003,2.23977260,2.34242340,0.25064172,3.61295338
-3.43671836,6.40579294,0.08054921,0.35882393,2.21354865,2.31631599,0.24766491,3.56429950
-3.43071536,6.30882707,0.08087796,0.35389789,2.17790789,2.28742015,0.24306485,3.50095667
-3.42471236,6.19339435,0.08097145,0.34698011,2.13388898,2.25698450,0.23693483,3.42462107
-3.41870935,6.06305745,0.08086940,0.33824755,2.08270767,2.22637067,0.22939683,3.33724297
-3.41270635,5.92170702,0.08061462,0.32790975,2.02571846,2.19701019,0.22059756,3.24096667
-3.40670335,5.77343494,0.08025098,0.31620159,1.96437115,2.17035718,0.21070371,3.13806357
-3.40070035,5.62239949,0.07982132,0.30337540,1.90016399,2.14783854,0.19989670,3.03086104
-3.39469735,5.47268775,0.07936545,0.28969267,1.83459537,2.13080338,0.18836729,2.92166979
-3.38869435,5.32818064,0.07891821,0.27541581,1.76911588,2.12047340,0.17630995,2.81271282
-3.38269135,5.19242579,0.07850782,0.26080023,1.70508283,2.11789616,0.16391756,2.70605867
-3.37668834,5.06852331,0.07815461,0.24608710,1.64371889,2.12390295,0.15137649,2.60356162
-3.37068534,4.95902862,0.07787001,0.23149709,1.58607656,2.13907268,0.13886211,2.50681105
-3.36468234,4.86587592,0.07765610,0.21722522,1.53300963,2.16370344,0.12653515,2.41709184
-3.35867934,4.79032494,0.07750560,0.20343704,1.48515287,2.19779253,0.11453869,2.33535687
-3.35267634,4.73293242,0.07740230,0.19026624,1.44291027,2.24102597,0.10299610,2.26221260
-3.34667334,4.69354901,0.07732198,0.17781359,1.40645222,2.29277785,0.09200975,2.19791759
-3.34067034,4.67134098,0.07723367,0.16614733,1.37572144,2.35211972,0.08166056,2.14239357
-3.33466733,4.66483533,0.07710134,0.15530471,1.35044709,2.41783971,0.07200830,2.09524823
-3.32866433,4.67198607,0.07688569,0.14529470,1.33016629,2.48847103,0.06309252,2.05580816
-3.32266133,4.69025868,0.07654625,0.13610148,1.31425190,2.56232884,0.05493408,2.02316031
-3.31665833,4.71672920,0.07604337,0.12768872,1.30194533,2.63755462,0.04753710,1.99620004
-3.31065533,4.74819412,0.07534025,0.12000417,1.29239290,2.71216654,0.04089120,1.97368352
-3.30465233,4.78128703,0.07440476,0.11298451,1.28468437,2.78411449,0.03497397,1.95428254
-3.29864932,4.81259794,0.07321104,0.10656021,1.27789203,2.85133808,0.02975349,1.93663949
-3.29264632,4.83879127,0.07174075,0.10066011,1.27110920,2.91182586,0.02519087,1.91942072
-3.28664332,4.85671879,0.06998398,0.09521575,1.26348666,2.96367402,0.02124264,1.90136648
-3.28064032,4.86352430,0.06793973,0.09016510,1.25426599,3.00514277,0.01786304,1.88133611
-3.27463732,4.85673695,0.06561603,0.08545579,1.24280900,3.03470868,0.01500605,1.85834718
-3.26863432,4.83435087,0.06302959,0.08104774,1.22862248,3.05111139,0.01262721,1.83160793
-3.26263132,4.79488938,0.06020517,0.07691511,1.21137777,3.05339317,0.01068519,1.80054231
-3.25662831,4.73745225,0.05717462,0.07304769,1.19092505,3.04093014,0.00914304,1.76480745
-3.25062531,4.66174552,0.05397563,0.06945168,1.16730210,3.01345415,0.00796929,1.72430358
-3.24462231,4.56809351,0.05065040,0.06614998,1.14073775,2.97106459,0.00713871,1.67917661
-3.23861931,4.45743351,0.04724416,0.06318206,1.11165021,2.91422980,0.00663292,1.62981391
-3.23261631,4.33129382,0.04380369,0.06060340,1.08064064,2.84377804,0.00644075,1.57683370
-3.22661331,4.19175645,0.04037592,0.05848460,1.04848241,2.76087842,0.00655844,1.52106886
-3.22061031,4.04140596,0.03700662,0.05691031,1.01610631,2.66701232,0.00698958,1.46354589
-3.21460730,3.88326626,0.03373926,0.05597774,0.98458245,2.56393644,0.00774502,1.40545969
-3.20860430,3.72072737,0.03061411,0.05579510,0.95509890,2.45363867,0.00884242,1.34814503
-3.20260130,3.55746417,0.02766752,0.05647970,0.92893780,2.33828814,0.01030577,1.29304523
-3.19659830,3.39734936,0.02493144,0.05815584,0.90744896,2.22018123,0.01216468,1.24167900
-3.19059530,3.24436257,0.02243315,0.06095238,0.89202141,2.10168507,0.01445347,1.19560565
-3.18459230,3.10249771,0.02019522,0.06500003,0.88405317,1.98518027,0.01721007,1.15638960
-3.17858929,2.97567036,0.01823561,0.07042822,0.88491932,1.87300441,0.02047474,1.12556434
-3.17258629,2.86762692,0.01656789,0.07736174,0.89593882,1.76739791,0.02428865,1.10459650
-3.16658329,2.78185715,0.01520156,0.08591685,0.91834033,1.67045336,0.02869222,1.09485044
-3.16058029,2.72151147,0.01414247,0.09619722,0.95322740,1.58406964,0.03372336,1.09755372
-3.15457729,2.68932444,0.01339313,0.10828948,1.00154372,1.50991155,0.03941564,1.11376410
-3.14857429,2.68754563,0.01295315,0.12225871,1.06403899,1.44937574,0.04579634,1.14433857
-3.14257129,2.71787930,0.01281952,0.13814383,1.14123636,1.40356329,0.05288463,1.18990504
-3.13656828,2.78143387,0.01298686,0.15595316,1.23340239,1.37325943,0.06068972,1.25083749
-3.13056528,2.87868276,0.01344760,0.17566039,1.34052075,1.35892030,0.06920926,1.32723532
-3.12456228,3.00943758,0.01419208,0.19720102,1.46227092,1.36066705,0.07842804,1.41890783
-3.11855928,3.17283500,0.01520855,0.22046975,1.59801306,1.37828702,0.08831690,1.52536458
-3.11255628,3.36733829,0.01648316,0.24531879,1.74678054,1.41124194,0.09883222,1.64581256
-3.10655328,3.59075461,0.01799988,0.27155749,1.90728094,1.45868299,0.10991575,1.77916077
-3.10055028,3.84026826,0.01974040,0.29895338,2.07790672,1.51947229,0.12149507,1.92403283
-3.09454727,4.11249050,0.02168405,0.32723469,2.25675591,1.59221058,0.13348455,2.07878779
-3.08854427,4.40352514,0.02380776,0.35609448,2.44166317,1.67527056,0.14578682,2.24154919
-3.08254127,4.70904936,0.02608610,0.38519631,2.63024077,1.76683523,0.15829478,2.41024188
-3.07653827,5.02440769,0.02849132,0.41418122,2.81992877,1.86494047,0.17089405,2.58263592
-3.07053527,5.34471721,0.03099359,0.44267606,3.00805307,1.96752101,0.18346570,2.75639626
-3.06453227,5.66498072,0.03356126,0.47030260,3.19188950,2.07245856,0.19588920,2.92913676
-3.05852926,5.98020453,0.03616126,0.49668726,3.36873166,2.17763100,0.20804554,3.09847661
-3.05252626,6.28551669,0.03875958,0.52147100,3.53595996,2.28096111,0.21982014,3.26209714
-3.04652326,6.57628165,0.04132184,0.54431894,3.69110919,2.38046348,0.23110567,3.41779679
-3.04052026,6.84820696,0.04381396,0.56492925,3.83193163,2.47428819,0.24180447,3.56354205
-3.03451726,7.09743810,0.04620277,0.58304099,3.95645319,2.56075977,0.25183045,3.69751237
-3.02851426,7.32063780,0.04845678,0.59844043,4.06302017,2.63841022,0.26111059,3.81813725
-3.02251126,7.51504707,0.05054681,0.61096570,4.15033462,2.70600508,0.26958568,3.92412405
-3.01650825,7.67852593,0.05244667,0.62050946,4.21747704,2.76256176,0.27721051,4.01447577
-3.01050525,7.80957284,0.05413368,0.62701960,4.26391579,2.80735968,0.28395348,4.08849828
-3.00450225,7.90732301,0.05558922,0.63049798,4.28950303,2.83994217,0.28979560,4.14579731
-2.99849925,7.97152668,0.05679905,0.63099728,4.29445813,2.86011042,0.29472918,4.18626585
-2.99249625,8.00250959,0.05775361,0.62861636,4.27933974,2.86791024,0.29875606,4.21006323
-2.98649325,8.00111856,0.05844814,0.62349418,4.24500865,2.86361236,0.30188578,4.21758754
-2.98049025,7.96865572,0.05888264,0.61580300,4.19258355,2.84768780,0.30413361,4.20944313
-2.97448724,7.90680542,0.05906184,0.60574095,4.12339242,2.82077945,0.30551882,4.18640544
-2.96848424,7.81755774,0.05899489,0.59352455,4.03892217,2.78367149,0.30606302,4.14938492
-2.96248124,7.70313247,0.05869505,0.57938151,3.94076904,2.73725802,0.30578894,4.09939213
-2.95647824,7.56590701,0.05817933,0.56354420,3.83059208,2.68251235,0.30471959,4.03750548
-2.95047524,7.40835090,0.05746793,0.54624393,3.71007147,2.62045800,0.30287774,3.96484291
-2.94447224,7.23296910,0.05658379,0.52770637,3.58087328,2.55214253,0.30028595,3.88253837
-2.93846923,7.04225530,0.05555202,0.50814814,3.44462114,2.47861478,0.29696688,3.79172336
-2.93246623,6.83865552,0.05439933,0.48777447,3.30287544,2.40090587,0.29294394,3.69351367
-2.92646323,6.62454178,0.05315353,0.46677810,3.15711948,2.32001423,0.28824211,3.58900076
-2.92046023,6.40219488,0.05184290,0.44533899,3.00875199,2.23689438,0.28288899,3.47924718
-2.91445723,6.17379474,0.05049577,0.42362490,2.85908498,2.15244921,0.27691565,3.36528500
-2.90845423,5.94141669,0.04914001,0.40179238,2.70934542,2.06752532,0.27035761,3.24811642
-2.90245123,5.70703184,0.04780258,0.37998817,2.56067964,1.98291065,0.26325546,3.12871540
-2.89644822,5.47250971,0.04650916,0.35835059,2.41415874,1.89933419,0.25565533,3.00802942
-2.89044522,5.23962177,0.04528377,0.33701085,2.27078413,1.81746670,0.24760907,2.88698076
-2.88444222,5.01004450,0.04414850,0.31609407,2.13149196,1.73792246,0.23917408,2.76646663
-2.87843922,4.78536126,0.04312322,0.29571991,1.99715581,1.66126129,0.23041294,2.64735800
-2.87243622,4.56706267,0.04222542,0.27600282,1.86858739,1.58799065,0.22139274,2.53049698
-2.86643322,4.35654530,0.04147001,0.25705179,1.74653497,1.51856777,0.21218421,2.41669309
-2.86043022,4.15510917,0.04086922,0.23896982,1.63168004,1.45340161,0.20286082,2.30671860
-2.85442721,3.96395449,0.04043259,0.22185300,1.52463238,1.39285470,0.19349770,2.20130355
-2.84842421,3.78417839,0.04016694,0.20578950,1.42592449,1.33724500,0.18417067,2.10113087
-2.84242121,3.61677231,0.04007640,0.19085846,1.33600590,1.28684776,0.17495530,2.00683212
-2.83641821,3.46262056,0.04016259,0.17712895,1.25523814,1.24189757,0.16592610,1.91898426
-2.83041521,3.32250072,0.04042467,0.16465911,1.18389112,1.20259073,0.15715588,1.83810783
-2.82441221,3.19708587,0.04085965,0.15349558,1.12214135,1.16908767,0.14871518,1.76466643
-2.81840920,3.08694876,0.04146252,0.14367325,1.07007246,1.14151582,0.14067199,1.69906790
-2.81240620,2.99256769,0.04222658,0.13521535,1.02767818,1.11997242,0.13309147,1.64166655
-2.80640320,2.91433348,0.04314368,0.12813394,0.99486761,1.10452739,0.12603583,1.59276653
-2.80040020,2.85255700,0.04420452,0.12243066,0.97147281,1.09522604,0.11956425,1.55262563
-2.79439720,2.80747641,0.04539889,0.11809786,0.95725796,1.09209126,0.11373277,1.52145923
-2.78839420,2.77926351,0.04671595,0.11511981,0.95192994,1.09512526,0.10859419,1.49944376
-2.78239120,2.76802817,0.04814443,0.11347403,0.95514938,1.10431046,0.10419782,1.48671922
-2.77638819,2.77382063,0.04967276,0.11313272,0.96654184,1.11960961,0.10058913,1.48339050
-2.77038519,2.79663097,0.05128924,0.11406397,0.98570833,1.14096493,0.09780931,1.48952702
-2.76438219,2.83638579,0.05298200,0.11623293,1.01223477,1.16829645,0.09589457,1.50516071
-2.75837919,2.89294206,0.05473904,0.11960264,1.04570006,1.20149959,0.09487541,1.53028226
-2.75237619,2.96607865,0.05654815,0.12413474,1.08568235,1.24044224,0.09477566,1.56483587
-2.74637319,3.05548610,0.05839673,0.12978969,1.13176355,1.28496146,0.09561151,1.60871282
-2.74037019,3.16075533,0.06027167,0.13652692,1.18353215,1.33486039,0.09739041,1.66174428
-2.73436718,3.28136642,0.06215912,0.14430450,1.24058449,1.38990531,0.10011003,1.72369388
-2.72836418,3.41667826,0.06404435,0.15307872,1.30252483,1.44982359,0.10375723,1.79425076
-2.72236118,3.56592014,0.06591154,0.16280339,1.36896454,1.51430242,0.10830714,1.87302352
-2.71635818,3.72818609,0.06774368,0.17342909,1.43952092,1.58298877,0.11372241,1.95953572
-2.71035518,3.90243262,0.06952252,0.18490225,1.51381578,1.65549058,0.11995271,2.05322329
-2.70435218,4.08748026,0.07122859,0.19716430,1.59147433,1.73137920,0.12693437,2.15343434
-2.69834917,4.28201905,0.07284132,0.21015083,1.67212438,1.81019294,0.13459047,2.25943136
-2.69234617,4.48461777,0.07433928,0.22379082,1.75539597,1.89144147,0.14283115,2.37039586
-2.68634317,4.69373647,0.07570048,0.23800603,1.84092140,1.97461083,0.15155428,2.48543535
-2.68034017,4.90774156,0.07690282,0.25271051,1.92833538,2.05916849,0.16064645,2.60359229
-2.67433717,5.12492263,0.07792455,0.26781031,2.01727502,2.14456818,0.16998439,2.72385453
-2.66833417,5.34350996,0.07874483,0.28320332,2.10737935,2.23025404,0.17943656,2.84516682
-2.66233117,5.56169176,0.07934431,0.29877937,2.19828790,2.31566360,0.18886510,2.96644268
-2.65632816,5.77763034,0.07970570,0.31442041,2.28963804,2.40022961,0.19812807,3.08657633
-2.65032516,5.98947647,0.07981434,0.33000098,2.38106078,2.48338023,0.20708181,3.20445390
-2.64432216,6.19538158,0.07965866,0.34538882,2.47217503,2.56453808,0.21558350,3.31896391
-2.63831916,6.39350769,0.07923060,0.36044567,2.56258024,2.64311790,0.22349379,3.42900657
-2.63231616,6.58203548,0.07852593,0.37502834,2.65184783,2.71852366,0.23067947,3.53350205
-2.62631316,6.75917090,0.07754442,0.38898995,2.73951182,2.79014534,0.23701616,3.63139774
-2.62031016,6.92315143,0.07628993,0.40218143,2.82505950,2.85735618,0.24239082,3.72167486
-2.61430715,7.07225288,0.07477030,0.41445332,2.90792283,2.91951111,0.24670418,3.80335491
-2.60830415,7.20479810,0.07299725,0.42565773,2.98747167,2.97594705,0.24987296,3.87550630
-2.60230115,7.31916846,0.07098603,0.43565069,3.06300985,3.02598576,0.25183173,3.93725180
