energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.32866433,3.45734744,0.00527370,0.06380913,0.47465020,2.43262228,0.02407200,0.36292994,0.65915766,0.48776533
-3.32266133,3.58659220,0.00569673,0.06347710,0.48717755,2.52106335,0.02454428,0.38069120,0.66912160,0.51381087
-3.31665833,3.71306241,0.00613608,0.06308688,0.49922146,2.60744772,0.02493209,0.39866982,0.67680992,0.53989162
-3.31065533,3.83544172,0.00658906,0.06262919,0.51063226,2.69089983,0.02523558,0.41670650,0.68205051,0.56572171
-3.30465233,3.95253480,0.00705257,0.06209671,0.52127398,2.77063721,0.02545675,0.43463784,0.68473411,0.59101934
-3.29864932,4.06328072,0.00752316,0.06148410,0.53102592,2.84597904,0.02559931,0.45229808,0.68481483,0.61551119
-3.29264632,4.16676247,0.00799697,0.06078793,0.53978354,2.91635174,0.02566840,0.46952108,0.68230827,0.63893687
-3.28664332,4.26221286,0.00846984,0.06000654,0.54745893,2.98129154,0.02567027,0.48614249,0.67728766,0.66105343
-3.28064032,4.34901672,0.00893729,0.05913994,0.55398085,3.04044404,0.02561206,0.50200225,0.66987812,0.68163965
-3.27463732,4.42670974,0.00939460,0.05818960,0.55929442,3.09356103,0.02550135,0.51694725,0.66024942,0.70050024
-3.26863432,4.49497406,0.00983687,0.05715829,0.56336053,3.14049471,0.02534593,0.53083415,0.64860781,0.71746956
-3.26263132,4.55363090,0.01025912,0.05604989,0.56615516,3.18118952,0.02515339,0.54353224,0.63518712,0.73241484
-3.25662831,4.60263058,0.01065636,0.05486921,0.56766847,3.21567196,0.02493094,0.55492616,0.62023971,0.74523871
-3.25062531,4.64204007,0.01102374,0.05362182,0.56790391,3.24403869,0.02468510,0.56491857,0.60402771,0.75588092
-3.24462231,4.67202866,0.01135663,0.05231389,0.56687735,3.26644334,0.02442154,0.57343223,0.58681473,0.76431906
-3.23861931,4.69285189,0.01165072,0.05095206,0.56461612,3.28308247,0.02414496,0.58041182,0.56885857,0.77056828
-3.23261631,4.70483455,0.01190220,0.04954337,0.56115815,3.29418118,0.02385906,0.58582500,0.55040500,0.77467992
-3.22661331,4.70835297,0.01210778,0.04809508,0.55655112,3.29997890,0.02356648,0.58966284,0.53168286,0.77673903
-3.22061031,4.70381741,0.01226488,0.04661466,0.55085161,3.30071597,0.02326894,0.59193947,0.51290052,0.77686092
-3.21460730,4.69165527,0.01237164,0.04510974,0.54412431,3.29662153,0.02296730,0.59269108,0.49424364,0.77518679
-3.20860430,4.67229554,0.01242705,0.04358799,0.53644117,3.28790332,0.02266176,0.59197405,0.47587433,0.77187863
-3.20260130,4.64615556,0.01243098,0.04205715,0.52788071,3.27473992,0.02235205,0.58986264,0.45793143,0.76711365
-3.19659830,4.61363043,0.01238419,0.04052495,0.51852720,3.25727587,0.02203766,0.58644607,0.44053175,0.76107840
-3.19059530,4.57508571,0.01228838,0.03899912,0.50846999,3.23561996,0.02171806,0.58182534,0.42377218,0.75396289
-3.18459230,4.53085395,0.01214617,0.03748734,0.49780283,3.20984688,0.02139295,0.57610987,0.40773230,0.74595501
-3.17858929,4.48123496,0.01196104,0.03599723,0.48662329,3.18000224,0.02106248,0.56941424,0.39247743,0.73723540
-3.17258629,4.42650004,0.01173729,0.03453635,0.47503223,3.14611076,0.02072740,0.56185507,0.37806160,0.72797307
-3.16658329,4.36689975,0.01147995,0.03311216,0.46313331,3.10818716,0.02038926,0.55354833,0.36453064,0.71832186
-3.16058029,4.30267475,0.01119466,0.03173200,0.45103256,3.06624918,0.02005046,0.54460717,0.35192475,0.70841800
-3.15457729,4.23406876,0.01088758,0.03040313,0.43883797,3.02033196,0.01971431,0.53514022,0.34028075,0.69837856
-3.14857429,4.16134294,0.01056523,0.02913266,0.42665906,2.97050286,0.01938503,0.52525063,0.32963362,0.68830106
-3.14257129,4.08479026,0.01023432,0.02792756,0.41460638,2.91687568,0.01906761,0.51503556,0.32001748,0.67826395
-3.13656828,4.00474895,0.00990159,0.02679464,0.40279087,2.85962336,0.01876773,0.50458634,0.31146572,0.66832793
-3.13056528,3.92161362,0.00957366,0.02574049,0.39132311,2.79898812,0.01849149,0.49398889,0.30401045,0.65853796
-3.12456228,3.83584330,0.00925684,0.02477146,0.38031231,2.73528830,0.01824520,0.48332458,0.29768134,0.64892564
-3.11855928,3.74796520,0.00895696,0.02389355,0.36986513,2.66892114,0.01803511,0.47267115,0.29250376,0.63951192
-3.11255628,3.65857403,0.00867921,0.02311241,0.36008422,2.60036130,0.01786705,0.46210367,0.28849658,0.63030977
-3.10655328,3.56832618,0.00842803,0.02243318,0.35106657,2.53015475,0.01774616,0.45169542,0.28566961,0.62132675
-3.10055028,3.47792931,0.00820697,0.02186040,0.34290172,2.45890839,0.01767657,0.44151844,0.28402102,0.61256723
-3.09454727,3.38812736,0.00801861,0.02139792,0.33566984,2.38727572,0.01766117,0.43164387,0.28353479,0.60403428
-3.08854427,3.29968220,0.00786450,0.02104873,0.32943987,2.31593941,0.01770132,0.42214192,0.28417855,0.59573094
-3.08254127,3.21335253,0.00774517,0.02081492,0.32426772,2.24559158,0.01779677,0.41308143,0.28590195,0.58766112
-3.07653827,3.12987167,0.00766014,0.02069749,0.32019471,2.17691284,0.01794552,0.40452919,0.28863566,0.57982997
-3.07053527,3.04992526,0.00760798,0.02069634,0.31724645,2.11055145,0.01814389,0.39654896,0.29229126,0.57224384
-3.06453227,2.97413049,0.00758644,0.02081013,0.31543206,2.04710343,0.01838654,0.38920029,0.29676209,0.56490994
-3.05852926,2.90301787,0.00759257,0.02103633,0.31474402,1.98709502,0.01866672,0.38253730,0.30192503,0.55783581
-3.05252626,2.83701680,0.00762292,0.02137114,0.31515855,1.93096807,0.01897650,0.37660746,0.30764328,0.55102870
-3.04652326,2.77644555,0.00767373,0.02180960,0.31663669,1.87906933,0.01930714,0.37145047,0.31376994,0.54449496
-3.04052026,2.72150631,0.00774113,0.02234561,0.31912586,1.83164390,0.01964945,0.36709726,0.32015246,0.53823959
-3.03451726,2.67228523,0.00782138,0.02297210,0.32256197,1.78883301,0.01999424,0.36356933,0.32663749,0.53226597
-3.02851426,2.62875736,0.00791109,0.02368111,0.32687202,1.75067607,0.02033276,0.36087819,0.33307616,0.52657577
-3.02251126,2.59079588,0.00800740,0.02446398,0.33197680,1.71711659,0.02065716,0.35902512,0.33932932,0.52116920
-3.01650825,2.55818486,0.00810816,0.02531154,0.33779389,1.68801129,0.02096085,0.35800119,0.34527268,0.51604542
-3.01050525,2.53063456,0.00821209,0.02621424,0.34424048,1.66314176,0.02123889,0.35778734,0.35080135,0.51120314
-3.00450225,2.50779815,0.00831882,0.02716238,0.35123601,1.64222772,0.02148821,0.35835471,0.35583378,0.50664135
-2.99849925,2.48928883,0.00842898,0.02814623,0.35870454,1.62494111,0.02170782,0.35966501,0.36031476,0.50236022
-2.99249625,2.47469634,0.00854417,0.02915615,0.36657654,1.61092010,0.02189883,0.36167097,0.36421742,0.49836183
-2.98649325,2.46360200,0.00866687,0.03018275,0.37479029,1.59978232,0.02206447,0.36431680,0.36754414,0.49465105
-2.98049025,2.45559179,0.00880034,0.03121694,0.38329269,1.59113678,0.02220989,0.36753874,0.37032636,0.49123626
-2.97448724,2.45026691,0.00894846,0.03224999,0.39203954,1.58459410,0.02234189,0.37126557,0.37262336,0.48812994
-2.96848424,2.44725200,0.00911548,0.03327354,0.40099547,1.57977477,0.02246860,0.37541934,0.37452020,0.48534930
-2.96248124,2.44620084,0.00930581,0.03427965,0.41013350,1.57631560,0.02259904,0.37991617,0.37612485,0.48291670
-2.95647824,2.44680024,0.00952377,0.03526080,0.41943444,1.57387438,0.02274269,0.38466729,0.37756489,0.48086008
-2.95047524,2.44877230,0.00977328,0.03620983,0.42888626,1.57213313,0.02290890,0.38958035,0.37898386,0.47921332
-2.94447224,2.45187567,0.01005766,0.03712001,0.43848353,1.57080031,0.02310650,0.39456105,0.38053748,0.47801661
-2.93846923,2.45590644,0.01037934,0.03798503,0.44822710,1.56961235,0.02334327,0.39951512,0.38239003,0.47731676
-2.93246623,2.46069896,0.01073971,0.03879903,0.45812401,1.56833489,0.02362553,0.40435062,0.38471084,0.47716740
-2.92646323,2.46612695,0.01113893,0.03955664,0.46818771,1.56676404,0.02395785,0.40898057,0.38767112,0.47762918
-2.92046023,2.47210494,0.01157581,0.04025308,0.47843847,1.56472788,0.02434272,0.41332570,0.39144110,0.47876970
-2.91445723,2.47858997,0.01204781,0.04088425,0.48890393,1.56208818,0.02478048,0.41731737,0.39618733,0.48066316
-2.90845423,2.48558332,0.01255100,0.04144683,0.49961965,1.55874235,0.02526924,0.42090036,0.40207027,0.48338965
-2.90245123,2.49313152,0.01308018,0.04193837,0.51062931,1.55462534,0.02580496,0.42403532,0.40924175,0.48703388
-2.89644822,2.50132637,0.01362896,0.04235743,0.52198456,1.54971128,0.02638165,0.42670089,0.41784235,0.49168330
-2.89044522,2.51030303,0.01418997,0.04270363,0.53374412,1.54401436,0.02699158,0.42889508,0.42799847,0.49742553
-2.88444222,2.52023573,0.01475507,0.04297775,0.54597198,1.53758869,0.02762567,0.43063578,0.43981890,0.50434503
-2.87843922,2.53133056,0.01531561,0.04318170,0.55873461,1.53052662,0.02827382,0.43196041,0.45339089,0.51251906
-2.87243622,2.54381505,0.01586265,0.04331851,0.57209706,1.52295538,0.02892541,0.43292450,0.46877568,0.52201291
-2.86643322,2.55792439,0.01638731,0.04339227,0.58611795,1.51503172,0.02956963,0.43359917,0.48600347,0.53287474
-2.86043022,2.57388473,0.01688096,0.04340796,0.60084357,1.50693465,0.03019594,0.43406769,0.50506816,0.54513003
-2.85442721,2.59189405,0.01733553,0.04337129,0.61630125,1.49885631,0.03079446,0.43442115,0.52592196,0.55877602
-2.84842421,2.61210146,0.01774370,0.04328842,0.63249241,1.49099140,0.03135622,0.43475349,0.54847028,0.57377653
-2.84242121,2.63458609,0.01809909,0.04316577,0.64938561,1.48352552,0.03187347,0.43515611,0.57256727,0.59005736
-2.83641821,2.65933708,0.01839642,0.04300967,0.66691024,1.47662320,0.03233984,0.43571235,0.59801250,0.60750280
-2.83041521,2.68623576,0.01863160,0.04282611,0.68495125,1.47041613,0.03275039,0.43649233,0.62454913,0.62595351
-2.82441221,2.71504192,0.01880180,0.04262043,0.70334547,1.46499253,0.03310170,0.43754816,0.65186406,0.64520605
-2.81840920,2.74538507,0.01890544,0.04239710,0.72187997,1.46038830,0.03339174,0.43891012,0.67959036,0.66501446
-2.81240620,2.77676200,0.01894217,0.04215951,0.74029285,1.45658056,0.03361982,0.44058397,0.70731218,0.68509377
-2.80640320,2.80854131,0.01891284,0.04190985,0.75827660,1.45348427,0.03378638,0.44254947,0.73457227,0.70512565
-2.80040020,2.83997530,0.01881936,0.04164901,0.77548429,1.45095212,0.03389281,0.44476040,0.76088210,0.72476611
-2.79439720,2.87021886,0.01866460,0.04137660,0.79153829,1.44877794,0.03394123,0.44714602,0.78573418,0.74365478
-2.78839420,2.89835509,0.01845228,0.04109104,0.80604144,1.44670355,0.03393430,0.44961387,0.80861638,0.76142574
-2.78239120,2.92342619,0.01818678,0.04078971,0.81859011,1.44442869,0.03387498,0.45205380,0.82902759,0.77771915
-2.77638819,2.94446845,0.01787305,0.04046912,0.82878868,1.44162354,0.03376635,0.45434299,0.84649408,0.79219332
-2.77038519,2.96054931,0.01751640,0.04012522,0.83626462,1.43794322,0.03361148,0.45635160,0.86058583,0.80453650
-2.76438219,2.97080467,0.01712243,0.03975363,0.84068352,1.43304329,0.03341328,0.45794879,0.87093201,0.81447791
-2.75837919,2.97447440,0.01669682,0.03934997,0.84176324,1.42659549,0.03317443,0.45900867,0.87723496,0.82179735
-2.75237619,2.97093399,0.01624528,0.03891011,0.83928643,1.41830283,0.03289733,0.45941588,0.87928170,0.82633291
-2.74637319,2.95972076,0.01577338,0.03843046,0.83311068,1.40791306,0.03258407,0.45907051,0.87695274,0.82798639
-2.74037019,2.94055323,0.01528649,0.03790815,0.82317587,1.39523002,0.03223642,0.45789195,0.87022740,0.82672626
-2.73436718,2.91334267,0.01478966,0.03734118,0.80950825,1.38012206,0.03185592,0.45582175,0.85918562,0.82258780
-2.72836418,2.87819646,0.01428759,0.03672858,0.79222101,1.36252740,0.03144385,0.45282514,0.84400606,0.81567080
-2.72236118,2.83541338,0.01378456,0.03607037,0.77151143,1.34245620,0.03100130,0.44889130,0.82496073,0.80613482
-2.71635818,2.78547138,0.01328438,0.03536758,0.74765478,1.31998946,0.03052926,0.44403258,0.80240639,0.79419237
-2.71035518,2.72900894,0.01279041,0.03462218,0.72099520,1.29527498,0.03002863,0.43828256,0.77677323,0.78010056
-2.70435218,2.66680140,0.01230549,0.03383693,0.69193433,1.26852097,0.02950033,0.43169347,0.74855150,0.76415176
-2.69834917,2.59973393,0.01183203,0.03301529,0.66091809,1.23998782,0.02894534,0.42433301,0.71827673,0.74666374
-2.69234617,2.52877286,0.01137199,0.03216122,0.62842244,1.20997868,0.02836475,0.41628098,0.68651427,0.72797000
-2.68634317,2.45493712,0.01092695,0.03127906,0.59493881,1.17882956,0.02775986,0.40762591,0.65384398,0.70841075
-2.68034017,2.37927128,0.01049817,0.03037341,0.56095992,1.14689961,0.02713227,0.39846201,0.62084548,0.68832498
-2.67433717,2.30282152,0.01008667,0.02944900,0.52696658,1.11456201,0.02648392,0.38888664,0.58808483,0.66804401
-2.66833417,2.22661540,0.00969330,0.02851064,0.49341597,1.08219597,0.02581720,0.37899832,0.55610285,0.64788656
-2.66233117,2.15164591,0.00931884,0.02756323,0.46073193,1.05018001,0.02513502,0.36889558,0.52540538,0.62815562
-2.65632816,2.07885998,0.00896411,0.02661172,0.42929735,1.01888666,0.02444096,0.35867637,0.49645571,0.60913677
-2.65032516,2.00915093,0.00862999,0.02566120,0.39944886,0.98867843,0.02373924,0.34843816,0.46966906,0.59109783
-2.64432216,1.94335440,0.00831757,0.02471695,0.37147372,0.95990483,0.02303487,0.33827855,0.44540904,0.57428964
-2.63831916,1.88224669,0.00802814,0.02378454,0.34560882,0.93290013,0.02233366,0.32829612,0.42398577,0.55894724
-2.63231616,1.82654455,0.00776327,0.02286991,0.32204150,0.90798154,0.02164222,0.31859143,0.40565533,0.54529138
-2.62631316,1.77690519,0.00752480,0.02197944,0.30091173,0.88544723,0.02096795,0.30926787,0.39062035,0.53352963
-2.62031016,1.73392557,0.00731483,0.02112000,0.28231551,0.86557396,0.02031896,0.30043220,0.37903109,0.52385694
-2.61430715,1.69814013,0.00713571,0.02029892,0.26630891,0.84861409,0.01970394,0.29219454,0.37098701,0.51645511
-2.60830415,1.67001619,0.00698991,0.01952400,0.25291240,0.83479155,0.01913205,0.28466781,0.36653831,0.51149125
-2.60230115,1.64994710,0.00687999,0.01880338,0.24211532,0.82429707,0.01861261,0.27796635,0.36568738,0.50911486
-2.59629815,1.63824281,0.00680848,0.01814538,0.23387993,0.81728249,0.01815496,0.27220386,0.36839012,0.50945380
-2.59029515,1.63511860,0.00677771,0.01755835,0.22814517,0.81385456,0.01776809,0.26749068,0.37455691,0.51260932
-2.58429215,1.64068260,0.00678974,0.01705037,0.22482979,0.81406863,0.01746035,0.26393040,0.38405366,0.51865029
-2.57828914,1.65492299,0.00684616,0.01662905,0.22383489,0.81792259,0.01723916,0.26161611,0.39670272,0.52760723
-2.57228614,1.67769631,0.00694798,0.01630118,0.22504602,0.82535170,0.01711062,0.26062647,0.41228414,0.53946651
-2.56628314,1.70871776,0.00709553,0.01607250,0.22833469,0.83622487,0.01707925,0.26102170,0.43053744,0.55416519
-2.56028014,1.74755503,0.00728829,0.01594737,0.23355970,0.85034278,0.01714769,0.26283984,0.45116404,0.57158708
-2.55427714,1.79362649,0.00752485,0.01592857,0.24056821,0.86743838,0.01731647,0.26609357,0.47383062,0.59156033
-2.54827414,1.84620473,0.00780286,0.01601710,0.24919689,0.88718010,0.01758385,0.27076760,0.49817362,0.61385707
-2.54227114,1.90442587,0.00811895,0.01621202,0.25927322,0.90917777,0.01794569,0.27681705,0.52380484,0.63819522
-2.53626813,1.96730502,0.00846883,0.01651039,0.27061701,0.93299147,0.01839542,0.28416678,0.55031823,0.66424264
-2.53026513,2.03375742,0.00884728,0.01690727,0.28304240,0.95814286,0.01892414,0.29271189,0.57729768,0.69162368
-2.52426213,2.10262489,0.00924827,0.01739581,0.29636014,0.98412878,0.01952072,0.30231929,0.60432571,0.71992783
-2.51825913,2.17270659,0.00966511,0.01796739,0.31038032,1.01043650,0.02017204,0.31283041,0.63099268,0.74872024
-2.51225613,2.24279265,0.01009060,0.01861187,0.32491539,1.03655999,0.02086333,0.32406496,0.65690626,0.77755366
-2.50625313,2.31169943,0.01051723,0.01931784,0.33978338,1.06201638,0.02157853,0.33582552,0.68170068,0.80598132
-2.50025013,2.37830450,0.01093743,0.02007299,0.35481118,1.08636181,0.02230073,0.34790289,0.70504534,0.83357000
-2.49424712,2.44157975,0.01134382,0.02086448,0.36983765,1.10920595,0.02301266,0.36008189,0.72665243,0.85991284
-2.48824412,2.50062089,0.01172941,0.02167931,0.38471644,1.13022420,0.02369724,0.37214738,0.74628306,0.88464109
-2.48224112,2.55467194,0.01208794,0.02250472,0.39931828,1.14916712,0.02433805,0.38389038,0.76375167,0.90743429
-2.47623812,2.60314332,0.01241403,0.02332856,0.41353259,1.16586651,0.02491986,0.39511385,0.77892846,0.92802844
-2.47023512,2.64562277,0.01270343,0.02413964,0.42726832,1.18023772,0.02542909,0.40563801,0.79173961,0.94622159
-2.46423212,2.68187846,0.01295323,0.02492801,0.44045384,1.19227809,0.02585426,0.41530498,0.80216543,0.96187681
-2.45822911,2.71185433,0.01316193,0.02568516,0.45303591,1.20206168,0.02618626,0.42398262,0.81023644,0.97492227
-2.45222611,2.73565791,0.01332953,0.02640423,0.46497777,1.20973041,0.02641868,0.43156735,0.81602761,0.98534860
-2.44622311,2.75354150,0.01345757,0.02708000,0.47625644,1.21548229,0.02654787,0.43798591,0.81965118,0.99320375
-2.44022011,2.76587785,0.01354904,0.02770896,0.48685931,1.21955717,0.02657307,0.44319618,0.82124832,0.99858570
-2.43421711,2.77313171,0.01360828,0.02828914,0.49678031,1.22222107,0.02649624,0.44718683,0.82098033,1.00163345
-2.42821411,2.77582911,0.01364079,0.02882004,0.50601586,1.22374970,0.02632197,0.44997618,0.81901964,1.00251704
-2.42221111,2.77452604,0.01365296,0.02930230,0.51456087,1.22441229,0.02605714,0.45161013,0.81554133,1.00142698
-2.41620810,2.76977827,0.01365179,0.02973752,0.52240502,1.22445652,0.02571060,0.45215954,0.81071555,0.99856396
-2.41020510,2.76211416,0.01364457,0.03012788,0.52952969,1.22409543,0.02529269,0.45171698,0.80470119,0.99412927
-2.40420210,2.75201172,0.01363849,0.03047589,0.53590559,1.22349689,0.02481484,0.45039332,0.79764120,0.98831648
-2.39819910,2.73988114,0.01364029,0.03078402,0.54149144,1.22277639,0.02428898,0.44831402,0.78965971,0.98130484
-2.39219610,2.72605358,0.01365592,0.03105443,0.54623370,1.22199328,0.02372714,0.44561554,0.78086095,0.97325467
-2.38619310,2.71077645,0.01369020,0.03128876,0.55006747,1.22115064,0.02314093,0.44244180,0.77133009,0.96430475
-2.38019010,2.69421522,0.01374654,0.03148787,0.55291847,1.22019880,0.02254113,0.43894084,0.76113546,0.95457196
-2.37418709,2.67646110,0.01382676,0.03165180,0.55470605,1.21904208,0.02193737,0.43526181,0.75033231,0.94415265
-2.36818409,2.65754388,0.01393093,0.03177968,0.55534711,1.21754834,0.02133783,0.43155213,0.73896726,0.93312578
-2.36218109,2.63744864,0.01405737,0.03186975,0.55476055,1.21556060,0.02074912,0.42795499,0.72708335,0.92155723
-2.35617809,2.61613498,0.01420262,0.03191954,0.55287224,1.21291022,0.02017620,0.42460699,0.71472503,0.90950495
-2.35017509,2.59355730,0.01436166,0.03192602,0.54962000,1.20943049,0.01962239,0.42163594,0.70194278,0.89702440
-2.34417209,2.56968475,0.01452810,0.03188583,0.54495841,1.20497017,0.01908956,0.41915883,0.68879677,0.88417379
-2.33816908,2.54451928,0.01469449,0.03179564,0.53886325,1.19940596,0.01857834,0.41727970,0.67535952,0.87101886
-2.33216608,2.51811079,0.01485271,0.03165247,0.53133519,1.19265329,0.01808841,0.41608763,0.66171707,0.85763655
-2.32616308,2.49056850,0.01499437,0.03145403,0.52240262,1.18467500,0.01761886,0.41565469,0.64796872,0.84411766
-2.32016008,2.46206776,0.01511128,0.03119910,0.51212353,1.17548729,0.01716860,0.41603395,0.63422532,0.83056801
-2.31415708,2.43285229,0.01519591,0.03088784,0.50058617,1.16516291,0.01673673,0.41725757,0.62060621,0.81710834
-2.30815408,2.40323179,0.01524184,0.03052213,0.48790874,1.15383146,0.01632300,0.41933516,0.60723509,0.80387285
-2.30215108,2.37357532,0.01524414,0.03010580,0.47423793,1.14167682,0.01592812,0.42225238,0.59423516,0.79100660
-2.29614807,2.34430120,0.01519975,0.02964477,0.45974647,1.12893215,0.01555414,0.42597011,0.58172380,0.77866201
-2.29014507,2.31586399,0.01510775,0.02914723,0.44462986,1.11587270,0.01520466,0.43042420,0.56980735,0.76699476
-2.28414207,2.28873978,0.01496954,0.02862360,0.42910233,1.10280679,0.01488504,0.43552600,0.55857625,0.75615921
-2.27813907,2.26341040,0.01478890,0.02808645,0.41339232,1.09006573,0.01460248,0.44116367,0.54810094,0.74630389
-2.27213607,2.24034759,0.01457204,0.02755038,0.39773751,1.07799285,0.01436598,0.44720445,0.53842882,0.73756707
-2.26613307,2.21999788,0.01432739,0.02703172,0.38237969,1.06693234,0.01418626,0.45349784,0.52958247,0.73007265
-2.26013007,2.20276858,0.01406544,0.02654819,0.36755954,1.05721816,0.01407551,0.45987961,0.52155924,0.72392659
-2.25412706,2.18901548,0.01379837,0.02611849,0.35351138,1.04916350,0.01404707,0.46617649,0.51433212,0.71921383
-2.24812406,2.17903225,0.01353966,0.02576179,0.34045820,1.04305092,0.01411505,0.47221147,0.50785192,0.71599571
-2.24212106,2.17304172,0.01330361,0.02549717,0.32860674,1.03912343,0.01429375,0.47780936,0.50205049,0.71430796
-2.23611806,2.17118878,0.01310482,0.02534301,0.31814295,1.03757668,0.01459719,0.48280244,0.49684470,0.71415902
-2.23011506,2.17353477,0.01295763,0.02531637,0.30922772,1.03855212,0.01503842,0.48703584,0.49214092,0.71552876
-2.22411206,2.18005305,0.01287552,0.02543231,0.30199293,1.04213142,0.01562890,0.49037241,0.48783965,0.71836743
-2.21810905,2.19062568,0.01287060,0.02570328,0.29653797,1.04833195,0.01637786,0.49269684,0.48383994,0.72259483
-2.21210605,2.20504085,0.01295307,0.02613848,0.29292666,1.05710340,0.01729162,0.49391876,0.48004342,0.72809979
-2.20610305,2.22299128,0.01313072,0.02674332,0.29118463,1.06832570,0.01837306,0.49397472,0.47635753,0.73473985
-2.20010005,2.24407355,0.01340855,0.02751888,0.29129743,1.08180810,0.01962103,0.49282893,0.47269804,0.74234141
-2.19409705,2.26778870,0.01378845,0.02846160,0.29320925,1.09728970,0.02103000,0.49047278,0.46899048,0.75070037
-2.18809405,2.29354448,0.01426898,0.02956291,0.29682245,1.11444148,0.02258970,0.48692318,0.46517080,0.75958359
-2.18209105,2.32065968,0.01484529,0.03080920,0.30199809,1.13287002,0.02428501,0.48221989,0.46118506,0.76873118
-2.17608804,2.34837114,0.01550910,0.03218177,0.30855748,1.15212300,0.02609596,0.47642203,0.45698856,0.77785995
-2.17008504,2.37584377,0.01624888,0.03365710,0.31628480,1.17169671,0.02799794,0.46960403,0.45254440,0.78666803
-2.16408204,2.40218406,0.01705006,0.03520719,0.32493105,1.19104549,0.02996208,0.46185131,0.44782184,0.79484087
-2.15807904,2.42645721,0.01789547,0.03680014,0.33421909,1.20959319,0.03195580,0.45325597,0.44279471,0.80205850
-2.15207604,2.44770787,0.01876579,0.03840092,0.34384991,1.22674650,0.03394358,0.44391273,0.43743995,0.80800392
-2.14607304,2.46498426,0.01964012,0.03997220,0.35350997,1.24190983,0.03588787,0.43391543,0.43173672,0.81237260
-2.14007004,2.47736499,0.02049667,0.04147542,0.36287942,1.25450154,0.03775010,0.42335421,0.42566594,0.81488253
-2.13406703,2.48398793,0.02131340,0.04287191,0.37164096,1.26397085,0.03949180,0.41231353,0.41921062,0.81528467
-2.12806403,2.48407984,0.02206878,0.04412404,0.37948911,1.26981501,0.04107583,0.40087115,0.41235675,0.81337319
-2.12206103,2.47698573,0.02274252,0.04519642,0.38613946,1.27159598,0.04246754,0.38909794,0.40509484,0.80899503
-2.11605803,2.46219639,0.02331622,0.04605704,0.39133754,1.26895594,0.04363588,0.37705856,0.39742194,0.80205834
-2.11005503,2.43937282,0.02377400,0.04667836,0.39486703,1.26163096,0.04455452,0.36481283,0.38934396,0.79253924
-2.10405203,2.40836615,0.02410306,0.04703819,0.39655673,1.24946219,0.04520269,0.35241761,0.38087801,0.78048650
-2.09804902,2.36923182,0.02429407,0.04712047,0.39628620,1.23240387,0.04556594,0.33992907,0.37205470,0.76602381
-2.09204602,2.32223713,0.02434150,0.04691579,0.39398959,1.21052789,0.04563662,0.32740497,0.36291994,0.74934934
-2.08604302,2.26786139,0.02424373,0.04642171,0.38965749,1.18402442,0.04541415,0.31490690,0.35353617,0.73073252
-2.08004002,2.20678842,0.02400310,0.04564280,0.38333680,1.15319860,0.04490498,0.30250213,0.34398277,0.71050806
-2.07403702,2.13989133,0.02362571,0.04459043,0.37512848,1.11846325,0.04412237,0.29026507,0.33435559,0.68906732
-2.06803402,2.06821007,0.02312119,0.04328235,0.36518328,1.08032787,0.04308583,0.27827795,0.32476538,0.66684730
-2.06203102,1.99292243,0.02250225,0.04174201,0.35369573,1.03938429,0.04182044,0.26663085,0.31533526,0.64431771
-2.05602801,1.91530967,0.02178414,0.03999772,0.34089651,0.99628950,0.04035584,0.25542097,0.30619723,0.62196650
-2.05002501,1.83671791,0.02098412,0.03808166,0.32704372,0.95174642,0.03872525,0.24475103,0.29748787,0.60028446
-2.04402201,1.75851699,0.02012070,0.03602875,0.31241331,0.90648313,0.03696422,0.23472701,0.28934333,0.57974949
-2.03801901,1.68205830,0.01921304,0.03387558,0.29728924,0.86123161,0.03510945,0.22545522,0.28189403,0.56081111
-2.03201601,1.60863323,0.01828024,0.03165919,0.28195366,0.81670652,0.03319761,0.21703886,0.27525912,0.54387586
-2.02601301,1.53943391,0.01734069,0.02941603,0.26667768,0.77358503,0.03126415,0.20957427,0.26954123,0.52929412
-2.02001001,1.47551768,0.01641149,0.02718094,0.25171307,0.73248814,0.02934228,0.20314692,0.26482158,0.51734883
-2.01400700,1.41777654,0.01550799,0.02498626,0.23728519,0.69396436,0.02746212,0.19782753,0.26115591,0.50824666
-2.00800400,1.36691289,0.01464332,0.02286114,0.22358739,0.65847605,0.02564994,0.19366832,0.25857136,0.50211184
-2.00200100,1.32342207,0.01382821,0.02083099,0.21077722,0.62638896,0.02392770,0.19069977,0.25706457,0.49898291
-1.99599800,1.28758256,0.01307074,0.01891710,0.19897424,0.59796514,0.02231270,0.18892786,0.25660113,0.49881264
-1.98999500,1.25945381,0.01237636,0.01713644,0.18825974,0.57335935,0.02081752,0.18833216,0.25711647,0.50147097
-1.98399200,1.23888185,0.01174791,0.01550171,0.17867806,0.55261904,0.01945010,0.18886471,0.25851814,0.50675091
-1.97798899,1.22551218,0.01118586,0.01402143,0.17023938,0.53568772,0.01821401,0.19044995,0.26068948,0.51437729
-1.97198599,1.21880948,0.01068852,0.01270025,0.16292387,0.52241148,0.01710890,0.19298561,0.26349445,0.52401789
-1.96598299,1.21808307,0.01025242,0.01153931,0.15668676,0.51254846,0.01613104,0.19634465,0.26678356,0.53529657
