energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-2.87243622,1.40476838,0.29945770,0.53223480,0.10162394,0.06181712,0.36039103,0.00000000,0.48127557,0.00049837
-2.86643322,1.37701061,0.30066230,0.51629082,0.09734577,0.06386744,0.36336059,0.00000000,0.47545505,0.00047307
-2.86043022,1.34755237,0.30199050,0.49968408,0.09281821,0.06595155,0.36573278,0.00000000,0.46939026,0.00044825
-2.85442721,1.31669370,0.30348782,0.48257134,0.08809445,0.06804663,0.36750441,0.00000000,0.46320081,0.00042412
-2.84842421,1.28471571,0.30519974,0.46509795,0.08322828,0.07012791,0.36868091,0.00000000,0.45699341,0.00040081
-2.84242121,1.25188331,0.30717266,0.44739808,0.07827342,0.07216970,0.36927853,0.00000000,0.45086336,0.00037846
-2.83641821,1.21844954,0.30945503,0.42959569,0.07328293,0.07414658,0.36932628,0.00000000,0.44489673,0.00035713
-2.83041521,1.18466077,0.31209843,0.41180604,0.06830861,0.07603459,0.36886759,0.00000000,0.43917281,0.00033686
-2.82441221,1.15076217,0.31515829,0.39413752,0.06340058,0.07781243,0.36796124,0.00000000,0.43376669,0.00031766
-2.81840920,1.11700278,0.31869418,0.37669364,0.05860689,0.07946244,0.36668169,0.00000000,0.42875142,0.00029950
-2.81240620,1.08363949,0.32276931,0.35957486,0.05397315,0.08097152,0.36511839,0.00000000,0.42419966,0.00028237
-2.80640320,1.05093956,0.32744911,0.34288020,0.04954226,0.08233163,0.36337426,0.00000000,0.42018442,0.00026619
-2.80040020,1.01918122,0.33279901,0.32670837,0.04535421,0.08354006,0.36156307,0.00000000,0.41677886,0.00025093
-2.79439720,0.98865214,0.33888115,0.31115837,0.04144590,0.08459939,0.35980600,0.00000000,0.41405500,0.00023652
-2.78839420,0.95964575,0.34575035,0.29632953,0.03785098,0.08551703,0.35822729,0.00000000,0.41208135,0.00022291
-2.78239120,0.93245553,0.35344942,0.28232090,0.03459980,0.08630443,0.35694933,0.00000000,0.41091963,0.00021003
-2.77638819,0.90736760,0.36200402,0.26923004,0.03171929,0.08697616,0.35608725,0.00000000,0.41062074,0.00019786
-2.77038519,0.88465191,0.37141751,0.25715137,0.02923295,0.08754854,0.35574349,0.00000000,0.41122034,0.00018635
-2.76438219,0.86455278,0.38166610,0.24617407,0.02716076,0.08803840,0.35600237,0.00000000,0.41273421,0.00017548
-2.75837919,0.84727913,0.39269461,0.23637970,0.02551912,0.08846158,0.35692527,0.00000000,0.41515401,0.00016523
-2.75237619,0.83299529,0.40441330,0.22783969,0.02432076,0.08883162,0.35854654,0.00000000,0.41844356,0.00015558
-2.74637319,0.82181283,0.41669614,0.22061293,0.02357466,0.08915862,0.36087039,0.00000000,0.42253618,0.00014653
-2.74037019,0.81378408,0.42938065,0.21474340,0.02328587,0.08944822,0.36386914,0.00000000,0.42733337,0.00013808
-2.73436718,0.80889782,0.44226962,0.21025826,0.02345533,0.08970104,0.36748287,0.00000000,0.43270490,0.00013021
-2.72836418,0.80707748,0.45513478,0.20716627,0.02407968,0.08991239,0.37162060,0.00000000,0.43849076,0.00012294
-2.72236118,0.80818211,0.46772233,0.20545682,0.02515101,0.09007242,0.37616303,0.00000000,0.44450469,0.00011624
-2.71635818,0.81201021,0.47976024,0.20509955,0.02665669,0.09016666,0.38096672,0.00000000,0.45053949,0.00011012
-2.71035518,0.81830636,0.49096703,0.20604469,0.02857913,0.09017690,0.38586964,0.00000000,0.45637376,0.00010455
-2.70435218,0.82677047,0.50106170,0.20822406,0.03089565,0.09008245,0.39069780,0.00000000,0.46177992,0.00009951
-2.69834917,0.83706928,0.50977434,0.21155274,0.03357849,0.08986161,0.39527267,0.00000000,0.46653312,0.00009499
-2.69234617,0.84884963,0.51685689,0.21593146,0.03659480,0.08949333,0.39941915,0.00000000,0.47042063,0.00009094
-2.68634317,0.86175306,0.52209364,0.22124953,0.03990693,0.08895891,0.40297360,0.00000000,0.47325126,0.00008734
-2.68034017,0.87543107,0.52531081,0.22738826,0.04347278,0.08824374,0.40579172,0.00000000,0.47486453,0.00008415
-2.67433717,0.88956036,0.52638483,0.23422480,0.04724640,0.08733884,0.40775579,0.00000000,0.47513887,0.00008132
-2.66833417,0.90385756,0.52524887,0.24163616,0.05117875,0.08624218,0.40878104,0.00000000,0.47399870,0.00007882
-2.66233117,0.91809255,0.52189725,0.24950336,0.05521860,0.08495980,0.40882092,0.00000000,0.47142011,0.00007660
-2.65632816,0.93210013,0.51638766,0.25771545,0.05931367,0.08350643,0.40787083,0.00000000,0.46743458,0.00007464
-2.65032516,0.94578920,0.50884080,0.26617329,0.06341180,0.08190583,0.40597048,0.00000000,0.46213099,0.00007290
-2.64432216,0.95914915,0.49943780,0.27479288,0.06746224,0.08019066,0.40320450,0.00000000,0.45565559,0.00007135
-2.63831916,0.97225312,0.48841526,0.28350801,0.07141689,0.07840192,0.39970145,0.00000000,0.44820993,0.00006997
-2.63231616,0.98525777,0.47605829,0.29227222,0.07523151,0.07658803,0.39563117,0.00000000,0.44004706,0.00006875
-2.62631316,0.99839951,0.46269185,0.30105972,0.07886680,0.07480355,0.39120072,0.00000000,0.43146595,0.00006766
-2.62031016,1.01198722,0.44867069,0.30986544,0.08228929,0.07310758,0.38664875,0.00000000,0.42280436,0.00006671
-2.61430715,1.02639141,0.43436847,0.31870385,0.08547191,0.07156199,0.38223889,0.00000000,0.41443053,0.00006590
-2.60830415,1.04203026,0.42016633,0.32760680,0.08839438,0.07022941,0.37825196,0.00000000,0.40673383,0.00006522
-2.60230115,1.05935285,0.40644148,0.33662032,0.09104315,0.06917124,0.37497754,0.00000000,0.40011464,0.00006469
-2.59629815,1.07882006,0.39355617,0.34580045,0.09341108,0.06844559,0.37270497,0.00000000,0.39497380,0.00006432
-2.59029515,1.10088389,0.38184739,0.35520841,0.09549683,0.06810533,0.37171414,0.00000000,0.39170178,0.00006411
-2.58429215,1.12596582,0.37161775,0.36490513,0.09730391,0.06819628,0.37226616,0.00000000,0.39066792,0.00006408
-2.57828914,1.15443509,0.36312764,0.37494562,0.09883950,0.06875566,0.37459441,0.00000000,0.39220988,0.00006424
-2.57228614,1.18658788,0.35658900,0.38537336,0.10011325,0.06981072,0.37889604,0.00000000,0.39662350,0.00006459
-2.56628314,1.22262813,0.35216071,0.39621499,0.10113585,0.07137778,0.38532414,0.00000000,0.40415335,0.00006514
-2.56028014,1.26265098,0.34994584,0.40747579,0.10191776,0.07346156,0.39398105,0.00000000,0.41498412,0.00006588
-2.55427714,1.30662967,0.34999057,0.41913602,0.10246800,0.07605489,0.40491275,0.00000000,0.42923303,0.00006680
-2.54827414,1.35440657,0.35228492,0.43114854,0.10279320,0.07913881,0.41810474,0.00000000,0.44694354,0.00006789
-2.54227114,1.40568905,0.35676500,0.44343788,0.10289684,0.08268307,0.43347952,0.00000000,0.46808047,0.00006914
-2.53626813,1.46005035,0.36331689,0.45590081,0.10277891,0.08664698,0.45089579,0.00000000,0.49252683,0.00007050
-2.53026513,1.51693600,0.37178176,0.46840847,0.10243586,0.09098063,0.47014962,0.00000000,0.52008249,0.00007196
-2.52426213,1.57567537,0.38196212,0.48081013,0.10186096,0.09562640,0.49097746,0.00000000,0.55046495,0.00007347
-2.51825913,1.63549837,0.39362906,0.49293822,0.10104493,0.10052079,0.51306117,0.00000000,0.58331220,0.00007500
-2.51225613,1.69555664,0.40653014,0.50461465,0.09997691,0.10559646,0.53603487,0.00000000,0.61818804,0.00007648
-2.50625313,1.75494855,0.42039770,0.51565785,0.09864558,0.11078437,0.55949364,0.00000000,0.65458960,0.00007789
-2.50025013,1.81274700,0.43495738,0.52589047,0.09704052,0.11601609,0.58300375,0.00000000,0.69195723,0.00007917
-2.49424712,1.86802900,0.44993659,0.53514714,0.09515351,0.12122607,0.60611409,0.00000000,0.72968652,0.00008028
-2.48824412,1.91990585,0.46507264,0.54328191,0.09297978,0.12635384,0.62836868,0.00000000,0.76714223,0.00008116
-2.48224112,1.96755258,0.48012033,0.55017507,0.09051923,0.13134604,0.64931962,0.00000000,0.80367385,0.00008178
-2.47623812,2.01023549,0.49485866,0.55573894,0.08777725,0.13615824,0.66854019,0.00000000,0.83863221,0.00008211
-2.47023512,2.04733653,0.50909674,0.55992227,0.08476544,0.14075644,0.68563754,0.00000000,0.87138677,0.00008212
-2.46423212,2.07837355,0.52267828,0.56271309,0.08150183,0.14511818,0.70026451,0.00000000,0.90134285,0.00008177
-2.45822911,2.10301551,0.53548502,0.56413981,0.07801086,0.14923318,0.71213018,0.00000000,0.92795827,0.00008107
-2.45222611,2.12109196,0.54743857,0.56427049,0.07432298,0.15310365,0.72100861,0.00000000,0.95075859,0.00008000
-2.44622311,2.13259641,0.55850092,0.56321038,0.07047392,0.15674394,0.72674555,0.00000000,0.96935054,0.00007855
-2.44022011,2.13768359,0.56867353,0.56109775,0.06650369,0.16017983,0.72926266,0.00000000,0.98343276,0.00007676
-2.43421711,2.13666051,0.57799501,0.55809834,0.06245535,0.16344736,0.72855932,0.00000000,0.99280371,0.00007462
-2.42821411,2.12997209,0.58653765,0.55439853,0.05837363,0.16659119,0.72471168,0.00000000,0.99736612,0.00007216
-2.42221111,2.11818176,0.59440288,0.55019779,0.05430352,0.16966274,0.71786928,0.00000000,0.99712790,0.00006942
-2.41620810,2.10194829,0.60171593,0.54570053,0.05028883,0.17271794,0.70824919,0.00000000,0.99219952,0.00006643
-2.41020510,2.08199958,0.60861994,0.54110799,0.04637084,0.17581494,0.69612815,0.00000000,0.98278793,0.00006323
-2.40420210,2.05910506,0.61526988,0.53661028,0.04258708,0.17901170,0.68183296,0.00000000,0.96918731,0.00005986
-2.39819910,2.03404761,0.62182641,0.53237925,0.03897037,0.18236372,0.66572960,0.00000000,0.95176731,0.00005638
-2.39219610,2.00759658,0.62845018,0.52856219,0.03554800,0.18592182,0.64821162,0.00000000,0.93095910,0.00005281
-2.38619310,1.98048287,0.63529660,0.52527687,0.03234127,0.18973025,0.62968831,0.00000000,0.90724018,0.00004921
-2.38019010,1.95337724,0.64251149,0.52260798,0.02936526,0.19382510,0.61057312,0.00000000,0.88111854,0.00004563
-2.37418709,1.92687274,0.65022762,0.52060519,0.02662881,0.19823312,0.59127281,0.00000000,0.85311695,0.00004209
-2.36818409,1.90147171,0.65856231,0.51928269,0.02413478,0.20297087,0.57217779,0.00000000,0.82375809,0.00003865
-2.36218109,1.87757777,0.66761602,0.51862045,0.02188058,0.20804441,0.55365386,0.00000000,0.79355117,0.00003533
-2.35617809,1.85549292,0.67747197,0.51856674,0.01985873,0.21344931,0.53603564,0.00000000,0.76298047,0.00003217
-2.35017509,1.83541934,0.68819647,0.51904199,0.01805764,0.21917106,0.51962177,0.00000000,0.73249628,0.00002918
-2.34417209,1.81746554,0.69983999,0.51994364,0.01646248,0.22518575,0.50467185,0.00000000,0.70250833,0.00002640
-2.33816908,1.80165614,0.71243851,0.52115165,0.01505601,0.23146106,0.49140511,0.00000000,0.67338178,0.00002384
-2.33216608,1.78794431,0.72601501,0.52253443,0.01381945,0.23795732,0.48000044,0.00000000,0.64543575,0.00002150
-2.32616308,1.77622605,0.74058082,0.52395490,0.01273330,0.24462873,0.47059770,0.00000000,0.61894394,0.00001941
-2.32016008,1.76635521,0.75613646,0.52527629,0.01177808,0.25142449,0.46329992,0.00000000,0.59413724,0.00001755
-2.31415708,1.75815830,0.77267200,0.52636752,0.01093498,0.25828995,0.45817609,0.00000000,0.57120757,0.00001594
-2.30815408,1.75144822,0.79016651,0.52710783,0.01018636,0.26516760,0.45526413,0.00000000,0.55031278,0.00001457
-2.30215108,1.74603619,0.80858681,0.52739065,0.00951620,0.27199792,0.45457396,0.00000000,0.53158180,0.00001343
-2.29614807,1.74174129,0.82788536,0.52712645,0.00891033,0.27872006,0.45609022,0.00000000,0.51511986,0.00001252
-2.29014507,1.73839729,0.84799750,0.52624457,0.00835664,0.28527240,0.45977447,0.00000000,0.50101303,0.00001183
-2.28414207,1.73585668,0.86883819,0.52469419,0.00784511,0.29159295,0.46556698,0.00000000,0.48933210,0.00001136
-2.27813907,1.73399185,0.89029858,0.52244426,0.00736776,0.29761966,0.47338776,0.00000000,0.48013522,0.00001108
-2.27213607,1.73269397,0.91224267,0.51948272,0.00691855,0.30329074,0.48313708,0.00000000,0.47346934,0.00001099
-2.26613307,1.73186965,0.93450454,0.51581511,0.00649318,0.30854491,0.49469553,0.00000000,0.46937044,0.00001108
-2.26013007,1.73143626,0.95688634,0.51146265,0.00608886,0.31332181,0.50792373,0.00000000,0.46786244,0.00001134
-2.25412706,1.73131631,0.97915759,0.50646007,0.00570407,0.31756247,0.52266195,0.00000000,0.46895516,0.00001175
-2.24812406,1.73143176,1.00105596,0.50085340,0.00533829,0.32120996,0.53872977,0.00000000,0.47264138,0.00001230
-2.24212106,1.73169866,1.02228984,0.49469769,0.00499171,0.32421025,0.55592616,0.00000000,0.47889341,0.00001298
-2.23611806,1.73202291,1.04254278,0.48805505,0.00466504,0.32651327,0.57403003,0.00000000,0.48765944,0.00001379
-2.23011506,1.73229752,1.06147987,0.48099291,0.00435925,0.32807414,0.59280148,0.00000000,0.49885994,0.00001471
-2.22411206,1.73240167,1.07875607,0.47358268,0.00407539,0.32885460,0.61198403,0.00000000,0.51238462,0.00001573
-2.21810905,1.73220200,1.09402603,0.46589883,0.00381446,0.32882462,0.63130770,0.00000000,0.52809000,0.00001685
-2.21210605,1.73155587,1.10695546,0.45801834,0.00357731,0.32796404,0.65049310,0.00000000,0.54579801,0.00001806
-2.20610305,1.73031677,1.11723319,0.45002058,0.00336452,0.32626427,0.66925644,0.00000000,0.56529582,0.00001936
-2.20010005,1.72834144,1.12458387,0.44198741,0.00317641,0.32372993,0.68731543,0.00000000,0.58633685,0.00002075
-2.19409705,1.72549843,1.12878028,0.43400364,0.00301303,0.32038034,0.70439567,0.00000000,0.60864327,0.00002223
-2.18809405,1.72167744,1.12965501,0.42615745,0.00287417,0.31625077,0.72023754,0.00000000,0.63190979,0.00002380
-2.18209105,1.71679901,1.12711065,0.41854090,0.00275941,0.31139342,0.73460318,0.00000000,0.65580864,0.00002547
-2.17608804,1.71082376,1.12112800,0.41125030,0.00266821,0.30587789,0.74728315,0.00000000,0.67999579,0.00002725
-2.17008504,1.70376056,1.11177175,0.40438625,0.00259992,0.29979125,0.75810261,0.00000000,0.70411785,0.00002914
-2.16408204,1.69567293,1.09919315,0.39805340,0.00255392,0.29323754,0.76692655,0.00000000,0.72781971,0.00003117
-2.15807904,1.68668316,1.08362939,0.39235968,0.00252965,0.28633662,0.77366378,0.00000000,0.75075244,0.00003335
-2.15207604,1.67697343,1.06539953,0.38741495,0.00252669,0.27922245,0.77826953,0.00000000,0.77258110,0.00003570
-2.14607304,1.66678385,1.04489685,0.38332910,0.00254481,0.27204065,0.78074618,0.00000000,0.79299228,0.00003824
-2.14007004,1.65640695,1.02257795,0.38020955,0.00258402,0.26494554,0.78114237,0.00000000,0.81170088,0.00004099
-2.13406703,1.64617875,0.99894879,0.37815812,0.00264460,0.25809658,0.77955010,0.00000000,0.82845599,0.00004396
-2.12806403,1.63646658,0.97454818,0.37726742,0.00272716,0.25165430,0.77610016,0.00000000,0.84304554,0.00004717
-2.12206103,1.62765405,0.94992942,0.37761689,0.00283255,0.24577592,0.77095593,0.00000000,0.85529963,0.00005064
-2.11605803,1.62012376,0.92564081,0.37926863,0.00296198,0.24061075,0.76430574,0.00000000,0.86509228,0.00005437
-2.11005503,1.61423858,0.90220578,0.38226314,0.00311690,0.23629549,0.75635439,0.00000000,0.87234181,0.00005837
-2.10405203,1.61032242,0.88010368,0.38661539,0.00329908,0.23294968,0.74731395,0.00000000,0.87700963,0.00006263
-2.09804902,1.60864150,0.85975198,0.39231125,0.00351051,0.23067146,0.73739450,0.00000000,0.87909778,0.00006713
-2.09204602,1.60938718,0.84149073,0.39930472,0.00375343,0.22953381,0.72679527,0.00000000,0.87864530,0.00007187
-2.08604302,1.61266147,0.82557006,0.40751603,0.00403031,0.22958147,0.71569649,0.00000000,0.87572378,0.00007681
-2.08004002,1.61846608,0.81214130,0.41683097,0.00434384,0.23082872,0.70425267,0.00000000,0.87043220,0.00008191
-2.07403702,1.62669590,0.80125210,0.42710147,0.00469689,0.23325807,0.69258736,0.00000000,0.86289165,0.00008713
-2.06803402,1.63713742,0.79284594,0.43814762,0.00509257,0.23682005,0.68078999,0.00000000,0.85324002,0.00009241
-2.06203102,1.64947250,0.78676584,0.44976115,0.00553418,0.24143407,0.66891467,0.00000000,0.84162707,0.00009770
-2.05602801,1.66328750,0.78276237,0.46171030,0.00602525,0.24699042,0.65698128,0.00000000,0.82821018,0.00010293
-2.05002501,1.67808750,0.78050534,0.47374595,0.00656953,0.25335332,0.64497858,0.00000000,0.81315080,0.00010805
-2.04402201,1.69331515,0.77959878,0.48560880,0.00717102,0.26036489,0.63286927,0.00000000,0.79661209,0.00011298
-2.03801901,1.70837312,0.77959834,0.49703734,0.00783390,0.26784995,0.62059668,0.00000000,0.77875735,0.00011768
-2.03201601,1.72264939,0.78003048,0.50777627,0.00856259,0.27562147,0.60809266,0.00000000,0.75974971,0.00012209
-2.02601301,1.73554386,0.78041236,0.51758497,0.00936164,0.28348639,0.59528627,0.00000000,0.73975252,0.00012617
-2.02001001,1.74649512,0.78027164,0.52624567,0.01023573,0.29125161,0.58211272,0.00000000,0.71893065,0.00012989
-2.01400700,1.75500602,0.77916525,0.53357092,0.01118954,0.29872996,0.56852202,0.00000000,0.69745225,0.00013323
-2.00800400,1.76066661,0.77669626,0.53940994,0.01222763,0.30574580,0.55448686,0.00000000,0.67549072,0.00013620
-2.00200100,1.76317350,0.77252833,0.54365371,0.01335436,0.31214010,0.54000927,0.00000000,0.65322673,0.00013881
-1.99599800,1.76234444,0.76639696,0.54623842,0.01457364,0.31777489,0.52512563,0.00000000,0.63084987,0.00014110
-1.98999500,1.75812761,0.75811728,0.54714715,0.01588880,0.32253670,0.50990971,0.00000000,0.60855974,0.00014313
-1.98399200,1.75060509,0.74758826,0.54640983,0.01730234,0.32633918,0.49447358,0.00000000,0.58656621,0.00014496
-1.97798899,1.73999040,0.73479316,0.54410136,0.01881571,0.32912457,0.47896631,0.00000000,0.56508880,0.00014668
-1.97198599,1.72662044,0.71979658,0.54033821,0.02042906,0.33086428,0.46357041,0.00000000,0.54435486,0.00014839
-1.96598299,1.71094212,0.70273830,0.53527353,0.02214103,0.33155840,0.44849633,0.00000000,0.52459684,0.00015021
-1.95997999,1.69349460,0.68382448,0.52909112,0.02394849,0.33123434,0.43397507,0.00000000,0.50604838,0.00015224
-1.95397699,1.67488796,0.66331678,0.52199864,0.02584633,0.32994479,0.42024945,0.00000000,0.48893962,0.00015462
-1.94797399,1.65577943,0.64152000,0.51422027,0.02782730,0.32776501,0.40756422,0.00000000,0.47349171,0.00015745
-1.94197099,1.63684828,0.61876890,0.50598928,0.02988184,0.32478966,0.39615578,0.00000000,0.45991094,0.00016084
-1.93596798,1.61877059,0.59541490,0.49754074,0.03199800,0.32112944,0.38624169,0.00000000,0.44838259,0.00016491
-1.92996498,1.60219479,0.57181317,0.48910476,0.03416139,0.31690753,0.37801070,0.00000000,0.43906496,0.00016973
-1.92396198,1.58771929,0.54831070,0.48090036,0.03635518,0.31225607,0.37161359,0.00000000,0.43208371,0.00017537
-1.91795898,1.57587256,0.52523575,0.47313025,0.03856024,0.30731278,0.36715542,0.00000000,0.42752698,0.00018188
-1.91195598,1.56709673,0.50288894,0.46597660,0.04075525,0.30221777,0.36468940,0.00000000,0.42544133,0.00018929
-1.90595298,1.56173478,0.48153627,0.45959777,0.04291698,0.29711058,0.36421272,0.00000000,0.42582888,0.00019757
-1.89994997,1.56002182,0.46140405,0.45412603,0.04502059,0.29212756,0.36566465,0.00000000,0.42864568,0.00020670
-1.89394697,1.56208029,0.44267575,0.44966626,0.04704004,0.28739944,0.36892677,0.00000000,0.43380147,0.00021662
-1.88794397,1.56791899,0.42549067,0.44629534,0.04894856,0.28304916,0.37382557,0.00000000,0.44116081,0.00022723
-1.88194097,1.57743568,0.40994420,0.44406229,0.05071916,0.27918990,0.38013718,0.00000000,0.45054560,0.00023842
-1.87593797,1.59042284,0.39608941,0.44298884,0.05232525,0.27592322,0.38759405,0.00000000,0.46173878,0.00025004
-1.86993497,1.60657598,0.38393979,0.44307040,0.05374123,0.27333733,0.39589341,0.00000000,0.47448919,0.00026193
-1.86393197,1.62550413,0.37347270,0.44427728,0.05494316,0.27150543,0.40470696,0.00000000,0.48851735,0.00027391
-1.85792896,1.64674184,0.36463343,0.44655598,0.05590936,0.27048412,0.41369161,0.00000000,0.50352185,0.00028581
-1.85192596,1.66976227,0.35733946,0.44983061,0.05662110,0.27031185,0.42250064,0.00000000,0.51918630,0.00029741
-1.84592296,1.69399080,0.35148485,0.45400426,0.05706310,0.27100757,0.43079496,0.00000000,0.53518643,0.00030852
-1.83991996,1.71881888,0.34694452,0.45896052,0.05722411,0.27256948,0.43825398,0.00000000,0.55119714,0.00031895
-1.83391696,1.74361773,0.34357837,0.46456493,0.05709724,0.27497415,0.44458560,0.00000000,0.56689942,0.00032853
-1.82791396,1.76775176,0.34123506,0.47066669,0.05668032,0.27817596,0.44953515,0.00000000,0.58198683,0.00033709
-1.82191096,1.79059142,0.33975569,0.47710056,0.05597604,0.28210708,0.45289272,0.00000000,0.59617147,0.00034448
-1.81590795,1.81152566,0.33897707,0.48368906,0.05499200,0.28667804,0.45449895,0.00000000,0.60918935,0.00035059
-1.80990495,1.82997381,0.33873498,0.49024509,0.05374054,0.29177901,0.45424886,0.00000000,0.62080518,0.00035533
-1.80390195,1.84539707,0.33886719,0.49657507,0.05223852,0.29728192,0.45209399,0.00000000,0.63081640,0.00035865
-1.79789895,1.85730963,0.33921658,0.50248258,0.05050687,0.30304334,0.44804259,0.00000000,0.63905678,0.00036052
-1.79189595,1.86528948,0.33963413,0.50777257,0.04857011,0.30890820,0.44215826,0.00000000,0.64539935,0.00036096
-1.78589295,1.86898899,0.33998219,0.51225607,0.04645562,0.31471437,0.43455706,0.00000000,0.64975889,0.00036003
-1.77988994,1.86814510,0.34013766,0.51575537,0.04419304,0.32029783,0.42540343,0.00000000,0.65209402,0.00035781
-1.77388694,1.86258917,0.33999534,0.51810946,0.04181336,0.32549839,0.41490514,0.00000000,0.65240885,0.00035443
-1.76788394,1.85225611,0.33947126,0.51917963,0.03934826,0.33016577,0.40330761,0.00000000,0.65075428,0.00035005
-1.76188094,1.83719250,0.33850592,0.51885501,0.03682923,0.33416572,0.39088773,0.00000000,0.64722885,0.00034487
-1.75587794,1.81756338,0.33706728,0.51705769,0.03428688,0.33738599,0.37794765,0.00000000,0.64197908,0.00033911
-1.74987494,1.79365705,0.33515337,0.51374731,0.03175025,0.33974176,0.36480847,0.00000000,0.63519916,0.00033303
-1.74387194,1.76588750,0.33279433,0.50892477,0.02924624,0.34118040,0.35180411,0.00000000,0.62712987,0.00032691
-1.73786893,1.73479378,0.33005368,0.50263473,0.02679911,0.34168506,0.33927542,0.00000000,0.61805649,0.00032106
-1.73186593,1.70103583,0.32702865,0.49496680,0.02443017,0.34127711,0.32756452,0.00000000,0.60830551,0.00031577
-1.72586293,1.66538640,0.32384938,0.48605521,0.02215749,0.34001706,0.31700927,0.00000000,0.59824002,0.00031140
-1.71985993,1.62871865,0.32067702,0.47607676,0.01999582,0.33800384,0.30793795,0.00000000,0.58825353,0.00030827
-1.71385693,1.59198936,0.31770041,0.46524713,0.01795660,0.33537255,0.30066390,0.00000000,0.57876225,0.00030672
-1.70785393,1.55621782,0.31513161,0.45381549,0.01604803,0.33229056,0.29548011,0.00000000,0.57019572,0.00030709
-1.70185093,1.52246071,0.31320010,0.44205760,0.01427530,0.32895207,0.29265369,0.00000000,0.56298593,0.00030969
-1.69584792,1.49178349,0.31214600,0.43026758,0.01264083,0.32557149,0.29242006,0.00000000,0.55755506,0.00031482
-1.68984492,1.46522927,0.31221226,0.41874867,0.01114460,0.32237572,0.29497705,0.00000000,0.55430223,0.00032275
-1.68384192,1.44378593,0.31363633,0.40780326,0.00978447,0.31959577,0.30047883,0.00000000,0.55358956,0.00033372
-1.67783892,1.42835293,0.31664139,0.39772264,0.00855659,0.31745799,0.30902985,0.00000000,0.55572809,0.00034791
-1.67183592,1.41970898,0.32142763,0.38877694,0.00745571,0.31617548,0.32067901,0.00000000,0.56096415,0.00036547
-1.66583292,1.41848204,0.32816388,0.38120552,0.00647556,0.31593979,0.33541432,0.00000000,0.56946674,0.00038647
-1.65982991,1.42512296,0.33697994,0.37520843,0.00560915,0.31691358,0.35315831,0.00000000,0.58131662,0.00041093
-1.65382691,1.43988409,0.34795999,0.37093917,0.00484909,0.31922428,0.37376465,0.00000000,0.59649770,0.00043879
-1.64782391,1.46280390,0.36113729,0.36849909,0.00418781,0.32295927,0.39701613,0.00000000,0.61489129,0.00046993
-1.64182091,1.49369853,0.37649062,0.36793369,0.00361777,0.32816258,0.42262451,0.00000000,0.63627369,0.00050415
-1.63581791,1.53216083,0.39394238,0.36923102,0.00313165,0.33483331,0.45023242,0.00000000,0.66031743,0.00054118
-1.62981491,1.57756706,0.41335864,0.37232210,0.00272246,0.34292579,0.47941749,0.00000000,0.68659642,0.00058068
-1.62381191,1.62909122,0.43455111,0.37708345,0.00238364,0.35235137,0.50969894,0.00000000,0.71459490,0.00062223
-1.61780890,1.68572653,0.45728088,0.38334151,0.00210910,0.36298171,0.54054639,0.00000000,0.74372014,0.00066539
-1.61180590,1.74631306,0.48126392,0.39087880,0.00189327,0.37465337,0.57139108,0.00000000,0.77331840,0.00070963
-1.60580290,1.80957064,0.50617793,0.39944148,0.00173112,0.38717340,0.60163896,0.00000000,0.80269369,0.00075440
-1.59979990,1.87413554,0.53167046,0.40874793,0.00161811,0.40032565,0.63068540,0.00000000,0.83112861,0.00079914
-1.59379690,1.93859940,0.55736771,0.41849807,0.00155024,0.41387741,0.65793102,0.00000000,0.85790641,0.00084325
-1.58779390,2.00154888,0.58288395,0.42838293,0.00152396,0.42758617,0.68279808,0.00000000,0.88233347,0.00088614
-1.58179090,2.06160439,0.60783093,0.43809409,0.00153619,0.44120607,0.70474672,0.00000000,0.90376118,0.00092723
-1.57578789,2.11745640,0.63182710,0.44733270,0.00158431,0.45449395,0.72329052,0.00000000,0.92160631,0.00096598
-1.56978489,2.16789809,0.65450626,0.45581763,0.00166613,0.46721464,0.73801061,0.00000000,0.93536916,0.00100186
-1.56378189,2.21185322,0.67552545,0.46329266,0.00177991,0.47914545,0.74856778,0.00000000,0.94464853,0.00103439
-1.55777889,2.24839841,0.69457182,0.46953230,0.00192436,0.49007987,0.75471214,0.00000000,0.94915319,0.00106317
-1.55177589,2.27677951,0.71136837,0.47434640,0.00209874,0.49983029,0.75628974,0.00000000,0.94870929,0.00108782
-1.54577289,2.29642177,0.72567856,0.47758318,0.00230284,0.50822998,0.75324616,0.00000000,0.94326350,0.00110806
-1.53976988,2.30693414,0.73730970,0.47913106,0.00253712,0.51513436,0.74562664,0.00000000,0.93288209,0.00112365
-1.53376688,2.30810812,0.74611530,0.47891900,0.00280275,0.52042172,0.73357305,0.00000000,0.91774586,0.00113443
-1.52776388,2.29991169,0.75199633,0.47691591,0.00310173,0.52399357,0.71731771,0.00000000,0.89814163,0.00114031
-1.52176088,2.28247942,0.75490169,0.47312884,0.00343699,0.52577467,0.69717446,0.00000000,0.87445050,0.00114127
-1.51575788,2.25609934,0.75482783,0.46760057,0.00381246,0.52571309,0.67352748,0.00000000,0.84713382,0.00113735
-1.50975488,2.22119778,0.75181775,0.46040647,0.00423319,0.52378014,0.64681821,0.00000000,0.81671738,0.00112865
