energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.13056528,2.11758431,0.00997149,0.23551956,0.33245327,0.18053474,0.02339555,0.97398853,0.70281523,0.97745527
-3.12456228,2.01762538,0.00921424,0.21786591,0.32363297,0.17561342,0.02238399,0.93710532,0.65987351,0.92645484
-3.11855928,1.92639816,0.00847220,0.20202318,0.31582761,0.17133641,0.02143048,0.90421003,0.61945246,0.87829901
-3.11255628,1.84366274,0.00775068,0.18786299,0.30883767,0.16775223,0.02054638,0.87521201,0.58155094,0.83285658
-3.10655328,1.76915891,0.00705453,0.17525977,0.30248332,0.16489750,0.01974151,0.85000438,0.54615788,0.79001413
-3.10055028,1.70260680,0.00638812,0.16409363,0.29660776,0.16279471,0.01902388,0.82846305,0.51325223,0.74967776
-3.09454727,1.64370484,0.00575518,0.15425212,0.29107892,0.16145050,0.01839943,0.81044482,0.48280204,0.71177289
-3.08854427,1.59212637,0.00515885,0.14563129,0.28578992,0.16085446,0.01787195,0.79578529,0.45476328,0.67624253
-3.08254127,1.54751642,0.00460154,0.13813599,0.28065829,0.16097866,0.01744294,0.78429719,0.42907863,0.64304460
-3.07653827,1.50948987,0.00408502,0.13167982,0.27562435,0.16177798,0.01711168,0.77576977,0.40567658,0.61214904
-3.07053527,1.47763218,0.00361034,0.12618474,0.27064896,0.16319130,0.01687537,0.76996973,0.38447138,0.58353504
-3.06453227,1.45150327,0.00317795,0.12158060,0.26571089,0.16514359,0.01672931,0.76664391,0.36536368,0.55718902
-3.05852926,1.43064506,0.00278769,0.11780467,0.26080412,0.16754877,0.01666722,0.76552382,0.34824230,0.53310354
-3.05252626,1.41459260,0.00243889,0.11480125,0.25593511,0.17031330,0.01668162,0.76633208,0.33298698,0.51127741
-3.04652326,1.40288842,0.00213045,0.11252140,0.25112038,0.17334030,0.01676422,0.76879026,0.31947208,0.49171704
-3.04052026,1.39509938,0.00186093,0.11092280,0.24638435,0.17653408,0.01690637,0.77262786,0.30757108,0.47443893
-3.03451726,1.39083502,0.00162869,0.10996971,0.24175755,0.17980475,0.01709949,0.77759178,0.29716160,0.45947319
-3.02851426,1.38976618,0.00143191,0.10963295,0.23727520,0.18307277,0.01733552,0.78345570,0.28813080,0.44686762
-3.02251126,1.39164265,0.00126879,0.10988986,0.23297613,0.18627315,0.01760729,0.79002861,0.28038065,0.43669212
-3.01650825,1.39630850,0.00113755,0.11072413,0.22890188,0.18935908,0.01790881,0.79716200,0.27383289,0.42904293
-3.01050525,1.40371383,0.00103659,0.11212549,0.22509603,0.19230483,0.01823555,0.80475502,0.26843333,0.42404615
-3.00450225,1.41392197,0.00096449,0.11408908,0.22160353,0.19510770,0.01858457,0.81275729,0.26415520,0.42186031
-2.99849925,1.42711129,0.00092012,0.11661463,0.21847000,0.19778889,0.01895453,0.82116902,0.26100132,0.42267720
-2.99249625,1.44357115,0.00090265,0.11970519,0.21574097,0.20039332,0.01934571,0.83003847,0.25900486,0.42672104
-2.98649325,1.46369176,0.00091158,0.12336572,0.21346083,0.20298826,0.01975983,0.83945673,0.25822867,0.43424525
-2.98049025,1.48794829,0.00094676,0.12760131,0.21167173,0.20566093,0.02019979,0.84955031,0.25876309,0.44552707
-2.97448724,1.51687965,0.00100831,0.13241522,0.21041221,0.20851502,0.02066943,0.86047178,0.26072221,0.46085955
-2.96848424,1.55106278,0.00109668,0.13780682,0.20971572,0.21166647,0.02117315,0.87238934,0.26423883,0.48054139
-2.96248124,1.59108356,0.00121254,0.14376951,0.20960910,0.21523851,0.02171552,0.88547571,0.26945815,0.50486446
-2.95647824,1.63750563,0.00135672,0.15028872,0.21011096,0.21935615,0.02230089,0.89989733,0.27653056,0.53409957
-2.95047524,1.69083841,0.00153015,0.15734010,0.21123036,0.22414059,0.02293301,0.91580430,0.28560364,0.56848080
-2.94447224,1.75150582,0.00173377,0.16488804,0.21296550,0.22970343,0.02361466,0.93332191,0.29681394,0.60818903
-2.93846923,1.81981700,0.00196841,0.17288454,0.21530283,0.23614115,0.02434732,0.95254407,0.31027861,0.65333524
-2.93246623,1.89594036,0.00223469,0.18126861,0.21821650,0.24352996,0.02513097,0.97352908,0.32608755,0.70394440
-2.92646323,1.97988208,0.00253294,0.18996613,0.22166822,0.25192127,0.02596380,0.99629781,0.34429609,0.75994065
-2.92046023,2.07146989,0.00286305,0.19889032,0.22560754,0.26133787,0.02684219,1.02083437,0.36491896,0.82113457
-2.91445723,2.17034297,0.00322440,0.20794266,0.22997263,0.27177097,0.02776058,1.04708895,0.38792548,0.88721335
-2.90845423,2.27594825,0.00361575,0.21701446,0.23469144,0.28317827,0.02871154,1.07498250,0.41323653,0.95773455
-2.90245123,2.38754349,0.00403517,0.22598881,0.23968320,0.29548305,0.02968586,1.10441276,0.44072336,1.03212412
-2.89644822,2.50420694,0.00447997,0.23474298,0.24486025,0.30857438,0.03067266,1.13526109,0.47020851,1.10967907
-2.89044522,2.62485341,0.00494669,0.24315117,0.25013005,0.32230834,0.03165966,1.16739945,0.50146876,1.18957533
-2.88444222,2.74825623,0.00543108,0.25108746,0.25539734,0.33651042,0.03263335,1.20069697,0.53424025,1.27088069
-2.87843922,2.87307451,0.00592810,0.25842893,0.26056635,0.35097889,0.03357934,1.23502557,0.56822561,1.35257291
-2.87243622,2.99788473,0.00643200,0.26505883,0.26554292,0.36548910,0.03448259,1.27026422,0.60310272,1.43356262
-2.86643322,3.12121579,0.00693642,0.27086965,0.27023662,0.37979865,0.03532782,1.30630154,0.63853509,1.51272040
-2.86043022,3.24158647,0.00743446,0.27576608,0.27456268,0.39365329,0.03609979,1.34303653,0.67418321,1.58890735
-2.85442721,3.35754396,0.00791889,0.27966766,0.27844375,0.40679330,0.03678366,1.38037755,0.70971647,1.66100796
-2.84842421,3.46770239,0.00838227,0.28251117,0.28181142,0.41896034,0.03736534,1.41823956,0.74482513,1.72796431
-2.84242121,3.57078007,0.00881719,0.28425252,0.28460765,0.42990439,0.03783183,1.45653998,0.77923177,1.78881007
-2.83641821,3.66563407,0.00921645,0.28486826,0.28678583,0.43939077,0.03817157,1.49519345,0.81270157,1.84270313
-2.83041521,3.75129112,0.00957330,0.28435645,0.28831177,0.44720678,0.03837474,1.53410600,0.84505097,1.88895531
-2.82441221,3.82697358,0.00988166,0.28273710,0.28916431,0.45316796,0.03843359,1.57316908,0.87615401,1.92705791
-2.81840920,3.89211962,0.01013627,0.28005184,0.28933584,0.45712359,0.03834268,1.61225379,0.90594620,1.95670198
-2.81240620,3.94639674,0.01033298,0.27636317,0.28883248,0.45896134,0.03809914,1.65120593,0.93442537,1.97779216
-2.80640320,3.98970815,0.01046879,0.27175296,0.28767404,0.45861079,0.03770285,1.68984208,0.96164945,1.99045361
-2.80040020,4.02219158,0.01054208,0.26632044,0.28589367,0.45604576,0.03715657,1.72794703,0.98773116,1.99503136
-2.79439720,4.04421069,0.01055261,0.26017973,0.28353723,0.45128530,0.03646600,1.76527284,1.01282979,1.99208204
-2.78839420,4.05633907,0.01050163,0.25345678,0.28066232,0.44439333,0.03563981,1.80153953,1.03714030,1.98235828
-2.78239120,4.05933764,0.01039182,0.24628609,0.27733699,0.43547686,0.03468951,1.83643747,1.06088040,1.96678607
-2.77638819,4.05412609,0.01022726,0.23880708,0.27363812,0.42468297,0.03362932,1.86963141,1.08427599,1.94643610
-2.77038519,4.04174959,0.01001332,0.23116036,0.26964948,0.41219452,0.03247591,1.90076604,1.10754590,1.92248985
-2.76438219,4.02334187,0.00975652,0.22348401,0.26545953,0.39822496,0.03124807,1.92947284,1.13088660,1.89620199
-2.75837919,4.00008627,0.00946435,0.21590998,0.26115901,0.38301217,0.02996636,1.95537805,1.15445772,1.86886008
-2.75237619,3.97317623,0.00914509,0.20856078,0.25683843,0.36681186,0.02865261,1.97811148,1.17836916,1.84174335
-2.74637319,3.94377680,0.00880753,0.20154659,0.25258546,0.34989065,0.02732943,1.99731593,1.20267055,1.81608190
-2.74037019,3.91298860,0.00846077,0.19496289,0.24848244,0.33251905,0.02601975,2.01265699,1.22734364,1.79301776
-2.73436718,3.88181585,0.00811399,0.18888873,0.24460407,0.31496479,0.02474624,2.02383282,1.25229818,1.77356929
-2.72836418,3.85113959,0.00777620,0.18338566,0.24101542,0.29748654,0.02353084,2.03058393,1.27737147,1.75860007
-2.72236118,3.82169717,0.00745606,0.17849748,0.23777038,0.28032841,0.02239428,2.03270238,1.30233180,1.74879350
-2.71635818,3.79406885,0.00716165,0.17425067,0.23491053,0.26371530,0.02135569,2.03004050,1.32688568,1.74463390
-2.71035518,3.76867197,0.00690038,0.17065562,0.23246475,0.24784930,0.02043223,2.02251870,1.35068853,1.74639485
-2.70435218,3.74576290,0.00667884,0.16770841,0.23044931,0.23290709,0.01963892,2.01013223,1.37335847,1.75413524
-2.69834917,3.72544659,0.00650273,0.16539328,0.22886873,0.21903854,0.01898839,1.99295672,1.39449244,1.76770308
-2.69234617,3.70769319,0.00637685,0.16368548,0.22771716,0.20636633,0.01849095,1.97115221,1.41368414,1.78674712
-2.68634317,3.69236102,0.00630511,0.16255443,0.22698035,0.19498658,0.01815458,1.94496560,1.43054264,1.81073565
-2.68034017,3.67922466,0.00629056,0.16196705,0.22663807,0.18497031,0.01798509,1.91473125,1.44471113,1.83898209
-2.67433717,3.66800680,0.00633549,0.16189099,0.22666683,0.17636564,0.01798641,1.88086963,1.45588461,1.87067614
-2.66833417,3.65841229,0.00644151,0.16229775,0.22704280,0.16920047,0.01816082,1.84388388,1.46382584,1.90491949
-2.66233117,3.65016253,0.00660970,0.16316533,0.22774466,0.16348551,0.01850934,1.80435417,1.46837880,1.94076445
-2.65632816,3.64302852,0.00684071,0.16448048,0.22875633,0.15921739,0.01903206,1.76292981,1.46947886,1.97725418
-2.65032516,3.63686055,0.00713488,0.16624023,0.23006926,0.15638171,0.01972851,1.72031914,1.46715926,2.01346263
-2.64432216,3.63161296,0.00749237,0.16845269,0.23168430,0.15495589,0.02059791,1.67727722,1.46155354,2.04853249
-2.63831916,3.62736248,0.00791319,0.17113719,0.23361281,0.15491156,0.02163942,1.63459152,1.45289374,2.08170962
-2.63231616,3.62431879,0.00839733,0.17432344,0.23587713,0.15621653,0.02285227,1.59306569,1.44150438,2.11237232
-2.62631316,3.62282659,0.00894472,0.17805009,0.23851019,0.15883610,0.02423578,1.55350194,1.42779256,2.14005424
-2.62031016,3.62335879,0.00955522,0.18236251,0.24155437,0.16273391,0.02578920,1.51668217,1.41223437,2.16445982
-2.61430715,3.62650086,0.01022856,0.18730994,0.24505953,0.16787211,0.02751153,1.48334850,1.39535848,2.18547190
-2.60830415,3.63292704,0.01096426,0.19294234,0.24908052,0.17421111,0.02940110,1.45418366,1.37772735,2.20315096
-2.60230115,3.64336958,0.01176149,0.19930675,0.25367405,0.18170884,0.03145510,1.42979186,1.35991709,2.21772655
-2.59629815,3.65858241,0.01261890,0.20644377,0.25889528,0.19031981,0.03366900,1.41068086,1.34249670,2.22958125
-2.59029515,3.67930142,0.01353450,0.21438403,0.26479425,0.19999399,0.03603596,1.39724581,1.32600774,2.23922847
-2.58429215,3.70620341,0.01450546,0.22314499,0.27141241,0.21067565,0.03854616,1.38975556,1.31094528,2.24728507
-2.57828914,3.73986606,0.01552800,0.23272828,0.27877936,0.22230241,0.04118623,1.38834213,1.29774096,2.25444070
-2.57228614,3.78073120,0.01659724,0.24311763,0.28691011,0.23480458,0.04393872,1.39299376,1.28674887,2.26142518
-2.56628314,3.82907355,0.01770716,0.25427763,0.29580294,0.24810481,0.04678172,1.40355199,1.27823492,2.26897585
-2.56028014,3.88497654,0.01885054,0.26615332,0.30543795,0.26211826,0.04968865,1.41971316,1.27236997,2.27780625
-2.55427714,3.94831669,0.02001904,0.27867072,0.31577655,0.27675321,0.05262830,1.44103423,1.26922704,2.28857758
-2.54827414,4.01875709,0.02120326,0.29173809,0.32676155,0.29191209,0.05556502,1.46694307,1.26878250,2.30187396
-2.54227114,4.09575035,0.02239290,0.30524816,0.33831828,0.30749293,0.05845926,1.49675266,1.27092104,2.31818225
-2.53626813,4.17855031,0.02357701,0.31908085,0.35035613,0.32339104,0.06126831,1.52967907,1.27544403,2.33787673
-2.53026513,4.26623159,0.02474422,0.33310659,0.36277085,0.33950085,0.06394725,1.56486224,1.28208052,2.36120874
-2.52426213,4.35771545,0.02588305,0.34718989,0.37544707,0.35571770,0.06645017,1.60138903,1.29050042,2.38830089
-2.51825913,4.45180006,0.02698222,0.36119298,0.38826113,0.37193938,0.06873147,1.63831746,1.30032878,2.41914538
-2.51225613,4.54719308,0.02803098,0.37497932,0.40108378,0.38806744,0.07074727,1.67470140,1.31116047,2.45360559
-2.50625313,4.64254457,0.02901936,0.38841678,0.41378288,0.40400789,0.07245691,1.70961452,1.32257452,2.49142034
-2.50025013,4.73647817,0.02993847,0.40138030,0.42622565,0.41967141,0.07382430,1.74217289,1.33414722,2.53220984
-2.49424712,4.82761908,0.03078067,0.41375389,0.43828058,0.43497291,0.07481924,1.77155517,1.34546355,2.57548287
-2.48824412,4.91461753,0.03153970,0.42543193,0.44981890,0.44983051,0.07541851,1.79702001,1.35612648,2.62064459
-2.48224112,4.99616727,0.03221078,0.43631971,0.46071550,0.46416407,0.07560673,1.81791998,1.36576387,2.66700480
-2.47623812,5.07101878,0.03279053,0.44633327,0.47084955,0.47789328,0.07537694,1.83371196,1.37403302,2.71378659
-2.47023512,5.13798792,0.03327694,0.45539866,0.48010475,0.49093567,0.07473086,1.84396381,1.38062296,2.76013561
-2.46423212,5.19596076,0.03366917,0.46345068,0.48836934,0.50320461,0.07367882,1.84835752,1.38525493,2.80513032
-2.45822911,5.24389597,0.03396737,0.47043144,0.49553616,0.51460767,0.07223938,1.84668920,1.38768136,2.84779380
-2.45222611,5.28082632,0.03417243,0.47628876,0.50150277,0.52504554,0.07043860,1.83886615,1.38768402,2.88710747
-2.44622311,5.30586079,0.03428573,0.48097474,0.50617184,0.53441162,0.06830915,1.82490186,1.38507188,2.92202736
-2.44022011,5.31818873,0.03430888,0.48444465,0.50945188,0.54259270,0.06588911,1.80490916,1.37967923,2.95150320
-2.43421711,5.31708720,0.03424353,0.48665633,0.51125846,0.54947057,0.06322066,1.77909235,1.37136447,2.97450030
-2.42821411,5.30193219,0.03409117,0.48757014,0.51151585,0.55492472,0.06034874,1.74773864,1.36001007,2.99002421
-2.42221111,5.27221387,0.03385301,0.48714967,0.51015913,0.55883613,0.05731959,1.71120940,1.34552368,2.99714752
-2.41620810,5.22755557,0.03352993,0.48536302,0.50713669,0.56109183,0.05417942,1.66993147,1.32784065,2.99503802
-2.41020510,5.16773542,0.03312250,0.48218470,0.50241288,0.56159020,0.05097316,1.62438873,1.30692761,2.98298721
-2.40420210,5.09270934,0.03263108,0.47759807,0.49597079,0.56024656,0.04774337,1.57511393,1.28278697,2.96043770
-2.39819910,5.00263349,0.03205593,0.47159796,0.48781486,0.55699879,0.04452931,1.52268080,1.25546172,2.92700824
-2.39219610,4.89788421,0.03139741,0.46419350,0.47797313,0.55181262,0.04136623,1.46769616,1.22504026,2.88251472
-2.38619310,4.77907327,0.03065624,0.45541067,0.46649899,0.54468615,0.03828491,1.41079196,1.19166043,2.82698592
-2.38019010,4.64705652,0.02983368,0.44529455,0.45347212,0.53565328,0.03531136,1.35261686,1.15551242,2.76067278
-2.37418709,4.50293427,0.02893179,0.43391095,0.43899860,0.52478584,0.03246677,1.29382736,1.11683981,2.68405019
-2.36818409,4.34804209,0.02795363,0.42134720,0.42321001,0.51219412,0.02976757,1.23507804,1.07593866,2.59781090
-2.36218109,4.18393154,0.02690343,0.40771205,0.40626157,0.49802558,0.02722571,1.17701114,1.03315412,2.50285132
-2.35617809,4.01234069,0.02578665,0.39313460,0.38832923,0.48246202,0.02484897,1.12024535,0.98887462,2.40024968
-2.35017509,3.83515521,0.02461008,0.37776208,0.36960585,0.46571492,0.02264146,1.06536392,0.94352369,2.29123716
-2.34417209,3.65436134,0.02338175,0.36175683,0.35029669,0.44801942,0.02060402,1.01290256,0.89754971,2.17716331
-2.33816908,3.47199264,0.02211087,0.34529230,0.33061424,0.42962707,0.01873477,0.96333732,0.85141394,2.05945715
-2.33216608,3.29007291,0.02080764,0.32854852,0.31077275,0.41079774,0.01702956,0.91707306,0.80557747,1.93958573
-2.32616308,3.11055800,0.01948302,0.31170705,0.29098261,0.39179111,0.01548244,0.87443296,0.76048759,1.81901203
-2.32016008,2.93527927,0.01814851,0.29494575,0.27144495,0.37285814,0.01408606,0.83564960,0.71656450,1.69915412
-2.31415708,2.76589154,0.01681577,0.27843370,0.25234656,0.35423292,0.01283201,0.80085832,0.67418873,1.58134721
-2.30815408,2.60382804,0.01549641,0.26232646,0.23385546,0.33612544,0.01171116,0.77009302,0.63369025,1.46681054
-2.30215108,2.45026470,0.01420161,0.24676183,0.21611728,0.31871542,0.01071388,0.74328518,0.59533957,1.35662003
-2.29614807,2.30609524,0.01294185,0.23185657,0.19925250,0.30214767,0.00983026,0.72026604,0.55934138,1.25168807
-2.29014507,2.17191839,0.01172670,0.21770397,0.18335483,0.28652907,0.00905028,0.70077217,0.52583110,1.15275075
-2.28414207,2.04803757,0.01056457,0.20437250,0.16849055,0.27192733,0.00836393,0.68445446,0.49487428,1.06036292
-2.27813907,1.93447280,0.00946254,0.19190557,0.15469894,0.25837148,0.00776133,0.67089014,0.46646906,0.97490080
-2.27213607,1.83098400,0.00842629,0.18032243,0.14199369,0.24585404,0.00723282,0.65959762,0.44055130,0.89657165
-2.26613307,1.73710434,0.00746006,0.16961995,0.13036515,0.23433469,0.00676906,0.65005339,0.41700221,0.82542950
-2.26013007,1.65218158,0.00656659,0.15977540,0.11978332,0.22374520,0.00636109,0.64171062,0.39565797,0.76139600
-2.25412706,1.57542536,0.00574728,0.15074984,0.11020138,0.21399528,0.00600043,0.63401838,0.37632081,0.70428496
-2.24812406,1.50595777,0.00500218,0.14249204,0.10155964,0.20497903,0.00567912,0.62644091,0.35877100,0.65382926
-2.24212106,1.44286489,0.00433023,0.13494272,0.09378962,0.19658176,0.00538984,0.61847613,0.34277915,0.60970876
-2.23611806,1.38524671,0.00372936,0.12803877,0.08681821,0.18868654,0.00512594,0.60967240,0.32811817,0.57157770
-2.23011506,1.33226334,0.00319668,0.12171742,0.08057160,0.18118059,0.00488152,0.59964318,0.31457452,0.53909065
-2.22411206,1.28317536,0.00272871,0.11591993,0.07497907,0.17396081,0.00465147,0.58807873,0.30195809,0.51192564
-2.21810905,1.23737700,0.00232151,0.11059496,0.06997622,0.16693853,0.00443148,0.57475456,0.29011042,0.48980389
-2.21210605,1.19442092,0.00197093,0.10570117,0.06550782,0.16004321,0.00421809,0.55953640,0.27891109,0.47250528
-2.20610305,1.15403406,0.00167273,0.10120915,0.06153007,0.15322495,0.00400870,0.54238150,0.26828196,0.45987937
-2.20010005,1.11612432,0.00142278,0.09710264,0.05801237,0.14645596,0.00380148,0.52333646,0.25818932,0.45185173
-2.19409705,1.08077851,0.00121716,0.09337898,0.05493837,0.13973081,0.00359542,0.50253178,0.24864400,0.44842555
-2.18809405,1.04825210,0.00105229,0.09004880,0.05230660,0.13306571,0.00339020,0.48017353,0.23969955,0.44967901
-2.18209105,1.01895194,0.00092503,0.08713512,0.05013050,0.12649693,0.00318619,0.45653273,0.23144870,0.45575853
-2.17608804,0.99341298,0.00083272,0.08467184,0.04843794,0.12007849,0.00298430,0.43193287,0.22401848,0.46686858
-2.17008504,0.97227064,0.00077323,0.08270180,0.04727029,0.11387930,0.00278597,0.40673638,0.21756411,0.48325864
-2.16408204,0.95622993,0.00074501,0.08127449,0.04668113,0.10798006,0.00259303,0.38133057,0.21226214,0.50520786
-2.15807904,0.94603308,0.00074703,0.08044351,0.04673450,0.10246992,0.00240765,0.35611365,0.20830303,0.53300812
-2.15207604,0.94242667,0.00077878,0.08026389,0.04750285,0.09744323,0.00223225,0.33148147,0.20588355,0.56694613
-2.14607304,0.94612964,0.00084024,0.08078946,0.04906470,0.09299644,0.00206943,0.30781525,0.20519912,0.60728505
-2.14007004,0.95780305,0.00093180,0.08207015,0.05150197,0.08922531,0.00192189,0.28547085,0.20643638,0.65424626
-2.13406703,0.97802230,0.00105416,0.08414955,0.05489704,0.08622241,0.00179244,0.26476972,0.20976617,0.70799178
-2.12806403,1.00725258,0.00120826,0.08706254,0.05932967,0.08407510,0.00168391,0.24599164,0.21533691,0.76860757
-2.12206103,1.04582760,0.00139515,0.09083323,0.06487359,0.08286387,0.00159914,0.22936937,0.22326869,0.83608827
-2.11605803,1.09393211,0.00161590,0.09547306,0.07159308,0.08266103,0.00154096,0.21508506,0.23364786,0.91032360
-2.11005503,1.15158807,0.00187139,0.10097926,0.07953932,0.08352984,0.00151221,0.20326834,0.24652239,0.99108670
-2.10405203,1.21864464,0.00216225,0.10733354,0.08874687,0.08552380,0.00151568,0.19399593,0.26189794,1.07802475
-2.09804902,1.29477177,0.00248871,0.11450111,0.09923016,0.08868627,0.00155414,0.18729245,0.27973467,1.17065206
-2.09204602,1.37945749,0.00285041,0.12243005,0.11098022,0.09305009,0.00163033,0.18313239,0.29994489,1.26834605
-2.08604302,1.47200884,0.00324635,0.13105097,0.12396178,0.09863742,0.00174689,0.18144280,0.32239156,1.37034619
-2.08004002,1.57155632,0.00367472,0.14027714,0.13811086,0.10545950,0.00190638,0.18210681,0.34688780,1.47575636
-2.07403702,1.67706209,0.00413285,0.15000488,0.15333299,0.11351648,0.00211122,0.18496744,0.37319742,1.58355079
-2.06803402,1.78733182,0.00461714,0.16011454,0.16950233,0.12279711,0.00236361,0.18983199,0.40103656,1.69258382
-2.06203102,1.90103032,0.00512300,0.17047184,0.18646160,0.13327848,0.00266545,0.19647659,0.43007663,1.80160365
-2.05602801,2.01670098,0.00564493,0.18092973,0.20402318,0.14492572,0.00301828,0.20465105,0.45994851,1.90927006
-2.05002501,2.13278891,0.00617650,0.19133069,0.22197130,0.15769167,0.00342311,0.21408390,0.49024802,2.01417613
-2.04402201,2.24766773,0.00671048,0.20150955,0.24006534,0.17151664,0.00388035,0.22448761,0.52054284,2.11487358
-2.03801901,2.35966954,0.00723896,0.21129672,0.25804434,0.18632821,0.00438966,0.23556400,0.55038053,2.20990145
-2.03201601,2.46711779,0.00775351,0.22052178,0.27563250,0.20204123,0.00494982,0.24700977,0.57929777,2.29781749
-2.02601301,2.56836217,0.00824544,0.22901744,0.29254565,0.21855800,0.00555862,0.25852222,0.60683048,2.37723135
-2.02001001,2.66181491,0.00870597,0.23662358,0.30849836,0.23576862,0.00621272,0.26980492,0.63252462,2.44683875
-2.01400700,2.74598723,0.00912651,0.24319142,0.32321156,0.25355172,0.00690762,0.28057342,0.65594729,2.50545549
-2.00800400,2.81952501,0.00949895,0.24858758,0.33642039,0.27177535,0.00763754,0.29056088,0.67669789,2.55204997
-2.00200100,2.88124233,0.00981587,0.25269791,0.34788179,0.29029824,0.00839545,0.29952333,0.69441878,2.58577318
-1.99599800,2.93015170,0.01007085,0.25543085,0.35738185,0.30897133,0.00917308,0.30724474,0.70880522,2.60598479
-1.98999500,2.96548986,0.01025863,0.25672027,0.36474219,0.32763946,0.00996100,0.31354135,0.71961407,2.61227423
-1.98399200,2.98673801,0.01037537,0.25652764,0.36982551,0.34614344,0.01074875,0.31826557,0.72667105,2.60447589
-1.97798899,2.99363577,0.01041871,0.25484336,0.37253976,0.36432207,0.01152501,0.32130900,0.72987612,2.58267762
-1.97198599,2.98618814,0.01038797,0.25168717,0.37284086,0.38201450,0.01227787,0.32260464,0.72920692,2.54722221
-1.96598299,2.96466539,0.01028410,0.24710772,0.37073396,0.39906245,0.01299506,0.32212814,0.72472012,2.49870149
-1.95997999,2.92959574,0.01010972,0.24118120,0.36627300,0.41531253,0.01366430,0.31989826,0.71655064,2.43794360
-1.95397699,2.88175138,0.00986905,0.23400907,0.35955879,0.43061852,0.01427366,0.31597624,0.70490887,2.36599364
-1.94797399,2.82212845,0.00956775,0.22571509,0.35073560,0.44484350,0.01481186,0.31046443,0.69007604,2.28408871
-1.94197099,2.75192189,0.00921282,0.21644165,0.33998646,0.45786187,0.01526870,0.30350412,0.67239803,2.19362838
-1.93596798,2.67249652,0.00881236,0.20634568,0.32752755,0.46956123,0.01563535,0.29527269,0.65227791,2.09614185
-1.92996498,2.58535536,0.00837537,0.19559416,0.31360161,0.47984414,0.01590471,0.28598026,0.63016756,1.99325311
-1.92396198,2.49210684,0.00791149,0.18435967,0.29847107,0.48862959,0.01607163,0.27586593,0.60655879,1.88664567
-1.91795898,2.39443187,0.00743078,0.17281578,0.28241087,0.49585442,0.01613314,0.26519380,0.58197421,1.77802790
-1.91195598,2.29405229,0.00694350,0.16113294,0.26570142,0.50147455,0.01608862,0.25424878,0.55695825,1.66910056
-1.90595298,2.19270131,0.00645985,0.14947450,0.24862188,0.50546600,0.01593979,0.24333246,0.53206852,1.56152707
-1.89994997,2.09209701,0.00598982,0.13799349,0.23144407,0.50782580,0.01569079,0.23275897,0.50786771,1.45690763
-1.89394697,1.99391908,0.00554299,0.12682978,0.21442708,0.50857267,0.01534797,0.22285086,0.48491615,1.35675740
-1.88794397,1.89978905,0.00512837,0.11610808,0.19781271,0.50774758,0.01491981,0.21393516,0.46376491,1.26248894
-1.88194097,1.81125384,0.00475435,0.10593650,0.18182189,0.50541395,0.01441662,0.20633937,0.44494951,1.17539883
-1.87593797,1.72977221,0.00442856,0.09640581,0.16665197,0.50165763,0.01385022,0.20038750,0.42898406,1.09665797
-1.86993497,1.65670349,0.00415785,0.08758926,0.15247491,0.49658647,0.01323363,0.19639600,0.41635556,1.02730498
-1.86393197,1.59329777,0.00394819,0.07954300,0.13943632,0.49032943,0.01258064,0.19466952,0.40751820,0.96824210
-1.85792896,1.54068688,0.00380471,0.07230689,0.12765513,0.48303525,0.01190540,0.19549635,0.40288745,0.92023254
-1.85192596,1.49987513,0.00373164,0.06590560,0.11722386,0.47487038,0.01122205,0.19914370,0.40283382,0.88389867
-1.84592296,1.47172937,0.00373227,0.06035003,0.10820938,0.46601636,0.01054425,0.20585244,0.40767594,0.85972023
-1.83991996,1.45696764,0.00380896,0.05563876,0.10065389,0.45666651,0.00988490,0.21583165,0.41767322,0.84803207
-1.83391696,1.45614636,0.00396309,0.05175956,0.09457620,0.44702189,0.00925573,0.22925280,0.43301792,0.84902088
-1.82791396,1.46964586,0.00419499,0.04869088,0.08997297,0.43728663,0.00866704,0.24624381,0.45382685,0.86272098
-1.82191096,1.49765482,0.00450393,0.04640314,0.08682012,0.42766278,0.00812750,0.26688300,0.48013305,0.88900910
-1.81590795,1.54015412,0.00488800,0.04485997,0.08507410,0.41834463,0.00764395,0.29119336,0.51187773,0.92759858
-1.80990495,1.59690105,0.00534411,0.04401921,0.08467313,0.40951294,0.00722130,0.31913717,0.54890302,0.97803361
-1.80390195,1.66741512,0.00586789,0.04383371,0.08553848,0.40132898,0.00686249,0.35061139,0.59094600,1.03968421
-1.79789895,1.75096667,0.00645366,0.04425208,0.08757563,0.39392903,0.00656854,0.38544410,0.63763464,1.11174289
-1.79189595,1.84656974,0.00709439,0.04521916,0.09067554,0.38741919,0.00633854,0.42339223,0.68848608,1.19322395
-1.78589295,1.95298046,0.00778173,0.04667650,0.09471598,0.38187111,0.00616988,0.46414095,0.74290799,1.28296635
-1.77988994,2.06870218,0.00850603,0.04856275,0.09956303,0.37731867,0.00605834,0.50730483,0.80020311,1.37964097
-1.77388694,2.19199824,0.00925644,0.05081406,0.10507271,0.37375598,0.00599830,0.55243108,0.85957751,1.48176294
-1.76788394,2.32091299,0.01002102,0.05336443,0.11109297,0.37113674,0.00598303,0.59900480,0.92015254,1.58770949
