energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
0.80740370,1.32538506,-0.60929453,0.31446890,-0.20195307,0.83436909,-0.45072561,0.20657276,-0.07826257,0.00006481,-0.00004161,0.01620706,-0.00453965,0.23033023,-0.04651458
0.81340670,1.26967610,-0.63061413,0.30470593,-0.19871811,0.80303220,-0.46862837,0.19499649,-0.07527221,0.00006042,-0.00004077,0.01562796,-0.00521132,0.21688858,-0.05052696
0.81940970,1.21659934,-0.65844706,0.29568739,-0.19685422,0.77369870,-0.49182518,0.18316195,-0.07260943,0.00005630,-0.00004035,0.01511306,-0.00597687,0.20437184,-0.05511707
0.82541271,1.16604214,-0.69287822,0.28742446,-0.19641073,0.74617461,-0.52039491,0.17120752,-0.07030864,0.00005246,-0.00004035,0.01465197,-0.00683947,0.19273959,-0.06024380
0.83141571,1.11786895,-0.73390533,0.27992197,-0.19741561,0.72024870,-0.55435084,0.15927359,-0.06839685,0.00004887,-0.00004080,0.01423389,-0.00780141,0.18194370,-0.06585830
0.83741871,1.07193273,-0.78143026,0.27318232,-0.19987313,0.69570352,-0.59363324,0.14749891,-0.06689272,0.00004553,-0.00004171,0.01384805,-0.00886389,0.17193157,-0.07190444
0.84342171,1.02808602,-0.83525250,0.26720947,-0.20376227,0.67232600,-0.63810335,0.13601703,-0.06580591,0.00004242,-0.00004311,0.01348404,-0.01002690,0.16264919,-0.07831949
0.84942471,0.98619122,-0.89506525,0.26201257,-0.20903595,0.64991742,-0.68753906,0.12495304,-0.06513676,0.00003954,-0.00004498,0.01313208,-0.01128906,0.15404370,-0.08503498
0.85542771,0.94613006,-0.96045445,0.25760935,-0.21562105,0.62830235,-0.74163274,0.11442082,-0.06487651,0.00003686,-0.00004734,0.01278332,-0.01264747,0.14606572,-0.09197783
0.86143072,0.90781183,-1.03090103,0.25402875,-0.22341937,0.60733652,-0.79999133,0.10452072,-0.06500770,0.00003437,-0.00005017,0.01243009,-0.01409764,0.13867116,-0.09907174
0.86743372,0.87118023,-1.10578637,0.25131295,-0.23230949,0.58691315,-0.86213894,0.09533787,-0.06550516,0.00003207,-0.00005347,0.01206606,-0.01563341,0.13182265,-0.10623868
0.87343672,0.83621864,-1.18440099,0.24951844,-0.24214933,0.56696779,-0.92752185,0.08694102,-0.06633717,0.00002993,-0.00005720,0.01168635,-0.01724688,0.12549056,-0.11340057
0.87943972,0.80295367,-1.26595599,0.24871614,-0.25277946,0.54748137,-0.99551584,0.07938196,-0.06746695,0.00002796,-0.00006136,0.01128770,-0.01892847,0.11965364,-0.12048110
0.88544272,0.77145677,-1.34959712,0.24899051,-0.26402687,0.52848155,-1.06543566,0.07269552,-0.06885434,0.00002615,-0.00006589,0.01086842,-0.02066686,0.11429923,-0.12740749
0.89144572,0.74184404,-1.43442065,0.25043759,-0.27570909,0.51004220,-1.13654621,0.06689994,-0.07045759,0.00002449,-0.00007076,0.01042845,-0.02244916,0.10942324,-0.13411222
0.89744872,0.71427412,-1.51949073,0.25316219,-0.28763850,0.49228128,-1.20807522,0.06199770,-0.07223515,0.00002297,-0.00007592,0.00996928,-0.02426097,0.10502975,-0.14053469
0.90345173,0.68894442,-1.60385738,0.25727412,-0.29962654,0.47535709,-1.27922679,0.05797671,-0.07414736,0.00002161,-0.00008132,0.00949388,-0.02608653,0.10113043,-0.14662253
0.90945473,0.66608584,-1.68657465,0.26288388,-0.31148778,0.45946321,-1.34919562,0.05481166,-0.07615807,0.00002041,-0.00008690,0.00900655,-0.02790896,0.09774382,-0.15233281
0.91545773,0.64595631,-1.76671815,0.27009789,-0.32304357,0.44482232,-1.41718124,0.05246565,-0.07823589,0.00001936,-0.00009260,0.00851286,-0.02971042,0.09489440,-0.15763277
0.92146073,0.62883351,-1.84340168,0.27901347,-0.33412523,0.43167939,-1.48240203,0.05089186,-0.08035527,0.00001847,-0.00009835,0.00801941,-0.03147242,0.09261174,-0.16250029
0.92746373,0.61500716,-1.91579229,0.28971407,-0.34457671,0.42029426,-1.54410863,0.05003538,-0.08249711,0.00001777,-0.00010407,0.00753374,-0.03317609,0.09092959,-0.16692387
0.93346673,0.60477135,-1.98312360,0.30226478,-0.35425660,0.41093433,-1.60159646,0.04983502,-0.08464909,0.00001724,-0.00010971,0.00706411,-0.03480248,0.08988507,-0.17090231
0.93946973,0.59841717,-2.04470710,0.31670859,-0.36303956,0.40386742,-1.65421713,0.05022515,-0.08680557,0.00001692,-0.00011518,0.00661938,-0.03633292,0.08951792,-0.17444397
0.94547274,0.59622613,-2.09994141,0.33306350,-0.37081721,0.39935513,-1.70138870,0.05113754,-0.08896715,0.00001681,-0.00012043,0.00620883,-0.03774936,0.08986996,-0.17756573
0.95147574,0.59846445,-2.14831951,0.35132078,-0.37749842,0.39764706,-1.74260454,0.05250315,-0.09113989,0.00001693,-0.00012537,0.00584202,-0.03903472,0.09098456,-0.18029163
0.95747874,0.60537853,-2.18943403,0.37144439,-0.38300937,0.39897580,-1.77744092,0.05425383,-0.09333426,0.00001728,-0.00012995,0.00552866,-0.04017325,0.09290635,-0.18265138
0.96348174,0.61719144,-2.22298081,0.39337164,-0.38729311,0.40355296,-1.80556326,0.05632404,-0.09556396,0.00001790,-0.00013411,0.00527851,-0.04115091,0.09568090,-0.18467868
0.96948474,0.63410046,-2.24876083,0.41701514,-0.39030914,0.41156608,-1.82673106,0.05865233,-0.09784455,0.00001879,-0.00013779,0.00510118,-0.04195566,0.09935446,-0.18640957
0.97548774,0.65627527,-2.26668099,0.44226563,-0.39203279,0.42317624,-1.84080153,0.06118275,-0.10019209,0.00001998,-0.00014095,0.00500612,-0.04257781,0.10397359,-0.18788079
0.98149075,0.68385659,-2.27675357,0.46899583,-0.39245468,0.43851637,-1.84773198,0.06386608,-0.10262192,0.00002146,-0.00014354,0.00500241,-0.04301030,0.10958466,-0.18912833
0.98749375,0.71695477,-2.27909484,0.49706473,-0.39158032,0.45768974,-1.84758085,0.06666080,-0.10514754,0.00002327,-0.00014554,0.00509868,-0.04324889,0.11623309,-0.19018611
0.99349675,0.75564786,-2.27392280,0.52632208,-0.38942981,0.48076852,-1.84050751,0.06953381,-0.10777973,0.00002541,-0.00014692,0.00530294,-0.04329235,0.12396223,-0.19108503
0.99949975,0.79997878,-2.26155411,0.55661277,-0.38603784,0.50779211,-1.82677066,0.07246078,-0.11052602,0.00002789,-0.00014768,0.00562244,-0.04314259,0.13281185,-0.19185228
1.00550275,0.84995114,-2.24240032,0.58778064,-0.38145381,0.53876481,-1.80672533,0.07542624,-0.11339051,0.00003072,-0.00014780,0.00606344,-0.04280463,0.14281615,-0.19251104
1.01150575,0.90552349,-2.21696325,0.61967146,-0.37574212,0.57365288,-1.78081851,0.07842322,-0.11637401,0.00003390,-0.00014731,0.00663108,-0.04228662,0.15400128,-0.19308051
1.01750875,0.96660194,-2.18582959,0.65213476,-0.36898265,0.61238071,-1.74958323,0.08145254,-0.11947457,0.00003744,-0.00014620,0.00732910,-0.04159966,0.16638243,-0.19357631
1.02351176,1.03303110,-2.14966462,0.68502429,-0.36127120,0.65482622,-1.71363123,0.08452176,-0.12268839,0.00004133,-0.00014453,0.00815961,-0.04075760,0.17996058,-0.19401118
1.02951476,1.10458379,-2.10920496,0.71819718,-0.35272001,0.70081551,-1.67364425,0.08764375,-0.12601090,0.00004557,-0.00014231,0.00912288,-0.03977678,0.19471888,-0.19439604
1.03551776,1.18095001,-2.06525042,0.75151163,-0.34345804,0.75011729,-1.63036404,0.09083505,-0.12943818,0.00005013,-0.00013959,0.01021711,-0.03867566,0.21061910,-0.19474115
1.04152076,1.26172583,-2.01865487,0.78482353,-0.33363117,0.80243716,-1.58458114,0.09411400,-0.13296838,0.00005499,-0.00013643,0.01143819,-0.03747441,0.22759809,-0.19505752
1.04752376,1.34640324,-1.97031619,0.81798217,-0.32340202,0.85741265,-1.53712287,0.09749880,-0.13660319,0.00006013,-0.00013288,0.01277958,-0.03619447,0.24556469,-0.19535835
1.05352676,1.43436193,-1.92116534,0.85082546,-0.31294948,0.91460927,-1.48884050,0.10100558,-0.14034924,0.00006551,-0.00012901,0.01423214,-0.03485807,0.26439726,-0.19566046
1.05952976,1.52486401,-1.87215477,0.88317527,-0.30246774,0.97351848,-1.44059610,0.10464663,-0.14421921,0.00007109,-0.00012488,0.01578412,-0.03348775,0.28394211,-0.19598562
1.06553277,1.61705294,-1.82424607,0.91483335,-0.29216492,1.03355804,-1.39324922,0.10842887,-0.14823266,0.00007681,-0.00012056,0.01742121,-0.03210587,0.30401307,-0.19636168
1.07153577,1.70995736,-1.77839725,0.94557843,-0.28226114,1.09407537,-1.34764370,0.11235269,-0.15241644,0.00008262,-0.00011613,0.01912660,-0.03073416,0.32439249,-0.19682344
1.07753877,1.80250082,-1.73554951,0.97516509,-0.27298602,1.15435437,-1.30459480,0.11641127,-0.15680461,0.00008846,-0.00011165,0.02088128,-0.02939330,0.34483367,-0.19741321
1.08354177,1.89351761,-1.69661378,1.00332469,-0.26457573,1.21362592,-1.26487701,0.12059039,-0.16143776,0.00009425,-0.00010719,0.02266430,-0.02810254,0.36506497,-0.19818087
1.08954477,1.98177508,-1.66245705,1.02976897,-0.25726939,1.27108220,-1.22921240,0.12486887,-0.16636184,0.00009992,-0.00010283,0.02445323,-0.02687942,0.38479551,-0.19918358
1.09554777,2.06600187,-1.63388858,1.05419615,-0.25130502,1.32589450,-1.19825987,0.12921950,-0.17162639,0.00010540,-0.00009862,0.02622463,-0.02573945,0.40372230,-0.20048489
1.10155078,2.14492161,-1.61164600,1.07629988,-0.24691497,1.37723432,-1.17260512,0.13361058,-0.17728219,0.00011061,-0.00009463,0.02795463,-0.02469600,0.42153879,-0.20215350
1.10755378,2.21729083,-1.59638145,1.09578051,-0.24432098,1.42429680,-1.15275144,0.13800792,-0.18337859,0.00011547,-0.00009091,0.02961956,-0.02376012,0.43794434,-0.20426131
1.11355678,2.28193962,-1.58864768,1.11235847,-0.24372879,1.46632588,-1.13911127,0.14237716,-0.18996032,0.00011993,-0.00008752,0.03119653,-0.02294046,0.45265440,-0.20688120
1.11955978,2.33781339,-1.58888447,1.12578908,-0.24532265,1.50263983,-1.13199843,0.14668634,-0.19706424,0.00012392,-0.00008448,0.03266411,-0.02224330,0.46541087,-0.21008427
1.12556278,2.38401357,-1.59740529,1.13587797,-0.24925955,1.53265613,-1.13162107,0.15090862,-0.20471586,0.00012738,-0.00008184,0.03400289,-0.02167250,0.47599222,-0.21393675
1.13156578,2.41983536,-1.61438472,1.14249644,-0.25566362,1.55591444,-1.13807543,0.15502478,-0.21292609,0.00013028,-0.00007962,0.03519601,-0.02122963,0.48422282,-0.21849668
1.13756878,2.44480045,-1.63984681,1.14559556,-0.26462060,1.57209637,-1.15134034,0.15902560,-0.22168816,0.00013259,-0.00007783,0.03622963,-0.02091398,0.48998111,-0.22381050
1.14357179,2.45868285,-1.67365496,1.14521825,-0.27617286,1.58104092,-1.17127283,0.16291371,-0.23097502,0.00013429,-0.00007647,0.03709319,-0.02072269,0.49320597,-0.22990955
1.14957479,2.46152619,-1.71550387,1.14150842,-0.29031483,1.58275481,-1.19760508,0.16670497,-0.24073740,0.00013538,-0.00007556,0.03777968,-0.02065088,0.49390118,-0.23680682
1.15557779,2.45365154,-1.76491418,1.13471636,-0.30698947,1.57741684,-1.22994295,0.17042910,-0.25090251,0.00013589,-0.00007506,0.03828572,-0.02069175,0.49213745,-0.24449403
1.16158079,2.43565465,-1.82123051,1.12519981,-0.32608566,1.56537589,-1.26776664,0.17412960,-0.26137376,0.00013585,-0.00007496,0.03861143,-0.02083669,0.48805202,-0.25293914
1.16758379,2.40839279,-1.88362350,1.11342030,-0.34743691,1.54714260,-1.31043379,0.17786283,-0.27203137,0.00013529,-0.00007522,0.03876035,-0.02107551,0.48184569,-0.26208463
1.17358679,2.37296127,-1.95109656,1.09993469,-0.37082149,1.52337480,-1.35718554,0.18169636,-0.28273401,0.00013430,-0.00007581,0.03873905,-0.02139650,0.47377737,-0.27184646
1.17958979,2.33066049,-2.02249778,1.08538184,-0.39596423,1.49485741,-1.40715572,0.18570641,-0.29332150,0.00013293,-0.00007667,0.03855684,-0.02178671,0.46415635,-0.28211408
1.18559280,2.28295493,-2.09653720,1.07046492,-0.42253998,1.46247738,-1.45938366,0.18997479,-0.30361839,0.00013127,-0.00007774,0.03822525,-0.02223205,0.45333255,-0.29275137
1.19159580,2.23142569,-2.17180966,1.05592992,-0.45017880,1.42719504,-1.51283050,0.19458519,-0.31343848,0.00012941,-0.00007897,0.03775754,-0.02271763,0.44168524,-0.30359872
1.19759880,2.17771847,-2.24682283,1.04254104,-0.47847293,1.39001281,-1.56639895,0.19961903,-0.32259006,0.00012745,-0.00008029,0.03716824,-0.02322791,0.42961056,-0.31447613
1.20360180,2.12348927,-2.32003010,1.03105404,-0.50698524,1.35194267,-1.61895627,0.20515120,-0.33088159,0.00012547,-0.00008163,0.03647258,-0.02374705,0.41750838,-0.32518732
1.20960480,2.07034997,-2.38986720,1.02218863,-0.53525921,1.31397374,-1.66935988,0.21124571,-0.33812776,0.00012356,-0.00008293,0.03568605,-0.02425920,0.40576910,-0.33552476
1.21560780,2.01981579,-2.45479173,1.01660089,-0.56282988,1.27704124,-1.71648478,0.21795144,-0.34415559,0.00012181,-0.00008410,0.03482396,-0.02474878,0.39476081,-0.34527543
1.22161081,1.97325691,-2.51332391,1.01485708,-0.58923569,1.24199794,-1.75925198,0.22529840,-0.34881027,0.00012030,-0.00008511,0.03390107,-0.02520086,0.38481730,-0.35422709
1.22761381,1.93185578,-2.56408720,1.01740973,-0.61403065,1.20958920,-1.79665685,0.23329442,-0.35196063,0.00011910,-0.00008587,0.03293131,-0.02560147,0.37622746,-0.36217483
1.23361681,1.89657170,-2.60584700,1.02457722,-0.63679642,1.18043241,-1.82779606,0.24192261,-0.35350379,0.00011826,-0.00008634,0.03192755,-0.02593789,0.36922626,-0.36892761
1.23961981,1.86811378,-2.63754577,1.03652761,-0.65715387,1.15500132,-1.85189218,0.25113968,-0.35336902,0.00011781,-0.00008649,0.03090145,-0.02619894,0.36398782,-0.37431453
1.24562281,1.84692301,-2.65833301,1.05326747,-0.67477367,1.13361580,-1.86831470,0.26087516,-0.35152042,0.00011779,-0.00008626,0.02986334,-0.02637523,0.36062058,-0.37819051
1.25162581,1.83316386,-2.66758871,1.07463624,-0.68938541,1.11643716,-1.87659649,0.27103176,-0.34795846,0.00011819,-0.00008564,0.02882224,-0.02645937,0.35916481,-0.38044113
1.25762881,1.82672551,-2.66493920,1.10030645,-0.70078497,1.10346881,-1.87644496,0.28148671,-0.34272020,0.00011902,-0.00008462,0.02778582,-0.02644602,0.35959247,-0.38098642
1.26363182,1.82723232,-2.65026466,1.12978987,-0.70883970,1.09456235,-1.86774735,0.29209421,-0.33587830,0.00012024,-0.00008319,0.02676048,-0.02633205,0.36180939,-0.37978346
1.26963482,1.83406304,-2.62369792,1.16244945,-0.71349134,1.08942839,-1.85057006,0.30268881,-0.32753874,0.00012181,-0.00008135,0.02575141,-0.02611646,0.36565960,-0.37682750
1.27563782,1.84637793,-2.58561481,1.19751681,-0.71475642,1.08765182,-1.82515183,0.31308984,-0.31783751,0.00012369,-0.00007913,0.02476267,-0.02580031,0.37093169,-0.37215188
1.28164082,1.86315273,-2.53661645,1.23411461,-0.71272414,1.08871074,-1.79189144,0.32310647,-0.30693623,0.00012580,-0.00007656,0.02379728,-0.02538660,0.37736691,-0.36582638
1.28764382,1.88321836,-2.47750449,1.27128318,-0.70755196,1.09199856,-1.75133043,0.33254353,-0.29501715,0.00012808,-0.00007365,0.02285732,-0.02488006,0.38466877,-0.35795446
1.29364682,1.90530490,-2.40925054,1.30801052,-0.69945887,1.09684826,-1.70413167,0.34120770,-0.28227744,0.00013043,-0.00007047,0.02194400,-0.02428690,0.39251372,-0.34866926
1.29964982,1.92808848,-2.33296123,1.34326465,-0.68871678,1.10255826,-1.65105505,0.34891399,-0.26892335,0.00013277,-0.00006705,0.02105780,-0.02361455,0.40056267,-0.33812870
1.30565283,1.95023959,-2.24984067,1.37602716,-0.67564038,1.10841896,-1.59293126,0.35549212,-0.25516409,0.00013501,-0.00006344,0.02019854,-0.02287136,0.40847288,-0.32650995
1.31165583,1.97047129,-2.16115191,1.40532701,-0.66057576,1.11373914,-1.53063495,0.36079287,-0.24120609,0.00013706,-0.00005969,0.01936545,-0.02206632,0.41590983,-0.31400340
1.31765883,1.98758571,-2.06817895,1.43027309,-0.64388848,1.11787146,-1.46505846,0.36469375,-0.22724740,0.00013885,-0.00005586,0.01855733,-0.02120878,0.42255877,-0.30080658
1.32366183,2.00051755,-1.97219114,1.45008468,-0.62595135,1.12023629,-1.39708704,0.36710422,-0.21347284,0.00014028,-0.00005199,0.01777262,-0.02030820,0.42813546,-0.28711804
1.32966483,2.00837286,-1.87441082,1.46411854,-0.60713247,1.12034301,-1.32757667,0.36796988,-0.20004967,0.00014130,-0.00004814,0.01700953,-0.01937391,0.43239587,-0.27313179
1.33566783,2.01046214,-1.77598559,1.47189170,-0.58778411,1.11780824,-1.25733493,0.36727572,-0.18712422,0.00014186,-0.00004433,0.01626614,-0.01841496,0.43514438,-0.25903216
1.34167084,2.00632636,-1.67796576,1.47309912,-0.56823263,1.11237028,-1.18710568,0.36504812,-0.17481929,0.00014190,-0.00004062,0.01554058,-0.01743998,0.43624034,-0.24498948
1.34767384,1.99575505,-1.58128748,1.46762550,-0.54876994,1.10389929,-1.11755747,0.36135553,-0.16323250,0.00014140,-0.00003703,0.01483109,-0.01645705,0.43560266,-0.23115656
1.35367684,1.97879576,-1.48676158,1.45555078,-0.52964675,1.09240286,-1.04927615,0.35630790,-0.15243559,0.00014036,-0.00003359,0.01413620,-0.01547366,0.43321236,-0.21766618
1.35967984,1.95575434,-1.39506809,1.43714909,-0.51106779,1.07802651,-0.98276104,0.35005455,-0.14247455,0.00013879,-0.00003034,0.01345479,-0.01449672,0.42911291,-0.20462955
1.36568284,1.92718598,-1.30675596,1.41288114,-0.49318918,1.06104937,-0.91842489,0.34278084,-0.13337062,0.00013670,-0.00002727,0.01278623,-0.01353253,0.42340837,-0.19213561
1.37168584,1.89387710,-1.22224752,1.38338018,-0.47611791,1.04187472,-0.85659668,0.33470340,-0.12512191,0.00013414,-0.00002441,0.01213040,-0.01258682,0.41625946,-0.18025139
1.37768884,1.85681861,-1.14184692,1.34943214,-0.45991345,1.02101590,-0.79752717,0.32606429,-0.11770582,0.00013117,-0.00002176,0.01148781,-0.01166482,0.40787759,-0.16902305
1.38369185,1.81717124,-1.06575178,1.31195041,-0.44459129,0.99907785,-0.74139648,0.31712410,-0.11108180,0.00012786,-0.00001932,0.01085952,-0.01077129,0.39851705,-0.15847769
1.38969485,1.77622426,-0.99406737,1.27194631,-0.43012832,0.97673499,-0.68832309,0.30815416,-0.10519459,0.00012428,-0.00001710,0.01024720,-0.00991060,0.38846585,-0.14862571
1.39569785,1.73534865,-0.92682244,1.23049610,-0.41646961,0.95470599,-0.63837389,0.29942831,-0.09997771,0.00012053,-0.00001510,0.00965305,-0.00908679,0.37803518,-0.13946356
1.40170085,1.69594664,-0.86398600,1.18870580,-0.40353646,0.93372657,-0.59157475,0.29121414,-0.09535698,0.00011671,-0.00001330,0.00907969,-0.00830361,0.36754820,-0.13097687
1.40770385,1.65939923,-0.80548439,1.14767495,-0.39123521,0.91452099,-0.54792115,0.28376435,-0.09125420,0.00011289,-0.00001170,0.00853010,-0.00756460,0.35732838,-0.12314366
1.41370685,1.62701359,-0.75121817,1.10846061,-0.37946652,0.89777358,-0.50738851,0.27730823,-0.08759056,0.00010920,-0.00001029,0.00800745,-0.00687313,0.34768787,-0.11593759
1.41970985,1.59997247,-0.70107807,1.07204287,-0.36813470,0.88410119,-0.46994208,0.27204372,-0.08428993,0.00010570,-0.00000908,0.00751497,-0.00623242,0.33891632,-0.10933114
1.42571286,1.57928734,-0.65495988,1.03929303,-0.35715671,0.87402765,-0.43554599,0.26813028,-0.08128179,0.00010249,-0.00000804,0.00705580,-0.00564562,0.33127052,-0.10329856
1.43171586,1.56575727,-0.61277775,1.01094561,-0.34647042,0.86796143,-0.40417141,0.26568284,-0.07850378,0.00009963,-0.00000717,0.00663280,-0.00511582,0.32496532,-0.09781852
1.43771886,1.55993512,-0.57447570,0.98757519,-0.33604196,0.86617719,-0.37580355,0.26476715,-0.07590381,0.00009719,-0.00000647,0.00624844,-0.00464609,0.32016610,-0.09287643
1.44372186,1.56210248,-0.54003713,0.96957876,-0.32587168,0.86880217,-0.35044764,0.26539660,-0.07344166,0.00009521,-0.00000594,0.00590466,-0.00423954,0.31698305,-0.08846626
1.44972486,1.57225450,-0.50949216,0.95716445,-0.31599868,0.87580801,-0.32813349,0.26753083,-0.07109011,0.00009370,-0.00000558,0.00560272,-0.00389933,0.31546758,-0.08459194
1.45572786,1.59009531,-0.48292268,0.95034680,-0.30650357,0.88700842,-0.30891892,0.27107616,-0.06883547,0.00009269,-0.00000537,0.00534317,-0.00362872,0.31561085,-0.08126823
1.46173087,1.61504451,-0.46046508,0.94894895,-0.29750962,0.90206285,-0.29289165,0.27588784,-0.06667767,0.00009216,-0.00000533,0.00512575,-0.00343108,0.31734458,-0.07852103
1.46773387,1.64625448,-0.44231055,0.95261152,-0.28918205,0.92048621,-0.28016994,0.28177423,-0.06462989,0.00009209,-0.00000547,0.00494938,-0.00330993,0.32054410,-0.07638721
1.47373687,1.68263820,-0.42870306,0.96080801,-0.28172558,0.94166432,-0.27090171,0.28850271,-0.06271767,0.00009242,-0.00000578,0.00481219,-0.00326897,0.32503343,-0.07491388
1.47973987,1.72290645,-0.41993493,0.97286613,-0.27538042,0.96487452,-0.26526228,0.29580710,-0.06097777,0.00009311,-0.00000627,0.00471154,-0.00331202,0.33059239,-0.07415719
1.48574287,1.76561328,-0.41634019,0.98799416,-0.27041676,0.98931079,-0.26345064,0.30339655,-0.05945662,0.00009407,-0.00000695,0.00464409,-0.00344308,0.33696528,-0.07418067
1.49174587,1.80920784,-0.41828582,1.00531170,-0.26712802,1.01411238,-0.26568437,0.31096534,-0.05820860,0.00009525,-0.00000784,0.00460595,-0.00366622,0.34387089,-0.07505317
1.49774887,1.85209080,-0.42616104,1.02388325,-0.26582299,1.03839486,-0.27219317,0.31820342,-0.05729415,0.00009653,-0.00000894,0.00459274,-0.00398557,0.35101346,-0.07684640
1.50375188,1.89267296,-0.44036484,1.04275377,-0.26681728,1.06128237,-0.28321123,0.32480719,-0.05677780,0.00009784,-0.00001026,0.00459979,-0.00440518,0.35809417,-0.07963229
1.50975488,1.92943386,-0.46129213,1.06098457,-0.27042423,1.08193980,-0.29896851,0.33049016,-0.05672620,0.00009909,-0.00001183,0.00462230,-0.00492895,0.36482262,-0.08348005
1.51575788,1.96097806,-0.48931872,1.07768838,-0.27694547,1.09960359,-0.31968103,0.33499301,-0.05720620,0.00010018,-0.00001364,0.00465547,-0.00556046,0.37092799,-0.08845322
1.52176088,1.98608664,-0.52478550,1.09206204,-0.28666163,1.11360991,-0.34554064,0.33809263,-0.05828305,0.00010104,-0.00001571,0.00469468,-0.00630280,0.37616930,-0.09460660
1.52776388,2.00376202,-0.56798238,1.10341577,-0.29982319,1.12341898,-0.37670423,0.33960995,-0.06001878,0.00010160,-0.00001805,0.00473568,-0.00715839,0.38034447,-0.10198333
1.53376688,2.01326416,-0.61913215,1.11119770,-0.31664185,1.12863472,-0.41328292,0.33941588,-0.06247075,0.00010178,-0.00002066,0.00477468,-0.00812876,0.38329773,-0.11061211
1.53976988,2.01413669,-0.67837493,1.11501278,-0.33728261,1.12901873,-0.45533144,0.33743554,-0.06569039,0.00010156,-0.00002356,0.00480854,-0.00921437,0.38492511,-0.12050468
1.54577289,2.00622194,-0.74575362,1.11463544,-0.36185666,1.12449811,-0.50283802,0.33365033,-0.06972226,0.00010088,-0.00002673,0.00483483,-0.01041436,0.38517779,-0.13165366
1.55177589,1.98966431,-0.82120069,1.11001534,-0.39041533,1.11516697,-0.55571526,0.32809785,-0.07460320,0.00009974,-0.00003018,0.00485194,-0.01172634,0.38406318,-0.14403076
1.55777889,1.96490193,-0.90452694,1.10127620,-0.42294529,1.10128126,-0.61379222,0.32086982,-0.08036176,0.00009814,-0.00003391,0.00485910,-0.01314622,0.38164367,-0.15758559
1.56378189,1.93264692,-0.99541242,1.08870774,-0.45936488,1.08324762,-0.67680808,0.31210791,-0.08701778,0.00009608,-0.00003790,0.00485642,-0.01466801,0.37803315,-0.17224486
1.56978489,1.89385540,-1.09340010,1.07275120,-0.49952190,1.06160635,-0.74440772,0.30199789,-0.09458213,0.00009360,-0.00004214,0.00484485,-0.01628369,0.37339136,-0.18791228
1.57578789,1.84968839,-1.19789243,1.05397900,-0.54319285,1.03700952,-0.81613946,0.29076226,-0.10305646,0.00009072,-0.00004661,0.00482616,-0.01798314,0.36791647,-0.20446898
1.58179090,1.80146544,-1.30815115,1.03306958,-0.59008360,1.01019518,-0.89145518,0.27865179,-0.11243318,0.00008751,-0.00005129,0.00480282,-0.01975402,0.36183605,-0.22177455
1.58779390,1.75061291,-1.42330044,1.01077842,-0.63983153,0.98195857,-0.96971297,0.26593621,-0.12269528,0.00008403,-0.00005614,0.00477793,-0.02158186,0.35539695,-0.23966863
1.59379690,1.69860927,-1.54233364,0.98790657,-0.69200921,0.95312181,-1.05018240,0.25289460,-0.13381627,0.00008032,-0.00006113,0.00475508,-0.02345009,0.34885448,-0.25797308
1.59979990,1.64692944,-1.66412341,0.96526800,-0.74612949,0.92450321,-1.13205248,0.23980581,-0.14575999,0.00007648,-0.00006623,0.00473818,-0.02534015,0.34246134,-0.27649459
1.60580290,1.59699082,-1.78743540,0.94365720,-0.80165197,0.89688745,-1.21444216,0.22693919,-0.15848044,0.00007255,-0.00007138,0.00473133,-0.02723174,0.33645689,-0.29502776
1.61180590,1.55010283,-1.91094517,0.92381829,-0.85799085,0.87099795,-1.29641335,0.21454614,-0.17192150,0.00006862,-0.00007656,0.00473862,-0.02910306,0.33105703,-0.31335850
1.61780890,1.50742215,-2.03325819,0.90641700,-0.91452389,0.84747240,-1.37698605,0.20285260,-0.18601660,0.00006474,-0.00008169,0.00476404,-0.03093113,0.32644542,-0.33126773
1.62381191,1.46991539,-2.15293251,0.89201663,-0.97060251,0.82684244,-1.45515563,0.19205287,-0.20068835,0.00006097,-0.00008675,0.00481122,-0.03269221,0.32276605,-0.34853534
1.62981491,1.43833035,-2.26850386,0.88105885,-1.02556275,0.80951829,-1.52991150,0.18230472,-0.21584822,0.00005737,-0.00009166,0.00488339,-0.03436221,0.32011792,-0.36494411
1.63581791,1.41317702,-2.37851239,0.87385015,-1.07873704,0.79577877,-1.60025704,0.17372606,-0.23139623,0.00005397,-0.00009637,0.00498322,-0.03591723,0.31855159,-0.38028385
1.64182091,1.39471872,-2.48153082,0.87055428,-1.12946639,0.78576696,-1.66523024,0.16639315,-0.24722076,0.00005082,-0.00010083,0.00511272,-0.03733400,0.31806811,-0.39435533
1.64782391,1.38297355,-2.57619308,0.87119106,-1.17711294,0.77949167,-1.72392439,0.16034030,-0.26319855,0.00004793,-0.00010499,0.00527320,-0.03859049,0.31862015,-0.40697424
1.65382691,1.37772572,-2.66122302,0.87564116,-1.22107254,0.77683440,-1.77550841,0.15556096,-0.27919494,0.00004532,-0.00010879,0.00546526,-0.03966642,0.32011529,-0.41797482
1.65982991,1.37854607,-2.73546217,0.88365685,-1.26078716,0.77756126,-1.81924627,0.15201018,-0.29506447,0.00004300,-0.00011218,0.00568874,-0.04054376,0.32242139,-0.42721330
