energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-0.03901951,4.44703636,0.02947245,1.81663768,0.52597174,0.93274467,0.02540762,1.27178951,2.21380949,0.00236876
-0.03301651,4.34648880,0.03050992,1.77984883,0.51325333,0.89002808,0.02438851,1.27094507,2.14485880,0.00227537
-0.02701351,4.25171298,0.03163355,1.74362208,0.50196312,0.84929430,0.02343232,1.27361461,2.07572895,0.00218385
-0.02101051,4.16334622,0.03281395,1.70828187,0.49212664,0.81086671,0.02254415,1.27960682,2.00712441,0.00209485
-0.01500750,4.08176825,0.03402004,1.67402457,0.48374510,0.77504276,0.02172758,1.28865933,1.93959032,0.00200886
-0.00900450,4.00710676,0.03521961,1.64092199,0.47679672,0.74208961,0.02098479,1.30044553,1.87351145,0.00192618
-0.00300150,3.93925303,0.03637984,1.60893122,0.47123847,0.71223978,0.02031669,1.31458345,1.80911990,0.00184698
0.00300150,3.87788578,0.03746802,1.57790980,0.46700827,0.68568649,0.01972298,1.33064605,1.74650995,0.00177124
0.00900450,3.82250107,0.03845228,1.54763510,0.46402711,0.66257880,0.01920238,1.34817230,1.68565889,0.00169884
0.01500750,3.77244581,0.03930243,1.51782632,0.46220119,0.64301665,0.01875266,1.36667843,1.62645178,0.00162953
0.02101051,3.72695279,0.03999076,1.48816782,0.46142372,0.62704581,0.01837082,1.38566880,1.56870842,0.00156300
0.02701351,3.68517519,0.04049281,1.45833219,0.46157651,0.61465327,0.01805311,1.40464598,1.51221057,0.00149888
0.03301651,3.64621872,0.04078813,1.42800170,0.46253113,0.60576333,0.01779515,1.42311963,1.45672780,0.00143680
0.03901951,3.60917026,0.04086088,1.39688714,0.46414989,0.60023467,0.01759196,1.44061402,1.40204037,0.00137638
0.04502251,3.57312202,0.04070033,1.36474309,0.46628650,0.59785895,0.01743802,1.45667400,1.34795808,0.00131728
0.05102551,3.53719081,0.04030116,1.33137897,0.46878668,0.59836125,0.01732728,1.47086958,1.29433428,0.00125921
0.05702851,3.50053251,0.03966365,1.29666579,0.47148877,0.60140246,0.01725319,1.48279908,1.24107473,0.00120192
0.06303152,3.46235213,0.03879359,1.26053856,0.47422455,0.60658409,0.01720876,1.49209127,1.18814124,0.00114525
0.06903452,3.42191021,0.03770207,1.22299470,0.47682029,0.61345527,0.01718662,1.49840667,1.13555055,0.00108912
0.07503752,3.37852653,0.03640509,1.18408900,0.47909832,0.62152206,0.01717902,1.50143834,1.08336910,0.00103350
0.08104052,3.33158208,0.03492292,1.14392598,0.48087898,0.63025884,0.01717795,1.50091270,1.03170451,0.00097843
0.08704352,3.28052059,0.03327946,1.10265037,0.48198328,0.63912139,0.01717528,1.49659039,0.98069492,0.00092400
0.09304652,3.22485013,0.03150136,1.06043663,0.48223601,0.64756129,0.01716282,1.48826772,0.93049716,0.00087035
0.09904952,3.16414597,0.02961721,1.01747836,0.48146939,0.65504107,0.01713250,1.47577866,0.88127474,0.00081765
0.10505253,3.09805470,0.02765657,0.97397836,0.47952711,0.66104954,0.01707654,1.45899763,0.83318676,0.00076608
0.11105553,3.02630006,0.02564911,0.93013984,0.47626862,0.66511661,0.01698762,1.43784278,0.78637823,0.00071583
0.11705853,2.94869011,0.02362378,0.88615932,0.47157347,0.66682711,0.01685909,1.41227985,0.74097264,0.00066709
0.12306153,2.86512538,0.02160802,0.84222144,0.46534549,0.66583279,0.01668509,1.38232617,0.69706679,0.00062003
0.12906453,2.77560724,0.01962708,0.79849570,0.45751656,0.66186220,0.01646082,1.34805449,0.65472826,0.00057478
0.13506753,2.68024557,0.01770357,0.75513503,0.44804977,0.65472788,0.01618260,1.30959623,0.61399526,0.00053148
0.14107054,2.57926495,0.01585697,0.71227603,0.43694176,0.64433068,0.01584804,1.26714374,0.57487854,0.00049020
0.14707354,2.47300830,0.01410344,0.67004044,0.42422399,0.63066086,0.01545615,1.22095116,0.53736513,0.00045101
0.15307654,2.36193724,0.01245570,0.62853746,0.40996294,0.61379619,0.01500732,1.17133359,0.50142321,0.00041394
0.15907954,2.24662858,0.01092303,0.58786659,0.39425912,0.59389696,0.01450340,1.11866422,0.46700770,0.00037898
0.16508254,2.12776652,0.00951138,0.54812044,0.37724484,0.57119843,0.01394758,1.06336942,0.43406602,0.00034612
0.17108554,2.00613058,0.00822365,0.50938729,0.35908088,0.54600075,0.01334436,1.00592178,0.40254354,0.00031532
0.17708854,1.88257947,0.00705996,0.47175305,0.33995211,0.51865724,0.01269936,0.94683115,0.37238829,0.00028652
0.18309155,1.75803137,0.00601801,0.43530248,0.32006233,0.48956128,0.01201917,0.88663412,0.34355476,0.00025966
0.18909455,1.63344149,0.00509346,0.40011955,0.29962847,0.45913254,0.01131114,0.82588220,0.31600645,0.00023466
0.19509755,1.50977784,0.00428035,0.36628697,0.27887447,0.42780313,0.01058316,0.76512923,0.28971723,0.00021144
0.20110055,1.38799627,0.00357149,0.33388501,0.25802506,0.39600417,0.00984339,0.70491860,0.26467154,0.00018993
0.20710355,1.26901598,0.00295885,0.30298962,0.23729970,0.36415340,0.00910004,0.64577078,0.24086347,0.00017004
0.21310655,1.15369650,0.00243387,0.27367026,0.21690694,0.33264416,0.00836114,0.58817162,0.21829499,0.00015171
0.21910955,1.04281726,0.00198779,0.24598748,0.19703951,0.30183605,0.00763431,0.53256216,0.19697358,0.00013485
0.22511256,0.93706046,0.00161192,0.21999053,0.17787007,0.27204767,0.00692658,0.47932995,0.17690945,0.00011939
0.23111556,0.83699788,0.00129782,0.19571524,0.15954799,0.24355131,0.00624425,0.42880262,0.15811264,0.00010527
0.23711856,0.74308211,0.00103749,0.17318230,0.14219715,0.21656982,0.00559272,0.38124348,0.14059023,0.00009242
0.24312156,0.65564213,0.00082347,0.15239602,0.12591466,0.19127541,0.00497645,0.33684950,0.12434391,0.00008076
0.24912456,0.57488331,0.00064895,0.13334380,0.11077066,0.16779032,0.00439893,0.29575148,0.10936789,0.00007024
0.25512756,0.50089150,0.00050778,0.11599614,0.09680895,0.14618910,0.00386263,0.25801623,0.09564748,0.00006078
0.26113057,0.43364053,0.00039449,0.10030737,0.08404848,0.12650215,0.00336905,0.22365063,0.08315824,0.00005232
0.26713357,0.37300281,0.00030430,0.08621685,0.07248546,0.10872033,0.00291879,0.19260711,0.07186566,0.00004480
0.27313657,0.31876201,0.00023306,0.07365074,0.06209594,0.09280027,0.00251162,0.16479032,0.06172552,0.00003815
0.27913957,0.27062730,0.00017723,0.06252410,0.05283878,0.07867006,0.00214657,0.14006458,0.05268464,0.00003231
0.28514257,0.22824835,0.00013382,0.05274319,0.04465881,0.06623506,0.00182206,0.11826164,0.04468208,0.00002720
0.29114557,0.19123039,0.00010032,0.04420800,0.03748992,0.05538363,0.00153602,0.09918860,0.03765063,0.00002276
0.29714857,0.15914876,0.00007468,0.03681467,0.03125825,0.04599249,0.00128599,0.08263549,0.03151841,0.00001893
0.30315158,0.13156249,0.00005519,0.03045785,0.02588498,0.03793166,0.00106924,0.06838244,0.02621064,0.00001565
0.30915458,0.10802644,0.00004050,0.02503292,0.02128901,0.03106873,0.00088287,0.05620604,0.02165129,0.00001285
0.31515758,0.08810187,0.00002952,0.02043788,0.01738920,0.02527257,0.00072394,0.04588494,0.01776470,0.00001049
0.32116058,0.07136519,0.00002136,0.01657496,0.01410629,0.02041632,0.00058949,0.03720450,0.01447697,0.00000851
0.32716358,0.05741480,0.00001534,0.01335191,0.01136445,0.01637969,0.00047667,0.02996052,0.01171720,0.00000685
0.33316658,0.04587631,0.00001095,0.01068299,0.00909244,0.01305063,0.00038275,0.02396198,0.00941845,0.00000549
0.33916958,0.03640593,0.00000775,0.00848959,0.00722442,0.01032651,0.00030520,0.01903302,0.00751846,0.00000436
0.34517259,0.02869244,0.00000546,0.00670057,0.00570047,0.00811465,0.00024165,0.01501400,0.00596020,0.00000344
0.35117559,0.02245786,0.00000381,0.00525238,0.00446682,0.00633257,0.00019000,0.01176203,0.00469205,0.00000270
0.35717859,0.01745699,0.00000265,0.00408894,0.00347587,0.00490776,0.00014834,0.00915081,0.00366798,0.00000211
0.36318159,0.01347619,0.00000183,0.00316132,0.00268596,0.00377730,0.00011502,0.00707004,0.00284739,0.00000163
0.36918459,0.01033147,0.00000125,0.00242728,0.00206112,0.00288722,0.00008856,0.00542456,0.00219494,0.00000125
0.37518759,0.00786610,0.00000086,0.00185083,0.00157062,0.00219175,0.00006773,0.00413318,0.00168021,0.00000096
0.38119060,0.00594808,0.00000059,0.00140157,0.00118850,0.00165251,0.00005146,0.00312736,0.00127729,0.00000072
0.38719360,0.00446740,0.00000042,0.00105409,0.00089307,0.00123765,0.00003887,0.00234989,0.00096440,0.00000055
0.39319660,0.00333335,0.00000031,0.00078743,0.00066639,0.00092102,0.00002921,0.00175346,0.00072341,0.00000041
0.39919960,0.00247193,0.00000025,0.00058442,0.00049377,0.00068142,0.00002190,0.00129940,0.00053943,0.00000030
0.40520260,0.00182347,0.00000023,0.00043119,0.00036330,0.00050180,0.00001645,0.00095636,0.00040033,0.00000022
0.41120560,0.00134036,0.00000024,0.00031663,0.00026544,0.00036865,0.00001248,0.00069922,0.00029641,0.00000016
0.41720860,0.00098522,0.00000030,0.00023198,0.00019259,0.00027142,0.00000971,0.00050801,0.00022004,0.00000012
0.42321161,0.00072910,0.00000039,0.00017047,0.00013876,0.00020201,0.00000794,0.00036706,0.00016533,0.00000009
0.42921461,0.00055018,0.00000054,0.00012693,0.00009929,0.00015436,0.00000702,0.00026417,0.00012791,0.00000006
0.43521761,0.00043257,0.00000076,0.00009761,0.00007058,0.00012414,0.00000691,0.00018994,0.00010471,0.00000005
0.44122061,0.00036544,0.00000108,0.00007995,0.00004985,0.00010846,0.00000761,0.00013727,0.00009389,0.00000004
0.44722361,0.00034237,0.00000152,0.00007246,0.00003503,0.00010571,0.00000920,0.00010083,0.00009469,0.00000003
0.45322661,0.00036099,0.00000213,0.00007467,0.00002452,0.00011542,0.00001183,0.00007675,0.00010745,0.00000003
0.45922961,0.00042278,0.00000297,0.00008712,0.00001718,0.00013825,0.00001574,0.00006231,0.00013373,0.00000003
0.46523262,0.00053315,0.00000412,0.00011146,0.00001214,0.00017595,0.00002127,0.00005571,0.00017635,0.00000003
0.47123562,0.00070177,0.00000566,0.00015060,0.00000879,0.00023145,0.00002889,0.00005590,0.00023972,0.00000004
0.47723862,0.00094306,0.00000772,0.00020897,0.00000670,0.00030897,0.00003918,0.00006251,0.00033009,0.00000006
0.48324162,0.00127698,0.00001046,0.00029288,0.00000558,0.00041418,0.00005293,0.00007573,0.00045602,0.00000008
0.48924462,0.00173008,0.00001407,0.00041102,0.00000526,0.00055443,0.00007110,0.00009628,0.00062894,0.00000011
0.49524762,0.00233674,0.00001879,0.00057505,0.00000567,0.00073900,0.00009488,0.00012543,0.00086381,0.00000015
0.50125063,0.00314076,0.00002492,0.00080037,0.00000680,0.00097938,0.00012576,0.00016500,0.00118001,0.00000021
0.50725363,0.00419716,0.00003280,0.00110711,0.00000873,0.00128961,0.00016553,0.00021742,0.00160234,0.00000029
0.51325663,0.00557427,0.00004287,0.00152125,0.00001161,0.00168660,0.00021633,0.00028575,0.00216220,0.00000039
0.51925963,0.00735603,0.00005563,0.00207597,0.00001566,0.00219044,0.00028071,0.00037382,0.00289903,0.00000054
0.52526263,0.00964460,0.00007167,0.00281327,0.00002121,0.00282480,0.00036163,0.00048623,0.00386182,0.00000072
0.53126563,0.01256302,0.00009168,0.00378572,0.00002867,0.00361709,0.00046256,0.00062854,0.00511094,0.00000098
0.53726863,0.01625806,0.00011642,0.00505855,0.00003858,0.00459876,0.00058742,0.00080728,0.00672002,0.00000130
0.54327164,0.02090308,0.00014679,0.00671185,0.00005162,0.00580536,0.00074064,0.00103007,0.00877807,0.00000173
0.54927464,0.02670074,0.00018375,0.00884296,0.00006863,0.00727657,0.00092714,0.00130573,0.01139154,0.00000228
0.55527764,0.03388547,0.00022837,0.01156896,0.00009066,0.00905594,0.00115231,0.00164428,0.01468657,0.00000298
0.56128064,0.04272555,0.00028179,0.01502917,0.00011898,0.01119060,0.00142193,0.00205706,0.01881098,0.00000387
0.56728364,0.05352456,0.00034524,0.01938756,0.00015510,0.01373062,0.00174212,0.00255669,0.02393622,0.00000499
0.57328664,0.06662191,0.00041995,0.02483491,0.00020086,0.01672815,0.00211920,0.00315709,0.03025886,0.00000640
0.57928964,0.08239248,0.00050719,0.03159058,0.00025842,0.02023635,0.00255957,0.00387338,0.03800163,0.00000815
0.58529265,0.10124477,0.00060820,0.03990367,0.00033030,0.02430798,0.00306950,0.00472182,0.04741385,0.00001029
0.59129565,0.12361768,0.00072415,0.05005339,0.00041945,0.02899383,0.00365497,0.00571966,0.05877088,0.00001292
0.59729865,0.14997552,0.00085611,0.06234833,0.00052926,0.03434081,0.00432141,0.00688491,0.07237266,0.00001611
0.60330165,0.18080123,0.00100499,0.07712458,0.00066358,0.04039001,0.00507345,0.00823616,0.08854087,0.00001995
0.60930465,0.21658752,0.00117148,0.09474227,0.00082681,0.04717451,0.00591473,0.00979232,0.10761487,0.00002453
0.61530765,0.25782628,0.00135603,0.11558054,0.00102383,0.05471736,0.00684759,0.01157229,0.12994596,0.00002997
0.62131066,0.30499591,0.00155876,0.14003061,0.00126010,0.06302950,0.00787290,0.01359475,0.15589023,0.00003636
0.62731366,0.35854718,0.00177949,0.16848710,0.00154163,0.07210801,0.00898988,0.01587790,0.18579964,0.00004382
0.63331666,0.41888764,0.00201764,0.20133737,0.00187502,0.08193473,0.01019598,0.01843925,0.22001175,0.00005246
0.63931966,0.48636526,0.00227230,0.23894918,0.00226740,0.09247538,0.01148687,0.02129554,0.25883801,0.00006238
0.64532266,0.56125162,0.00254216,0.28165676,0.00272651,0.10367935,0.01285650,0.02446273,0.30255096,0.00007369
0.65132566,0.64372565,0.00282561,0.32974569,0.00326064,0.11548027,0.01429728,0.02795625,0.35137077,0.00008649
0.65732866,0.73385843,0.00312078,0.38343701,0.00387866,0.12779756,0.01580040,0.03179132,0.40545150,0.00010084
0.66333167,0.83159998,0.00342560,0.44287113,0.00458999,0.14053885,0.01735629,0.03598361,0.46486768,0.00011681
0.66933467,0.93676894,0.00373795,0.50809222,0.00540468,0.15360357,0.01895520,0.04055012,0.52960176,0.00013444
0.67533767,1.04904595,0.00405579,0.57903377,0.00633337,0.16688741,0.02058789,0.04551033,0.59953320,0.00015375
0.68134067,1.16797140,0.00437733,0.65550610,0.00738735,0.18028791,0.02224652,0.05088772,0.67442979,0.00017472
0.68734367,1.29294832,0.00470121,0.73718659,0.00857865,0.19371074,0.02392555,0.05671149,0.75394180,0.00019730
0.69334667,1.42325075,0.00502671,0.82361334,0.00992008,0.20707679,0.02562273,0.06301860,0.83759963,0.00022142
0.69934967,1.55803791,0.00535398,0.91418287,0.01142535,0.22032963,0.02734015,0.06985609,0.92481531,0.00024697
0.70535268,1.69637396,0.00568424,1.00815232,0.01310918,0.23344322,0.02908521,0.07728349,1.01488821,0.00027379
0.71135568,1.83725323,0.00602002,1.10464660,0.01498739,0.24642939,0.03087155,0.08537540,1.10701506,0.00030170
0.71735868,1.97963007,0.00636531,1.20267030,0.01707711,0.25934500,0.03271987,0.09422406,1.20030419,0.00033049
0.72336168,2.12245258,0.00672578,1.30112455,0.01939679,0.27229816,0.03465854,0.10394183,1.29379365,0.00035992
0.72936468,2.26469885,0.00710887,1.39882819,0.02196641,0.28545336,0.03672399,0.11466339,1.38647279,0.00038970
0.73536768,2.40541443,0.00752392,1.49454283,0.02480747,0.29903512,0.03896080,0.12654765,1.47730648,0.00041956
0.74137069,2.54374935,0.00798215,1.58700087,0.02794307,0.31332988,0.04142148,0.13977908,1.56526117,0.00044919
0.74737369,2.67899312,0.00849669,1.67493559,0.03139783,0.32868588,0.04416590,0.15456839,1.64933167,0.00047828
0.75337669,2.81060599,0.00908246,1.75711209,0.03519775,0.34551088,0.04726034,0.17115250,1.72856776,0.00050652
0.75937969,2.93824491,0.00975600,1.83235808,0.03937003,0.36426762,0.05077616,0.18979342,1.80209934,0.00053360
0.76538269,3.06178276,0.01053524,1.89959321,0.04394270,0.38546700,0.05478816,0.21077633,1.86915917,0.00055923
0.77138569,3.18131988,0.01143921,1.95785596,0.04894414,0.40965901,0.05937252,0.23440628,1.92910234,0.00058314
0.77738869,3.29718674,0.01248766,2.00632697,0.05440251,0.43742162,0.06460460,0.26100396,1.98142153,0.00060510
0.78339170,3.40993759,0.01370060,2.04434820,0.06034503,0.46934778,0.07055639,0.29090011,2.02575764,0.00062488
0.78939470,3.52033481,0.01509786,2.07143715,0.06679709,0.50603076,0.07729396,0.32442879,2.06190544,0.00064232
0.79539770,3.62932438,0.01669849,2.08729584,0.07378132,0.54804836,0.08487475,0.36191950,2.08981403,0.00065728
0.80140070,3.73800295,0.01852025,2.09181449,0.08131649,0.59594611,0.09334500,0.40368826,2.10958246,0.00066970
0.80740370,3.84757776,0.02057894,2.08506987,0.08941635,0.65022002,0.10273731,0.45002776,2.12145069,0.00067951
0.81340670,3.95932052,0.02288783,2.06731876,0.09808847,0.71129933,0.11306845,0.50119671,2.12578659,0.00068675
0.81940970,4.07451684,0.02545704,2.03898700,0.10733295,0.77952956,0.12433752,0.55740865,2.12306971,0.00069145
0.82541271,4.19441287,0.02829293,2.00065461,0.11714131,0.85515634,0.13652451,0.61882051,2.11387247,0.00069373
0.83141571,4.32016095,0.03139755,1.95303797,0.12749527,0.93831060,0.14958944,0.68552109,2.09883984,0.00069372
0.83741871,4.45276615,0.03476808,1.89696959,0.13836580,1.02899523,0.16347192,0.75751988,2.07866832,0.00069160
0.84342171,4.59303537,0.03839646,1.83337635,0.14971220,1.12707390,0.17809141,0.83473658,2.05408487,0.00068758
0.84942471,4.74153093,0.04226893,1.76325696,0.16148147,1.23226231,0.19334797,0.91699168,2.02582682,0.00068190
0.85542771,4.89853027,0.04636582,1.68765929,0.17360787,1.34412221,0.20912363,1.00399859,1.99462316,0.00067481
0.86143072,5.06399330,0.05066140,1.60765825,0.18601280,1.46205864,0.22528432,1.09535766,1.96117784,0.00066658
0.86743372,5.23753880,0.05512383,1.52433459,0.19860504,1.58532069,0.24168220,1.19055270,1.92615544,0.00065748
0.87343672,5.41843121,0.05971535,1.43875522,0.21128127,1.71300609,0.25815858,1.28895029,1.89016945,0.00064778
0.87943972,5.60557874,0.06439257,1.35195529,0.22392708,1.84406996,0.27454705,1.38980234,1.85377338,0.00063774
0.88544272,5.79754363,0.06910695,1.26492226,0.23641834,1.97733785,0.29067694,1.49225237,1.81745462,0.00062761
0.89144572,5.99256511,0.07380546,1.17858225,0.24862296,2.11152320,0.30637701,1.59534553,1.78163121,0.00061760
0.89744872,6.18859511,0.07843146,1.09378860,0.26040310,2.24524937,0.32147920,1.69804272,1.74665118,0.00060791
0.90345173,6.38334654,0.08292573,1.01131289,0.27161775,2.37707582,0.33582238,1.79923880,1.71279445,0.00059870
0.90945473,6.57435337,0.08722763,0.93183828,0.28212558,2.50552846,0.34925610,1.89778454,1.68027700,0.00059011
0.91545773,6.75904130,0.09127647,0.85595523,0.29178817,2.62913336,0.36164410,1.99251223,1.64925706,0.00058223
0.92146073,6.93480720,0.09501291,0.78415939,0.30047334,2.74645326,0.37286765,2.08226413,1.61984291,0.00057513
0.92746373,7.09910512,0.09838052,0.71685172,0.30805862,2.85612592,0.38282855,2.16592318,1.59210200,0.00056884
0.93346673,7.24953580,0.10132730,0.65434050,0.31443470,2.95690305,0.39145175,2.24244489,1.56607093,0.00056338
0.93946973,7.38393659,0.10380717,0.59684518,0.31950875,3.04768855,0.39868747,2.31088941,1.54176586,0.00055874
0.94547274,7.50046814,0.10578144,0.54450173,0.32320744,3.12757462,0.40451286,2.37045240,1.51919276,0.00055489
0.95147574,7.59769390,0.10722003,0.49736926,0.32547966,3.19587406,0.40893296,2.42049348,1.49835710,0.00055179
0.95747874,7.67464871,0.10810260,0.45543771,0.32629857,3.25214733,0.41198105,2.46056095,1.47927239,0.00054942
0.96348174,7.73089295,0.10841938,0.41863618,0.32566319,3.29622283,0.41371823,2.49041150,1.46196714,0.00054773
0.96948474,7.76654886,0.10817168,0.38684168,0.32359915,3.32820915,0.41423232,2.51002381,1.44648975,0.00054671
0.97548774,7.78231661,0.10737212,0.35988796,0.32015872,3.34849830,0.41363590,2.51960522,1.43291103,0.00054635
0.98149075,7.77946839,0.10604448,0.33757421,0.31541998,3.35775921,0.41206363,2.51959084,1.42132406,0.00054667
0.98749375,7.75981973,0.10422319,0.31967325,0.30948520,3.35692133,0.40966884,2.51063484,1.41184145,0.00054771
0.99349675,7.72567838,0.10195251,0.30593917,0.30247847,3.34714852,0.40661942,2.49359403,1.40458978,0.00054951
0.99949975,7.67977236,0.09928533,0.29611403,0.29454251,3.32980393,0.40309326,2.46950419,1.39970175,0.00055217
1.00550275,7.62515954,0.09628169,0.28993375,0.28583503,3.30640707,0.39927310,2.43955005,1.39730622,0.00055579
1.01150575,7.56512247,0.09300715,0.28713289,0.27652449,3.27858464,0.39534131,2.40502992,1.39751678,0.00056048
1.01750875,7.50305279,0.08953087,0.28744846,0.26678567,3.24801706,0.39147446,2.36731654,1.40041944,0.00056638
1.02351176,7.44233018,0.08592363,0.29062270,0.25679497,3.21638288,0.38783812,2.32781572,1.40606020,0.00057362
1.02951476,7.38620125,0.08225591,0.29640494,0.24672591,3.18530338,0.38458195,2.28792437,1.41443341,0.00058233
1.03551776,7.33766366,0.07859582,0.30455270,0.23674469,3.15628976,0.38183537,2.24898972,1.42547150,0.00059266
1.04152076,7.29936064,0.07500738,0.31483200,0.22700623,3.13069511,0.37970392,2.21227139,1.43903692,0.00060471
1.04752376,7.27349059,0.07154876,0.32701726,0.21765065,3.10967305,0.37826656,2.17890765,1.45491704,0.00061860
1.05352676,7.26173540,0.06827094,0.34089084,0.20880043,3.09414491,0.37757396,2.14988718,1.47282225,0.00063440
1.05952976,7.26521070,0.06521648,0.35624236,0.20055823,3.08477644,0.37764778,2.12602715,1.49238779,0.00065217
1.06553277,7.28443949,0.06241878,0.37286816,0.19300545,3.08196498,0.37848119,2.10795836,1.51317936,0.00067194
1.07153577,7.31935001,0.05990149,0.39057087,0.18620157,3.08583725,0.38004026,2.09611741,1.53470241,0.00069371
1.07753877,7.36929723,0.05767841,0.40915933,0.18018416,3.09625749,0.38226650,2.09074600,1.55641477,0.00071746
1.08354177,7.43310635,0.05575359,0.42844907,0.17496957,3.11284523,0.38508007,2.09189688,1.57774232,0.00074315
1.08954477,7.50913560,0.05412179,0.44826332,0.17055426,3.13500154,0.38838377,2.09944556,1.59809688,0.00077071
1.09554777,7.59535497,0.05276923,0.46843468,0.16691647,3.16194222,0.39206738,2.11310711,1.61689555,0.00080007
1.10155078,7.68943687,0.05167456,0.48880743,0.16401838,3.19273616,0.39601232,2.13245675,1.63358080,0.00083115
1.10755378,7.78885410,0.05080995,0.50924058,0.16180849,3.22634702,0.40009628,2.15695313,1.64764026,0.00086387
1.11355678,7.89098079,0.05014244,0.52961131,0.16022401,3.26167612,0.40419768,2.18596305,1.65862540,0.00089817
1.11955978,7.99319157,0.04963530,0.54981901,0.15919344,3.29760487,0.40819971,2.21878659,1.66616816,0.00093401
1.12556278,8.09295495,0.04924942,0.56978939,0.15863896,3.33303460,0.41199381,2.25468141,1.66999494,0.00097137
1.13156578,8.18791702,0.04894472,0.58947872,0.15847869,3.36692263,0.41548257,2.29288543,1.66993721,0.00101026
1.13756878,8.27597260,0.04868152,0.60887767,0.15862876,3.39831306,0.41858173,2.33263718,1.66593824,0.00105076
1.14357179,8.35532131,0.04842169,0.62801462,0.15900511,3.42636142,0.42122159,2.37319314,1.65805581,0.00109297
1.14957479,8.42450719,0.04812986,0.64695803,0.15952505,3.45035263,0.42334747,2.41384207,1.64646061,0.00113707
1.15557779,8.48244129,0.04777425,0.66581756,0.16010854,3.46971213,0.42491962,2.45391587,1.63143058,0.00118324
1.16158079,8.52840724,0.04732749,0.68474368,0.16067925,3.48401019,0.42591245,2.49279742,1.61334122,0.00123177
1.16758379,8.56205116,0.04676715,0.70392544,0.16116538,3.49296003,0.42631329,2.52992545,1.59265249,0.00128296
1.17358679,8.58335721,0.04607608,0.72358630,0.16150036,3.49641042,0.42612079,2.56479700,1.56989272,0.00133712
1.17958979,8.59261144,0.04524257,0.74397778,0.16162334,3.49433381,0.42534316,2.59696790,1.54564018,0.00139464
1.18559280,8.59035630,0.04426030,0.76537115,0.16147966,3.48681103,0.42399628,2.62605192,1.52050307,0.00145586
1.19159580,8.57733896,0.04312815,0.78804694,0.16102119,3.47401383,0.42210193,2.65171910,1.49509873,0.00152115
1.19759880,8.55445641,0.04184982,0.81228288,0.16020671,3.45618639,0.41968619,2.67369387,1.47003267,0.00159080
1.20360180,8.52270011,0.04043334,0.83834021,0.15900219,3.43362697,0.41677802,2.69175326,1.44587850,0.00166509
1.20960480,8.48310309,0.03889050,0.86644927,0.15738112,3.40667064,0.41340822,2.70572580,1.42315906,0.00174420
1.21560780,8.43669158,0.03723619,0.89679447,0.15532477,3.37567389,0.40960864,2.71549090,1.40232975,0.00182820
1.22161081,8.38444300,0.03548773,0.92949973,0.15282242,3.34100164,0.40541170,2.72097917,1.38376431,0.00191705
1.22761381,8.32725169,0.03366412,0.96461473,0.14987154,3.30301699,0.40085014,2.72217320,1.36774359,0.00201054
1.23361681,8.26590286,0.03178541,1.00210297,0.14647783,3.26207381,0.39595697,2.71910868,1.35444765,0.00210832
1.23961981,8.20105496,0.02987202,1.04183210,0.14265524,3.21851186,0.39076549,2.71187551,1.34395119,0.00220986
1.24562281,8.13323011,0.02794416,1.08356739,0.13842568,3.17265424,0.38530939,2.70061830,1.33622253,0.00231444
1.25162581,8.06281163,0.02602130,1.12696869,0.13381868,3.12480656,0.37962273,2.68553580,1.33112602,0.00242115
1.25762881,7.99004774,0.02412173,1.17159141,0.12887084,3.07525727,0.37373981,2.66687891,1.32842758,0.00252891
1.26363182,7.91505989,0.02226221,1.21689169,0.12362501,3.02427855,0.36769493,2.64494659,1.32780331,0.00263648
1.26963482,7.83785447,0.02045765,1.26223590,0.11812938,2.97212710,0.36152188,2.62007968,1.32885066,0.00274247
1.27563782,7.75833652,0.01872101,1.30691418,0.11243636,2.91904445,0.35525324,2.59265228,1.33110179,0.00284538
1.28164082,7.67632433,0.01706308,1.35015775,0.10660131,2.86525641,0.34891960,2.56306088,1.33403867,0.00294362
1.28764382,7.59156392,0.01549252,1.39115941,0.10068123,2.81097144,0.34254859,2.53171153,1.33710942,0.00303557
1.29364682,7.50374296,0.01401587,1.42909648,0.09473333,2.75637801,0.33616386,2.49900547,1.33974535,0.00311960
1.29964982,7.41250363,0.01263757,1.46315524,0.08881368,2.70164113,0.32978416,2.46532393,1.34137824,0.00319414
1.30565283,7.31745471,0.01136015,1.49255601,0.08297587,2.64689843,0.32342251,2.43101294,1.34145724,0.00325772
1.31165583,7.21818291,0.01018437,1.51657772,0.07726981,2.59225622,0.31708562,2.39636903,1.33946506,0.00330898
1.31765883,7.11426416,0.00910937,1.53458095,0.07174067,2.53778619,0.31077358,2.36162685,1.33493291,0.00334678
1.32366183,7.00527537,0.00813289,1.54602858,0.06642801,2.48352320,0.30447996,2.32694944,1.32745377,0.00337017
1.32966483,6.89080717,0.00725147,1.55050306,0.06136513,2.42946482,0.29819225,2.29242219,1.31669373,0.00337848
1.33566783,6.77047830,0.00646068,1.54771963,0.05657872,2.37557300,0.29189280,2.25805089,1.30240106,0.00337127
1.34167084,6.64395187,0.00575528,1.53753513,0.05208862,2.32177814,0.28556005,2.22376433,1.28441282,0.00334844
1.34767384,6.51095348,0.00512948,1.51995182,0.04790798,2.26798574,0.27917019,2.18942164,1.26265888,0.00331013
