energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.02251126,0.06617277,0.00000040,0.00519965,0.00070882,0.00033705,0.03007323,0.00786401,0.03171823
-3.01650825,0.05561464,0.00000029,0.00437012,0.00059665,0.00028384,0.02528048,0.00659644,0.02665376
-3.01050525,0.04642375,0.00000022,0.00364733,0.00049889,0.00023746,0.02110449,0.00549847,0.02224915
-3.00450225,0.03849174,0.00000017,0.00302277,0.00041452,0.00019744,0.01749681,0.00455544,0.01845190
-2.99849925,0.03170621,0.00000013,0.00248757,0.00034245,0.00016328,0.01440672,0.00375279,0.01520805
-2.99249625,0.02595425,0.00000012,0.00203272,0.00028157,0.00013448,0.01178287,0.00307643,0.01246380
-2.98649325,0.02112553,0.00000011,0.00164932,0.00023081,0.00011054,0.00957467,0.00251307,0.01016708
-2.98049025,0.01711496,0.00000012,0.00132879,0.00018918,0.00009102,0.00773349,0.00205044,0.00826884
-2.97448724,0.01382491,0.00000014,0.00106299,0.00015578,0.00007550,0.00621359,0.00167761,0.00672420
-2.96848424,0.01116693,0.00000018,0.00084437,0.00012984,0.00006368,0.00497289,0.00138516,0.00549337
-2.96248124,0.00906312,0.00000024,0.00066601,0.00011076,0.00005529,0.00397347,0.00116541,0.00454243
-2.95647824,0.00744715,0.00000032,0.00052169,0.00009810,0.00005019,0.00318188,0.00101261,0.00384404
-2.95047524,0.00626501,0.00000043,0.00040586,0.00009165,0.00004835,0.00256941,0.00092307,0.00337794
-2.94447224,0.00547557,0.00000057,0.00031369,0.00009139,0.00004985,0.00211210,0.00089535,0.00313151
-2.93846923,0.00505097,0.00000076,0.00024098,0.00009757,0.00005490,0.00179079,0.00093045,0.00310018
-2.93246623,0.00497697,0.00000102,0.00018415,0.00011069,0.00006389,0.00159098,0.00103194,0.00328793
-2.92646323,0.00525322,0.00000134,0.00014018,0.00013154,0.00007734,0.00150279,0.00120619,0.00370772
-2.92046023,0.00589355,0.00000176,0.00010656,0.00016122,0.00009596,0.00152080,0.00146252,0.00438203
-2.91445723,0.00692624,0.00000230,0.00008124,0.00020115,0.00012067,0.00164391,0.00181343,0.00534326
-2.90845423,0.00839427,0.00000298,0.00006253,0.00025310,0.00015257,0.00187527,0.00227476,0.00663428
-2.90245123,0.01035557,0.00000384,0.00004913,0.00031921,0.00019299,0.00222205,0.00286586,0.00830879
-2.89644822,0.01288312,0.00000490,0.00003998,0.00040199,0.00024346,0.00269542,0.00360976,0.01043173
-2.89044522,0.01606496,0.00000623,0.00003431,0.00050433,0.00030578,0.00331029,0.00453321,0.01307944
-2.88444222,0.02000396,0.00000786,0.00003152,0.00062948,0.00038194,0.00408525,0.00566668,0.01633969
-2.87843922,0.02481725,0.00000986,0.00003123,0.00078107,0.00047415,0.00504225,0.00704431,0.02031139
-2.87243622,0.03063530,0.00001229,0.00003315,0.00096304,0.00058482,0.00620637,0.00870364,0.02510394
-2.86643322,0.03760050,0.00001520,0.00003717,0.00117959,0.00071654,0.00760547,0.01068524,0.03083626
-2.86043022,0.04586508,0.00001870,0.00004323,0.00143513,0.00087200,0.00926965,0.01303219,0.03763518
-2.85442721,0.05558850,0.00002284,0.00005140,0.00173419,0.00105397,0.01123074,0.01578928,0.04563339
-2.84842421,0.06693408,0.00002773,0.00006177,0.00208126,0.00126523,0.01352154,0.01900214,0.05496673
-2.84242121,0.08006490,0.00003345,0.00007454,0.00248072,0.00150845,0.01617496,0.02271599,0.06577094
-2.83641821,0.09513897,0.00004009,0.00008992,0.00293666,0.00178616,0.01922304,0.02697436,0.07817774
-2.83041521,0.11230379,0.00004774,0.00010816,0.00345266,0.00210058,0.02269582,0.03181749,0.09231035
-2.82441221,0.13169029,0.00005649,0.00012954,0.00403167,0.00245356,0.02662012,0.03728064,0.10827860
-2.81840920,0.15340633,0.00006643,0.00015436,0.00467580,0.00284641,0.03101815,0.04339227,0.12617357
-2.81240620,0.17752995,0.00007763,0.00018290,0.00538608,0.00327983,0.03590623,0.05017216,0.14606202
-2.80640320,0.20410263,0.00009015,0.00021546,0.00616232,0.00375376,0.04129332,0.05762949,0.16798084
-2.80040020,0.23312273,0.00010403,0.00025230,0.00700293,0.00426730,0.04717973,0.06576112,0.19193162
-2.79439720,0.26453948,0.00011931,0.00029364,0.00790477,0.00481859,0.05355585,0.07454988,0.21787560
-2.78839420,0.29824775,0.00013598,0.00033964,0.00886302,0.00540478,0.06040111,0.08396323,0.24572934
-2.78239120,0.33408405,0.00015403,0.00039043,0.00987115,0.00602196,0.06768312,0.09395220,0.27536129
-2.77638819,0.37182381,0.00017339,0.00044601,0.01092087,0.00666512,0.07535708,0.10445074,0.30658942
-2.77038519,0.41118044,0.00019398,0.00050633,0.01200221,0.00732826,0.08336558,0.11537560,0.33918035
-2.76438219,0.45180622,0.00021568,0.00057121,0.01310358,0.00800437,0.09163874,0.12662672,0.37284992
-2.75837919,0.49329528,0.00023833,0.00064034,0.01421198,0.00868556,0.10009475,0.13808818,0.40726548
-2.75237619,0.53518861,0.00026174,0.00071330,0.01531322,0.00936318,0.10864091,0.14962977,0.44204990
-2.74637319,0.57698124,0.00028568,0.00078954,0.01639217,0.01002803,0.11717499,0.16110914,0.47678733
-2.74037019,0.61813138,0.00030990,0.00086837,0.01743315,0.01067052,0.12558709,0.17237448,0.51103062
-2.73436718,0.65807135,0.00033410,0.00094896,0.01842026,0.01128092,0.13376182,0.18326771,0.54431023
-2.72836418,0.69622008,0.00035798,0.00103039,0.01933782,0.01184960,0.14158082,0.19362801,0.57614447
-2.72236118,0.73199667,0.00038119,0.00111160,0.02017076,0.01236726,0.14892552,0.20329569,0.60605064
-2.71635818,0.76483481,0.00040341,0.00119146,0.02090504,0.01282525,0.15568000,0.21211621,0.63355693
-2.71035518,0.79419725,0.00042428,0.00126876,0.02152802,0.01321570,0.16173404,0.21994420,0.65821449
-2.70435218,0.81959021,0.00044347,0.00134228,0.02202888,0.01353185,0.16698598,0.22664738,0.67960933
-2.69834917,0.84057683,0.00046065,0.00141077,0.02239886,0.01376820,0.17134552,0.23211019,0.69737361
-2.69234617,0.85678944,0.00047551,0.00147301,0.02263155,0.01392063,0.17473625,0.23623707,0.71119599
-2.68634317,0.86794002,0.00048779,0.00152787,0.02272308,0.01398658,0.17709783,0.23895513,0.72083042
-2.68034017,0.87382847,0.00049725,0.00157428,0.02267218,0.01396509,0.17838771,0.24021627,0.72610333
-2.67433717,0.87434851,0.00050371,0.00161133,0.02248023,0.01385681,0.17858242,0.23999854,0.72691865
-2.66833417,0.86949072,0.00050703,0.00163826,0.02215121,0.01366397,0.17767821,0.23830675,0.72326072
-2.66233117,0.85934286,0.00050714,0.00165450,0.02169152,0.01339033,0.17569122,0.23517230,0.71519473
-2.65632816,0.84408728,0.00050404,0.00165968,0.02110984,0.01304104,0.17265698,0.23065220,0.70286487
-2.65032516,0.82399563,0.00049776,0.00165368,0.02041679,0.01262247,0.16862940,0.22482744,0.68649018
-2.64432216,0.79942096,0.00048840,0.00163656,0.01962467,0.01214204,0.16367919,0.21780057,0.66635819
-2.63831916,0.77078769,0.00047615,0.00160865,0.01874707,0.01160799,0.15789190,0.20969278,0.64281674
-2.63231616,0.73857965,0.00046121,0.00157047,0.01779850,0.01102918,0.15136545,0.20064052,0.61626423
-2.62631316,0.70332678,0.00044384,0.00152275,0.01679400,0.01041480,0.14420747,0.19079174,0.58713859
-2.62031016,0.66559096,0.00042435,0.00146639,0.01574878,0.00977419,0.13653238,0.18030200,0.55590554
-2.61430715,0.62595141,0.00040307,0.00140244,0.01467782,0.00911658,0.12845846,0.16933044,0.52304645
-2.60830415,0.58499031,0.00038035,0.00133207,0.01359557,0.00845091,0.12010483,0.15803595,0.48904631
-2.60230115,0.54327896,0.00035654,0.00125652,0.01251563,0.00778560,0.11158864,0.14657342,0.45438212
-2.59629815,0.50136512,0.00033202,0.00117707,0.01145050,0.00712844,0.10302246,0.13509043,0.41951219
-2.59029515,0.45976174,0.00030713,0.00109502,0.01041140,0.00648645,0.09451188,0.12372430,0.38486665
-2.58429215,0.41893745,0.00028222,0.00101164,0.00940812,0.00586575,0.08615359,0.11259966,0.35083932
-2.57828914,0.37930902,0.00025760,0.00092811,0.00844888,0.00527157,0.07803377,0.10182655,0.31778126
-2.57228614,0.34123594,0.00023356,0.00084555,0.00754038,0.00470812,0.07022693,0.09149908,0.28599609
-2.56628314,0.30501709,0.00021033,0.00076497,0.00668771,0.00417869,0.06279520,0.08169474,0.25573703
-2.56028014,0.27088945,0.00018814,0.00068724,0.00589446,0.00368561,0.05578802,0.07247409,0.22720568
-2.55427714,0.23902879,0.00016716,0.00061310,0.00516281,0.00323034,0.04924227,0.06388116,0.20055244
-2.54827414,0.20955208,0.00014751,0.00054312,0.00449359,0.00281348,0.04318271,0.05594415,0.17587840
-2.54227114,0.18252132,0.00012929,0.00047777,0.00388650,0.00243495,0.03762273,0.04867654,0.15323846
-2.53626813,0.15794867,0.00011256,0.00041734,0.00334018,0.00209400,0.03256543,0.04207856,0.13264549
-2.53026513,0.13580237,0.00009733,0.00036200,0.00285246,0.00178933,0.02800479,0.03613879,0.11407527
-2.52426213,0.11601334,0.00008360,0.00031182,0.00242045,0.00151923,0.02392698,0.03083598,0.09747191
-2.51825913,0.09848204,0.00007133,0.00026674,0.00204076,0.00128164,0.02031185,0.02614086,0.08275355
-2.51225613,0.08308534,0.00006047,0.00022662,0.00170960,0.00107425,0.01713423,0.02201797,0.06981815
-2.50625313,0.06968325,0.00005094,0.00019126,0.00142299,0.00089460,0.01436539,0.01842745,0.05854901
-2.50025013,0.05812523,0.00004266,0.00016041,0.00117680,0.00074016,0.01197432,0.01532663,0.04882009
-2.49424712,0.04825591,0.00003555,0.00013378,0.00096694,0.00060840,0.00992887,0.01267156,0.04050077
-2.48824412,0.03992023,0.00002949,0.00011106,0.00078942,0.00049683,0.00819689,0.01041829,0.03346016
-2.48224112,0.03296779,0.00002441,0.00009196,0.00064039,0.00040307,0.00674707,0.00852396,0.02757066
-2.47623812,0.02725648,0.00002019,0.00007621,0.00051628,0.00032485,0.00554975,0.00694772,0.02271107
-2.47023512,0.02265539,0.00001677,0.00006356,0.00041376,0.00026010,0.00457754,0.00565141,0.01876889
-2.46423212,0.01904692,0.00001404,0.00005384,0.00032980,0.00020689,0.00380581,0.00460010,0.01564213
-2.45822911,0.01632831,0.00001195,0.00004694,0.00026172,0.00016349,0.00321304,0.00376241,0.01324045
-2.45222611,0.01441246,0.00001043,0.00004287,0.00020716,0.00012838,0.00278111,0.00311077,0.01148592
-2.44622311,0.01322834,0.00000942,0.00004172,0.00016407,0.00010019,0.00249543,0.00262141,0.01031312
-2.44022011,0.01272076,0.00000888,0.00004376,0.00013076,0.00007774,0.00234510,0.00227443,0.00966906
-2.43421711,0.01284994,0.00000878,0.00004942,0.00010586,0.00006003,0.00232293,0.00205361,0.00951257
-2.42821411,0.01359054,0.00000908,0.00005936,0.00008829,0.00004620,0.00242549,0.00194633,0.00981351
-2.42221111,0.01493060,0.00000978,0.00007449,0.00007733,0.00003553,0.00265309,0.00194333,0.01055175
-2.41620810,0.01687016,0.00001086,0.00009603,0.00007257,0.00002744,0.00300983,0.00203849,0.01171593
-2.41020510,0.01941978,0.00001231,0.00012556,0.00007390,0.00002146,0.00350364,0.00222866,0.01330206
-2.40420210,0.02259891,0.00001413,0.00016512,0.00008158,0.00001720,0.00414628,0.00251339,0.01531215
-2.39819910,0.02643424,0.00001632,0.00021723,0.00009621,0.00001439,0.00495346,0.00289477,0.01775265
-2.39219610,0.03095807,0.00001888,0.00028502,0.00011879,0.00001282,0.00594496,0.00337726,0.02063295
-2.38619310,0.03620666,0.00002181,0.00037232,0.00015072,0.00001236,0.00714474,0.00396752,0.02396394
-2.38019010,0.04221875,0.00002511,0.00048370,0.00019387,0.00001294,0.00858119,0.00467435,0.02775659
-2.37418709,0.04903418,0.00002877,0.00062464,0.00025058,0.00001455,0.01028728,0.00550853,0.03202070
-2.36818409,0.05669278,0.00003276,0.00080158,0.00032377,0.00001723,0.01230079,0.00648287,0.03676384
-2.36218109,0.06523344,0.00003708,0.00102199,0.00041691,0.00002107,0.01466456,0.00761212,0.04199046
-2.35617809,0.07469357,0.00004170,0.00129452,0.00053413,0.00002622,0.01742669,0.00891301,0.04770131
-2.35017509,0.08510878,0.00004656,0.00162896,0.00068017,0.00003287,0.02064068,0.01040425,0.05389312
-2.34417209,0.09651298,0.00005164,0.00203638,0.00086049,0.00004124,0.02436553,0.01210656,0.06055866
-2.33816908,0.10893884,0.00005686,0.00252903,0.00108119,0.00005161,0.02866579,0.01404271,0.06768708
-2.33216608,0.12241845,0.00006217,0.00312041,0.00134902,0.00006429,0.03361136,0.01623750,0.07526463
-2.32616308,0.13698443,0.00006748,0.00382511,0.00167131,0.00007964,0.03927729,0.01871773,0.08327563
-2.32016008,0.15267107,0.00007273,0.00465873,0.00205591,0.00009804,0.04574330,0.02151215,0.09170381
-2.31415708,0.16951570,0.00007783,0.00563769,0.00251100,0.00011989,0.05309309,0.02465130,0.10053374
-2.30815408,0.18756001,0.00008269,0.00677898,0.00304495,0.00014562,0.06141355,0.02816730,0.10975252
-2.30215108,0.20685132,0.00008722,0.00809990,0.00366608,0.00017567,0.07079360,0.03209360,0.11935137
-2.29614807,0.22744353,0.00009133,0.00961767,0.00438239,0.00021047,0.08132286,0.03646454,0.12932728
-2.29014507,0.24939775,0.00009496,0.01134911,0.00520127,0.00025043,0.09309022,0.04131493,0.13968442
-2.28414207,0.27278252,0.00009802,0.01331012,0.00612913,0.00029593,0.10618201,0.04667946,0.15043529
-2.27813907,0.29767336,0.00010045,0.01551530,0.00717101,0.00034732,0.12068023,0.05259204,0.16160149
-2.27213607,0.32415180,0.00010221,0.01797741,0.00833023,0.00040486,0.13666057,0.05908509,0.17321405
-2.26613307,0.35230370,0.00010325,0.02070696,0.00960794,0.00046874,0.15419038,0.06618874,0.18531326
-2.26013007,0.38221690,0.00010355,0.02371172,0.01100281,0.00053905,0.17332668,0.07393002,0.19794792
-2.25412706,0.41397836,0.00010311,0.02699629,0.01251066,0.00061578,0.19411421,0.08233197,0.21117404
-2.24812406,0.44767056,0.00010194,0.03056177,0.01412422,0.00069876,0.21658362,0.09141281,0.22505300
-2.24212106,0.48336765,0.00010006,0.03440541,0.01583287,0.00078772,0.24074968,0.10118513,0.23964931
-2.23611806,0.52113111,0.00009752,0.03852045,0.01762264,0.00088223,0.26660987,0.11165501,0.25502779
-2.23011506,0.56100523,0.00009436,0.04289591,0.01947617,0.00098172,0.29414296,0.12282135,0.27125059
-2.22411206,0.60301259,0.00009067,0.04751657,0.02137290,0.00108548,0.32330784,0.13467513,0.28837391
-2.21810905,0.64714944,0.00008651,0.05236299,0.02328934,0.00119268,0.35404257,0.14719875,0.30644465
-2.21210605,0.69338144,0.00008197,0.05741164,0.02519956,0.00130235,0.38626346,0.16036551,0.32549704
-2.20610305,0.74163949,0.00007715,0.06263509,0.02707565,0.00141345,0.41986434,0.17413903,0.34554948
-2.20010005,0.79181618,0.00007214,0.06800221,0.02888854,0.00152487,0.45471584,0.18847284,0.36660159
-2.19409705,0.84376259,0.00006703,0.07347851,0.03060867,0.00163545,0.49066474,0.20330998,0.38863162
-2.18809405,0.89728582,0.00006193,0.07902646,0.03220690,0.00174405,0.52753341,0.21858263,0.41159436
-2.18209105,0.95214721,0.00005693,0.08460580,0.03365540,0.00184955,0.56511928,0.23421196,0.43541957
-2.17608804,1.00806150,0.00005212,0.09017393,0.03492852,0.00195090,0.60319450,0.25010794,0.46001115
-2.17008504,1.06469694,0.00004760,0.09568628,0.03600369,0.00204717,0.64150574,0.26616946,0.48524693
-2.16408204,1.12167671,0.00004345,0.10109666,0.03686218,0.00213757,0.67977451,0.28228452,0.51097948
-2.15807904,1.17858160,0.00003976,0.10635765,0.03748979,0.00222152,0.71769783,0.29833086,0.53703762
-2.15207604,1.23495435,0.00003662,0.11142102,0.03787740,0.00229863,0.75494969,0.31417676,0.56322912
-2.14607304,1.29030567,0.00003410,0.11623816,0.03802132,0.00236879,0.79118336,0.32968240,0.58934426
-2.14007004,1.34412214,0.00003231,0.12076058,0.03792355,0.00243214,0.82603477,0.34470160,0.61516056
-2.13406703,1.39587601,0.00003133,0.12494049,0.03759171,0.00248913,0.85912700,0.35908405,0.64044851
-2.12806403,1.44503698,0.00003126,0.12873141,0.03703895,0.00254050,0.89007609,0.37267821,0.66497821
-2.12206103,1.49108568,0.00003221,0.13208894,0.03628355,0.00258731,0.91849814,0.38533454,0.68852702
-2.11605803,1.53352877,0.00003431,0.13497157,0.03534845,0.00263095,0.94401755,0.39690937,0.71088770
-2.11005503,1.57191505,0.00003767,0.13734154,0.03426055,0.00267307,0.96627637,0.40726902,0.73187706
-2.10405203,1.60585220,0.00004244,0.13916587,0.03305003,0.00271566,0.98494437,0.41629426,0.75134466
-2.09804902,1.63502345,0.00004877,0.14041726,0.03174952,0.00276093,0.99972962,0.42388477,0.76918122
-2.09204602,1.65920321,0.00005683,0.14107516,0.03039318,0.00281136,1.01038893,0.42996355,0.78532617
-2.08604302,1.67827105,0.00006677,0.14112658,0.02901592,0.00286959,1.01673791,0.43448093,0.79977414
-2.08004002,1.69222296,0.00007879,0.14056696,0.02765253,0.00293843,1.01865990,0.43741798,0.81257966
-2.07403702,1.70117908,0.00009306,0.13940078,0.02633688,0.00302076,1.01611337,0.43878917,0.82385978
-2.06803402,1.70538730,0.00010975,0.13764196,0.02510120,0.00311948,1.00913728,0.43864392,0.83379424
-2.06203102,1.70522184,0.00012901,0.13531401,0.02397549,0.00323744,0.99785393,0.43706702,0.84262282
-2.05602801,1.70117677,0.00015101,0.13244984,0.02298697,0.00337736,0.98246914,0.43417773,0.85063994
-2.05002501,1.69385416,0.00017586,0.12909132,0.02215965,0.00354174,0.96326928,0.43012748,0.85818627
-2.04402201,1.68394708,0.00020365,0.12528847,0.02151402,0.00373274,0.94061555,0.42509627,0.86563765
-2.03801901,1.67221797,0.00023442,0.12109831,0.02106683,0.00395218,0.91493518,0.41928777,0.87339175
-2.03201601,1.65947315,0.00026818,0.11658351,0.02083097,0.00420137,0.88671021,0.41292335,0.88185271
-2.02601301,1.64653442,0.00030488,0.11181076,0.02081542,0.00448106,0.85646405,0.40623522,0.89141462
-2.02001001,1.63420904,0.00034439,0.10684900,0.02102528,0.00479139,0.82474645,0.39945902,0.90244445
-2.01400700,1.62325948,0.00038654,0.10176759,0.02146188,0.00513182,0.79211755,0.39282611,0.91526531
-2.00800400,1.61437421,0.00043108,0.09663439,0.02212291,0.00550110,0.75913158,0.38655592,0.93014067
-2.00200100,1.60814106,0.00047771,0.09151404,0.02300259,0.00589724,0.72632103,0.38084867,0.94726057
-1.99599800,1.60502429,0.00052603,0.08646632,0.02409190,0.00631755,0.69418190,0.37587886,0.96673030
-1.98999500,1.60534650,0.00057561,0.08154475,0.02537881,0.00675861,0.66316064,0.37178963,0.98856220
-1.98399200,1.60927620,0.00062596,0.07679546,0.02684849,0.00721637,0.63364318,0.36868842,1.01267103
-1.97798899,1.61682142,0.00067653,0.07225642,0.02848358,0.00768619,0.60594670,0.36664385,1.03887312
-1.97198599,1.62782974,0.00072676,0.06795698,0.03026443,0.00816293,0.58031396,0.36568412,1.06688919
-1.96598299,1.64199449,0.00077603,0.06391775,0.03216934,0.00864107,0.55691067,0.36579679,1.09635103
-1.95997999,1.65886666,0.00082375,0.06015084,0.03417476,0.00911480,0.53582559,0.36692999,1.12681135
-1.95397699,1.67787194,0.00086931,0.05666036,0.03625560,0.00957815,0.51707335,0.36899486,1.15775655
-1.94797399,1.69833189,0.00091211,0.05344322,0.03838538,0.01002514,0.50059952,0.37186914,1.18862181
-1.94197099,1.71948829,0.00095162,0.05049010,0.04053650,0.01044986,0.48628779,0.37540170,1.21880782
-1.93596798,1.74052957,0.00098731,0.04778655,0.04268048,0.01084660,0.47396865,0.37941779,1.24769845
-1.92996498,1.76061813,0.00101872,0.04531423,0.04478821,0.01120998,0.46342921,0.38372480,1.27467874
-1.92396198,1.77891766,0.00104546,0.04305208,0.04683024,0.01153502,0.45442372,0.38811832,1.29915270
-1.91795898,1.79461948,0.00106722,0.04097756,0.04877709,0.01181723,0.44668436,0.39238832,1.32056011
-1.91195598,1.80696709,0.00108372,0.03906772,0.05059958,0.01205268,0.43993184,0.39632534,1.33839220
-1.90595298,1.81527837,0.00109482,0.03730020,0.05226924,0.01223805,0.43388561,0.39972631,1.35220564
-1.89994997,1.81896491,0.00110042,0.03565411,0.05375873,0.01237068,0.42827336,0.40240023,1.36163466
-1.89394697,1.81754826,0.00110050,0.03411066,0.05504230,0.01244857,0.42283945,0.40417328,1.36640115
-1.88794397,1.81067287,0.00109513,0.03265376,0.05609630,0.01247043,0.41735238,0.40489341,1.36632260
-1.88194097,1.79811555,0.00108445,0.03127030,0.05689971,0.01243569,0.41161099,0.40443445,1.36131785
-1.87593797,1.77979165,0.00106864,0.02995042,0.05743462,0.01234444,0.40544933,0.40269939,1.35141062
-1.86993497,1.75575779,0.00104797,0.02868752,0.05768677,0.01219750,0.39874029,0.39962301,1.33673076
-1.86393197,1.72621131,0.00102276,0.02747823,0.05764600,0.01199636,0.39139789,0.39517374,1.31751325
-1.85792896,1.69148638,0.00099336,0.02632220,0.05730662,0.01174318,0.38337822,0.38935465,1.29409491
-1.85192596,1.65204694,0.00096016,0.02522186,0.05666775,0.01144072,0.37467914,0.38220350,1.26690866
-1.84592296,1.60847646,0.00092360,0.02418206,0.05573349,0.01109236,0.36533870,0.37379194,1.23647551
-1.83991996,1.56146449,0.00088413,0.02320966,0.05451298,0.01070202,0.35543243,0.36422374,1.20339410
-1.83391696,1.51179034,0.00084221,0.02231313,0.05302032,0.01027410,0.34506943,0.35363203,1.16832777
-1.82791396,1.46030384,0.00079833,0.02150198,0.05127432,0.00981345,0.33438756,0.34217565,1.13198954
-1.82191096,1.40790361,0.00075296,0.02078633,0.04929813,0.00932525,0.32354760,0.33003467,1.09512475
-1.81590795,1.35551311,0.00070660,0.02017633,0.04711868,0.00881494,0.31272679,0.31740512,1.05849202
-1.80990495,1.30405507,0.00065970,0.01968163,0.04476605,0.00828815,0.30211171,0.30449314,1.02284273
-1.80390195,1.25442489,0.00061272,0.01931091,0.04227269,0.00775054,0.29189084,0.29150871,0.98889956
-1.79789895,1.20746377,0.00056610,0.01907128,0.03967262,0.00720778,0.28224700,0.27865909,0.95733478
-1.79189595,1.16393250,0.00052022,0.01896787,0.03700053,0.00666535,0.27334989,0.26614229,0.92874891
-1.78589295,1.12448678,0.00047546,0.01900333,0.03429091,0.00612852,0.26534903,0.25414089,0.90365073
-1.77988994,1.08965510,0.00043216,0.01917751,0.03157723,0.00560219,0.25836738,0.24281616,0.88243919
-1.77388694,1.05982006,0.00039060,0.01948712,0.02889115,0.00509085,0.25249588,0.23230306,0.86538835
-1.76788394,1.03520416,0.00035102,0.01992550,0.02626184,0.00459849,0.24778908,0.22270615,0.85263586
-1.76188094,1.01586062,0.00031362,0.02048259,0.02371538,0.00412854,0.24426224,0.21409657,0.84417577
-1.75587794,1.00166999,0.00027857,0.02114485,0.02127438,0.00368380,0.24188979,0.20651031,0.83985617
-1.74987494,0.99234282,0.00024596,0.02189549,0.01895765,0.00326651,0.24060550,0.19994778,0.83938193
-1.74387194,0.98742848,0.00021586,0.02271469,0.01678005,0.00287823,0.24030420,0.19437477,0.84232273
-1.73786893,0.98633002,0.00018828,0.02358000,0.01475247,0.00251995,0.24084508,0.18972463,0.84812620
-1.73186593,0.98832457,0.00016321,0.02446692,0.01288198,0.00219208,0.24205644,0.18590178,0.85613577
-1.72586293,0.99258859,0.00014059,0.02534947,0.01117201,0.00189448,0.24374171,0.18278610,0.86561271
-1.71985993,0.99822701,0.00012034,0.02620094,0.00962271,0.00162657,0.24568648,0.18023832,0.87576147
-1.71385693,1.00430500,0.00010235,0.02699466,0.00823130,0.00138732,0.24766628,0.17810591,0.88575740
-1.70785393,1.00988131,0.00008649,0.02770480,0.00699251,0.00117540,0.24945468,0.17622939,0.89477558
-1.70185093,1.01404144,0.00007261,0.02830717,0.00589907,0.00098919,0.25083152,0.17444860,0.90201971
-1.69584792,1.01592959,0.00006056,0.02878001,0.00494212,0.00082689,0.25159076,0.17260891,0.90674981
-1.68984492,1.01477779,0.00005017,0.02910464,0.00411169,0.00068656,0.25154770,0.17056684,0.90830741
-1.68384192,1.00993121,0.00004129,0.02926608,0.00339712,0.00056619,0.25054526,0.16819505,0.90613749
-1.67783892,1.00086849,0.00003376,0.02925350,0.00278741,0.00046378,0.24845902,0.16538649,0.89980589
-1.67183592,0.98721644,0.00002742,0.02906054,0.00227161,0.00037736,0.24520089,0.16205743,0.88901187
-1.66583292,0.96875860,0.00002213,0.02868545,0.00183902,0.00030504,0.24072127,0.15814951,0.87359517
-1.65982991,0.94543743,0.00001774,0.02813106,0.00147949,0.00024504,0.23500960,0.15363058,0.85353754
-1.65382691,0.91735041,0.00001414,0.02740464,0.00118360,0.00019573,0.22809339,0.14849450,0.82895877
-1.64782391,0.88474030,0.00001121,0.02651750,0.00094273,0.00015563,0.22003587,0.14275979,0.80010763
-1.64182091,0.84798041,0.00000885,0.02548458,0.00074927,0.00012341,0.21093230,0.13646752,0.76734841
-1.63581791,0.80755568,0.00000698,0.02432381,0.00059659,0.00009794,0.20090530,0.12967834,0.73114364
-1.62981491,0.76404060,0.00000553,0.02305551,0.00047917,0.00007828,0.19009939,0.12246897,0.69203417
-1.62381191,0.71807525,0.00000442,0.02170164,0.00039263,0.00006365,0.17867498,0.11492834,0.65061748
-1.61780890,0.67034050,0.00000362,0.02028507,0.00033373,0.00005348,0.16680224,0.10715347,0.60752531
-1.61180590,0.62153354,0.00000308,0.01882891,0.00030050,0.00004739,0.15465500,0.09924550,0.56340161
-1.60580290,0.57234483,0.00000280,0.01735579,0.00029222,0.00004521,0.14240495,0.09130579,0.51888177
-1.59979990,0.52343731,0.00000275,0.01588733,0.00030962,0.00004696,0.13021646,0.08343242,0.47457384
-1.59379690,0.47542856,0.00000295,0.01444360,0.00035491,0.00005293,0.11824208,0.07571717,0.43104253
-1.58779390,0.42887655,0.00000341,0.01304275,0.00043200,0.00006364,0.10661891,0.06824302,0.38879627
-1.58179090,0.38426908,0.00000417,0.01170072,0.00054667,0.00007989,0.09546591,0.06108227,0.34827768
-1.57578789,0.34201716,0.00000528,0.01043110,0.00070684,0.00010279,0.08488211,0.05429528,0.30985757
-1.56978489,0.30245208,0.00000680,0.00924507,0.00092281,0.00013383,0.07494583,0.04792981,0.27383227
-1.56378189,0.26582606,0.00000884,0.00815146,0.00120762,0.00017486,0.06571464,0.04202092,0.24042402
-1.55777889,0.23231585,0.00001150,0.00715691,0.00157734,0.00022820,0.05722618,0.03659136,0.20978424
-1.55177589,0.20202892,0.00001493,0.00626611,0.00205141,0.00029664,0.04949952,0.03165240,0.18199894
-1.54577289,0.17501159,0.00001928,0.00548202,0.00265301,0.00038354,0.04253707,0.02720495,0.15709598
-1.53976988,0.15125847,0.00002477,0.00480628,0.00340933,0.00049282,0.03632680,0.02324096,0.13505347
-1.53376688,0.13072263,0.00003160,0.00423946,0.00435185,0.00062901,0.03084468,0.01974491,0.11580892
-1.52776388,0.11332591,0.00004005,0.00378142,0.00551643,0.00079730,0.02605717,0.01669535,0.09926852
-1.52176088,0.09896882,0.00005041,0.00343165,0.00694339,0.00100352,0.02192369,0.01406650,0.08531616
-1.51575788,0.08753967,0.00006299,0.00318948,0.00867736,0.00125412,0.01839890,0.01182966,0.07382181
-1.50975488,0.07892247,0.00007816,0.00305437,0.01076691,0.00155611,0.01543486,0.00995456,0.06464895
