energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.28664332,1.94664962,0.60053822,0.35832358,0.69153991,0.15094444,0.09182808,0.41066309,0.47460030,0.00000000
-3.28064032,2.07851312,0.63693946,0.38488877,0.74252637,0.16078510,0.09679128,0.44217224,0.49963769,0.00000000
-3.27463732,2.20971065,0.67317174,0.41177168,0.79324543,0.17053130,0.10153567,0.47360358,0.52398513,0.00000000
-3.26863432,2.33878897,0.70888630,0.43868526,0.84303092,0.18007949,0.10601430,0.50454916,0.54741730,0.00000000
-3.26263132,2.46425456,0.74373473,0.46532591,0.89119918,0.18932463,0.11018347,0.53458713,0.56971236,0.00000000
-3.25662831,2.58460018,0.77737592,0.49137823,0.93706316,0.19816192,0.11400362,0.56329031,0.59065513,0.00000000
-3.25062531,2.69833577,0.80948455,0.51652110,0.97994828,0.20648894,0.11744016,0.59023574,0.61004094,0.00000000
-3.24462231,2.80402304,0.83976070,0.54043483,1.01920945,0.21420789,0.12046426,0.61501505,0.62767998,0.00000000
-3.23861931,2.90031262,0.86794029,0.56280926,1.05424883,0.22122797,0.12305351,0.63724527,0.64340226,0.00000000
-3.23261631,2.98598268,0.89380600,0.58335263,1.08453341,0.22746791,0.12519249,0.65657966,0.65706279,0.00000000
-3.22661331,3.05997732,0.91719796,0.60180054,1.10961188,0.23285832,0.12687320,0.67271816,0.66854710,0.00000000
-3.22061031,3.12144299,0.93802366,0.61792498,1.12912996,0.23734405,0.12809542,0.68541694,0.67777651,0.00000000
-3.21460730,3.16976125,0.95626634,0.63154264,1.14284333,0.24088621,0.12886683,0.69449669,0.68471302,0.00000000
-3.20860430,3.20457583,0.97199108,0.64252228,1.15062770,0.24346382,0.12920303,0.69984925,0.68936343,0.00000000
-3.20260130,3.22581240,0.98534805,0.65079051,1.15248527,0.24507501,0.12912733,0.70144212,0.69178232,0.00000000
-3.19659830,3.23368946,0.99657225,0.65633577,1.14854722,0.24573761,0.12867036,0.69932070,0.69207352,0.00000000
-3.19059530,3.22871930,1.00597925,0.65921004,1.13907197,0.24548913,0.12786946,0.69360802,0.69038992,0.00000000
-3.18459230,3.21169812,1.01395688,0.65952807,1.12443916,0.24438598,0.12676786,0.68450198,0.68693116,0.00000000
-3.17858929,3.18368527,1.02095259,0.65746414,1.10513942,0.24250205,0.12541358,0.67226999,0.68193936,0.00000000
-3.17258629,3.14597175,1.02745697,0.65324624,1.08176032,0.23992650,0.12385819,0.65724143,0.67569268,0.00000000
-3.16658329,3.10003906,1.03398368,0.64714785,1.05496902,0.23676102,0.12215536,0.63979792,0.66849686,0.00000000
-3.16058029,3.04750973,1.04104674,0.63947769,1.02549223,0.23311640,0.12035918,0.62036203,0.66067513,0.00000000
-3.15457729,2.99009145,1.04913597,0.63056789,0.99409433,0.22910883,0.11852248,0.59938473,0.65255667,0.00000000
-3.14857429,2.92951726,1.05869182,0.62076090,0.96155454,0.22485583,0.11669503,0.57733215,0.64446426,0.00000000
-3.14257129,2.86748428,1.07008086,0.61039603,0.92864389,0.22047212,0.11492177,0.55467206,0.63670153,0.00000000
-3.13656828,2.80559382,1.08357320,0.59979609,0.89610315,0.21606561,0.11324114,0.53186080,0.62954061,0.00000000
-3.13056528,2.74529557,1.09932316,0.58925476,0.86462224,0.21173359,0.11168363,0.50933093,0.62321066,0.00000000
-3.12456228,2.68783851,1.11735438,0.57902550,0.83482202,0.20755943,0.11027051,0.48748012,0.61788798,0.00000000
-3.11855928,2.63423079,1.13755050,0.56931234,0.80723909,0.20360990,0.10901296,0.46666169,0.61368822,0.00000000
-3.11255628,2.58521028,1.15965197,0.56026318,0.78231383,0.19993314,0.10791157,0.44717701,0.61066121,0.00000000
-3.10655328,2.54122736,1.18325963,0.55196585,0.76038210,0.19655755,0.10695624,0.42926988,0.60878864,0.00000000
-3.10055028,2.50244032,1.20784518,0.54444710,0.74167077,0.19349145,0.10612661,0.41312313,0.60798496,0.00000000
-3.09454727,2.46872365,1.23276820,0.53767460,0.72629676,0.19072368,0.10539291,0.39885726,0.60810128,0.00000000
-3.08854427,2.43968847,1.25729916,0.53156184,0.71426966,0.18822500,0.10471722,0.38653109,0.60893240,0.00000000
-3.08254127,2.41471394,1.28064751,0.52597555,0.70549745,0.18595026,0.10405522,0.37614432,0.61022649,0.00000000
-3.07653827,2.39298794,1.30199356,0.52074531,0.69979500,0.18384116,0.10335813,0.36764160,0.61169693,0.00000000
-3.07053527,2.37355492,1.32052272,0.51567483,0.69689488,0.18182958,0.10257494,0.36091807,0.61303599,0.00000000
-3.06453227,2.35536831,1.33546036,0.51055421,0.69645983,0.17984113,0.10165481,0.35582588,0.61392937,0.00000000
-3.05852926,2.33734517,1.34610579,0.50517264,0.69809668,0.17779892,0.10054934,0.35218158,0.61407114,0.00000000
-3.05252626,2.31842019,1.35186348,0.49933083,0.70137093,0.17562729,0.09921489,0.34977394,0.61317818,0.00000000
-3.04652326,2.29759680,1.35227020,0.49285250,0.70582171,0.17325529,0.09761456,0.34837205,0.61100355,0.00000000
-3.04052026,2.27399300,1.34701653,0.48559449,0.71097656,0.17061992,0.09571989,0.34773339,0.60734811,0.00000000
-3.03451726,2.24688003,1.33596191,0.47745488,0.71636578,0.16766873,0.09351220,0.34761163,0.60206977,0.00000000
-3.02851426,2.21571256,1.31914236,0.46837888,0.72153594,0.16436204,0.09098338,0.34776409,0.59509013,0.00000000
-3.02251126,2.18014923,1.29677068,0.45836214,0.72606214,0.16067438,0.08813630,0.34795852,0.58639816,0.00000000
-3.01650825,2.14006324,1.26922902,0.44745151,0.72955906,0.15659532,0.08498463,0.34797919,0.57605076,0.00000000
-3.01050525,2.09554295,1.23705447,0.43574323,0.73169024,0.15212969,0.08155223,0.34763210,0.56417039,0.00000000
-3.00450225,2.04688296,1.20091829,0.42337871,0.73217568,0.14729709,0.07787209,0.34674934,0.55093978,0.00000000
-2.99849925,1.99456667,1.16159987,0.41053825,0.73079752,0.14213093,0.07398489,0.34519242,0.53659425,0.00000000
-2.99249625,1.93924159,1.11995689,0.39743301,0.72740372,0.13667696,0.06993735,0.34285451,0.52141190,0.00000000
-2.98649325,1.88168876,1.07689299,0.38429569,0.72190966,0.13099139,0.06578028,0.33966184,0.50570226,0.00000000
-2.98049025,1.82278824,1.03332444,0.37137051,0.71429781,0.12513883,0.06156664,0.33557388,0.48979400,0.00000000
-2.97448724,1.76348226,0.99014765,0.35890282,0.70461535,0.11919002,0.05734956,0.33058273,0.47402216,0.00000000
-2.96848424,1.70473777,0.94820851,0.34712901,0.69297002,0.11321953,0.05318045,0.32471153,0.45871561,0.00000000
-2.96248124,1.64751032,0.90827523,0.33626703,0.67952425,0.10730346,0.04910736,0.31801214,0.44418522,0.00000000
-2.95647824,1.59271039,0.87101552,0.32650808,0.66448800,0.10151738,0.04517353,0.31056217,0.43071319,0.00000000
-2.95047524,1.54117390,0.83697900,0.31800966,0.64811040,0.09593441,0.04141625,0.30246142,0.41854402,0.00000000
-2.94447224,1.49363751,0.80658531,0.31089032,0.63067066,0.09062351,0.03786606,0.29382809,0.40787733,0.00000000
-2.93846923,1.45071975,0.78011820,0.30522625,0.61246861,0.08564820,0.03454628,0.28479467,0.39886283,0.00000000
-2.93246623,1.41290828,0.75772544,0.30104980,0.59381519,0.08106543,0.03147287,0.27550387,0.39159748,0.00000000
-2.92646323,1.38055325,0.73942433,0.29834986,0.57502325,0.07692488,0.02865463,0.26610462,0.38612485,0.00000000
-2.92046023,1.35386685,0.72511210,0.29707404,0.55639904,0.07326846,0.02609358,0.25674825,0.38243666,0.00000000
-2.91445723,1.33292826,0.71458047,0.29713246,0.53823469,0.07013014,0.02378569,0.24758508,0.38047614,0.00000000
-2.90845423,1.31769350,0.70753343,0.29840292,0.52080177,0.06753588,0.02172167,0.23876125,0.38014313,0.00000000
-2.90245123,1.30800912,0.70360721,0.30073707,0.50434614,0.06550390,0.01988794,0.23041607,0.38130048,0.00000000
-2.89644822,1.30362872,0.70239133,0.30396739,0.48908424,0.06404487,0.01826762,0.22267969,0.38378147,0.00000000
-2.89044522,1.30423115,0.70344967,0.30791447,0.47520051,0.06316231,0.01684158,0.21567114,0.38739770,0.00000000
-2.88444222,1.30943916,0.70634058,0.31239437,0.46284617,0.06285292,0.01558936,0.20949666,0.39194726,0.00000000
-2.87843922,1.31883749,0.71063501,0.31722560,0.45213888,0.06310697,0.01449012,0.20424830,0.39722263,0.00000000
-2.87243622,1.33198915,0.71593209,0.32223551,0.44316327,0.06390851,0.01352341,0.20000262,0.40301800,0.00000000
-2.86643322,1.34844938,0.72187143,0.32726565,0.43597194,0.06523564,0.01266980,0.19681949,0.40913575,0.00000000
-2.86043022,1.36777626,0.72814178,0.33217617,0.43058686,0.06706060,0.01191144,0.19474096,0.41539173,0.00000000
-2.85442721,1.38953785,0.73448598,0.33684871,0.42700070,0.06934985,0.01123235,0.19379013,0.42161928,0.00000000
-2.84842421,1.41331567,0.74070214,0.34118812,0.42517820,0.07206405,0.01061873,0.19397000,0.42767186,0.00000000
-2.84242121,1.43870462,0.74664135,0.34512262,0.42505723,0.07515806,0.01005896,0.19526250,0.43342420,0.00000000
-2.83641821,1.46530987,0.75220242,0.34860280,0.42654953,0.07858095,0.00954362,0.19762748,0.43877220,0.00000000
-2.83041521,1.49274132,0.75732407,0.35159933,0.42954132,0.08227608,0.00906536,0.20100216,0.44363161,0.00000000
-2.82441221,1.52060657,0.76197558,0.35409978,0.43389362,0.08618131,0.00861866,0.20530073,0.44793577,0.00000000
-2.81840920,1.54850332,0.76614631,0.35610469,0.43944261,0.09022943,0.00819961,0.21041457,0.45163266,0.00000000
-2.81240620,1.57601232,0.76983531,0.35762325,0.44600017,0.09434874,0.00780562,0.21621304,0.45468160,0.00000000
-2.80640320,1.60269189,0.77304146,0.35866887,0.45335480,0.09846394,0.00743511,0.22254497,0.45704991,0.00000000
-2.80040020,1.62807494,0.77575517,0.35925488,0.46127323,0.10249727,0.00708723,0.22924093,0.45870985,0.00000000
-2.79439720,1.65166923,0.77795201,0.35939086,0.46950273,0.10636997,0.00676162,0.23611639,0.45963609,0.00000000
-2.78839420,1.67296152,0.77958890,0.35907953,0.47777455,0.11000393,0.00645818,0.24297558,0.45980401,0.00000000
-2.78239120,1.69142566,0.78060315,0.35831478,0.48580831,0.11332362,0.00617694,0.24961617,0.45918894,0.00000000
-2.77638819,1.70653472,0.78091432,0.35708060,0.49331753,0.11625811,0.00591790,0.25583459,0.45776652,0.00000000
-2.77038519,1.71777678,0.78042897,0.35535122,0.50001613,0.11874323,0.00568101,0.26143169,0.45551407,0.00000000
-2.76438219,1.72467358,0.77904792,0.35309242,0.50562581,0.12072370,0.00546617,0.26621878,0.45241295,0.00000000
-2.75837919,1.72680119,0.77667565,0.35026374,0.50988400,0.12215507,0.00527329,0.27002355,0.44845184,0.00000000
-2.75237619,1.72381162,0.77323107,0.34682169,0.51255210,0.12300562,0.00510237,0.27269583,0.44363052,0.00000000
-2.74637319,1.71545405,0.76865926,0.34272350,0.51342375,0.12325773,0.00495368,0.27411280,0.43796410,0.00000000
-2.74037019,1.70159439,0.76294310,0.33793137,0.51233248,0.12290907,0.00482791,0.27418346,0.43148721,0.00000000
-2.73436718,1.68223204,0.75611426,0.33241676,0.50915876,0.12197318,0.00472636,0.27285216,0.42425791,0.00000000
-2.72836418,1.65751267,0.74826267,0.32616456,0.50383572,0.12047959,0.00465114,0.27010105,0.41636102,0.00000000
-2.72236118,1.62773615,0.73954389,0.31917680,0.49635344,0.11847347,0.00460538,0.26595130,0.40791055,0.00000000
-2.71635818,1.59335904,0.73018370,0.31147574,0.48676154,0.11601464,0.00459343,0.26046306,0.39905100,0.00000000
-2.71035518,1.55499129,0.72047967,0.30310602,0.47516990,0.11317622,0.00462100,0.25373423,0.38995740,0.00000000
-2.70435218,1.51338722,0.71079929,0.29413589,0.46174745,0.11004274,0.00469531,0.24589806,0.38083395,0.00000000
-2.69834917,1.46943089,0.70157466,0.28465732,0.44671900,0.10670795,0.00482522,0.23711973,0.37191126,0.00000000
-2.69234617,1.42411675,0.69329378,0.27478505,0.43036040,0.10327237,0.00502121,0.22759210,0.36344222,0.00000000
-2.68634317,1.37852611,0.68648877,0.26465462,0.41299200,0.09984063,0.00529546,0.21753080,0.35569669,0.00000000
-2.68034017,1.33380050,0.68172126,0.25441946,0.39497088,0.09651881,0.00566170,0.20716890,0.34895505,0.00000000
-2.67433717,1.29111312,0.67956565,0.24424724,0.37668192,0.09341175,0.00613512,0.19675136,0.34350105,0.00000000
-2.66833417,1.25163927,0.68059070,0.23431559,0.35852831,0.09062058,0.00673211,0.18652947,0.33961399,0.00000000
-2.66233117,1.21652697,0.68534012,0.22480743,0.34092153,0.08824033,0.00746999,0.17675543,0.33756068,0.00000000
-2.65632816,1.18686866,0.69431304,0.21590614,0.32427135,0.08635792,0.00836661,0.16767724,0.33758734,0.00000000
-2.65032516,1.16367474,0.70794473,0.20779061,0.30897599,0.08505038,0.00943985,0.15953391,0.33991180,0.00000000
-2.64432216,1.14784960,0.72658860,0.20063058,0.29541266,0.08438339,0.01070711,0.15255120,0.34471616,0.00000000
-2.63831916,1.14017057,0.75049983,0.19458211,0.28392884,0.08441014,0.01218465,0.14693770,0.35214012,0.00000000
-2.63231616,1.14126990,0.77982132,0.18978358,0.27483418,0.08517048,0.01388690,0.14288135,0.36227525,0.00000000
-2.62631316,1.15161993,0.81457242,0.18635202,0.26839339,0.08669035,0.01582575,0.14054637,0.37516023,0.00000000
-2.62031016,1.17152136,0.85464075,0.18438003,0.26481994,0.08898136,0.01800973,0.14007045,0.39077720,0.00000000
-2.61430715,1.20109442,0.89977755,0.18393321,0.26427083,0.09204070,0.02044331,0.14156215,0.40904936,0.00000000
-2.60830415,1.24027283,0.94959657,0.18504806,0.26684230,0.09585106,0.02312610,0.14509855,0.42983978,0.00000000
-2.60230115,1.28880033,1.00357672,0.18773050,0.27256654,0.10038077,0.02605224,0.15072300,0.45295149,0.00000000
-2.59629815,1.34622976,1.06106846,0.19195478,0.28140954,0.10558405,0.02920978,0.15844309,0.47812891,0.00000000
-2.59029515,1.41192463,1.12130376,0.19766302,0.29326999,0.11140132,0.03258026,0.16822876,0.50506053,0.00000000
-2.58429215,1.48506332,1.18340959,0.20476523,0.30797934,0.11775972,0.03613843,0.18001075,0.53338292,0.00000000
-2.57828914,1.56464611,1.24642444,0.21313988,0.32530322,0.12457373,0.03985223,0.19367942,0.56268604,0.00000000
-2.57228614,1.64950535,1.30931776,0.22263509,0.34494408,0.13174602,0.04368290,0.20908412,0.59251971,0.00000000
-2.56628314,1.73831911,1.37101169,0.23307040,0.36654536,0.13916844,0.04758543,0.22603332,0.62240135,0.00000000
-2.56028014,1.82962861,1.43040470,0.24423936,0.38969709,0.14672344,0.05150920,0.24429555,0.65182475,0.00000000
-2.55427714,1.92185982,1.48639645,0.25591265,0.41394305,0.15428560,0.05539892,0.26360150,0.68026984,0.00000000
-2.54827414,2.01334919,1.53791328,0.26784213,0.43878945,0.16172364,0.05919580,0.28364716,0.70721329,0.00000000
-2.54227114,2.10237361,1.58393371,0.27976546,0.46371499,0.16890266,0.06283886,0.30409839,0.73213968,0.00000000
-2.53626813,2.18718431,1.62351316,0.29141155,0.48818222,0.17568674,0.06626654,0.32459662,0.75455308,0.00000000
-2.53026513,2.26604406,1.65580712,0.30250651,0.51164995,0.18194175,0.06941831,0.34476591,0.77398866,0.00000000
-2.52426213,2.33726697,1.68009228,0.31278014,0.53358633,0.18753843,0.07223637,0.36422109,0.79002409,0.00000000
-2.51825913,2.39925967,1.69578474,0.32197264,0.55348229,0.19235553,0.07466741,0.38257685,0.80229024,0.00000000
-2.51225613,2.45056265,1.70245473,0.32984149,0.57086489,0.19628300,0.07666420,0.39945744,0.81048099,0.00000000
-2.50625313,2.48989010,1.69983746,0.33616806,0.58531008,0.19922498,0.07818707,0.41450673,0.81436161,0.00000000
-2.50025013,2.51616681,1.68783959,0.34076389,0.59645428,0.20110269,0.07920520,0.42739815,0.81377550,0.00000000
-2.49424712,2.52856039,1.66654106,0.34347619,0.60400457,0.20185677,0.07969759,0.43784419,0.80864886,0.00000000
-2.48824412,2.52650729,1.63619222,0.34419239,0.60774667,0.20144927,0.07965379,0.44560497,0.79899318,0.00000000
-2.48224112,2.50973135,1.59720633,0.34284358,0.60755074,0.19986494,0.07907421,0.45049554,0.78490531,0.00000000
-2.47623812,2.47825378,1.55014763,0.33940652,0.60337441,0.19711191,0.07797010,0.45239152,0.76656505,0.00000000
-2.47023512,2.43239395,1.49571534,0.33390418,0.59526304,0.19322159,0.07636319,0.45123281,0.74423031,0.00000000
-2.46423212,2.37276061,1.43472425,0.32640481,0.58334720,0.18824783,0.07428494,0.44702526,0.71822999,0.00000000
-2.45822911,2.30023387,1.36808247,0.31701947,0.56783733,0.18226542,0.07177551,0.43984003,0.68895480,0.00000000
-2.45222611,2.21593855,1.29676720,0.30589812,0.54901595,0.17536782,0.06888248,0.42981084,0.65684634,0.00000000
-2.44622311,2.12120985,1.22179932,0.29322457,0.52722773,0.16766439,0.06565930,0.41712912,0.62238490,0.00000000
-2.44022011,2.01755289,1.14421768,0.27921028,0.50286773,0.15927712,0.06216372,0.40203731,0.58607642,0.00000000
-2.43421711,1.90659780,1.06505406,0.26408757,0.47636856,0.15033706,0.05845598,0.38482063,0.54843903,0.00000000
-2.42821411,1.79005208,0.98530947,0.24810226,0.44818677,0.14098054,0.05459718,0.36579766,0.50998981,0.00000000
-2.42221111,1.66965253,0.90593267,0.23150624,0.41878916,0.13134537,0.05064759,0.34531018,0.47123217,0.00000000
-2.41620810,1.54711826,0.82780144,0.21455024,0.38863957,0.12156723,0.04666513,0.32371269,0.43264427,0.00000000
-2.41020510,1.42410693,0.75170715,0.19747700,0.35818656,0.11177624,0.04270408,0.30136208,0.39466890,0.00000000
-2.40420210,1.30217553,0.67834292,0.18051520,0.32785249,0.10209399,0.03881389,0.27860781,0.35770514,0.00000000
-2.39819910,1.18274713,0.60829552,0.16387431,0.29802423,0.09263099,0.03503835,0.25578299,0.32210189,0.00000000
-2.39219610,1.06708437,0.54204109,0.14774045,0.26904591,0.08348469,0.03141497,0.23319670,0.28815347,0.00000000
-2.38619310,0.95627036,0.47994440,0.13227342,0.24121365,0.07473811,0.02797460,0.21112766,0.25609730,0.00000000
-2.38019010,0.85119703,0.42226152,0.11760489,0.21477237,0.06645901,0.02474132,0.18981952,0.22611352,0.00000000
-2.37418709,0.75256085,0.36914538,0.10383773,0.18991471,0.05869964,0.02173258,0.16947771,0.19832641,0.00000000
-2.36818409,0.66086524,0.32065383,0.09104631,0.16678168,0.05149706,0.01895950,0.15026795,0.17280744,0.00000000
-2.36218109,0.57642916,0.27675961,0.07927783,0.14546504,0.04487384,0.01642734,0.13231617,0.14957958,0.00000000
-2.35617809,0.49940065,0.23736174,0.06855433,0.12601102,0.03883924,0.01413610,0.11570988,0.12862268,0.00000000
-2.35017509,0.42977443,0.20229777,0.05887536,0.10842510,0.03339056,0.01208125,0.10050059,0.10987953,0.00000000
-2.34417209,0.36741235,0.17135632,0.05022102,0.09267754,0.02851485,0.01025442,0.08670724,0.09326233,0.00000000
-2.33816908,0.31206556,0.14428954,0.04255533,0.07870936,0.02419061,0.00864421,0.07432026,0.07865929,0.00000000
-2.33216608,0.26339746,0.12082504,0.03582960,0.06643852,0.02038959,0.00723689,0.06330612,0.06594110,0.00000000
-2.32616308,0.22100629,0.10067694,0.02998581,0.05576594,0.01707858,0.00601712,0.05361205,0.05496706,0.00000000
-2.32016008,0.18444674,0.08355585,0.02495977,0.04658134,0.01422102,0.00496859,0.04517082,0.04559071,0.00000000
-2.31415708,0.15324988,0.06917764,0.02068411,0.03876850,0.01177858,0.00407457,0.03790534,0.03766480,0.00000000
-2.30815408,0.12694088,0.05727075,0.01709078,0.03221002,0.00971245,0.00331844,0.03173288,0.03104560,0.00000000
-2.30215108,0.10505433,0.04758217,0.01411332,0.02679135,0.00798456,0.00268402,0.02656898,0.02559643,0.00000000
-2.29614807,0.08714681,0.03988205,0.01168865,0.02240418,0.00655845,0.00215593,0.02233074,0.02119045,0.00000000
-2.29014507,0.07280690,0.03396698,0.00975850,0.01894902,0.00540008,0.00171981,0.01893965,0.01771269,0.00000000
-2.28414207,0.06166246,0.02966198,0.00827038,0.01633720,0.00447831,0.00136244,0.01632372,0.01506145,0.00000000
-2.27813907,0.05338549,0.02682145,0.00717829,0.01449205,0.00376527,0.00107188,0.01441916,0.01314902,0.00000000
-2.27213607,0.04769465,0.02532902,0.00644302,0.01334961,0.00323657,0.00083746,0.01317140,0.01190186,0.00000000
-2.26613307,0.04435574,0.02509647,0.00603215,0.01285862,0.00287128,0.00064979,0.01253560,0.01126027,0.00000000
-2.26013007,0.04318033,0.02606188,0.00591989,0.01298016,0.00265190,0.00050068,0.01247667,0.01117767,0.00000000
-2.25412706,0.04402283,0.02818698,0.00608653,0.01368669,0.00256409,0.00038312,0.01296885,0.01161943,0.00000000
-2.24812406,0.04677615,0.03145393,0.00651786,0.01496080,0.00259646,0.00029113,0.01399483,0.01256151,0.00000000
-2.24212106,0.05136630,0.03586144,0.00720433,0.01679359,0.00274015,0.00021969,0.01554454,0.01398874,0.00000000
-2.23611806,0.05774597,0.04142051,0.00814014,0.01918271,0.00298847,0.00016463,0.01761368,0.01589293,0.00000000
-2.23011506,0.06588754,0.04814967,0.00932223,0.02213027,0.00333642,0.00012252,0.02020187,0.01827089,0.00000000
-2.22411206,0.07577543,0.05607000,0.01074913,0.02564051,0.00378025,0.00009054,0.02331073,0.02112222,0.00000000
-2.21810905,0.08739833,0.06519992,0.01241991,0.02971739,0.00431699,0.00006645,0.02694178,0.02444716,0.00000000
-2.21210605,0.10074120,0.07554989,0.01433299,0.03436211,0.00494395,0.00004843,0.03109427,0.02824438,0.00000000
-2.20610305,0.11577757,0.08711725,0.01648508,0.03957072,0.00565830,0.00003506,0.03576300,0.03250883,0.00000000
-2.20010005,0.13246222,0.09988125,0.01887008,0.04533183,0.00645662,0.00002521,0.04093632,0.03722974,0.00000000
-2.19409705,0.15072455,0.11379860,0.02147818,0.05162452,0.00733454,0.00001801,0.04659422,0.04238880,0.00000000
-2.18809405,0.17046296,0.12879962,0.02429504,0.05841661,0.00828640,0.00001279,0.05270675,0.04795863,0.00000000
-2.18209105,0.19154050,0.14478522,0.02730114,0.06566328,0.00930503,0.00000904,0.05923281,0.05390159,0.00000000
-2.17608804,0.21378197,0.16162497,0.03047142,0.07330627,0.01038152,0.00000639,0.06611933,0.06016902,0.00000000
-2.17008504,0.23697288,0.17915637,0.03377503,0.08127359,0.01150522,0.00000454,0.07330110,0.06670097,0.00000000
-2.16408204,0.26086032,0.19718550,0.03717550,0.08948000,0.01266367,0.00000328,0.08070105,0.07342645,0.00000000
-2.15807904,0.28515591,0.21548910,0.04063111,0.09782804,0.01384282,0.00000248,0.08823131,0.08026434,0.00000000
-2.15207604,0.30954096,0.23381821,0.04409559,0.10620999,0.01502721,0.00000203,0.09579483,0.08712478,0.00000000
-2.14607304,0.33367373,0.25190325,0.04751911,0.11451040,0.01620036,0.00000188,0.10328773,0.09391129,0.00000000
-2.14007004,0.35719865,0.26946054,0.05084952,0.12260938,0.01734518,0.00000202,0.11060219,0.10052337,0.00000000
-2.13406703,0.37975742,0.28620004,0.05403393,0.13038652,0.01844457,0.00000244,0.11762998,0.10685964,0.00000000
-2.12806403,0.40100151,0.30183398,0.05702035,0.13772525,0.01948196,0.00000320,0.12426634,0.11282135,0.00000000
-2.12206103,0.42060577,0.31608637,0.05975961,0.14451766,0.02044206,0.00000439,0.13041426,0.11831630,0.00000000
-2.11605803,0.43828262,0.32870268,0.06220724,0.15066946,0.02131152,0.00000612,0.13598890,0.12326286,0.00000000
-2.11005503,0.45379633,0.33945961,0.06432547,0.15610498,0.02207966,0.00000857,0.14092197,0.12759403,0.00000000
-2.10405203,0.46697685,0.34817438,0.06608505,0.16077201,0.02273916,0.00001200,0.14516600,0.13126148,0.00000000
-2.09804902,0.47773257,0.35471329,0.06746702,0.16464625,0.02328668,0.00001672,0.14869820,0.13423924,0.00000000
-2.09204602,0.48606155,0.35899908,0.06846421,0.16773524,0.02372348,0.00002315,0.15152377,0.13652705,0.00000000
-2.08604302,0.49206074,0.36101691,0.06908245,0.17008153,0.02405585,0.00003185,0.15367854,0.13815315,0.00000000
-2.08004002,0.49593269,0.36081858,0.06934153,0.17176489,0.02429545,0.00004352,0.15523075,0.13917642,0.00000000
-2.07403702,0.49798949,0.35852504,0.06927570,0.17290367,0.02445955,0.00005903,0.15628185,0.13968789,0.00000000
-2.06803402,0.49865375,0.35432686,0.06893381,0.17365482,0.02457109,0.00007951,0.15696630,0.13981127,0.00000000
-2.06203102,0.49845623,0.34848289,0.06837908,0.17421293,0.02465852,0.00010632,0.15745022,0.13970284,0.00000000
-2.05602801,0.49803044,0.34131698,0.06768837,0.17480791,0.02475559,0.00014116,0.15792896,0.13955031,0.00000000
-2.05002501,0.49810390,0.33321307,0.06695118,0.17570152,0.02490085,0.00018608,0.15862357,0.13957095,0.00000000
-2.04402201,0.49948631,0.32460874,0.06626820,0.17718277,0.02513709,0.00024353,0.15977624,0.14000876,0.00000000
-2.03801901,0.50305492,0.31598740,0.06574952,0.17956207,0.02551054,0.00031643,0.16164477,0.14113090,0.00000000
-2.03201601,0.50973705,0.30786949,0.06551255,0.18316451,0.02606995,0.00040820,0.16449615,0.14322328,0.00000000
-2.02601301,0.52049027,0.30080270,0.06567971,0.18832210,0.02686555,0.00052283,0.16859948,0.14658540,0.00000000
-2.02001001,0.53628042,0.29535159,0.06637578,0.19536533,0.02794786,0.00066485,0.17421829,0.15152448,0.00000000
-2.01400700,0.55805783,0.29208661,0.06772518,0.20461398,0.02936639,0.00083939,0.18160249,0.15834895,0.00000000
-2.00800400,0.58673208,0.29157284,0.06984895,0.21636758,0.03116829,0.00105219,0.19098010,0.16736125,0.00000000
-2.00200100,0.62314572,0.29435831,0.07286175,0.23089558,0.03339685,0.00130951,0.20254898,0.17885020,0.00000000
-1.99599800,0.66804749,0.30096218,0.07686862,0.24842745,0.03609011,0.00161812,0.21646884,0.19308274,0.00000000
-1.98999500,0.72206541,0.31186270,0.08196182,0.26914304,0.03927929,0.00198520,0.23285367,0.21029549,0.00000000
-1.98399200,0.78568042,0.32748511,0.08821758,0.29316335,0.04298738,0.00241820,0.25176490,0.23068599,0.00000000
-1.97798899,0.85920135,0.34818946,0.09569301,0.32054218,0.04722777,0.00292467,0.27320553,0.25440395,0.00000000
-1.97198599,0.94274181,0.37425865,0.10442308,0.35125873,0.05200298,0.00351208,0.29711544,0.28154271,0.00000000
-1.96598299,1.03619998,0.40588674,0.11441790,0.38521169,0.05730357,0.00418755,0.32336817,0.31213119,0.00000000
-1.95997999,1.13924214,0.44316793,0.12566025,0.42221506,0.06310729,0.00495758,0.35176938,0.34612663,0.00000000
-1.95397699,1.25129099,0.48608650,0.13810365,0.46199588,0.06937850,0.00582775,0.38205711,0.38340849,0.00000000
-1.94797399,1.37151952,0.53450824,0.15167097,0.50419442,0.07606791,0.00680238,0.41390412,0.42377389,0.00000000
-1.94197099,1.49885148,0.58817381,0.16625369,0.54836676,0.08311274,0.00788424,0.44692225,0.46693498,0.00000000
-1.93596798,1.63196908,0.64669463,0.18171203,0.59399009,0.09043726,0.00907422,0.48066895,0.51251855,0.00000000
-1.92996498,1.76932858,0.70955188,0.19787595,0.64047081,0.09795377,0.01037105,0.51465591,0.56006827,0.00000000
-1.92396198,1.90918401,0.77609913,0.21454712,0.68715527,0.10556408,0.01177104,0.54835949,0.60904982,0.00000000
