energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.02251126,1.75344883,0.00048150,0.19649027,0.11112690,0.02110845,0.85667515,0.25602153,0.65260291
-3.01650825,1.78826735,0.00048940,0.19832949,0.10267782,0.02129196,0.87307433,0.25776321,0.67479810
-3.01050525,1.82205231,0.00049694,0.20024502,0.09497953,0.02144640,0.88915022,0.25965640,0.69576827
-3.00450225,1.85338349,0.00050350,0.20208656,0.08800221,0.02155869,0.90420273,0.26151052,0.71494704
-2.99849925,1.88086310,0.00050854,0.20370309,0.08170501,0.02161627,0.91753905,0.26313343,0.73178891
-2.99249625,1.90316066,0.00051161,0.20494780,0.07603835,0.02160760,0.92849581,0.26433790,0.74578634
-2.98649325,1.91905712,0.00051233,0.20568298,0.07094637,0.02152262,0.93646076,0.26494813,0.75648640
-2.98049025,1.92748605,0.00051045,0.20578466,0.06636957,0.02135313,0.94089333,0.26480598,0.76350592
-2.97448724,1.92757043,0.00050579,0.20514691,0.06224733,0.02109314,0.94134296,0.26377666,0.76654480
-2.96848424,1.91865333,0.00049828,0.20368535,0.05852042,0.02073907,0.93746457,0.26175371,0.76539668
-2.96248124,1.90032117,0.00048794,0.20134001,0.05513326,0.02028995,0.92903052,0.25866294,0.75995677
-2.95647824,1.87241887,0.00047488,0.19807728,0.05203590,0.01974740,0.91593847,0.25446540,0.75022626
-2.95047524,1.83505624,0.00045928,0.19389089,0.04918575,0.01911560,0.89821511,0.24915909,0.73631348
-2.94447224,1.78860578,0.00044139,0.18880194,0.04654887,0.01840114,0.87601544,0.24277949,0.71843166
-2.93846923,1.73369202,0.00042153,0.18285803,0.04410096,0.01761273,0.84961807,0.23539894,0.69689349
-2.93246623,1.67117345,0.00040006,0.17613147,0.04182798,0.01676098,0.81941658,0.22712501,0.67210293
-2.92646323,1.60211793,0.00037736,0.16871684,0.03972641,0.01585795,0.78590776,0.21809782,0.64454464
-2.92046023,1.52777301,0.00035386,0.16072786,0.03780324,0.01491682,0.74967711,0.20848674,0.61477158
-2.91445723,1.44953268,0.00032998,0.15229392,0.03607567,0.01395143,0.71138255,0.19848647,0.58339140
-2.90845423,1.36890198,0.00030614,0.14355627,0.03457055,0.01297593,0.67173695,0.18831276,0.55105227
-2.90245123,1.28746112,0.00028278,0.13466419,0.03332367,0.01200436,0.63149031,0.17819801,0.51842863
-2.89644822,1.20683047,0.00026029,0.12577119,0.03237878,0.01105033,0.59141236,0.16838692,0.48620751
-2.89044522,1.12863750,0.00023907,0.11703149,0.03178657,0.01012667,0.55227603,0.15913228,0.45507580
-2.88444222,1.05448678,0.00021947,0.10859678,0.03160342,0.00924524,0.51484246,0.15069110,0.42570885
-2.87843922,0.98593365,0.00020184,0.10061349,0.03189003,0.00841671,0.47984779,0.14332118,0.39876059
-2.87243622,0.92446183,0.00018650,0.09322044,0.03270992,0.00765042,0.44799209,0.13727807,0.37485543
-2.86643322,0.87146519,0.00017374,0.08654714,0.03412780,0.00695431,0.41993029,0.13281251,0.35458171
-2.86043022,0.82823345,0.00016384,0.08071248,0.03620773,0.00633489,0.39626527,0.13016827,0.33848682
-2.85442721,0.79594136,0.00015704,0.07582398,0.03901122,0.00579723,0.37754284,0.12958042,0.32707376
-2.84842421,0.77564105,0.00015360,0.07197735,0.04259510,0.00534504,0.36424832,0.13127380,0.32079890
-2.84242121,0.76825661,0.00015376,0.06925654,0.04700930,0.00498069,0.35680449,0.13546181,0.32007068
-2.83641821,0.77458065,0.00015775,0.06773390,0.05229452,0.00470534,0.35557060,0.14234528,0.32524912
-2.83041521,0.79527192,0.00016578,0.06747059,0.05847983,0.00451902,0.36084201,0.15211143,0.33664579
-2.82441221,0.83085378,0.00017810,0.06851710,0.06558038,0.00442068,0.37285033,0.16493286,0.35452411
-2.81840920,0.88171298,0.00019493,0.07091371,0.07359504,0.00440834,0.39176370,0.18096656,0.37909991
-2.81240620,0.94809870,0.00021650,0.07469097,0.08250444,0.00447912,0.41768718,0.20035284,0.41054210
-2.80640320,1.03012168,0.00024302,0.07987006,0.09226915,0.00462935,0.45066305,0.22321438,0.44897348
-2.80040020,1.12775380,0.00027470,0.08646301,0.10282839,0.00485460,0.49067123,0.24965528,0.49447175
-2.79439720,1.24082802,0.00031174,0.09447282,0.11409928,0.00514974,0.53762962,0.27976026,0.54707072
-2.78839420,1.36903937,0.00035430,0.10389339,0.12597665,0.00550899,0.59139473,0.31359400,0.60676187
-2.78239120,1.51194714,0.00040251,0.11470939,0.13833368,0.00592595,0.65176267,0.35120083,0.67349635
-2.77638819,1.66897870,0.00045644,0.12689602,0.15102333,0.00639368,0.71847071,0.39260464,0.74718734
-2.77038519,1.83943528,0.00051613,0.14041867,0.16388047,0.00690470,0.79119955,0.43780926,0.82771292
-2.76438219,2.02249997,0.00058152,0.15523268,0.17672501,0.00745109,0.86957654,0.48679915,0.91491929
-2.75837919,2.21724785,0.00065247,0.17128305,0.18936559,0.00802452,0.95317993,0.53954053,1.00862426
-2.75237619,2.42265850,0.00072874,0.18850429,0.20160409,0.00861637,1.04154419,0.59598288,1.10862081
-2.74637319,2.63763037,0.00081000,0.20682040,0.21324055,0.00921781,1.13416651,0.65606072,1.21468042
-2.74037019,2.86099692,0.00089579,0.22614506,0.22407848,0.00981990,1.23051429,0.71969572,1.32655602
-2.73436718,3.09154399,0.00098555,0.24638201,0.23393032,0.01041374,1.33003367,0.78679882,1.44398413
-2.72836418,3.32802789,0.00107857,0.26742565,0.24262280,0.01099059,1.43215880,0.85727256,1.56668602
-2.72236118,3.56919373,0.00117408,0.28916204,0.25000204,0.01154201,1.53632169,0.93101326,1.69436758
-2.71635818,3.81379333,0.00127115,0.31147000,0.25593807,0.01206002,1.64196247,1.00791307,1.82671792
-2.71035518,4.06060237,0.00136881,0.33422264,0.26032873,0.01253726,1.74853965,1.08786184,1.96340649
-2.70435218,4.30843628,0.00146601,0.35728905,0.26310262,0.01296709,1.85554030,1.17074864,2.10407898
-2.69834917,4.55616450,0.00156164,0.38053630,0.26422108,0.01334379,1.96248967,1.25646297,2.24835216
-2.69234617,4.80272310,0.00165460,0.40383157,0.26367906,0.01366264,2.06896013,1.34489556,2.39580800
-2.68634317,5.04712539,0.00174381,0.42704446,0.26150494,0.01392004,2.17457913,1.43593891,2.54598768
-2.68034017,5.28847074,0.00182825,0.45004937,0.25775920,0.01411360,2.27903582,1.52948726,2.69838591
-2.67433717,5.52595135,0.00190698,0.47272789,0.25253214,0.01424220,2.38208633,1.62543631,2.85244623
-2.66833417,5.75885734,0.00197920,0.49497105,0.24594072,0.01430602,2.48355715,1.72368255,3.00755799
-2.66233117,5.98657985,0.00204428,0.51668146,0.23812462,0.01430652,2.58334674,1.82412205,3.16305527
-2.65632816,6.20861232,0.00210175,0.53777511,0.22924177,0.01424645,2.68142484,1.92664888,3.31821853
-2.65032516,6.42454970,0.00215137,0.55818289,0.21946359,0.01412974,2.77782952,2.03115296,3.47227888
-2.64432216,6.63408549,0.00219312,0.57785152,0.20897000,0.01396143,2.87266172,2.13751725,3.62442530
-2.63831916,6.83700616,0.00222720,0.59674403,0.19794447,0.01374750,2.96607714,2.24561420,3.77381449
-2.63231616,7.03318269,0.00225400,0.61483962,0.18656933,0.01349475,3.05827543,2.35530124,3.91958299
-2.62631316,7.22255887,0.00227415,0.63213278,0.17502139,0.01321057,3.14948672,2.46641533,4.06086100
-2.62031016,7.40513591,0.00228843,0.64863184,0.16346807,0.01290274,3.23995555,2.57876640,4.19678702
-2.61430715,7.58095320,0.00229774,0.66435671,0.15206406,0.01257919,3.32992242,2.69212965,4.32652261
-2.60830415,7.75006526,0.00230310,0.67933607,0.14094867,0.01224777,3.41960334,2.80623675,4.44926610
-2.60230115,7.91251494,0.00230554,0.69360389,0.13024374,0.01191600,3.50916786,2.92076629,4.56426460
-2.59629815,8.06830365,0.00230611,0.70719556,0.12005226,0.01159083,3.59871636,3.03533352,4.67082344
-2.59029515,8.21735944,0.00230578,0.72014357,0.11045763,0.01127845,3.68825728,3.14948004,4.76831252
-2.58429215,8.35950437,0.00230540,0.73247311,0.10152342,0.01098406,3.77768535,3.26266403,4.85616936
-2.57828914,8.49442280,0.00230569,0.74419769,0.09329372,0.01071176,3.86676205,3.37425169,4.93389889
-2.57228614,8.62163285,0.00230715,0.75531492,0.08579394,0.01046438,3.95509925,3.48351082,5.00107042
-2.56628314,8.74046312,0.00231010,0.76580293,0.07903194,0.01024349,4.04214749,3.58960754,5.05731245
-2.56028014,8.85003714,0.00231462,0.77561740,0.07299960,0.01004932,4.12718994,3.69160696,5.10230653
-2.55427714,8.94926792,0.00232056,0.78468960,0.06767449,0.00988084,4.20934310,3.78847887,5.13578118
-2.54827414,9.03686450,0.00232759,0.79292554,0.06302187,0.00973583,4.28756518,3.87910915,5.15750739
-2.54227114,9.11135223,0.00233518,0.80020654,0.05899671,0.00961106,4.36067260,3.96231741,5.16729689
-2.53626813,9.17110765,0.00234270,0.80639108,0.05554584,0.00950243,4.42736496,4.03688122,5.16500452
-2.53026513,9.21440818,0.00234944,0.81131824,0.05261012,0.00940526,4.48625811,4.10156685,5.15053542
-2.52426213,9.23949583,0.00235467,0.81481248,0.05012657,0.00931447,4.53592466,4.15516592,5.12385770
-2.51825913,9.24465330,0.00235773,0.81668980,0.04803042,0.00922490,4.57494086,4.19653718,5.08502067
-2.51225613,9.22828979,0.00235811,0.81676487,0.04625706,0.00913157,4.60193813,4.22465199,5.03417810
-2.50625313,9.18903290,0.00235548,0.81485915,0.04474388,0.00902993,4.61565720,4.23864182,4.97161560
-2.50025013,9.12582254,0.00234981,0.81080929,0.04343182,0.00891612,4.61500253,4.23784579,4.89778065
-2.49424712,9.03800198,0.00234140,0.80447573,0.04226684,0.00878717,4.59909454,4.22185580,4.81331346
-2.48824412,8.92540104,0.00233093,0.79575082,0.04120105,0.00864119,4.56731688,4.19055719,4.71907641
-2.48224112,8.78840654,0.00231952,0.78456619,0.04019361,0.00847748,4.51935627,4.14416228,4.61617979
-2.47623812,8.62801546,0.00230874,0.77089886,0.03921136,0.00829661,4.45523275,4.08323487,4.50600146
-2.47023512,8.44586683,0.00230059,0.75477573,0.03822914,0.00810045,4.37531824,4.00870374,4.39019826
-2.46423212,8.24424938,0.00229755,0.73627625,0.03722986,0.00789214,4.28034224,3.92186368,4.27070719
-2.45822911,8.02608315,0.00230251,0.71553292,0.03620427,0.00767598,4.17138386,3.82436329,4.14973494
-2.45222611,7.79487442,0.00231870,0.69272967,0.03515048,0.00745733,4.04985010,3.71817904,4.02973479
-2.44622311,7.55464470,0.00234971,0.66809808,0.03407326,0.00724241,3.91744120,3.60557608,3.91337055
-2.44022011,7.30983578,0.00239931,0.64191162,0.03298314,0.00703811,3.77610416,3.48905653,3.80346766
-2.43421711,7.06519401,0.00247142,0.61447809,0.03189533,0.00685174,3.62797661,3.37129693,3.70295268
-2.42821411,6.82563813,0.00256998,0.58613076,0.03082854,0.00669078,3.47532323,3.25507675,3.61478229
-2.42221111,6.59611535,0.00269883,0.55721849,0.02980377,0.00656263,3.32046769,3.14320039,3.54186401
-2.41620810,6.38145142,0.00286160,0.52809530,0.02884298,0.00647433,3.16572287,3.03841532,3.48697107
-2.41020510,6.18620023,0.00306155,0.49911003,0.02796793,0.00643230,3.01332244,2.94332939,3.45265410
-2.40420210,6.01449855,0.00330144,0.47059629,0.02719893,0.00644214,2.86535653,2.86033005,3.44115269
-2.39819910,5.86993130,0.00358342,0.44286340,0.02655382,0.00650837,2.72371406,2.79150841,3.45430980
-2.39219610,5.75541210,0.00390888,0.41618843,0.02604707,0.00663427,2.59003373,2.73859080,3.49349229
-2.38619310,5.67308326,0.00427834,0.39080985,0.02568900,0.00682172,2.46566531,2.70288012,3.55952032
-2.38019010,5.62423844,0.00469134,0.36692276,0.02548526,0.00707107,2.35164225,2.68520921,3.65260863
-2.37418709,5.60927053,0.00514637,0.34467597,0.02543648,0.00738109,2.24866600,2.68590760,3.77232207
-2.36818409,5.62764608,0.00564082,0.32417077,0.02553812,0.00774892,2.15710206,2.70478305,3.91754767
-2.36218109,5.67790721,0.00617092,0.30546145,0.02578061,0.00817010,2.07698706,2.74111847,4.08648502
-2.35617809,5.75770053,0.00673174,0.28855731,0.02614956,0.00863862,2.00804607,2.79368453,4.27665616
-2.35017509,5.86383225,0.00731728,0.27342592,0.02662627,0.00914700,1.94971858,2.86076770,4.48493580
-2.34417209,5.99234775,0.00792046,0.25999755,0.02718835,0.00968650,1.90119189,2.94021301,4.70760198
-2.33816908,6.13863324,0.00853330,0.24817027,0.02781043,0.01024723,1.86144004,3.02948039,4.94040657
-2.33216608,6.29753650,0.00914703,0.23781561,0.02846507,0.01081845,1.82926674,3.12571301,5.17866448
-2.32616308,6.46350349,0.00975226,0.22878450,0.02912364,0.01138874,1.80335056,3.22581564,5.41735956
-2.32016008,6.63072665,0.01033923,0.22091320,0.02975727,0.01194636,1.78229082,3.32654065,5.65126450
-2.31415708,6.79330086,0.01089800,0.21402905,0.03033776,0.01247947,1.76465279,3.42457911,5.87507149
-2.30815408,6.94538248,0.01141871,0.20795597,0.03083853,0.01297648,1.74901091,3.51665407,6.08352971
-2.30215108,7.08134674,0.01189186,0.20251939,0.03123535,0.01342634,1.73398902,3.59961299,6.27158522
-2.29614807,7.19593876,0.01230855,0.19755073,0.03150714,0.01381880,1.71829652,3.67051650,6.43451853
-2.29014507,7.28441357,0.01266074,0.19289121,0.03163646,0.01414471,1.70075997,3.72672015,6.56807514
-2.28414207,7.34266077,0.01294146,0.18839510,0.03161001,0.01439626,1.68034941,3.76594684,6.66858412
-2.27813907,7.36730967,0.01314504,0.18393230,0.03141887,0.01456716,1.65619912,3.78634705,6.73306038
-2.27213607,7.35581168,0.01326726,0.17939024,0.03105865,0.01465281,1.62762246,3.78654511,6.75928663
-2.26613307,7.30649726,0.01330549,0.17467530,0.03052943,0.01465038,1.59412088,3.76566986,6.74587185
-2.26013007,7.21860552,0.01325872,0.16971351,0.02983557,0.01455893,1.55538702,3.72336879,6.69228393
-2.25412706,7.09228587,0.01312766,0.16445078,0.02898542,0.01437932,1.51130218,3.65980546,6.59885527
-2.24812406,6.92857182,0.01291462,0.15885261,0.02799084,0.01411422,1.46192852,3.57564054,6.46676117
-2.24212106,6.72932842,0.01262350,0.15290330,0.02686670,0.01376797,1.40749640,3.47199751,6.29797205
-2.23611806,6.49717552,0.01225963,0.14660476,0.02563027,0.01334643,1.34838756,3.35041481,6.09518171
-2.23011506,6.23539044,0.01182962,0.13997494,0.02430059,0.01285677,1.28511476,3.21278655,5.86171459
-2.22411206,5.94779376,0.01134113,0.13304595,0.02289785,0.01230726,1.21829879,3.06129438,5.60141621
-2.21810905,5.63862319,0.01080264,0.12586194,0.02144269,0.01170701,1.14864359,2.89833358,5.31853130
-2.21210605,5.31240044,0.01022324,0.11847672,0.01995568,0.01106569,1.07691054,2.72643614,5.01757460
-2.20610305,4.97379617,0.00961232,0.11095140,0.01845670,0.01039328,1.00389264,2.54819410,4.70319954
-2.20010005,4.62749813,0.00897938,0.10335188,0.01696451,0.00969979,0.93038964,2.36618592,4.38006976
-2.19409705,4.27808710,0.00833373,0.09574647,0.01549632,0.00899500,0.85718470,2.18290838,4.05273814
-2.18809405,3.92992462,0.00768429,0.08820353,0.01406750,0.00828825,0.78502350,2.00071631,3.72553736
-2.18209105,3.58705597,0.00703943,0.08078936,0.01269135,0.00758826,0.71459617,1.82177175,3.40248542
-2.17608804,3.25313085,0.00640676,0.07356632,0.01137897,0.00690292,0.64652261,1.64800371,3.08720839
-2.17008504,2.93134317,0.00579302,0.06659123,0.01013921,0.00623920,0.58134131,1.48107926,2.78288211
-2.16408204,2.62439084,0.00520403,0.05991408,0.00897868,0.00560305,0.51950192,1.32238584,2.49219335
-2.15807904,2.33445499,0.00464458,0.05357707,0.00790185,0.00499935,0.46136140,1.17302454,2.21732012
-2.15207604,2.06319787,0.00411844,0.04761403,0.00691122,0.00443191,0.40718360,1.03381347,1.95993012
-2.14607304,1.81177735,0.00362840,0.04205015,0.00600744,0.00390348,0.35714194,0.90530001,1.72119549
-2.14007004,1.58087605,0.00317629,0.03690202,0.00518958,0.00341580,0.31132478,0.78778056,1.50182171
-2.13406703,1.37074219,0.00276307,0.03217797,0.00445537,0.00296968,0.26974296,0.68132616,1.30208791
-2.12806403,1.18123948,0.00238892,0.02787863,0.00380138,0.00256509,0.23233904,0.58581238,1.12189583
-2.12206103,1.01190300,0.00205331,0.02399767,0.00322333,0.00220128,0.19899767,0.50095179,0.96082462
-2.11605803,0.86199845,0.00175518,0.02052271,0.00271627,0.00187688,0.16955658,0.42632751,0.81818862
-2.11005503,0.73058190,0.00149300,0.01743628,0.00227480,0.00159002,0.14381765,0.36142642,0.69309569
-2.10405203,0.61655800,0.00126490,0.01471686,0.00189331,0.00133846,0.12155779,0.30567088,0.58450383
-2.09804902,0.51873453,0.00106879,0.01233991,0.00156607,0.00111968,0.10253899,0.25844791,0.49127421
-2.09204602,0.43587185,0.00090245,0.01027878,0.00128743,0.00093099,0.08651756,0.21913505,0.41221918
-2.08604302,0.36672605,0.00076362,0.00850571,0.00105194,0.00076964,0.07325205,0.18712251,0.34614412
-2.08004002,0.31008513,0.00065006,0.00699255,0.00085441,0.00063287,0.06250993,0.16183103,0.29188254
-2.07403702,0.26479774,0.00055966,0.00571152,0.00068999,0.00051799,0.05407275,0.14272544,0.24832397
-2.06803402,0.22979454,0.00049041,0.00463575,0.00055426,0.00042242,0.04773991,0.12932398,0.21443478
-2.06203102,0.20410226,0.00044049,0.00373979,0.00044320,0.00034377,0.04333101,0.12120336,0.18927203
-2.05602801,0.18685098,0.00040828,0.00299989,0.00035325,0.00027980,0.04068680,0.11799991,0.17199075
-2.05002501,0.17727525,0.00039233,0.00239430,0.00028133,0.00022849,0.03966896,0.11940714,0.16184552
-2.04402201,0.17470970,0.00039139,0.00190339,0.00022480,0.00018804,0.04015870,0.12517014,0.15818669
-2.03801901,0.17858004,0.00040437,0.00150971,0.00018149,0.00015686,0.04205450,0.13507727,0.16045238
-2.03201601,0.18839033,0.00043033,0.00119800,0.00014970,0.00013354,0.04526896,0.14894957,0.16815686
-2.02601301,0.20370735,0.00046844,0.00095514,0.00012818,0.00011689,0.04972518,0.16662862,0.18087633
-2.02001001,0.22414317,0.00051794,0.00077008,0.00011615,0.00010588,0.05535266,0.18796326,0.19823290
-2.01400700,0.24933669,0.00057810,0.00063370,0.00011332,0.00009968,0.06208305,0.21279585,0.21987768
-2.00800400,0.27893517,0.00064820,0.00053875,0.00011992,0.00009757,0.06984590,0.24094872,0.24547371
-2.00200100,0.31257656,0.00072747,0.00047972,0.00013674,0.00009897,0.07856458,0.27221132,0.27467973
-1.99599800,0.34987353,0.00081506,0.00045274,0.00016516,0.00010343,0.08815267,0.30632889,0.30713537
-1.98999500,0.39039999,0.00091002,0.00045552,0.00020726,0.00011061,0.09851086,0.34299298,0.34244848
-1.98399200,0.43368061,0.00101128,0.00048728,0.00026588,0.00012024,0.10952463,0.38183458,0.38018529
-1.97798899,0.47918412,0.00111763,0.00054876,0.00034471,0.00013216,0.12106282,0.42242018,0.41986379
-1.97198599,0.52632069,0.00122769,0.00064216,0.00044845,0.00014630,0.13297715,0.46425123,0.46095077
-1.96598299,0.57444359,0.00133998,0.00077121,0.00058285,0.00016263,0.14510281,0.50676705,0.50286271
-1.95997999,0.62285532,0.00145286,0.00094119,0.00075493,0.00018125,0.15726016,0.54935149,0.54497057
-1.95397699,0.67081795,0.00156462,0.00115898,0.00097301,0.00020231,0.16925744,0.59134304,0.58660836
-1.94797399,0.71756738,0.00167347,0.00143309,0.00124688,0.00022606,0.18089439,0.63204826,0.62708529
-1.94197099,0.76233093,0.00177760,0.00177373,0.00158786,0.00025284,0.19196685,0.67075803,0.66570074
-1.93596798,0.80434750,0.00187522,0.00219283,0.00200888,0.00028308,0.20227186,0.70676596,0.70176179
-1.92996498,0.84288933,0.00196461,0.00270400,0.00252446,0.00031731,0.21161328,0.73938831,0.73460215
-1.92396198,0.87728443,0.00204421,0.00332246,0.00315069,0.00035615,0.21980761,0.76798444,0.76360178
-1.91795898,0.90693843,0.00211260,0.00406494,0.00390508,0.00040034,0.22668963,0.79197697,0.78820628
-1.91195598,0.93135480,0.00216860,0.00494943,0.00480638,0.00045067,0.23211777,0.81087060,0.80794492
-1.90595298,0.95015224,0.00221132,0.00599491,0.00587428,0.00050804,0.23597886,0.82426871,0.82244643
-1.89994997,0.96307846,0.00224014,0.00722091,0.00712894,0.00057337,0.23819189,0.83188703,0.83145183
-1.89394697,0.97001931,0.00225478,0.00864698,0.00859052,0.00064766,0.23871090,0.83356343,0.83482337
-1.88794397,0.97100282,0.00225529,0.01029210,0.01027851,0.00073186,0.23752652,0.82926363,0.83254932
-1.88194097,0.96619782,0.00224206,0.01217393,0.01221099,0.00082691,0.23466623,0.81908230,0.82474404
-1.87593797,0.95590705,0.00221577,0.01430795,0.01440376,0.00093367,0.23019341,0.80323959,0.81164360
-1.86993497,0.94055501,0.00217741,0.01670660,0.01686948,0.00105287,0.22420498,0.78207327,0.79359675
-1.86393197,0.92067119,0.00212822,0.01937831,0.01961661,0.00118504,0.21682801,0.75602675,0.77105203
-1.85792896,0.89686924,0.00206963,0.02232656,0.02264856,0.00133049,0.20821526,0.72563372,0.74454132
-1.85192596,0.86982331,0.00200323,0.02554893,0.02596263,0.00148925,0.19853996,0.69149999,0.71466081
-1.84592296,0.84024258,0.00193070,0.02903631,0.02954924,0.00166099,0.18799009,0.65428355,0.68205022
-1.83991996,0.80884507,0.00185372,0.03277215,0.03339120,0.00184503,0.17676234,0.61467357,0.64737121
-1.83391696,0.77633222,0.00177398,0.03673195,0.03746315,0.00204026,0.16505611,0.57336948,0.61128604
-1.82791396,0.74336512,0.00169306,0.04088299,0.04173131,0.00224515,0.15306777,0.53106079,0.57443728
-1.82191096,0.71054369,0.00161240,0.04518430,0.04615347,0.00245774,0.14098531,0.48840864,0.53742949
-1.81590795,0.67838944,0.00153328,0.04958698,0.05067928,0.00267565,0.12898375,0.44602956,0.50081361
-1.80990495,0.64733263,0.00145676,0.05403481,0.05525094,0.00289609,0.11722133,0.40448209,0.46507441
-1.80390195,0.61770407,0.00138367,0.05846525,0.05980417,0.00311594,0.10583655,0.36425646,0.43062147
-1.79789895,0.58973188,0.00131463,0.06281071,0.06426957,0.00333180,0.09494624,0.32576760,0.39778389
-1.79189595,0.56354290,0.00124998,0.06700018,0.06857425,0.00354008,0.08464452,0.28935137,0.36680839
-1.78589295,0.53916850,0.00118987,0.07096107,0.07264374,0.00373707,0.07500264,0.25526388,0.33786095
-1.77988994,0.51655421,0.00113423,0.07462126,0.07640408,0.00391908,0.06606967,0.22368363,0.31103133
-1.77388694,0.49557239,0.00108283,0.07791124,0.07978402,0.00408254,0.05787381,0.19471597,0.28634011
-1.76788394,0.47603724,0.00103528,0.08076631,0.08271724,0.00422410,0.05042433,0.16839952,0.26374765
-1.76188094,0.45772101,0.00099109,0.08312868,0.08514456,0.00434077,0.04371383,0.14471405,0.24316439
-1.75587794,0.44037084,0.00094970,0.08494937,0.08701583,0.00443000,0.03772082,0.12358918,0.22446184
-1.74987494,0.42372503,0.00091052,0.08618995,0.08829175,0.00448976,0.03241240,0.10491363,0.20748368
-1.74387194,0.40752819,0.00087296,0.08682387,0.08894516,0.00451864,0.02774692,0.08854439,0.19205652
-1.73786893,0.39154456,0.00083646,0.08683735,0.08896206,0.00451590,0.02367655,0.07431559,0.17799978
-1.73186593,0.37556900,0.00080053,0.08622996,0.08834207,0.00448148,0.02014964,0.06204666,0.16513435
-1.72586293,0.35943529,0.00076476,0.08501454,0.08709847,0.00441598,0.01711280,0.05154973,0.15328989
-1.71985993,0.34302161,0.00072881,0.08321682,0.08525770,0.00432070,0.01451272,0.04263583,0.14231052
-1.71385693,0.32625325,0.00069246,0.08087446,0.08285845,0.00419754,0.01229760,0.03512019,0.13205885
-1.70785393,0.30910253,0.00065559,0.07803577,0.07995030,0.00404897,0.01041833,0.02882630,0.12241853
-1.70185093,0.29158642,0.00061818,0.07475803,0.07659201,0.00387791,0.00882930,0.02358900,0.11329522
-1.69584792,0.27376212,0.00058029,0.07110555,0.07284955,0.00368766,0.00748900,0.01925656,0.10461643
-1.68984492,0.25572103,0.00054208,0.06714763,0.06879396,0.00348178,0.00636025,0.01569192,0.09633021
-1.68384192,0.23758168,0.00050374,0.06295633,0.06449912,0.00326396,0.00541036,0.01277319,0.08840306
-1.67783892,0.21948204,0.00046553,0.05860436,0.06003953,0.00303795,0.00461104,0.01039356,0.08081730
-1.67183592,0.20157172,0.00042774,0.05416301,0.05548821,0.00280741,0.00393822,0.00846076,0.07356811
-1.66583292,0.18400449,0.00039066,0.04970028,0.05091482,0.00257585,0.00337180,0.00689619,0.06666051
-1.65982991,0.16693148,0.00035459,0.04527929,0.04638394,0.00234652,0.00289530,0.00563384,0.06010646
-1.65382691,0.15049534,0.00031982,0.04095695,0.04195378,0.00212236,0.00249561,0.00461915,0.05392221
-1.64782391,0.13482564,0.00028659,0.03678299,0.03767512,0.00190591,0.00216267,0.00380773,0.04812608
-1.64182091,0.12003552,0.00025512,0.03279930,0.03359065,0.00169934,0.00188923,0.00316433,0.04273679
-1.63581791,0.10621981,0.00022560,0.02903959,0.02973461,0.00150438,0.00167065,0.00266170,0.03777226
-1.62981491,0.09345444,0.00019815,0.02552949,0.02613284,0.00132234,0.00150487,0.00227977,0.03324910
-1.62381191,0.08179721,0.00017286,0.02228673,0.02280299,0.00115412,0.00139236,0.00200493,0.02918259
-1.61780890,0.07128972,0.00014977,0.01932176,0.01975505,0.00100025,0.00133623,0.00182949,0.02558731
-1.61180590,0.06196035,0.00012889,0.01663841,0.01699208,0.00086090,0.00134248,0.00175138,0.02247822
-1.60580290,0.05382808,0.00011016,0.01423482,0.01451103,0.00073595,0.00142030,0.00177408,0.01987225
-1.59979990,0.04690706,0.00009353,0.01210436,0.01230369,0.00062502,0.00158252,0.00190665,0.01779029
-1.59379690,0.04121160,0.00007889,0.01023665,0.01035765,0.00052753,0.00184614,0.00216406,0.01625954
-1.58779390,0.03676157,0.00006613,0.00861855,0.00865729,0.00044275,0.00223302,0.00256760,0.01531605
-1.58179090,0.03358784,0.00005512,0.00723516,0.00718464,0.00036986,0.00277055,0.00314552,0.01500753
-1.57578789,0.03173785,0.00004571,0.00607073,0.00592033,0.00030795,0.00349248,0.00393366,0.01539617
-1.56978489,0.03128078,0.00003777,0.00510940,0.00484424,0.00025613,0.00443974,0.00497630,0.01656153
-1.56378189,0.03231249,0.00003115,0.00433602,0.00393625,0.00021351,0.00566120,0.00632693,0.01860322
-1.55777889,0.03495983,0.00002573,0.00373664,0.00317668,0.00017924,0.00721449,0.00804898,0.02164336
-1.55177589,0.03938419,0.00002137,0.00329903,0.00254678,0.00015255,0.00916660,0.01021652,0.02582864
-1.54577289,0.04578406,0.00001796,0.00301303,0.00202902,0.00013276,0.01159436,0.01291468,0.03133178
-1.53976988,0.05439639,0.00001541,0.00287074,0.00160730,0.00011927,0.01458459,0.01623988,0.03835227
-1.53376688,0.06549651,0.00001361,0.00286667,0.00126707,0.00011161,0.01823402,0.02029957,0.04711608
-1.52776388,0.07939634,0.00001251,0.00299770,0.00099539,0.00010939,0.02264865,0.02521164,0.05787428
-1.52176088,0.09644064,0.00001205,0.00326297,0.00078089,0.00011233,0.02794267,0.03110315,0.07090030
-1.51575788,0.11700117,0.00001217,0.00366370,0.00061377,0.00012024,0.03423682,0.03810847,0.08648558
-1.50975488,0.14146850,0.00001285,0.00420288,0.00048563,0.00013303,0.04165597,0.04636662,0.10493363
