energy_ev,total_up,Ge_p_up,Ge_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-2.59629815,0.60914835,0.09578307,0.00000000,0.36354436,0.26725483,0.00029900,0.32388775
-2.59029515,0.57603694,0.08847351,0.00000000,0.33846780,0.25386717,0.00035595,0.30544520
-2.58429215,0.54461235,0.08122164,0.00000000,0.31387467,0.24131055,0.00042074,0.28783052
-2.57828914,0.51545489,0.07411401,0.00000000,0.29009781,0.22984497,0.00049378,0.27134745
-2.57228614,0.48906897,0.06722737,0.00000000,0.26742980,0.21969680,0.00057536,0.25625937
-2.56628314,0.46587197,0.06062765,0.00000000,0.24611806,0.21105356,0.00066562,0.24278370
-2.56028014,0.44618571,0.05436926,0.00000000,0.22636144,0.20405981,0.00076453,0.23108760
-2.55427714,0.43023053,0.04849487,0.00000000,0.20830842,0.19881414,0.00087186,0.22128513
-2.54827414,0.41812218,0.04303548,0.00000000,0.19205675,0.19536740,0.00098712,0.21343584
-2.54227114,0.40987137,0.03801087,0.00000000,0.17765455,0.19372223,0.00110963,0.20754484
-2.53626813,0.40538617,0.03343038,0.00000000,0.16510264,0.19383377,0.00123841,0.20356429
-2.53026513,0.40447701,0.02929379,0.00000000,0.15435804,0.19561164,0.00137225,0.20139622
-2.52426213,0.40686412,0.02559250,0.00000000,0.14533841,0.19892316,0.00150968,0.20089668
-2.51825913,0.41218736,0.02231076,0.00000000,0.13792723,0.20359754,0.00164902,0.20188097
-2.51225613,0.42001791,0.01942697,0.00000000,0.13197958,0.20943118,0.00178836,0.20412997
-2.50625313,0.42987180,0.01691497,0.00000000,0.12732828,0.21619372,0.00192566,0.20739719
-2.50025013,0.44122463,0.01474532,0.00000000,0.12379024,0.22363488,0.00205874,0.21141650
-2.49424712,0.45352725,0.01288651,0.00000000,0.12117276,0.23149169,0.00218538,0.21591032
-2.48824412,0.46622194,0.01130603,0.00000000,0.11927973,0.23949608,0.00230339,0.22059793
-2.48224112,0.47875848,0.00997134,0.00000000,0.11791751,0.24738253,0.00241064,0.22520370
-2.47623812,0.49060979,0.00885071,0.00000000,0.11690028,0.25489552,0.00250515,0.22946509
-2.47023512,0.50128664,0.00791391,0.00000000,0.11605490,0.26179666,0.00258519,0.23314000
-2.46423212,0.51035080,0.00713275,0.00000000,0.11522506,0.26787116,0.00264929,0.23601342
-2.45822911,0.51742659,0.00648148,0.00000000,0.11427465,0.27293353,0.00269636,0.23790298
-2.45222611,0.52221010,0.00593711,0.00000000,0.11309034,0.27683236,0.00272569,0.23866347
-2.44622311,0.52447615,0.00547951,0.00000000,0.11158339,0.27945398,0.00273706,0.23818997
-2.44022011,0.52408262,0.00509154,0.00000000,0.10969046,0.28072494,0.00273067,0.23641963
-2.43421711,0.52097222,0.00475896,0.00000000,0.10737383,0.28061340,0.00270724,0.23333214
-2.42821411,0.51517165,0.00447039,0.00000000,0.10462062,0.27912920,0.00266800,0.22894869
-2.42221111,0.50678843,0.00421713,0.00000000,0.10144154,0.27632289,0.00261462,0.22332982
-2.41620810,0.49600550,0.00399295,0.00000000,0.09786887,0.27228373,0.00254926,0.21657204
-2.41020510,0.48307391,0.00379389,0.00000000,0.09395406,0.26713676,0.00247449,0.20880352
-2.40420210,0.46830412,0.00361801,0.00000000,0.08976491,0.26103912,0.00239328,0.20017901
-2.39819910,0.45205612,0.00346511,0.00000000,0.08538248,0.25417583,0.00230889,0.19087431
-2.39219610,0.43472880,0.00333649,0.00000000,0.08089793,0.24675507,0.00222491,0.18108035
-2.38619310,0.41674911,0.00323472,0.00000000,0.07640930,0.23900326,0.00214512,0.17099738
-2.38019010,0.39856112,0.00316333,0.00000000,0.07201837,0.23115993,0.00207347,0.16082913
-2.37418709,0.38061551,0.00312663,0.00000000,0.06782772,0.22347264,0.00201402,0.15077749
-2.36818409,0.36335958,0.00312943,0.00000000,0.06393805,0.21619194,0.00197091,0.14103759
-2.36218109,0.34722797,0.00317688,0.00000000,0.06044571,0.20956643,0.00194827,0.13179354
-2.35617809,0.33263436,0.00327421,0.00000000,0.05744064,0.20383803,0.00195019,0.12321482
-2.35017509,0.31996394,0.00342656,0.00000000,0.05500461,0.19923748,0.00198071,0.11545343
-2.34417209,0.30956690,0.00363879,0.00000000,0.05320978,0.19597997,0.00204375,0.10864173
-2.33816908,0.30175282,0.00391530,0.00000000,0.05211756,0.19426106,0.00214307,0.10289095
-2.33216608,0.29678588,0.00425984,0.00000000,0.05177784,0.19425284,0.00228227,0.09829034
-2.32616308,0.29488093,0.00467538,0.00000000,0.05222837,0.19610029,0.00246472,0.09490692
-2.32016008,0.29620037,0.00516395,0.00000000,0.05349445,0.19991801,0.00269358,0.09278561
-2.31415708,0.30085172,0.00572650,0.00000000,0.05558884,0.20578730,0.00297169,0.09194991
-2.30815408,0.30888608,0.00636282,0.00000000,0.05851180,0.21375362,0.00330163,0.09240281
-2.30215108,0.32029730,0.00707141,0.00000000,0.06225138,0.22382462,0.00368561,0.09412805
-2.29614807,0.33502210,0.00784946,0.00000000,0.06678385,0.23596877,0.00412549,0.09709160
-2.29014507,0.35294103,0.00869281,0.00000000,0.07207431,0.25011468,0.00462270,0.10124333
-2.28414207,0.37388051,0.00959599,0.00000000,0.07807748,0.26615126,0.00517825,0.10651896
-2.27813907,0.39761581,0.01055226,0.00000000,0.08473871,0.28392869,0.00579265,0.11284204
-2.27213607,0.42387524,0.01155375,0.00000000,0.09199513,0.30326034,0.00646594,0.12012622
-2.26613307,0.45234533,0.01259160,0.00000000,0.09977703,0.32392562,0.00719761,0.12827761
-2.26013007,0.48267705,0.01365618,0.00000000,0.10800947,0.34567369,0.00798661,0.13719726
-2.25412706,0.51449306,0.01473737,0.00000000,0.11661394,0.36822804,0.00883131,0.14678382
-2.24812406,0.54739572,0.01582483,0.00000000,0.12551034,0.39129179,0.00972954,0.15693620
-2.24212106,0.58097573,0.01690837,0.00000000,0.13461893,0.41455359,0.01067853,0.16755629
-2.23611806,0.61482116,0.01797831,0.00000000,0.14386246,0.43769393,0.01167500,0.17855167
-2.23011506,0.64852670,0.01902586,0.00000000,0.15316824,0.46039170,0.01271512,0.18983817
-2.22411206,0.68170269,0.02004358,0.00000000,0.16247029,0.48233082,0.01379459,0.20134227
-2.21810905,0.71398378,0.02102572,0.00000000,0.17171120,0.50320666,0.01490865,0.21300322
-2.21210605,0.74503697,0.02196868,0.00000000,0.18084405,0.52273223,0.01605221,0.22477483
-2.20610305,0.77456860,0.02287137,0.00000000,0.18983390,0.54064373,0.01721985,0.23662677
-2.20010005,0.80233037,0.02373556,0.00000000,0.19865911,0.55670567,0.01840594,0.24854542
-2.19409705,0.82812397,0.02456624,0.00000000,0.20731227,0.57071506,0.01960475,0.26053412
-2.18809405,0.85180437,0.02537186,0.00000000,0.21580072,0.58250497,0.02081051,0.27261281
-2.18209105,0.87328167,0.02616454,0.00000000,0.22414670,0.59194714,0.02201749,0.28481707
-2.17608804,0.89252148,0.02696030,0.00000000,0.23238701,0.59895388,0.02322018,0.29719658
-2.17008504,0.90954402,0.02777907,0.00000000,0.24057223,0.60347906,0.02441327,0.30981291
-2.16408204,0.92442186,0.02864480,0.00000000,0.24876550,0.60551844,0.02559183,0.32273698
-2.15807904,0.93727667,0.02958531,0.00000000,0.25704088,0.60510924,0.02675131,0.33604595
-2.15207604,0.94827497,0.03063223,0.00000000,0.26548133,0.60232919,0.02788765,0.34981994
-2.14607304,0.95762322,0.03182071,0.00000000,0.27417634,0.59729493,0.02899730,0.36413860
-2.14007004,0.96556248,0.03318913,0.00000000,0.28321933,0.59016009,0.03007728,0.37907766
-2.13406703,0.97236279,0.03477866,0.00000000,0.29270482,0.58111288,0.03112518,0.39470571
-2.12806403,0.97831753,0.03663275,0.00000000,0.30272560,0.57037342,0.03213922,0.41108129
-2.12206103,0.98373805,0.03879655,0.00000000,0.31336976,0.55819086,0.03311821,0.42825056
-2.11605803,0.98894858,0.04131616,0.00000000,0.32471798,0.54484019,0.03406160,0.44624547
-2.11005503,0.99428169,0.04423788,0.00000000,0.33684091,0.53061895,0.03496951,0.46508277
-2.10405203,1.00007433,0.04760736,0.00000000,0.34979691,0.51584384,0.03584268,0.48476374
-2.09804902,1.00666436,0.05146867,0.00000000,0.36363013,0.50084700,0.03668254,0.50527466
-2.09204602,1.01438776,0.05586336,0.00000000,0.37836905,0.48597239,0.03749120,0.52658809
-2.08604302,1.02357611,0.06082943,0.00000000,0.39402551,0.47157177,0.03827148,0.54866469
-2.08004002,1.03455431,0.06640032,0.00000000,0.41059421,0.45800057,0.03902684,0.57145548
-2.07403702,1.04763832,0.07260394,0.00000000,0.42805274,0.44561348,0.03976143,0.59490441
-2.06803402,1.06313251,0.07946161,0.00000000,0.44636200,0.43475974,0.04047998,0.61895084
-2.06203102,1.08132637,0.08698715,0.00000000,0.46546705,0.42577794,0.04118773,0.64353188
-2.05602801,1.10249036,0.09518592,0.00000000,0.48529825,0.41899054,0.04189026,0.66858408
-2.05002501,1.12687047,0.10405400,0.00000000,0.50577254,0.41469782,0.04259330,0.69404450
-2.04402201,1.15468152,0.11357739,0.00000000,0.52679486,0.41317142,0.04330245,0.71985080
-2.03801901,1.18609895,0.12373134,0.00000000,0.54825951,0.41464746,0.04402288,0.74594031
-2.03201601,1.22124922,0.13447976,0.00000000,0.57005139,0.41931934,0.04475898,0.77224803
-2.02601301,1.26019919,0.14577480,0.00000000,0.59204710,0.42733038,0.04551390,0.79870360
-2.02001001,1.30294457,0.15755660,0.00000000,0.61411575,0.43876654,0.04628920,0.82522751
-2.01400700,1.34939833,0.16975313,0.00000000,0.63611964,0.45364955,0.04708440,0.85172662
-2.00800400,1.39937957,0.18228042,0.00000000,0.65791470,0.47193065,0.04789659,0.87808957
-2.00200100,1.45260376,0.19504293,0.00000000,0.67935092,0.49348557,0.04872016,0.90418233
-1.99599800,1.50867527,0.20793429,0.00000000,0.70027286,0.51811096,0.04954654,0.92984440
-1.98999500,1.56708309,0.22083840,0.00000000,0.72052035,0.54552284,0.05036413,0.95488618
-1.98399200,1.62720060,0.23363093,0.00000000,0.73992963,0.57535739,0.05115834,0.97908789
-1.97798899,1.68829021,0.24618120,0.00000000,0.75833510,0.60717442,0.05191178,1.00220043
-1.97198599,1.74951328,0.25835459,0.00000000,0.77557179,0.64046376,0.05260465,1.02394847
-1.96598299,1.80994569,0.27001533,0.00000000,0.79147869,0.67465472,0.05321525,1.04403591
-1.95997999,1.86859908,0.28102971,0.00000000,0.80590303,0.70912847,0.05372065,1.06215369
-1.95397699,1.92444719,0.29126964,0.00000000,0.81870543,0.74323321,0.05409752,1.07798982
-1.94797399,1.97645670,0.30061648,0.00000000,0.82976579,0.77630170,0.05432298,1.09124115
-1.94197099,2.02362146,0.30896500,0.00000000,0.83898980,0.80767063,0.05437552,1.10162654
-1.93596798,2.06499855,0.31622730,0.00000000,0.84631569,0.83670101,0.05423598,1.10890066
-1.92996498,2.09974474,0.32233655,0.00000000,0.85172080,0.86279886,0.05388836,1.11286769
-1.92396198,2.12715123,0.32725027,0.00000000,0.85522759,0.88543526,0.05332065,1.11339417
-1.91795898,2.14667514,0.33095310,0.00000000,0.85690856,0.90416464,0.05252546,1.11042010
-1.91195598,2.15796555,0.33345866,0.00000000,0.85688959,0.91864070,0.05150048,1.10396752
-1.90595298,2.16088278,0.33481045,0.00000000,0.85535118,0.92862876,0.05024875,1.09414593
-1.89994997,2.15550931,0.33508164,0.00000000,0.85252720,0.93401411,0.04877868,1.08115400
-1.89394697,2.14215145,0.33437360,0.00000000,0.84870098,0.93480568,0.04710393,1.06527715
-1.88794397,2.12133137,0.33281311,0.00000000,0.84419833,0.93113473,0.04524297,1.04688096
-1.88194097,2.09376920,0.33054838,0.00000000,0.83937776,0.92324858,0.04321854,1.02640050
-1.87593797,2.06035614,0.32774384,0.00000000,0.83461797,0.91149956,0.04105688,1.00432578
-1.86993497,2.02211929,0.32457401,0.00000000,0.83030297,0.89632960,0.03878690,0.98118413
-1.86393197,1.98017996,0.32121653,0.00000000,0.82680547,0.87825121,0.03643918,0.95752013
-1.85792896,1.93570738,0.31784480,0.00000000,0.82446924,0.85782569,0.03404507,0.93387397
-1.85192596,1.88986992,0.31462047,0.00000000,0.82359135,0.83563971,0.03163566,0.91075949
-1.84592296,1.84378642,0.31168620,0.00000000,0.82440506,0.81228127,0.02924087,0.88864282
-1.83991996,1.79847983,0.30915899,0.00000000,0.82706456,0.78831632,0.02688866,0.86792273
-1.83391696,1.75483571,0.30712454,0.00000000,0.83163229,0.76426702,0.02460430,0.84891388
-1.82791396,1.71356746,0.30563287,0.00000000,0.83806982,0.74059280,0.02240984,0.83183358
-1.82191096,1.67519017,0.30469551,0.00000000,0.84623287,0.71767499,0.02032367,0.81679300
-1.81590795,1.64000420,0.30428442,0.00000000,0.85587104,0.69580564,0.01836033,0.80379320
-1.80990495,1.60808927,0.30433277,0.00000000,0.86663247,0.67518108,0.01653038,0.79272619
-1.80390195,1.57930921,0.30473749,0.00000000,0.87807344,0.65590021,0.01484054,0.78338103
-1.79789895,1.55332697,0.30536365,0.00000000,0.88967255,0.63796750,0.01329384,0.77545465
-1.79189595,1.52962889,0.30605029,0.00000000,0.90084904,0.62130042,0.01188995,0.76856678
-1.78589295,1.50755679,0.30661757,0.00000000,0.91098437,0.60574053,0.01062558,0.76227829
-1.77988994,1.48634611,0.30687479,0.00000000,0.91944612,0.59106782,0.00949496,0.75611199
-1.77388694,1.46516802,0.30662897,0.00000000,0.92561304,0.57701705,0.00849032,0.74957482
-1.76788394,1.44317318,0.30569347,0.00000000,0.92890011,0.56329545,0.00760235,0.74218030
-1.76188094,1.41953497,0.30389632,0.00000000,0.92878229,0.54960070,0.00682079,0.73347026
-1.75587794,1.39349003,0.30108780,0.00000000,0.92481590,0.53563818,0.00613478,0.72303461
-1.74987494,1.36437419,0.29714688,0.00000000,0.91665659,0.52113685,0.00553337,0.71052853
-1.74387194,1.33165220,0.29198637,0.00000000,0.90407301,0.50586286,0.00500580,0.69568609
-1.73786893,1.29494004,0.28555638,0.00000000,0.88695570,0.48963042,0.00454187,0.67832991
-1.73186593,1.25401917,0.27784612,0.00000000,0.86532072,0.47230957,0.00413209,0.65837656
-1.72586293,1.20884229,0.26888393,0.00000000,0.83930812,0.45383064,0.00376790,0.63583760
-1.71985993,1.15953103,0.25873566,0.00000000,0.80917535,0.43418548,0.00344177,0.61081643
-1.71385693,1.10636590,0.24750149,0.00000000,0.77528618,0.41342549,0.00314719,0.58350132
-1.70785393,1.04976977,0.23531146,0.00000000,0.73809572,0.39165701,0.00287874,0.55415523
-1.70185093,0.99028582,0.22231998,0.00000000,0.69813257,0.36903431,0.00263199,0.52310302
-1.69584792,0.92855176,0.20869963,0.00000000,0.65597877,0.34575089,0.00240343,0.49071680
-1.68984492,0.86527150,0.19463460,0.00000000,0.61224893,0.32202961,0.00219040,0.45740034
-1.68384192,0.80118613,0.18031398,0.00000000,0.56756922,0.29811219,0.00199094,0.42357328
-1.67783892,0.73704546,0.16592550,0.00000000,0.52255736,0.27424882,0.00180370,0.38965583
-1.67183592,0.67358147,0.15164957,0.00000000,0.47780431,0.25068823,0.00162778,0.35605469
-1.66583292,0.61148485,0.13765424,0.00000000,0.43385845,0.22766878,0.00146266,0.32315073
-1.65982991,0.55138533,0.12409101,0.00000000,0.39121260,0.20541082,0.00130806,0.29128877
-1.65382691,0.49383638,0.11109165,0.00000000,0.35029424,0.18411068,0.00116389,0.26076978
-1.64782391,0.43930460,0.09876606,0.00000000,0.31145916,0.16393633,0.00103012,0.23184561
-1.64182091,0.38816375,0.08720122,0.00000000,0.27498824,0.14502475,0.00090676,0.20471608
-1.63581791,0.34069323,0.07646110,0.00000000,0.24108737,0.12748103,0.00079380,0.17952860
-1.62981491,0.29708056,0.06658742,0.00000000,0.20989009,0.11137898,0.00069119,0.15637966
-1.62381191,0.25742730,0.05760117,0.00000000,0.18146243,0.09676307,0.00059882,0.13531829
-1.61780890,0.22175775,0.04950473,0.00000000,0.15580965,0.08365156,0.00051649,0.11635079
-1.61180590,0.19002977,0.04228435,0.00000000,0.13288422,0.07204036,0.00044395,0.09944658
-1.60580290,0.16214687,0.03591297,0.00000000,0.11259459,0.06190755,0.00038092,0.08454470
-1.59979990,0.13797096,0.03035309,0.00000000,0.09481428,0.05321819,0.00032707,0.07156052
-1.59379690,0.11733521,0.02555964,0.00000000,0.07939088,0.04592918,0.00028203,0.06039252
-1.58779390,0.10005626,0.02148267,0.00000000,0.06615457,0.03999393,0.00024548,0.05092874
-1.58179090,0.08594553,0.01806988,0.00000000,0.05492592,0.03536671,0.00021712,0.04305261
-1.57578789,0.07481915,0.01526876,0.00000000,0.04552280,0.03200647,0.00019667,0.03664824
-1.56978489,0.06650627,0.01302842,0.00000000,0.03776613,0.02987995,0.00018396,0.03160474
-1.56378189,0.06085557,0.01130102,0.00000000,0.03148458,0.02896412,0.00017887,0.02781976
-1.55777889,0.05773994,0.01004286,0.00000000,0.02651815,0.02924770,0.00018138,0.02520202
-1.55177589,0.05705912,0.00921500,0.00000000,0.02272059,0.03073192,0.00019157,0.02367302
-1.54577289,0.05874064,0.00878364,0.00000000,0.01996092,0.03343030,0.00020963,0.02316785
-1.53976988,0.06273875,0.00872011,0.00000000,0.01812394,0.03736761,0.00023581,0.02363515
-1.53376688,0.06903184,0.00900052,0.00000000,0.01711002,0.04257796,0.00027048,0.02503639
-1.52776388,0.07761821,0.00960526,0.00000000,0.01683426,0.04910212,0.00031407,0.02734445
-1.52176088,0.08851063,0.01051827,0.00000000,0.01722509,0.05698414,0.00036704,0.03054168
-1.51575788,0.10172969,0.01172608,0.00000000,0.01822249,0.06626732,0.00042990,0.03461746
-1.50975488,0.11729641,0.01321685,0.00000000,0.01977595,0.07698977,0.00050315,0.03956548
-1.50375188,0.13522419,0.01497927,0.00000000,0.02184226,0.08917966,0.00058728,0.04538071
-1.49774887,0.15551067,0.01700151,0.00000000,0.02438331,0.10285033,0.00068268,0.05205629
-1.49174587,0.17812955,0.01927013,0.00000000,0.02736384,0.11799556,0.00078968,0.05958043
-1.48574287,0.20302306,0.02176917,0.00000000,0.03074942,0.13458512,0.00090844,0.06793342
-1.47973987,0.23009516,0.02447931,0.00000000,0.03450458,0.15256098,0.00103898,0.07708490
-1.47373687,0.25920609,0.02737721,0.00000000,0.03859122,0.17183431,0.00118109,0.08699150
-1.46773387,0.29016846,0.03043504,0.00000000,0.04296743,0.19228357,0.00133436,0.09759503
-1.46173087,0.32274531,0.03362033,0.00000000,0.04758654,0.21375393,0.00149809,0.10882120
-1.45572786,0.35665031,0.03689594,0.00000000,0.05239674,0.23605806,0.00167133,0.12057910
-1.44972486,0.39155037,0.04022043,0.00000000,0.05734104,0.25897859,0.00185283,0.13276142
-1.44372186,0.42707072,0.04354862,0.00000000,0.06235762,0.28227216,0.00204104,0.14524545
-1.43771886,0.46280234,0.04683241,0.00000000,0.06738073,0.30567504,0.00223416,0.15789499
-1.43171586,0.49831182,0.05002185,0.00000000,0.07234176,0.32891029,0.00243010,0.17056291
-1.42571286,0.53315307,0.05306640,0.00000000,0.07717088,0.35169611,0.00262655,0.18309458
-1.41970985,0.56688074,0.05591634,0.00000000,0.08179868,0.37375528,0.00282100,0.19533176
-1.41370685,0.59906465,0.05852416,0.00000000,0.08615822,0.39482508,0.00301078,0.20711710
-1.40770385,0.62930482,0.06084614,0.00000000,0.09018699,0.41466751,0.00319315,0.21829882
-1.40170085,0.65724614,0.06284374,0.00000000,0.09382897,0.43307914,0.00336531,0.22873556
-1.39569785,0.68259229,0.06448490,0.00000000,0.09703648,0.44990021,0.00352453,0.23830105
-1.38969485,0.70511795,0.06574520,0.00000000,0.09977193,0.46502246,0.00366819,0.24688849
-1.38369185,0.72467881,0.06660870,0.00000000,0.10200911,0.47839519,0.00379381,0.25441433
-1.37768884,0.74121876,0.06706859,0.00000000,0.10373427,0.49002936,0.00389922,0.26082129
-1.37168584,0.75477371,0.06712738,0.00000000,0.10494663,0.49999912,0.00398251,0.26608054
-1.36568284,0.76547195,0.06679692,0.00000000,0.10565843,0.50844094,0.00404219,0.27019268
-1.35967984,0.77353072,0.06609796,0.00000000,0.10589455,0.51555005,0.00407714,0.27318779
-1.35367684,0.77924920,0.06505941,0.00000000,0.10569157,0.52157438,0.00408673,0.27512416
-1.34767384,0.78299804,0.06371739,0.00000000,0.10509641,0.52680615,0.00407079,0.27608602
-1.34167084,0.78520606,0.06211397,0.00000000,0.10416454,0.53157157,0.00402964,0.27618021
-1.33566783,0.78634448,0.06029575,0.00000000,0.10295795,0.53621902,0.00396408,0.27553194
-1.32966483,0.78690955,0.05831236,0.00000000,0.10154280,0.54110621,0.00387537,0.27427994
-1.32366183,0.78740439,0.05621488,0.00000000,0.09998697,0.54658711,0.00376519,0.27257101
-1.31765883,0.78832080,0.05405433,0.00000000,0.09835765,0.55299900,0.00363562,0.27055446
-1.31165583,0.79012199,0.05188024,0.00000000,0.09671892,0.56065057,0.00348906,0.26837650
-1.30565283,0.79322696,0.04973934,0.00000000,0.09512963,0.56981138,0.00332818,0.26617497
-1.29964982,0.79799731,0.04767454,0.00000000,0.09364146,0.58070330,0.00315586,0.26407449
-1.29364682,0.80472696,0.04572409,0.00000000,0.09229736,0.59349429,0.00297511,0.26218241
-1.28764382,0.81363532,0.04392098,0.00000000,0.09113049,0.60829484,0.00278901,0.26058565
-1.28164082,0.82486400,0.04229267,0.00000000,0.09016343,0.62515704,0.00260061,0.25934842
-1.27563782,0.83847721,0.04086102,0.00000000,0.08940801,0.64407643,0.00241294,0.25851117
-1.26963482,0.85446561,0.03964256,0.00000000,0.08886549,0.66499632,0.00222885,0.25809050
-1.26363182,0.87275328,0.03864880,0.00000000,0.08852720,0.68781433,0.00205107,0.25808014
-1.25762881,0.89320744,0.03788690,0.00000000,0.08837554,0.71239071,0.00188207,0.25845291
-1.25162581,0.91565002,0.03736033,0.00000000,0.08838529,0.73855796,0.00172410,0.25916343
-1.24562281,0.93987065,0.03706964,0.00000000,0.08852523,0.76613106,0.00157912,0.26015150
-1.23961981,0.96564015,0.03701327,0.00000000,0.08875978,0.79491781,0.00144881,0.26134595
-1.23361681,0.99272377,0.03718833,0.00000000,0.08905090,0.82472868,0.00133455,0.26266871
-1.22761381,1.02089350,0.03759126,0.00000000,0.08935991,0.85538552,0.00123740,0.26403892
-1.22161081,1.04993872,0.03821845,0.00000000,0.08964923,0.88672875,0.00115814,0.26537695
-1.21560780,1.07967482,0.03906667,0.00000000,0.08988407,0.91862255,0.00109722,0.26660797
-1.20960480,1.10994914,0.04013340,0.00000000,0.09003383,0.95095791,0.00105485,0.26766519
-1.20360180,1.14064429,0.04141687,0.00000000,0.09007341,0.98365333,0.00103091,0.26849242
-1.19759880,1.17167862,0.04291610,0.00000000,0.08998409,1.01665325,0.00102505,0.26904602
-1.19159580,1.20300402,0.04463065,0.00000000,0.08975429,1.04992434,0.00103664,0.26929612
-1.18559280,1.23460128,0.04656029,0.00000000,0.08937996,1.08344999,0.00106483,0.26922716
-1.17958979,1.26647354,0.04870450,0.00000000,0.08886466,1.11722349,0.00110854,0.26883780
-1.17358679,1.29863826,0.05106200,0.00000000,0.08821948,1.15124025,0.00116647,0.26814022
-1.16758379,1.33111837,0.05363011,0.00000000,0.08746261,1.18548975,0.00123716,0.26715891
-1.16158079,1.36393324,0.05640416,0.00000000,0.08661878,1.21994780,0.00131899,0.26592916
-1.15557779,1.39709008,0.05937692,0.00000000,0.08571848,1.25456963,0.00141021,0.26449516
-1.14957479,1.43057644,0.06253816,0.00000000,0.08479704,1.28928432,0.00150896,0.26290807
-1.14357179,1.46435421,0.06587416,0.00000000,0.08389367,1.32399104,0.00161337,0.26122403
-1.13756878,1.49835559,0.06936753,0.00000000,0.08305041,1.35855728,0.00172152,0.25950218
-1.13156578,1.53248118,0.07299706,0.00000000,0.08231101,1.39281940,0.00183157,0.25780294
-1.12556278,1.56660038,0.07673777,0.00000000,0.08171992,1.42658530,0.00194176,0.25618634
-1.11955978,1.60055392,0.08056116,0.00000000,0.08132125,1.45963912,0.00205050,0.25471077
-1.11355678,1.63415829,0.08443560,0.00000000,0.08115785,1.49174782,0.00215638,0.25343181
-1.10755378,1.66721175,0.08832689,0.00000000,0.08127039,1.52266887,0.00225827,0.25240140
-1.10155078,1.69950147,0.09219902,0.00000000,0.08169664,1.55215894,0.00235535,0.25166713
-1.09554777,1.73081114,0.09601496,0.00000000,0.08247083,1.57998270,0.00244713,0.25127178
-1.08954477,1.76092861,0.09973768,0.00000000,0.08362305,1.60592132,0.00253350,0.25125283
-1.08354177,1.78965308,0.10333114,0.00000000,0.08517889,1.62978005,0.00261474,0.25164215
-1.07753877,1.81680116,0.10676138,0.00000000,0.08715916,1.65139454,0.00269151,0.25246561
-1.07153577,1.84221168,0.10999762,0.00000000,0.08957967,1.67063535,0.00276485,0.25374269
-1.06553277,1.86574892,0.11301329,0.00000000,0.09245127,1.68741060,0.00283615,0.25548602
-1.05952976,1.88730408,0.11578709,0.00000000,0.09577985,1.70166657,0.00290711,0.25770092
-1.05352676,1.90679523,0.11830384,0.00000000,0.09956663,1.71338649,0.00297966,0.26038484
-1.04752376,1.92416572,0.12055533,0.00000000,0.10380839,1.72258751,0.00305592,0.26352685
-1.04152076,1.93938156,0.12254092,0.00000000,0.10849792,1.72931637,0.00313811,0.26710724
-1.03551776,1.95242789,0.12426801,0.00000000,0.11362447,1.73364417,0.00322844,0.27109708
-1.02951476,1.96330518,0.12575223,0.00000000,0.11917429,1.73566056,0.00332909,0.27545818
-1.02351176,1.97202542,0.12701747,0.00000000,0.12513116,1.73546796,0.00344204,0.28014305
-1.01750875,1.97860866,0.12809558,0.00000000,0.13147690,1.73317619,0.00356907,0.28509538
-1.01150575,1.98308023,0.12902579,0.00000000,0.13819190,1.72889775,0.00371162,0.29025061
-1.00550275,1.98546879,0.12985386,0.00000000,0.14525539,1.72274414,0.00387077,0.29553698
-0.99949975,1.98580513,0.13063087,0.00000000,0.15264569,1.71482317,0.00404718,0.30087684
-0.99349675,1.98412191,0.13141177,0.00000000,0.16034025,1.70523736,0.00424104,0.30618816
-0.98749375,1.98045385,0.13225360,0.00000000,0.16831539,1.69408327,0.00445206,0.31138629
-0.98149075,1.97483831,0.13321348,0.00000000,0.17654583,1.68145153,0.00467947,0.31638586
-0.97548774,1.96731589,0.13434638,0.00000000,0.18500404,1.66742725,0.00492202,0.32110264
-0.96948474,1.95793069,0.13570273,0.00000000,0.19365921,1.65209058,0.00517799,0.32545533
-0.96348174,1.94673007,0.13732603,0.00000000,0.20247611,1.63551705,0.00544524,0.32936726
-0.95747874,1.93376351,0.13925042,0.00000000,0.21141379,1.61777752,0.00572125,0.33276771
-0.95147574,1.91908073,0.14149845,0.00000000,0.22042423,1.59893756,0.00600317,0.33559303
-0.94547274,1.90272884,0.14407903,0.00000000,0.22945099,1.57905612,0.00628789,0.33778734
-0.93946973,1.88474892,0.14698583,0.00000000,0.23842808,1.55818380,0.00657210,0.33930297
-0.93346673,1.86517219,0.15019614,0.00000000,0.24727910,1.53636058,0.00685235,0.34010043
-0.92746373,1.84401623,0.15367021,0.00000000,0.25591680,1.51361363,0.00712518,0.34014826
-0.92146073,1.82128174,0.15735140,0.00000000,0.26424316,1.48995527,0.00738715,0.33942256
-0.91545773,1.79695032,0.16116695,0.00000000,0.27215011,1.46538169,0.00763494,0.33790644
-0.90945473,1.77098372,0.16502948,0.00000000,0.27952097,1.43987269,0.00786547,0.33558948
-0.90345173,1.74332504,0.16883924,0.00000000,0.28623254,1.41339274,0.00807598,0.33246722
-0.89744872,1.71390206,0.17248700,0.00000000,0.29215796,1.38589376,0.00826411,0.32854084
