energy_ev,total_up,Pb_p_up,Pb_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-4.30115058,3.05297763,0.33021184,0.00563742,1.30348296,2.13322084,1.02763956,0.00000000
-4.29514757,3.04170220,0.31801805,0.00550038,1.30295262,2.12463417,1.03272027,0.00000000
-4.28914457,3.02813223,0.30561166,0.00536015,1.29896581,2.11526570,1.03738896,0.00000000
-4.28314157,3.01270160,0.29310815,0.00521842,1.29185509,2.10533143,1.04171403,0.00000000
-4.27713857,2.99585748,0.28061747,0.00507681,1.28200831,2.09503638,1.04577067,0.00000000
-4.27113557,2.97805424,0.26824320,0.00493692,1.26985680,2.08457419,1.04963915,0.00000000
-4.26513257,2.95974710,0.25608193,0.00480022,1.25586278,2.07412702,1.05340234,0.00000000
-4.25912956,2.94138576,0.24422291,0.00466810,1.24050655,2.06386540,1.05714273,0.00000000
-4.25312656,2.92340811,0.23274790,0.00454180,1.22427392,2.05394823,1.06093880,0.00000000
-4.24712356,2.90623389,0.22173118,0.00442242,1.20764423,2.04452259,1.06486095,0.00000000
-4.24112056,2.89025846,0.21123969,0.00431089,1.19107932,2.03572341,1.06896727,0.00000000
-4.23511756,2.87584679,0.20133331,0.00420798,1.17501369,2.02767299,1.07329921,0.00000000
-4.22911456,2.86332742,0.19206504,0.00411427,1.15984598,2.02048018,1.07787760,0.00000000
-4.22311156,2.85298670,0.18348126,0.00403016,1.14593180,2.01423935,1.08269902,0.00000000
-4.21710855,2.84506300,0.17562186,0.00395590,1.13357794,2.00902894,1.08773292,0.00000000
-4.21110555,2.83974111,0.16852021,0.00389153,1.12303787,2.00490970,1.09291966,0.00000000
-4.20510255,2.83714673,0.16220300,0.00383697,1.11450834,2.00192255,1.09816952,0.00000000
-4.19909955,2.83734113,0.15668985,0.00379196,1.10812708,2.00008606,1.10336295,0.00000000
-4.19309655,2.84031613,0.15199275,0.00375612,1.10397135,1.99939367,1.10835195,0.00000000
-4.18709355,2.84598954,0.14811531,0.00372893,1.10205738,1.99981071,1.11296275,0.00000000
-4.18109055,2.85420127,0.14505193,0.00370978,1.10234045,2.00127133,1.11699949,0.00000000
-4.17508754,2.86471051,0.14278683,0.00369794,1.10471578,2.00367557,1.12024908,0.00000000
-4.16908454,2.87719405,0.14129319,0.00369263,1.10902015,2.00688665,1.12248678,0.00000000
-4.16308154,2.89124636,0.14053232,0.00369296,1.11503435,2.01072891,1.12348246,0.00000000
-4.15707854,2.90638150,0.14045312,0.00369800,1.12248643,2.01498636,1.12300732,0.00000000
-4.15107554,2.92203717,0.14099183,0.00370678,1.13105605,2.01940228,1.12084064,0.00000000
-4.14507254,2.93758123,0.14207211,0.00371827,1.14037978,2.02368001,1.11677645,0.00000000
-4.13906953,2.95232056,0.14360572,0.00373143,1.15005757,2.02748493,1.11062984,0.00000000
-4.13306653,2.96551243,0.14549357,0.00374520,1.15966025,2.03044804,1.10224257,0.00000000
-4.12706353,2.97637817,0.14762741,0.00375848,1.16873816,2.03217091,1.09148786,0.00000000
-4.12106053,2.98411884,0.14989194,0.00377021,1.17683067,2.03223216,1.07827416,0.00000000
-4.11505753,2.98793266,0.15216741,0.00377932,1.18347646,2.03019526,1.06254781,0.00000000
-4.10905453,2.98703355,0.15433260,0.00378474,1.18822436,2.02561762,1.04429443,0.00000000
-4.10305153,2.98067041,0.15626801,0.00378548,1.19064433,2.01806070,1.02353921,0.00000000
-4.09704852,2.96814641,0.15785921,0.00378054,1.19033836,2.00710076,1.00034590,0.00000000
-4.09104552,2.94883769,0.15900017,0.00376903,1.18695088,1.99234017,0.97481487,0.00000000
-4.08504252,2.92221088,0.15959634,0.00375009,1.18017834,1.97341864,0.94708015,0.00000000
-4.07903952,2.88783876,0.15956755,0.00372299,1.16977747,1.95002427,0.91730574,0.00000000
-4.07303652,2.84541363,0.15885025,0.00368706,1.15557218,1.92190379,0.88568138,0.00000000
-4.06703352,2.79475780,0.15739942,0.00364179,1.13745853,1.88887177,0.85241792,0.00000000
-4.06103052,2.73583088,0.15518960,0.00358677,1.11540777,1.85081846,0.81774255,0.00000000
-4.05502751,2.66873368,0.15221540,0.00352174,1.08946731,1.80771580,0.78189402,0.00000000
-4.04902451,2.59370841,0.14849119,0.00344663,1.05975945,1.75962147,0.74511800,0.00000000
-4.04302151,2.51113531,0.14405016,0.00336147,1.02647813,1.70668073,0.70766284,0.00000000
-4.03701851,2.42152569,0.13894272,0.00326652,0.98988364,1.64912591,0.66977556,0.00000000
-4.03101551,2.32551163,0.13323435,0.00316217,0.95029557,1.58727354,0.63169844,0.00000000
-4.02501251,2.22383268,0.12700307,0.00304898,0.90808437,1.52151902,0.59366594,0.00000000
-4.01900950,2.11731984,0.12033650,0.00292768,0.86366162,1.45232922,0.55590220,0.00000000
-4.01300650,2.00687753,0.11332886,0.00279913,0.81746955,1.38023290,0.51861889,0.00000000
-4.00700350,1.89346382,0.10607784,0.00266433,0.76997009,1.30580945,0.48201353,0.00000000
-4.00100050,1.77806974,0.09868160,0.00252438,0.72163386,1.22967625,0.44626807,0.00000000
-3.99499750,1.66169825,0.09123600,0.00238048,0.67292936,1.15247502,0.41154790,0.00000000
-3.98899450,1.54534333,0.08383206,0.00223388,0.62431289,1.07485766,0.37800094,0.00000000
-3.98299150,1.42997008,0.07655390,0.00208586,0.57621921,0.99747208,0.34575710,0.00000000
-3.97698849,1.31649616,0.06947700,0.00193772,0.52905338,0.92094833,0.31492778,0.00000000
-3.97098549,1.20577520,0.06266702,0.00179071,0.48318395,0.84588577,0.28560571,0.00000000
-3.96498249,1.09858258,0.05617901,0.00164607,0.43893748,0.77284139,0.25786477,0.00000000
-3.95897949,0.99560394,0.05005711,0.00150492,0.39659461,0.70231989,0.23176013,0.00000000
-3.95297649,0.89742670,0.04433464,0.00136832,0.35638763,0.63476561,0.20732852,0.00000000
-3.94697349,0.80453455,0.03903457,0.00123720,0.31849946,0.57055666,0.18458866,0.00000000
-3.94097049,0.71730522,0.03417027,0.00111237,0.28306406,0.51000122,0.16354201,0.00000000
-3.93496748,0.63601111,0.02974653,0.00099448,0.25016803,0.45333625,0.14417359,0.00000000
-3.92896448,0.56082282,0.02576075,0.00088407,0.21985325,0.40072820,0.12645321,0.00000000
-3.92296148,0.49181526,0.02220423,0.00078151,0.19212056,0.35227595,0.11033673,0.00000000
-3.91695848,0.42897588,0.01906354,0.00068707,0.16693395,0.30801548,0.09576763,0.00000000
-3.91095548,0.37221466,0.01632190,0.00060086,0.14422540,0.26792608,0.08267867,0.00000000
-3.90495248,0.32137553,0.01396045,0.00052289,0.12389993,0.23193782,0.07099378,0.00000000
-3.89894947,0.27624858,0.01195955,0.00045307,0.10584087,0.19993988,0.06062986,0.00000000
-3.89294647,0.23658264,0.01029986,0.00039121,0.08991498,0.17178941,0.05149879,0.00000000
-3.88694347,0.20209792,0.00896340,0.00033709,0.07597743,0.14732055,0.04350927,0.00000000
-3.88094047,0.17249814,0.00793436,0.00029041,0.06387647,0.12635326,0.03656867,0.00000000
-3.87493747,0.14748185,0.00719980,0.00025085,0.05345766,0.10870181,0.03058475,0.00000000
-3.86893447,0.12675268,0.00675024,0.00021810,0.04456761,0.09418235,0.02546720,0.00000000
-3.86293147,0.11002818,0.00657992,0.00019183,0.03705721,0.08261971,0.02112902,0.00000000
-3.85692846,0.09704713,0.00668710,0.00017172,0.03078432,0.07385296,0.01748762,0.00000000
-3.85092546,0.08757518,0.00707400,0.00015752,0.02561579,0.06773977,0.01446585,0.00000000
-3.84492246,0.08140868,0.00774668,0.00014896,0.02142909,0.06415938,0.01199260,0.00000000
-3.83891946,0.07837681,0.00871468,0.00014585,0.01811336,0.06301424,0.01000336,0.00000000
-3.83291646,0.07834190,0.00999058,0.00014803,0.01556994,0.06423025,0.00844043,0.00000000
-3.82691346,0.08119807,0.01158926,0.00015536,0.01371255,0.06775560,0.00725304,0.00000000
-3.82091046,0.08686843,0.01352717,0.00016777,0.01246711,0.07355845,0.00639721,0.00000000
-3.81490745,0.09530070,0.01582133,0.00018519,0.01177118,0.08162338,0.00583554,0.00000000
-3.80890445,0.10646176,0.01848826,0.00020758,0.01157320,0.09194683,0.00553679,0.00000000
-3.80290145,0.12033116,0.02154286,0.00023490,0.01183151,0.10453176,0.00547541,0.00000000
-3.79689845,0.13689383,0.02499713,0.00026710,0.01251320,0.11938164,0.00563100,0.00000000
-3.79089545,0.15613237,0.02885895,0.00030411,0.01359285,0.13649400,0.00598769,0.00000000
-3.78489245,0.17801911,0.03313086,0.00034584,0.01505123,0.15585388,0.00653345,0.00000000
-3.77888944,0.20250830,0.03780889,0.00039213,0.01687392,0.17742733,0.00725950,0.00000000
-3.77288644,0.22952874,0.04288150,0.00044278,0.01904993,0.20115530,0.00815956,0.00000000
-3.76688344,0.25897706,0.04832878,0.00049749,0.02157040,0.22694814,0.00922929,0.00000000
-3.76088044,0.29071211,0.05412173,0.00055591,0.02442730,0.25468098,0.01046564,0.00000000
-3.75487744,0.32455064,0.06022196,0.00061757,0.02761226,0.28419029,0.01186634,0.00000000
-3.74887444,0.36026450,0.06658161,0.00068195,0.03111545,0.31527173,0.01342938,0.00000000
-3.74287144,0.39757964,0.07314365,0.00074842,0.03492473,0.34767952,0.01515270,0.00000000
-3.73686843,0.43617700,0.07984253,0.00081626,0.03902485,0.38112747,0.01703384,0.00000000
-3.73086543,0.47569541,0.08660519,0.00088470,0.04339694,0.41529167,0.01906992,0.00000000
-3.72486243,0.51573652,0.09335245,0.00095289,0.04801822,0.44981496,0.02125757,0.00000000
-3.71885943,0.55587171,0.10000070,0.00101995,0.05286195,0.48431294,0.02359321,0.00000000
-3.71285643,0.59565091,0.10646390,0.00108496,0.05789772,0.51838166,0.02607341,0.00000000
-3.70685343,0.63461305,0.11265580,0.00114701,0.06309206,0.55160656,0.02869551,0.00000000
-3.70085043,0.67229797,0.11849234,0.00120519,0.06840930,0.58357255,0.03145849,0.00000000
-3.69484742,0.70825947,0.12389415,0.00125864,0.07381286,0.61387496,0.03436397,0.00000000
-3.68884442,0.74207909,0.12878902,0.00130658,0.07926682,0.64213096,0.03741755,0.00000000
-3.68284142,0.77338024,0.13311443,0.00134830,0.08473775,0.66799115,0.04063020,0.00000000
-3.67683842,0.80184226,0.13681975,0.00138319,0.09019683,0.69115098,0.04401995,0.00000000
-3.67083542,0.82721387,0.13986840,0.00141078,0.09562215,0.71136148,0.04761353,0.00000000
-3.66483242,0.84932572,0.14223957,0.00143073,0.10100111,0.72843913,0.05144819,0.00000000
-3.65882941,0.86810129,0.14392974,0.00144287,0.10633279,0.74227439,0.05557336,0.00000000
-3.65282641,0.88356595,0.14495365,0.00144717,0.11163026,0.75283847,0.06005220,0.00000000
-3.64682341,0.89585360,0.14534489,0.00144378,0.11692259,0.76018831,0.06496283,0.00000000
-3.64082041,0.90521049,0.14515606,0.00143298,0.12225648,0.76446925,0.07039920,0.00000000
-3.63481741,0.91199592,0.14445835,0.00141523,0.12769737,0.76591524,0.07647134,0.00000000
-3.62881441,0.91667955,0.14334065,0.00139114,0.13332984,0.76484660,0.08330506,0.00000000
-3.62281141,0.91983493,0.14190818,0.00136144,0.13925721,0.76166501,0.09104066,0.00000000
-3.61680840,0.92212940,0.14028055,0.00132697,0.14560021,0.75684583,0.09983091,0.00000000
-3.61080540,0.92431006,0.13858941,0.00128867,0.15249468,0.75092784,0.10983791,0.00000000
-3.60480240,0.92718613,0.13697561,0.00124757,0.16008820,0.74450044,0.12122896,0.00000000
-3.59879940,0.93160775,0.13558594,0.00120473,0.16853569,0.73818860,0.13417140,0.00000000
-3.59279640,0.93844175,0.13456947,0.00116123,0.17799400,0.73263585,0.14882647,0.00000000
-3.58679340,0.94854484,0.13407366,0.00111818,0.18861573,0.72848568,0.16534229,0.00000000
-3.58079040,0.96273481,0.13424013,0.00107662,0.20054222,0.72636187,0.18384617,0.00000000
-3.57478739,0.98176076,0.13520038,0.00103756,0.21389619,0.72684831,0.20443648,0.00000000
-3.56878439,1.00627313,0.13707139,0.00100194,0.22877411,0.73046885,0.22717443,0.00000000
-3.56278139,1.03679459,0.13995136,0.00097059,0.24523871,0.73766789,0.25207598,0.00000000
-3.55677839,1.07369299,0.14391562,0.00094420,0.26331199,0.74879251,0.27910446,0.00000000
-3.55077539,1.11715750,0.14901291,0.00092337,0.28296898,0.76407655,0.30816413,0.00000000
-3.54477239,1.16717899,0.15526220,0.00090849,0.30413283,0.78362767,0.33909527,0.00000000
-3.53876938,1.22353581,0.16265013,0.00089982,0.32667124,0.80741772,0.37167101,0.00000000
-3.53276638,1.28578578,0.17112925,0.00089745,0.35039487,0.83527703,0.40559642,0.00000000
-3.52676338,1.35326538,0.18061728,0.00090128,0.37505770,0.86689317,0.44051002,0.00000000
-3.52076038,1.42509629,0.19099732,0.00091103,0.40035962,0.90181427,0.47598795,0.00000000
-3.51475738,1.50019992,0.20211920,0.00092629,0.42595132,0.93945710,0.51155080,0.00000000
-3.50875438,1.57731954,0.21380209,0.00094646,0.45144132,0.97911987,0.54667316,0.00000000
-3.50275138,1.65504974,0.22583812,0.00097081,0.47640514,1.01999948,0.58079557,0.00000000
-3.49674837,1.73187253,0.23799723,0.00099849,0.50039628,1.06121277,0.61333861,0.00000000
-3.49074537,1.80619888,0.25003289,0.00102856,0.52295853,1.10182112,0.64371865,0.00000000
-3.48474237,1.87641436,0.26168877,0.00105999,0.54363949,1.14085776,0.67136472,0.00000000
-3.47873937,1.94092745,0.27270590,0.00109172,0.56200432,1.17735665,0.69573580,0.00000000
-3.47273637,1.99821848,0.28283030,0.00112269,0.57764966,1.21038220,0.71633782,0.00000000
-3.46673337,2.04688760,0.29182066,0.00115183,0.59021666,1.23905846,0.73273973,0.00000000
-3.46073037,2.08569961,0.29945580,0.00117815,0.59940303,1.26259695,0.74458779,0.00000000
-3.45472736,2.11362418,0.30554166,0.00120072,0.60497310,1.28032196,0.75161760,0.00000000
-3.44872436,2.12986954,0.30991745,0.00121873,0.60676592,1.29169231,0.75366316,0.00000000
-3.44272136,2.13390849,0.31246082,0.00123149,0.60470068,1.29631891,0.75066263,0.00000000
-3.43671836,2.12549549,0.31309164,0.00123847,0.59877942,1.29397727,0.74266057,0.00000000
-3.43071536,2.10467436,0.31177453,0.00123929,0.58908680,1.28461454,0.72980637,0.00000000
-3.42471236,2.07177614,0.30851964,0.00123376,0.57578714,1.26835090,0.71234926,0.00000000
-3.41870935,2.02740735,0.30338204,0.00122188,0.55911864,1.24547518,0.69062979,0.00000000
-3.41270635,1.97242928,0.29645953,0.00120379,0.53938528,1.21643495,0.66506847,0.00000000
-3.40670335,1.90792903,0.28788895,0.00117982,0.51694667,1.18182150,0.63615197,0.00000000
-3.40070035,1.83518381,0.27784138,0.00115047,0.49220635,1.14235034,0.60441750,0.00000000
-3.39469735,1.75561976,0.26651620,0.00111635,0.46559909,1.09883788,0.57043614,0.00000000
-3.38869435,1.67076722,0.25413445,0.00107820,0.43757769,1.05217543,0.53479577,0.00000000
-3.38269135,1.58221394,0.24093166,0.00103683,0.40859986,1.00330123,0.49808429,0.00000000
-3.37668834,1.49155825,0.22715054,0.00099313,0.37911568,0.95317176,0.46087387,0.00000000
-3.37068534,1.40036374,0.21303374,0.00094800,0.34955617,0.90273320,0.42370666,0.00000000
-3.36468234,1.31011707,0.19881704,0.00090235,0.32032319,0.85289413,0.38708254,0.00000000
-3.35867934,1.22219021,0.18472310,0.00085706,0.29178115,0.80450036,0.35144915,0.00000000
-3.35267634,1.13780832,0.17095611,0.00081295,0.26425063,0.75831257,0.31719447,0.00000000
-3.34667334,1.05802394,0.15769741,0.00077076,0.23800404,0.71498762,0.28464199,0.00000000
-3.34067034,0.98369827,0.14510215,0.00073113,0.21326327,0.67506390,0.25404841,0.00000000
-3.33466733,0.91548950,0.13329721,0.00069459,0.19019935,0.63895108,0.22560380,0.00000000
-3.32866433,0.85384848,0.12238017,0.00066153,0.16893389,0.60692455,0.19943381,0.00000000
-3.32266133,0.79902129,0.11241946,0.00063223,0.14954211,0.57912446,0.17560381,0.00000000
-3.31665833,0.75105821,0.10345556,0.00060680,0.13205720,0.55555931,0.15412442,0.00000000
-3.31065533,0.70982863,0.09550313,0.00058524,0.11647579,0.53611381,0.13495827,0.00000000
-3.30465233,0.67504082,0.08855388,0.00056745,0.10276415,0.52056055,0.11802737,0.00000000
-3.29864932,0.64626586,0.08258020,0.00055318,0.09086489,0.50857508,0.10322090,0.00000000
-3.29264632,0.62296467,0.07753920,0.00054212,0.08070396,0.49975367,0.09040310,0.00000000
-3.28664332,0.60451702,0.07337709,0.00053387,0.07219755,0.49363317,0.07942080,0.00000000
-3.28064032,0.59025169,0.07003376,0.00052801,0.06525885,0.48971220,0.07011062,0.00000000
-3.27463732,0.57947649,0.06744731,0.00052405,0.05980438,0.48747281,0.06230543,0.00000000
-3.26863432,0.57150745,0.06555845,0.00052152,0.05575975,0.48640210,0.05584003,0.00000000
-3.26263132,0.56569603,0.06431468,0.00051998,0.05306476,0.48601275,0.05055600,0.00000000
-3.25662831,0.56145369,0.06367397,0.00051899,0.05167776,0.48586192,0.04630565,0.00000000
-3.25062531,0.55827302,0.06360796,0.00051820,0.05157903,0.48556793,0.04295498,0.00000000
-3.24462231,0.55574486,0.06410462,0.00051731,0.05277337,0.48482397,0.04038583,0.00000000
-3.23861931,0.55357099,0.06517007,0.00051611,0.05529164,0.48340863,0.03849713,0.00000000
-3.23261631,0.55157200,0.06682978,0.00051449,0.05919124,0.48119268,0.03720543,0.00000000
-3.22661331,0.54969030,0.06912888,0.00051242,0.06455560,0.47814219,0.03644470,0.00000000
-3.22061031,0.54798807,0.07213164,0.00050996,0.07149252,0.47431763,0.03616544,0.00000000
-3.21460730,0.54664058,0.07592014,0.00050726,0.08013142,0.46986927,0.03633340,0.00000000
-3.20860430,0.54592492,0.08059197,0.00050455,0.09061949,0.46502907,0.03692773,0.00000000
-3.20260130,0.54620474,0.08625725,0.00050213,0.10311677,0.46009925,0.03793890,0.00000000
-3.19659830,0.54791158,0.09303473,0.00050032,0.11779014,0.45543820,0.03936620,0.00000000
-3.19059530,0.55152333,0.10104723,0.00049950,0.13480643,0.45144422,0.04121527,0.00000000
-3.18459230,0.55754073,0.11041648,0.00050005,0.15432463,0.44853763,0.04349544,0.00000000
-3.17858929,0.56646276,0.12125744,0.00050233,0.17648746,0.44714204,0.04621710,0.00000000
-3.17258629,0.57876166,0.13367223,0.00050669,0.20141253,0.44766542,0.04938923,0.00000000
-3.16658329,0.59485856,0.14774399,0.00051341,0.22918323,0.45048169,0.05301708,0.00000000
-3.16058029,0.61510062,0.16353067,0.00052272,0.25983979,0.45591348,0.05710021,0.00000000
-3.15457729,0.63974052,0.18105914,0.00053475,0.29337081,0.46421665,0.06163085,0.00000000
-3.14857429,0.66891896,0.20031977,0.00054955,0.32970557,0.47556728,0.06659269,0.00000000
-3.14257129,0.70265109,0.22126172,0.00056707,0.36870762,0.49005143,0.07196026,0.00000000
-3.13656828,0.74081721,0.24378924,0.00058717,0.41017001,0.50765818,0.07769876,0.00000000
-3.13056528,0.78315838,0.26775917,0.00060956,0.45381243,0.52827616,0.08376454,0.00000000
-3.12456228,0.82927720,0.29297987,0.00063391,0.49928073,0.55169380,0.09010619,0.00000000
-3.11855928,0.87864373,0.31921171,0.00065977,0.54614907,0.57760326,0.09666614,0.00000000
-3.11255628,0.93060681,0.34616933,0.00068662,0.59392471,0.60560809,0.10338284,0.00000000
-3.10655328,0.98441020,0.37352561,0.00071387,0.64205575,0.63523421,0.11019342,0.00000000
-3.10055028,1.03921338,0.40091751,0.00074092,0.68994162,0.66594405,0.11703669,0.00000000
-3.09454727,1.09411614,0.42795349,0.00076713,0.73694613,0.69715331,0.12385639,0.00000000
-3.08854427,1.14818634,0.45422253,0.00079186,0.78241284,0.72824969,0.13060456,0.00000000
-3.08254127,1.20048967,0.47930442,0.00081451,0.82568225,0.75861312,0.13724483,0.00000000
-3.07653827,1.25012049,0.50278096,0.00083453,0.86611019,0.78763650,0.14375545,0.00000000
-3.07053527,1.29623230,0.52424776,0.00085142,0.90308682,0.81474631,0.15013190,0.00000000
-3.06453227,1.33806680,0.54332617,0.00086479,0.93605536,0.83942222,0.15638888,0.00000000
-3.05852926,1.37498008,0.55967478,0.00087433,0.96452983,0.86121486,0.16256147,0.00000000
-3.05252626,1.40646492,0.57300021,0.00087985,0.98811103,0.87976099,0.16870539,0.00000000
-3.04652326,1.43216802,0.58306650,0.00088128,1.00649987,0.89479539,0.17489622,0.00000000
-3.04052026,1.45190122,0.58970277,0.00087866,1.01950749,0.90615900,0.18122736,0.00000000
-3.03451726,1.46564627,0.59280888,0.00087215,1.02706158,0.91380269,0.18780699,0.00000000
-3.02851426,1.47355263,0.59235858,0.00086202,1.02920853,0.91778672,0.19475380,0.00000000
-3.02251126,1.47592830,0.58840025,0.00084862,1.02611114,0.91827564,0.20219167,0.00000000
-3.01650825,1.47322407,0.58105495,0.00083239,1.01804206,0.91552899,0.21024360,0.00000000
-3.01050525,1.46601175,0.57051200,0.00081385,1.00537298,0.90988819,0.21902482,0.00000000
-3.00450225,1.45495744,0.55702221,0.00079353,0.98856022,0.90176016,0.22863567,0.00000000
-2.99849925,1.44079110,0.54088903,0.00077199,0.96812718,0.89159861,0.23915437,0.00000000
-2.99249625,1.42427377,0.52245818,0.00074981,0.94464459,0.87988384,0.25063004,0.00000000
-2.98649325,1.40616433,0.50210597,0.00072752,0.91870934,0.86710211,0.26307653,0.00000000
-2.98049025,1.38718725,0.48022712,0.00070562,0.89092294,0.85372569,0.27646716,0.00000000
-2.97448724,1.36800317,0.45722238,0.00068456,0.86187066,0.84019461,0.29073096,0.00000000
-2.96848424,1.34918376,0.43348674,0.00066471,0.83210219,0.82690112,0.30575055,0.00000000
-2.96248124,1.33119233,0.40939842,0.00064637,0.80211478,0.81417764,0.32136193,0.00000000
-2.95647824,1.31437107,0.38530934,0.00062977,0.77233962,0.80228893,0.33735647,0.00000000
-2.95047524,1.29893569,0.36153732,0.00061505,0.74313182,0.79142890,0.35348490,0.00000000
-2.94447224,1.28497778,0.33836021,0.00060227,0.71476461,0.78172213,0.36946344,0.00000000
-2.93846923,1.27247460,0.31601210,0.00059142,0.68742764,0.77323007,0.38498191,0.00000000
-2.93246623,1.26130588,0.29468173,0.00058246,0.66122938,0.76596161,0.39971337,0.00000000
-2.92646323,1.25127649,0.27451288,0.00057529,0.63620324,0.75988714,0.41332514,0.00000000
-2.92046023,1.24214374,0.25560655,0.00056980,0.61231699,0.75495554,0.42549055,0.00000000
-2.91445723,1.23364769,0.23802481,0.00056586,0.58948469,0.75111280,0.43590101,0.00000000
-2.90845423,1.22554266,0.22179581,0.00056336,0.56758045,0.74832123,0.44427788,0.00000000
-2.90245123,1.21762800,0.20691964,0.00056224,0.54645313,0.74657805,0.45038343,0.00000000
-2.89644822,1.20977639,0.19337469,0.00056245,0.52594116,0.74593195,0.45403057,0.00000000
-2.89044522,1.20195777,0.18112404,0.00056401,0.50588669,0.74649676,0.45509069,0.00000000
-2.88444222,1.19425751,0.17012160,0.00056700,0.48614829,0.74846097,0.45349936,0.00000000
-2.87843922,1.18688751,0.16031766,0.00057158,0.46661163,0.75209237,0.44925954,0.00000000
-2.87243622,1.18018945,0.15166348,0.00057795,0.44719777,0.75773732,0.44244222,0.00000000
-2.86643322,1.17462979,0.14411501,0.00058637,0.42786858,0.76581428,0.43318432,0.00000000
-2.86043022,1.17078648,0.13763527,0.00059717,0.40862936,0.77680164,0.42168417,0.00000000
-2.85442721,1.16932796,0.13219569,0.00061068,0.38952864,0.79122022,0.40819464,0.00000000
-2.84842421,1.17098522,0.12777617,0.00062726,0.37065532,0.80961104,0.39301425,0.00000000
-2.84242121,1.17651832,0.12436411,0.00064726,0.35213352,0.83250928,0.37647687,0.00000000
-2.83641821,1.18667890,0.12195256,0.00067100,0.33411561,0.86041563,0.35894029,0.00000000
-2.83041521,1.20217047,0.12053758,0.00069873,0.31677382,0.89376623,0.34077428,0.00000000
-2.82441221,1.22360851,0.12011513,0.00073063,0.30029104,0.93290285,0.32234869,0.00000000
-2.81840920,1.25148233,0.12067767,0.00076680,0.28485133,0.97804463,0.30402204,0.00000000
-2.81240620,1.28612067,0.12221076,0.00080719,0.27063065,1.02926308,0.28613110,0.00000000
-2.80640320,1.32766283,0.12468988,0.00085164,0.25778826,1.08646155,0.26898179,0.00000000
-2.80040020,1.37603699,0.12807762,0.00089984,0.24645923,1.14936059,0.25284184,0.00000000
-2.79439720,1.43094680,0.13232152,0.00095137,0.23674830,1.21749011,0.23793519,0.00000000
-2.78839420,1.49186741,0.13735273,0.00100562,0.22872541,1.29018919,0.22443858,0.00000000
-2.78239120,1.55805119,0.14308539,0.00106190,0.22242293,1.36661380,0.21248001,0.00000000
-2.77638819,1.62854327,0.14941709,0.00111939,0.21783469,1.44575269,0.20213925,0.00000000
-2.77038519,1.70220655,0.15623021,0.00117718,0.21491685,1.52645093,0.19345017,0.00000000
-2.76438219,1.77775531,0.16339417,0.00123432,0.21359028,1.60744061,0.18640470,0.00000000
-2.75837919,1.85379617,0.17076854,0.00128980,0.21374453,1.68737747,0.18095811,0.00000000
-2.75237619,1.92887481,0.17820686,0.00134264,0.21524304,1.76488240,0.17703542,0.00000000
-2.74637319,2.00152666,0.18556100,0.00139189,0.21792930,1.83858591,0.17453854,0.00000000
-2.74037019,2.07032949,0.19268596,0.00143670,0.22163379,1.90717407,0.17335379,0.00000000
-2.73436718,2.13395562,0.19944477,0.00147629,0.22618130,1.96943390,0.17335956,0.00000000
-2.72836418,2.19122178,0.20571337,0.00151006,0.23139838,2.02429645,0.17443374,0.00000000
-2.72236118,2.24113428,0.21138525,0.00153755,0.23712065,2.07087561,0.17646057,0.00000000
-2.71635818,2.28292780,0.21637554,0.00155850,0.24319957,2.10850114,0.17933678,0.00000000
-2.71035518,2.31609591,0.22062450,0.00157283,0.24950856,2.13674444,0.18297665,0.00000000
-2.70435218,2.34041223,0.22410008,0.00158069,0.25594809,2.15543592,0.18731592,0.00000000
-2.69834917,2.35594114,0.22679953,0.00158240,0.26244965,2.16467322,0.19231429,0.00000000
-2.69234617,2.36303756,0.22874992,0.00157848,0.26897837,2.16482001,0.19795654,0.00000000
-2.68634317,2.36233587,0.23000750,0.00156962,0.27553420,2.15649521,0.20425217,0.00000000
-2.68034017,2.35472828,0.23065597,0.00155665,0.28215159,2.14055319,0.21123359,0.00000000
-2.67433717,2.34133359,0.23080358,0.00154052,0.28889765,2.11805577,0.21895294,0.00000000
-2.66833417,2.32345761,0.23057934,0.00152226,0.29586884,2.09023705,0.22747772,0.00000000
-2.66233117,2.30254678,0.23012831,0.00150292,0.30318633,2.05846267,0.23688542,0.00000000
-2.65632816,2.28013701,0.22960625,0.00148358,0.31099016,2.02418500,0.24725723,0.00000000
-2.65032516,2.25779962,0.22917381,0.00146528,0.31943241,1.98889612,0.25867144,0.00000000
-2.64432216,2.23708678,0.22899051,0.00144896,0.32866970,1.95408047,0.27119647,0.00000000
-2.63831916,2.21947844,0.22920874,0.00143548,0.33885520,1.92116890,0.28488413,0.00000000
-2.63231616,2.20633290,0.22996796,0.00142557,0.35013062,1.89149600,0.29976330,0.00000000
-2.62631316,2.19884294,0.23138949,0.00141979,0.36261834,1.86626202,0.31583437,0.00000000
-2.62031016,2.19799898,0.23357190,0.00141853,0.37641416,1.84650099,0.33306471,0.00000000
-2.61430715,2.20456075,0.23658729,0.00142202,0.39158084,1.83305581,0.35138548,0.00000000
-2.60830415,2.21903819,0.24047857,0.00143029,0.40814281,1.82656101,0.37068986,0.00000000
-2.60230115,2.24168212,0.24525785,0.00144321,0.42608218,1.82743367,0.39083285,0.00000000
