energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.36918459,1.76637732,-1.43990186,0.02199236,-0.01165816,0.26640274,-0.14932255,0.15294988,-0.15708871,0.42492099,-0.24656519,0.55134572,-0.56653750,0.03639312,-0.04367419,0.70261100,-0.43183612
-0.36318159,1.82624958,-1.44416087,0.02501913,-0.01053384,0.27212632,-0.15608901,0.15740510,-0.15658414,0.43753117,-0.25275013,0.57250664,-0.56165409,0.03714709,-0.04338338,0.72128107,-0.43956892
-0.35717859,1.88825372,-1.45003613,0.02856812,-0.00953710,0.27745325,-0.16299833,0.16378475,-0.15569162,0.44938749,-0.25965187,0.59529455,-0.55720525,0.03819401,-0.04302992,0.73726799,-0.44879106
-0.35117559,1.95264033,-1.45759926,0.03267679,-0.00866074,0.28238970,-0.17003823,0.17224149,-0.15438654,0.46042158,-0.26728750,0.61984281,-0.55322473,0.03956018,-0.04260735,0.75050965,-0.45953260
-0.34517259,2.01968664,-1.46692056,0.03737654,-0.00789749,0.28695109,-0.17719457,0.18289619,-0.15266293,0.47058093,-0.27566142,0.64628108,-0.54975411,0.04126745,-0.04211321,0.76103280,-0.47178505
-0.33916958,2.08967427,-1.47805931,0.04269084,-0.00724045,0.29116091,-0.18445038,0.19583310,-0.15053460,0.47982781,-0.28476339,0.67472553,-0.54683934,0.04333241,-0.04154928,0.76895050,-0.48549517
-0.33316658,2.16286317,-1.49105395,0.04863347,-0.00668343,0.29504882,-0.19178488,0.21109509,-0.14803564,0.48813748,-0.29456685,0.70526806,-0.54452685,0.04576560,-0.04092161,0.77445618,-0.50056018
-0.32716358,2.23946300,-1.50591298,0.05520674,-0.00622137,0.29864850,-0.19917263,0.22867937,-0.14522001,0.49549577,-0.30502772,0.73796483,-0.54285985,0.04857078,-0.04024036,0.77781459,-0.51682466
-0.32116058,2.31960355,-1.52260734,0.06239976,-0.00585052,0.30199507,-0.20658289,0.24853374,-0.14216044,0.50189631,-0.31608370,0.77282486,-0.54187487,0.05174423,-0.03951954,0.77935009,-0.53407970
-0.31515758,2.40330616,-1.54106501,0.07018699,-0.00556868,0.30512253,-0.21397929,0.27055351,-0.13894662,0.50733767,-0.32765442,0.80979930,-0.54159883,0.05527425,-0.03877649,0.77943313,-0.55206451
-0.30915458,2.49045787,-1.56116832,0.07852706,-0.00537529,0.30806112,-0.22131990,0.29457949,-0.13568278,0.51182064,-0.33964215,0.84877209,-0.54204702,0.05914065,-0.03803141,0.77846552,-0.57047049
-0.30315158,2.58079052,-1.58275458,0.08736194,-0.00527156,0.31083503,-0.22855767,0.32039703,-0.13248496,0.51534601,-0.35193348,0.88955284,-0.54322197,0.06331459,-0.03730662,0.77686531,-0.58894807
-0.29714857,2.67386650,-1.60561996,0.09661660,-0.00526045,0.31346052,-0.23564133,0.34773655,-0.12947780,0.51791296,-0.36440167,0.93187246,-0.54511357,0.06775850,-0.03662591,0.77505228,-0.60711589
-0.29114557,2.76907272,-1.62952674,0.10619925,-0.00534670,0.31594457,-0.24251668,0.37627559,-0.12679132,0.51951830,-0.37690968,0.97538215,-0.54770013,0.07242632,-0.03601376,0.77343463,-0.62457230
-0.28514257,2.86562385,-1.65421361,0.11600213,-0.00553677,0.31828428,-0.24912822,0.40564255,-0.12455760,0.52015668,-0.38931382,1.01965628,-0.55095073,0.07726396,-0.03549466,0.77239769,-0.64090858
-0.27913957,2.96257569,-1.67940838,0.12590300,-0.00583883,0.32046697,-0.25542105,0.43542225,-0.12290754,0.51982177,-0.40146777,1.06419914,-0.55482831,0.08221011,-0.03509234,0.77229503,-0.65572339
-0.27313657,3.05884841,-1.70484242,0.13576729,-0.00626267,0.32247107,-0.26134297,0.46516331,-0.12196796,0.51850833,-0.41322671,1.10845581,-0.55929365,0.08719725,-0.03482916,0.77344239,-0.66863790
-0.26713357,3.15325921,-1.73026597,0.14545081,-0.00681966,0.32426777,-0.26684649,0.49438715,-0.12185883,0.51621510,-0.42445154,1.15182679,-0.56430970,0.09215303,-0.03472553,0.77611458,-0.67931076
-0.26113057,3.24456318,-1.75546334,0.15480313,-0.00752270,0.32582326,-0.27189086,0.52259861,-0.12269102,0.51294815,-0.43501274,1.19368592,-0.56984610,0.09700186,-0.03479938,0.78054503,-0.68745229
-0.25512756,3.33150035,-1.78026700,0.16367139,-0.00838614,0.32710147,-0.27644376,0.54929778,-0.12456437,0.50872456,-0.44479380,1.23340089,-0.57588357,0.10166669,-0.03506578,0.78692793,-0.69283721
-0.24912456,3.41284681,-1.80456981,0.17190448,-0.00942577,0.32806718,-0.28048273,0.57399275,-0.12756623,0.50357600,-0.45369401,1.27035545,-0.58241781,0.10607108,-0.03553664,0.79542218,-0.69531519
-0.24312156,3.48746696,-1.82833437,0.17935743,-0.01065873,0.32868920,-0.28399608,0.59621287,-0.13177038,0.49755198,-0.46163055,1.30397233,-0.58946263,0.11014117,-0.03622050,0.80615671,-0.69481882
-0.23711856,3.55436412,-1.85159921,0.18589583,-0.01210341,0.32894346,-0.28698338,0.61552192,-0.13723644,0.49072227,-0.46853963,1.33373554,-0.59705216,0.11380788,-0.03712245,0.81923616,-0.69136852
-0.23111556,3.61272632,-1.87448118,0.19140012,-0.01377940,0.32881583,-0.28945533,0.63153086,-0.14400948,0.48317845,-0.47437690,1.35921104,-0.60524187,0.11700889,-0.03824410,0.83474634,-0.68507417
-0.22511256,3.66196463,-1.89717398,0.19576945,-0.01570724,0.32830437,-0.29143326,0.64390944,-0.15212008,0.47503413,-0.47911705,1.38006450,-0.61410838,0.11969058,-0.03958373,0.85275844,-0.67613347
-0.21910955,3.70174133,-1.91994292,0.19892516,-0.01790830,0.32742094,-0.29294804,0.65239630,-0.16158447,0.46642383,-0.48275268,1.39607524,-0.62374794,0.12180969,-0.04113641,0.87333152,-0.66482697
-0.21310655,3.73198604,-1.94311612,0.20081345,-0.02040438,0.32619197,-0.29403870,0.65680707,-0.17240491,0.45750044,-0.48529265,1.40714534,-0.63427369,0.12333465,-0.04289429,0.89651261,-0.65151014
-0.20710355,3.75289832,-1.96707253,0.20140723,-0.02321735,0.32465837,-0.29475070,0.65704004,-0.18457005,0.44843123,-0.48676005,1.41330338,-0.64581170,0.12424661,-0.04484692,0.92233407,-0.63660289
-0.20110055,3.76493635,-1.99222743,0.20070716,-0.02636861,0.32287447,-0.29513409,0.65307926,-0.19805525,0.43939264,-0.48718997,1.41470248,-0.65849604,0.12453997,-0.04698156,0.95080821,-0.62057685
-0.19509755,3.76879170,-2.01901591,0.19874155,-0.02987844,0.32090611,-0.29524155,0.64499476,-0.21282289,0.43056404,-0.48662726,1.41161258,-0.67246290,0.12422246,-0.04928362,0.98191922,-0.60394117
-0.18909455,3.76535145,-2.04787502,0.19556542,-0.03376523,0.31882783,-0.29512649,0.63294000,-0.22882233,0.42212072,-0.48512438,1.40440723,-0.68784409,0.12331476,-0.05173698,1.01561301,-0.58722733
-0.18309155,3.75564947,-2.07922534,0.19125853,-0.03804456,0.31671950,-0.29484136,0.61714658,-0.24598978,0.41422655,-0.48273954,1.39354561,-0.70476011,0.12184965,-0.05432440,1.05178543,-0.57097360
-0.17708854,3.74080938,-2.11345249,0.18592255,-0.04272818,0.31466233,-0.29443604,0.59791645,-0.26424784,0.40702668,-0.47953518,1.37955057,-0.72331297,0.11987071,-0.05702785,1.09026994,-0.55570975
-0.17108554,3.72198246,-2.15088920,0.17967762,-0.04782289,0.31273465,-0.29395664,0.57561203,-0.28350478,0.40064065,-0.47557675,1.36298385,-0.74357910,0.11743067,-0.05982876,1.13082564,-0.54194252
-0.16508254,3.70028396,-2.19179863,0.17265816,-0.05332942,0.31100762,-0.29344445,0.55064456,-0.30365364,0.39515639,-0.47093195,1.34441991,-0.76560253,0.11458939,-0.06270826,1.17312689,-0.53014233
-0.15907954,3.67673142,-2.23635921,0.16500851,-0.05924122,0.30954113,-0.29293531,0.52346131,-0.32457111,0.39062543,-0.46567023,1.32441958,-0.78938866,0.11141170,-0.06564727,1.21675555,-0.52073165
-0.15307654,3.65218874,-2.28465183,0.15687829,-0.06554336,0.30838009,-0.29245914,0.49453213,-0.34611636,0.38705960,-0.45986248,1.30350510,-0.81489890,0.10796511,-0.06862657,1.26119688,-0.51407526
-0.14707354,3.62731933,-2.33664950,0.14841779,-0.07221150,0.30755143,-0.29203980,0.46433597,-0.36813001,0.38442951,-0.45358099,1.28213788,-0.84204634,0.10431745,-0.07162677,1.30584003,-0.51047266
-0.14107054,3.60255097,-2.39221020,0.13977371,-0.07921111,0.30706188,-0.29169513,0.43334775,-0.39043321,0.38266484,-0.44689933,1.26070007,-0.87069294,0.10053464,-0.07462816,1.34998372,-0.51015282
-0.13506753,3.57805485,-2.45107320,0.13108521,-0.08649688,0.30689672,-0.29143713,0.40202631,-0.41282722,0.38165660,-0.43989227,1.23948104,-0.90064830,0.09667874,-0.07761059,1.39284741,-0.51327112
-0.12906453,3.55373977,-2.51285937,0.12248056,-0.09401246,0.30701967,-0.29127232,0.37080360,-0.43509354,0.38126117,-0.43263552,1.21866932,-0.93167029,0.09280613,-0.08055326,1.43358797,-0.51990867
-0.12306153,3.52926215,-2.57707568,0.11407452,-0.10169064,0.30737379,-0.29120223,0.34007574,-0.45699478,0.38130601,-0.42520537,1.19835046,-0.96346781,0.08896613,-0.08343455,1.47132153,-0.53007384
-0.11705853,3.50405130,-2.64312430,0.10596636,-0.10945385,0.30788349,-0.29122386,0.31019582,-0.47827642,0.38159677,-0.41767805,1.17851066,-0.99570572,0.08520006,-0.08623185,1.50514972,-0.54370583
-0.11105553,3.47734830,-2.71031616,0.09823880,-0.11721524,0.30845753,-0.29133037,0.28146893,-0.49866965,0.38192542,-0.41012904,1.15904603,-1.02801201,0.08154066,-0.08892149,1.53418930,-0.56068017
-0.10505253,3.44825658,-2.77788921,0.09095759,-0.12488011,0.30899280,-0.29151174,0.25414916,-0.51789521,0.38207913,-0.40263211,1.13977665,-1.05998704,0.07801195,-0.09147879,1.55760394,-0.58081582
-0.09904952,3.41580099,-2.84503073,0.08417187,-0.13234790,0.30937880,-0.29175550,0.22843867,-0.53566832,0.38184929,-0.39525837,1.12046462,-1.09121485,0.07462956,-0.09387820,1.57463656,-0.60388372
-0.09304652,3.37899206,-2.91090332,0.07791515,-0.13951443,0.30950249,-0.29204762,0.20448849,-0.55170461,0.38104042,-0.38807529,1.10083486,-1.12127599,0.07140139,-0.09609355,1.58464069,-0.62961632
-0.08704352,3.33689179,-2.97467356,0.07220678,-0.14627465,0.30925324,-0.29237333,0.18240108,-0.56572691,0.37947843,-0.38114571,1.08059748,-1.14976153,0.06832858,-0.09809860,1.58710933,-0.65771787
-0.08104052,3.28867715,-3.03554233,0.06705380,-0.15252549,0.30852776,-0.29271806,0.16223398,-0.57747267,0.37701792,-0.37452711,1.05947035,-1.17628766,0.06540673,-0.09986751,1.58169968,-0.68787497
-0.07503752,3.23369785,-3.09277525,0.06245311,-0.15816892,0.30723457,-0.29306835,0.14400468,-0.58670166,0.37354814,-0.36827089,1.03720058,-1.20051013,0.06262727,-0.10137566,1.56825259,-0.71976702
-0.06903452,3.17152506,-3.14573173,0.05839360,-0.16311495,0.30529790,-0.29341274,0.12769594,-0.59320382,0.36899745,-0.36242194,1.01358365,-1.22213779,0.05997890,-0.10260036,1.54680553,-0.75307602
-0.06303152,3.10198867,-3.19389093,0.05485838,-0.16728453,0.30266081,-0.29374251,0.11326158,-0.59680663,0.36333596,-0.35701835,0.98847927,-1.24094451,0.05744900,-0.10352178,1.51759849,-0.78749547
-0.05702851,3.02520103,-3.23687299,0.05182674,-0.17061218,0.29928736,-0.29405233,0.10063226,-0.59738189,0.35657651,-0.35209132,0.96182308,-1.25677863,0.05502490,-0.10412373,1.48107238,-0.82273766
-0.05102551,2.94156621,-3.27445386,0.04927593,-0.17304821,0.29516366,-0.29434060,0.08972097,-0.59485131,0.34877376,-0.34766509,0.93363374,-1.26956927,0.05269506,-0.10439445,1.43786004,-0.85853924
-0.04502251,2.85177446,-3.30657254,0.04718259,-0.17456039,0.29029803,-0.29460955,0.08042821,-0.58919078,0.34002165,-0.34375704,0.90401504,-1.27932903,0.05044995,-0.10432733,1.38877007,-0.89466459
-0.03901951,2.75678248,-3.33332975,0.04552372,-0.17513507,0.28471992,-0.29486497,0.07264640,-0.58043299,0.33044940,-0.34037767,0.87315325,-1.28615268,0.04828267,-0.10392130,1.33476451,-0.93090675
-0.03301651,2.65778076,-3.35497758,0.04427736,-0.17477763,0.27847808,-0.29511554,0.06626370,-0.56866816,0.32021623,-0.33753052,0.84130985,-1.29021156,0.04618935,-0.10318123,1.27693100,-0.96708604
-0.02701351,2.55614990,-3.37190022,0.04342278,-0.17351221,0.27163777,-0.29537183,0.06116693,-0.55404289,0.30950509,-0.33521196,0.80881031,-1.29174408,0.04416917,-0.10211785,1.21645100,-1.00304612
-0.02101051,2.45340848,-3.38458644,0.04294031,-0.17138081,0.26427744,-0.29564487,0.05724388,-0.53675702,0.29851576,-0.33341082,0.77602964,-1.29104239,0.04222421,-0.10074764,1.15456513,-1.03864793
-0.01500750,2.35115510,-3.39359515,0.04281094,-0.16844171,0.25648497,-0.29594448,0.05438473,-0.51705876,0.28745761,-0.33210780,0.74337559,-1.28843603,0.04035898,-0.09909228,1.09253718,-1.07376185
-0.00900450,2.25100758,-3.39951589,0.04301553,-0.16476741,0.24835368,-0.29627734,0.05248288,-0.49523807,0.27654234,-0.33127483,0.71127044,-1.28427341,0.03857985,-0.09717798,1.03161815,-1.10825846
-0.00300150,2.15454220,-3.40292643,0.04353400,-0.16044202,0.23997840,-0.29664501,0.05143529,-0.47161887,0.26597687,-0.33087430,0.68013247,-1.27890192,0.03689427,-0.09503456,0.97301159,-1.14199881
0.00300150,2.06323580,-3.40435018,0.04434435,-0.15555849,0.23145175,-0.29704198,0.05114235,-0.44655009,0.25595690,-0.33085833,0.65035793,-1.27264817,0.03530997,-0.09269442,0.91784131,-1.17482476
0.00900450,1.97841311,-3.40421616,0.04542179,-0.15021551,0.22286084,-0.29745394,0.05150747,-0.42039623,0.24666096,-0.33116823,0.62230458,-1.26579923,0.03383412,-0.09019136,0.86712251,-1.20655023
0.01500750,1.90120136,-3.40282425,0.04673791,-0.14451448,0.21428450,-0.29785639,0.05243660,-0.39352769,0.23824545,-0.33173421,0.59627723,-1.25858619,0.03247254,-0.08755947,0.82173703,-1.23695426
0.02101051,1.83249384,-3.40031813,0.04826005,-0.13855661,0.20579121,-0.29821376,0.05383769,-0.36631133,0.23084059,-0.33247551,0.57251630,-1.25117112,0.03122906,-0.08483196,0.78241320,-1.26577664
0.02701351,1.77292344,-3.39666816,0.04995101,-0.13244019,0.19743774,-0.29847922,0.05562032,-0.33910160,0.22454730,-0.33330104,0.55118934,-1.24363813,0.03010492,-0.08204022,0.74971062,-1.29271657
0.03301651,1.72284665,-3.39166561,0.05176890,-0.12625832,0.18926858,-0.29859507,0.05769547,-0.31223261,0.21943522,-0.33411073,0.53238616,-1.23598934,0.02909844,-0.07921290,0.72400998,-1.31743505
0.03901951,1.68233835,-3.38492905,0.05366748,-0.12009697,0.18131600,-0.29849405,0.05997568,-0.28601135,0.21554163,-0.33479747,0.51611733,-1.22814597,0.02820483,-0.07637536,0.70550791,-1.33956112
0.04502251,1.65119671,-3.37592295,0.05559674,-0.11403359,0.17360091,-0.29810123,0.06237542,-0.26071239,0.21287138,-0.33524979,0.50231608,-1.21995450,0.02741623,-0.07354923,0.69421664,-1.35870199
0.05102551,1.62895777,-3.36398779,0.05750380,-0.10813621,0.16613418,-0.29733671,0.06481191,-0.23657389,0.21139768,-0.33535520,0.49084327,-1.21119772,0.02672191,-0.07075225,0.68996822,-1.37445673
0.05702851,1.61491848,-3.34837991,0.05933410,-0.10246304,0.15891856,-0.29611880,0.06720616,-0.21379525,0.21106382,-0.33500405,0.48149508,-1.20160992,0.02610871,-0.06799836,0.69242291,-1.38643311
0.06303152,1.60816693,-3.32831917,0.06103284,-0.09706244,0.15195083,-0.29436770,0.06948445,-0.19253616,0.21178553,-0.33409384,0.47401290,-1.19089527,0.02556155,-0.06529802,0.70108151,-1.39426669
0.06903452,1.60761847,-3.30304128,0.06254654,-0.09197342,0.14522421,-0.29200931,0.07157988,-0.17291698,0.21345409,-0.33253370,0.46809501,-1.17874843,0.02506412,-0.06265860,0.71530103,-1.39764124
0.07503752,1.61205605,-3.27185190,0.06382466,-0.08722622,0.13873091,-0.28897910,0.07343421,-0.15502026,0.21594004,-0.33024888,0.46340921,-1.16487590,0.02459966,-0.06008507,0.73431340,-1.39630930
0.08104052,1.62017339,-3.23417909,0.06482126,-0.08284329,0.13246452,-0.28522576,0.07499978,-0.13889328,0.21909744,-0.32718498,0.45960615,-1.14901704,0.02415170,-0.05758060,0.75724679,-1.39011176
0.08704352,1.63061935,-3.18962071,0.06549653,-0.07884020,0.12642239,-0.28071438,0.07624132,-0.12455121,0.22276853,-0.32331169,0.45633260,-1.13096330,0.02370490,-0.05514722,0.78314897,-1.37899504
0.09304652,1.64204209,-3.13798404,0.06581812,-0.07522668,0.12060766,-0.27542903,0.07713779,-0.11198080,0.22678881,-0.31862576,0.45324413,-1.11057451,0.02324576,-0.05278653,0.81101235,-1.36302498
0.09904952,1.65313175,-3.07931481,0.06576228,-0.07200745,0.11503104,-0.26937455,0.07768395,-0.10114435,0.23099235,-0.31315305,0.45001698,-1.08779144,0.02276334,-0.05050019,0.83980011,-1.34239617
0.10505253,1.66266037,-3.01391393,0.06531467,-0.06918304,0.10971215,-0.26257743,0.07789171,-0.09198370,0.23521721,-0.30694945,0.44635841,-1.06264360,0.02224976,-0.04829037,0.86847285,-1.31743611
0.11105553,1.66951790,-2.94234074,0.06447077,-0.06675028,0.10468051,-0.25508575,0.07779115,-0.08442410,0.23931096,-0.30010060,0.44201555,-1.03525214,0.02170070,-0.04616004,0.89601519,-1.28860361
0.11705853,1.67274358,-2.86540243,0.06323604,-0.06470269,0.09997606,-0.24696820,0.07743117,-0.07837788,0.24313603,-0.29272042,0.43678231,-1.00582764,0.02111567,-0.04411311,0.92146164,-1.25648120
0.12306153,1.67155177,-2.78413016,0.06162556,-0.06303058,0.09564919,-0.23831218,0.07687971,-0.07374777,0.24657468,-0.28494830,0.43050435,-0.97466286,0.02049818,-0.04215435,0.94392101,-1.22176169
0.12906453,1.66535161,-2.69974328,0.05966347,-0.06172101,0.09176043,-0.22922117,0.07622353,-0.07042989,0.24953367,-0.27694530,0.42308195,-0.94212123,0.01985569,-0.04028927,0.96259877,-1.18522924
0.13506753,1.65376028,-2.61360354,0.05738197,-0.06075758,0.08837961,-0.21981154,0.07556753,-0.06831637,0.25194811,-0.26888929,0.41447096,-0.90862154,0.01919952,-0.03852382,0.97681658,-1.14773573
0.14107054,1.63660946,-2.52716184,0.05482013,-0.06012013,0.08558467,-0.21020889,0.07503363,-0.06729765,0.25378456,-0.26096939,0.40468172,-0.87462004,0.01854452,-0.03686402,0.98602845,-1.11017338
0.14707354,1.61394498,-2.44190055,0.05202245,-0.05978447,0.08346004,-0.20054433,0.07475912,-0.06726451,0.25504317,-0.25337991,0.39377628,-0.84059077,0.01790872,-0.03531559,0.98983286,-1.07344469
0.15307654,1.58601980,-2.35927449,0.04903730,-0.05972206,0.08209473,-0.19095067,0.07489461,-0.06810997,0.25575860,-0.24631407,0.38186401,-0.80700556,0.01731277,-0.03388356,0.98798050,-1.03843119
0.15907954,1.55328065,-2.28065359,0.04591531,-0.05989993,0.08158005,-0.18155894,0.07560146,-0.06973097,0.25599972,-0.23995776,0.36909582,-0.77431448,0.01677940,-0.03257190,0.98037732,-1.00596217
0.16508254,1.51634876,-2.20727030,0.04270774,-0.06028069,0.08200713,-0.17249536,0.07704879,-0.07203012,0.25586806,-0.23448371,0.35565739,-0.74292808,0.01633274,-0.03138329,0.96708271,-0.97678496
0.17108554,1.47599541,-2.14017425,0.03946495,-0.06082276,0.08346409,-0.16387882,0.07941000,-0.07491744,0.25549478,-0.23004623,0.34176145,-0.71320214,0.01599761,-0.03031893,0.94830291,-0.95153778
0.17708854,1.43311303,-2.08019622,0.03623501,-0.06148088,0.08603319,-0.15581901,0.08285893,-0.07831209,0.25503651,-0.22677679,0.32763962,-0.68542566,0.01579879,-0.02937853,0.92437994,-0.93072665
0.18309155,1.38868293,-2.02792297,0.03306244,-0.06220688,0.08978778,-0.14841533,0.08756556,-0.08214424,0.25466981,-0.22478064,0.31353398,-0.65981261,0.01576028,-0.02856043,0.89577644,-0.91470710
0.18909455,1.34374055,-1.98368374,0.02998727,-0.06295063,0.09478928,-0.14175642,0.09369132,-0.08635691,0.25458473,-0.22413446,0.29968859,-0.63649759,0.01590452,-0.02786175,0.86305698,-0.90367139
0.19509755,1.29933953,-1.94754854,0.02704419,-0.06366126,0.10108414,-0.13592031,0.10138416,-0.09090778,0.25497738,-0.22488535,0.28634142,-0.61553555,0.01625164,-0.02727881,0.82686679,-0.89764202
0.20110055,1.25651577,-1.91933790,0.02426212,-0.06428847,0.10870106,-0.13097507,0.11077334,-0.09577091,0.25604206,-0.22705080,0.27371664,-0.59690518,0.01681874,-0.02680747,0.78790853,-0.89647144
0.20710355,1.21625258,-1.89864283,0.02166389,-0.06478407,0.11764839,-0.12697981,0.12196413,-0.10093816,0.25796295,-0.23061995,0.26201776,-0.58051563,0.01761922,-0.02644365,0.74691819,-0.89984808
0.21310655,1.17944829,-1.88485371,0.01926621,-0.06510334,0.12791201,-0.12398590,0.13503255,-0.10642024,0.26090601,-0.23555566,0.25142163,-0.56621600,0.01866208,-0.02618374,0.70464103,-0.90730835
0.21910955,1.14688723,-1.87719597,0.01707983,-0.06520653,0.13945360,-0.12203809,0.15002026,-0.11224727,0.26501110,-0.24179750,0.24207354,-0.55380685,0.01995143,-0.02602513,0.66180839,-0.91825415
0.22511256,1.11921528,-1.87477048,0.01510987,-0.06506008,0.15220966,-0.12117551,0.16692995,-0.11846857,0.27038501,-0.24926529,0.23408350,-0.54305299,0.02148595,-0.02596650,0.61911635,-0.93197496
0.23111556,1.09692069,-1.87659646,0.01335634,-0.06463777,0.16609121,-0.12143233,0.18572133,-0.12515179,0.27709540,-0.25786295,0.22752378,-0.53369687,0.02325855,-0.02600812,0.57720689,-0.94767369
0.23711856,1.08032090,-1.88165456,0.01181466,-0.06392148,0.18098433,-0.12283791,0.20630801,-0.13238098,0.28516628,-0.26748259,0.22242781,-0.52547163,0.02525610,-0.02615203,0.53665210,-0.96449529
0.24312156,1.06955580,-1.88892793,0.01047638,-0.06290173,0.19675165,-0.12541644,0.22855549,-0.14025378,0.29457492,-0.27800830,0.21879041,-0.51811340,0.02745933,-0.02640192,0.49794200,-0.98155669
0.24912456,1.06458771,-1.89743959,0.00932981,-0.06157789,0.21323473,-0.12918593,0.25228061,-0.14887766,0.30525078,-0.28931976,0.21656927,-0.51137200,0.02984295,-0.02676303,0.46147610,-0.99797720
0.25512756,1.06520780,-1.90628436,0.00836078,-0.05995799,0.23025747,-0.13415674,0.27725245,-0.15836508,0.31707619,-0.30129522,0.21568771,-0.50501991,0.03237585,-0.02724172,0.42755875,-1.01290794
0.26113057,1.07104903,-1.91465437,0.00755327,-0.05805824,0.24763034,-0.14032956,0.30319502,-0.16882797,0.32988906,-0.31381382,0.21603853,-0.49885895,0.03502157,-0.02784498,0.39639841,-1.02555924
0.26713357,1.08160460,-1.92185731,0.00689009,-0.05590225,0.26515542,-0.14769303,0.32979170,-0.18037138,0.34348753,-0.32675713,0.21748879,-0.49272473,0.03773897,-0.02857976,0.36811021,-1.03522503
0.27313657,1.09625149,-1.92732722,0.00635343,-0.05351994,0.28263208,-0.15622127,0.35669153,-0.19308680,0.35763626,-0.34001001,0.21988539,-0.48648870,0.04048307,-0.02945224,0.34272186,-1.04130332
0.27913957,1.11427778,-1.93062803,0.00592543,-0.05094635,0.29986309,-0.16587137,0.38351705,-0.20704524,0.37207433,-0.35346053,0.22306117,-0.48005820,0.04320605,-0.03046697,0.32018203,-1.04331207
0.28514257,1.13491268,-1.93145038,0.00558860,-0.04822018,0.31666083,-0.17658124,0.40987382,-0.22229043,0.38652421,-0.36699940,0.22684133,-0.47337439,0.04585848,-0.03162607,0.30037087,-1.04090002
0.29114557,1.15735798,-1.92960264,0.00532621,-0.04538236,0.33285345,-0.18826788,0.43536096,-0.23883259,0.40070163,-0.38051881,0.23104988,-0.46640880,0.04839058,-0.03292841,0.28311208,-1.03385223
0.29714857,1.18081940,-1.92499737,0.00512263,-0.04247459,0.34829058,-0.20082651,0.45958262,-0.25664301,0.41432570,-0.39391098,0.23551588,-0.45915862,0.05075366,-0.03436892,0.26818578,-1.02209037
0.30315158,1.20453649,-1.91763460,0.00496350,-0.03953792,0.36284821,-0.21413051,0.48215972,-0.27564983,0.42712906,-0.40706662,0.24007921,-0.45164132,0.05290151,-0.03593804,0.25534167,-1.00566798
0.30915458,1.22780986,-1.90758330,0.00483599,-0.03661150,0.37643265,-0.22803255,0.50274159,-0.29573537,0.43886726,-0.41987359,0.24459560,-0.44388897,0.05479180,-0.03762130,0.24431203,-0.98476118
0.31515758,1.25002431,-1.89496262,0.00472886,-0.03373147,0.38898312,-0.24236688,0.52101689,-0.31673525,0.44932732,-0.43221589,0.24894076,-0.43594271,0.05638737,-0.03939916,0.23482386,-0.95965547
0.32116058,1.27066714,-1.87992418,0.00463250,-0.03093008,0.40047283,-0.25695271,0.53672334,-0.33843945,0.45833467,-0.44397333,0.25301345,-0.42784775,0.05765744,-0.04124712,0.22660996,-0.93072941
0.32716358,1.28934063,-1.86263656,0.00453901,-0.02823501,0.41090845,-0.27159889,0.54965576,-0.36059557,0.46575847,-0.45502192,0.25673728,-0.41964912,0.05857860,-0.04313600,0.21941854,-0.89843611
0.33316658,1.30576852,-1.84327291,0.00444211,-0.02566895,0.42032796,-0.28610948,0.55967199,-0.38291405,0.47151489,-0.46523517,0.26006131,-0.41138848,0.05913550,-0.04503255,0.21302115,-0.86328349
0.33916958,1.31979627,-1.82200233,0.00433707,-0.02324947,0.42879683,-0.30029007,0.56669644,-0.40507541,0.47556824,-0.47448631,0.26295942,-0.40310208,0.05932137,-0.04690027,0.20721886,-0.82581410
0.34517259,1.33138534,-1.79898515,0.00422065,-0.02098895,0.43640284,-0.31395469,0.57072110,-0.42673933,0.47793004,-0.48265140,0.26542854,-0.39481976,0.05913822,-0.04870040,0.20184661,-0.78658566
0.35117559,1.34060220,-1.77437208,0.00409095,-0.01889490,0.44324966,-0.32693277,0.57180390,-0.44755495,0.47865600,-0.48961316,0.26748578,-0.38656517,0.05859670,-0.05039312,0.19677577,-0.74615286
0.35717859,1.34760287,-1.74830681,0.00394725,-0.01697031,0.44944970,-0.33907595,0.57006460,-0.46717237,0.47784126,-0.49526539,0.26916491,-0.37835682,0.05771576,-0.05193890,0.19191521,-0.70505125
0.36318159,1.35261425,-1.72093139,0.00378990,-0.01521417,0.45511646,-0.35026418,0.56567846,-0.48525445,0.47561417,-0.49951765,0.27051215,-0.37020986,0.05652198,-0.05329975,0.18721075,-0.66378355
0.36918459,1.35591353,-1.69239338,0.00362012,-0.01362204,0.46035705,-0.36041087,0.55886799,-0.50148864,0.47212897,-0.50230001,0.27158182,-0.36213835,0.05504868,-0.05444068,0.18264362,-0.62280892
0.37518759,1.35780705,-1.66285371,0.00343986,-0.01218677,0.46526516,-0.36946670,0.54989340,-0.51559812,0.46755793,-0.50356727,0.27243186,-0.35415762,0.05333492,-0.05533088,0.17822782,-0.58253505
