energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-2.96248124,2.51413617,0.04764480,0.11282629,0.37232191,0.02975330,1.97655269,1.03719007,0.37139237
-2.95647824,2.47789865,0.04791046,0.11304216,0.36640719,0.02922903,1.94582283,1.02290234,0.37102934
-2.95047524,2.44033659,0.04788171,0.11355812,0.35945043,0.02871109,1.91386014,1.00494141,0.37126923
-2.94447224,2.40139747,0.04755527,0.11438353,0.35145607,0.02820647,1.88058432,0.98332930,0.37206477
-2.93846923,2.36099793,0.04693527,0.11551494,0.34244509,0.02771913,1.84590011,0.95817091,0.37334186
-2.93246623,2.31904467,0.04603314,0.11693682,0.33245655,0.02724996,1.80971507,0.92965798,0.37500395
-2.92646323,2.27545507,0.04486731,0.11862291,0.32154843,0.02679693,1.77195660,0.89806947,0.37693732
-2.92046023,2.23017669,0.04346266,0.12053795,0.30979748,0.02635547,1.73258746,0.86376825,0.37901686
-2.91445723,2.18320459,0.04184975,0.12263979,0.29729835,0.02591884,1.69161907,0.82719454,0.38111222
-2.90845423,2.13459596,0.04006387,0.12488170,0.28416188,0.02547867,1.64912216,0.78885608,0.38309402
-2.90245123,2.08448125,0.03814401,0.12721479,0.27051267,0.02502560,1.60523439,0.74931579,0.38483980
-2.89644822,2.03307157,0.03613169,0.12959036,0.25648620,0.02454986,1.56016467,0.70917737,0.38623953
-2.89044522,1.98066197,0.03406975,0.13196210,0.24222545,0.02404192,1.51419414,0.66906946,0.38720032
-2.88444222,1.92763042,0.03200117,0.13428800,0.22787731,0.02349304,1.46767368,0.62962912,0.38765025
-2.87843922,1.87443264,0.02996795,0.13653184,0.21358896,0.02289585,1.42101826,0.59148510,0.38754104
-2.87243622,1.82159280,0.02801001,0.13866431,0.19950427,0.02224474,1.37469806,0.55524169,0.38684957
-2.86643322,1.76969045,0.02616423,0.14066351,0.18576044,0.02153618,1.32922692,0.52146339,0.38557811
-2.86043022,1.71934411,0.02446367,0.14251512,0.17248492,0.02076891,1.28514825,0.49066109,0.38375328
-2.85442721,1.67119220,0.02293685,0.14421200,0.15979281,0.01994404,1.24301906,0.46327980,0.38142403
-2.84842421,1.62587177,0.02160721,0.14575344,0.14778460,0.01906500,1.20339248,0.43968837,0.37865847
-2.84242121,1.58399618,0.02049274,0.14714414,0.13654450,0.01813732,1.16679947,0.42017119,0.37554007
-2.83641821,1.54613239,0.01960576,0.14839293,0.12613926,0.01716846,1.13373038,0.40492202,0.37216329
-2.83041521,1.51277898,0.01895280,0.14951147,0.11661740,0.01616738,1.10461704,0.39403991,0.36862897
-2.82441221,1.48434588,0.01853464,0.15051299,0.10800902,0.01514422,1.07981614,0.38752726,0.36503987
-2.81840920,1.46113676,0.01834643,0.15141116,0.10032595,0.01410982,1.05959462,0.38529001,0.36149640
-2.81240620,1.44333502,0.01837803,0.15221927,0.09356239,0.01307533,1.04411782,0.38713981,0.35809304
-2.80640320,1.43099416,0.01861427,0.15294967,0.08769583,0.01205176,1.03344092,0.39279826,0.35491547
-2.80040020,1.42403317,0.01903551,0.15361365,0.08268836,0.01104957,1.02750427,0.40190313,0.35203866
-2.79439720,1.42223719,0.01961806,0.15422159,0.07848817,0.01007842,1.02613285,0.41401649,0.34952590
-2.78839420,1.42526381,0.02033489,0.15478360,0.07503142,0.00914680,1.02904021,0.42863469,0.34742884
-2.78239120,1.43265459,0.02115626,0.15531029,0.07224418,0.00826186,1.03583660,0.44520001,0.34578839
-2.77638819,1.44385160,0.02205046,0.15581391,0.07004456,0.00742931,1.04604136,0.46311394,0.34463640
-2.77038519,1.45821806,0.02298459,0.15630944,0.06834502,0.00665331,1.05909880,0.48175167,0.34399793
-2.76438219,1.47506231,0.02392538,0.15681572,0.06705468,0.00593650,1.07439714,0.50047769,0.34389376
-2.75837919,1.49366390,0.02483999,0.15735653,0.06608160,0.00528006,1.09128952,0.51866188,0.34434303
-2.75237619,1.51330049,0.02569688,0.15796127,0.06533513,0.00468384,1.10911623,0.53569586,0.34536571
-2.74637319,1.53327429,0.02646652,0.15866539,0.06472807,0.00414651,1.12722705,0.55100897,0.34698454
-2.74037019,1.55293676,0.02712221,0.15951045,0.06417872,0.00366571,1.14500274,0.56408336,0.34922650
-2.73436718,1.57171032,0.02764069,0.16054363,0.06361266,0.00323830,1.16187456,0.57446772,0.35212338
-2.72836418,1.58910609,0.02800269,0.16181689,0.06296433,0.00286053,1.17734104,0.58178903,0.35571163
-2.72236118,1.60473687,0.02819342,0.16338566,0.06217830,0.00252825,1.19098119,0.58576188,0.36003129
-2.71635818,1.61832487,0.02820284,0.16530715,0.06121009,0.00223709,1.20246370,0.58619508,0.36512419
-2.71035518,1.62970401,0.02802579,0.16763846,0.06002677,0.00198261,1.21155182,0.58299509,0.37103146
-2.70435218,1.63881689,0.02766203,0.17043448,0.05860708,0.00176048,1.21810380,0.57616633,0.37779062
-2.69834917,1.64570691,0.02711603,0.17374569,0.05694123,0.00156657,1.22206929,0.56580819,0.38543234
-2.69234617,1.65050622,0.02639671,0.17761613,0.05503029,0.00139701,1.22348199,0.55210902,0.39397724
-2.68634317,1.65342032,0.02551696,0.18208148,0.05288539,0.00124833,1.22244918,0.53533724,0.40343287
-2.68034017,1.65471044,0.02449307,0.18716738,0.05052652,0.00111741,1.21913904,0.51583016,0.41379110
-2.67433717,1.65467472,0.02334411,0.19288821,0.04798125,0.00100156,1.21376647,0.49398079,0.42502614
-2.66833417,1.65362933,0.02209122,0.19924608,0.04528319,0.00089848,1.20657838,0.47022347,0.43709322
-2.66233117,1.65189044,0.02075685,0.20623038,0.04247051,0.00080626,1.19783927,0.44501871,0.44992813
-2.65632816,1.64975797,0.01936403,0.21381759,0.03958437,0.00072334,1.18781784,0.41883811,0.46344752
-2.65032516,1.64750181,0.01793566,0.22197146,0.03666745,0.00064849,1.17677535,0.39214972,0.47754991
-2.64432216,1.64535084,0.01649386,0.23064350,0.03376263,0.00058077,1.16495606,0.36540456,0.49211742
-2.63831916,1.64348517,0.01505940,0.23977368,0.03091177,0.00051944,1.15258016,0.33902472,0.50701792
-2.63231616,1.64203150,0.01365122,0.24929120,0.02815479,0.00046398,1.13983922,0.31339335,0.52210761
-2.62631316,1.64106149,0.01228604,0.25911540,0.02552887,0.00041405,1.12689414,0.28884683,0.53723367
-2.62031016,1.64059285,0.01097814,0.26915672,0.02306798,0.00036938,1.11387531,0.26566924,0.55223698
-2.61430715,1.64059276,0.00973916,0.27931754,0.02080255,0.00032986,1.10088479,0.24408920,0.56695475
-2.60830415,1.64098314,0.00857809,0.28949316,0.01875942,0.00029539,1.08799995,0.22427884,0.58122291
-2.60230115,1.64164732,0.00750135,0.29957261,0.01696196,0.00026597,1.07527822,0.20635491,0.59487820
-2.59629815,1.64243761,0.00651286,0.30943966,0.01543022,0.00024159,1.06276243,0.19038164,0.60776011
-2.59029515,1.64318347,0.00561430,0.31897381,0.01418138,0.00022232,1.05048640,0.17637516,0.61971254
-2.58429215,1.64369984,0.00480535,0.32805148,0.01323002,0.00020819,1.03848030,0.16430899,0.63058526
-2.57828914,1.64379547,0.00408400,0.33654744,0.01258859,0.00019929,1.02677551,0.15412050,0.64023547
-2.57228614,1.64328092,0.00344683,0.34433645,0.01226775,0.00019568,1.01540880,0.14571768,0.64852926
-2.56628314,1.64197612,0.00288936,0.35129524,0.01227662,0.00019747,1.00442549,0.13898621,0.65534328
-2.56028014,1.63971746,0.00240633,0.35730481,0.01262295,0.00020475,0.99388167,0.13379635,0.66056661
-2.55427714,1.63636407,0.00199203,0.36225299,0.01331321,0.00021761,0.98384534,0.13000942,0.66410279
-2.54827414,1.63180336,0.00164055,0.36603716,0.01435241,0.00023616,0.97439645,0.12748374,0.66587210
-2.54227114,1.62595553,0.00134601,0.36856722,0.01574394,0.00026051,0.96562587,0.12607982,0.66581388
-2.53626813,1.61877707,0.00110282,0.36976840,0.01748913,0.00029076,0.95763351,0.12566468,0.66388893
-2.53026513,1.61026284,0.00090583,0.36958400,0.01958682,0.00032706,0.95052539,0.12611525,0.66008163
-2.52426213,1.60044684,0.00075047,0.36797780,0.02203275,0.00036952,0.94441008,0.12732091,0.65440180
-2.51825913,1.58940138,0.00063293,0.36493591,0.02481898,0.00041829,0.93939443,0.12918507,0.64688597
-2.51225613,1.57723467,0.00055025,0.36046813,0.02793327,0.00047355,0.93557884,0.13162595,0.63759795
-2.50625313,1.56408680,0.00050041,0.35460841,0.03135856,0.00053552,0.93305235,0.13457665,0.62662850
-2.50025013,1.55012434,0.00048243,0.34741464,0.03507252,0.00060446,0.93188768,0.13798455,0.61409412
-2.49424712,1.53553363,0.00049641,0.33896748,0.03904724,0.00068073,0.93213647,0.14181037,0.60013480
-2.48824412,1.52051335,0.00054364,0.32936840,0.04324919,0.00076479,0.93382525,0.14602684,0.58491084
-2.48224112,1.50526648,0.00062665,0.31873694,0.04763933,0.00085722,0.93695211,0.15061720,0.56859887
-2.47623812,1.48999257,0.00074924,0.30720735,0.05217357,0.00095878,0.94148474,0.15557383,0.55138714
-2.47023512,1.47488049,0.00091656,0.29492469,0.05680346,0.00107045,0.94735980,0.16089687,0.53347045
-2.46423212,1.46010256,0.00113512,0.28204067,0.06147714,0.00119343,0.95448413,0.16659324,0.51504487
-2.45822911,1.44581017,0.00141281,0.26870935,0.06614063,0.00132917,0.96273773,0.17267587,0.49630261
-2.45222611,1.43213174,0.00175892,0.25508293,0.07073926,0.00147944,0.97197870,0.17916341,0.47742725
-2.44622311,1.41917275,0.00218406,0.24130789,0.07521933,0.00164632,0.98204998,0.18608025,0.45858966
-2.44022011,1.40701836,0.00270012,0.22752149,0.07952985,0.00183216,0.99278777,0.19345688,0.43994471
-2.43421711,1.39573819,0.00332010,0.21384900,0.08362435,0.00203963,1.00403114,0.20133058,0.42162904
-2.42821411,1.38539297,0.00405798,0.20040146,0.08746260,0.00227166,1.01563247,0.20974614,0.40375988
-2.42221111,1.37604267,0.00492841,0.18727429,0.09101225,0.00253138,1.02746812,0.21875659,0.38643491
-2.41620810,1.36775525,0.00594643,0.17454662,0.09425016,0.00282202,1.03944864,0.22842376,0.36973314
-2.41020510,1.36061537,0.00712707,0.16228131,0.09716355,0.00314687,1.05152776,0.23881842,0.35371664
-2.40420210,1.35473217,0.00848487,0.15052558,0.09975067,0.00350908,1.06370961,0.25001988,0.33843292
-2.39819910,1.35024533,0.01003338,0.13931217,0.10202105,0.00391156,1.07605345,0.26211490,0.32391770
-2.39219610,1.34732866,0.01178455,0.12866095,0.10399538,0.00435681,1.08867543,0.27519575,0.31019796
-2.38619310,1.34619065,0.01374808,0.11858072,0.10570481,0.00484671,1.10174691,0.28935744,0.29729476
-2.38019010,1.34707158,0.01593083,0.10907120,0.10718982,0.00538240,1.11548938,0.30469399,0.28522593
-2.37418709,1.35023709,0.01833609,0.10012500,0.10849867,0.00596406,1.13016576,0.32129393,0.27400815
-2.36818409,1.35596823,0.02096302,0.09172952,0.10968543,0.00659074,1.14606850,0.33923512,0.26365847
-2.36218109,1.36454844,0.02380603,0.08386862,0.11080780,0.00726026,1.16350495,0.35857899,0.25419507
-2.35617809,1.37624808,0.02685433,0.07652410,0.11192457,0.00796906,1.18278049,0.37936466,0.24563734
-2.35017509,1.39130721,0.03009155,0.06967686,0.11309314,0.00871216,1.20418047,0.40160301,0.23800519
-2.34417209,1.40991775,0.03349556,0.06330778,0.11436692,0.00948313,1.22795169,0.42527118,0.23131779
-2.33816908,1.43220594,0.03703845,0.05739829,0.11579294,0.01027412,1.25428452,0.45030783,0.22559176
-2.33216608,1.45821622,0.04068665,0.05193071,0.11740960,0.01107598,1.28329659,0.47660939,0.22083908
-2.32616308,1.48789757,0.04440137,0.04688833,0.11924483,0.01187840,1.31501893,0.50402767,0.21706477
-2.32016008,1.52109319,0.04813913,0.04225532,0.12131464,0.01267009,1.34938536,0.53236901,0.21426468
-2.31415708,1.55753414,0.05185264,0.03801656,0.12362207,0.01343914,1.38622583,0.56139523,0.21242341
-2.30815408,1.59683768,0.05549171,0.03415729,0.12615677,0.01417321,1.42526396,0.59082633,0.21151260
-2.30215108,1.63851021,0.05900446,0.03066283,0.12889502,0.01485999,1.46611905,0.62034495,0.21148971
-2.29614807,1.68195512,0.06233855,0.02751827,0.13180033,0.01548745,1.50831262,0.64960262,0.21229738
-2.29014507,1.72648508,0.06544258,0.02470818,0.13482456,0.01604433,1.55127895,0.67822742,0.21386337
-2.28414207,1.77133829,0.06826742,0.02221643,0.13790940,0.01652040,1.59437945,0.70583282,0.21610128
-2.27813907,1.81569811,0.07076761,0.02002605,0.14098836,0.01690683,1.63692002,0.73202751,0.21891175
-2.27213607,1.85871512,0.07290262,0.01811922,0.14398902,0.01719652,1.67817077,0.75642562,0.22218438
-2.26613307,1.89953079,0.07463798,0.01647730,0.14683541,0.01738426,1.71738718,0.77865708,0.22580008
-2.26013007,1.93730174,0.07594625,0.01508097,0.14945070,0.01746696,1.75383198,0.79837768,0.22963393
-2.25412706,1.97122374,0.07680774,0.01391043,0.15175970,0.01744377,1.78679685,0.81527841,0.23355822
-2.24812406,2.00055447,0.07721103,0.01294568,0.15369149,0.01731604,1.81562314,0.82909389,0.23744586
-2.24212106,2.02463450,0.07715317,0.01216679,0.15518170,0.01708732,1.83972102,0.83960933,0.24117369
-2.23611806,2.04290556,0.07663964,0.01155425,0.15617471,0.01676324,1.85858649,0.84666620,0.24462588
-2.23011506,2.05492590,0.07568404,0.01108926,0.15662545,0.01635131,1.87181568,0.85016608,0.24769710
-2.22411206,2.06038215,0.07430752,0.01075411,0.15650088,0.01586069,1.87911625,0.85007290,0.25029542
-2.21810905,2.05909764,0.07253806,0.01053240,0.15578104,0.01530190,1.88031569,0.84641346,0.25234491
-2.21210605,2.05103690,0.07040946,0.01040939,0.15445969,0.01468648,1.87536618,0.83927624,0.25378775
-2.20610305,2.03630647,0.06796034,0.01037213,0.15254453,0.01402672,1.86434629,0.82880873,0.25458579
-2.20010005,2.01515200,0.06523292,0.01040965,0.15005698,0.01333524,1.84745929,0.81521334,0.25472163
-2.19409705,1.98795185,0.06227187,0.01051306,0.14703148,0.01262474,1.82502826,0.79874209,0.25419894
-2.18809405,1.95520725,0.05912311,0.01067553,0.14351449,0.01190761,1.79748817,0.77969023,0.25304223
-2.18209105,1.91752937,0.05583269,0.01089225,0.13956311,0.01119572,1.76537497,0.75838903,0.25129593
-2.17608804,1.87562349,0.05244575,0.01116026,0.13524332,0.01050012,1.72931207,0.73519792,0.24902272
-2.17008504,1.83027064,0.04900560,0.01147826,0.13062808,0.00983083,1.68999427,0.71049609,0.24630133
-2.16408204,1.78230704,0.04555291,0.01184630,0.12579514,0.00919673,1.64816958,0.68467390,0.24322367
-2.15807904,1.73260174,0.04212511,0.01226546,0.12082478,0.00860534,1.60461932,0.65812412,0.23989145
-2.15207604,1.68203308,0.03875588,0.01273738,0.11579750,0.00806280,1.56013686,0.63123319,0.23641242
-2.14607304,1.63146444,0.03547485,0.01326387,0.11079165,0.00757382,1.51550556,0.60437284,0.23289624
-2.14007004,1.58171999,0.03230738,0.01384646,0.10588124,0.00714161,1.47147656,0.57789206,0.22945022
-2.13406703,1.53356116,0.02927454,0.01448587,0.10113386,0.00676794,1.42874708,0.55210967,0.22617503
-2.12806403,1.48766457,0.02639316,0.01518162,0.09660882,0.00645319,1.38793986,0.52730776,0.22316060
-2.12206103,1.44460222,0.02367600,0.01593165,0.09235560,0.00619637,1.34958462,0.50372596,0.22048229
-2.11605803,1.40482475,0.02113198,0.01673191,0.08841264,0.00599526,1.31410214,0.48155705,0.21819763
-2.11005503,1.36864837,0.01876648,0.01757621,0.08480649,0.00584648,1.28179176,0.46094363,0.21634362
-2.10405203,1.33624616,0.01658170,0.01845602,0.08155140,0.00574565,1.25282277,0.44197639,0.21493487
-2.09804902,1.30764426,0.01457701,0.01936043,0.07864930,0.00568749,1.22723026,0.42469373,0.21396260
-2.09204602,1.28272303,0.01274933,0.02027629,0.07609029,0.00566600,1.20491566,0.40908301,0.21339460
-2.08604302,1.26122353,0.01109351,0.02118840,0.07385341,0.00567463,1.18565203,0.39508323,0.21317617
-2.08004002,1.24275898,0.00960273,0.02207986,0.07190793,0.00570641,1.16909421,0.38258926,0.21323194
-2.07403702,1.22683097,0.00826880,0.02293250,0.07021484,0.00575420,1.15479314,0.37145721,0.21346867
-2.06803402,1.21284967,0.00708253,0.02372744,0.06872869,0.00581081,1.14221425,0.36151114,0.21377877
-2.06203102,1.20015745,0.00603403,0.02444568,0.06739959,0.00586923,1.13075882,0.35255046,0.21404446
-2.05602801,1.18805478,0.00511295,0.02506876,0.06617526,0.00592276,1.11978770,0.34435806,0.21414235
-2.05002501,1.17582738,0.00430876,0.02557940,0.06500321,0.00596521,1.10864628,0.33670869,0.21394834
-2.04402201,1.16277360,0.00361095,0.02596214,0.06383272,0.00599105,1.09668965,0.32937736,0.21334240
-2.03801901,1.14823071,0.00300917,0.02620393,0.06261676,0.00599552,1.08330705,0.32214734,0.21221337
-2.03201601,1.13159912,0.00249343,0.02629465,0.06131363,0.00597476,1.06794432,0.31481754,0.21046314
-2.02601301,1.11236354,0.00205421,0.02622744,0.05988834,0.00592586,1.05012374,0.30720907,0.20801047
-2.02001001,1.09011023,0.00168251,0.02599907,0.05831361,0.00584692,1.02946028,0.29917046,0.20479391
-2.01400700,1.06453977,0.00136994,0.02560996,0.05657057,0.00573705,1.00567373,0.29058180,0.20077400
-2.00800400,1.03547493,0.00110880,0.02506429,0.05464898,0.00559635,0.97859639,0.28135731,0.19593448
-2.00200100,1.00286346,0.00089202,0.02436977,0.05254719,0.00542588,0.94817610,0.27144655,0.19028258
-1.99599800,0.96677597,0.00071325,0.02353736,0.05027167,0.00522754,0.91447462,0.26083413,0.18384845
-1.98999500,0.92739914,0.00056680,0.02258093,0.04783627,0.00500396,0.87766181,0.24953820,0.17668359
-1.98399200,0.88502483,0.00044762,0.02151672,0.04526122,0.00475843,0.83800584,0.23760764,0.16885870
-1.97798899,0.84003574,0.00035128,0.02036279,0.04257198,0.00449467,0.79586023,0.22511832,0.16046077
-1.97198599,0.79288842,0.00027393,0.01913842,0.03979785,0.00421676,0.75164836,0.21216860,0.15158975
-1.96598299,0.74409457,0.00021224,0.01786348,0.03697068,0.00392893,0.70584628,0.19887424,0.14235491
-1.95997999,0.69420147,0.00016339,0.01655784,0.03412347,0.00363546,0.65896458,0.18536313,0.13287107
-1.95397699,0.64377234,0.00012497,0.01524081,0.03128910,0.00334050,0.61153027,0.17176988,0.12325486
-1.94797399,0.59336770,0.00009495,0.01393060,0.02849916,0.00304801,0.56406933,0.15823068,0.11362115
-1.94197099,0.54352812,0.00007168,0.01264391,0.02578293,0.00276157,0.51709053,0.14487849,0.10407983
-1.93596798,0.49475918,0.00005374,0.01139559,0.02316661,0.00248441,0.47107131,0.13183890,0.09473297
-1.92996498,0.44751894,0.00004003,0.01019840,0.02067268,0.00221924,0.42644580,0.11922647,0.08567253
-1.92396198,0.40220828,0.00002962,0.00906285,0.01831949,0.00196832,0.38359561,0.10714203,0.07697860
-1.91795898,0.35916415,0.00002177,0.00799711,0.01612112,0.00173335,0.34284323,0.09567063,0.06871822
-1.91195598,0.31865584,0.00001589,0.00700713,0.01408733,0.00151557,0.30444820,0.08488036,0.06094479
-1.90595298,0.28088390,0.00001152,0.00609666,0.01222374,0.00131571,0.26860590,0.07482187,0.05369792
-1.89994997,0.24598173,0.00000829,0.00526745,0.01053213,0.00113405,0.23544869,0.06552861,0.04700393
-1.89394697,0.21401928,0.00000593,0.00451947,0.00901083,0.00097051,0.20504919,0.05701769,0.04087658
-1.88794397,0.18500862,0.00000421,0.00385118,0.00765523,0.00082463,0.17742522,0.04929115,0.03531832
-1.88194097,0.15891079,0.00000297,0.00325978,0.00645828,0.00069569,0.15254614,0.04233775,0.03032160
-1.87593797,0.13564380,0.00000208,0.00274151,0.00541105,0.00058275,0.13034014,0.03613489,0.02587057
-1.86993497,0.11509103,0.00000145,0.00229191,0.00450324,0.00048470,0.11070209,0.03065079,0.02194270
-1.86393197,0.09710996,0.00000100,0.00190615,0.00372373,0.00040035,0.09350169,0.02584673,0.01851057
-1.85792896,0.08154077,0.00000069,0.00157922,0.00306102,0.00032843,0.07859154,0.02167921,0.01554353
-1.85192596,0.06821458,0.00000047,0.00130620,0.00250364,0.00026765,0.06581489,0.01810210,0.01300935
-1.84592296,0.05696115,0.00000032,0.00108249,0.00204053,0.00021679,0.05501294,0.01506865,0.01087575
-1.83991996,0.04761591,0.00000021,0.00090398,0.00166136,0.00017465,0.04603149,0.01253321,0.00911176
-1.83391696,0.04002621,0.00000014,0.00076722,0.00135673,0.00014012,0.03872688,0.01045293,0.00768901
-1.82791396,0.03405671,0.00000009,0.00066961,0.00111843,0.00011219,0.03297112,0.00878912,0.00658273
-1.82191096,0.02959406,0.00000006,0.00060949,0.00093954,0.00008995,0.02865631,0.00750842,0.00577275
-1.81590795,0.02655066,0.00000004,0.00058632,0.00081457,0.00007262,0.02569818,0.00658384,0.00524422
-1.80990495,0.02486771,0.00000003,0.00060077,0.00073957,0.00005953,0.02403896,0.00599553,0.00498827
-1.80390195,0.02451743,0.00000002,0.00065481,0.00071214,0.00005014,0.02364938,0.00573141,0.00500240
-1.79789895,0.02550464,0.00000001,0.00075185,0.00073151,0.00004400,0.02453008,0.00578762,0.00529090
-1.79189595,0.02786747,0.00000001,0.00089682,0.00079854,0.00004080,0.02671213,0.00616881,0.00586494
-1.78589295,0.03167738,0.00000000,0.00109622,0.00091572,0.00004032,0.03025685,0.00688822,0.00674262
-1.77988994,0.03703833,0.00000000,0.00135819,0.00108722,0.00004245,0.03525487,0.00796764,0.00794881
-1.77388694,0.04408504,0.00000000,0.00169253,0.00131875,0.00004715,0.04182421,0.00943717,0.00951480
-1.76788394,0.05298028,0.00000000,0.00211073,0.00161761,0.00005449,0.05010756,0.01133469,0.01147772
-1.76188094,0.06391115,0.00000000,0.00262583,0.00199253,0.00006461,0.06026849,0.01370519,0.01387979
-1.75587794,0.07708410,0.00000000,0.00325239,0.00245357,0.00007771,0.07248661,0.01659979,0.01676726
-1.74987494,0.09271882,0.00000000,0.00400624,0.00301195,0.00009405,0.08695163,0.02007442,0.02018909
-1.74387194,0.11104083,0.00000000,0.00490422,0.00367977,0.00011393,0.10385638,0.02418826,0.02419538
-1.73786893,0.13227285,0.00000000,0.00596387,0.00446977,0.00013770,0.12338862,0.02900179,0.02883552
-1.73186593,0.15662495,0.00000000,0.00720289,0.00539494,0.00016571,0.14572202,0.03457457,0.03415606
-1.72586293,0.18428373,0.00000000,0.00863866,0.00646808,0.00019833,0.17100624,0.04096264,0.04019836
-1.71985993,0.21540076,0.00000000,0.01028755,0.00770131,0.00023591,0.19935648,0.04821572,0.04699610
-1.71385693,0.25008044,0.00000000,0.01216419,0.00910553,0.00027875,0.23084276,0.05637414,0.05457262
-1.70785393,0.28836795,0.00000000,0.01428071,0.01068978,0.00032714,0.26547936,0.06546570,0.06293836
-1.70185093,0.33023763,0.00000000,0.01664585,0.01246067,0.00038125,0.30321484,0.07550251,0.07208826
-1.69584792,0.37558230,0.00000000,0.01926417,0.01442166,0.00044118,0.34392315,0.08647792,0.08199947
-1.68984492,0.42420430,0.00000000,0.02213516,0.01657256,0.00050693,0.38739643,0.09836377,0.09262942
-1.68384192,0.47580872,0.00000000,0.02525255,0.01890887,0.00057835,0.43333986,0.11110804,0.10391431
-1.67783892,0.52999939,0.00000000,0.02860365,0.02142140,0.00065515,0.48136928,0.12463311,0.11576829
-1.67183592,0.58627832,0.00000000,0.03216892,0.02409591,0.00073689,0.53101177,0.13883485,0.12808330
-1.66583292,0.64404885,0.00000000,0.03592167,0.02691295,0.00082298,0.58170971,0.15358245,0.14072982
-1.65982991,0.70262293,0.00000000,0.03982813,0.02984792,0.00091263,0.63282840,0.16871948,0.15355846
-1.65382691,0.76123250,0.00000001,0.04384768,0.03287129,0.00100496,0.68366731,0.18406589,0.16640248
-1.64782391,0.81904512,0.00000001,0.04793356,0.03594911,0.00109889,0.73347485,0.19942121,0.17908126
-1.64182091,0.87518332,0.00000001,0.05203371,0.03904380,0.00119328,0.78146620,0.21456886,0.19140454
-1.63581791,0.92874738,0.00000001,0.05609210,0.04211508,0.00128686,0.82684389,0.22928147,0.20317750
-1.62981491,0.97884065,0.00000002,0.06005023,0.04512122,0.00137833,0.86882031,0.24332712,0.21420635
-1.62381191,1.02459666,0.00000002,0.06384896,0.04802045,0.00146640,0.90664130,0.25647624,0.22430431
-1.61780890,1.06520690,0.00000003,0.06743049,0.05077249,0.00154979,0.93960998,0.26850897,0.23329778
-1.61180590,1.09994815,0.00000004,0.07074046,0.05334023,0.00162732,0.96710982,0.27922267,0.24103240
-1.60580290,1.12820819,0.00000005,0.07373011,0.05569131,0.00169796,0.98862580,0.28843929,0.24737876
-1.59979990,1.14950868,0.00000006,0.07635832,0.05779981,0.00176087,1.00376290,0.29601220,0.25223748
-1.59379690,1.16352421,0.00000008,0.07859353,0.05964763,0.00181541,1.01226095,0.30183224,0.25554343
-1.58779390,1.17009654,0.00000010,0.08041536,0.06122579,0.00186126,1.01400508,0.30583262,0.25726889
-1.58179090,1.16924322,0.00000012,0.08181593,0.06253535,0.00189836,1.00903137,0.30799248,0.25742548
-1.57578789,1.16116026,0.00000015,0.08280065,0.06358798,0.00192697,0.99752732,0.30833878,0.25606468
-1.56978489,1.14621844,0.00000019,0.08338858,0.06440619,0.00194770,0.97982711,0.30694655,0.25327702
-1.56378189,1.12495348,0.00000023,0.08361225,0.06502302,0.00196146,0.95640177,0.30393726,0.24918975
-1.55777889,1.09805028,0.00000028,0.08351688,0.06548131,0.00196945,0.92784480,0.29947551,0.24396325
-1.55177589,1.06632185,0.00000034,0.08315905,0.06583250,0.00197315,0.89485366,0.29376395,0.23778620
-1.54577289,1.03068392,0.00000041,0.08260492,0.06613498,0.00197424,0.85820816,0.28703679,0.23086969
-1.53976988,0.99212600,0.00000050,0.08192793,0.06645206,0.00197457,0.81874645,0.27955200,0.22344052
-1.53376688,0.95168022,0.00000059,0.08120611,0.06684957,0.00197608,0.77733965,0.27158266,0.21573399
-1.52776388,0.91038919,0.00000070,0.08051923,0.06739332,0.00198071,0.73486627,0.26340759,0.20798637
-1.52176088,0.86927398,0.00000082,0.07994570,0.06814628,0.00199035,0.69218715,0.25530194,0.20042742
-1.51575788,0.82930365,0.00000096,0.07955952,0.06916586,0.00200674,0.65012208,0.24752783,0.19327316
-1.50975488,0.79136720,0.00000112,0.07942733,0.07050118,0.00203143,0.60942871,0.24032566,0.18671928
-1.50375188,0.75624917,0.00000130,0.07960572,0.07219065,0.00206565,0.57078448,0.23390624,0.18093535
-1.49774887,0.72460958,0.00000151,0.08013900,0.07425979,0.00211032,0.53477208,0.22844426,0.17605999
-1.49174587,0.69696884,0.00000174,0.08105737,0.07671957,0.00216594,0.50186874,0.22407328,0.17219732
-1.48574287,0.67369805,0.00000201,0.08237585,0.07956523,0.00223263,0.47243940,0.22088240,0.16941473
-1.47973987,0.65501505,0.00000231,0.08409379,0.08277576,0.00231008,0.44673403,0.21891488,0.16774195
-1.47373687,0.64098591,0.00000267,0.08619523,0.08631407,0.00239755,0.42488857,0.21816871,0.16717168
-1.46773387,0.63153208,0.00000309,0.08864996,0.09012777,0.00249393,0.40692951,0.21859915,0.16766152
-1.46173087,0.62644238,0.00000358,0.09141551,0.09415081,0.00259781,0.39278157,0.22012318,0.16913726
-1.45572786,0.62538973,0.00000418,0.09443969,0.09830564,0.00270752,0.38227807,0.22262572,0.17149738
-1.44972486,0.62795153,0.00000490,0.09766403,0.10250607,0.00282123,0.37517343,0.22596745,0.17461863
