energy_ev,total_up,Bi_p_up,Bi_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-4.30115058,5.75442741,0.65647163,0.01631793,0.78039962,4.38278896,0.06040300,0.57458906
-4.29514757,6.00778339,0.67368120,0.01730602,0.79770819,4.60215614,0.06089968,0.59119017
-4.28914457,6.27489275,0.69228468,0.01832150,0.81738502,4.83216660,0.06156287,0.60886854
-4.28314157,6.55393877,0.71195719,0.01935557,0.83916932,5.07145151,0.06239691,0.62755706
-4.27713857,6.84288595,0.73235303,0.02039884,0.86276529,5.31848076,0.06340299,0.64715569
-4.27113557,7.13951366,0.75311186,0.02144156,0.88784690,5.57158737,0.06457911,0.66753262
-4.26513257,7.44145530,0.77386560,0.02247379,0.91406374,5.82899544,0.06592030,0.68852651
-4.25912956,7.74624184,0.79424575,0.02348567,0.94104772,6.08885073,0.06741878,0.70994982
-4.25312656,8.05134795,0.81389102,0.02446759,0.96842055,6.34925295,0.06906426,0.73159307
-4.24712356,8.35423930,0.83245493,0.02541046,0.99580169,6.60828833,0.07084440,0.75322984
-4.24112056,8.65241940,0.84961313,0.02630586,1.02281650,6.86406165,0.07274512,0.77462237
-4.23511756,8.94347435,0.86507029,0.02714627,1.04910438,7.11472674,0.07475118,0.79552755
-4.22911456,9.22511457,0.87856609,0.02792516,1.07432661,7.35851461,0.07684659,0.81570308
-4.22311156,9.49521217,0.88988035,0.02863717,1.09817357,7.59375895,0.07901511,0.83491358
-4.21710855,9.75183375,0.89883697,0.02927816,1.12037123,7.81891854,0.08124078,0.85293657
-4.21110555,9.99326814,0.90530666,0.02984522,1.14068671,8.03259678,0.08350830,0.86956807
-4.20510255,10.21804927,0.90920842,0.03033673,1.15893271,8.23355855,0.08580353,0.88462771
-4.19909955,10.42497450,0.91050967,0.03075229,1.17497090,8.42074476,0.08811387,0.89796335
-4.19309655,10.61311901,0.90922529,0.03109267,1.18871414,8.59328512,0.09042857,0.90945495
-4.18709355,10.78184676,0.90541552,0.03135975,1.20012755,8.75050966,0.09273913,0.91901784
-4.18109055,10.93081880,0.89918299,0.03155641,1.20922862,8.89195929,0.09503952,0.92660517
-4.17508754,11.05999919,0.89066888,0.03168641,1.21608630,9.01739578,0.09732644,0.93220971
-4.16908454,11.16965899,0.88004867,0.03175431,1.22081923,9.12681108,0.09959950,0.93586471
-4.16308154,11.26037824,0.86752734,0.03176532,1.22359314,9.22043578,0.10186136,0.93764408
-4.15707854,11.33304562,0.85333446,0.03172525,1.22461759,9.29874621,0.10411784,0.93766166
-4.15107554,11.38885545,0.83771905,0.03164038,1.22414200,9.36246967,0.10637789,0.93606964
-4.14507254,11.42930106,0.82094459,0.03151740,1.22245107,9.41258657,0.10865354,0.93305614
-4.13906953,11.45616385,0.80328404,0.03136329,1.21985962,9.45032900,0.11095978,0.92884185
-4.13306653,11.47149711,0.78501503,0.03118532,1.21670686,9.47717444,0.11331429,0.92367585
-4.12706353,11.47760386,0.76641529,0.03099092,1.21335011,9.49483398,0.11573705,0.91783056
-4.12106053,11.47700810,0.74775825,0.03078762,1.21015804,9.50523448,0.11824993,0.91159597
-4.11505753,11.47241923,0.72930888,0.03058303,1.20750352,9.51049423,0.12087601,0.90527311
-4.10905453,11.46668979,0.71131976,0.03038471,1.20575603,9.51289223,0.12363899,0.89916711
-4.10305153,11.46276706,0.69402743,0.03020012,1.20527397,9.51483141,0.12656230,0.89357982
-4.09704852,11.46363949,0.67764895,0.03003650,1.20639692,9.51879672,0.12966829,0.88880237
-4.09104552,11.47227933,0.66237882,0.02990077,1.20943798,9.52730895,0.13297728,0.88510779
-4.08504252,11.49158318,0.64838619,0.02979944,1.21467661,9.54287586,0.13650666,0.88274403
-4.07903952,11.52431238,0.63581250,0.02973846,1.22235200,9.56794217,0.14026998,0.88192760
-4.07303652,11.57303529,0.62476951,0.02972310,1.23265741,9.60483994,0.14427615,0.88283802
-4.06703352,11.64007352,0.61533792,0.02975783,1.24573547,9.65574124,0.14852870,0.88561348
-4.06103052,11.72745387,0.60756644,0.02984621,1.26167489,9.72261447,0.15302526,0.89034768
-4.05502751,11.83686780,0.60147154,0.02999078,1.28050856,9.80718581,0.15775721,0.89708806
-4.04902451,11.96963960,0.59703779,0.03019295,1.30221317,9.91090691,0.16270953,0.90583552
-4.04302151,12.12670403,0.59421882,0.03045298,1.32671036,10.03492955,0.16786091,0.91654557
-4.03701851,12.30859403,0.59293899,0.03076990,1.35386943,10.18008776,0.17318407,0.92913082
-4.03101551,12.51543835,0.59309554,0.03114150,1.38351140,10.34688760,0.17864639,0.94346470
-4.02501251,12.74696855,0.59456138,0.03156439,1.41541422,10.53550425,0.18421064,0.95938622
-4.01900950,13.00253479,0.59718832,0.03203400,1.44931903,10.74578615,0.18983596,0.97670550
-4.01300650,13.28112904,0.60081068,0.03254470,1.48493700,10.97726544,0.19547899,0.99520979
-4.00700350,13.58141467,0.60524924,0.03308989,1.52195658,11.22917398,0.20109500,1.01466973
-4.00100050,13.90176082,0.61031527,0.03366216,1.56005081,11.50046407,0.20663914,1.03484558
-3.99499750,14.24028047,0.61581479,0.03425342,1.59888432,11.78983309,0.21206760,1.05549309
-3.98899450,14.59487067,0.62155263,0.03485511,1.63811992,12.09575126,0.21733873,1.07636889
-3.98299150,14.96325400,0.62733653,0.03545839,1.67742443,12.41649171,0.22241403,1.09723521
-3.97698849,15.34302026,0.63298090,0.03605431,1.71647359,12.75016244,0.22725893,1.11786377
-3.97098549,15.73166771,0.63831029,0.03663404,1.75495612,13.09473949,0.23184344,1.13803880
-3.96498249,16.12664327,0.64316261,0.03718907,1.79257673,13.44810108,0.23614259,1.15755934
-3.95897949,16.52538146,0.64739177,0.03771138,1.82905826,13.80806217,0.24013658,1.17624060
-3.95297649,16.92534171,0.65086999,0.03819360,1.86414300,14.17240930,0.24381087,1.19391480
-3.94697349,17.32404403,0.65348957,0.03862921,1.89759339,14.53893533,0.24715598,1.21043142
-3.94097049,17.71910282,0.65516416,0.03901266,1.92919222,14.90547364,0.25016718,1.22565699
-3.93496748,18.10825870,0.65582959,0.03933944,1.95874264,15.26993144,0.25284412,1.23947483
-3.92896448,18.48940817,0.65544413,0.03960621,1.98606797,15.63032169,0.25519029,1.25178454
-3.92296148,18.86063070,0.65398829,0.03981083,2.01101175,15.98479290,0.25721256,1.26250162
-3.91695848,19.22021300,0.65146424,0.03995238,2.03343789,16.33165636,0.25892064,1.27155719
-3.91095548,19.56666974,0.64789466,0.04003116,2.05323115,16.66940995,0.26032660,1.27889791
-3.90495248,19.89876054,0.64332134,0.04004863,2.07029792,16.99675795,0.26144448,1.28448608
-3.89894947,20.21550237,0.63780332,0.04000739,2.08456731,17.31262625,0.26228991,1.28829988
-3.89294647,20.51617722,0.63141480,0.03991104,2.09599236,17.61617252,0.26287987,1.29033380
-3.88694347,20.80033446,0.62424276,0.03976408,2.10455139,17.90679092,0.26323251,1.29059904
-3.88094047,21.06778800,0.61638443,0.03957181,2.11024928,18.18411151,0.26336701,1.28912389
-3.87493747,21.31860807,0.60794460,0.03934015,2.11311838,18.44799425,0.26330357,1.28595391
-3.86893447,21.55310815,0.59903293,0.03907547,2.11321921,18.69851823,0.26306335,1.28115195
-3.86293147,21.77182740,0.58976125,0.03878449,2.11064046,18.93596656,0.26266850,1.27479778
-3.85692846,21.97550950,0.58024095,0.03847405,2.10549847,19.16080790,0.26214216,1.26698739
-3.85092546,22.16507856,0.57058061,0.03815103,2.09793594,19.37367536,0.26150842,1.25783189
-3.84492246,22.34161333,0.56088379,0.03782212,2.08811995,19.57534392,0.26079233,1.24745604
-3.83891946,22.50632042,0.55124713,0.03749377,2.07623938,19.76670715,0.26001974,1.23599644
-3.83291646,22.66050754,0.54175879,0.03717203,2.06250165,19.94875412,0.25921720,1.22359940
-3.82691346,22.80555747,0.53249732,0.03686246,2.04712910,20.12254709,0.25841175,1.21041865
-3.82091046,22.94290316,0.52353078,0.03657007,2.03035503,20.28920039,0.25763068,1.19661284
-3.81490745,23.07400425,0.51491638,0.03629924,2.01241963,20.44986052,0.25690120,1.18234313
-3.80890445,23.20032492,0.50670040,0.03605371,1.99356596,20.60568740,0.25625019,1.16777070
-3.80290145,23.32331280,0.49891847,0.03583655,1.97403612,20.75783639,0.25570374,1.15305451
-3.79689845,23.44437837,0.49159614,0.03565017,1.95406772,20.90744046,0.25528687,1.13834915
-3.79089545,23.56487446,0.48474968,0.03549632,1.93389078,21.05559197,0.25502313,1.12380303
-3.78489245,23.68607494,0.47838699,0.03537612,1.91372512,21.20332345,0.25493421,1.10955667
-3.77888944,23.80915240,0.47250870,0.03529009,1.89377820,21.35158685,0.25503962,1.09574145
-3.77288644,23.93515439,0.46710918,0.03523819,1.87424343,21.50123113,0.25535638,1.08247842
-3.76688344,24.06497829,0.46217761,0.03521984,1.85529885,21.65297821,0.25589869,1.06987747
-3.76088044,24.19934520,0.45769892,0.03523400,1.83710622,21.80739779,0.25667773,1.05803661
-3.75487744,24.33877362,0.45365462,0.03527918,1.81981025,21.96488178,0.25770140,1.04704143
-3.74887444,24.48355417,0.45002347,0.03535346,1.80353804,22.12561972,0.25897415,1.03696473
-3.74287144,24.63372663,0.44678200,0.03545459,1.78839859,22.28957649,0.26049689,1.02786614
-3.73686843,24.78906127,0.44390488,0.03558000,1.77448231,22.45647412,0.26226686,1.01979195
-3.73086543,24.94904590,0.44136517,0.03572684,1.76186059,22.62577937,0.26427757,1.01277489
-3.72486243,25.11288062,0.43913447,0.03589201,1.75058526,22.79669874,0.26651886,1.00683407
-3.71885943,25.27948149,0.43718297,0.03607228,1.74068816,22.96818225,0.26897686,1.00197493
-3.71285643,25.44749426,0.43547954,0.03626426,1.73218074,23.13893701,0.27163410,0.99818929
-3.70685343,25.61531868,0.43399184,0.03646454,1.72505381,23.30745090,0.27446963,0.99545557
-3.70085043,25.78114319,0.43268644,0.03666970,1.71927752,23.47202642,0.27745917,0.99373904
-3.69484742,25.94298937,0.43152908,0.03687639,1.71480163,23.63082356,0.28057531,0.99299227
-3.68884442,26.09876461,0.43048505,0.03708141,1.71155615,23.78191060,0.28378776,0.99315577
-3.68284142,26.24632103,0.42951966,0.03728176,1.70945247,23.92332060,0.28706365,0.99415872
-3.67683842,26.38351829,0.42859885,0.03747470,1.70838486,24.05311124,0.29036785,0.99591995
-3.67083542,26.50828728,0.42768987,0.03765777,1.70823252,24.16942522,0.29366334,0.99834903
-3.66483242,26.61869205,0.42676210,0.03782890,1.70886205,24.27054853,0.29691167,1.00134756
-3.65882941,26.71298687,0.42578779,0.03798632,1.71013030,24.35496358,0.30007344,1.00481059
-3.65282641,26.78966600,0.42474287,0.03812866,1.71188750,24.42139495,0.30310875,1.00862821
-3.64682341,26.84750389,0.42360770,0.03825488,1.71398069,24.46884555,0.30597783,1.01268713
-3.64082041,26.88558427,0.42236762,0.03836423,1.71625707,24.49662173,0.30864159,1.01687249
-3.63481741,26.90331698,0.42101348,0.03845624,1.71856746,24.50434650,0.31106226,1.02106962
-3.62881441,26.90044257,0.41954185,0.03853063,1.72076952,24.49196055,0.31320398,1.02516583
-3.62281141,26.87702468,0.41795510,0.03858725,1.72273062,24.45971179,0.31503349,1.02905224
-3.61680840,26.83343152,0.41626123,0.03862599,1.72433045,24.40813421,0.31652070,1.03262552
-3.61080540,26.77030782,0.41447342,0.03864672,1.72546301,24.33801780,0.31763931,1.03578956
-3.60480240,26.68853924,0.41260946,0.03864923,1.72603817,24.25037150,0.31836733,1.03845705
-3.59879940,26.58921137,0.41069087,0.03863312,1.72598261,24.14638127,0.31868759,1.04055086
-3.59279640,26.47356559,0.40874198,0.03859783,1.72524021,24.02736556,0.31858808,1.04200527
-3.58679340,26.34295410,0.40678876,0.03854254,1.72377190,23.89473042,0.31806229,1.04276694
-3.58079040,26.19879592,0.40485775,0.03846623,1.72155498,23.74992620,0.31710935,1.04279570
-3.57478739,26.04253594,0.40297482,0.03836766,1.71858207,23.59440759,0.31573404,1.04206493
-3.56878439,25.87560816,0.40116415,0.03824542,1.71485963,23.42959831,0.31394676,1.04056178
-3.56278139,25.69940431,0.39944716,0.03809799,1.71040631,23.25686142,0.31176325,1.03828697
-3.55677839,25.51524832,0.39784170,0.03792382,1.70525107,23.07747582,0.30920425,1.03525431
-3.55077539,25.32437710,0.39636141,0.03772144,1.69943126,22.89261909,0.30629501,1.03149000
-3.54477239,25.12792729,0.39501528,0.03748953,1.69299072,22.70335648,0.30306468,1.02703153
-3.53876938,24.92692768,0.39380747,0.03722703,1.68597797,22.51063555,0.29954569,1.02192643
-3.53276638,24.72229670,0.39273736,0.03693327,1.67844451,22.31528586,0.29577295,1.01623081
-3.52676338,24.51484411,0.39179982,0.03660802,1.67044334,22.11802270,0.29178310,1.01000772
-3.52076038,24.30527595,0.39098576,0.03625159,1.66202769,21.91945409,0.28761370,1.00332545
-3.51475738,24.09420191,0.39028271,0.03586487,1.65324992,21.72008982,0.28330246,0.99625576
-3.50875438,23.88214407,0.38967568,0.03544939,1.64416063,21.52035196,0.27888645,0.98887218
-3.50275138,23.66954614,0.38914800,0.03500731,1.63480793,21.32058555,0.27440143,0.98124826
-3.49674837,23.45678258,0.38868218,0.03454139,1.62523677,21.12106910,0.26988115,0.97345603
-3.49074537,23.24416673,0.38826081,0.03405494,1.61548843,20.92202403,0.26535679,0.96556451
-3.48474237,23.03195773,0.38786733,0.03355181,1.60559997,20.72362287,0.26085646,0.95763844
-3.47873937,22.82036583,0.38748663,0.03303620,1.59560371,20.52599575,0.25640475,0.94973711
-3.47273637,22.60955608,0.38710562,0.03251262,1.58552662,20.32923532,0.25202240,0.94191345
-3.46673337,22.39965055,0.38671343,0.03198576,1.57538980,20.13340026,0.24772605,0.93421325
-3.46073037,22.19072932,0.38630163,0.03146033,1.56520779,19.93851747,0.24352801,0.92667464
-3.45472736,21.98283091,0.38586410,0.03094095,1.55498805,19.74458368,0.23943616,0.91932772
-3.44872436,21.77595246,0.38539677,0.03043202,1.54473036,19.55156679,0.23545396,0.91219443
-3.44272136,21.57005065,0.38489726,0.02993759,1.53442645,19.35940769,0.23158041,0.90528860
-3.43671836,21.36504385,0.38436437,0.02946130,1.52405982,19.16802305,0.22781027,0.89861622
-3.43071536,21.16081610,0.38379748,0.02900623,1.51360575,18.97730964,0.22413418,0.89217590
-3.42471236,20.95722358,0.38319600,0.02857491,1.50303182,18.78715060,0.22053906,0.88595951
-3.41870935,20.75410369,0.38255877,0.02816923,1.49229863,18.59742385,0.21700845,0.87995304
-3.41270635,20.55128695,0.38188357,0.02779046,1.48136108,18.40801266,0.21352301,0.87413761
-3.40670335,20.34861138,0.38116672,0.02743921,1.47016999,18.21881818,0.21006113,0.86849053
-3.40070035,20.14593903,0.38040279,0.02711552,1.45867417,18.02977336,0.20659960,0.86298656
-3.39469735,19.94317363,0.37958452,0.02681884,1.44682276,17.84085769,0.20311436,0.85759916
-3.38869435,19.74027858,0.37870279,0.02654815,1.43456782,17.65211166,0.19958131,0.85230168
-3.38269135,19.53729396,0.37774683,0.02630195,1.42186698,17.46365010,0.19597714,0.84706852
-3.37668834,19.33435123,0.37670451,0.02607840,1.40868610,17.27567307,0.19228019,0.84187613
-3.37068534,19.13168443,0.37556274,0.02587534,1.39500166,17.08847344,0.18847128,0.83670377
-3.36468234,18.92963654,0.37430796,0.02569040,1.38080281,16.90243994,0.18453448,0.83153405
-3.35867934,18.72866019,0.37292666,0.02552100,1.36609288,16.71805519,0.18045776,0.82635315
-3.35267634,18.52931201,0.37140589,0.02536447,1.35089032,16.53588795,0.17623359,0.82115067
-3.34667334,18.33224021,0.36973372,0.02521805,1.33522876,16.35657973,0.17185935,0.81591927
-3.34067034,18.13816579,0.36789968,0.02507895,1.31915642,16.18082583,0.16733752,0.81065391
-3.33466733,17.94785779,0.36589506,0.02494433,1.30273468,16.00935145,0.16267584,0.80535092
-3.32866433,17.76210378,0.36371311,0.02481138,1.28603586,15.84288409,0.15788710,0.80000682
-3.32266133,17.58167685,0.36134914,0.02467730,1.26914042,15.68212329,0.15298892,0.79461718
-3.31665833,17.40730110,0.35880046,0.02453930,1.25213354,15.52770946,0.14800323,0.78917541
-3.31065533,17.23961718,0.35606630,0.02439465,1.23510145,15.38019345,0.14295571,0.78367176
-3.30465233,17.07915026,0.35314753,0.02424066,1.21812755,15.24000862,0.13787503,0.77809253
-3.29864932,16.92628200,0.35004642,0.02407470,1.20128861,15.10744695,0.13279206,0.77241968
-3.29264632,16.78122846,0.34676631,0.02389426,1.18465120,14.98264079,0.12773902,0.76663086
-3.28664332,16.64402518,0.34331135,0.02369694,1.16826867,14.86555124,0.12274863,0.76069992
-3.28064032,16.51452060,0.33968618,0.02348052,1.15217870,14.75596401,0.11785327,0.75459800
-3.27463732,16.39237806,0.33589576,0.02324300,1.13640169,14.65349311,0.11308423,0.74829501
-3.26863432,16.27708664,0.33194525,0.02298264,1.12093995,14.55759216,0.10847099,0.74176165
-3.26263132,16.16798012,0.32784001,0.02269801,1.10577790,14.46757295,0.10404074,0.73497175
-3.25662831,16.06426321,0.32358565,0.02238808,1.09088316,14.38263007,0.09981789,0.72790481
-3.25062531,15.96504354,0.31918829,0.02205223,1.07620844,14.30187061,0.09582379,0.72054864
-3.24462231,15.86936788,0.31465481,0.02169029,1.06169433,14.22434719,0.09207659,0.71290192
-3.23861931,15.77626045,0.30999324,0.02130262,1.04727255,14.14909267,0.08859120,0.70497641
-3.23261631,15.68476159,0.30521322,0.02089006,1.03286982,14.07515491,0.08537937,0.69679877
-3.22661331,15.59396455,0.30032641,0.02045403,1.01841194,14.00162973,0.08244988,0.68841177
-3.22061031,15.50304874,0.29534697,0.01999643,1.00382790,13.92769061,0.07980879,0.67987471
-3.21460730,15.41130777,0.29029195,0.01951966,0.98905401,13.85261371,0.07745975,0.67126302
-3.20860430,15.31817090,0.28518164,0.01902661,0.97403764,13.77579703,0.07540432,0.66266697
-3.20260130,15.22321705,0.28003983,0.01852053,0.95874061,13.69677313,0.07364226,0.65418946
-3.19659830,15.12618062,0.27489392,0.01800503,0.94314192,13.61521466,0.07217188,0.64594302
-3.19059530,15.02694912,0.26977491,0.01748398,0.92723993,13.53093285,0.07099025,0.63804595
-3.18459230,14.92555274,0.26471730,0.01696139,0.91105371,13.44386891,0.07009344,0.63061802
-3.17858929,14.82214642,0.25975878,0.01644139,0.89462373,13.35407899,0.06947660,0.62377567
-3.17258629,14.71698541,0.25493987,0.01592805,0.87801173,13.26171339,0.06913409,0.61762704
-3.16658329,14.61039552,0.25030339,0.01542534,0.86130000,13.16699114,0.06905945,0.61226715
-3.16058029,14.50273957,0.24589388,0.01493706,0.84458995,13.07017101,0.06924535,0.60777334
-3.15457729,14.39438156,0.24175698,0.01446669,0.82800020,12.97152041,0.06968353,0.60420139
-3.14857429,14.28565056,0.23793877,0.01401737,0.81166424,12.87128370,0.07036465,0.60158242
-3.14257129,14.17680592,0.23448510,0.01359182,0.79572786,12.76965130,0.07127817,0.59992082
-3.13656828,14.06800589,0.23144104,0.01319233,0.78034634,12.66673133,0.07241225,0.59919343
-3.13056528,13.95928116,0.22885038,0.01282066,0.76568172,12.56252516,0.07375365,0.59934996
-3.12456228,13.85051513,0.22675521,0.01247810,0.75190005,12.45690841,0.07528771,0.60031477
-3.11855928,13.74143220,0.22519568,0.01216544,0.73916894,12.34961847,0.07699835,0.60198997
-3.11255628,13.63159516,0.22420989,0.01188299,0.72765529,12.24024990,0.07886824,0.60425973
-3.10655328,13.52041246,0.22383394,0.01163062,0.71752342,12.12825804,0.08087889,0.60699561
-3.10055028,13.40715559,0.22410209,0.01140781,0.70893355,12.01297171,0.08301104,0.61006273
-3.09454727,13.29098641,0.22504708,0.01121373,0.70204056,11.89361455,0.08524492,0.61332648
-3.08854427,13.17099375,0.22670054,0.01104727,0.69699323,11.76933500,0.08756076,0.61665951
-3.08254127,13.04623798,0.22909345,0.01090716,0.69393360,11.63924376,0.08993927,0.61994853
-3.07653827,12.91580197,0.23225665,0.01079201,0.69299669,11.50245750,0.09236219,0.62310079
-3.07053527,12.77884622,0.23622131,0.01070042,0.69431026,11.35814716,0.09481284,0.62604973
-3.06453227,12.63466560,0.24101936,0.01063104,0.69799470,11.20558853,0.09727677,0.62875956
-3.05852926,12.48274505,0.24668380,0.01058263,0.70416286,11.04421296,0.09974227,0.63122868
-3.05252626,12.32281129,0.25324892,0.01055414,0.71291983,10.87365546,0.10220095,0.63349146
-3.04652326,12.15487775,0.26075034,0.01054471,0.72436254,10.69379776,0.10464817,0.63561855
-3.04052026,11.97928008,0.26922486,0.01055377,0.73857927,10.50480375,0.10708345,0.63771552
-3.03451726,11.79669996,0.27871024,0.01058099,0.75564896,10.30714523,0.10951079,0.63991994
-3.02851426,11.60817560,0.28924476,0.01062632,0.77564042,10.10161608,0.11193882,0.64239694
-3.02251126,11.41509759,0.30086665,0.01068998,0.79861143,9.88933373,0.11438089,0.64533360
-3.01650825,11.21918995,0.31361343,0.01077241,0.82460785,9.67172717,0.11685499,0.64893225
-3.01050525,11.02247659,0.32752124,0.01087429,0.85366271,9.45051172,0.11938358,0.65340303
-3.00450225,10.82723433,0.34262404,0.01099647,0.88579546,9.22765116,0.12199326,0.65895606
-2.99849925,10.63593433,0.35895281,0.01113995,0.92101138,9.00530883,0.12471427,0.66579358
-2.99249625,10.45117431,0.37653484,0.01130581,0.95930113,8.78578950,0.12757998,0.67410222
-2.98649325,10.27560438,0.39539291,0.01149523,1.00064053,8.57147478,0.13062608,0.68404593
-2.98049025,10.11184958,0.41554455,0.01170939,1.04499048,8.36475455,0.13388983,0.69575966
-2.97448724,9.96243253,0.43700129,0.01194950,1.09229701,8.16795768,0.13740905,0.70934410
-2.96848424,9.82969902,0.45976778,0.01221671,1.14249132,7.98328477,0.14122111,0.72486158
-2.96248124,9.71574971,0.48384093,0.01251215,1.19548972,7.81274580,0.14536177,0.74233329
-2.95647824,9.62238016,0.50920893,0.01283687,1.25119339,7.65810501,0.14986401,0.76173784
-2.95047524,9.55103125,0.53585004,0.01319182,1.30948775,7.52083500,0.15475671,0.78301110
-2.94447224,9.50275120,0.56373130,0.01357784,1.37024146,7.40208137,0.16006343,0.80604732
-2.93846923,9.47816996,0.59280710,0.01399564,1.43330485,7.30263884,0.16580108,0.83070138
-2.93246623,9.47748600,0.62301749,0.01444574,1.49850791,7.22293875,0.17197875,0.85679204
-2.92646323,9.50046503,0.65428651,0.01492844,1.56565776,7.16304785,0.17859647,0.88410605
-2.92046023,9.54644971,0.68652045,0.01544380,1.63453567,7.12267728,0.18564424,0.91240284
-2.91445723,9.61437909,0.71960617,0.01599153,1.70489400,7.10120063,0.19310119,0.94141980
-2.90845423,9.70281619,0.75340967,0.01657096,1.77645297,7.09767933,0.20093486,0.97087780
-2.90245123,9.80998217,0.78777488,0.01718098,1.84889783,7.11089398,0.20910095,1.00048686
-2.89644822,9.93379547,0.82252309,0.01781994,1.92187646,7.13937961,0.21754315,1.02995186
-2.89044522,10.07191434,0.85745280,0.01848558,1.99499796,7.18146336,0.22619353,1.05897812
-2.88444222,10.22178153,0.89234045,0.01917500,2.06783229,7.23530320,0.23497316,1.08727677
-2.87843922,10.38066994,0.92694188,0.01988458,2.13991148,7.29892628,0.24379315,1.11456979
-2.87243622,10.54572841,0.96099472,0.02060996,2.21073244,7.37026601,0.25255617,1.14059472
-2.86643322,10.71402688,0.99422166,0.02134600,2.27976156,7.44719729,0.26115818,1.16510892
-2.86043022,10.88260065,1.02633463,0.02208685,2.34644133,7.52756930,0.26949070,1.18789339
-2.85442721,11.04849321,1.05703973,0.02282593,2.41019867,7.60923570,0.27744321,1.20875609
-2.84842421,11.20879754,1.08604284,0.02355604,2.47045509,7.69008238,0.28490587,1.22753476
-2.84242121,11.36069583,1.11305581,0.02426945,2.52663834,7.76805267,0.29177240,1.24409918
-2.83641821,11.50149721,1.13780283,0.02495802,2.57819522,7.84117041,0.29794297,1.25835291
-2.83041521,11.62867360,1.16002698,0.02561338,2.62460524,7.90756105,0.30332709,1.27023449
-2.82441221,11.73989332,1.17949659,0.02622712,2.66539450,7.96547097,0.30784636,1.27971807
-2.81840920,11.83305216,1.19601118,0.02679094,2.70014953,8.01328537,0.31143698,1.28681339
-2.81240620,11.90630177,1.20940682,0.02729692,2.72853032,8.04954470,0.31405188,1.29156536
-2.80640320,11.95807474,1.21956071,0.02773772,2.75028221,8.07295975,0.31566245,1.29405287
-2.80040020,11.98710624,1.22639467,0.02810676,2.76524601,8.08242548,0.31625976,1.29438719
-2.79439720,11.99245165,1.22987765,0.02839846,2.77336598,8.07703334,0.31585517,1.29270973
-2.78839420,11.97349999,1.23002699,0.02860839,2.77469528,8.05608206,0.31448038,1.28918927
-2.78239120,11.92998272,1.22690849,0.02873346,2.76939859,8.01908675,0.31218680,1.28401871
-2.77638819,11.86197779,1.22063529,0.02877201,2.75775160,7.96578597,0.30904439,1.27741130
-2.77038519,11.76990871,1.21136561,0.02872392,2.74013755,7.89614672,0.30513978,1.26959651
-2.76438219,11.65453864,1.19929945,0.02859062,2.71704047,7.81036694,0.30057405,1.26081549
-2.75837919,11.51695953,1.18467436,0.02837514,2.68903563,7.70887549,0.29545992,1.25131626
-2.75237619,11.35857633,1.16776046,0.02808203,2.65677717,7.59232917,0.28991867,1.24134879
-2.74637319,11.18108649,1.14885482,0.02771728,2.62098339,7.46160675,0.28407684,1.23115989
-2.74037019,10.98645498,1.12827549,0.02728821,2.58242021,7.31779973,0.27806278,1.22098830
-2.73436718,10.77688500,1.10635515,0.02680328,2.54188310,7.16219964,0.27200331,1.21105983
-2.72836418,10.55478472,1.08343474,0.02627193,2.50017830,6.99628183,0.26602044,1.20158296
-2.72236118,10.32273043,1.05985712,0.02570433,2.45810374,6.82168562,0.26022842,1.19274475
-2.71635818,10.08342625,1.03596089,0.02511113,2.41643041,6.64019071,0.25473112,1.18470749
-2.71035518,9.83966115,1.01207457,0.02450327,2.37588467,6.45369009,0.24961990,1.17760591
-2.70435218,9.59426333,0.98851112,0.02389163,2.33713210,6.26415942,0.24497198,1.17154525
-2.69834917,9.35005288,0.96556303,0.02328686,2.30076341,6.07362331,0.24084941,1.16660012
-2.69234617,9.10979311,0.94349791,0.02269906,2.26728276,5.88411885,0.23729854,1.16281426
-2.68634317,8.87614145,0.92255469,0.02213763,2.23709879,5.69765703,0.23435014,1.16020112
-2.68034017,8.65160065,0.90294054,0.02161097,2.21051878,5.51618278,0.23202005,1.15874525
-2.67433717,8.43847149,0.88482837,0.02112638,2.18774568,5.34153452,0.23031024,1.15840448
-2.66833417,8.23880792,0.86835510,0.02068986,2.16887837,5.17540433,0.22921041,1.15911263
-2.66233117,8.05437597,0.85362061,0.02030603,2.15391487,5.01929988,0.22869978,1.16078286
-2.65632816,7.88661767,0.84068739,0.01997803,2.14275825,4.87450944,0.22874924,1.16331124
-2.65032516,7.73662131,0.82958097,0.01970750,2.13522517,4.74207112,0.22932351,1.16658070
-2.64432216,7.60509921,0.82029097,0.01949460,2.13105639,4.62274779,0.23038346,1.17046497
-2.63831916,7.49237423,0.81277293,0.01933802,2.12992917,4.51700872,0.23188821,1.17483247
-2.63231616,7.39837585,0.80695076,0.01923509,2.13147082,4.42501893,0.23379722,1.17955016
-2.62631316,7.32264653,0.80271986,0.01918193,2.13527305,4.34663703,0.23607197,1.18448696
-2.62031016,7.26435852,0.79995077,0.01917354,2.14090665,4.28142210,0.23867750,1.18951695
-2.61430715,7.22234116,0.79849336,0.01920405,2.14793580,4.22864946,0.24158338,1.19452210
-2.60830415,7.19511801,0.79818143,0.01926687,2.15593177,4.18733530,0.24476445,1.19939453
-2.60230115,7.18095270,0.79883751,0.01935495,2.16448532,4.15626941,0.24820102,1.20403825
