energy_ev,total_up,Hf_p_up,Hf_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.97448724,0.59967571,0.12651418,0.26888801,0.02064254,0.00088867,0.01362237,0.34983057,0.00000000
-2.96848424,0.53291254,0.11167975,0.24472747,0.01829750,0.00078150,0.01191854,0.30415713,0.00000000
-2.96248124,0.47394694,0.09839344,0.22410617,0.01623776,0.00068325,0.01037590,0.26305701,0.00000000
-2.95647824,0.42281843,0.08666178,0.20713706,0.01445958,0.00059414,0.00899306,0.22643670,0.00000000
-2.95047524,0.37945005,0.07646690,0.19387515,0.01295610,0.00051415,0.00776617,0.19414209,0.00000000
-2.94447224,0.34366266,0.06776978,0.18432084,0.01171770,0.00044314,0.00668935,0.16597056,0.00000000
-2.93846923,0.31518936,0.06051371,0.17842343,0.01073240,0.00038079,0.00575500,0.14168297,0.00000000
-2.93246623,0.29368933,0.05462767,0.17608445,0.00998618,0.00032668,0.00495424,0.12101518,0.00000000
-2.92646323,0.27876060,0.05002950,0.17716080,0.00946335,0.00028030,0.00427720,0.10368851,0.00000000
-2.92046023,0.26995155,0.04662886,0.18146750,0.00914682,0.00024106,0.00371342,0.08941923,0.00000000
-2.91445723,0.26677097,0.04432985,0.18878031,0.00901832,0.00020834,0.00325207,0.07792664,0.00000000
-2.90845423,0.26869667,0.04303326,0.19883802,0.00905864,0.00018150,0.00288228,0.06893976,0.00000000
-2.90245123,0.27518295,0.04263844,0.21134495,0.00924780,0.00015989,0.00259329,0.06220266,0.00000000
-2.89644822,0.28566696,0.04304492,0.22597353,0.00956521,0.00014286,0.00237467,0.05747835,0.00000000
-2.89044522,0.29957449,0.04415368,0.24236745,0.00998983,0.00012981,0.00221639,0.05455148,0.00000000
-2.88444222,0.31632532,0.04586816,0.26014533,0.01050034,0.00012014,0.00210900,0.05322976,0.00000000
-2.87843922,0.33533858,0.04809510,0.27890536,0.01107529,0.00011330,0.00204362,0.05334443,0.00000000
-2.87243622,0.35603820,0.05074525,0.29823075,0.01169333,0.00010877,0.00201202,0.05474976,0.00000000
-2.86643322,0.37785877,0.05373389,0.31769625,0.01233337,0.00010608,0.00200666,0.05732185,0.00000000
-2.86043022,0.40025179,0.05698135,0.33687549,0.01297490,0.00010482,0.00202066,0.06095670,0.00000000
-2.85442721,0.42269225,0.06041340,0.35534916,0.01359824,0.00010459,0.00204783,0.06556778,0.00000000
-2.84842421,0.44468544,0.06396159,0.37271374,0.01418481,0.00010506,0.00208265,0.07108321,0.00000000
-2.84242121,0.46577381,0.06756351,0.38859039,0.01471747,0.00010594,0.00212030,0.07744252,0.00000000
-2.83641821,0.48554351,0.07116297,0.40263388,0.01518082,0.00010695,0.00215658,0.08459327,0.00000000
-2.83041521,0.50363025,0.07471003,0.41454086,0.01556146,0.00010791,0.00218795,0.09248746,0.00000000
-2.82441221,0.51972429,0.07816098,0.42405738,0.01584830,0.00010861,0.00221150,0.10107792,0.00000000
-2.81840920,0.53357414,0.08147808,0.43098501,0.01603275,0.00010893,0.00222493,0.11031477,0.00000000
-2.81240620,0.54498868,0.08462925,0.43518547,0.01610884,0.00010876,0.00222654,0.12014202,0.00000000
-2.80640320,0.55383760,0.08758750,0.43658333,0.01607339,0.00010803,0.00221517,0.13049452,0.00000000
-2.80040020,0.56005008,0.09033036,0.43516674,0.01592594,0.00010668,0.00219022,0.14129533,0.00000000
-2.79439720,0.56361165,0.09283911,0.43098603,0.01566874,0.00010470,0.00215155,0.15245359,0.00000000
-2.78839420,0.56455946,0.09509799,0.42415034,0.01530654,0.00010210,0.00209948,0.16386319,0.00000000
-2.78239120,0.56297614,0.09709342,0.41482227,0.01484643,0.00009890,0.00203474,0.17540211,0.00000000
-2.77638819,0.55898258,0.09881321,0.40321099,0.01429749,0.00009516,0.00195837,0.18693273,0.00000000
-2.77038519,0.55273010,0.10024591,0.38956399,0.01367051,0.00009092,0.00187170,0.19830306,0.00000000
-2.76438219,0.54439222,0.10138029,0.37415799,0.01297751,0.00008627,0.00177629,0.20934888,0.00000000
-2.75837919,0.53415675,0.10220503,0.35728923,0.01223142,0.00008128,0.00167380,0.21989684,0.00000000
-2.75237619,0.52221829,0.10270859,0.33926386,0.01144561,0.00007604,0.00156603,0.22976837,0.00000000
-2.74637319,0.50877171,0.10287936,0.32038859,0.01063347,0.00007063,0.00145476,0.23878432,0.00000000
-2.74037019,0.49400673,0.10270600,0.30096211,0.00980810,0.00006514,0.00134176,0.24677007,0.00000000
-2.73436718,0.47810386,0.10217801,0.28126752,0.00898187,0.00005965,0.00122870,0.25356100,0.00000000
-2.72836418,0.46123165,0.10128644,0.26156606,0.00816621,0.00005423,0.00111714,0.25900793,0.00000000
-2.72236118,0.44354540,0.10002477,0.24209228,0.00737132,0.00004895,0.00100847,0.26298246,0.00000000
-2.71635818,0.42518699,0.09838979,0.22305062,0.00660604,0.00004386,0.00090390,0.26538172,0.00000000
-2.71035518,0.40628581,0.09638243,0.20461357,0.00587770,0.00003903,0.00080445,0.26613243,0.00000000
-2.70435218,0.38696045,0.09400863,0.18692108,0.00519211,0.00003447,0.00071094,0.26519409,0.00000000
-2.69834917,0.36732086,0.09127990,0.17008133,0.00455356,0.00003023,0.00062398,0.26256091,0.00000000
-2.69234617,0.34747076,0.08821381,0.15417243,0.00396487,0.00002632,0.00054401,0.25826267,0.00000000
-2.68634317,0.32750994,0.08483410,0.13924492,0.00342749,0.00002276,0.00047129,0.25236412,0.00000000
-2.68034017,0.30753627,0.08117068,0.12532493,0.00294167,0.00001953,0.00040595,0.24496333,0.00000000
-2.67433717,0.28764729,0.07725919,0.11241761,0.00250658,0.00001664,0.00034798,0.23618865,0.00000000
-2.66833417,0.26794107,0.07314047,0.10051069,0.00212050,0.00001408,0.00029732,0.22619479,0.00000000
-2.66233117,0.24851657,0.06885964,0.08957801,0.00178101,0.00001182,0.00025385,0.21515801,0.00000000
-2.65632816,0.22947328,0.06446514,0.07958286,0.00148513,0.00000986,0.00021744,0.20327068,0.00000000
-2.65032516,0.21091027,0.06000759,0.07048094,0.00122951,0.00000816,0.00018798,0.19073562,0.00000000
-2.64432216,0.19292489,0.05553858,0.06222305,0.00101058,0.00000671,0.00016547,0.17776022,0.00000000
-2.63831916,0.17561108,0.05110953,0.05475721,0.00082466,0.00000548,0.00014998,0.16455092,0.00000000
-2.63231616,0.15905764,0.04677059,0.04803050,0.00066812,0.00000444,0.00014177,0.15130798,0.00000000
-2.62631316,0.14334643,0.04256968,0.04199041,0.00053740,0.00000357,0.00014129,0.13822104,0.00000000
-2.62031016,0.12855088,0.03855173,0.03658583,0.00042916,0.00000285,0.00014924,0.12546534,0.00000000
-2.61430715,0.11473474,0.03475812,0.03176777,0.00034026,0.00000226,0.00016659,0.11319897,0.00000000
-2.60830415,0.10195131,0.03122636,0.02748977,0.00026783,0.00000178,0.00019467,0.10156096,0.00000000
-2.60230115,0.09024308,0.02799004,0.02370817,0.00020931,0.00000139,0.00023519,0.09067046,0.00000000
-2.59629815,0.07964192,0.02507891,0.02038219,0.00016240,0.00000108,0.00029024,0.08062669,0.00000000
-2.59029515,0.07016975,0.02251928,0.01747392,0.00012510,0.00000083,0.00036241,0.07150978,0.00000000
-2.58429215,0.06183953,0.02033447,0.01494830,0.00009567,0.00000064,0.00045474,0.06338225,0.00000000
-2.57828914,0.05465668,0.01854543,0.01277301,0.00007264,0.00000048,0.00057079,0.05629099,0.00000000
-2.57228614,0.04862065,0.01717135,0.01091836,0.00005476,0.00000036,0.00071461,0.05026960,0.00000000
-2.56628314,0.04372654,0.01623034,0.00935722,0.00004099,0.00000027,0.00089074,0.04534088,0.00000000
-2.56028014,0.03996677,0.01573995,0.00806492,0.00003046,0.00000020,0.00110419,0.04151926,0.00000000
-2.55427714,0.03733251,0.01571761,0.00701917,0.00002247,0.00000015,0.00136039,0.03881309,0.00000000
-2.54827414,0.03581488,0.01618088,0.00619995,0.00001646,0.00000011,0.00166505,0.03722658,0.00000000
-2.54227114,0.03540571,0.01714750,0.00558945,0.00001198,0.00000008,0.00202412,0.03676135,0.00000000
-2.53626813,0.03609800,0.01863518,0.00517195,0.00000866,0.00000006,0.00244358,0.03741739,0.00000000
-2.53026513,0.03788581,0.02066112,0.00493370,0.00000623,0.00000005,0.00292933,0.03919358,0.00000000
-2.52426213,0.04076378,0.02324134,0.00486279,0.00000446,0.00000004,0.00348690,0.04208755,0.00000000
-2.51825913,0.04472616,0.02638974,0.00494904,0.00000320,0.00000004,0.00412129,0.04609512,0.00000000
-2.51225613,0.04976560,0.03011697,0.00518385,0.00000232,0.00000004,0.00483667,0.05120925,0.00000000
-2.50625313,0.05587162,0.03442925,0.00556006,0.00000173,0.00000005,0.00563617,0.05741874,0.00000000
-2.50025013,0.06302907,0.03932705,0.00607189,0.00000136,0.00000006,0.00652156,0.06470667,0.00000000
-2.49424712,0.07121660,0.04480393,0.00671486,0.00000119,0.00000008,0.00749303,0.07304893,0.00000000
-2.48824412,0.08040545,0.05084540,0.00748586,0.00000118,0.00000011,0.00854900,0.08241284,0.00000000
-2.48224112,0.09055865,0.05742814,0.00838325,0.00000134,0.00000016,0.00968591,0.09275623,0.00000000
-2.47623812,0.10163088,0.06451955,0.00940711,0.00000170,0.00000022,0.01089810,0.10402702,0.00000000
-2.47023512,0.11356906,0.07207767,0.01055969,0.00000229,0.00000031,0.01217785,0.11616351,0.00000000
-2.46423212,0.12631403,0.08005178,0.01184591,0.00000319,0.00000043,0.01351532,0.12909559,0.00000000
-2.45822911,0.13980313,0.08838343,0.01327417,0.00000448,0.00000060,0.01489883,0.14274685,0.00000000
-2.45222611,0.15397402,0.09700821,0.01485730,0.00000632,0.00000083,0.01631501,0.15703771,0.00000000
-2.44622311,0.16876945,0.10585808,0.01661371,0.00000889,0.00000114,0.01774923,0.17188956,0.00000000
-2.44022011,0.18414319,0.11486427,0.01856877,0.00001244,0.00000155,0.01918604,0.18722968,0.00000000
-2.43421711,0.20006672,0.12396063,0.02075631,0.00001730,0.00000209,0.02060973,0.20299698,0.00000000
-2.42821411,0.21653651,0.13308744,0.02322033,0.00002391,0.00000281,0.02200495,0.21914810,0.00000000
-2.42221111,0.23358169,0.14219525,0.02601677,0.00003283,0.00000374,0.02335739,0.23566375,0.00000000
-2.41620810,0.25127153,0.15124882,0.02921527,0.00004476,0.00000495,0.02465444,0.25255472,0.00000000
-2.41020510,0.26972247,0.16023078,0.03290098,0.00006062,0.00000649,0.02588591,0.26986735,0.00000000
-2.40420210,0.28910410,0.16914478,0.03717619,0.00008154,0.00000846,0.02704460,0.28768782,0.00000000
-2.39819910,0.30964368,0.17801798,0.04216164,0.00010892,0.00001094,0.02812686,0.30614500,0.00000000
-2.39219610,0.33162866,0.18690253,0.04799759,0.00014448,0.00001406,0.02913302,0.32541132,0.00000000
-2.38619310,0.35540676,0.19587594,0.05484430,0.00019035,0.00001793,0.03006760,0.34570138,0.00000000
-2.38019010,0.38138328,0.20504019,0.06288189,0.00024904,0.00002270,0.03093946,0.36726803,0.00000000
-2.37418709,0.41001526,0.21451935,0.07230949,0.00032359,0.00002854,0.03176162,0.39039576,0.00000000
-2.36818409,0.44180238,0.22445587,0.08334346,0.00041755,0.00003562,0.03255100,0.41539134,0.00000000
-2.36218109,0.47727451,0.23500547,0.09621458,0.00053506,0.00004413,0.03332788,0.44257200,0.00000000
-2.35617809,0.51697607,0.24633075,0.11116422,0.00068090,0.00005429,0.03411520,0.47225116,0.00000000
-2.35017509,0.56144743,0.25859379,0.12843932,0.00086048,0.00006630,0.03493769,0.50472250,0.00000000
-2.34417209,0.61120383,0.27194795,0.14828616,0.00107989,0.00008040,0.03582085,0.54024262,0.00000000
-2.33816908,0.66671235,0.28652925,0.17094311,0.00134583,0.00009679,0.03678988,0.57901330,0.00000000
-2.33216608,0.72836781,0.30244766,0.19663223,0.00166562,0.00011568,0.03786848,0.62116399,0.00000000
-2.32616308,0.79646831,0.31977875,0.22554999,0.00204705,0.00013727,0.03907773,0.66673544,0.00000000
-2.32016008,0.87119149,0.33855614,0.25785736,0.00249833,0.00016172,0.04043499,0.71566543,0.00000000
-2.31415708,0.95257249,0.35876510,0.29366943,0.00302786,0.00018916,0.04195286,0.76777738,0.00000000
-2.30815408,1.04048466,0.38033768,0.33304506,0.00364404,0.00021966,0.04363841,0.82277264,0.00000000
-2.30215108,1.13462404,0.40314968,0.37597681,0.00435501,0.00025326,0.04549243,0.88022717,0.00000000
-2.29614807,1.23449852,0.42701983,0.42238178,0.00516835,0.00028989,0.04750906,0.93959297,0.00000000
-2.29014507,1.33942256,0.45171100,0.47209364,0.00609074,0.00032943,0.04967558,1.00020465,0.00000000
-2.28414207,1.44851803,0.47693393,0.52485656,0.00712757,0.00037168,0.05197250,1.06129114,0.00000000
-2.27813907,1.56072171,0.50235297,0.58032136,0.00828255,0.00041635,0.05437383,1.12199231,0.00000000
-2.27213607,1.67479957,0.52759405,0.63804438,0.00955734,0.00046303,0.05684775,1.18138012,0.00000000
-2.26613307,1.78936784,0.55225432,0.69748946,0.01095112,0.00051124,0.05935736,1.23848355,0.00000000
-2.26013007,1.90292049,0.57591332,0.75803325,0.01246031,0.00056043,0.06186168,1.29231644,0.00000000
-2.25412706,2.01386249,0.59814512,0.81897403,0.01407821,0.00060994,0.06431687,1.34190730,0.00000000
-2.24812406,2.12054801,0.61853107,0.87954407,0.01579485,0.00065907,0.06667748,1.38632967,0.00000000
-2.24212106,2.22132237,0.63667255,0.93892523,0.01759685,0.00070704,0.06889779,1.42473213,0.00000000
-2.23611806,2.31456639,0.65220330,0.99626770,0.01946743,0.00075307,0.07093323,1.45636636,0.00000000
-2.23011506,2.39874173,0.66480085,1.05071113,0.02138656,0.00079636,0.07274169,1.48061241,0.00000000
-2.22411206,2.47243545,0.67419658,1.10140763,0.02333129,0.00083611,0.07428477,1.49699987,0.00000000
-2.21810905,2.53440222,0.68018396,1.14754589,0.02527617,0.00087157,0.07552896,1.50522421,0.00000000
-2.21210605,2.58360264,0.68262493,1.18837534,0.02719387,0.00090206,0.07644663,1.50515749,0.00000000
-2.20610305,2.61923598,0.68145389,1.22322957,0.02905596,0.00092697,0.07701679,1.49685311,0.00000000
-2.20010005,2.64076626,0.67667939,1.25154801,0.03083375,0.00094582,0.07722574,1.48054430,0.00000000
-2.19409705,2.64794029,0.66838353,1.27289481,0.03249929,0.00095824,0.07706744,1.45663664,0.00000000
-2.18809405,2.64079721,0.65671903,1.28697423,0.03402648,0.00096402,0.07654363,1.42569466,0.00000000
-2.18209105,2.61966888,0.64190424,1.29364175,0.03539211,0.00096309,0.07566378,1.38842349,0.00000000
-2.17608804,2.58517112,0.62421628,1.29291036,0.03657699,0.00095555,0.07444483,1.34564592,0.00000000
-2.17008504,2.53818614,0.60398271,1.28495181,0.03756699,0.00094164,0.07291068,1.29827625,0.00000000
-2.16408204,2.47983686,0.58157200,1.27009253,0.03835402,0.00092180,0.07109158,1.24729164,0.00000000
-2.15807904,2.41145411,0.55738323,1.24880462,0.03893685,0.00089656,0.06902331,1.19370235,0.00000000
-2.15207604,2.33453799,0.53183539,1.22169208,0.03932176,0.00086663,0.06674626,1.13852192,0.00000000
-2.14607304,2.25071503,0.50535669,1.18947306,0.03952304,0.00083282,0.06430449,1.08273832,0.00000000
-2.14007004,2.16169278,0.47837424,1.15295866,0.03956316,0.00079601,0.06174467,1.02728730,0.00000000
-2.13406703,2.06921352,0.45130435,1.11302947,0.03947282,0.00075719,0.05911499,0.97302863,0.00000000
-2.12806403,1.97500895,0.42454386,1.07061059,0.03929056,0.00071737,0.05646417,0.92072609,0.00000000
-2.12206103,1.88075733,0.39846253,1.02664619,0.03906232,0.00067761,0.05384040,0.87103180,0.00000000
-2.11605803,1.78804460,0.37339681,0.98207471,0.03884051,0.00063895,0.05129046,0.82447511,0.00000000
-2.11005503,1.69833059,0.34964493,0.93780533,0.03868298,0.00060240,0.04885878,0.78145636,0.00000000
-2.10405203,1.61292123,0.32746341,0.89469672,0.03865168,0.00056897,0.04658669,0.74224531,0.00000000
-2.09804902,1.53294717,0.30706491,0.85353846,0.03881109,0.00053956,0.04451175,0.70698420,0.00000000
-2.09204602,1.45934924,0.28861736,0.81503566,0.03922652,0.00051501,0.04266715,0.67569475,0.00000000
-2.08604302,1.39287031,0.27224413,0.77979692,0.03996218,0.00049607,0.04108126,0.64828887,0.00000000
-2.08004002,1.33405336,0.25802520,0.74832575,0.04107920,0.00048338,0.03977716,0.62458206,0.00000000
-2.07403702,1.28324492,0.24599908,0.72101515,0.04263352,0.00047744,0.03877243,0.60430907,0.00000000
-2.06803402,1.24060314,0.23616525,0.69814540,0.04467379,0.00047866,0.03807887,0.58714079,0.00000000
-2.06203102,1.20610942,0.22848700,0.67988433,0.04723934,0.00048726,0.03770236,0.57270171,0.00000000
-2.05602801,1.17958262,0.22289449,0.66628995,0.05035820,0.00050337,0.03764276,0.56058715,0.00000000
-2.05002501,1.16069500,0.21928785,0.65731491,0.05404534,0.00052692,0.03789389,0.55037960,0.00000000
-2.04402201,1.14898885,0.21754025,0.65281235,0.05830111,0.00055771,0.03844359,0.54166358,0.00000000
-2.03801901,1.14389335,0.21750094,0.65254290,0.06311004,0.00059539,0.03927379,0.53403848,0.00000000
-2.03201601,1.14474089,0.21899811,0.65618250,0.06844002,0.00063944,0.04036073,0.52712926,0.00000000
-2.02601301,1.15078282,0.22184169,0.66333083,0.07424192,0.00068919,0.04167522,0.52059457,0.00000000
-2.02001001,1.16120433,0.22582610,0.67352035,0.08044975,0.00074383,0.04318297,0.51413248,0.00000000
-2.01400700,1.17513866,0.23073304,0.68622590,0.08698136,0.00080242,0.04484516,0.50748379,0.00000000
-2.00800400,1.19168083,0.23633434,0.70087480,0.09373969,0.00086389,0.04661895,0.50043316,0.00000000
-2.00200100,1.20990113,0.24239505,0.71685771,0.10061471,0.00092708,0.04845831,0.49280843,0.00000000
-1.99599800,1.22885879,0.24867672,0.73354011,0.10748579,0.00099074,0.05031478,0.48447832,0.00000000
-1.98999500,1.24761607,0.25494101,0.75027459,0.11422466,0.00105356,0.05213854,0.47534916,0.00000000
-1.98399200,1.26525296,0.26095358,0.76641375,0.12069880,0.00111424,0.05387947,0.46536082,0.00000000
-1.97798899,1.28088261,0.26648820,0.78132375,0.12677509,0.00117146,0.05548829,0.45448241,0.00000000
-1.97198599,1.29366737,0.27133114,0.79439817,0.13232374,0.00122395,0.05691784,0.44270792,0.00000000
-1.96598299,1.30283513,0.27528550,0.80507199,0.13722221,0.00127052,0.05812426,0.43005219,0.00000000
-1.95997999,1.30769566,0.27817559,0.81283507,0.14135904,0.00131011,0.05906821,0.41654731,0.00000000
-1.95397699,1.30765620,0.27985098,0.81724494,0.14463738,0.00134177,0.05971597,0.40223967,0.00000000
-1.94797399,1.30223579,0.28019012,0.81793817,0.14697817,0.00136474,0.06004041,0.38718756,0.00000000
-1.94197099,1.29107746,0.27910337,0.81463993,0.14832266,0.00137845,0.06002179,0.37145937,0.00000000
-1.93596798,1.27395772,0.27653518,0.80717113,0.14863430,0.00138255,0.05964832,0.35513230,0.00000000
-1.92996498,1.25079257,0.27246537,0.79545298,0.14789984,0.00137688,0.05891648,0.33829140,0.00000000
-1.92396198,1.22163962,0.26690936,0.77950833,0.14612960,0.00136153,0.05783108,0.32102879,0.00000000
-1.91795898,1.18669596,0.25991726,0.75945999,0.14335697,0.00133679,0.05640500,0.30344302,0.00000000
-1.91195598,1.14629158,0.25157189,0.73552574,0.13963696,0.00130316,0.05465874,0.28563823,0.00000000
-1.90595298,1.10087867,0.24198580,0.70801032,0.13504422,0.00126131,0.05261962,0.26772320,0.00000000
-1.89994997,1.05101686,0.23129730,0.67729468,0.12967023,0.00121210,0.05032083,0.24981010,0.00000000
-1.89394697,0.99735523,0.21966576,0.64382298,0.12362014,0.00115649,0.04780031,0.23201299,0.00000000
-1.88794397,0.94061164,0.20726635,0.60808780,0.11700914,0.00109553,0.04509944,0.21444595,0.00000000
-1.88194097,0.88155041,0.19428447,0.57061429,0.10995878,0.00103037,0.04226175,0.19722109,0.00000000
-1.87593797,0.82095921,0.18091002,0.53194394,0.10259312,0.00096215,0.03933159,0.18044637,0.00000000
-1.86993497,0.75962617,0.16733186,0.49261859,0.09503513,0.00089202,0.03635279,0.16422337,0.00000000
-1.86393197,0.69831814,0.15373266,0.45316539,0.08740336,0.00082108,0.03336752,0.14864520,0.00000000
-1.85792896,0.63776106,0.14028423,0.41408323,0.07980890,0.00075038,0.03041523,0.13379456,0.00000000
-1.85192596,0.57862294,0.12714362,0.37583123,0.07235302,0.00068085,0.02753177,0.11974215,0.00000000
-1.84592296,0.52150022,0.11445001,0.33881938,0.06512519,0.00061335,0.02474869,0.10654549,0.00000000
-1.83991996,0.46690766,0.10232253,0.30340192,0.05820176,0.00054858,0.02209286,0.09424815,0.00000000
-1.83391696,0.41527207,0.09085896,0.26987313,0.05164529,0.00048714,0.01958612,0.08287954,0.00000000
-1.82791396,0.36692979,0.08013529,0.23846583,0.04550429,0.00042950,0.01724530,0.07245524,0.00000000
-1.82191096,0.32212761,0.07020617,0.20935224,0.03981362,0.00037596,0.01508232,0.06297774,0.00000000
-1.81590795,0.28102700,0.06110599,0.18264693,0.03459522,0.00032675,0.01310454,0.05443768,0.00000000
-1.80990495,0.24371090,0.05285063,0.15841163,0.02985924,0.00028196,0.01131510,0.04681553,0.00000000
-1.80390195,0.21019281,0.04543966,0.13666149,0.02560545,0.00024158,0.00971356,0.04008346,0.00000000
-1.79789895,0.18042736,0.03885888,0.11737228,0.02182483,0.00020551,0.00829640,0.03420757,0.00000000
-1.79189595,0.15432194,0.03308301,0.10048828,0.01850119,0.00017360,0.00705770,0.02915018,0.00000000
-1.78589295,0.13174871,0.02807850,0.08593040,0.01561287,0.00014561,0.00598975,0.02487221,0.00000000
-1.77988994,0.11255659,0.02380627,0.07360414,0.01313437,0.00012130,0.00508368,0.02133560,0.00000000
-1.77388694,0.09658267,0.02022428,0.06340720,0.01103786,0.00010036,0.00433003,0.01850556,0.00000000
-1.76788394,0.08366270,0.01728994,0.05523630,0.00929448,0.00008250,0.00371924,0.01635277,0.00000000
-1.76188094,0.07364049,0.01496217,0.04899328,0.00787555,0.00006739,0.00324209,0.01485541,0.00000000
-1.75587794,0.06637575,0.01320318,0.04459007,0.00675347,0.00005473,0.00289008,0.01400096,0.00000000
-1.74987494,0.06175056,0.01197995,0.04195259,0.00590249,0.00004423,0.00265569,0.01378781,0.00000000
-1.74387194,0.05967409,0.01126524,0.04102351,0.00529918,0.00003562,0.00253255,0.01422662,0.00000000
-1.73786893,0.06008582,0.01103842,0.04176390,0.00492277,0.00002862,0.00251556,0.01534145,0.00000000
-1.73186593,0.06295716,0.01128589,0.04415368,0.00475525,0.00002301,0.00260092,0.01717063,0.00000000
-1.72586293,0.06829157,0.01200117,0.04819112,0.00478131,0.00001858,0.00278609,0.01976738,0.00000000
-1.71985993,0.07612334,0.01318482,0.05389141,0.00498815,0.00001514,0.00306966,0.02320009,0.00000000
-1.71385693,0.08651519,0.01484403,0.06128431,0.00536513,0.00001253,0.00345123,0.02755242,0.00000000
-1.70785393,0.09955477,0.01699206,0.07041123,0.00590340,0.00001062,0.00393121,0.03292291,0.00000000
-1.70185093,0.11535033,0.01964743,0.08132177,0.00659535,0.00000929,0.00451058,0.03942441,0.00000000
-1.69584792,0.13402566,0.02283309,0.09406986,0.00743414,0.00000843,0.00519067,0.04718301,0.00000000
-1.68984492,0.15571461,0.02657531,0.10870984,0.00841311,0.00000796,0.00597291,0.05633658,0.00000000
-1.68384192,0.18055527,0.03090266,0.12529244,0.00952530,0.00000782,0.00685860,0.06703292,0.00000000
-1.67783892,0.20868410,0.03584478,0.14386107,0.01076295,0.00000795,0.00784872,0.07942730,0.00000000
-1.67183592,0.24023012,0.04143122,0.16444842,0.01211705,0.00000830,0.00894371,0.09367960,0.00000000
-1.66583292,0.27530938,0.04769022,0.18707359,0.01357703,0.00000883,0.01014337,0.10995092,0.00000000
-1.65982991,0.31401978,0.05464751,0.21173986,0.01513051,0.00000950,0.01144674,0.12839959,0.00000000
-1.65382691,0.35643648,0.06232516,0.23843324,0.01676319,0.00001029,0.01285204,0.14917673,0.00000000
-1.64782391,0.40260772,0.07074044,0.26712168,0.01845882,0.00001117,0.01435675,0.17242135,0.00000000
-1.64182091,0.45255139,0.07990470,0.29775508,0.02019933,0.00001213,0.01595757,0.19825497,0.00000000
-1.63581791,0.50625198,0.08982240,0.33026592,0.02196511,0.00001313,0.01765059,0.22677598,0.00000000
-1.62981491,0.56365815,0.10049009,0.36457049,0.02373535,0.00001417,0.01943136,0.25805375,0.00000000
-1.62381191,0.62468054,0.11189552,0.40057033,0.02548849,0.00001523,0.02129507,0.29212265,0.00000000
-1.61780890,0.68918984,0.12401672,0.43815393,0.02720278,0.00001628,0.02323667,0.32897620,0.00000000
-1.61180590,0.75701495,0.13682126,0.47719819,0.02885686,0.00001733,0.02525100,0.36856146,0.00000000
-1.60580290,0.82794093,0.15026543,0.51756956,0.03043033,0.00001835,0.02733285,0.41077388,0.00000000
-1.59979990,0.90170692,0.16429364,0.55912453,0.03190442,0.00001933,0.02947702,0.45545294,0.00000000
-1.59379690,0.97800360,0.17883772,0.60170937,0.03326242,0.00002028,0.03167824,0.50237865,0.00000000
-1.58779390,1.05647052,0.19381654,0.64515885,0.03449026,0.00002116,0.03393110,0.55126927,0.00000000
-1.58179090,1.13669314,0.20913560,0.68929409,0.03557677,0.00002199,0.03622981,0.60178039,0.00000000
-1.57578789,1.21819998,0.22468694,0.73391946,0.03651395,0.00002276,0.03856793,0.65350561,0.00000000
-1.56978489,1.30045996,0.24034922,0.77881880,0.03729708,0.00002345,0.04093803,0.70597896,0.00000000
-1.56378189,1.38288057,0.25598812,0.82375113,0.03792460,0.00002408,0.04333132,0.75867928,0.00000000
-1.55777889,1.46480705,0.27145715,0.86844636,0.03839797,0.00002465,0.04573720,0.81103642,0.00000000
-1.55177589,1.54552332,0.28659882,0.91260146,0.03872129,0.00002514,0.04814289,0.86243951,0.00000000
-1.54577289,1.62425502,0.30124634,0.95587741,0.03890091,0.00002556,0.05053307,0.91224706,0.00000000
-1.53976988,1.70017524,0.31522577,0.99789775,0.03894488,0.00002592,0.05288960,0.95979878,0.00000000
-1.53376688,1.77241321,0.32835875,1.03824889,0.03886237,0.00002622,0.05519141,1.00442899,0.00000000
-1.52776388,1.84006636,0.34046571,1.07648293,0.03866316,0.00002645,0.05741448,1.04548112,0.00000000
-1.52176088,1.90221570,0.35136952,1.11212293,0.03835704,0.00002663,0.05953201,1.08232313,0.00000000
-1.51575788,1.95794443,0.36089956,1.14467105,0.03795335,0.00002674,0.06151487,1.11436321,0.00000000
-1.50975488,2.00635944,0.36889606,1.17361941,0.03746055,0.00002679,0.06333208,1.14106539,0.00000000
-1.50375188,2.04661512,0.37521460,1.19846331,0.03688598,0.00002677,0.06495163,1.16196444,0.00000000
-1.49774887,2.07793861,0.37973050,1.21871661,0.03623565,0.00002669,0.06634138,1.17667957,0.00000000
-1.49174587,2.09965548,0.38234309,1.23392845,0.03551423,0.00002654,0.06747010,1.18492634,0.00000000
-1.48574287,2.11121477,0.38297953,1.24370059,0.03472512,0.00002632,0.06830860,1.18652630,0.00000000
-1.47973987,2.11221205,0.38159802,1.24770463,0.03387067,0.00002602,0.06883087,1.18141396,0.00000000
-1.47373687,2.10240937,0.37819029,1.24569789,0.03295240,0.00002565,0.06901520,1.16964062,0.00000000
-1.46773387,2.08175087,0.37278304,1.23753738,0.03197143,0.00002519,0.06884519,1.15137499,0.00000000
-1.46173087,2.05037305,0.36543849,1.22319066,0.03092879,0.00002465,0.06831063,1.12690032,0.00000000
