energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
0.02701351,4.92653756,1.59001895,3.87318023,0.03329347,0.40750148,0.29018638,0.08831245,0.64840137
0.03301651,4.96206159,1.61755854,3.86925568,0.03661549,0.42583171,0.30459244,0.09154635,0.64995350
0.03901951,5.00790915,1.64689616,3.87795649,0.04008537,0.44369827,0.31881547,0.09459887,0.65250311
0.04502251,5.06224527,1.67753734,3.89791715,0.04367886,0.46083992,0.33275874,0.09744357,0.65585488
0.05102551,5.12309903,1.70897777,3.92758662,0.04736777,0.47700361,0.34632974,0.10005770,0.65980622
0.05702851,5.18842707,1.74071776,3.96528119,0.05112022,0.49195136,0.35944068,0.10242244,0.66415517
0.06303152,5.25617239,1.77227447,4.00923483,0.05490102,0.50546665,0.37200878,0.10452301,0.66870717
0.06903452,5.32431669,1.80319180,4.05764564,0.05867207,0.51735999,0.38395640,0.10634867,0.67328064
0.07503752,5.39092499,1.83304752,4.10871744,0.06239299,0.52747349,0.39521099,0.10789244,0.67771101
0.08104052,5.45418215,1.86145793,4.16069598,0.06602170,0.53568440,0.40570510,0.10915089,0.68185339
0.08704352,5.51242113,1.88807989,4.21189961,0.06951516,0.54190746,0.41537643,0.11012369,0.68558365
0.09304652,5.56414358,1.91261090,4.26074447,0.07283017,0.54609609,0.42416798,0.11081318,0.68879831
0.09904952,5.60803331,1.93478739,4.30576487,0.07592416,0.54824242,0.43202843,0.11122386,0.69141325
0.10505253,5.64296395,1.95438184,4.34562913,0.07875601,0.54837631,0.43891273,0.11136200,0.69336160
0.11105553,5.66800168,1.97119933,4.37915178,0.08128697,0.54656337,0.44478288,0.11123514,0.69459110
0.11705853,5.68240441,1.98507385,4.40530265,0.08348141,0.54290221,0.44960901,0.11085175,0.69506110
0.12306153,5.68561838,1.99586501,4.42321358,0.08530766,0.53752103,0.45337049,0.11022097,0.69473968
0.12906453,5.67727314,2.00345542,4.43218299,0.08673873,0.53057360,0.45605722,0.10935236,0.69360101
0.13506753,5.65717563,2.00774911,4.43167904,0.08775298,0.52223502,0.45767080,0.10825582,0.69162314
0.14107054,5.62530386,2.00867104,4.42134114,0.08833465,0.51269710,0.45822566,0.10694159,0.68878644
0.14707354,5.58180028,2.00616775,4.40098017,0.08847435,0.50216373,0.45774979,0.10542027,0.68507282
0.15307654,5.52696497,2.00020913,4.37057713,0.08816934,0.49084614,0.45628525,0.10370293,0.68046559
0.15907954,5.46124835,1.99079100,4.33027999,0.08742373,0.47895832,0.45388814,0.10180131,0.67495008
0.16508254,5.38524301,1.97793830,4.28039856,0.08624852,0.46671255,0.45062804,0.09972791,0.66851481
0.17108554,5.29967435,1.96170841,4.22139699,0.08466143,0.45431510,0.44658694,0.09749621,0.66115313
0.17708854,5.20538953,1.94219447,4.15388367,0.08268665,0.44196228,0.44185758,0.09512080,0.65286520
0.18309155,5.10334438,1.91952805,4.07859845,0.08035440,0.42983680,0.43654129,0.09261740,0.64365998
0.18909455,4.99458801,1.89388109,3.99639693,0.07770036,0.41810448,0.43074542,0.09000295,0.63355718
0.19509755,4.88024523,1.86546666,3.90823222,0.07476495,0.40691145,0.42458044,0.08729552,0.62258892
0.20110055,4.76149676,1.83453856,3.81513420,0.07159253,0.39638193,0.41815692,0.08451420,0.61080103
0.20710355,4.63955766,1.80138945,3.71818703,0.06823050,0.38661645,0.41158243,0.08167891,0.59825369
0.21310655,4.51565466,1.76634778,3.61850525,0.06472834,0.37769085,0.40495869,0.07881016,0.58502163
0.21910955,4.39100295,1.72977340,3.51720949,0.06113665,0.36965590,0.39837893,0.07592871,0.57119352
0.22511256,4.26678347,1.69205224,3.41540250,0.05750614,0.36253765,0.39192579,0.07305528,0.55687091
0.23111556,4.14412141,1.65359012,3.31414649,0.05388665,0.35633847,0.38566974,0.07021012,0.54216642
0.23711856,4.02406693,1.61480622,3.21444252,0.05032632,0.35103886,0.37966802,0.06741274,0.52720162
0.24312156,3.90757887,1.57612616,3.11721281,0.04687067,0.34659986,0.37396439,0.06468149,0.51210434
0.24912456,3.79551199,1.53797535,3.02328655,0.04356196,0.34296600,0.36858934,0.06203327,0.49700588
0.25512756,3.68860825,1.50077254,2.93338970,0.04043853,0.34006878,0.36356094,0.05948324,0.48203799
0.26113057,3.58749220,1.46492388,2.84813891,0.03753431,0.33783035,0.35888607,0.05704463,0.46732989
0.26713357,3.49267050,1.43081760,2.76803959,0.03487847,0.33616741,0.35456207,0.05472850,0.45300535
0.27313657,3.40453517,1.39881930,2.69348791,0.03249518,0.33499500,0.35057847,0.05254366,0.43918000
0.27913957,3.32336999,1.36926785,2.62477612,0.03040347,0.33423015,0.34691884,0.05049658,0.42595895
0.28514257,3.24935940,1.34247185,2.56210067,0.02861725,0.33379505,0.34356254,0.04859137,0.41343467
0.29114557,3.18259900,1.31870644,2.50557231,0.02714532,0.33361981,0.34048626,0.04682982,0.40168538
0.29714857,3.12310682,1.29821047,2.45522724,0.02599158,0.33364443,0.33766526,0.04521143,0.39077375
0.30315158,3.07083449,1.28118380,2.41103854,0.02515522,0.33382019,0.33507437,0.04373357,0.38074610
0.30915458,3.02567765,1.26778470,2.37292717,0.02463095,0.33411016,0.33268860,0.04239152,0.37163204
0.31515758,2.98748493,1.25812732,2.34077166,0.02440933,0.33448907,0.33048348,0.04117872,0.36344449
0.32116058,2.95606526,1.25227920,2.31441626,0.02447704,0.33494237,0.32843516,0.04008689,0.35618016
0.32716358,2.93119327,1.25025898,2.29367708,0.02481724,0.33546485,0.32652038,0.03910631,0.34982050
0.33316658,2.91261299,1.25203444,2.27834631,0.02540984,0.33605868,0.32471641,0.03822596,0.34433293
0.33916958,2.90004008,1.25752103,2.26819454,0.02623187,0.33673121,0.32300096,0.03743389,0.33967257
0.34517259,2.89316310,1.26658129,2.26297166,0.02725778,0.33749266,0.32135234,0.03671743,0.33578423
0.35117559,2.89164450,1.27902525,2.26240675,0.02845983,0.33835385,0.31974976,0.03606351,0.33260476
0.35717859,2.89512193,1.29461219,2.26620771,0.02980841,0.33932410,0.31817388,0.03545901,0.33006567
0.36318159,2.90321059,1.31305399,2.27406108,0.03127245,0.34040963,0.31660763,0.03489108,0.32809593
0.36918459,2.91550716,1.33402020,2.28563293,0.03281978,0.34161226,0.31503722,0.03434747,0.32662495
0.37518759,2.93159585,1.35714496,2.30057120,0.03441760,0.34292886,0.31345338,0.03381685,0.32558560
0.38119060,2.95105667,1.38203570,2.31850999,0.03603295,0.34435127,0.31185256,0.03328916,0.32491725
0.38719360,2.97347611,1.40828355,2.33907598,0.03763315,0.34586691,0.31023814,0.03275586,0.32456861
0.39319660,2.99845983,1.43547516,2.36189703,0.03918639,0.34745987,0.30862146,0.03221019,0.32450041
0.39919960,3.02564697,1.46320552,2.38661268,0.04066220,0.34911252,0.30702250,0.03164736,0.32468772
0.40520260,3.05472534,1.49109136,2.41288611,0.04203201,0.35080747,0.30547017,0.03106464,0.32512178
0.41120560,3.08544652,1.51878448,2.44041696,0.04326968,0.35252969,0.30400205,0.03046146,0.32581143
0.41720860,3.11763988,1.54598436,2.46895407,0.04435202,0.35426871,0.30266355,0.02983937,0.32678375
0.42321161,3.15122440,1.57244944,2.49830733,0.04525919,0.35602067,0.30150644,0.02920193,0.32808421
0.42921461,3.18621717,1.59800633,2.52835756,0.04597513,0.35779004,0.30058683,0.02855454,0.32977592
0.43521761,3.22273766,1.62255640,2.55906369,0.04648789,0.35959099,0.29996253,0.02790422,0.33193831
0.44122061,3.26100691,1.64607918,2.59046619,0.04678978,0.36144808,0.29969004,0.02725928,0.33466499
0.44722361,3.30134115,1.66863232,2.62268637,0.04687752,0.36339637,0.29982118,0.02662897,0.33806095
0.45322661,3.34413968,1.69034777,2.65592106,0.04675220,0.36548077,0.30039966,0.02602312,0.34223922
0.45922961,3.38986710,1.71142429,2.69043263,0.04641918,0.36775465,0.30145765,0.02545171,0.34731695
0.46523262,3.43903046,1.73211646,2.72653467,0.04588777,0.37027785,0.30301265,0.02492449,0.35341120
0.47123562,3.49215225,1.75272058,2.76457368,0.04517092,0.37311402,0.30506479,0.02445060,0.36063440
0.47723862,3.54974037,1.77355813,2.80490796,0.04428471,0.37632748,0.30759483,0.02403821,0.36908986
0.48324162,3.61225659,1.79495747,2.84788437,0.04324785,0.37997975,0.31056282,0.02369425,0.37886729
0.48924462,3.68008510,1.81723474,2.89381460,0.04208101,0.38412600,0.31390787,0.02342419,0.39003864
0.49524762,3.75350279,1.84067482,2.94295199,0.04080625,0.38881142,0.31754870,0.02323185,0.40265437
0.50125063,3.83265297,1.86551346,2.99547042,0.03944628,0.39406795,0.32138536,0.02311939,0.41674022
0.50725363,3.91752390,1.89192126,3.05144632,0.03802390,0.39991126,0.32530180,0.02308735,0.43229476
0.51325663,4.00793336,1.91999049,3.11084503,0.03656133,0.40633843,0.32916945,0.02313471,0.44928761
0.51925963,4.10352010,1.94972526,3.17351202,0.03507972,0.41332620,0.33285144,0.02325917,0.46765850
0.52526263,4.20374261,1.98103557,3.23916961,0.03359864,0.42083005,0.33620750,0.02345740,0.48731717
0.53126563,4.30788520,2.01373527,3.30741915,0.03213573,0.42878403,0.33909920,0.02372545,0.50814400
0.53726863,4.41507099,2.04754417,3.37774837,0.03070638,0.43710139,0.34139528,0.02405915,0.52999141
0.54327164,4.52428092,2.08209378,3.44954344,0.02932360,0.44567596,0.34297702,0.02445457,0.55268591
0.54927464,4.63437776,2.11693645,3.52210463,0.02799789,0.45438416,0.34374314,0.02490853,0.57603060
0.55527764,4.74413359,2.15155715,3.59466472,0.02673726,0.46308764,0.34361425,0.02541907,0.59980812
0.56128064,4.85225942,2.18538742,3.66640890,0.02554733,0.47163620,0.34253648,0.02598593,0.62378396
0.56728364,4.95743530,2.21782041,3.73649485,0.02443149,0.47987116,0.34048430,0.02661097,0.64770976
0.57328664,5.05833954,2.24822667,3.80407211,0.02339112,0.48762875,0.33746217,0.02729850,0.67132691
0.57928964,5.15367594,2.27596969,3.86829965,0.02242582,0.49474361,0.33350528,0.02805554,0.69436996
0.58529265,5.24219784,2.30042081,3.92836091,0.02153376,0.50105224,0.32867899,0.02889196,0.71657014
0.59129565,5.32272859,2.32097302,3.98347601,0.02071190,0.50639624,0.32307727,0.02982046,0.73765871
0.59729865,5.39417803,2.33705329,4.03291087,0.01995636,0.51062543,0.31682007,0.03085647,0.75737036
0.60330165,5.45555495,2.34813341,4.07598336,0.01926264,0.51360070,0.31004973,0.03201777,0.77544646
0.60930465,5.50597595,2.35373920,4.11206709,0.01862593,0.51519660,0.30292660,0.03332406,0.79163842
0.61530765,5.54467119,2.35345826,4.14059305,0.01804129,0.51530376,0.29562394,0.03479628,0.80571102
0.62131066,5.57098760,2.34694639,4.16105020,0.01750393,0.51383099,0.28832240,0.03645583,0.81744578
0.62731366,5.58439046,2.33393285,4.17298548,0.01700927,0.51070718,0.28120410,0.03832360,0.82664445
0.63331666,5.58446395,2.31422469,4.17600408,0.01655316,0.50588292,0.27444665,0.04041894,0.83313249
0.63931966,5.57091137,2.28771021,4.16977062,0.01613191,0.49933191,0.26821721,0.04275847,0.83676255
0.64532266,5.54355549,2.25436178,4.15401154,0.01574237,0.49105199,0.26266676,0.04535493,0.83741792
0.65132566,5.50233944,2.21423783,4.12851926,0.01538201,0.48106592,0.25792489,0.04821604,0.83501570
0.65732866,5.44732823,2.16748411,4.09315783,0.01504888,0.46942170,0.25409510,0.05134338,0.82950973
0.66333167,5.37871087,2.11433408,4.04787022,0.01474167,0.45619247,0.25125097,0.05473146,0.82089304
0.66933467,5.29680309,2.05510811,3.99268679,0.01445971,0.44147597,0.24943319,0.05836700,0.80919971
0.67533767,5.20205018,1.99021154,3.92773448,0.01420301,0.42539335,0.24864769,0.06222847,0.79450594
0.68134067,5.09502984,1.92013120,3.85324624,0.01397232,0.40808754,0.24886494,0.06628593,0.77693037
0.68734367,4.97645463,1.84543050,3.76957006,0.01376918,0.38972099,0.25002048,0.07050133,0.75663341
0.69334667,4.84717386,1.76674289,3.67717711,0.01359607,0.37047298,0.25201681,0.07482916,0.73381563
0.69934967,4.70817456,1.68476373,3.57666846,0.01345659,0.35053638,0.25472656,0.07921759,0.70871521
0.70535268,4.56058167,1.60024089,3.46878003,0.01335566,0.33011409,0.25799688,0.08361003,0.68160449
0.71135568,4.40565728,1.51396418,3.35438546,0.01329981,0.30941530,0.26165512,0.08794709,0.65278572
0.71735868,4.24479906,1.42675397,3.23449693,0.01329752,0.28865155,0.26551549,0.09216896,0.62258621
0.72336168,4.07953804,1.33944954,3.11026374,0.01335963,0.26803291,0.26938657,0.09621807,0.59135298
0.72936468,3.91153581,1.25289740,2.98296890,0.01349972,0.24776432,0.27307949,0.10004192,0.55944724
0.73536768,3.74258135,1.16794026,2.85402385,0.01373460,0.22804228,0.27641645,0.10359606,0.52723870
0.74137069,3.57458736,1.08540686,2.72496141,0.01408477,0.20905198,0.27923929,0.10684698,0.49510014
0.74737369,3.40958611,1.00610313,2.59742722,0.01457487,0.19096504,0.28141782,0.10977487,0.46340227
0.75337669,3.24972441,0.93080491,2.47316971,0.01523408,0.17393780,0.28285753,0.11237603,0.43250908
0.75937969,3.09725736,0.86025227,2.35402857,0.01609645,0.15811025,0.28350653,0.11466478,0.40277376
0.76538269,2.95454008,0.79514550,2.24192146,0.01720111,0.14360562,0.28336117,0.11667489,0.37453529
0.77138569,2.82401672,0.73614257,2.13882898,0.01859236,0.13053045,0.28247037,0.11846016,0.34811565
0.77738869,2.70820582,0.68385781,2.04677712,0.02031953,0.11897521,0.28093827,0.12009434,0.32381764
0.78339170,2.60968087,0.63886130,1.96781701,0.02243664,0.10901521,0.27892515,0.12167008,0.30192317
0.78939470,2.53104517,0.60167865,1.90400124,0.02500179,0.10071170,0.27664644,0.12329710,0.28269194
0.79539770,2.47490013,0.57279048,1.85735627,0.02807625,0.09411306,0.27436992,0.12509947,0.26636033
0.80140070,2.44380608,0.55263124,1.82985054,0.03172334,0.08925595,0.27241097,0.12721196,0.25314035
0.80740370,2.44023527,0.54158659,1.82335777,0.03600682,0.08616611,0.27112606,0.12977586,0.24321841
0.81340670,2.46651700,0.53998932,1.83961568,0.04098913,0.08485893,0.27090462,0.13293397,0.23675385
0.81940970,2.52477509,0.54811307,1.88017998,0.04672932,0.08533959,0.27215927,0.13682531,0.23387702
0.82541271,2.61685878,0.56616403,1.94637453,0.05328060,0.08760264,0.27531488,0.14157941,0.23468698
0.83141571,2.74426829,0.59427055,2.03923836,0.06068790,0.09163125,0.28079644,0.14731061,0.23924852
0.83741871,2.90807726,0.63247078,2.15947110,0.06898515,0.09739584,0.28901614,0.15411246,0.24758888
0.84342171,3.10885448,0.68069897,2.30737854,0.07819259,0.10485248,0.30035992,0.16205249,0.25969399
0.84942471,3.34658814,0.73877084,2.48282046,0.08831418,0.11394098,0.31517370,0.17116755,0.27550447
0.85542771,3.62061599,0.80636897,2.68516332,0.09933520,0.12458285,0.33374977,0.18146002,0.29491172
0.86143072,3.92956513,0.88302904,2.91324029,0.11122012,0.13667936,0.35631358,0.19289490,0.31775418
0.86743372,4.27130550,0.96812800,3.16532157,0.12391104,0.15010982,0.38301135,0.20539819,0.34381420
0.87343672,4.64292063,1.06087517,3.43909769,0.13732661,0.16473029,0.41389895,0.21885651,0.37281578
0.87943972,5.04069925,1.16030735,3.73167810,0.15136168,0.18037299,0.44893238,0.23311812,0.40442347
0.88544272,5.46015074,1.26528886,4.03960744,0.16588776,0.19684641,0.48796036,0.24799541,0.43824283
0.89144572,5.89604650,1.37451732,4.35890067,0.18075431,0.21393637,0.53071944,0.26326872,0.47382261
0.89744872,6.34248870,1.48653575,4.68509818,0.19579090,0.23140814,0.57683196,0.27869161,0.51065886
0.90345173,6.79300619,1.59975128,5.01334057,0.21081030,0.24900953,0.62580727,0.29399725,0.54820114
0.90945473,7.24067679,1.71246043,5.33846227,0.22561235,0.26647508,0.67704649,0.30890585,0.58586083
0.91545773,7.67827323,1.82288066,5.65510207,0.23998860,0.28353116,0.72985083,0.32313283,0.62302134
0.92146073,8.09842903,1.92918749,5.95782744,0.25372754,0.29990190,0.78343377,0.33639741,0.65905027
0.92746373,8.49381941,2.02955606,6.24126905,0.26662022,0.31531576,0.83693666,0.34843145,0.69331295
0.93346673,8.85735095,2.12220592,6.50026076,0.27846617,0.32951237,0.88944774,0.35898790,0.72518714
0.93946973,9.18235339,2.20544720,6.72998004,0.28907922,0.34224960,0.94002400,0.36784877,0.75407832
0.94547274,9.46276590,2.27772676,6.92608321,0.29829305,0.35331030,0.98771527,0.37483219,0.77943499
0.95147574,9.69331046,2.33767197,7.08483016,0.30596634,0.36250859,1.03158983,0.37979817,0.80076351
0.95747874,9.86964500,2.38413066,7.20319304,0.31198704,0.36969523,1.07076060,0.38265295,0.81764168
0.96348174,9.98848960,2.41620517,7.27894427,0.31627580,0.37476202,1.10441097,0.38335161,0.82973065
0.96948474,10.04772006,2.43327914,7.31071982,0.31878821,0.37764478,1.13181928,0.38189891,0.83678455
0.97548774,10.04642468,2.43503561,7.29805487,0.31951592,0.37832486,1.15238082,0.37834830,0.83865738
0.98149075,9.98492139,2.42146563,7.24138999,0.31848638,0.37682919,1.16562662,0.37279911,0.83530694
0.98749375,9.86473441,2.39286693,7.14204765,0.31576137,0.37322855,1.17123795,0.36539210,0.82679539
0.99349675,9.68853142,2.34983253,7.00217981,0.31143427,0.36763453,1.16905608,0.35630368,0.81328664
0.99949975,9.46002397,2.29322995,6.82468911,0.30562634,0.36019493,1.15908680,0.34573881,0.79504046
1.00550275,9.18383564,2.22417166,6.61312709,0.29848202,0.35108814,1.14149940,0.33392328,0.77240362
1.01150575,8.86534400,2.14397837,6.37157395,0.29016360,0.34051652,1.11662019,0.32109541,0.74579852
1.01750875,8.51050315,2.05413652,6.10450538,0.28084549,0.32869931,1.08492100,0.30749781,0.71570961
1.02351176,8.12565492,1.95625194,5.81665195,0.27070829,0.31586513,1.04700287,0.29336937,0.68266836
1.02951476,7.71733660,1.85200171,5.51285732,0.25993308,0.30224473,1.00357604,0.27893794,0.64723734
1.03551776,7.29209321,1.74308601,5.19794083,0.24869597,0.28806403,0.95543679,0.26441402,0.60999395
1.04152076,6.85630163,1.63118210,4.87656995,0.23716332,0.27353792,0.90344241,0.24998554,0.57151469
1.04752376,6.41601308,1.51790200,4.55314701,0.22548777,0.25886489,0.84848526,0.23581408,0.53236029
1.05352676,5.97681912,1.40475528,4.23171405,0.21380507,0.24422292,0.79146690,0.22203245,0.49306238
1.05952976,5.54374498,1.29311828,3.91587813,0.20223205,0.22976639,0.73327354,0.20874376,0.45411213
1.06553277,5.12117233,1.18421032,3.60875875,0.19086546,0.21562439,0.67475347,0.19602179,0.41595101
1.07153577,4.71279224,1.07907734,3.31295746,0.17978188,0.20190017,0.61669735,0.18391267,0.37896403
1.07753877,4.32158736,0.97858298,3.03054883,0.16903849,0.18867175,0.55982191,0.17243748,0.34347545
1.08354177,3.94984126,0.88340679,2.76309121,0.15867454,0.17599345,0.50475745,0.16159578,0.30974680
1.08954477,3.59917149,0.79404885,2.51165451,0.14871354,0.16389833,0.45203924,0.15136959,0.27797728
1.09554777,3.27058240,0.71083997,2.27686201,0.13916575,0.15240109,0.40210292,0.14172773,0.24830601
1.10155078,2.96453306,0.63395653,2.05894278,0.13003103,0.14150141,0.35528358,0.13263019,0.22081609
1.10755378,2.68101544,0.56343859,1.85779116,0.12130168,0.13118745,0.31181820,0.12403231,0.19553990
1.11355678,2.41963827,0.49921048,1.67302981,0.11296523,0.12143923,0.27185109,0.11588862,0.17246536
1.11955978,2.17971200,0.44110237,1.50407319,0.10500694,0.11223189,0.23544162,0.10815611,0.15154278
1.12556278,1.96033122,0.38887221,1.35018873,0.09741205,0.10353849,0.20257373,0.10079698,0.13269195
1.13156578,1.76045128,0.34222679,1.21055344,0.09016756,0.09533244,0.17316671,0.09378059,0.11580914
1.13756878,1.57895674,0.30084151,1.08430424,0.08326356,0.08758930,0.14708651,0.08708485,0.10077371
1.14357179,1.41472007,0.26437809,0.97058098,0.07669408,0.08028819,0.12415717,0.08069684,0.08745426
1.14957479,1.26664976,0.23250003,0.86856153,0.07045760,0.07341255,0.10417193,0.07461292,0.07571399
1.15557779,1.13372762,0.20488541,0.77748882,0.06455703,0.06695044,0.08690354,0.06883826,0.06541530
1.16158079,1.01503572,0.18123723,0.69669029,0.05899943,0.06089451,0.07211364,0.06338606,0.05642359
1.16758379,0.90977370,0.16129098,0.62559017,0.05379548,0.05524156,0.05956091,0.05827633,0.04861022
1.17358679,0.81726767,0.14481992,0.56371557,0.04895875,0.04999185,0.04900792,0.05353461,0.04185462
1.17958979,0.73697187,0.13163804,0.51069711,0.04450481,0.04514831,0.04022663,0.04919051,0.03604585
1.18559280,0.66846438,0.12160096,0.46626522,0.04045036,0.04071561,0.03300260,0.04527622,0.03108337
1.19159580,0.61143828,0.11460510,0.43024283,0.03681235,0.03669930,0.02713799,0.04182515,0.02687740
1.19759880,0.56568912,0.11058527,0.40253520,0.03360707,0.03310488,0.02245340,0.03887054,0.02334883
1.20360180,0.53109989,0.10951089,0.38311775,0.03084947,0.02993710,0.01878882,0.03644426,0.02042883
1.20960480,0.50762403,0.11138112,0.37202211,0.02855240,0.02719926,0.01600372,0.03457574,0.01805820
1.21560780,0.49526722,0.11621904,0.36932105,0.02672604,0.02489273,0.01397656,0.03329095,0.01618658
1.22161081,0.49406828,0.12406505,0.37511237,0.02537738,0.02301650,0.01260373,0.03261153,0.01477159
1.22761381,0.50407956,0.13496973,0.38950221,0.02450982,0.02156696,0.01179824,0.03255402,0.01377795
1.23361681,0.52534714,0.14898630,0.41258785,0.02412272,0.02053769,0.01148814,0.03312912,0.01317660
1.23961981,0.55789106,0.16616284,0.44444031,0.02421111,0.01991944,0.01161494,0.03434100,0.01294382
1.24562281,0.60168595,0.18653461,0.48508705,0.02476537,0.01970010,0.01213197,0.03618673,0.01306052
1.25162581,0.65664255,0.21011663,0.53449520,0.02577099,0.01986482,0.01300289,0.03865566,0.01351151
1.25762881,0.72259056,0.23689682,0.59255576,0.02720831,0.02039610,0.01420036,0.04172899,0.01428492
1.26363182,0.79926343,0.26683003,0.65906930,0.02905239,0.02127406,0.01570499,0.04537936,0.01537172
1.26963482,0.88628585,0.29983316,0.73373386,0.03127289,0.02247664,0.01750445,0.04957061,0.01676530
1.27563782,0.98316463,0.33578177,0.81613569,0.03383409,0.02397993,0.01959302,0.05425777,0.01846125
1.28164082,1.08928356,0.37450834,0.90574348,0.03669499,0.02575860,0.02197131,0.05938718,0.02045711
1.28764382,1.20390310,0.41580243,1.00190657,0.03980965,0.02778631,0.02464632,0.06489700,0.02275233
1.29364682,1.32616508,0.45941283,1.10385779,0.04312762,0.03003629,0.02763181,0.07071799,0.02534831
1.29964982,1.45510286,0.50505172,1.21072104,0.04659460,0.03248191,0.03094884,0.07677456,0.02824839
1.30565283,1.58965677,0.55240080,1.32152374,0.05015333,0.03509733,0.03462646,0.08298629,0.03145811
1.31165583,1.72869466,0.60111914,1.43521395,0.05374465,0.03785828,0.03870257,0.08926964,0.03498528
1.31765883,1.87103657,0.65085237,1.55068168,0.05730873,0.04074269,0.04322469,0.09554002,0.03884021
1.32366183,2.01548290,0.70124292,1.66678359,0.06078649,0.04373143,0.04825069,0.10171405,0.04303584
1.32966483,2.16084438,0.75194056,1.78237016,0.06412109,0.04680894,0.05384921,0.10771199,0.04758780
1.33566783,2.30597262,0.80261288,1.89631399,0.06725949,0.04996376,0.06009977,0.11346013,0.05251434
1.34167084,2.44978936,0.85295483,2.00753803,0.07015393,0.05318886,0.06709242,0.11889315,0.05783614
1.34767384,2.59131271,0.90269683,2.11504217,0.07276338,0.05648184,0.07492672,0.12395626,0.06357594
1.35367684,2.72967893,0.95161092,2.21792688,0.07505477,0.05984483,0.08371006,0.12860696,0.06975789
1.35967984,2.86415793,0.99951431,2.31541261,0.07700397,0.06328413,0.09355521,0.13281643,0.07640671
1.36568284,2.99416181,1.04627011,2.40685390,0.07859653,0.06680958,0.10457699,0.13657028,0.08354663
1.37168584,3.11924539,1.09178517,2.49174748,0.07982794,0.07043362,0.11688821,0.13986872,0.09120013
1.37768884,3.23909864,1.13600477,2.56973388,0.08070360,0.07417010,0.13059480,0.14272614,0.09938642
1.38369185,3.35353154,1.17890485,2.64059267,0.08123834,0.07803284,0.14579030,0.14516987,0.10811991
1.38969485,3.46245192,1.22048175,2.70423173,0.08145557,0.08203410,0.16254992,0.14723847,0.11740863
1.39569785,3.56583811,1.26074058,2.76067132,0.08138602,0.08618288,0.18092433,0.14897939,0.12725268
1.40170085,3.66370802,1.29968269,2.81002420,0.08106627,0.09048328,0.20093356,0.15044618,0.13764295
1.40770385,3.75608696,1.33729328,2.85247329,0.08053690,0.09493296,0.22256122,0.15169546,0.14856012
1.41370685,3.84297677,1.37353013,2.88824843,0.07984066,0.09952188,0.24574955,0.15278366,0.15997415
1.41970985,3.92432855,1.40831437,2.91760400,0.07902046,0.10423127,0.27039552,0.15376396,0.17184437
1.42571286,4.00002145,1.44152409,2.94079912,0.07811750,0.10903311,0.29634843,0.15468324,0.18412022
1.43171586,4.06984953,1.47299171,2.95808179,0.07716953,0.11389005,0.32340929,0.15557967,0.19674284
1.43771886,4.13351827,1.50250528,2.96967835,0.07620938,0.11875593,0.35133227,0.15648061,0.20964741
1.44372186,4.19065164,1.52981427,2.97578893,0.07526380,0.12357685,0.37982833,0.15740139,0.22276641
1.44972486,4.24080998,1.55463969,2.97658939,0.07435272,0.12829276,0.40857113,0.15834471,0.23603353
1.45572786,4.28351825,1.57668813,2.97223960,0.07348896,0.13283963,0.43720522,0.15930085,0.24938830
1.46173087,4.31830324,1.59566915,2.96289744,0.07267837,0.13715201,0.46535615,0.16024876,0.26278113
1.46773387,4.34473787,1.61131519,2.94873756,0.07192041,0.14116588,0.49264246,0.16115773,0.27617860
1.47373687,4.36248982,1.62340265,2.92997336,0.07120915,0.14482175,0.51868874,0.16198978,0.28956862
1.47973987,4.37137160,1.63177302,2.90688033,0.07053460,0.14806769,0.54313960,0.16270249,0.30296520
1.48574287,4.37138834,1.63635269,2.87981905,0.06988433,0.15086224,0.56567354,0.16325218,0.31641240
1.49174587,4.36278020,1.63716979,2.84925545,0.06924523,0.15317699,0.58601632,0.16359712,0.32998720
1.49774887,4.34605571,1.63436715,2.81577664,0.06860534,0.15499864,0.60395292,0.16370074,0.34380070
1.50375188,4.32201318,1.62820987,2.78010024,0.06795563,0.15633040,0.61933751,0.16353449,0.35799768
1.50975488,4.29174774,1.61908683,2.74307603,0.06729165,0.15719273,0.63210077,0.16308028,0.37275398
1.51575788,4.25664215,1.60750556,2.70567858,0.06661490,0.15762311,0.64225405,0.16233228,0.38827163
1.52176088,4.21834065,1.59408013,2.66899055,0.06593385,0.15767507,0.64989003,0.16129796,0.40477185
1.52776388,4.17870581,1.57951238,2.63417663,0.06526461,0.15741630,0.65517965,0.15999838,0.42248574
1.53376688,4.13975958,1.56456709,2.60244867,0.06463108,0.15692598,0.65836530,0.15846763,0.44164305
1.53976988,4.10361048,1.55004190,2.57502339,0.06406463,0.15629153,0.65975054,0.15675143,0.46245943
1.54577289,4.07237001,1.53673352,2.55307418,0.06360334,0.15560468,0.65968661,0.15490502,0.48512247
1.55177589,4.04806184,1.52540161,2.53767945,0.06329073,0.15495741,0.65855649,0.15299046,0.50977739
1.55777889,4.03252824,1.51673230,2.52976977,0.06317411,0.15443762,0.65675709,0.15107344,0.53651285
1.56378189,4.02733828,1.51130308,2.53007689,0.06330258,0.15412501,0.65468045,0.14921979,0.56534785
1.56978489,4.03370274,1.50955115,2.53908710,0.06372475,0.15408732,0.65269498,0.14749195,0.59622036
