energy_ev,total_up,P_s_up,P_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-4.30115058,4.71671309,0.01069940,0.38499027,1.87588619,2.41879674,0.07156868,2.06582368
-4.29514757,4.49405100,0.01032518,0.36961810,1.77407897,2.28373433,0.07123984,1.98182585
-4.28914457,4.29149441,0.01001949,0.35520602,1.68170094,2.15914563,0.07114635,1.90594142
-4.28314157,4.11022737,0.00978125,0.34188185,1.59934904,2.04577644,0.07128628,1.83868217
-4.27713857,3.95097172,0.00960828,0.32974718,1.52741162,1.94412380,0.07165257,1.78036821
-4.27113557,3.81399741,0.00949738,0.31887592,1.46607030,1.85444033,0.07223337,1.73113138
-4.26513257,3.69914424,0.00944445,0.30931359,1.41530706,1.77674473,0.07301263,1.69092345
-4.25912956,3.60585345,0.00944467,0.30107743,1.37491595,1.71083766,0.07397072,1.65952853
-4.25312656,3.53320720,0.00949261,0.29415714,1.34451873,1.65632203,0.07508514,1.63657891
-4.24712356,3.47997435,0.00958238,0.28851636,1.32358403,1.61262666,0.07633132,1.62157351
-4.24112056,3.44466033,0.00970780,0.28409468,1.31144903,1.57903225,0.07768341,1.61389823
-4.23511756,3.42555955,0.00986248,0.28081008,1.30734304,1.55469892,0.07911504,1.61284728
-4.22911456,3.42080853,0.01004003,0.27856175,1.31041230,1.53869416,0.08060004,1.61764494
-4.22311156,3.42843830,0.01023409,0.27723327,1.31974520,1.53002070,0.08211316,1.62746695
-4.21710855,3.44642495,0.01043849,0.27669590,1.33439721,1.52764351,0.08363059,1.64146110
-4.21110555,3.47273718,0.01064734,0.27681199,1.35341504,1.53051547,0.08513047,1.65876667
-4.20510255,3.50538025,0.01085510,0.27743854,1.37585936,1.53760130,0.08659323,1.67853221
-4.19909955,3.54243573,0.01105665,0.27843065,1.40082564,1.54789959,0.08800189,1.69993176
-4.19309655,3.58209683,0.01124734,0.27964492,1.42746272,1.56046251,0.08934216,1.72217917
-4.18709355,3.62269904,0.01142309,0.28094275,1.45498879,1.57441335,0.09060254,1.74454064
-4.18109055,3.66274607,0.01158039,0.28219346,1.48270448,1.58896157,0.09177429,1.76634548
-4.17508754,3.70093112,0.01171632,0.28327715,1.51000296,1.60341550,0.09285129,1.78699508
-4.16908454,3.73615346,0.01182863,0.28408729,1.53637690,1.61719244,0.09382997,1.80597030
-4.16308154,3.76753036,0.01191572,0.28453301,1.56142231,1.62982627,0.09470902,1.82283706
-4.15707854,3.79440431,0.01197665,0.28454092,1.58483916,1.64097242,0.09548924,1.83725052
-4.15107554,3.81634560,0.01201112,0.28405659,1.60642911,1.65041009,0.09617328,1.84895742
-4.14507254,3.83315006,0.01201949,0.28304540,1.62609023,1.65804170,0.09676535,1.85779691
-4.13906953,3.84483216,0.01200271,0.28149301,1.64380918,1.66388954,0.09727104,1.86369957
-4.13306653,3.85161321,0.01196230,0.27940516,1.65965106,1.66808947,0.09769695,1.86668473
-4.12706353,3.85390501,0.01190025,0.27680697,1.67374725,1.67088196,0.09805055,1.86685594
-4.12106053,3.85228904,0.01181899,0.27374162,1.68628176,1.67260031,0.09833982,1.86439471
-4.11505753,3.84749163,0.01172126,0.27026858,1.69747659,1.67365657,0.09857309,1.85955247
-4.10905453,3.84035568,0.01161001,0.26646132,1.70757650,1.67452524,0.09875874,1.85264099
-4.10305153,3.83180973,0.01148831,0.26240462,1.71683406,1.67572539,0.09890503,1.84402150
-4.09704852,3.82283518,0.01135923,0.25819156,1.72549516,1.67780166,0.09901992,1.83409266
-4.09104552,3.81443290,0.01122571,0.25392043,1.73378602,1.68130476,0.09911088,1.82327792
-4.08504252,3.80759024,0.01109048,0.24969142,1.74190177,1.68677215,0.09918483,1.81201255
-4.07903952,3.80324967,0.01095591,0.24560347,1.74999743,1.69470963,0.09924807,1.80073099
-4.07303652,3.80228034,0.01082402,0.24175128,1.75818135,1.70557451,0.09930628,1.78985465
-4.06703352,3.80545331,0.01069635,0.23822259,1.76651152,1.71976096,0.09936461,1.77978097
-4.06103052,3.81342160,0.01057395,0.23509591,1.77499474,1.73758812,0.09942776,1.77087379
-4.05502751,3.82670551,0.01045742,0.23243868,1.78358858,1.75929133,0.09950020,1.76345547
-4.04902451,3.84568362,0.01034686,0.23030597,1.79220587,1.78501672,0.09958631,1.75780092
-4.04302151,3.87058948,0.01024201,0.22873972,1.80072141,1.81481939,0.09969063,1.75413362
-4.03701851,3.90151381,0.01014229,0.22776849,1.80898038,1.84866487,0.09981803,1.75262353
-4.03101551,3.93841163,0.01004691,0.22740781,1.81680783,1.88643383,0.09997394,1.75338685
-4.02501251,3.98111363,0.00995500,0.22766082,1.82401877,1.92792957,0.10016442,1.75648743
-4.01900950,4.02934092,0.00986575,0.22851944,1.83042807,1.97288783,0.10039624,1.76193940
-4.01300650,4.08272199,0.00977854,0.22996566,1.83585974,2.02098822,0.10067683,1.76971098
-4.00700350,4.14081119,0.00969305,0.23197315,1.84015508,2.07186691,0.10101418,1.77972889
-4.00100050,4.20310747,0.00960943,0.23450883,1.84317930,2.12512969,0.10141657,1.79188338
-3.99499750,4.26907268,0.00952832,0.23753450,1.84482635,2.18036495,0.10189232,1.80603342
-3.98899450,4.33814876,0.00945101,0.24100838,1.84502194,2.23715601,0.10244943,1.82201204
-3.98299150,4.40977325,0.00937941,0.24488643,1.84372484,2.29509235,0.10309515,1.83963159
-3.97698849,4.48339283,0.00931608,0.24912359,1.84092645,2.35377931,0.10383562,1.85868900
-3.97098549,4.55847473,0.00926423,0.25367468,1.83664920,2.41284618,0.10467554,1.87897097
-3.96498249,4.63451594,0.00922761,0.25849520,1.83094389,2.47195222,0.10561787,1.90025911
-3.95897949,4.71105048,0.00921043,0.26354179,1.82388648,2.53079094,0.10666369,1.92233501
-3.95297649,4.78765470,0.00921728,0.26877262,1.81557471,2.58909221,0.10781214,1.94498542
-3.94697349,4.86395079,0.00925293,0.27414756,1.80612475,2.64662272,0.10906058,1.96800721
-3.94097049,4.93960877,0.00932218,0.27962827,1.79566820,2.70318454,0.11040483,1.99121235
-3.93496748,5.01434690,0.00942973,0.28517815,1.78434964,2.75861220,0.11183954,2.01443243
-3.92896448,5.08793052,0.00957996,0.29076236,1.77232455,2.81276839,0.11335878,2.03752273
-3.92296148,5.16016935,0.00977677,0.29634769,1.75975777,2.86553844,0.11495650,2.06036549
-3.91695848,5.23091305,0.01002344,0.30190257,1.74682220,2.91682393,0.11662718,2.08287206
-3.91095548,5.30004507,0.01032246,0.30739699,1.73369745,2.96653560,0.11836634,2.10498374
-3.90495248,5.36747455,0.01067542,0.31280247,1.72056841,3.01458580,0.12017098,2.12667088
-3.89894947,5.43312645,0.01108292,0.31809211,1.70762312,3.06088083,0.12203985,2.14793030
-3.89294647,5.49692997,0.01154446,0.32324055,1.69505017,3.10531355,0.12397353,2.16878076
-3.88694347,5.55880558,0.01205845,0.32822395,1.68303500,3.14775640,0.12597426,2.18925656
-3.88094047,5.61865124,0.01262214,0.33302001,1.67175546,3.18805555,0.12804556,2.20939962
-3.87493747,5.67632836,0.01323172,0.33760790,1.66137639,3.22602614,0.13019153,2.22925011
-3.86893447,5.73164852,0.01388226,0.34196818,1.65204362,3.26144945,0.13241606,2.24883641
-3.86293147,5.78436169,0.01456790,0.34608269,1.64387750,3.29407204,0.13472177,2.26816477
-3.85692846,5.83414727,0.01528191,0.34993447,1.63696643,3.32360725,0.13710889,2.28720945
-3.85092546,5.88060869,0.01601681,0.35350757,1.63136086,3.34973942,0.13957414,2.30590404
-3.84492246,5.92327254,0.01676460,0.35678703,1.62706809,3.37213072,0.14210963,2.32413463
-3.83891946,5.96159302,0.01751686,0.35975870,1.62404847,3.39043072,0.14470198,2.34173552
-3.83291646,5.99496187,0.01826504,0.36240933,1.62221329,3.40428846,0.14733165,2.35848776
-3.82691346,6.02272406,0.01900059,0.36472652,1.62142478,3.41336653,0.14997252,2.37412115
-3.82091046,6.04419864,0.01971523,0.36669890,1.62149816,3.41735682,0.15259194,2.38831950
-3.81490745,6.05870420,0.02040115,0.36831635,1.62220616,3.41599697,0.15515108,2.40072925
-3.80890445,6.06558760,0.02105120,0.36957025,1.62328546,3.40908689,0.15760573,2.41097095
-3.80290145,6.06425454,0.02165909,0.37045385,1.62444520,3.39650424,0.15990742,2.41865317
-3.79689845,6.05420024,0.02221952,0.37096263,1.62537679,3.37821802,0.16200489,2.42338800
-3.79089545,6.03503837,0.02272834,0.37109474,1.62576488,3.35429923,0.16384579,2.42480729
-3.78489245,6.00652633,0.02318257,0.37085134,1.62529860,3.32492778,0.16537859,2.42257874
-3.77888944,5.96858509,0.02358048,0.37023691,1.62368270,3.29039506,0.16655446,2.41642083
-3.77288644,5.92131232,0.02392154,0.36925949,1.62064789,3.25110148,0.16732918,2.40611570
-3.76688344,5.86498754,0.02420633,0.36793075,1.61595985,3.20754908,0.16766483,2.39151929
-3.76088044,5.80006883,0.02443646,0.36626598,1.60942659,3.16032904,0.16753134,2.37256808
-3.75487744,5.72718105,0.02461433,0.36428392,1.60090364,3.11010468,0.16690761,2.34928220
-3.74887444,5.64709604,0.02474299,0.36200636,1.59029709,3.05759065,0.16578233,2.32176465
-3.74287144,5.56070590,0.02482588,0.35945772,1.57756437,3.00352913,0.16415433,2.29019690
-3.73686843,5.46899080,0.02486656,0.35666440,1.56271282,2.94866445,0.16203264,2.25483121
-3.73086543,5.37298334,0.02486850,0.35365412,1.54579641,2.89371722,0.15943596,2.21598030
-3.72486243,5.27373121,0.02483483,0.35045516,1.52691080,2.83935950,0.15639199,2.17400493
-3.71885943,5.17226074,0.02476818,0.34709555,1.50618734,2.78619215,0.15293628,2.12930048
-3.71285643,5.06954305,0.02467047,0.34360230,1.48378622,2.73472579,0.14911095,2.08228318
-3.70685343,4.96646478,0.02454285,0.34000067,1.45988939,2.68536608,0.14496326,2.03337685
-3.70085043,4.86380497,0.02438566,0.33631349,1.43469359,2.63840426,0.14054401,1.98300095
-3.69484742,4.76221900,0.02419846,0.33256058,1.40840380,2.59401321,0.13590612,1.93156048
-3.68884442,4.66223019,0.02398010,0.32875823,1.38122750,2.55224919,0.13110305,1.87943803
-3.68284142,4.56422908,0.02372890,0.32491886,1.35336973,2.51305893,0.12618757,1.82698846
-3.67683842,4.46847994,0.02344287,0.32105074,1.32502925,2.47629154,0.12121056,1.77453596
-3.67083542,4.37513360,0.02311990,0.31715783,1.29639568,2.44171445,0.11622006,1.72237346
-3.66483242,4.28424531,0.02275808,0.31323977,1.26764753,2.40903233,0.11126049,1.67076412
-3.65882941,4.19579620,0.02235592,0.30929191,1.23895112,2.37790788,0.10637219,1.61994436
-3.65282641,4.10971688,0.02191269,0.30530557,1.21046013,2.34798339,0.10159100,1.57012809
-3.64682341,4.02591130,0.02142858,0.30126827,1.18231562,2.31890186,0.09694817,1.52151139
-3.64082041,3.94427983,0.02090490,0.29716423,1.15464644,2.29032684,0.09247034,1.47427742
-3.63481741,3.86474001,0.02034425,0.29297488,1.12756983,2.26195991,0.08817969,1.42860083
-3.62881441,3.78724412,0.01975058,0.28867959,1.10119198,2.23355544,0.08409417,1.38465148
-3.62281141,3.71179291,0.01912914,0.28425650,1.07560877,2.20493190,0.08022782,1.34259708
-3.61680840,3.63844513,0.01848644,0.27968344,1.05090630,2.17597982,0.07659110,1.30260465
-3.61080540,3.56732273,0.01783012,0.27493911,1.02716143,2.14666610,0.07319130,1.26484069
-3.60480240,3.49861193,0.01716867,0.27000418,1.00444227,2.11703502,0.07003293,1.22947006
-3.59879940,3.43256055,0.01651123,0.26486263,0.98280856,2.08720614,0.06711806,1.19665377
-3.59279640,3.36947202,0.01586726,0.25950301,0.96231214,2.05736955,0.06444672,1.16654571
-3.58679340,3.30969670,0.01524622,0.25391974,0.94299733,2.02777876,0.06201721,1.13928870
-3.58079040,3.25362108,0.01465721,0.24811426,0.92490139,1.99874182,0.05982640,1.11500994
-3.57478739,3.20165535,0.01410866,0.24209615,0.90805500,1.97061104,0.05787002,1.09381624
-3.56878439,3.15422009,0.01360804,0.23588397,0.89248277,1.94377163,0.05614286,1.07578924
-3.56278139,3.11173229,0.01316155,0.22950579,0.87820375,1.91862980,0.05463897,1.06098081
-3.55677839,3.07459134,0.01277396,0.22299955,0.86523196,1.89560036,0.05335182,1.04940899
-3.55077539,3.04316537,0.01244839,0.21641299,0.85357689,1.87509445,0.05227445,1.04105456
-3.54477239,3.01777817,0.01218628,0.20980318,0.84324406,1.85750736,0.05139953,1.03585856
-3.53876938,2.99869731,0.01198733,0.20323580,0.83423548,1.84320687,0.05071949,1.03372082
-3.53276638,2.98612355,0.01184955,0.19678401,0.82655024,1.83252234,0.05022656,1.03449980
-3.52676338,2.98018221,0.01176938,0.19052699,0.82018506,1.82573473,0.04991287,1.03801365
-3.52076038,2.98091654,0.01174187,0.18454836,0.81513500,1.82306803,0.04977046,1.04404285
-3.51475738,2.98828370,0.01176086,0.17893423,0.81139428,1.82468207,0.04979142,1.05233422
-3.50875438,3.00215345,0.01181931,0.17377130,0.80895718,1.83066731,0.04996793,1.06260633
-3.50275138,3.02230977,0.01190950,0.16914481,0.80781914,1.84104149,0.05029236,1.07455636
-3.49674837,3.04845548,0.01202344,0.16513659,0.80797801,1.85574856,0.05075740,1.08786801
-3.49074537,3.08021979,0.01215308,0.16182318,0.80943522,1.87465980,0.05135614,1.10222034
-3.48474237,3.11716847,0.01229069,0.15927408,0.81219712,1.89757723,0.05208223,1.11729720
-3.47873937,3.15881622,0.01242908,0.15755023,0.81627605,1.92423906,0.05292991,1.13279686
-3.47273637,3.20464068,0.01256192,0.15670267,0.82169115,1.95432706,0.05389417,1.14844137
-3.46673337,3.25409739,0.01268387,0.15677149,0.82846886,1.98747537,0.05497072,1.16398521
-3.46073037,3.30663474,0.01279081,0.15778501,0.83664278,2.02328046,0.05615605,1.17922287
-3.45472736,3.36170834,0.01287992,0.15975915,0.84625288,2.06131164,0.05744730,1.19399475
-3.44872436,3.41879368,0.01294976,0.16269709,0.85734408,2.10112166,0.05884215,1.20819130
-3.44272136,3.47739674,0.01300026,0.16658917,0.86996393,2.14225682,0.06033866,1.22175486
-3.43671836,3.53706165,0.01303268,0.17141292,0.88415971,2.18426622,0.06193493,1.23467936
-3.43071536,3.59737532,0.01304951,0.17713338,0.89997480,2.22670973,0.06362884,1.24700759
-3.42471236,3.65796885,0.01305436,0.18370361,0.91744473,2.26916437,0.06541768,1.25882646
-3.41870935,3.71851580,0.01305176,0.19106532,0.93659287,2.31122906,0.06729775,1.27026022
-3.41270635,3.77872788,0.01304697,0.19914983,0.95742626,2.35252766,0.06926400,1.28146232
-3.40670335,3.83834850,0.01304580,0.20787916,0.97993174,2.39271051,0.07130975,1.29260610
-3.40070035,3.89714507,0.01305431,0.21716734,1.00407269,2.43145465,0.07342638,1.30387501
-3.39469735,3.95490083,0.01307865,0.22692197,1.02978664,2.46846323,0.07560322,1.31545294
-3.38869435,4.01140714,0.01312481,0.23704594,1.05698402,2.50346429,0.07782751,1.32751492
-3.38269135,4.06645705,0.01319843,0.24743934,1.08554806,2.53620955,0.08008450,1.34021909
-3.37668834,4.11984087,0.01330459,0.25800151,1.11533610,2.56647349,0.08235772,1.35369987
-3.37068534,4.17134410,0.01344766,0.26863316,1.14618205,2.59405310,0.08462943,1.36806296
-3.36468234,4.22074828,0.01363118,0.27923852,1.17790011,2.61876856,0.08688114,1.38338217
-3.35867934,4.26783438,0.01385773,0.28972741,1.21028927,2.64046482,0.08909431,1.39969806
-3.35267634,4.31238884,0.01412886,0.30001721,1.24313863,2.65901434,0.09125112,1.41701837
-3.34667334,4.35421156,0.01444508,0.31003454,1.27623284,2.67432051,0.09333532,1.43532002
-3.34067034,4.39312514,0.01480578,0.31971662,1.30935767,2.68632175,0.09533300,1.45455229
-3.33466733,4.42898476,0.01520929,0.32901225,1.34230508,2.69499572,0.09723348,1.47464097
-3.32866433,4.46168753,0.01565291,0.33788234,1.37487766,2.70036337,0.09902995,1.49549294
-3.32266133,4.49118078,0.01613295,0.34629993,1.40689209,2.70249223,0.10072012,1.51700100
-3.31665833,4.51746823,0.01664481,0.35424965,1.43818156,2.70149863,0.10230659,1.53904844
-3.31065533,4.54061372,0.01718308,0.36172680,1.46859701,2.69754840,0.10379712,1.56151324
-3.30465233,4.56074190,0.01774164,0.36873591,1.49800731,2.69085580,0.10520467,1.58427168
-3.29864932,4.57803593,0.01831382,0.37528899,1.52629839,2.68168058,0.10654715,1.60720120
-3.29264632,4.59273215,0.01889246,0.38140350,1.55337179,2.67032314,0.10784709,1.63018265
-3.28664332,4.60511228,0.01947015,0.38710026,1.57914266,2.65711787,0.10913098,1.65310185
-3.28064032,4.61549352,0.02003931,0.39240129,1.60353771,2.64242514,0.11042853,1.67585079
-3.27463732,4.62421749,0.02059239,0.39732785,1.62649340,2.62662211,0.11177173,1.69832843
-3.26863432,4.63163867,0.02112204,0.40189879,1.64795470,2.61009307,0.11319393,1.72044153
-3.26263132,4.63811333,0.02162129,0.40612921,1.66787459,2.59321965,0.11472870,1.74210542
-3.25662831,4.64398954,0.02208369,0.41002966,1.68621453,2.57637160,0.11640889,1.76324519
-3.25062531,4.64959911,0.02250351,0.41360580,1.70294600,2.55989847,0.11826556,1.78379704
-3.24462231,4.65525181,0.02287591,0.41685865,1.71805295,2.54412277,0.12032710,1.80371010
-3.23861931,4.66123205,0.02319704,0.41978530,1.73153507,2.52933474,0.12261846,1.82294848
-3.23261631,4.66779818,0.02346421,0.42238001,1.74341159,2.51578897,0.12516049,1.84149351
-3.22661331,4.67518392,0.02367597,0.42463577,1.75372525,2.50370288,0.12796947,1.85934593
-3.22061031,4.68360162,0.02383215,0.42654587,1.76254608,2.49325688,0.13105679,1.87652785
-3.21460730,4.69324660,0.02393393,0.42810571,1.76997443,2.48459595,0.13442881,1.89308413
-3.20860430,4.70430176,0.02398383,0.42931435,1.77614302,2.47783232,0.13808686,1.90908292
-3.20260130,4.71694176,0.02398560,0.43017592,1.78121745,2.47304869,0.14202737,1.92461517
-3.19659830,4.73133582,0.02394419,0.43070060,1.78539499,2.47030174,0.14624210,1.93979281
-3.19059530,4.74764862,0.02386554,0.43090512,1.78890143,2.46962523,0.15071843,1.95474557
-3.18459230,4.76603867,0.02375647,0.43081272,1.79198597,2.47103252,0.15543972,1.96961627
-3.17858929,4.78665399,0.02362442,0.43045254,1.79491410,2.47451818,0.16038563,1.98455478
-3.17258629,4.80962508,0.02347723,0.42985841,1.79795897,2.48005844,0.16553243,1.99971075
-3.16658329,4.83505542,0.02332289,0.42906722,1.80139123,2.48761067,0.17085336,2.01522540
-3.16058029,4.86301010,0.02316928,0.42811683,1.80546818,2.49711180,0.17631874,2.03122270
-3.15457729,4.89350346,0.02302390,0.42704372,1.81042251,2.50847614,0.18189625,2.04780056
-3.14857429,4.92648659,0.02289368,0.42588063,1.81645135,2.52159292,0.18755098,2.06502230
-3.14257129,4.96183593,0.02278469,0.42465420,1.82370630,2.53632394,0.19324553,2.08290908
-3.13656828,4.99934402,0.02270202,0.42338289,1.83228488,2.55250194,0.19894007,2.10143383
-3.13056528,5.03871356,0.02264963,0.42207533,1.84222406,2.56993011,0.20459241,2.12051703
-3.12456228,5.07955560,0.02263023,0.42072926,1.85349627,2.58838314,0.21015808,2.14002479
-3.11855928,5.12139269,0.02264526,0.41933106,1.86600819,2.60761010,0.21559054,2.15976965
-3.11255628,5.16366730,0.02269490,0.41785614,1.87960247,2.62733946,0.22084147,2.17951398
-3.10655328,5.20575558,0.02277807,0.41626996,1.89406244,2.64728597,0.22586114,2.19897628
-3.10055028,5.24698612,0.02289260,0.41452986,1.90911955,2.66715949,0.23059900,2.21784004
-3.09454727,5.28666310,0.02303530,0.41258752,1.92446338,2.68667521,0.23500437,2.23576494
-3.08854427,5.32409270,0.02320214,0.41039192,1.93975362,2.70556473,0.23902734,2.25239999
-3.08254127,5.35861147,0.02338844,0.40789264,1.95463360,2.72358749,0.24261977,2.26739788
-3.07653827,5.38961518,0.02358904,0.40504345,1.96874454,2.74054157,0.24573639,2.28043008
-3.07053527,5.41658646,0.02379851,0.40180570,1.98174006,2.75627324,0.24833607,2.29120179
-3.06453227,5.43911953,0.02401133,0.39815168,1.99330010,2.77068444,0.25038300,2.29946609
-3.05852926,5.45694060,0.02422206,0.39406733,2.00314353,2.78373755,0.25184800,2.30503648
-3.05252626,5.46992240,0.02442551,0.38955460,2.01103902,2.79545686,0.25270960,2.30779719
-3.04652326,5.47809195,0.02461682,0.38463284,2.01681354,2.80592653,0.25295514,2.30771060
-3.04052026,5.48163081,0.02479158,0.37933953,2.02035811,2.81528482,0.25258155,2.30482147
-3.03451726,5.48086754,0.02494590,0.37373000,2.02163064,2.82371482,0.25159602,2.29925747
-3.02851426,5.47626270,0.02507642,0.36787630,2.02065569,2.83143201,0.25001631,2.29122611
-3.02251126,5.46838690,0.02518032,0.36186524,2.01752125,2.83866930,0.24787077,2.28100806
-3.01650825,5.45789309,0.02525529,0.35579557,2.01237287,2.84566043,0.24519806,2.26894714
-3.01050525,5.44548458,0.02529950,0.34977463,2.00540532,2.85262258,0.24204651,2.25543737
-3.00450225,5.43188024,0.02531154,0.34391444,1.99685237,2.85973938,0.23847321,2.24090781
-2.99849925,5.41777919,0.02529036,0.33832751,1.98697518,2.86714526,0.23454272,2.22580579
-2.99249625,5.40382650,0.02523521,0.33312259,1.97605001,2.87491241,0.23032567,2.21057927
-2.98649325,5.39058204,0.02514559,0.32840041,1.96435565,2.88304094,0.22589701,2.19565940
-2.98049025,5.37849413,0.02502120,0.32424983,1.95216139,2.89145326,0.22133418,2.18144377
-2.97448724,5.36787936,0.02486192,0.32074433,1.93971596,2.89999308,0.21671522,2.16828143
-2.96848424,5.35890970,0.02466780,0.31793918,1.92723795,2.90842918,0.21211682,2.15646009
-2.96248124,5.35160752,0.02443907,0.31586930,1.91490804,2.91646409,0.20761243,2.14619622
-2.95647824,5.34584869,0.02417615,0.31454785,1.90286337,2.92374719,0.20327048,2.13762836
-2.95047524,5.34137351,0.02387968,0.31396582,1.89119425,2.92989165,0.19915278,2.13081385
-2.94447224,5.33780477,0.02355062,0.31409229,1.87994305,2.93449447,0.19531312,2.12572909
-2.93846923,5.33467176,0.02319021,0.31487566,1.86910547,2.93715838,0.19179615,2.12227301
-2.93246623,5.33143891,0.02280008,0.31624552,1.85863378,2.93751470,0.18863652,2.12027376
-2.92646323,5.32753731,0.02238227,0.31811529,1.84844194,2.93524569,0.18585833,2.11949783
-2.92046023,5.32239746,0.02193925,0.32038534,1.83841223,2.93010524,0.18347492,2.11966143
-2.91445723,5.31548132,0.02147394,0.32294659,1.82840301,2.92193690,0.18148891,2.12044318
-2.90845423,5.30631211,0.02098969,0.32568436,1.81825724,2.91068793,0.17989263,2.12149781
-2.90245123,5.29450019,0.02049025,0.32848239,1.80781143,2.89641882,0.17866872,2.12247000
-2.89644822,5.27976383,0.01997975,0.33122676,1.79690454,2.87930761,0.17779103,2.12300784
-2.89044522,5.26194396,0.01946259,0.33380978,1.78538662,2.85964861,0.17722575,2.12277547
-2.88444222,5.24101218,0.01894341,0.33613347,1.77312670,2.83784563,0.17693264,2.12146436
-2.87843922,5.21707201,0.01842697,0.33811270,1.76001983,2.81439982,0.17686647,2.11880292
-2.87243622,5.19035339,0.01791806,0.33967772,1.74599293,2.78989280,0.17697847,2.11456424
-2.86643322,5.16120100,0.01742145,0.34077624,1.73100933,2.76496566,0.17721787,2.10857179
-2.86043022,5.13005727,0.01694175,0.34137468,1.71507182,2.74029495,0.17753335,2.10070308
-2.85442721,5.09744097,0.01648338,0.34145879,1.69822422,2.71656659,0.17787454,2.09089130
-2.84842421,5.06392281,0.01605049,0.34103364,1.68055126,2.69444903,0.17819332,2.07912506
-2.84242121,5.03009918,0.01564693,0.34012274,1.66217701,2.67456681,0.17844503,2.06544646
-2.83641821,4.99656543,0.01527619,0.33876662,1.64326168,2.65747566,0.17858950,2.04994762
-2.83041521,4.96388996,0.01494143,0.33702082,1.62399705,2.64364034,0.17859187,2.03276585
-2.82441221,4.93259033,0.01464544,0.33495323,1.60460058,2.63341610,0.17842319,2.01407782
-2.81840920,4.90311228,0.01439065,0.33264115,1.58530833,2.62703451,0.17806076,1.99409285
-2.81240620,4.87581252,0.01417915,0.33016800,1.56636705,2.62459438,0.17748831,1.97304556
-2.80640320,4.85094589,0.01401268,0.32761978,1.54802549,2.62605780,0.17669584,1.95118810
-2.80040020,4.82865711,0.01389265,0.32508158,1.53052542,2.63125169,0.17567928,1.92878214
-2.79439720,4.80897730,0.01382012,0.32263414,1.51409248,2.63987445,0.17444004,1.90609084
-2.78839420,4.79182508,0.01379580,0.32035064,1.49892728,2.65150740,0.17298424,1.88337096
-2.78239120,4.77701198,0.01382000,0.31829381,1.48519708,2.66563044,0.17132195,1.86086534
-2.77638819,4.76425155,0.01389263,0.31651355,1.47302839,2.68164098,0.16946632,1.83879584
-2.77038519,4.75317160,0.01401312,0.31504499,1.46250066,2.69887549,0.16743258,1.81735705
-2.76438219,4.74332886,0.01418037,0.31390732,1.45364153,2.71663237,0.16523722,1.79671077
-2.75837919,4.73422521,0.01439272,0.31310307,1.44642367,2.73419540,0.16289709,1.77698159
-2.75237619,4.72532465,0.01464789,0.31261823,1.44076349,2.75085660,0.16042864,1.75825344
-2.74637319,4.71607032,0.01494290,0.31242284,1.43652173,2.76593757,0.15784730,1.74056751
-2.74037019,4.70590088,0.01527410,0.31247233,1.43350590,2.77880862,0.15516698,1.72392129
-2.73436718,4.69426548,0.01563711,0.31270922,1.43147463,2.78890493,0.15239974,1.70826896
-2.72836418,4.68063698,0.01602684,0.31306537,1.43014357,2.79573926,0.14955564,1.69352297
-2.72236118,4.66452312,0.01643754,0.31346449,1.42919283,2.79891102,0.14664268,1.67955680
-2.71635818,4.64547526,0.01686285,0.31382483,1.42827554,2.79811159,0.14366699,1.66620877
-2.71035518,4.62309495,0.01729587,0.31406202,1.42702731,2.79312602,0.14063299,1.65328678
-2.70435218,4.59703826,0.01772930,0.31409181,1.42507616,2.78383150,0.13754379,1.64057387
-2.69834917,4.56701834,0.01815557,0.31383275,1.42205270,2.77019300,0.13440153,1.62783432
-2.69234617,4.53280648,0.01856696,0.31320859,1.41760026,2.75225672,0.13120784,1.61482034
-2.68634317,4.49423227,0.01895581,0.31215046,1.41138448,2.73014210,0.12796421,1.60127897
-2.68034017,4.45118331,0.01931468,0.31059868,1.40310238,2.70403290,0.12467245,1.58695928
-2.67433717,4.40360501,0.01963652,0.30850427,1.39249054,2.67416820,0.12133503,1.57161955
-2.66833417,4.35150090,0.01991485,0.30583008,1.37933227,2.64083380,0.11795540,1.55503446
-2.66233117,4.29493381,0.02014393,0.30255163,1.36346370,2.60435450,0.11453822,1.53700216
-2.65632816,4.23402808,0.02031892,0.29865759,1.34477864,2.56508761,0.11108958,1.51735106
-2.65032516,4.16897276,0.02043599,0.29415003,1.32323227,2.52341782,0.10761710,1.49594622
-2.64432216,4.10002563,0.02049241,0.28904445,1.29884352,2.47975336,0.10413000,1.47269529
-2.63831916,4.02751767,0.02048669,0.28336958,1.27169627,2.43452337,0.10063908,1.44755377
-2.63231616,3.95185729,0.02041854,0.27716699,1.24193922,2.38817596,0.09715668,1.42052942
-2.62631316,3.87353382,0.02028894,0.27049062,1.20978454,2.34117670,0.09369656,1.39168560
-2.62031016,3.79311925,0.02010010,0.26340606,1.17550522,2.29400688,0.09027374,1.36114338
-2.61430715,3.71126759,0.01985536,0.25598974,1.13943123,2.24716109,0.08690429,1.32908218
-2.60830415,3.62871107,0.01955915,0.24832794,1.10194430,2.20114357,0.08360507,1.29573872
-2.60230115,3.54625252,0.01921683,0.24051563,1.06347155,2.15646298,0.08039342,1.26140414
