energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.56128064,4.07975731,-4.07978489,1.06381342,-1.06380185,2.81208094,-2.81211123,1.24156212,-1.24156309,0.00000000,-0.00000000,0.05436522,-0.05436551,0.12197117,-0.12197253,0.55501585,-0.55500709,0.00000000,-0.00000000
0.56728364,4.06730308,-4.06733901,1.07025298,-1.07024205,2.80399102,-2.80402837,1.23508969,-1.23509333,0.00000000,-0.00000000,0.05417556,-0.05417579,0.12065142,-0.12065279,0.56107620,-0.56106872,0.00000000,-0.00000000
0.57328664,4.05120478,-4.05124956,1.07662986,-1.07661992,2.79266523,-2.79270991,1.22697882,-1.22698541,0.00000000,-0.00000000,0.05409383,-0.05409403,0.11938387,-0.11938529,0.56618914,-0.56618320,0.00000000,-0.00000000
0.57928964,4.03100900,-4.03106304,1.08277249,-1.08276388,2.77772274,-2.77777489,1.21716517,-1.21717493,0.00000000,-0.00000000,0.05409937,-0.05409956,0.11814655,-0.11814805,0.57018107,-0.57017690,0.00000000,-0.00000000
0.58529265,4.00631424,-4.00637782,1.08850872,-1.08850174,2.75883195,-2.75889165,1.20561729,-1.20563037,0.00000000,-0.00000000,0.05416990,-0.05417011,0.11691866,-0.11692027,0.57289471,-0.57289251,0.00000000,-0.00000000
0.59129565,3.97677722,-3.97685049,1.09366768,-1.09366261,2.73571734,-2.73578458,1.19233581,-1.19235228,0.00000000,-0.00000000,0.05428224,-0.05428249,0.11568105,-0.11568280,0.57419381,-0.57419374,0.00000000,-0.00000000
0.59729865,3.94211709,-3.94220008,1.09808117,-1.09807827,2.70816458,-2.70823925,1.17735124,-1.17737109,0.00000000,-0.00000000,0.05441289,-0.05441321,0.11441661,-0.11441852,0.57396704,-0.57396923,0.00000000,-0.00000000
0.60330165,3.90211761,-3.90221023,1.10158446,-1.10158394,2.67602403,-2.67610595,1.16072043,-1.16074360,0.00000000,-0.00000000,0.05453866,-0.05453907,0.11311040,-0.11311248,0.57213093,-0.57213546,0.00000000,-0.00000000
0.60930465,3.85662741,-3.85672945,1.10401660,-1.10401863,2.63921257,-2.63930146,1.14252189,-1.14254826,0.00000000,-0.00000000,0.05463719,-0.05463772,0.11174967,-0.11175194,0.56863171,-0.56863862,0.00000000,-0.00000000
0.61530765,3.80555850,-3.80566962,1.10522040,-1.10522513,2.59771366,-2.59780916,1.12285038,-1.12287976,0.00000000,-0.00000000,0.05468746,-0.05468811,0.11032376,-0.11032621,0.56344606,-0.56345533,0.00000000,-0.00000000
0.62131066,3.74888341,-3.74900316,1.10504226,-1.10504980,2.55157599,-2.55167766,1.10181098,-1.10184313,0.00000000,-0.00000000,0.05467015,-0.05467095,0.10882382,-0.10882645,0.55658076,-0.55659235,0.00000000,-0.00000000
0.62731366,3.68663134,-3.68675918,1.10333198,-1.10334240,2.50091076,-2.50101808,1.07951312,-1.07954780,0.00000000,-0.00000000,0.05456807,-0.05456903,0.10724254,-0.10724535,0.54807141,-0.54808521,0.00000000,-0.00000000
0.63331666,3.61888384,-3.61901915,1.09994275,-1.09995609,2.44588786,-2.44600024,1.05606500,-1.05610191,0.00000000,-0.00000000,0.05436643,-0.05436754,0.10557379,-0.10557677,0.53798014,-0.53799603,0.00000000,-0.00000000
0.63931966,3.54577054,-3.54591260,1.09473162,-1.09474792,2.38673135,-2.38684814,1.03156859,-1.03160745,0.00000000,-0.00000000,0.05405308,-0.05405436,0.10381233,-0.10381547,0.52639278,-0.52641058,0.00000000,-0.00000000
0.64532266,3.46746529,-3.46761332,1.08756054,-1.08757978,2.32371448,-2.32383498,1.00611577,-1.00615629,0.00000000,-0.00000000,0.05361877,-0.05362021,0.10195346,-0.10195674,0.51341541,-0.51343492,0.00000000,-0.00000000
0.65132566,3.38418342,-3.38433657,1.07829807,-1.07832024,2.25715465,-2.25727812,0.97978572,-0.97982760,0.00000000,-0.00000000,0.05305727,-0.05305887,0.09999286,-0.09999628,0.49917068,-0.49919169,0.00000000,-0.00000000
0.65732866,3.29618023,-3.29633761,1.06682197,-1.06684700,2.18740863,-2.18753427,0.95264372,-0.95268668,0.00000000,-0.00000000,0.05236555,-0.05236730,0.09792647,-0.09793001,0.48379404,-0.48381632,0.00000000,-0.00000000
0.66333167,3.20375104,-3.20391171,1.05302250,-1.05305033,2.11486817,-2.11499516,0.92474161,-0.92478539,0.00000000,-0.00000000,0.05154387,-0.05154575,0.09575047,-0.09575411,0.46743008,-0.46745338,0.00000000,-0.00000000
0.66933467,3.10723281,-3.10739579,1.03680650,-1.03683705,2.03995635,-2.04008383,0.89611963,-0.89616400,0.00000000,-0.00000000,0.05059585,-0.05059783,0.09346140,-0.09346513,0.45022913,-0.45025320,0.00000000,-0.00000000
0.67533767,3.00700719,-3.00717145,1.01810204,-1.01813520,1.96312456,-1.96325166,0.86680976,-0.86685448,0.00000000,-0.00000000,0.04952851,-0.04953057,0.09105642,-0.09106023,0.43234430,-0.43236890,0.00000000,-0.00000000
0.68134067,2.90350461,-2.90366910,0.99686331,-0.99689896,1.88485024,-1.88497606,0.83683999,-0.83688486,0.00000000,-0.00000000,0.04835226,-0.04835439,0.08853360,-0.08853747,0.41392900,-0.41395387,0.00000000,-0.00000000
0.68734367,2.79720893,-2.79737257,0.97307568,-0.97311365,1.80563500,-1.80575863,0.80623958,-0.80628441,0.00000000,-0.00000000,0.04708086,-0.04708301,0.08589234,-0.08589625,0.39513493,-0.39515984,0.00000000,-0.00000000
0.69334667,2.68866202,-2.68882367,0.94676034,-0.94680047,1.72600311,-1.72612364,0.77504458,-0.77508920,0.00000000,-0.00000000,0.04573126,-0.04573340,0.08313375,-0.08313769,0.37611065,-0.37613538,0.00000000,-0.00000000
0.69934967,2.57846741,-2.57862592,0.91797843,-0.91802051,1.64649982,-1.64661634,0.74330339,-0.74334762,0.00000000,-0.00000000,0.04432343,-0.04432551,0.08026113,-0.08026510,0.35700053,-0.35702486,0.00000000,-0.00000000
0.70535268,2.46729233,-2.46744652,0.88683410,-0.88687790,1.56768931,-1.56780088,0.71108183,-0.71112550,0.00000000,-0.00000000,0.04288005,-0.04288204,0.07728035,-0.07728432,0.33794414,-0.33796785,0.00000000,-0.00000000
0.71135568,2.35586738,-2.35601605,0.85347634,-0.85352160,1.49015167,-1.49025741,0.67846745,-0.67851039,0.00000000,-0.00000000,0.04142619,-0.04142803,0.07420012,-0.07420407,0.31907581,-0.31909873,0.00000000,-0.00000000
0.71735868,2.24498305,-2.24512498,0.81809930,-0.81814573,1.41447883,-1.41457783,0.64557253,-0.64561457,0.00000000,-0.00000000,0.03998876,-0.03999041,0.07103220,-0.07103611,0.30052445,-0.30054639,0.00000000,-0.00000000
0.72336168,2.13548279,-2.13561679,0.78094089,-0.78098818,1.34126881,-1.34136023,0.61253574,-0.61257669,0.00000000,-0.00000000,0.03859604,-0.03859746,0.06779148,-0.06779534,0.28241326,-0.28243407,0.00000000,-0.00000000
0.72936468,2.02825218,-2.02837705,0.74227968,-0.74232750,1.27111841,-1.27120142,0.57952213,-0.57956179,0.00000000,-0.00000000,0.03727697,-0.03727811,0.06449588,-0.06449966,0.26485948,-0.26487901,0.00000000,-0.00000000
0.73536768,1.92420418,-1.92431878,0.70243007,-0.70247807,1.20461398,-1.20468785,0.54672142,-0.54675961,0.00000000,-0.00000000,0.03606042,-0.03606124,0.06116607,-0.06116975,0.24797392,-0.24799203,0.00000000,-0.00000000
0.74137069,1.82426079,-1.82436405,0.66173589,-0.66178370,1.14232061,-1.14238465,0.51434472,-0.51438123,0.00000000,-0.00000000,0.03497444,-0.03497490,0.05782508,-0.05782864,0.23186021,-0.23187680,0.00000000,-0.00000000
0.74737369,1.72933145,-1.72942240,0.62056262,-0.62060988,1.08476965,-1.08482329,0.48261967,-0.48265430,0.00000000,-0.00000000,0.03404539,-0.03404545,0.05449772,-0.05450114,0.21661392,-0.21662888,0.00000000,-0.00000000
0.75337669,1.64028902,-1.64036681,0.57928867,-0.57933502,1.03244525,-1.03248803,0.45178438,-0.45181693,0.00000000,-0.00000000,0.03329712,-0.03329676,0.05120995,-0.05121320,0.20232135,-0.20233460,0.00000000,-0.00000000
0.75937969,1.55794419,-1.55800814,0.53829589,-0.53834097,0.98577012,-0.98580170,0.42208037,-0.42211065,0.00000000,-0.00000000,0.03275013,-0.03274933,0.04798805,-0.04799110,0.18905809,-0.18906957,0.00000000,-0.00000000
0.76538269,1.48301944,-1.48306907,0.49795990,-0.49800338,0.94509126,-0.94511150,0.39374493,-0.39377278,0.00000000,-0.00000000,0.03242079,-0.03241953,0.04485784,-0.04486069,0.17688756,-0.17689724,0.00000000,-0.00000000
0.77138569,1.41612376,-1.41615881,0.45864056,-0.45868213,0.91066638,-0.91067529,0.36700327,-0.36702853,0.00000000,-0.00000000,0.03232066,-0.03231894,0.04184388,-0.04184649,0.16585935,-0.16586721,0.00000000,-0.00000000
0.77738869,1.35772927,-1.35774972,0.42067299,-0.42071238,0.88265148,-0.88264927,0.34206077,-0.34208332,0.00000000,-0.00000000,0.03245587,-0.03245371,0.03896860,-0.03897098,0.15600772,-0.15601376,0.00000000,-0.00000000
0.78339170,1.30815096,-1.30815708,0.38435956,-0.38439653,0.86109060,-0.86107767,0.31909578,-0.31911555,0.00000000,-0.00000000,0.03282671,-0.03282412,0.03625167,-0.03625379,0.14735017,-0.14735444,0.00000000,-0.00000000
0.78939470,1.26753058,-1.26752289,0.34996305,-0.34999742,0.84590809,-0.84588505,0.29825330,-0.29827024,0.00000000,-0.00000000,0.03342734,-0.03342436,0.03370930,-0.03371116,0.13988637,-0.13988892,0.00000000,-0.00000000
0.79539770,1.23582557,-1.23580491,0.31770137,-0.31773299,0.83690415,-0.83687184,0.27963966,-0.27965378,0.00000000,-0.00000000,0.03424571,-0.03424237,0.03135379,-0.03135540,0.13359737,-0.13359830,0.00000000,-0.00000000
0.80140070,1.21280378,-1.21277126,0.28774379,-0.28777259,0.83375407,-0.83371351,0.26331866,-0.26333000,0.00000000,-0.00000000,0.03526363,-0.03525999,0.02919322,-0.02919458,0.12844531,-0.12844474,0.00000000,-0.00000000
0.80740370,1.19804432,-1.19800132,0.26020900,-0.26023492,0.83601129,-0.83596368,0.24930903,-0.24931769,0.00000000,-0.00000000,0.03645716,-0.03645328,0.02723123,-0.02723235,0.12437361,-0.12437169,0.00000000,-0.00000000
0.81340670,1.19094475,-1.19089289,0.23516469,-0.23518776,0.84311460,-0.84306133,0.23758356,-0.23758968,0.00000000,-0.00000000,0.03779705,-0.03779301,0.02546709,-0.02546799,0.12130777,-0.12130467,0.00000000,-0.00000000
0.81940970,1.19073449,-1.19067560,0.21262889,-0.21264917,0.85439928,-0.85434186,0.22806960,-0.22807338,0.00000000,-0.00000000,0.03924950,-0.03924537,0.02389584,-0.02389654,0.11915668,-0.11915259,0.00000000,-0.00000000
0.82541271,1.19649406,-1.19643015,0.19257264,-0.19259023,0.86911196,-0.86905201,0.22065125,-0.22065292,0.00000000,-0.00000000,0.04077701,-0.04077288,0.02250860,-0.02250913,0.11781449,-0.11780962,0.00000000,-0.00000000
0.83141571,1.20717948,-1.20711269,0.17492395,-0.17493899,0.88642877,-0.88636799,0.21517269,-0.21517251,0.00000000,-0.00000000,0.04233941,-0.04233536,0.02129310,-0.02129348,0.11716302,-0.11715759,0.00000000,-0.00000000
0.83741871,1.22165103,-1.22158355,0.15957277,-0.15958544,0.90547618,-0.90541628,0.21144293,-0.21144120,0.00000000,-0.00000000,0.04389496,-0.04389108,0.02023417,-0.02023443,0.11707456,-0.11706882,0.00000000,-0.00000000
0.84342171,1.23870517,-1.23863921,0.14637668,-0.14638719,0.92535382,-0.92529652,0.20924145,-0.20923849,0.00000000,-0.00000000,0.04540156,-0.04539795,0.01931444,-0.01931461,0.11741511,-0.11740928,0.00000000,-0.00000000
0.84942471,1.25710864,-1.25704636,0.13516717,-0.13517573,0.94515848,-0.94510541,0.20832473,-0.20832088,0.00000000,-0.00000000,0.04681796,-0.04681469,0.01851503,-0.01851515,0.11804772,-0.11804204,0.00000000,-0.00000000
0.85542771,1.27563329,-1.27557676,0.12575605,-0.12576291,0.96400829,-0.96396099,0.20843335,-0.20842893,0.00000000,-0.00000000,0.04810493,-0.04810207,0.01781626,-0.01781636,0.11883613,-0.11883082,0.00000000,-0.00000000
0.86143072,1.29309050,-1.29304161,0.11794193,-0.11794733,0.98106635,-0.98102622,0.20929941,-0.20929478,0.00000000,-0.00000000,0.04922638,-0.04922401,0.01719839,-0.01719850,0.11964827,-0.11964354,0.00000000,-0.00000000
0.86743372,1.30836383,-1.30832425,0.11151654,-0.11152072,0.99556283,-0.99553107,0.21065414,-0.21064960,0.00000000,-0.00000000,0.05015037,-0.05014854,0.01664225,-0.01664238,0.12035969,-0.12035574,0.00000000,-0.00000000
0.87343672,1.32043881,-1.32040998,0.10627055,-0.10627376,1.00681470,-1.00679232,0.21223525,-0.21223112,0.00000000,-0.00000000,0.05084997,-0.05084872,0.01612986,-0.01613005,0.12085676,-0.12085374,0.00000000,-0.00000000
0.87943972,1.32842887,-1.32841193,0.10199903,-0.10200150,1.01424247,-1.01423022,0.21379411,-0.21379066,0.00000000,-0.00000000,0.05130393,-0.05130329,0.01564497,-0.01564524,0.12103948,-0.12103755,0.00000000,-0.00000000
0.88544272,1.33159652,-1.33159230,0.09850614,-0.09850808,1.01738333,-1.01738174,0.21510222,-0.21509968,0.00000000,-0.00000000,0.05149715,-0.05149714,0.01517349,-0.01517385,0.12082388,-0.12082312,0.00000000,-0.00000000
0.89144572,1.32936922,-1.32937822,0.09560920,-0.09561082,1.01590030,-1.01590963,0.21595703,-0.21595561,0.00000000,-0.00000000,0.05142098,-0.05142161,0.01470378,-0.01470424,0.12014380,-0.12014429,0.00000000,-0.00000000
0.89744872,1.32134950,-1.32137190,0.09314201,-0.09314347,1.00958715,-1.00960741,0.21618687,-0.21618672,0.00000000,-0.00000000,0.05107324,-0.05107450,0.01422693,-0.01422750,0.11895222,-0.11895399,0.00000000,-0.00000000
0.90345173,1.30731936,-1.30735500,0.09095735,-0.09095881,0.99836908,-0.99840002,0.21565487,-0.21565611,0.00000000,-0.00000000,0.05045808,-0.05045995,0.01373678,-0.01373746,0.11722188,-0.11722492,0.00000000,-0.00000000
0.90945473,1.28723880,-1.28728724,0.08892882,-0.08893039,0.98229930,-0.98234045,0.21426176,-0.21426443,0.00000000,-0.00000000,0.04958563,-0.04958807,0.01323001,-0.01323079,0.11494533,-0.11494961,0.00000000,-0.00000000
0.91545773,1.26123918,-1.26129967,0.08695191,-0.08695370,0.96155190,-0.96160259,0.21194755,-0.21195167,0.00000000,-0.00000000,0.04847151,-0.04847448,0.01270599,-0.01270687,0.11213441,-0.11213987,0.00000000,-0.00000000
0.92146073,1.22961166,-1.22968323,0.08494448,-0.08494654,0.93641136,-0.93647073,0.20869209,-0.20869762,0.00000000,-0.00000000,0.04713617,-0.04713961,0.01216665,-0.01216762,0.10881916,-0.10882569,0.00000000,-0.00000000
0.92746373,1.19279167,-1.19287313,0.08284656,-0.08284896,0.90725941,-0.90732647,0.20451444,-0.20452129,0.00000000,-0.00000000,0.04560418,-0.04560804,0.01161621,-0.01161725,0.10504628,-0.10505377,0.00000000,-0.00000000
0.93346673,1.15134016,-1.15143014,0.08061981,-0.08062255,0.87455993,-0.87463357,0.19947129,-0.19947934,0.00000000,-0.00000000,0.04390344,-0.04390765,0.01106093,-0.01106201,0.10087723,-0.10088552,0.00000000,-0.00000000
0.93946973,1.10592260,-1.10601963,0.07824636,-0.07824946,0.83884250,-0.83892153,0.19365438,-0.19366346,0.00000000,-0.00000000,0.04206438,-0.04206887,0.01050873,-0.01050985,0.09638598,-0.09639491,0.00000000,-0.00000000
0.94547274,1.05728673,-1.05738925,0.07572755,-0.07573097,0.80068544,-0.80076863,0.18718715,-0.18719706,0.00000000,-0.00000000,0.04011921,-0.04012390,0.00996892,-0.00997005,0.09165663,-0.09166604,0.00000000,-0.00000000
0.95147574,1.00624001,-1.00634642,0.07308227,-0.07308596,0.76069904,-0.76078515,0.18022076,-0.18023127,0.00000000,-0.00000000,0.03810114,-0.03810597,0.00945181,-0.00945293,0.08678097,-0.08679067,0.00000000,-0.00000000
0.95747874,0.95362760,-0.95373630,0.07034529,-0.07034920,0.71950960,-0.71959740,0.17292961,-0.17294048,0.00000000,-0.00000000,0.03604384,-0.03604874,0.00896840,-0.00896950,0.08185596,-0.08186576,0.00000000,-0.00000000
0.96348174,0.90031171,-0.90042114,0.06756550,-0.06756954,0.67774478,-0.67783310,0.16550669,-0.16551765,0.00000000,-0.00000000,0.03398083,-0.03398573,0.00853006,-0.00853110,0.07698140,-0.07699113,0.00000000,-0.00000000
0.96948474,0.84715299,-0.84726164,0.06480417,-0.06480824,0.63602078,-0.63610849,0.15815870,-0.15816948,0.00000000,-0.00000000,0.03194514,-0.03194998,0.00814825,-0.00814922,0.07225776,-0.07226726,0.00000000,-0.00000000
0.97548774,0.79499435,-0.79510080,0.06213337,-0.06213738,0.59493159,-0.59501766,0.15110138,-0.15111171,0.00000000,-0.00000000,0.02996895,-0.02997367,0.00783431,-0.00783519,0.06778425,-0.06779334,0.00000000,-0.00000000
0.98149075,0.74464765,-0.74475059,0.05963452,-0.05963834,0.55504053,-0.55512400,0.14455500,-0.14456460,0.00000000,-0.00000000,0.02808349,-0.02808803,0.00759923,-0.00760000,0.06365712,-0.06366563,0.00000000,-0.00000000
0.98749375,0.69688333,-0.69698154,0.05739708,-0.05740060,0.51687401,-0.51695402,0.13874026,-0.13874885,0.00000000,-0.00000000,0.02631894,-0.02632325,0.00745354,-0.00745419,0.05996828,-0.05997608,0.00000000,-0.00000000
0.99349675,0.65242292,-0.65251531,0.05551761,-0.05552068,0.48091760,-0.48099338,0.13387459,-0.13388192,0.00000000,-0.00000000,0.02470444,-0.02470847,0.00740722,-0.00740773,0.05680424,-0.05681120,0.00000000,-0.00000000
0.99949975,0.61193438,-0.61201998,0.05409883,-0.05410131,0.44761404,-0.44768491,0.13016907,-0.13017487,0.00000000,-0.00000000,0.02326820,-0.02327189,0.00746965,-0.00747000,0.05424524,-0.05425125,0.00000000,-0.00000000
1.00550275,0.57602987,-0.57610781,0.05324907,-0.05325082,0.41736300,-0.41742840,0.12782581,-0.12782986,0.00000000,-0.00000000,0.02203758,-0.02204091,0.00764960,-0.00764979,0.05236468,-0.05236964,0.00000000,-0.00000000
1.01150575,0.54526551,-0.54533503,0.05308176,-0.05308262,0.39052227,-0.39058169,0.12703599,-0.12703806,0.00000000,-0.00000000,0.02103926,-0.02104218,0.00795535,-0.00795536,0.05122870,-0.05123251,0.00000000,-0.00000000
1.01750875,0.52014286,-0.52020330,0.05371505,-0.05371487,0.36740990,-0.36746291,0.12797834,-0.12797821,0.00000000,-0.00000000,0.02029928,-0.02030176,0.00839470,-0.00839453,0.05089584,-0.05089844,0.00000000,-0.00000000
1.02351176,0.50111129,-0.50116210,0.05527149,-0.05527010,0.34830696,-0.34835320,0.13081813,-0.13081562,0.00000000,-0.00000000,0.01984312,-0.01984512,0.00897518,-0.00897481,0.05141687,-0.05141819,0.00000000,-0.00000000
1.02951476,0.48857105,-0.48861174,0.05787763,-0.05787486,0.33346049,-0.33349967,0.13570661,-0.13570154,0.00000000,-0.00000000,0.01969562,-0.01969711,0.00970413,-0.00970357,0.05283455,-0.05283455,0.00000000,-0.00000000
1.03551776,0.48287629,-0.48290645,0.06166349,-0.06165918,0.32308633,-0.32311821,0.14278070,-0.14277292,0.00000000,-0.00000000,0.01988085,-0.01988180,0.01058895,-0.01058818,0.05518338,-0.05518203,0.00000000,-0.00000000
1.04152076,0.48433766,-0.48435696,0.06676184,-0.06675582,0.31737142,-0.31739579,0.15216296,-0.15215233,0.00000000,-0.00000000,0.02042184,-0.02042223,0.01163721,-0.01163623,0.05848927,-0.05848655,0.00000000,-0.00000000
1.04752376,0.49322418,-0.49323234,0.07330712,-0.07329923,0.31647531,-0.31649203,0.16396168,-0.16394808,0.00000000,-0.00000000,0.02134019,-0.02133999,0.01285689,-0.01285569,0.06276914,-0.06276503,0.00000000,-0.00000000
1.05352676,0.50976396,-0.50976078,0.08143405,-0.08142413,0.32053088,-0.32053984,0.17827106,-0.17825437,0.00000000,-0.00000000,0.02265554,-0.02265474,0.01425650,-0.01425507,0.06803037,-0.06802488,0.00000000,-0.00000000
1.05952976,0.53414363,-0.53412898,0.09127576,-0.09126366,0.32964382,-0.32964495,0.19517131,-0.19515147,0.00000000,-0.00000000,0.02438493,-0.02438351,0.01584519,-0.01584352,0.07427021,-0.07426336,0.00000000,-0.00000000
1.06553277,0.56650645,-0.56648025,0.10296143,-0.10294702,0.34389120,-0.34388448,0.21472879,-0.21470572,0.00000000,-0.00000000,0.02654209,-0.02654004,0.01763287,-0.01763096,0.08147508,-0.08146689,0.00000000,-0.00000000
1.07153577,0.60694894,-0.60691121,0.11661352,-0.11659667,0.36331891,-0.36330438,0.23699592,-0.23696958,0.00000000,-0.00000000,0.02913656,-0.02913388,0.01963019,-0.01962804,0.08961989,-0.08961041,0.00000000,-0.00000000
1.07753877,0.65551640,-0.65546722,0.13234443,-0.13232505,0.38793831,-0.38791604,0.26201100,-0.26198137,0.00000000,-0.00000000,0.03217292,-0.03216961,0.02184850,-0.02184610,0.09866744,-0.09865673,0.00000000,-0.00000000
1.08354177,0.71219734,-0.71213691,0.15025284,-0.15023087,0.41772209,-0.41769224,0.28979785,-0.28976494,0.00000000,-0.00000000,0.03564985,-0.03564593,0.02429965,-0.02429699,0.10856786,-0.10855600,0.00000000,-0.00000000
1.08954477,0.77691725,-0.77684586,0.17041965,-0.17039504,0.45259982,-0.45256261,0.32036525,-0.32032909,0.00000000,-0.00000000,0.03955936,-0.03955484,0.02699575,-0.02699282,0.11925837,-0.11924545,0.00000000,-0.00000000
1.09554777,0.84953208,-0.84945012,0.19290370,-0.19287646,0.49245334,-0.49240907,0.35370624,-0.35366688,0.00000000,-0.00000000,0.04388605,-0.04388098,0.02994880,-0.02994560,0.13066323,-0.13064936,0.00000000,-0.00000000
1.10155078,0.92982179,-0.92972978,0.21773744,-0.21770761,0.53711242,-0.53706145,0.38979719,-0.38975471,0.00000000,-0.00000000,0.04860654,-0.04860094,0.03317018,-0.03316671,0.14269417,-0.14267948,0.00000000,-0.00000000
1.10755378,1.01748452,-1.01738311,0.24492263,-0.24489030,0.58635096,-0.58629376,0.42859672,-0.42855124,0.00000000,-0.00000000,0.05368902,-0.05368296,0.03667005,-0.03666632,0.15525118,-0.15523581,0.00000000,-0.00000000
1.11355678,1.11213187,-1.11202183,0.27442633,-0.27439164,0.63988422,-0.63982132,0.47004448,-0.46999614,0.00000000,-0.00000000,0.05909313,-0.05908667,0.04045666,-0.04045266,0.16822384,-0.16820795,0.00000000,-0.00000000
1.11955978,1.21328558,-1.21316780,0.30617731,-0.30614044,0.69736722,-0.69729925,0.51405980,-0.51400877,0.00000000,-0.00000000,0.06477000,-0.06476322,0.04453554,-0.04453128,0.18149316,-0.18147691,0.00000000,-0.00000000
1.12556278,1.32037615,-1.32025165,0.34006309,-0.34002429,0.75839471,-0.75832239,0.56054013,-0.56048660,0.00000000,-0.00000000,0.07066264,-0.07065562,0.04890865,-0.04890414,0.19493401,-0.19491758,0.00000000,-0.00000000
1.13156578,1.43274367,-1.43261358,0.37592783,-0.37588739,0.82250292,-0.82242703,0.60935945,-0.60930365,0.00000000,-0.00000000,0.07670657,-0.07669940,0.05357353,-0.05356879,0.20841797,-0.20840155,0.00000000,-0.00000000
1.13756878,1.54964111,-1.54950668,0.41357112,-0.41352939,0.88917310,-0.88909451,0.66036661,-0.66030879,0.00000000,-0.00000000,0.08283081,-0.08282360,0.05852240,-0.05851744,0.22181672,-0.22180049,0.00000000,-0.00000000
1.14357179,1.67024014,-1.67010268,0.45274794,-0.45270530,0.95783706,-0.95775668,0.71338357,-0.71332401,0.00000000,-0.00000000,0.08895911,-0.08895197,0.06374136,-0.06373621,0.23500577,-0.23498990,0.00000000,-0.00000000
1.14957479,1.79363957,-1.79350046,0.49316976,-0.49312664,1.02788449,-1.02780327,0.76820376,-0.76814278,0.00000000,-0.00000000,0.09501141,-0.09500443,0.06920968,-0.06920438,0.24786842,-0.24785309,0.00000000,-0.00000000
1.15557779,1.91887622,-1.91873689,0.53450691,-0.53446377,1.09867205,-1.09859097,0.82459052,-0.82452843,0.00000000,-0.00000000,0.10090555,-0.10089885,0.07489926,-0.07489383,0.26029989,-0.26028524,0.00000000,-0.00000000
1.16158079,2.04493813,-2.04480001,0.57639226,-0.57634957,1.16953392,-1.16945396,0.88227574,-0.88221290,0.00000000,-0.00000000,0.10655910,-0.10655279,0.08077421,-0.08076870,0.27221135,-0.27219753,0.00000000,-0.00000000
1.16758379,2.17077961,-2.17064414,0.61842602,-0.61838429,1.23979352,-1.23971565,0.94095890,-0.94089568,0.00000000,-0.00000000,0.11189135,-0.11188552,0.08679081,-0.08678526,0.28353382,-0.28352094,0.00000000,-0.00000000
1.17358679,2.29533793,-2.29520650,0.66018183,-0.66014155,1.30877597,-1.30870112,1.00030664,-1.00024343,0.00000000,-0.00000000,0.11682518,-0.11681994,0.09289757,-0.09289203,0.29422163,-0.29420977,0.00000000,-0.00000000
1.17958979,2.41755096,-2.41742489,0.70121374,-0.70117540,1.37582094,-1.37575000,1.05995291,-1.05989011,0.00000000,-0.00000000,0.12128905,-0.12128448,0.09903575,-0.09903028,0.30425532,-0.30424453,0.00000000,-0.00000000
1.18559280,2.53637547,-2.53625599,0.74106410,-0.74102818,1.44029546,-1.44022924,1.11950011,-1.11943814,0.00000000,-0.00000000,0.12521874,-0.12521490,0.10514013,-0.10513478,0.31364391,-0.31363422,0.00000000,-0.00000000
1.19159580,2.65080528,-2.65069351,0.77927214,-0.77923909,1.50160607,-1.50154529,1.17852112,-1.17846040,0.00000000,-0.00000000,0.12855895,-0.12855591,0.11114004,-0.11113487,0.32242631,-0.32241768,0.00000000,-0.00000000
1.19759880,2.75988907,-2.75978600,0.81538292,-0.81535314,1.55921016,-1.55915543,1.23656258,-1.23650356,0.00000000,-0.00000000,0.13126467,-0.13126247,0.11696081,-0.11695588,0.33067169,-0.33066408,0.00000000,-0.00000000
1.20360180,2.86274702,-2.86265346,0.84895653,-0.84893039,1.61262586,-1.61257770,1.29314947,-1.29309258,0.00000000,-0.00000000,0.13330223,-0.13330089,0.12252539,-0.12252076,0.33847902,-0.33847233,0.00000000,-0.00000000
1.20960480,2.95858596,-2.95850259,0.87957721,-0.87955503,1.66144044,-1.66139923,1.34779097,-1.34773664,0.00000000,-0.00000000,0.13465003,-0.13464957,0.12775625,-0.12775198,0.34597540,-0.34596951,0.00000000,-0.00000000
1.21560780,3.04671277,-3.04664009,0.90686217,-0.90684419,1.70531666,-1.70528266,1.39998774,-1.39993642,0.00000000,-0.00000000,0.13529892,-0.13529933,0.13257745,-0.13257358,0.35331341,-0.35330817,0.00000000,-0.00000000
1.22161081,3.12654536,-3.12648370,0.93046989,-0.93045629,1.74399723,-1.74397058,1.44924052,-1.44919262,0.00000000,-0.00000000,0.13525224,-0.13525349,0.13691674,-0.13691332,0.36066745,-0.36066267,0.00000000,-0.00000000
1.22761381,3.19762137,-3.19757087,0.95010759,-0.95009851,1.77730713,-1.77728785,1.49505977,-1.49501570,0.00000000,-0.00000000,0.13452546,-0.13452751,0.14070780,-0.14070487,0.36822910,-0.36822457,0.00000000,-0.00000000
