energy_ev,total_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.18309155,1.38900514,0.10589248,0.58595693,0.21762964,0.70686313,0.00003705,0.01689969,0.00468008,0.11387535
-0.17708854,1.43009419,0.10804651,0.59590887,0.22488327,0.73530193,0.00003362,0.01727125,0.00539450,0.11355507
-0.17108554,1.47263529,0.11044123,0.60408728,0.23283044,0.76641240,0.00003104,0.01767087,0.00619184,0.11311569
-0.16508254,1.51662663,0.11311043,0.61053404,0.24142394,0.80015310,0.00002925,0.01809961,0.00707157,0.11256681
-0.15907954,1.56212644,0.11608741,0.61534529,0.25060668,0.83649656,0.00002821,0.01855923,0.00803151,0.11192211
-0.15307654,1.60924176,0.11940296,0.61866596,0.26031256,0.87542391,0.00002786,0.01905213,0.00906767,0.11119873
-0.14707354,1.65811420,0.12308331,0.62068291,0.27046769,0.91691786,0.00002818,0.01958126,0.01017405,0.11041645
-0.14107054,1.70890346,0.12714829,0.62161669,0.28099203,0.96095437,0.00002910,0.02014990,0.01134263,0.10959684
-0.13506753,1.76176921,0.13160959,0.62171245,0.29180124,1.00749334,0.00003059,0.02076159,0.01256331,0.10876233
-0.12906453,1.81685214,0.13646940,0.62123023,0.30280865,1.05646887,0.00003262,0.02141987,0.01382400,0.10793531
-0.12306153,1.87425519,0.14171937,0.62043517,0.31392736,1.10777942,0.00003515,0.02212806,0.01511072,0.10713725
-0.11705853,1.93402549,0.14733998,0.61958774,0.32507213,1.16127861,0.00003814,0.02288909,0.01640784,0.10638782
-0.11105553,1.99613799,0.15330036,0.61893450,0.33616111,1.21676684,0.00004156,0.02370518,0.01769838,0.10570418
-0.10505253,2.06048126,0.15955850,0.61869954,0.34711722,1.27398448,0.00004537,0.02457766,0.01896435,0.10510035
-0.09904952,2.12684615,0.16606192,0.61907687,0.35786905,1.33260674,0.00004955,0.02550667,0.02018719,0.10458670
-0.09304652,2.19491767,0.17274869,0.62022387,0.36835125,1.39224073,0.00005405,0.02649101,0.02134822,0.10416956
-0.08704352,2.26427039,0.17954871,0.62225602,0.37850445,1.45242485,0.00005883,0.02752788,0.02242917,0.10385101
-0.08104052,2.33436752,0.18638527,0.62524289,0.38827450,1.51263062,0.00006385,0.02861276,0.02341265,0.10362881
-0.07503752,2.40456377,0.19317678,0.62920551,0.39761131,1.57226704,0.00006905,0.02973923,0.02428265,0.10349642
-0.06903452,2.47411193,0.19983848,0.63411512,0.40646725,1.63068748,0.00007437,0.03089895,0.02502502,0.10344315
-0.06303152,2.54217306,0.20628423,0.63989334,0.41479525,1.68719887,0.00007976,0.03208162,0.02562782,0.10345447
-0.05702851,2.60783003,0.21242819,0.64641370,0.42254681,1.74107310,0.00008514,0.03327499,0.02608171,0.10351233
-0.05102551,2.67010421,0.21818632,0.65350459,0.42966996,1.79156038,0.00009045,0.03446501,0.02638015,0.10359563
-0.04502251,2.72797506,0.22347787,0.66095349,0.43610760,1.83790417,0.00009561,0.03563599,0.02651957,0.10368068
-0.03901951,2.78040206,0.22822653,0.66851256,0.44179616,1.87935748,0.00010053,0.03677083,0.02649944,0.10374181
-0.03301651,2.82634878,0.23236147,0.67590534,0.44666485,1.91520005,0.00010514,0.03785134,0.02632218,0.10375194
-0.02701351,2.86480845,0.23581830,0.68283465,0.45063568,1.94475601,0.00010937,0.03885862,0.02599305,0.10368322
-0.02101051,2.89483054,0.23853978,0.68899135,0.45362423,1.96741162,0.00011313,0.03977350,0.02551993,0.10350773
-0.01500750,2.91554766,0.24047652,0.69406387,0.45554137,1.98263251,0.00011636,0.04057701,0.02491299,0.10319814
-0.00900450,2.92620218,0.24158761,0.69774826,0.45629571,1.98998009,0.00011900,0.04125088,0.02418436,0.10272848
-0.00300150,2.92617162,0.24184117,0.69975839,0.45579683,1.98912643,0.00012099,0.04177809,0.02334773,0.10207487
0.00300150,2.91499215,0.24121498,0.69983610,0.45395921,1.97986723,0.00012230,0.04214340,0.02241793,0.10121623
0.00900450,2.89237923,0.23969704,0.69776078,0.45070644,1.96213232,0.00012291,0.04233388,0.02141052,0.10013503
0.01500750,2.85824457,0.23728612,0.69335814,0.44597578,1.93599327,0.00012280,0.04233935,0.02034139,0.09881801
0.02101051,2.81270861,0.23399233,0.68650774,0.43972254,1.90166774,0.00012198,0.04215285,0.01922637,0.09725677
0.02701351,2.75610786,0.22983758,0.67714892,0.43192421,1.85952018,0.00012049,0.04177095,0.01808094,0.09544839
0.03301651,2.68899646,0.22485591,0.66528488,0.42258397,1.81005878,0.00011837,0.04119403,0.01691989,0.09339583
0.03901951,2.61214169,0.21909372,0.65098460,0.41173346,1.75392852,0.00011569,0.04042644,0.01575713,0.09110830
0.04502251,2.52651323,0.21260971,0.63438256,0.39943447,1.69190044,0.00011252,0.03947654,0.01460551,0.08860142
0.05102551,2.43326638,0.20547458,0.61567605,0.38577954,1.62485741,0.00010898,0.03835663,0.01347671,0.08589720
0.05702851,2.33371948,0.19777041,0.59512033,0.37089141,1.55377657,0.00010518,0.03708278,0.01238119,0.08302388
0.06303152,2.22932641,0.18958979,0.57302157,0.35492119,1.47970929,0.00010126,0.03567454,0.01132819,0.08001553
0.06903452,2.12164483,0.18103453,0.54972804,0.33804548,1.40375895,0.00009738,0.03415453,0.01032571,0.07691150
0.07503752,2.01230136,0.17221412,0.52561969,0.32046240,1.32705753,0.00009370,0.03254805,0.00938069,0.07375568
0.08104052,1.90295495,0.16324390,0.50109671,0.30238693,1.25074165,0.00009042,0.03088246,0.00849903,0.07059559
0.08704352,1.79525965,0.15424302,0.47656749,0.28404551,1.17592894,0.00008773,0.02918668,0.00768574,0.06748144
0.09304652,1.69082820,0.14533230,0.45243634,0.26567045,1.10369549,0.00008585,0.02749055,0.00694510,0.06446496
0.09904952,1.59119762,0.13663196,0.42909168,0.24749413,1.03505511,0.00008499,0.02582425,0.00628079,0.06159835
0.10505253,1.49779798,0.12825942,0.40689500,0.22974345,0.97094110,0.00008540,0.02421770,0.00569604,0.05893308
0.11105553,1.41192526,0.12032720,0.38617099,0.21263465,0.91219080,0.00008732,0.02270000,0.00519378,0.05651889
0.11705853,1.33471904,0.11294100,0.36719937,0.19636870,0.85953356,0.00009102,0.02129894,0.00477674,0.05440274
0.12306153,1.26714541,0.10619797,0.35020842,0.18112750,0.81358199,0.00009674,0.02004045,0.00444757,0.05262790
0.12906453,1.20998543,0.10018538,0.33537056,0.16707081,0.77482678,0.00010477,0.01894828,0.00420894,0.05123325
0.13506753,1.16382887,0.09497947,0.32280003,0.15433415,0.74363467,0.00011536,0.01804353,0.00406355,0.05025263
0.14107054,1.12907302,0.09064469,0.31255248,0.14302752,0.72024944,0.00012880,0.01734442,0.00401418,0.04971438
0.14707354,1.10592609,0.08723325,0.30462664,0.13323494,0.70479553,0.00014534,0.01686595,0.00406369,0.04964103
0.15307654,1.09441432,0.08478488,0.29896753,0.12501475,0.69728362,0.00016523,0.01661972,0.00421492,0.05004913
0.15907954,1.09439221,0.08332687,0.29547131,0.11840044,0.69761780,0.00018870,0.01661373,0.00447065,0.05094915
0.16508254,1.10555497,0.08287423,0.29399118,0.11340200,0.70560380,0.00021594,0.01685220,0.00483344,0.05234547
0.17108554,1.12745230,0.08343003,0.29434418,0.11000754,0.72095762,0.00024710,0.01733547,0.00530550,0.05423648
0.17708854,1.15950289,0.08498574,0.29631854,0.10818510,0.74331426,0.00028230,0.01805990,0.00588849,0.05661466
0.18309155,1.20100895,0.08752159,0.29968111,0.10788451,0.77223613,0.00032159,0.01901782,0.00658331,0.05946665
0.18909455,1.25117027,0.09100697,0.30418490,0.10903918,0.80722094,0.00036494,0.02019750,0.00738989,0.06277336
0.19509755,1.30909761,0.09540071,0.30957605,0.11156775,0.84770888,0.00041225,0.02158321,0.00830694,0.06651008
0.20110055,1.37382526,0.10065137,0.31560046,0.11537559,0.89308919,0.00046334,0.02315529,0.00933176,0.07064648
0.20710355,1.44432272,0.10669745,0.32200955,0.12035613,0.94270609,0.00051792,0.02489038,0.01046004,0.07514674
0.21310655,1.51950595,0.11346770,0.32856532,0.12639197,0.99586445,0.00057560,0.02676161,0.01168567,0.07996960
0.21910955,1.59824824,0.12088134,0.33504452,0.13335591,1.05183536,0.00063592,0.02873899,0.01300063,0.08506850
0.22511256,1.67939125,0.12884847,0.34124199,0.14111196,1.10986192,0.00069827,0.03078985,0.01439493,0.09039176
0.23111556,1.76175659,0.13727057,0.34697313,0.14951630,1.16916563,0.00076200,0.03287940,0.01585663,0.09588295
0.23711856,1.84415823,0.14604126,0.35207570,0.15841844,1.22895366,0.00082633,0.03497137,0.01737188,0.10148132
0.24312156,1.92541621,0.15504724,0.35641091,0.16766248,1.28842725,0.00089045,0.03702873,0.01892507,0.10712244
0.24912456,2.00437159,0.16416954,0.35986400,0.17708866,1.34679124,0.00095347,0.03901451,0.02049910,0.11273901
0.25512756,2.07990286,0.17328508,0.36234423,0.18653524,1.40326506,0.00101449,0.04089267,0.02207569,0.11826192
0.26113057,2.15094353,0.18226845,0.36378469,0.19584059,1.45709478,0.00107260,0.04262892,0.02363569,0.12362143
0.26713357,2.21650069,0.19099402,0.36414161,0.20484575,1.50756618,0.00112690,0.04419165,0.02515961,0.12874859
0.27313657,2.27567392,0.19933825,0.36339357,0.21339707,1.55401850,0.00117659,0.04555271,0.02662804,0.13357675
0.27913957,2.32767407,0.20718211,0.36154047,0.22134924,1.59585832,0.00122092,0.04668821,0.02802219,0.13804325
0.28514257,2.37184116,0.21441362,0.35860226,0.22856826,1.63257322,0.00125928,0.04757911,0.02932439,0.14209104
0.29114557,2.40766057,0.22093032,0.35461764,0.23493459,1.66374450,0.00129122,0.04821179,0.03051863,0.14567041
0.29714857,2.43477687,0.22664164,0.34964250,0.24034602,1.68905852,0.00131647,0.04857836,0.03159104,0.14874052
0.30315158,2.45300459,0.23147105,0.34374826,0.24472040,1.70831601,0.00133498,0.04867690,0.03253029,0.15127083
0.30915458,2.46233522,0.23535788,0.33702004,0.24799796,1.72143903,0.00134694,0.04851143,0.03332800,0.15324236
0.31515758,2.46294018,0.23825879,0.32955478,0.25014309,1.72847496,0.00135280,0.04809176,0.03397902,0.15464856
0.32116058,2.45516937,0.24014877,0.32145911,0.25114562,1.72959755,0.00135328,0.04743313,0.03448161,0.15549602
0.32716358,2.43954528,0.24102166,0.31284735,0.25102135,1.72510459,0.00134940,0.04655575,0.03483757,0.15580469
0.33316658,2.41675275,0.24089018,0.30383927,0.24981192,1.71541249,0.00134245,0.04548417,0.03505224,0.15560785
0.33916958,2.38762472,0.23978548,0.29455812,0.24758391,1.70104763,0.00133403,0.04424656,0.03513439,0.15495168
0.34517259,2.35312440,0.23775620,0.28512858,0.24442731,1.68263496,0.00132598,0.04287393,0.03509602,0.15389446
0.35117559,2.31432449,0.23486714,0.27567496,0.24045325,1.66088403,0.00132042,0.04139930,0.03495211,0.15250553
0.35717859,2.27238398,0.23119761,0.26631964,0.23579117,1.63657301,0.00131968,0.03985693,0.03472024,0.15086392
0.36318159,2.22852338,0.22683944,0.25718173,0.23058559,1.61053100,0.00132629,0.03828151,0.03442016,0.14905671
0.36918459,2.18399898,0.22189481,0.24837609,0.22499235,1.58361933,0.00134293,0.03670745,0.03407328,0.14717731
0.37518759,2.14007688,0.21647402,0.24001256,0.21917481,1.55671220,0.00137236,0.03516826,0.03370220,0.14532348
0.38119060,2.09800727,0.21069313,0.23219564,0.21329973,1.53067719,0.00141741,0.03369601,0.03333007,0.14359538
0.38719360,2.05899963,0.20467166,0.22502428,0.20753335,1.50635610,0.00148085,0.03232090,0.03298005,0.14209349
0.39319660,2.02419928,0.19853040,0.21859194,0.20203745,1.48454658,0.00156536,0.03107095,0.03267468,0.14091661
0.39919960,1.99466563,0.19238924,0.21298680,0.19696576,1.46598484,0.00167344,0.02997182,0.03243534,0.14015982
0.40520260,1.97135243,0.18636529,0.20829200,0.19246062,1.45132994,0.00180732,0.02904665,0.03228159,0.13991260
0.41120560,1.95509050,0.18057111,0.20458578,0.18865008,1.44114988,0.00196885,0.02831607,0.03223066,0.14025704
0.41720860,1.94657289,0.17511311,0.20194158,0.18564548,1.43590984,0.00215946,0.02779821,0.03229696,0.14126617
0.42321161,1.94634305,0.17009020,0.20042791,0.18353943,1.43596285,0.00238003,0.02750884,0.03249152,0.14300248
0.42921461,1.95478589,0.16559267,0.20010790,0.18240444,1.44154314,0.00263082,0.02746143,0.03282169,0.14551668
0.43521761,1.97212229,0.16170115,0.20103863,0.18229191,1.45276241,0.00291141,0.02766732,0.03329076,0.14884664
0.44122061,1.99840685,0.15848587,0.20327011,0.18323181,1.46960911,0.00322063,0.02813582,0.03389773,0.15301662
0.44722361,2.03352942,0.15600606,0.20684394,0.18523266,1.49195093,0.00355651,0.02887435,0.03463721,0.15803676
0.45322661,2.07722007,0.15430946,0.21179175,0.18828213,1.51954045,0.00391629,0.02988850,0.03549942,0.16390286
0.45922961,2.12905775,0.15343206,0.21813341,0.19234790,1.55202376,0.00429639,0.03118205,0.03647032,0.17059647
0.46523262,2.18848235,0.15339788,0.22587512,0.19737903,1.58895206,0.00469248,0.03275700,0.03753188,0.17808526
0.47123562,2.25480981,0.15421895,0.23500750,0.20330754,1.62979567,0.00509952,0.03461350,0.03866246,0.18632372
0.47723862,2.32724991,0.15589533,0.24550378,0.21005025,1.67396001,0.00551189,0.03674977,0.03983741,0.19525400
0.48324162,2.40492611,0.15841521,0.25731816,0.21751088,1.72080308,0.00592346,0.03916191,0.04102967,0.20480713
0.48924462,2.48689667,0.16175506,0.27038449,0.22558218,1.76965355,0.00632782,0.04184379,0.04221057,0.21490427
0.49524762,2.57217634,0.16587991,0.28461541,0.23414824,1.81982886,0.00671839,0.04478677,0.04335068,0.22545815
0.50125063,2.65975762,0.17074353,0.29990196,0.24308677,1.87065245,0.00708866,0.04797949,0.04442069,0.23637455
0.50725363,2.74863084,0.17628877,0.31611378,0.25227134,1.92146944,0.00743239,0.05140763,0.04539231,0.24755376
0.51325663,2.83780238,0.18244784,0.33310003,0.26157363,1.97166005,0.00774378,0.05505368,0.04623922,0.25889201
0.51925963,2.92631015,0.18914273,0.35069089,0.27086557,2.02065029,0.00801773,0.05889670,0.04693783,0.27028281
0.52526263,3.01323614,0.19628560,0.36869991,0.28002135,2.06791949,0.00825000,0.06291214,0.04746809,0.28161813
0.53126563,3.09771565,0.20377936,0.38692693,0.28891938,2.11300456,0.00843734,0.06707175,0.04781402,0.29278947
0.53726863,3.17894333,0.21151837,0.40516174,0.29744412,2.15550103,0.00857766,0.07134351,0.04796423,0.30368879
0.54327164,3.25617613,0.21938924,0.42318832,0.30548780,2.19506122,0.00867010,0.07569169,0.04791217,0.31420936
0.54927464,3.32873382,0.22727202,0.44078958,0.31295205,2.23138983,0.00871506,0.08007704,0.04765621,0.32424646
0.55527764,3.39599755,0.23504144,0.45775248,0.31974944,2.26423782,0.00871422,0.08445707,0.04719957,0.33369820
0.56128064,3.45740734,0.24256863,0.47387342,0.32580494,2.29339513,0.00867044,0.08878647,0.04655000,0.34246624
0.56728364,3.51245922,0.24972302,0.48896361,0.33105718,2.31868312,0.00858768,0.09301774,0.04571936,0.35045663
0.57328664,3.56070278,0.25637457,0.50285444,0.33545968,2.33994746,0.00847089,0.09710185,0.04472304,0.35758085
0.57928964,3.60173987,0.26239626,0.51540240,0.33898183,2.35705217,0.00832573,0.10098910,0.04357923,0.36375688
0.58529265,3.63522485,0.26766686,0.52649354,0.34160965,2.36987543,0.00815846,0.10463007,0.04230821,0.36891051
0.59129565,3.66086668,0.27207372,0.53604715,0.34334632,2.37830738,0.00797564,0.10797666,0.04093153,0.37297680
0.59729865,3.67843295,0.27551572,0.54401857,0.34421226,2.38225026,0.00778392,0.11098319,0.03947124,0.37590152
0.60330165,3.68775553,0.27790614,0.55040088,0.34424487,2.38162071,0.00758978,0.11360744,0.03794911,0.37764278
0.60930465,3.68873753,0.27917527,0.55522542,0.34349783,2.37635411,0.00739931,0.11581177,0.03638602,0.37817252
0.61530765,3.68136081,0.27927283,0.55856103,0.34203979,2.36641036,0.00721803,0.11756411,0.03480135,0.37747784
0.62131066,3.66569341,0.27816985,0.56051205,0.33995269,2.35178077,0.00705066,0.11883881,0.03321259,0.37556216
0.62731366,3.64189618,0.27586014,0.56121510,0.33732942,2.33249523,0.00690105,0.11961739,0.03163496,0.37244600
0.63331666,3.61022760,0.27236101,0.56083471,0.33427109,2.30862911,0.00677201,0.11988910,0.03008130,0.36816732
0.63931966,3.57104647,0.26771343,0.55955810,0.33088393,2.28030916,0.00666532,0.11965123,0.02856199,0.36278143
0.64532266,3.52481172,0.26198139,0.55758917,0.32727584,2.24771805,0.00658171,0.11890922,0.02708502,0.35636038
0.65132566,3.47207919,0.25525069,0.55514208,0.32355282,2.21109686,0.00652087,0.11767657,0.02565620,0.34899180
0.65732866,3.41349523,0.24762695,0.55243471,0.31981537,2.17074563,0.00648155,0.11597453,0.02427938,0.34077724
0.66333167,3.34978745,0.23923312,0.54968222,0.31615512,2.12702149,0.00646170,0.11383151,0.02295681,0.33183018
0.66933467,3.28175278,0.23020648,0.54709103,0.31265177,2.08033479,0.00645857,0.11128242,0.02168948,0.32227353
0.67533767,3.21024364,0.22069530,0.54485348,0.30937052,2.03114328,0.00646889,0.10836782,0.02047749,0.31223700
0.68134067,3.13615274,0.21085523,0.54314342,0.30636024,1.97994478,0.00648906,0.10513297,0.01932044,0.30185429
0.68734367,3.06039733,0.20084565,0.54211277,0.30365231,1.92726872,0.00651533,0.10162687,0.01821775,0.29126025
0.69334667,2.98390357,0.19082599,0.54188921,0.30126042,1.87366712,0.00654394,0.09790117,0.01716901,0.28058814
0.69934967,2.90759168,0.18095230,0.54257495,0.29918116,1.81970532,0.00657133,0.09400926,0.01617418,0.26996709
0.70535268,2.83236250,0.17137394,0.54424653,0.29739558,1.76595311,0.00659427,0.09000527,0.01523386,0.25951978
0.71135568,2.75908555,0.16223074,0.54695556,0.29587145,1.71297633,0.00660996,0.08594324,0.01434940,0.24936044
0.71735868,2.68858910,0.15365050,0.55073005,0.29456623,1.66132941,0.00661612,0.08187636,0.01352298,0.23959326
0.72336168,2.62165189,0.14574692,0.55557630,0.29343062,1.61154877,0.00661107,0.07785628,0.01275767,0.23031109
0.72936468,2.55899658,0.13861798,0.56148092,0.29241236,1.56414722,0.00659372,0.07393260,0.01205735,0.22159445
0.73536768,2.50128445,0.13234479,0.56841291,0.29146014,1.51960919,0.00656357,0.07015236,0.01142669,0.21351095
0.74137069,2.44911104,0.12699079,0.57632547,0.29052753,1.47838664,0.00652067,0.06655971,0.01087099,0.20611486
0.74737369,2.40300222,0.12260140,0.58515738,0.28957639,1.44089540,0.00646555,0.06319554,0.01039603,0.19944698
0.75337669,2.36341040,0.11920397,0.59483389,0.28857995,1.40751177,0.00639913,0.06009724,0.01000786,0.19353464
0.75937969,2.33071049,0.11680803,0.60526710,0.28752504,1.37856907,0.00632260,0.05729839,0.00971264,0.18839190
0.76538269,2.30519545,0.11540586,0.61635580,0.28641365,1.35435415,0.00623734,0.05482856,0.00951634,0.18401977
0.77138569,2.28707143,0.11497321,0.62798490,0.28526350,1.33510350,0.00614481,0.05271298,0.00942453,0.18040668
0.77738869,2.27645265,0.11547025,0.64002465,0.28410770,1.32099939,0.00604641,0.05097229,0.00944213,0.17752892
0.78339170,2.27335626,0.11684273,0.65232989,0.28299358,1.31216563,0.00594344,0.04962217,0.00957317,0.17535135
0.78939470,2.27769778,0.11902323,0.66473949,0.28198065,1.30866372,0.00583698,0.04867310,0.00982052,0.17382810
0.79539770,2.28928747,0.12193264,0.67707632,0.28113793,1.31048915,0.00572790,0.04812995,0.01018574,0.17290364
0.80140070,2.30782846,0.12548172,0.68914792,0.28054070,1.31756856,0.00561677,0.04799175,0.01066884,0.17251387
0.80740370,2.33291710,0.12957280,0.70074819,0.28026696,1.32975796,0.00550393,0.04825139,0.01126816,0.17258755
0.81340670,2.36404604,0.13410164,0.71166000,0.28039376,1.34684235,0.00538944,0.04889548,0.01198022,0.17304791
0.81940970,2.40061061,0.13895936,0.72165910,0.28099359,1.36853709,0.00527319,0.04990428,0.01279972,0.17381444
0.82541271,2.44191862,0.14403447,0.73051896,0.28213107,1.39449126,0.00515492,0.05125175,0.01371951,0.17480495
0.83141571,2.48720357,0.14921497,0.73801680,0.28386002,1.42429309,0.00503430,0.05290580,0.01473062,0.17593768
0.83741871,2.53564118,0.15439045,0.74394024,0.28622123,1.45747744,0.00491101,0.05482869,0.01582244,0.17713350
0.84342171,2.58636880,0.15945420,0.74809465,0.28924075,1.49353527,0.00478481,0.05697762,0.01698282,0.17831810
0.84942471,2.63850693,0.16430530,0.75031056,0.29292910,1.53192479,0.00465562,0.05930546,0.01819838,0.17942410
0.85542771,2.69118210,0.16885051,0.75045107,0.29728105,1.57208381,0.00452356,0.06176174,0.01945474,0.18039291
0.86143072,2.74355014,0.17300609,0.74841861,0.30227624,1.61344298,0.00438904,0.06429375,0.02073684,0.18117633
0.86743372,2.79481867,0.17669938,0.74416086,0.30788037,1.65543910,0.00425271,0.06684771,0.02202932,0.18173781
0.87343672,2.84426782,0.17987010,0.73767541,0.31404689,1.69752807,0.00411552,0.06937010,0.02331682,0.18205317
0.87943972,2.89126805,0.18247142,0.72901290,0.32071913,1.73919673,0.00397870,0.07180899,0.02458439,0.18211095
0.88544272,2.93529427,0.18447057,0.71827837,0.32783257,1.77997312,0.00384370,0.07411534,0.02581775,0.18191214
0.89144572,2.97593527,0.18584929,0.70563073,0.33531722,1.81943449,0.00371216,0.07624428,0.02700366,0.18146949
0.89744872,3.01289831,0.18660365,0.69128034,0.34309987,1.85721286,0.00358583,0.07815624,0.02813009,0.18080628
0.90345173,3.04600816,0.18674375,0.67548457,0.35110617,1.89299774,0.00346650,0.07981788,0.02918642,0.17995468
0.90945473,3.07520105,0.18629283,0.65854163,0.35926223,1.92653594,0.00335591,0.08120288,0.03016358,0.17895374
0.91545773,3.10051351,0.18528621,0.64078281,0.36749591,1.95762863,0.00325566,0.08229248,0.03105407,0.17784720
0.92146073,3.12206694,0.18376977,0.62256340,0.37573758,1.98612584,0.00316718,0.08307570,0.03185193,0.17668105
0.92746373,3.14004847,0.18179832,0.60425254,0.38392036,2.01191883,0.00309157,0.08354940,0.03255266,0.17550113
0.93346673,3.15468949,0.17943360,0.58622256,0.39197997,2.03493082,0.00302964,0.08371796,0.03315306,0.17435079
0.93946973,3.16624261,0.17674227,0.56883789,0.39985416,2.05510685,0.00298178,0.08359279,0.03365109,0.17326870
0.94547274,3.17495862,0.17379375,0.55244426,0.40748184,2.07240328,0.00294800,0.08319162,0.03404560,0.17228702
0.95147574,3.18106450,0.17065810,0.53735828,0.41480205,2.08677780,0.00292788,0.08253758,0.03433619,0.17142988
0.95747874,3.18474373,0.16740394,0.52385798,0.42175288,2.09818053,0.00292060,0.08165816,0.03452293,0.17071225
0.96348174,3.18611983,0.16409655,0.51217444,0.42827050,2.10654684,0.00292496,0.08058406,0.03460625,0.17013931
0.96948474,3.18524421,0.16079611,0.50248502,0.43428840,2.11179234,0.00293943,0.07934804,0.03458678,0.16970629
0.97548774,3.18208863,0.15755632,0.49490814,0.43973691,2.11381049,0.00296224,0.07798377,0.03446527,0.16939872
0.98149075,3.17654302,0.15442319,0.48950011,0.44454324,2.11247285,0.00299140,0.07652471,0.03424253,0.16919310
0.98749375,3.16841835,0.15143430,0.48625384,0.44863192,2.10763214,0.00302482,0.07500321,0.03391951,0.16905803
0.99349675,3.15745476,0.14861832,0.48509967,0.45192574,2.09912781,0.00306040,0.07344959,0.03349738,0.16895552
0.99949975,3.14333424,0.14599498,0.48590820,0.45434724,2.08679395,0.00309610,0.07189156,0.03297763,0.16884260
1.00550275,3.12569740,0.14357537,0.48849514,0.45582059,2.07046895,0.00313007,0.07035370,0.03236226,0.16867315
1.01150575,3.10416336,0.14136257,0.49262797,0.45627385,2.05000650,0.00316071,0.06885726,0.03165399,0.16839966
1.01750875,3.07835195,0.13935266,0.49803420,0.45564157,2.02528717,0.00318679,0.06742004,0.03085644,0.16797515
1.02351176,3.04790703,0.13753591,0.50441100,0.45386743,1.99623010,0.00320748,0.06605658,0.02997437,0.16735492
1.02951476,3.01252002,0.13589822,0.51143592,0.45090700,1.96280403,0.00322249,0.06477844,0.02901378,0.16649824
1.03551776,2.97195240,0.13442279,0.51877820,0.44673030,1.92503712,0.00323209,0.06359468,0.02798214,0.16536982
1.04152076,2.92605640,0.13309173,0.52611047,0.44132420,1.88302511,0.00323718,0.06251239,0.02688840,0.16394108
1.04752376,2.87479279,0.13188782,0.53312024,0.43469433,1.83693734,0.00323934,0.06153739,0.02574308,0.16219123
1.05352676,2.81824526,0.13079618,0.53952088,0.42686657,1.78702039,0.00324084,0.06067486,0.02455822,0.16010802
1.05952976,2.75663053,0.12980578,0.54506161,0.41788796,1.73359909,0.00324473,0.05993002,0.02334731,0.15768826
1.06553277,2.69030401,0.12891078,0.54953611,0.40782697,1.67707491,0.00325477,0.05930879,0.02212514,0.15493809
1.07153577,2.61976062,0.12811170,0.55278951,0.39677304,1.61792179,0.00327551,0.05881823,0.02090758,0.15187298
1.07753877,2.54563070,0.12741614,0.55472325,0.38483554,1.55667949,0.00331224,0.05846699,0.01971140,0.14851746
1.08354177,2.46867116,0.12683930,0.55529790,0.37214197,1.49394480,0.00337099,0.05826550,0.01855394,0.14490468
1.08954477,2.38975212,0.12640406,0.55453351,0.35883563,1.43036088,0.00345847,0.05822599,0.01745284,0.14107564
1.09554777,2.30983931,0.12614064,0.55250777,0.34507265,1.36660502,0.00358205,0.05836232,0.01642573,0.13707839
1.10155078,2.22997294,0.12608598,0.54935174,0.33101870,1.30337529,0.00374968,0.05868958,0.01548990,0.13296686
1.10755378,2.15124352,0.12628260,0.54524367,0.31684520,1.24137648,0.00396977,0.05922350,0.01466204,0.12879969
1.11355678,2.07476538,0.12677725,0.54040090,0.30272545,1.18130560,0.00425108,0.05997965,0.01395788,0.12463889
1.11955978,2.00164880,0.12761921,0.53507031,0.28883060,1.12383752,0.00460256,0.06097250,0.01339198,0.12054833
1.12556278,1.93297144,0.12885832,0.52951779,0.27532568,1.06961084,0.00503317,0.06221440,0.01297746,0.11659228
1.13156578,1.86975009,0.13054290,0.52401713,0.26236579,1.01921469,0.00555164,0.06371442,0.01272575,0.11283385
1.13756878,1.81291356,0.13271761,0.51883880,0.25009269,0.97317644,0.00616622,0.06547728,0.01264642,0.10933347
1.14357179,1.76327763,0.13542125,0.51423922,0.23863174,0.93195077,0.00688440,0.06750230,0.01274702,0.10614738
1.14957479,1.72152290,0.13868478,0.51045086,0.22808944,0.89591045,0.00771258,0.06978251,0.01303288,0.10332632
1.15557779,1.68817621,0.14252941,0.50767367,0.21855162,0.86533882,0.00865574,0.07230396,0.01350703,0.10091428
1.16158079,1.66359652,0.14696505,0.50606814,0.21008236,0.84042442,0.00971709,0.07504524,0.01417011,0.09894749
1.16758379,1.64796547,0.15198915,0.50575031,0.20272363,0.82125777,0.01089775,0.07797745,0.01502025,0.09745361
1.17358679,1.64128337,0.15758585,0.50678880,0.19649578,0.80783046,0.01219637,0.08106433,0.01605307,0.09645126
1.17958979,1.64337057,0.16372569,0.50920403,0.19139876,0.80003673,0.01360890,0.08426295,0.01726164,0.09594976
1.18559280,1.65387435,0.17036576,0.51296949,0.18741406,0.79767734,0.01512834,0.08752462,0.01863654,0.09594927
1.19159580,1.67228130,0.17745035,0.51801506,0.18450741,0.80046585,0.01674452,0.09079627,0.02016587,0.09644122
1.19759880,1.69793459,0.18491211,0.52423203,0.18263190,0.80803720,0.01844411,0.09402202,0.02183540,0.09740905
