energy_ev,total_up,Hg_p_up,Hg_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.22561281,1.90744668,0.66254547,0.18966061,0.27918019,0.00218613,1.04456086,0.00000000
-5.21960980,1.88501832,0.64479750,0.18482159,0.26872315,0.00206053,1.05515648,0.00000000
-5.21360680,1.85716850,0.62603359,0.17950318,0.25772030,0.00193354,1.06156110,0.00000000
-5.20760380,1.82424651,0.60643620,0.17375967,0.24628632,0.00180644,1.06376554,0.00000000
-5.20160080,1.78669568,0.58621281,0.16765050,0.23454055,0.00168041,1.06185553,0.00000000
-5.19559780,1.74504346,0.56558993,0.16123942,0.22260476,0.00155650,1.05600721,0.00000000
-5.18959480,1.69988762,0.54480621,0.15459352,0.21060078,0.00143565,1.04647887,0.00000000
-5.18359180,1.65187921,0.52410486,0.14778200,0.19864810,0.00131866,1.03359927,0.00000000
-5.17758879,1.60170268,0.50372570,0.14087479,0.18686140,0.00120621,1.01775311,0.00000000
-5.17158579,1.55005399,0.48389708,0.13394112,0.17534814,0.00109885,0.99936432,0.00000000
-5.16558279,1.49761782,0.46482789,0.12704790,0.16420632,0.00099703,0.97887798,0.00000000
-5.15957979,1.44504476,0.44670027,0.12025818,0.15352237,0.00090108,0.95674180,0.00000000
-5.15357679,1.39292974,0.42966301,0.11362962,0.14336942,0.00081122,0.93338814,0.00000000
-5.14757379,1.34179290,0.41382630,0.10721319,0.13380588,0.00072759,0.90921745,0.00000000
-5.14157079,1.29206377,0.39925792,0.10105195,0.12487451,0.00065021,0.88458401,0.00000000
-5.13556778,1.24406966,0.38598112,0.09518018,0.11660196,0.00057906,0.85978459,0.00000000
-5.12956478,1.19802896,0.37397436,0.08962287,0.10899890,0.00051402,0.83505072,0.00000000
-5.12356178,1.15404960,0.36317299,0.08439546,0.10206057,0.00045492,0.81054464,0.00000000
-5.11755878,1.11213274,0.35347276,0.07950404,0.09576799,0.00040153,0.78635927,0.00000000
-5.11155578,1.07218150,0.34473506,0.07494583,0.09008953,0.00035358,0.76252187,0.00000000
-5.10555278,1.03401408,0.33679364,0.07071005,0.08498292,0.00031079,0.73900108,0.00000000
-5.09954977,0.99738060,0.32946257,0.06677904,0.08039765,0.00027281,0.71571685,0.00000000
-5.09354677,0.96198268,0.32254496,0.06312964,0.07627748,0.00023932,0.69255252,0.00000000
-5.08754377,0.92749452,0.31584215,0.05973463,0.07256316,0.00020997,0.66936823,0.00000000
-5.08154077,0.89358454,0.30916282,0.05656437,0.06919513,0.00018443,0.64601490,0.00000000
-5.07553777,0.85993625,0.30233179,0.05358837,0.06611614,0.00016237,0.62234787,0.00000000
-5.06953477,0.82626743,0.29519796,0.05077675,0.06327361,0.00014351,0.59823952,0.00000000
-5.06353177,0.79234665,0.28764109,0.04810166,0.06062185,0.00012757,0.57359014,0.00000000
-5.05752876,0.75800642,0.27957729,0.04553840,0.05812383,0.00011432,0.54833658,0.00000000
-5.05152576,0.72315254,0.27096289,0.04306637,0.05575259,0.00010356,0.52245830,0.00000000
-5.04552276,0.68776933,0.26179656,0.04066972,0.05349227,0.00009517,0.49598062,0.00000000
-5.03951976,0.65192083,0.25211990,0.03833778,0.05133866,0.00008903,0.46897528,0.00000000
-5.03351676,0.61574805,0.24201627,0.03606513,0.04929941,0.00008512,0.44155828,0.00000000
-5.02751376,0.57946286,0.23160818,0.03385153,0.04739373,0.00008344,0.41388556,0.00000000
-5.02151076,0.54333888,0.22105332,0.03170152,0.04565180,0.00008405,0.38614660,0.00000000
-5.01550775,0.50770017,0.21053954,0.02962392,0.04411384,0.00008708,0.35855684,0.00000000
-5.00950475,0.47290835,0.20027894,0.02763112,0.04282883,0.00009268,0.33134899,0.00000000
-5.00350175,0.43934884,0.19050135,0.02573833,0.04185304,0.00010107,0.30476419,0.00000000
-4.99749875,0.40741699,0.18144746,0.02396270,0.04124830,0.00011248,0.27904321,0.00000000
-4.99149575,0.37750452,0.17336177,0.02232247,0.04108012,0.00012720,0.25441823,0.00000000
-4.98549275,0.34998699,0.16648562,0.02083612,0.04141564,0.00014552,0.23110567,0.00000000
-4.97948974,0.32521241,0.16105036,0.01952154,0.04232146,0.00016774,0.20930015,0.00000000
-4.97348674,0.30349154,0.15727091,0.01839528,0.04386148,0.00019417,0.18916990,0.00000000
-4.96748374,0.28508980,0.15533976,0.01747191,0.04609452,0.00022508,0.17085366,0.00000000
-4.96148074,0.27022097,0.15542144,0.01676342,0.04907211,0.00026072,0.15445907,0.00000000
-4.95547774,0.25904272,0.15764765,0.01627873,0.05283622,0.00030129,0.14006250,0.00000000
-4.94947474,0.25165370,0.16211301,0.01602331,0.05741707,0.00034690,0.12771007,0.00000000
-4.94347174,0.24809234,0.16887158,0.01599894,0.06283114,0.00039761,0.11741994,0.00000000
-4.93746873,0.24833704,0.17793418,0.01620345,0.06907936,0.00045333,0.10918537,0.00000000
-4.93146573,0.25230782,0.18926657,0.01663072,0.07614565,0.00051389,0.10297855,0.00000000
-4.92546273,0.25986912,0.20278875,0.01727065,0.08399576,0.00057897,0.09875488,0.00000000
-4.91945973,0.27083385,0.21837517,0.01810925,0.09257672,0.00064812,0.09645761,0.00000000
-4.91345673,0.28496859,0.23585629,0.01912892,0.10181668,0.00072072,0.09602242,0.00000000
-4.90745373,0.30199970,0.25502126,0.02030872,0.11162544,0.00079605,0.09738211,0.00000000
-4.90145073,0.32162048,0.27562196,0.02162476,0.12189568,0.00087321,0.10047079,0.00000000
-4.89544772,0.34349908,0.29737824,0.02305075,0.13250474,0.00095119,0.10522792,0.00000000
-4.88944472,0.36728718,0.31998439,0.02455855,0.14331721,0.00102888,0.11160160,0.00000000
-4.88344172,0.39262903,0.34311668,0.02611883,0.15418797,0.00110506,0.11955124,0.00000000
-4.87743872,0.41917080,0.36644174,0.02770180,0.16496591,0.00117849,0.12904946,0.00000000
-4.87143572,0.44656978,0.38962553,0.02927799,0.17549794,0.00124786,0.14008300,0.00000000
-4.86543272,0.47450314,0.41234252,0.03081896,0.18563335,0.00131192,0.15265260,0.00000000
-4.85942971,0.50267584,0.43428487,0.03229810,0.19522812,0.00136942,0.16677178,0.00000000
-4.85342671,0.53082726,0.45517090,0.03369133,0.20414925,0.00141924,0.18246442,0.00000000
-4.84742371,0.55873626,0.47475279,0.03497774,0.21227867,0.00146036,0.19976121,0.00000000
-4.84142071,0.58622426,0.49282293,0.03614012,0.21951670,0.00149194,0.21869487,0.00000000
-4.83541771,0.61315616,0.50921861,0.03716532,0.22578486,0.00151331,0.23929438,0.00000000
-4.82941471,0.63943892,0.52382496,0.03804458,0.23102778,0.00152402,0.26157834,0.00000000
-4.82341171,0.66501790,0.53657576,0.03877354,0.23521433,0.00152386,0.28554770,0.00000000
-4.81740870,0.68987108,0.54745242,0.03935221,0.23833779,0.00151283,0.31117810,0.00000000
-4.81140570,0.71400145,0.55648092,0.03978470,0.24041504,0.00149119,0.33841244,0.00000000
-4.80540270,0.73742817,0.56372718,0.04007889,0.24148502,0.00145942,0.36715375,0.00000000
-4.79939970,0.76017693,0.56929103,0.04024587,0.24160636,0.00141820,0.39725922,0.00000000
-4.79339670,0.78227030,0.57329939,0.04029938,0.24085454,0.00136842,0.42853550,0.00000000
-4.78739370,0.80371882,0.57589885,0.04025519,0.23931862,0.00131110,0.46073598,0.00000000
-4.78139070,0.82451338,0.57724852,0.04013041,0.23709783,0.00124741,0.49356029,0.00000000
-4.77538769,0.84461974,0.57751333,0.03994286,0.23429824,0.00117859,0.52665635,0.00000000
-4.76938469,0.86397562,0.57685832,0.03971056,0.23102961,0.00110595,0.55962520,0.00000000
-4.76338169,0.88249071,0.57544433,0.03945122,0.22740271,0.00103078,0.59202854,0.00000000
-4.75737869,0.90004972,0.57342522,0.03918189,0.22352707,0.00095438,0.62339899,0.00000000
-4.75137569,0.91651852,0.57094669,0.03891873,0.21950944,0.00087797,0.65325267,0.00000000
-4.74537269,0.93175293,0.56814672,0.03867693,0.21545271,0.00080270,0.68110366,0.00000000
-4.73936968,0.94560962,0.56515737,0.03847072,0.21145551,0.00072960,0.70647986,0.00000000
-4.73336668,0.95795843,0.56210761,0.03831347,0.20761218,0.00065960,0.72893936,0.00000000
-4.72736368,0.96869520,0.55912672,0.03821787,0.20401308,0.00059347,0.74808664,0.00000000
-4.72136068,0.97775401,0.55634779,0.03819614,0.20074509,0.00053185,0.76358779,0.00000000
-4.71535768,0.98511805,0.55391073,0.03826025,0.19789198,0.00047523,0.77518381,0.00000000
-4.70935468,0.99082786,0.55196436,0.03842200,0.19553471,0.00042398,0.78270136,0.00000000
-4.70335168,0.99498637,0.55066700,0.03869315,0.19375116,0.00037832,0.78606030,0.00000000
-4.69734867,0.99775999,0.55018530,0.03908531,0.19261555,0.00033835,0.78527753,0.00000000
-4.69134567,0.99937529,0.55069106,0.03960975,0.19219711,0.00030408,0.78046683,0.00000000
-4.68534267,1.00011138,0.55235600,0.04027712,0.19255819,0.00027540,0.77183472,0.00000000
-4.67933967,1.00028798,0.55534461,0.04109690,0.19375187,0.00025215,0.75967243,0.00000000
-4.67333667,1.00024985,0.55980533,0.04207688,0.19581895,0.00023406,0.74434433,0.00000000
-4.66733367,1.00034840,0.56586062,0.04322246,0.19878474,0.00022084,0.72627354,0.00000000
-4.66133067,1.00092130,0.57359642,0.04453597,0.20265566,0.00021216,0.70592523,0.00000000
-4.65532766,1.00227166,0.58305175,0.04601599,0.20741605,0.00020764,0.68378868,0.00000000
-4.64932466,1.00464774,0.59420919,0.04765670,0.21302528,0.00020689,0.66035884,0.00000000
-4.64332166,1.00822471,0.60698701,0.04944747,0.21941557,0.00020952,0.63611842,0.00000000
-4.63731866,1.01308962,0.62123354,0.05137248,0.22649071,0.00021511,0.61152137,0.00000000
-4.63131566,1.01923070,0.63672454,0.05341076,0.23412584,0.00022328,0.58697840,0.00000000
-4.62531266,1.02653171,0.65316387,0.05553628,0.24216853,0.00023364,0.56284542,0.00000000
-4.61930965,1.03477193,0.67018776,0.05771852,0.25044108,0.00024582,0.53941509,0.00000000
-4.61330665,1.04363208,0.68737270,0.05992317,0.25874429,0.00025948,0.51691196,0.00000000
-4.60730365,1.05270574,0.70424685,0.06211318,0.26686239,0.00027430,0.49549110,0.00000000
-4.60130065,1.06151598,0.72030443,0.06424994,0.27456905,0.00029002,0.47524016,0.00000000
-4.59529765,1.06953628,0.73502257,0.06629474,0.28163430,0.00030638,0.45618456,0.00000000
-4.58929465,1.07621456,0.74787989,0.06821020,0.28783199,0.00032319,0.43829523,0.00000000
-4.58329165,1.08099914,0.75837581,0.06996178,0.29294745,0.00034030,0.42149840,0.00000000
-4.57728864,1.08336502,0.76604973,0.07151922,0.29678507,0.00035761,0.40568674,0.00000000
-4.57128564,1.08283927,0.77049907,0.07285779,0.29917530,0.00037506,0.39073117,0.00000000
-4.56528264,1.07902392,0.77139521,0.07395932,0.29998090,0.00039262,0.37649254,0.00000000
-4.55927964,1.07161522,0.76849665,0.07481291,0.29910191,0.00041034,0.36283282,0.00000000
-4.55327664,1.06041830,0.76165857,0.07541535,0.29647935,0.00042827,0.34962489,0.00000000
-4.54727364,1.04535645,0.75083843,0.07577106,0.29209725,0.00044649,0.33676083,0.00000000
-4.54127064,1.02647463,0.73609737,0.07589177,0.28598307,0.00046511,0.32415822,0.00000000
-4.53526763,1.00393719,0.71759733,0.07579571,0.27820640,0.00048426,0.31176433,0.00000000
-4.52926463,0.97802014,0.69559418,0.07550654,0.26887616,0.00050402,0.29955818,0.00000000
-4.52326163,0.94909837,0.67042726,0.07505204,0.25813631,0.00052449,0.28755063,0.00000000
-4.51725863,0.91762890,0.64250594,0.07446251,0.24616043,0.00054574,0.27578253,0.00000000
-4.51125563,0.88413107,0.61229390,0.07376922,0.23314533,0.00056777,0.26432142,0.00000000
-4.50525263,0.84916481,0.58029199,0.07300271,0.21930417,0.00059056,0.25325698,0.00000000
-4.49924962,0.81330831,0.54702057,0.07219124,0.20485925,0.00061402,0.24269565,0.00000000
-4.49324662,0.77713612,0.51300206,0.07135948,0.19003491,0.00063799,0.23275475,0.00000000
-4.48724362,0.74119891,0.47874455,0.07052734,0.17505079,0.00066228,0.22355653,0.00000000
-4.48124062,0.70600556,0.44472718,0.06970920,0.16011576,0.00068659,0.21522235,0.00000000
-4.47523762,0.67200855,0.41138763,0.06891342,0.14542265,0.00071062,0.20786726,0.00000000
-4.46923462,0.63959282,0.37911238,0.06814230,0.13114402,0.00073397,0.20159523,0.00000000
-4.46323162,0.60906855,0.34822960,0.06739230,0.11742905,0.00075624,0.19649508,0.00000000
-4.45722861,0.58066764,0.31900507,0.06665464,0.10440146,0.00077701,0.19263713,0.00000000
-4.45122561,0.55454377,0.29164071,0.06591618,0.09215867,0.00079583,0.19007067,0.00000000
-4.44522261,0.53077556,0.26627565,0.06516050,0.08077184,0.00081230,0.18882212,0.00000000
-4.43921961,0.50937233,0.24298950,0.06436908,0.07028691,0.00082600,0.18889384,0.00000000
-4.43321661,0.49028171,0.22180731,0.06352264,0.06072631,0.00083660,0.19026352,0.00000000
-4.42721361,0.47339868,0.20270586,0.06260231,0.05209138,0.00084381,0.19288403,0.00000000
-4.42121061,0.45857511,0.18562081,0.06159084,0.04436505,0.00084740,0.19668376,0.00000000
-4.41520760,0.44562945,0.17045428,0.06047362,0.03751490,0.00084722,0.20156725,0.00000000
-4.40920460,0.43435603,0.15708241,0.05923939,0.03149626,0.00084321,0.20741626,0.00000000
-4.40320160,0.42453358,0.14536268,0.05788090,0.02625522,0.00083539,0.21409115,0.00000000
-4.39719860,0.41593269,0.13514069,0.05639512,0.02173160,0.00082386,0.22143267,0.00000000
-4.39119560,0.40832232,0.12625610,0.05478338,0.01786152,0.00080881,0.22926419,0.00000000
-4.38519260,0.40147499,0.11854791,0.05305112,0.01457984,0.00079046,0.23739442,0.00000000
-4.37918959,0.39517109,0.11185870,0.05120757,0.01182208,0.00076913,0.24562063,0.00000000
-4.37318659,0.38920227,0.10603811,0.04926517,0.00952611,0.00074517,0.25373243,0.00000000
-4.36718359,0.38337412,0.10094546,0.04723895,0.00763347,0.00071895,0.26151600,0.00000000
-4.36118059,0.37750843,0.09645169,0.04514584,0.00609028,0.00069087,0.26875892,0.00000000
-4.35517759,0.37144511,0.09244073,0.04300394,0.00484799,0.00066136,0.27525527,0.00000000
-4.34917459,0.36504402,0.08881030,0.04083185,0.00386378,0.00063081,0.28081103,0.00000000
-4.34317159,0.35818674,0.08547244,0.03864805,0.00310078,0.00059964,0.28524958,0.00000000
-4.33716858,0.35077838,0.08235368,0.03647046,0.00252817,0.00056822,0.28841703,0.00000000
-4.33116558,0.34274943,0.07939508,0.03431599,0.00212107,0.00053693,0.29018730,0.00000000
-4.32516258,0.33405758,0.07655209,0.03220033,0.00186047,0.00050610,0.29046660,0.00000000
-4.31915958,0.32468937,0.07379437,0.03013783,0.00173302,0.00047607,0.28919714,0.00000000
-4.31315658,0.31466161,0.07110548,0.02814145,0.00173082,0.00044713,0.28636001,0.00000000
-4.30715358,0.30402250,0.06848261,0.02622292,0.00185122,0.00041957,0.28197685,0.00000000
