energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-2.87843922,2.52621730,0.00033399,0.04847099,0.37522844,2.25690065,0.28407257,0.00000000,0.18002444,0.21467372
-2.87243622,2.57198885,0.00033580,0.04922119,0.37703149,2.30456358,0.28610628,0.00000000,0.18030220,0.21640212
-2.86643322,2.60636774,0.00033526,0.04977166,0.37771890,2.34222202,0.28741786,0.00000000,0.17956733,0.21687030
-2.86043022,2.62815902,0.00033237,0.05010270,0.37711381,2.36868886,0.28785375,0.00000000,0.17780275,0.21604152
-2.85442721,2.63645194,0.00032720,0.05019946,0.37507355,2.38302244,0.28729175,0.00000000,0.17501636,0.21390804
-2.84842421,2.63064767,0.00031985,0.05005240,0.37149414,2.38455583,0.28564418,0.00000000,0.17124062,0.21049112
-2.84242121,2.61047620,0.00031048,0.04965748,0.36631341,2.37291668,0.28285973,0.00000000,0.16653115,0.20584009
-2.83641821,2.57600173,0.00029926,0.04901633,0.35951249,2.34803678,0.27892382,0.00000000,0.16096458,0.20003046
-2.83041521,2.52761655,0.00028644,0.04813610,0.35111573,2.31015094,0.27385774,0.00000000,0.15463570,0.19316119
-2.82441221,2.46602375,0.00027224,0.04702928,0.34118907,2.25978553,0.26771632,0.00000000,0.14765403,0.18535133
-2.81840920,2.39220984,0.00025694,0.04571319,0.32983697,2.19773718,0.26058461,0.00000000,0.14013999,0.17673611
-2.81240620,2.30740863,0.00024082,0.04420953,0.31719815,2.12504279,0.25257343,0.00000000,0.13222088,0.16746273
-2.80640320,2.21305805,0.00022414,0.04254370,0.30344020,2.04294248,0.24381432,0.00000000,0.12402685,0.15768600
-2.80040020,2.11075209,0.00020718,0.04074409,0.28875355,1.95283692,0.23445393,0.00000000,0.11568695,0.14756403
-2.79439720,2.00218992,0.00019020,0.03884129,0.27334497,1.85624139,0.22464821,0.00000000,0.10732555,0.13725412
-2.78839420,1.88912446,0.00017344,0.03686735,0.25743082,1.75473820,0.21455672,0.00000000,0.09905917,0.12690905
-2.78239120,1.77331245,0.00015712,0.03485499,0.24123056,1.64992985,0.20433717,0.00000000,0.09099380,0.11667386
-2.77638819,1.65646798,0.00014142,0.03283693,0.22496056,1.54339447,0.19414057,0.00000000,0.08322293,0.10668316
-2.77038519,1.54022116,0.00012653,0.03084519,0.20882853,1.43664547,0.18410710,0.00000000,0.07582612,0.09705912
-2.76438219,1.42608313,0.00011257,0.02891059,0.19302880,1.33109648,0.17436281,0.00000000,0.06886829,0.08791008
-2.75837919,1.31541836,0.00009967,0.02706226,0.17773844,1.22803281,0.16501729,0.00000000,0.06239955,0.07932977
-2.75237619,1.20942468,0.00008792,0.02532731,0.16311449,1.12858993,0.15616229,0.00000000,0.05645563,0.07139717
-2.74637319,1.10912111,0.00007738,0.02373056,0.14929207,1.03373910,0.14787133,0.00000000,0.05105880,0.06417682
-2.74037019,1.01534314,0.00006810,0.02229444,0.13638359,0.94428031,0.14020013,0.00000000,0.04621911,0.05771959
-2.73436718,0.92874471,0.00006014,0.02103884,0.12447877,0.86084166,0.13318777,0.00000000,0.04193594,0.05206372
-2.72836418,0.84980615,0.00005350,0.01998118,0.11364550,0.78388478,0.12685850,0.00000000,0.03819971,0.04723613
-2.72236118,0.77884667,0.00004822,0.01913644,0.10393129,0.71371509,0.12122393,0.00000000,0.03499372,0.04325382
-2.71635818,0.71604034,0.00004433,0.01851717,0.09536525,0.65049587,0.11628541,0.00000000,0.03229581,0.04012521
-2.71035518,0.66143420,0.00004183,0.01813362,0.08796030,0.59426510,0.11203653,0.00000000,0.03008010,0.03785150
-2.70435218,0.61496724,0.00004078,0.01799377,0.08171557,0.54495360,0.10846543,0.00000000,0.02831841,0.03642780
-2.69834917,0.57648919,0.00004121,0.01810331,0.07661876,0.50240383,0.10555692,0.00000000,0.02698157,0.03584402
-2.69234617,0.54577812,0.00004316,0.01846566,0.07264832,0.46638793,0.10329410,0.00000000,0.02604041,0.03608566
-2.68634317,0.52255610,0.00004671,0.01908187,0.06977546,0.43662466,0.10165964,0.00000000,0.02546655,0.03713411
-2.68034017,0.50650253,0.00005194,0.01995049,0.06796567,0.41279436,0.10063645,0.00000000,0.02523286,0.03896697
-2.67433717,0.49726475,0.00005892,0.02106739,0.06718006,0.39455165,0.10020796,0.00000000,0.02531384,0.04155789
-2.66833417,0.49446606,0.00006775,0.02242562,0.06737608,0.38153589,0.10035786,0.00000000,0.02568565,0.04487642
-2.66233117,0.49771119,0.00007854,0.02401515,0.06850810,0.37337908,0.10106948,0.00000000,0.02632605,0.04888765
-2.65632816,0.50658974,0.00009140,0.02582273,0.07052746,0.36971178,0.10232485,0.00000000,0.02721428,0.05355180
-2.65032516,0.52067807,0.00010643,0.02783171,0.07338240,0.37016710,0.10410367,0.00000000,0.02833081,0.05882385
-2.64432216,0.53954011,0.00012373,0.03002199,0.07701772,0.37438333,0.10638213,0.00000000,0.02965713,0.06465325
-2.63831916,0.56272788,0.00014339,0.03237003,0.08137441,0.38200554,0.10913184,0.00000000,0.03117550,0.07098375
-2.63231616,0.58978222,0.00016550,0.03484895,0.08638925,0.39268679,0.11231897,0.00000000,0.03286889,0.07775356
-2.62631316,0.62023419,0.00019010,0.03742878,0.09199449,0.40608918,0.11590363,0.00000000,0.03472084,0.08489561
-2.62031016,0.65360774,0.00021723,0.04007689,0.09811772,0.42188518,0.11983968,0.00000000,0.03671561,0.09233828
-2.61430715,0.68942371,0.00024690,0.04275843,0.10468194,0.43975954,0.12407482,0.00000000,0.03883824,0.10000630
-2.60830415,0.72720541,0.00027910,0.04543702,0.11160597,0.45941181,0.12855126,0.00000000,0.04107489,0.10782207
-2.60230115,0.76648563,0.00031378,0.04807552,0.11880501,0.48055963,0.13320668,0.00000000,0.04341313,0.11570719
-2.59629815,0.80681499,0.00035086,0.05063686,0.12619168,0.50294251,0.13797560,0.00000000,0.04584232,0.12358425
-2.59029515,0.84777102,0.00039026,0.05308494,0.13367716,0.52632607,0.14279102,0.00000000,0.04835401,0.13137878
-2.58429215,0.88896775,0.00043186,0.05538560,0.14117265,0.55050640,0.14758630,0.00000000,0.05094230,0.13902126
-2.57828914,0.93006501,0.00047555,0.05750751,0.14859096,0.57531409,0.15229709,0.00000000,0.05360415,0.14644920
-2.57228614,0.97077689,0.00052120,0.05942304,0.15584819,0.60061764,0.15686330,0.00000000,0.05633954,0.15360894
-2.56628314,1.01087876,0.00056871,0.06110905,0.16286542,0.62632582,0.16123088,0.00000000,0.05915155,0.16045744
-2.56028014,1.05021211,0.00061798,0.06254753,0.16957029,0.65238859,0.16535339,0.00000000,0.06204617,0.16696353
-2.55427714,1.08868693,0.00066897,0.06372605,0.17589845,0.67879633,0.16919330,0.00000000,0.06503205,0.17310889
-2.54827414,1.12628097,0.00072167,0.06463808,0.18179472,0.70557709,0.17272278,0.00000000,0.06811995,0.17888849
-2.54227114,1.16303589,0.00077614,0.06528305,0.18721396,0.73279183,0.17592415,0.00000000,0.07132199,0.18431041
-2.53626813,1.19905012,0.00083254,0.06566624,0.19212160,0.76052766,0.17878982,0.00000000,0.07465085,0.18939520
-2.53026513,1.23446869,0.00089108,0.06579843,0.19649376,0.78888913,0.18132177,0.00000000,0.07811869,0.19417453
-2.52426213,1.26947028,0.00095208,0.06569537,0.20031703,0.81798814,0.18353061,0.00000000,0.08173604,0.19868939
-2.51825913,1.30425211,0.00101600,0.06537707,0.20358781,0.84793262,0.18543430,0.00000000,0.08551068,0.20298769
-2.51225613,1.33901346,0.00108335,0.06486698,0.20631142,0.87881465,0.18705653,0.00000000,0.08944645,0.20712156
-2.50625313,1.37393844,0.00115479,0.06419096,0.20850095,0.91069873,0.18842499,0.00000000,0.09354224,0.21114432
-2.50025013,1.40917930,0.00123106,0.06337635,0.21017585,0.94361070,0.18956949,0.00000000,0.09779109,0.21510728
-2.49424712,1.44484088,0.00131300,0.06245088,0.21136054,0.97752820,0.19052014,0.00000000,0.10217946,0.21905664
-2.48824412,1.48096752,0.00140151,0.06144170,0.21208297,1.01237316,0.19130564,0.00000000,0.10668685,0.22303050
-2.48224112,1.51753304,0.00149755,0.06037442,0.21237330,1.04800710,0.19195186,0.00000000,0.11128568,0.22705622
-2.47623812,1.55443466,0.00160208,0.05927231,0.21226275,1.08422957,0.19248062,0.00000000,0.11594155,0.23114837
-2.47023512,1.59149144,0.00171606,0.05815565,0.21178269,1.12078013,0.19290895,0.00000000,0.12061377,0.23530716
-2.46423212,1.62844747,0.00184038,0.05704121,0.21096406,1.15734406,0.19324870,0.00000000,0.12525638,0.23951774
-2.45822911,1.66497991,0.00197582,0.05594198,0.20983707,1.19356166,0.19350655,0.00000000,0.12981939,0.24375023
-2.45222611,1.70071171,0.00212303,0.05486704,0.20843126,1.22904086,0.19368448,0.00000000,0.13425036,0.24796058
-2.44622311,1.73522835,0.00228244,0.05382168,0.20677577,1.26337281,0.19378049,0.00000000,0.13849617,0.25209224
-2.44022011,1.76809793,0.00245422,0.05280771,0.20489996,1.29614956,0.19378976,0.00000000,0.14250499,0.25607856
-2.43421711,1.79889352,0.00263828,0.05182382,0.20283411,1.32698302,0.19370587,0.00000000,0.14622829,0.25984584
-2.42821411,1.82721666,0.00283414,0.05086626,0.20061023,1.35552437,0.19352223,0.00000000,0.14962281,0.26331679
-2.42221111,1.85272048,0.00304100,0.04992943,0.19826285,1.38148259,0.19323349,0.00000000,0.15265239,0.26641434
-2.41620810,1.87513131,0.00325763,0.04900664,0.19582969,1.40464126,0.19283684,0.00000000,0.15528961,0.26906550
-2.41020510,1.89426726,0.00348240,0.04809084,0.19335213,1.42487240,0.19233314,0.00000000,0.15751708,0.27120510
-2.40420210,1.91005269,0.00371329,0.04717532,0.19087533,1.44214662,0.19172775,0.00000000,0.15932829,0.27277924
-2.39819910,1.92252745,0.00394788,0.04625437,0.18844812,1.45653858,0.19103103,0.00000000,0.16072809,0.27374815
-2.39219610,1.93185026,0.00418343,0.04532380,0.18612231,1.46822760,0.19025846,0.00000000,0.16173256,0.27408839
-2.38619310,1.93829581,0.00441687,0.04438133,0.18395177,1.47749275,0.18943033,0.00000000,0.16236849,0.27379427
-2.38019010,1.94224557,0.00464496,0.04342688,0.18199103,1.48470290,0.18857101,0.00000000,0.16267224,0.27287837
-2.37418709,1.94417260,0.00486429,0.04246266,0.18029355,1.49030182,0.18770797,0.00000000,0.16268825,0.27137118
-2.36818409,1.94462130,0.00507144,0.04149309,0.17890976,1.49478916,0.18687033,0.00000000,0.16246712,0.26931984
-2.36218109,1.94418297,0.00526304,0.04052463,0.17788497,1.49869822,0.18608739,0.00000000,0.16206340,0.26678615
-2.35617809,1.94346880,0.00543596,0.03956546,0.17725722,1.50257179,0.18538695,0.00000000,0.16153327,0.26384398
-2.35017509,1.94308168,0.00558733,0.03862499,0.17705526,1.50693723,0.18479367,0.00000000,0.16093212,0.26057616
-2.34417209,1.94358872,0.00571473,0.03771342,0.17729679,1.51228250,0.18432763,0.00000000,0.16031230,0.25707117
-2.33816908,1.94549612,0.00581629,0.03684119,0.17798710,1.51903433,0.18400309,0.00000000,0.15972105,0.25341979
-2.33216608,1.94922806,0.00589073,0.03601843,0.17911818,1.52754006,0.18382768,0.00000000,0.15919886,0.24971195
-2.32616308,1.95511097,0.00593751,0.03525453,0.18066851,1.53805427,0.18380204,0.00000000,0.15877825,0.24603390
-2.32016008,1.96336444,0.00595686,0.03455765,0.18260344,1.55073110,0.18391999,0.00000000,0.15848315,0.24246600
-2.31415708,1.97409935,0.00594983,0.03393448,0.18487634,1.56562296,0.18416931,0.00000000,0.15832889,0.23908111
-2.30815408,1.98732360,0.00591830,0.03338998,0.18743044,1.58268572,0.18453300,0.00000000,0.15832274,0.23594372
-2.30215108,2.00295530,0.00586497,0.03292740,0.19020126,1.60179044,0.18499116,0.00000000,0.15846515,0.23310981
-2.29614807,2.02084263,0.00579338,0.03254827,0.19311969,1.62274088,0.18552325,0.00000000,0.15875146,0.23062744
-2.29014507,2.04078953,0.00570780,0.03225268,0.19611544,1.64529611,0.18611074,0.00000000,0.15917401,0.22853787
-2.28414207,2.06258536,0.00561324,0.03203957,0.19912077,1.66919673,0.18673990,0.00000000,0.15972459,0.22687718
-2.27813907,2.08603713,0.00551527,0.03190712,0.20207428,1.69419350,0.18740469,0.00000000,0.16039705,0.22567813
-2.27213607,2.11100203,0.00542000,0.03185327,0.20492471,1.72007637,0.18810942,0.00000000,0.16118975,0.22497211
-2.26613307,2.13741823,0.00533394,0.03187620,0.20763425,1.74670247,0.18887119,0.00000000,0.16210796,0.22479100
-2.26013007,2.16533195,0.00526384,0.03197483,0.21018148,1.77402105,0.18972168,0.00000000,0.16316576,0.22516863
-2.25412706,2.19491879,0.00521661,0.03214927,0.21256362,1.80209390,0.19070840,0.00000000,0.16438739,0.22614185
-2.24812406,2.22649768,0.00519912,0.03240119,0.21479787,1.83110967,0.19189509,0.00000000,0.16580802,0.22775098
-2.24212106,2.26053626,0.00521809,0.03273413,0.21692189,1.86139103,0.19336116,0.00000000,0.16747370,0.23003952
-2.23611806,2.29764667,0.00527990,0.03315358,0.21899321,1.89339380,0.19520024,0.00000000,0.16944046,0.23305328
-2.23011506,2.33857155,0.00539042,0.03366701,0.22108767,1.92769770,0.19751772,0.00000000,0.17177267,0.23683871
-2.22411206,2.38416033,0.00555489,0.03428371,0.22329679,1.96498868,0.20042735,0.00000000,0.17454057,0.24144076
-2.21810905,2.43533669,0.00577768,0.03501444,0.22572426,2.00603338,0.20404696,0.00000000,0.17781714,0.24690023
-2.21210605,2.49305813,0.00606217,0.03587103,0.22848160,2.05164659,0.20849358,0.00000000,0.18167437,0.25325086
-2.20610305,2.55826972,0.00641057,0.03686575,0.23168324,2.10265301,0.21387793,0.00000000,0.18617925,0.26051636
-2.20010005,2.63185373,0.00682377,0.03801066,0.23544118,2.15984495,0.22029867,0.00000000,0.19138943,0.26870757
-2.19409705,2.71457775,0.00730123,0.03931691,0.23985938,2.22393791,0.22783661,0.00000000,0.19734909,0.27781997
-2.18809405,2.80704369,0.00784082,0.04079397,0.24502838,2.29552609,0.23654919,0.00000000,0.20408490,0.28783167
-2.18209105,2.90964035,0.00843879,0.04244895,0.25102009,2.37504008,0.24646543,0.00000000,0.21160259,0.29870211
-2.17608804,3.02250197,0.00908970,0.04428591,0.25788332,2.46270879,0.25758172,0.00000000,0.21988417,0.31037161
-2.17008504,3.14547504,0.00978646,0.04630535,0.26563995,2.55852784,0.26985863,0.00000000,0.22888597,0.32276168
-2.16408204,3.27809561,0.01052035,0.04850386,0.27428231,2.66223598,0.28321895,0.00000000,0.23853776,0.33577623
-2.15807904,3.41957820,0.01128114,0.05087382,0.28377159,2.77330130,0.29754724,0.00000000,0.24874292,0.34930362
-2.15207604,3.56881788,0.01205731,0.05340345,0.29403764,2.89091812,0.31269083,0.00000000,0.25937975,0.36321942
-2.14607304,3.72440549,0.01283622,0.05607696,0.30498008,3.01401526,0.32846239,0.00000000,0.27030397,0.37738972
-2.14007004,3.88465614,0.01360445,0.05887493,0.31647080,3.14127581,0.34464406,0.00000000,0.28135215,0.39167484
-2.13406703,4.04765009,0.01434811,0.06177482,0.32835770,3.27116790,0.36099300,0.00000000,0.29234621,0.40593326
-2.12806403,4.21128452,0.01505319,0.06475174,0.34046960,3.40198550,0.37724808,0.00000000,0.30309857,0.42002553
-2.12206103,4.37333442,0.01570604,0.06777922,0.35262212,3.53189781,0.39313765,0.00000000,0.31341789,0.43381793
-2.11605803,4.53151989,0.01629369,0.07083012,0.36462431,3.65900531,0.40838790,0.00000000,0.32311508,0.44718575
-2.11005503,4.68357740,0.01680434,0.07387751,0.37628566,3.78140016,0.42273150,0.00000000,0.33200940,0.46001602
-2.10405203,4.82733177,0.01722769,0.07689557,0.38742329,3.89722851,0.43591631,0.00000000,0.33993421,0.47220952
-2.09804902,4.96076588,0.01755531,0.07986033,0.39786899,4.00475199,0.44771344,0.00000000,0.34674234,0.48368211
-2.09204602,5.08208520,0.01778091,0.08275038,0.40747570,4.10240579,0.45792465,0.00000000,0.35231071,0.49436520
-2.08604302,5.18977432,0.01790057,0.08554729,0.41612319,4.18885087,0.46638856,0.00000000,0.35654397,0.50420558
-2.08004002,5.28264314,0.01791287,0.08823592,0.42372277,4.26301798,0.47298542,0.00000000,0.35937711,0.51316451
-2.07403702,5.35986080,0.01781896,0.09080449,0.43022060,4.32414164,0.47764025,0.00000000,0.36077695,0.52121627
-2.06803402,5.42097607,0.01762246,0.09324441,0.43559961,4.37178276,0.48032429,0.00000000,0.36074230,0.52834638
-2.06203102,5.46592356,0.01732936,0.09554995,0.43987991,4.40583889,0.48105461,0.00000000,0.35930307,0.53454942
-2.05602801,5.49501556,0.01694779,0.09771773,0.44311757,4.42654187,0.47989197,0.00000000,0.35651819,0.53982697
-2.05002501,5.50892033,0.01648771,0.09974604,0.44540198,4.43444307,0.47693715,0.00000000,0.35247258,0.54418545
-2.04402201,5.50862784,0.01596057,0.10163414,0.44685177,4.43038702,0.47232581,0.00000000,0.34727335,0.54763431
-2.03801901,5.49540476,0.01537888,0.10338144,0.44760956,4.41547471,0.46622230,0.00000000,0.34104537,0.55018455
-2.03201601,5.47074076,0.01475580,0.10498679,0.44783573,4.39101812,0.45881267,0.00000000,0.33392649,0.55184769
-2.02601301,5.43628857,0.01410470,0.10644778,0.44770154,4.35848821,0.45029714,0.00000000,0.32606265,0.55263523
-2.02001001,5.39380037,0.01343871,0.10776021,0.44738187,4.31945828,0.44088263,0.00000000,0.31760301,0.55255864
-2.01400700,5.34506302,0.01277035,0.10891765,0.44704787,4.27554529,0.43077536,0.00000000,0.30869542,0.55162983
-2.00800400,5.29183484,0.01211116,0.10991127,0.44685991,4.22835128,0.42017413,0.00000000,0.29948238,0.54986212
-2.00200100,5.23578615,0.01147138,0.11072982,0.44696105,4.17940724,0.40926435,0.00000000,0.29009752,0.54727146
-1.99599800,5.17844581,0.01085976,0.11135980,0.44747134,4.13012134,0.39821309,0.00000000,0.28066283,0.54387802
-1.98999500,5.12115537,0.01028336,0.11178588,0.44848309,4.08173352,0.38716527,0.00000000,0.27128668,0.53970777
-1.98399200,5.06503228,0.00974747,0.11199144,0.45005741,4.03527775,0.37624115,0.00000000,0.26206251,0.53479423
-1.97798899,5.01094312,0.00925560,0.11195924,0.45222194,3.99155307,0.36553494,0.00000000,0.25306830,0.52917994
-1.97198599,4.95948728,0.00880951,0.11167223,0.45497003,3.95110434,0.35511476,0.00000000,0.24436674,0.52291779
-1.96598299,4.91099124,0.00840931,0.11111437,0.45826113,3.91421291,0.34502347,0.00000000,0.23600589,0.51607198
-1.95997999,4.86551319,0.00805366,0.11027145,0.46202256,3.88089717,0.33528065,0.00000000,0.22802042,0.50871855
-1.95397699,4.82285723,0.00773991,0.10913194,0.46615233,3.85092278,0.32588518,0.00000000,0.22043306,0.50094540
-1.94797399,4.78259618,0.00746437,0.10768764,0.47052303,3.82382167,0.31681844,0.00000000,0.21325637,0.49285185
-1.94197099,4.74410185,0.00722251,0.10593434,0.47498647,3.79891895,0.30804785,0.00000000,0.20649456,0.48454754
-1.93596798,4.70658118,0.00700926,0.10387226,0.47937898,3.77536646,0.29953059,0.00000000,0.20014529,0.47615085
-1.92996498,4.66911676,0.00681922,0.10150635,0.48352707,3.75218151,0.29121729,0.00000000,0.19420136,0.46778674
-1.92396198,4.63071003,0.00664690,0.09884643,0.48725324,3.72828929,0.28305549,0.00000000,0.18865221,0.45958416
-1.91795898,4.59032547,0.00648694,0.09590712,0.49038182,3.70256726,0.27499290,0.00000000,0.18348518,0.45167299
-1.91195598,4.54693415,0.00633428,0.09270771,0.49274450,3.67389006,0.26698008,0.00000000,0.17868645,0.44418068
-1.90595298,4.49955524,0.00618435,0.08927172,0.49418558,3.64117312,0.25897284,0.00000000,0.17424171,0.43722862
-1.89994997,4.44729392,0.00603314,0.08562648,0.49456653,3.60341368,0.25093393,0.00000000,0.17013656,0.43092846
-1.89394697,4.38937481,0.00587735,0.08180251,0.49377005,3.55972782,0.24283436,0.00000000,0.16635664,0.42537846
-1.88794397,4.32516987,0.00571437,0.07783286,0.49170333,3.50938251,0.23465411,0.00000000,0.16288750,0.42065996
-1.88194097,4.25422024,0.00554236,0.07375239,0.48830053,3.45182158,0.22638248,0.00000000,0.15971444,0.41683436
-1.87593797,4.17625164,0.00536022,0.06959704,0.48352453,3.38668524,0.21801791,0.00000000,0.15682211,0.41394043
-1.86993497,4.09118330,0.00516753,0.06540306,0.47736774,3.31382268,0.20956759,0.00000000,0.15419420,0.41199244
-1.86393197,3.99913067,0.00496453,0.06120630,0.46985236,3.23329770,0.20104675,0.00000000,0.15181312,0.41097908
-1.85792896,3.90040219,0.00475200,0.05704159,0.46102970,3.14538755,0.19247772,0.00000000,0.14965979,0.41086333
-1.85192596,3.79549089,0.00453121,0.05294209,0.45097899,3.05057535,0.18388897,0.00000000,0.14771362,0.41158332
-1.84592296,3.68506151,0.00430378,0.04893880,0.43980550,2.94953682,0.17531405,0.00000000,0.14595263,0.41305438
-1.83991996,3.56993388,0.00407163,0.04506013,0.42763818,2.84312195,0.16679048,0.00000000,0.14435386,0.41517207
-1.83391696,3.45106351,0.00383681,0.04133160,0.41462683,2.73233246,0.15835884,0.00000000,0.14289390,0.41781629
-1.82791396,3.32952023,0.00360148,0.03777554,0.40093890,2.61829624,0.15006180,0.00000000,0.14154973,0.42085627
-1.82191096,3.20646557,0.00336777,0.03441105,0.38675600,2.50223933,0.14194334,0.00000000,0.14029965,0.42415628
-1.81590795,3.08312963,0.00313774,0.03125386,0.37227015,2.38545680,0.13404807,0.00000000,0.13912438,0.42758178
-1.80990495,2.96078788,0.00291329,0.02831644,0.35767994,2.26928307,0.12642073,0.00000000,0.13800821,0.43100585
-1.80390195,2.84073861,0.00269612,0.02560806,0.34318659,2.15506277,0.11910569,0.00000000,0.13694006,0.43431544
-1.79789895,2.72428095,0.00248772,0.02313497,0.32898999,2.04412267,0.11214670,0.00000000,0.13591458,0.43741720
-1.79189595,2.61269407,0.00228933,0.02090062,0.31528490,1.93774539,0.10558666,0.00000000,0.13493294,0.44024264
-1.78589295,2.50721744,0.00210192,0.01890584,0.30225718,1.83714539,0.09946743,0.00000000,0.13400348,0.44275214
-1.77988994,2.40903243,0.00192623,0.01714915,0.29008042,1.74344767,0.09382980,0.00000000,0.13314199,0.44493773
-1.77388694,2.31924517,0.00176274,0.01562701,0.27891275,1.65766941,0.08871337,0.00000000,0.13237166,0.44682441
-1.76788394,2.23887093,0.00161174,0.01433403,0.26889413,1.58070492,0.08415653,0.00000000,0.13172268,0.44846989
-1.76188094,2.16881986,0.00147330,0.01326327,0.26014409,1.51331384,0.08019642,0.00000000,0.13123149,0.44996267
-1.75587794,2.10988456,0.00134733,0.01240640,0.25275998,1.45611283,0.07686884,0.00000000,0.13093960,0.45141866
-1.74987494,2.06272931,0.00123363,0.01175394,0.24681586,1.40957062,0.07420815,0.00000000,0.13089221,0.45297632
-1.74387194,2.02788136,0.00113184,0.01129540,0.24236198,1.37400634,0.07224714,0.00000000,0.13113654,0.45479073
-1.73786893,2.00572432,0.00104157,0.01101947,0.23942491,1.34959107,0.07101687,0.00000000,0.13171999,0.45702666
-1.73186593,1.99649395,0.00096231,0.01091409,0.23800831,1.33635222,0.07054637,0.00000000,0.13268826,0.45985118
-1.72586293,2.00027631,0.00089355,0.01096661,0.23809430,1.33418055,0.07086237,0.00000000,0.13408344,0.46342602
-1.71985993,2.01700836,0.00083471,0.01116387,0.23964535,1.34283944,0.07198890,0.00000000,0.13594225,0.46790009
-1.71385693,2.04648102,0.00078520,0.01149230,0.24260670,1.36197584,0.07394686,0.00000000,0.13829442,0.47340255
-1.70785393,2.08834436,0.00074444,0.01193801,0.24690898,1.39113260,0.07675345,0.00000000,0.14116134,0.48003655
-1.70185093,2.14211477,0.00071179,0.01248690,0.25247115,1.42976147,0.08042158,0.00000000,0.14455499,0.48787415
-1.69584792,2.20718364,0.00068662,0.01312474,0.25920346,1.47723620,0.08495914,0.00000000,0.14847721,0.49695237
-1.68984492,2.28282716,0.00066830,0.01383732,0.26701031,1.53286530,0.09036821,0.00000000,0.15291929,0.50727060
-1.68384192,2.36821661,0.00065617,0.01461055,0.27579283,1.59590383,0.09664421,0.00000000,0.15786191,0.51878937
-1.67783892,2.46242875,0.00064958,0.01543062,0.28545110,1.66556373,0.10377495,0.00000000,0.16327533,0.53143048
-1.67183592,2.56445582,0.00064784,0.01628410,0.29588590,1.74102251,0.11173970,0.00000000,0.16911990,0.54507842
-1.66583292,2.67321478,0.00065026,0.01715814,0.30699980,1.82142987,0.12050822,0.00000000,0.17534679,0.55958288
-1.65982991,2.78755549,0.00065616,0.01804056,0.31869768,1.90591234,0.13003980,0.00000000,0.18189882,0.57476234
-1.65382691,2.90626794,0.00066485,0.01892003,0.33088657,1.99357603,0.14028248,0.00000000,0.18871147,0.59040836
-1.64782391,3.02808855,0.00067562,0.01978612,0.34347492,2.08350774,0.15117227,0.00000000,0.19571398,0.60629068
-1.64182091,3.15170593,0.00068781,0.02062946,0.35637140,2.17477497,0.16263274,0.00000000,0.20283045,0.62216267
-1.63581791,3.27576663,0.00070075,0.02144178,0.36948331,2.26642536,0.17457471,0.00000000,0.20998095,0.63776720
-1.62981491,3.39888147,0.00071382,0.02221594,0.38271476,2.35748636,0.18689637,0.00000000,0.21708274,0.65284271
-1.62381191,3.51963333,0.00072642,0.02294596,0.39596488,2.44696590,0.19948376,0.00000000,0.22405136,0.66712940
-1.61780890,3.63658708,0.00073800,0.02362701,0.40912628,2.53385476,0.21221161,0.00000000,0.23080182,0.68037541
-1.61180590,3.74830243,0.00074808,0.02425534,0.42208373,2.61713149,0.22494479,0.00000000,0.23724983,0.69234308
-1.60580290,3.85335028,0.00075624,0.02482823,0.43471362,2.69577041,0.23754002,0.00000000,0.24331303,0.70281494
-1.59979990,3.95033302,0.00076213,0.02534389,0.44688405,2.76875314,0.24984826,0.00000000,0.24891229,0.71159970
-1.59379690,4.03790883,0.00076547,0.02580141,0.45845572,2.83508382,0.26171738,0.00000000,0.25397313,0.71853793
-1.58779390,4.11481992,0.00076606,0.02620061,0.46928388,2.89380803,0.27299534,0.00000000,0.25842721,0.72350748
-1.58179090,4.17992408,0.00076381,0.02654200,0.47922100,2.94403492,0.28353358,0.00000000,0.26221381,0.72642846
-1.57578789,4.23222870,0.00075868,0.02682668,0.48812048,2.98496209,0.29319072,0.00000000,0.26528152,0.72726769
-1.56978489,4.27092605,0.00075074,0.02705630,0.49584098,3.01590204,0.30183633,0.00000000,0.26758979,0.72604254
-1.56378189,4.29542844,0.00074013,0.02723304,0.50225135,3.03630932,0.30935466,0.00000000,0.26911052,0.72282389
-1.55777889,4.30540131,0.00072708,0.02735959,0.50723593,3.04580685,0.31564824,0.00000000,0.26982959,0.71773807
-1.55177589,4.30079275,0.00071188,0.02743920,0.51069993,3.04421007,0.32064120,0.00000000,0.26974817,0.71096771
-1.54577289,4.28185729,0.00069493,0.02747571,0.51257462,3.03154745,0.32428208,0.00000000,0.26888378,0.70275117
-1.53976988,4.24917250,0.00067665,0.02747362,0.51282208,3.00807595,0.32654611,0.00000000,0.26727115,0.69338060
-1.53376688,4.20364653,0.00065758,0.02743817,0.51143918,2.97429017,0.32743687,0.00000000,0.26496251,0.68319835
-1.52776388,4.14651555,0.00063828,0.02737541,0.50846056,2.93092416,0.32698705,0.00000000,0.26202760,0.67259172
-1.52176088,4.07933013,0.00061939,0.02729225,0.50396046,2.87894525,0.32525842,0.00000000,0.25855302,0.66198620
-1.51575788,4.00393004,0.00060158,0.02719649,0.49805307,2.81953928,0.32234099,0.00000000,0.25464115,0.65183694
