energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
0.14107054,2.87012402,0.08759446,0.63318626,0.33133103,0.91279923,1.28668541,0.50166043,0.00000000
0.14707354,2.70900568,0.08383875,0.58848343,0.32701538,0.85536205,1.20662819,0.47749741,0.00000000
0.15307654,2.54472348,0.07973019,0.54426303,0.32086555,0.79733449,1.12603852,0.45240979,0.00000000
0.15907954,2.37902380,0.07533287,0.50097191,0.31298752,0.73932934,1.04573008,0.42666926,0.00000000
0.16508254,2.21362480,0.07071429,0.45901528,0.30352297,0.68194674,0.96647401,0.40055688,0.00000000
0.17108554,2.05018597,0.06594342,0.41875328,0.29264562,0.62576109,0.88898731,0.37435710,0.00000000
0.17708854,1.89028110,0.06108875,0.38049909,0.28055667,0.57130951,0.81392352,0.34835208,0.00000000
0.18309155,1.73537499,0.05621655,0.34451862,0.26747943,0.51908225,0.74186564,0.32281626,0.00000000
0.18909455,1.58680428,0.05138920,0.31103139,0.25365338,0.46951524,0.67332129,0.29801157,0.00000000
0.19509755,1.44576260,0.04666385,0.28021256,0.23932789,0.42298474,0.60872008,0.27418299,0.00000000
0.20110055,1.31328979,0.04209129,0.25219561,0.22475576,0.37980422,0.54841283,0.25155490,0.00000000
0.20710355,1.19026520,0.03771515,0.22707563,0.21018687,0.34022318,0.49267263,0.23032800,0.00000000
0.21310655,1.07740451,0.03357138,0.20491275,0.19586212,0.30442776,0.44169729,0.21067681,0.00000000
0.21910955,0.97525969,0.02968806,0.18573569,0.18200778,0.27254288,0.39561298,0.19274787,0.00000000
0.22511256,0.88422160,0.02608545,0.16954499,0.16883053,0.24463547,0.35447869,0.17665848,0.00000000
0.23111556,0.80452456,0.02277632,0.15631588,0.15651321,0.22071856,0.31829130,0.16249588,0.00000000
0.23711856,0.73625251,0.01976643,0.14600068,0.14521134,0.20075583,0.28699091,0.15031697,0.00000000
0.24312156,0.67934601,0.01705528,0.13853053,0.13505058,0.18466632,0.26046620,0.14014836,0.00000000
0.24912456,0.63360997,0.01463684,0.13381656,0.12612504,0.17232900,0.23855970,0.13198680,0.00000000
0.25512756,0.59872147,0.01250047,0.13175044,0.11849645,0.16358712,0.22107278,0.12579985,0.00000000
0.26113057,0.57423778,0.01063180,0.13220446,0.11219417,0.15825207,0.20777022,0.12152686,0.00000000
0.26713357,0.55960429,0.00901361,0.13503116,0.10721603,0.15610676,0.19838450,0.11908021,0.00000000
0.27313657,0.55416258,0.00762672,0.14006285,0.10352988,0.15690857,0.19261970,0.11834680,0.00000000
0.27913957,0.55715869,0.00645073,0.14711097,0.10107576,0.16039186,0.19015512,0.11918987,0.00000000
0.28514257,0.56775206,0.00546474,0.15596578,0.09976875,0.16627032,0.19064879,0.12145103,0.00000000
0.29114557,0.58502513,0.00464799,0.16639629,0.09950228,0.17423914,0.19374093,0.12495281,0.00000000
0.29714857,0.60799441,0.00398034,0.17815094,0.10015193,0.18397743,0.19905763,0.12950142,0.00000000
0.30315158,0.63562285,0.00344270,0.19095887,0.10157954,0.19515083,0.20621473,0.13489005,0.00000000
0.30915458,0.66683415,0.00301739,0.20453228,0.10363773,0.20741470,0.21482214,0.14090244,0.00000000
0.31515758,0.70052895,0.00268834,0.21856960,0.10617459,0.22041786,0.22448866,0.14731702,0.00000000
0.32116058,0.73560291,0.00244134,0.23275974,0.10903848,0.23380713,0.23482733,0.15391119,0.00000000
0.32716358,0.77096663,0.00226412,0.24678737,0.11208293,0.24723249,0.24546130,0.16046606,0.00000000
0.33316658,0.80556699,0.00214645,0.26033889,0.11517152,0.26035297,0.25603016,0.16677122,0.00000000
0.33916958,0.83840943,0.00208023,0.27310923,0.11818251,0.27284312,0.26619654,0.17262964,0.00000000
0.34517259,0.86858059,0.00205943,0.28480902,0.12101339,0.28439983,0.27565293,0.17786246,0.00000000
0.35117559,0.89527047,0.00208021,0.29517192,0.12358485,0.29474925,0.28412832,0.18231344,0.00000000
0.35717859,0.91779336,0.00214087,0.30396186,0.12584448,0.30365368,0.29139457,0.18585306,0.00000000
0.36318159,0.93560657,0.00224183,0.31097971,0.12776976,0.31091786,0.29727212,0.18838199,0.00000000
0.36918459,0.94832625,0.00238571,0.31606931,0.12937044,0.31639467,0.30163481,0.18983381,0.00000000
0.37518759,0.95573938,0.00257722,0.31912226,0.13069010,0.31998964,0.30441360,0.19017685,0.00000000
0.38119060,0.95781139,0.00282320,0.32008145,0.13180697,0.32166425,0.30559886,0.18941504,0.00000000
0.38719360,0.95468891,0.00313260,0.31894308,0.13283377,0.32143767,0.30524115,0.18758782,0.00000000
0.39319660,0.94669721,0.00351638,0.31575691,0.13391671,0.31938684,0.30345041,0.18476887,0.00000000
0.39919960,0.93433250,0.00398745,0.31062492,0.13523348,0.31564481,0.30039329,0.18106398,0.00000000
0.40520260,0.91824890,0.00456054,0.30369817,0.13699036,0.31039734,0.29628896,0.17660784,0.00000000
0.41120560,0.89924067,0.00525201,0.29517219,0.13941837,0.30387787,0.29140318,0.17156007,0.00000000
0.41720860,0.87822000,0.00607967,0.28528083,0.14276860,0.29636092,0.28604092,0.16610047,0.00000000
0.42321161,0.85619119,0.00706240,0.27428910,0.14730665,0.28815429,0.28053778,0.16042382,0.00000000
0.42921461,0.83422184,0.00821985,0.26248496,0.15330630,0.27959011,0.27525021,0.15473416,0.00000000
0.43521761,0.81341204,0.00957192,0.25017064,0.16104257,0.27101519,0.27054507,0.14923900,0.00000000
0.44122061,0.79486236,0.01113826,0.23765365,0.17078411,0.26278100,0.26678867,0.14414339,0.00000000
0.44722361,0.77964163,0.01293764,0.22523783,0.18278519,0.25523347,0.26433553,0.13964415,0.00000000
0.45322661,0.76875531,0.01498726,0.21321480,0.19727727,0.24870296,0.26351738,0.13592446,0.00000000
0.45922961,0.76311536,0.01730198,0.20185599,0.21446054,0.24349489,0.26463236,0.13314872,0.00000000
0.46523262,0.76351236,0.01989354,0.19140551,0.23449531,0.23988092,0.26793512,0.13145808,0.00000000
0.47123562,0.77059058,0.02276969,0.18207411,0.25749381,0.23809132,0.27362764,0.13096655,0.00000000
0.47723862,0.78482661,0.02593342,0.17403424,0.28351234,0.23830843,0.28185141,0.13175777,0.00000000
0.48324162,0.80651218,0.02938211,0.16741643,0.31254423,0.24066150,0.29268094,0.13388260,0.00000000
0.48924462,0.83574149,0.03310687,0.16230692,0.34451386,0.24522299,0.30611891,0.13735752,0.00000000
0.49524762,0.87240357,0.03709188,0.15874670,0.37927199,0.25200649,0.32209314,0.14216387,0.00000000
0.50125063,0.91617998,0.04131396,0.15673169,0.41659274,0.26096612,0.34045555,0.14824795,0.00000000
0.50725363,0.96654786,0.04574229,0.15621433,0.45617252,0.27199765,0.36098315,0.15552199,0.00000000
0.51325663,1.02278868,0.05033836,0.15710615,0.49763109,0.28494107,0.38338120,0.16386598,0.00000000
0.51925963,1.08400246,0.05505617,0.15928151,0.54051498,0.29958480,0.40728855,0.17313042,0.00000000
0.52526263,1.14912743,0.05984271,0.16258214,0.58430347,0.31567119,0.43228509,0.18313975,0.00000000
0.53126563,1.21696461,0.06463871,0.16682255,0.62841699,0.33290330,0.45790122,0.19369661,0.00000000
0.53726863,1.28620701,0.06937968,0.17179602,0.67222797,0.35095283,0.48362916,0.20458671,0.00000000
0.54327164,1.35547259,0.07399723,0.17728101,0.71507403,0.36946878,0.50893578,0.21558428,0.00000000
0.54927464,1.42334018,0.07842057,0.18304789,0.75627303,0.38808684,0.53327671,0.22645784,0.00000000
0.55527764,1.48838732,0.08257828,0.18886569,0.79513969,0.40643907,0.55611116,0.23697629,0.00000000
0.56128064,1.54922876,0.08640019,0.19450874,0.83100321,0.42416359,0.57691720,0.24691499,0.00000000
0.56728364,1.60455454,0.08981930,0.19976305,0.86322535,0.44091405,0.59520668,0.25606171,0.00000000
0.57328664,1.65316607,0.09277376,0.20443207,0.89121823,0.45636850,0.61053957,0.26422228,0.00000000
0.57928964,1.69400914,0.09520872,0.20834182,0.91446114,0.47023741,0.62253690,0.27122560,0.00000000
0.58529265,1.72620252,0.09707809,0.21134519,0.93251587,0.48227055,0.63089205,0.27692803,0.00000000
0.59129565,1.74906107,0.09834604,0.21332524,0.94503968,0.49226258,0.63537966,0.28121680,0.00000000
0.59729865,1.76211260,0.09898819,0.21419738,0.95179550,0.50005711,0.63586212,0.28401251,0.00000000
0.60330165,1.76510775,0.09899250,0.21391055,0.95265889,0.50554921,0.63229301,0.28527045,0.00000000
0.60930465,1.75802268,0.09835972,0.21244711,0.94762140,0.50868631,0.62471773,0.28498088,0.00000000
0.61530765,1.74105459,0.09710353,0.20982182,0.93679030,0.50946751,0.61327100,0.28316813,0.00000000
0.62131066,1.71461030,0.09525014,0.20607967,0.92038458,0.50794149,0.59817157,0.27988875,0.00000000
0.62731366,1.67928875,0.09283757,0.20129290,0.89872743,0.50420311,0.57971426,0.27522867,0.00000000
0.63331666,1.63585800,0.08991459,0.19555736,0.87223562,0.49838898,0.55825976,0.26929964,0.00000000
0.63931966,1.58522821,0.08653925,0.18898818,0.84140616,0.49067218,0.53422274,0.26223500,0.00000000
0.64532266,1.52842150,0.08277724,0.18171531,0.80680094,0.48125643,0.50805851,0.25418521,0.00000000
0.65132566,1.46654027,0.07869999,0.17387876,0.76902986,0.47037003,0.48024920,0.24531300,0.00000000
0.65732866,1.40073504,0.07438274,0.16562398,0.72873334,0.45825959,0.45128964,0.23578867,0.00000000
0.66333167,1.33217326,0.06990245,0.15709751,0.68656478,0.44518401,0.42167377,0.22578551,0.00000000
0.66933467,1.26200998,0.06533589,0.14844291,0.64317367,0.43140872,0.39188187,0.21547559,0.00000000
0.67533767,1.19136130,0.06075773,0.13979731,0.59918997,0.41720027,0.36236915,0.20502598,0.00000000
0.68134067,1.12128132,0.05623882,0.13128844,0.55521029,0.40282140,0.33355596,0.19459550,0.00000000
0.68734367,1.05274299,0.05184471,0.12303233,0.51178618,0.38852658,0.30581986,0.18433211,0.00000000
0.69334667,0.98662293,0.04763437,0.11513164,0.46941487,0.37455801,0.27948964,0.17437084,0.00000000
0.69934967,0.92369042,0.04365922,0.10767456,0.42853253,0.36114195,0.25484139,0.16483236,0.00000000
0.70535268,0.86460019,0.03996240,0.10073426,0.38951016,0.34848549,0.23209645,0.15582203,0.00000000
0.71135568,0.80988880,0.03657833,0.09436889,0.35265189,0.33677357,0.21142114,0.14742945,0.00000000
0.71735868,0.75997414,0.03353253,0.08862188,0.31819561,0.32616621,0.19292811,0.13972854,0.00000000
0.72336168,0.71515769,0.03084168,0.08352269,0.28631556,0.31679614,0.17667903,0.13277785,0.00000000
0.72936468,0.67562902,0.02851389,0.07908766,0.25712670,0.30876654,0.16268844,0.12662128,0.00000000
0.73536768,0.64147226,0.02654919,0.07532124,0.23069034,0.30214932,0.15092838,0.12128909,0.00000000
0.74137069,0.61267408,0.02494011,0.07221717,0.20702082,0.29698372,0.14133375,0.11679915,0.00000000
0.74737369,0.58913304,0.02367248,0.06975983,0.18609281,0.29327558,0.13380805,0.11315850,0.00000000
0.75337669,0.57067015,0.02272629,0.06792569,0.16784892,0.29099731,0.12822939,0.11036509,0.00000000
0.75937969,0.55704034,0.02207658,0.06668470,0.15220735,0.29008879,0.12445662,0.10840990,0.00000000
0.76538269,0.54794503,0.02169454,0.06600182,0.13906926,0.29045922,0.12233544,0.10727929,0.00000000
0.77138569,0.54304552,0.02154849,0.06583848,0.12832568,0.29199016,0.12170441,0.10695762,0.00000000
0.77738869,0.54197724,0.02160497,0.06615417,0.11986383,0.29453967,0.12240084,0.10743029,0.00000000
0.78339170,0.54436463,0.02182986,0.06690792,0.11357253,0.29794768,0.12426642,0.10868682,0.00000000
0.78939470,0.54983658,0.02218944,0.06805986,0.10934685,0.30204231,0.12715254,0.11072437,0.00000000
0.79539770,0.55804198,0.02265144,0.06957275,0.10709165,0.30664727,0.13092532,0.11355112,0.00000000
0.80140070,0.56866515,0.02318610,0.07141336,0.10672418,0.31158977,0.13547012,0.11718988,0.00000000
0.80740370,0.58144051,0.02376711,0.07355383,0.10817553,0.31670891,0.14069564,0.12168132,0.00000000
0.81340670,0.59616613,0.02437252,0.07597281,0.11139111,0.32186407,0.14653725,0.12708698,0.00000000
0.81940970,0.61271530,0.02498550,0.07865638,0.11632998,0.32694291,0.15295967,0.13349167,0.00000000
0.82541271,0.63104580,0.02559497,0.08159867,0.12296329,0.33186859,0.15995873,0.14100509,0.00000000
0.83141571,0.65120589,0.02619618,0.08480225,0.13127174,0.33660582,0.16756215,0.14976247,0.00000000
0.83741871,0.67333682,0.02679092,0.08827796,0.14124224,0.34116530,0.17582916,0.15992401,0.00000000
0.84342171,0.69767114,0.02738772,0.09204456,0.15286394,0.34560629,0.18484901,0.17167291,0.00000000
0.84942471,0.72452663,0.02800167,0.09612777,0.16612376,0.35003703,0.19473809,0.18521186,0.00000000
0.85542771,0.75429566,0.02865413,0.10055909,0.18100159,0.35461287,0.20563588,0.20075799,0.00000000
0.86143072,0.78743004,0.02937208,0.10537410,0.19746550,0.35953198,0.21769956,0.21853611,0.00000000
0.86743372,0.82442161,0.03018734,0.11061055,0.21546708,0.36502877,0.23109747,0.23877038,0.00000000
0.87343672,0.86577909,0.03113543,0.11630618,0.23493716,0.37136512,0.24600151,0.26167460,0.00000000
0.87943972,0.91200178,0.03225434,0.12249632,0.25578232,0.37881975,0.26257867,0.28744126,0.00000000
0.88544272,0.96355117,0.03358296,0.12921154,0.27788207,0.38767595,0.28098198,0.31622978,0.00000000
0.89144572,1.02082124,0.03515954,0.13647516,0.30108727,0.39820831,0.30134112,0.34815426,0.00000000
0.89744872,1.08410889,0.03701986,0.14430106,0.32521961,0.41066883,0.32375304,0.38327130,0.00000000
0.90345173,1.15358548,0.03919550,0.15269155,0.35007237,0.42527299,0.34827295,0.42156840,0.00000000
0.90945473,1.22927105,0.04171200,0.16163565,0.37541248,0.44218639,0.37490610,0.46295363,0.00000000
0.91545773,1.31101211,0.04458723,0.17110766,0.40098376,0.46151254,0.40360069,0.50724699,0.00000000
0.92146073,1.39846449,0.04782981,0.18106619,0.42651125,0.48328233,0.43424227,0.55417422,0.00000000
0.92746373,1.49108213,0.05143780,0.19145359,0.45170643,0.50744579,0.46665000,0.60336354,0.00000000
0.93346673,1.58811265,0.05539772,0.20219588,0.47627319,0.53386640,0.50057504,0.65434578,0.00000000
0.93946973,1.68860041,0.05968388,0.21320321,0.49991411,0.56231858,0.53570133,0.70655817,0.00000000
0.94547274,1.79139737,0.06425815,0.22437067,0.52233699,0.59248827,0.57164881,0.75935217,0.00000000
0.95147574,1.89518177,0.06907021,0.23557964,0.54326112,0.62397712,0.60797930,0.81200510,0.00000000
0.95747874,1.99848452,0.07405823,0.24669958,0.56242329,0.65630991,0.64420479,0.86373571,0.00000000
0.96348174,2.09972247,0.07915010,0.25759011,0.57958307,0.68894531,0.67979819,0.91372307,0.00000000
0.96948474,2.19723796,0.08426507,0.26810354,0.59452739,0.72128962,0.71420613,0.96112838,0.00000000
0.97548774,2.28934320,0.08931587,0.27808769,0.60707416,0.75271305,0.74686354,1.00511899,0.00000000
0.98149075,2.37436820,0.09421119,0.28738895,0.61707497,0.78256805,0.77720947,1.04489362,0.00000000
0.98749375,2.45071046,0.09885842,0.29585553,0.62441686,0.81020900,0.80470375,1.07970796,0.00000000
0.99349675,2.51688476,0.10316662,0.30334093,0.62902317,0.83501261,0.82884366,1.10889950,0.00000000
0.99949975,2.57157098,0.10704956,0.30970739,0.63085361,0.85639822,0.84918027,1.13191050,0.00000000
1.00550275,2.61365816,0.11042870,0.31482944,0.62990370,0.87384719,0.86533354,1.14830814,0.00000000
1.01150575,2.64228315,0.11323597,0.31859724,0.62620368,0.88692065,0.87700571,1.15780087,0.00000000
1.01750875,2.65686190,0.11541633,0.32091988,0.61981700,0.89527487,0.88399237,1.16025021,0.00000000
1.02351176,2.65711241,0.11692985,0.32172823,0.61083865,0.89867368,0.88619066,1.15567731,0.00000000
1.02951476,2.64306806,0.11775329,0.32097753,0.59939328,0.89699734,0.88360432,1.14426407,0.00000000
1.03551776,2.61508074,0.11788113,0.31864942,0.58563322,0.89024753,0.87634522,1.12634856,0.00000000
1.04152076,2.57381358,0.11732591,0.31475340,0.56973651,0.87854837,0.86463131,1.10241496,0.00000000
1.04752376,2.52022345,0.11611790,0.30932756,0.55190484,0.86214325,0.84878099,1.07307842,0.00000000
1.05352676,2.45553388,0.11430421,0.30243868,0.53236141,0.84138780,0.82920414,1.03906542,0.00000000
1.05952976,2.38119935,0.11194715,0.29418146,0.51134873,0.81673926,0.80639007,1.00119055,0.00000000
1.06553277,2.29886248,0.10912214,0.28467703,0.48912613,0.78874264,0.78089283,0.96033055,0.00000000
1.07153577,2.21030558,0.10591508,0.27407062,0.46596718,0.75801435,0.75331456,0.91739681,0.00000000
1.07753877,2.11739858,0.10241945,0.26252858,0.44215669,0.72522398,0.72428741,0.87330738,0.00000000
1.08354177,2.02204528,0.09873309,0.25023476,0.41798755,0.69107483,0.69445472,0.82895962,0.00000000
1.08954477,1.92612980,0.09495496,0.23738632,0.39375714,0.65628412,0.66445225,0.78520447,0.00000000
1.09554777,1.83146529,0.09118192,0.22418919,0.36976359,0.62156335,0.63489014,0.74282331,0.00000000
1.10155078,1.73974656,0.08750564,0.21085328,0.34630175,0.58759975,0.60633608,0.70250820,0.00000000
1.10755378,1.65250821,0.08400983,0.19758757,0.32365900,0.55503919,0.57930052,0.66484599,0.00000000
1.11355678,1.57108942,0.08076784,0.18459529,0.30211110,0.52447107,0.55422420,0.63030679,0.00000000
1.11955978,1.49660641,0.07784069,0.17206925,0.28191799,0.49641566,0.53146837,0.59923695,0.00000000
1.12556278,1.42993304,0.07527571,0.16018762,0.26331983,0.47131396,0.51130801,0.57185650,0.00000000
1.13156578,1.37168988,0.07310559,0.14911006,0.24653321,0.44952034,0.49392816,0.54826102,0.00000000
1.13756878,1.32224150,0.07134811,0.13897451,0.23174784,0.43129792,0.47942320,0.52842736,0.00000000
1.14357179,1.28170168,0.07000635,0.12989449,0.21912353,0.41681661,0.46779916,0.51222304,0.00000000
1.14957479,1.24994589,0.06906945,0.12195722,0.20878776,0.40615363,0.45897859,0.49941850,0.00000000
1.15557779,1.22663009,0.06851376,0.11522236,0.20083379,0.39929638,0.45280793,0.48970173,0.00000000
1.16158079,1.21121490,0.06830447,0.10972148,0.19531929,0.39614740,0.44906680,0.48269462,0.00000000
1.16758379,1.20299409,0.06839750,0.10545829,0.19226568,0.39653103,0.44747885,0.47797026,0.00000000
1.17358679,1.20112621,0.06874160,0.10240945,0.19165803,0.40020172,0.44772382,0.47507068,0.00000000
1.17958979,1.20466818,0.06928063,0.10052615,0.19344573,0.40685357,0.44945024,0.47352439,0.00000000
1.18559280,1.21260993,0.06995590,0.09973617,0.19754377,0.41613089,0.45228834,0.47286309,0.00000000
1.19159580,1.22390896,0.07070844,0.09994656,0.20383474,0.42763961,0.45586292,0.47263731,0.00000000
1.19759880,1.23752395,0.07148120,0.10104677,0.21217169,0.44095919,0.45980559,0.47243033,0.00000000
1.20360180,1.25244670,0.07222106,0.10291217,0.22238160,0.45565498,0.46376631,0.47187038,0.00000000
1.20960480,1.26773162,0.07288061,0.10540787,0.23426964,0.47129061,0.46742365,0.47064058,0.00000000
1.21560780,1.28252226,0.07341965,0.10839286,0.24762425,0.48744028,0.47049393,0.46848686,0.00000000
1.22161081,1.29607436,0.07380637,0.11172416,0.26222272,0.50370070,0.47273868,0.46522348,0.00000000
1.22761381,1.30777509,0.07401816,0.11526111,0.27783748,0.51970237,0.47397064,0.46073638,0.00000000
1.23361681,1.31715807,0.07404208,0.11886945,0.29424266,0.53511987,0.47405795,0.45498437,0.00000000
1.23961981,1.32391393,0.07387498,0.12242527,0.31122099,0.54968094,0.47292669,0.44799824,0.00000000
1.24562281,1.32789635,0.07352320,0.12581856,0.32857054,0.56317392,0.47056166,0.43987805,0.00000000
1.25162581,1.32912327,0.07300198,0.12895632,0.34611120,0.57545333,0.46700543,0.43078869,0.00000000
1.25762881,1.32777332,0.07233451,0.13176508,0.36369050,0.58644336,0.46235574,0.42095404,0.00000000
1.26363182,1.32417750,0.07155076,0.13419265,0.38118834,0.59613884,0.45676140,0.41064982,0.00000000
1.26963482,1.31880618,0.07068598,0.13620923,0.39852055,0.60460377,0.45041663,0.40019544,0.00000000
1.27563782,1.31225161,0.06977909,0.13780751,0.41564068,0.61196723,0.44355412,0.38994510,0.00000000
1.28164082,1.30520644,0.06887087,0.13900202,0.43253996,0.61841670,0.43643693,0.38027826,0.00000000
1.28764382,1.29843843,0.06800218,0.13982754,0.44924522,0.62418891,0.42934943,0.37158974,0.00000000
1.29364682,1.29276229,0.06721202,0.14033670,0.46581472,0.62955864,0.42258746,0.36427962,0.00000000
1.29964982,1.28900918,0.06653585,0.14059685,0.48233185,0.63482567,0.41644803,0.35874321,0.00000000
1.30565283,1.28799475,0.06600387,0.14068623,0.49889696,0.64030045,0.41121877,0.35536105,0.00000000
1.31165583,1.29048686,0.06563958,0.14068973,0.51561769,0.64628908,0.40716753,0.35448935,0.00000000
1.31765883,1.29717394,0.06545861,0.14069430,0.53259803,0.65307828,0.40453230,0.35645085,0.00000000
1.32366183,1.30863514,0.06546782,0.14078426,0.54992685,0.66092079,0.40351196,0.36152623,0.00000000
1.32966483,1.32531339,0.06566480,0.14103674,0.56766640,0.67002223,0.40425804,0.36994643,0.00000000
1.33566783,1.34749260,0.06603764,0.14151737,0.58584150,0.68052963,0.40686788,0.38188567,0.00000000
1.34167084,1.37527975,0.06656525,0.14227653,0.60443002,0.69252252,0.41137943,0.39745569,0.00000000
1.34767384,1.40859295,0.06721798,0.14334631,0.62335539,0.70600679,0.41776798,0.41670099,0.00000000
1.35367684,1.44715598,0.06795856,0.14473825,0.64248159,0.72091169,0.42594495,0.43959546,0.00000000
1.35967984,1.49049971,0.06874349,0.14644208,0.66161115,0.73709017,0.43575886,0.46604032,0.00000000
1.36568284,1.53797057,0.06952462,0.14842549,0.68048639,0.75432239,0.44699851,0.49586356,0.00000000
1.37168584,1.58874589,0.07025099,0.15063490,0.69879406,0.77232244,0.45939839,0.52882095,0.00000000
1.37768884,1.64185552,0.07087075,0.15299729,0.71617326,0.79074773,0.47264596,0.56459851,0.00000000
1.38369185,1.69620916,0.07133316,0.15542293,0.73222645,0.80921074,0.48639079,0.60281670,0.00000000
1.38969485,1.75062811,0.07159059,0.15780894,0.74653293,0.82729242,0.50025510,0.64303596,0.00000000
1.39569785,1.80388053,0.07160029,0.16004342,0.75866445,0.84455679,0.51384534,0.68476382,0.00000000
1.40170085,1.85471844,0.07132604,0.16201010,0.76820187,0.86056584,0.52676439,0.72746318,0.00000000
1.40770385,1.90191530,0.07073953,0.16359314,0.77475235,0.87489426,0.53862384,0.77056181,0.00000000
1.41370685,1.94430247,0.06982129,0.16468198,0.77796601,0.88714316,0.54905595,0.81346271,0.00000000
1.41970985,1.98080328,0.06856143,0.16517586,0.77755130,0.89695246,0.55772472,0.85555519,0.00000000
1.42571286,2.01046323,0.06695982,0.16498803,0.77328828,0.90401126,0.56433577,0.89622627,0.00000000
1.43171586,2.03247545,0.06502600,0.16404917,0.76503911,0.90806604,0.56864451,0.93487231,0.00000000
1.43771886,2.04620042,0.06277867,0.16231017,0.75275530,0.90892630,0.57046242,0.97091045,0.00000000
1.44372186,2.05117952,0.06024485,0.15974395,0.73648133,0.90646778,0.56966123,1.00378965,0.00000000
1.44972486,2.04714210,0.05745879,0.15634634,0.71635447,0.90063318,0.56617490,1.03300105,0.00000000
1.45572786,2.03400622,0.05446062,0.15213605,0.69260104,0.89143059,0.55999938,1.05808750,0.00000000
1.46173087,2.01187339,0.05129488,0.14715370,0.66552910,0.87892993,0.55119031,1.07865190,0.00000000
1.46773387,1.98101798,0.04800897,0.14146003,0.63551821,0.86325780,0.53985892,1.09436443,0.00000000
1.47373687,1.94187199,0.04465160,0.13513338,0.60300678,0.84459100,0.52616627,1.10496830,0.00000000
1.47973987,1.89500642,0.04127132,0.12826672,0.56847766,0.82314934,0.51031630,1.11028409,0.00000000
1.48574287,1.84111001,0.03791511,0.12096417,0.53244268,0.79918786,0.49254802,1.11021258,0.00000000
1.49174587,1.78096658,0.03462724,0.11333747,0.49542701,0.77298918,0.47312725,1.10473605,0.00000000
1.49774887,1.71543203,0.03144823,0.10550229,0.45795396,0.74485598,0.45233822,1.09391804,0.00000000
1.50375188,1.64541175,0.02841412,0.09757486,0.42053087,0.71510404,0.43047548,1.07790156,0.00000000
1.50975488,1.57183947,0.02555589,0.08966881,0.38363681,0.68405601,0.40783638,1.05690597,0.00000000
1.51575788,1.49565796,0.02289919,0.08189250,0.34771232,0.65203591,0.38471432,1.03122239,0.00000000
1.52176088,1.41780213,0.02046424,0.07434686,0.31315162,0.61936453,0.36139307,1.00120783,0.00000000
1.52776388,1.33918486,0.01826588,0.06712387,0.28029746,0.58635561,0.33814211,0.96727827,0.00000000
1.53376688,1.26068539,0.01631386,0.06030564,0.24943855,0.55331282,0.31521320,0.92990055,0.00000000
1.53976988,1.18314057,0.01461319,0.05396408,0.22080948,0.52052729,0.29283806,0.88958357,0.00000000
1.54577289,1.10733844,0.01316458,0.04816116,0.19459294,0.48827580,0.27122707,0.84686867,0.00000000
1.55177589,1.03401408,0.01196501,0.04294971,0.17092389,0.45681924,0.25056900,0.80231965,0.00000000
1.55777889,0.96384732,0.01100819,0.03837458,0.14989525,0.42640147,0.23103151,0.75651244,0.00000000
1.56378189,0.89746191,0.01028515,0.03447411,0.13156472,0.39724832,0.21276220,0.71002485,0.00000000
1.56978489,0.83542579,0.00978475,0.03128178,0.11596226,0.36956674,0.19589024,0.66342643,0.00000000
1.57578789,0.77825212,0.00949412,0.02882796,0.10309776,0.34354396,0.18052819,0.61726891,0.00000000
1.58179090,0.72640067,0.00939911,0.02714150,0.09296839,0.31934679,0.16677393,0.57207717,0.00000000
1.58779390,0.68027925,0.00948468,0.02625120,0.08556541,0.29712085,0.15471251,0.52834123,0.00000000
1.59379690,0.64024501,0.00973518,0.02618695,0.08087984,0.27698995,0.14441785,0.48650918,0.00000000
1.59979990,0.60660519,0.01013465,0.02698046,0.07890687,0.25905542,0.13595399,0.44698132,0.00000000
1.60580290,0.57961734,0.01066704,0.02866552,0.07964875,0.24339563,0.12937605,0.41010552,0.00000000
1.61180590,0.55948860,0.01131638,0.03127771,0.08311591,0.23006555,0.12473051,0.37617388,0.00000000
1.61780890,0.54637417,0.01206696,0.03485352,0.08932640,0.21909637,0.12205509,0.34542058,0.00000000
1.62381191,0.54037471,0.01290341,0.03942898,0.09830343,0.21049536,0.12137792,0.31802098,0.00000000
1.62981491,0.54153269,0.01381083,0.04503757,0.11007135,0.20424568,0.12271617,0.29409172,0.00000000
1.63581791,0.54982787,0.01477487,0.05170782,0.12465002,0.20030640,0.12607417,0.27369187,0.00000000
1.64182091,0.56517173,0.01578174,0.05946036,0.14204791,0.19861252,0.13144095,0.25682472,0.00000000
1.64782391,0.58740148,0.01681832,0.06830470,0.16225428,0.19907512,0.13878757,0.24344040,0.00000000
1.65382691,0.61627345,0.01787208,0.07823590,0.18523072,0.20158158,0.14806404,0.23343884,0.00000000
1.65982991,0.65145678,0.01893118,0.08923124,0.21090261,0.20599587,0.15919631,0.22667324,0.00000000
1.66583292,0.69252737,0.01998434,0.10124703,0.23915083,0.21215902,0.17208333,0.22295377,0.00000000
1.67183592,0.73896311,0.02102087,0.11421591,0.26980443,0.21988977,0.18659440,0.22205153,0.00000000
1.67783892,0.79014064,0.02203060,0.12804464,0.30263456,0.22898547,0.20256726,0.22370272,0.00000000
1.68384192,0.84533454,0.02300377,0.14261283,0.33735024,0.23922339,0.21980677,0.22761303,0.00000000
