energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-3.09454727,2.51847403,0.04464533,0.39216405,0.70901136,0.54872790,1.14391299,0.20772157,1.17857060,0.00000000
-3.08854427,2.53661321,0.04590975,0.38436896,0.74533926,0.55957282,1.13488223,0.20454929,1.21250631,0.00000000
-3.08254127,2.56728686,0.04804683,0.37875208,0.78077227,0.57407199,1.12971739,0.20271979,1.24971453,0.00000000
-3.07653827,2.61068750,0.05114198,0.37536469,0.81475511,0.59237342,1.12837936,0.20231799,1.28988902,0.00000000
-3.07053527,2.66685949,0.05527111,0.37422500,0.84674466,0.61459526,1.13076659,0.20341292,1.33268480,0.00000000
-3.06453227,2.73573080,0.06049824,0.37532395,0.87622778,0.64083148,1.13673428,0.20605886,1.37773836,0.00000000
-3.05852926,2.81714192,0.06687303,0.37863053,0.90273823,0.67115680,1.14611262,0.21029607,1.42468682,0.00000000
-3.05252626,2.91086946,0.07442815,0.38409657,0.92587223,0.70563040,1.15872282,0.21615106,1.47318464,0.00000000
-3.04652326,3.01664257,0.08317658,0.39166031,0.94530169,0.74429785,1.17439000,0.22363614,1.52291711,0.00000000
-3.04052026,3.13415087,0.09310910,0.40124881,0.96078487,0.78719096,1.19295221,0.23274834,1.57360961,0.00000000
-3.03451726,3.26304335,0.10419182,0.41277902,0.97217371,0.83432538,1.21426502,0.24346769,1.62503220,0.00000000
-3.02851426,3.40291835,0.11636423,0.42615741,0.97941784,0.88569587,1.23820180,0.25575501,1.67699946,0.00000000
-3.02251126,3.55330563,0.12953763,0.44127853,0.98256505,0.94126956,1.26464970,0.26954931,1.72936557,0.00000000
-3.01650825,3.71364214,0.14359435,0.45802255,0.98175823,1.00097739,1.29350203,0.28476516,1.78201522,0.00000000
-3.01050525,3.88324358,0.15838772,0.47625210,0.97722924,1.06470442,1.32464771,0.30129018,1.83485117,0.00000000
-3.00450225,4.06127459,0.17374303,0.49580894,0.96928986,1.13227955,1.35795873,0.31898302,1.88777936,0.00000000
-2.99849925,4.24672024,0.18945953,0.51651071,0.95832058,1.20346541,1.39327696,0.33767200,1.94069301,0.00000000
-2.99249625,4.43836192,0.20531355,0.53814826,0.94475770,1.27794929,1.43040107,0.35715481,1.99345679,0.00000000
-2.98649325,4.63476030,0.22106270,0.56048386,0.92907950,1.35533588,1.46907513,0.37719935,2.04589268,0.00000000
-2.98049025,4.83424796,0.23645105,0.58325079,0.91179214,1.43514252,1.50897952,0.39754587,2.09776856,0.00000000
-2.97448724,5.03493341,0.25121530,0.60615432,0.89341601,1.51679770,1.54972529,0.41791058,2.14879080,0.00000000
-2.96848424,5.23471787,0.26509153,0.62887445,0.87447297,1.59964327,1.59085245,0.43799059,2.19860164,0.00000000
-2.96248124,5.43132531,0.27782253,0.65107040,0.85547522,1.68294060,1.63183268,0.45747014,2.24678191,0.00000000
-2.95647824,5.62234521,0.28916525,0.67238665,0.83691598,1.76588095,1.67207643,0.47602789,2.29285930,0.00000000
-2.95047524,5.80528708,0.29889808,0.69246061,0.81926216,1.84759980,1.71094437,0.49334512,2.33632204,0.00000000
-2.94447224,5.97764457,0.30682780,0.71093144,0.80294939,1.92719475,1.74776263,0.50911435,2.37663737,0.00000000
-2.93846923,6.13696669,0.31279562,0.72744973,0.78837889,2.00374657,1.78184123,0.52304818,2.41327392,0.00000000
-2.93246623,6.28093283,0.31668230,0.74168762,0.77591644,2.07634242,1.81249478,0.53488783,2.44572681,0.00000000
-2.92646323,6.40742822,0.31841189,0.75334892,0.76589272,2.14410042,1.83906446,0.54441112,2.47354410,0.00000000
-2.92046023,6.51461599,0.31795406,0.76217869,0.75860493,2.20619456,1.86094021,0.55143940,2.49635294,0.00000000
-2.91445723,6.60100247,0.31532482,0.76797185,0.75431905,2.26187876,1.87758200,0.55584320,2.51388384,0.00000000
-2.90845423,6.66549217,0.31058560,0.77058040,0.75327237,2.31050897,1.88853925,0.55754631,2.52599165,0.00000000
-2.90245123,6.70742973,0.30384087,0.76991888,0.75567573,2.35156251,1.89346723,0.55652809,2.53267168,0.00000000
-2.89644822,6.72662664,0.29523420,0.76596781,0.76171523,2.38465339,1.89214001,0.55282389,2.53406991,0.00000000
-2.89044522,6.72337096,0.28494314,0.75877481,0.77155292,2.40954314,1.88445902,0.54652366,2.53048646,0.00000000
-2.88444222,6.69841969,0.27317313,0.74845357,0.78532629,2.42614660,1.87045709,0.53776867,2.52237181,0.00000000
-2.87843922,6.65297369,0.26015061,0.73518042,0.80314638,2.43453216,1.85029771,0.52674661,2.51031571,0.00000000
-2.87243622,6.58863618,0.24611586,0.71918888,0.82509462,2.43491672,1.82426960,0.51368524,2.49502898,0.00000000
-2.86643322,6.50735664,0.23131566,0.70076223,0.85121819,2.42765530,1.79277694,0.49884490,2.47731905,0.00000000
-2.86043022,6.41136239,0.21599626,0.68022456,0.88152439,2.41322601,1.75632563,0.48251016,2.45806009,0.00000000
-2.85442721,6.30308093,0.20039677,0.65793068,0.91597399,2.39221082,1.71550637,0.46498102,2.43815911,0.00000000
-2.84842421,6.18505622,0.18474337,0.63425519,0.95447421,2.36527323,1.67097516,0.44656396,2.41851947,0.00000000
-2.84242121,6.05986258,0.16924439,0.60958140,0.99687135,2.33313362,1.62343225,0.42756321,2.40000346,0.00000000
-2.83641821,5.93001973,0.15408641,0.58429029,1.04294386,2.29654357,1.57360031,0.40827256,2.38339566,0.00000000
-2.83041521,5.79791257,0.13943152,0.55875026,1.09239607,2.25626020,1.52220273,0.38896804,2.36936865,0.00000000
-2.82441221,5.66571880,0.12541564,0.53330780,1.14485318,2.21302156,1.46994303,0.36990161,2.35845269,0.00000000
-2.81840920,5.53534741,0.11214791,0.50827962,1.19985785,2.16752439,1.41748605,0.35129618,2.35101068,0.00000000
-2.81240620,5.40839022,0.09971103,0.48394645,1.25686898,2.12040483,1.36544167,0.33334191,2.34721960,0.00000000
-2.80640320,5.28608838,0.08816250,0.46054871,1.31526288,2.07222316,1.31435174,0.31619403,2.34705926,0.00000000
-2.80040020,5.16931488,0.07753647,0.43828421,1.37433726,2.02345300,1.26468047,0.29997212,2.35030892,0.00000000
-2.79439720,5.05857352,0.06784622,0.41730781,1.43331829,1.97447530,1.21680873,0.28476068,2.35655209,0.00000000
-2.78839420,4.95401413,0.05908689,0.39773311,1.49137078,1.92557739,1.17103226,0.27061109,2.36518933,0.00000000
-2.78239120,4.85546308,0.05123851,0.37963586,1.54761156,1.87695681,1.12756385,0.25754464,2.37545877,0.00000000
-2.77638819,4.76246759,0.04426907,0.36305902,1.60112597,1.82872979,1.08653915,0.24555657,2.38646345,0.00000000
-2.77038519,4.67435172,0.03813750,0.34801901,1.65098705,1.78094356,1.04802589,0.23462076,2.39720475,0.00000000
-2.76438219,4.59028138,0.03279647,0.33451300,1.69627727,1.73359204,1.01203583,0.22469501,2.40662035,0.00000000
-2.75837919,4.50933549,0.02819498,0.32252657,1.73611190,1.68663385,0.97853896,0.21572649,2.41362556,0.00000000
-2.75237619,4.43057998,0.02428059,0.31204168,1.76966355,1.64001168,0.94747914,0.20765724,2.41715619,0.00000000
-2.74637319,4.35314123,0.02100131,0.30304423,1.79618696,1.59367201,0.91879038,0.20042942,2.41621142,0.00000000
-2.74037019,4.27627547,0.01830711,0.29553092,1.81504299,1.54758408,0.89241300,0.19399012,2.40989479,0.00000000
-2.73436718,4.19943108,0.01615107,0.28951516,1.82572098,1.50175713,0.86830877,0.18829548,2.39745175,0.00000000
-2.72836418,4.12230043,0.01449014,0.28503143,1.82785823,1.45625489,0.84647422,0.18331399,2.37830203,0.00000000
-2.72236118,4.04485901,0.01328561,0.28213812,1.82125592,1.41120659,0.82695151,0.17902883,2.35206558,0.00000000
-2.71635818,3.96738949,0.01250317,0.28091841,1.80589026,1.36681386,0.80983606,0.17543913,2.31858076,0.00000000
-2.71035518,3.89048937,0.01211281,0.28147923,1.78191848,1.32335297,0.79528063,0.17256018,2.27791400,0.00000000
-2.70435218,3.81506160,0.01208842,0.28394817,1.74967883,1.28117237,0.78349535,0.17042241,2.23036046,0.00000000
-2.69834917,3.74228795,0.01240719,0.28846852,1.70968468,1.24068544,0.77474373,0.16906944,2.17643549,0.00000000
-2.69234617,3.67358629,0.01304890,0.29519245,1.66261238,1.20235876,0.76933453,0.16855501,2.11685720,0.00000000
-2.68634317,3.61055317,0.01399507,0.30427275,1.60928346,1.16669636,0.76760987,0.16893924,2.05252099,0.00000000
-2.68034017,3.55489426,0.01522810,0.31585328,1.55064162,1.13422077,0.76992985,0.17028401,1.98446685,0.00000000
-2.67433717,3.50834548,0.01673032,0.33005870,1.48772542,1.10545160,0.77665446,0.17264808,1.91384107,0.00000000
-2.66833417,3.47258856,0.01848316,0.34698382,1.42163768,1.08088280,0.78812339,0.17608185,1.84185394,0.00000000
-2.66233117,3.44916481,0.02046632,0.36668316,1.35351289,1.06095969,0.80463477,0.18062222,1.76973527,0.00000000
-2.65632816,3.43939124,0.02265711,0.38916110,1.28448395,1.04605691,0.82642365,0.18628767,1.69868983,0.00000000
-2.65032516,3.44428318,0.02502990,0.41436341,1.21564953,1.03645845,0.85364134,0.19307396,1.62985450,0.00000000
-2.64432216,3.46448735,0.02755581,0.44217024,1.14804348,1.03234083,0.88633668,0.20095054,1.56425910,0.00000000
-2.63831916,3.50022877,0.03020254,0.47239146,1.08260745,1.03376052,0.92444004,0.20985794,1.50279254,0.00000000
-2.63231616,3.55127464,0.03293452,0.50476438,1.02016770,1.04064617,0.96775115,0.21970638,1.44617576,0.00000000
-2.62631316,3.61691742,0.03571323,0.53895424,0.96141700,1.05279649,1.01593135,0.23037559,1.39494231,0.00000000
-2.62031016,3.69597835,0.03849781,0.57455764,0.90690217,1.06988394,1.06850095,0.24171603,1.34942754,0.00000000
-2.61430715,3.78683204,0.04124591,0.61110900,0.85701741,1.09146446,1.12484200,0.25355142,1.30976643,0.00000000
-2.60830415,3.88745156,0.04391472,0.64808975,0.81200364,1.11699288,1.18420677,0.26568264,1.27589996,0.00000000
-2.60230115,3.99547247,0.04646221,0.68494026,0.77195337,1.14584366,1.24573165,0.27789274,1.24758955,0.00000000
-2.59629815,4.10827346,0.04884851,0.72107396,0.73682076,1.17733621,1.30845640,0.28995301,1.22443854,0.00000000
-2.59029515,4.22307028,0.05103740,0.75589330,0.70643613,1.21076360,1.37134790,0.30162981,1.20591951,0.00000000
-2.58429215,4.33701911,0.05299781,0.78880686,0.68052391,1.24542377,1.43332792,0.31269190,1.19140612,0.00000000
-2.57828914,4.44732483,0.05470531,0.81924705,0.65872337,1.28065161,1.49330368,0.32291798,1.18020756,0.00000000
-2.57228614,4.55134951,0.05614353,0.84668766,0.64061079,1.31585050,1.55020015,0.33210412,1.17160422,0.00000000
-2.56628314,4.64671618,0.05730541,0.87066058,0.62572220,1.35052189,1.60299289,0.34007068,1.16488268,0.00000000
-2.56028014,4.73140326,0.05819428,0.89077089,0.61357579,1.38429128,1.65074007,0.34666858,1.15936849,0.00000000
-2.55427714,4.80382516,0.05882469,0.90670982,0.60369281,1.41692927,1.69261226,0.35178447,1.15445526,0.00000000
-2.54827414,4.86289530,0.05922289,0.91826504,0.59561643,1.44836635,1.72791894,0.35534464,1.14962889,0.00000000
-2.54227114,4.90806855,0.05942705,0.92532758,0.58892782,1.47870052,1.75613041,0.35731750,1.14448587,0.00000000
-2.53626813,4.93936073,0.05948707,0.92789546,0.58325887,1.50819689,1.77689418,0.35771451,1.13874512,0.00000000
-2.53026513,4.95734430,0.05946408,0.92607357,0.57830139,1.53727886,1.79004517,0.35658945,1.13225293,0.00000000
-2.52426213,4.96311997,0.05942953,0.92006990,0.57381252,1.56651089,1.79560919,0.35403621,1.12498112,0.00000000
-2.51825913,4.95826535,0.05946389,0.91018836,0.56961643,1.59657320,1.79379949,0.35018502,1.11701868,0.00000000
-2.51225613,4.94476285,0.05965510,0.89681835,0.56560252,1.62822918,1.78500667,0.34519744,1.10855752,0.00000000
-2.50625313,4.92490979,0.06009664,0.88042174,0.56172040,1.66228659,1.76978223,0.33926026,1.09987331,0.00000000
-2.50025013,4.90121481,0.06088533,0.86151755,0.55797221,1.69955419,1.74881661,0.33257855,1.09130242,0.00000000
-2.49424712,4.87628527,0.06211894,0.84066533,0.55440273,1.74079562,1.72291277,0.32536832,1.08321637,0.00000000
-2.48824412,4.85271069,0.06389359,0.81844762,0.55108802,1.78668247,1.69295644,0.31784894,1.07599502,0.00000000
-2.48224112,4.83294767,0.06630113,0.79545249,0.54812323,1.83774902,1.65988456,0.31023572,1.07000008,0.00000000
-2.47623812,4.81921172,0.06942642,0.77225673,0.54561034,1.89435067,1.62465326,0.30273304,1.06555015,0.00000000
-2.47023512,4.81338101,0.07334470,0.74941041,0.54364634,1.95662848,1.58820692,0.29552815,1.06289871,0.00000000
-2.46423212,4.81691672,0.07811916,0.72742349,0.54231274,2.02448184,1.55144978,0.28878606,1.06221608,0.00000000
-2.45822911,4.83080368,0.08379866,0.70675478,0.54166667,2.09755092,1.51522118,0.28264555,1.06357625,0.00000000
-2.45222611,4.85551431,0.09041591,0.68780387,0.54173423,2.17521034,1.48027564,0.27721659,1.06694934,0.00000000
-2.44622311,4.89099742,0.09798599,0.67090600,0.54250618,2.25657494,1.44726848,0.27257910,1.07219974,0.00000000
-2.44022011,4.93669247,0.10650541,0.65633009,0.54393635,2.34051784,1.41674732,0.26878311,1.07909040,0.00000000
-2.43421711,4.99156846,0.11595179,0.64427978,0.54594258,2.42570043,1.38914967,0.26585020,1.08729247,0.00000000
-2.42821411,5.05418537,0.12628413,0.63489719,0.54841016,2.51061351,1.36480635,0.26377618,1.09640024,0.00000000
-2.42221111,5.12277487,0.13744377,0.62826905,0.55119744,2.59362774,1.34395000,0.26253470,1.10595007,0.00000000
-2.41620810,5.19533618,0.14935596,0.62443475,0.55414323,2.67305146,1.32672798,0.26208160,1.11544265,0.00000000
-2.41020510,5.26974176,0.16193210,0.62339557,0.55707542,2.74719319,1.31321838,0.26235979,1.12436706,0.00000000
-2.40420210,5.34384732,0.17507242,0.62512452,0.55982035,2.81442602,1.30344795,0.26330428,1.13222547,0.00000000
-2.39819910,5.41560029,0.18866920,0.62957617,0.56221222,2.87325063,1.29741041,0.26484709,1.13855715,0.00000000
-2.39219610,5.48314066,0.20261009,0.63669557,0.56410201,2.92235401,1.29508390,0.26692185,1.14296038,0.00000000
-2.38619310,5.54488896,0.21678168,0.64642597,0.56536529,2.96066079,1.29644610,0.26946763,1.14511117,0.00000000
-2.38019010,5.59961643,0.23107285,0.65871444,0.56590845,2.98737480,1.30148593,0.27243207,1.14477781,0.00000000
-2.37418709,5.64649368,0.24537786,0.67351530,0.56567298,3.00200843,1.31021089,0.27577335,1.14183048,0.00000000
-2.36818409,5.68511508,0.25959892,0.69079077,0.56463748,3.00439861,1.32264931,0.27946108,1.13624539,0.00000000
-2.36218109,5.71549772,0.27364812,0.71050901,0.56281742,2.99470840,1.33884748,0.28347608,1.12810341,0.00000000
-2.35617809,5.73805512,0.28744845,0.73263943,0.56026244,2.97341419,1.35886132,0.28780887,1.11758324,0.00000000
-2.35017509,5.75354719,0.30093407,0.75714556,0.55705162,2.94127938,1.38274349,0.29245729,1.10494959,0.00000000
-2.34417209,5.76300956,0.31404951,0.78397593,0.55328690,2.89931572,1.41052633,0.29742311,1.09053708,0.00000000
-2.33816908,5.76766635,0.32674809,0.81305351,0.54908505,2.84873467,1.44220199,0.30270801,1.07473082,0.00000000
-2.33216608,5.76883165,0.33898946,0.84426434,0.54456879,2.79089120,1.47770096,0.30830920,1.05794473,0.00000000
-2.32616308,5.76780538,0.35073659,0.87744633,0.53985752,2.72722301,1.51687056,0.31421492,1.04059883,0.00000000
-2.32016008,5.76576980,0.36195235,0.91237880,0.53505838,2.65918839,1.55945494,0.32040011,1.02309673,0.00000000
-2.31415708,5.76369275,0.37259599,0.94877387,0.53025803,2.58820584,1.60507818,0.32682264,1.00580451,0.00000000
-2.30815408,5.76224333,0.38261974,0.98627025,0.52551579,2.51559831,1.65323197,0.33342033,0.98903210,0.00000000
-2.30215108,5.76172510,0.39196595,1.02443031,0.52085851,2.44254492,1.70326904,0.34010898,0.97301810,0.00000000
-2.29614807,5.76203076,0.40056496,1.06274081,0.51627749,2.37004211,1.75440335,0.34678166,0.95791866,0.00000000
-2.29014507,5.76262106,0.40833389,1.10061772,0.51172758,2.29887584,1.80571758,0.35330939,0.94380109,0.00000000
-2.28414207,5.76252929,0.41517669,1.13741519,0.50712866,2.22960589,1.85617815,0.35954310,0.93064217,0.00000000
-2.27813907,5.76039123,0.42098541,1.17243862,0.50236921,2.16256225,1.90465741,0.36531711,0.91833129,0.00000000
-2.27213607,5.75449901,0.42564273,1.20496140,0.49731183,2.09785337,1.94996236,0.37045369,0.90667811,0.00000000
-2.26613307,5.74287580,0.42902571,1.23424474,0.49180050,2.03538514,1.99086886,0.37476877,0.89542403,0.00000000
-2.26013007,5.72336743,0.43101053,1.25955981,0.48566885,1.97488896,2.02615974,0.37807836,0.88425699,0.00000000
-2.25412706,5.69374576,0.43147807,1.28021124,0.47874931,1.91595710,2.05466521,0.38020550,0.87282853,0.00000000
-2.24812406,5.65181832,0.43031990,1.29556084,0.47088232,1.85808290,2.07530366,0.38098723,0.86077234,0.00000000
-2.24212106,5.59553831,0.42744442,1.30505052,0.46192524,1.80070356,2.08712088,0.38028141,0.84772318,0.00000000
-2.23611806,5.52310921,0.42278267,1.30822316,0.45176046,1.74324309,2.08932577,0.37797288,0.83333530,0.00000000
-2.23011506,5.43307864,0.41629361,1.30474054,0.44030223,1.68515325,2.08132086,0.37397871,0.81729940,0.00000000
-2.22411206,5.32441689,0.40796836,1.29439735,0.42750194,1.62595049,2.06272614,0.36825231,0.79935747,0.00000000
-2.21810905,5.19657651,0.39783322,1.27713057,0.41335156,1.56524726,2.03339498,0.36078608,0.77931477,0.00000000
-2.21210605,5.04953032,0.38595129,1.25302388,0.39788516,1.50277662,1.99342154,0.35161257,0.75704864,0.00000000
-2.20610305,4.88378682,0.37242244,1.22230668,0.38117851,1.43840931,1.94313932,0.34080406,0.73251374,0.00000000
-2.20010005,4.70038278,0.35738182,1.18534802,0.36334682,1.37216312,1.88311095,0.32847063,0.70574391,0.00000000
-2.19409705,4.50085447,0.34099675,1.14264556,0.34454088,1.30420466,1.81410999,0.31475678,0.67685047,0.00000000
-2.18809405,4.28718969,0.32346238,1.09481031,0.32494187,1.23484415,1.73709559,0.29983687,0.64601756,0.00000000
-2.18209105,4.06176392,0.30499613,1.04254774,0.30475515,1.16452411,1.65318138,0.28390955,0.61349476,0.00000000
-2.17608804,3.82726433,0.28583142,0.98663630,0.28420349,1.09380301,1.56360024,0.26719153,0.57958766,0.00000000
-2.17008504,3.58660612,0.26621087,0.92790438,0.26352008,1.02333526,1.46966646,0.24991097,0.54464694,0.00000000
-2.16408204,3.34284532,0.24637931,0.86720661,0.24294171,0.95384872,1.37273728,0.23230086,0.50905664,0.00000000
-2.15807904,3.09909260,0.22657711,0.80540079,0.22270253,0.88612112,1.27417532,0.21459258,0.47322231,0.00000000
-2.15207604,2.85843175,0.20703389,0.74332615,0.20302862,0.82095655,1.17531363,0.19701004,0.43755956,0.00000000
-2.14607304,2.62384636,0.18796308,0.68178395,0.18413363,0.75916305,1.07742452,0.17976457,0.40248374,0.00000000
-2.14007004,2.39815719,0.16955741,0.62152102,0.16621570,0.70153200,0.98169344,0.16305078,0.36840099,0.00000000
-2.13406703,2.18397227,0.15198561,0.56321675,0.14945569,0.64882015,0.88919858,0.14704339,0.33570120,0.00000000
-2.12806403,1.98365053,0.13539016,0.50747383,0.13401673,0.60173437,0.80089663,0.13189531,0.30475303,0.00000000
-2.12206103,1.79927945,0.11988640,0.45481273,0.12004509,0.56091946,0.71761475,0.11773665,0.27590105,0.00000000
-2.11605803,1.63266588,0.10556265,0.40566999,0.10767210,0.52694883,0.64004871,0.10467500,0.24946506,0.00000000
-2.11005503,1.48533906,0.09248151,0.36039983,0.09701717,0.50031792,0.56876650,0.09279648,0.22574145,0.00000000
-2.10405203,1.35856408,0.08068190,0.31927881,0.08819135,0.48144003,0.50421686,0.08216764,0.20500620,0.00000000
-2.09804902,1.25336348,0.07018195,0.28251293,0.08130145,0.47064417,0.44674173,0.07283806,0.18751944,0.00000000
-2.09204602,1.17054495,0.06098228,0.25024649,0.07645430,0.46817452,0.39659162,0.06484326,0.17353088,0.00000000
-2.08604302,1.11073229,0.05306966,0.22257219,0.07376084,0.47419110,0.35394274,0.05820795,0.16328587,0.00000000
-2.08004002,1.07439745,0.04642078,0.19954163,0.07333983,0.48877140,0.31891490,0.05294920,0.15703143,0.00000000
-2.07403702,1.06189131,0.04100586,0.18117565,0.07532078,0.51191255,0.29158893,0.04907953,0.15502179,0.00000000
-2.06803402,1.07347097,0.03679209,0.16747388,0.07984605,0.54353405,0.27202268,0.04660968,0.15752303,0.00000000
-2.06203102,1.10932204,0.03374670,0.15842295,0.08707160,0.58348076,0.26026469,0.04555079,0.16481617,0.00000000
-2.05602801,1.16957424,0.03183941,0.15400292,0.09716659,0.63152610,0.25636474,0.04591607,0.17719845,0.00000000
-2.05002501,1.25430960,0.03104448,0.15419160,0.11031134,0.68737566,0.26038070,0.04772178,0.19498234,0.00000000
-2.04402201,1.36356242,0.03134195,0.15896663,0.12669388,0.75067094,0.27238117,0.05098741,0.21849210,0.00000000
-2.03801901,1.49731087,0.03271835,0.16830498,0.14650489,0.82099342,0.29244391,0.05573511,0.24805773,0.00000000
-2.03201601,1.65546058,0.03516673,0.18218025,0.16993124,0.89786894,0.32064970,0.06198837,0.28400619,0.00000000
-2.02601301,1.83782059,0.03868598,0.20055763,0.19714818,0.98077224,0.35707222,0.06977003,0.32665011,0.00000000
-2.02001001,2.04407297,0.04327970,0.22338691,0.22831047,1.06913165,0.40176398,0.07909961,0.37627417,0.00000000
-2.01400700,2.27373721,0.04895443,0.25059402,0.26354260,1.16233382,0.45473916,0.08999015,0.43311951,0.00000000
-2.00800400,2.52613123,0.05571755,0.28207143,0.30292868,1.25972827,0.51595409,0.10244470,0.49736666,0.00000000
-2.00200100,2.80033096,0.06357476,0.31766798,0.34650212,1.36063167,0.58528621,0.11645261,0.56911777,0.00000000
-1.99599800,3.09513065,0.07252738,0.35717894,0.39423582,1.46433163,0.66251282,0.13198576,0.64837871,0.00000000
-1.98999500,3.40900634,0.08256950,0.40033674,0.44603310,1.57008991,0.74729057,0.14899503,0.73504189,0.00000000
-1.98399200,3.74008495,0.09368519,0.44680314,0.50172001,1.67714517,0.83913718,0.16740710,0.82887089,0.00000000
-1.97798899,4.08612136,0.10584584,0.49616344,0.56103940,1.78471499,0.93741644,0.18712182,0.92948743,0.00000000
-1.97198599,4.44448592,0.11900768,0.54792330,0.62364715,1.89199772,1.04132781,0.20801040,1.03636185,0.00000000
-1.96598299,4.81216432,0.13310984,0.60150871,0.68911099,1.99817415,1.14990160,0.22991444,1.14880770,0.00000000
-1.95997999,5.18577166,0.14807278,0.65626929,0.75691206,2.10240948,1.26200056,0.25264603,1.26598114,0.00000000
-1.95397699,5.56158172,0.16379741,0.71148533,0.82644946,2.20385609,1.37632861,0.27598902,1.38688567,0.00000000
-1.94797399,5.93557227,0.18016483,0.76637845,0.89704778,2.30165757,1.49144691,0.29970140,1.51038235,0.00000000
-1.94197099,6.30348595,0.19703689,0.82012576,0.96796754,2.39495442,1.60579723,0.32351889,1.63520566,0.00000000
-1.93596798,6.66090621,0.21425748,0.87187719,1.03841827,2.48289208,1.71773220,0.34715962,1.75998473,0.00000000
-1.92996498,7.00334630,0.23165459,0.92077541,1.10757395,2.56463141,1.82555175,0.37032976,1.88326950,0.00000000
-1.92396198,7.32634909,0.24904317,0.96597769,1.17459029,2.63936187,1.92754434,0.39272999,2.00356093,0.00000000
-1.91795898,7.62559436,0.26622866,1.00667885,1.23862327,2.70631750,2.02203183,0.41406252,2.11934458,0.00000000
-1.91195598,7.89701009,0.28301102,1.04213431,1.29884845,2.76479521,2.10741602,0.43403844,2.22912612,0.00000000
-1.90595298,8.13688331,0.29918937,1.07168239,1.35448016,2.81417517,2.18222499,0.45238515,2.33146767,0.00000000
-1.89994997,8.34196637,0.31456680,1.09476475,1.40479010,2.85394243,2.24515749,0.46885355,2.42502362,0.00000000
-1.89394697,8.50957405,0.32895535,1.11094411,1.44912455,2.88370892,2.29512311,0.48322461,2.50857441,0.00000000
-1.88794397,8.63766748,0.34218089,1.11991842,1.48691970,2.90323477,2.33127670,0.49531529,2.58105720,0.00000000
-1.88194097,8.72492109,0.35408780,1.12153089,1.51771447,2.91244788,2.35304533,0.50498330,2.64159203,0.00000000
-1.87593797,8.77076955,0.36454312,1.11577525,1.54116055,2.91146051,2.36014662,0.51213064,2.68950273,0.00000000
-1.86993497,8.77543252,0.37344007,1.10279616,1.55702926,2.90058177,2.35259758,0.51670588,2.72433158,0.00000000
-1.86393197,8.73991586,0.38070083,1.08288465,1.56521513,2.88032522,2.33071359,0.51870480,2.74584750,0.00000000
-1.85792896,8.66598923,0.38627834,1.05646884,1.56573622,2.85141057,2.29509756,0.51816980,2.75404743,0.00000000
-1.85192596,8.55614075,0.39015718,1.02410040,1.55873119,2.81475919,2.24661992,0.51518767,2.74915113,0.00000000
-1.84592296,8.41351065,0.39235334,0.98643728,1.54445350,2.77148312,2.18639031,0.50988625,2.73158973,0.00000000
-1.83991996,8.24180654,0.39291305,0.94422360,1.52326288,2.72286763,2.11572224,0.50242988,2.70198880,0.00000000
-1.83391696,8.04520373,0.39191059,0.89826754,1.49561467,2.67034777,2.03609256,0.49301394,2.66114664,0.00000000
-1.82791396,7.82823459,0.38944523,0.84941810,1.46204737,2.61547964,1.94909721,0.48185871,2.61000901,0.00000000
-1.82191096,7.59567114,0.38563753,0.79854183,1.42316884,2.55990714,1.85640544,0.46920288,2.54964118,0.00000000
-1.81590795,7.35240522,0.38062503,0.74650023,1.37964180,2.50532538,1.75971403,0.45529683,2.48119864,0.00000000
-1.80990495,7.10333048,0.37455759,0.69412879,1.33216886,2.45344206,1.66070347,0.44039606,2.40589749,0.00000000
-1.80390195,6.85322998,0.36759265,0.64221829,1.28147772,2.40593780,1.56099752,0.42475491,2.32498543,0.00000000
-1.79789895,6.60667281,0.35989055,0.59149883,1.22830674,2.36442706,1.46212742,0.40862090,2.23971447,0.00000000
-1.79189595,6.36792238,0.35161012,0.54262701,1.17339130,2.33042046,1.36550162,0.39222962,2.15131588,0.00000000
-1.78589295,6.14085855,0.34290474,0.49617655,1.11745114,2.30528991,1.27238177,0.37580055,2.06097807,0.00000000
-1.77988994,5.92891482,0.33391903,0.45263211,1.06117885,2.29023725,1.18386516,0.35953368,1.96982774,0.00000000
-1.77388694,5.73503126,0.32478629,0.41238650,1.00522974,2.28626724,1.10087361,0.34360703,1.87891446,0.00000000
-1.76788394,5.56162315,0.31562667,0.37574078,0.95021309,2.29416551,1.02414848,0.32817509,1.78919884,0.00000000
-1.76188094,5.41056479,0.30654627,0.34290714,0.89668480,2.31448181,0.95425135,0.31336803,1.70154410,0.00000000
-1.75587794,5.28318750,0.29763698,0.31401396,0.84514165,2.34751883,0.89156965,0.29929170,1.61671084,0.00000000
-1.74987494,5.18029038,0.28897710,0.28911268,0.79601689,2.39332665,0.83632639,0.28602828,1.53535482,0.00000000
-1.74387194,5.10216248,0.28063262,0.26818614,0.74967748,2.45170278,0.78859332,0.27363746,1.45802732,0.00000000
-1.73786893,5.04861447,0.27265898,0.25115768,0.70642267,2.52219763,0.74830646,0.26215807,1.38517785,0.00000000
-1.73186593,5.01901836,0.26510329,0.23790086,0.66648409,2.60412517,0.71528345,0.25161002,1.31715871,0.00000000
