energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.69734867,4.41171615,-4.75473480,0.54554260,-0.58162391,2.45525615,-2.56361112,0.00803780,-0.00802150,0.67627629,-0.79264400,2.10125223,-2.41418344,0.81960813,-0.89527902,0.03774460,-0.03967362,0.29399370,-0.33625125
-4.69134567,4.37986502,-4.73782372,0.53757218,-0.57529713,2.46392298,-2.58417653,0.00818869,-0.00825563,0.65854854,-0.77544504,2.04123301,-2.36085777,0.80108045,-0.87808668,0.03835200,-0.04007107,0.29124258,-0.33327961
-4.68534267,4.34331682,-4.71165856,0.52831181,-0.56707179,2.46911783,-2.59940807,0.00830450,-0.00845547,0.64069230,-0.75707625,1.97968731,-2.30265511,0.78238099,-0.85969308,0.03902654,-0.04047304,0.28820799,-0.32962300
-4.67933967,4.30314800,-4.67743992,0.51796720,-0.55716955,2.47136866,-2.60970885,0.00838421,-0.00861839,0.62288364,-0.73783907,1.91730496,-2.24057817,0.76369589,-0.84039763,0.03977799,-0.04089560,0.28495748,-0.32538429
-4.67333667,4.26043936,-4.63644268,0.50675380,-0.54583326,2.47123180,-2.61555690,0.00842735,-0.00874227,0.60528536,-0.71802669,1.85475543,-2.17563164,0.74519557,-0.82049024,0.04061309,-0.04135329,0.28155692,-0.32066876
-4.66733367,4.21624610,-4.58997837,0.49489116,-0.53332005,2.46927030,-2.61748599,0.00843397,-0.00882559,0.58804568,-0.69791789,1.79268044,-2.10880154,0.72703308,-0.80024491,0.04153522,-0.04185862,0.27806949,-0.31558173
-4.66133067,4.17156953,-4.53935907,0.48259747,-0.51989461,2.46603340,-2.61606588,0.00840469,-0.00886746,0.57129698,-0.67777199,1.73168682,-2.04103655,0.70934272,-0.77991449,0.04254419,-0.04242156,0.27455464,-0.31022638
-4.65532766,4.12733176,-4.48586412,0.47008463,-0.50582259,2.46203814,-2.61188319,0.00834062,-0.00886766,0.55515477,-0.65782467,1.67233984,-1.97323214,0.69223881,-0.75972650,0.04363619,-0.04304925,0.27106736,-0.30470194
-4.64932466,4.08435463,-4.43071086,0.45755385,-0.49136466,2.45775394,-2.60552357,0.00824339,-0.00882665,0.53971678,-0.63828489,1.61515710,-1.90621740,0.67581481,-0.73988007,0.04480386,-0.04374571,0.26765758,-0.29910215
-4.64332166,4.04334368,-4.37503034,0.44519220,-0.47677120,2.45359107,-2.59755617,0.00811506,-0.00874556,0.52506231,-0.61933285,1.56060321,-1.84074479,0.66014276,-0.72054415,0.04603649,-0.04451184,0.26436972,-0.29351411
-4.63731866,4.00487795,-4.31984862,0.43316993,-0.46227792,2.44989331,-2.58852085,0.00795808,-0.00862621,0.51125183,-0.60111895,1.50908547,-1.77748280,0.64527310,-0.70185670,0.04732040,-0.04534540,0.26124256,-0.28801743
-4.63131566,3.96940578,-4.26607395,0.42163879,-0.44810241,2.44693488,-2.57891862,0.00777527,-0.00847100,0.49832699,-0.58376356,1.46095057,-1.71701142,0.63123500,-0.68392491,0.04863938,-0.04624123,0.25830913,-0.28268374
-4.62531266,3.93724659,-4.21448971,0.41073122,-0.43444172,2.44492164,-2.56920538,0.00756969,-0.00828288,0.48631097,-0.56735773,1.41648261,-1.65981997,0.61803715,-0.66682633,0.04997525,-0.04719152,0.25559696,-0.27757643
-4.61930965,3.90859809,-4.16575280,0.40056030,-0.42147085,2.44399595,-2.55978877,0.00734461,-0.00806528,0.47520924,-0.55196449,1.37590232,-1.60630731,0.60566915,-0.65061070,0.05130844,-0.04818619,0.25312825,-0.27275064
-4.61330665,3.88354816,-4.12039679,0.39122045,-0.40934218,2.44424458,-2.55102801,0.00710342,-0.00782199,0.46501080,-0.53762070,1.33936759,-1.55678383,0.59410345,-0.63530232,0.05261870,-0.04921334,0.25092031,-0.26825343
-4.60730365,3.86209022,-4.07883887,0.38278851,-0.39818561,2.44570864,-2.54323591,0.00684952,-0.00755708,0.45568980,-0.52433934,1.30697501,-1.51147489,0.58329777,-0.62090290,0.05388568,-0.05025969,0.24898590,-0.26412402
-4.60130065,3.84414085,-4.04138946,0.37532517,-0.38810921,2.44839467,-2.53668261,0.00658629,-0.00727476,0.44720752,-0.51211207,1.27876250,-1.47052533,0.57319801,-0.60739464,0.05508957,-0.05131109,0.24733364,-0.26039407
-4.59529765,3.82955818,-4.00826342,0.36887648,-0.37920032,2.45228575,-2.53160008,0.00631699,-0.00697926,0.43951463,-0.50091191,1.25471258,-1.43400466,0.56374145,-0.59474339,0.05621169,-0.05235299,0.24596825,-0.25708801
-4.58929465,3.81815984,-3.97959161,0.36347524,-0.37152680,2.45735156,-2.52818672,0.00604467,-0.00667478,0.43255371,-0.49069599,1.23475622,-1.40191258,0.55486020,-0.58290190,0.05723490,-0.05337080,0.24489077,-0.25422320
-4.58329165,3.80973895,-3.95543165,0.35914219,-0.36513823,2.46355676,-2.52661124,0.00577216,-0.00636527,0.42626172,-0.48140823,1.21877701,-1.37418446,0.54648467,-0.57181280,0.05814404,-0.05435030,0.24409863,-0.25181008
-4.57728864,3.80407736,-3.93577717,0.35588676,-0.36006698,2.47086674,-2.52701515,0.00550195,-0.00605445,0.42057264,-0.47298190,1.20661540,-1.35069675,0.53854699,-0.56141152,0.05892617,-0.05527789,0.24358551,-0.24985213
-4.57128564,3.80095544,-3.92056460,0.35370753,-0.35632899,2.47925057,-2.52951354,0.00523620,-0.00574565,0.41541979,-0.46534197,1.19807295,-1.33127198,0.53098410,-0.55162881,0.05957069,-0.05614078,0.24334118,-0.24834573
-4.56528264,3.80015776,-3.90967745,0.35259218,-0.35392416,2.48868081,-2.53419369,0.00497669,-0.00544176,0.41073814,-0.45840730,1.19291657,-1.31568347,0.52374055,-0.54239309,0.06006944,-0.05692708,0.24335109,-0.24727998
-4.55927964,3.80147510,-3.90294773,0.35251710,-0.35283644,2.49913055,-2.54111164,0.00472483,-0.00514523,0.40646617,-0.45209259,1.19088260,-1.30365985,0.51677076,-0.53363239,0.06041661,-0.05762587,0.24359608,-0.24663633
-4.55327664,3.80470282,-3.90015507,0.35344682,-0.35303354,2.51056785,-2.55028681,0.00448163,-0.00485798,0.40254751,-0.44631014,1.19168104,-1.29488940,0.51004067,-0.52527603,0.06060858,-0.05822716,0.24405192,-0.24638832
-4.54727364,3.80963642,-3.90102379,0.35533324,-0.35446645,2.52294844,-2.56169522,0.00424773,-0.00458144,0.39893225,-0.44097152,1.19499989,-1.28902458,0.50352888,-0.51725612,0.06064377,-0.05872179,0.24468912,-0.24650133
-4.54127064,3.81606520,-3.90521906,0.35811498,-0.35706885,2.53620728,-2.57526181,0.00402342,-0.00431658,0.39557782,-0.43598908,1.20050985,-1.28568692,0.49722710,-0.50950877,0.06052234,-0.05910138,0.24547275,-0.24693243
-4.53526763,3.82376511,-3.91234277,0.36171695,-0.36075661,2.55025008,-2.59085268,0.00380872,-0.00406388,0.39244966,-0.43127748,1.20786955,-1.28447272,0.49114002,-0.50197522,0.06024603,-0.05935820,0.24636258,-0.24763052
-4.52926463,3.83249179,-3.92193042,0.36605031,-0.36542756,2.56494549,-2.60826802,0.00360334,-0.00382345,0.38952158,-0.42675519,1.21673150,-1.28495958,0.48528472,-0.49460291,0.05981784,-0.05948516,0.24731351,-0.24853668
-4.52326163,3.84197507,-3.93344996,0.37101295,-0.37096164,2.58011888,-2.62723659,0.00340683,-0.00359506,0.38677584,-0.42234606,1.22674869,-1.28671421,0.47968954,-0.48734647,0.05924191,-0.05947573,0.24827637,-0.24958487
-4.51725863,3.85191557,-3.94630338,0.37649063,-0.37722168,2.59554854,-2.64741255,0.00321857,-0.00337821,0.38420310,-0.41798104,1.23758205,-1.28930149,0.47439267,-0.48016884,0.05852336,-0.05932403,0.24919902,-0.25070310
-4.51125563,3.86198429,-3.95983194,0.38235880,-0.38405488,2.61096457,-2.66837517,0.00303786,-0.00317221,0.38180226,-0.41359992,1.24890850,-1.29229479,0.46944047,-0.47304235,0.05766817,-0.05902490,0.25002788,-0.25181488
-4.50525263,3.87182541,-3.97332539,0.38848507,-0.39129504,2.62605104,-2.68963199,0.00286397,-0.00297623,0.37958003,-0.40915318,1.26042946,-1.29528754,0.46488554,-0.46594989,0.05668325,-0.05857412,0.25070975,-0.25284116
-4.49924962,3.88106242,-3.98603533,0.39473232,-0.39876559,2.64045122,-2.71062561,0.00269618,-0.00278939,0.37755057,-0.40460388,1.27187945,-1.29790555,0.46078485,-0.45888613,0.05557640,-0.05796861,0.25119393,-0.25370259
-4.49324662,3.88930733,-3.99719253,0.40096222,-0.40628341,2.65377588,-2.73074409,0.00253382,-0.00261084,0.37573490,-0.39992951,1.28303443,-1.29981996,0.45719771,-0.45185869,0.05435647,-0.05720677,0.25143445,-0.25432210
-4.48724362,3.89617225,-4.00602758,0.40703918,-0.41366317,2.66561410,-2.74933485,0.00237635,-0.00243976,0.37416023,-0.39512364,1.29371933,-1.30075990,0.45418383,-0.44488921,0.05303346,-0.05628878,0.25139238,-0.25462768
-4.48124062,3.90128273,-4.01179429,0.41283428,-0.42072231,2.67554601,-2.76572140,0.00222331,-0.00227543,0.37285911,-0.39019741,1.30381425,-1.30052462,0.45180138,-0.43801426,0.05161864,-0.05521697,0.25103810,-0.25455525
-4.47523762,3.90429179,-4.01379438,0.41822923,-0.42728613,2.68315682,-2.77922238,0.00207440,-0.00211728,0.37186847,-0.38518056,1.31325894,-1.29899408,0.45010521,-0.43128595,0.05012472,-0.05399614,0.25035328,-0.25405148
-4.46923462,3.90489351,-4.01140267,0.42311988,-0.43319308,2.68805109,-2.78917212,0.00192947,-0.00196487,0.37122836,-0.38012201,1.32205501,-1.29613746,0.44914501,-0.42477214,0.04856588,-0.05263384,0.24933260,-0.25307647
-4.46323162,3.90283527,-4.00409099,0.42741928,-0.43829965,2.68986669,-2.79494161,0.00178849,-0.00181789,0.37098050,-0.37508971,1.33026550,-1.29201888,0.44896359,-0.41855611,0.04695785,-0.05114060,0.24798492,-0.25160610
-4.45722861,3.89792766,-3.99144983,0.43105994,-0.44248497,2.68828738,-2.79595917,0.00165157,-0.00167621,0.37116661,-0.37016997,1.33801171,-1.28679978,0.44959522,-0.41273565,0.04531779,-0.04953004,0.24633400,-0.24963388
-4.45122561,3.89005119,-3.97320632,0.43399534,-0.44565460,2.68305356,-2.79172970,0.00151893,-0.00153981,0.37182651,-0.36546577,1.34546712,-1.28073742,0.45106399,-0.40742154,0.04366419,-0.04781889,0.24441842,-0.24717230
-4.44522261,3.87915939,-3.94923742,0.43620041,-0.44774346,2.67397047,-2.78185170,0.00139086,-0.00140878,0.37299596,-0.36109444,1.35284846,-1.27417935,0.45338218,-0.40273515,0.04201657,-0.04602683,0.24229104,-0.24425347
-4.43921961,3.86527797,-3.91957769,0.43767107,-0.44871765,2.66091371,-2.76603138,0.00126774,-0.00128330,0.37470444,-0.35718442,1.36040441,-1.26755368,0.45654880,-0.39880549,0.04039516,-0.04417629,0.24001758,-0.24092907
-4.43321661,3.84850005,-3.88442084,0.43842290,-0.44857521,2.64383160,-2.74409310,0.00114995,-0.00116361,0.37697284,-0.35387133,1.36840209,-1.26135537,0.46054816,-0.39576546,0.03882044,-0.04229201,0.23767471,-0.23726945
-4.42721361,3.82897785,-3.84411514,0.43848892,-0.44734553,2.62274480,-2.71598599,0.00103789,-0.00104998,0.37981117,-0.35129331,1.37711218,-1.25612876,0.46534862,-0.39374747,0.03731261,-0.04040054,0.23534753,-0.23336209
-4.42121061,3.80691141,-3.79915249,0.43791667,-0.44508773,2.59774301,-2.68178627,0.00093195,-0.00094267,0.38321646,-0.34958598,1.38679318,-1.25244714,0.47090158,-0.39287859,0.03589101,-0.03852957,0.23312659,-0.22930924
-4.41520760,3.78253507,-3.75015178,0.43676486,-0.44188784,2.56897954,-2.64169549,0.00083246,-0.00084193,0.38717088,-0.34887687,1.39767578,-1.25088988,0.47714076,-0.39327534,0.03457353,-0.03670729,0.23110468,-0.22522497
-4.40920460,3.75610274,-3.69783730,0.43509965,-0.43785501,2.53666384,-2.59603468,0.00073972,-0.00074798,0.39164029,-0.34927990,1.40994789,-1.25201818,0.48398191,-0.39503826,0.03337600,-0.03496154,0.22937333,-0.22123166
-4.40320160,3.72787302,-3.64301299,0.43299091,-0.43311699,2.50105286,-2.54523493,0.00065393,-0.00066096,0.39657331,-0.35088989,1.42374139,-1.25635041,0.49132295,-0.39824658,0.03231166,-0.03331903,0.22801951,-0.21745615
-4.39719860,3.69809505,-3.58653393,0.43050864,-0.42781501,2.46244168,-2.48982477,0.00057523,-0.00058096,0.40190094,-0.35377735,1.43912116,-1.26433812,0.49904471,-0.40295314,0.03139064,-0.03180457,0.22712235,-0.21402558
-4.39119560,3.66699635,-3.52927621,0.42771970,-0.42209833,2.42115413,-2.43041503,0.00050367,-0.00050801,0.40753693,-0.35798396,1.45607708,-1.27634385,0.50701229,-0.40917982,0.03061962,-0.03044029,0.22675031,-0.21106326
-4.38519260,3.63477317,-3.47210666,0.42468515,-0.41611871,2.37753376,-2.36768179,0.00043924,-0.00044204,0.41337889,-0.36351880,1.47451953,-1.29262174,0.51507703,-0.41691381,0.03000157,-0.02924496,0.22695881,-0.20868454
-4.37918959,3.60158423,-3.41585383,0.42145824,-0.41002507,2.33193584,-2.30234823,0.00038184,-0.00038294,0.41931012,-0.37035560,1.49427858,-1.31330195,0.52307927,-0.42610474,0.02953563,-0.02823342,0.22778847,-0.20699309
-4.37318659,3.56754822,-3.36128138,0.41808318,-0.40395853,2.28472047,-2.23516602,0.00033131,-0.00033053,0.42520218,-0.37843116,1.51510725,-1.33837960,0.53085164,-0.43666311,0.02921720,-0.02741618,0.22926404,-0.20607759
-4.36718359,3.53274500,-3.30906518,0.41459466,-0.39804806,2.23624729,-2.16689699,0.00028744,-0.00028457,0.43091823,-0.38764513,1.53668853,-1.36770898,0.53822303,-0.44846003,0.02903814,-0.02679907,0.23139403,-0.20600896
-4.36118059,3.49722071,-3.25977498,0.41101830,-0.39240693,2.18687155,-2.09829569,0.00024997,-0.00024481,0.43631678,-0.39786114,1.55864606,-1.40100331,0.54502305,-0.46132838,0.02898714,-0.02638315,0.23417112,-0.20683835
-4.35517759,3.46099602,-3.21386149,0.40737164,-0.38713002,2.13694175,-2.03009349,0.00021862,-0.00021094,0.44125613,-0.40890934,1.58055799,-1.43784027,0.55108684,-0.47506551,0.02905026,-0.02616476,0.23757316,-0.20859595
-4.34917459,3.42407712,-3.17164902,0.40366592,-0.38229217,2.08679850,-1.96298444,0.00019310,-0.00018265,0.44559887,-0.42059034,1.60197339,-1.47767310,0.55626006,-0.48943739,0.02921154,-0.02613574,0.24156489,-0.21129048
-4.34317159,3.38646854,-3.13333421,0.39990814,-0.37794745,2.03677429,-1.89761344,0.00017311,-0.00015965,0.44921667,-0.43268033,1.62243041,-1.51984705,0.56040399,-0.50418417,0.02945375,-0.02628380,0.24610005,-0.21490967
-4.33716858,3.34818674,-3.09899024,0.39610353,-0.37412950,1.98719396,-1.83456685,0.00015836,-0.00014163,0.45199490,-0.44493742,1.64147541,-1.56362030,0.56340026,-0.51902694,0.02975913,-0.02659303,0.25112389,-0.21942138
-4.33116558,3.30927355,-3.06857639,0.39225800,-0.37085268,1.93837535,-1.77436547,0.00014858,-0.00012832,0.45383694,-0.45710868,1.65868202,-1.60818868,0.56515536,-0.53367549,0.03011022,-0.02704459,0.25657585,-0.22477544
-4.32516258,3.26980826,-3.04195196,0.38838057,-0.36811409,1.89062969,-1.71746001,0.00014355,-0.00011948,0.45466808,-0.46893793,1.67366923,-1.65271308,0.56560435,-0.54783680,0.03049063,-0.02761742,0.26239225,-0.23090608
-4.31915958,3.22991754,-3.01889364,0.38448536,-0.36589611,1.84426159,-1.66422879,0.00014305,-0.00011490,0.45443861,-0.48017373,1.68611756,-1.69634821,0.56471386,-0.56122391,0.03088575,-0.02828907,0.26850889,-0.23773481
-4.31315658,3.18978222,-2.99911529,0.38059325,-0.36416945,1.79956799,-1.61497737,0.00014694,-0.00011441,0.45312618,-0.49057734,1.69578244,-1.73827153,0.56248409,-0.57356472,0.03128341,-0.02903652,0.27486331,-0.24517341
-4.30715358,3.14964044,-2.98228866,0.37673285,-0.36289643,1.75683617,-1.56993986,0.00015512,-0.00011790,0.45073711,-0.49993030,1.70250415,-1.77771095,0.55894968,-0.58461055,0.03167442,-0.02983704,0.28139673,-0.25312719
-4.30115058,3.10978663,-2.96806394,0.37294083,-0.36203418,1.71634057,-1.52928142,0.00016754,-0.00012531,0.44730668,-0.50804129,1.70621371,-1.81397000,0.55417949,-0.59414385,0.03205292,-0.03066899,0.28805548,-0.26149805
-4.29514757,3.07056646,-2.95608897,0.36926155,-0.36153784,1.67833843,-1.49310166,0.00018424,-0.00013663,0.44289834,-0.51475196,1.70693435,-1.84644927,0.54827512,-0.60198494,0.03241671,-0.03151253,0.29479187,-0.27018730
-4.28914457,3.03236779,-2.94602582,0.36574596,-0.36136323,1.64306444,-1.46143860,0.00020530,-0.00015191,0.43760180,-0.51994155,1.70477867,-1.87466321,0.54136840,-0.60799727,0.03276731,-0.03235030,0.30156465,-0.27909814
-4.28314157,2.99560822,-2.93756422,0.36244995,-0.36146916,1.61072474,-1.43427264,0.00023091,-0.00017126,0.43153018,-0.52352990,1.69994134,-1.89825140,0.53361781,-0.61209116,0.03310996,-0.03316792,0.30833885,-0.28813766
-4.27713857,2.96071996,-2.93043088,0.35943208,-0.36181905,1.58149045,-1.41153066,0.00026134,-0.00019486,0.42481629,-0.52547902,1.69268808,-1.91698396,0.52520407,-0.61422582,0.03345346,-0.03395442,0.31508537,-0.29721831
-4.27113557,2.92813300,-2.92439484,0.35675106,-0.36238199,1.55549134,-1.39308971,0.00029696,-0.00022296,0.41760817,-0.52579292,1.68334122,-1.93076094,0.51632508,-0.61440949,0.03380993,-0.03470248,0.32178014,-0.30625887
-4.26513257,2.89825765,-2.91926857,0.35446304,-0.36313302,1.53281001,-1.37878054,0.00033826,-0.00025589,0.41006422,-0.52451587,1.67226300,-1.93960582,0.50719044,-0.61269795,0.03419441,-0.03540859,0.32840320,-0.31518488
-4.25912956,2.87146761,-2.91490540,0.35261883,-0.36405294,1.51347708,-1.36839079,0.00038587,-0.00029409,0.40234801,-0.52172919,1.65983730,-1.94365390,0.49801578,-0.60919129,0.03462451,-0.03607306,0.33493772,-0.32392870
-4.25312656,2.84808469,-2.91119392,0.35126148,-0.36512747,1.49746787,-1.36166809,0.00044056,-0.00033808,0.39462312,-0.51754681,1.64645108,-1.94313617,0.48901723,-0.60402936,0.03511989,-0.03669992,0.34136914,-0.33242928
-4.24712356,2.82836619,-2.90805017,0.35042410,-0.36634617,1.48470084,-1.35832320,0.00050327,-0.00038852,0.38704821,-0.51210977,1.63247648,-1.93836001,0.48040611,-0.59738609,0.03570185,-0.03729676,0.34768452,-0.34063167
-4.24112056,2.81249571,-2.90540880,0.35012836,-0.36770099,1.47503818,-1.35803341,0.00057514,-0.00044620,0.37977255,-0.50558011,1.61825473,-1.92968784,0.47238419,-0.58946294,0.03639282,-0.03787444,0.35387220,-0.34848666
-4.23511756,2.80057806,-2.90321417,0.35038360,-0.36918489,1.46828852,-1.36044659,0.00065751,-0.00051208,0.37293218,-0.49813436,1.60408267,-1.91751524,0.46513961,-0.58048205,0.03721589,-0.03844686,0.35992187,-0.35595038
-4.22911456,2.79263844,-2.90141256,0.35118662,-0.37079049,1.46421194,-1.36518582,0.00075192,-0.00058730,0.36664691,-0.48995708,1.59020273,-1.90224988,0.45884349,-0.57067919,0.03819444,-0.03903057,0.36582497,-0.36298435
-4.22311156,2.78862583,-2.89994644,0.35252230,-0.37250905,1.46252697,-1.37185517,0.00086015,-0.00067320,0.36101813,-0.48123477,1.57679683,-1.88429258,0.45364745,-0.56029705,0.03935169,-0.03964452,0.37157548,-0.36955563
-4.21710855,2.78842036,-2.89875141,0.35436484,-0.37432978,1.46291937,-1.38004631,0.00098424,-0.00077134,0.35612764,-0.47215039,1.56398440,-1.86402162,0.44968185,-0.54957911,0.04071030,-0.04030975,0.37717100,-0.37563762
-4.21110555,2.79184378,-2.89775639,0.35667967,-0.37623972,1.46505224,-1.38934631,0.00112642,-0.00088352,0.35203729,-0.46287873,1.55182455,-1.84178114,0.44705474,-0.53876419,0.04229203,-0.04104905,0.38261395,-0.38121107
-4.20510255,2.79867240,-2.89688704,0.35942574,-0.37822398,1.46857692,-1.39934619,0.00128917,-0.00101181,0.34878950,-0.45358290,1.54032197,-1.81787419,0.44585150,-0.52808206,0.04411735,-0.04188678,0.38791281,-0.38626552
-4.19909955,2.80865112,-2.89607218,0.36255811,-0.38026660,1.47314418,-1.40965020,0.00147512,-0.00115849,0.34640841,-0.44441187,1.52943609,-1.79256070,0.44613484,-0.51775003,0.04620502,-0.04284852,0.39308323,-0.39080098
-4.19309655,2.82150764,-2.89525274,0.36603064,-0.38235176,1.47841498,-1.41988539,0.00168710,-0.00132611,0.34490164,-0.43549917,1.51909251,-1.76605995,0.44794519,-0.50797048,0.04857169,-0.04396090,0.39814881,-0.39482967
-4.18709355,2.83696549,-2.89439213,0.36979851,-0.38446523,1.48407028,-1.42971096,0.00192798,-0.00151744,0.34426229,-0.42696257,1.50919594,-1.73855724,0.45130115,-0.49892934,0.05123138,-0.04525123,0.40314141,-0.39837768
-4.18109055,2.85475491,-2.89348714,0.37382032,-0.38659601,1.48981933,-1.43882708,0.00220067,-0.00173542,0.34447108,-0.41890474,1.49964348,-1.71021379,0.45619997,-0.49079530,0.05419495,-0.04674720,0.40810082,-0.40148636
-4.17508754,2.87462058,-2.89257796,0.37805976,-0.38873788,1.49540600,-1.44698239,0.00250801,-0.00198312,0.34549846,-0.41141443,1.49033720,-1.68117878,0.46261788,-0.48371954,0.05746955,-0.04847644,0.41307381,-0.40421310
-4.16908454,2.89632556,-2.89175619,0.38248652,-0.39089071,1.50061282,-1.45397994,0.00285264,-0.00226367,0.34730644,-0.40456816,1.48119501,-1.65160230,0.47051015,-0.47783568,0.06105791,-0.05046597,0.41811233,-0.40663147
-4.16308154,2.91965106,-2.89116946,0.38707644,-0.39306136,1.50526250,-1.45968088,0.00323691,-0.00258014,0.34985001,-0.39843200,1.47215911,-1.62164791,0.47981092,-0.47325986,0.06495766,-0.05274159,0.42327103,-0.40883044
-4.15707854,2.94439202,-2.89102185,0.39181082,-0.39526390,1.50921700,-1.46400575,0.00366271,-0.00293548,0.35307811,-0.39306317,1.46320114,-1.59150342,0.49043281,-0.47009052,0.06916070,-0.05532703,0.42860405,-0.41091259
-4.15107554,2.97034879,-2.89156916,0.39667495,-0.39751929,1.51237409,-1.46693301,0.00413136,-0.00333233,0.35693405,-0.38851135,1.45432389,-1.56138899,0.50226634,-0.46840792,0.07365244,-0.05824304,0.43416132,-0.41299127
-4.14507254,2.99731554,-2.89310895,0.40165599,-0.39985414,1.51466197,-1.46849470,0.00464345,-0.00377292,0.36135541,-0.38481932,1.44555933,-1.53156131,0.51517928,-0.46827300,0.07841129,-0.06150634,0.43998449,-0.41518672
-4.13906953,3.02506644,-2.89596501,0.40674023,-0.40229886,1.51603204,-1.46876954,0.00519870,-0.00425889,0.36627349,-0.38202297,1.43696313,-1.50231356,0.52901617,-0.46972578,0.08340808,-0.06512843,0.44610265,-0.41762126
-4.13306653,3.05334063,-2.90046718,0.41191008,-0.40488495,1.51645061,-1.46787344,0.00579583,-0.00479115,0.37161246,-0.38015046,1.42860627,-1.47397067,0.54359811,-0.47278318,0.08860580,-0.06911440,0.45252830,-0.42041368
-4.12706353,3.08182748,-2.90692701,0.41714092,-0.40764192,1.51588998,-1.46594815,0.00643245,-0.00536971,0.37728830,-0.37922073,1.42056426,-1.44687996,0.55872314,-0.47743645,0.09395947,-0.07346169,0.45925363,-0.42367315
-4.12106053,3.11015343,-2.91561084,0.42239820,-0.41059370,1.51431971,-1.46314833,0.00710497,-0.00599352,0.38320774,-0.37924127,1.41290501,-1.42139786,0.57416721,-0.48364825,0.09941628,-0.07815891,0.46624757,-0.42749290
-4.11505753,3.13787188,-2.92671163,0.42763494,-0.41375493,1.51169856,-1.45962800,0.00780852,-0.00666036,0.38926752,-0.38020551,1.40567632,-1.39787310,0.58968613,-0.49134983,0.10491600,-0.08318485,0.47345373,-0.43194403
-4.10905453,3.16445732,-2.94032166,0.43278998,-0.41712745,1.50796782,-1.45552689,0.00853701,-0.00736672,0.39535392,-0.38208990,1.39889405,-1.37662786,0.60501858,-0.50043849,0.11039181,-0.08850765,0.48078950,-0.43706986
-4.10305153,3.18930482,-2.95640759,0.43778717,-0.42069710,1.50304654,-1.45095767,0.00928306,-0.00810774,0.40134296,-0.38485105,1.39253195,-1.35793779,0.61989009,-0.51077561,0.11577128,-0.09408427,0.48814656,-0.44288111
-4.09704852,3.21173549,-2.97479013,0.44253562,-0.42443121,1.49682913,-1.44599471,0.01003815,-0.00887716,0.40710132,-0.38842318,1.38651422,-1.34201250,0.63401826,-0.52218567,0.12097787,-0.09986035,0.49539274,-0.44935231
-4.09104552,3.23100844,-2.99512980,0.44693128,-0.42827708,1.48918549,-1.44066509,0.01079274,-0.00966735,0.41248806,-0.39271623,1.38071143,-1.32897792,0.64711902,-0.53445647,0.12593259,-0.10577046,0.50237534,-0.45641973
-4.08504252,3.24633912,-3.01692029,0.45085964,-0.43216143,1.47996399,-1.43494256,0.01153645,-0.01046938,0.41735720,-0.39761477,1.37494035,-1.31886166,0.65891379,-0.54734087,0.13055597,-0.11173888,0.50892589,-0.46398107
-4.07903952,3.25692360,-3.03949052,0.45419974,-0.43599125,1.46899701,-1.42874472,0.01225825,-0.01127314,0.42156118,-0.40297815,1.36896797,-1.31158283,0.66913740,-0.56056013,0.13477022,-0.11768074,0.51486606,-0.47189696
-4.07303652,3.26196799,-3.06201598,0.45682916,-0.43965581,1.45610906,-1.42193386,0.01294679,-0.01206753,0.42495496,-0.40864184,1.36251967,-1.30694699,0.67754640,-0.57380904,0.13850152,-0.12350380,0.52001467,-0.47999443
-4.06703352,3.26072166,-3.08353938,0.45862988,-0.44303014,1.44112692,-1.41432148,0.01359068,-0.01284072,0.42740082,-0.41442015,1.35529122,-1.30464699,0.68392758,-0.58676276,0.14168235,-0.12911058,0.52419535,-0.48807226
-4.06103052,3.25251280,-3.10300028,0.45949471,-0.44597959,1.42389133,-1.40567632,0.01417881,-0.01358036,0.42877345,-0.42011038,1.34696393,-1.30426984,0.68810611,-0.59908517,0.14425373,-0.13440089,0.52724457,-0.49590793
-4.05502751,3.23678447,-3.11927255,0.45933397,-0.44836549,1.40426951,-1.39573560,0.01470070,-0.01427400,0.42896526,-0.42549818,1.33722227,-1.30530962,0.68995316,-0.61043863,0.14616739,-0.13927474,0.52901971,-0.50326611
-4.04902451,3.21312914,-3.13120825,0.45808195,-0.45005161,1.38216791,-1.38421896,0.01514683,-0.01490937,0.42789145,-0.43036408,1.32577280,-1.30718589,0.68939237,-0.62049473,0.14738759,-0.14363541,0.52940657,-0.50990816
-4.04302151,3.18131990,-3.13768598,0.45570295,-0.45091113,1.35754423,-1.37084440,0.01550896,-0.01547477,0.42549474,-0.43449080,1.31236339,-1.30926675,0.68640499,-0.62894555,0.14789268,-0.14739261,0.52832621,-0.51560227
-4.03701851,3.14133620,-3.13766150,0.45219638,-0.45083369,1.33041801,-1.35534541,0.01578042,-0.01595948,0.42174934,-0.43767117,1.29680152,-1.31089555,0.68103318,-0.63551509,0.14767619,-0.15046563,0.52574046,-0.52013383
