energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-1.06553277,1.66336208,-1.23560963,0.18097852,-0.05008868,1.14797479,-0.91526136,0.02248620,-0.00025696,0.13129813,-0.02527697,0.02407344,-0.03489861,0.31919575,-0.14632769,0.13890157,-0.14834973,0.00009100,-0.00017797
-1.05952976,1.65857147,-1.19540898,0.18005738,-0.04861668,1.13774406,-0.88453468,0.02239273,-0.00025983,0.13379517,-0.02413322,0.02402040,-0.03343141,0.32240045,-0.14670386,0.14072454,-0.13974581,0.00008870,-0.00016775
-1.05352676,1.65660686,-1.16012684,0.17945939,-0.04738500,1.13030395,-0.85788877,0.02229698,-0.00026669,0.13604290,-0.02309175,0.02407366,-0.03203306,0.32527112,-0.14755105,0.14268132,-0.13165199,0.00008682,-0.00015815
-1.04752376,1.65657675,-1.13044859,0.17909088,-0.04638860,1.12503638,-0.83598402,0.02218477,-0.00027855,0.13797033,-0.02215892,0.02420961,-0.03071370,0.32765462,-0.14882581,0.14473507,-0.12413087,0.00008525,-0.00014917
-1.04152076,1.65771096,-1.10705266,0.17886937,-0.04562208,1.12139098,-0.81947777,0.02204272,-0.00029651,0.13951953,-0.02134053,0.02440646,-0.02948206,0.32943298,-0.15049037,0.14686920,-0.11723779,0.00008392,-0.00014080
-1.03551776,1.65938573,-1.09062237,0.17872641,-0.04508078,1.11890198,-0.80903247,0.02185874,-0.00032177,0.14064790,-0.02064211,0.02464478,-0.02834571,0.33052785,-0.15251582,0.14908925,-0.11102173,0.00008275,-0.00013304
-1.02951476,1.66114277,-1.08185679,0.17860978,-0.04476184,1.11720123,-0.80532309,0.02162243,-0.00035564,0.14132989,-0.02006915,0.02490809,-0.02731127,0.33090343,-0.15488488,0.15142400,-0.10552618,0.00008168,-0.00012586
-1.02351176,1.66270157,-1.08147904,0.17848502,-0.04466506,1.11602683,-0.80904242,0.02132547,-0.00039950,0.14155827,-0.01962734,0.02518319,-0.02638462,0.33056781,-0.15759400,0.15392574,-0.10079019,0.00008067,-0.00011925
-1.01750875,1.66396450,-1.09024106,0.17833610,-0.04479364,1.11522725,-0.82090345,0.02096185,-0.00045484,0.14134466,-0.01932268,0.02546056,-0.02557117,0.32957275,-0.16065473,0.15666970,-0.09684915,0.00007966,-0.00011319
-1.01150575,1.66501466,-1.10892339,0.17816547,-0.04515463,1.11476073,-0.84163773,0.02052806,-0.00052322,0.14071957,-0.01916161,0.02573448,-0.02487597,0.32801191,-0.16409413,0.15975254,-0.09373555,0.00007864,-0.00010767
-1.00550275,1.66610678,-1.13832936,0.17799319,-0.04575923,1.11469036,-0.87198904,0.02002317,-0.00060626,0.13973165,-0.01915097,0.02600311,-0.02430388,0.32601754,-0.16795426,0.16329003,-0.09147938,0.00007759,-0.00010266
-0.99949975,1.66765136,-1.17927297,0.17785555,-0.04662264,1.11517486,-0.91270205,0.01944882,-0.00070563,0.13844650,-0.01929792,0.02626843,-0.02385958,0.32375586,-0.17229059,0.16741376,-0.09010839,0.00007651,-0.00009814
-0.99349675,1.67019300,-1.23256029,0.17780300,-0.04776380,1.11645578,-0.96450568,0.01880914,-0.00082304,0.13694473,-0.01960969,0.02653598,-0.02354759,0.32142130,-0.17716944,0.17226709,-0.08964790,0.00007541,-0.00009411
-0.98749375,1.67438364,-1.29896470,0.17789753,-0.04920466,1.11884158,-1.02809131,0.01811052,-0.00096017,0.13531967,-0.02009334,0.02681451,-0.02337207,0.31922974,-0.18266444,0.17800042,-0.09012040,0.00007428,-0.00009054
-0.98149075,1.68095186,-1.37919652,0.17820974,-0.05096940,1.12268932,-1.10408664,0.01736143,-0.00111870,0.13367452,-0.02075539,0.02711553,-0.02333670,0.31741109,-0.18885227,0.18476572,-0.09154483,0.00007316,-0.00008743
-0.97548774,1.69066940,-1.47386828,0.17881555,-0.05308324,1.12838478,-1.19302579,0.01657203,-0.00130023,0.13211921,-0.02160134,0.02745271,-0.02344442,0.31620145,-0.19580769,0.19271078,-0.09393561,0.00007207,-0.00008477
-0.96948474,1.70431604,-1.58345688,0.17979275,-0.05557120,1.13632167,-1.29531708,0.01575392,-0.00150622,0.13076699,-0.02263524,0.02784121,-0.02369707,0.31583497,-0.20359832,0.20197304,-0.09730150,0.00007103,-0.00008255
-0.96348174,1.72264432,-1.70826476,0.18121749,-0.05845676,1.14688090,-1.41120986,0.01491972,-0.00173803,0.12973085,-0.02385917,0.02829697,-0.02409510,0.31653590,-0.21227920,0.21267346,-0.10164438,0.00007006,-0.00008075
-0.95747874,1.74634517,-1.84838184,0.18316085,-0.06176042,1.16041047,-1.54076216,0.01408273,-0.00199677,0.12911996,-0.02527277,0.02883592,-0.02463722,0.31851086,-0.22188770,0.22491052,-0.10695802,0.00006919,-0.00007937
-0.95147574,1.77601570,-2.00365062,0.18568554,-0.06549835,1.17720691,-1.68381091,0.01325661,-0.00228334,0.12903603,-0.02687283,0.02947332,-0.02532013,0.32194158,-0.23243878,0.23875466,-0.11322692,0.00006845,-0.00007839
-0.94547274,1.81213034,-2.17363660,0.18884286,-0.06968121,1.19749880,-1.83994668,0.01245501,-0.00259833,0.12956998,-0.02865286,0.03022294,-0.02613820,0.32697844,-0.24392120,0.25424345,-0.12042541,0.00006785,-0.00007780
-0.93946973,1.85501626,-2.35760602,0.19267003,-0.07431300,1.22143290,-2.00849456,0.01169137,-0.00294198,0.13079870,-0.03060288,0.03109647,-0.02708341,0.33373483,-0.25629466,0.27137763,-0.12851695,0.00006740,-0.00007756
-0.93346673,1.90483401,-2.55451283,0.19718789,-0.07939036,1.24906354,-2.18850286,0.01097867,-0.00331419,0.13278231,-0.03270927,0.03210297,-0.02814517,0.34228256,-0.26948826,0.29011839,-0.13745383,0.00006712,-0.00007765
-0.92746373,1.96156402,-2.76299641,0.20239917,-0.08490198,1.28034539,-2.37874086,0.01032927,-0.00371442,0.13556167,-0.03495476,0.03324838,-0.02931046,0.35264840,-0.28340041,0.31038601,-0.14717726,0.00006701,-0.00007804
-0.92146073,2.02499949,-2.98139085,0.20828724,-0.09082841,1.31513017,-2.57770652,0.00975484,-0.00414169,0.13915654,-0.03731856,0.03453525,-0.03056399,0.36481198,-0.29790014,0.33206004,-0.15761781,0.00006706,-0.00007868
-0.91545773,2.09474611,-3.20774634,0.21481545,-0.09714223,1.35316711,-2.78364455,0.00926629,-0.00459458,0.14356417,-0.03977672,0.03596257,-0.03188847,0.37870493,-0.31282995,0.35498117,-0.16869634,0.00006727,-0.00007953
-0.90945473,2.17022861,-3.43986241,0.22192722,-0.10380846,1.39410744,-2.99457477,0.00887381,-0.00507121,0.14875855,-0.04230254,0.03752575,-0.03326505,0.39421151,-0.32800998,0.37895468,-0.18032524,0.00006761,-0.00008054
-0.90345173,2.25070402,-3.67533224,0.22954662,-0.11078534,1.43751267,-3.20833017,0.00858691,-0.00556921,0.15469037,-0.04486719,0.03921677,-0.03467384,0.41117060,-0.34324342,0.40375557,-0.19241001,0.00006808,-0.00008165
-0.89744872,2.33528139,-3.91159647,0.23757970,-0.11802533,1.48286642,-3.42260350,0.00841452,-0.00608580,0.16128755,-0.04744045,0.04102447,-0.03609447,0.42937919,-0.35832286,0.42913515,-0.20485101,0.00006864,-0.00008281
-0.89144572,2.42294720,-4.14600462,0.24591649,-0.12547634,1.52958941,-3.63500085,0.00836506,-0.00661776,0.16845651,-0.04999147,0.04293492,-0.03750673,0.44859717,-0.37303726,0.45482885,-0.21754539,0.00006926,-0.00008397
-0.88544272,2.51259571,-4.37588165,0.25443352,-0.13308304,1.57705714,-3.84310004,0.00844653,-0.00716149,0.17608417,-0.05248965,0.04493196,-0.03889118,0.46855342,-0.38717920,0.48056489,-0.23038904,0.00006992,-0.00008507
-0.87943972,2.60306311,-4.59859676,0.26299698,-0.14078832,1.62461952,-4.04451169,0.00866657,-0.00771306,0.18404048,-0.05490554,0.04699777,-0.04022976,0.48895302,-0.40055205,0.50607362,-0.24327838,0.00007058,-0.00008604
-0.87343672,2.69316410,-4.81163165,0.27146623,-0.14853465,1.67162176,-4.23694030,0.00903250,-0.00826828,0.19218164,-0.05721169,0.04911347,-0.04150630,0.50948535,-0.41297669,0.53109678,-0.25611205,0.00007121,-0.00008686
-0.86743372,2.78172948,-5.01264506,0.27969772,-0.15626540,1.71742566,-4.41824278,0.00955127,-0.00882274,0.20035378,-0.05938344,0.05125976,-0.04270696,0.52983291,-0.42429739,0.55539646,-0.26879233,0.00007177,-0.00008747
-0.86143072,2.86764313,-5.19953092,0.28754915,-0.16392602,1.76143036,-4.58648196,0.01022935,-0.00937190,0.20839707,-0.06139964,0.05341751,-0.04382057,0.54968048,-0.43438661,0.57876318,-0.28122621,0.00007224,-0.00008783
-0.85542771,2.94987668,-5.37046755,0.29488355,-0.17146497,1.80309155,-4.73997281,0.01107257,-0.00991115,0.21615007,-0.06324323,0.05556831,-0.04483873,0.56872430,-0.44314843,0.60102264,-0.29332616,0.00007259,-0.00008793
-0.84942471,3.02752030,-5.52395579,0.30157341,-0.17883444,1.84193842,-4.87731943,0.01208582,-0.01043593,0.22345429,-0.06490168,0.05769489,-0.04575587,0.58668095,-0.45052048,0.62204075,-0.30501057,0.00007280,-0.00008774
-0.84342171,3.09980808,-5.65884468,0.30750431,-0.18599084,1.87758725,-4.99744133,0.01327279,-0.01094176,0.23015869,-0.06636725,0.05978151,-0.04656910,0.60329554,-0.45647436,0.64172656,-0.31620390,0.00007284,-0.00008724
-0.83741871,3.16613676,-5.77434389,0.31257832,-0.19289498,1.90975112,-5.09958804,0.01463550,-0.01142434,0.23612400,-0.06763705,0.06181412,-0.04727795,0.61834881,-0.46101441,0.66003304,-0.32683655,0.00007270,-0.00008644
-0.83141571,3.22607682,-5.87002264,0.31671657,-0.19951203,1.93824507,-5.18334184,0.01617389,-0.01187963,0.24122674,-0.06871297,0.06378051,-0.04788397,0.63166293,-0.46417522,0.67695543,-0.33684460,0.00007238,-0.00008534
-0.82541271,3.27937531,-5.94579582,0.31986121,-0.20581124,1.96298649,-5.24860868,0.01788531,-0.01230389,0.24536271,-0.06960141,0.06567026,-0.04839027,0.64310562,-0.46601772,0.69252737,-0.34616950,0.00007186,-0.00008396
-0.81940970,3.32595026,-6.00189845,0.32197648,-0.21176555,1.98399053,-5.29559829,0.01976409,-0.01269375,0.24844988,-0.07031285,0.06747454,-0.04880093,0.65259243,-0.46662450,0.70681492,-0.35475773,0.00007115,-0.00008231
-0.81340670,3.36587707,-6.03885036,0.32304889,-0.21735106,2.00136085,-5.32479469,0.02180104,-0.01304629,0.25043052,-0.07086129,0.06918593,-0.04912052,0.66008711,-0.46609430,0.71990879,-0.36256055,0.00007025,-0.00008042
-0.80740370,3.39936745,-6.05741309,0.32308657,-0.22254640,2.01527615,-5.33691904,0.02398307,-0.01335901,0.25127259,-0.07126356,0.07079803,-0.04935353,0.66560006,-0.46453633,0.73191533,-0.36953400,0.00006917,-0.00007831
-0.80140070,3.42674232,-6.05854182,0.32211769,-0.22733224,2.02597307,-5.33288681,0.02629289,-0.01362993,0.25097016,-0.07153864,0.07230512,-0.04950386,0.66918492,-0.46206452,0.74294659,-0.37563903,0.00006793,-0.00007602
-0.79539770,3.44840015,-6.04333479,0.32018823,-0.23169076,2.03372672,-5.31376164,0.02870888,-0.01385758,0.24954301,-0.07170681,0.07370177,-0.04957451,0.67093355,-0.45879210,0.75311033,-0.38084190,0.00006654,-0.00007357
-0.78939470,3.46478264,-6.01298290,0.31735907,-0.23560526,2.03882956,-5.28070829,0.03120499,-0.01404099,0.24703546,-0.07178888,0.07498242,-0.04956722,0.67096962,-0.45482688,0.76250030,-0.38511481,0.00006501,-0.00007100
-0.78339170,3.47633979,-5.96872199,0.31370273,-0.23906001,2.04157024,-5.23494685,0.03375098,-0.01417974,0.24351434,-0.07180541,0.07614113,-0.04948239,0.66944130,-0.45026731,0.77118759,-0.38843671,0.00006336,-0.00006834
-0.77738869,3.48349647,-5.91179000,0.30929981,-0.24204021,2.04221345,-5.17771043,0.03631274,-0.01427390,0.23906633,-0.07177599,0.07717125,-0.04931902,0.66651334,-0.44519950,0.77921345,-0.39079419,0.00006162,-0.00006561
-0.77138569,3.48662250,-5.84339060,0.30423545,-0.24453213,2.04098200,-5.11020800,0.03885284,-0.01432406,0.23379481,-0.07171855,0.07806531,-0.04907488,0.66235903,-0.43969542,0.78658406,-0.39218248,0.00005979,-0.00006284
-0.76538269,3.48600804,-5.76466475,0.29859594,-0.24652350,2.03804237,-5.03359382,0.04133128,-0.01433126,0.22781623,-0.07164884,0.07881494,-0.04874672,0.65715252,-0.43381216,0.79326766,-0.39260633,0.00005790,-0.00006005
-0.75937969,3.48184580,-5.67667071,0.29246569,-0.24800399,2.03349440,-4.94894433,0.04370640,-0.01429698,0.22125637,-0.07157990,0.07941093,-0.04833065,0.65106180,-0.42759213,0.79919407,-0.39208076,0.00005597,-0.00005726
-0.75337669,3.47422102,-5.58037281,0.28592473,-0.24896587,2.02736598,-4.85724300,0.04593597,-0.01422312,0.21424645,-0.07152182,0.07984342,-0.04782254,0.64424280,-0.42106430,0.80425671,-0.39063155,0.00005399,-0.00005448
-0.74737369,3.46310990,-5.47663851,0.27904679,-0.24940473,2.01961286,-4.75937309,0.04797833,-0.01411189,0.20691932,-0.07148142,0.08010217,-0.04721856,0.63683481,-0.41424613,0.80831707,-0.38829540,0.00005200,-0.00005173
-0.74137069,3.44838633,-5.36624312,0.27189813,-0.24932018,2.01012373,-4.65611784,0.04979370,-0.01396584,0.19940594,-0.07146224,0.08017691,-0.04651558,0.62895738,-0.40714601,0.81121125,-0.38511973,0.00004999,-0.00004902
-0.73536768,3.42983659,-5.24988080,0.26453702,-0.24871666,1.99873024,-4.54816729,0.05134537,-0.01378773,0.19183213,-0.07146451,0.08005779,-0.04571173,0.62070882,-0.39976611,0.81275829,-0.38116212,0.00004798,-0.00004634
-0.72936468,3.40718086,-5.12818070,0.25701391,-0.24760402,1.98522121,-4.43613063,0.05260098,-0.01358051,0.18431581,-0.07148534,0.07973589,-0.04480677,0.61216628,-0.39210528,0.81276975,-0.37648930,0.00004597,-0.00004372
-0.72336168,3.38010036,-5.00172638,0.24937222,-0.24599817,1.96936035,-4.32055261,0.05353363,-0.01334726,0.17696467,-0.07151898,0.07920365,-0.04380244,0.60338713,-0.38416195,0.81106012,-0.37117585,0.00004396,-0.00004115
-0.71735868,3.34826811,-4.87107717,0.24164958,-0.24392146,1.95090631,-4.20193276,0.05412283,-0.01309110,0.16987449,-0.07155717,0.07845540,-0.04270275,0.59441171,-0.37593676,0.80745734,-0.36530267,0.00004196,-0.00003864
-0.71135568,3.31138179,-4.73678965,0.23387948,-0.24140297,1.92963386,-4.08074570,0.05435535,-0.01281516,0.16312786,-0.07158959,0.07748782,-0.04151407,0.58526688,-0.36743487,0.80181302,-0.35895518,0.00003997,-0.00003618
-0.70535268,3.26919634,-4.59943806,0.22609301,-0.23847866,1.90535505,-3.95746136,0.05422571,-0.01252253,0.15679354,-0.07160443,0.07630030,-0.04024522,0.57597022,-0.35866777,0.79401169,-0.35222161,0.00003799,-0.00003379
-0.69934967,3.22155473,-4.45963227,0.21832079,-0.23519128,1.87793902,-3.83256367,0.05373653,-0.01221618,0.15092631,-0.07158898,0.07489527,-0.03890735,0.56653462,-0.34965468,0.78397882,-0.34519117,0.00003603,-0.00003147
-0.69334667,3.16841494,-4.31803232,0.21059467,-0.23159017,1.84732946,-3.70656669,0.05289851,-0.01189896,0.14556721,-0.07153023,0.07327843,-0.03751379,0.55697267,-0.34042339,0.77168708,-0.33795253,0.00003408,-0.00002922
-0.68734367,3.10987188,-4.17535899,0.20294928,-0.22773090,1.81355882,-3.58002733,0.05173023,-0.01157357,0.14074428,-0.07141557,0.07145886,-0.03607973,0.54730092,-0.33101066,0.75716063,-0.33059244,0.00003216,-0.00002704
-0.68134067,3.04617299,-4.03239964,0.19542323,-0.22367477,1.77675835,-3.45355393,0.05025764,-0.01124252,0.13647353,-0.07123345,0.06944902,-0.03462194,0.53754344,-0.32146221,0.74047734,-0.32319475,0.00003025,-0.00002495
-0.67533767,2.97772696,-3.89000942,0.18805988,-0.21948818,1.73716382,-3.32781050,0.04851330,-0.01090818,0.13276030,-0.07097404,0.06726469,-0.03315830,0.52773473,-0.31183230,0.72176885,-0.31583968,0.00002838,-0.00002293
-0.66933467,2.90510525,-3.74910766,0.18090778,-0.21524188,1.69511648,-3.20351631,0.04653547,-0.01057275,0.12960074,-0.07062978,0.06492475,-0.03170745,0.51792170,-0.30218302,0.70121860,-0.30860350,0.00002654,-0.00002101
-0.66333167,2.82903649,-3.61066967,0.17402055,-0.21101008,1.65105939,-3.08144090,0.04436704,-0.01023830,0.12698352,-0.07019592,0.06245091,-0.03028827,0.50816484,-0.29258338,0.67905790,-0.30155854,0.00002473,-0.00001919
-0.65732866,2.75039441,-3.47571434,0.16745644,-0.20686952,1.60552955,-2.96239496,0.04205433,-0.00990683,0.12489166,-0.06967097,0.05986738,-0.02891949,0.49853844,-0.28310815,0.65556045,-0.29477336,0.00002297,-0.00001746
-0.65132566,2.67017996,-3.34528798,0.16127752,-0.20289838,1.55914616,-2.84721720,0.03964586,-0.00958025,0.12330433,-0.06905692,0.05720041,-0.02761927,0.48913001,-0.27383659,0.63103542,-0.28831313,0.00002126,-0.00001584
-0.64532266,2.58949876,-3.22044496,0.15554859,-0.19917502,1.51259577,-2.73675807,0.03719114,-0.00926051,0.12219883,-0.06835946,0.05447788,-0.02640479,0.48003907,-0.26485105,0.60581958,-0.28224008,0.00001962,-0.00001432
-0.63931966,2.50953502,-3.10222575,0.15033586,-0.19577679,1.46661506,-2.63186071,0.03473947,-0.00894954,0.12155243,-0.06758794,0.05172879,-0.02529190,0.47137531,-0.25623543,0.58026878,-0.27661382,0.00001804,-0.00001292
-0.63331666,2.43152330,-2.99163316,0.14570552,-0.19277849,1.42197212,-2.53334013,0.03233886,-0.00864938,0.12134419,-0.06675518,0.04898273,-0.02429488,0.46325649,-0.24807359,0.55474911,-0.27149153,0.00001653,-0.00001163
-0.62731366,2.35671920,-2.88960744,0.14172228,-0.19025097,1.37944699,-2.44196120,0.03003509,-0.00836214,0.12155668,-0.06587715,0.04626948,-0.02342610,0.45580598,-0.24044762,0.52962810,-0.26692790,0.00001511,-0.00001046
-0.62131066,2.28637022,-2.79700111,0.13844793,-0.18825949,1.33981220,-2.35841641,0.02787084,-0.00809005,0.12217752,-0.06497247,0.04361842,-0.02269587,0.44915033,-0.23343607,0.50526621,-0.26297464,0.00001378,-0.00000940
-0.61530765,2.22168776,-2.71455429,0.13593989,-0.18686214,1.30381407,-2.28330438,0.02588512,-0.00783544,0.12320076,-0.06406176,0.04105817,-0.02211227,0.44341678,-0.22711203,0.48200892,-0.25967973,0.00001255,-0.00000846
-0.60930465,2.16382107,-2.64287158,0.13424999,-0.18610823,1.27215527,-2.21710972,0.02411274,-0.00760072,0.12462787,-0.06316692,0.03861611,-0.02168101,0.43873096,-0.22154126,0.46017956,-0.25708625,0.00001141,-0.00000763
-0.60330165,2.11383369,-2.58240115,0.13342332,-0.18603678,1.24547907,-2.16018539,0.02258397,-0.00738833,0.12646855,-0.06231024,0.03631800,-0.02140536,0.43521468,-0.21678025,0.44007303,-0.25523084,0.00001039,-0.00000692
-0.59729865,2.07268292,-2.53341721,0.13349714,-0.18667511,1.22435567,-2.11273819,0.02132441,-0.00720072,0.12874100,-0.06151362,0.03418768,-0.02128614,0.43298389,-0.21287433,0.42195054,-0.25414194,0.00000947,-0.00000631
-0.59129565,2.04120227,-2.49600646,0.13450005,-0.18803770,1.20927067,-2.07481817,0.02035495,-0.00704026,0.13147189,-0.06079763,0.03224668,-0.02132167,0.43214685,-0.20985596,0.40603533,-0.25383791,0.00000866,-0.00000581
-0.58529265,2.02008721,-2.47005945,0.13645119,-0.19012529,1.20061579,-2.04631257,0.01969179,-0.00690913,0.13469569,-0.06018074,0.03051403,-0.02150783,0.43280230,-0.20774318,0.39250952,-0.25432503,0.00000797,-0.00000541
-0.57928964,2.00988393,-2.45526747,0.13935951,-0.19292432,1.19868196,-2.02694478,0.01934663,-0.00680928,0.13845365,-0.05967860,0.02900594,-0.02183813,0.43503777,-0.20653838,0.38151188,-0.25559574,0.00000739,-0.00000510
-0.57328664,2.01098099,-2.45112534,0.14322324,-0.19640690,1.20365443,-2.01627858,0.01932686,-0.00674233,0.14279217,-0.05930342,0.02773565,-0.02230383,0.43892783,-0.20622747,0.37313666,-0.25762704,0.00000692,-0.00000488
-0.56728364,2.02360379,-2.45694054,0.14802934,-0.20053105,1.21561014,-2.01372776,0.01963582,-0.00670948,0.14776074,-0.05906359,0.02671319,-0.02289405,0.44453229,-0.20677949,0.36743324,-0.26037940,0.00000657,-0.00000475
-0.56128064,2.04781154,-2.47184843,0.15375308,-0.20524161,1.23451693,-2.01857094,0.02027305,-0.00671142,0.15340944,-0.05896343,0.02594527,-0.02359604,0.45189438,-0.20814675,0.36440671,-0.26379616,0.00000634,-0.00000470
-0.55527764,2.08349663,-2.49483358,0.16035767,-0.21047151,1.26023470,-2.02997129,0.02123456,-0.00674830,0.15978612,-0.05900313,0.02543508,-0.02439534,0.46103875,-0.21026558,0.36401911,-0.26780351,0.00000621,-0.00000473
-0.54927464,2.13038644,-2.52475638,0.16779416,-0.21614353,1.29251826,-2.04700045,0.02251312,-0.00681967,0.16693330,-0.05917898,0.02518226,-0.02527609,0.47196956,-0.21305759,0.36619143,-0.27231126,0.00000619,-0.00000482
-0.54327164,2.18804738,-2.56038425,0.17600130,-0.22217244,1.33102200,-2.06866583,0.02409846,-0.00692447,0.17488507,-0.05948366,0.02518275,-0.02622134,0.48466845,-0.21643161,0.37080624,-0.27721421,0.00000628,-0.00000497
-0.53726863,2.25589137,-2.60042641,0.18490582,-0.22846749,1.37530616,-2.09394034,0.02597758,-0.00706103,0.18366402,-0.05990683,0.02542881,-0.02721342,0.49909277,-0.22028600,0.37771079,-0.28239427,0.00000647,-0.00000518
-0.53126563,2.33318481,-2.64357075,0.19442281,-0.23493508,1.42484478,-2.12179329,0.02813499,-0.00722711,0.19327834,-0.06043579,0.02590901,-0.02823427,0.51517396,-0.22451151,0.38672073,-0.28772313,0.00000677,-0.00000545
-0.52526263,2.41906007,-2.68852151,0.20445651,-0.24148152,1.47903522,-2.15122132,0.03055289,-0.00741991,0.20371947,-0.06105626,0.02660833,-0.02926590,0.53281633,-0.22899442,0.39762419,-0.29306551,0.00000716,-0.00000575
-0.51925963,2.51252971,-2.73403632,0.21490144,-0.24801583,1.53720927,-2.18127803,0.03321153,-0.00763621,0.21496019,-0.06175325,0.02750828,-0.03029076,0.55189646,-0.23361988,0.41018629,-0.29828271,0.00000765,-0.00000610
-0.51325663,2.61250319,-2.77896090,0.22564381,-0.25445230,1.59864565,-2.21110111,0.03608940,-0.00787239,0.22695349,-0.06251190,0.02858715,-0.03129215,0.57226316,-0.23827530,0.42415397,-0.30323642,0.00000823,-0.00000648
-0.50725363,2.71780632,-2.82226015,0.23656342,-0.26071285,1.66258386,-2.23993580,0.03916358,-0.00812458,0.23963225,-0.06331835,0.02982030,-0.03225466,0.59373836,-0.24285362,0.43926107,-0.30779263,0.00000890,-0.00000689
-0.50125063,2.82720287,-2.86304441,0.24753588,-0.26672894,1.72823892,-2.26715379,0.04241002,-0.00838874,0.25290974,-0.06416050,0.03118061,-0.03316453,0.61611881,-0.24725638,0.45523361,-0.31182533,0.00000965,-0.00000732
-0.49524762,2.93941820,-2.90058964,0.25843512,-0.27244307,1.79481701,-2.29226674,0.04580392,-0.00866077,0.26668114,-0.06502868,0.03263893,-0.03400998,0.63917885,-0.25139637,0.47179515,-0.31522000,0.00001050,-0.00000778
-0.48924462,3.05316429,-2.93435096,0.26913618,-0.27780971,1.86153130,-2.31493395,0.04932006,-0.00893667,0.28082585,-0.06591622,0.03416469,-0.03478154,0.66267407,-0.25519978,0.48867218,-0.31787667,0.00001143,-0.00000824
-0.48324162,3.16716542,-2.96396898,0.27951819,-0.28279563,1.92761764,-2.33496392,0.05293316,-0.00921255,0.29521064,-0.06681978,0.03572654,-0.03547227,0.68634598,-0.25860774,0.50559935,-0.31971246,0.00001244,-0.00000872
-0.47723862,3.28018387,-2.98926875,0.28946736,-0.28737968,1.99234968,-2.35230977,0.05661825,-0.00948479,0.30969348,-0.06773961,0.03729311,-0.03607797,0.70992749,-0.26157726,0.52232454,-0.32066338,0.00001354,-0.00000920
-0.47123562,3.39104457,-3.01025158,0.29887992,-0.29155200,2.05505267,-2.36705901,0.06035094,-0.00975010,0.32412792,-0.06867957,0.03883370,-0.03659727,0.73314899,-0.26408142,0.53861350,-0.32068562,0.00001471,-0.00000969
-0.46523262,3.49865794,-3.02708027,0.30766487,-0.29531274,2.11511569,-2.37941794,0.06410773,-0.01000553,0.33836771,-0.06964703,0.04031910,-0.03703164,0.75574508,-0.26610897,0.55425410,-0.31975593,0.00001597,-0.00001018
-0.45922961,3.60203991,-3.04005838,0.31574641,-0.29867032,2.17200154,-2.38969172,0.06786618,-0.01024854,0.35227161,-0.07065259,0.04172233,-0.03738538,0.77746133,-0.26766322,0.56905995,-0.31787144,0.00001731,-0.00001066
-0.45322661,3.70032844,-3.04960474,0.32306591,-0.30163938,2.22525414,-2.39826084,0.07160505,-0.01047701,0.36570810,-0.07170966,0.04301934,-0.03766545,0.79806108,-0.26876044,0.58287332,-0.31504874,0.00001874,-0.00001114
-0.44722361,3.79279588,-3.05622425,0.32958334,-0.30423855,2.27450308,-2.40555518,0.07530426,-0.01068923,0.37855971,-0.07283399,0.04418967,-0.03788129,0.81733196,-0.26942781,0.59556728,-0.31132241,0.00002024,-0.00001162
-0.44122061,3.87885664,-3.06047647,0.33527811,-0.30648811,2.31946509,-2.41202686,0.07894490,-0.01088385,0.39072692,-0.07404309,0.04521697,-0.03804445,0.83509164,-0.26970102,0.60704706,-0.30674304,0.00002183,-0.00001208
-0.43521761,3.95807015,-3.06294319,0.34014924,-0.30840772,2.35994265,-2.41812283,0.08250893,-0.01105989,0.40213137,-0.07535554,0.04608943,-0.03816831,0.85119278,-0.26962167,0.61725041,-0.30137486,0.00002350,-0.00001254
-0.42921461,4.03013904,-3.06419661,0.34421483,-0.31001431,2.39581972,-2.42425870,0.08597902,-0.01121663,0.41271834,-0.07679041,0.04680003,-0.03826758,0.86552686,-0.26923470,0.62614713,-0.29529314,0.00002526,-0.00001299
-0.42321161,4.09490293,-3.06476925,0.34751099,-0.31132036,2.42705517,-2.43079462,0.08933811,-0.01135362,0.42245837,-0.07836660,0.04734672,-0.03835782,0.87802665,-0.26858579,0.63373773,-0.28858139,0.00002711,-0.00001344
-0.41720860,4.15232847,-3.06512705,0.35009007,-0.31233242,2.45367410,-2.43801438,0.09256910,-0.01147058,0.43134800,-0.08010217,0.04773233,-0.03845495,0.88866730,-0.26771910,0.64005129,-0.28132864,0.00002904,-0.00001387
-0.41120560,4.20249627,-3.06564650,0.35201855,-0.31305029,2.47575800,-2.44610844,0.09565440,-0.01156734,0.43940977,-0.08201384,0.04796446,-0.03857461,0.89746594,-0.26667521,0.64514256,-0.27362672,0.00003107,-0.00001430
-0.40520260,4.24558581,-3.06659695,0.35337447,-0.31346664,2.49343409,-2.45516165,0.09857559,-0.01164384,0.44669125,-0.08411646,0.04805509,-0.03873169,0.90447980,-0.26548963,0.64908845,-0.26556780,0.00003320,-0.00001472
