energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Re_p_up,Re_d_up,S_s_up,S_p_up
0.00900450,2.25940516,0.01862542,0.11396479,0.13032032,0.39668572,1.71687488,0.01285588,0.19698484
0.01500750,2.23389102,0.01819739,0.11426159,0.12776340,0.39381305,1.70142484,0.01285936,0.19715150
0.02101051,2.19894218,0.01768953,0.11386855,0.12476736,0.38897731,1.67874312,0.01283165,0.19622910
0.02701351,2.15505777,0.01711586,0.11278744,0.12139595,0.38226817,1.64913836,0.01277914,0.19421917
0.03301651,2.10295114,0.01649242,0.11103496,0.11772997,0.37381578,1.61308769,0.01271018,0.19114945
0.03901951,2.04351879,0.01583672,0.10864203,0.11386389,0.36378603,1.57121377,0.01263476,0.18707252
0.04502251,1.97780452,0.01516724,0.10565254,0.10990221,0.35237469,1.52425803,0.01256423,0.18206373
0.05102551,1.90696077,0.01450283,0.10212183,0.10595549,0.33980097,1.47305149,0.01251086,0.17621830
0.05702851,1.83220861,0.01386216,0.09811479,0.10213628,0.32630040,1.41848441,0.01248744,0.16964795
0.06303152,1.75479824,0.01326318,0.09370387,0.09855508,0.31211767,1.36147609,0.01250679,0.16247696
0.06903452,1.67597129,0.01272260,0.08896690,0.09531654,0.29749944,1.30294609,0.01258129,0.15483804
0.07503752,1.59692633,0.01225553,0.08398488,0.09251586,0.28268751,1.24378768,0.01272244,0.14686808
0.08104052,1.51878871,0.01187502,0.07883989,0.09023566,0.26791252,1.18484459,0.01294034,0.13870399
0.08704352,1.44258533,0.01159185,0.07361311,0.08854337,0.25338847,1.12689144,0.01324335,0.13047868
0.09304652,1.36922501,0.01141431,0.06838307,0.08748916,0.23930801,1.07061842,0.01363769,0.12231753
0.09904952,1.29948469,0.01134810,0.06322414,0.08710455,0.22583888,1.01662027,0.01412719,0.11433530
0.10505253,1.23400145,0.01139630,0.05820543,0.08740166,0.21312131,0.96538971,0.01471307,0.10663360
0.11105553,1.17327007,0.01155947,0.05338984,0.08837320,0.20126660,0.91731501,0.01539388,0.09929911
0.11705853,1.11764593,0.01183574,0.04883363,0.08999313,0.19035670,0.87268141,0.01616550,0.09240239
0.12306153,1.06735242,0.01222108,0.04458619,0.09221800,0.18044480,0.83167607,0.01702126,0.08599747
0.12906453,1.02249249,0.01270955,0.04069011,0.09498888,0.17155692,0.79439592,0.01795217,0.08012207
0.13506753,0.98306339,0.01329361,0.03718156,0.09823389,0.16369419,0.76085800,0.01894729,0.07479847
0.14107054,0.94897396,0.01396449,0.03409081,0.10187118,0.15683585,0.73101157,0.01999412,0.07003498
0.14707354,0.92006361,0.01471252,0.03144292,0.10581225,0.15094278,0.70475156,0.02107912,0.06582774
0.15307654,0.89612214,0.01552752,0.02925847,0.10996549,0.14596131,0.68193267,0.02218826,0.06216308
0.15907954,0.87690980,0.01639915,0.02755442,0.11423991,0.14182731,0.66238370,0.02330763,0.05902000
0.16508254,0.86217672,0.01731719,0.02634480,0.11854869,0.13847027,0.64592150,0.02442399,0.05637285
0.17108554,0.85168103,0.01827186,0.02564142,0.12281265,0.13581732,0.63236415,0.02552536,0.05419403
0.17708854,0.84520518,0.01925399,0.02545443,0.12696330,0.13379696,0.62154287,0.02660154,0.05245662
0.18309155,0.84256991,0.02025519,0.02579272,0.13094546,0.13234252,0.61331250,0.02764450,0.05113688
0.18909455,0.84364533,0.02126792,0.02666415,0.13471930,0.13139508,0.60755995,0.02864872,0.05021640
0.19509755,0.84835898,0.02228551,0.02807560,0.13826164,0.13090597,0.60421073,0.02961141,0.04968396
0.20110055,0.85670052,0.02330213,0.03003284,0.14156662,0.13083866,0.60323318,0.03053258,0.04953704
0.20710355,0.86872309,0.02431259,0.03254021,0.14464544,0.13117000,0.60464040,0.03141498,0.04978272
0.21310655,0.88454125,0.02531230,0.03560020,0.14752554,0.13189094,0.60848992,0.03226390,0.05043824
0.21910955,0.90432581,0.02629697,0.03921283,0.15024889,0.13300661,0.61488114,0.03308693,0.05153098
0.22511256,0.92829561,0.02726248,0.04337506,0.15286978,0.13453582,0.62395074,0.03389348,0.05309789
0.23111556,0.95670689,0.02820466,0.04808006,0.15545202,0.13651012,0.63586619,0.03469440,0.05518445
0.23711856,0.98984041,0.02911907,0.05331652,0.15806587,0.13897230,0.65081773,0.03550141,0.05784311
0.24312156,1.02798700,0.03000097,0.05906807,0.16078467,0.14197458,0.66900909,0.03632660,0.06113129
0.24912456,1.07143207,0.03084514,0.06531265,0.16368152,0.14557646,0.69064721,0.03718193,0.06510895
0.25512756,1.12043949,0.03164593,0.07202217,0.16682601,0.14984235,0.71593144,0.03807876,0.06983584
0.26113057,1.17523560,0.03239734,0.07916220,0.17028136,0.15483898,0.74504249,0.03902747,0.07536848
0.26713357,1.23599368,0.03309311,0.08669193,0.17410188,0.16063281,0.77813141,0.04003717,0.08175694
0.27313657,1.30281954,0.03372697,0.09456435,0.17833110,0.16728733,0.81530912,0.04111549,0.08904162
0.27913957,1.37573846,0.03429290,0.10272657,0.18300039,0.17486050,0.85663654,0.04226845,0.09725004
0.28514257,1.45468413,0.03478542,0.11112041,0.18812839,0.18340218,0.90211579,0.04350053,0.10639376
0.29114557,1.53948968,0.03519994,0.11968328,0.19372101,0.19295185,0.95168266,0.04481468,0.11646571
0.29714857,1.62988120,0.03553311,0.12834915,0.19977213,0.20353641,1.00520046,0.04621252,0.12743788
0.30315158,1.72547393,0.03578308,0.13704974,0.20626482,0.21516833,1.06245567,0.04769452,0.13925956
0.30915458,1.82577129,0.03594980,0.14571593,0.21317307,0.22784406,1.12315542,0.04926024,0.15185635
0.31515758,1.93016689,0.03603526,0.15427921,0.22046384,0.24154277,1.18692695,0.05090855,0.16512983
0.32116058,2.03794950,0.03604355,0.16267322,0.22809935,0.25622550,1.25331931,0.05263785,0.17895815
0.32716358,2.14831112,0.03598095,0.17083540,0.23603939,0.27183464,1.32180730,0.05444622,0.19319749
0.33316658,2.26035792,0.03585588,0.17870850,0.24424362,0.28829391,1.39179775,0.05633159,0.20768446
0.33916958,2.37312407,0.03567875,0.18624212,0.25267363,0.30550878,1.46263808,0.05829176,0.22223928
0.34517259,2.48558819,0.03546177,0.19339407,0.26129470,0.32336731,1.53362721,0.06032446,0.23666989
0.35117559,2.59669217,0.03521861,0.20013162,0.27007713,0.34174145,1.60402858,0.06242730,0.25077664
0.35717859,2.70536190,0.03496413,0.20643238,0.27899718,0.36048885,1.67308509,0.06459770,0.26435759
0.36318159,2.81052957,0.03471393,0.21228510,0.28803737,0.37945503,1.74003559,0.06683281,0.27721409
0.36918459,2.91115694,0.03448401,0.21768998,0.29718644,0.39847599,1.80413270,0.06912941,0.28915660
0.37518759,3.00625890,0.03429035,0.22265874,0.30643861,0.41738112,1.86466119,0.07148380,0.30001030
0.38119060,3.09492670,0.03414853,0.22721424,0.31579256,0.43599646,1.92095659,0.07389178,0.30962050
0.38719360,3.17635018,0.03407345,0.23138978,0.32524994,0.45414815,1.97242331,0.07634858,0.31785740
0.39319660,3.24983810,0.03407896,0.23522803,0.33481354,0.47166596,2.01855156,0.07884886,0.32462019
0.39919960,3.31483602,0.03417768,0.23877949,0.34448536,0.48838699,2.05893255,0.08138678,0.32984015
0.40520260,3.37094094,0.03438076,0.24210082,0.35426442,0.50415921,2.09327121,0.08395608,0.33348274
0.41120560,3.41791219,0.03469783,0.24525273,0.36414469,0.51884493,2.12139589,0.08655014,0.33554853
0.41720860,3.45567801,0.03513681,0.24829772,0.37411303,0.53232396,2.14326463,0.08916214,0.33607293
0.42321161,3.48433749,0.03570395,0.25129779,0.38414742,0.54449648,2.15896751,0.09178509,0.33512481
0.42921461,3.50415772,0.03640375,0.25431191,0.39421543,0.55528545,2.16872503,0.09441198,0.33280400
0.43521761,3.51556608,0.03723899,0.25739373,0.40427304,0.56463847,2.17288225,0.09703575,0.32923786
0.44122061,3.51913782,0.03821069,0.26058928,0.41426403,0.57252900,2.17189899,0.09964926,0.32457706
0.44722361,3.51557924,0.03931818,0.26393500,0.42411976,0.57895704,2.16633622,0.10224524,0.31899070
0.45322661,3.50570702,0.04055902,0.26745594,0.43375954,0.58394890,2.15683922,0.10481607,0.31266114
0.45922961,3.49042431,0.04192903,0.27116447,0.44309156,0.58755634,2.14411784,0.10735358,0.30577857
0.46523262,3.47069434,0.04342220,0.27505931,0.45201440,0.58985492,2.12892482,0.10984879,0.29853568
0.47123562,3.44751240,0.04503070,0.27912502,0.46041898,0.59094162,2.11203279,0.11229157,0.29112249
0.47723862,3.42187722,0.04674478,0.28333202,0.46819106,0.59093170,2.09421078,0.11467030,0.28372170
0.48324162,3.39476254,0.04855272,0.28763708,0.47521408,0.58995507,2.07620112,0.11697163,0.27650447
0.48924462,3.36709004,0.05044077,0.29198418,0.48137232,0.58815200,2.05869759,0.11918016,0.26962692
0.49524762,3.33970432,0.05239316,0.29630595,0.48655421,0.58566858,2.04232557,0.12127826,0.26322728
0.50125063,3.31335091,0.05439206,0.30052535,0.49065570,0.58265178,2.02762478,0.12324603,0.25742388
0.50725363,3.28865786,0.05641764,0.30455782,0.49358354,0.57924459,2.01503539,0.12506128,0.25231374
0.51325663,3.26612164,0.05844817,0.30831353,0.49525831,0.57558117,2.00488771,0.12669977,0.24797192
0.51925963,3.24609758,0.06046018,0.31169999,0.49561711,0.57178237,1.99739587,0.12813545,0.24445154
0.52526263,3.22879513,0.06242869,0.31462461,0.49461572,0.56795160,1.99265552,0.12934101,0.24178424
0.53126563,3.21427795,0.06432749,0.31699740,0.49223028,0.56417153,1.99064559,0.13028843,0.23998117
0.53726863,3.20246860,0.06612954,0.31873359,0.48845820,0.56050140,1.99123372,0.13094972,0.23903438
0.54327164,3.19315763,0.06780739,0.31975608,0.48331850,0.55697544,1.99418510,0.13129774,0.23891841
0.54927464,3.18601636,0.06933365,0.31999781,0.47685139,0.55360213,1.99917426,0.13130710,0.23959211
0.55527764,3.18061285,0.07068155,0.31940373,0.46911731,0.55036467,2.00579907,0.13095503,0.24100056
0.56128064,3.17643037,0.07182554,0.31793259,0.46019525,0.54722242,2.01359640,0.13022235,0.24307709
0.56728364,3.17288735,0.07274183,0.31555825,0.45018079,0.54411342,2.02205865,0.12909427,0.24574522
0.57328664,3.16935836,0.07340898,0.31227071,0.43918357,0.54095781,2.03065054,0.12756119,0.24892063
0.57928964,3.16519492,0.07380851,0.30807660,0.42732476,0.53766205,2.03882550,0.12561939,0.25251305
0.58529265,3.15974575,0.07392534,0.30299932,0.41473422,0.53412378,2.04604088,0.12327147,0.25642808
0.59129565,3.15237565,0.07374829,0.29707864,0.40154791,0.53023709,2.05177187,0.12052673,0.26056889
0.59729865,3.14248244,0.07327042,0.29037000,0.38790527,0.52589797,2.05552335,0.11740133,0.26483789
0.60330165,3.12951173,0.07248932,0.28294321,0.37394697,0.52100970,2.05683976,0.11391815,0.26913826
0.60930465,3.11296916,0.07140722,0.27488094,0.35981290,0.51548798,2.05531277,0.11010660,0.27337544
0.61530765,3.09242998,0.07003107,0.26627678,0.34564050,0.50926547,2.05058669,0.10600211,0.27745849
0.62131066,3.06754611,0.06837239,0.25723305,0.33156347,0.50229573,2.04236205,0.10164549,0.28130145
0.62731366,3.03805076,0.06644714,0.24785835,0.31771076,0.49455613,2.03039729,0.09708210,0.28482447
0.63331666,3.00376079,0.06427529,0.23826504,0.30420581,0.48604978,2.01450908,0.09236089,0.28795504
0.63931966,2.96457720,0.06188048,0.22856664,0.29116612,0.47680641,1.99457158,0.08753336,0.29062889
0.64532266,2.92048404,0.05928943,0.21887517,0.27870280,0.46688206,1.97051495,0.08265238,0.29279096
0.65132566,2.87154603,0.05653135,0.20929865,0.26692034,0.45635766,1.94232344,0.07777108,0.29439612
0.65732866,2.81790521,0.05363735,0.19993878,0.25591633,0.44533667,1.91003341,0.07294165,0.29540974
0.66333167,2.75977696,0.05063968,0.19088882,0.24578121,0.43394177,1.87373132,0.06821427,0.29580813
0.66933467,2.69744541,0.04757109,0.18223177,0.23659796,0.42231084,1.83355198,0.06363606,0.29557872
0.67533767,2.63125859,0.04446419,0.17403888,0.22844177,0.41059255,1.78967693,0.05925020,0.29472008
0.68134067,2.56162325,0.04135073,0.16636867,0.22137960,0.39894149,1.74233293,0.05509520,0.29324174
0.68734367,2.48899942,0.03826110,0.15926616,0.21546992,0.38751348,1.69179049,0.05120424,0.29116372
0.69334667,2.41389470,0.03522380,0.15276273,0.21076230,0.37646093,1.63836213,0.04760487,0.28851594
0.69934967,2.33685827,0.03226498,0.14687627,0.20729724,0.36592868,1.58240030,0.04431868,0.28533738
0.70535268,2.25847445,0.02940812,0.14161177,0.20510605,0.35605038,1.52429461,0.04136135,0.28167510
0.71135568,2.17935590,0.02667378,0.13696234,0.20421094,0.34694571,1.46446837,0.03874273,0.27758312
0.71735868,2.10013628,0.02407943,0.13291045,0.20462524,0.33871825,1.40337407,0.03646715,0.27312119
0.72336168,2.02146244,0.02163937,0.12942957,0.20635387,0.33145436,1.34148794,0.03453382,0.26835346
0.72936468,1.94398610,0.01936480,0.12648586,0.20939379,0.32522273,1.27930350,0.03293738,0.26334715
0.73536768,1.86835508,0.01726382,0.12404011,0.21373470,0.32007482,1.21732407,0.03166846,0.25817117
0.74137069,1.79520405,0.01534165,0.12204969,0.21935960,0.31604573,1.15605463,0.03071428,0.25289482
0.74737369,1.72514497,0.01360082,0.12047038,0.22624528,0.31315563,1.09599292,0.03005932,0.24758644
0.75337669,1.65875730,0.01204137,0.11925817,0.23436261,0.31141138,1.03762030,0.02968585,0.24231224
0.75937969,1.59657796,0.01066119,0.11837081,0.24367658,0.31080813,0.98139247,0.02957451,0.23713503
0.76538269,1.53909143,0.00945627,0.11776904,0.25414588,0.31133085,0.92773040,0.02970472,0.23211319
0.77138569,1.48671983,0.00842099,0.11741758,0.26572212,0.31295539,0.87701180,0.03005505,0.22729958
0.77738869,1.43981348,0.00754844,0.11728569,0.27834857,0.31564915,0.82956335,0.03060347,0.22274061
0.78339170,1.39864184,0.00683069,0.11734733,0.29195858,0.31937117,0.78565392,0.03132750,0.21847527
0.78939470,1.36338538,0.00625904,0.11758096,0.30647355,0.32407158,0.74548914,0.03220427,0.21453438
0.79539770,1.33412846,0.00582432,0.11796899,0.32180081,0.32969059,0.70920732,0.03321051,0.21093981
0.80140070,1.31085357,0.00551707,0.11849688,0.33783135,0.33615702,0.67687693,0.03432248,0.20770387
0.80740370,1.29343741,0.00532777,0.11915204,0.35443788,0.34338654,0.64849586,0.03551588,0.20482881
0.81340670,1.28164901,0.00524701,0.11992254,0.37147308,0.35127996,0.62399225,0.03676575,0.20230650
0.81940970,1.27515034,0.00526567,0.12079576,0.38876856,0.35972166,0.60322724,0.03804642,0.20011831
0.82541271,1.27349961,0.00537508,0.12175709,0.40613464,0.36857848,0.58599930,0.03933152,0.19823527
0.83141571,1.27615771,0.00556707,0.12278878,0.42336107,0.37769938,0.57205028,0.04059410,0.19661843
0.83741871,1.28249762,0.00583414,0.12386900,0.44021886,0.38691591,0.56107293,0.04180675,0.19521964
0.84342171,1.29181715,0.00616953,0.12497122,0.45646331,0.39604390,0.55271984,0.04294195,0.19398256
0.84942471,1.30335462,0.00656723,0.12606402,0.47183824,0.40488612,0.54661343,0.04397248,0.19284400
0.85542771,1.31630724,0.00702206,0.12711121,0.48608125,0.41323630,0.54235690,0.04487190,0.19173568
0.86143072,1.32985188,0.00752963,0.12807252,0.49892995,0.42088407,0.53954563,0.04561516,0.19058611
0.86743372,1.34316730,0.00808635,0.12890458,0.51012892,0.42762085,0.53777883,0.04617924,0.18932275
0.87343672,1.35545743,0.00868931,0.12956233,0.51943705,0.43324648,0.53667102,0.04654379,0.18787440
0.87943972,1.36597460,0.00933625,0.13000077,0.52663496,0.43757610,0.53586289,0.04669186,0.18617345
0.88544272,1.37404182,0.01002533,0.13017685,0.53153229,0.44044707,0.53503125,0.04661040,0.18415834
0.89144572,1.37907338,0.01075505,0.13005158,0.53397425,0.44172562,0.53389766,0.04629088,0.18177564
0.89744872,1.38059265,0.01152397,0.12959209,0.53384732,0.44131259,0.53223541,0.04572959,0.17898213
0.90345173,1.37824654,0.01233051,0.12877366,0.53108374,0.43914835,0.52987463,0.04492797,0.17574641
0.90945473,1.37181591,0.01317271,0.12758151,0.52566458,0.43521617,0.52670547,0.04389265,0.17205023
0.91545773,1.36122147,0.01404798,0.12601231,0.51762117,0.42954420,0.52267901,0.04263534,0.16788934
0.92146073,1.34652507,0.01495281,0.12407540,0.50703492,0.42220578,0.51780626,0.04117261,0.16327396
0.92746373,1.32792644,0.01588263,0.12179348,0.49403546,0.41331794,0.51215509,0.03952538,0.15822870
0.93346673,1.30575541,0.01683159,0.11920296,0.47879721,0.40303847,0.50584552,0.03771839,0.15279220
0.93946973,1.28046035,0.01779243,0.11635371,0.46153459,0.39156134,0.49904350,0.03577945,0.14701623
0.94547274,1.25259319,0.01875646,0.11330841,0.44249599,0.37911099,0.49195363,0.03373864,0.14096461
0.95147574,1.22279191,0.01971358,0.11014143,0.42195682,0.36593555,0.48481115,0.03162746,0.13471181
0.95747874,1.19176123,0.02065235,0.10693729,0.40021204,0.35229944,0.47787361,0.02947790,0.12834146
0.96348174,1.16025232,0.02156025,0.10378868,0.37756822,0.33847565,0.47141253,0.02732165,0.12194469
0.96948474,1.12904232,0.02242393,0.10079423,0.35433575,0.32473797,0.46570545,0.02518923,0.11561863
0.97548774,1.09891435,0.02322954,0.09805601,0.33082123,0.31135351,0.46102860,0.02310926,0.10946488
0.98149075,1.07063867,0.02396322,0.09567678,0.30732040,0.29857578,0.45765033,0.02110785,0.10358816
0.98749375,1.04495531,0.02461145,0.09375715,0.28411185,0.28663851,0.45582549,0.01920808,0.09809519
0.99349675,1.02255862,0.02516163,0.09239271,0.26145157,0.27575038,0.45579075,0.01742960,0.09309362
0.99949975,1.00408386,0.02560246,0.09167111,0.23956853,0.26609077,0.45776073,0.01578837,0.08869133
1.00550275,0.99009578,0.02592445,0.09166928,0.21866134,0.25780645,0.46192504,0.01429658,0.08499574
1.01150575,0.98107929,0.02612023,0.09245080,0.19889599,0.25100943,0.46844588,0.01296259,0.08211326
1.01750875,0.97743198,0.02618492,0.09406350,0.18040460,0.24577568,0.47745609,0.01179104,0.08014882
1.02351176,0.97945833,0.02611628,0.09653735,0.16328524,0.24214474,0.48905759,0.01078306,0.07920524
1.02951476,0.98736551,0.02591486,0.09988280,0.14760255,0.24012017,0.50331989,0.00993651,0.07938262
1.03551776,1.00126050,0.02558397,0.10408956,0.13338927,0.23967068,0.52027870,0.00924632,0.08077736
1.04152076,1.02114853,0.02512953,0.10912588,0.12064838,0.24073179,0.53993454,0.00870485,0.08348097
1.04752376,1.04693277,0.02455990,0.11493853,0.10935579,0.24320808,0.56225136,0.00830226,0.08757856
1.05352676,1.07841524,0.02388551,0.12145331,0.09946348,0.24697584,0.58715514,0.00802696,0.09314685
1.05952976,1.11529905,0.02311850,0.12857638,0.09090299,0.25188605,0.61453283,0.00786601,0.10025187
1.06553277,1.15719215,0.02227226,0.13619620,0.08358902,0.25776776,0.64423148,0.00780551,0.10894632
1.07153577,1.20361263,0.02136094,0.14418619,0.07742322,0.26443174,0.67605798,0.00783104,0.11926656
1.07753877,1.25399577,0.02039901,0.15240806,0.07229790,0.27167438,0.70977953,0.00792801,0.13122946
1.08354177,1.30770295,0.01940080,0.16071569,0.06809975,0.27928187,0.74512503,0.00808207,0.14482927
1.08954477,1.36403249,0.01838005,0.16895943,0.06471336,0.28703455,0.78178751,0.00827944,0.16003448
1.09554777,1.42223231,0.01734958,0.17699084,0.06202451,0.29471143,0.81942781,0.00850723,0.17678514
1.10155078,1.48151449,0.01632101,0.18466751,0.05992325,0.30209482,0.85767950,0.00875374,0.19499060
1.10755378,1.54107120,0.01530454,0.19185786,0.05830663,0.30897493,0.89615499,0.00900870,0.21452803
1.11355678,1.60009202,0.01430885,0.19844581,0.05708106,0.31515441,0.93445284,0.00926353,0.23524180
1.11955978,1.65778195,0.01334104,0.20433501,0.05616439,0.32045269,0.97216603,0.00951148,0.25694402
1.12556278,1.71337971,0.01240664,0.20945246,0.05548745,0.32470996,1.00889092,0.00974777,0.27941617
1.13156578,1.76617583,0.01150976,0.21375148,0.05499532,0.32779079,1.04423676,0.00996970,0.30241202
1.13756878,1.81552977,0.01065316,0.21721376,0.05464806,0.32958710,1.07783524,0.01017664,0.32566183
1.14357179,1.86088566,0.00983849,0.21985042,0.05442113,0.33002055,1.10934985,0.01037002,0.34887769
1.14957479,1.90178592,0.00906642,0.22170213,0.05430535,0.32904409,1.13848463,0.01055325,0.37175988
1.15557779,1.93788236,0.00833691,0.22283817,0.05430651,0.32664285,1.16499200,0.01073162,0.39400409
1.16158079,1.96894432,0.00764937,0.22335452,0.05444463,0.32283404,1.18867926,0.01091207,0.41530917
1.16758379,1.99486347,0.00700283,0.22337108,0.05475289,0.31766608,1.20941366,0.01110303,0.43538511
1.17358679,2.01565519,0.00639612,0.22302812,0.05527630,0.31121700,1.22712559,0.01131411,0.45396095
1.17958979,2.03145625,0.00582800,0.22248207,0.05607010,0.30359195,1.24181000,0.01155590,0.47079220
1.18559280,2.04251911,0.00529721,0.22190094,0.05719795,0.29492018,1.25352573,0.01183961,0.48566747
1.19159580,2.04920274,0.00480261,0.22145938,0.05873001,0.28535139,1.26239297,0.01217680,0.49841401
1.19759880,2.05196048,0.00434315,0.22133371,0.06074075,0.27505172,1.26858879,0.01257907,0.50890186
1.20360180,2.05132512,0.00391790,0.22169690,0.06330680,0.26419937,1.27234091,0.01305776,0.51704656
1.20960480,2.04789179,0.00352607,0.22271386,0.06650459,0.25298008,1.27391995,0.01362370,0.52281010
1.21560780,2.04229911,0.00316694,0.22453687,0.07040801,0.24158261,1.27363039,0.01428689,0.52620033
1.22161081,2.03520917,0.00283983,0.22730153,0.07508601,0.23019421,1.27180052,0.01505632,0.52726875
1.22761381,2.02728694,0.00254410,0.23112301,0.08060017,0.21899637,1.26877174,0.01593969,0.52610689
1.23361681,2.01917956,0.00227906,0.23609284,0.08700232,0.20816080,1.26488748,0.01694328,0.52284153
1.23961981,2.01149630,0.00204397,0.24227612,0.09433227,0.19784579,1.26048212,0.01807172,0.51762897
1.24562281,2.00478955,0.00183799,0.24970919,0.10261557,0.18819300,1.25587028,0.01932788,0.51064871
1.25162581,1.99953741,0.00166014,0.25839782,0.11186153,0.17932478,1.25133670,0.02071277,0.50209690
1.25762881,1.99612837,0.00150934,0.26831580,0.12206145,0.17134192,1.24712709,0.02222539,0.49217976
1.26363182,1.99484859,0.00138433,0.27940411,0.13318718,0.16432207,1.24344021,0.02386276,0.48110739
1.26963482,1.99587199,0.00128376,0.29157054,0.14519009,0.15831862,1.24042135,0.02561982,0.46908809
1.27563782,1.99925362,0.00120610,0.30468994,0.15800052,0.15336025,1.23815757,0.02748945,0.45632350
1.28164082,2.00492650,0.00114975,0.31860510,0.17152783,0.14945101,1.23667468,0.02946254,0.44300455
1.28764382,2.01270214,0.00111300,0.33312837,0.18566102,0.14657095,1.23593618,0.03152805,0.42930842
1.29364682,2.02227473,0.00109409,0.34804403,0.20027003,0.14467732,1.23584424,0.03367316,0.41539641
1.29964982,2.03322911,0.00109120,0.36311155,0.21520779,0.14370631,1.23624264,0.03588337,0.40141262
1.30565283,2.04505228,0.00110250,0.37806974,0.23031279,0.14357517,1.23692175,0.03814275,0.38748355
1.31165583,2.05714821,0.00112619,0.39264175,0.24541243,0.14418480,1.23762522,0.04043419,0.37371818
1.31765883,2.06885555,0.00116050,0.40654097,0.26032675,0.14542272,1.23805848,0.04273957,0.36020863
1.32366183,2.07946778,0.00120371,0.41947762,0.27487270,0.14716622,1.23789848,0.04504015,0.34703114
1.32966483,2.08825508,0.00125418,0.43116601,0.28886856,0.14928577,1.23680458,0.04731674,0.33424724
1.33566783,2.09448724,0.00131037,0.44133211,0.30213855,0.15164848,1.23443016,0.04955008,0.32190490
1.34167084,2.09745678,0.00137086,0.44972125,0.31451729,0.15412155,1.23043444,0.05172103,0.31003977
1.34767384,2.09650149,0.00143434,0.45610578,0.32585404,0.15657560,1.22449421,0.05381084,0.29867617
1.35367684,2.09102543,0.00149964,0.46029206,0.33601650,0.15888782,1.21631494,0.05580138,0.28782803
1.35967984,2.08051778,0.00156574,0.46212679,0.34489405,0.16094477,1.20564080,0.05767528,0.27749958
1.36568284,2.06456861,0.00163174,0.46150223,0.35240034,0.16264485,1.19226343,0.05941609,0.26768603
1.37168584,2.04288121,0.00169695,0.45835998,0.35847509,0.16390026,1.17602877,0.06100841,0.25837402
1.37768884,2.01528043,0.00176083,0.45269327,0.36308512,0.16463853,1.15684212,0.06243793,0.24954212
1.38369185,1.98171691,0.00182303,0.44454752,0.36622473,0.16480353,1.13467093,0.06369154,0.24116138
1.38969485,1.94226708,0.00188341,0.43401913,0.36791524,0.16435592,1.10954557,0.06475739,0.23319589
1.39569785,1.89712919,0.00194208,0.42125254,0.36820404,0.16327312,1.08155795,0.06562497,0.22560362
1.40170085,1.84661581,0.00199941,0.40643570,0.36716310,0.16154892,1.05085826,0.06628523,0.21833729
1.40770385,1.79114310,0.00205610,0.38979416,0.36488715,0.15919251,1.01765006,0.06673072,0.21134565
1.41370685,1.73121776,0.00211320,0.37158396,0.36149159,0.15622735,0.98218403,0.06695576,0.20457482
1.41970985,1.66742224,0.00217221,0.35208378,0.35711031,0.15268968,0.94475083,0.06695668,0.19796987
1.42571286,1.60039897,0.00223514,0.33158657,0.35189345,0.14862690,0.90567327,0.06673208,0.19147665
1.43171586,1.53083440,0.00230456,0.31039114,0.34600518,0.14409585,0.86529841,0.06628310,0.18504355
1.43771886,1.45944341,0.00238379,0.28879397,0.33962153,0.13916103,0.82398979,0.06561373,0.17862342
1.44372186,1.38695480,0.00247692,0.26708161,0.33292827,0.13389291,0.78212008,0.06473104,0.17217535
1.44972486,1.31409813,0.00258898,0.24552395,0.32611876,0.12836628,0.74006455,0.06364546,0.16566634
1.45572786,1.24159235,0.00272606,0.22436857,0.31939176,0.12265879,0.69819527,0.06237094,0.15907268
1.46173087,1.17013631,0.00289545,0.20383630,0.31294911,0.11684956,0.65687644,0.06092497,0.15238113
1.46773387,1.10040111,0.00310578,0.18411810,0.30699320,0.11101803,0.61646060,0.05932861,0.14558959
1.47373687,1.03302439,0.00336717,0.16537323,0.30172420,0.10524297,0.57728578,0.05760630,0.13870753
1.47973987,0.96860617,0.00369134,0.14772871,0.29733699,0.09960157,0.53967359,0.05578554,0.13175586
1.48574287,0.90770605,0.00409179,0.13127991,0.29401782,0.09416881,0.50392793,0.05389649,0.12476642
1.49174587,0.85084160,0.00458382,0.11609210,0.29194072,0.08901684,0.47033429,0.05197135,0.11778112
1.49774887,0.79848747,0.00518467,0.10220286,0.29126375,0.08421448,0.43915939,0.05004376,0.11085068
1.50375188,0.75107498,0.00591350,0.08962506,0.29212521,0.07982689,0.41065108,0.04814798,0.10403304
1.50975488,0.70899201,0.00679136,0.07835022,0.29463991,0.07591517,0.38503819,0.04631809,0.09739163
1.51575788,0.67258276,0.00784109,0.06835211,0.29889579,0.07253607,0.36253033,0.04458717,0.09099338
1.52176088,0.64214737,0.00908709,0.05959031,0.30495085,0.06974169,0.34331738,0.04298644,0.08490676
1.52776388,0.61794110,0.01055501,0.05201365,0.31283080,0.06757914,0.32756866,0.04154450,0.07919974
1.53376688,0.60017298,0.01227137,0.04556335,0.32252734,0.06609023,0.31543160,0.04028661,0.07393786
1.53976988,0.58900392,0.01426290,0.04017580,0.33399738,0.06531109,0.30703002,0.03923411,0.06918241
1.54577289,0.58454403,0.01655594,0.03578488,0.34716306,0.06527169,0.30246174,0.03840387,0.06498878
1.55177589,0.58684945,0.01917551,0.03232378,0.36191282,0.06599537,0.30179578,0.03780801,0.06140498
