energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.46673337,0.63031674,0.00088156,0.02719964,0.11421745,0.37389738,0.11862985,0.06589666,0.24617069,0.00000000
-3.46073037,0.57334068,0.00076953,0.02407663,0.10201352,0.33960236,0.10994490,0.06113211,0.22381900,0.00000000
-3.45472736,0.52055743,0.00066809,0.02116119,0.09074134,0.30784800,0.10227413,0.05695096,0.20242492,0.00000000
-3.44872436,0.47222535,0.00057715,0.01846693,0.08044226,0.27877665,0.09564413,0.05336526,0.18214863,0.00000000
-3.44272136,0.42848342,0.00049641,0.01600142,0.07113304,0.25246094,0.09005453,0.05037195,0.16311355,0.00000000
-3.43671836,0.38935924,0.00042542,0.01376674,0.06280824,0.22890888,0.08547979,0.04795397,0.14540721,0.00000000
-3.43071536,0.35477936,0.00036362,0.01176012,0.05544298,0.20807017,0.08187154,0.04608162,0.12908310,0.00000000
-3.42471236,0.32458130,0.00031033,0.00997473,0.04899600,0.18984342,0.07916129,0.04471409,0.11416328,0.00000000
-3.41870935,0.29852685,0.00026484,0.00840044,0.04341278,0.17408405,0.07726355,0.04380127,0.10064156,0.00000000
-3.41270635,0.27631596,0.00022636,0.00702454,0.03862865,0.16061241,0.07607910,0.04328563,0.08848719,0.00000000
-3.40670335,0.25760103,0.00019414,0.00583253,0.03457185,0.14922209,0.07549852,0.04310420,0.07764870,0.00000000
-3.40070035,0.24200094,0.00016741,0.00480879,0.03116629,0.13968795,0.07540573,0.04319057,0.06805792,0.00000000
-3.39469735,0.22911468,0.00014543,0.00393713,0.02833417,0.13177393,0.07568151,0.04347693,0.05963393,0.00000000
-3.38869435,0.21853415,0.00012752,0.00320139,0.02599825,0.12524030,0.07620696,0.04389605,0.05228690,0.00000000
-3.38269135,0.20985601,0.00011303,0.00258581,0.02408378,0.11985034,0.07686686,0.04438320,0.04592161,0.00000000
-3.37668834,0.20269236,0.00010137,0.00207539,0.02252020,0.11537630,0.07755271,0.04487793,0.04044078,0.00000000
-3.37068534,0.19668011,0.00009202,0.00165617,0.02124243,0.11160456,0.07816561,0.04532578,0.03574791,0.00000000
-3.36468234,0.19148894,0.00008452,0.00131538,0.02019191,0.10834005,0.07861872,0.04567969,0.03174983,0.00000000
-3.35867934,0.18682789,0.00007845,0.00104158,0.01931739,0.10540976,0.07883943,0.04590141,0.02835881,0.00000000
-3.35267634,0.18245044,0.00007349,0.00082471,0.01857544,0.10266545,0.07877107,0.04596246,0.02549426,0.00000000
-3.34667334,0.17815821,0.00006934,0.00065609,0.01793072,0.09998555,0.07837425,0.04584510,0.02308407,0.00000000
-3.34067034,0.17380330,0.00006578,0.00052843,0.01735616,0.09727624,0.07762771,0.04554285,0.02106562,0.00000000
-3.33466733,0.16928937,0.00006262,0.00043574,0.01683291,0.09447187,0.07652882,0.04506093,0.01938642,0.00000000
-3.32866433,0.16457161,0.00005971,0.00037332,0.01635023,0.09153468,0.07509366,0.04441638,0.01800453,0.00000000
-3.32266133,0.15965560,0.00005697,0.00033763,0.01590520,0.08845394,0.07335669,0.04363800,0.01688868,0.00000000
-3.31665833,0.15459545,0.00005432,0.00032626,0.01550251,0.08524472,0.07137018,0.04276606,0.01601824,0.00000000
-3.31065533,0.14949114,0.00005172,0.00033781,0.01515408,0.08194611,0.06920331,0.04185190,0.01538298,0.00000000
-3.30465233,0.14448540,0.00004916,0.00037188,0.01487872,0.07861938,0.06694112,0.04095726,0.01498276,0.00000000
-3.29864932,0.13976012,0.00004666,0.00042894,0.01470178,0.07534576,0.06468323,0.04015359,0.01482701,0.00000000
-3.29264632,0.13553252,0.00004423,0.00051029,0.01465470,0.07222426,0.06254252,0.03952114,0.01493424,0.00000000
-3.28664332,0.13205118,0.00004192,0.00061802,0.01477468,0.06936939,0.06064370,0.03914805,0.01533136,0.00000000
-3.28064032,0.12959184,0.00003978,0.00075488,0.01510424,0.06690892,0.05912182,0.03912923,0.01605295,0.00000000
-3.27463732,0.12845314,0.00003786,0.00092430,0.01569071,0.06498170,0.05812068,0.03956519,0.01714052,0.00000000
-3.26863432,0.12895222,0.00003622,0.00113025,0.01658579,0.06373543,0.05779125,0.04056075,0.01864159,0.00000000
-3.26263132,0.13142008,0.00003494,0.00137717,0.01784484,0.06332455,0.05828986,0.04222360,0.02060866,0.00000000
-3.25662831,0.13619664,0.00003408,0.00166989,0.01952621,0.06390799,0.05977625,0.04466272,0.02309817,0.00000000
-3.25062531,0.14362537,0.00003371,0.00201354,0.02169035,0.06564689,0.06241142,0.04798659,0.02616922,0.00000000
-3.24462231,0.15404741,0.00003389,0.00241334,0.02439875,0.06870201,0.06635502,0.05230126,0.02988222,0.00000000
-3.23861931,0.16779496,0.00003469,0.00287457,0.02771271,0.07323106,0.07176253,0.05770818,0.03429736,0.00000000
-3.23261631,0.18518405,0.00003617,0.00340232,0.03169187,0.07938549,0.07878187,0.06430182,0.03947298,0.00000000
-3.22661331,0.20650648,0.00003837,0.00400138,0.03639257,0.08730704,0.08754959,0.07216719,0.04546386,0.00000000
-3.22061031,0.23202110,0.00004135,0.00467601,0.04186601,0.09712383,0.09818664,0.08137711,0.05231931,0.00000000
-3.21460730,0.26194449,0.00004514,0.00542981,0.04815622,0.10894606,0.11079372,0.09198953,0.06008137,0.00000000
-3.20860430,0.29644121,0.00004976,0.00626548,0.05529797,0.12286136,0.12544634,0.10404476,0.06878292,0.00000000
-3.20260130,0.33561405,0.00005522,0.00718468,0.06331458,0.13892997,0.14218975,0.11756288,0.07844586,0.00000000
-3.19659830,0.37949449,0.00006152,0.00818784,0.07221581,0.15717983,0.16103395,0.13254136,0.08907949,0.00000000
-3.19059530,0.42803393,0.00006865,0.00927407,0.08199588,0.17760180,0.18194903,0.14895307,0.10067906,0.00000000
-3.18459230,0.48109615,0.00007657,0.01044100,0.09263170,0.20014529,0.20486112,0.16674474,0.11322456,0.00000000
-3.17858929,0.53845156,0.00008522,0.01168471,0.10408150,0.22471459,0.22964922,0.18583611,0.12667991,0.00000000
-3.17258629,0.59977363,0.00009454,0.01299975,0.11628387,0.25116611,0.25614335,0.20611977,0.14099248,0.00000000
-3.16658329,0.66463820,0.00010443,0.01437908,0.12915743,0.27930683,0.28412413,0.22746183,0.15609310,0.00000000
-3.16058029,0.73252577,0.00011480,0.01581419,0.14260107,0.30889435,0.31332418,0.24970350,0.17189642,0.00000000
-3.15457729,0.80282731,0.00012551,0.01729515,0.15649498,0.33963853,0.34343140,0.27266347,0.18830178,0.00000000
-3.14857429,0.87485354,0.00013644,0.01881079,0.17070233,0.37120506,0.37409445,0.29614128,0.20519453,0.00000000
-3.14257129,0.94784772,0.00014743,0.02034885,0.18507180,0.40322094,0.40493006,0.31992134,0.22244760,0.00000000
-3.13656828,1.02100174,0.00015833,0.02189621,0.19944070,0.43528190,0.43553249,0.34377767,0.23992358,0.00000000
-3.13056528,1.09347501,0.00016900,0.02343911,0.21363882,0.46696159,0.46548449,0.36747911,0.25747695,0.00000000
-3.12456228,1.16441572,0.00017927,0.02496338,0.22749269,0.49782233,0.49436972,0.39079480,0.27495650,0.00000000
-3.11855928,1.23298361,0.00018901,0.02645471,0.24083033,0.52742717,0.52178602,0.41349980,0.29220794,0.00000000
-3.11255628,1.29837344,0.00019811,0.02789885,0.25348610,0.55535271,0.54735895,0.43538048,0.30907646,0.00000000
-3.10655328,1.35983833,0.00020645,0.02928191,0.26530565,0.58120242,0.57075515,0.45623954,0.32540936,0.00000000
-3.10055028,1.41671179,0.00021397,0.03059049,0.27615067,0.60461971,0.59169469,0.47590048,0.34105857,0.00000000
-3.09454727,1.46842778,0.00022063,0.03181196,0.28590320,0.62530033,0.60996195,0.49421130,0.35588298,0.00000000
-3.08854427,1.51453768,0.00022645,0.03293457,0.29446956,0.64300358,0.62541430,0.51104722,0.36975076,0.00000000
-3.08254127,1.55472363,0.00023147,0.03394767,0.30178338,0.65756179,0.63798828,0.52631253,0.38254143,0.00000000
-3.07653827,1.58880753,0.00023580,0.03484179,0.30780789,0.66888754,0.64770258,0.53994126,0.39414780,0.00000000
-3.07053527,1.61675536,0.00023959,0.03560881,0.31253730,0.67697845,0.65465797,0.55189701,0.40447772,0.00000000
-3.06453227,1.63867658,0.00024306,0.03624207,0.31599706,0.68191911,0.65903379,0.56217164,0.41345570,0.00000000
-3.05852926,1.65481876,0.00024645,0.03673647,0.31824318,0.68388006,0.66108121,0.57078329,0.42102433,0.00000000
-3.05252626,1.66555755,0.00025009,0.03708855,0.31936059,0.68311384,0.66111356,0.57777359,0.42714547,0.00000000
-3.04652326,1.67138246,0.00025433,0.03729665,0.31946045,0.67994805,0.65949414,0.58320446,0.43180127,0.00000000
-3.04052026,1.67287911,0.00025957,0.03736095,0.31867670,0.67477590,0.65662200,0.58715444,0.43499489,0.00000000
-3.03451726,1.67070858,0.00026623,0.03728355,0.31716184,0.66804423,0.65291642,0.58971503,0.43675086,0.00000000
-3.02851426,1.66558476,0.00027478,0.03706855,0.31508220,0.66023962,0.64880085,0.59098695,0.43711504,0.00000000
-3.02251126,1.65825047,0.00028568,0.03672209,0.31261268,0.65187303,0.64468696,0.59107668,0.43615414,0.00000000
-3.01650825,1.64945339,0.00029941,0.03625234,0.30993133,0.64346345,0.64095970,0.59009324,0.43395463,0.00000000
-3.01050525,1.63992246,0.00031644,0.03566948,0.30721385,0.63552105,0.63796389,0.58814552,0.43062110,0.00000000
-3.00450225,1.63034569,0.00033720,0.03498560,0.30462812,0.62853056,0.63599307,0.58534002,0.42627399,0.00000000
-2.99849925,1.62135012,0.00036213,0.03421461,0.30232910,0.62293533,0.63528093,0.58177917,0.42104665,0.00000000
-2.99249625,1.61348436,0.00039157,0.03337198,0.30045406,0.61912263,0.63599582,0.57756021,0.41508188,0.00000000
-2.98649325,1.60720442,0.00042586,0.03247456,0.29911842,0.61741065,0.63823826,0.57277455,0.40852791,0.00000000
-2.98049025,1.60286316,0.00046522,0.03154025,0.29841237,0.61803781,0.64204165,0.56750763,0.40153408,0.00000000
-2.97448724,1.60070347,0.00050983,0.03058765,0.29839815,0.62115460,0.64737585,0.56183915,0.39424622,0.00000000
-2.96848424,1.60085551,0.00055976,0.02963568,0.29910841,0.62681830,0.65415343,0.55584365,0.38680217,0.00000000
-2.96248124,1.60333782,0.00061501,0.02870320,0.30054544,0.63499089,0.66223803,0.54959126,0.37932734,0.00000000
-2.95647824,1.60806236,0.00067545,0.02780860,0.30268147,0.64554025,0.67145444,0.54314865,0.37193086,0.00000000
-2.95047524,1.61484303,0.00074087,0.02696936,0.30546002,0.65824457,0.68159973,0.53657990,0.36470235,0.00000000
-2.94447224,1.62340744,0.00081097,0.02620173,0.30879819,0.67280006,0.69245481,0.52994746,0.35770948,0.00000000
-2.93846923,1.63341151,0.00088534,0.02552039,0.31259000,0.68883160,0.70379588,0.52331283,0.35099665,0.00000000
-2.93246623,1.64445623,0.00096346,0.02493816,0.31671051,0.70590614,0.71540523,0.51673716,0.34458475,0.00000000
-2.92646323,1.65610602,0.00104476,0.02446579,0.32102069,0.72354826,0.72708082,0.51028158,0.33847203,0.00000000
-2.92046023,1.66790804,0.00112856,0.02411184,0.32537286,0.74125755,0.73864428,0.50400715,0.33263620,0.00000000
-2.91445723,1.67941167,0.00121414,0.02388262,0.32961646,0.75852700,0.74994708,0.49797472,0.32703749,0.00000000
-2.90845423,1.69018753,0.00130072,0.02378215,0.33360398,0.77486179,0.76087465,0.49224432,0.32162264,0.00000000
-2.90245123,1.69984517,0.00138746,0.02381230,0.33719680,0.78979783,0.77134838,0.48687442,0.31632955,0.00000000
-2.89644822,1.70804889,0.00147353,0.02397286,0.34027070,0.80291914,0.78132557,0.48192092,0.31109236,0.00000000
-2.89044522,1.71453115,0.00155807,0.02426176,0.34272078,0.81387349,0.79079740,0.47743601,0.30584663,0.00000000
-2.88444222,1.71910285,0.00164022,0.02467530,0.34446565,0.82238561,0.79978525,0.47346697,0.30053444,0.00000000
-2.87843922,1.72166036,0.00171916,0.02520836,0.34545069,0.82826749,0.80833560,0.47005492,0.29510898,0.00000000
-2.87243622,1.72218902,0.00179410,0.02585467,0.34565013,0.83142519,0.81651382,0.46723373,0.28953858,0.00000000
-2.86643322,1.72076296,0.00186427,0.02660708,0.34506812,0.83186215,0.82439729,0.46502901,0.28380977,0.00000000
-2.86043022,1.71754146,0.00192901,0.02745782,0.34373845,0.82967857,0.83206816,0.46345747,0.27792935,0.00000000
-2.85442721,1.71276214,0.00198769,0.02839872,0.34172318,0.82506737,0.83960615,0.46252644,0.27192540,0.00000000
-2.84842421,1.70673126,0.00203980,0.02942144,0.33911019,0.81830648,0.84708173,0.46223391,0.26584714,0.00000000
-2.84242121,1.69981179,0.00208490,0.03051769,0.33600971,0.80974836,0.85454997,0.46256884,0.25976368,0.00000000
-2.83641821,1.69240983,0.00212264,0.03167935,0.33255016,0.79980688,0.86204530,0.46351188,0.25376189,0.00000000
-2.83041521,1.68496002,0.00215283,0.03289868,0.32887330,0.78894247,0.86957748,0.46503657,0.24794334,0.00000000
-2.82441221,1.67791066,0.00217533,0.03416840,0.32512918,0.77764611,0.87712872,0.46711070,0.24242078,0.00000000
-2.81840920,1.67170914,0.00219016,0.03548180,0.32147083,0.76642286,0.88465238,0.46969808,0.23731401,0.00000000
-2.81240620,1.66678832,0.00219744,0.03683278,0.31804914,0.75577573,0.89207284,0.47276042,0.23274569,0.00000000
-2.80640320,1.66355431,0.00219740,0.03821591,0.31500806,0.74619036,0.89928696,0.47625924,0.22883714,0.00000000
-2.80040020,1.66237596,0.00219041,0.03962645,0.31248022,0.73812122,0.90616672,0.48015784,0.22570423,0.00000000
-2.79439720,1.66357639,0.00217692,0.04106026,0.31058322,0.73197958,0.91256313,0.48442301,0.22345375,0.00000000
-2.78839420,1.66742653,0.00215748,0.04251383,0.30941660,0.72812366,0.91831107,0.48902647,0.22218015,0.00000000
-2.78239120,1.67414063,0.00213275,0.04398409,0.30905957,0.72685108,0.92323505,0.49394600,0.22196284,0.00000000
-2.77638819,1.68387365,0.00210345,0.04546836,0.30956948,0.72839354,0.92715548,0.49916596,0.22286411,0.00000000
-2.77038519,1.69672012,0.00207036,0.04696410,0.31098103,0.73291374,0.92989531,0.50467735,0.22492754,0.00000000
-2.76438219,1.71271420,0.00203431,0.04846878,0.31330613,0.74050433,0.93128672,0.51047723,0.22817702,0.00000000
-2.75837919,1.73183068,0.00199616,0.04997959,0.31653431,0.75118855,0.93117759,0.51656750,0.23261628,0.00000000
-2.75237619,1.75398632,0.00195676,0.05149321,0.32063363,0.76492229,0.92943744,0.52295315,0.23822877,0.00000000
-2.74637319,1.77904155,0.00191695,0.05300555,0.32555196,0.78159737,0.92596274,0.52963989,0.24497796,0.00000000
-2.74037019,1.80680203,0.00187756,0.05451146,0.33121853,0.80104555,0.92068110,0.53663143,0.25280792,0.00000000
-2.73436718,1.83702012,0.00183932,0.05600452,0.33754567,0.82304318,0.91355441,0.54392637,0.26164416,0.00000000
-2.72836418,1.86939617,0.00180292,0.05747681,0.34443076,0.84731623,0.90458063,0.55151500,0.27139459,0.00000000
-2.72236118,1.90357974,0.00176894,0.05891875,0.35175816,0.87354555,0.89379423,0.55937608,0.28195075,0.00000000
-2.71635818,1.93917094,0.00173787,0.06031907,0.35940132,0.90137232,0.88126525,0.56747392,0.29318914,0.00000000
-2.71035518,1.97572220,0.00171005,0.06166472,0.36722486,0.93040362,0.86709710,0.57575587,0.30497270,0.00000000
-2.70435218,2.01274082,0.00168573,0.06294105,0.37508683,0.96021828,0.85142309,0.58415047,0.31715254,0.00000000
-2.69834917,2.04969254,0.00166499,0.06413199,0.38284092,0.99037279,0.83440211,0.59256645,0.32956978,0.00000000
-2.69234617,2.08600662,0.00164779,0.06522032,0.39033887,1.02040771,0.81621353,0.60089277,0.34205766,0.00000000
-2.68634317,2.12108267,0.00163392,0.06618812,0.39743290,1.04985423,0.79705174,0.60899975,0.35444385,0.00000000
-2.68034017,2.15429938,0.00162309,0.06701723,0.40397831,1.07824127,0.77712062,0.61674143,0.36655295,0.00000000
-2.67433717,2.18502522,0.00161485,0.06768979,0.40983609,1.10510280,0.75662821,0.62395919,0.37820924,0.00000000
-2.66833417,2.21263121,0.00160863,0.06818890,0.41487561,1.12998555,0.73578204,0.63048644,0.38923956,0.00000000
-2.66233117,2.23650532,0.00160381,0.06849919,0.41897729,1.15245683,0.71478518,0.63615450,0.39947628,0.00000000
-2.65632816,2.25606835,0.00159965,0.06860743,0.42203524,1.17211251,0.69383343,0.64079919,0.40876040,0.00000000
-2.65032516,2.27079066,0.00159539,0.06850313,0.42395971,1.18858466,0.67311362,0.64426814,0.41694451,0.00000000
-2.64432216,2.28020927,0.00159024,0.06817900,0.42467935,1.20154902,0.65280312,0.64642840,0.42389573,0.00000000
-2.63831916,2.28394456,0.00158340,0.06763138,0.42414315,1.21073173,0.63307049,0.64717392,0.42949845,0.00000000
-2.63231616,2.28171583,0.00157410,0.06686052,0.42232198,1.21591529,0.61407718,0.64643276,0.43365671,0.00000000
-2.62631316,2.27335504,0.00156163,0.06587071,0.41920971,1.21694350,0.59597987,0.64417340,0.43629635,0.00000000
-2.62031016,2.25881801,0.00154534,0.06467036,0.41482381,1.21372517,0.57893339,0.64040998,0.43736662,0.00000000
-2.61430715,2.23819235,0.00152469,0.06327179,0.40920538,1.20623645,0.56309363,0.63520603,0.43684140,0.00000000
-2.60830415,2.21170169,0.00149926,0.06169106,0.40241864,1.19452178,0.54862020,0.62867646,0.43471993,0.00000000
-2.60230115,2.17970582,0.00146875,0.05994755,0.39454983,1.17869329,0.53567836,0.62098760,0.43102690,0.00000000
-2.59629815,2.14269633,0.00143300,0.05806350,0.38570559,1.15892872,0.52443998,0.61235510,0.42581213,0.00000000
-2.59029515,2.10128795,0.00139200,0.05606346,0.37601078,1.13546796,0.51508309,0.60303972,0.41914965,0.00000000
-2.58429215,2.05620550,0.00134588,0.05397366,0.36560596,1.10860810,0.50778992,0.59334110,0.41113627,0.00000000
-2.57828914,2.00826687,0.00129492,0.05182139,0.35464436,1.07869744,0.50274330,0.58358955,0.40188971,0.00000000
-2.57228614,1.95836241,0.00123951,0.04963436,0.34328862,1.04612828,0.50012139,0.57413620,0.39154627,0.00000000
-2.56628314,1.90743158,0.00118017,0.04744003,0.33170735,1.01132895,0.50009090,0.56534192,0.38025807,0.00000000
-2.56028014,1.85643730,0.00111751,0.04526508,0.32007151,0.97475511,0.50279908,0.55756522,0.36819004,0.00000000
-2.55427714,1.80633926,0.00105221,0.04313483,0.30855079,0.93688060,0.50836483,0.55114984,0.35551660,0.00000000
-2.54827414,1.75806692,0.00098501,0.04107278,0.29731010,0.89818813,0.51686940,0.54641233,0.34241816,0.00000000
-2.54227114,1.71249316,0.00091668,0.03910021,0.28650622,0.85915996,0.52834720,0.54363032,0.32907748,0.00000000
-2.53626813,1.67040979,0.00084799,0.03723590,0.27628465,0.82026882,0.54277734,0.54303182,0.31567609,0.00000000
-2.53026513,1.63250564,0.00077970,0.03549583,0.26677687,0.78196939,0.56007647,0.54478610,0.30239069,0.00000000
-2.52426213,1.59934817,0.00071253,0.03389311,0.25809800,0.74469039,0.58009338,0.54899655,0.28938977,0.00000000
-2.51825913,1.57136921,0.00064714,0.03243784,0.25034485,0.70882770,0.60260597,0.55569577,0.27683043,0.00000000
-2.51225613,1.54885553,0.00058413,0.03113714,0.24359456,0.67473848,0.62732086,0.56484329,0.26485556,0.00000000
-2.50625313,1.53194433,0.00052402,0.02999525,0.23790370,0.64273647,0.65387587,0.57632570,0.25359143,0.00000000
-2.50025013,1.52062389,0.00046724,0.02901359,0.23330795,0.61308863,0.68184560,0.58995958,0.24314568,0.00000000
-2.49424712,1.51473925,0.00041413,0.02819100,0.22982221,0.58601304,0.71074972,0.60549674,0.23360591,0.00000000
-2.48824412,1.51400244,0.00036495,0.02752389,0.22744130,0.56167812,0.74006410,0.62263180,0.22503870,0.00000000
-2.48224112,1.51800678,0.00031985,0.02700659,0.22614099,0.54020306,0.76923405,0.64101155,0.21748925,0.00000000
-2.47623812,1.52624452,0.00027893,0.02663150,0.22587942,0.52165925,0.79768934,0.66024589,0.21098150,0.00000000
-2.47023512,1.53812678,0.00024218,0.02638947,0.22659886,0.50607268,0.82486021,0.67991962,0.20551871,0.00000000
-2.46423212,1.55300497,0.00020954,0.02627003,0.22822759,0.49342703,0.85019379,0.69960483,0.20108453,0.00000000
-2.45822911,1.57019268,0.00018090,0.02626170,0.23068194,0.48366721,0.87317008,0.71887316,0.19764441,0.00000000
-2.45222611,1.58898686,0.00015611,0.02635222,0.23386843,0.47670316,0.89331679,0.73730754,0.19514734,0.00000000
-2.44622311,1.60868778,0.00013496,0.02652883,0.23768580,0.47241373,0.91022244,0.75451303,0.19352778,0.00000000
-2.44022011,1.62861668,0.00011724,0.02677844,0.24202705,0.47065041,0.92354714,0.77012624,0.19270782,0.00000000
-2.43421711,1.64813074,0.00010271,0.02708786,0.24678133,0.47124081,0.93303048,0.78382317,0.19259937,0.00000000
-2.42821411,1.66663499,0.00009114,0.02744389,0.25183574,0.47399188,0.93849652,0.79532529,0.19310648,0.00000000
-2.42221111,1.68359110,0.00008228,0.02783351,0.25707703,0.47869276,0.93985561,0.80440371,0.19412759,0.00000000
-2.41620810,1.69852290,0.00007592,0.02824393,0.26239314,0.48511730,0.93710300,0.81088154,0.19555782,0.00000000
-2.41020510,1.71101928,0.00007183,0.02866266,0.26767480,0.49302653,0.93031482,0.81463454,0.19729114,0.00000000
-2.40420210,1.72073457,0.00006983,0.02907758,0.27281692,0.50217090,0.91964133,0.81559020,0.19922263,0.00000000
-2.39819910,1.72738718,0.00006975,0.02947696,0.27772020,0.51229278,0.90529836,0.81372562,0.20125049,0.00000000
-2.39219610,1.73075702,0.00007146,0.02984953,0.28229258,0.52312912,0.88755708,0.80906431,0.20327815,0.00000000
-2.38619310,1.73068233,0.00007488,0.03018451,0.28645092,0.53441460,0.86673303,0.80167235,0.20521622,0.00000000
-2.38019010,1.72705654,0.00007997,0.03047166,0.29012258,0.54588526,0.84317477,0.79165416,0.20698439,0.00000000
-2.37418709,1.71982564,0.00008671,0.03070137,0.29324719,0.55728270,0.81725272,0.77914807,0.20851320,0.00000000
-2.36818409,1.70898628,0.00009520,0.03086479,0.29577828,0.56835890,0.78934884,0.76432205,0.20974568,0.00000000
-2.36218109,1.69458503,0.00010555,0.03095388,0.29768496,0.57888154,0.75984724,0.74736960,0.21063880,0.00000000
-2.35617809,1.67671857,0.00011800,0.03096161,0.29895331,0.58863959,0.72912629,0.72850608,0.21116470,0.00000000
-2.35017509,1.65553477,0.00013284,0.03088209,0.29958766,0.59744907,0.69755225,0.70796537,0.21131159,0.00000000
-2.34417209,1.63123439,0.00015050,0.03071073,0.29961145,0.60515867,0.66547442,0.68599699,0.21108427,0.00000000
-2.33816908,1.60407286,0.00017148,0.03044441,0.29906754,0.61165479,0.63322187,0.66286349,0.21050432,0.00000000
-2.33216608,1.57436173,0.00019645,0.03008165,0.29801813,0.61686586,0.60110156,0.63883808,0.20960964,0.00000000
-2.32616308,1.54246912,0.00022619,0.02962268,0.29654386,0.62076541,0.56939756,0.61420244,0.20845369,0.00000000
-2.32016008,1.50881874,0.00026163,0.02906960,0.29474233,0.62337368,0.53837117,0.58924434,0.20710397,0.00000000
-2.31415708,1.47388692,0.00030384,0.02842639,0.29272583,0.62475758,0.50826165,0.56425526,0.20564009,0.00000000
-2.30815408,1.43819723,0.00035406,0.02769895,0.29061836,0.62502873,0.47928718,0.53952756,0.20415131,0.00000000
-2.30215108,1.40231258,0.00041367,0.02689496,0.28855200,0.62433949,0.45164585,0.51535131,0.20273356,0.00000000
-2.29614807,1.36682449,0.00048419,0.02602388,0.28666267,0.62287721,0.42551640,0.49201066,0.20148609,0.00000000
-2.29014507,1.33233987,0.00056728,0.02509663,0.28508549,0.62085659,0.40105854,0.46977967,0.20050791,0.00000000
-2.28414207,1.29946536,0.00066468,0.02412548,0.28394980,0.61851057,0.37841273,0.44891771,0.19989393,0.00000000
-2.27813907,1.26878991,0.00077823,0.02312364,0.28337411,0.61608011,0.35769933,0.42966447,0.19973121,0.00000000
-2.27213607,1.24086603,0.00090977,0.02210502,0.28346114,0.61380316,0.33901718,0.41223465,0.20009532,0.00000000
-2.26613307,1.21619063,0.00106113,0.02108380,0.28429320,0.61190342,0.32244171,0.39681259,0.20104689,0.00000000
-2.26013007,1.19518612,0.00123409,0.02007408,0.28592805,0.61057948,0.30802265,0.38354698,0.20262881,0.00000000
-2.25412706,1.17818286,0.00143026,0.01908952,0.28839556,0.60999461,0.29578160,0.37254593,0.20486381,0.00000000
-2.24812406,1.16540367,0.00165103,0.01814297,0.29169526,0.61026807,0.28570966,0.36387255,0.20775290,0.00000000
-2.24212106,1.15695143,0.00189751,0.01724616,0.29579492,0.61146803,0.27776535,0.35754144,0.21127463,0.00000000
-2.23611806,1.15280036,0.00217043,0.01640946,0.30063037,0.61360675,0.27187310,0.35351621,0.21538511,0.00000000
-2.23011506,1.15279172,0.00247006,0.01564167,0.30610648,0.61663814,0.26792249,0.35170829,0.22001919,0.00000000
-2.22411206,1.15663428,0.00279613,0.01494991,0.31209944,0.62045790,0.26576846,0.35197724,0.22509236,0.00000000
-2.21810905,1.16390992,0.00314779,0.01433961,0.31846024,0.62490636,0.26523264,0.35413266,0.23050366,0.00000000
-2.21210605,1.17408417,0.00352349,0.01381454,0.32501924,0.62977379,0.26610592,0.35793770,0.23613941,0.00000000
-2.20610305,1.18652167,0.00392101,0.01337697,0.33159175,0.63480805,0.26815222,0.36311429,0.24187759,0.00000000
-2.20010005,1.20050595,0.00433738,0.01302786,0.33798432,0.63972434,0.27111345,0.36934990,0.24759276,0.00000000
-2.19409705,1.21526281,0.00476888,0.01276716,0.34400163,0.64421643,0.27471560,0.37630567,0.25316140,0.00000000
-2.18809405,1.22998663,0.00521111,0.01259413,0.34945365,0.64796912,0.27867567,0.38362578,0.25846729,0.00000000
-2.18209105,1.24386824,0.00565896,0.01250767,0.35416274,0.65067111,0.28270928,0.39094754,0.26340682,0.00000000
-2.17608804,1.25612354,0.00610677,0.01250670,0.35797050,0.65202797,0.28653860,0.39791200,0.26789401,0.00000000
-2.17008504,1.26602131,0.00654836,0.01259049,0.36074392,0.65177443,0.28990034,0.40417470,0.27186487,0.00000000
-2.16408204,1.27290932,0.00697719,0.01275895,0.36238077,0.64968551,0.29255340,0.40941593,0.27528094,0.00000000
-2.15807904,1.27623734,0.00738652,0.01301287,0.36281370,0.64558599,0.29428585,0.41335030,0.27813182,0.00000000
-2.15207604,1.27557603,0.00776956,0.01335405,0.36201308,0.63935785,0.29492099,0.41573511,0.28043649,0.00000000
-2.14607304,1.27063106,0.00811965,0.01378535,0.35998834,0.63094516,0.29432206,0.41637712,0.28224326,0.00000000
-2.14007004,1.26125148,0.00843046,0.01431065,0.35678761,0.62035649,0.29239556,0.41513759,0.28362833,0.00000000
-2.13406703,1.24743227,0.00869618,0.01493459,0.35249584,0.60766451,0.28909289,0.41193521,0.28469287,0.00000000
-2.12806403,1.22931070,0.00891165,0.01566236,0.34723131,0.59300292,0.28441030,0.40674694,0.28555884,0.00000000
-2.12206103,1.20715693,0.00907260,0.01649922,0.34114066,0.57656091,0.27838720,0.39960667,0.28636339,0.00000000
-2.11605803,1.18135912,0.00917574,0.01745001,0.33439275,0.55857529,0.27110284,0.39060182,0.28725241,0.00000000
-2.11005503,1.15240392,0.00921886,0.01851856,0.32717146,0.53932092,0.26267164,0.37986813,0.28837312,0.00000000
-2.10405203,1.12085323,0.00920094,0.01970712,0.31966786,0.51909956,0.25323727,0.36758279,0.28986632,0.00000000
