energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.47873937,4.74779386,0.01477301,0.14090585,0.60447516,0.61546979,1.56786318,3.07893031,0.03806031,0.97341047
-3.47273637,4.55859631,0.01394480,0.13505367,0.57468381,0.58654279,1.50364205,2.96836764,0.03624890,0.92521283
-3.46673337,4.37469634,0.01317385,0.12956821,0.54715996,0.55811216,1.44221639,2.86041020,0.03448456,0.87856402
-3.46073037,4.19772305,0.01247198,0.12454013,0.52218900,0.53043010,1.38441957,2.75585946,0.03279074,0.83395314
-3.45472736,4.02923031,0.01185036,0.12005465,0.50004430,0.50372259,1.33106664,2.65549320,0.03118880,0.79184240
-3.44872436,3.87067653,0.01131935,0.11619033,0.48098246,0.47818651,1.28294128,2.56005904,0.02969756,0.75265800
-3.44272136,3.72340808,0.01088832,0.11301801,0.46523849,0.45398814,1.24078277,2.47026916,0.02833300,0.71678222
-3.43671836,3.58864606,0.01056553,0.11059990,0.45302116,0.43126295,1.20527326,2.38679606,0.02710799,0.68454692
-3.43071536,3.46747639,0.01035802,0.10898881,0.44450831,0.41011651,1.17702523,2.31026935,0.02603218,0.65622848
-3.42471236,3.36084284,0.01027147,0.10822756,0.43984221,0.39062637,1.15656952,2.24127326,0.02511196,0.63204405
-3.41870935,3.26954260,0.01031008,0.10834854,0.43912512,0.37284465,1.14434394,2.18034476,0.02435054,0.61214916
-3.41270635,3.19422400,0.01047647,0.10937328,0.44241491,0.35680118,1.14068277,2.12797204,0.02374811,0.59663665
-3.40670335,3.13538590,0.01077163,0.11131230,0.44972115,0.34250689,1.14580736,2.08459315,0.02330202,0.58553667
-3.40070035,3.09337851,0.01119474,0.11416488,0.46100157,0.32995728,1.15981814,2.05059454,0.02300714,0.57881787
-3.39469735,3.06840507,0.01174321,0.11791909,0.47615929,0.31913578,1.18268835,2.02630936,0.02285611,0.57638959
-3.38869435,3.06052443,0.01241258,0.12255180,0.49504090,0.31001689,1.21425990,2.01201540,0.02283973,0.57810500
-3.38269135,3.06965418,0.01319648,0.12802887,0.51743573,0.30256896,1.25424158,2.00793249,0.02294737,0.58376512
-3.37668834,3.09557424,0.01408673,0.13430541,0.54307634,0.29675653,1.30221003,2.01421936,0.02316727,0.59312375
-3.37068534,3.13793111,0.01507329,0.14132619,0.57164066,0.29254221,1.35761370,2.03097002,0.02348699,0.60589312
-3.36468234,3.19624250,0.01614446,0.14902623,0.60275561,0.28988813,1.41977991,2.05820955,0.02389368,0.62175026
-3.35867934,3.26990279,0.01728693,0.15733146,0.63600253,0.28875692,1.48792519,2.09588976,0.02437445,0.64034403
-3.35267634,3.35818913,0.01848604,0.16615964,0.67092420,0.28911226,1.56116866,2.14388454,0.02491661,0.66130265
-3.34667334,3.46026847,0.01972598,0.17542141,0.70703342,0.29091921,1.63854843,2.20198543,0.02550797,0.68424157
-3.34067034,3.57520559,0.02099007,0.18502145,0.74382302,0.29414406,1.71904050,2.26989763,0.02613694,0.70877166
-3.33466733,3.70197218,0.02226111,0.19485994,0.78077680,0.29875414,1.80157978,2.34723668,0.02679277,0.73450725
-3.32866433,3.83945699,0.02352169,0.20483398,0.81738128,0.30471730,1.88508252,2.43352630,0.02746563,0.76107411
-3.32266133,3.98647709,0.02475461,0.21483928,0.85313764,0.31200139,1.96846947,2.52819772,0.02814664,0.78811691
-3.31665833,4.14179020,0.02594320,0.22477180,0.88757352,0.32057356,2.05068899,2.63059069,0.02882797,0.81530593
-3.31065533,4.30410782,0.02707178,0.23452944,0.92025401,0.33039957,2.13073920,2.73995664,0.02950279,0.84234294
-3.30465233,4.47210921,0.02812597,0.24401381,0.95079164,0.34144305,2.20768854,2.85546405,0.03016524,0.86896584
-3.29864932,4.64445589,0.02909305,0.25313173,0.97885463,0.35366471,2.28069379,2.97620633,0.03081042,0.89495193
-3.29264632,4.81980641,0.02996228,0.26179679,1.00417324,0.36702155,2.34901505,3.10121203,0.03143431,0.92011979
-3.28664332,4.99683112,0.03072515,0.26993063,1.02654396,0.38146612,2.41202715,3.22945747,0.03203370,0.94432952
-3.28064032,5.17422671,0.03137557,0.27746401,1.04583120,0.39694563,2.46922715,3.35988142,0.03260611,0.96748139
-3.27463732,5.35073006,0.03191005,0.28433766,1.06196664,0.41340119,2.52023779,3.49140165,0.03314974,0.98951308
-3.26863432,5.52513115,0.03232771,0.29050284,1.07494620,0.43076688,2.56480688,3.62293270,0.03366337,1.01039543
-3.26263132,5.69628478,0.03263032,0.29592161,1.08482484,0.44896891,2.60280301,3.75340441,0.03414633,1.03012713
-3.25662831,5.86312064,0.03282224,0.30056680,1.09170956,0.46792470,2.63420780,3.88178062,0.03459840,1.04872843
-3.25062531,6.02465164,0.03291021,0.30442174,1.09575092,0.48754201,2.65910540,4.00707725,0.03501977,1.06623431
-3.24462231,6.17998020,0.03290322,0.30747976,1.09713353,0.50771801,2.67766973,4.12837902,0.03541101,1.08268738
-3.23861931,6.32830246,0.03281218,0.30974342,1.09606606,0.52833854,2.69015035,4.24485444,0.03577298,1.09813095
-3.23261631,6.46891024,0.03264959,0.31122366,1.09277129,0.54927737,2.69685754,4.35576807,0.03610678,1.11260248
-3.22661331,6.60119095,0.03242923,0.31193877,1.08747652,0.57039573,2.69814734,4.46048995,0.03641373,1.12612797
-3.22061031,6.72462552,0.03216567,0.31191337,1.08040501,0.59154207,2.69440730,4.55850161,0.03669525,1.13871731
-3.21460730,6.83878457,0.03187387,0.31117735,1.07176860,0.61255215,2.68604332,4.64939865,0.03695284,1.15036105
-3.20860430,6.94332322,0.03156874,0.30976487,1.06176196,0.63324958,2.67346816,4.73288981,0.03718800,1.16102863
-3.20260130,7.03797497,0.03126465,0.30771340,1.05055852,0.65344690,2.65709181,4.80879273,0.03740214,1.17066819
-3.19659830,7.12254506,0.03097504,0.30506295,1.03830826,0.67294727,2.63731391,4.87702683,0.03759652,1.17920795
-3.19059530,7.19690383,0.03071193,0.30185537,1.02513723,0.69154678,2.61451828,4.93760367,0.03777220,1.18655914
-3.18459230,7.26098057,0.03048563,0.29813377,1.01114880,0.70903750,2.58906927,4.99061556,0.03792992,1.19262024
-3.17858929,7.31475835,0.03030434,0.29394218,0.99642631,0.72521127,2.56130995,5.03622295,0.03807012,1.19728234
-3.17258629,7.35827009,0.03017391,0.28932518,0.98103692,0.73986413,2.53156166,5.07464146,0.03819288,1.20043532
-3.16658329,7.39159622,0.03009765,0.28432771,0.96503626,0.75280132,2.50012460,5.10612907,0.03829788,1.20197461
-3.16058029,7.41486405,0.03007625,0.27899498,0.94847368,0.76384285,2.46727913,5.13097430,0.03838449,1.20180798
-3.15457729,7.42824868,0.03010768,0.27337225,0.93139744,0.77282930,2.43328741,5.14948570,0.03845175,1.19986224
-3.14857429,7.43197554,0.03018734,0.26750483,0.91385984,0.77962775,2.39839496,5.16198317,0.03849845,1.19608924
-3.14257129,7.42632392,0.03030818,0.26143782,0.89592162,0.78413758,2.36283201,5.16879138,0.03852324,1.19047103
-3.13656828,7.41163131,0.03046093,0.25521593,0.87765565,0.78629582,2.32681425,5.17023522,0.03852475,1.18302386
-3.13056528,7.38829782,0.03063447,0.24888321,0.85914944,0.78608188,2.29054299,5.16663748,0.03850170,1.17380071
-3.12456228,7.35679020,0.03081619,0.24248264,0.84050649,0.78352129,2.25420460,5.15831831,0.03845306,1.16289223
-3.11855928,7.31764491,0.03099245,0.23605569,0.82184627,0.77868832,2.21796923,5.14559641,0.03837819,1.15042612
-3.11255628,7.27146954,0.03114905,0.22964176,0.80330301,0.77170718,2.18198901,5.12879137,0.03827701,1.13656474
-3.10655328,7.21894236,0.03127176,0.22327766,0.78502309,0.76275173,2.14639575,5.10822695,0.03815009,1.12150128
-3.10055028,7.16080954,0.03134679,0.21699699,0.76716147,0.75204358,2.11129841,5.08423477,0.03799878,1.10545445
-3.09454727,7.09787999,0.03136131,0.21082956,0.74987715,0.73984862,2.07678058,5.05715815,0.03782532,1.08866206
-3.08854427,7.03101785,0.03130386,0.20480094,0.73332804,0.72647201,2.04289821,5.02735570,0.03763287,1.07137370
-3.08254127,6.96113288,0.03116474,0.19893197,0.71766533,0.71225178,2.00967778,4.99520445,0.03742556,1.05384295
-3.07653827,6.88916914,0.03093636,0.19323852,0.70302803,0.69755131,1.97711526,4.96110237,0.03720847,1.03631938
-3.07053527,6.81609247,0.03061344,0.18773136,0.68953751,0.68275088,1.94517592,4.92547026,0.03698759,1.01904082
-3.06453227,6.74287738,0.03019318,0.18241619,0.67729277,0.66823862,1.91379526,4.88875285,0.03676978,1.00222620
-3.05852926,6.67049412,0.02967530,0.17729389,0.66636648,0.65440124,1.88288118,4.85141925,0.03656263,0.98606928
-3.05252626,6.59989631,0.02906205,0.17236098,0.65680202,0.64161484,1.85231728,4.81396277,0.03637436,0.97073357
-3.04652326,6.53200985,0.02835802,0.16761017,0.64861178,0.63023612,1.82196749,4.77690010,0.03621372,0.95634875
-3.04052026,6.46772342,0.02757005,0.16303119,0.64177685,0.62059423,1.79168181,4.74076989,0.03608977,0.94300848
-3.03451726,6.40788072,0.02670690,0.15861164,0.63624800,0.61298367,1.76130294,4.70613070,0.03601181,0.93077001
-3.02851426,6.35327454,0.02577900,0.15433801,0.63194800,0.60765823,1.73067379,4.67355807,0.03598912,0.91965514
-3.02251126,6.30464228,0.02479806,0.15019665,0.62877523,0.60482615,1.69964536,4.64364075,0.03603089,0.90965286
-3.01650825,6.26266271,0.02377681,0.14617477,0.62660826,0.60464668,1.66808472,4.61697555,0.03614600,0.90072308
-3.01050525,6.22795312,0.02272854,0.14226143,0.62531125,0.60722786,1.63588286,4.59416089,0.03634288,0.89280146
-3.00450225,6.20106647,0.02166682,0.13844827,0.62473986,0.61262549,1.60296183,4.57578836,0.03662933,0.88580491
-2.99849925,6.18248756,0.02060516,0.13473024,0.62474737,0.62084333,1.56928088,4.56243251,0.03701237,0.87963747
-2.99249625,6.17262778,0.01955669,0.13110597,0.62519058,0.63183416,1.53484130,4.55463830,0.03749806,0.87419621
-2.98649325,6.17181788,0.01853392,0.12757807,0.62593538,0.64550173,1.49968963,4.55290651,0.03809137,0.86937684
-2.98049025,6.18029840,0.01754854,0.12415301,0.62686142,0.66170335,1.46391896,4.55767720,0.03879595,0.86507875
-2.97448724,6.19820790,0.01661122,0.12084093,0.62786590,0.68025304,1.42766833,4.56931146,0.03961401,0.86120926
-2.96848424,6.22556932,0.01573151,0.11765506,0.62886611,0.70092501,1.39112008,4.58807236,0.04054614,0.85768681
-2.96248124,6.26227509,0.01491772,0.11461105,0.62980079,0.72345755,1.35449537,4.61410570,0.04159114,0.85444323
-2.95647824,6.30807225,0.01417697,0.11172607,0.63063005,0.74755715,1.31804795,4.64742171,0.04274594,0.85142484
-2.95047524,6.36254874,0.01351509,0.10901780,0.63133426,0.77290298,1.28205664,4.68787906,0.04400546,0.84859264
-2.94447224,6.42512259,0.01293675,0.10650338,0.63191169,0.79915154,1.24681680,4.73517227,0.04536256,0.84592161
-2.93846923,6.49503566,0.01244548,0.10419839,0.63237546,0.82594185,1.21263136,4.78882410,0.04680804,0.84339950
-2.93246623,6.57135355,0.01204378,0.10211586,0.63274982,0.85290091,1.17980190,4.84818406,0.04833075,0.84102515
-2.92646323,6.65297324,0.01173326,0.10026549,0.63306620,0.87964972,1.14862030,4.91243416,0.04991769,0.83880673
-2.92046023,6.73863956,0.01151476,0.09865296,0.63335938,0.90580985,1.11936141,4.98060264,0.05155427,0.83676020
-2.91445723,6.82697124,0.01138852,0.09727965,0.63366399,0.93101041,1.09227732,5.05158611,0.05322464,0.83490806
-2.90845423,6.91649664,0.01135432,0.09614247,0.63401168,0.95489563,1.06759328,5.12417998,0.05491214,0.83327876
-2.90245123,7.00569855,0.01141166,0.09523409,0.63442924,0.97713269,1.04550578,5.19711656,0.05659979,0.83190672
-2.89644822,7.09306699,0.01155990,0.09454345,0.63493770,0.99741986,1.02618265,5.26910969,0.05827090,0.83083316
-2.89044522,7.17715781,0.01179844,0.09405642,0.63555255,1.01549448,1.00976515,5.33890419,0.05990969,0.83010751
-2.88444222,7.25665482,0.01212686,0.09375687,0.63628507,1.03114071,0.99637179,5.40532802,0.06150204,0.82978951
-2.87843922,7.33043224,0.01254498,0.09362769,0.63714461,1.04419665,0.98610353,5.46734466,0.06303611,0.82995152
-2.87243622,7.39761413,0.01305304,0.09365208,0.63814166,1.05456039,0.97904981,5.52410298,0.06450307,0.83068107
-2.86643322,7.45762735,0.01365170,0.09381475,0.63929145,1.06219487,0.97529495,5.57498179,0.06589766,0.83208316
-2.86043022,7.51024466,0.01434209,0.09410303,0.64061774,1.06713096,0.97492412,5.61962646,0.06721871,0.83428207
-2.85442721,7.55561494,0.01512582,0.09450791,0.64215656,1.06946877,0.97802843,5.65797518,0.06846957,0.83742242
-2.84842421,7.59427789,0.01600489,0.09502477,0.64395944,1.06937675,0.98470851,5.69027292,0.06965824,0.84166914
-2.84242121,7.62716176,0.01698164,0.09565386,0.64609593,1.06708864,0.99507608,5.71707189,0.07079753,0.84720617
-2.83641821,7.65556294,0.01805860,0.09640044,0.64865518,1.06289823,1.00925322,5.73921761,0.07190478,0.85423384
-2.83041521,7.68110777,0.01923831,0.09727455,0.65174623,1.05715196,1.02736909,5.75782111,0.07300163,0.86296477
-2.82441221,7.70569762,0.02052316,0.09829044,0.65549710,1.05023972,1.04955411,5.77421783,0.07411337,0.87361841
-2.81840920,7.73143939,0.02191512,0.09946564,0.66005255,1.04258397,1.07593180,5.78991515,0.07526823,0.88641438
-2.81240620,7.76056427,0.02341553,0.10081978,0.66557056,1.03462782,1.10660855,5.80653080,0.07649649,0.90156483
-2.80640320,7.79533862,0.02502482,0.10237308,0.67221778,1.02682226,1.14166200,5.82572499,0.07782937,0.91926616
-2.80040020,7.83797095,0.02674227,0.10414485,0.68016414,1.01961327,1.18112841,5.84912960,0.07929796,0.93969046
-2.79439720,7.89051937,0.02856579,0.10615171,0.68957684,1.01342916,1.22499011,5.87827766,0.08093196,0.96297710
-2.78839420,7.95480396,0.03049164,0.10840609,0.70061424,1.00866866,1.27316343,5.91453663,0.08275847,0.98922488
-2.78239120,8.03232812,0.03251433,0.11091461,0.71341975,1.00569024,1.32548832,5.95904860,0.08480082,1.01848512
-2.77638819,8.12421241,0.03462642,0.11367688,0.72811629,1.00480296,1.38172007,6.01268013,0.08707746,1.05075621
-2.77038519,8.23114390,0.03681847,0.11668446,0.74480155,1.00625916,1.44152398,6.07598389,0.08960095,1.08597969
-2.76438219,8.35334304,0.03907899,0.11992028,0.76354430,1.01024917,1.50447341,6.14917375,0.09237720,1.12403829
-2.75837919,8.49054919,0.04139451,0.12335835,0.78438201,1.01689812,1.57005154,6.23211408,0.09540476,1.16475604
-2.75237619,8.64202507,0.04374968,0.12696400,0.80731996,1.02626489,1.63765710,6.32432331,0.09867446,1.20790037
-2.74637319,8.80657929,0.04612743,0.13069450,0.83233177,1.03834294,1.70661382,6.42499113,0.10216920,1.25318638
-2.74037019,8.98260545,0.04850925,0.13450004,0.85936145,1.05306305,1.77618348,6.53300810,0.10586402,1.30028287
-2.73436718,9.16813551,0.05087548,0.13832515,0.88832680,1.07029756,1.84558198,6.64700567,0.10972641,1.34882011
-2.72836418,9.36090447,0.05320566,0.14211032,0.91912391,1.08986588,1.91399788,6.76540458,0.11371680,1.39839889
-2.72236118,9.55842317,0.05547895,0.14579387,0.95163263,1.11154096,1.98061260,6.88646886,0.11778937,1.44860057
-2.71635818,9.75805574,0.05767455,0.14931396,0.98572251,1.13505647,2.04462133,7.00836295,0.12189299,1.49899770
-2.71035518,9.95709822,0.05977214,0.15261062,1.02125900,1.16011420,2.10525394,7.12920924,0.12597233,1.54916467
-2.70435218,10.15285494,0.06175232,0.15562765,1.05810948,1.18639161,2.16179476,7.24714352,0.12996917,1.59868814
-2.69834917,10.34270996,0.06359708,0.15831446,1.09614863,1.21354918,2.21360058,7.36036627,0.13382374,1.64717669
-2.69234617,10.52419070,0.06529011,0.16062763,1.13526299,1.24123739,2.26011603,7.46718776,0.13747615,1.69426927
-2.68634317,10.69502206,0.06681724,0.16253215,1.17535418,1.26910309,2.30088573,7.56606591,0.14086791,1.73964233
-2.68034017,10.85316951,0.06816667,0.16400236,1.21634065,1.29679533,2.33556288,7.65563566,0.14394332,1.78301514
-2.67433717,10.99687038,0.06932919,0.16502248,1.25815778,1.32397046,2.36391400,7.73472968,0.14665088,1.82415326
-2.66833417,11.12465341,0.07029837,0.16558676,1.30075614,1.35029647,2.38581980,7.80239043,0.14894456,1.86287003
-2.66233117,11.23534676,0.07107056,0.16569928,1.34409804,1.37545682,2.40127230,7.85787398,0.15078498,1.89902608
-2.65632816,11.32807565,0.07164496,0.16537338,1.38815248,1.39915342,2.41036863,7.90064650,0.15214032,1.93252708
-2.65032516,11.40225098,0.07202343,0.16463076,1.43288868,1.42110932,2.41330193,7.93037460,0.15298718,1.96331968
-2.64432216,11.45755053,0.07221044,0.16350042,1.47826853,1.44107080,2.41035000,7.94691072,0.15331106,1.99138622
-2.63831916,11.49389487,0.07221277,0.16201730,1.52423843,1.45880925,2.40186236,7.95027516,0.15310672,2.01673832
-2.63231616,11.51141986,0.07203933,0.16022093,1.57072102,1.47412275,2.38824639,7.94063614,0.15237826,2.03940991
-2.62631316,11.51044777,0.07170080,0.15815400,1.61760720,1.48683763,2.36995339,7.91828933,0.15113891,2.05944997
-2.62031016,11.49145895,0.07120937,0.15586090,1.66474915,1.49680991,2.34746511,7.88363812,0.14941071,2.07691561
-2.61430715,11.45506563,0.07057843,0.15338645,1.71195478,1.50392682,2.32128127,7.83717570,0.14722381,2.09186570
-2.60830415,11.40198930,0.06982221,0.15077476,1.75898414,1.50810834,2.29190869,7.77946995,0.14461575,2.10435561
-2.60230115,11.33304251,0.06895558,0.14806819,1.80554816,1.50930882,2.25985222,7.71115141,0.14163043,2.11443325
-2.59629815,11.24911593,0.06799372,0.14530667,1.85130998,1.50751853,2.22560772,7.63290502,0.13831705,2.12213666
-2.59029515,11.15117066,0.06695194,0.14252711,1.89588917,1.50276527,2.18965704,7.54546534,0.13472892,2.12749331
-2.58429215,11.04023565,0.06584546,0.13976318,1.93886862,1.49511573,2.15246507,7.44961525,0.13092222,2.13052118
-2.57828914,10.91740972,0.06468928,0.13704513,1.97980418,1.48467657,2.11447849,7.34618749,0.12695478,2.13123134
-2.57228614,10.78386724,0.06349803,0.13440000,2.01823662,1.47159513,2.07612600,7.23606852,0.12288479,2.12963211
-2.56628314,10.64086632,0.06228592,0.13185184,2.05370542,1.45605951,2.03781975,7.12020386,0.11876973,2.12573433
-2.56028014,10.48975819,0.06106662,0.12942214,2.08576400,1.43829801,1.99995738,6.99960396,0.11466519,2.11955737
-2.55427714,10.33199634,0.05985326,0.12713031,2.11399547,1.41857766,1.96292445,6.87534981,0.11062400,2.11113561
-2.54827414,10.16914398,0.05865833,0.12499419,2.13802843,1.39720185,1.92709684,6.74859711,0.10669533,2.10052483
-2.54227114,10.00287850,0.05749369,0.12303055,2.15755179,1.37450696,1.89284273,6.62057846,0.10292402,2.08780799
-2.53626813,9.83499152,0.05637050,0.12125563,2.17232817,1.35085793,1.86052395,6.49260248,0.09935005,2.07310021
-2.53026513,9.66738376,0.05529917,0.11968548,2.18220498,1.32664285,1.83049645,6.36604940,0.09600815,2.05655230
-2.52426213,9.50205371,0.05428936,0.11833630,2.18712273,1.30226653,1.80310983,6.24236254,0.09292756,2.03835275
-2.51825913,9.34107986,0.05334982,0.11722460,2.18712004,1.27814336,1.77870585,6.12303546,0.09013191,2.01872782
-2.51225613,9.18659616,0.05248842,0.11636725,2.18233521,1.25468937,1.75761590,6.00959461,0.08763930,1.99793971
-2.50625313,9.04076106,0.05171200,0.11578140,2.17300405,1.23231390,1.74015757,5.90357761,0.08546239,1.97628278
-2.50025013,8.90572057,0.05102637,0.11548425,2.15945413,1.21141097,1.72663042,5.80650744,0.08360866,1.95407787
-2.49424712,8.78356615,0.05043616,0.11549266,2.14209571,1.19235067,1.71731111,5.71986311,0.08208074,1.93166505
-2.48824412,8.67628859,0.04994482,0.11582274,2.12140952,1.17547081,1.71244809,5.64504738,0.08087673,1.90939492
-2.48224112,8.58572919,0.04955456,0.11648921,2.09793218,1.16106897,1.71225593,5.58335251,0.07999069,1.88761893
-2.47623812,8.51352976,0.04926626,0.11750484,2.07223958,1.14939537,1.71690962,5.53592495,0.07941299,1.86667915
-2.47023512,8.46108307,0.04907956,0.11887970,2.04492909,1.14064666,1.72653889,5.50373010,0.07913080,1.84689776
-2.46423212,8.42948549,0.04899276,0.12062048,2.01660118,1.13496075,1.74122272,5.48751833,0.07912851,1.82856693
-2.45822911,8.41949354,0.04900291,0.12272979,1.98784123,1.13241300,1.76098423,5.48779349,0.07938810,1.81193927
-2.45222611,8.43148606,0.04910583,0.12520552,1.95920212,1.13301370,1.78578604,5.50478509,0.07988957,1.79721943
-2.44622311,8.46543357,0.04929617,0.12804024,1.93118835,1.13670708,1.81552624,5.53842545,0.08061122,1.78455711
-2.44022011,8.52087615,0.04956748,0.13122071,1.90424201,1.14337173,1.85003506,5.58833275,0.08152997,1.77404169
-2.43421711,8.59691120,0.04991233,0.13472756,1.87873124,1.15282247,1.88907250,5.65380107,0.08262157,1.76569877
-2.42821411,8.69219184,0.05032233,0.13853506,1.85494141,1.16481371,1.93232691,5.73379821,0.08386086,1.75948879
-2.42221111,8.80493675,0.05078829,0.14261111,1.83306916,1.17904409,1.97941479,5.82697177,0.08522188,1.75530751
-2.41620810,8.93295158,0.05130030,0.14691737,1.81321956,1.19516237,2.02988187,5.93166393,0.08667803,1.75298871
-2.41020510,9.07366207,0.05184783,0.15140965,1.79540626,1.21277450,2.08320576,6.04593493,0.08820216,1.75230867
-2.40420210,9.22415819,0.05241987,0.15603848,1.77955447,1.23145155,2.13880019,6.16759503,0.08976673,1.75299238
-2.39819910,9.38124879,0.05300497,0.16074985,1.76550679,1.25073848,2.19602102,6.29424451,0.09134386,1.75472135
-2.39219610,9.54152536,0.05359144,0.16548617,1.75303131,1.27016353,2.25417407,6.42332071,0.09290548,1.75714254
-2.38619310,9.70143354,0.05416745,0.17018738,1.74183197,1.28924801,2.31252479,6.55215124,0.09442350,1.75987837
-2.38019010,9.85735055,0.05472117,0.17479221,1.73156049,1.30751627,2.37030972,6.67801189,0.09586998,1.76253714
-2.37418709,10.00566648,0.05524091,0.17923950,1.72182975,1.32450569,2.42674957,6.79818768,0.09721735,1.76472394
-2.36818409,10.14286723,0.05571534,0.18346964,1.71222796,1.33977646,2.48106369,6.91003546,0.09843872,1.76605128
-2.36218109,10.26561673,0.05613364,0.18742596,1.70233335,1.35292090,2.53248562,7.01104612,0.09950820,1.76614948
-2.35617809,10.37083611,0.05648570,0.19105611,1.69172885,1.36357213,2.58027927,7.09890463,0.10040127,1.76467632
-2.35017509,10.45577742,0.05676234,0.19431332,1.68001638,1.37141198,2.62375531,7.17154597,0.10109517,1.76132568
-2.34417209,10.51808968,0.05695553,0.19715758,1.66683043,1.37617773,2.66228715,7.22720540,0.10156939,1.75583508
-2.33816908,10.55587530,0.05705856,0.19955656,1.65185044,1.37766785,2.69532599,7.26446126,0.10180608,1.74799183
-2.33216608,10.56773512,0.05706628,0.20148640,1.63481177,1.37574625,2.72241440,7.28226902,0.10179049,1.73763771
-2.32616308,10.55280061,0.05697523,0.20293216,1.61551491,1.37034517,2.74319791,7.27998552,0.10151140,1.72467203
-2.32016008,10.51075243,0.05678381,0.20388810,1.59383279,1.36146663,2.75743408,7.25738256,0.10096152,1.70905324
-2.31415708,10.44182470,0.05649237,0.20435764,1.56971591,1.34918216,2.76499875,7.21464935,0.10013773,1.69079890
-2.30815408,10.34679487,0.05610326,0.20435310,1.54319525,1.33363123,2.76588921,7.15238394,0.09904139,1.66998427
-2.30215108,10.22695985,0.05562087,0.20389515,1.51438285,1.31501798,2.76022412,7.07157367,0.09767845,1.64673953
-2.29614807,10.08409891,0.05505155,0.20301209,1.48347016,1.29360670,2.74824024,6.97356561,0.09605944,1.62124587
-2.29014507,9.92042499,0.05440352,0.20173892,1.45072409,1.26971596,2.73028601,6.86002781,0.09419946,1.59373055
-2.28414207,9.73852580,0.05368672,0.20011632,1.41648102,1.24371167,2.70681240,6.73290270,0.09211793,1.56446124
-2.27813907,9.54129678,0.05291262,0.19818945,1.38113885,1.21599915,2.67836116,6.59435427,0.08983828,1.53373971
-2.27213607,9.33186807,0.05209397,0.19600682,1.34514739,1.18701458,2.64555112,6.44671079,0.08738753,1.50189514
-2.26613307,9.11352765,0.05124452,0.19361897,1.30899739,1.15721579,2.60906291,6.29240473,0.08479578,1.46927725
-2.26013007,8.88964305,0.05037873,0.19107740,1.27320838,1.12707293,2.56962257,6.13391200,0.08209557,1.43624933
-2.25412706,8.66358376,0.04951141,0.18843337,1.23831590,1.09705893,2.52798469,5.97369219,0.07932121,1.40318142
-2.24812406,8.43864652,0.04865746,0.18573694,1.20485819,1.06764017,2.48491538,5.81413148,0.07650805,1.37044357
-2.24212106,8.21798516,0.04783146,0.18303595,1.17336295,1.03926740,2.44117562,5.65748992,0.07369172,1.33839950
-2.23611806,8.00454683,0.04704740,0.18037531,1.14433436,1.01236725,2.39750532,5.50585423,0.07090732,1.30740049
-2.23011506,7.80101564,0.04631833,0.17779626,1.11824074,0.98733426,2.35460831,5.36109722,0.06818871,1.27777973
-2.22411206,7.60976493,0.04565610,0.17533583,1.09550317,0.96452381,2.31313869,5.22484458,0.06556774,1.24984694
-2.21810905,7.43281868,0.04507104,0.17302637,1.07648539,0.94424579,2.27368848,5.09844948,0.06307362,1.22388359
-2.21210605,7.27182248,0.04457179,0.17089527,1.06148508,0.92675940,2.23677699,4.98297524,0.06073228,1.20013842
-2.20610305,7.12802427,0.04416499,0.16896466,1.05072697,0.91226891,2.20284182,4.87918593,0.05856591,1.17882355
-2.20010005,7.00226466,0.04385524,0.16725133,1.04435766,0.90092060,2.17223174,4.78754469,0.05659251,1.16011115
-2.19409705,6.89497670,0.04364486,0.16576664,1.04244253,0.89280095,2.14520146,4.70821936,0.05482569,1.14413062
-2.18809405,6.80619451,0.04353388,0.16451660,1.04496464,0.88793603,2.12190856,4.64109473,0.05327444,1.13096668
-2.18209105,6.73557059,0.04351999,0.16350200,1.05182576,0.88629221,2.10241249,4.58579083,0.05194316,1.12065805
-2.17608804,6.68240082,0.04359859,0.16271863,1.06284939,0.88777824,2.08667588,4.54168645,0.05083180,1.11319722
-2.17008504,6.64565682,0.04376287,0.16215763,1.07778585,0.89224854,2.07456829,4.50794723,0.04993608,1.10853113
-2.16408204,6.62402464,0.04400398,0.16180592,1.09631916,0.89950788,2.06587226,4.48355722,0.04924790,1.10656291
-2.15807904,6.61594903,0.04431123,0.16164679,1.11807561,0.90931715,2.06029188,4.46735346,0.04875584,1.10715484
-2.15207604,6.61968219,0.04467240,0.16166055,1.14263380,0.92140025,2.05746363,4.45806240,0.04844575,1.11013228
-2.14607304,6.63333588,0.04507403,0.16182534,1.16953575,0.93545181,2.05696941,4.45433737,0.04830140,1.11528882
-2.14007004,6.65493562,0.04550183,0.16211802,1.19829884,0.95114559,2.05835141,4.45479639,0.04830526,1.12239223
-2.13406703,6.68247544,0.04594108,0.16251516,1.22842818,0.96814319,2.06112846,4.45805905,0.04843919,1.13119133
-2.12806403,6.71397181,0.04637708,0.16299409,1.25942897,0.98610290,2.06481345,4.46278189,0.04868520,1.14142330
-2.12206103,6.74751492,0.04679558,0.16353399,1.29081841,1.00468819,2.06893097,4.46769113,0.04902613,1.15282137
-2.11605803,6.78131590,0.04718320,0.16411694,1.32213683,1.02357564,2.07303491,4.47161193,0.04944629,1.16512247
