energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.41870935,1.34607698,0.00176691,0.02901634,0.34504578,0.98312904,0.28916327,0.13083032,0.32656709,0.00000000
-3.41270635,1.30695800,0.00167963,0.02918589,0.32980631,0.95970640,0.27296813,0.12528138,0.31858455,0.00000000
-3.40670335,1.26948110,0.00158633,0.02943694,0.31479293,0.93730067,0.25706972,0.11998045,0.31104319,0.00000000
-3.40070035,1.23436987,0.00148844,0.02978999,0.30021482,0.91642950,0.24164021,0.11499091,0.30410932,0.00000000
-3.39469735,1.20228762,0.00138740,0.03026457,0.28626787,0.89756827,0.22683976,0.11036838,0.29793346,0.00000000
-3.38869435,1.17382281,0.00128465,0.03087858,0.27313094,0.88113826,0.21281430,0.10616002,0.29264686,0.00000000
-3.38269135,1.14947626,0.00118158,0.03164788,0.26096248,0.86749624,0.19969364,0.10240417,0.28835845,0.00000000
-3.37668834,1.12965063,0.00107949,0.03258567,0.24989762,0.85692581,0.18758999,0.09913015,0.28515242,0.00000000
-3.37068534,1.11464239,0.00097956,0.03370204,0.24004583,0.84963063,0.17659679,0.09635830,0.28308638,0.00000000
-3.36468234,1.10463645,0.00088286,0.03500357,0.23148921,0.84572987,0.16678808,0.09410029,0.28219028,0.00000000
-3.35867934,1.09970362,0.00079028,0.03649285,0.22428145,0.84525580,0.15821837,0.09235961,0.28246590,0.00000000
-3.35267634,1.09980081,0.00070257,0.03816824,0.21844749,0.84815355,0.15092289,0.09113235,0.28388716,0.00000000
-3.34667334,1.10477390,0.00062031,0.04002355,0.21398373,0.85428288,0.14491833,0.09040807,0.28640098,0.00000000
-3.34067034,1.11436302,0.00054392,0.04204789,0.21085905,0.86342203,0.14020405,0.09017099,0.28992877,0.00000000
-3.33466733,1.12821030,0.00047365,0.04422560,0.20901627,0.87527312,0.13676366,0.09040121,0.29436857,0.00000000
-3.32866433,1.14586949,0.00040963,0.04653622,0.20837422,0.88946930,0.13456681,0.09107610,0.29959753,0.00000000
-3.32266133,1.16681755,0.00035182,0.04895471,0.20883034,0.90558315,0.13357146,0.09217178,0.30547499,0.00000000
-3.31665833,1.19046778,0.00030011,0.05145165,0.21026361,0.92313632,0.13372615,0.09366461,0.31184589,0.00000000
-3.31065533,1.21618436,0.00025426,0.05399369,0.21253800,0.94161023,0.13497248,0.09553278,0.31854456,0.00000000
-3.30465233,1.24329807,0.00021399,0.05654410,0.21550606,0.96045761,0.13724765,0.09775774,0.32539879,0.00000000
-3.29864932,1.27112292,0.00017892,0.05906349,0.21901298,0.97911483,0.14048692,0.10032573,0.33223428,0.00000000
-3.29264632,1.29897351,0.00014866,0.06151062,0.22290066,0.99701475,0.14462595,0.10322904,0.33887914,0.00000000
-3.28664332,1.32618274,0.00012280,0.06384343,0.22701205,1.01360005,0.14960299,0.10646727,0.34516873,0.00000000
-3.28064032,1.35211955,0.00010089,0.06602012,0.23119545,1.02833669,0.15536071,0.11004825,0.35095044,0.00000000
-3.27463732,1.37620634,0.00008253,0.06800029,0.23530880,1.04072736,0.16184769,0.11398880,0.35608853,0.00000000
-3.26863432,1.39793542,0.00006730,0.06974621,0.23922383,1.05032446,0.16901948,0.11831512,0.36046876,0.00000000
-3.26263132,1.41688401,0.00005480,0.07122400,0.24282986,1.05674244,0.17683906,0.12306284,0.36400272,0.00000000
-3.25662831,1.43272727,0.00004468,0.07240483,0.24603733,1.05966886,0.18527679,0.12827662,0.36663171,0.00000000
-3.25062531,1.44524855,0.00003660,0.07326597,0.24878060,1.05887392,0.19430966,0.13400929,0.36832988,0.00000000
-3.24462231,1.45434642,0.00003027,0.07379167,0.25102023,1.05421795,0.20391997,0.14032050,0.36910657,0.00000000
-3.23861931,1.46003794,0.00002542,0.07397392,0.25274432,1.04565635,0.21409333,0.14727485,0.36900755,0.00000000
-3.23261631,1.46245762,0.00002182,0.07381286,0.25396903,1.03324190,0.22481614,0.15493948,0.36811510,0.00000000
-3.22661331,1.46185202,0.00001927,0.07331699,0.25473801,1.01712381,0.23607254,0.16338125,0.36654670,0.00000000
-3.22061031,1.45856984,0.00001760,0.07250297,0.25512079,0.99754376,0.24784112,0.17266344,0.36445237,0.00000000
-3.21460730,1.45304766,0.00001666,0.07139523,0.25521023,0.97482863,0.26009143,0.18284222,0.36201058,0.00000000
-3.20860430,1.44579187,0.00001633,0.07002520,0.25511879,0.94938024,0.27278052,0.19396288,0.35942273,0.00000000
-3.20260130,1.43735730,0.00001652,0.06843028,0.25497410,0.92166240,0.28584989,0.20605604,0.35690653,0.00000000
-3.19659830,1.42832359,0.00001715,0.06665260,0.25491362,0.89218573,0.29922286,0.21913409,0.35468823,0.00000000
-3.19059530,1.41927023,0.00001817,0.06473751,0.25507891,0.86149084,0.31280289,0.23318787,0.35299416,0.00000000
-3.18459230,1.41075155,0.00001953,0.06273204,0.25560947,0.83013054,0.32647277,0.24818395,0.35204180,0.00000000
-3.17858929,1.40327277,0.00002124,0.06068327,0.25663663,0.79865200,0.34009520,0.26406269,0.35203083,0.00000000
-3.17258629,1.39726846,0.00002328,0.05863671,0.25827763,0.76757937,0.35351454,0.28073714,0.35313446,0.00000000
-3.16658329,1.39308438,0.00002568,0.05663473,0.26063018,0.73739788,0.36656013,0.29809300,0.35549148,0.00000000
-3.16058029,1.39096385,0.00002850,0.05471528,0.26376785,0.70853992,0.37905097,0.31598976,0.35919946,0.00000000
-3.15457729,1.39103920,0.00003180,0.05291065,0.26773636,0.68137376,0.39080169,0.33426306,0.36430928,0.00000000
-3.14857429,1.39332879,0.00003568,0.05124662,0.27255108,0.65619533,0.40162964,0.35272814,0.37082146,0.00000000
-3.14257129,1.39773993,0.00004029,0.04974185,0.27819579,0.63322326,0.41136296,0.37118456,0.37868435,0.00000000
-3.13656828,1.40407730,0.00004579,0.04840764,0.28462275,0.61259737,0.41984900,0.38942176,0.38779430,0.00000000
-3.13056528,1.41205652,0.00005240,0.04724790,0.29175412,0.59438046,0.42696306,0.40722557,0.39799797,0.00000000
-3.12456228,1.42132217,0.00006036,0.04625954,0.29948457,0.57856317,0.43261667,0.42438518,0.40909645,0.00000000
-3.11855928,1.43146915,0.00006999,0.04543308,0.30768509,0.56507143,0.43676528,0.44070043,0.42085129,0.00000000
-3.11255628,1.44206633,0.00008162,0.04475347,0.31620760,0.55377618,0.43941472,0.45598913,0.43299198,0.00000000
-3.10655328,1.45268108,0.00009565,0.04420116,0.32489031,0.54450449,0.44062604,0.47009393,0.44522468,0.00000000
-3.10055028,1.46290353,0.00011253,0.04375327,0.33356344,0.53705169,0.44051855,0.48288866,0.45724168,0.00000000
-3.09454727,1.47236911,0.00013274,0.04338481,0.34205515,0.53119366,0.43927059,0.49428360,0.46873138,0.00000000
-3.08854427,1.48077831,0.00015680,0.04306991,0.35019721,0.52669874,0.43711791,0.50422954,0.47938818,0.00000000
-3.08254127,1.48791259,0.00018527,0.04278307,0.35783042,0.52333871,0.43434973,0.51272043,0.48892197,0.00000000
-3.07653827,1.49364565,0.00021872,0.04250022,0.36480930,0.52089831,0.43130220,0.51979439,0.49706681,0.00000000
-3.07053527,1.49794956,0.00025773,0.04219967,0.37100605,0.51918295,0.42834971,0.52553294,0.50358856,0.00000000
-3.06453227,1.50089549,0.00030284,0.04186293,0.37631353,0.51802438,0.42589403,0.53005864,0.50829102,0.00000000
-3.05852926,1.50264898,0.00035458,0.04147520,0.38064731,0.51728426,0.42435185,0.53353089,0.51102064,0.00000000
-3.05252626,1.50346022,0.00041341,0.04102581,0.38394662,0.51685549,0.42414084,0.53614031,0.51166948,0.00000000
-3.04652326,1.50364981,0.00047972,0.04050829,0.38617440,0.51666161,0.42566503,0.53810173,0.51017655,0.00000000
-3.04052026,1.50359074,0.00055376,0.03992034,0.38731641,0.51665437,0.42929982,0.53964607,0.50652754,0.00000000
-3.03451726,1.50368779,0.00063568,0.03926358,0.38737956,0.51680989,0.43537724,0.54101156,0.50075307,0.00000000
-3.02851426,1.50435513,0.00072543,0.03854307,0.38638968,0.51712372,0.44417212,0.54243449,0.49292558,0.00000000
-3.02251126,1.50599354,0.00082279,0.03776684,0.38438877,0.51760518,0.45588962,0.54414001,0.48315527,0.00000000
-3.01650825,1.50896841,0.00092734,0.03694522,0.38143209,0.51827149,0.47065473,0.54633334,0.47158507,0.00000000
-3.01050525,1.51358943,0.00103843,0.03609015,0.37758504,0.51914203,0.48850417,0.54919175,0.45838515,0.00000000
-3.00450225,1.52009330,0.00115517,0.03521450,0.37292020,0.52023308,0.50938111,0.55285769,0.44374704,0.00000000
-2.99849925,1.52863011,0.00127646,0.03433141,0.36751450,0.52155338,0.53313309,0.55743348,0.42787776,0.00000000
-2.99249625,1.53925409,0.00140097,0.03345364,0.36144676,0.52310070,0.55951315,0.56297759,0.41099403,0.00000000
-2.98649325,1.55191927,0.00152714,0.03259310,0.35479557,0.52485964,0.58818441,0.56950296,0.39331678,0.00000000
-2.98049025,1.56648010,0.00165328,0.03176038,0.34763761,0.52680063,0.61872791,0.57697724,0.37506614,0.00000000
-2.97448724,1.58269693,0.00177751,0.03096447,0.34004637,0.52888022,0.65065359,0.58532500,0.35645702,0.00000000
-2.96848424,1.60024619,0.00189788,0.03021259,0.33209132,0.53104241,0.68341390,0.59443188,0.33769523,0.00000000
-2.96248124,1.61873434,0.00201237,0.02951012,0.32383744,0.53322108,0.71641968,0.60415033,0.31897429,0.00000000
-2.95647824,1.63771517,0.00211899,0.02886065,0.31534507,0.53534303,0.74905766,0.61430677,0.30047287,0.00000000
-2.95047524,1.65670912,0.00221581,0.02826615,0.30666996,0.53733158,0.78070886,0.62470971,0.28235284,0.00000000
-2.94447224,1.67522379,0.00230100,0.02772717,0.29786355,0.53911029,0.81076720,0.63515844,0.26475792,0.00000000
-2.93846923,1.69277437,0.00237297,0.02724314,0.28897328,0.54060666,0.83865746,0.64545182,0.24781281,0.00000000
-2.93246623,1.70890293,0.00243032,0.02681266,0.28004296,0.54175536,0.86385197,0.65539669,0.23162279,0.00000000
-2.92646323,1.72319549,0.00247197,0.02643381,0.27111310,0.54250093,0.88588524,0.66481543,0.21627374,0.00000000
-2.92046023,1.73529607,0.00249715,0.02610447,0.26222114,0.54279966,0.90436603,0.67355238,0.20183246,0.00000000
-2.91445723,1.74491694,0.00250545,0.02582249,0.25340160,0.54262053,0.91898634,0.68147865,0.18834729,0.00000000
-2.90845423,1.75184472,0.00249684,0.02558596,0.24468609,0.54194524,0.92952715,0.68849514,0.17584895,0.00000000
-2.90245123,1.75594209,0.00247163,0.02539327,0.23610323,0.54076724,0.93586062,0.69453372,0.16435157,0.00000000
-2.89644822,1.75714533,0.00243052,0.02524317,0.22767849,0.53908998,0.93794909,0.69955657,0.15385386,0.00000000
-2.89044522,1.75545802,0.00237451,0.02513472,0.21943391,0.53692441,0.93584087,0.70355366,0.14434043,0.00000000
-2.88444222,1.75094146,0.00230492,0.02506719,0.21138790,0.53428605,0.92966336,0.70653883,0.13578315,0.00000000
-2.87843922,1.74370292,0.00222331,0.02503991,0.20355501,0.53119187,0.91961408,0.70854466,0.12814270,0.00000000
-2.87243622,1.73388231,0.00213143,0.02505206,0.19594580,0.52765715,0.90595007,0.70961663,0.12137006,0.00000000
-2.86643322,1.72163868,0.00203117,0.02510241,0.18856685,0.52369276,0.88897649,0.70980692,0.11540815,0.00000000
-2.86043022,1.70713742,0.00192451,0.02518912,0.18142090,0.51930295,0.86903502,0.70916851,0.11019350,0.00000000
-2.85442721,1.69053907,0.00181342,0.02530954,0.17450725,0.51448402,0.84649270,0.70774985,0.10565790,0.00000000
-2.84842421,1.67199084,0.00169984,0.02546000,0.16782231,0.50922379,0.82173171,0.70559068,0.10173016,0.00000000
-2.84242121,1.65162115,0.00158560,0.02563573,0.16136036,0.50350231,0.79514071,0.70271916,0.09833781,0.00000000
-2.83641821,1.62953788,0.00147241,0.02583081,0.15511457,0.49729348,0.76710779,0.69915075,0.09540884,0.00000000
-2.83041521,1.60583028,0.00136180,0.02603822,0.14907809,0.49056776,0.73801543,0.69488876,0.09287334,0.00000000
-2.82441221,1.58057449,0.00125507,0.02624995,0.14324535,0.48329573,0.70823738,0.68992674,0.09066519,0.00000000
-2.81840920,1.55384226,0.00115333,0.02645724,0.13761335,0.47545230,0.67813729,0.68425245,0.08872355,0.00000000
-2.81240620,1.52571227,0.00105747,0.02665087,0.13218300,0.46702146,0.64806895,0.67785327,0.08699432,0.00000000
-2.80640320,1.49628318,0.00096815,0.02682151,0.12696038,0.45800105,0.61837781,0.67072259,0.08543143,0.00000000
-2.80040020,1.46568756,0.00088583,0.02696016,0.12195786,0.44840754,0.58940315,0.66286688,0.08399789,0.00000000
-2.79439720,1.43410553,0.00081080,0.02705855,0.11719503,0.43828024,0.56148083,0.65431289,0.08266672,0.00000000
-2.78839420,1.40177727,0.00074319,0.02710961,0.11269934,0.42768486,0.53494573,0.64511443,0.08142153,0.00000000
-2.78239120,1.36901316,0.00068304,0.02710788,0.10850646,0.41671610,0.51013379,0.63535837,0.08025690,0.00000000
-2.77638819,1.33620090,0.00063028,0.02704987,0.10466028,0.40549902,0.48738307,0.62516917,0.07917842,0.00000000
-2.77038519,1.30380870,0.00058483,0.02693440,0.10121248,0.39418917,0.46703350,0.61471175,0.07820235,0.00000000
-2.76438219,1.27238407,0.00054659,0.02676278,0.09822176,0.38297122,0.44942522,0.60419222,0.07735508,0.00000000
-2.75837919,1.24254789,0.00051551,0.02653893,0.09575267,0.37205625,0.43489512,0.59385635,0.07667211,0.00000000
-2.75237619,1.21498364,0.00049162,0.02626935,0.09387403,0.36167766,0.42377182,0.58398549,0.07619681,0.00000000
-2.74637319,1.19042200,0.00047501,0.02596300,0.09265704,0.35208577,0.41636892,0.57489027,0.07597879,0.00000000
-2.74037019,1.16962115,0.00046594,0.02563107,0.09217307,0.34354137,0.41297672,0.56690188,0.07607209,0.00000000
-2.73436718,1.15334349,0.00046477,0.02528655,0.09249123,0.33630842,0.41385279,0.56036147,0.07653306,0.00000000
-2.72836418,1.14232954,0.00047204,0.02494381,0.09367578,0.33064600,0.41921159,0.55560791,0.07741812,0.00000000
-2.72236118,1.13727008,0.00048841,0.02461801,0.09578341,0.32680005,0.42921366,0.55296441,0.07878133,0.00000000
-2.71635818,1.13877751,0.00051470,0.02432454,0.09886058,0.32499492,0.44395478,0.55272469,0.08067206,0.00000000
-2.71035518,1.14735785,0.00055186,0.02407833,0.10294092,0.32542519,0.46345569,0.55513908,0.08313256,0.00000000
-2.70435218,1.16338433,0.00060093,0.02389324,0.10804284,0.32824805,0.48765294,0.56040143,0.08619572,0.00000000
-2.69834917,1.18707404,0.00066304,0.02378145,0.11416739,0.33357639,0.51639129,0.56863732,0.08988305,0.00000000
-2.69234617,1.21846854,0.00073933,0.02375291,0.12129655,0.34147298,0.54941839,0.57989416,0.09420290,0.00000000
-2.68634317,1.25741950,0.00083094,0.02381482,0.12939190,0.35194587,0.58638192,0.59413386,0.09914906,0.00000000
-2.68034017,1.30358028,0.00093891,0.02397131,0.13839394,0.36494526,0.62682996,0.61122823,0.10469978,0.00000000
-2.67433717,1.35640377,0.00106419,0.02422319,0.14822182,0.38036189,0.67021441,0.63095775,0.11081723,0.00000000
-2.66833417,1.41514716,0.00120748,0.02456779,0.15877389,0.39802710,0.71589805,0.65301360,0.11744756,0.00000000
-2.66233117,1.47888340,0.00136927,0.02499901,0.16992873,0.41771454,0.76316490,0.67700318,0.12452137,0.00000000
-2.65632816,1.54651940,0.00154967,0.02550748,0.18154694,0.43914360,0.81123397,0.70245881,0.13195476,0.00000000
-2.65032516,1.61682025,0.00174845,0.02608082,0.19347345,0.46198436,0.85927587,0.72884958,0.13965097,0.00000000
-2.64432216,1.68843883,0.00196489,0.02670406,0.20554048,0.48586407,0.90643198,0.75559559,0.14750234,0.00000000
-2.63831916,1.75994989,0.00219782,0.02736014,0.21757097,0.51037496,0.95183548,0.78208445,0.15539286,0.00000000
-2.63231616,1.82988721,0.00244554,0.02803052,0.22938243,0.53508307,0.99463352,0.80768899,0.16320098,0.00000000
-2.62631316,1.89678283,0.00270582,0.02869576,0.24079107,0.55953813,1.03400971,0.83178588,0.17080277,0.00000000
-2.62031016,1.95920671,0.00297589,0.02933625,0.25161626,0.58328394,1.06920613,0.85377408,0.17807523,0.00000000
-2.61430715,2.01580563,0.00325248,0.02993289,0.26168488,0.60586915,1.09954390,0.87309269,0.18489975,0.00000000
-2.60830415,2.06533986,0.00353187,0.03046770,0.27083575,0.62685815,1.12444163,0.88923735,0.19116551,0.00000000
-2.60230115,2.10671637,0.00380995,0.03092453,0.27892390,0.64584168,1.14343086,0.90177458,0.19677289,0.00000000
-2.59629815,2.13901761,0.00408229,0.03128954,0.28582441,0.66244697,1.15616803,0.91035370,0.20163660,0.00000000
-2.59029515,2.16152475,0.00434428,0.03155177,0.29143594,0.67634707,1.16244245,0.91471573,0.20568852,0.00000000
-2.58429215,2.17373489,0.00459123,0.03170349,0.29568371,0.68726913,1.16217996,0.91469919,0.20888022,0.00000000
-2.57828914,2.17537168,0.00481850,0.03174049,0.29852183,0.69500145,1.15544231,0.91024258,0.21118500,0.00000000
-2.57228614,2.16638925,0.00502166,0.03166232,0.29993494,0.69939891,1.14242222,0.90138356,0.21259934,0.00000000
-2.56628314,2.14696939,0.00519661,0.03147230,0.29993905,0.70038683,1.12343449,0.88825508,0.21314379,0.00000000
-2.56028014,2.11751235,0.00533971,0.03117754,0.29858163,0.69796300,1.09890353,0.87107857,0.21286324,0.00000000
-2.55427714,2.07862163,0.00544792,0.03078875,0.29594079,0.69219772,1.06934801,0.85015471,0.21182641,0.00000000
-2.54827414,2.03108354,0.00551890,0.03031997,0.29212362,0.68323206,1.03536309,0.82585213,0.21012467,0.00000000
-2.54227114,1.97584213,0.00555108,0.02978825,0.28726377,0.67127403,0.99760118,0.79859455,0.20787017,0.00000000
-2.53626813,1.91397056,0.00554372,0.02921317,0.28151813,0.65659305,0.95675187,0.76884689,0.20519312,0.00000000
-2.53026513,1.84663986,0.00549693,0.02861629,0.27506284,0.63951265,0.91352181,0.73710086,0.20223858,0.00000000
-2.52426213,1.77508593,0.00541169,0.02802057,0.26808871,0.62040170,0.86861530,0.70386067,0.19916244,0.00000000
-2.51825913,1.70057612,0.00528978,0.02744972,0.26079604,0.59966441,0.82271621,0.66962906,0.19612697,0.00000000
-2.51225613,1.62437608,0.00513376,0.02692749,0.25338913,0.57772943,0.77647170,0.63489444,0.19329591,0.00000000
-2.50625313,1.54771813,0.00494684,0.02647699,0.24607052,0.55503843,0.73047838,0.60011921,0.19082928,0.00000000
-2.50025013,1.47177199,0.00473280,0.02612000,0.23903526,0.53203447,0.68527108,0.56572971,0.18887798,0.00000000
-2.49424712,1.39761861,0.00449584,0.02587631,0.23246527,0.50915071,0.64131443,0.53210807,0.18757857,0.00000000
-2.48824412,1.32622795,0.00424049,0.02576310,0.22652414,0.48679980,0.59899749,0.49958597,0.18704812,0.00000000
-2.48224112,1.25844136,0.00397143,0.02579445,0.22135241,0.46536436,0.55863122,0.46844048,0.18737966,0.00000000
-2.47623812,1.19495877,0.00369335,0.02598095,0.21706364,0.44518897,0.52044877,0.43889204,0.18863814,0.00000000
-2.47023512,1.13633133,0.00341087,0.02632936,0.21374148,0.42657393,0.48460829,0.41110432,0.19085736,0.00000000
-2.46423212,1.08295926,0.00312840,0.02684251,0.21143765,0.40977108,0.45119803,0.38518600,0.19403780,0.00000000
-2.45822911,1.03509517,0.00285001,0.02751932,0.21017128,0.39498181,0.42024331,0.36119426,0.19814567,0.00000000
-2.45222611,0.99285235,0.00257940,0.02835500,0.20992939,0.38235739,0.39171497,0.33913961,0.20311322,0.00000000
-2.44622311,0.95621773,0.00231982,0.02934139,0.21066867,0.37200147,0.36553891,0.31899194,0.20884036,0.00000000
-2.44022011,0.92506882,0.00207403,0.03046747,0.21231847,0.36397467,0.34160623,0.30068736,0.21519761,0.00000000
-2.43421711,0.89919393,0.00184429,0.03172003,0.21478492,0.35830100,0.31978357,0.28413564,0.22203026,0.00000000
-2.42821411,0.87831468,0.00163237,0.03308445,0.21795600,0.35497570,0.29992327,0.26922773,0.22916369,0.00000000
-2.42221111,0.86210980,0.00143953,0.03454553,0.22170734,0.35397409,0.28187300,0.25584333,0.23640968,0.00000000
-2.41620810,0.85023927,0.00126662,0.03608839,0.22590858,0.35526096,0.26548447,0.24385787,0.24357325,0.00000000
-2.41020510,0.84236744,0.00111405,0.03769936,0.23042981,0.35879982,0.25062106,0.23314899,0.25046012,0.00000000
-2.40420210,0.83818440,0.00098188,0.03936679,0.23514806,0.36456158,0.23716409,0.22360196,0.25688411,0.00000000
-2.39819910,0.83742423,0.00086988,0.04108177,0.23995318,0.37253207,0.22501769,0.21511418,0.26267432,0.00000000
-2.39219610,0.83987962,0.00077753,0.04283872,0.24475314,0.38271779,0.21411201,0.20759840,0.26768180,0.00000000
-2.38619310,0.84541183,0.00070414,0.04463570,0.24947821,0.39514965,0.20440503,0.20098470,0.27178522,0.00000000
-2.38019010,0.85395569,0.00064882,0.04647455,0.25408396,0.40988418,0.19588272,0.19522120,0.27489546,0.00000000
-2.37418709,0.86551929,0.00061059,0.04836080,0.25855278,0.42700216,0.18855781,0.19027359,0.27695872,0.00000000
-2.36818409,0.88017838,0.00058835,0.05030322,0.26289389,0.44660443,0.18246724,0.18612352,0.27795814,0.00000000
-2.36218109,0.89806561,0.00058094,0.05231323,0.26714184,0.46880519,0.17766847,0.18276600,0.27791374,0.00000000
-2.35617809,0.91935527,0.00058715,0.05440398,0.27135339,0.49372285,0.17423469,0.18020606,0.27688072,0.00000000
-2.35017509,0.94424416,0.00060576,0.05658926,0.27560319,0.52146885,0.17224937,0.17845478,0.27494628,0.00000000
-2.34417209,0.97292960,0.00063548,0.05888233,0.27997815,0.55213514,0.17180013,0.17752508,0.27222495,0.00000000
-2.33816908,1.00558565,0.00067502,0.06129456,0.28457105,0.58578065,0.17297229,0.17742728,0.26885290,0.00000000
-2.33216608,1.04233873,0.00072309,0.06383414,0.28947356,0.62241779,0.17584219,0.17816488,0.26498125,0.00000000
-2.32616308,1.08324412,0.00077837,0.06650484,0.29476908,0.66199947,0.18047067,0.17973074,0.26076899,0.00000000
-2.32016008,1.12826433,0.00083954,0.06930488,0.30052583,0.70440759,0.18689680,0.18210369,0.25637565,0.00000000
-2.31415708,1.17725076,0.00090532,0.07222600,0.30679047,0.74944360,0.19513202,0.18524602,0.25195419,0.00000000
-2.30815408,1.22992963,0.00097442,0.07525290,0.31358263,0.79682187,0.20515517,0.18910171,0.24764438,0.00000000
-2.30215108,1.28589306,0.00104564,0.07836285,0.32089073,0.84616624,0.21690823,0.19359569,0.24356703,0.00000000
-2.29614807,1.34459588,0.00111783,0.08152573,0.32866916,0.89701042,0.23029331,0.19863403,0.23981929,0.00000000
-2.29014507,1.40535865,0.00118997,0.08470446,0.33683722,0.94880205,0.24517077,0.20410515,0.23647118,0.00000000
-2.28414207,1.46737684,0.00126117,0.08785568,0.34527963,1.00091085,0.26135881,0.20988187,0.23356357,0.00000000
-2.27813907,1.52973598,0.00133076,0.09093084,0.35384884,1.05264039,0.27863454,0.21582441,0.23110747,0.00000000
-2.27213607,1.59143230,0.00139826,0.09387757,0.36236893,1.10324328,0.29673654,0.22178396,0.22908486,0.00000000
-2.26613307,1.65139802,0.00146348,0.09664119,0.37064092,1.15193919,0.31536908,0.22760681,0.22745069,0.00000000
-2.26013007,1.70853032,0.00152652,0.09916648,0.37844938,1.19793505,0.33420770,0.23313886,0.22613611,0.00000000
-2.25412706,1.76172289,0.00158782,0.10139942,0.38556982,1.24044672,0.35290636,0.23823023,0.22505261,0.00000000
-2.24812406,1.80989859,0.00164814,0.10328902,0.39177681,1.27872114,0.37110563,0.24273982,0.22409692,0.00000000
-2.24212106,1.85204218,0.00170863,0.10478898,0.39685218,1.31205819,0.38844199,0.24653967,0.22315630,0.00000000
-2.23611806,1.88723151,0.00177078,0.10585923,0.40059316,1.33983135,0.40455770,0.24951887,0.22211404,0.00000000
-2.23011506,1.91466615,0.00183640,0.10646720,0.40281997,1.36150642,0.41911108,0.25158689,0.22085494,0.00000000
-2.22411206,1.93369221,0.00190761,0.10658891,0.40338263,1.37665740,0.43178667,0.25267630,0.21927044,0.00000000
-2.21810905,1.94382255,0.00198677,0.10620961,0.40216666,1.38497919,0.44230499,0.25274468,0.21726319,0.00000000
-2.21210605,1.94475152,0.00207642,0.10532419,0.39909737,1.38629640,0.45043136,0.25177568,0.21475103,0.00000000
-2.20610305,1.93636388,0.00217916,0.10393723,0.39414286,1.38056824,0.45598359,0.24977933,0.21167006,0.00000000
-2.20010005,1.91873758,0.00229763,0.10206269,0.38731523,1.36788916,0.45883798,0.24679145,0.20797684,0.00000000
-2.19409705,1.89214048,0.00243429,0.09972338,0.37867035,1.34848544,0.45893352,0.24287235,0.20364962,0.00000000
-2.18809405,1.85702127,0.00259142,0.09695006,0.36830603,1.32270787,0.45627401,0.23810475,0.19868864,0.00000000
-2.18209105,1.81399502,0.00277090,0.09378049,0.35635877,1.29102093,0.45092799,0.23259120,0.19311548,0.00000000
-2.17608804,1.76382403,0.00297416,0.09025814,0.34299930,1.25398894,0.44302649,0.22645092,0.18697169,0.00000000
-2.17008504,1.70739486,0.00320204,0.08643098,0.32842698,1.21225970,0.43275863,0.21981622,0.18031658,0.00000000
-2.16408204,1.64569231,0.00345467,0.08235006,0.31286353,1.16654633,0.42036529,0.21282872,0.17322455,0.00000000
-2.15807904,1.57977148,0.00373144,0.07806824,0.29654615,1.11760794,0.40613114,0.20563537,0.16578191,0.00000000
-2.15207604,1.51072880,0.00403087,0.07363888,0.27972043,1.06622980,0.39037525,0.19838441,0.15808351,0.00000000
-2.14607304,1.43967303,0.00435065,0.06911466,0.26263329,1.01320371,0.37344079,0.19122143,0.15022916,0.00000000
-2.14007004,1.36769718,0.00468759,0.06454653,0.24552623,0.95930909,0.35568425,0.18428554,0.14232015,0.00000000
-2.13406703,1.29585224,0.00503764,0.05998277,0.22862901,0.90529547,0.33746443,0.17770584,0.13445596,0.00000000
-2.12806403,1.22512336,0.00539601,0.05546829,0.21215417,0.85186670,0.31913193,0.17159819,0.12673123,0.00000000
-2.12206103,1.15640916,0.00575722,0.05104403,0.19629230,0.79966739,0.30101930,0.16606242,0.11923309,0.00000000
-2.11605803,1.09050473,0.00611524,0.04674656,0.18120837,0.74927178,0.28343226,0.16117997,0.11203905,0.00000000
-2.11005503,1.02808853,0.00646365,0.04260784,0.16703905,0.70117533,0.26664237,0.15701211,0.10521535,0.00000000
-2.10405203,0.96971353,0.00679584,0.03865515,0.15389116,0.65578900,0.25088128,0.15359874,0.09881584,0.00000000
-2.09804902,0.91580264,0.00710517,0.03491114,0.14184113,0.61343635,0.23633675,0.15095776,0.09288145,0.00000000
-2.09204602,0.86664825,0.00738524,0.03139398,0.13093546,0.57435338,0.22315043,0.14908514,0.08744019,0.00000000
-2.08604302,0.82241596,0.00763000,0.02811769,0.12119213,0.53869092,0.21141750,0.14795561,0.08250760,0.00000000
-2.08004002,0.78315198,0.00783406,0.02509242,0.11260273,0.50651940,0.20118800,0.14752401,0.07808766,0.00000000
-2.07403702,0.74879387,0.00799278,0.02232493,0.10513538,0.47783573,0.19246969,0.14772730,0.07417408,0.00000000
-2.06803402,0.71918426,0.00810251,0.01981899,0.09873807,0.45257205,0.18523227,0.14848702,0.07075185,0.00000000
-2.06203102,0.69408683,0.00816064,0.01757585,0.09334238,0.43060587,0.17941264,0.14971246,0.06779898,0.00000000
-2.05602801,0.67320403,0.00816575,0.01559473,0.08886750,0.41177136,0.17492103,0.15130398,0.06528841,0.00000000
