energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-0.23111556,2.52146897,-2.73748616,0.28774583,-0.14568825,0.95117192,-0.79304863,0.02632115,-0.02575258,0.06578147,-0.11988261,0.23167301,-0.18145125,0.00000000,-0.00000000,0.56908787,-0.52883086,1.04347363,-1.59913102
-0.22511256,2.56037890,-2.76706870,0.28572446,-0.14970781,0.96198884,-0.82933746,0.02580282,-0.02405056,0.06416894,-0.12745514,0.22860827,-0.18196294,0.00000000,-0.00000000,0.58970452,-0.52315617,1.07726220,-1.58706646
-0.21910955,2.60519949,-2.80029674,0.28486916,-0.15452992,0.97415720,-0.86950470,0.02520347,-0.02236625,0.06305243,-0.13492166,0.22550947,-0.18288631,0.00000000,-0.00000000,0.61281870,-0.51738302,1.11481436,-1.57417097
-0.21310655,2.65566392,-2.83736158,0.28519796,-0.16012550,0.98754036,-0.91324783,0.02452879,-0.02072067,0.06243877,-0.14218338,0.22239770,-0.18423361,0.00000000,-0.00000000,0.63839485,-0.51164490,1.15594268,-1.56100974
-0.20710355,2.71143855,-2.87834426,0.28670984,-0.16645886,1.00198210,-0.96021561,0.02378643,-0.01913208,0.06233585,-0.14914062,0.21930113,-0.18599450,0.00000000,-0.00000000,0.66636825,-0.50606104,1.20041847,-1.54811353
-0.20110055,2.77212080,-2.92319962,0.28938482,-0.17348758,1.01730581,-1.01000909,0.02298562,-0.01761580,0.06275276,-0.15569520,0.21625335,-0.18813599,0.00000000,-0.00000000,0.69664426,-0.50072922,1.24797177,-1.53596027
-0.19509755,2.83723962,-2.97174664,0.29318466,-0.18116274,1.03331474,-1.06218425,0.02213688,-0.01618409,0.06369978,-0.16175293,0.21329163,-0.19060342,0.00000000,-0.00000000,0.72909863,-0.49572008,1.29829254,-1.52495986
-0.18909455,2.90625843,-3.02366530,0.29805418,-0.18942945,1.04979340,-1.11625650,0.02125163,-0.01484614,0.06518828,-0.16722615,0.21045502,-0.19332246,0.00000000,-0.00000000,0.76357863,-0.49107325,1.35103289,-1.51544245
-0.18309155,2.97858070,-3.07850024,0.30392315,-0.19822759,1.06651018,-1.17170702,0.02034179,-0.01360827,0.06723042,-0.17203613,0.20778256,-0.19620196,0.00000000,-0.00000000,0.79990488,-0.48679551,1.40581034,-1.50765054
-0.17708854,3.05355769,-3.13567081,0.31070853,-0.20749287,1.08322116,-1.22799071,0.01941941,-0.01247409,0.06983867,-0.17611534,0.20531163,-0.19913769,0.00000000,-0.00000000,0.83787365,-0.48286100,1.46221188,-1.50173495
-0.17108554,3.13049784,-3.19448709,0.31831697,-0.21715797,1.09967481,-1.28454564,0.01849633,-0.01144484,0.07302513,-0.17940950,0.20307645,-0.20201662,0.00000000,-0.00000000,0.87725938,-0.47921349,1.51979866,-1.49775453
-0.16508254,3.20867740,-3.25417096,0.32664740,-0.22715381,1.11561749,-1.34080379,0.01758386,-0.01051974,0.07680060,-0.18187924,0.20110691,-0.20472171,0.00000000,-0.00000000,0.91781708,-0.47577041,1.57811096,-1.49567942
-0.15907954,3.28735126,-3.31388119,0.33559359,-0.23741090,1.13079934,-1.39620253,0.01669254,-0.00969634,0.08117349,-0.18350145,0.19942761,-0.20713698,0.00000000,-0.00000000,0.95928447,-0.47242853,1.63667321,-1.49539736
-0.15307654,3.36576358,-3.37274141,0.34504640,-0.24786057,1.14498014,-1.45019670,0.01583191,-0.00897095,0.08614849,-0.18427018,0.19805721,-0.20915252,0.00000000,-0.00000000,1.00138366,-0.46907087,1.69499883,-1.49672269
-0.14707354,3.44315743,-3.42986979,0.35489592,-0.25843615,1.15793495,-1.50227072,0.01501041,-0.00833899,0.09172506,-0.18419707,0.19700808,-0.21066937,0.00000000,-0.00000000,1.04382231,-0.46557448,1.75259463,-1.49940749
-0.14107054,3.51878301,-3.48440916,0.36503300,-0.26907399,1.16945905,-1.55195050,0.01423529,-0.00779533,0.09789582,-0.18331136,0.19628618,-0.21160399,0.00000000,-0.00000000,1.08629422,-0.46181861,1.80896471,-1.50315430
-0.13506753,3.59190409,-3.53555649,0.37535055,-0.27971429,1.17937198,-1.59881462,0.01351255,-0.00733465,0.10464490,-0.18165935,0.19589114,-0.21189214,0.00000000,-0.00000000,1.12847950,-0.45769296,1.86361376,-1.50762986
-0.12906453,3.66180279,-3.58259068,0.38574433,-0.29030179,1.18752044,-1.64250469,0.01284705,-0.00695166,0.11194632,-0.17930349,0.19581659,-0.21149198,0.00000000,-0.00000000,1.17004466,-0.45310549,1.91604996,-1.51247953
-0.12306153,3.72778266,-3.62489781,0.39611344,-0.30078622,1.19377998,-1.68273432,0.01224250,-0.00664131,0.11976250,-0.17632100,0.19605054,-0.21038633,0.00000000,-0.00000000,1.21064260,-0.44798938,1.96578747,-1.51734164
-0.11705853,3.78917058,-3.66199306,0.40636052,-0.31112267,1.19805548,-1.71929672,0.01170163,-0.00639897,0.12804302,-0.17280212,0.19657599,-0.20858394,0.00000000,-0.00000000,1.24991325,-0.44230898,2.01234887,-1.52186161
-0.11105553,3.84531810,-3.69353874,0.41639173,-0.32127180,1.20028049,-1.75207064,0.01122628,-0.00622054,0.13672380,-0.16884809,0.19737149,-0.20611975,0.00000000,-0.00000000,1.28748485,-0.43606426,2.05526781,-1.52570528
-0.10505253,3.89560276,-3.71935806,0.42611681,-0.33119996,1.20041570,-1.78102445,0.01081757,-0.00610245,0.14572666,-0.16456876,0.19841188,-0.20305416,0.00000000,-0.00000000,1.32297645,-0.42929376,2.09409218,-1.52857121
-0.09904952,3.93943032,-3.73944409,0.43544912,-0.34087931,1.19844668,-1.80621830,0.01047600,-0.00604173,0.15495954,-0.16008011,0.19966896,-0.19947130,0.00000000,-0.00000000,1.35600194,-0.42207576,2.12838801,-1.53020157
-0.09304652,3.97623833,-3.75396395,0.44430587,-0.35028793,1.19438126,-1.82780425,0.01020162,-0.00603594,0.16431731,-0.15550157,0.20111224,-0.19547644,0.00000000,-0.00000000,1.38617555,-0.41452774,2.15774442,-1.53039138
-0.08704352,4.00550189,-3.76325785,0.45260871,-0.35940985,1.18824695,-1.84602427,0.00999414,-0.00608312,0.17368325,-0.15095326,0.20270971,-0.19119258,0.00000000,-0.00000000,1.41311922,-0.40680413,2.18177976,-1.52899587
-0.08104052,4.02674176,-3.76783307,0.46028455,-0.36823519,1.18008848,-1.86120600,0.00985301,-0.00618173,0.18293126,-0.14655323,0.20442858,-0.18675641,0.00000000,-0.00000000,1.43647152,-0.39909234,2.20014880,-1.52593563
-0.07503752,4.03953489,-3.76835264,0.46726680,-0.37676025,1.16996590,-1.87375632,0.00977749,-0.00633053,0.19192868,-0.14241474,0.20623597,-0.18231381,0.00000000,-0.00000000,1.45589799,-0.39160746,2.21255102,-1.52119954
-0.06903452,4.04352740,-3.76561910,0.47349694,-0.38498748,1.15795334,-1.88415250,0.00976666,-0.00652849,0.20053974,-0.13864361,0.20809969,-0.17801496,0.00000000,-0.00000000,1.47110249,-0.38458555,2.21873971,-1.51484511
-0.06303152,4.03844924,-3.76055310,0.47892624,-0.39292540,1.14413852,-1.89293116,0.00981946,-0.00677468,0.20862940,-0.13533575,0.20998885,-0.17400937,0.00000000,-0.00000000,1.48183905,-0.37827601,2.21853132,-1.50699638
-0.05702851,4.02412996,-3.75416744,0.48351775,-0.40058839,1.12862301,-1.90067488,0.00993460,-0.00706815,0.21606758,-0.13257483,0.21187444,-0.17044087,0.00000000,-0.00000000,1.48792353,-0.37293312,2.21181484,-1.49783906
-0.05102551,4.00051452,-3.74753673,0.48724825,-0.40799611,1.11152316,-1.90799668,0.01011051,-0.00740785,0.22273345,-0.13043023,0.21372988,-0.16744289,0.00000000,-0.00000000,1.48924451,-0.36880715,2.19856039,-1.48761329
-0.04502251,3.96767801,-3.74176331,0.49011000,-0.41517276,1.09297147,-1.91552257,0.01034527,-0.00779250,0.22851974,-0.12895522,0.21553141,-0.16513394,0.00000000,-0.00000000,1.48577258,-0.36613534,2.17882656,-1.47660386
-0.03901951,3.92583804,-3.73794028,0.49211227,-0.42214594,1.07311821,-1.92387246,0.01063644,-0.00822055,0.23333665,-0.12818548,0.21725830,-0.16361375,0.00000000,-0.00000000,1.47756741,-0.36513295,2.15276585,-1.46512838
-0.03301651,3.87536369,-3.73711247,0.49328234,-0.42894515,1.05213288,-1.93363992,0.01098101,-0.00869005,0.23711540,-0.12813804,0.21889302,-0.16295988,0.00000000,-0.00000000,1.46478206,-0.36598486,2.12062768,-1.45352367
-0.02701351,3.81677979,-3.74023674,0.49366591,-0.43559999,1.03020537,-1.94537126,0.01137518,-0.00919862,0.23981100,-0.12881051,0.22042118,-0.16322516,0.00000000,-0.00000000,1.44766390,-0.36883782,2.08275860,-1.44213081
-0.02101051,3.75076593,-3.74814281,0.49332687,-0.44213805,1.00754628,-1.95954474,0.01181436,-0.00974338,0.24140430,-0.13018089,0.22183135,-0.16443584,0.00000000,-0.00000000,1.42655208,-0.37379379,2.03959925,-1.43127956
-0.01500750,3.67814935,-3.76149629,0.49234613,-0.44858259,0.98438632,-1.97655060,0.01229296,-0.01032092,0.24190293,-0.13220777,0.22311471,-0.16659068,0.00000000,-0.00000000,1.40187120,-0.38090446,1.99167818,-1.42127263
-0.00900450,3.59989167,-3.78076554,0.49081983,-0.45495018,0.96097450,-1.99667284,0.01280442,-0.01092729,0.24134136,-0.13483107,0.22426464,-0.16966083,0.00000000,-0.00000000,1.37412148,-0.39016734,1.93960229,-1.41237064
-0.00300150,3.51706950,-3.80619393,0.48885663,-0.46124836,0.93757488,-2.02007361,0.01334115,-0.01155798,0.23977981,-0.13797333,0.22527616,-0.17359071,0.00000000,-0.00000000,1.34386560,-0.40152344,1.88404431,-1.40477845
0.00300150,3.43084948,-3.83777914,0.48657436,-0.46747352,0.91446211,-2.04678110,0.01389458,-0.01220796,0.23730213,-0.14154148,0.22614540,-0.17829965,0.00000000,-0.00000000,1.31171274,-0.41485676,1.82572767,-1.39863348
0.00900450,3.34245844,-3.87526090,0.48409602,-0.47360927,0.89191547,-2.07668182,0.01445524,-0.01287175,0.23401276,-0.14542917,0.22686905,-0.18368438,0.00000000,-0.00000000,1.27830044,-0.42999567,1.76540920,-1.39399674
0.01500750,3.25315003,-3.91811817,0.48154539,-0.47962526,0.87021192,-2.10951779,0.01501291,-0.01354346,0.23003288,-0.14951952,0.22744385,-0.18962232,0.00000000,-0.00000000,1.24427506,-0.44671618,1.70386042,-1.39084708
0.02101051,3.16416890,-3.96557665,0.47904229,-0.48547681,0.84961811,-2.14488930,0.01555684,-0.01421690,0.22549588,-0.15368834,0.22786624,-0.19597535,0.00000000,-0.00000000,1.21027170,-0.46474706,1.64184802,-1.38907901
0.02701351,3.07671419,-4.01662680,0.47669783,-0.49110527,0.83038197,-2.18226343,0.01607601,-0.01488574,0.22054240,-0.15780763,0.22813214,-0.20259417,0.00000000,-0.00000000,1.17689431,-0.48377676,1.58011442,-1.38850428
0.03301651,2.99190377,-4.07005214,0.47460979,-0.49643930,0.81272402,-2.22098823,0.01655943,-0.01554365,0.21531522,-0.16174932,0.22823686,-0.20932302,0.00000000,-0.00000000,1.14469699,-0.50346179,1.51935904,-1.38885738
0.03901951,2.91074074,-4.12446716,0.47285828,-0.50139702,0.79682907,-2.26031251,0.01699649,-0.01618445,0.20995403,-0.16538910,0.22817530,-0.21600444,0.00000000,-0.00000000,1.11416725,-0.52343657,1.46022115,-1.38980464
0.04502251,2.83408389,-4.17836353,0.47150204,-0.50588897,0.78283852,-2.29941025,0.01737735,-0.01680237,0.20459062,-0.16861026,0.22794226,-0.22248418,0.00000000,-0.00000000,1.08571170,-0.54332422,1.40326470,-1.39095669
0.05102551,2.76262315,-4.23016283,0.47057537,-0.50982178,0.77084396,-2.33740916,0.01769326,-0.01739216,0.19934438,-0.17130723,0.22753298,-0.22861579,0.00000000,-0.00000000,1.05964506,-0.56274802,1.34896603,-1.39188376
0.05702851,2.69686129,-4.27827376,0.47008601,-0.51310236,0.76088225,-2.37342190,0.01793697,-0.01794937,0.19431852,-0.17338896,0.22694387,-0.23426497,0.00000000,-0.00000000,1.03618259,-0.58134309,1.29770451,-1.39213303
0.06303152,2.63710262,-4.32115135,0.47001396,-0.51564247,0.75293253,-2.40657884,0.01810303,-0.01847050,0.18959709,-0.17478166,0.22617326,-0.23931334,0.00000000,-0.00000000,1.01543633,-0.59876799,1.24975672,-1.39124745
0.06903452,2.58344917,-4.35735557,0.47031141,-0.51736327,0.74691545,-2.43606092,0.01818806,-0.01895319,0.18524290,-0.17543110,0.22522235,-0.24366155,0.00000000,-0.00000000,0.99741521,-0.61471560,1.20529405,-1.38878498
0.07503752,2.53580459,-4.38560685,0.47090376,-0.51819980,0.74269468,-2.46113096,0.01819102,-0.01939636,0.18129635,-0.17530410,0.22409606,-0.24723173,0.00000000,-0.00000000,0.98202886,-0.62892300,1.16438403,-1.38433761
0.08104052,2.49388552,-4.40483594,0.47169177,-0.51810494,0.74008090,-2.48116224,0.01811329,-0.01980034,0.17777537,-0.17438939,0.22280396,-0.24996904,0.00000000,-0.00000000,0.96909496,-0.64117988,1.12699493,-1.37754916
0.08704352,2.45724013,-4.41422599,0.47255476,-0.51705276,0.73883813,-2.49566276,0.01795879,-0.02016690,0.17467617,-0.17269754,0.22136100,-0.25184243,0.00000000,-0.00000000,0.95834972,-0.65133522,1.09300368,-1.36813115
0.09304652,2.42527294,-4.41324504,0.47335480,-0.51504096,0.73869226,-2.50429436,0.01773398,-0.02049928,0.17197500,-0.17026023,0.21978821,-0.25284454,0.00000000,-0.00000000,0.94946099,-0.65930187,1.06220656,-1.35587622
0.09904952,2.39727507,-4.40166765,0.47394169,-0.51209229,0.73934155,-2.50688571,0.01744770,-0.02080218,0.16963059,-0.16712870,0.21811317,-0.25299083,0.00000000,-0.00000000,0.94204341,-0.66505893,1.03433227,-1.34066840
0.10505253,2.37245858,-4.37958490,0.47415864,-0.50825489,0.74046868,-2.50343862,0.01711112,-0.02108161,0.16758729,-0.16337158,0.21637030,-0.25231805,0.00000000,-0.00000000,0.93567506,-0.66865179,1.00905685,-1.32249008
0.11105553,2.34999369,-4.34740257,0.47384844,-0.50360149,0.74175397,-2.49412776,0.01673742,-0.02134476,0.16577865,-0.15907209,0.21460101,-0.25088206,0.00000000,-0.00000000,0.92991477,-0.67018995,0.98601987,-1.30142542
0.11705853,2.32904736,-4.30582809,0.47285975,-0.49822756,0.74288918,-2.47929367,0.01634159,-0.02159981,0.16413129,-0.15432488,0.21285353,-0.24875525,0.00000000,-0.00000000,0.92431967,-0.66984264,0.96484122,-1.27766019
0.12306153,2.30882169,-4.25584705,0.47105354,-0.49224839,0.74359138,-2.45942977,0.01594012,-0.02185564,0.16256889,-0.14923255,0.21118267,-0.24602366,0.00000000,-0.00000000,0.91846204,-0.66783250,0.94513796,-1.25147833
0.12906453,2.28859073,-4.19869076,0.46830915,-0.48579554,0.74361635,-2.43516412,0.01555070,-0.02212157,0.16101617,-0.14390208,0.20964930,-0.24278394,0.00000000,-0.00000000,0.91194510,-0.66442769,0.92654056,-1.22325541
0.13506753,2.26773433,-4.13579670,0.46452995,-0.47901253,0.74277084,-2.40723698,0.01519190,-0.02240698,0.15940251,-0.13844127,0.20831968,-0.23914032,0.00000000,-0.00000000,0.90441708,-0.65993279,0.90870802,-1.19344942
0.14107054,2.24576758,-4.06876379,0.45964822,-0.47205035,0.74092325,-2.37647526,0.01488289,-0.02272105,0.15766538,-0.13295539,0.20726470,-0.23520167,0.00000000,-0.00000000,0.89558320,-0.65467883,0.89134121,-1.16258951
0.14707354,2.22236490,-3.99930464,0.45362916,-0.46506272,0.73801226,-2.34376524,0.01464321,-0.02307236,0.15575309,-0.12754414,0.20655889,-0.23107884,0.00000000,-0.00000000,0.88521505,-0.64901305,0.87419425,-1.13126307
0.15307654,2.19737786,-3.92919680,0.44647380,-0.45820162,0.73405287,-2.31002479,0.01449247,-0.02346856,0.15362709,-0.12229908,0.20627940,-0.22688228,0.00000000,-0.00000000,0.87315741,-0.64328875,0.85708331,-1.10010172
0.15907954,2.17084595,-3.86023511,0.43822077,-0.45161311,0.72913969,-2.27617620,0.01445024,-0.02391609,0.15126354,-0.11730149,0.20650480,-0.22272003,0.00000000,-0.00000000,0.85933202,-0.63785562,0.83989280,-1.06976686
0.16508254,2.14300005,-3.79418660,0.42894674,-0.44543380,0.72344727,-2.24312075,0.01453582,-0.02441990,0.14865422,-0.11262089,0.20731375,-0.21869610,0.00000000,-0.00000000,0.84373866,-0.63305106,0.82257868,-1.04093504
0.17108554,2.11425836,-3.73274960,0.41876561,-0.43978795,0.71722722,-2.21171584,0.01476810,-0.02498325,0.14580669,-0.10831409,0.20878361,-0.21490918,0.00000000,-0.00000000,0.82645330,-0.62919259,0.80516890,-1.01428375
0.17708854,2.08521504,-3.67751772,0.40782639,-0.43478538,0.71080232,-2.18275518,0.01516544,-0.02560753,0.14274391,-0.10442481,0.21098884,-0.21145177,0.00000000,-0.00000000,0.80762371,-0.62657176,0.78776107,-0.99047785
0.18309155,2.05662177,-3.62994959,0.39630997,-0.43052025,0.70455767,-2.15695268,0.01574548,-0.02629224,0.13950309,-0.10098384,0.21399930,-0.20840947,0.00000000,-0.00000000,0.78746276,-0.62544947,0.77051749,-0.97015680
0.18909455,2.02936297,-3.59134429,0.38442475,-0.42707049,0.69892917,-2.13492975,0.01652498,-0.02703493,0.13613409,-0.09800965,0.21787838,-0.20586061,0.00000000,-0.00000000,0.76623967,-0.62605291,0.75365775,-0.95392302
0.19509755,2.00442541,-3.56282259,0.37240129,-0.42449809,0.69438956,-2.11720635,0.01751955,-0.02783137,0.13269734,-0.09550941,0.22268101,-0.20387596,0.00000000,-0.00000000,0.74426965,-0.62857387,0.73744936,-0.94233124
0.20110055,1.98286324,-3.54531324,0.36048625,-0.42284983,0.69143258,-2.10419519,0.01874337,-0.02867563,0.12926135,-0.09348021,0.22845146,-0.20251843,0.00000000,-0.00000000,0.72190234,-0.63316841,0.72219653,-0.93587891
0.20710355,1.96575937,-3.53954395,0.34893574,-0.42215851,0.69055566,-2.09619875,0.02020880,-0.02956038,0.12590004,-0.09191061,0.23522113,-0.20184291,0.00000000,-0.00000000,0.69950944,-0.63995745,0.70822777,-0.93499765
0.21310655,1.95418467,-3.54603602,0.33800820,-0.42244434,0.69224168,-2.09340872,0.02192591,-0.03047720,0.12268979,-0.09078212,0.24300623,-0.20189592,0.00000000,-0.00000000,0.67747200,-0.64902823,0.69588256,-0.94004559
0.21910955,1.94915598,-3.56510199,0.32795720,-0.42371643,0.69694042,-2.09590717,0.02390195,-0.03141689,0.11970654,-0.09007080,0.25180551,-0.20271520,0.00000000,-0.00000000,0.65616766,-0.66043620,0.68549748,-0.95130057
0.22511256,1.95159436,-3.59684539,0.31902410,-0.42597413,0.70505022,-2.10366906,0.02614072,-0.03236991,0.11702287,-0.08974868,0.26159805,-0.20432918,0.00000000,-0.00000000,0.63595834,-0.67420693,0.67739243,-0.96895405
0.23111556,1.96228492,-3.64116204,0.31143100,-0.42920812,0.71690055,-2.11656563,0.02864190,-0.03332676,0.11470527,-0.08978511,0.27234134,-0.20675629,0.00000000,-0.00000000,0.61717861,-0.69033808,0.67185711,-0.99310584
0.23711856,1.98183943,-3.69774236,0.30537400,-0.43340111,0.73273602,-2.13436838,0.03140040,-0.03427836,0.11281154,-0.09014788,0.28396965,-0.21000422,0.00000000,-0.00000000,0.60012507,-0.70880078,0.66913827,-1.02375949
0.24312156,2.01066308,-3.76607455,0.30101698,-0.43852809,0.75270241,-2.15675339,0.03440568,-0.03521645,0.11138858,-0.09080409,0.29639286,-0.21406901,0.00000000,-0.00000000,0.58504708,-0.72954063,0.66942812,-1.06081860
0.24912456,2.04892644,-3.84544851,0.29848610,-0.44455615,0.77683530,-2.18330603,0.03764117,-0.03613383,0.11047049,-0.09172083,0.30949597,-0.21893427,0.00000000,-0.00000000,0.57213885,-0.75247791,0.67285406,-1.10408399
0.25512756,2.09654386,-3.93496087,0.29786513,-0.45144383,0.80505168,-2.21352614,0.04108377,-0.03702465,0.11007712,-0.09286562,0.32313926,-0.22457030,0.00000000,-0.00000000,0.56153332,-0.77750722,0.67947035,-1.15325212
0.26113057,2.15315915,-4.03352141,0.29919171,-0.45914013,0.83714506,-2.24683377,0.04470356,-0.03788451,0.11021304,-0.09420664,0.33715929,-0.23093345,0.00000000,-0.00000000,0.55329780,-0.80449653,0.68925158,-1.20791483
0.26713357,2.21813946,-4.13986153,0.30245479,-0.46758334,0.87278434,-2.28257589,0.04846371,-0.03871051,0.11086705,-0.09571276,0.35137080,-0.23796563,0.00000000,-0.00000000,0.54743155,-0.83328578,0.70208860,-1.26756078
0.27313657,2.29057785,-4.25254537,0.30759320,-0.47669971,0.91151661,-2.32003430,0.05232060,-0.03950116,0.11201224,-0.09735353,0.36556961,-0.24559416,0.00000000,-0.00000000,0.54386534,-0.86368524,0.71778675,-1.33157869
0.27913957,2.36930494,-4.36998414,0.31449560,-0.48640225,0.95277413,-2.35843505,0.05622430,-0.04025623,0.11360652,-0.09909897,0.37953634,-0.25373188,0.00000000,-0.00000000,0.54246307,-0.89547402,0.73606679,-1.39926286
0.28514257,2.45290978,-4.49045435,0.32300181,-0.49658977,0.99588527,-2.39695955,0.06011930,-0.04097641,0.11559373,-0.10091942,0.39304112,-0.26227777,0.00000000,-0.00000000,0.54302535,-0.92839888,0.75656841,-1.46982082
0.29114557,2.53976968,-4.61212012,0.33290545,-0.50714640,1.04008937,-2.43475759,0.06394556,-0.04166303,0.11790525,-0.10278535,0.40584900,-0.27111791,0.00000000,-0.00000000,0.54529509,-0.96217366,0.77885651,-1.54238360
0.29714857,2.62808834,-4.73305983,0.34395821,-0.51794156,1.08455516,-2.47096215,0.06763987,-0.04231756,0.12046209,-0.10466719,0.41772603,-0.28012695,0.00000000,-0.00000000,0.54896486,-0.99647973,0.80243006,-1.61601824
0.30315158,2.71594154,-4.85129705,0.35587529,-0.52883074,1.12840220,-2.50470600,0.07113743,-0.04294121,0.12317735,-0.10653533,0.42844577,-0.28917007,0.00000000,-0.00000000,0.55368593,-1.03096749,0.82673349,-1.68974274
0.30915458,2.80132909,-4.96483521,0.36834227,-0.53965693,1.17072485,-2.53513952,0.07437369,-0.04353442,0.12595911,-0.10836008,0.43779603,-0.29810527,0.00000000,-0.00000000,0.55907871,-1.06525931,0.85117023,-1.76254301
0.31515758,2.88223141,-5.07169531,0.38102309,-0.55025285,1.21061794,-2.56144961,0.07728625,-0.04409645,0.12871347,-0.11011184,0.44558551,-0.30678617,0.00000000,-0.00000000,0.56474432,-1.09895378,0.87511825,-1.83339165
0.32116058,2.95666894,-5.16995587,0.39356896,-0.56044394,1.24720323,-2.58287873,0.07981693,-0.04462501,0.13134781,-0.11176137,0.45165023,-0.31506500,0.00000000,-0.00000000,0.57027692,-1.13163150,0.89794699,-1.90126786
0.32716358,3.02276246,-5.25779369,0.40562799,-0.57005194,1.27965596,-2.59874372,0.08191369,-0.04511596,0.13377404,-0.11328009,0.45585927,-0.32279596,0.00000000,-0.00000000,0.57527638,-1.16286206,0.91903526,-1.96517811
0.33316658,3.07879187,-5.33352421,0.41685517,-0.57889908,1.30723022,-2.60845342,0.08353253,-0.04556314,0.13591172,-0.11464052,0.45811982,-0.32983856,0.00000000,-0.00000000,0.57936093,-1.19221236,0.93778956,-2.02417693
0.33916958,3.12325144,-5.39564009,0.42692247,-0.58681262,1.32928245,-2.61152452,0.08463916,-0.04595835,0.13769107,-0.11581680,0.45838108,-0.33606112,0.00000000,-0.00000000,0.58217924,-1.21925569,0.95366209,-2.07738691
0.34517259,3.15489923,-5.44284635,0.43552854,-0.59362956,1.34529192,-2.60759482,0.08521030,-0.04629142,0.13905545,-0.11678518,0.45663698,-0.34134413,0.00000000,-0.00000000,0.58342161,-1.24358151,0.96616783,-2.12401758
0.35117559,3.17279854,-5.47409111,0.44240782,-0.59920138,1.35487754,-2.59643353,0.08523475,-0.04655051,0.13996352,-0.11752460,0.45292750,-0.34558335,0.00000000,-0.00000000,0.58282970,-1.26480542,0.97490007,-2.16338215
0.35717859,3.17634993,-5.48859039,0.44733855,-0.60339854,1.35781013,-2.57794789,0.08471394,-0.04672245,0.14039074,-0.11801724,0.44733860,-0.34869269,0.00000000,-0.00000000,0.58020462,-1.28257904,0.97954373,-2.19491191
0.36318159,3.16531198,-5.48584640,0.45014944,-0.60611454,1.35401969,-2.55218613,0.08366209,-0.04679325,0.14033030,-0.11824894,0.44000057,-0.35060656,0.00000000,-0.00000000,0.57541276,-1.29659927,0.97988591,-2.21816739
0.36918459,3.13981016,-5.46565842,0.45072467,-0.60726944,1.34359736,-2.51933642,0.08210592,-0.04674877,0.13979325,-0.11820971,0.43108503,-0.35128182,0.00000000,-0.00000000,0.56838955,-1.30661673,0.97582320,-2.23284634
0.37518759,3.10033304,-5.42812614,0.44900704,-0.60681261,1.32679185,-2.47972210,0.08008383,-0.04657530,0.13880802,-0.11789405,0.42080047,-0.35069902,0.00000000,-0.00000000,0.55914056,-1.31244285,0.96736542,-2.23878794
0.38119060,3.04771608,-5.37364534,0.44499908,-0.60472458,1.30400044,-2.43379329,0.07764481,-0.04626033,0.13741915,-0.11730121,0.40938670,-0.34886306,0.00000000,-0.00000000,0.54774027,-1.31395550,0.95463566,-2.23597346
0.38719360,2.98311339,-5.30289632,0.43876212,-0.60101802,1.27575504,-2.38211544,0.07484685,-0.04579321,0.13568537,-0.11643535,0.39710817,-0.34580316,0.00000000,-0.00000000,0.53432836,-1.31110272,0.93786640,-2.22452320
0.39319660,2.90795863,-5.21682552,0.43041331,-0.59573771,1.24270358,-2.32535518,0.07175517,-0.04516582,0.13367712,-0.11530557,0.38424659,-0.34157212,0.00000000,-0.00000000,0.51910382,-1.30390458,0.91739201,-2.20469014
0.39919960,2.82391658,-5.11662130,0.42012077,-0.58895955,1.20558780,-2.26426422,0.06844016,-0.04437309,0.13147354,-0.11392586,0.37109290,-0.33624490,0.00000000,-0.00000000,0.50231706,-1.29245302,0.89363784,-2.17685049
0.40520260,2.73282736,-5.00368463,0.40809702,-0.58078866,1.16521801,-2.19966186,0.06497528,-0.04341350,0.12915910,-0.11231490,0.35793914,-0.32991656,0.00000000,-0.00000000,0.48426043,-1.27690959,0.86710631,-2.14149162
0.41120560,2.63664552,-4.87959606,0.39459107,-0.57135672,1.12244611,-2.13241674,0.06143487,-0.04228934,0.12682003,-0.11049580,0.34507019,-0.32269964,0.00000000,-0.00000000,0.46525757,-1.25750126,0.83836061,-2.09919787
0.41720860,2.53737645,-4.74607974,0.37987941,-0.56081850,1.07813777,-2.06342849,0.05789205,-0.04100690,0.12454070,-0.10849570,0.33275597,-0.31472104,0.00000000,-0.00000000,0.44565204,-1.23451446,0.80800663,-2.05063480
0.42321161,2.43701275,-4.60496596,0.36425642,-0.54934794,1.03314501,-1.99360970,0.05441673,-0.03957644,0.12240004,-0.10634528,0.32124404,-0.30611848,0.00000000,-0.00000000,0.42579559,-1.20828746,0.77667388,-1.99653243
0.42921461,2.33747295,-4.45815299,0.34802447,-0.53713370,0.98828020,-1.92386885,0.05107386,-0.03801201,0.12046829,-0.10407828,0.31075320,-0.29703675,0.00000000,-0.00000000,0.40603680,-1.17920148,0.74499610,-1.93766798
0.43521761,2.24054508,-4.30756945,0.33148424,-0.52437462,0.94429245,-1.85509429,0.04792190,-0.03633116,0.11880409,-0.10173080,0.30146799,-0.28762378,0.00000000,-0.00000000,0.38671020,-1.14767076,0.71359246,-1.87484874
