energy_ev,total_up,Ag_p_up,Ag_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.28514257,0.54455199,0.51766268,0.03521135,0.20320897,0.01007452,0.02090129,0.03254912,0.32091881,0.00000000
0.29114557,0.52649261,0.51720477,0.03296309,0.19861438,0.00928497,0.02252936,0.02948051,0.29086442,0.00000000
0.29714857,0.51292293,0.52140092,0.03096813,0.19603742,0.00854807,0.02436758,0.02670743,0.26276756,0.00000000
0.30315158,0.50360642,0.52991422,0.02922258,0.19529966,0.00786700,0.02638069,0.02421612,0.23671963,0.00000000
0.30915458,0.49825455,0.54235622,0.02771919,0.19620509,0.00724384,0.02853049,0.02199190,0.21277904,0.00000000
0.31515758,0.49653133,0.55829342,0.02644744,0.19854284,0.00667957,0.03077620,0.02001918,0.19097173,0.00000000
0.32116058,0.49805977,0.57725560,0.02539389,0.20209051,0.00617405,0.03307506,0.01828148,0.17129258,0.00000000
0.32716358,0.50243008,0.59874591,0.02454248,0.20661790,0.00572614,0.03538305,0.01676156,0.15370777,0.00000000
0.33316658,0.50920950,0.62225261,0.02387506,0.21189140,0.00533378,0.03765564,0.01544151,0.13815781,0.00000000
0.33916958,0.51795341,0.64726180,0.02337189,0.21767868,0.00499410,0.03984877,0.01430311,0.12456115,0.00000000
0.34517259,0.52821710,0.67327088,0.02301232,0.22375374,0.00470362,0.04191982,0.01332801,0.11281815,0.00000000
0.35117559,0.53956794,0.69980184,0.02277535,0.22990199,0.00445837,0.04382862,0.01249816,0.10281528,0.00000000
0.35717859,0.55159711,0.72641383,0.02264027,0.23592532,0.00425407,0.04553856,0.01179618,0.09442920,0.00000000
0.36318159,0.56393037,0.75271432,0.02258732,0.24164667,0.00408629,0.04701749,0.01120572,0.08753069,0.00000000
0.36918459,0.57623746,0.77836807,0.02259814,0.24691417,0.00395062,0.04823867,0.01071191,0.08198825,0.00000000
0.37518759,0.58823950,0.80310359,0.02265627,0.25160448,0.00384278,0.04918149,0.01030172,0.07767110,0.00000000
0.38119060,0.59971402,0.82671649,0.02274750,0.25562519,0.00375874,0.04983205,0.00996433,0.07445176,0.00000000
0.38719360,0.61049762,0.84906964,0.02286011,0.25891619,0.00369479,0.05018352,0.00969147,0.07220793,0.00000000
0.39319660,0.62048601,0.87009014,0.02298498,0.26145000,0.00364761,0.05023624,0.00947774,0.07082377,0.00000000
0.39919960,0.62963155,0.88976329,0.02311565,0.26323097,0.00361434,0.04999765,0.00932083,0.07019066,0.00000000
0.40520260,0.63793875,0.90812409,0.02324818,0.26429352,0.00359251,0.04948192,0.00922176,0.07020741,0.00000000
0.41120560,0.64545789,0.92524674,0.02338105,0.26469951,0.00358010,0.04870937,0.00918504,0.07078009,0.00000000
0.41720860,0.65227751,0.94123306,0.02351488,0.26453496,0.00357549,0.04770577,0.00921881,0.07182152,0.00000000
0.42321161,0.65851611,0.95620061,0.02365215,0.26390618,0.00357740,0.04650136,0.00933494,0.07325067,0.00000000
0.42921461,0.66431387,0.97027133,0.02379695,0.26293584,0.00358488,0.04512993,0.00954907,0.07499185,0.00000000
0.43521761,0.66982488,0.98356157,0.02395464,0.26175885,0.00359722,0.04362770,0.00988058,0.07697411,0.00000000
0.44122061,0.67521027,0.99617423,0.02413159,0.26051848,0.00361397,0.04203226,0.01035258,0.07913063,0.00000000
0.44722361,0.68063277,1.00819340,0.02433497,0.25936287,0.00363480,0.04038154,0.01099173,0.08139840,0.00000000
0.45322661,0.68625284,1.01968199,0.02457248,0.25844188,0.00365955,0.03871285,0.01182807,0.08371810,0.00000000
0.45922961,0.69222639,1.03068218,0.02485226,0.25790452,0.00368818,0.03706200,0.01289463,0.08603424,0.00000000
0.46523262,0.69870402,1.04121872,0.02518272,0.25789681,0.00372071,0.03546264,0.01422707,0.08829557,0.00000000
0.47123562,0.70583149,1.05130434,0.02557250,0.25856011,0.00375726,0.03394558,0.01586301,0.09045560,0.00000000
0.47723862,0.71375092,1.06094690,0.02603034,0.26002960,0.00379804,0.03253845,0.01784131,0.09247338,0.00000000
0.48324162,0.72260225,1.07015715,0.02656501,0.26243303,0.00384332,0.03126528,0.02020112,0.09431422,0.00000000
0.48924462,0.73252441,1.07895646,0.02718521,0.26588926,0.00389342,0.03014642,0.02298075,0.09595038,0.00000000
0.49524762,0.74365550,1.08738334,0.02789938,0.27050665,0.00394875,0.02919834,0.02621635,0.09736176,0.00000000
0.50125063,0.75613164,1.09549814,0.02871549,0.27638099,0.00400978,0.02843364,0.02994044,0.09853619,0.00000000
0.50725363,0.77008397,1.10338500,0.02964077,0.28359292,0.00407697,0.02786111,0.03418025,0.09946961,0.00000000
0.51325663,0.78563365,1.11115068,0.03068128,0.29220483,0.00415082,0.02748570,0.03895603,0.10016583,0.00000000
0.51925963,0.80288483,1.11892008,0.03184153,0.30225721,0.00423178,0.02730862,0.04427927,0.10063598,0.00000000
0.52526263,0.82191582,1.12682843,0.03312395,0.31376458,0.00432021,0.02732741,0.05015095,0.10089761,0.00000000
0.53126563,0.84276883,1.13501066,0.03452840,0.32671127,0.00441632,0.02753595,0.05655999,0.10097351,0.00000000
0.53726863,0.86543903,1.14358847,0.03605163,0.34104721,0.00452012,0.02792452,0.06348182,0.10089026,0.00000000
0.54327164,0.88986357,1.15265624,0.03768677,0.35668418,0.00463137,0.02847989,0.07087734,0.10067663,0.00000000
0.54927464,0.91591162,1.16226670,0.03942298,0.37349280,0.00474949,0.02918537,0.07869235,0.10036192,0.00000000
0.55527764,0.94337635,1.17241761,0.04124514,0.39130063,0.00487355,0.03002095,0.08685736,0.09997440,0.00000000
0.56128064,0.97196965,1.18304070,0.04313374,0.40989190,0.00500221,0.03096350,0.09528814,0.09953981,0.00000000
0.56728364,1.00132063,1.19399395,0.04506493,0.42900886,0.00513373,0.03198705,0.10388683,0.09908031,0.00000000
0.57328664,1.03097830,1.20505815,0.04701081,0.44835530,0.00526596,0.03306316,0.11254380,0.09861360,0.00000000
0.57928964,1.06041903,1.21593834,0.04893998,0.46760203,0.00539638,0.03416138,0.12114008,0.09815265,0.00000000
0.58529265,1.08905871,1.22627064,0.05081826,0.48639462,0.00552214,0.03524990,0.12955053,0.09770578,0.00000000
0.59129565,1.11626959,1.23563433,0.05260961,0.50436286,0.00564017,0.03629618,0.13764748,0.09727737,0.00000000
0.59729865,1.14140109,1.24356874,0.05427734,0.52113205,0.00574726,0.03726779,0.14530481,0.09686889,0.00000000
0.60330165,1.16380390,1.24959446,0.05578529,0.53633529,0.00584017,0.03813320,0.15240232,0.09648047,0.00000000
0.60930465,1.18285621,1.25323756,0.05709927,0.54962661,0.00591579,0.03886269,0.15883019,0.09611277,0.00000000
0.61530765,1.19799075,1.25405562,0.05818833,0.56069403,0.00597124,0.03942924,0.16449332,0.09576903,0.00000000
0.62131066,1.20872135,1.25166415,0.05902616,0.56927207,0.00600402,0.03980929,0.16931533,0.09545732,0.00000000
0.62731366,1.21466749,1.24576175,0.05959224,0.57515300,0.00601216,0.03998353,0.17324216,0.09519265,0.00000000
0.63331666,1.21557549,1.23615258,0.05987283,0.57819626,0.00599428,0.03993752,0.17624479,0.09499900,0.00000000
0.63931966,1.21133514,1.22276473,0.05986178,0.57833542,0.00594975,0.03966212,0.17832126,0.09491099,0.00000000
0.64532266,1.20199071,1.20566325,0.05956099,0.57558235,0.00587869,0.03915380,0.17949760,0.09497512,0.00000000
0.65132566,1.18774567,1.18505699,0.05898058,0.57002831,0.00578207,0.03841472,0.17982772,0.09525054,0.00000000
0.65732866,1.16896079,1.16129876,0.05813871,0.56184179,0.00566167,0.03745258,0.17939218,0.09580917,0.00000000
0.66333167,1.14614541,1.13487841,0.05706110,0.55126326,0.00552008,0.03628036,0.17829589,0.09673519,0.00000000
0.66933467,1.11994251,1.10640926,0.05578025,0.53859686,0.00536065,0.03491575,0.17666482,0.09812393,0.00000000
0.67533767,1.09110798,1.07660828,0.05433435,0.52419969,0.00518741,0.03338057,0.17464181,0.10008007,0.00000000
0.68134067,1.06048525,1.04627094,0.05276604,0.50846897,0.00500498,0.03169989,0.17238170,0.10271534,0.00000000
0.68734367,1.02897633,1.01624182,0.05112095,0.49182772,0.00481843,0.02990125,0.17004594,0.10614566,0.00000000
0.69334667,0.99751078,0.98738244,0.04944621,0.47470978,0.00463316,0.02801366,0.16779694,0.11048801,0.00000000
0.69934967,0.96701383,0.96053769,0.04778893,0.45754468,0.00445478,0.02606672,0.16579240,0.11585693,0.00000000
0.70535268,0.93837528,0.93650240,0.04619467,0.44074316,0.00428896,0.02408969,0.16417986,0.12236101,0.00000000
0.71135568,0.91242044,0.91598961,0.04470617,0.42468395,0.00414130,0.02211068,0.16309166,0.13009935,0.00000000
0.71735868,0.88988421,0.89960189,0.04336208,0.40970229,0.00401722,0.02015590,0.16264060,0.13915820,0.00000000
0.72336168,0.87138947,0.88780694,0.04219602,0.39608067,0.00392184,0.01824911,0.16291636,0.14960794,0.00000000
0.72936468,0.85743039,0.88091855,0.04123585,0.38404215,0.00385989,0.01641109,0.16398292,0.16150038,0.00000000
0.73536768,0.84836111,0.87908361,0.04050319,0.37374627,0.00383561,0.01465936,0.16587696,0.17486669,0.00000000
0.74137069,0.84439006,0.88227578,0.04001316,0.36528766,0.00385274,0.01300798,0.16860735,0.18971580,0.00000000
0.74737369,0.84557972,0.89029580,0.03977446,0.35869728,0.00391439,0.01146756,0.17215567,0.20603347,0.00000000
0.75337669,0.85185155,0.90277867,0.03978955,0.35394589,0.00402307,0.01004530,0.17647767,0.22378202,0.00000000
0.75937969,0.86299552,0.91920694,0.04005512,0.35094960,0.00418062,0.00874525,0.18150564,0.24290064,0.00000000
0.76538269,0.87868348,0.93892981,0.04056265,0.34957700,0.00438820,0.00756854,0.18715152,0.26330635,0.00000000
0.77138569,0.89848560,0.96118702,0.04129906,0.34965740,0.00464630,0.00651380,0.19331049,0.28489553,0.00000000
0.77738869,0.92188894,0.98513655,0.04224751,0.35098978,0.00495471,0.00557750,0.19986510,0.30754592,0.00000000
0.78339170,0.94831729,1.00988490,0.04338811,0.35335196,0.00531249,0.00475443,0.20668940,0.33111910,0.00000000
0.78939470,0.97715144,1.03451890,0.04469868,0.35650960,0.00571806,0.00403809,0.21365331,0.35546333,0.00000000
0.79539770,1.00774906,1.05813763,0.04615552,0.36022464,0.00616909,0.00342116,0.22062666,0.38041676,0.00000000
0.80140070,1.03946368,1.07988323,0.04773400,0.36426289,0.00666264,0.00289583,0.22748311,0.40581083,0.00000000
0.80740370,1.07166208,1.09896959,0.04940918,0.36840071,0.00719509,0.00245420,0.23410357,0.43147403,0.00000000
0.81340670,1.10373998,1.11470778,0.05115634,0.37243034,0.00776223,0.00208858,0.24037914,0.45723570,0.00000000
0.81940970,1.13513555,1.12652745,0.05295140,0.37616421,0.00835929,0.00179176,0.24621367,0.48293013,0.00000000
0.82541271,1.16534092,1.13399357,0.05477136,0.37943801,0.00898105,0.00155724,0.25152553,0.50840073,0.00000000
0.83141571,1.19391158,1.13681798,0.05659457,0.38211266,0.00962191,0.00137937,0.25624908,0.53350425,0.00000000
0.83741871,1.22047376,1.13486568,0.05840113,0.38407539,0.01027600,0.00125353,0.26033547,0.55811506,0.00000000
0.84342171,1.24473003,1.12815588,0.06017312,0.38524002,0.01093734,0.00117617,0.26375308,0.58212940,0.00000000
0.84942471,1.26646323,1.11685784,0.06189487,0.38554655,0.01159997,0.00114484,0.26648747,0.60546933,0.00000000
0.85542771,1.28553883,1.10128220,0.06355327,0.38496036,0.01225812,0.00115824,0.26854105,0.62808648,0.00000000
0.86143072,1.30190592,1.08186812,0.06513797,0.38347103,0.01290640,0.00121617,0.26993244,0.64996517,0.00000000
0.86743372,1.31559664,1.05916697,0.06664161,0.38109089,0.01353995,0.00131941,0.27069554,0.67112483,0.00000000
0.87343672,1.32672433,1.03382327,0.06806002,0.37785349,0.01415462,0.00146973,0.27087847,0.69162145,0.00000000
0.87943972,1.33547992,1.00655368,0.06939230,0.37381182,0.01474708,0.00166965,0.27054218,0.71154783,0.00000000
0.88544272,1.34212675,0.97812465,0.07064090,0.36903642,0.01531499,0.00192236,0.26975895,0.73103232,0.00000000
0.89144572,1.34699345,0.94932956,0.07181148,0.36361331,0.01585701,0.00223150,0.26861069,0.75023603,0.00000000
0.89744872,1.35046479,0.92096588,0.07291278,0.35764164,0.01637291,0.00260097,0.26718695,0.76934824,0.00000000
0.90345173,1.35297045,0.89381294,0.07395621,0.35123113,0.01686347,0.00303465,0.26558273,0.78857999,0.00000000
0.90945473,1.35497167,0.86861085,0.07495538,0.34449914,0.01733048,0.00353621,0.26389612,0.80815593,0.00000000
0.91545773,1.35694596,0.84604082,0.07592547,0.33756739,0.01777659,0.00410878,0.26222559,0.82830468,0.00000000
0.92146073,1.35937006,0.82670737,0.07688242,0.33055842,0.01820512,0.00475470,0.26066719,0.84924776,0.00000000
0.92746373,1.36270175,0.81112270,0.07784207,0.32359175,0.01861990,0.00547521,0.25931160,0.87118776,0.00000000
0.93346673,1.36736089,0.79969333,0.07881918,0.31677993,0.01902497,0.00627021,0.25824103,0.89429606,0.00000000
0.93946973,1.37371064,0.79270942,0.07982649,0.31022455,0.01942436,0.00713799,0.25752627,0.91870084,0.00000000
0.94547274,1.38203958,0.79033687,0.08087371,0.30401239,0.01982178,0.00807499,0.25722381,0.94447592,0.00000000
0.95147574,1.39254564,0.79261237,0.08196672,0.29821199,0.02022040,0.00907568,0.25737329,0.97163117,0.00000000
0.95747874,1.40532278,0.79944164,0.08310677,0.29287073,0.02062258,0.01013239,0.25799539,1.00010508,0.00000000
0.96348174,1.42035130,0.81060100,0.08429000,0.28801261,0.02102970,0.01123529,0.25909021,1.02976006,0.00000000
0.96948474,1.43749237,0.82574226,0.08550711,0.28363701,0.02144196,0.01237241,0.26063644,1.06038094,0.00000000
0.97548774,1.45648750,0.84440104,0.08674334,0.27971848,0.02185837,0.01352980,0.26259122,1.09167692,0.00000000
0.98149075,1.47696312,0.86600852,0.08797869,0.27620755,0.02227664,0.01469169,0.26489088,1.12328718,0.00000000
0.98749375,1.49844036,0.88990626,0.08918851,0.27303274,0.02269330,0.01584083,0.26745251,1.15478990,0.00000000
0.99349675,1.52034987,0.91536397,0.09034422,0.27010361,0.02310376,0.01695886,0.27017641,1.18571454,0.00000000
0.99949975,1.54205090,0.94159976,0.09141438,0.26731469,0.02350250,0.01802676,0.27294929,1.21555682,0.00000000
1.00550275,1.56285420,0.96780220,0.09236592,0.26455025,0.02388330,0.01902537,0.27564807,1.24379576,0.00000000
1.01150575,1.58204736,0.99315372,0.09316542,0.26168950,0.02423951,0.01993598,0.27814423,1.26991192,0.00000000
1.01750875,1.59892157,1.01685434,0.09378056,0.25861212,0.02456428,0.02074084,0.28030844,1.29340603,0.00000000
1.02351176,1.61279853,1.03814501,0.09418142,0.25520372,0.02485092,0.02142378,0.28201527,1.31381693,0.00000000
1.02951476,1.62305598,1.05632968,0.09434182,0.25136100,0.02509315,0.02197071,0.28314777,1.33073802,0.00000000
1.03551776,1.62915080,1.07079518,0.09424037,0.24699630,0.02528534,0.02237013,0.28360170,1.34383130,0.00000000
1.04152076,1.63063843,1.08102810,0.09386138,0.24204141,0.02542276,0.02261350,0.28328922,1.35283830,0.00000000
1.04752376,1.62718765,1.08662806,0.09319548,0.23645026,0.02550173,0.02269555,0.28214183,1.35758736,0.00000000
1.05352676,1.61859016,1.08731682,0.09223995,0.23020067,0.02551971,0.02261448,0.28011248,1.35799689,0.00000000
1.05952976,1.60476448,1.08294276,0.09099872,0.22329473,0.02547537,0.02237199,0.27717670,1.35407458,0.00000000
1.06553277,1.58575427,1.07348084,0.08948207,0.21575823,0.02536855,0.02197324,0.27333278,1.34591265,0.00000000
1.07153577,1.56172123,1.05902795,0.08770611,0.20763885,0.02520020,0.02142668,0.26860102,1.33367951,0.00000000
1.07753877,1.53293318,1.03979407,0.08569194,0.19900354,0.02497224,0.02074373,0.26302204,1.31760847,0.00000000
1.08354177,1.49974830,1.01608972,0.08346465,0.18993507,0.02468737,0.01993835,0.25665439,1.29798420,0.00000000
1.08954477,1.46259631,0.98831042,0.08105222,0.18052809,0.02434892,0.01902665,0.24957150,1.27512775,0.00000000
1.09554777,1.42195803,0.95691904,0.07848436,0.17088490,0.02396058,0.01802626,0.24185826,1.24938115,0.00000000
1.10155078,1.37834425,0.92242680,0.07579131,0.16111113,0.02352624,0.01695584,0.23360736,1.22109240,0.00000000
1.10755378,1.33227531,0.88537399,0.07300276,0.15131164,0.02304976,0.01583446,0.22491559,1.19060179,0.00000000
1.11355678,1.28426231,0.84631119,0.07014689,0.14158672,0.02253485,0.01468106,0.21588035,1.15823018,0.00000000
1.11955978,1.23479085,0.80578192,0.06724955,0.13202885,0.02198489,0.01351393,0.20659646,1.12426989,0.00000000
1.12556278,1.18430808,0.76430724,0.06433368,0.12272015,0.02140288,0.01235025,0.19715347,1.08897846,0.00000000
1.13156578,1.13321341,0.72237296,0.06141891,0.11373046,0.02079141,0.01120573,0.18763353,1.05257562,0.00000000
1.13756878,1.08185294,0.68041975,0.05852143,0.10511623,0.02015266,0.01009426,0.17810984,1.01524319,0.00000000
1.14357179,1.03051777,0.63883623,0.05565400,0.09692012,0.01948846,0.00902774,0.16864582,0.97712779,0.00000000
1.14957479,0.97944564,0.59795519,0.05282623,0.08917123,0.01880037,0.00801592,0.15929482,0.93834594,0.00000000
1.15557779,0.92882546,0.55805256,0.05004491,0.08188591,0.01808983,0.00706639,0.15010040,0.89899088,0.00000000
1.16158079,0.87880405,0.51934887,0.04731456,0.07506908,0.01735824,0.00618461,0.14109708,0.85914050,0.00000000
1.16758379,0.82949446,0.48201283,0.04463794,0.06871581,0.01660715,0.00537400,0.13231136,0.81886580,0.00000000
1.17358679,0.78098487,0.44616648,0.04201663,0.06281312,0.01583837,0.00463610,0.12376311,0.77823898,0.00000000
1.17958979,0.73334756,0.41189129,0.03945163,0.05734191,0.01505403,0.00397082,0.11546690,0.73734077,0.00000000
1.18559280,0.68664713,0.37923493,0.03694381,0.05227875,0.01425675,0.00337659,0.10743343,0.69626635,0.00000000
1.19159580,0.64094757,0.34821802,0.03449434,0.04759768,0.01344961,0.00285070,0.09967084,0.65512950,0.00000000
1.19759880,0.59631762,0.31884058,0.03210501,0.04327167,0.01263619,0.00238946,0.09218579,0.61406485,0.00000000
1.20360180,0.55283436,0.29108786,0.02977840,0.03927392,0.01182054,0.00198852,0.08498434,0.57322800,0.00000000
1.20960480,0.51058488,0.26493526,0.02751798,0.03557888,0.01100710,0.00164305,0.07807261,0.53279377,0.00000000
1.21560780,0.46966609,0.24035232,0.02532805,0.03216292,0.01020064,0.00134796,0.07145708,0.49295261,0.00000000
1.22161081,0.43018293,0.21730571,0.02321363,0.02900483,0.00940607,0.00109810,0.06514468,0.45390566,0.00000000
1.22761381,0.39224539,0.19576129,0.02118024,0.02608599,0.00862839,0.00088836,0.05914275,0.41585879,0.00000000
1.23361681,0.35596445,0.17568527,0.01923368,0.02339040,0.00787248,0.00071387,0.05345865,0.37901600,0.00000000
1.23961981,0.32144764,0.15704481,0.01737970,0.02090455,0.00714298,0.00057002,0.04809946,0.34357274,0.00000000
1.24562281,0.28879454,0.13980808,0.01562376,0.01861715,0.00644415,0.00045258,0.04307146,0.30970959,0.00000000
1.25162581,0.25809250,0.12394410,0.01397071,0.01651885,0.00577976,0.00035771,0.03837972,0.27758652,0.00000000
1.25762881,0.22941302,0.10942248,0.01242462,0.01460192,0.00515299,0.00028204,0.03402771,0.24733823,0.00000000
1.26363182,0.20280904,0.09621328,0.01098857,0.01285992,0.00456635,0.00022262,0.03001697,0.21907065,0.00000000
1.26963482,0.17831329,0.08428713,0.00966453,0.01128754,0.00402167,0.00017695,0.02634698,0.19285879,0.00000000
1.27563782,0.15593772,0.07361571,0.00845330,0.00988035,0.00352006,0.00014299,0.02301507,0.16874599,0.00000000
1.28164082,0.13567420,0.06417267,0.00735457,0.00863478,0.00306195,0.00011908,0.02001660,0.14674445,0.00000000
1.28764382,0.11749619,0.05593506,0.00636694,0.00754814,0.00264711,0.00010400,0.01734518,0.12683701,0.00000000
1.29364682,0.10136147,0.04888517,0.00548808,0.00661870,0.00227472,0.00009691,0.01499308,0.10897998,0.00000000
1.29964982,0.08721568,0.04301290,0.00471490,0.00584592,0.00194346,0.00009734,0.01295176,0.09310669,0.00000000
1.30565283,0.07499639,0.03831846,0.00404374,0.00523073,0.00165161,0.00010515,0.01121241,0.07913175,0.00000000
1.31165583,0.06463763,0.03481541,0.00347062,0.00477584,0.00139711,0.00012058,0.00976664,0.06695562,0.00000000
1.31765883,0.05607453,0.03253383,0.00299148,0.00448616,0.00117769,0.00014416,0.00860716,0.05646924,0.00000000
1.32366183,0.04924802,0.03152361,0.00260238,0.00436911,0.00099097,0.00017676,0.00772837,0.04755864,0.00000000
1.32966483,0.04410914,0.03185763,0.00229977,0.00443508,0.00083454,0.00021956,0.00712705,0.04010924,0.00000000
1.33566783,0.04062299,0.03363473,0.00208063,0.00469774,0.00070603,0.00027402,0.00680282,0.03400978,0.00000000
1.34167084,0.03877210,0.03698219,0.00194268,0.00517430,0.00060322,0.00034191,0.00675863,0.02915562,0.00000000
1.34767384,0.03855897,0.04205766,0.00188446,0.00588577,0.00052405,0.00042523,0.00700101,0.02545157,0.00000000
1.35367684,0.04000781,0.04905030,0.00190545,0.00685697,0.00046668,0.00052625,0.00754021,0.02281392,0.00000000
1.35967984,0.04316526,0.05818082,0.00200609,0.00811650,0.00042956,0.00064740,0.00839018,0.02117191,0.00000000
1.36568284,0.04810004,0.06970041,0.00218772,0.00969649,0.00041137,0.00079129,0.00956832,0.02046845,0.00000000
1.37168584,0.05490147,0.08388822,0.00245257,0.01163217,0.00041108,0.00096059,0.01109500,0.02066024,0.00000000
1.37768884,0.06367685,0.10104722,0.00280356,0.01396122,0.00042793,0.00115800,0.01299297,0.02171723,0.00000000
1.38369185,0.07454763,0.12149838,0.00324418,0.01672293,0.00046139,0.00138613,0.01528640,0.02362158,0.00000000
1.38969485,0.08764439,0.14557303,0.00377824,0.01995701,0.00051113,0.00164741,0.01799987,0.02636601,0.00000000
1.39569785,0.10310079,0.17360330,0.00440957,0.02370237,0.00057699,0.00194395,0.02115706,0.02995178,0.00000000
1.40170085,0.12104647,0.20591078,0.00514176,0.02799547,0.00065894,0.00227745,0.02477931,0.03438626,0.00000000
1.40770385,0.14159912,0.24279354,0.00597778,0.03286864,0.00075701,0.00264904,0.02888411,0.03968020,0.00000000
1.41370685,0.16485588,0.28451164,0.00691964,0.03834823,0.00087123,0.00305916,0.03348342,0.04584478,0.00000000
1.41970985,0.19088443,0.33127160,0.00796806,0.04445257,0.00100158,0.00350742,0.03858203,0.05288853,0.00000000
1.42571286,0.21971395,0.38321026,0.00912205,0.05119006,0.00114794,0.00399250,0.04417602,0.06081428,0.00000000
1.43171586,0.25132646,0.44037859,0.01037867,0.05855725,0.00131003,0.00451207,0.05025121,0.06961617,0.00000000
1.43771886,0.28564876,0.50272616,0.01173270,0.06653704,0.00148734,0.00506266,0.05678201,0.07927689,0.00000000
1.44372186,0.32254560,0.57008701,0.01317643,0.07509726,0.00167913,0.00563968,0.06373038,0.08976525,0.00000000
1.44972486,0.36181434,0.64216765,0.01469953,0.08418947,0.00188433,0.00623742,0.07104528,0.10103430,0.00000000
1.45572786,0.40318161,0.71853812,0.01628901,0.09374833,0.00210160,0.00684907,0.07866250,0.11301995,0.00000000
1.46173087,0.44630229,0.79862679,0.01792922,0.10369141,0.00232926,0.00746683,0.08650502,0.12564039,0.00000000
1.46773387,0.49076116,0.88171954,0.01960208,0.11391972,0.00256532,0.00808205,0.09448386,0.13879626,0.00000000
1.47373687,0.53607731,0.96696397,0.02128731,0.12431883,0.00280753,0.00868543,0.10249950,0.15237169,0.00000000
1.47973987,0.58171165,1.05337896,0.02296286,0.13476074,0.00305336,0.00926725,0.11044383,0.16623631,0.00000000
1.48574287,0.62707716,1.13986968,0.02460534,0.14510640,0.00330011,0.00981763,0.11820262,0.18024805,0.00000000
1.49174587,0.67155199,1.22524811,0.02619068,0.15520898,0.00354496,0.01032686,0.12565834,0.19425693,0.00000000
1.49774887,0.71449495,1.30825843,0.02769474,0.16491762,0.00378507,0.01078570,0.13269344,0.20810941,0.00000000
1.50375188,0.75526287,1.38760698,0.02909403,0.17408183,0.00401763,0.01118571,0.13919375,0.22165352,0.00000000
1.50975488,0.79322937,1.46199557,0.03036645,0.18255616,0.00424002,0.01151958,0.14505206,0.23474432,0.00000000
1.51575788,0.82780428,1.53015725,0.03149198,0.19020515,0.00444988,0.01178146,0.15017158,0.24724947,0.00000000
1.52176088,0.85845287,1.59089298,0.03245340,0.19690840,0.00464518,0.01196718,0.15446924,0.25905483,0.00000000
1.52776388,0.88471419,1.64310802,0.03323688,0.20256546,0.00482439,0.01207455,0.15787863,0.27006963,0.00000000
1.53376688,0.90621758,1.68584630,0.03383246,0.20710054,0.00498646,0.01210353,0.16035247,0.28023091,0.00000000
1.53976988,0.92269671,1.71832140,0.03423447,0.21046667,0.00513097,0.01205635,0.16186448,0.28950719,0.00000000
1.54577289,0.93400040,1.73994275,0.03444173,0.21264936,0.00525810,0.01193760,0.16241050,0.29790074,0.00000000
1.55177589,0.94009965,1.75033577,0.03445767,0.21366951,0.00536868,0.01175425,0.16200900,0.30544863,0.00000000
1.55777889,0.94109053,1.74935515,0.03429016,0.21358540,0.00546416,0.01151562,0.16070063,0.31222213,0.00000000
1.56378189,0.93719276,1.73709042,0.03395131,0.21249385,0.00554659,0.01123327,0.15854716,0.31832453,0.00000000
1.56978489,0.92874388,1.71386370,0.03345705,0.21053034,0.00561851,0.01092087,0.15562957,0.32388730,0.00000000
1.57578789,0.91618923,1.68021954,0.03282654,0.20786812,0.00568290,0.01059399,0.15204561,0.32906473,0.00000000
1.58179090,0.90006821,1.63690740,0.03208154,0.20471636,0.00574303,0.01026990,0.14790673,0.33402728,0.00000000
1.58779390,0.88099725,1.58485742,0.03124565,0.20131721,0.00580233,0.00996733,0.14333463,0.33895366,0.00000000
1.59379690,0.85965022,1.52515063,0.03034348,0.19794203,0.00586425,0.00970615,0.13845755,0.34402233,0.00000000
1.59979990,0.83673717,1.45898488,0.02939986,0.19488659,0.00593210,0.00950708,0.13340645,0.34940246,0.00000000
1.60580290,0.81298212,1.38763791,0.02843899,0.19246550,0.00600890,0.00939139,0.12831119,0.35524499,0.00000000
1.61180590,0.78910084,1.31242916,0.02748375,0.19100586,0.00609724,0.00938053,0.12329690,0.36167417,0.00000000
1.61780890,0.76577951,1.23468185,0.02655493,0.19084016,0.00619912,0.00949577,0.11848065,0.36877998,0.00000000
1.62381191,0.74365495,1.15568679,0.02567074,0.19229855,0.00631589,0.00975780,0.11396855,0.37661186,0.00000000
1.62981491,0.72329711,1.07666925,0.02484630,0.19570067,0.00644815,0.01018628,0.10985327,0.38517412,0.00000000
1.63581791,0.70519439,0.99876001,0.02409340,0.20134690,0.00659569,0.01079945,0.10621216,0.39442325,0.00000000
1.64182091,0.68974218,0.92297139,0.02342023,0.20950942,0.00675747,0.01161356,0.10310588,0.40426732,0.00000000
1.64782391,0.67723476,0.85017894,0.02283145,0.22042309,0.00693166,0.01264239,0.10057765,0.41456764,0.00000000
1.65382691,0.66786076,0.78110895,0.02232825,0.23427636,0.00711569,0.01389671,0.09865300,0.42514240,0.00000000
1.65982991,0.66170200,0.71633190,0.02190856,0.25120251,0.00730632,0.01538371,0.09734001,0.43577246,0.00000000
1.66583292,0.65873556,0.65626149,0.02156741,0.27127144,0.00749973,0.01710645,0.09663002,0.44620875,0.00000000
1.67183592,0.65883878,0.60115889,0.02129734,0.29448226,0.00769171,0.01906334,0.09649868,0.45618113,0.00000000
