energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Ta_p_up,Ta_d_up
-4.30115058,2.82719033,0.03440261,1.10859922,0.35499656,0.00000000,1.32464456,0.88134510
-4.29514757,2.76686987,0.03374677,1.08402445,0.34398610,0.00000000,1.29772059,0.86873205
-4.28914457,2.69794179,0.03295317,1.05540138,0.33233673,0.00000000,1.26894385,0.85386750
-4.28314157,2.62221180,0.03205160,1.02340333,0.32037073,0.00000000,1.23904809,0.83734125
-4.27713857,2.54158833,0.03107508,0.98875467,0.30842264,0.00000000,1.20874500,0.81977709
-4.27113557,2.45802845,0.03005894,0.95220981,0.29683128,0.00000000,1.17870450,0.80181475
-4.26513257,2.37348327,0.02903982,0.91453162,0.28593153,0.00000000,1.14953729,0.78409158
-4.25912956,2.28984480,0.02805464,0.87647023,0.27604616,0.00000000,1.12178045,0.76722451
-4.25312656,2.20889612,0.02713945,0.83874293,0.26747772,0.00000000,1.09588644,0.75179296
-4.24712356,2.13226651,0.02632846,0.80201587,0.26050095,0.00000000,1.07221589,0.73832319
-4.24112056,2.06139301,0.02565298,0.76688819,0.25535563,0.00000000,1.05103432,0.72727468
-4.23511756,1.99748933,0.02514049,0.73387903,0.25224017,0.00000000,1.03251249,0.71902871
-4.22911456,1.94152291,0.02481385,0.70341776,0.25130607,0.00000000,1.01673037,0.71387970
-4.22311156,1.89420047,0.02469058,0.67583757,0.25265341,0.00000000,1.00368412,0.71202929
-4.21710855,1.85596217,0.02478230,0.65137252,0.25632741,0.00000000,0.99329567,0.71358336
-4.21110555,1.82698408,0.02509439,0.63015777,0.26231627,0.00000000,0.98542426,0.71855204
-4.20510255,1.80718864,0.02562579,0.61223311,0.27055037,0.00000000,0.97987944,0.72685267
-4.19909955,1.79626234,0.02636894,0.59754911,0.28090285,0.00000000,0.97643471,0.73831546
-4.19309655,1.79367992,0.02731004,0.58597579,0.29319176,0.00000000,0.97484155,0.75269201
-4.18709355,1.79873408,0.02842939,0.57731330,0.30718373,0.00000000,0.97484316,0.76966611
-4.18109055,1.81056983,0.02970194,0.57130408,0.32259912,0.00000000,0.97618750,0.78886677
-4.17508754,1.82822216,0.03109807,0.56764620,0.33911876,0.00000000,0.97863941,0.80988311
-4.16908454,1.85065611,0.03258449,0.56600723,0.35639195,0.00000000,0.98199145,0.83228058
-4.16308154,1.87680782,0.03412523,0.56603827,0.37404582,0.00000000,0.98607326,0.85561815
-4.15707854,1.90562538,0.03568284,0.56738768,0.39169549,0.00000000,0.99075928,0.87946587
-4.15107554,1.93610809,0.03721957,0.56971406,0.40895509,0.00000000,0.99597465,0.90342216
-4.14507254,1.96734284,0.03869857,0.57269802,0.42544891,0.00000000,1.00169913,0.92713014
-4.13906953,1.99853616,0.04008516,0.57605245,0.44082266,0.00000000,1.00796885,0.95029236
-4.13306653,2.02904083,0.04134795,0.57953093,0.45475402,0.00000000,1.01487584,0.97268311
-4.12706353,2.05837563,0.04245986,0.58293395,0.46696233,0.00000000,1.02256498,0.99415772
-4.12106053,2.08623746,0.04339902,0.58611285,0.47721689,0.00000000,1.03122850,1.01465812
-4.11505753,2.11250488,0.04414940,0.58897115,0.48534339,0.00000000,1.04109771,1.03421431
-4.10905453,2.13723272,0.04470130,0.59146349,0.49122835,0.00000000,1.05243218,1.05294124
-4.10305153,2.16063775,0.04505153,0.59359199,0.49482111,0.00000000,1.06550638,1.07103106
-4.09704852,2.18307558,0.04520329,0.59540042,0.49613350,0.00000000,1.08059409,1.08874089
-4.09104552,2.20500977,0.04516588,0.59696621,0.49523694,0.00000000,1.09795103,1.10637627
-4.08504252,2.22697437,0.04495411,0.59839101,0.49225732,0.00000000,1.11779627,1.12427108
-4.07903952,2.24953153,0.04458742,0.59978989,0.48736777,0.00000000,1.14029325,1.14276465
-4.07303652,2.27322618,0.04408895,0.60128006,0.48077969,0.00000000,1.16553120,1.16217726
-4.06703352,2.29854024,0.04348440,0.60296953,0.47273261,0.00000000,1.19350811,1.18278506
-4.06103052,2.32584865,0.04280074,0.60494633,0.46348326,0.00000000,1.22411608,1.20479589
-4.05502751,2.35537974,0.04206505,0.60726893,0.45329441,0.00000000,1.25713031,1.22832738
-4.04902451,2.38718232,0.04130327,0.60995844,0.44242420,0.00000000,1.29220245,1.25338852
-4.04302151,2.42110151,0.04053913,0.61299294,0.43111629,0.00000000,1.32885926,1.27986596
-4.03701851,2.45676495,0.03979317,0.61630440,0.41959132,0.00000000,1.36650698,1.30751602
-4.03101551,2.49358058,0.03908197,0.61977830,0.40804020,0.00000000,1.40444179,1.33596315
-4.02501251,2.53074642,0.03841768,0.62325620,0.39661937,0.00000000,1.44186627,1.36470505
-4.01900950,2.56727225,0.03780768,0.62654087,0.38544808,0.00000000,1.47791141,1.39312472
-4.01300650,2.60201244,0.03725460,0.62940398,0.37460806,0.00000000,1.51166358,1.42050879
-4.00700350,2.63370834,0.03675655,0.63159586,0.36414497,0.00000000,1.54219524,1.44607164
-4.00100050,2.66103842,0.03630756,0.63285676,0.35407196,0.00000000,1.56859823,1.46898414
-3.99499750,2.68267348,0.03589830,0.63292915,0.34437453,0.00000000,1.59001806,1.48840566
-3.98899450,2.69733439,0.03551689,0.63157020,0.33501671,0.00000000,1.60568760,1.50351795
-3.98299150,2.70384936,0.03514985,0.62856402,0.32594789,0.00000000,1.61495859,1.51355902
-3.97698849,2.70120777,0.03478313,0.62373279,0.31710998,0.00000000,1.61732927,1.51785568
-3.97098549,2.68860805,0.03440309,0.61694635,0.30844440,0.00000000,1.61246697,1.51585282
-3.96498249,2.66549706,0.03399754,0.60812969,0.29989858,0.00000000,1.60022431,1.50713827
-3.95897949,2.63159920,0.03355659,0.59726807,0.29143158,0.00000000,1.58064830,1.49146191
-3.95297649,2.58693387,0.03307336,0.58440946,0.28301852,0.00000000,1.55398196,1.46874819
-3.94697349,2.53182063,0.03254463,0.56966427,0.27465380,0.00000000,1.52065825,1.43910164
-3.94097049,2.46687198,0.03197118,0.55320247,0.26635280,0.00000000,1.48128675,1.40280505
-3.93496748,2.39297435,0.03135795,0.53524830,0.25815219,0.00000000,1.43663380,1.36031071
-3.92896448,2.31125858,0.03071403,0.51607293,0.25010893,0.00000000,1.38759701,1.31222514
-3.92296148,2.22306139,0.03005242,0.49598541,0.24229798,0.00000000,1.33517543,1.25928825
-3.91695848,2.12988003,0.02938955,0.47532254,0.23480907,0.00000000,1.28043693,1.20234808
-3.91095548,2.03332230,0.02874476,0.45443808,0.22774267,0.00000000,1.22448407,1.14233225
-3.90495248,1.93505444,0.02813952,0.43369183,0.22120542,0.00000000,1.16842016,1.08021765
-3.89894947,1.83674909,0.02759664,0.41343916,0.21530541,0.00000000,1.11331682,1.01699969
-3.89294647,1.74003572,0.02713939,0.39402128,0.21014739,0.00000000,1.06018435,0.95366240
-3.88694347,1.64645534,0.02679063,0.37575676,0.20582835,0.00000000,1.00994600,0.89115063
-3.88094047,1.55742105,0.02657194,0.35893441,0.20243348,0.00000000,0.96341677,0.83034527
-3.87493747,1.47418574,0.02650282,0.34380781,0.20003285,0.00000000,0.92128749,0.77204246
-3.86893447,1.39781756,0.02659996,0.33059144,0.19867880,0.00000000,0.88411418,0.71693708
-3.86293147,1.32918345,0.02687663,0.31945841,0.19840416,0.00000000,0.85231274,0.66561102
-3.85692846,1.26894059,0.02734226,0.31053974,0.19922134,0.00000000,0.82615875,0.61852615
-3.85092546,1.21753541,0.02800202,0.30392479,0.20112222,0.00000000,0.80579168,0.57602189
-3.84492246,1.17520914,0.02885670,0.29966281,0.20407886,0.00000000,0.79122302,0.53831700
-3.83891946,1.14200902,0.02990258,0.29776523,0.20804483,0.00000000,0.78234746,0.50551495
-3.83291646,1.11780405,0.03113160,0.29820840,0.21295718,0.00000000,0.77895644,0.47761258
-3.82691346,1.10230390,0.03253148,0.30093656,0.21873889,0.00000000,0.78075304,0.45451094
-3.82091046,1.09508000,0.03408606,0.30586479,0.22530162,0.00000000,0.78736768,0.43602810
-3.81490745,1.09558763,0.03577565,0.31288181,0.23254881,0.00000000,0.79837379,0.42191287
-3.80890445,1.10318804,0.03757754,0.32185239,0.24037887,0.00000000,0.81330309,0.41185917
-3.80290145,1.11717006,0.03946643,0.33261944,0.24868849,0.00000000,0.83165986,0.40552026
-3.79689845,1.13677039,0.04141502,0.34500582,0.25737602,0.00000000,0.85293413,0.40252270
-3.79089545,1.16119259,0.04339453,0.35881575,0.26634480,0.00000000,0.87661357,0.40247948
-3.78489245,1.18962444,0.04537527,0.37383618,0.27550646,0.00000000,0.90219414,0.40500229
-3.77888944,1.22125374,0.04732719,0.38983815,0.28478424,0.00000000,0.92918962,0.40971269
-3.77288644,1.25528290,0.04922044,0.40657835,0.29411617,0.00000000,0.95714009,0.41625222
-3.76688344,1.29094237,0.05102590,0.42380103,0.30345820,0.00000000,0.98561980,0.42429129
-3.76088044,1.32750327,0.05271573,0.44124058,0.31278721,0.00000000,1.01424431,0.43353705
-3.75487744,1.36428943,0.05426389,0.45862463,0.32210374,0.00000000,1.04267737,0.44374007
-3.74887444,1.40068893,0.05564658,0.47567800,0.33143458,0.00000000,1.07063736,0.45469996
-3.74287144,1.43616524,0.05684281,0.49212742,0.34083475,0.00000000,1.09790346,0.46626968
-3.73686843,1.47026756,0.05783477,0.50770685,0.35038898,0.00000000,1.12432118,0.47835877
-3.73086543,1.50264039,0.05860829,0.52216342,0.36021244,0.00000000,1.14980719,0.49093498
-3.72486243,1.53303154,0.05915317,0.53526365,0.37045037,0.00000000,1.17435295,0.50402446
-3.71885943,1.56129811,0.05946348,0.54679976,0.38127657,0.00000000,1.19802662,0.51771005
-3.71285643,1.58740987,0.05953778,0.55659570,0.39289039,0.00000000,1.22097285,0.53212764
-3.70685343,1.61144914,0.05937920,0.56451252,0.40551226,0.00000000,1.24340987,0.54746036
-3.70085043,1.63360675,0.05899547,0.57045287,0.41937736,0.00000000,1.26562340,0.56393045
-3.69484742,1.65417339,0.05839872,0.57436414,0.43472764,0.00000000,1.28795699,0.58178885
-3.68884442,1.67352625,0.05760524,0.57624011,0.45180216,0.00000000,1.31079873,0.60130248
-3.68284142,1.69211068,0.05663505,0.57612081,0.47082589,0.00000000,1.33456427,0.62273958
-3.67683842,1.71041735,0.05551130,0.57409057,0.49199735,0.00000000,1.35967640,0.64635336
-3.67083542,1.72895542,0.05425962,0.57027424,0.51547546,0.00000000,1.38654187,0.67236447
-3.66483242,1.74822260,0.05290727,0.56483158,0.54136616,0.00000000,1.41552628,0.70094315
-3.65882941,1.76867349,0.05148229,0.55795025,0.56970947,0.00000000,1.44692800,0.73219165
-3.65282641,1.79068772,0.05001255,0.54983754,0.60046763,0.00000000,1.48095271,0.76612795
-3.64682341,1.81453941,0.04852483,0.54071126,0.63351525,0.00000000,1.51768970,0.80267172
-3.64082041,1.84037003,0.04704389,0.53079037,0.66863187,0.00000000,1.55709178,0.84163344
-3.63481741,1.86816622,0.04559164,0.52028570,0.70549806,0.00000000,1.59896000,0.88270759
-3.62881441,1.89774424,0.04418650,0.50939132,0.74369519,0.00000000,1.64293481,0.92547059
-3.62281141,1.92874255,0.04284273,0.49827702,0.78270965,0.00000000,1.68849452,0.96938421
-3.61680840,1.96062327,0.04157017,0.48708224,0.82194150,0.00000000,1.73496204,1.01380459
-3.61080540,1.99268329,0.04037398,0.47591189,0.86071771,0.00000000,1.78152009,1.05799698
-3.60480240,2.02407486,0.03925473,0.46483409,0.89830956,0.00000000,1.82723494,1.10115599
-3.59879940,2.05383522,0.03820863,0.45388008,0.93395396,0.00000000,1.87108788,1.14243065
-3.59279640,2.08092415,0.03722795,0.44304619,0.96687774,0.00000000,1.91201351,1.18095350
-3.58679340,2.10426783,0.03630164,0.43229769,0.99632401,0.00000000,1.94894313,1.21587251
-3.58079040,2.12280705,0.03541609,0.42157430,1.02157967,0.00000000,1.98085147,1.24638443
-3.57478739,2.13554742,0.03455596,0.41079702,1.04200262,0.00000000,2.00680439,1.27176821
-3.56878439,2.14160910,0.03370506,0.39987574,1.05704762,0.00000000,2.02600531,1.29141686
-3.56278139,2.14027360,0.03284730,0.38871737,1.06628952,0.00000000,2.03783796,1.30486613
-3.55677839,2.13102510,0.03196752,0.37723375,1.06944280,0.00000000,2.04190318,1.31181886
-3.55077539,2.11358431,0.03105227,0.36534920,1.06637639,0.00000000,2.03804775,1.31216357
-3.54477239,2.08793309,0.03009055,0.35300703,1.05712319,0.00000000,2.02638371,1.30598647
-3.53876938,2.05432847,0.02907428,0.34017482,1.04188370,0.00000000,2.00729685,1.29357627
-3.53276638,2.01330554,0.02799868,0.32684826,1.02102370,0.00000000,1.98144399,1.27542149
-3.52676338,1.96566890,0.02686252,0.31305330,0.99506587,0.00000000,1.94973876,1.25220043
-3.52076038,1.91247328,0.02566811,0.29884663,0.96467603,0.00000000,1.91332655,1.22476421
-3.51475738,1.85499425,0.02442121,0.28431458,0.93064434,0.00000000,1.87354965,1.19411364
-3.50875438,1.79469038,0.02313075,0.26957052,0.89386239,0.00000000,1.83190408,1.16137091
-3.50275138,1.73315879,0.02180843,0.25475104,0.85529711,0.00000000,1.78998998,1.12774738
-3.49674837,1.67208593,0.02046829,0.24001116,0.81596262,0.00000000,1.74945771,1.09450869
-3.49074537,1.61319596,0.01912617,0.22551894,0.77689093,0.00000000,1.71195191,1.06293858
-3.48474237,1.55819855,0.01779912,0.21144974,0.73910271,0.00000000,1.67905586,1.03430279
-3.47873937,1.50873840,0.01650488,0.19798053,0.70357902,0.00000000,1.65223831,1.00981415
-3.47273637,1.46634807,0.01526137,0.18528447,0.67123489,0.00000000,1.63280466,0.99060001
-3.46673337,1.43240573,0.01408617,0.17352612,0.64289544,0.00000000,1.62185445,0.97767288
-3.46073037,1.40809896,0.01299614,0.16285738,0.61927528,0.00000000,1.62024631,0.97190489
-3.45472736,1.39439545,0.01200710,0.15341433,0.60096133,0.00000000,1.62857145,0.97400660
-3.44872436,1.39202109,0.01113355,0.14531513,0.58839969,0.00000000,1.64713638,0.98451041
-3.44272136,1.40144561,0.01038857,0.13865885,0.58188643,0.00000000,1.67595502,1.00375858
-3.43671836,1.42287563,0.00978366,0.13352532,0.58156252,0.00000000,1.71475012,1.03189599
-3.43071536,1.45625488,0.00932879,0.12997587,0.58741268,0.00000000,1.76296360,1.06886721
-3.42471236,1.50127090,0.00903241,0.12805475,0.59926824,0.00000000,1.81977510,1.11441800
-3.41870935,1.55736781,0.00890155,0.12779125,0.61681353,0.00000000,1.88412777,1.16810064
-3.41270635,1.62376427,0.00894192,0.12920211,0.63959583,0.00000000,1.95476036,1.22928309
-3.40670335,1.69947594,0.00915808,0.13229424,0.66703830,0.00000000,2.03024429,1.29716154
-3.40070035,1.78334172,0.00955352,0.13706741,0.69845589,0.00000000,2.10902450,1.37077623
-3.39469735,1.87405304,0.01013082,0.14351680,0.73307347,0.00000000,2.18946268,1.44903018
-3.38869435,1.97018533,0.01089172,0.15163520,0.77004608,0.00000000,2.26988165,1.53071068
-3.38269135,2.07023120,0.01183723,0.16141474,0.80848060,0.00000000,2.34860957,1.61451326
-3.37668834,2.17263437,0.01296762,0.17284802,0.84745845,0.00000000,2.42402270,1.69906776
-3.37068534,2.27582371,0.01428242,0.18592851,0.88605864,0.00000000,2.49458552,1.78296621
-3.36468234,2.37824679,0.01578039,0.20065020,0.92338067,0.00000000,2.55888726,1.86479205
-3.35867934,2.47840196,0.01745941,0.21700644,0.95856655,0.00000000,2.61567371,1.94315010
-3.35267634,2.57486837,0.01931633,0.23498807,0.99082137,0.00000000,2.66387368,2.01669665
-3.34667334,2.66633319,0.02134684,0.25458071,1.01943185,0.00000000,2.70261935,2.08416895
-3.34067034,2.75161521,0.02354525,0.27576154,1.04378216,0.00000000,2.73126013,2.14441327
-3.33466733,2.82968425,0.02590426,0.29849549,1.06336667,0.00000000,2.74936977,2.19641069
-3.32866433,2.89967591,0.02841475,0.32273116,1.07779926,0.00000000,2.75674669,2.23929976
-3.32266133,2.96090107,0.03106551,0.34839656,1.08681872,0.00000000,2.75340777,2.27239525
-3.31665833,3.01285004,0.03384308,0.37539504,1.09029041,0.00000000,2.73957600,2.29520218
-3.31065533,3.05519131,0.03673149,0.40360146,1.08820397,0.00000000,2.71566266,2.30742471
-3.30465233,3.08776501,0.03971217,0.43285908,1.08066746,0.00000000,2.68224480,2.30896939
-3.29864932,3.11057157,0.04276381,0.46297729,1.06789808,0.00000000,2.64003912,2.29994255
-3.29264632,3.12375620,0.04586236,0.49373038,1.05021002,0.00000000,2.58987319,2.28064208
-3.28664332,3.12758999,0.04898109,0.52485770,1.02800011,0.00000000,2.53265540,2.25154369
-3.28064032,3.12244868,0.05209077,0.55606530,1.00173163,0.00000000,2.46934458,2.21328244
-3.27463732,3.10879012,0.05515990,0.58702909,0.97191731,0.00000000,2.40092071,2.16663010
-3.26863432,3.08713175,0.05815515,0.61739968,0.93910196,0.00000000,2.32835761,2.11246948
-3.26263132,3.05802904,0.06104180,0.64680879,0.90384558,0.00000000,2.25259858,2.05176677
-3.25662831,3.02205612,0.06378438,0.67487711,0.86670742,0.00000000,2.17453584,1.98554301
-3.25062531,2.97978944,0.06634736,0.70122346,0.82823172,0.00000000,2.09499424,1.91484593
-3.24462231,2.93179517,0.06869589,0.72547492,0.78893539,0.00000000,2.01471964,1.84072335
-3.23861931,2.87862084,0.07079672,0.74727764,0.74929804,0.00000000,1.93437201,1.76419892
-3.23261631,2.82079135,0.07261897,0.76630785,0.70975456,0.00000000,1.85452317,1.68625130
-3.22661331,2.75880929,0.07413509,0.78228279,0.67069019,0.00000000,1.77565880,1.60779723
-3.22061031,2.69315911,0.07532161,0.79497092,0.63243820,0.00000000,1.69818428,1.52967889
-3.21460730,2.62431454,0.07615999,0.80420109,0.59527975,0.00000000,1.62243352,1.45265571
-3.20860430,2.55274832,0.07663722,0.80987019,0.55944593,0.00000000,1.54868019,1.37740043
-3.20260130,2.47894327,0.07674639,0.81194894,0.52512132,0.00000000,1.47715035,1.30449904
-3.19659830,2.40340350,0.07648705,0.81048537,0.49244899,0.00000000,1.40803569,1.23445414
-3.19059530,2.32666465,0.07586538,0.80560602,0.46153613,0.00000000,1.34150641,1.16769078
-3.18459230,2.24930204,0.07489423,0.79751436,0.43246029,0.00000000,1.27772316,1.10456424
-3.17858929,2.17193578,0.07359283,0.78648675,0.40527540,0.00000000,1.21684703,1.04536857
-3.17258629,2.09523197,0.07198641,0.77286571,0.38001753,0.00000000,1.15904732,0.99034538
-3.16658329,2.01989959,0.07010557,0.75705089,0.35670988,0.00000000,1.10450656,0.93969180
-3.16058029,1.94668266,0.06798546,0.73948790,0.33536679,0.00000000,1.05342240,0.89356728
-3.15457729,1.87634792,0.06566488,0.72065540,0.31599662,0.00000000,1.00600660,0.85209842
-3.14857429,1.80966808,0.06318516,0.70105097,0.29860352,0.00000000,0.96248094,0.81538188
-3.14257129,1.74740169,0.06058903,0.68117611,0.28318785,0.00000000,0.92307051,0.78348497
-3.13656828,1.69027015,0.05791949,0.66152118,0.26974560,0.00000000,0.88799479,0.75644427
-3.13056528,1.63893334,0.05521856,0.64255055,0.25826679,0.00000000,0.85745703,0.73426245
-3.12456228,1.59396488,0.05252627,0.62468885,0.24873317,0.00000000,0.83163269,0.71690379
-3.11855928,1.55582866,0.04987957,0.60830865,0.24111540,0.00000000,0.81065764,0.70428900
-3.11255628,1.52485782,0.04731146,0.59372006,0.23537003,0.00000000,0.79461694,0.69628992
-3.10655328,1.50123769,0.04485034,0.58116291,0.23143668,0.00000000,0.78353500,0.69272499
-3.10055028,1.48499365,0.04251940,0.57080152,0.22923545,0.00000000,0.77736773,0.69335583
-3.09454727,1.47598510,0.04033639,0.56272246,0.22866516,0.00000000,0.77599754,0.69788589
-3.08854427,1.47390599,0.03831344,0.55693542,0.22960233,0.00000000,0.77923144,0.70596137
-3.08254127,1.47829231,0.03645723,0.55337696,0.23190135,0.00000000,0.78680273,0.71717490
-3.07653827,1.48853646,0.03476923,0.55191713,0.23539568,0.00000000,0.79837642,0.73107198
-3.07053527,1.50390804,0.03324621,0.55236858,0.23990031,0.00000000,0.81355817,0.74716022
-3.06453227,1.52358033,0.03188085,0.55449772,0.24521534,0.00000000,0.83190654,0.76492115
-3.05852926,1.54666104,0.03066246,0.55803737,0.25113055,0.00000000,0.85294798,0.78382395
-3.05252626,1.57222624,0.02957777,0.56270032,0.25743082,0.00000000,0.87619388,0.80334068
-3.04652326,1.59935542,0.02861177,0.56819317,0.26390211,0.00000000,0.90115862,0.82296223
-3.04052026,1.62716616,0.02774853,0.57422961,0.27033770,0.00000000,0.92737783,0.84221400
-3.03451726,1.65484649,0.02697200,0.58054265,0.27654435,0.00000000,0.95442559,0.86067068
-3.02851426,1.68168323,0.02626667,0.58689514,0.28234814,0.00000000,0.98192949,0.87796906
-3.02251126,1.70708473,0.02561815,0.59308796,0.28759953,0.00000000,1.00958275,0.89381833
-3.01650825,1.73059688,0.02501371,0.59896568,0.29217741,0.00000000,1.03715225,0.90800712
-3.01050525,1.75191145,0.02444250,0.60441923,0.29599194,0.00000000,1.06448204,0.92040679
-3.00450225,1.77086632,0.02389581,0.60938568,0.29898592,0.00000000,1.09149181,0.93097097
-2.99849925,1.78743778,0.02336704,0.61384515,0.30113468,0.00000000,1.11817033,0.93973106
-2.99249625,1.80172514,0.02285166,0.61781499,0.30244442,0.00000000,1.14456402,0.94678815
-2.98649325,1.81392904,0.02234695,0.62134193,0.30294911,0.00000000,1.17076125,0.95230169
-2.98049025,1.82432435,0.02185171,0.62449236,0.30270614,0.00000000,1.19687328,0.95647562
-2.97448724,1.83322972,0.02136594,0.62734178,0.30179095,0.00000000,1.22301288,0.95954267
-2.96848424,1.84097545,0.02089038,0.62996377,0.30029094,0.00000000,1.24927202,0.96174784
-2.96248124,1.84787172,0.02042614,0.63241938,0.29829900,0.00000000,1.27570005,0.96333191
-2.95647824,1.85417903,0.01997431,0.63474770,0.29590715,0.00000000,1.30228373,0.96451592
-2.95047524,1.86008280,0.01953562,0.63695792,0.29320044,0.00000000,1.32893074,0.96548747
-2.94447224,1.86567333,0.01911019,0.63902375,0.29025171,0.00000000,1.35545750,0.96638947
-2.93846923,1.87093258,0.01869728,0.64088031,0.28711727,0.00000000,1.38158262,0.96731202
-2.93246623,1.87572815,0.01829527,0.64242373,0.28383395,0.00000000,1.40692635,0.96828761
-2.92646323,1.87981495,0.01790155,0.64351360,0.28041748,0.00000000,1.43101648,0.96928972
-2.92046023,1.88284411,0.01751268,0.64397797,0.27686235,0.00000000,1.45330033,0.97023495
-2.91445723,1.88437855,0.01712445,0.64362070,0.27314313,0.00000000,1.47316254,0.97098808
-2.90845423,1.88391415,0.01673217,0.64223059,0.26921707,0.00000000,1.48994763,0.97136983
-2.90245123,1.88090495,0.01633086,0.63959188,0.26502782,0.00000000,1.50298611,0.97116659
-2.89644822,1.87479109,0.01591555,0.63549539,0.26050998,0.00000000,1.51162282,0.97014150
-2.89044522,1.86502753,0.01548159,0.62974965,0.25559424,0.00000000,1.51524592,0.96804622
-2.88444222,1.85111204,0.01502487,0.62219142,0.25021262,0.00000000,1.51331481,0.96463261
-2.87843922,1.83261091,0.01454211,0.61269500,0.24430374,0.00000000,1.50538567,0.95966382
-2.87243622,1.80918096,0.01403105,0.60117984,0.23781748,0.00000000,1.49113303,0.95292423
-2.86643322,1.78058698,0.01349057,0.58761599,0.23071903,0.00000000,1.47036646,0.94422780
-2.86043022,1.74671372,0.01292079,0.57202732,0.22299205,0.00000000,1.44304139,0.93342466
-2.85442721,1.70757220,0.01232310,0.55449214,0.21464063,0.00000000,1.40926371,0.92040579
-2.84842421,1.66330036,0.01170008,0.53514161,0.20569021,0.00000000,1.36928802,0.90510579
-2.84242121,1.61415823,0.01105546,0.51415570,0.19618726,0.00000000,1.32350978,0.88750387
-2.83641821,1.56051846,0.01039391,0.49175738,0.18619794,0.00000000,1.27245198,0.86762328
-2.83041521,1.50285279,0.00972089,0.46820513,0.17580574,0.00000000,1.21674709,0.84552942
-2.82441221,1.44171562,0.00904244,0.44378436,0.16510837,0.00000000,1.15711544,0.82132695
-2.81840920,1.37772551,0.00836494,0.41879814,0.15421399,0.00000000,1.09434126,0.79515616
-2.81240620,1.31154592,0.00769489,0.39355778,0.14323722,0.00000000,1.02924746,0.76718883
-2.80640320,1.24386581,0.00703872,0.36837368,0.13229490,0.00000000,0.96267046,0.73762392
-2.80040020,1.17538128,0.00640258,0.34354676,0.12150208,0.00000000,0.89543624,0.70668315
-2.79439720,1.10677869,0.00579216,0.31936104,0.11096817,0.00000000,0.82833844,0.67460666
-2.78839420,1.03872000,0.00521260,0.29607735,0.10079372,0.00000000,0.76211938,0.64164874
-2.78239120,0.97183048,0.00466838,0.27392849,0.09106767,0.00000000,0.69745451,0.60807383
-2.77638819,0.90668910,0.00416326,0.25311600,0.08186532,0.00000000,0.63494062,0.57415257
-2.77038519,0.84382157,0.00370024,0.23380821,0.07324703,0.00000000,0.57508789,0.54015807
-2.76438219,0.78369581,0.00328164,0.21613994,0.06525761,0.00000000,0.51831575,0.50636226
-2.75837919,0.72671982,0.00290906,0.20021326,0.05792637,0.00000000,0.46495211,0.47303235
-2.75237619,0.67324130,0.00258348,0.18609940,0.05126777,0.00000000,0.41523583,0.44042743
-2.74637319,0.62354904,0.00230533,0.17384149,0.04528261,0.00000000,0.36932161,0.40879515
-2.74037019,0.57787539,0.00207454,0.16345777,0.03995956,0.00000000,0.32728699,0.37836850
-2.73436718,0.53639958,0.00189067,0.15494522,0.03527699,0.00000000,0.28914078,0.34936296
-2.72836418,0.49925155,0.00175293,0.14828311,0.03120498,0.00000000,0.25483240,0.32197371
-2.72236118,0.46651592,0.00166028,0.14343653,0.02770741,0.00000000,0.22426164,0.29637344
-2.71635818,0.43823590,0.00161145,0.14035941,0.02474395,0.00000000,0.19728837,0.27271041
-2.71035518,0.41441705,0.00160502,0.13899720,0.02227202,0.00000000,0.17374192,0.25110715
-2.70435218,0.39503064,0.00163940,0.13928882,0.02024857,0.00000000,0.15342983,0.23165975
-2.69834917,0.38001676,0.00171283,0.14116816,0.01863159,0.00000000,0.13614573,0.21443783
-2.69234617,0.36928701,0.00182343,0.14456482,0.01738147,0.00000000,0.12167647,0.19948517
-2.68634317,0.36272720,0.00196910,0.14940449,0.01646210,0.00000000,0.10980825,0.18682117
-2.68034017,0.36019986,0.00214758,0.15560885,0.01584171,0.00000000,0.10033193,0.17644296
-2.67433717,0.36154704,0.00235637,0.16309521,0.01549353,0.00000000,0.09304766,0.16832840
-2.66833417,0.36659349,0.00259274,0.17177616,0.01539627,0.00000000,0.08776877,0.16243959
-2.66233117,0.37515038,0.00285369,0.18155923,0.01553443,0.00000000,0.08432535,0.15872722
-2.65632816,0.38701995,0.00313601,0.19234699,0.01589852,0.00000000,0.08256741,0.15713539
-2.65032516,0.40200098,0.00343626,0.20403747,0.01648515,0.00000000,0.08236786,0.15760692
-2.64432216,0.41989533,0.00375082,0.21652523,0.01729707,0.00000000,0.08362547,0.16008902
-2.63831916,0.44051547,0.00407597,0.22970314,0.01834319,0.00000000,0.08626781,0.16453912
-2.63231616,0.46369280,0.00440799,0.24346474,0.01963855,0.00000000,0.09025415,0.17093071
-2.62631316,0.48928671,0.00474323,0.25770728,0.02120430,0.00000000,0.09557847,0.17925889
-2.62031016,0.51719379,0.00507828,0.27233538,0.02306758,0.00000000,0.10227231,0.18954547
-2.61430715,0.54735686,0.00541011,0.28726491,0.02526145,0.00000000,0.11040738,0.20184325
-2.60830415,0.57977330,0.00573620,0.30242713,0.02782475,0.00000000,0.12009785,0.21623921
-2.60230115,0.61450190,0.00605470,0.31777265,0.03080186,0.00000000,0.13150193,0.23285630
