energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.37668834,2.76746549,-2.57139790,1.40216434,-1.80336909,1.93714435,-1.19817638,0.98232337,-0.66090247,0.00000000,-0.00000000,0.57529278,-1.05892330,0.00000000,-0.00000000
-3.37068534,2.70008561,-2.72694727,1.34864167,-1.90684501,1.89794514,-1.27115121,0.95957038,-0.69923979,0.00000000,-0.00000000,0.55775355,-1.12522634,0.00000000,-0.00000000
-3.36468234,2.63874998,-2.87486480,1.29677370,-2.00382083,1.86333975,-1.34076039,0.93885339,-0.73540274,0.00000000,-0.00000000,0.54158342,-1.18870839,0.00000000,-0.00000000
-3.35867934,2.58373043,-3.01322918,1.24699506,-2.09289691,1.83337268,-1.40614408,0.92014173,-0.76892254,0.00000000,-0.00000000,0.52691027,-1.24855172,0.00000000,-0.00000000
-3.35267634,2.53507749,-3.14025619,1.19966557,-2.17279152,1.80791682,-1.46650633,0.90332198,-0.79937396,0.00000000,-0.00000000,0.51382365,-1.30398274,0.00000000,-0.00000000
-3.34667334,2.49262090,-3.25434336,1.15506141,-2.24237590,1.78667981,-1.52113475,0.88820477,-0.82638663,0.00000000,-0.00000000,0.50237010,-1.35429029,0.00000000,-0.00000000
-3.34067034,2.45597953,-3.35410915,1.11337039,-2.30070512,1.76921725,-1.56941745,0.87453442,-0.84965449,0.00000000,-0.00000000,0.49255076,-1.39884204,0.00000000,-0.00000000
-3.33466733,2.42458045,-3.43842501,1.07469113,-2.34704340,1.75495187,-1.61085654,0.86200104,-0.86894303,0.00000000,-0.00000000,0.48432156,-1.43709872,0.00000000,-0.00000000
-3.32866433,2.39768608,-3.50643955,1.03903616,-2.38088301,1.74319816,-1.64507788,0.85025458,-0.88409410,0.00000000,-0.00000000,0.47759575,-1.46862546,0.00000000,-0.00000000
-3.32266133,2.37442811,-3.55759395,1.00633839,-2.40195628,1.73319106,-1.67183675,0.83892036,-0.89502818,0.00000000,-0.00000000,0.47224871,-1.49310023,0.00000000,-0.00000000
-3.31665833,2.35384666,-3.59162863,0.97646067,-2.41024045,1.72411774,-1.69101959,0.82761508,-0.90174408,0.00000000,-0.00000000,0.46812462,-1.51031896,0.00000000,-0.00000000
-3.31065533,2.33493268,-3.60858131,0.94920757,-2.40595543,1.71515073,-1.70264182,0.81596308,-0.90431636,0.00000000,-0.00000000,0.46504479,-1.52019759,0.00000000,-0.00000000
-3.30465233,2.31667155,-3.60877723,0.92433878,-2.38955499,1.70548105,-1.70684233,0.80361165,-0.90289060,0.00000000,-0.00000000,0.46281691,-1.52277105,0.00000000,-0.00000000
-3.29864932,2.29808594,-3.59281238,0.90158343,-2.36171188,1.69434986,-1.70387510,0.79024519,-0.89767712,0.00000000,-0.00000000,0.46124505,-1.51818939,0.00000000,-0.00000000
-3.29264632,2.27827597,-3.56153112,0.88065449,-2.32329795,1.68107714,-1.69409855,0.77559731,-0.88894333,0.00000000,-0.00000000,0.46013960,-1.50671147,0.00000000,-0.00000000
-3.28664332,2.25645490,-3.51599923,0.86126264,-2.27536013,1.66508633,-1.67796343,0.75946059,-0.87700545,0.00000000,-0.00000000,0.45932691,-1.48869656,0.00000000,-0.00000000
-3.28064032,2.23197897,-3.45747407,0.84312912,-2.21909333,1.64592384,-1.65599982,0.74169360,-0.86221987,0.00000000,-0.00000000,0.45865805,-1.46459414,0.00000000,-0.00000000
-3.27463732,2.20437037,-3.38737300,0.82599686,-2.15581144,1.62327284,-1.62880400,0.72222500,-0.84497476,0.00000000,-0.00000000,0.45801637,-1.43493247,0.00000000,-0.00000000
-3.26863432,2.17333249,-3.30724120,0.80963984,-2.08691722,1.59696098,-1.59702569,0.70105464,-0.82568215,0.00000000,-0.00000000,0.45732359,-1.40030614,0.00000000,-0.00000000
-3.26263132,2.13875741,-3.21872005,0.79387021,-2.01387217,1.56696191,-1.56135608,0.67825185,-0.80477094,0.00000000,-0.00000000,0.45654416,-1.36136296,0.00000000,-0.00000000
-3.25662831,2.10072562,-3.12351668,0.77854323,-1.93816692,1.53339089,-1.52251698,0.65395107,-0.78268085,0.00000000,-0.00000000,0.45568783,-1.31879059,0.00000000,-0.00000000
-3.25062531,2.05949839,-3.02337533,0.76355998,-1.86129286,1.49649513,-1.48125136,0.62834528,-0.75985757,0.00000000,-0.00000000,0.45481037,-1.27330301,0.00000000,-0.00000000
-3.24462231,2.01550389,-2.92005088,0.74886799,-1.78471545,1.45663953,-1.43831499,0.60167751,-0.73674890,0.00000000,-0.00000000,0.45401258,-1.22562709,0.00000000,-0.00000000
-3.23861931,1.96931765,-2.81528446,0.73445999,-1.70984938,1.41428871,-1.39446950,0.57423107,-0.71380194,0.00000000,-0.00000000,0.45343750,-1.17648957,0.00000000,-0.00000000
-3.23261631,1.92163893,-2.71078143,0.72037094,-1.63803586,1.36998654,-1.35047626,0.54631902,-0.69146096,0.00000000,-0.00000000,0.45326628,-1.12660439,0.00000000,-0.00000000
-3.22661331,1.87326399,-2.60819125,0.70667374,-1.57052217,1.32433414,-1.30709110,0.51827321,-0.67016584,0.00000000,-0.00000000,0.45371258,-1.07666073,0.00000000,-0.00000000
-3.22061031,1.82505766,-2.50908928,0.69347379,-1.50844338,1.27796739,-1.26505936,0.49043359,-0.65035058,0.00000000,-0.00000000,0.45501603,-1.02731182,0.00000000,-0.00000000
-3.21460730,1.77792420,-2.41496011,0.68090276,-1.45280635,1.23153504,-1.22511106,0.46313806,-0.63244181,0.00000000,-0.00000000,0.45743471,-0.97916478,0.00000000,-0.00000000
-3.20860430,1.73277863,-2.32718227,0.66911174,-1.40447595,1.18567804,-1.18795580,0.43671325,-0.61685680,0.00000000,-0.00000000,0.46123702,-0.93277149,0.00000000,-0.00000000
-3.20260130,1.69051931,-2.24701413,0.65826411,-1.36416358,1.14101110,-1.15427722,0.41146640,-0.60400075,0.00000000,-0.00000000,0.46669302,-0.88862094,0.00000000,-0.00000000
-3.19659830,1.65200237,-2.17558085,0.64852823,-1.33241794,1.09810657,-1.12472670,0.38767862,-0.59426327,0.00000000,-0.00000000,0.47406554,-0.84713286,0.00000000,-0.00000000
-3.19059530,1.61801858,-2.11386237,0.64007017,-1.30961822,1.05748125,-1.09991625,0.36559946,-0.58801371,0.00000000,-0.00000000,0.48360106,-0.80865312,0.00000000,-0.00000000
-3.18459230,1.58927278,-2.06268238,0.63304658,-1.29596963,1.01958606,-1.08041048,0.34544281,-0.58559546,0.00000000,-0.00000000,0.49552064,-0.77345073,0.00000000,-0.00000000
-3.17858929,1.56636611,-2.02269845,0.62759783,-1.29150160,0.98479861,-1.06671772,0.32738411,-0.58731918,0.00000000,-0.00000000,0.51001105,-0.74171663,0.00000000,-0.00000000
-3.17258629,1.54978096,-1.99439331,0.62384164,-1.29606850,0.95341834,-1.05928040,0.31155861,-0.59345503,0.00000000,-0.00000000,0.52721605,-0.71356425,0.00000000,-0.00000000
-3.16658329,1.53986873,-1.97806762,0.62186703,-1.30935317,0.92566419,-1.05846486,0.29806060,-0.60422417,0.00000000,-0.00000000,0.54722832,-0.68903177,0.00000000,-0.00000000
-3.16058029,1.53684002,-1.97383415,0.62172903,-1.33087310,0.90167419,-1.06455082,0.28694341,-0.61978982,0.00000000,-0.00000000,0.57008194,-0.66808586,0.00000000,-0.00000000
-3.15457729,1.54075760,-1.98161390,0.62344399,-1.35998956,0.88150678,-1.07772093,0.27821999,-0.64024811,0.00000000,-0.00000000,0.59574579,-0.65062693,0.00000000,-0.00000000
-3.14857429,1.55153176,-2.00113411,0.62698580,-1.39591933,0.86514349,-1.09805072,0.27186393,-0.66561930,0.00000000,-0.00000000,0.62411816,-0.63649550,0.00000000,-0.00000000
-3.14257129,1.56891835,-2.03192851,0.63228307,-1.43774921,0.85249267,-1.12549935,0.26781081,-0.69583963,0.00000000,-0.00000000,0.65502268,-0.62547945,0.00000000,-0.00000000
-3.13656828,1.59251954,-2.07334013,0.63921742,-1.48445298,0.84339407,-1.15990175,0.26595988,-0.73075440,0.00000000,-0.00000000,0.68820612,-0.61732199,0.00000000,-0.00000000
-3.13056528,1.62178759,-2.12452673,0.64762313,-1.53491069,0.83762406,-1.20096252,0.26617585,-0.77011261,0.00000000,-0.00000000,0.72333808,-0.61172997,0.00000000,-0.00000000
-3.12456228,1.65603173,-2.18446937,0.65728816,-1.58793004,0.83490156,-1.24825215,0.26829099,-0.81356380,0.00000000,-0.00000000,0.76001302,-0.60838236,0.00000000,-0.00000000
-3.11855928,1.69442860,-2.25198416,0.66795666,-1.64226945,0.83489455,-1.30120612,0.27210760,-0.86065723,0.00000000,-0.00000000,0.79775481,-0.60693865,0.00000000,-0.00000000
-3.11255628,1.73603638,-2.32573763,0.67933321,-1.69666247,0.83722720,-1.35912719,0.27740070,-0.91084407,0.00000000,-0.00000000,0.83602386,-0.60704700,0.00000000,-0.00000000
-3.10655328,1.77981263,-2.40426580,0.69108854,-1.74984316,0.84148786,-1.42119147,0.28392124,-0.96348256,0.00000000,-0.00000000,0.87422697,-0.60835211,0.00000000,-0.00000000
-3.10055028,1.82463607,-2.48599724,0.70286691,-1.80057195,0.84723775,-1.48645842,0.29139992,-1.01784655,0.00000000,-0.00000000,0.91172975,-0.61050259,0.00000000,-0.00000000
-3.09454727,1.86933188,-2.56928001,0.71429488,-1.84766149,0.85402053,-1.55388513,0.29955142,-1.07313738,0.00000000,-0.00000000,0.94787135,-0.61315795,0.00000000,-0.00000000
-3.08854427,1.91270022,-2.65241264,0.72499127,-1.89000189,0.86137270,-1.62234486,0.30807941,-1.12849895,0.00000000,-0.00000000,0.98198134,-0.61599520,0.00000000,-0.00000000
-3.08254127,1.95354730,-2.73367869,0.73457808,-1.92658497,0.86883470,-1.69064973,0.31668204,-1.18303594,0.00000000,-0.00000000,1.01339788,-0.61871498,0.00000000,-0.00000000
-3.07653827,1.99071812,-2.81138453,0.74269185,-1.95652682,0.87596248,-1.75757719,0.32505806,-1.23583464,0.00000000,-0.00000000,1.04148695,-0.62104748,0.00000000,-0.00000000
-3.07053527,2.02312981,-2.88389972,0.74899523,-1.97908818,0.88233937,-1.82189993,0.33291330,-1.28598591,0.00000000,-0.00000000,1.06566159,-0.62275794,0.00000000,-0.00000000
-3.06453227,2.04980427,-2.94969903,0.75318800,-1.99369206,0.88758775,-1.88241817,0.33996739,-1.33260971,0.00000000,-0.00000000,1.08540051,-0.62365203,0.00000000,-0.00000000
-3.05852926,2.06989883,-3.00740492,0.75501738,-1.99993817,0.89138011,-1.93799369,0.34596059,-1.37488015,0.00000000,-0.00000000,1.10026525,-0.62358078,0.00000000,-0.00000000
-3.05252626,2.08273353,-3.05582920,0.75428675,-1.99761355,0.89344906,-1.98758423,0.35066035,-1.41205051,0.00000000,-0.00000000,1.10991501,-0.62244523,0.00000000,-0.00000000
-3.04652326,2.08781364,-3.09401233,0.75086273,-1.98669917,0.89359571,-2.03027704,0.35386743,-1.44347696,0.00000000,-0.00000000,1.11411852,-0.62020058,0.00000000,-0.00000000
-3.04052026,2.08484630,-3.12125860,0.74467992,-1.96737203,0.89169596,-2.06532022,0.35542126,-1.46864012,0.00000000,-0.00000000,1.11276218,-0.61685969,0.00000000,-0.00000000
-3.03451726,2.07375031,-3.13716575,0.73574322,-1.94000261,0.88770434,-2.09215039,0.35520434,-1.48716355,0.00000000,-0.00000000,1.10585428,-0.61249574,0.00000000,-0.00000000
-3.02851426,2.05465837,-3.14164710,0.72412747,-1.90514752,0.88165495,-2.11041525,0.35314538,-1.49882804,0.00000000,-0.00000000,1.09352474,-0.60724377,0.00000000,-0.00000000
-3.02251126,2.02791152,-3.13494498,0.70997444,-1.86353746,0.87365945,-2.11998994,0.34922106,-1.50358122,0.00000000,-0.00000000,1.07602052,-0.60130091,0.00000000,-0.00000000
-3.01650825,1.99404578,-3.11763402,0.69348722,-1.81606047,0.86390190,-2.12098590,0.34345629,-1.50154157,0.00000000,-0.00000000,1.05369678,-0.59492497,0.00000000,-0.00000000
-3.01050525,1.95377155,-3.09061348,0.67492228,-1.76374098,0.85263067,-2.11375160,0.33592285,-1.49299658,0.00000000,-0.00000000,1.02700425,-0.58843127,0.00000000,-0.00000000
-3.00450225,1.90794648,-3.05508816,0.65457957,-1.70771490,0.84014769,-2.09886461,0.32673655,-1.47839494,0.00000000,-0.00000000,0.99647324,-0.58218746,0.00000000,-0.00000000
-2.99849925,1.85754316,-3.01253779,0.63279116,-1.64920150,0.82679535,-2.07711500,0.31605290,-1.45833270,0.00000000,-0.00000000,0.96269524,-0.57660618,0.00000000,-0.00000000
-2.99249625,1.80361290,-2.96467547,0.60990881,-1.58947263,0.81294176,-2.04948021,0.30406156,-1.43353387,0.00000000,-0.00000000,0.92630275,-0.57213569,0.00000000,-0.00000000
-2.98649325,1.74724746,-2.91339623,0.58629132,-1.52982023,0.79896496,-2.01709241,0.29097965,-1.40482614,0.00000000,-0.00000000,0.88794851,-0.56924837,0.00000000,-0.00000000
-2.98049025,1.68954020,-2.86071712,0.56229198,-1.47152288,0.78523683,-1.98119925,0.27704438,-1.37311262,0.00000000,-0.00000000,0.84828479,-0.56842745,0.00000000,-0.00000000
-2.97448724,1.63154872,-2.80871113,0.53824692,-1.41581253,0.77210742,-1.94311963,0.26250518,-1.33934055,0.00000000,-0.00000000,0.80794398,-0.57015203,0.00000000,-0.00000000
-2.96848424,1.57426039,-2.75943703,0.51446475,-1.36384220,0.75989053,-1.90419625,0.24761572,-1.30446857,0.00000000,-0.00000000,0.76752107,-0.57488115,0.00000000,-0.00000000
-2.96248124,1.51856234,-2.71486811,0.49121792,-1.31665579,0.74885111,-1.86574688,0.23262606,-1.26943358,0.00000000,-0.00000000,0.72755876,-0.58303701,0.00000000,-0.00000000
-2.95647824,1.46521723,-2.67682253,0.46873629,-1.27516083,0.73919522,-1.82901655,0.21777537,-1.23511892,0.00000000,-0.00000000,0.68853586,-0.59498834,0.00000000,-0.00000000
-2.95047524,1.41484548,-2.64689819,0.44720284,-1.24010518,0.73106287,-1.79513261,0.20328539,-1.20232496,0.00000000,-0.00000000,0.65085918,-0.61103425,0.00000000,-0.00000000
-2.94447224,1.36791470,-2.62641506,0.42675192,-1.21205822,0.72452407,-1.76506484,0.18935487,-1.17174359,0.00000000,-0.00000000,0.61485917,-0.63138949,0.00000000,-0.00000000
-2.93846923,1.32473645,-2.61636727,0.40746969,-1.19139745,0.71957842,-1.73959220,0.17615522,-1.14393758,0.00000000,-0.00000000,0.58078913,-0.65617162,0.00000000,-0.00000000
-2.93246623,1.28547006,-2.61738725,0.38939685,-1.17830060,0.71615794,-1.71927776,0.16382740,-1.11932561,0.00000000,-0.00000000,0.54882796,-0.68539094,0.00000000,-0.00000000
-2.92646323,1.25013308,-2.62972347,0.37253319,-1.17274389,0.71413316,-1.70445285,0.15248020,-1.09817368,0.00000000,-0.00000000,0.51908584,-0.71894358,0.00000000,-0.00000000
-2.92046023,1.21861755,-2.65323284,0.35684370,-1.17450611,0.71332207,-1.69521111,0.14218976,-1.08059297,0.00000000,-0.00000000,0.49161250,-0.75660835,0.00000000,-0.00000000
-2.91445723,1.19071086,-2.68738807,0.34226587,-1.18317870,0.71350144,-1.69141239,0.13300043,-1.06654420,0.00000000,-0.00000000,0.46640729,-0.79804763,0.00000000,-0.00000000
-2.90845423,1.16612021,-2.73129966,0.32871766,-1.19818124,0.71441996,-1.69269636,0.12492673,-1.05584807,0.00000000,-0.00000000,0.44343056,-0.84281240,0.00000000,-0.00000000
-2.90245123,1.14449904,-2.78375152,0.31610574,-1.21878177,0.71581254,-1.69850476,0.11795618,-1.04820099,0.00000000,-0.00000000,0.42261548,-0.89035153,0.00000000,-0.00000000
-2.89644822,1.12547432,-2.84324842,0.30433357,-1.24412133,0.71741506,-1.70811127,0.11205308,-1.04319537,0.00000000,-0.00000000,0.40387980,-0.94002483,0.00000000,-0.00000000
-2.89044522,1.10867308,-2.90807320,0.29330891,-1.27324163,0.71897890,-1.72065718,0.10716270,-1.04034302,0.00000000,-0.00000000,0.38713674,-0.99111972,0.00000000,-0.00000000
-2.88444222,1.09374709,-2.97635086,0.28295044,-1.30511492,0.72028448,-1.73519113,0.10321579,-1.03910077,0.00000000,-0.00000000,0.37230466,-1.04287063,0.00000000,-0.00000000
-2.87843922,1.08039450,-3.04611674,0.27319327,-1.33867483,0.72115325,-1.75071082,0.10013329,-1.03889660,0.00000000,-0.00000000,0.35931498,-1.09448051,0.00000000,-0.00000000
-2.87243622,1.06837743,-3.11538542,0.26399303,-1.37284721,0.72145757,-1.76620476,0.09783081,-1.03915529,0.00000000,-0.00000000,0.34811801,-1.14514343,0.00000000,-0.00000000
-2.86643322,1.05753495,-3.18221745,0.25532857,-1.40657970,0.72112792,-1.78069185,0.09622283,-1.03932216,0.00000000,-0.00000000,0.33868657,-1.19406733,0.00000000,-0.00000000
-2.86043022,1.04779079,-3.24478076,0.24720309,-1.43886905,0.72015718,-1.79325727,0.09522635,-1.03888391,0.00000000,-0.00000000,0.33101724,-1.24049592,0.00000000,-0.00000000
-2.85442721,1.03915571,-3.30140440,0.23964392,-1.46878535,0.71860179,-1.80308291,0.09476402,-1.03738582,0.00000000,-0.00000000,0.32512940,-1.28372873,0.00000000,-0.00000000
-2.84842421,1.03172440,-3.35062235,0.23270078,-1.49549232,0.71657963,-1.80947133,0.09476640,-1.03444447,0.00000000,-0.00000000,0.32106212,-1.32313841,0.00000000,-0.00000000
-2.84242121,1.02566741,-3.39120590,0.22644299,-1.51826320,0.71426482,-1.81186243,0.09517352,-1.02975591,0.00000000,-0.00000000,0.31886920,-1.35818464,0.00000000,-0.00000000
-2.83641821,1.02121833,-3.42218400,0.22095548,-1.53649195,0.71187955,-1.80984248,0.09593559,-1.02309911,0.00000000,-0.00000000,0.31861273,-1.38842409,0.00000000,-0.00000000
-2.83041521,1.01865721,-3.44285111,0.21633416,-1.54969952,0.70968339,-1.80314568,0.09701299,-1.01433495,0.00000000,-0.00000000,0.32035546,-1.41351604,0.00000000,-0.00000000
-2.82441221,1.01829089,-3.45276335,0.21268059,-1.55753560,0.70796054,-1.79164874,0.09837544,-1.00340121,0.00000000,-0.00000000,0.32415255,-1.43322381,0.00000000,-0.00000000
-2.81840920,1.02043147,-3.45172407,0.21009641,-1.55977589,0.70700560,-1.77535936,0.10000075,-0.99030430,0.00000000,-0.00000000,0.33004310,-1.44741199,0.00000000,-0.00000000
-2.81240620,1.02537381,-3.43976047,0.20867763,-1.55631570,0.70710857,-1.75439981,0.10187291,-0.97510850,0.00000000,-0.00000000,0.33804194,-1.45604001,0.00000000,-0.00000000
-2.80640320,1.03337334,-3.41709344,0.20850917,-1.54716038,0.70853972,-1.72898692,0.10397998,-0.95792356,0.00000000,-0.00000000,0.34813204,-1.45915273,0.00000000,-0.00000000
-2.80040020,1.04462533,-3.38410291,0.20965970,-1.53241338,0.71153513,-1.69941004,0.10631185,-0.93889173,0.00000000,-0.00000000,0.36025815,-1.45686869,0.00000000,-0.00000000
-2.79439720,1.05924662,-3.34129128,0.21217712,-1.51226280,0.71628365,-1.66600838,0.10885795,-0.91817504,0.00000000,-0.00000000,0.37432182,-1.44936702,0.00000000,-0.00000000
-2.78839420,1.07726082,-3.28924714,0.21608476,-1.48696721,0.72291578,-1.62914919,0.11160519,-0.89594349,0.00000000,-0.00000000,0.39017818,-1.43687379,0.00000000,-0.00000000
-2.78239120,1.09858772,-3.22861150,0.22137850,-1.45684141,0.73149523,-1.58920799,0.11453632,-0.87236507,0.00000000,-0.00000000,0.40763478,-1.41964888,0.00000000,-0.00000000
-2.77638819,1.12303758,-3.16004834,0.22802489,-1.42224293,0.74201347,-1.54655177,0.11762859,-0.84759784,0.00000000,-0.00000000,0.42645237,-1.39797386,0.00000000,-0.00000000
-2.77038519,1.15031058,-3.08422075,0.23596034,-1.38355966,0.75438754,-1.50152601,0.12085316,-0.82178449,0.00000000,-0.00000000,0.44634789,-1.37214182,0.00000000,-0.00000000
-2.76438219,1.18000151,-3.00177358,0.24509139,-1.34119911,0.76846143,-1.45444577,0.12417496,-0.79504940,0.00000000,-0.00000000,0.46699950,-1.34244929,0.00000000,-0.00000000
-2.75837919,1.21160959,-2.91332279,0.25529613,-1.29557946,0.78401078,-1.40559101,0.12755328,-0.76749817,0.00000000,-0.00000000,0.48805342,-1.30919079,0.00000000,-0.00000000
-2.75237619,1.24455295,-2.81945130,0.26642663,-1.24712241,0.80075068,-1.35520592,0.13094285,-0.73921920,0.00000000,-0.00000000,0.50913239,-1.27265582,0.00000000,-0.00000000
-2.74637319,1.27818703,-2.72071070,0.27831230,-1.19624794,0.81834638,-1.30350175,0.13429551,-0.71028713,0.00000000,-0.00000000,0.52984544,-1.23312824,0.00000000,-0.00000000
-2.74037019,1.31182614,-2.61762776,0.29076417,-1.14337064,0.83642611,-1.25066250,0.13756226,-0.68076745,0.00000000,-0.00000000,0.54979852,-1.19088768,0.00000000,-0.00000000
-2.73436718,1.34476696,-2.51071425,0.30357976,-1.08889739,0.85459554,-1.19685267,0.14069546,-0.65072184,0.00000000,-0.00000000,0.56860554,-1.14621242,0.00000000,-0.00000000
-2.72836418,1.37631304,-2.40047888,0.31654849,-1.03322606,0.87245294,-1.14222610,0.14365128,-0.62021368,0.00000000,-0.00000000,0.58589943,-1.09938330,0.00000000,-0.00000000
-2.72236118,1.40579889,-2.28743957,0.32945740,-0.97674487,0.88960458,-1.08693516,0.14639194,-0.58931320,0.00000000,-0.00000000,0.60134268,-1.05068800,0.00000000,-0.00000000
-2.71635818,1.43261262,-2.17213489,0.34209694,-0.91983206,0.90567920,-1.03113938,0.14888778,-0.55810179,0.00000000,-0.00000000,0.61463703,-1.00042505,0.00000000,-0.00000000
-2.71035518,1.45621608,-2.05513330,0.35426657,-0.86285565,0.92034115,-0.97501278,0.15111882,-0.52667525,0.00000000,-0.00000000,0.62553176,-0.94890720,0.00000000,-0.00000000
-2.70435218,1.47616150,-1.93703932,0.36578012,-0.80617287,0.93330146,-0.91874947,0.15307592,-0.49514559,0.00000000,-0.00000000,0.63383045,-0.89646351,0.00000000,-0.00000000
-2.69834917,1.49210394,-1.81849612,0.37647050,-0.75012927,0.94432627,-0.86256710,0.15476123,-0.46364140,0.00000000,-0.00000000,0.63939581,-0.84344010,0.00000000,-0.00000000
-2.69234617,1.50380914,-1.70018404,0.38619379,-0.69505736,0.95324242,-0.80670799,0.15618791,-0.43230677,0.00000000,-0.00000000,0.64215252,-0.79019924,0.00000000,-0.00000000
-2.68634317,1.51115647,-1.58281546,0.39483239,-0.64127472,0.95994001,-0.75143793,0.15737934,-0.40129879,0.00000000,-0.00000000,0.64208802,-0.73711688,0.00000000,-0.00000000
-2.68034017,1.51413720,-1.46712604,0.40229734,-0.58908173,0.96437186,-0.69704294,0.15836751,-0.37078407,0.00000000,-0.00000000,0.63925124,-0.68457869,0.00000000,-0.00000000
-2.67433717,1.51284828,-1.35386324,0.40852960,-0.53875904,0.96655023,-0.64382423,0.15919101,-0.34093421,0.00000000,-0.00000000,0.63374945,-0.63297492,0.00000000,-0.00000000
-2.66833417,1.50748234,-1.24377284,0.41350034,-0.49056489,0.96654111,-0.59209179,0.15989252,-0.31192097,0.00000000,-0.00000000,0.62574353,-0.58269432,0.00000000,-0.00000000
-2.66233117,1.49831463,-1.13758430,0.41721032,-0.44473248,0.96445653,-0.54215715,0.16051613,-0.28391105,0.00000000,-0.00000000,0.61544181,-0.53411764,0.00000000,-0.00000000
-2.65632816,1.48568787,-1.03599598,0.41968846,-0.40146770,0.96044565,-0.49432580,0.16110461,-0.25706109,0.00000000,-0.00000000,0.60309286,-0.48761090,0.00000000,-0.00000000
-2.65032516,1.46999604,-0.93966109,0.42098968,-0.36094712,0.95468515,-0.44888965,0.16169672,-0.23151310,0.00000000,-0.00000000,0.58897773,-0.44351905,0.00000000,-0.00000000
-2.64432216,1.45166802,-0.84917499,0.42119217,-0.32331673,0.94736973,-0.40612011,0.16232505,-0.20739052,0.00000000,-0.00000000,0.57340183,-0.40216014,0.00000000,-0.00000000
-2.63831916,1.43115235,-0.76506456,0.42039441,-0.28869119,0.93870332,-0.36626200,0.16301415,-0.18479509,0.00000000,-0.00000000,0.55668694,-0.36382030,0.00000000,-0.00000000
-2.63231616,1.40890358,-0.68777997,0.41871189,-0.25715383,0.92889158,-0.32952861,0.16377946,-0.16380471,0.00000000,-0.00000000,0.53916359,-0.32874978,0.00000000,-0.00000000
-2.62631316,1.38537134,-0.61768889,0.41627390,-0.22875728,0.91813611,-0.29609791,0.16462692,-0.14447226,0.00000000,-0.00000000,0.52116423,-0.29716004,0.00000000,-0.00000000
-2.62031016,1.36099225,-0.55507337,0.41322051,-0.20352469,0.90663079,-0.26611014,0.16555335,-0.12682543,0.00000000,-0.00000000,0.50301720,-0.26922178,0.00000000,-0.00000000
-2.61430715,1.33618518,-0.50012888,0.40969976,-0.18145148,0.89456034,-0.23966650,0.16654764,-0.11086735,0.00000000,-0.00000000,0.48504185,-0.24506408,0.00000000,-0.00000000
-2.60830415,1.31134970,-0.45296533,0.40586536,-0.16250735,0.88210094,-0.21682896,0.16759263,-0.09657813,0.00000000,-0.00000000,0.46754467,-0.22477415,0.00000000,-0.00000000
-2.60230115,1.28686757,-0.41360963,0.40187468,-0.14663850,0.86942305,-0.19762081,0.16866758,-0.08391687,0.00000000,-0.00000000,0.45081662,-0.20839772,0.00000000,-0.00000000
-2.59629815,1.26310672,-0.38200915,0.39788728,-0.13376985,0.85669563,-0.18202798,0.16975110,-0.07282429,0.00000000,-0.00000000,0.43513137,-0.19593984,0.00000000,-0.00000000
-2.59029515,1.24042710,-0.35803584,0.39406375,-0.12380711,0.84409164,-0.17000058,0.17082427,-0.06322551,0.00000000,-0.00000000,0.42074454,-0.18736572,0.00000000,-0.00000000
-2.58429215,1.21918753,-0.34149030,0.39056489,-0.11663857,0.83179409,-0.16145475,0.17187385,-0.05503305,0.00000000,-0.00000000,0.40789343,-0.18260166,0.00000000,-0.00000000
-2.57828914,1.19975281,-0.33210573,0.38755099,-0.11213659,0.82000192,-0.15627441,0.17289519,-0.04814982,0.00000000,-0.00000000,0.39679737,-0.18153581,0.00000000,-0.00000000
-2.57228614,1.18249994,-0.32955142,0.38518123,-0.11015859,0.80893526,-0.15431291,0.17389485,-0.04247189,0.00000000,-0.00000000,0.38765820,-0.18401871,0.00000000,-0.00000000
-2.56628314,1.16782297,-0.33343573,0.38361281,-0.11054776,0.79883933,-0.15539461,0.17489248,-0.03789115,0.00000000,-0.00000000,0.38066070,-0.18986374,0.00000000,-0.00000000
-2.56028014,1.15613531,-0.34330869,0.38299994,-0.11313340,0.78998650,-0.15931611,0.17592197,-0.03429762,0.00000000,-0.00000000,0.37597286,-0.19884750,0.00000000,-0.00000000
-2.55427714,1.14786941,-0.35866438,0.38349237,-0.11773097,0.78267619,-0.16584759,0.17703178,-0.03158145,0.00000000,-0.00000000,0.37374573,-0.21071018,0.00000000,-0.00000000
-2.54827414,1.14347303,-0.37894344,0.38523343,-0.12414220,0.77723224,-0.17473409,0.17828418,-0.02963463,0.00000000,-0.00000000,0.37411281,-0.22515638,0.00000000,-0.00000000
-2.54227114,1.14340241,-0.40353612,0.38835754,-0.13215512,0.77399783,-0.18569706,0.17975370,-0.02835239,0.00000000,-0.00000000,0.37718881,-0.24185635,0.00000000,-0.00000000
-2.53626813,1.14811217,-0.43178626,0.39298724,-0.14154451,0.77332805,-0.19843634,0.18152456,-0.02763428,0.00000000,-0.00000000,0.38306797,-0.26044811,0.00000000,-0.00000000
