energy_ev,total_up,Ge_p_up,Ge_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-4.30115058,0.80868669,0.04315044,0.00000000,0.07100520,0.69310478,0.01710116,0.08787904
-4.29514757,0.84450378,0.04462188,0.00000000,0.06910486,0.73830546,0.01513912,0.08075346
-4.28914457,0.88583711,0.04651366,0.00000000,0.06868963,0.78608364,0.01365610,0.07577025
-4.28314157,0.93192195,0.04879213,0.00000000,0.06970065,0.83582636,0.01263433,0.07281885
-4.27713857,0.98204615,0.05142822,0.00000000,0.07209581,0.88694595,0.01205904,0.07180686
-4.27113557,1.03557035,0.05439845,0.00000000,0.07585080,0.93889853,0.01191870,0.07266145
-4.26513257,1.09194471,0.05768567,0.00000000,0.08095899,0.99120089,0.01220511,0.07532955
-4.25912956,1.15072112,0.06127950,0.00000000,0.08743045,1.04344447,0.01291312,0.07977675
-4.25312656,1.21156015,0.06517634,0.00000000,0.09528999,1.09530583,0.01404014,0.08598501
-4.24712356,1.27423220,0.06937898,0.00000000,0.10457411,1.14655274,0.01558546,0.09394928
-4.24112056,1.33861217,0.07389586,0.00000000,0.11532717,1.19704534,0.01754922,0.10367312
-4.23511756,1.40466786,0.07873983,0.00000000,0.12759659,1.24673200,0.01993142,0.11516339
-4.22911456,1.47244201,0.08392655,0.00000000,0.14142737,1.29563997,0.02273061,0.12842430
-4.22311156,1.54202889,0.08947255,0.00000000,0.15685608,1.34386106,0.02594262,0.14345098
-4.21710855,1.61354617,0.09539304,0.00000000,0.17390439,1.39153294,0.02955927,0.16022283
-4.21110555,1.68710361,0.10169947,0.00000000,0.19257263,1.43881720,0.03356704,0.17869689
-4.20510255,1.76277019,0.10839712,0.00000000,0.21283345,1.48587520,0.03794595,0.19880170
-4.19909955,1.84054160,0.11548269,0.00000000,0.23462603,1.53284329,0.04266858,0.22043174
-4.19309655,1.92031007,0.12294213,0.00000000,0.25785115,1.57980901,0.04769930,0.24344303
-4.18709355,2.00183873,0.13074880,0.00000000,0.28236737,1.62678982,0.05299387,0.26765004
-4.18109055,2.08474230,0.13886213,0.00000000,0.30798875,1.67371588,0.05849931,0.29282422
-4.17508754,2.16847580,0.14722684,0.00000000,0.33448426,1.72041831,0.06415424,0.31869444
-4.16908454,2.25233264,0.15577291,0.00000000,0.36157916,1.76662396,0.06988955,0.34494940
-4.16308154,2.33545271,0.16441622,0.00000000,0.38895840,1.81195730,0.07562955,0.37124214
-4.15707854,2.41684083,0.17306002,0.00000000,0.41627212,1.85594982,0.08129346,0.39719659
-4.15107554,2.49539501,0.18159711,0.00000000,0.44314309,1.89805660,0.08679729,0.42241599
-4.14507254,2.56994359,0.18991273,0.00000000,0.46917601,1.93767939,0.09205599,0.44649299
-4.13906953,2.63928948,0.19788802,0.00000000,0.49396823,1.97419505,0.09698580,0.46902099
-4.13306653,2.70225950,0.20540387,0.00000000,0.51712159,2.00698785,0.10150679,0.48960631
-4.12706353,2.75775610,0.21234509,0.00000000,0.53825488,2.03548366,0.10554529,0.50788075
-4.12106053,2.80480883,0.21860459,0.00000000,0.55701629,2.05918421,0.10903634,0.52351383
-4.11505753,2.84262242,0.22408743,0.00000000,0.57309548,2.07769906,0.11192582,0.53622428
-4.10905453,2.87061896,0.22871449,0.00000000,0.58623443,2.09077349,0.11417231,0.54579008
-4.10305153,2.88847129,0.23242559,0.00000000,0.59623673,2.09831029,0.11574853,0.55205674
-4.09704852,2.89612579,0.23518185,0.00000000,0.60297481,2.10038400,0.11664227,0.55494316
-4.09104552,2.89381267,0.23696725,0.00000000,0.60639464,2.09724645,0.11685676,0.55444497
-4.08504252,2.88204321,0.23778916,0.00000000,0.60651767,2.08932300,0.11641049,0.55063493
-4.07903952,2.86159341,0.23767789,0.00000000,0.60343992,2.07719938,0.11533644,0.54366060
-4.07303652,2.83347485,0.23668526,0.00000000,0.59732822,2.06159957,0.11368076,0.53373905
-4.06703352,2.79889410,0.23488220,0.00000000,0.58841369,2.04335576,0.11150100,0.52114913
-4.06103052,2.75920232,0.23235561,0.00000000,0.57698282,2.02337182,0.10886391,0.50622150
-4.05502751,2.71583796,0.22920449,0.00000000,0.56336655,2.00258212,0.10584292,0.48932679
-4.04902451,2.67026520,0.22553563,0.00000000,0.54792786,1.98190796,0.10251552,0.47086272
-4.04302151,2.62391128,0.22145906,0.00000000,0.53104843,1.96221388,0.09896048,0.45124041
-4.03701851,2.57810614,0.21708349,0.00000000,0.51311500,1.94426617,0.09525517,0.43087074
-4.03101551,2.53402730,0.21251194,0.00000000,0.49450614,1.92869600,0.09147312,0.41015134
-4.02501251,2.49265282,0.20783777,0.00000000,0.47557982,1.91596906,0.08768176,0.38945450
-4.01900950,2.45472479,0.20314137,0.00000000,0.45666256,1.90636359,0.08394058,0.36911690
-4.01300650,2.42072514,0.19848758,0.00000000,0.43804041,1.89995786,0.08029975,0.34943111
-4.00700350,2.39086482,0.19392397,0.00000000,0.41995221,1.89662811,0.07679920,0.33063947
-4.00100050,2.36508699,0.18948008,0.00000000,0.40258533,1.89605696,0.07346813,0.31293030
-3.99499750,2.34308362,0.18516759,0.00000000,0.38607387,1.89775199,0.07032511,0.29643661
-3.98899450,2.32432483,0.18098134,0.00000000,0.37049951,1.90107361,0.06737856,0.28123712
-3.98299150,2.30809898,0.17690126,0.00000000,0.35589458,1.90527080,0.06462765,0.26735952
-3.97698849,2.29356157,0.17289490,0.00000000,0.34224732,1.90952287,0.06206356,0.25478562
-3.97098549,2.27979021,0.16892055,0.00000000,0.32950878,1.91298511,0.05967093,0.24345815
-3.96498249,2.26584269,0.16493066,0.00000000,0.31760112,1.91483595,0.05742955,0.23328867
-3.95897949,2.25081540,0.16087549,0.00000000,0.30642671,1.91432330,0.05531613,0.22416632
-3.95297649,2.23389882,0.15670669,0.00000000,0.29587767,1.91080751,0.05330597,0.21596695
-3.94697349,2.21442765,0.15238068,0.00000000,0.28584525,1.90379907,0.05137471,0.20856211
-3.94097049,2.19192288,0.14786169,0.00000000,0.27622881,1.89298880,0.04949974,0.20182770
-3.93496748,2.16612410,0.14312428,0.00000000,0.26694383,1.87826940,0.04766159,0.19565174
-3.92896448,2.13701045,0.13815532,0.00000000,0.25792876,1.85974705,0.04584494,0.18994120
-3.92296148,2.10480953,0.13295525,0.00000000,0.24915035,1.83774279,0.04403937,0.18462740
-3.91695848,2.06999411,0.12753869,0.00000000,0.24060744,1.81278358,0.04223990,0.17967005
-3.91095548,2.03326696,0.12193441,0.00000000,0.23233299,1.78558363,0.04044713,0.17505973
-3.90495248,1.99553485,0.11618463,0.00000000,0.22439437,1.75701703,0.03866719,0.17081873
-3.89894947,1.95787333,0.11034374,0.00000000,0.21689201,1.72808319,0.03691135,0.16700043
-3.89294647,1.92148391,0.10447663,0.00000000,0.20995651,1.69986668,0.03519549,0.16368715
-3.88694347,1.88764602,0.09865659,0.00000000,0.20374428,1.67349366,0.03353936,0.16098668
-3.88094047,1.85766598,0.09296292,0.00000000,0.19843205,1.65008682,0.03196564,0.15902758
-3.87493747,1.83282526,0.08747854,0.00000000,0.19421040,1.63072104,0.03049895,0.15795363
-3.86893447,1.81433036,0.08228736,0.00000000,0.19127654,1.61638165,0.02916484,0.15791736
-3.86293147,1.80326640,0.07747185,0.00000000,0.18982661,1.60792707,0.02798869,0.15907316
-3.85692846,1.80055611,0.07311073,0.00000000,0.19004784,1.60605742,0.02699467,0.16157008
-3.85092546,1.80692577,0.06927674,0.00000000,0.19211060,1.61129003,0.02620476,0.16554461
-3.84492246,1.82287915,0.06603482,0.00000000,0.19616086,1.62394280,0.02563790,0.17111367
-3.83891946,1.84868006,0.06344042,0.00000000,0.20231306,1.64412564,0.02530916,0.17836812
-3.83291646,1.88434389,0.06153823,0.00000000,0.21064377,1.67173992,0.02522920,0.18736698
-3.82691346,1.92963786,0.06036107,0.00000000,0.22118625,1.70648561,0.02540377,0.19813256
-3.82091046,1.98408976,0.05992918,0.00000000,0.23392618,1.74787539,0.02583346,0.21064685
-3.81490745,2.04700421,0.06024976,0.00000000,0.24879866,1.79525458,0.02651358,0.22484913
-3.80890445,2.11748562,0.06131679,0.00000000,0.26568667,1.84782591,0.02743432,0.24063515
-3.80290145,2.19446666,0.06311107,0.00000000,0.28442114,1.90467780,0.02858098,0.25785786
-3.79689845,2.27674109,0.06560056,0.00000000,0.30478262,1.96481473,0.02993452,0.27632976
-3.79089545,2.36299947,0.06874094,0.00000000,0.32650462,2.02718853,0.03147215,0.29582692
-3.78489245,2.45186675,0.07247642,0.00000000,0.34927868,2.09072930,0.03316815,0.31609446
-3.77888944,2.54194026,0.07674076,0.00000000,0.37276093,2.15437506,0.03499478,0.33685344
-3.77288644,2.63182712,0.08145849,0.00000000,0.39658012,2.21709904,0.03692333,0.35780897
-3.76688344,2.72017996,0.08654643,0.00000000,0.42034685,2.27793410,0.03892511,0.37865910
-3.76088044,2.80573007,0.09191531,0.00000000,0.44366378,2.33599375,0.04097258,0.39910429
-3.75487744,2.88731710,0.09747162,0.00000000,0.46613639,2.39048951,0.04304033,0.41885701
-3.74887444,2.96391471,0.10311958,0.00000000,0.48738402,2.44074448,0.04510609,0.43765101
-3.74287144,3.03465169,0.10876324,0.00000000,0.50705072,2.48620313,0.04715146,0.45524989
-3.73686843,3.09882790,0.11430864,0.00000000,0.52481549,2.52643754,0.04916256,0.47145449
-3.73086543,3.15592497,0.11966589,0.00000000,0.54040156,2.56115014,0.05113049,0.48610882
-3.72486243,3.20561132,0.12475127,0.00000000,0.55358419,2.59017332,0.05305144,0.49910409
-3.71885943,3.24774167,0.12948913,0.00000000,0.56419683,2.61346611,0.05492658,0.51038071
-3.71285643,3.28235076,0.13381356,0.00000000,0.57213519,2.63110801,0.05676178,0.51992805
-3.70685343,3.30964181,0.13766978,0.00000000,0.57735923,2.64329040,0.05856687,0.52778210
-3.70085043,3.32996969,0.14101523,0.00000000,0.57989278,2.65030548,0.06035487,0.53402093
-3.69484742,3.34381955,0.14382012,0.00000000,0.57982104,2.65253303,0.06214089,0.53875838
-3.68884442,3.35178133,0.14606772,0.00000000,0.57728585,2.65042514,0.06394096,0.54213622
-3.68284142,3.35452114,0.14775404,0.00000000,0.57247919,2.64448901,0.06577070,0.54431526
-3.67683842,3.35275040,0.14888720,0.00000000,0.56563508,2.63526841,0.06764408,0.54546581
-3.67083542,3.34719381,0.14948627,0.00000000,0.55702034,2.62332376,0.06957216,0.54575823
-3.66483242,3.33855756,0.14957987,0.00000000,0.54692460,2.60921176,0.07156202,0.54535390
-3.65882941,3.32749897,0.14920441,0.00000000,0.53565012,2.59346491,0.07361584,0.54439728
-3.65282641,3.31459889,0.14840215,0.00000000,0.52350179,2.57657172,0.07573029,0.54300946
-3.64682341,3.30033833,0.14721921,0.00000000,0.51077781,2.55895850,0.07789620,0.54128347
-3.64082041,3.28508033,0.14570348,0.00000000,0.49776146,2.54097351,0.08009860,0.53928183
-3.63481741,3.26905811,0.14390280,0.00000000,0.48471420,2.52287433,0.08231710,0.53703619
-3.62881441,3.25237025,0.14186315,0.00000000,0.47187042,2.50481931,0.08452657,0.53454924
-3.62281141,3.23498329,0.13962731,0.00000000,0.45943395,2.48686355,0.08669818,0.53179855
-3.61680840,3.21674170,0.13723370,0.00000000,0.44757623,2.46896017,0.08880071,0.52874228
-3.61080540,3.19738485,0.13471570,0.00000000,0.43643631,2.45096669,0.09080199,0.52532607
-3.60480240,3.17657019,0.13210133,0.00000000,0.42612228,2.43265668,0.09267055,0.52149091
-3.59879940,3.15390151,0.12941330,0.00000000,0.41671393,2.41373618,0.09437719,0.51718126
-3.59279640,3.12896057,0.12666941,0.00000000,0.40826647,2.39386410,0.09589661,0.51235296
-3.58679340,3.10134058,0.12388319,0.00000000,0.40081470,2.37267566,0.09720878,0.50698040
-3.58079040,3.07067949,0.12106482,0.00000000,0.39437749,2.34980759,0.09830013,0.50106244
-3.57478739,3.03669117,0.11822214,0.00000000,0.38896206,2.32492373,0.09916444,0.49462672
-3.56878439,2.99919265,0.11536161,0.00000000,0.38456777,2.29773953,0.09980330,0.48773207
-3.56278139,2.95812584,0.11248937,0.00000000,0.38118923,2.26804400,0.10022629,0.48046881
-3.55677839,2.91357225,0.10961203,0.00000000,0.37881834,2.23571786,0.10045062,0.47295707
-3.55077539,2.86576009,0.10673734,0.00000000,0.37744538,2.20074680,0.10050048,0.46534298
-3.54477239,2.81506303,0.10387455,0.00000000,0.37705888,2.16322901,0.10040593,0.45779319
-3.53876938,2.76199089,0.10103456,0.00000000,0.37764455,2.12337666,0.10020158,0.45048796
-3.53276638,2.70717282,0.09822978,0.00000000,0.37918329,2.08151119,0.09992491,0.44361317
-3.52676338,2.65133393,0.09547371,0.00000000,0.38164849,2.03805289,0.09961457,0.43735186
-3.52076038,2.59526688,0.09278036,0.00000000,0.38500306,1.99350534,0.09930849,0.43187561
-3.51475738,2.53980007,0.09016346,0.00000000,0.38919624,1.94843594,0.09904209,0.42733643
-3.50875438,2.48576445,0.08763560,0.00000000,0.39416075,1.90345353,0.09884662,0.42385942
-3.50275138,2.43396076,0.08520743,0.00000000,0.39981042,1.85918482,0.09874767,0.42153675
-3.49674837,2.38512911,0.08288680,0.00000000,0.40603869,1.81625070,0.09876399,0.42042306
-3.49074537,2.33992246,0.08067810,0.00000000,0.41271811,1.77524417,0.09890663,0.42053269
-3.48474237,2.29888539,0.07858184,0.00000000,0.41970097,1.73671075,0.09917847,0.42183862
-3.47873937,2.26243911,0.07659432,0.00000000,0.42682120,1.70113249,0.09957408,0.42427326
-3.47273637,2.23087298,0.07470775,0.00000000,0.43389745,1.66891627,0.10008002,0.42773092
-3.46673337,2.20434279,0.07291042,0.00000000,0.44073723,1.64038646,0.10067543,0.43207173
-3.46073037,2.18287521,0.07118734,0.00000000,0.44714195,1.61578218,0.10133298,0.43712680
-3.45472736,2.16637770,0.06952094,0.00000000,0.45291256,1.59525851,0.10201999,0.44270427
-3.44872436,2.15465264,0.06789199,0.00000000,0.45785563,1.57889124,0.10269981,0.44859592
-3.44272136,2.14741443,0.06628067,0.00000000,0.46178932,1.56668404,0.10333323,0.45458412
-3.43671836,2.14430813,0.06466764,0.00000000,0.46454914,1.55857737,0.10388000,0.46044855
-3.43071536,2.14492817,0.06303509,0.00000000,0.46599309,1.55445775,0.10430027,0.46597271
-3.42471236,2.14883585,0.06136776,0.00000000,0.46600597,1.55416675,0.10455595,0.47094977
-3.41870935,2.15557460,0.05965368,0.00000000,0.46450259,1.55750867,0.10461193,0.47518778
-3.41270635,2.16468212,0.05788487,0.00000000,0.46142987,1.56425631,0.10443713,0.47851390
-3.40670335,2.17569905,0.05605769,0.00000000,0.45676763,1.57415456,0.10400535,0.48077785
-3.40070035,2.18817404,0.05417301,0.00000000,0.45052822,1.58692161,0.10329590,0.48185440
-3.39469735,2.20166537,0.05223605,0.00000000,0.44275492,1.60224808,0.10229402,0.48164505
-3.38869435,2.21573988,0.05025609,0.00000000,0.43351942,1.61979443,0.10099114,0.48007894
-3.38269135,2.22996977,0.04824587,0.00000000,0.42291845,1.63918745,0.09938486,0.47711301
-3.37668834,2.24392844,0.04622090,0.00000000,0.41106978,1.66001654,0.09747888,0.47273173
-3.37068534,2.25718624,0.04419859,0.00000000,0.39810787,1.68183078,0.09528274,0.46694624
-3.36468234,2.26930735,0.04219737,0.00000000,0.38417943,1.70413758,0.09281143,0.45979321
-3.35867934,2.27984846,0.04023575,0.00000000,0.36943894,1.72640380,0.09008499,0.45133332
-3.35267634,2.28836023,0.03833150,0.00000000,0.35404453,1.74805996,0.08712796,0.44164963
-3.34667334,2.29439185,0.03650088,0.00000000,0.33815420,1.76850792,0.08396882,0.43084559
-3.34067034,2.29749893,0.03475796,0.00000000,0.32192261,1.78713213,0.08063942,0.41904310
-3.33466733,2.29725472,0.03311423,0.00000000,0.30549842,1.80331437,0.07717435,0.40638020
-3.32866433,2.29326399,0.03157823,0.00000000,0.28902224,1.81645145,0.07361032,0.39300880
-3.32266133,2.28517913,0.03015553,0.00000000,0.27262521,1.82597512,0.06998550,0.37909214
-3.31665833,2.27271738,0.02884875,0.00000000,0.25642813,1.83137323,0.06633891,0.36480224
-3.31065533,2.25567802,0.02765783,0.00000000,0.24054112,1.83221105,0.06270974,0.35031707
-3.30465233,2.23395858,0.02658041,0.00000000,0.22506370,1.82815137,0.05913672,0.33581781
-3.29864932,2.20756855,0.02561229,0.00000000,0.21008519,1.81897227,0.05565748,0.32148586
-3.29264632,2.17663974,0.02474800,0.00000000,0.19568545,1.80458132,0.05230797,0.30749989
-3.28664332,2.14143208,0.02398141,0.00000000,0.18193573,1.78502516,0.04912176,0.29403291
-3.28064032,2.10233440,0.02330627,0.00000000,0.16889972,1.76049377,0.04612960,0.28124936
-3.27463732,2.05985948,0.02271678,0.00000000,0.15663458,1.73131879,0.04335877,0.26930231
-3.26863432,2.01463349,0.02220807,0.00000000,0.14519204,1.69796594,0.04083266,0.25833085
-3.26263132,1.96737984,0.02177662,0.00000000,0.13461938,1.66102141,0.03857036,0.24845768
-3.25662831,1.91889815,0.02142051,0.00000000,0.12496045,1.62117301,0.03658625,0.23978706
-3.25062531,1.87003912,0.02113963,0.00000000,0.11625650,1.57918678,0.03488975,0.23240299
-3.24462231,1.82167644,0.02093572,0.00000000,0.10854691,1.53588008,0.03348517,0.22636787
-3.23861931,1.77467708,0.02081239,0.00000000,0.10186985,1.49209253,0.03237155,0.22172160
-3.23261631,1.72987130,0.02077490,0.00000000,0.09626265,1.44865620,0.03154276,0.21848111
-3.22661331,1.68802393,0.02082998,0.00000000,0.09176211,1.40636638,0.03098757,0.21664042
-3.22061031,1.64980816,0.02098554,0.00000000,0.08840449,1.36595432,0.03068990,0.21617124
-3.21460730,1.61578326,0.02125025,0.00000000,0.08622540,1.32806330,0.03062924,0.21702403
-3.20860430,1.58637706,0.02163321,0.00000000,0.08525923,1.29322889,0.03078106,0.21912961
-3.20260130,1.56187401,0.02214346,0.00000000,0.08553853,1.26186428,0.03111746,0.22240121
-3.19659830,1.54240928,0.02278962,0.00000000,0.08709289,1.23425116,0.03160781,0.22673691
-3.19059530,1.52796890,0.02357937,0.00000000,0.08994763,1.21053629,0.03221959,0.23202247
-3.18459230,1.51839571,0.02451908,0.00000000,0.09412213,1.19073357,0.03291921,0.23813432
-3.17858929,1.51340067,0.02561336,0.00000000,0.09962793,1.17473138,0.03367292,0.24494272
-3.17258629,1.51257861,0.02686465,0.00000000,0.10646657,1.16230427,0.03444775,0.25231500
-3.16658329,1.51542745,0.02827288,0.00000000,0.11462725,1.15312841,0.03521244,0.26011861
-3.16058029,1.52136993,0.02983512,0.00000000,0.12408447,1.14679959,0.03593830,0.26822404
-3.15457729,1.52977649,0.03154526,0.00000000,0.13479570,1.14285298,0.03660004,0.27650746
-3.14857429,1.53998827,0.03339377,0.00000000,0.14669916,1.14078345,0.03717652,0.28485290
-3.14257129,1.55133935,0.03536750,0.00000000,0.15971209,1.14006555,0.03765131,0.29315412
-3.13656828,1.56317711,0.03744959,0.00000000,0.17372936,1.14017244,0.03801312,0.30131591
-3.13056528,1.57488030,0.03961941,0.00000000,0.18862277,1.14059296,0.03825611,0.30925506
-3.12456228,1.58587427,0.04185264,0.00000000,0.20424124,1.14084644,0.03837992,0.31690079
-3.11855928,1.59564316,0.04412153,0.00000000,0.22041179,1.14049491,0.03838961,0.32419492
-3.11255628,1.60373903,0.04639515,0.00000000,0.23694158,1.13915268,0.03829535,0.33109168
-3.10655328,1.60978819,0.04863994,0.00000000,0.25362102,1.13649323,0.03811192,0.33755737
-3.10055028,1.61349493,0.05082031,0.00000000,0.27022787,1.13225371,0.03785810,0.34356986
-3.09454727,1.61464312,0.05289943,0.00000000,0.28653237,1.12623719,0.03755594,0.34911812
-3.08854427,1.61309613,0.05484011,0.00000000,0.30230315,1.11831316,0.03722980,0.35420173
-3.08254127,1.60879541,0.05660581,0.00000000,0.31731381,1.10841649,0.03690549,0.35883049
-3.07653827,1.60175822,0.05816173,0.00000000,0.33134995,1.09654534,0.03660923,0.36302420
-3.07053527,1.59207474,0.05947594,0.00000000,0.34421629,1.08275820,0.03636670,0.36681248
-3.06453227,1.57990489,0.06052051,0.00000000,0.35574361,1.06717038,0.03620209,0.37023472
-3.05852926,1.56547473,0.06127254,0.00000000,0.36579526,1.04995025,0.03613720,0.37334003
-3.05252626,1.54907284,0.06171516,0.00000000,0.37427276,1.03131514,0.03619073,0.37618718
-3.04652326,1.53104627,0.06183830,0.00000000,0.38112039,1.01152720,0.03637756,0.37884446
-3.04052026,1.51179621,0.06163936,0.00000000,0.38632840,0.99088911,0.03670833,0.38138934
-3.03451726,1.49177316,0.06112353,0.00000000,0.38993470,0.96973967,0.03718906,0.38390785
-3.02851426,1.47147153,0.06030398,0.00000000,0.39202488,0.94844928,0.03782103,0.38649374
-3.02251126,1.45142352,0.05920169,0.00000000,0.39273063,0.92741521,0.03860077,0.38924725
-3.01650825,1.43219223,0.05784502,0.00000000,0.39222643,0.90705670,0.03952028,0.39227359
-3.01050525,1.41436406,0.05626909,0.00000000,0.39072474,0.88780978,0.04056739,0.39568104
-3.00450225,1.39854035,0.05451483,0.00000000,0.38846991,0.87012190,0.04172624,0.39957882
-2.99849925,1.38532832,0.05262793,0.00000000,0.38573093,0.85444621,0.04297790,0.40407467
-2.99249625,1.37533153,0.05065752,0.00000000,0.38279343,0.84123572,0.04430109,0.40927228
-2.98649325,1.36913988,0.04865486,0.00000000,0.37995113,0.83093707,0.04567297,0.41526864
-2.98049025,1.36731934,0.04667195,0.00000000,0.37749721,0.82398420,0.04706990,0.42215139
-2.97448724,1.37040150,0.04476003,0.00000000,0.37571580,0.82079168,0.04846829,0.42999622
-2.96848424,1.37887322,0.04296834,0.00000000,0.37487389,0.82174793,0.04984531,0.43886442
-2.96248124,1.39316629,0.04134279,0.00000000,0.37521405,0.82720808,0.05117961,0.44880071
-2.95647824,1.41364742,0.03992483,0.00000000,0.37694801,0.83748686,0.05245185,0.45983127
-2.95047524,1.44060860,0.03875055,0.00000000,0.38025136,0.85285121,0.05364522,0.47196215
-2.94447224,1.47425802,0.03784987,0.00000000,0.38525950,0.87351292,0.05474572,0.48517809
-2.93846923,1.51471169,0.03724596,0.00000000,0.39206480,0.89962140,0.05574233,0.49944169
-2.93246623,1.56198600,0.03695491,0.00000000,0.40071513,0.93125671,0.05662705,0.51469306
-2.92646323,1.61599148,0.03698550,0.00000000,0.41121358,0.96842310,0.05739477,0.53084994
-2.92046023,1.67652807,0.03733925,0.00000000,0.42351939,1.01104341,0.05804307,0.54780832
-2.91445723,1.74328212,0.03801059,0.00000000,0.43754990,1.05895460,0.05857183,0.56544345
-2.90845423,1.81582562,0.03898723,0.00000000,0.45318354,1.11190476,0.05898287,0.58361153
-2.90245123,1.89361789,0.04025060,0.00000000,0.47026353,1.16955203,0.05927950,0.60215166
-2.89644822,1.97600998,0.04177649,0.00000000,0.48860226,1.23146564,0.05946605,0.62088846
-2.89044522,2.06225213,0.04353574,0.00000000,0.50798623,1.29712950,0.05954745,0.63963492
-2.88444222,2.15150431,0.04549504,0.00000000,0.52818121,1.36594843,0.05952886,0.65819583
-2.87843922,2.24284986,0.04761779,0.00000000,0.54893775,1.43725705,0.05941535,0.67637129
-2.87243622,2.33531207,0.04986501,0.00000000,0.56999663,1.51033147,0.05921172,0.69396064
-2.86643322,2.42787338,0.05219628,0.00000000,0.59109434,1.58440337,0.05892235,0.71076637
-2.86043022,2.51949671,0.05457079,0.00000000,0.61196839,1.65867614,0.05855122,0.72659811
-2.85442721,2.60914822,0.05694822,0.00000000,0.63236227,1.73234267,0.05810199,0.74127650
-2.84842421,2.69582078,0.05928980,0.00000000,0.65203019,1.80460398,0.05757819,0.75463683
-2.84242121,2.77855717,0.06155921,0.00000000,0.67074125,1.87468803,0.05698341,0.76653234
-2.83641821,2.85647220,0.06372345,0.00000000,0.68828325,1.94186785,0.05632165,0.77683715
-2.83041521,2.92877266,0.06575369,0.00000000,0.70446578,2.00547821,0.05559760,0.78544852
-2.82441221,2.99477426,0.06762589,0.00000000,0.71912291,2.06492989,0.05481692,0.79228864
-2.81840920,3.05391482,0.06932142,0.00000000,0.73211501,2.11972108,0.05398654,0.79730572
-2.81240620,3.10576301,0.07082745,0.00000000,0.74333009,2.16944512,0.05311484,0.80047432
-2.80640320,3.15002229,0.07213713,0.00000000,0.75268436,2.21379433,0.05221184,0.80179514
-2.80040020,3.18652980,0.07324963,0.00000000,0.76012206,2.25255970,0.05128923,0.80129396
-2.79439720,3.21525033,0.07416999,0.00000000,0.76561470,2.28562657,0.05036033,0.79902006
-2.78839420,3.23626572,0.07490866,0.00000000,0.76915956,2.31296651,0.04943995,0.79504401
-2.78239120,3.24976012,0.07548097,0.00000000,0.77077767,2.33462606,0.04854418,0.78945493
-2.77638819,3.25600218,0.07590628,0.00000000,0.77051113,2.35071283,0.04768998,0.78235739
-2.77038519,3.25532482,0.07620708,0.00000000,0.76842013,2.36138012,0.04689482,0.77386791
-2.76438219,3.24810392,0.07640794,0.00000000,0.76457954,2.36681069,0.04617616,0.76411131
-2.75837919,3.23473684,0.07653428,0.00000000,0.75907531,2.36720095,0.04555087,0.75321693
-2.75237619,3.21562213,0.07661128,0.00000000,0.75200090,2.36274636,0.04503466,0.74131492
-2.74637319,3.19114120,0.07666268,0.00000000,0.74345364,2.35362899,0.04464147,0.72853263
-2.74037019,3.16164314,0.07670967,0.00000000,0.73353157,2.34000788,0.04438284,0.71499129
-2.73436718,3.12743313,0.07676993,0.00000000,0.72233045,2.32201288,0.04426736,0.70080312
-2.72836418,3.08876515,0.07685683,0.00000000,0.70994146,2.29974206,0.04430015,0.68606886
-2.72236118,3.04583910,0.07697881,0.00000000,0.69644948,2.27326291,0.04448239,0.67087592
-2.71635818,2.99880240,0.07713903,0.00000000,0.68193206,2.24261714,0.04481101,0.65529716
-2.71035518,2.94775571,0.07733519,0.00000000,0.66645921,2.20782854,0.04527843,0.63939040
-2.70435218,2.89276247,0.07755967,0.00000000,0.65009382,2.16891350,0.04587251,0.62319866
-2.69834917,2.83386139,0.07779990,0.00000000,0.63289292,2.12589337,0.04657660,0.60675107
-2.69234617,2.77108126,0.07803894,0.00000000,0.61490944,2.07880777,0.04736974,0.59006453
-2.68634317,2.70445707,0.07825623,0.00000000,0.59619451,2.02772811,0.04822706,0.57314598
-2.68034017,2.63404663,0.07842855,0.00000000,0.57680012,1.97277045,0.04912034,0.55599518
-2.67433717,2.55994671,0.07853108,0.00000000,0.55678197,1.91410686,0.05001864,0.53860794
-2.66833417,2.48230792,0.07853854,0.00000000,0.53620223,1.85197474,0.05088917,0.52097958
-2.66233117,2.40134756,0.07842629,0.00000000,0.51513229,1.78668349,0.05169817,0.50310861
-2.65632816,2.31735987,0.07817154,0.00000000,0.49365502,1.71861825,0.05241192,0.48500022
-2.65032516,2.23072323,0.07775436,0.00000000,0.47186665,1.64824057,0.05299779,0.46666967
-2.64432216,2.14190400,0.07715870,0.00000000,0.44987806,1.57608587,0.05342522,0.44814530
-2.63831916,2.05145693,0.07637318,0.00000000,0.42781538,1.50275802,0.05366680,0.42947098
-2.63231616,1.96002201,0.07539180,0.00000000,0.40581983,1.42892121,0.05369908,0.41070794
-2.62631316,1.86831808,0.07421440,0.00000000,0.38404697,1.35528940,0.05350344,0.39193585
-2.62031016,1.77713325,0.07284698,0.00000000,0.36266508,1.28261399,0.05306669,0.37325311
-2.61430715,1.68731259,0.07130176,0.00000000,0.34185297,1.21167000,0.05238154,0.35477626
-2.60830415,1.59974339,0.06959705,0.00000000,0.32179719,1.14324121,0.05144684,0.33663854
-2.60230115,1.51533839,0.06775695,0.00000000,0.30268873,1.07810490,0.05026760,0.31898758
