energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-4.87743872,2.06113725,0.06955382,0.10855990,0.48066778,0.24398286,0.96842085,0.00000000,0.47330126,0.39485699
-4.87143572,2.05445227,0.07197646,0.10733512,0.48811565,0.24532686,0.96567745,0.00000000,0.46550493,0.39423052
-4.86543272,2.05400487,0.07467131,0.10654424,0.49757866,0.24743673,0.96591973,0.00000000,0.45899195,0.39501175
-4.85942971,2.06016448,0.07761100,0.10623167,0.50898282,0.25028606,0.96939462,0.00000000,0.45379002,0.39735824
-4.85342671,2.07320667,0.08076368,0.10643639,0.52222966,0.25383828,0.97629524,0.00000000,0.44991702,0.40140349
-4.84742371,2.09328967,0.08409311,0.10718964,0.53719351,0.25804607,0.98674734,0.00000000,0.44737692,0.40724976
-4.84142071,2.12043534,0.08755899,0.10851275,0.55371984,0.26285111,1.00079842,0.00000000,0.44615640,0.41496201
-4.83541771,2.15451612,0.09111745,0.11041538,0.57162461,0.26818439,1.01841015,0.00000000,0.44622251,0.42456324
-4.82941471,2.19524865,0.09472173,0.11289404,0.59069504,0.27396698,1.03945469,0.00000000,0.44752149,0.43603147
-4.82341171,2.24219453,0.09832296,0.11593126,0.61069165,0.28011138,1.06371500,0.00000000,0.44997888,0.44929863
-4.81740870,2.29476838,0.10187118,0.11949522,0.63135183,0.28652329,1.09088936,0.00000000,0.45350090,0.46425134
-4.81140570,2.35225286,0.10531642,0.12353999,0.65239457,0.29310376,1.12059994,0.00000000,0.45797704,0.48073367
-4.80540270,2.41381999,0.10860985,0.12800642,0.67352658,0.29975175,1.15240499,0.00000000,0.46328379,0.49855171
-4.79939970,2.47855784,0.11170500,0.13282353,0.69444924,0.30636682,1.18581425,0.00000000,0.46928908,0.51747985
-4.79339670,2.54550135,0.11455895,0.13791051,0.71486638,0.31285195,1.22030671,0.00000000,0.47585750,0.53726839
-4.78739370,2.61366576,0.11713348,0.14317917,0.73449256,0.31911632,1.25535013,0.00000000,0.48285569,0.55765232
-4.78139070,2.68208130,0.11939608,0.14853671,0.75306139,0.32507800,1.29042124,0.00000000,0.49015785,0.57836068
-4.77538769,2.74982727,0.12132085,0.15388884,0.77033377,0.33066631,1.32502572,0.00000000,0.49765098,0.59912634
-4.76938469,2.81606412,0.12288920,0.15914300,0.78610551,0.33582389,1.35871710,0.00000000,0.50523953,0.61969550
-4.76338169,2.88006195,0.12409033,0.16421157,0.80021413,0.34050829,1.39111355,0.00000000,0.51284932,0.63983667
-4.75737869,2.94122418,0.12492149,0.16901503,0.81254452,0.34469304,1.42191196,0.00000000,0.52043050,0.65934864
-4.75137569,2.99910533,0.12538797,0.17348476,0.82303318,0.34836822,1.45089842,0.00000000,0.52795935,0.67806712
-4.74537269,3.05342208,0.12550286,0.17756554,0.83167085,0.35154039,1.47795485,0.00000000,0.53543894,0.69586975
-4.73936968,3.10405729,0.12528658,0.18121757,0.83850344,0.35423197,1.50306135,0.00000000,0.54289853,0.71267921
-4.73336668,3.15105687,0.12476615,0.18441784,0.84363119,0.35648008,1.52629430,0.00000000,0.55039185,0.72846442
-4.72736368,3.19461977,0.12397437,0.18716099,0.84720609,0.35833492,1.54782021,0.00000000,0.55799434,0.74323969
-4.72136068,3.23508177,0.12294871,0.18945937,0.84942762,0.35985762,1.56788594,0.00000000,0.56579944,0.75706198
-4.71535768,3.27289407,0.12173023,0.19134259,0.85053713,0.36111791,1.58680555,0.00000000,0.57391422,0.77002640
-4.70935468,3.30859775,0.12036238,0.19285631,0.85081098,0.36219144,1.60494474,0.00000000,0.58245459,0.78226021
-4.70335168,3.34279560,0.11888980,0.19406055,0.85055272,0.36315707,1.62270349,0.00000000,0.59154018,0.79391558
-4.69734867,3.37612268,0.11735716,0.19502745,0.85008481,0.36409412,1.64049788,0.00000000,0.60128939,0.80516167
-4.69134567,3.40921715,0.11580804,0.19583871,0.84974004,0.36507975,1.65874203,0.00000000,0.61181457,0.81617613
-4.68534267,3.44269281,0.11428400,0.19658272,0.84985307,0.36618656,1.67783083,0.00000000,0.62321771,0.82713669
-4.67933967,3.47711436,0.11282367,0.19735158,0.85075238,0.36748049,1.69812435,0.00000000,0.63558675,0.83821303
-4.67333667,3.51297667,0.11146212,0.19823811,0.85275299,0.36901908,1.71993453,0.00000000,0.64899260,0.84955941
-4.66733367,3.55068862,0.11023022,0.19933301,0.85614999,0.37085016,1.74351455,0.00000000,0.66348689,0.86130821
-4.66133067,3.59056194,0.10915431,0.20072221,0.86121320,0.37301100,1.76905121,0.00000000,0.67910056,0.87356468
-4.65532766,3.63280533,0.10825592,0.20248467,0.86818303,0.37552790,1.79666040,0.00000000,0.69584316,0.88640300
-4.64932466,3.67752353,0.10755164,0.20469045,0.87726753,0.37841619,1.82638562,0.00000000,0.71370281,0.89986379
-4.64332166,3.72472110,0.10705306,0.20739943,0.88864058,0.38168072,1.85819932,0.00000000,0.73264670,0.91395294
