energy_ev,total_up,Ir_p_up,Ir_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.18909455,1.04151871,0.14435848,0.64140213,0.01212821,0.02079517,0.18971275,0.00273044,0.21311707
-0.18309155,1.03926422,0.14236941,0.64056613,0.01151600,0.02283496,0.18168293,0.00307083,0.20845644
-0.17708854,1.04037568,0.14089826,0.64170242,0.01102578,0.02494039,0.17403286,0.00345965,0.20443786
-0.17108554,1.04507616,0.13999717,0.64493321,0.01067696,0.02709725,0.16687243,0.00389956,0.20113782
-0.16508254,1.05344834,0.13969625,0.65029427,0.01048822,0.02929066,0.16028882,0.00439315,0.19860195
-0.15907954,1.06543001,0.14000236,0.65773235,0.01047744,0.03150538,0.15434446,0.00494278,0.19684399
-0.15307654,1.08081526,0.14089875,0.66710633,0.01066155,0.03372628,0.14907587,0.00555057,0.19584586
-0.14707354,1.09926154,0.14234567,0.67819184,0.01105635,0.03593868,0.14449364,0.00621831,0.19555902
-0.14107054,1.12030192,0.14428182,0.69068921,0.01167629,0.03812873,0.14058341,0.00694733,0.19590691
-0.13506753,1.14336218,0.14662663,0.70423445,0.01253422,0.04028371,0.13730773,0.00773847,0.19678844
-0.12906453,1.16778178,0.14928331,0.71841255,0.01364098,0.04239227,0.13460879,0.00859195,0.19808236
-0.12306153,1.19283774,0.15214244,0.73277261,0.01500508,0.04444452,0.13241176,0.00950732,0.19965226
-0.11705853,1.21777048,0.15508599,0.74684415,0.01663220,0.04643205,0.13062864,0.01048335,0.20135207
-0.11105553,1.24181031,0.15799165,0.76015377,0.01852478,0.04834788,0.12916249,0.01151797,0.20303176
-0.10505253,1.26420354,0.16073716,0.77224157,0.02068156,0.05018620,0.12791162,0.01260821,0.20454307
-0.09904952,1.28423712,0.16320453,0.78267644,0.02309714,0.05194210,0.12677393,0.01375013,0.20574493
-0.09304652,1.30126080,0.16528404,0.79106994,0.02576169,0.05361120,0.12565080,0.01493883,0.20650851
-0.08704352,1.31470610,0.16687769,0.79708791,0.02866074,0.05518921,0.12445075,0.01616848,0.20672159
-0.08104052,1.32410140,0.16790212,0.80045968,0.03177509,0.05667148,0.12309252,0.01743234,0.20629211
-0.07503752,1.32908290,0.16829087,0.80098453,0.03508096,0.05805254,0.12150751,0.01872297,0.20515092
-0.06903452,1.32940123,0.16799587,0.79853533,0.03855041,0.05932577,0.11964160,0.02003233,0.20325354
-0.06303152,1.32492379,0.16698818,0.79305946,0.04215186,0.06048307,0.11745621,0.02135213,0.20058094
-0.05702851,1.31563327,0.16525802,0.78457711,0.04585107,0.06151465,0.11492877,0.02267412,0.19713943
-0.05102551,1.30162265,0.16281408,0.77317743,0.04961218,0.06240905,0.11205243,0.02399051,0.19295970
-0.04502251,1.28308747,0.15968223,0.75901266,0.05339909,0.06315321,0.10883526,0.02529443,0.18809515
-0.03901951,1.26031582,0.15590378,0.74229102,0.05717700,0.06373279,0.10529899,0.02658051,0.18261959
-0.03301651,1.23367703,0.15153334,0.72326854,0.06091408,0.06413256,0.10147723,0.02784536,0.17662450
-0.02701351,1.20360954,0.14663643,0.70224047,0.06458315,0.06433704,0.09741363,0.02908819,0.17021597
-0.02101051,1.17060857,0.14128697,0.67953257,0.06816337,0.06433113,0.09315968,0.03031130,0.16351160
-0.01500750,1.13521420,0.13556485,0.65549275,0.07164181,0.06410093,0.08877257,0.03152061,0.15663722
-0.00900450,1.09799995,0.12955348,0.63048318,0.07501470,0.06363453,0.08431305,0.03272594,0.14972386
-0.00300150,1.05956242,0.12333765,0.60487317,0.07828843,0.06292278,0.07984341,0.03394136,0.14290483
0.00300150,1.02051159,0.11700159,0.57903287,0.08148005,0.06196004,0.07542563,0.03518516,0.13631303
0.00900450,0.98146211,0.11062728,0.55332770,0.08461733,0.06074479,0.07111976,0.03647974,0.13007852
0.01500750,0.94302511,0.10429311,0.52811349,0.08773816,0.05928009,0.06698253,0.03785122,0.12432643
0.02101051,0.90580044,0.09807281,0.50373222,0.09088942,0.05757389,0.06306616,0.03932887,0.11917499
0.02701351,0.87036893,0.09203465,0.48050817,0.09412525,0.05563911,0.05941746,0.04094416,0.11473385
0.03301651,0.83728463,0.08624079,0.45874423,0.09750472,0.05349348,0.05607714,0.04272972,0.11110249
0.03901951,0.80706662,0.08074695,0.43871837,0.10108905,0.05115925,0.05307925,0.04471802,0.10836880
0.04502251,0.78019043,0.07560209,0.42068001,0.10493843,0.04866264,0.05045082,0.04693987,0.10660773
0.05102551,0.75707912,0.07084825,0.40484635,0.10910861,0.04603315,0.04821168,0.04942282,0.10587990
0.05702851,0.73809402,0.06652046,0.39139862,0.11364735,0.04330272,0.04637429,0.05218957,0.10623042
0.06303152,0.72352564,0.06264661,0.38047831,0.11859108,0.04050478,0.04494379,0.05525633,0.10768765
0.06903452,0.71358502,0.05924747,0.37218356,0.12396171,0.03767337,0.04391801,0.05863133,0.11026213
0.07503752,0.70839593,0.05633664,0.36656593,0.12976404,0.03484209,0.04328774,0.06231356,0.11394572
0.08104052,0.70798879,0.05392054,0.36362777,0.13598376,0.03204321,0.04303693,0.06629176,0.11871096
0.08704352,0.71229649,0.05199853,0.36332047,0.14258621,0.02930687,0.04314311,0.07054380,0.12451082
0.09304652,0.72115296,0.05056302,0.36554383,0.14951618,0.02666033,0.04357786,0.07503647,0.13127891
0.09904952,0.73429476,0.04959971,0.37014685,0.15669857,0.02412743,0.04430750,0.07972571,0.13893023
0.10505253,0.75136620,0.04908800,0.37693006,0.16404017,0.02172818,0.04529380,0.08455741,0.14736257
0.11105553,0.77192794,0.04900153,0.38564961,0.17143233,0.01947854,0.04649491,0.08946860,0.15645857
0.11705853,0.79546935,0.04930885,0.39602305,0.17875459,0.01739032,0.04786644,0.09438922,0.16608848
0.12306153,0.82142416,0.04997432,0.40773684,0.18587904,0.01547130,0.04936255,0.09924415,0.17611361
0.12906453,0.84918911,0.05095916,0.42045537,0.19267522,0.01372545,0.05093724,0.10395573,0.18639041
0.13506753,0.87814498,0.05222265,0.43383128,0.19901538,0.01215322,0.05254566,0.10844636,0.19677503
0.14107054,0.90767910,0.05372346,0.44751667,0.20477980,0.01075204,0.05414539,0.11264132,0.20712821
0.14707354,0.93720844,0.05542101,0.46117482,0.20986190,0.00951672,0.05569773,0.11647151,0.21732040
0.15307654,0.96620220,0.05727694,0.47449191,0.21417293,0.00844004,0.05716888,0.11987605,0.22723671
0.15907954,0.99420286,0.05925646,0.48718823,0.21764586,0.00751322,0.05853097,0.12280457,0.23678163
0.16508254,1.02084440,0.06132964,0.49902825,0.22023845,0.00672645,0.05976292,0.12521915,0.24588313
0.17108554,1.04586700,0.06347254,0.50982927,0.22193511,0.00606935,0.06085101,0.12709565,0.25449594
0.17708854,1.06912700,0.06566812,0.51946791,0.22274759,0.00553140,0.06178925,0.12842456,0.26260380
0.18309155,1.09060174,0.06790679,0.52788431,0.22271438,0.00510229,0.06257941,0.12921114,0.27022044
0.18909455,1.11038866,0.07018676,0.53508362,0.22189892,0.00477225,0.06323079,0.12947490,0.27738921
0.19509755,1.12869866,0.07251396,0.54113470,0.22038656,0.00453222,0.06375966,0.12924853,0.28418126
0.20110055,1.14584375,0.07490157,0.54616604,0.21828060,0.00437410,0.06418849,0.12857616,0.29069222
0.20710355,1.16221958,0.07736933,0.55035896,0.21569752,0.00429080,0.06454498,0.12751117,0.29703759
0.21310655,1.17828355,0.07994234,0.55393847,0.21276167,0.00427634,0.06486083,0.12611368,0.30334679
0.21910955,1.19452950,0.08264975,0.55716215,0.20959974,0.00432588,0.06517056,0.12444771,0.30975632
0.22511256,1.21146027,0.08552308,0.56030745,0.20633523,0.00443570,0.06551011,0.12257828,0.31640216
0.23111556,1.22955944,0.08859456,0.56365825,0.20308335,0.00460321,0.06591568,0.12056865,0.32341182
0.23711856,1.24926377,0.09189523,0.56749108,0.19994643,0.00482688,0.06642244,0.11847766,0.33089648
0.24312156,1.27093764,0.09545322,0.57206178,0.19701026,0.00510624,0.06706361,0.11635748,0.33894346
0.24912456,1.29485104,0.09929208,0.57759326,0.19434137,0.00544182,0.06786959,0.11425179,0.34760964
0.25512756,1.32116209,0.10342930,0.58426489,0.19198550,0.00583511,0.06886736,0.11219449,0.35691598
0.26113057,1.34990513,0.10787515,0.59220402,0.18996715,0.00628851,0.07008011,0.11020902,0.36684359
0.26713357,1.38098499,0.11263181,0.60148009,0.18829037,0.00680529,0.07152716,0.10830825,0.37733162
0.27313657,1.41417778,0.11769290,0.61210147,0.18694054,0.00738951,0.07322402,0.10649497,0.38827702
0.27913957,1.44913803,0.12304337,0.62401520,0.18588700,0.00804594,0.07518269,0.10476289,0.39953636
0.28514257,1.48541197,0.12865978,0.63710960,0.18508648,0.00877994,0.07741202,0.10309808,0.41092960
0.29114557,1.52245600,0.13451099,0.65121942,0.18448685,0.00959726,0.07991823,0.10148073,0.42224581
0.29714857,1.55965948,0.14055910,0.66613338,0.18403114,0.01050392,0.08270540,0.09988711,0.43325035
0.30315158,1.59637048,0.14676064,0.68160345,0.18366144,0.01150585,0.08577584,0.09829165,0.44369358
0.30915458,1.63192321,0.15306807,0.69735555,0.18332254,0.01260863,0.08913053,0.09666893,0.45332034
0.31515758,1.66566552,0.15943120,0.71310088,0.18296495,0.01381714,0.09276917,0.09499546,0.46187999
0.32116058,1.69698522,0.16579883,0.72854746,0.18254730,0.01513511,0.09669025,0.09325130,0.46913656
0.32716358,1.72533378,0.17212017,0.74341120,0.18203789,0.01656469,0.10089076,0.09142118,0.47487840
0.33316658,1.75024623,0.17834630,0.75742603,0.18141537,0.01810602,0.10536580,0.08949535,0.47892707
0.33916958,1.77135665,0.18443130,0.77035263,0.18066854,0.01975679,0.11010792,0.08746989,0.48114495
0.34517259,1.78840837,0.19033333,0.78198554,0.17979543,0.02151178,0.11510632,0.08534668,0.48144138
0.35117559,1.80125894,0.19601534,0.79215832,0.17880163,0.02336260,0.12034602,0.08313297,0.47977701
0.35717859,1.80987977,0.20144560,0.80074674,0.17769811,0.02529735,0.12580691,0.08084056,0.47616621
0.36318159,1.81435103,0.20659802,0.80767014,0.17649882,0.02730058,0.13146291,0.07848482,0.47067761
0.36918459,1.81485236,0.21145224,0.81289106,0.17521814,0.02935325,0.13728124,0.07608352,0.46343272
0.37518759,1.81165048,0.21599358,0.81641339,0.17386839,0.03143295,0.14322185,0.07365554,0.45460278
0.38119060,1.80508459,0.22021288,0.81827948,0.17245775,0.03351425,0.14923724,0.07121971,0.44440414
0.38719360,1.79555074,0.22410636,0.81856644,0.17098859,0.03556922,0.15527254,0.06879367,0.43309237
0.39319660,1.78348635,0.22767535,0.81738215,0.16945644,0.03756820,0.16126599,0.06639296,0.42095538
0.39919960,1.76935562,0.23092620,0.81486120,0.16784961,0.03948062,0.16714988,0.06403036,0.40830596
0.40520260,1.75363691,0.23387023,0.81116116,0.16614953,0.04127598,0.17285188,0.06171544,0.39547398
0.41120560,1.73681238,0.23652374,0.80645923,0.16433178,0.04292500,0.17829678,0.05945446,0.38279855
0.41720860,1.71936042,0.23890818,0.80094956,0.16236769,0.04440065,0.18340851,0.05725049,0.37062037
0.42321161,1.70175064,0.24105037,0.79484111,0.16022643,0.04567930,0.18811257,0.05510376,0.35927448
0.42921461,1.68444137,0.24298272,0.78835595,0.15787739,0.04674174,0.19233844,0.05301228,0.34908350
0.43521761,1.66787900,0.24474350,0.78172789,0.15529278,0.04757413,0.19602225,0.05097247,0.34035152
0.44122061,1.65249853,0.24637692,0.77520114,0.15245009,0.04816868,0.19910919,0.04897999,0.33335846
0.44722361,1.63872447,0.24793309,0.76902865,0.14933440,0.04852426,0.20155589,0.04703051,0.32835510
0.45322661,1.62697136,0.24946774,0.76346993,0.14594028,0.04864666,0.20333231,0.04512039,0.32555863
0.45922961,1.61764285,0.25104151,0.75878793,0.14227320,0.04854864,0.20442332,0.04324739,0.32514860
0.46523262,1.61112895,0.25271896,0.75524498,0.13835035,0.04824969,0.20482963,0.04141107,0.32726329
0.47123562,1.60780072,0.25456714,0.75309736,0.13420071,0.04777554,0.20456813,0.03961314,0.33199645
0.47723862,1.60800224,0.25665365,0.75258875,0.12986462,0.04715748,0.20367159,0.03785754,0.33939439
0.48324162,1.61204004,0.25904447,0.75394258,0.12539256,0.04643140,0.20218760,0.03615036,0.34945347
0.48924462,1.62017009,0.26180129,0.75735346,0.12084344,0.04563678,0.20017691,0.03449960,0.36211804
0.49524762,1.63258322,0.26497882,0.76297816,0.11628249,0.04481547,0.19771119,0.03291472,0.37727905
0.50125063,1.64938982,0.26862186,0.77092658,0.11177875,0.04401059,0.19487026,0.03140615,0.39477329
0.50725363,1.67060479,0.27276255,0.78125324,0.10740239,0.04326528,0.19173900,0.02998467,0.41438376
0.51325663,1.69613412,0.27741786,0.79394991,0.10322210,0.04262167,0.18840402,0.02866075,0.43584104
0.51925963,1.72576425,0.28258755,0.80894007,0.09930246,0.04211990,0.18495029,0.02744397,0.45882602
0.52526263,1.75915528,0.28825267,0.82607548,0.09570167,0.04179731,0.18145798,0.02634240,0.48297410
0.53126563,1.79583924,0.29437491,0.84513569,0.09246954,0.04168787,0.17799951,0.02536214,0.50788091
0.53726863,1.83522383,0.30089673,0.86583042,0.08964602,0.04182173,0.17463707,0.02450693,0.53310961
0.54327164,1.87660227,0.30774249,0.88780526,0.08726006,0.04222503,0.17142077,0.02377791,0.55819964
0.54927464,1.91916913,0.31482040,0.91065050,0.08532915,0.04291982,0.16838738,0.02317348,0.58267684
0.55527764,1.96204178,0.32202544,0.93391283,0.08385916,0.04392418,0.16555982,0.02268937,0.60606464
0.56128064,2.00428660,0.32924293,0.95710950,0.08284475,0.04525240,0.16294736,0.02231877,0.62789593
0.56728364,2.04494884,0.33635266,0.97974438,0.08227013,0.04691517,0.16054643,0.02205260,0.64772533
0.57328664,2.08308464,0.34323345,1.00132498,0.08211014,0.04891985,0.15834215,0.02187984,0.66514126
0.57928964,2.11779361,0.34976766,1.02137975,0.08233149,0.05127059,0.15631023,0.02178799,0.67977744
0.58529265,2.14825007,0.35584558,1.03947455,0.08289421,0.05396840,0.15441923,0.02176348,0.69132318
0.59129565,2.17373136,0.36136937,1.05522760,0.08375311,0.05701103,0.15263303,0.02179216,0.69953218
0.59729865,2.19364157,0.36625629,1.06832184,0.08485922,0.06039275,0.15091335,0.02185972,0.70422926
0.60330165,2.20752935,0.37044100,1.07851431,0.08616113,0.06410394,0.14922202,0.02195212,0.70531480
0.60930465,2.21509886,0.37387687,1.08564167,0.08760617,0.06813048,0.14752311,0.02205593,0.70276671
0.61530765,2.21621324,0.37653614,1.08962199,0.08914151,0.07245311,0.14578462,0.02215861,0.69663973
0.62131066,2.21089055,0.37840905,1.09045238,0.09071500,0.07704671,0.14397965,0.02224874,0.68706214
0.62731366,2.19929268,0.37950187,1.08820300,0.09227586,0.08187947,0.14208719,0.02231617,0.67423013
0.63331666,2.18170784,0.37983414,1.08300768,0.09377526,0.08691236,0.14009228,0.02235208,0.65840000
0.63931966,2.15852813,0.37943523,1.07505191,0.09516676,0.09209851,0.13798578,0.02234902,0.63987862
0.64532266,2.13022352,0.37834060,1.06455903,0.09640666,0.09738304,0.13576368,0.02230086,0.61901273
0.65132566,2.09731420,0.37658791,1.05177550,0.09745433,0.10270311,0.13342615,0.02220275,0.59617739
0.65732866,2.06034292,0.37421344,1.03695631,0.09827254,0.10798834,0.13097633,0.02205104,0.57176433
0.66333167,2.01984922,0.37124896,1.02035132,0.09882779,0.11316169,0.12841914,0.02184316,0.54617066
0.66933467,1.97634717,0.36771940,1.00219363,0.09909069,0.11814077,0.12575999,0.02157758,0.51978848
0.67533767,1.93030778,0.36364146,0.98269043,0.09903639,0.12283956,0.12300379,0.02125370,0.49299569
0.68134067,1.88214728,0.35902326,0.96201702,0.09864507,0.12717054,0.12015409,0.02087179,0.46614860
0.68734367,1.83222153,0.35386514,0.94031420,0.09790246,0.13104710,0.11721256,0.02043297,0.43957631
0.69334667,1.78082685,0.34816151,0.91768909,0.09680035,0.13438630,0.11417885,0.01993920,0.41357713
0.69934967,1.72820681,0.34190361,0.89421915,0.09533707,0.13711156,0.11105071,0.01939326,0.38841706
0.70535268,1.67456423,0.33508307,0.86995904,0.09351799,0.13915557,0.10782449,0.01879877,0.36433009
0.71135568,1.62007728,0.32769593,0.84494960,0.09135585,0.14046288,0.10449594,0.01816021,0.34152023
0.71735868,1.56491833,0.31974699,0.81922839,0.08887096,0.14099230,0.10106110,0.01748293,0.32016492
0.72336168,1.50927407,0.31125396,0.79284073,0.08609134,0.14071897,0.09751746,0.01677316,0.30041944
0.72936468,1.45336533,0.30225138,0.76585065,0.08305258,0.13963584,0.09386505,0.01603803,0.28242192
0.73536768,1.39746507,0.29279385,0.73835071,0.07979757,0.13775462,0.09010746,0.01528549,0.26629855
0.74137069,1.34191336,0.28295840,0.71047021,0.07637609,0.13510616,0.08625283,0.01452430,0.25216854
0.74737369,1.28712802,0.27284588,0.68238099,0.07284411,0.13174013,0.08231455,0.01376391,0.24014850
0.75337669,1.23361044,0.26258115,0.65430055,0.06926304,0.12772408,0.07831171,0.01301440,0.23035576
0.75937969,1.18194576,0.25231215,0.62649229,0.06569876,0.12314196,0.07426927,0.01228629,0.22291058
0.76538269,1.13279751,0.24220773,0.59926271,0.06222061,0.11809210,0.07021801,0.01159043,0.21793684
0.77138569,1.08689690,0.23245444,0.57295576,0.05890025,0.11268477,0.06619408,0.01093778,0.21556123
0.77738869,1.04502711,0.22325234,0.54794483,0.05581048,0.10703943,0.06223841,0.01033921,0.21591086
0.78339170,1.00800337,0.21481008,0.52462248,0.05302401,0.10128179,0.05839581,0.00980531,0.21910942
0.78939470,0.97664989,0.20733932,0.50338880,0.05061231,0.09554079,0.05471402,0.00934619,0.22527195
0.79539770,0.95177452,0.20104892,0.48463882,0.04864435,0.08994560,0.05124256,0.00897122,0.23449855
0.80140070,0.93414229,0.19613894,0.46874954,0.04718545,0.08462274,0.04803161,0.00868882,0.24686724
0.80740370,0.92444911,0.19279474,0.45606740,0.04629616,0.07969339,0.04513084,0.00850630,0.26242640
0.81340670,0.92329651,0.19118143,0.44689652,0.04603118,0.07527101,0.04258835,0.00842965,0.28118709
0.81940970,0.93116848,0.19143878,0.44148829,0.04643826,0.07145921,0.04044966,0.00846333,0.30311580
0.82541271,0.94841136,0.19367682,0.44003278,0.04755729,0.06835000,0.03875680,0.00861020,0.32812789
0.83141571,0.97521729,0.19797210,0.44265201,0.04941928,0.06602230,0.03754756,0.00887132,0.35608220
0.83741871,1.01161193,0.20436496,0.44939556,0.05204558,0.06454083,0.03685483,0.00924592,0.38677721
0.84342171,1.05744671,0.21285755,0.46023830,0.05544704,0.06395525,0.03670602,0.00973134,0.41994907
0.84942471,1.11239582,0.22341294,0.47508037,0.05962336,0.06429958,0.03712270,0.01032297,0.45527163
0.85542771,1.17595799,0.23595503,0.49374929,0.06456255,0.06559187,0.03812015,0.01101435,0.49235881
0.86143072,1.24746292,0.25036952,0.51600389,0.07024055,0.06783408,0.03970709,0.01179722,0.53076915
0.86743372,1.32608205,0.26650562,0.54153989,0.07662102,0.07101212,0.04188544,0.01266163,0.57001278
0.87343672,1.41084332,0.28417868,0.56999694,0.08365544,0.07509609,0.04465002,0.01359614,0.60956028
0.87943972,1.50064950,0.30317347,0.60096655,0.09128339,0.08004073,0.04798842,0.01458805,0.64885354
0.88544272,1.59429939,0.32324817,0.63400094,0.09943315,0.08578600,0.05188078,0.01562365,0.68731803
0.89144572,1.69051134,0.34413882,0.66862223,0.10802265,0.09225783,0.05629966,0.01668856,0.72437611
0.89744872,1.78794850,0.36556434,0.70433190,0.11696074,0.09936918,0.06120997,0.01776807,0.75946093
0.90345173,1.88524501,0.38723167,0.74062020,0.12614874,0.10702122,0.06656899,0.01884752,0.79203032
0.90945473,1.98103256,0.40884135,0.77697526,0.13548241,0.11510475,0.07232651,0.01991273,0.82158018
0.91545773,2.07396670,0.43009296,0.81289197,0.14485410,0.12350196,0.07842506,0.02095041,0.84765688
0.92146073,2.16275225,0.45069074,0.84788022,0.15415526,0.13208830,0.08480043,0.02194855,0.86986807
0.92746373,2.24616744,0.47034895,0.88147266,0.16327910,0.14073472,0.09138230,0.02289687,0.88789174
0.93346673,2.32308617,0.48879707,0.91323189,0.17212339,0.14931000,0.09809516,0.02378721,0.90148297
0.93946973,2.39249814,0.50578464,0.94275700,0.18059330,0.15768335,0.10485941,0.02461385,0.91047835
0.94547274,2.45352650,0.52108577,0.96968950,0.18860430,0.16572707,0.11159273,0.02537387,0.91479800
0.95147574,2.50544287,0.53450309,0.99371870,0.19608484,0.17331933,0.11821164,0.02606739,0.91444506
0.95747874,2.54767942,0.54587119,1.01458642,0.20297888,0.18034685,0.12463325,0.02669780,0.90950297
0.96348174,2.57983808,0.55505955,1.03209112,0.20924813,0.18670759,0.13077717,0.02727187,0.90013076
0.96948474,2.60169660,0.56197469,1.04609132,0.21487384,0.19231320,0.13656740,0.02779982,0.88655647
0.97548774,2.61321151,0.56656175,1.05650827,0.21985816,0.19709116,0.14193431,0.02829529,0.86906933
0.98149075,2.61451800,0.56880531,1.06332775,0.22422491,0.20098670,0.14681652,0.02877526,0.84801093
0.98749375,2.60592644,0.56872950,1.06660090,0.22801976,0.20396412,0.15116262,0.02925977,0.82376572
0.99349675,2.58791579,0.56639735,1.06644392,0.23130968,0.20600780,0.15493261,0.02977169,0.79675136
0.99949975,2.56112374,0.56190937,1.06303646,0.23418170,0.20712248,0.15809911,0.03033625,0.76740913
1.00550275,2.52633357,0.55540139,1.05661856,0.23674092,0.20733315,0.16064812,0.03098051,0.73619468
1.01150575,2.48445796,0.54704169,1.04748619,0.23910777,0.20668418,0.16257940,0.03173278,0.70356940
1.01750875,2.43651968,0.53702738,1.03598501,0.24141454,0.20523803,0.16390638,0.03262183,0.66999241
1.02351176,2.38362954,0.52558018,1.02250265,0.24380133,0.20307329,0.16465557,0.03367608,0.63591347
1.02951476,2.32696183,0.51294162,1.00745939,0.24641128,0.20028231,0.16486556,0.03492269,0.60176659
1.03551776,2.26772772,0.49936777,0.99129748,0.24938551,0.19696840,0.16458553,0.03638655,0.56796447
1.04152076,2.20714707,0.48512356,0.97446929,0.25285756,0.19324272,0.16387337,0.03808925,0.53489377
1.04752376,2.14641944,0.47047694,0.95742454,0.25694782,0.18922088,0.16279355,0.04004803,0.50291091
1.05352676,2.08669501,0.45569289,0.94059722,0.26175793,0.18501962,0.16141465,0.04227476,0.47233860
1.05952976,2.02904621,0.44102760,0.92439239,0.26736546,0.18075329,0.15980680,0.04477496,0.44346282
1.06553277,1.97444096,0.42672278,0.90917352,0.27381911,0.17653071,0.15803908,0.04754689,0.41653037
1.07153577,1.92371854,0.41300051,0.89525087,0.28113456,0.17245211,0.15617696,0.05058091,0.39174676
1.07753877,1.87756881,0.40005851,0.88287130,0.28929137,0.16860654,0.15427992,0.05385886,0.36927467
1.08354177,1.83651564,0.38806626,0.87221018,0.29823087,0.16506974,0.15239935,0.05735384,0.34923277
1.08954477,1.80090533,0.37716186,0.86336557,0.30785555,0.16190243,0.15057682,0.06103019,0.33169507
1.09554777,1.77090032,0.36744979,0.85635517,0.31802971,0.15914934,0.14884273,0.06484376,0.31669081
1.10155078,1.74647871,0.35899976,0.85111611,0.32858175,0.15683862,0.14721555,0.06874258,0.30420500
1.10755378,1.72743965,0.35184637,0.84750775,0.33930793,0.15498196,0.14570148,0.07266778,0.29417951
1.11355678,1.71341435,0.34598993,0.84531737,0.34997753,0.15357524,0.14429481,0.07655489,0.28651497
1.11955978,1.70388246,0.34139808,0.84426859,0.36033947,0.15259957,0.14297866,0.08033541,0.28107334
1.12556278,1.69819323,0.33800834,0.84403218,0.37012990,0.15202283,0.14172634,0.08393864,0.27768127
1.13156578,1.69559060,0.33573131,0.84423880,0.37908073,0.15180151,0.14050314,0.08729370,0.27613419
1.13756878,1.69524126,0.33445452,0.84449328,0.38692869,0.15188272,0.13926847,0.09033168,0.27620101
1.14357179,1.69626474,0.33404678,0.84438964,0.39342461,0.15220640,0.13797834,0.09298784,0.27762960
1.14957479,1.69776429,0.33436269,0.84352642,0.39834238,0.15270755,0.13658797,0.09520377,0.28015259
1.15557779,1.69885743,0.33524748,0.84152161,0.40148753,0.15331835,0.13505449,0.09692939,0.28349374
1.16158079,1.69870517,0.33654170,0.83802655,0.40270471,0.15397019,0.13333964,0.09812475,0.28737435
1.16758379,1.69653877,0.33808590,0.83273837,0.40188406,0.15459557,0.13141221,0.09876161,0.29151993
1.17358679,1.69168335,0.33972498,0.82541042,0.39896593,0.15512971,0.12925031,0.09882449,0.29566658
1.17958979,1.68357748,0.34131232,0.81586040,0.39394399,0.15551189,0.12684323,0.09831151,0.29956720
1.18559280,1.67178847,0.34271336,0.80397592,0.38686644,0.15568666,0.12419288,0.09723463,0.30299716
1.19159580,1.65602277,0.34380889,0.78971744,0.37783535,0.15560470,0.12131474,0.09561952,0.30575931
1.19759880,1.63613174,0.34449769,0.77311852,0.36700415,0.15522350,0.11823826,0.09350497,0.30768827
1.20360180,1.61211251,0.34469870,0.75428358,0.35457350,0.15450784,0.11500676,0.09094187,0.30865373
1.20960480,1.58410447,0.34435268,0.73338336,0.34078550,0.15343013,0.11167677,0.08799181,0.30856269
1.21560780,1.55238149,0.34342324,0.71064835,0.32591682,0.15197061,0.10831683,0.08472539,0.30736076
1.22161081,1.51734056,0.34189728,0.68636066,0.31027072,0.15011736,0.10500590,0.08122028,0.30503213
1.22761381,1.47948720,0.33978495,0.66084451,0.29416851,0.14786639,0.10183125,0.07755906,0.30159858
1.23361681,1.43941833,0.33711884,0.63445602,0.27794067,0.14522145,0.09888609,0.07382708,0.29711729
1.23961981,1.39780303,0.33395265,0.60757240,0.26191792,0.14219391,0.09626688,0.07011016,0.29167769
1.24562281,1.35536191,0.33035927,0.58058111,0.24642261,0.13880248,0.09407043,0.06649241,0.28539739
1.25162581,1.31284547,0.32642817,0.55386928,0.23176059,0.13507284,0.09239086,0.06305421,0.27841733
1.25762881,1.27101207,0.32226222,0.52781354,0.21821378,0.13103724,0.09131655,0.05987025,0.27089626
1.26363182,1.23060594,0.31797405,0.50277069,0.20603365,0.12673383,0.09092708,0.05700783,0.26300490
1.26963482,1.19233574,0.31368186,0.47906926,0.19543565,0.12220602,0.09129026,0.05452536,0.25491969
1.27563782,1.15685411,0.30950494,0.45700205,0.18659468,0.11750160,0.09245940,0.05247117,0.24681671
1.28164082,1.12473869,0.30555894,0.43682001,0.17964167,0.11267178,0.09447078,0.05088250,0.23886551
1.28764382,1.09647502,0.30195112,0.41872714,0.17466117,0.10777012,0.09734149,0.04978481,0.23122357
1.29364682,1.07244183,0.29877568,0.40287685,0.17169012,0.10285135,0.10106767,0.04919134,0.22403109
1.29964982,1.05289917,0.29610955,0.38936951,0.17071753,0.09797017,0.10562328,0.04910295,0.21740662
1.30565283,1.03797974,0.29400855,0.37825140,0.17168527,0.09318000,0.11095938,0.04950820,0.21144355
1.31165583,1.02768384,0.29250446,0.36951488,0.17448975,0.08853178,0.11700412,0.05038373,0.20620756
1.31765883,1.02187824,0.29160287,0.36309998,0.17898466,0.08407281,0.12366331,0.05169488,0.20173510
1.32366183,1.02029914,0.29128220,0.35889710,0.18498447,0.07984577,0.13082183,0.05339649,0.19803305
1.32966483,1.02255935,0.29149374,0.35675105,0.19226894,0.07588784,0.13834567,0.05543410,0.19507942
1.33566783,1.02815954,0.29216302,0.35646610,0.20058835,0.07222997,0.14608473,0.05774522,0.19282511
1.34167084,1.03650334,0.29319219,0.35781206,0.20966953,0.06889641,0.15387628,0.06026088,0.19119666
1.34767384,1.04691598,0.29446356,0.36053118,0.21922257,0.06590442,0.16154909,0.06290743,0.19009985
