energy_ev,total_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.22661331,1.95878363,0.28153997,0.11071889,0.27920828,1.06332476,0.07506957,0.30946160,0.01601411,0.08764774
-3.22061031,1.97903187,0.28158482,0.11028513,0.27955196,1.08464978,0.07449750,0.30967390,0.01654862,0.08921925
-3.21460730,1.99496774,0.28069543,0.10945980,0.27991947,1.10454769,0.07348444,0.30863234,0.01709769,0.09088848
-3.20860430,2.00626383,0.27885572,0.10824951,0.28013997,1.12269704,0.07205157,0.30637378,0.01765470,0.09261203
-3.20260130,2.01274116,0.27607472,0.10667032,0.28006665,1.13884788,0.07022806,0.30296235,0.01821321,0.09434877
-3.19659830,2.01436292,0.27238583,0.10474695,0.27957894,1.15282077,0.06805012,0.29848678,0.01876705,0.09606055
-3.19059530,2.01122342,0.26784546,0.10251169,0.27858385,1.16450340,0.06555964,0.29305678,0.01931038,0.09771280
-3.18459230,2.00353328,0.26253113,0.10000315,0.27701642,1.17384531,0.06280292,0.28679893,0.01983772,0.09927496
-3.17858929,1.99160196,0.25653912,0.09726472,0.27483942,1.18085140,0.05982917,0.27985208,0.02034404,0.10072068
-3.17258629,1.97581893,0.24998196,0.09434309,0.27204248,1.18557461,0.05668913,0.27236270,0.02082479,0.10202799
-3.16658329,1.95663472,0.24298570,0.09128668,0.26864067,1.18810864,0.05343372,0.26448024,0.02127589,0.10317925
-3.16058029,1.93454291,0.23568711,0.08814417,0.26467267,1.18858102,0.05011275,0.25635284,0.02169382,0.10416114
-3.15457729,1.91006399,0.22823104,0.08496318,0.26019872,1.18714721,0.04677385,0.24812358,0.02207565,0.10496449
-3.14857429,1.88373197,0.22076773,0.08178908,0.25529830,1.18398586,0.04346155,0.23992726,0.02241907,0.10558411
-3.14257129,1.85608405,0.21345037,0.07866410,0.25006772,1.17929568,0.04021656,0.23188807,0.02272242,0.10601862
-3.13656828,1.82765376,0.20643276,0.07562661,0.24461768,1.17329388,0.03707521,0.22411791,0.02298482,0.10627026
-3.13056528,1.79896747,0.19986707,0.07271063,0.23907074,1.16621618,0.03406919,0.21671560,0.02320613,0.10634471
-3.12456228,1.77054408,0.19390177,0.06994568,0.23355888,1.15831828,0.03122539,0.20976683,0.02338707,0.10625092
-3.11855928,1.74289738,0.18867959,0.06735673,0.22822104,1.14987845,0.02856591,0.20334476,0.02352927,0.10600097
-3.11255628,1.71654051,0.18433553,0.06496440,0.22320065,1.14120092,0.02610826,0.19751116,0.02363527,0.10560993
-3.10655328,1.69199177,0.18099493,0.06278527,0.21864328,1.13261962,0.02386563,0.19231803,0.02370861,0.10509570
-3.10055028,1.66978092,0.17877145,0.06083234,0.21469419,1.12450179,0.02184727,0.18780939,0.02375377,0.10447891
-3.09454727,1.65045514,0.17776513,0.05911554,0.21149594,1.11725106,0.02005887,0.18402321,0.02377626,0.10378275
-3.08854427,1.63458394,0.17806041,0.05764226,0.20918598,1.11130938,0.01850305,0.18099332,0.02378250,0.10303276
-3.08254127,1.62276211,0.17972429,0.05641785,0.20789418,1.10715747,0.01717976,0.17875103,0.02377983,0.10225666
-3.07653827,1.61561025,0.18280446,0.05544610,0.20774041,1.10531348,0.01608673,0.17732653,0.02377639,0.10148402
-3.07053527,1.61377230,0.18732776,0.05472965,0.20883210,1.10632935,0.01521982,0.17674978,0.02378104,0.10074598
-3.06453227,1.61790980,0.19329881,0.05427024,0.21126176,1.11078495,0.01457341,0.17705102,0.02380322,0.10007482
-3.05852926,1.62869273,0.20069899,0.05406897,0.21510465,1.11927976,0.01414059,0.17826069,0.02385280,0.09950353
-3.05252626,1.64678708,0.20948590,0.05412628,0.22041645,1.13242210,0.01391345,0.18040886,0.02393992,0.09906527
-3.04652326,1.67283926,0.21959329,0.05444201,0.22723117,1.15081616,0.01388317,0.18352426,0.02407479,0.09879281
-3.04052026,1.70745791,0.23093149,0.05501516,0.23555920,1.17504710,0.01404013,0.18763274,0.02426756,0.09871790
-3.03451726,1.75119373,0.24338861,0.05584374,0.24538571,1.20566450,0.01437391,0.19275563,0.02452805,0.09887064
-3.02851426,1.80451795,0.25683216,0.05692443,0.25666934,1.24316473,0.01487329,0.19890768,0.02486564,0.09927880
-3.02251126,1.86780045,0.27111137,0.05825224,0.26934142,1.28797278,0.01552619,0.20609507,0.02528906,0.09996720
-3.01650825,1.94128835,0.28606014,0.05982020,0.28330566,1.34042427,0.01631958,0.21431339,0.02580622,0.10095707
-3.01050525,2.02508614,0.30150033,0.06161898,0.29843845,1.40074814,0.01723937,0.22354583,0.02642411,0.10226551
-3.00450225,2.11913822,0.31724554,0.06363659,0.31458981,1.46905097,0.01827036,0.23376163,0.02714860,0.10390501
-2.99849925,2.22321482,0.33310520,0.06585819,0.33158511,1.54530342,0.01939611,0.24491498,0.02798443,0.10588306
-2.99249625,2.33690209,0.34888870,0.06826590,0.34922738,1.62932961,0.02059895,0.25694437,0.02893502,0.10820185
-2.98649325,2.45959695,0.36440961,0.07083875,0.36730056,1.72079992,0.02186000,0.26977250,0.03000248,0.11085813
-2.98049025,2.59050737,0.37948971,0.07355277,0.38557324,1.81922769,0.02315918,0.28330669,0.03118749,0.11384319
-2.97448724,2.72865814,0.39396271,0.07638118,0.40380322,1.92397038,0.02447540,0.29743996,0.03248931,0.11714288
-2.96848424,2.87290224,0.40767753,0.07929463,0.42174256,2.03423508,0.02578676,0.31205247,0.03390567,0.12073787
-2.96248124,3.02193775,0.42050104,0.08226165,0.43914307,2.14908872,0.02707081,0.32701355,0.03543279,0.12460387
-2.95647824,3.17432968,0.43232015,0.08524912,0.45576212,2.26747263,0.02830494,0.34218394,0.03706530,0.12871207
-2.95047524,3.32853618,0.44304311,0.08822283,0.47136855,2.38822129,0.02946679,0.35741837,0.03879620,0.13302947
-2.94447224,3.48293834,0.45260016,0.09114806,0.48574858,2.51008471,0.03053470,0.37256821,0.04061682,0.13751944
-2.93846923,3.63587252,0.46094331,0.09399024,0.49871138,2.63175386,0.03148823,0.38748411,0.04251672,0.14214210
-2.93246623,3.78566433,0.46804557,0.09671556,0.51009427,2.75188838,0.03230867,0.40201851,0.04448369,0.14685487
-2.92646323,3.93066299,0.47389937,0.09929157,0.51976725,2.86914581,0.03297954,0.41602804,0.04650366,0.15161287
-2.92046023,4.06927517,0.47851463,0.10168772,0.52763673,2.98221137,0.03348708,0.42937547,0.04856065,0.15636937
-2.91445723,4.19999733,0.48191638,0.10387588,0.53364833,3.08982745,0.03382064,0.44193153,0.05063679,0.16107623
-2.90845423,4.32144552,0.48414219,0.10583073,0.53778864,3.19082190,0.03397303,0.45357627,0.05271233,0.16568424
-2.90245123,4.43238228,0.48523957,0.10753012,0.54008583,3.28413446,0.03394073,0.46420017,0.05476572,0.17014361
-2.89644822,4.53173970,0.48526353,0.10895532,0.54060918,3.36884030,0.03372407,0.47370499,0.05677374,0.17440433
-2.89044522,4.61863864,0.48427448,0.11009124,0.53946740,3.44417043,0.03332718,0.48200439,0.05871172,0.17841668
-2.88444222,4.69240368,0.48233656,0.11092654,0.53680597,3.50952818,0.03275789,0.48902454,0.06055385,0.18213181
-2.87843922,4.75257382,0.47951656,0.11145376,0.53280343,3.56450150,0.03202749,0.49470457,0.06227354,0.18550234
-2.87243622,4.79890900,0.47588354,0.11166930,0.52766684,3.60887095,0.03115040,0.49899719,0.06384395,0.18848318
-2.86643322,4.83139250,0.47150912,0.11157353,0.52162650,3.64261290,0.03014372,0.50186932,0.06523851,0.19103239
-2.86043022,4.85022937,0.46646842,0.11117072,0.51493015,3.66589836,0.02902671,0.50330289,0.06643155,0.19311217
-2.85442721,4.85584113,0.46084167,0.11046912,0.50783676,3.67908707,0.02782022,0.50329575,0.06739902,0.19468995
-2.84842421,4.84885674,0.45471619,0.10948088,0.50061013,3.68271733,0.02654614,0.50186271,0.06811919,0.19573953
-2.84242121,4.83010001,0.44818874,0.10822205,0.49351246,3.67749152,0.02522677,0.49903654,0.06857338,0.19624219
-2.83641821,4.80057351,0.44136793,0.10671253,0.48679807,3.66425782,0.02388428,0.49486889,0.06874662,0.19618779
-2.83041521,4.76143905,0.43437654,0.10497593,0.48070741,3.64398834,0.02254017,0.48943107,0.06862829,0.19557574
-2.82441221,4.71399481,0.42735334,0.10303950,0.47546148,3.61775415,0.02121483,0.48281442,0.06821267,0.19441569
-2.81840920,4.65964928,0.42045449,0.10093379,0.47125694,3.58669774,0.01992712,0.47513022,0.06749928,0.19272806
-2.81240620,4.59989213,0.41385386,0.09869240,0.46826177,3.55200352,0.01869408,0.46650908,0.06649317,0.19054414
-2.80640320,4.53626258,0.40774258,0.09635154,0.46661185,3.51486705,0.01753069,0.45709950,0.06520496,0.18790590
-2.80040020,4.47031560,0.40232725,0.09394945,0.46640833,3.47646379,0.01644974,0.44706589,0.06365075,0.18486526
-2.79439720,4.40358663,0.39782706,0.09152581,0.46771600,3.43791819,0.01546170,0.43658564,0.06185175,0.18148306
-2.78839420,4.33755586,0.39446958,0.08912092,0.47056253,3.40027412,0.01457475,0.42584558,0.05983387,0.17782753
-2.78239120,4.27361276,0.39248547,0.08677486,0.47493882,3.36446746,0.01379480,0.41503779,0.05762702,0.17397247
-2.77638819,4.21302222,0.39210207,0.08452659,0.48080020,3.33130183,0.01312556,0.40435489,0.05526430,0.16999503
-2.77038519,4.15689329,0.39353617,0.08241295,0.48806856,3.30142832,0.01256864,0.39398491,0.05278115,0.16597334
-2.76438219,4.10615170,0.39698620,0.08046771,0.49663538,3.27532994,0.01212368,0.38410614,0.05021434,0.16198402
-2.75837919,4.06151727,0.40262405,0.07872060,0.50636534,3.25331130,0.01178851,0.37488198,0.04760095,0.15809965
-2.75237619,4.02348700,0.41058696,0.07719649,0.51710066,3.23549412,0.01155922,0.36645599,0.04497743,0.15438636
-2.74637319,3.99232464,0.42096979,0.07591452,0.52866574,3.22181856,0.01143036,0.35894759,0.04237858,0.15090162
-2.74037019,3.96805717,0.43381795,0.07488758,0.54087215,3.21205036,0.01139507,0.35244831,0.03983674,0.14769242
-2.73436718,3.95047824,0.44912145,0.07412175,0.55352355,3.20579348,0.01144518,0.34701892,0.03738102,0.14479377
-2.72836418,3.93915853,0.46681031,0.07361612,0.56642059,3.20250767,0.01157139,0.34268756,0.03503668,0.14222773
-2.72236118,3.93346250,0.48675156,0.07336262,0.57936541,3.20153021,0.01176343,0.33944885,0.03282466,0.14000290
-2.71635818,3.93257078,0.50874814,0.07334627,0.59216568,3.20210081,0.01201017,0.33726411,0.03076133,0.13811452
-2.71035518,3.93550740,0.53253979,0.07354544,0.60463808,3.20338867,0.01229984,0.33606262,0.02885828,0.13654499
-2.70435218,3.94117046,0.55780598,0.07393245,0.61661096,3.20452059,0.01262020,0.33574391,0.02712240,0.13526490
-2.69834917,3.94836532,0.58417095,0.07447428,0.62792630,3.20460883,0.01295874,0.33618092,0.02555602,0.13423454
-2.69234617,3.95583885,0.61121065,0.07513345,0.63844090,3.20277789,0.01330292,0.33722398,0.02415721,0.13340566
-2.68634317,3.96231363,0.63846157,0.07586902,0.64802670,3.19818904,0.01364041,0.33870538,0.02292016,0.13272354
-2.68034017,3.96652099,0.66543107,0.07663769,0.65657058,3.19006192,0.01395927,0.34044448,0.02183568,0.13212917
-2.67433717,3.96723182,0.69160900,0.07739497,0.66397342,3.17769253,0.01424828,0.34225301,0.02089177,0.13156154
-2.66833417,3.96328453,0.71648021,0.07809631,0.67014884,3.16046741,0.01449709,0.34394062,0.02007417,0.13095986
-2.66233117,3.95360948,0.73953752,0.07869832,0.67502161,3.13787357,0.01469651,0.34532025,0.01936697,0.13026564
-2.65632816,3.93724957,0.76029486,0.07915984,0.67852599,3.10950452,0.01483863,0.34621333,0.01875322,0.12942457
-2.65032516,3.91337678,0.77829988,0.07944297,0.68060410,3.07506251,0.01491703,0.34645472,0.01821552,0.12838818
-2.64432216,3.88130480,0.79314595,0.07951403,0.68120452,3.03435742,0.01492689,0.34589696,0.01773656,0.12711510
-2.63831916,3.84049771,0.80448281,0.07934435,0.68028133,2.98730292,0.01486505,0.34441416,0.01729959,0.12557209
-2.63231616,3.79057532,0.81202578,0.07891091,0.67779345,2.93391043,0.01473004,0.34190499,0.01688888,0.12373460
-2.62631316,3.73131513,0.81556313,0.07819682,0.67370472,2.87428163,0.01452206,0.33829514,0.01649012,0.12158714
-2.62031016,3.66265172,0.81496129,0.07719166,0.66798432,2.80860006,0.01424291,0.33353885,0.01609066,0.11912319
-2.61430715,3.58467353,0.81016796,0.07589165,0.66060792,2.73712248,0.01389588,0.32761970,0.01567978,0.11634494
-2.60830415,3.49761781,0.80121290,0.07429956,0.65155921,2.66017037,0.01348558,0.32055065,0.01524883,0.11326270
-2.60230115,3.40186366,0.78820633,0.07242455,0.64083179,2.57812202,0.01301775,0.31237327,0.01479132,0.10989415
-2.59629815,3.29792361,0.77133536,0.07028183,0.62843141,2.49140534,0.01249909,0.30315631,0.01430290,0.10626349
-2.59029515,3.18643392,0.75085815,0.06789216,0.61437820,2.40049156,0.01193697,0.29299355,0.01378136,0.10240043
-2.58429215,3.06814352,0.72709650,0.06528124,0.59870889,2.30588972,0.01133928,0.28200115,0.01322647,0.09833915
-2.57828914,2.94390184,0.70042674,0.06247899,0.58147876,2.20814183,0.01071412,0.27031449,0.01263984,0.09411727
-2.57228614,2.81464539,0.67126955,0.05951877,0.56276313,2.10781852,0.01006964,0.25808463,0.01202473,0.08977484
-2.56628314,2.68138330,0.64007885,0.05643655,0.54265841,2.00551471,0.00941382,0.24547451,0.01138580,0.08535339
-2.56028014,2.54518163,0.60733027,0.05327003,0.52128229,1.90184529,0.00875431,0.23265493,0.01072887,0.08089504
-2.55427714,2.40714675,0.57350942,0.05005780,0.49877332,1.79744027,0.00809826,0.21980057,0.01006068,0.07644171
-2.54827414,2.26840776,0.53910045,0.04683848,0.47528956,1.69293930,0.00745220,0.20708594,0.00938860,0.07203443
-2.54227114,2.13009827,0.50457511,0.04364995,0.45100652,1.58898541,0.00682200,0.19468162,0.00872039,0.06771275
-2.53626813,1.99333783,0.47038266,0.04052863,0.42611426,1.48621788,0.00621272,0.18275057,0.00806400,0.06351422
-2.53026513,1.85921324,0.43694086,0.03750884,0.40081388,1.38526426,0.00562867,0.17144497,0.00742731,0.05947397
-2.52426213,1.72876040,0.40462823,0.03462225,0.37531340,1.28673172,0.00507334,0.16090328,0.00681800,0.05562437
-2.51825913,1.60294687,0.37377779,0.03189746,0.34982341,1.19119797,0.00454944,0.15124782,0.00624338,0.05199475
-2.51225613,1.48265595,0.34467228,0.02935965,0.32455233,1.09920206,0.00405895,0.14258287,0.00571025,0.04861116
-2.50625313,1.36867245,0.31754102,0.02703035,0.29970187,1.01123537,0.00360312,0.13499323,0.00522487,0.04549624
-2.50025013,1.26167081,0.29255832,0.02492736,0.27546251,0.92773326,0.00318259,0.12854335,0.00479284,0.04266905
-2.49424712,1.16220580,0.26984344,0.02306466,0.25200950,0.84906770,0.00279741,0.12327689,0.00441911,0.04014503
-2.48824412,1.07070617,0.24946199,0.02145248,0.22949930,0.77554129,0.00244712,0.11921688,0.00410791,0.03793591
-2.48224112,0.98747135,0.23142862,0.02009743,0.20806673,0.70738285,0.00213087,0.11636623,0.00386278,0.03604971
-2.47623812,0.91267134,0.21571094,0.01900263,0.18782286,0.64474497,0.00184742,0.11470869,0.00368658,0.03449075
-2.47023512,0.84634962,0.20223431,0.01816795,0.16885374,0.58770347,0.00159527,0.11421017,0.00358141,0.03325969
-2.46423212,0.78842899,0.19088754,0.01759019,0.15121995,0.53625893,0.00137270,0.11482030,0.00354868,0.03235363
-2.45822911,0.73872000,0.18152902,0.01726337,0.13495694,0.49034009,0.00117786,0.11647424,0.00358906,0.03176616
-2.45222611,0.69693165,0.17399336,0.01717892,0.12007614,0.44980917,0.00100877,0.11909464,0.00370245,0.03148756
-2.44622311,0.66268394,0.16809807,0.01732593,0.10656678,0.41446870,0.00086345,0.12259374,0.00388794,0.03150493
-2.44022011,0.63552181,0.16365036,0.01769135,0.09439814,0.38406962,0.00073988,0.12687545,0.00414378,0.03180243
-2.43421711,0.61493002,0.16045362,0.01826024,0.08352236,0.35832045,0.00063613,0.13183755,0.00446733,0.03236146
-2.42821411,0.60034869,0.15831367,0.01901595,0.07387747,0.33689711,0.00055031,0.13737381,0.00485500,0.03316105
-2.42221111,0.59118883,0.15704456,0.01994035,0.06539058,0.31945305,0.00048066,0.14337614,0.00530224,0.03417809
-2.41620810,0.58684795,0.15647382,0.02101407,0.05798119,0.30562950,0.00042554,0.14973669,0.00580347,0.03538778
-2.41020510,0.58672511,0.15644713,0.02221675,0.05156426,0.29506545,0.00038346,0.15635004,0.00635216,0.03676406
-2.40420210,0.59023557,0.15683241,0.02352736,0.04605332,0.28740724,0.00035312,0.16311528,0.00694079,0.03828010
-2.39819910,0.59682464,0.15752332,0.02492454,0.04136319,0.28231754,0.00033340,0.16993824,0.00756097,0.03990888
-2.39219610,0.60598079,0.15844206,0.02638703,0.03741241,0.27948354,0.00032337,0.17673375,0.00820356,0.04162380
-2.38619310,0.61724797,0.15954174,0.02789416,0.03412542,0.27862432,0.00032233,0.18342796,0.00885880,0.04339942
-2.38019010,0.63023696,0.16080819,0.02942636,0.03143430,0.27949725,0.00032981,0.18996073,0.00951656,0.04521210
-2.37418709,0.64463575,0.16226118,0.03096583,0.02928016,0.28190340,0.00034558,0.19628806,0.01016658,0.04704083
-2.36818409,0.66021872,0.16395536,0.03249710,0.02761426,0.28569186,0.00036966,0.20238458,0.01079873,0.04886799
-2.36218109,0.67685458,0.16598059,0.03400777,0.02639867,0.29076292,0.00040233,0.20824585,0.01140340,0.05068006
-2.35617809,0.69451262,0.16846194,0.03548912,0.02560673,0.29707005,0.00044416,0.21389060,0.01197175,0.05246832
-2.35017509,0.71326713,0.17155910,0.03693673,0.02522316,0.30462057,0.00049597,0.21936261,0.01249609,0.05422946
-2.34417209,0.73329942,0.17546534,0.03835104,0.02524388,0.31347491,0.00055889,0.22473215,0.01297023,0.05596599
-2.33816908,0.75489728,0.18040582,0.03973777,0.02567564,0.32374444,0.00063432,0.23009686,0.01338969,0.05768654
-2.33216608,0.77845132,0.18663512,0.04110817,0.02653535,0.33558762,0.00072393,0.23558185,0.01375202,0.05940587
-2.32616308,0.80444780,0.19443400,0.04247911,0.02784923,0.34920462,0.00082964,0.24133892,0.01405696,0.06114469
-2.32016008,0.83345790,0.20410519,0.04387296,0.02965165,0.36483017,0.00095364,0.24754468,0.01430653,0.06292918
-2.31415708,0.86612293,0.21596809,0.04531719,0.03198379,0.38272487,0.00109831,0.25439765,0.01450508,0.06479020
-2.30815408,0.90313573,0.23035236,0.04684375,0.03489212,0.40316484,0.00126619,0.26211402,0.01465921,0.06676223
-2.30215108,0.94521836,0.24759031,0.04848819,0.03842658,0.42643009,0.00145996,0.27092235,0.01477763,0.06888207
-2.29614807,0.99309633,0.26800806,0.05028854,0.04263856,0.45279174,0.00168238,0.28105705,0.01487090,0.07118727
-2.29014507,1.04747018,0.29191570,0.05228399,0.04757881,0.48249844,0.00193620,0.29275085,0.01495108,0.07371442
-2.28414207,1.10898506,0.31959635,0.05451337,0.05329502,0.51576254,0.00222413,0.30622649,0.01503136,0.07649724
-2.27813907,1.17819934,0.35129458,0.05701355,0.05982946,0.55274637,0.00254875,0.32168780,0.01512558,0.07956478
-2.27213607,1.25555353,0.38720441,0.05981779,0.06721648,0.59354921,0.00291244,0.33931052,0.01524774,0.08293952
-2.26613307,1.34134071,0.42745723,0.06295400,0.07548006,0.63819570,0.00331734,0.35923329,0.01541145,0.08663575
-2.26013007,1.43567983,0.47211022,0.06644324,0.08463153,0.68662598,0.00376530,0.38154907,0.01562945,0.09065803
-2.25412706,1.53849336,0.52113571,0.07029826,0.09466743,0.73868844,0.00425780,0.40629751,0.01591309,0.09500013
-2.24812406,1.64949044,0.57441211,0.07452236,0.10556770,0.79413531,0.00479598,0.43345868,0.01627187,0.09964424
-2.24212106,1.76815678,0.63171691,0.07910845,0.11729436,0.85262159,0.00538061,0.46294843,0.01671312,0.10456068
-2.23611806,1.89375221,0.69272231,0.08403857,0.12979057,0.91370770,0.00601212,0.49461585,0.01724161,0.10970809
-2.23011506,2.02531647,0.75699409,0.08928376,0.14298039,0.97686573,0.00669066,0.52824301,0.01785944,0.11503414
-2.22411206,2.16168364,0.82399385,0.09480436,0.15676911,1.04148944,0.00741617,0.56354725,0.01856591,0.12047668
-2.21810905,2.30150508,0.89308524,0.10055074,0.17104435,1.10690778,0.00818847,0.60018592,0.01935751,0.12596541
-2.21210605,2.44328040,0.96354394,0.10646448,0.18567782,1.17240148,0.00900739,0.63776376,0.02022811,0.13142396
-2.20610305,2.58539562,1.03457166,0.11247991,0.20052770,1.23722214,0.00987288,0.67584257,0.02116915,0.13677218
-2.20010005,2.72616722,1.10531362,0.11852599,0.21544177,1.30061327,0.01078517,0.71395296,0.02217001,0.14192886
-2.19409705,2.86389050,1.17487926,0.12452849,0.23026093,1.36183236,0.01174487,0.75160778,0.02321838,0.14681434
-2.18809405,2.99689039,1.24236542,0.13041230,0.24482321,1.42017309,0.01275309,0.78831667,0.02430079,0.15135328
-2.18209105,3.12357245,1.30688117,0.13610386,0.25896801,1.47498682,0.01381149,0.82360117,0.02540306,0.15547722
-2.17608804,3.24247216,1.36757341,0.14153352,0.27254038,1.52570245,0.01492233,0.85700976,0.02651086,0.15912693
-2.17008504,3.35229997,1.42365208,0.14663783,0.28539528,1.57184365,0.01608843,0.88813203,0.02761021,0.16225439
-2.16408204,3.45198025,1.47441395,0.15136148,0.29740145,1.61304289,0.01731306,0.91661152,0.02868795,0.16482430
-2.15807904,3.54068220,1.51926381,0.15565896,0.30844488,1.64905141,0.01859979,0.94215630,0.02973217,0.16681514
-2.15207604,3.61784119,1.55773217,0.15949581,0.31843168,1.67974484,0.01995220,0.96454710,0.03073250,0.16821955
-2.14607304,3.68316942,1.58948844,0.16284934,0.32729013,1.70512401,0.02137360,0.98364227,0.03168039,0.16904425
-2.14007004,3.73665539,1.61434905,0.16570880,0.33497192,1.72531108,0.02286659,0.99937945,0.03256921,0.16930931
-2.13406703,3.77855200,1.63227999,0.16807506,0.34145249,1.74054097,0.02443265,1.01177385,0.03339428,0.16904688
-2.12806403,3.80935399,1.64339354,0.16995973,0.34673049,1.75114851,0.02607165,1.02091313,0.03415277,0.16829947
-2.12206103,3.82976560,1.64793951,0.17138384,0.35082628,1.75755197,0.02778137,1.02694925,0.03484353,0.16711784
-2.11605803,3.84066023,1.64629118,0.17237605,0.35377976,1.76023357,0.02955703,1.03008768,0.03546681,0.16555864
-2.11005503,3.84303412,1.63892681,0.17297064,0.35564745,1.75971793,0.03139086,1.03057457,0.03602394,0.16368185
-2.10405203,3.83795622,1.62640753,0.17320528,0.35649911,1.75654956,0.03327182,1.02868255,0.03651694,0.16154820
-2.09804902,3.82651717,1.60935279,0.17311873,0.35641400,1.75127016,0.03518534,1.02469610,0.03694817,0.15921679
-2.09204602,3.80977965,1.58841463,0.17274860,0.35547702,1.74439705,0.03711329,1.01889714,0.03731990,0.15674278
-2.08604302,3.78873294,1.56425198,0.17212940,0.35377495,1.73640356,0.03903405,1.01155173,0.03763407,0.15417555
-2.08004002,3.76425377,1.53750627,0.17129077,0.35139284,1.72770229,0.04092281,1.00289860,0.03789193,0.15155723
-2.07403702,3.73707543,1.50877963,0.17025628,0.34841093,1.71863200,0.04275201,0.99314013,0.03809389,0.14892166
-2.06803402,3.70776662,1.47861642,0.16904253,0.34490206,1.70944858,0.04449198,0.98243622,0.03823941,0.14629400
-2.06203102,3.67672081,1.44748909,0.16765892,0.34092977,1.70032060,0.04611174,0.97090129,0.03832700,0.14369071
-2.05602801,3.64415637,1.41578872,0.16610787,0.33654714,1.69132929,0.04757993,0.95860449,0.03835426,0.14112015
-2.05002501,3.61012700,1.38382055,0.16438553,0.33179641,1.68247307,0.04886583,0.94557300,0.03831809,0.13858357
-2.04402201,3.57454163,1.35180424,0.16248293,0.32670928,1.67367600,0.04994043,0.93179802,0.03821488,0.13607643
-2.03801901,3.53719200,1.31987870,0.16038750,0.32130799,1.66479977,0.05077755,0.91724306,0.03804085,0.13359010
-2.03201601,3.49778629,1.28811082,0.15808478,0.31560690,1.65565841,0.05135480,0.90185369,0.03779232,0.13111362
-2.02601301,3.45598633,1.25650720,0.15556030,0.30961464,1.64603484,0.05165461,0.88556827,0.03746604,0.12863555
-2.02001001,3.41144617,1.22502813,0.15280143,0.30333650,1.63569833,0.05166495,0.86832879,0.03705951,0.12614578
-2.01400700,3.36384962,1.19360275,0.14979910,0.29677706,1.62442194,0.05137999,0.85009106,0.03657127,0.12363711
-2.00800400,3.31294456,1.16214434,0.14654934,0.28994285,1.61199896,0.05080049,0.83083368,0.03600104,0.12110666
-2.00200100,3.25857211,1.13056499,0.14305442,0.28284482,1.59825754,0.04993400,0.81056524,0.03534999,0.11855687
-1.99599800,3.20068928,1.09878868,0.13932372,0.27550060,1.58307278,0.04879475,0.78932929,0.03462071,0.11599615
-1.98999500,3.13938381,1.06676220,0.13537403,0.26793639,1.56637567,0.04740343,0.76720695,0.03381725,0.11343917
-1.98399200,3.07488103,1.03446349,0.13122961,0.26018828,1.54815867,0.04578664,0.74431700,0.03294510,0.11090667
-1.97798899,3.00754244,1.00190711,0.12692168,0.25230316,1.52847757,0.04397625,0.72081369,0.03201095,0.10842494
-1.97198599,2.93785663,0.96914680,0.12248766,0.24433897,1.50744976,0.04200853,0.69688242,0.03102259,0.10602499
-1.96598299,2.86642348,0.93627531,0.11797007,0.23636440,1.48524920,0.03992325,0.67273381,0.02998866,0.10374135
-1.95997999,2.79393282,0.90342178,0.11341517,0.22845806,1.46209833,0.03776266,0.64859644,0.02891838,0.10161079
-1.95397699,2.72113898,0.87074703,0.10887161,0.22070715,1.43825761,0.03557045,0.62470905,0.02782132,0.09967079
-1.94797399,2.64883300,0.83843743,0.10438886,0.21320563,1.41401323,0.03339075,0.60131248,0.02670714,0.09795807
-1.94197099,2.57781386,0.80669764,0.10001579,0.20605211,1.38966370,0.03126718,0.57864192,0.02558537,0.09650710
-1.93596798,2.50886049,0.77574293,0.09579935,0.19934747,1.36550612,0.02924192,0.55691994,0.02446524,0.09534867
-1.92996498,2.44270569,0.74579154,0.09178337,0.19319227,1.34182280,0.02735494,0.53635054,0.02335549,0.09450872
-1.92396198,2.38001319,0.71705733,0.08800760,0.18768410,1.31886880,0.02564327,0.51711446,0.02226428,0.09400726
-1.91795898,2.32135857,0.68974320,0.08450694,0.18291499,1.29686119,0.02414044,0.49936580,0.02119912,0.09385761
-1.91195598,2.26721463,0.66403547,0.08131093,0.17896883,1.27597024,0.02287596,0.48323005,0.02016681,0.09406586
-1.90595298,2.21794131,0.64009913,0.07844338,0.17591906,1.25631313,0.02187491,0.46880320,0.01917345,0.09463056
-1.89994997,2.17378016,0.61807428,0.07592227,0.17382648,1.23795024,0.02115761,0.45615197,0.01822445,0.09554274
-1.89394697,2.13485314,0.59807344,0.07375971,0.17273742,1.22088414,0.02073933,0.44531474,0.01732454,0.09678604
-1.88794397,2.10116507,0.58017971,0.07196210,0.17268216,1.20506128,0.02063011,0.43630294,0.01647781,0.09833716
-1.88194097,2.07260933,0.56444569,0.07053022,0.17367372,1.19037610,0.02083453,0.42910278,0.01568772,0.10016643
-1.87593797,2.04897619,0.55089286,0.06945952,0.17570703,1.17667743,0.02135161,0.42367686,0.01495715,0.10223852
-1.86993497,2.02996285,0.53951145,0.06874028,0.17875836,1.16377660,0.02217466,0.41996569,0.01428835,0.10451327
-1.86393197,2.01518491,0.53026056,0.06835784,0.18278524,1.15145701,0.02329129,0.41788890,0.01368295,0.10694654
