energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
0.33316658,9.04834953,0.09314370,0.38442755,1.25524666,4.16728344,1.91299968,3.51281272,1.41662476,0.00000000
0.33916958,9.12979176,0.09173271,0.39393324,1.29030144,4.19850482,1.93052034,3.53100845,1.44353313,0.00000000
0.34517259,9.20026243,0.09019421,0.40299407,1.32454551,4.22246719,1.94690697,3.54795422,1.46806478,0.00000000
0.35117559,9.25825235,0.08853589,0.41146602,1.35759438,4.23840070,1.96185234,3.56330109,1.48992233,0.00000000
0.35717859,9.30235121,0.08676480,0.41920389,1.38907473,4.24564440,1.97504391,3.57666964,1.50882225,0.00000000
0.36318159,9.33127014,0.08488735,0.42606472,1.41862848,4.24365771,1.98616909,3.58765523,1.52449805,0.00000000
0.36918459,9.34386421,0.08290930,0.43191130,1.44591659,4.23203026,1.99492110,3.59583450,1.53670424,0.00000000
0.37518759,9.33915443,0.08083589,0.43661579,1.47062239,4.21048985,2.00100531,3.60077325,1.54522114,0.00000000
0.38119060,9.31634912,0.07867200,0.44006324,1.49245477,4.17890833,2.00414584,3.60203542,1.54986036,0.00000000
0.38719360,9.27486396,0.07642236,0.44215495,1.51115108,4.13730530,2.00409221,3.59919335,1.55047073,0.00000000
0.39319660,9.21434028,0.07409185,0.44281148,1.52647979,4.08584939,2.00062589,3.59183890,1.54694448,0.00000000
0.39919960,9.13466090,0.07168575,0.44197528,1.53824311,4.02485701,1.99356646,3.57959533,1.53922325,0.00000000
0.40520260,9.03596282,0.06920999,0.43961277,1.54627940,3.95478850,1.98277726,3.56212960,1.52730358,0.00000000
0.41120560,8.91864598,0.06667141,0.43571586,1.55046557,3.87624151,1.96817021,3.53916470,1.51124151,0.00000000
0.41720860,8.78337740,0.06407793,0.43030277,1.55071920,3.78994171,1.94970969,3.51049151,1.49115583,0.00000000
0.42321161,8.63109001,0.06143873,0.42341816,1.54700054,3.69673078,1.92741536,3.47597982,1.46722979,0.00000000
0.42921461,8.46297570,0.05876421,0.41513255,1.53931423,3.59755181,1.90136364,3.43558788,1.43971090,0.00000000
0.43521761,8.28047203,0.05606606,0.40554105,1.52771057,3.49343232,1.87168790,3.38937004,1.40890866,0.00000000
0.44122061,8.08524255,0.05335710,0.39476140,1.51228628,3.38546514,1.83857724,3.33748196,1.37519022,0.00000000
0.44722361,7.87915072,0.05065114,0.38293139,1.49318459,3.27478751,1.80227385,3.28018306,1.33897397,0.00000000
0.45322661,7.66422765,0.04796268,0.37020583,1.47059455,3.16255886,1.76306905,3.21783578,1.30072116,0.00000000
0.45922961,7.44263440,0.04530669,0.35675299,1.44474942,3.04993766,1.72129796,3.15090159,1.26092590,0.00000000
0.46523262,7.21661960,0.04269822,0.34275073,1.41592399,2.93805808,1.67733318,3.07993362,1.22010380,0.00000000
0.47123562,6.98847348,0.04015205,0.32838253,1.38443096,2.82800695,1.63157740,3.00556616,1.17877970,0.00000000
0.47723862,6.76047979,0.03768241,0.31383328,1.35061616,2.72080166,1.58445543,2.92850122,1.13747493,0.00000000
0.48324162,6.53486708,0.03530259,0.29928523,1.31485287,2.61736971,1.53640567,2.84949269,1.09669451,0.00000000
0.48924462,6.31376094,0.03302468,0.28491408,1.27753518,2.51853054,1.48787152,2.76932867,1.05691499,0.00000000
0.49524762,6.09913903,0.03085936,0.27088532,1.23907069,2.42498017,1.43929287,2.68881274,1.01857306,0.00000000
0.50125063,5.89279041,0.02881575,0.25735098,1.19987271,2.33727913,1.39109805,2.60874488,0.98205565,0.00000000
0.50725363,5.69628080,0.02690128,0.24444681,1.16035227,2.25584427,1.34369645,2.52990289,0.94769161,0.00000000
0.51325663,5.51092496,0.02512172,0.23229007,1.12091011,2.18094448,1.29747209,2.45302518,0.91574553,0.00000000
0.51925963,5.33776736,0.02348123,0.22097782,1.08192904,2.11270067,1.25277833,2.37879540,0.88641353,0.00000000
0.52526263,5.17757163,0.02198253,0.21058592,1.04376698,2.05108996,1.20993376,2.30782984,0.85982142,0.00000000
0.53126563,5.03081923,0.02062701,0.20116856,1.00675072,1.99595385,1.16921954,2.24066771,0.83602507,0.00000000
0.53726863,4.89771699,0.01941507,0.19275850,0.97117095,1.94701012,1.13087792,2.17776478,0.81501296,0.00000000
0.54327164,4.77821323,0.01834632,0.18536780,0.93727827,1.90386799,1.09511217,2.11949036,0.79671062,0.00000000
0.54927464,4.67202121,0.01741990,0.17898914,0.90528074,1.86604585,1.06208750,2.06612748,0.78098690,0.00000000
0.55527764,4.57864890,0.01663474,0.17359760,0.87534255,1.83299102,1.03193312,2.01787604,0.76766158,0.00000000
0.56128064,4.49743324,0.01598983,0.16915272,0.84758406,1.80410057,1.00474483,1.97485839,0.75651413,0.00000000
0.56728364,4.42757744,0.01548446,0.16560098,0.82208300,1.77874247,0.98058830,1.93712686,0.74729307,0.00000000
0.57328664,4.36818927,0.01511838,0.16287831,0.79887657,1.75627627,0.95950246,1.90467252,0.73972572,0.00000000
0.57928964,4.31831865,0.01489193,0.16091281,0.77796440,1.73607244,0.94150287,1.87743463,0.73352786,0.00000000
0.58529265,4.27699281,0.01480609,0.15962736,0.75931209,1.71752973,0.92658489,1.85530999,0.72841299,0.00000000
0.59129565,4.24324768,0.01486245,0.15894214,0.74285501,1.70008987,0.91472634,1.83816171,0.72410087,0.00000000
0.59729865,4.21615411,0.01506312,0.15877699,0.72850234,1.68324934,0.90588948,1.82582691,0.72032508,0.00000000
0.60330165,4.19483834,0.01541055,0.15905341,0.71614098,1.66656765,0.90002237,1.81812299,0.71683948,0.00000000
0.60930465,4.17849608,0.01590732,0.15969635,0.70563933,1.64967238,0.89705931,1.81485217,0.71342331,0.00000000
0.61530765,4.16640030,0.01655578,0.16063557,0.69685073,1.63226065,0.89692059,1.81580438,0.70988495,0.00000000
0.62131066,4.15790297,0.01735776,0.16180662,0.68961661,1.61409771,0.89951152,1.82075847,0.70606438,0.00000000
0.62731366,4.15243150,0.01831416,0.16315146,0.68376928,1.59501270,0.90472087,1.82948189,0.70183429,0.00000000
0.63331666,4.14948074,0.01942453,0.16461871,0.67913447,1.57489226,0.91241889,1.84172934,0.69710005,0.00000000
0.63931966,4.14860180,0.02068671,0.16616354,0.67553362,1.55367265,0.92245520,1.85724047,0.69179861,0.00000000
0.64532266,4.14938892,0.02209637,0.16774732,0.67278612,1.53133091,0.93465660,1.87573731,0.68589662,0.00000000
0.65132566,4.15146566,0.02364673,0.16933694,0.67071147,1.50787583,0.94882527,1.89692178,0.67938782,0.00000000
0.65732866,4.15447179,0.02532821,0.17090409,0.66913162,1.48333932,0.96473740,1.92047358,0.67228996,0.00000000
0.66333167,4.15805178,0.02712825,0.17242427,0.66787344,1.45776860,0.98214255,1.94604899,0.66464148,0.00000000
0.66933467,4.16184600,0.02903116,0.17387590,0.66677141,1.43121992,1.00076392,1.97328081,0.65649800,0.00000000
0.67533767,4.16548513,0.03101808,0.17523938,0.66567058,1.40375374,1.02029968,2.00177957,0.64792884,0.00000000
0.68134067,4.16858819,0.03306712,0.17649621,0.66442966,1.37543183,1.04042538,2.03113632,0.63901369,0.00000000
0.68734367,4.17076424,0.03515356,0.17762835,0.66292421,1.34631604,1.06079756,2.06092675,0.62983934,0.00000000
0.69334667,4.17161749,0.03725017,0.17861760,0.66104988,1.31646881,1.08105847,2.09071679,0.62049677,0.00000000
0.69934967,4.17075548,0.03932772,0.17944534,0.65872533,1.28595493,1.10084181,2.12006941,0.61107836,0.00000000
0.70535268,4.16779945,0.04135553,0.18009235,0.65589487,1.25484438,1.11977933,2.14855233,0.60167542,0.00000000
0.71135568,4.16239620,0.04330218,0.18053893,0.65253054,1.22321566,1.13750819,2.17574640,0.59237592,0.00000000
0.71735868,4.15423060,0.04513622,0.18076523,0.64863336,1.19115936,1.15367862,2.20125427,0.58326235,0.00000000
0.72336168,4.14303767,0.04682705,0.18075165,0.64423377,1.15878128,1.16796184,2.22470899,0.57440989,0.00000000
0.72936468,4.12861349,0.04834569,0.18047955,0.63939102,1.12620493,1.18005774,2.24578211,0.56588465,0.00000000
0.73536768,4.11082421,0.04966566,0.17993194,0.63419151,1.09357300,1.18970220,2.26419104,0.55774215,0.00000000
0.74137069,4.08961239,0.05076373,0.17909422,0.62874599,1.06104757,1.19667358,2.27970520,0.55002598,0.00000000
0.74737369,4.06500054,0.05162068,0.17795505,0.62318579,1.02880893,1.20079831,2.29215081,0.54276668,0.00000000
0.75337669,4.03709137,0.05222187,0.17650698,0.61765813,0.99705312,1.20195514,2.30141411,0.53598093,0.00000000
0.75937969,4.00606496,0.05255776,0.17474714,0.61232070,0.96598821,1.20007808,2.30744280,0.52967109,0.00000000
0.76538269,3.97217291,0.05262421,0.17267774,0.60733575,0.93582943,1.19515777,2.31024570,0.52382502,0.00000000
0.77138569,3.93572992,0.05242268,0.17030632,0.60286394,0.90679373,1.18724129,2.30989065,0.51841651,0.00000000
0.77738869,3.89710326,0.05196016,0.16764593,0.59905826,0.87909371,1.17643042,2.30650080,0.51340602,0.00000000
0.78339170,3.85670069,0.05124903,0.16471502,0.59605825,0.85293157,1.16287838,2.30024927,0.50874203,0.00000000
0.78939470,3.81495763,0.05030669,0.16153714,0.59398482,0.82849336,1.14678531,2.29135269,0.50436285,0.00000000
0.79539770,3.77232400,0.04915498,0.15814047,0.59293602,0.80594367,1.12839257,2.28006362,0.50019890,0.00000000
0.80140070,3.72925167,0.04781961,0.15455715,0.59298369,0.78542133,1.10797612,2.26666245,0.49617541,0.00000000
0.80740370,3.68618281,0.04632932,0.15082249,0.59417146,0.76703611,1.08583937,2.25144881,0.49221549,0.00000000
0.81340670,3.64353992,0.04471508,0.14697413,0.59651392,0.75086655,1.06230565,2.23473320,0.48824341,0.00000000
0.81940970,3.60171768,0.04300917,0.14305104,0.59999709,0.73695917,1.03771071,2.21682884,0.48418804,0.00000000
0.82541271,3.56107705,0.04124430,0.13909268,0.60458021,0.72532879,1.01239547,2.19804432,0.47998626,0.00000000
0.83141571,3.52194177,0.03945276,0.13513808,0.61019853,0.71596001,0.98669935,2.17867730,0.47558628,0.00000000
0.83741871,3.48459719,0.03766553,0.13122506,0.61676725,0.70880970,0.96095439,2.15900929,0.47095064,0.00000000
0.84342171,3.44929142,0.03591163,0.12738962,0.62418603,0.70381028,0.93548029,2.13930206,0.46605890,0.00000000
0.84942471,3.41623863,0.03421744,0.12366541,0.63234424,0.70087351,0.91058062,2.11979538,0.46090975,0.00000000
0.85542771,3.38562411,0.03260622,0.12008341,0.64112633,0.69989473,0.88654010,2.10070646,0.45552261,0.00000000
0.86143072,3.35761083,0.03109774,0.11667185,0.65041738,0.70075717,0.86362316,2.08223085,0.44993856,0.00000000
0.86743372,3.33234695,0.02970802,0.11345615,0.66010829,0.70333617,0.84207348,2.06454468,0.44422052,0.00000000
0.87343672,3.30997397,0.02844931,0.11045920,0.67010065,0.70750322,0.82211461,2.04780811,0.43845279,0.00000000
0.87943972,3.29063484,0.02733005,0.10770166,0.68031083,0.71312954,0.80395136,2.03216969,0.43273983,0.00000000
0.88544272,3.27448168,0.02635509,0.10520236,0.69067330,0.72008916,0.78777183,2.01777127,0.42720436,0.00000000
0.89144572,3.26168249,0.02552591,0.10297886,0.70114298,0.72826150,0.77374978,2.00475322,0.42198482,0.00000000
0.89744872,3.25242660,0.02484099,0.10104788,0.71169650,0.73753323,0.76204717,1.99325943,0.41723222,0.00000000
0.90345173,3.24692834,0.02429621,0.09942588,0.72233236,0.74779964,0.75281663,1.98344195,0.41310659,0.00000000
0.90945473,3.24542863,0.02388531,0.09812947,0.73307007,0.75896534,0.74620350,1.97546477,0.40977289,0.00000000
0.91545773,3.24819452,0.02360036,0.09717577,0.74394819,0.77094445,0.74234755,1.96950658,0.40739683,0.00000000
0.92146073,3.25551648,0.02343222,0.09658272,0.75502144,0.78366035,0.74138389,1.96576229,0.40614035,0.00000000
0.92746373,3.26770346,0.02337102,0.09636919,0.76635714,0.79704503,0.74344327,1.96444314,0.40615730,0.00000000
0.93346673,3.28507624,0.02340661,0.09655504,0.77803094,0.81103813,0.74865162,1.96577552,0.40758909,0.00000000
0.93946973,3.30795899,0.02352888,0.09716099,0.79012224,0.82558581,0.75712883,1.96999837,0.41056076,0.00000000
0.94547274,3.33666993,0.02372816,0.09820847,0.80270944,0.84063952,0.76898692,1.97735941,0.41517742,0.00000000
0.95147574,3.37151120,0.02399546,0.09971929,0.81586528,0.85615473,0.78432776,1.98811045,0.42152136,0.00000000
0.95747874,3.41275886,0.02432269,0.10171529,0.82965256,0.87208979,0.80324032,2.00250193,0.42964976,0.00000000
0.96348174,3.46065327,0.02470278,0.10421794,0.84412031,0.88840491,0.82579783,2.02077702,0.43959331,0.00000000
0.96948474,3.51539059,0.02512982,0.10724793,0.85930076,0.90506136,0.85205488,2.04316560,0.45135571,0.00000000
0.97548774,3.57711566,0.02559903,0.11082464,0.87520719,0.92202100,0.88204467,2.06987832,0.46491396,0.00000000
0.98149075,3.64591664,0.02610675,0.11496576,0.89183275,0.93924601,0.91577653,2.10110094,0.48021973,0.00000000
0.98749375,3.72182152,0.02665037,0.11968685,0.90915029,0.95669897,0.95323373,2.13698915,0.49720139,0.00000000
0.99349675,3.80479646,0.02722821,0.12500084,0.92711322,0.97434316,0.99437171,2.17766393,0.51576691,0.00000000
0.99949975,3.89474576,0.02783935,0.13091764,0.94565728,0.99214309,1.03911666,2.22320737,0.53580725,0.00000000
1.00550275,3.99151311,0.02848348,0.13744370,0.96470314,1.01006511,1.08736442,2.27365906,0.55720017,0.00000000
1.01150575,4.09488376,0.02916068,0.14458148,0.98415960,1.02807809,1.13897964,2.32901274,0.57981428,0.00000000
1.01750875,4.20458688,0.02987124,0.15232904,1.00392720,1.04615400,1.19379504,2.38921327,0.60351297,0.00000000
1.02351176,4.32029787,0.03061542,0.16067944,1.02390200,1.06426829,1.25161082,2.45415365,0.62815817,0.00000000
1.02951476,4.44163993,0.03139329,0.16962021,1.04397935,1.08240001,1.31219398,2.52367211,0.65361362,0.00000000
1.03551776,4.56818458,0.03220449,0.17913276,1.06405739,1.10053146,1.37527773,2.59754925,0.67974753,0.00000000
1.04152076,4.69945107,0.03304810,0.18919179,1.08404006,1.11864756,1.44056080,2.67550515,0.70643449,0.00000000
1.04752376,4.83490456,0.03392243,0.19976476,1.10383956,1.13673462,1.50770698,2.75719679,0.73355666,0.00000000
1.05352676,4.97395339,0.03482497,0.21081137,1.12337812,1.15477877,1.57634482,2.84221596,0.76100401,0.00000000
1.05952976,5.11594589,0.03575224,0.22228323,1.14258912,1.17276403,1.64606785,2.93008792,0.78867399,0.00000000
1.06553277,5.26016729,0.03669979,0.23412368,1.16141746,1.19067015,1.71643549,3.02027135,0.81647038,0.00000000
1.07153577,5.40583768,0.03766215,0.24626782,1.17981942,1.20847039,1.78697499,3.11215990,0.84430181,0.00000000
1.07753877,5.55211170,0.03863291,0.25864281,1.19776203,1.22612936,1.85718455,3.20508582,0.87207994,0.00000000
1.08354177,5.69808082,0.03960477,0.27116851,1.21522220,1.24360128,1.92653794,3.29832593,0.89971756,0.00000000
1.08954477,5.84277904,0.04056967,0.28375841,1.23218564,1.26082871,1.99449071,3.39111034,0.92712683,0.00000000
1.09554777,5.98519240,0.04151898,0.29632094,1.24864587,1.27774194,2.06048811,3.48263381,0.95421786,0.00000000
1.10155078,6.12427271,0.04244370,0.30876098,1.26460340,1.29425931,2.12397457,3.57206983,0.98089780,0.00000000
1.10755378,6.25895529,0.04333465,0.32098181,1.28006516,1.31028845,2.18440464,3.65858707,1.00707046,0.00000000
1.11355678,6.38818060,0.04418278,0.33288709,1.29504422,1.32572841,2.24125505,3.74136773,1.03263660,0.00000000
1.11955978,6.51091877,0.04497936,0.34438304,1.30955984,1.34047284,2.29403746,3.81962720,1.05749489,0.00000000
1.12556278,6.62619622,0.04571630,0.35538070,1.32363778,1.35441388,2.34231131,3.89263413,1.08154338,0.00000000
1.13156578,6.73312296,0.04638633,0.36579797,1.33731068,1.36744667,2.38569629,3.95973009,1.10468145,0.00000000
1.13756878,6.83091930,0.04698325,0.37556161,1.35061840,1.37947427,2.42388368,4.02034787,1.12681208,0.00000000
1.14357179,6.91894019,0.04750206,0.38460885,1.36360824,1.39041256,2.45664597,4.07402741,1.14784413,0.00000000
1.14957479,6.99669603,0.04793911,0.39288869,1.37633465,1.40019496,2.48384421,4.12042859,1.16769465,0.00000000
1.15557779,7.06386844,0.04829217,0.40036272,1.38885844,1.40877649,2.50543263,4.15934012,1.18629087,0.00000000
1.16158079,7.12031997,0.04856038,0.40700552,1.40124528,1.41613697,2.52146009,4.19068407,1.20357171,0.00000000
1.16758379,7.16609698,0.04874423,0.41280445,1.41356337,1.42228304,2.53206827,4.21451558,1.21948885,0.00000000
1.17358679,7.20142538,0.04884546,0.41775911,1.42588035,1.42724883,2.53748665,4.23101799,1.23400700,0.00000000
1.17958979,7.22669922,0.04886683,0.42188025,1.43825939,1.43109514,2.53802423,4.24049324,1.24710368,0.00000000
1.18559280,7.24246256,0.04881194,0.42518833,1.45075466,1.43390709,2.53405865,4.24334826,1.25876823,0.00000000
1.19159580,7.24938557,0.04868498,0.42771181,1.46340634,1.43579037,2.52602296,4.24007792,1.26900026,0.00000000
1.19759880,7.24823589,0.04849042,0.42948529,1.47623541,1.43686614,2.51439083,4.23124520,1.27780772,0.00000000
1.20360180,7.23984677,0.04823281,0.43054752,1.48923855,1.43726497,2.49966086,4.21745976,1.28520452,0.00000000
1.20960480,7.22508348,0.04791646,0.43093949,1.50238344,1.43711999,2.48234076,4.19935568,1.29120809,0.00000000
1.21560780,7.20480969,0.04754522,0.43070269,1.51560480,1.43655973,2.46293210,4.17756955,1.29583687,0.00000000
1.22161081,7.17985540,0.04712232,0.42987757,1.52880159,1.43570102,2.44191647,4.15271957,1.29910799,0.00000000
1.22761381,7.15098792,0.04665017,0.42850235,1.54183537,1.43464227,2.41974349,4.12538691,1.30103526,0.00000000
1.23361681,7.11888713,0.04613035,0.42661219,1.55453044,1.43345770,2.39682122,4.09609954,1.30162751,0.00000000
1.23961981,7.08412610,0.04556355,0.42423874,1.56667557,1.43219268,2.37350934,4.06531955,1.30088752,0.00000000
1.24562281,7.04715776,0.04494965,0.42141009,1.57802749,1.43086050,2.35011515,4.03343400,1.29881144,0.00000000
1.25162581,7.00830794,0.04428780,0.41815111,1.58831622,1.42944085,2.32689243,4.00074955,1.29538880,0.00000000
1.25762881,6.96777497,0.04357662,0.41448411,1.59725194,1.42788003,2.30404303,3.96749104,1.29060313,0.00000000
1.26363182,6.92563540,0.04281441,0.41042969,1.60453330,1.42609286,2.28172063,3.93380363,1.28443305,0.00000000
1.26963482,6.88185552,0.04199941,0.40600786,1.60985678,1.42396632,2.26003659,3.89975838,1.27685388,0.00000000
1.27563782,6.83630766,0.04113006,0.40123919,1.61292689,1.42136459,2.23906694,3.86536078,1.26783963,0.00000000
1.28164082,6.78879065,0.04020531,0.39614595,1.61346665,1.41813537,2.21886023,3.83056174,1.25736533,0.00000000
1.28764382,6.73905303,0.03922486,0.39075317,1.61122799,1.41411710,2.19944556,3.79527051,1.24540958,0.00000000
1.29364682,6.68681820,0.03818947,0.38508955,1.60600173,1.40914665,2.18084018,3.75936891,1.23195720,0.00000000
1.29964982,6.63181030,0.03710113,0.37918809,1.59762660,1.40306727,2.16305631,3.72272627,1.21700205,0.00000000
1.30565283,6.57377971,0.03596331,0.37308642,1.58599703,1.39573638,2.14610670,3.68521460,1.20054968,0.00000000
1.31165583,6.51252740,0.03478104,0.36682693,1.57106939,1.38703274,2.13000877,3.64672325,1.18262002,0.00000000
1.31765883,6.44792715,0.03356103,0.36045642,1.55286657,1.37686292,2.11478726,3.60717286,1.16324978,0.00000000
1.32366183,6.37994522,0.03231172,0.35402557,1.53148052,1.36516673,2.10047535,3.56652795,1.14249467,0.00000000
1.32966483,6.30865673,0.03104319,0.34758806,1.50707302,1.35192145,2.08711451,3.52480788,1.12043132,0.00000000
1.33566783,6.23425871,0.02976718,0.34119958,1.47987448,1.33714481,2.07475330,3.48209594,1.09715886,0.00000000
1.34167084,6.15707941,0.02849689,0.33491654,1.45018092,1.32089667,2.06344561,3.43854634,1.07279999,0.00000000
1.34767384,6.07758404,0.02724688,0.32879489,1.41834944,1.30327951,2.05324863,3.39438895,1.04750176,0.00000000
1.35367684,5.99637669,0.02603284,0.32288876,1.38479222,1.28443767,2.04422098,3.34993167,1.02143567,0.00000000
1.35967984,5.91419884,0.02487140,0.31724935,1.34996935,1.26455563,2.03642151,3.30556040,0.99479731,0.00000000
1.36568284,5.83192425,0.02377983,0.31192384,1.31438075,1.24385533,2.02990880,3.26173666,0.96780539,0.00000000
1.37168584,5.75055049,0.02277585,0.30695460,1.27855745,1.22259275,2.02474181,3.21899270,0.94070014,0.00000000
1.37768884,5.67118714,0.02187731,0.30237854,1.24305228,1.20105373,2.02098155,3.17792426,0.91374102,0.00000000
1.38369185,5.59504048,0.02110190,0.29822679,1.20843034,1.17954936,2.01869363,3.13918097,0.88720377,0.00000000
1.38969485,5.52339499,0.02046686,0.29452462,1.17525927,1.15841069,2.01795158,3.10345438,0.86137685,0.00000000
1.39569785,5.45759120,0.01998871,0.29129155,1.14409941,1.13798310,2.01884042,3.07146378,0.83655710,0.00000000
1.40170085,5.39900017,0.01968289,0.28854163,1.11549395,1.11862007,2.02146005,3.04393985,0.81304484,0.00000000
1.40770385,5.34899443,0.01956346,0.28628393,1.08995915,1.10067657,2.02592784,3.02160632,0.79113841,0.00000000
1.41370685,5.30891569,0.01964279,0.28452297,1.06797458,1.08450186,2.03237997,3.00515995,0.77112820,0.00000000
1.41970985,5.28003936,0.01993124,0.28325922,1.04997343,1.07043195,2.04097088,2.99524898,0.75329029,0.00000000
1.42571286,5.26353668,0.02043679,0.28248948,1.03633308,1.05878149,2.05187056,2.99245076,0.73787988,0.00000000
1.43171586,5.26043493,0.02116478,0.28220714,1.02736591,1.04983541,2.06525918,2.99724877,0.72512468,0.00000000
1.43771886,5.27157691,0.02211758,0.28240231,1.02331053,1.04384034,2.08131922,3.01001003,0.71521833,0.00000000
1.44372186,5.29758089,0.02329434,0.28306165,1.02432369,1.04099606,2.10022498,3.03096343,0.70831427,0.00000000
1.44972486,5.33880239,0.02469071,0.28416810,1.03047314,1.04144723,2.12213001,3.06017995,0.70452015,0.00000000
1.45572786,5.39529973,0.02629869,0.28570046,1.04173161,1.04527567,2.14715276,3.09755567,0.70389294,0.00000000
1.46173087,5.46680479,0.02810650,0.28763272,1.05797246,1.05249374,2.17536140,3.14279850,0.70643516,0.00000000
1.46773387,5.55270097,0.03009854,0.28993349,1.07896719,1.06303886,2.20675853,3.19541944,0.71209230,0.00000000
1.47373687,5.65200996,0.03225547,0.29256533,1.10438517,1.07676996,2.24126675,3.25472932,0.72075155,0.00000000
1.47973987,5.76338868,0.03455431,0.29548427,1.13379592,1.09346577,2.27871615,3.31984143,0.73224217,0.00000000
1.48574287,5.88513765,0.03696877,0.29863942,1.16667417,1.11282559,2.31883451,3.38968070,0.74633730,0.00000000
1.49174587,6.01522133,0.03946961,0.30197294,1.20240773,1.13447249,2.36124123,3.46299940,0.76275753,0.00000000
1.49774887,6.15130072,0.04202514,0.30542027,1.24030832,1.15795919,2.40544553,3.53839944,0.78117592,0.00000000
1.50375188,6.29077782,0.04460183,0.30891076,1.27962516,1.18277645,2.45084941,3.61436068,0.80122450,0.00000000
1.50975488,6.43085106,0.04716501,0.31236867,1.31956107,1.20836403,2.49675569,3.68927469,0.82250215,0.00000000
1.51575788,6.56858010,0.04967965,0.31571451,1.35929079,1.23412371,2.54238085,3.76148289,0.84458340,0.00000000
1.52176088,6.70095814,0.05211118,0.31886687,1.39798088,1.25943424,2.58687262,3.82931793,0.86702815,0.00000000
1.52776388,6.82498939,0.05442636,0.32174434,1.43481075,1.28366753,2.62933161,3.89114677,0.88939186,0.00000000
1.53376688,6.93776884,0.05659410,0.32426782,1.46899400,1.30620567,2.66883616,3.94541410,0.91123593,0.00000000
1.53976988,7.03656168,0.05858631,0.32636285,1.49979938,1.32645814,2.70446952,3.99068445,0.93213795,0.00000000
1.54577289,7.11887941,0.06037864,0.32796198,1.52657072,1.34387856,2.73534827,4.02568148,0.95170158,0.00000000
1.55177589,7.18254996,0.06195109,0.32900710,1.54874496,1.35798045,2.76065082,4.04932306,0.96956567,0.00000000
1.55777889,7.22577916,0.06328862,0.32945146,1.56586771,1.36835134,2.77964471,4.06075089,0.98541249,0.00000000
1.56378189,7.24720164,0.06438148,0.32926152,1.57760570,1.37466481,2.79171185,4.05935374,0.99897474,0.00000000
1.56978489,7.24591921,0.06522548,0.32841837,1.58375576,1.37669002,2.79637044,4.04478342,1.01004130,0.00000000
1.57578789,7.22152576,0.06582206,0.32691866,1.58424991,1.37429831,2.79329290,4.01696331,1.01846153,0.00000000
1.58179090,7.17411776,0.06617818,0.32477512,1.57915633,1.36746685,2.78231896,3.97608907,1.02414806,0.00000000
1.58779390,7.10429047,0.06630610,0.32201652,1.56867638,1.35627907,2.76346361,3.92262190,1.02707801,0.00000000
1.59379690,7.01312001,0.06622294,0.31868712,1.55313760,1.34092195,2.73691947,3.85727463,1.02729274,0.00000000
1.59979990,6.90213237,0.06595019,0.31484563,1.53298305,1.32168038,2.70305369,3.78099144,1.02489596,0.00000000
1.60580290,6.77326041,0.06551301,0.31056365,1.50875731,1.29892862,2.66239934,3.69492191,1.02005047,0.00000000
1.61180590,6.62879051,0.06493953,0.30592380,1.48108986,1.27311935,2.61564187,3.60039047,1.01297344,0.00000000
1.61780890,6.47130082,0.06426003,0.30101736,1.45067604,1.24477060,2.56360087,3.49886236,1.00393039,0.00000000
1.62381191,6.30359287,0.06350610,0.29594180,1.41825671,1.21445100,2.50720809,3.39190702,0.99322802,0.00000000
1.62981491,6.12861901,0.06270982,0.29079797,1.38459691,1.18276382,2.44748224,3.28116022,0.98120593,0.00000000
1.63581791,5.94940747,0.06190287,0.28568729,1.35046446,1.15033033,2.38550158,3.16828592,0.96822746,0.00000000
1.64182091,5.76898752,0.06111581,0.28070891,1.31660908,1.11777295,2.32237516,3.05493881,0.95466990,0.00000000
1.64782391,5.59031652,0.06037727,0.27595690,1.28374269,1.08569873,2.25921366,2.94272861,0.94091410,0.00000000
1.65382691,5.41621096,0.05971337,0.27151768,1.25252158,1.05468353,2.19710080,2.83318675,0.92733403,0.00000000
1.65982991,5.24928315,0.05914706,0.26746767,1.22353074,1.02525752,2.13706605,2.72773639,0.91428625,0.00000000
1.66583292,5.09188523,0.05869776,0.26387125,1.19727103,0.99789226,2.08005974,2.62766606,0.90209989,0.00000000
1.67183592,4.94606166,0.05838090,0.26077914,1.17414933,0.97298977,2.02693105,2.53410775,0.89106726,0.00000000
1.67783892,4.81351137,0.05820775,0.25822716,1.15447192,0.95087385,1.97840953,2.44801946,0.88143550,0.00000000
1.68384192,4.69556030,0.05818523,0.25623553,1.13844119,0.93178384,1.93509078,2.37017259,0.87339957,0.00000000
1.68984492,4.59314467,0.05831592,0.25480864,1.12615561,0.91587106,1.89742641,2.30114420,0.86709686,0.00000000
1.69584792,4.50680533,0.05859808,0.25393529,1.11761286,0.90319779,1.86571853,2.24131414,0.86260368,0.00000000
1.70185093,4.43669269,0.05902588,0.25358943,1.11271582,0.89373894,1.84011877,2.19086674,0.85993375,0.00000000
1.70785393,4.38258205,0.05958959,0.25373143,1.11128109,0.88738617,1.82063166,2.14979699,0.85903882,0.00000000
1.71385693,4.34389825,0.06027593,0.25430961,1.11304969,0.88395435,1.80712201,2.11792060,0.85981151,0.00000000
1.71985993,4.31974881,0.06106846,0.25526227,1.11769934,0.88319001,1.79932602,2.09488770,0.86209015,0.00000000
