energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.28664332,1.40173552,0.49506694,0.31175297,0.01366747,0.04438821,0.22932060,0.78423763,0.00454892,0.19183439
-3.28064032,1.41066653,0.50102595,0.31557856,0.01353981,0.04547401,0.23294731,0.78458924,0.00484328,0.19436640
-3.27463732,1.41345533,0.50448243,0.31792575,0.01332344,0.04646931,0.23599723,0.78154054,0.00513836,0.19618283
-3.26863432,1.41069680,0.50551261,0.31885868,0.01302401,0.04739174,0.23861166,0.77554062,0.00543375,0.19736459
-3.26263132,1.40315223,0.50425375,0.31847840,0.01264902,0.04826311,0.24095878,0.76713185,0.00572956,0.19801529
-3.25662831,1.39172777,0.50090058,0.31692018,0.01220752,0.04910873,0.24322903,0.75693431,0.00602650,0.19825830
-3.25062531,1.37744776,0.49569990,0.31434966,0.01170989,0.04995667,0.24562958,0.74562747,0.00632587,0.19823301
-3.24462231,1.36142395,0.48894358,0.31095793,0.01116750,0.05083687,0.24837811,0.73392975,0.00662960,0.19809034
-3.23861931,1.34482183,0.48096011,0.30695597,0.01059241,0.05178008,0.25169605,0.72257683,0.00694018,0.19798794
-3.23261631,1.32882536,0.47210503,0.30256829,0.00999700,0.05281681,0.25580164,0.71229955,0.00726070,0.19808501
-3.22661331,1.31460160,0.46275076,0.29802642,0.00939369,0.05397619,0.26090318,0.70380230,0.00759471,0.19853709
-3.22061031,1.30326652,0.45327593,0.29356222,0.00879462,0.05528490,0.26719252,0.69774273,0.00794621,0.19949104
-3.21460730,1.29585342,0.44405483,0.28940133,0.00821139,0.05676608,0.27483944,0.69471355,0.00831951,0.20108038
-3.20860430,1.29328510,0.43544728,0.28575715,0.00765486,0.05843846,0.28398679,0.69522710,0.00871916,0.20342120
-3.20260130,1.29635081,0.42778929,0.28282539,0.00713496,0.06031559,0.29474691,0.69970322,0.00914979,0.20660881
-3.19659830,1.30568880,0.42138476,0.28077944,0.00666062,0.06240521,0.30719931,0.70846079,0.00961608,0.21071535
-3.19059530,1.32177499,0.41649860,0.27976680,0.00623968,0.06470895,0.32138969,0.72171320,0.01012254,0.21578828
-3.18459230,1.34491790,0.41335141,0.27990653,0.00587894,0.06722217,0.33733045,0.73956772,0.01067348,0.22185002
-3.17858929,1.37525986,0.41211578,0.28128784,0.00558417,0.06993411,0.35500237,0.76202859,0.01127289,0.22889850
-3.17258629,1.41278408,0.41291429,0.28396981,0.00536027,0.07282826,0.37435755,0.78900356,0.01192431,0.23690880
-3.16658329,1.45732698,0.41581925,0.28798207,0.00521135,0.07588295,0.39532328,0.82031345,0.01263077,0.24583558
-3.16058029,1.50859474,0.42085391,0.29332657,0.00514093,0.07907214,0.41780650,0.85570391,0.01339470,0.25561627
-3.15457729,1.56618319,0.42799505,0.29997993,0.00515207,0.08236642,0.44169863,0.89485895,0.01421782,0.26617473
-3.14857429,1.62959963,0.43717668,0.30789647,0.00524761,0.08573401,0.46688039,0.93741523,0.01510113,0.27742531
-3.14257129,1.69828542,0.44829461,0.31701162,0.00543024,0.08914197,0.49322628,0.98297645,0.01604475,0.28927692
-3.13656828,1.77163801,0.46121149,0.32724536,0.00570272,0.09255727,0.52060831,1.03112714,0.01704793,0.30163691
-3.13056528,1.84903123,0.47576217,0.33850573,0.00606791,0.09594790,0.54889893,1.08144497,0.01810888,0.31441469
-3.12456228,1.92983289,0.49175892,0.35069199,0.00652885,0.09928388,0.57797265,1.13351122,0.01922478,0.32752464
-3.11855928,2.01341879,0.50899644,0.36369739,0.00708873,0.10253809,0.60770659,1.18691887,0.02039165,0.34088840
-3.11255628,2.09918270,0.52725637,0.37741144,0.00775087,0.10568693,0.63797965,1.24127809,0.02160432,0.35443619
-3.10655328,2.18654216,0.54631119,0.39172153,0.00851852,0.10871087,0.66867067,1.29621907,0.02285636,0.36810739
-3.10055028,2.27494008,0.56592750,0.40651404,0.00939473,0.11159464,0.69965550,1.35139239,0.02414008,0.38185008
-3.09454727,2.36384280,0.58586871,0.42167477,0.01038208,0.11432741,0.73080356,1.40646717,0.02544656,0.39561989
-3.08854427,2.45273514,0.60589721,0.43708905,0.01148236,0.11690265,0.76197409,1.46112760,0.02676563,0.40937809
-3.08254127,2.54111354,0.62577618,0.45264134,0.01269627,0.11931791,0.79301252,1.51506838,0.02808607,0.42308922
-3.07653827,2.62847838,0.64527135,0.46821483,0.01402305,0.12157446,0.82374746,1.56798991,0.02939568,0.43671834
-3.07053527,2.71432660,0.66415270,0.48369088,0.01546011,0.12367682,0.85398868,1.61959381,0.03068156,0.45022835
-3.06453227,2.79814590,0.68219664,0.49894869,0.01700271,0.12563231,0.88352645,1.66957961,0.03193033,0.46357735
-3.05852926,2.87941146,0.69918857,0.51386526,0.01864364,0.12745053,0.91213250,1.71764320,0.03312848,0.47671647
-3.05252626,2.95758605,0.71492612,0.52831582,0.02037301,0.12914290,0.93956286,1.76347746,0.03426274,0.48958837
-3.04652326,3.03212409,0.72922311,0.54217469,0.02217808,0.13072219,0.96556242,1.80677548,0.03532043,0.50212636
-3.04052026,3.10247981,0.74191420,0.55531677,0.02404320,0.13220220,0.98987135,1.84723629,0.03628992,0.51425451
-3.03451726,3.16811943,0.75286011,0.56761952,0.02594990,0.13359740,1.01223294,1.88457307,0.03716102,0.52588866
-3.02851426,3.22853678,0.76195318,0.57896543,0.02787707,0.13492269,1.03240261,1.91852341,0.03792534,0.53693824
-3.02251126,3.28327153,0.76912311,0.58924475,0.02980130,0.13619319,1.05015753,1.94886094,0.03857662,0.54730903
-3.01650825,3.33192883,0.77434224,0.59835848,0.03169731,0.13742403,1.06530634,1.97540773,0.03911102,0.55690642
-3.01050525,3.37419912,0.77763033,0.60622135,0.03353856,0.13863016,1.07769845,1.99804636,0.03952726,0.56563925
-3.00450225,3.40987655,0.77905804,0.61276459,0.03529785,0.13982620,1.08723216,2.01673089,0.03982675,0.57342387
-2.99849925,3.43887467,0.77874901,0.61793828,0.03694815,0.14102612,1.09386127,2.03149562,0.04001350,0.58018807
-2.99249625,3.46123787,0.77687997,0.62171324,0.03846331,0.14224300,1.09759953,2.04246096,0.04009404,0.58587488
-2.98649325,3.47714770,0.77367870,0.62408212,0.03981888,0.14348865,1.09852274,2.04983560,0.04007714,0.59044579
-2.98049025,3.48692297,0.76941964,0.62505979,0.04099290,0.14477321,1.09676823,2.05391442,0.03997347,0.59388317
-2.97448724,3.49101325,0.76441710,0.62468275,0.04196656,0.14610469,1.09253162,2.05507208,0.03979519,0.59619192
-2.96848424,3.48998580,0.75901616,0.62300787,0.04272482,0.14748845,1.08606106,2.05375209,0.03955540,0.59739998
-2.96248124,3.48450603,0.75358148,0.62011013,0.04325691,0.14892672,1.07764916,2.05045174,0.03926766,0.59755788
-2.95647824,3.47531245,0.74848445,0.61607985,0.04355660,0.15041811,1.06762295,2.04570356,0.03894539,0.59673711
-2.95047524,3.46318710,0.74408912,0.61101923,0.04362237,0.15195719,1.05633238,2.04005389,0.03860133,0.59502755
-2.94447224,3.44892286,0.74073753,0.60503859,0.04345742,0.15353414,1.04413798,2.03403975,0.03824703,0.59253399
-2.93846923,3.43328926,0.73873504,0.59825234,0.04306940,0.15513456,1.03139810,2.02816499,0.03789237,0.58937199
-2.93246623,3.41699848,0.73833646,0.59077507,0.04247012,0.15673937,1.01845648,2.02287707,0.03754520,0.58566313
-2.92646323,3.40067332,0.73973365,0.58271769,0.04167499,0.15832496,1.00563062,2.01854544,0.03721108,0.58153011
-2.92046023,3.38481867,0.74304503,0.57418402,0.04070242,0.15986343,0.99320144,2.01544290,0.03689305,0.57709175
-2.91445723,3.36979809,0.74830792,0.56526791,0.03957314,0.16132307,0.98140458,2.01373072,0.03659164,0.57245819
-2.90845423,3.35581653,0.75547383,0.55605094,0.03830940,0.16266902,0.97042369,2.01344838,0.03630489,0.56772654
-2.90245123,3.34291016,0.76440718,0.54660077,0.03693428,0.16386402,0.96038593,2.01450856,0.03602857,0.56297719
-2.89644822,3.33094374,0.77488751,0.53697036,0.03547090,0.16486937,0.95135955,2.01669762,0.03575640,0.55827082
-2.89044522,3.31961577,0.78661530,0.52719774,0.03394181,0.16564595,0.94335374,2.01968155,0.03548047,0.55364638
-2.88444222,3.30847089,0.79922098,0.51730658,0.03236835,0.16615528,0.93632049,2.02301732,0.03519166,0.54912004
-2.87843922,3.29691921,0.81227703,0.50730731,0.03077024,0.16636059,0.93015826,2.02616889,0.03488009,0.54468501
-2.87243622,3.28426134,0.82531244,0.49719871,0.02916517,0.16622791,0.92471726,2.02852742,0.03453566,0.54031250
-2.86643322,3.26971810,0.83782918,0.48696994,0.02756860,0.16572707,0.91980601,2.02943452,0.03414854,0.53595342
-2.86043022,3.25246333,0.84931967,0.47660276,0.02599366,0.16483253,0.91519886,2.02820768,0.03370964,0.53154092
-2.85442721,3.23165849,0.85928477,0.46607397,0.02445116,0.16352417,0.91064423,2.02416665,0.03321103,0.52699355
-2.84842421,3.20648730,0.86725139,0.45535774,0.02294965,0.16178783,0.90587314,2.01665964,0.03264634,0.52221900
-2.84242121,3.17618902,0.87278894,0.44442793,0.02149568,0.15961576,0.90060805,2.00508828,0.03201100,0.51711804
-2.83641821,3.14008906,0.87552408,0.43326022,0.02009398,0.15700678,0.89457133,1.98893020,0.03130249,0.51158868
-2.83041521,3.09762551,0.87515300,0.42183392,0.01874778,0.15396637,0.88749368,1.96775847,0.03052038,0.50553038
-2.82441221,3.04837092,0.87145099,0.41013353,0.01745907,0.15050644,0.87912184,1.94125701,0.02966639,0.49884799
-2.81840920,2.99204844,0.86427867,0.39814998,0.01622892,0.14664511,0.86922582,1.90923173,0.02874427,0.49145551
-2.81240620,2.92854198,0.85358510,0.38588149,0.01505770,0.14240619,0.85760533,1.87161683,0.02775969,0.48327940
-2.80640320,2.85790041,0.83940742,0.37333413,0.01394536,0.13781867,0.84409531,1.82847636,0.02671993,0.47426143
-2.80040020,2.78033583,0.82186737,0.36052210,0.01289159,0.13291599,0.82857063,1.78000122,0.02563368,0.46436100
-2.79439720,2.69621657,0.80116495,0.34746775,0.01189597,0.12773540,0.81094973,1.72650196,0.02451070,0.45355689
-2.78839420,2.60605546,0.77756965,0.33420139,0.01095805,0.12231715,0.79119722,1.66839786,0.02336145,0.44184848
-2.78239120,2.51049430,0.75140973,0.32076096,0.01007746,0.11670375,0.76932540,1.60620315,0.02219683,0.42925639
-2.77638819,2.41028555,0.72306016,0.30719157,0.00925387,0.11093922,0.74539469,1.54051098,0.02102784,0.41582263
-2.77038519,2.30627213,0.69292988,0.29354500,0.00848702,0.10506835,0.71951297,1.47197615,0.01986534,0.40161027
-2.76438219,2.19936663,0.66144896,0.27987920,0.00777670,0.09913605,0.69183375,1.40129741,0.01871979,0.38670277
-2.75837919,2.09053063,0.62905624,0.26625778,0.00712274,0.09318671,0.66255344,1.32920002,0.01760113,0.37120290
-2.75237619,1.98075524,0.59618792,0.25274957,0.00652494,0.08726369,0.63190760,1.25641951,0.01651865,0.35523150
-2.74637319,1.87104337,0.56326769,0.23942823,0.00598313,0.08140880,0.60016633,1.18368703,0.01548098,0.33892595
-2.74037019,1.76239451,0.53069847,0.22637190,0.00549711,0.07566192,0.56762904,1.11171688,0.01449607,0.32243858
-2.73436718,1.65579211,0.49885617,0.21366294,0.00506674,0.07006065,0.53461861,1.04119649,0.01357131,0.30593492
-2.72836418,1.55219391,0.46808542,0.20138767,0.00469193,0.06464006,0.50147522,0.97277889,0.01271357,0.28959197
-2.72236118,1.45252492,0.43869720,0.18963618,0.00437277,0.05943251,0.46854996,0.90707775,0.01192943,0.27359638
-2.71635818,1.35767302,0.41096826,0.17850206,0.00410959,0.05446747,0.43619851,0.84466468,0.01122526,0.25814264
-2.71035518,1.26848648,0.38514210,0.16808206,0.00390308,0.04977146,0.40477495,0.78606850,0.01060741,0.24343114
-2.70435218,1.18577312,0.36143098,0.15847570,0.00375436,0.04536804,0.37462589,0.73177605,0.01008236,0.22966629
-2.69834917,1.11030011,0.34001884,0.14978464,0.00366517,0.04127777,0.34608509,0.68223397,0.00965679,0.21705443
-2.69234617,1.04279401,0.32106443,0.14211185,0.00363787,0.03751826,0.31946861,0.63785102,0.00933772,0.20580159
-2.68634317,0.98394015,0.30470451,0.13556054,0.00367559,0.03410424,0.29507053,0.59900020,0.00913245,0.19611105
-2.68034017,0.93438070,0.29105655,0.13023274,0.00378224,0.03104763,0.27315931,0.56602034,0.00904855,0.18818065
-2.67433717,0.89471096,0.28022062,0.12622756,0.00396249,0.02835757,0.25397467,0.53921658,0.00909376,0.18219969
-2.66833417,0.86547324,0.27228037,0.12363904,0.00422178,0.02604055,0.23772507,0.51885947,0.00927573,0.17834554
-2.66233117,0.84714828,0.26730275,0.12255370,0.00456617,0.02410042,0.22458550,0.50518235,0.00960185,0.17677990
-2.65632816,0.84014392,0.26533654,0.12304768,0.00500216,0.02253844,0.21469572,0.49837707,0.01007884,0.17764458
-2.65032516,0.84478130,0.26640961,0.12518365,0.00553653,0.02135327,0.20815872,0.49858786,0.01071243,0.18105710
-2.64432216,0.86127890,0.27052525,0.12900744,0.00617598,0.02054099,0.20503927,0.50590381,0.01150687,0.18710594
-2.63831916,0.88973505,0.27765754,0.13454466,0.00692685,0.02009501,0.20536273,0.52035004,0.01246453,0.19584580
-2.63231616,0.93010963,0.28774640,0.14179723,0.00779466,0.02000604,0.20911378,0.54187815,0.01358542,0.20729278
-2.62631316,0.98220604,0.30069236,0.15074019,0.00878378,0.02026198,0.21623540,0.57035660,0.01486674,0.22141997
-2.62031016,1.04565451,0.31635187,0.16131884,0.00989689,0.02084784,0.22662786,0.60556144,0.01630250,0.23815347
-2.61430715,1.11989793,0.33453320,0.17344645,0.01113462,0.02174567,0.24014813,0.64716830,0.01788318,0.25736917
-2.60830415,1.20418158,0.35499369,0.18700272,0.01249508,0.02293450,0.25660957,0.69474630,0.01959549,0.27889059
-2.60230115,1.29754771,0.37743856,0.20183312,0.01397352,0.02439034,0.27578219,0.74775453,0.02142226,0.30248800
-2.59629815,1.39883629,0.40152169,0.21774941,0.01556202,0.02608625,0.29739374,0.80554177,0.02334248,0.32787912
-2.59029515,1.50669264,0.42684860,0.23453129,0.01724927,0.02799241,0.32113162,0.86734997,0.02533144,0.35473150
-2.58429215,1.61958267,0.45298177,0.25192940,0.01902050,0.03007644,0.34664591,0.93232184,0.02736107,0.38266676
-2.57828914,1.73581586,0.47944826,0.26966954,0.02085750,0.03230369,0.37355365,0.99951273,0.02940047,0.41126685
-2.57228614,1.85357609,0.50574964,0.28745831,0.02273882,0.03463769,0.40144437,1.06790685,0.03141653,0.44008210
-2.56628314,1.97095966,0.53137378,0.30498973,0.02464009,0.03704074,0.42988696,1.13643753,0.03337473,0.46864111
-2.56028014,2.08601969,0.55580836,0.32195299,0.02653452,0.03947459,0.45843778,1.20401104,0.03524006,0.49646213
-2.55427714,2.19681554,0.57855535,0.33804083,0.02839353,0.04190124,0.48664993,1.26953344,0.03697797,0.52306567
-2.54827414,2.30146563,0.59914614,0.35295844,0.03018749,0.04428375,0.51408333,1.33193940,0.03855548,0.54798792
-2.54227114,2.39820174,0.61715650,0.36643232,0.03188655,0.04658722,0.54031553,1.39022202,0.03994215,0.57079440
-2.53626813,2.48542249,0.63222079,0.37821904,0.03346161,0.04877971,0.56495261,1.44346253,0.04111113,0.59109344
-2.53026513,2.56174388,0.64404475,0.38811317,0.03488522,0.05083313,0.58764002,1.49085858,0.04204002,0.60854872
-2.52426213,2.62604464,0.65241632,0.39595427,0.03613254,0.05272413,0.60807268,1.53174991,0.04271169,0.62289054
-2.51825913,2.67750407,0.65721381,0.40163249,0.03718219,0.05443486,0.62600404,1.56564015,0.04311486,0.63392512
-2.51225613,2.71563072,0.65841120,0.40509252,0.03801706,0.05595360,0.64125353,1.59221372,0.04324451,0.64154147
-2.50625313,2.74028019,0.65608009,0.40633565,0.03862492,0.05727516,0.65371211,1.61134697,0.04310209,0.64571554
-2.50025013,2.75166105,0.65038831,0.40541985,0.03899889,0.05840119,0.66334546,1.62311278,0.04269542,0.64651135
-2.49424712,2.75032826,0.64159503,0.40245779,0.03913775,0.05934010,0.67019466,1.62777830,0.04203843,0.64407893
-2.48824412,2.73716406,0.63004271,0.39761286,0.03904593,0.06010686,0.67437411,1.62579573,0.04115065,0.63864920
-2.48224112,2.71334684,0.61614604,0.39109329,0.03873340,0.06072248,0.67606678,1.61778625,0.04005650,0.63052577
-2.47623812,2.68030914,0.60037839,0.38314477,0.03821524,0.06121322,0.67551686,1.60451778,0.03878440,0.62007421
-2.47023512,2.63968629,0.58325624,0.37404156,0.03751112,0.06160968,0.67301993,1.58687713,0.03736576,0.60770894
-2.46423212,2.59325777,0.56532226,0.36407684,0.03664447,0.06194552,0.66891125,1.56583794,0.03583391,0.59387847
-2.45822911,2.54288360,0.54712762,0.35355234,0.03564167,0.06225622,0.66355239,1.54242533,0.03422294,0.57904958
-2.45222611,2.49043840,0.52921424,0.34276796,0.03453099,0.06257755,0.65731687,1.51767894,0.03256661,0.56369091
-2.44622311,2.43774576,0.51209761,0.33201164,0.03334163,0.06294414,0.65057546,1.49261574,0.03089732,0.54825689
-2.44022011,2.38651559,0.49625084,0.32154993,0.03210262,0.06338796,0.64368167,1.46819416,0.02924510,0.53317246
-2.43421711,2.33828695,0.48209036,0.31161966,0.03084185,0.06393696,0.63695815,1.44528102,0.02763687,0.51881932
-2.42821411,2.29437863,0.46996388,0.30242097,0.02958520,0.06461380,0.63068462,1.42462257,0.02609575,0.50552410
-2.42221111,2.25584936,0.46014088,0.29411195,0.02835571,0.06543477,0.62508775,1.40682084,0.02464062,0.49354906
-2.41620810,2.22346909,0.45280591,0.28680510,0.02717301,0.06640909,0.62033358,1.39231612,0.02328588,0.48308548
-2.41020510,2.19770226,0.44805484,0.28056565,0.02605285,0.06753834,0.61652277,1.38137627,0.02204134,0.47425006
-2.40420210,2.17870363,0.44589418,0.27541177,0.02500686,0.06881634,0.61368871,1.37409327,0.02091235,0.46708423
-2.39819910,2.16632631,0.44624331,0.27131658,0.02404248,0.07022937,0.61179885,1.37038677,0.01990011,0.46155658
-2.39219610,2.16014165,0.44893955,0.26821181,0.02316312,0.07175667,0.61075884,1.37001469,0.01900203,0.45756790
-2.38619310,2.15946968,0.45374579,0.26599295,0.02236840,0.07337138,0.61041946,1.37259005,0.01821236,0.45495880
-2.38019010,2.16341878,0.46036043,0.26452557,0.02165461,0.07504171,0.61058586,1.37760328,0.01752274,0.45351939
-2.37418709,2.17093260,0.46842918,0.26365255,0.02101532,0.07673242,0.61102868,1.38444902,0.01692293,0.45300063
-2.36818409,2.18084231,0.47755835,0.26320193,0.02044193,0.07840650,0.61149660,1.39245616,0.01640148,0.45312673
-2.36218109,2.19192182,0.48732919,0.26299493,0.01992446,0.08002697,0.61172950,1.40091987,0.01594644,0.45360832
-2.35617809,2.20294387,0.49731269,0.26285400,0.01945221,0.08155877,0.61147182,1.40913433,0.01554599,0.45415548
-2.35017509,2.21273461,0.50708449,0.26261043,0.01901451,0.08297061,0.61048549,1.41642475,0.01518905,0.45449050
-2.34417209,2.22022474,0.51623924,0.26211128,0.01860131,0.08423675,0.60856170,1.42217758,0.01486576,0.45435956
-2.33816908,2.22449519,0.52440414,0.26122547,0.01820388,0.08533853,0.60553116,1.42586775,0.01456791,0.45354310
-2.33216608,2.22481596,0.53125093,0.25984866,0.01781522,0.08626572,0.60127248,1.42708201,0.01428925,0.45186444
-2.32616308,2.22067655,0.53650621,0.25790694,0.01743051,0.08701745,0.59571810,1.42553759,0.01402564,0.44919639
-2.32016008,2.21180742,0.53995958,0.25535914,0.01704736,0.08760280,0.58885786,1.42109580,0.01377517,0.44546559
-2.31415708,2.19819164,0.54146939,0.25219768,0.01666602,0.08804094,0.58073991,1.41376996,0.01353808,0.44065459
-2.30815408,2.18006686,0.54096593,0.24844807,0.01628937,0.08836083,0.57146915,1.40372793,0.01331670,0.43480150
-2.30215108,2.15791757,0.53845190,0.24416709,0.01592285,0.08860040,0.56120315,1.39128903,0.01311513,0.42799749
-2.29614807,2.13245838,0.53400032,0.23943969,0.01557429,0.08880532,0.55014597,1.37691584,0.01293904,0.42038209
-2.29014507,2.10460913,0.52774980,0.23437485,0.01525361,0.08902734,0.53854007,1.36120122,0.01279522,0.41213667
-2.28414207,2.07546296,0.51989757,0.22910062,0.01497241,0.08932225,0.52665670,1.34485129,0.01269123,0.40347634
-2.27813907,2.04624859,0.51069041,0.22375839,0.01474358,0.08974754,0.51478528,1.32866484,0.01263495,0.39464068
-2.27213607,2.01828847,0.50041399,0.21849681,0.01458075,0.09035985,0.50322208,1.31351014,0.01263410,0.38588358
-2.26613307,1.99295412,0.48938096,0.21346556,0.01449780,0.09121236,0.49225882,1.30029986,0.01269587,0.37746275
-2.26013007,1.97162055,0.47791832,0.20880911,0.01450823,0.09235209,0.48217147,1.28996493,0.01282641,0.36962922
-2.25412706,1.95562107,0.46635461,0.20466085,0.01462470,0.09381738,0.47320987,1.28342816,0.01303056,0.36261727
-2.24812406,1.94620422,0.45500738,0.20113777,0.01485838,0.09563561,0.46558836,1.28157836,0.01331142,0.35663519
-2.24212106,1.94449406,0.44417140,0.19833579,0.01521855,0.09782122,0.45947790,1.28524574,0.01367017,0.35185722
-2.23611806,1.95145508,0.43410821,0.19632605,0.01571206,0.10037426,0.45499990,1.29517918,0.01410588,0.34841690
-2.23011506,1.96786286,0.42503719,0.19515221,0.01634296,0.10327934,0.45222193,1.31202593,0.01461534,0.34640217
-2.22411206,1.99428101,0.41712858,0.19482884,0.01711217,0.10650534,0.45115554,1.33631420,0.01519313,0.34585231
-2.21810905,2.03104523,0.41049870,0.19534091,0.01801727,0.11000559,0.45175607,1.36843907,0.01583165,0.34675678
-2.21210605,2.07825449,0.40520729,0.19664449,0.01905231,0.11371887,0.45392468,1.40865179,0.01652128,0.34905605
-2.20610305,2.13576948,0.40125731,0.19866850,0.02020779,0.11757089,0.45751216,1.45705283,0.01725060,0.35264423
-2.20010005,2.20321804,0.39859674,0.20131739,0.02147073,0.12147648,0.46232465,1.51358848,0.01800672,0.35737347
-2.19409705,2.28000702,0.39712256,0.20447479,0.02282480,0.12534219,0.46813085,1.57805108,0.01877562,0.36305973
-2.18809405,2.36533992,0.39668640,0.20800774,0.02425063,0.12906938,0.47467045,1.65008262,0.01954258,0.36948992
-2.18209105,2.45823933,0.39710173,0.21177153,0.02572615,0.13255756,0.48166347,1.72918138,0.02029259,0.37642977
-2.17608804,2.55757328,0.39815208,0.21561475,0.02722705,0.13570788,0.48882009,1.81471141,0.02101080,0.38363232
-2.17008504,2.66208421,0.39960006,0.21938453,0.02872731,0.13842661,0.49585061,1.90591435,0.02168297,0.39084654
-2.16408204,2.77041955,0.40119662,0.22293157,0.03019981,0.14062850,0.50247515,2.00192311,0.02229590,0.39782583
-2.15807904,2.88116281,0.40269035,0.22611501,0.03161699,0.14223980,0.50843271,2.10177710,0.02283780,0.40433589
-2.15207604,2.99286400,0.40383628,0.22880669,0.03295146,0.14320091,0.51348924,2.20443842,0.02329862,0.41016191
-2.14607304,3.10406853,0.40440404,0.23089484,0.03417677,0.14346844,0.51744447,2.30880863,0.02367034,0.41511458
-2.14007004,3.21334389,0.40418495,0.23228708,0.03526801,0.14301670,0.52013722,2.41374578,0.02394716,0.41903490
-2.13406703,3.31930331,0.40299803,0.23291251,0.03620246,0.14183844,0.52144912,2.51808125,0.02412565,0.42179761
-2.12806403,3.42062621,0.40069461,0.23272303,0.03696021,0.13994496,0.52130650,2.62063620,0.02420475,0.42331313
-2.12206103,3.51607505,0.39716159,0.23169374,0.03752458,0.13736553,0.51968067,2.72023740,0.02418579,0.42352815
-2.11605803,3.60450864,0.39232327,0.22982253,0.03788263,0.13414608,0.51658634,2.81573226,0.02407235,0.42242478
-2.11005503,3.68489208,0.38614186,0.22712893,0.03802539,0.13034741,0.51207867,2.90600303,0.02387014,0.42001852
-2.10405203,3.75630350,0.37861668,0.22365221,0.03794811,0.12604286,0.50624885,2.98998008,0.02358667,0.41635517
-2.09804902,3.81793808,0.36978226,0.21944898,0.03765030,0.12131561,0.49921854,3.06665425,0.02323108,0.41150683
-2.09204602,3.86910976,0.35970540,0.21459035,0.03713568,0.11625574,0.49113357,3.13508824,0.02281372,0.40556739
-2.08604302,3.90925112,0.34848150,0.20915872,0.03641207,0.11095717,0.48215695,3.19442723,0.02234585,0.39864746
-2.08004002,3.93791194,0.33623024,0.20324451,0.03549105,0.10551462,0.47246168,3.24390849,0.02183925,0.39086934
-2.07403702,3.95475685,0.32309079,0.19694272,0.03438761,0.10002064,0.46222364,3.28287022,0.02130585,0.38236187
-2.06803402,3.95956250,0.30921686,0.19034973,0.03311971,0.09456298,0.45161469,3.31075938,0.02075734,0.37325569
-2.06203102,3.95221450,0.29477168,0.18356022,0.03170770,0.08922216,0.44079642,3.32713861,0.02020488,0.36367883
-2.05602801,3.93270444,0.27992298,0.17666438,0.03017380,0.08406957,0.42991470,3.33169216,0.01965873,0.35375294
-2.05002501,3.90112700,0.26483839,0.16974556,0.02854147,0.07916589,0.41909509,3.32423052,0.01912802,0.34359019
-2.04402201,3.85767736,0.24968109,0.16287835,0.02683479,0.07456013,0.40843947,3.30469386,0.01862051,0.33329092
-2.03801901,3.80264874,0.23460599,0.15612711,0.02507786,0.07028906,0.39802375,3.27315401,0.01814243,0.32294204
-2.03201601,3.73643001,0.21975647,0.14954505,0.02329427,0.06637715,0.38789687,3.22981484,0.01769842,0.31261630
-2.02601301,3.65950328,0.20526182,0.14317380,0.02150657,0.06283696,0.37808095,3.17501089,0.01729145,0.30237225
-2.02001001,3.57244116,0.19123522,0.13704347,0.01973580,0.05966999,0.36857263,3.10920421,0.01692292,0.29225496
-2.01400700,3.47590369,0.17777257,0.13117316,0.01800113,0.05686776,0.35934542,3.03297924,0.01659277,0.28229730
-2.00800400,3.37063443,0.16495186,0.12557189,0.01631959,0.05441335,0.35035300,2.94703570,0.01629963,0.27252186
-2.00200100,3.25745586,0.15283326,0.12023990,0.01470583,0.05228295,0.34153326,2.85217963,0.01604109,0.26294320
-1.99599800,3.13726358,0.14145984,0.11517015,0.01317202,0.05044778,0.33281287,2.74931239,0.01581401,0.25357041
-1.98999500,3.01101948,0.13085872,0.11035013,0.01172780,0.04887584,0.32411223,2.63941806,0.01561479,0.24440983
-1.98399200,2.87974352,0.12104275,0.10576364,0.01038033,0.04753382,0.31535053,2.52354913,0.01543976,0.23546782
-1.97798899,2.74450424,0.11201248,0.10139271,0.00913438,0.04638884,0.30645071,2.40281099,0.01528551,0.22675335
-1.97198599,2.60640798,0.10375836,0.09721938,0.00799252,0.04541004,0.29734412,2.27834530,0.01514923,0.21828039
-1.96598299,2.46658684,0.09626307,0.09322739,0.00695528,0.04456998,0.28797464,2.15131270,0.01502902,0.21006992
-1.95997999,2.32618554,0.08950386,0.08940359,0.00602145,0.04384579,0.27830223,2.02287527,0.01492411,0.20215140
-1.95397699,2.18634736,0.08345475,0.08573915,0.00518827,0.04321993,0.26830553,1.89417894,0.01483506,0.19456377
-1.94797399,2.04819945,0.07808857,0.08223040,0.00445176,0.04268074,0.25798373,1.76633655,0.01476387,0.18735580
-1.94197099,1.91283771,0.07337867,0.07887931,0.00380696,0.04222259,0.24735732,1.64041166,0.01471401,0.18058571
-1.93596798,1.78131169,0.06930039,0.07569367,0.00324815,0.04184569,0.23646804,1.51740368,0.01469028,0.17432026
-1.92996498,1.65460985,0.06583209,0.07268686,0.00276915,0.04155560,0.22537784,1.39823467,0.01469874,0.16863316
-1.92396198,1.53364546,0.06295578,0.06987735,0.00236348,0.04136245,0.21416704,1.28373796,0.01474635,0.16360285
