energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.40670335,3.93881342,0.20664854,1.13432820,0.01570600,0.31376881,1.20369876,1.83044421,0.06517736,0.68801941
-3.40070035,3.89566429,0.20690506,1.10016689,0.01602961,0.31622516,1.18007452,1.83103900,0.06422126,0.68032221
-3.39469735,3.85396463,0.20712101,1.06694969,0.01632595,0.31823215,1.15802684,1.83173042,0.06318530,0.67330090
-3.38869435,3.81292351,0.20723097,1.03453542,0.01659106,0.31972568,1.13734974,1.83208949,0.06206954,0.66673032
-3.38269135,3.77169024,0.20716909,1.00278904,0.01682145,0.32064805,1.11780523,1.83162525,0.06087610,0.66037970
-3.37668834,3.72938587,0.20687170,0.97158661,0.01701415,0.32094889,1.09913358,1.82980375,0.05960914,0.65402021
-3.37068534,3.68513682,0.20628004,0.94081945,0.01716670,0.32058609,1.08106447,1.82607014,0.05827478,0.64743250
-3.36468234,3.63810952,0.20534279,0.91039722,0.01727714,0.31952654,1.06332839,1.81987276,0.05688103,0.64041394
-3.35867934,3.58754495,0.20401859,0.88025028,0.01734405,0.31774700,1.04566817,1.81068831,0.05543762,0.63278553
-3.35267634,3.53279165,0.20227814,0.85033120,0.01736650,0.31523472,1.02784993,1.79804691,0.05395583,0.62439801
-3.34667334,3.47333623,0.20010603,0.82061562,0.01734414,0.31198812,1.00967324,1.78155589,0.05244830,0.61513729
-3.34067034,3.40883007,0.19750218,0.79110254,0.01727719,0.30801724,0.99098010,1.76092132,0.05092878,0.60492886
-3.33466733,3.33911119,0.19448265,0.76181416,0.01716646,0.30334413,0.97166230,1.73596632,0.04941190,0.59374113
-3.32866433,3.26422047,0.19108013,0.73279530,0.01701341,0.29800305,0.95166707,1.70664520,0.04791293,0.58158751
-3.32266133,3.18441146,0.18734368,0.70411243,0.01682018,0.29204043,0.93100067,1.67305299,0.04644751,0.56852733
-3.31665833,3.10015338,0.18333808,0.67585245,0.01658961,0.28551468,0.90972986,1.63542980,0.04503145,0.55466536
-3.31065533,3.01212701,0.17914259,0.64812104,0.01632527,0.27849563,0.88798121,1.59415995,0.04368041,0.54015009
-3.30465233,2.92121372,0.17484920,0.62104073,0.01603149,0.27106378,0.86593819,1.54976592,0.04240968,0.52517078
-3.29864932,2.82847781,0.17056050,0.59474864,0.01571330,0.26330920,0.84383635,1.50289731,0.04123396,0.50995332
-3.29264632,2.73514284,0.16638719,0.56939383,0.01537647,0.25533011,0.82195658,1.45431559,0.04016705,0.49475504
-3.28664332,2.64256283,0.16244533,0.54513427,0.01502738,0.24723126,0.80061677,1.40487495,0.03922167,0.47985876
-3.28064032,2.55218925,0.15885341,0.52213352,0.01467304,0.23912192,0.78016229,1.35550042,0.03840921,0.46556599
-3.27463732,2.46553491,0.15572938,0.50055709,0.01432090,0.23111378,0.76095547,1.30716390,0.03773954,0.45218972
-3.26863432,2.38413612,0.15318765,0.48056849,0.01397877,0.22331856,0.74336457,1.26085907,0.03722078,0.44004689
-3.26263132,2.30951416,0.15133632,0.46232523,0.01365471,0.21584565,0.72775264,1.21757615,0.03685919,0.42945075
-3.25662831,2.24313729,0.15027444,0.44597459,0.01335679,0.20879960,0.71446647,1.17827724,0.03665902,0.42070330
-3.25062531,2.18638437,0.15008965,0.43164951,0.01309298,0.20227777,0.70382618,1.14387310,0.03662242,0.41408799
-3.24462231,2.14051106,0.15085606,0.41946458,0.01287097,0.19636804,0.69611556,1.11520178,0.03674938,0.40986282
-3.23861931,2.10661922,0.15263244,0.40951223,0.01269795,0.19114678,0.69157350,1.09300980,0.03703776,0.40825392
-3.23261631,2.08563031,0.15546081,0.40185932,0.01258047,0.18667709,0.69038672,1.07793609,0.03748328,0.40944988
-3.22661331,2.07826310,0.15936527,0.39654413,0.01252425,0.18300737,0.69268380,1.07049894,0.03807961,0.41359659
-3.22061031,2.08501592,0.16435127,0.39357387,0.01253405,0.18017028,0.69853077,1.07108605,0.03881847,0.42079306
-3.21460730,2.10615385,0.17040511,0.39292279,0.01261353,0.17818215,0.70792813,1.07994768,0.03968978,0.43108789
-3.20860430,2.14170063,0.17749381,0.39453096,0.01276513,0.17704275,0.72080941,1.09719298,0.04068179,0.44447678
-3.20260130,2.19143562,0.18556523,0.39830372,0.01298998,0.17673560,0.73704129,1.12278917,0.04178126,0.46090083
-3.19659830,2.25489557,0.19454848,0.40411187,0.01328787,0.17722863,0.75642516,1.15656373,0.04297364,0.48024595
-3.19059530,2.33138138,0.20435467,0.41179269,0.01365723,0.17847526,0.77870005,1.19820933,0.04424326,0.50234326
-3.18459230,2.41996964,0.21487790,0.42115164,0.01409509,0.18041592,0.80354711,1.24729145,0.04557350,0.52697065
-3.17858929,2.51952919,0.22599661,0.43196498,0.01459719,0.18297975,0.83059534,1.30325866,0.04694702,0.55385554
-3.17258629,2.62874232,0.23757522,0.44398305,0.01515802,0.18608672,0.85942870,1.36545529,0.04834589,0.58267880
-3.16658329,2.74613074,0.24946619,0.45693443,0.01577094,0.18964989,0.88959441,1.43313651,0.04975183,0.61308002
-3.16058029,2.87008584,0.26151237,0.47053075,0.01642831,0.19357783,0.92061241,1.50548551,0.05114641,0.64466393
-3.15457729,2.99890299,0.27354977,0.48447221,0.01712169,0.19777711,0.95198587,1.58163259,0.05251131,0.67700804
-3.14857429,3.13081913,0.28541065,0.49845360,0.01784200,0.20215486,0.98321241,1.66067571,0.05382848,0.70967128
-3.14257129,3.26405285,0.29692692,0.51217080,0.01857974,0.20662113,1.01379592,1.74170206,0.05508051,0.74220358
-3.13656828,3.39684595,0.30793382,0.52532747,0.01932525,0.21109129,1.04325861,1.82381000,0.05625084,0.77415590
-3.13056528,3.52750503,0.31827373,0.53764186,0.02006886,0.21548800,1.07115286,1.90613067,0.05732412,0.80509072
-3.12456228,3.65444178,0.32780002,0.54885345,0.02080119,0.21974308,1.09707250,1.98784855,0.05828650,0.83459228
-3.11855928,3.77621027,0.33638090,0.55872909,0.02151332,0.22379888,1.12066307,2.06821995,0.05912593,0.86227648
-3.11255628,3.89153977,0.34390295,0.56706860,0.02219701,0.22760928,1.14163055,2.14658870,0.05983253,0.88779976
-3.10655328,3.99936141,0.35027440,0.57370936,0.02284480,0.23114026,1.15974816,2.22239830,0.06039879,0.91086682
-3.10055028,4.09882738,0.35542781,0.57852989,0.02345023,0.23436992,1.17486081,2.29519967,0.06081984,0.93123661
-3.09454727,4.18932170,0.35932220,0.58145201,0.02400784,0.23728805,1.18688703,2.36465423,0.06109363,0.94872652
-3.08854427,4.27046186,0.36194441,0.58244167,0.02451327,0.23989523,1.19581806,2.43053190,0.06122097,0.96321434
-3.08254127,4.34209113,0.36330965,0.58150825,0.02496324,0.24220146,1.20171423,2.49270418,0.06120560,0.97463819
-3.07653827,4.40426194,0.36346124,0.57870240,0.02535552,0.24422446,1.20469866,2.55113251,0.06105403,0.98299423
-3.07053527,4.45721131,0.36246951,0.57411254,0.02568886,0.24598769,1.20494866,2.60585269,0.06077543,0.98833247
-3.06453227,4.50132954,0.36042989,0.56786007,0.02596289,0.24751814,1.20268521,2.65695609,0.06038128,0.99075090
-3.05852926,4.53712421,0.35746035,0.56009367,0.02617799,0.24884418,1.19816116,2.70456910,0.05988509,0.99038835
-3.05252626,4.56518159,0.35369824,0.55098290,0.02633518,0.24999337,1.19164869,2.74883179,0.05930195,0.98741646
-3.04652326,4.58612781,0.34929674,0.54071139,0.02643596,0.25099053,1.18342695,2.78987752,0.05864809,0.98203139
-3.04052026,4.60059221,0.34442096,0.52947005,0.02648225,0.25185614,1.17377034,2.82781471,0.05794039,0.97444563
-3.03451726,4.60917522,0.33924411,0.51745057,0.02647623,0.25260506,1.16293832,2.86271219,0.05719598,0.96488051
-3.02851426,4.61242274,0.33394355,0.50483956,0.02642031,0.25324590,1.15116720,2.89458921,0.05643174,0.95355969
-3.02251126,4.61080849,0.32869723,0.49181356,0.02631707,0.25378076,1.13866437,2.92341089,0.05566401,0.94070404
-3.01650825,4.60472553,0.32368032,0.47853517,0.02616927,0.25420566,1.12560528,2.94908974,0.05490823,0.92652809
-3.01050525,4.59448724,0.31906233,0.46515040,0.02597988,0.25451141,1.11213326,2.97149321,0.05417879,0.91123813
-3.00450225,4.58033753,0.31500469,0.45178735,0.02575210,0.25468501,1.09836205,2.99045696,0.05348888,0.89503184
-2.99849925,4.56246951,0.31165877,0.43855611,0.02548945,0.25471144,1.08438079,3.00580329,0.05285046,0.87809943
-2.99249625,4.54105100,0.30916440,0.42554986,0.02519588,0.25457573,1.07026109,3.01736348,0.05227438,0.86062589
-2.98649325,4.51625516,0.30764876,0.41284699,0.02487580,0.25426520,1.05606553,3.02500279,0.05177047,0.84279404
-2.98049025,4.48829387,0.30722563,0.40051395,0.02453423,0.25377171,1.04185698,3.02864661,0.05134774,0.82478803
-2.97448724,4.45745144,0.30799488,0.38860878,0.02417679,0.25309378,1.02770814,3.02830596,0.05101460,0.80679680
-2.96848424,4.42411622,0.31004212,0.37718472,0.02380975,0.25223852,1.01371046,3.02410075,0.05077912,0.78901716
-2.96248124,4.38880778,0.31343847,0.36629401,0.02344007,0.25122310,0.99998199,3.01627931,0.05064919,0.77165614
-2.95647824,4.35219751,0.31824035,0.35599126,0.02307527,0.25007580,0.98667349,3.00523257,0.05063278,0.75493227
-2.95047524,4.31512113,0.32448917,0.34633648,0.02272342,0.24883651,0.97397244,2.99150200,0.05073799,0.73907574
-2.94447224,4.27858178,0.33221109,0.33739730,0.02239297,0.24755664,0.96210462,2.97578045,0.05097315,0.72432707
-2.93846923,4.24374306,0.34141662,0.32925048,0.02209257,0.24629839,0.95133318,2.95890536,0.05134680,0.71093465
-2.93246623,4.21191197,0.35210018,0.32198244,0.02183091,0.24513346,0.94195513,2.94184449,0.05186753,0.69915083
-2.92646323,4.18451205,0.36423975,0.31568885,0.02161645,0.24414125,0.93429549,2.92567427,0.05254388,0.68922712
-2.92046023,4.16304779,0.37779636,0.31047329,0.02145721,0.24340646,0.92869915,2.91155167,0.05338399,0.68140834
-2.91445723,4.14906136,0.39271384,0.30644502,0.02136050,0.24301642,0.92552108,2.90068033,0.05439531,0.67592631
-2.90845423,4.14408349,0.40891850,0.30371595,0.02133268,0.24305806,0.92511499,2.89427240,0.05558425,0.67299311
-2.90245123,4.14958041,0.42631909,0.30239696,0.02137896,0.24361465,0.92782112,2.89350724,0.05695572,0.67279431
-2.89644822,4.16689858,0.44480687,0.30259367,0.02150317,0.24476257,0.93395350,2.89948878,0.05851277,0.67548244
-2.89044522,4.19720967,0.46425588,0.30440196,0.02170757,0.24656801,0.94378717,2.91320284,0.06025612,0.68117080
-2.88444222,4.24145756,0.48452344,0.30790321,0.02199276,0.24908388,0.95754586,2.93547620,0.06218384,0.68992806
-2.87843922,4.30030947,0.50545080,0.31315964,0.02235756,0.25234694,0.97539044,2.96693884,0.06429097,0.70177353
-2.87243622,4.37411311,0.52686400,0.32020987,0.02279895,0.25637533,0.99740858,3.00799087,0.06656927,0.71667347
-2.86643322,4.46286143,0.54857501,0.32906485,0.02331211,0.26116647,1.02360602,3.05877531,0.06900701,0.73453840
-2.86043022,4.56616663,0.57038290,0.33970440,0.02389041,0.26669558,1.05389959,3.11915802,0.07158888,0.75522156
-2.85442721,4.68324444,0.59207537,0.35207446,0.02452558,0.27291471,1.08811243,3.18871566,0.07429596,0.77851858
-2.84842421,4.81290995,0.61343043,0.36608524,0.02520776,0.27975246,1.12597155,3.26673231,0.07710581,0.80416840
-2.84242121,4.95358544,0.63421829,0.38161042,0.02592575,0.28711446,1.16710789,3.35220535,0.07999269,0.83185554
-2.83641821,5.10332083,0.65420367,0.39848741,0.02666720,0.29488447,1.21105916,3.44386080,0.08292786,0.86121363
-2.83041521,5.25982654,0.67314829,0.41651881,0.02741887,0.30292631,1.25727543,3.54017792,0.08587999,0.89183048
-2.82441221,5.42051864,0.69081386,0.43547507,0.02816693,0.31108651,1.30512756,3.63942281,0.08881569,0.92325436
-2.81840920,5.58257529,0.70696539,0.45509838,0.02889727,0.31919764,1.35391842,3.73969025,0.09170012,0.95500182
-2.81240620,5.74300348,0.72137496,0.47510758,0.02959584,0.32708229,1.40289680,3.83895275,0.09449765,0.98656669
-2.80640320,5.89871419,0.73382585,0.49520422,0.03024899,0.33455758,1.45127369,3.93511542,0.09717268,1.01743034
-2.80040020,6.04660407,0.74411704,0.51507937,0.03084383,0.34144016,1.49824070,4.02607517,0.09969040,1.04707292
-2.79439720,6.18364106,0.75206794,0.53442111,0.03136858,0.34755141,1.54298997,4.10978215,0.10201764,1.07498536
-2.78839420,6.30695119,0.75752331,0.55292246,0.03181294,0.35272281,1.58473524,4.18430153,0.10412369,1.10068182
-2.78239120,6.41390354,0.76035801,0.57028936,0.03216833,0.35680125,1.62273316,4.24787337,0.10598111,1.12371223
-2.77638819,6.50219021,0.76048168,0.58624859,0.03242823,0.35965401,1.65630431,4.29896829,0.10756649,1.14367440
-2.77038519,6.56989826,0.75784286,0.60055510,0.03258834,0.36117337,1.68485300,4.33633689,0.10886107,1.16022540
-2.76438219,6.61557064,0.75243250,0.61299865,0.03264681,0.36128044,1.70788508,4.35905097,0.10985131,1.17309154
-2.75837919,6.63825365,0.74428652,0.62340942,0.03260430,0.35992826,1.72502316,4.36653464,0.11052928,1.18207673
-2.75237619,6.63752870,0.73348739,0.63166230,0.03246400,0.35710390,1.73601829,4.35858436,0.11089293,1.18706853
-2.74637319,6.61352705,0.72016439,0.63767981,0.03223158,0.35282944,1.74075788,4.33537665,0.11094611,1.18804185
-2.74037019,6.56692671,0.70449257,0.64143340,0.03191505,0.34716184,1.73926919,4.29746346,0.11069851,1.18505982
-2.73436718,6.49893150,0.68669035,0.64294320,0.03152453,0.34019172,1.73171843,4.24575509,0.11016533,1.17827184
-2.72836418,6.41123317,0.66701572,0.64227618,0.03107198,0.33204093,1.71840529,4.18149156,0.10936684,1.16790882
-2.72236118,6.30595807,0.64576120,0.63954290,0.03057081,0.32285922,1.69975328,4.10620356,0.10832781,1.15427568
-2.71635818,6.18560061,0.62324770,0.63489289,0.03003549,0.31281996,1.67629625,4.02166463,0.10707671,1.13774152
-2.71035518,6.05294644,0.59981747,0.62850904,0.02948111,0.30211528,1.64866160,3.92983662,0.10564496,1.11872770
-2.70435218,5.91098854,0.57582638,0.62060122,0.02892287,0.29095063,1.61755115,3.83281069,0.10406601,1.09769450
-2.69834917,5.76283961,0.55163597,0.61139937,0.02837567,0.27953919,1.58372033,3.73274615,0.10237450,1.07512687
-2.69234617,5.61164453,0.52760535,0.60114642,0.02785357,0.26809623,1.54795674,3.63180979,0.10060540,1.05151986
-2.68634317,5.46049604,0.50408341,0.59009143,0.02736945,0.25683367,1.51105882,3.53211763,0.09879322,1.02736440
-2.68034017,5.31235703,0.48140160,0.57848306,0.02693457,0.24595512,1.47381578,3.43568148,0.09697134,1.00313406
-2.67433717,5.16999182,0.45986750,0.56656375,0.02655833,0.23565145,1.43698919,3.34436185,0.09517146,0.97927324
-2.66833417,5.03590867,0.43975932,0.55456470,0.02624797,0.22609710,1.40129711,3.25982862,0.09342318,0.95618730
-2.66233117,4.91231494,0.42132164,0.54270193,0.02600847,0.21744726,1.36740112,3.18353033,0.09175382,0.93423501
-2.65632816,4.80108543,0.40476228,0.53117325,0.02584251,0.20983577,1.33589649,3.11667259,0.09018823,0.91372335
-2.65032516,4.70374412,0.39025036,0.52015636,0.02575047,0.20337400,1.30730551,3.06020549,0.08874893,0.89490489
-2.64432216,4.62145843,0.37791560,0.50980793,0.02573056,0.19815044,1.28207400,3.01481960,0.08745625,0.87797761
-2.63831916,4.55504497,0.36784864,0.50026350,0.02577906,0.19423096,1.26057054,2.98094973,0.08632860,0.86308691
-2.63231616,4.50498487,0.36010220,0.49163809,0.02589053,0.19165972,1.24308809,2.95878546,0.08538282,0.85032958
-2.62631316,4.47144685,0.35469303,0.48402741,0.02605818,0.19046048,1.22984744,2.94828686,0.08463453,0.83975921
-2.62031016,4.45431575,0.35160439,0.47750930,0.02627417,0.19063816,1.22100200,2.94920434,0.08409844,0.83139271
-2.61430715,4.45322429,0.35078877,0.47214536,0.02653006,0.19218060,1.21664316,2.96110091,0.08378870,0.82521733
-2.60830415,4.46758601,0.35217076,0.46798252,0.02681713,0.19506032,1.21680593,2.98337575,0.08371904,0.82119779
-2.60230115,4.49662758,0.35564994,0.46505437,0.02712674,0.19923614,1.22147415,3.01528781,0.08390292,0.81928296
-2.59629815,4.53941893,0.36110354,0.46338228,0.02745069,0.20465468,1.23058509,3.05597861,0.08435347,0.81941185
-2.59029515,4.59490033,0.36838888,0.46297602,0.02778149,0.21125158,1.24403309,3.10449344,0.08508336,0.82151840
-2.58429215,4.66190578,0.37734549,0.46383406,0.02811259,0.21895250,1.26167226,3.15980085,0.08610450,0.82553515
-2.57828914,4.73918262,0.38779702,0.46594349,0.02843856,0.22767383,1.28331813,3.22081019,0.08742765,0.83139536
-2.57228614,4.82540784,0.39955287,0.46927960,0.02875520,0.23732333,1.30874858,3.28638746,0.08906198,0.83903387
-2.56628314,4.91920178,0.41240972,0.47380536,0.02905958,0.24780051,1.33770428,3.35536989,0.09101449,0.84838669
-2.56028014,5.01914020,0.42615309,0.47947074,0.02935003,0.25899708,1.36988892,3.42657989,0.09328947,0.85938955
-2.55427714,5.12376593,0.44055895,0.48621219,0.02962609,0.27079740,1.40496972,3.49883885,0.09588798,0.87197565
-2.54827414,5.23160116,0.45539566,0.49395233,0.02988835,0.28307908,1.44257859,3.57098147,0.09880735,0.88607299
-2.54227114,5.34116147,0.47042622,0.50259995,0.03013840,0.29571382,1.48231420,3.64187118,0.10204081,0.90160154
-2.53626813,5.45097247,0.48541105,0.51205057,0.03037856,0.30856849,1.52374540,3.71041679,0.10557724,0.91847065
-2.53026513,5.55958921,0.50011122,0.52218740,0.03061174,0.32150653,1.56641599,3.77559066,0.10940102,0.93657693
-2.52426213,5.66561879,0.51429224,0.53288297,0.03084126,0.33438966,1.60985098,3.83644800,0.11349210,0.95580286
-2.51825913,5.76774552,0.52772827,0.54400123,0.03107061,0.34707984,1.65356433,3.89214697,0.11782622,0.97601631
-2.51225613,5.86475786,0.54020673,0.55540019,0.03130332,0.35944152,1.69706779,3.94196872,0.12237524,0.99707104
-2.50625313,5.95557612,0.55153312,0.56693496,0.03154273,0.37134393,1.73988062,3.98533651,0.12710772,1.01880823
-2.50025013,6.03927935,0.56153588,0.57846100,0.03179186,0.38266351,1.78153989,4.02183275,0.13198953,1.04105887
-2.49424712,6.11512978,0.57007100,0.58983759,0.03205326,0.39328622,1.82161061,4.05121282,0.13698457,1.06364701
-2.48824412,6.18259333,0.57702634,0.60093124,0.03232886,0.40310965,1.85969555,4.07341443,0.14205561,1.08639360
-2.48224112,6.24135446,0.58232518,0.61161891,0.03261989,0.41204495,1.89544394,4.08856170,0.14716513,1.10912070
-2.47623812,6.29132418,0.58592905,0.62179095,0.03292675,0.42001826,1.92855888,4.09696303,0.15227610,1.13165576
-2.47023512,6.33264026,0.58783942,0.63135356,0.03324895,0.42697179,1.95880302,4.09910230,0.15735277,1.15383597
-2.46423212,6.36565909,0.58809841,0.64023076,0.03358506,0.43286441,1.98600222,4.09562341,0.16236144,1.17551208
-2.45822911,6.39093921,0.58678811,0.64836567,0.03393266,0.43767172,2.01004717,4.08730831,0.16727097,1.19655185
-2.45222611,6.40921701,0.58402878,0.65572120,0.03428833,0.44138564,2.03089291,4.07504930,0.17205337,1.21684283
-2.44622311,6.42137555,0.57997586,0.66228009,0.03464768,0.44401366,2.04855639,4.05981664,0.17668410,1.23629434
-2.44022011,6.42840794,0.57481585,0.66804428,0.03500539,0.44557761,2.06311230,4.04262277,0.18114233,1.25483873
-2.43421711,6.43137699,0.56876132,0.67303371,0.03535529,0.44611223,2.07468740,4.02448482,0.18541097,1.27243180
-2.42821411,6.43137303,0.56204516,0.67728458,0.03569048,0.44566351,2.08345381,4.00638712,0.18947668,1.28905250
-2.42221111,6.42947199,0.55491434,0.68084727,0.03600349,0.44428693,2.08962151,3.98924541,0.19332965,1.30470193
-2.41620810,6.42669559,0.54762337,0.68378378,0.03628647,0.44204567,2.09343049,3.97387440,0.19696333,1.31940176
-2.41020510,6.42397552,0.54042774,0.68616500,0.03653138,0.43900893,2.09514280,3.96096027,0.20037400,1.33319205
-2.40420210,6.42212302,0.53357751,0.68806784,0.03673027,0.43525020,2.09503486,3.95103918,0.20356039,1.34612879
-2.39819910,6.42180496,0.52731133,0.68957222,0.03687550,0.43084586,2.09339016,3.94448260,0.20652309,1.35828096
-2.39219610,6.42352728,0.52185088,0.69075816,0.03696001,0.42587371,2.09049250,3.94149014,0.20926406,1.36972744
-2.38619310,6.42762580,0.51739610,0.69170293,0.03697758,0.42041185,2.08661990,3.94208966,0.21178606,1.38055360
-2.38019010,6.43426448,0.51412104,0.69247837,0.03692306,0.41453747,2.08203909,3.94614452,0.21409213,1.39084783
-2.37418709,6.44344045,0.51217060,0.69314846,0.03679257,0.40832595,2.07700066,3.95336721,0.21618513,1.40069793
-2.36818409,6.45499503,0.51165798,0.69376720,0.03658366,0.40184982,2.07173478,3.96333843,0.21806726,1.41018748
-2.36218109,6.46862963,0.51266301,0.69437682,0.03629542,0.39517791,2.06644736,3.97553030,0.21973976,1.41939216
-2.35617809,6.48392540,0.51523116,0.69500635,0.03592856,0.38837443,2.06131676,3.98933263,0.22120260,1.42837621
-2.35017509,6.50036535,0.51937333,0.69567070,0.03548539,0.38149812,2.05649089,4.00408055,0.22245431,1.43718909
-2.34417209,6.51735764,0.52506625,0.69637013,0.03496974,0.37460134,2.05208477,4.01908248,0.22349198,1.44586236
-2.33816908,6.53425920,0.53225354,0.69709014,0.03438691,0.36772929,2.04817865,4.03364697,0.22431121,1.45440704
-2.33216608,6.55039857,0.54084729,0.69780199,0.03374341,0.36091923,2.04481661,4.04710750,0.22490631,1.46281148
-2.32616308,6.56509733,0.55073020,0.69846352,0.03304686,0.35419986,2.04200602,4.05884438,0.22527054,1.47103999
-2.32016008,6.57768970,0.56175825,0.69902049,0.03230565,0.34759089,2.03971761,4.06830310,0.22539640,1.47903220
-2.31415708,6.58753992,0.57376376,0.69940838,0.03152877,0.34110273,2.03788670,4.07500883,0.22527607,1.48670352
-2.30815408,6.59405745,0.58655900,0.69955449,0.03072550,0.33473666,2.03641524,4.07857692,0.22490186,1.49394647
-2.30215108,6.59670995,0.59994013,0.69938034,0.02990516,0.32848508,2.03517506,4.07871947,0.22426671,1.50063322
-2.29614807,6.59503433,0.61369158,0.69880444,0.02907689,0.32233227,2.03401220,4.07524832,0.22336470,1.50661912
-2.29014507,6.58864584,0.62759079,0.69774509,0.02824942,0.31625544,2.03275224,4.06807472,0.22219163,1.51174731
-2.28414207,6.57724575,0.64141312,0.69612335,0.02743089,0.31022609,2.03120660,4.05720620,0.22074550,1.51585413
-2.27813907,6.56062749,0.65493706,0.69386595,0.02662874,0.30421167,2.02917952,4.04274120,0.21902702,1.51877528
-2.27213607,6.53868156,0.66794945,0.69090823,0.02584956,0.29817750,2.02647568,4.02486190,0.21704002,1.52035243
-2.26613307,6.51139916,0.68025067,0.68719674,0.02509906,0.29208881,2.02290793,4.00382573,0.21479187,1.52044005
-2.26013007,6.47887451,0.69165966,0.68269169,0.02438202,0.28591286,2.01830498,3.97995605,0.21229373,1.51891201
-2.25412706,6.44130568,0.70201859,0.67736902,0.02370234,0.27962103,2.01251875,3.95363221,0.20956074,1.51566791
-2.24812406,6.39899390,0.71119703,0.67122202,0.02306306,0.27319077,2.00543083,3.92527944,0.20661216,1.51063853
-2.24212106,6.35234086,0.71909549,0.66426251,0.02246643,0.26660733,1.99695804,3.89535863,0.20347127,1.50379036
-2.23611806,6.30184401,0.72564811,0.65652146,0.02191396,0.25986518,1.98705659,3.86435618,0.20016528,1.49512880
-2.23011506,6.24808944,0.73082445,0.64804898,0.02140656,0.25296902,1.97572471,3.83277401,0.19672503,1.48469994
-2.22411206,6.19174237,0.73463024,0.63891382,0.02094461,0.24593436,1.96300363,3.80111976,0.19318455,1.47259076
-2.21810905,6.13353499,0.73710704,0.62920211,0.02052807,0.23878767,1.94897673,3.76989714,0.18958057,1.45892772
-2.21210605,6.07425170,0.73833064,0.61901565,0.02015652,0.23156591,1.93376693,3.73959644,0.18595184,1.44387372
-2.20610305,6.01471192,0.73840838,0.60846944,0.01982929,0.22431579,1.91753242,3.71068527,0.18233834,1.42762358
-2.20010005,5.95575054,0.73747534,0.59768887,0.01954549,0.21709236,1.90046067,3.68359934,0.17878043,1.41039811
-2.19409705,5.89819648,0.73568946,0.58680628,0.01930406,0.20995741,1.88276121,3.65873345,0.17531791,1.39243712
-2.18809405,5.84284967,0.73322573,0.57595726,0.01910377,0.20297736,1.86465717,3.63643261,0.17198899,1.37399152
-2.18209105,5.79045702,0.73026963,0.56527658,0.01894328,0.19622108,1.84637610,3.61698341,0.16882924,1.35531476
-2.17608804,5.74168800,0.72701006,0.55489405,0.01882106,0.18975742,1.82814022,3.60060563,0.16587060,1.33665410
-2.17008504,5.69711049,0.72363187,0.54493026,0.01873542,0.18365271,1.81015670,3.58744438,0.16314031,1.31824191
-2.16408204,5.65716768,0.72030834,0.53549253,0.01868442,0.17796833,1.79260808,3.57756272,0.16066004,1.30028723
-2.15807904,5.62215685,0.71719392,0.52667107,0.01866586,0.17275834,1.77564349,3.57093518,0.15844502,1.28296822
-2.15207604,5.59221083,0.71441738,0.51853558,0.01867722,0.16806741,1.75937087,3.56744237,0.15650338,1.26642532
-2.14607304,5.56728305,0.71207578,0.51113241,0.01871560,0.16392893,1.74385062,3.56686694,0.15483569,1.25075590
-2.14007004,5.54713702,0.71022946,0.50448240,0.01877766,0.16036356,1.72909100,3.56889140,0.15343462,1.23601016
-2.13406703,5.53134104,0.70889829,0.49857959,0.01885963,0.15737823,1.71504549,3.57309799,0.15228495,1.22218880
-2.12806403,5.51926884,0.70805946,0.49339079,0.01895727,0.15496551,1.70161252,3.57897118,0.15136382,1.20924241
-2.12206103,5.51010688,0.70764685,0.48885613,0.01906590,0.15310356,1.68863744,3.58590308,0.15064119,1.19707273
-2.11605803,5.50286848,0.70755224,0.48489066,0.01918041,0.15175658,1.67591699,3.59320198,0.15008069,1.18553586
-2.11005503,5.49641519,0.70762815,0.48138690,0.01929537,0.15087572,1.66320618,3.60010447,0.14964064,1.17444728
-2.10405203,5.48948526,0.70769261,0.47821836,0.01940510,0.15040051,1.65022737,3.60579104,0.14927540,1.16358860
-2.09804902,5.48072865,0.70753536,0.47524394,0.01950383,0.15026074,1.63668149,3.60940513,0.14893684,1.15271599
-2.09204602,5.46874812,0.70692557,0.47231301,0.01958583,0.15037865,1.62226074,3.61007548,0.14857605,1.14156984
-2.08604302,5.45214501,0.70562073,0.46927108,0.01964559,0.15067147,1.60666274,3.60694119,0.14814513,1.12988557
-2.08004002,5.42956851,0.70337623,0.46596579,0.01967804,0.15105419,1.58960518,3.59917891,0.14759901,1.11740500
-2.07403702,5.39976657,0.69995546,0.46225300,0.01967873,0.15144235,1.57084078,3.58603123,0.14689722,1.10388803
-2.06803402,5.36163660,0.69513991,0.45800280,0.01964402,0.15175492,1.55017159,3.56683533,0.14600556,1.08912414
-2.06203102,5.31427376,0.68873881,0.45310509,0.01957126,0.15191703,1.52746234,3.54105059,0.14489758,1.07294315
-2.05602801,5.25701480,0.68059789,0.44747449,0.01945894,0.15186245,1.50265186,3.50828408,0.14355577,1.05522495
-2.05002501,5.18947531,0.67060700,0.44105447,0.01930679,0.15153582,1.47576242,3.46831260,0.14197245,1.03590756
-2.04402201,5.11157852,0.65870604,0.43382037,0.01911587,0.15089443,1.44690610,3.42110011,0.14015027,1.01499340
