energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.14107054,14.13329368,1.67470318,8.22903310,0.01210417,0.11414113,0.19634118,2.69838419,2.00196892,3.55769207
-0.13506753,14.05883672,1.68654963,8.13878543,0.01153656,0.11389504,0.19271340,2.72332087,1.99858944,3.56263436
-0.12906453,13.94774716,1.69303568,8.02949110,0.01096444,0.11337026,0.18864820,2.74017632,1.98853235,3.55712657
-0.12306153,13.79852114,1.69387190,7.90039069,0.01039209,0.11254923,0.18416166,2.74853376,1.97148625,3.54076726
-0.11705853,13.61027963,1.68884802,7.75094596,0.00982320,0.11141900,0.17927158,2.74810527,1.94729379,3.51346467
-0.11105553,13.38285116,1.67784617,7.58089432,0.00926093,0.10997218,0.17399817,2.73875415,1.91596038,3.47544464
-0.10505253,13.11683125,1.66085191,7.39029568,0.00870796,0.10820765,0.16836476,2.72051378,1.87765705,3.42724524
-0.09904952,12.81361530,1.63796227,7.17956919,0.00816645,0.10613105,0.16239842,2.69360161,1.83271740,3.36969836
-0.09304652,12.47540253,1.60939036,6.94951757,0.00763817,0.10375497,0.15613049,2.65842720,1.78162889,3.30389921
-0.08704352,12.10517022,1.57546620,6.70133754,0.00712453,0.10109888,0.14959691,2.61559373,1.72501882,3.23116525
-0.08104052,11.70661868,1.53663353,6.43661542,0.00662667,0.09818867,0.14283834,2.56589222,1.66363579,3.15298641
-0.07503752,11.28408889,1.49344260,6.15730776,0.00614547,0.09505611,0.13590005,2.51028846,1.59832730,3.07096919
-0.06903452,10.84245598,1.44653917,5.86570771,0.00568167,0.09173790,0.12883157,2.44990278,1.53001458,2.98677687
-0.06303152,10.38700289,1.39664995,5.56439821,0.00523589,0.08827461,0.12168604,2.38598326,1.45966562,2.90206890
-0.05702851,9.92327933,1.34456510,5.25619419,0.00480866,0.08470945,0.11451940,2.31987329,1.38826749,2.81844190
-0.05102551,9.45695194,1.29111847,4.94407596,0.00440045,0.08108699,0.10738932,2.25297476,1.31679894,2.73737476
-0.04502251,8.99365167,1.23716622,4.63111676,0.00401171,0.07745177,0.10035405,2.18670829,1.24620437,2.66018015
-0.03901951,8.53882464,1.18356484,4.32040743,0.00364282,0.07384700,0.09347102,2.12247229,1.17736987,2.58796423
-0.03301651,8.09759218,1.13114935,4.01498114,0.00329414,0.07031331,0.08679557,2.06160259,1.11110223,2.52159590
-0.02701351,7.67462550,1.08071255,3.71774138,0.00296594,0.06688760,0.08037958,2.00533427,1.04811140,2.46168644
-0.02101051,7.27403925,1.03298616,3.43139559,0.00265845,0.06360212,0.07427017,1.95476759,0.98899685,2.40858009
-0.01500750,6.89930751,0.98862447,3.15839696,0.00237179,0.06048369,0.06850859,1.91083927,0.93423800,2.36235514
-0.00900450,6.55320455,0.94819118,2.90089613,0.00210594,0.05755316,0.06312925,1.87430043,0.88418888,2.32283527
-0.00300150,6.23777132,0.91214972,2.66070408,0.00186080,0.05482512,0.05815897,1.84570198,0.83907679,2.28960978
0.00300150,5.95430771,0.88085731,2.43926687,0.00163610,0.05230785,0.05361645,1.82538793,0.79900486,2.26206171
0.00900450,5.70338922,0.85456282,2.23765249,0.00143143,0.05000345,0.04951203,1.81349668,0.76395801,2.23940187
0.01500750,5.48490583,0.83340824,2.05654925,0.00124624,0.04790821,0.04584774,1.80996991,0.73381191,2.22070737
0.02101051,5.29811991,0.81743339,1.89627502,0.00107985,0.04601323,0.04261753,1.81456824,0.70834450,2.20496260
0.02701351,5.14173949,0.80658356,1.75679592,0.00093144,0.04430506,0.03980777,1.82689265,0.68724928,2.19110080
0.03301651,5.01400261,0.80071923,1.63775301,0.00080008,0.04276654,0.03739804,1.84641030,0.67015004,2.17804479
0.03901951,4.91276841,0.79962755,1.53849518,0.00068474,0.04137778,0.03536195,1.87248301,0.65661626,2.16474501
0.04502251,4.83561081,0.80303449,1.45811652,0.00058433,0.04011701,0.03366824,1.90439699,0.64617873,2.15021379
0.05102551,4.77991044,0.81061737,1.39549631,0.00049772,0.03896162,0.03228189,1.94139198,0.63834484,2.13355476
0.05702851,4.74294154,0.82201676,1.34933999,0.00042373,0.03788903,0.03116530,1.98268835,0.63261314,2.11398669
0.06303152,4.72195069,0.83684744,1.31821960,0.00036119,0.03687758,0.03027953,2.02751077,0.62848678,2.09086133
0.06903452,4.71422510,0.85470785,1.30061248,0.00030895,0.03590724,0.02958547,2.07510736,0.62548546,2.06367524
0.07503752,4.71714898,0.87518774,1.29493719,0.00026590,0.03496033,0.02904494,2.12476363,0.62315588,2.03207563
0.08104052,4.72824743,0.89787390,1.29958602,0.00023097,0.03402195,0.02862178,2.17581077,0.62108029,1.99586077
0.08704352,4.74521756,0.92235386,1.31295364,0.00020319,0.03308044,0.02828275,2.22762832,0.61888332,1.95497545
0.09304652,4.76594801,0.94821782,1.33346177,0.00018164,0.03212755,0.02799836,2.27964164,0.61623696,1.90950238
0.09904952,4.78852780,0.97505893,1.35957995,0.00016550,0.03115858,0.02774354,2.33131484,0.61286383,1.85965027
0.10505253,4.81124657,1.00247249,1.38984271,0.00015407,0.03017229,0.02749817,2.38214029,0.60853882,1.80573951
0.11105553,4.83258811,1.03005430,1.42286349,0.00014673,0.02917081,0.02724752,2.43162586,0.60308938,1.74818641
0.11705853,4.85121949,1.05739886,1.45734593,0.00014297,0.02815938,0.02698249,2.47928129,0.59639450,1.68748670
0.12306153,4.86597794,1.08409779,1.49209288,0.00014243,0.02714598,0.02669979,2.52460514,0.58838276,1.62419922
0.12906453,4.87585757,1.10973900,1.52601375,0.00014481,0.02614100,0.02640192,2.56707368,0.57902946,1.55893023
0.13506753,4.87999762,1.13390703,1.55813058,0.00014999,0.02515681,0.02609717,2.60613285,0.56835329,1.49231891
0.14107054,4.87767367,1.15618484,1.58758320,0.00015791,0.02420732,0.02579941,2.64119442,0.55641255,1.42502450
0.14707354,4.86829265,1.17615731,1.61363358,0.00016867,0.02330754,0.02552780,2.67163692,0.54330106,1.35771505
0.15307654,4.85139210,1.19341647,1.63566962,0.00018248,0.02247320,0.02530651,2.69681182,0.52914409,1.29105798
0.15907954,4.82664339,1.20756837,1.65320818,0.00019964,0.02172038,0.02516426,2.71605487,0.51409421,1.22571229
0.16508254,4.79385859,1.21824150,1.66589721,0.00022060,0.02106513,0.02513381,2.72870221,0.49832721,1.16232234
0.17108554,4.75299962,1.22509628,1.67351677,0.00024589,0.02052316,0.02525137,2.73411069,0.48203813,1.10151272
0.17708854,4.70418859,1.22783525,1.67597850,0.00027615,0.02010962,0.02555596,2.73168116,0.46543741,1.04388413
0.18309155,4.64771765,1.22621348,1.67332331,0.00031210,0.01983884,0.02608864,2.72088364,0.44874709,0.99000973
0.18909455,4.58405665,1.22004850,1.66571682,0.00035456,0.01972407,0.02689168,2.70128279,0.43219715,0.94043174
0.19509755,4.51385711,1.20922936,1.65344227,0.00040439,0.01977735,0.02800762,2.67256239,0.41602179,0.89565793
0.20110055,4.43795091,1.19372401,1.63689080,0.00046250,0.02000926,0.02947832,2.63454705,0.40045579,0.85615782
0.20710355,4.35734262,1.17358473,1.61654886,0.00052983,0.02042874,0.03134388,2.58722008,0.38573083,0.82235836
0.21310655,4.27319464,1.14895106,1.59298287,0.00060733,0.02104286,0.03364151,2.53073608,0.37207174,0.79463898
0.21910955,4.18680488,1.12004991,1.56682145,0.00069592,0.02185660,0.03640442,2.46542753,0.35969277,0.77332624
0.22511256,4.09957704,1.08719287,1.53873541,0.00079647,0.02287261,0.03966066,2.39180470,0.34879385,0.75868789
0.23111556,4.01298431,1.05077038,1.50941619,0.00090977,0.02409094,0.04343200,2.31054867,0.33955689,0.75092674
0.23711856,3.92852747,1.01124325,1.47955343,0.00103650,0.02550880,0.04773291,2.22249764,0.33214219,0.75017459
0.24312156,3.84768914,0.96913154,1.44981235,0.00117722,0.02712033,0.05256954,2.12862697,0.32668504,0.75648641
0.24912456,3.77188584,0.92500133,1.42081184,0.00133232,0.02891639,0.05793898,2.03002392,0.32329256,0.76983524
0.25512756,3.70242021,0.87944980,1.39310425,0.00150198,0.03088437,0.06382855,1.92785805,0.32204099,0.79010805
0.26113057,3.64043532,0.83308933,1.36715747,0.00168619,0.03300816,0.07021545,1.82334871,0.32297330,0.81710303
0.26713357,3.58687333,0.78653110,1.34334026,0.00188466,0.03526807,0.07706648,1.71773106,0.32609747,0.85052829
0.27313657,3.54244049,0.74036892,1.32191146,0.00209688,0.03764098,0.08433818,1.61222199,0.33138521,0.89000256
0.27913957,3.50757994,0.69516392,1.30301336,0.00232204,0.04010050,0.09197708,1.50798758,0.33877147,0.93505766
0.28514257,3.48245376,0.65143053,1.28666973,0.00255903,0.04261735,0.09992035,1.40611325,0.34815457,0.98514303
0.29114557,3.46693491,0.60962447,1.27278839,0.00280647,0.04515969,0.10809661,1.30757783,0.35939699,1.03963214
0.29714857,3.46060947,0.57013289,1.26116826,0.00306268,0.04769378,0.11642701,1.21323242,0.37232692,1.09783069
0.30315158,3.46278896,0.53326710,1.25151047,0.00332566,0.05018454,0.12482653,1.12378463,0.38674048,1.15898647
0.30915458,3.47253200,0.49925802,1.24343300,0.00359316,0.05259628,0.13320546,1.03978861,0.40240452,1.22230046
0.31515758,3.48867444,0.46825436,1.23648806,0.00386267,0.05489353,0.14147094,0.96164081,0.41906014,1.28693912
0.32116058,3.50986644,0.44032344,1.23018154,0.00413143,0.05704177,0.14952872,0.88958137,0.43642664,1.35204742
0.32716358,3.53461495,0.41545463,1.22399353,0.00439649,0.05900829,0.15728486,0.82370054,0.45420610,1.41676232
0.33316658,3.56132998,0.39356493,1.21739901,0.00465475,0.06076296,0.16464755,0.76394961,0.47208830,1.48022659
0.33916958,3.58837280,0.37450659,1.20988802,0.00490298,0.06227899,0.17152880,0.71015553,0.48975613,1.54160259
0.34517259,3.61410453,0.35807627,1.20098431,0.00513793,0.06353359,0.17784621,0.66203831,0.50689126,1.60008592
0.35117559,3.63693366,0.34402537,1.19026208,0.00535632,0.06450854,0.18352453,0.61923035,0.52318011,1.65491874
0.35717859,3.65536101,0.33207124,1.17736010,0.00555499,0.06519070,0.18849723,0.58129679,0.53831994,1.70540280
0.36318159,3.66802128,0.32190862,1.16199297,0.00573091,0.06557237,0.19270794,0.54775605,0.55202512,1.75091182
0.36918459,3.67372021,0.31322123,1.14395935,0.00588129,0.06565153,0.19611165,0.51809983,0.56403331,1.79090348
0.37518759,3.67146673,0.30569286,1.12314707,0.00600364,0.06543200,0.19867592,0.49181189,0.57411145,1.82493065
0.38119060,3.66049971,0.29901789,1.09953520,0.00609587,0.06492344,0.20038177,0.46838514,0.58206160,1.85265184
0.38719360,3.64030899,0.29291074,1.07319338,0.00615632,0.06414126,0.20122451,0.44733662,0.58772612,1.87384071
0.39319660,3.61065039,0.28711420,1.04427856,0.00618386,0.06310641,0.20121420,0.42822013,0.59099238,1.88839442
0.39919960,3.57155480,0.28140627,1.01302962,0.00617792,0.06184507,0.20037602,0.41063629,0.59179656,1.89634040
0.40520260,3.52333102,0.27560551,0.97976004,0.00613853,0.06038829,0.19875025,0.39424008,0.59012651,1.89784136
0.41120560,3.46656248,0.26957479,0.94484912,0.00606635,0.05877142,0.19639197,0.37874578,0.58602335,1.89319800
0.41720860,3.40209764,0.26322329,0.90873195,0.00596269,0.05703358,0.19337050,0.36392955,0.57958183,1.88284919
0.42321161,3.33103413,0.25650690,0.87188849,0.00582946,0.05521694,0.18976835,0.34962965,0.57094925,1.86736894
0.42921461,3.25469657,0.24942699,0.83483190,0.00566917,0.05336603,0.18567993,0.33574469,0.56032286,1.84746008
0.43521761,3.17460830,0.24202764,0.79809648,0.00548486,0.05152681,0.18120979,0.32223000,0.54794572,1.82394421
0.44122061,3.09245708,0.23439162,0.76222521,0.00528003,0.04974585,0.17647053,0.30909245,0.53410115,1.79774768
0.44722361,3.01005526,0.22663499,0.72775718,0.00505857,0.04806933,0.17158040,0.29638405,0.51910579,1.76988380
0.45322661,2.92929495,0.21890091,0.69521498,0.00482466,0.04654202,0.16666056,0.28419440,0.50330140,1.74143106
0.45922961,2.85209900,0.21135258,0.66509224,0.00458264,0.04520625,0.16183212,0.27264257,0.48704580,1.71350803
0.46523262,2.78036885,0.20416575,0.63784155,0.00433692,0.04410087,0.15721301,0.26186845,0.47070305,1.68724524
0.47123562,2.71593060,0.19752091,0.61386285,0.00409186,0.04326019,0.15291486,0.25202387,0.45463326,1.66375477
0.47723862,2.66048066,0.19159560,0.59349264,0.00385163,0.04271306,0.14903983,0.24326393,0.43918242,1.64409853
0.48324162,2.61553284,0.18655691,0.57699425,0.00362015,0.04248194,0.14567767,0.23573849,0.42467259,1.62925622
0.48924462,2.58236869,0.18255454,0.56454951,0.00340097,0.04258214,0.14290301,0.22958436,0.41139274,1.62009408
0.49524762,2.56199292,0.17971459,0.55625210,0.00319716,0.04302130,0.14077313,0.22491812,0.39959070,1.61733577
0.50125063,2.55509582,0.17813422,0.55210299,0.00301130,0.04379890,0.13932609,0.22183000,0.38946654,1.62153650
0.50725363,2.56202445,0.17787749,0.55200813,0.00284537,0.04490620,0.13857966,0.22037872,0.38116748,1.63306173
0.51325663,2.58276414,0.17897229,0.55577888,0.00270076,0.04632629,0.13853071,0.22058771,0.37478477,1.65207137
0.51925963,2.61693151,0.18140867,0.56313521,0.00257827,0.04803455,0.13915550,0.22244251,0.37035253,1.67851046
0.52526263,2.66377984,0.18513840,0.57371178,0.00247804,0.04999932,0.14041061,0.22588969,0.36784863,1.71210708
0.53126563,2.72221720,0.19007595,0.58706702,0.00239968,0.05218288,0.14223467,0.23083701,0.36719763,1.75237767
0.53726863,2.79083713,0.19610064,0.60269505,0.00234222,0.05454277,0.14455074,0.23715508,0.36827565,1.79864001
0.54327164,2.86796114,0.20306006,0.62004005,0.00230424,0.05703326,0.14726936,0.24468027,0.37091698,1.85003354
0.54927464,2.95169180,0.21077454,0.63851291,0.00228387,0.05960713,0.15029205,0.25321877,0.37492219,1.90554638
0.55527764,3.03997456,0.21904251,0.65750943,0.00227892,0.06221754,0.15351525,0.26255179,0.38006740,1.96404818
0.56128064,3.13066612,0.22764653,0.67642960,0.00228692,0.06481996,0.15683444,0.27244155,0.38611428,2.02432752
0.56728364,3.22160656,0.23635987,0.69469708,0.00230525,0.06737418,0.16014832,0.28263792,0.39282046,2.08513250
0.57328664,3.31069251,0.24495330,0.71177823,0.00233117,0.06984617,0.16336282,0.29288551,0.39994983,2.14521276
0.57928964,3.39594818,0.25320193,0.72719975,0.00236195,0.07220981,0.16639486,0.30293086,0.40728226,2.20336137
0.58529265,3.47559139,0.26089173,0.74056433,0.00239493,0.07444835,0.16917557,0.31252956,0.41462250,2.25845477
0.59129565,3.54809168,0.26782575,0.75156330,0.00242757,0.07655555,0.17165285,0.32145302,0.42180756,2.30948910
0.59729865,3.61221808,0.27382945,0.75998600,0.00245755,0.07853639,0.17379323,0.32949464,0.42871254,2.35561155
0.60330165,3.66707450,0.27875541,0.76572512,0.00248280,0.08040736,0.17558283,0.33647513,0.43525453,2.39614532
0.60930465,3.71212128,0.28248684,0.76877785,0.00250153,0.08219625,0.17702740,0.34224696,0.44139434,2.43060739
0.61530765,3.74718202,0.28494011,0.76924278,0.00251229,0.08394140,0.17815151,0.34669762,0.44713611,2.45871837
0.62131066,3.77243563,0.28606607,0.76731254,0.00251395,0.08569050,0.17899680,0.34975166,0.45252483,2.48040424
0.62731366,3.78839414,0.28585019,0.76326260,0.00250575,0.08749886,0.17961949,0.35137161,0.45764174,2.49579007
0.63331666,3.79586744,0.28431162,0.75743674,0.00248723,0.08942732,0.18008718,0.35155753,0.46259807,2.50518614
0.63931966,3.79591680,0.28150112,0.75022983,0.00245829,0.09153981,0.18047514,0.35034556,0.46752726,2.50906742
0.64532266,3.78979947,0.27749809,0.74206885,0.00241912,0.09390059,0.18086233,0.34780525,0.47257611,2.50804719
0.65132566,3.77890699,0.27240685,0.73339290,0.00237017,0.09657149,0.18132715,0.34403608,0.47789535,2.50284641
0.65732866,3.76470008,0.26635222,0.72463332,0.00231213,0.09960900,0.18194338,0.33916319,0.48362995,2.49426001
0.66333167,3.74864329,0.25947481,0.71619480,0.00224591,0.10306152,0.18277628,0.33333255,0.48990990,2.48312182
0.66933467,3.73214198,0.25192594,0.70843833,0.00217255,0.10696685,0.18387921,0.32670577,0.49684168,2.47026949
0.67533767,3.71648476,0.24386269,0.70166677,0.00209321,0.11134998,0.18529074,0.31945472,0.50450100,2.45651101
0.68134067,3.70279338,0.23544294,0.69611370,0.00200914,0.11622134,0.18703262,0.31175620,0.51292711,2.44259421
0.68734367,3.69198245,0.22682091,0.69193599,0.00192161,0.12157562,0.18910843,0.30378686,0.52211907,2.42918023
0.69334667,3.68473006,0.21814302,0.68921025,0.00183190,0.12739109,0.19150316,0.29571845,0.53203400,2.41682221
0.69934967,3.68146060,0.20954443,0.68793327,0.00174126,0.13362961,0.19418366,0.28771362,0.54258758,2.40594969
0.70535268,3.68233984,0.20114620,0.68802633,0.00165090,0.14023728,0.19709986,0.27992238,0.55365669,2.39685935
0.71135568,3.68728225,0.19305323,0.68934289,0.00156191,0.14714566,0.20018680,0.27247930,0.56508403,2.38971209
0.71735868,3.69596973,0.18535290,0.69167937,0.00147535,0.15427366,0.20336730,0.26550152,0.57668463,2.38453656
0.72336168,3.70788061,0.17811452,0.69478820,0.00139211,0.16152981,0.20655512,0.25908755,0.58825372,2.38123852
0.72936468,3.72232721,0.17138945,0.69839262,0.00131302,0.16881510,0.20965852,0.25331698,0.59957575,2.37961555
0.73536768,3.73850023,0.16521193,0.70220239,0.00123877,0.17602601,0.21258399,0.24825099,0.61043403,2.37937634
0.74137069,3.75551763,0.15960044,0.70592974,0.00116995,0.18305782,0.21524011,0.24393354,0.62062047,2.38016328
0.74737369,3.77247594,0.15455958,0.70930484,0.00110705,0.18980798,0.21754119,0.24039341,0.62994507,2.38157753
0.75337669,3.78850170,0.15008230,0.71209019,0.00105047,0.19617945,0.21941071,0.23764664,0.63824449,2.38320520
0.75937969,3.80280094,0.14615240,0.71409338,0.00100052,0.20208386,0.22078445,0.23569959,0.64538949,2.38464340
0.76538269,3.81470464,0.14274715,0.71517786,0.00095747,0.20744446,0.22161303,0.23455220,0.65129084,2.38552521
0.77138569,3.82370860,0.13983985,0.71527130,0.00092153,0.21219865,0.22186397,0.23420150,0.65590328,2.38554227
0.77738869,3.82950627,0.13740238,0.71437155,0.00089291,0.21630023,0.22152314,0.23464507,0.65922763,2.38446427
0.78339170,3.83201345,0.13540744,0.71254987,0.00087180,0.21972102,0.22059555,0.23588442,0.66131073,2.38215457
0.78939470,3.83138423,0.13383048,0.70995170,0.00085844,0.22245211,0.21910558,0.23792795,0.66224350,2.37858136
0.79539770,3.82801784,0.13265128,0.70679495,0.00085308,0.22450453,0.21709652,0.24079353,0.66215701,2.37382425
0.80140070,3.82255646,0.13185502,0.70336589,0.00085604,0.22590949,0.21462962,0.24451047,0.66121699,2.36807608
0.80740370,3.81587425,0.13143295,0.70001307,0.00086774,0.22671802,0.21178256,0.24912080,0.65961707,2.36164012
0.81340670,3.80905828,0.13138254,0.69713935,0.00088865,0.22700031,0.20864755,0.25467973,0.65757089,2.35492303
0.81940970,3.80338219,0.13170716,0.69519238,0.00091938,0.22684447,0.20532898,0.26125534,0.65530381,2.34842385
0.82541271,3.80027351,0.13241538,0.69465368,0.00096060,0.22635502,0.20194086,0.26892741,0.65304426,2.34271988
0.83141571,3.80127583,0.13351992,0.69602689,0.00101312,0.22565100,0.19860398,0.27778551,0.65101542,2.33844962
0.83741871,3.80800683,0.13503627,0.69982505,0.00107781,0.22486376,0.19544297,0.28792626,0.64942734,2.33629377
0.84342171,3.82211361,0.13698117,0.70655765,0.00115564,0.22413453,0.19258333,0.29945008,0.64846991,2.33695465
0.84942471,3.84522624,0.13937100,0.71671731,0.00124765,0.22361163,0.19014847,0.31245737,0.64830696,2.34113469
0.85542771,3.87891086,0.14222008,0.73076669,0.00135488,0.22344762,0.18825687,0.32704441,0.64907152,2.34951446
0.86143072,3.92462339,0.14553917,0.74912573,0.00147843,0.22379614,0.18701941,0.34329906,0.65086244,2.36273076
0.86743372,3.98366488,0.14933405,0.77215959,0.00161934,0.22480862,0.18653692,0.36129649,0.65374247,2.38135522
0.87343672,4.05713965,0.15360437,0.80016754,0.00177861,0.22663086,0.18689806,0.38109520,0.65773753,2.40587366
0.87943972,4.14591706,0.15834273,0.83337312,0.00195712,0.22939957,0.18817751,0.40273327,0.66283743,2.43666691
0.88544272,4.25059797,0.16353422,0.87191580,0.00215565,0.23323878,0.19043452,0.42622528,0.66899759,2.47399325
0.89144572,4.37148677,0.16915607,0.91584434,0.00237477,0.23825634,0.19371191,0.45155979,0.67614183,2.51797314
0.89744872,4.50856989,0.17517787,0.96511224,0.00261489,0.24454055,0.19803543,0.47869767,0.68416599,2.56857659
0.90345173,4.66150140,0.18156198,1.01957523,0.00287614,0.25215693,0.20341352,0.50757116,0.69294225,2.62561391
0.90945473,4.82959673,0.18826421,1.07899108,0.00315844,0.26114535,0.20983755,0.53808377,0.70232386,2.68873021
0.91545773,5.01183479,0.19523490,1.14302181,0.00346141,0.27151753,0.21728232,0.57011115,0.71215028,2.75740438
0.92146073,5.20686906,0.20242000,1.21123815,0.00378440,0.28325512,0.22570696,0.60350253,0.72225255,2.83095288
0.92746373,5.41304793,0.20976251,1.28312651,0.00412649,0.29630837,0.23505614,0.63808312,0.73245868,2.90853898
0.93346673,5.62844408,0.21720387,1.35809797,0.00448647,0.31059556,0.24526144,0.67365698,0.74259909,2.98918744
0.93946973,5.85089292,0.22468547,1.43549951,0.00486291,0.32600328,0.25624300,0.71001053,0.75251189,3.07180495
0.94547274,6.07803923,0.23215015,1.51462696,0.00525410,0.34238747,0.26791126,0.74691647,0.76204809,3.15520596
0.95147574,6.30739135,0.23954369,1.59473960,0.00565817,0.35957554,0.28016874,0.78413807,0.77107649,3.23814362
0.95747874,6.53638165,0.24681620,1.67507602,0.00607304,0.37736924,0.29291195,0.82143370,0.77948836,3.31934500
0.96348174,6.76243183,0.25392345,1.75487090,0.00649652,0.39554847,0.30603321,0.85856153,0.78720185,3.39754979
0.96948474,6.98302141,0.26082811,1.83337238,0.00692629,0.41387585,0.31942248,0.89528432,0.79416592,3.47155100
0.97548774,7.19575740,0.26750084,1.90985961,0.00735997,0.43210193,0.33296907,0.93137429,0.80036394,3.54023654
0.98149075,7.39844311,0.27392129,1.98366001,0.00779514,0.44997103,0.34656341,0.96661791,0.80581678,3.60262991
0.98749375,7.58914398,0.28007894,2.05416592,0.00822938,0.46722731,0.36009855,1.00082064,0.81058532,3.65792847
0.99349675,7.76624810,0.28597383,2.12085007,0.00866025,0.48362108,0.37347174,1.03381154,0.81477228,3.70553759
0.99949975,7.92851932,0.29161710,2.18327954,0.00908539,0.49891510,0.38658581,1.06544763,0.81852333,3.74509929
1.00550275,8.07514093,0.29703131,2.24112758,0.00950245,0.51289058,0.39935045,1.09561794,0.82202720,3.77651380
1.01150575,8.20574788,0.30225062,2.29418298,0.00990917,0.52535277,0.41168347,1.12424710,0.82551491,3.79995299
1.01750875,8.32044599,0.30732060,2.34235653,0.01030336,0.53613590,0.42351181,1.15129829,0.82925766,3.81586478
1.02351176,8.41981673,0.31229778,2.38568401,0.01068288,0.54510737,0.43477240,1.17677545,0.83356353,3.82496794
1.02951476,8.50490658,0.31724879,2.42432547,0.01104572,0.55217090,0.44541290,1.20072442,0.83877273,3.82823708
1.03551776,8.57720031,0.32224910,2.45856049,0.01138993,0.55726869,0.45539204,1.22323290,0.84525129,3.82687795
1.04152076,8.63857813,0.32738124,2.48877916,0.01171365,0.56038240,0.46467982,1.24442889,0.85338317,3.82229359
1.04752376,8.69125703,0.33273253,2.51546871,0.01201512,0.56153293,0.47325717,1.26447762,0.86356082,3.81604201
1.05352676,8.73771711,0.33839227,2.53919596,0.01229271,0.56077904,0.48111541,1.28357656,0.87617406,3.80978680
1.05952976,8.78061464,0.34444845,2.56058566,0.01254485,0.55821481,0.48825514,1.30194863,0.89159772,3.80524177
1.06553277,8.82268372,0.35098395,2.58029544,0.01277012,0.55396600,0.49468475,1.31983353,0.91017790,3.80411150
1.07153577,8.86662929,0.35807240,2.59898772,0.01296720,0.54818547,0.50041855,1.33747730,0.93221744,3.80802953
1.07753877,8.91501483,0.36577376,2.61729973,0.01313489,0.54104780,0.50547449,1.35512036,0.95796089,3.81849617
1.08354177,8.97014836,0.37412986,2.63581251,0.01327213,0.53274333,0.50987164,1.37298440,0.98757949,3.83681807
1.08954477,9.03397100,0.38316003,2.65502026,0.01337800,0.52347167,0.51362743,1.39125853,1.02115673,3.86405156
1.09554777,9.10795248,0.39285702,2.67530119,0.01345171,0.51343517,0.51675496,1.41008539,1.05867516,3.90095182
1.10155078,9.19299828,0.40318361,2.69689154,0.01349262,0.50283235,0.51926028,1.42954775,1.10000514,3.94793000
1.10755378,9.28937271,0.41406994,2.71986390,0.01350022,0.49185168,0.52114017,1.44965656,1.14489620,4.00501992
1.11355678,9.39664230,0.42541190,2.74411132,0.01347415,0.48066588,0.52238017,1.47034090,1.19297158,4.07185603
1.11955978,9.51364305,0.43707084,2.76933826,0.01341422,0.46942700,0.52295336,1.49144091,1.24372672,4.14766395
1.12556278,9.63847461,0.44887458,2.79505935,0.01332037,0.45826240,0.52281991,1.51270396,1.29653197,4.23126439
1.13156578,9.76852315,0.46061995,2.82060638,0.01319271,0.44727190,0.52192739,1.53378494,1.35063999,4.32109115
1.13756878,9.90051400,0.47207686,2.84514396,0.01303153,0.43652612,0.52021207,1.55425081,1.40519786,4.41522303
1.14357179,10.03059339,0.48299381,2.86769338,0.01283729,0.42606609,0.51760112,1.57358958,1.45926395,4.51142930
1.14957479,10.15443767,0.49310466,2.88716419,0.01261063,0.41590420,0.51401561,1.59122368,1.51182918,4.60722777
1.15557779,10.26738682,0.50213657,2.90239243,0.01235244,0.40602636,0.50937429,1.60652746,1.56184220,4.69995387
1.16158079,10.36459798,0.50981873,2.91218397,0.01206380,0.39639533,0.50359795,1.61884811,1.60823778,4.78683882
1.16758379,10.44121340,0.51589155,2.91536126,0.01174606,0.38695498,0.49661410,1.62752933,1.64996741,4.86509447
1.17358679,10.49253660,0.52011591,2.91081160,0.01140084,0.37763548,0.48836179,1.63193681,1.68603121,4.93200208
1.17958979,10.51420981,0.52228214,2.89753462,0.01103003,0.36835890,0.47879630,1.63148434,1.71550985,4.98500193
1.18559280,10.50238543,0.52221823,2.87468697,0.01063582,0.35904522,0.46789344,1.62565951,1.73759523,5.02178073
1.19159580,10.45388452,0.51979700,2.84162226,0.01022070,0.34961834,0.45565317,1.61404768,1.75161886,5.04035356
1.19759880,10.36633565,0.51494174,2.79792416,0.00978747,0.34001186,0.44210247,1.59635327,1.75707660,5.03913740
1.20360180,10.23828821,0.50763030,2.74343156,0.00933919,0.33017437,0.42729707,1.57241714,1.75364888,5.01701338
1.20960480,10.06929556,0.49789715,2.67825431,0.00887922,0.32007403,0.41132218,1.54222951,1.74121542,4.97337540
1.21560780,9.85996428,0.48583357,2.60277910,0.00841114,0.30970224,0.39429195,1.50593758,1.71986396,4.90816321
1.22161081,9.61196781,0.47158580,2.51766528,0.00793876,0.29907620,0.37634781,1.46384751,1.68989244,4.82187858
1.22761381,9.32802375,0.45535136,2.42383077,0.00746603,0.28824036,0.35765571,1.41642086,1.65180467,4.71558387
1.23361681,9.01183605,0.43737355,2.32242899,0.00699701,0.27726654,0.33840237,1.36426537,1.60629956,4.59088295
1.23961981,8.66800443,0.41793458,2.21481775,0.00653582,0.26625294,0.31879073,1.30812070,1.55425428,4.44988509
