energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.44272136,3.60061254,0.00356703,0.31543144,1.95500946,0.67657101,0.05750697,2.67180716,0.78628721,0.27748147
-3.43671836,3.59605420,0.00346495,0.31536958,1.95519569,0.65747149,0.05863086,2.65952697,0.77976389,0.28514318
-3.43071536,3.59196340,0.00337424,0.31664399,1.95675091,0.63959721,0.05946671,2.64728495,0.77724792,0.29265663
-3.42471236,3.58719702,0.00329218,0.31902475,1.95902649,0.62290673,0.05999326,2.63438835,0.77807095,0.29985238
-3.41870935,3.58067158,0.00321631,0.32226966,1.96139327,0.60735157,0.06019542,2.62019716,0.78154141,0.30656612
-3.41270635,3.57138530,0.00314451,0.32612813,1.96325530,0.59287784,0.06006468,2.60413837,0.78695720,0.31264150
-3.40670335,3.55843704,0.00307503,0.33034567,1.96406064,0.57942736,0.05959941,2.58571702,0.79361883,0.31793306
-3.40070035,3.54104208,0.00300654,0.33466890,1.96330941,0.56693814,0.05880481,2.56452375,0.80084302,0.32230926
-3.39469735,3.51854475,0.00293813,0.33885085,1.96055901,0.55534446,0.05769281,2.54023919,0.80797635,0.32565546
-3.38869435,3.49042824,0.00286935,0.34265671,1.95542694,0.54457672,0.05628165,2.51263552,0.81440880,0.32787682
-3.38269135,3.45632168,0.00280021,0.34586959,1.94759151,0.53456114,0.05459535,2.48157560,0.81958682,0.32890107
-3.37668834,3.41600489,0.00273118,0.34829625,1.93679099,0.52521961,0.05266302,2.44701030,0.82302554,0.32868095
-3.37068534,3.36941101,0.00266321,0.34977262,1.92282181,0.51646977,0.05051800,2.40897456,0.82431980,0.32719632
-3.36468234,3.31662734,0.00259770,0.35016875,1.90553623,0.50822555,0.04819695,2.36758272,0.82315347,0.32445574
-3.35867934,3.25789441,0.00253646,0.34939301,1.88484005,0.50039824,0.04573890,2.32302354,0.81930680,0.32049738
-3.35267634,3.19360333,0.00248173,0.34739541,1.86069064,0.49289816,0.04318425,2.27555540,0.81266144,0.31538932
-3.34667334,3.12429156,0.00243611,0.34416964,1.83309565,0.48563690,0.04057379,2.22550162,0.80320275,0.30922898
-3.34067034,3.05063657,0.00240253,0.33975399,1.80211234,0.47853014,0.03794780,2.17324629,0.79101931,0.30214176
-3.33466733,2.97344753,0.00238421,0.33423066,1.76784763,0.47150080,0.03534521,2.11923017,0.77629942,0.29427875
-3.32866433,2.89365446,0.00238459,0.32772386,1.73045855,0.46448248,0.03280281,2.06394661,0.75932470,0.28581362
-3.32266133,2.81229469,0.00240725,0.32039629,1.69015281,0.45742282,0.03035469,2.00793716,0.74046082,0.27693874
-3.31665833,2.73049631,0.00245587,0.31244443,1.64718911,0.45028670,0.02803162,1.95178630,0.72014559,0.26786049
-3.31065533,2.64945846,0.00253408,0.30409262,1.60187672,0.44305886,0.02586074,1.89611507,0.69887482,0.25879408
-3.30465233,2.57042852,0.00264542,0.29558617,1.55457392,0.43574586,0.02386519,1.84157307,0.67718635,0.24995780
-3.29864932,2.49467615,0.00279318,0.28718367,1.50568491,0.42837708,0.02206400,1.78882860,0.65564273,0.24156711
-3.29264632,2.42346479,0.00298032,0.27914901,1.45565488,0.42100463,0.02047193,1.73855688,0.63481319,0.23382856
-3.28664332,2.35802106,0.00320931,0.27174304,1.40496317,0.41370210,0.01909953,1.69142629,0.61525552,0.22693391
-3.28064032,2.29950287,0.00348200,0.26521557,1.35411445,0.40656211,0.01795315,1.64808283,0.59749836,0.22105453
-3.27463732,2.24896740,0.00379951,0.25979762,1.30362815,0.39969282,0.01703510,1.60913345,0.58202470,0.21633640
-3.26863432,2.20734000,0.00416209,0.25569451,1.25402644,0.39321340,0.01634382,1.57512860,0.56925697,0.21289576
-3.26263132,2.17538536,0.00456903,0.25307976,1.20582123,0.38724875,0.01587405,1.54654497,0.55954437,0.21081579
-3.25662831,2.15368228,0.00501851,0.25209019,1.15950083,0.38192380,0.01561712,1.52376926,0.55315275,0.21014422
-3.25062531,2.14260336,0.00550757,0.25282226,1.11551689,0.37735759,0.01556119,1.50708390,0.55025746,0.21089213
-3.24462231,2.14230076,0.00603207,0.25532969,1.07427221,0.37365755,0.01569158,1.49665559,0.55093920,0.21303397
-3.23861931,2.15269897,0.00658666,0.25962255,1.03611026,0.37091419,0.01599107,1.49252763,0.55518329,0.21650877
-3.23261631,2.17349520,0.00716482,0.26566763,1.00130675,0.36919668,0.01644030,1.49461647,0.56288189,0.22122260
-3.22661331,2.20416789,0.00775896,0.27339017,0.97006382,0.36854937,0.01701811,1.50271313,0.57383941,0.22705204
-3.22061031,2.24399301,0.00836053,0.28267669,0.94250710,0.36898963,0.01770202,1.51648960,0.58778064,0.23384875
-3.21460730,2.29206780,0.00896021,0.29337893,0.91868572,0.37050694,0.01846867,1.53551000,0.60436122,0.24144479
-3.20860430,2.34734111,0.00954810,0.30531854,0.89857519,0.37306344,0.01929429,1.55924628,0.62318010,0.24965851
-3.20260130,2.40864893,0.01011399,0.31829247,0.88208297,0.37659572,0.02015521,1.58709767,0.64379341,0.25830092
-3.19659830,2.47475365,0.01064765,0.33207882,0.86905617,0.38101789,0.02102836,1.61841289,0.66572923,0.26718211
-3.19059530,2.54438536,0.01113909,0.34644285,0.85929100,0.38622555,0.02189180,1.65251420,0.68850250,0.27611757
-3.18459230,2.61628308,0.01157893,0.36114304,0.85254331,0.39210057,0.02272517,1.68872192,0.71162981,0.28493409
-3.17858929,2.68923432,0.01195862,0.37593698,0.84853955,0.39851626,0.02351016,1.72637817,0.73464319,0.29347514
-3.17258629,2.76211095,0.01227080,0.39058692,0.84698751,0.40534273,0.02423089,1.76486871,0.75710266,0.30160531
-3.16658329,2.83389994,0.01250948,0.40486485,0.84758643,0.41245202,0.02487426,1.80364168,0.77860701,0.30921389
-3.16058029,2.90372766,0.01267028,0.41855700,0.85003574,0.41972289,0.02543016,1.84222246,0.79880246,0.31621724
-3.15457729,2.97087684,0.01275059,0.43146760,0.85404236,0.42704486,0.02589164,1.88022383,0.81738913,0.32256007
-3.14857429,3.03479563,0.01274961,0.44342205,0.85932612,0.43432140,0.02625496,1.91735123,0.83412505,0.32821550
-3.14257129,3.09509880,0.01266840,0.45426924,0.86562347,0.44147220,0.02651949,1.95340288,0.84882781,0.33318395
-3.13656828,3.15156125,0.01250986,0.46388316,0.87268928,0.44843427,0.02668761,1.98826498,0.86137397,0.33749104
-3.13056528,3.20410460,0.01227857,0.47216384,0.88029716,0.45516215,0.02676438,2.02190257,0.87169634,0.34118445
-3.12456228,3.25277785,0.01198064,0.47903757,0.88823846,0.46162699,0.02675725,2.05434649,0.87977951,0.34433013
-3.11855928,3.29773334,0.01162351,0.48445649,0.89632028,0.46781483,0.02667562,2.08567748,0.88565398,0.34700783
-3.11255628,3.33919932,0.01121568,0.48839767,0.90436297,0.47372410,0.02653040,2.11600817,0.88938907,0.34930631
-3.10655328,3.37745063,0.01076640,0.49086160,0.91219731,0.47936260,0.02633345,2.14546421,0.89108535,0.35131838
-3.10055028,3.41277894,0.01028542,0.49187035,0.91966191,0.48474398,0.02609714,2.17416517,0.89086659,0.35313591
-3.09454727,3.44546388,0.00978264,0.49146526,0.92660086,0.48988417,0.02583383,2.20220647,0.88887191,0.35484522
-3.08854427,3.47574623,0.00926786,0.48970439,0.93286209,0.49479767,0.02555538,2.22964293,0.88524828,0.35652268
-3.08254127,3.50380438,0.00875051,0.48665974,0.93829634,0.49949407,0.02527278,2.25647478,0.88014374,0.35823103
-3.07653827,3.52973482,0.00823942,0.48241432,0.94275696,0.50397488,0.02499575,2.28263667,0.87370147,0.36001629
-3.07053527,3.55353741,0.00774266,0.47705908,0.94610045,0.50823076,0.02473247,2.30799005,0.86605505,0.36190549
-3.06453227,3.57510581,0.00726734,0.47068995,0.94818759,0.51223943,0.02448942,2.33231924,0.85732478,0.36390522
-3.05852926,3.59422360,0.00681961,0.46340496,0.94888526,0.51596414,0.02427120,2.35533144,0.84761539,0.36600107
-3.05252626,3.61056589,0.00640453,0.45530147,0.94806864,0.51935296,0.02408056,2.37666047,0.83701484,0.36815798
-3.04652326,3.62370671,0.00602614,0.44647379,0.94562367,0.52233881,0.02391842,2.39587434,0.82559447,0.37032144
-3.04052026,3.63313167,0.00568745,0.43701111,0.94144973,0.52484039,0.02378404,2.41248640,0.81341012,0.37241957
-3.03451726,3.63825565,0.00539057,0.42699589,0.93546236,0.52676383,0.02367514,2.42596961,0.80050436,0.37436589
-3.02851426,3.63844500,0.00513672,0.41650277,0.92759591,0.52800523,0.02358824,2.43577372,0.78690947,0.37606280
-3.02251126,3.63304337,0.00492643,0.40559799,0.91780602,0.52845384,0.02351890,2.44134461,0.77265115,0.37740557
-3.01650825,3.62140052,0.00475958,0.39433944,0.90607195,0.52799597,0.02346207,2.44214533,0.75775265,0.37828676
-3.01050525,3.60290281,0.00463556,0.38277723,0.89239864,0.52651933,0.02341238,2.43767800,0.74223919,0.37860080
-3.00450225,3.57700445,0.00455335,0.37095473,0.87681836,0.52391780,0.02336456,2.42750580,0.72614249,0.37824868
-2.99849925,3.54325804,0.00451159,0.35891013,0.85939211,0.52009627,0.02331365,2.41127419,0.70950508,0.37714242
-2.99249625,3.50134322,0.00450869,0.34667832,0.84021049,0.51497554,0.02325538,2.38873045,0.69238437,0.37520924
-2.98649325,3.45109199,0.00454285,0.33429292,0.81939414,0.50849690,0.02318636,2.35974064,0.67485612,0.37239525
-2.98049025,3.39250957,0.00461207,0.32178851,0.79709354,0.50062617,0.02310430,2.32430326,0.65701724,0.36866834
-2.97448724,3.32578953,0.00471416,0.30920274,0.77348828,0.49135711,0.02300815,2.28255866,0.63898785,0.36402034
-2.96848424,3.25132252,0.00484676,0.29657820,0.74878563,0.48071387,0.02289811,2.23479385,0.62091236,0.35846822
-2.96248124,3.16969768,0.00500726,0.28396409,0.72321838,0.46875238,0.02277571,2.18144229,0.60295962,0.35205426
-2.95647824,3.08169686,0.00519279,0.27141737,0.69704205,0.45556058,0.02264368,2.12307837,0.58532207,0.34484531
-2.95047524,2.98828132,0.00540019,0.25900336,0.67053143,0.44125739,0.02250582,2.06040685,0.56821398,0.33693097
-2.94447224,2.89057168,0.00562598,0.24679590,0.64397653,0.42599053,0.02236684,1.99424759,0.55186876,0.32842102
-2.93846923,2.78982184,0.00586630,0.23487684,0.61767804,0.40993310,0.02223210,1.92551611,0.53653552,0.31944199
-2.93246623,2.68738798,0.00611698,0.22333500,0.59194254,0.39327923,0.02210738,1.85520089,0.52247489,0.31013328
-2.92646323,2.58469408,0.00637349,0.21226460,0.56707745,0.37623891,0.02199854,1.78433832,0.50995440,0.30064285
-2.92046023,2.48319549,0.00663103,0.20176334,0.54338604,0.35903222,0.02191129,1.71398648,0.49924344,0.29112272
-2.91445723,2.38434212,0.00688458,0.19193007,0.52116269,0.34188318,0.02185090,1.64519884,0.49060793,0.28172462
-2.90845423,2.28954289,0.00712897,0.18286228,0.50068840,0.32501372,0.02182195,1.57899889,0.48430502,0.27259577
-2.90245123,2.20013279,0.00735905,0.17465356,0.48222686,0.30863765,0.02182815,1.51635693,0.48057764,0.26387522
-2.89644822,2.11734374,0.00756976,0.16739100,0.46602104,0.29295530,0.02187219,1.45816958,0.47964932,0.25569064
-2.89044522,2.04228024,0.00775631,0.16115277,0.45229040,0.27814868,0.02195562,1.40524275,0.48171913,0.24815580
-2.88444222,1.97590022,0.00791431,0.15600597,0.44122868,0.26437757,0.02207888,1.35827847,0.48695690,0.24136878
-2.87843922,1.91900144,0.00803993,0.15200475,0.43300222,0.25177652,0.02224127,1.31786565,0.49549877,0.23541079
-2.87243622,1.87221320,0.00813002,0.14918878,0.42774861,0.24045287,0.02244106,1.28447456,0.50744310,0.23034572
-2.86643322,1.83599296,0.00818223,0.14758219,0.42557575,0.23048576,0.02267560,1.25845492,0.52284681,0.22622023
-2.86043022,1.81062723,0.00819509,0.14719287,0.42656082,0.22192605,0.02294151,1.24003675,0.54172214,0.22306421
-2.85442721,1.79623580,0.00816806,0.14801217,0.43074936,0.21479712,0.02323482,1.22933373,0.56403402,0.22089166
-2.84842421,1.79277853,0.00810159,0.15001507,0.43815414,0.20909633,0.02355122,1.22634801,0.58969799,0.21970174
-2.84242121,1.80006367,0.00799707,0.15316058,0.44875371,0.20479710,0.02388614,1.23097615,0.61857884,0.21947979
-2.83641821,1.81775704,0.00785677,0.15739258,0.46249079,0.20185127,0.02423502,1.24301533,0.65049004,0.22019847
-2.83041521,1.84539128,0.00768378,0.16264085,0.47927028,0.20019183,0.02459338,1.26216946,0.68519415,0.22181863
-2.82441221,1.88237485,0.00748187,0.16882234,0.49895730,0.19973564,0.02495692,1.28805492,0.72240407,0.22429013
-2.81840920,1.92800046,0.00725538,0.17584264,0.52137510,0.20038618,0.02532160,1.32020574,0.76178554,0.22755244
-2.81240620,1.98145308,0.00700900,0.18359753,0.54630337,0.20203614,0.02568364,1.35807816,0.80296058,0.23153514
-2.80640320,2.04181761,0.00674764,0.19197466,0.57347700,0.20456989,0.02603948,1.40105494,0.84551215,0.23615827
-2.80040020,2.10808666,0.00647625,0.20085523,0.60258575,0.20786568,0.02638578,1.44844969,0.88898983,0.24133273
-2.79439720,2.17916900,0.00619965,0.21011568,0.63327488,0.21179768,0.02671929,1.49951155,0.93291641,0.24696078
-2.78839420,2.25389909,0.00592238,0.21962938,0.66514730,0.21623772,0.02703679,1.55343078,0.97679537,0.25293660
-2.78239120,2.33104844,0.00564855,0.22926826,0.69776710,0.22105697,0.02733502,1.60934570,1.02011890,0.25914728
-2.77638819,2.40933886,0.00538176,0.23890430,0.73066485,0.22612740,0.02761056,1.66635130,1.06237633,0.26547400
-2.77038519,2.48745837,0.00512501,0.24841099,0.76334450,0.23132315,0.02785981,1.72350988,1.10306272,0.27179367
-2.76438219,2.56407939,0.00488066,0.25766467,0.79529190,0.23652184,0.02807895,1.77986369,1.14168726,0.27798091
-2.75837919,2.63787946,0.00465042,0.26654571,0.82598471,0.24160579,0.02826397,1.83444970,1.17778131,0.28391046
-2.75237619,2.70756394,0.00443537,0.27493968,0.85490345,0.24646331,0.02841069,1.88631617,1.21090596,0.28945982
-2.74637319,2.77189026,0.00423600,0.28273825,0.88154324,0.25098980,0.02851488,1.93454058,1.24065869,0.29451225
-2.74037019,2.82969288,0.00405229,0.28984022,0.90542586,0.25508895,0.02857237,1.97824854,1.26667922,0.29895971
-2.73436718,2.87990831,0.00388377,0.29615229,0.92611169,0.25867375,0.02857917,2.01663286,1.28865450,0.30270599
-2.72836418,2.92159905,0.00372965,0.30158987,0.94321088,0.26166749,0.02853170,2.04897209,1.30632256,0.30566953
-2.72236118,2.95397557,0.00358893,0.30607791,0.95639347,0.26400462,0.02842696,2.07464782,1.31947571,0.30778601
-2.71635818,2.97641551,0.00346045,0.30955161,0.96539791,0.26563136,0.02826267,2.09315998,1.32796269,0.30901054
-2.71035518,2.98847916,0.00334306,0.31195723,0.97003767,0.26650628,0.02803749,2.10413947,1.33169023,0.30931928
-2.70435218,2.98992058,0.00323564,0.31325288,0.97020566,0.26660057,0.02775115,2.10735754,1.33062397,0.30871041
-2.69834917,2.98069391,0.00313725,0.31340927,0.96587639,0.26589809,0.02740457,2.10273153,1.32478887,0.30720444
-2.69234617,2.96095450,0.00304712,0.31241052,0.95710570,0.26439531,0.02699994,2.09032677,1.31426917,0.30484382
-2.68634317,2.93105483,0.00296473,0.31025487,0.94402816,0.26210094,0.02654072,2.07035441,1.29920795,0.30169175
-2.68034017,2.89153533,0.00288983,0.30695528,0.92685246,0.25903541,0.02603168,2.04316542,1.27980635,0.29783041
-2.67433717,2.84311034,0.00282243,0.30253996,0.90585476,0.25523019,0.02547874,2.00924086,1.25632220,0.29335847
-2.66833417,2.78664978,0.00276280,0.29705264,0.88137067,0.25072694,0.02488895,1.96917892,1.22906824,0.28838818
-2.66233117,2.72315712,0.00271145,0.29055260,0.85378583,0.24557657,0.02427023,1.92367915,1.19840963,0.28304197
-2.65632816,2.65374436,0.00266907,0.28311438,0.82352593,0.23983815,0.02363126,1.87352440,1.16476062,0.27744875
-2.65032516,2.57960476,0.00263648,0.27482719,0.79104617,0.23357780,0.02298114,1.81956123,1.12858036,0.27174013
-2.64432216,2.50198434,0.00261460,0.26579386,0.75682077,0.22686746,0.02232926,1.76267929,1.09036766,0.26604650
-2.63831916,2.42215277,0.00260439,0.25612944,0.72133283,0.21978366,0.02168492,1.70379046,1.05065466,0.26049329
-2.63231616,2.34137461,0.00260676,0.24595940,0.68506472,0.21240621,0.02105714,1.64380815,1.00999939,0.25519739
-2.62631316,2.26088163,0.00262253,0.23541744,0.64848940,0.20481691,0.02045439,1.58362761,0.96897728,0.25026399
-2.62031016,2.18184702,0.00265242,0.22464306,0.61206272,0.19709821,0.01988436,1.52410751,0.92817172,0.24578375
-2.61430715,2.10536193,0.00269694,0.21377876,0.57621686,0.18933189,0.01935373,1.46605336,0.88816393,0.24183052
-2.60830415,2.03241518,0.00275640,0.20296721,0.54135488,0.18159775,0.01886806,1.41020312,0.84952228,0.23845965
-2.60230115,1.96387621,0.00283088,0.19234825,0.50784649,0.17397234,0.01843163,1.35721517,0.81279140,0.23570687
-2.59629815,1.90048197,0.00292020,0.18205597,0.47602494,0.16652772,0.01804737,1.30765898,0.77848150,0.23358785
-2.59029515,1.84282767,0.00302392,0.17221594,0.44618481,0.15933038,0.01771686,1.26200843,0.74705805,0.23209830
-2.58429215,1.79136160,0.00314136,0.16294261,0.41858083,0.15244021,0.01744033,1.22063796,0.71893228,0.23121481
-2.57828914,1.74638389,0.00327160,0.15433708,0.39342733,0.14590961,0.01721677,1.18382121,0.69445283,0.23089615
-2.57228614,1.70804915,0.00341349,0.14648521,0.37089834,0.13978284,0.01704399,1.15173237,0.67389870,0.23108511
-2.56628314,1.67637249,0.00356568,0.13945622,0.35112816,0.13409551,0.01691885,1.12444968,0.65747374,0.23171082
-2.56028014,1.65123881,0.00372667,0.13330168,0.33421220,0.12887428,0.01683737,1.10196102,0.64530286,0.23269135
-2.55427714,1.63241458,0.00389481,0.12805505,0.32020800,0.12413680,0.01679500,1.08417120,0.63743006,0.23393660
-2.54827414,1.61956183,0.00406833,0.12373163,0.30913634,0.11989190,0.01678680,1.07091059,0.63381814,0.23535133
-2.54227114,1.61225356,0.00424542,0.12032900,0.30098241,0.11613992,0.01680770,1.06194477,0.63435026,0.23683821
-2.53626813,1.60999021,0.00442419,0.11782779,0.29569681,0.11287328,0.01685271,1.05698473,0.63883304,0.23830082
-2.53026513,1.61221640,0.00460272,0.11619293,0.29319659,0.11007722,0.01691714,1.05569744,0.64700124,0.23964646
-2.52426213,1.61833767,0.00477912,0.11537504,0.29336625,0.10773066,0.01699677,1.05771632,0.65852373,0.24078880
-2.51825913,1.62773650,0.00495148,0.11531215,0.29605871,0.10580719,0.01708807,1.06265139,0.67301073,0.24165009
-2.51225613,1.63978755,0.00511796,0.11593159,0.30109643,0.10427606,0.01718832,1.07009894,0.69002189,0.24216310
-2.50625313,1.65387154,0.00527674,0.11715194,0.30827272,0.10310330,0.01729572,1.07965046,0.70907533,0.24227264
-2.50025013,1.66938789,0.00542607,0.11888510,0.31735338,0.10225271,0.01740950,1.09090082,0.72965725,0.24193664
-2.49424712,1.68576570,0.00556426,0.12103834,0.32807878,0.10168696,0.01752997,1.10345558,0.75123198,0.24112682
-2.48824412,1.70247340,0.00568972,0.12351634,0.34016654,0.10136849,0.01765854,1.11693746,0.77325240,0.23982901
-2.48224112,1.71902675,0.00580094,0.12622318,0.35331484,0.10126042,0.01779773,1.13099204,0.79517052,0.23804302
-2.47623812,1.73499554,0.00589653,0.12906422,0.36720650,0.10132737,0.01795117,1.14529258,0.81644797,0.23578223
-2.47023512,1.75000891,0.00597523,0.13194789,0.38151378,0.10153611,0.01812349,1.15954420,0.83656641,0.23307288
-2.46423212,1.76375934,0.00603594,0.13478734,0.39590393,0.10185617,0.01832035,1.17348736,0.85503755,0.22995308
-2.45822911,1.77600556,0.00607770,0.13750196,0.41004540,0.10226035,0.01854827,1.18690057,0.87141265,0.22647163
-2.45222611,1.78657406,0.00609978,0.14001868,0.42361451,0.10272506,0.01881455,1.19960254,0.88529131,0.22268667
-2.44622311,1.79535952,0.00610165,0.14227313,0.43630248,0.10323061,0.01912716,1.21145346,0.89632934,0.21866420
-2.44022011,1.80232388,0.00608302,0.14421062,0.44782252,0.10376141,0.01949453,1.22235561,0.90424552,0.21447642
-2.43421711,1.80749403,0.00604386,0.14578679,0.45791669,0.10430598,0.01992541,1.23225293,0.90882696,0.21020012
-2.42821411,1.81095810,0.00598441,0.14696815,0.46636233,0.10485701,0.02042864,1.24112972,0.90993310,0.20591485
-2.42221111,1.81286020,0.00590520,0.14773233,0.47297759,0.10541112,0.02101291,1.24900825,0.90749798,0.20170116
-2.41620810,1.81339369,0.00580702,0.14806801,0.47762598,0.10596874,0.02168646,1.25594520,0.90153074,0.19763880
-2.41020510,1.81279283,0.00569096,0.14797473,0.48021958,0.10653369,0.02245681,1.26202701,0.89211433,0.19380487
-2.40420210,1.81132326,0.00555833,0.14746230,0.48072063,0.10711284,0.02333045,1.26736420,0.87940244,0.19027213
-2.39819910,1.80927115,0.00541071,0.14655010,0.47914166,0.10771559,0.02431243,1.27208459,0.86361461,0.18710728
-2.39219610,1.80693160,0.00524986,0.14526610,0.47554381,0.10835334,0.02540609,1.27632591,0.84502978,0.18436946
-2.38619310,1.80459665,0.00507770,0.14364573,0.47003354,0.10903891,0.02661270,1.28022783,0.82397832,0.18210886
-2.38019010,1.80254326,0.00489627,0.14173055,0.46275786,0.10978596,0.02793113,1.28392377,0.80083304,0.18036569
-2.37418709,1.80102198,0.00470769,0.13956689,0.45389824,0.11060841,0.02935760,1.28753305,0.77599914,0.17916935
-2.36818409,1.80024673,0.00451408,0.13720438,0.44366346,0.11151997,0.03088550,1.29115350,0.74990375,0.17853805
-2.36218109,1.80038636,0.00431755,0.13469454,0.43228176,0.11253374,0.03250522,1.29485514,0.72298523,0.17847879
-2.35617809,1.80155843,0.00412012,0.13208927,0.41999267,0.11366193,0.03420419,1.29867527,0.69568264,0.17898782
-2.35017509,1.80382558,0.00392371,0.12943961,0.40703885,0.11491575,0.03596692,1.30261517,0.66842564,0.18005167
-2.34417209,1.80719488,0.00373010,0.12679447,0.39365820,0.11630551,0.03777525,1.30663879,0.64162527,0.18164851
-2.33816908,1.81162018,0.00354087,0.12419957,0.38007688,0.11784092,0.03960871,1.31067351,0.61566573,0.18375012
-2.33216608,1.81700751,0.00335743,0.12169657,0.36650306,0.11953153,0.04144498,1.31461290,0.59089732,0.18632421
-2.32616308,1.82322322,0.00318098,0.11932236,0.35312213,0.12138740,0.04326051,1.31832156,0.56763092,0.18933712
-2.32016008,1.83010452,0.00301254,0.11710851,0.34009303,0.12341994,0.04503125,1.32164161,0.54613372,0.19275677
-2.31415708,1.83747184,0.00285290,0.11508098,0.32754610,0.12564280,0.04673341,1.32440067,0.52662651,0.19655570
-2.30815408,1.84514233,0.00270268,0.11325993,0.31558235,0.12807283,0.04834435,1.32642074,0.50928237,0.20071415
-2.30215108,1.85294383,0.00256233,0.11165969,0.30427397,0.13073105,0.04984340,1.32752765,0.49422654,0.20522294
-2.29614807,1.86072832,0.00243214,0.11028891,0.29366605,0.13364342,0.05121277,1.32756046,0.48153760,0.21008607
-2.29014507,1.86838423,0.00231229,0.10915081,0.28377925,0.13684154,0.05243826,1.32638025,0.47124950,0.21532275
-2.28414207,1.87584678,0.00220284,0.10824344,0.27461324,0.14036297,0.05351002,1.32387795,0.46335454,0.22096892
-2.27813907,1.88310573,0.00210376,0.10756011,0.26615056,0.14425131,0.05442300,1.31998060,0.45780685,0.22707793
-2.27213607,1.89020998,0.00201497,0.10708985,0.25836082,0.14855580,0.05517740,1.31465581,0.45452642,0.23372040
-2.26613307,1.89726875,0.00193632,0.10681786,0.25120475,0.15333054,0.05577874,1.30791406,0.45340336,0.24098323
-2.26013007,1.90444915,0.00186763,0.10672600,0.24463811,0.15863321,0.05623785,1.29980880,0.45430234,0.24896755
-2.25412706,1.91197006,0.00180873,0.10679339,0.23861516,0.16452338,0.05657053,1.29043429,0.45706691,0.25778589
-2.24812406,1.92009277,0.00175938,0.10699685,0.23309154,0.17106035,0.05679706,1.27992125,0.46152381,0.26755841
-2.24212106,1.92910843,0.00171939,0.10731154,0.22802648,0.17830075,0.05694140,1.26843056,0.46748703,0.27840840
-2.23611806,1.93932322,0.00168852,0.10771143,0.22338436,0.18629572,0.05703031,1.25614529,0.47476150,0.29045721
-2.23011506,1.95104158,0.00166656,0.10816993,0.21913545,0.19508807,0.05709225,1.24326154,0.48314650,0.30381870
-2.22411206,1.96454845,0.00165327,0.10866033,0.21525606,0.20470930,0.05715615,1.22997839,0.49243867,0.31859352
-2.21810905,1.98009127,0.00164844,0.10915639,0.21172801,0.21517686,0.05725020,1.21648750,0.50243453,0.33486335
-2.21210605,1.99786253,0.00165181,0.10963282,0.20853761,0.22649146,0.05740055,1.20296296,0.51293264,0.35268532
-2.20610305,2.01798374,0.00166314,0.11006571,0.20567425,0.23863496,0.05763014,1.18955176,0.52373531,0.37208700
-2.20010005,2.04049153,0.00168215,0.11043297,0.20312875,0.25156862,0.05795755,1.17636535,0.53464995,0.39306189
-2.19409705,2.06532660,0.00170856,0.11071465,0.20089156,0.26523198,0.05839610,1.16347280,0.54549006,0.41556585
-2.18809405,2.09232594,0.00174204,0.11089326,0.19895098,0.27954247,0.05895310,1.15089590,0.55607590,0.43951447
-2.18209105,2.12121899,0.00178221,0.11095396,0.19729158,0.29439570,0.05962932,1.13860635,0.56623503,0.46478163
-2.17608804,2.15162773,0.00182866,0.11088472,0.19589279,0.30966651,0.06041878,1.12652542,0.57580260,0.49119914
-2.17008504,2.18307105,0.00188091,0.11067636,0.19472790,0.32521072,0.06130880,1.11452602,0.58462166,0.51855777
-2.16408204,2.21497315,0.00193843,0.11032254,0.19376343,0.34086763,0.06228028,1.10243717,0.59254348,0.54660941
-2.15807904,2.24667595,0.00200059,0.10981968,0.19295903,0.35646309,0.06330827,1.09005085,0.59942795,0.57507048
-2.15207604,2.27745499,0.00206669,0.10916683,0.19226776,0.37181305,0.06436287,1.07713081,0.60514414,0.60362649
-2.14607304,2.30653836,0.00213594,0.10836547,0.19163688,0.38672755,0.06541014,1.06342312,0.60957112,0.63193763
-2.14007004,2.33312815,0.00220747,0.10741927,0.19100912,0.40101495,0.06641340,1.04866798,0.61259896,0.65964524
-2.13406703,2.35642351,0.00228030,0.10633386,0.19032422,0.41448635,0.06733444,1.03261230,0.61413001,0.68637913
-2.12806403,2.37564479,0.00235338,0.10511656,0.18952088,0.42695991,0.06813490,1.01502256,0.61408047,0.71176545
-2.12206103,2.39005778,0.00242560,0.10377610,0.18853892,0.43826517,0.06877765,0.99569719,0.61238209,0.73543504
-2.11605803,2.39899738,0.00249576,0.10232239,0.18732150,0.44824706,0.06922803,0.97447824,0.60898403,0.75703207
-2.11005503,2.40188990,0.00256264,0.10076630,0.18581747,0.45676969,0.06945508,0.95126147,0.60385489,0.77622282
-2.10405203,2.39827332,0.00262500,0.09911945,0.18398360,0.46371965,0.06943256,0.92600468,0.59698465,0.79270430
-2.09804902,2.38781486,0.00268161,0.09739401,0.18178667,0.46900892,0.06913976,0.89873373,0.58838655,0.80621275
-2.09204602,2.37032546,0.00273131,0.09560264,0.17920533,0.47257731,0.06856219,0.86954607,0.57809886,0.81653159
-2.08604302,2.34577069,0.00277298,0.09375835,0.17623165,0.47439432,0.06769194,0.83861166,0.56618635,0.82349886
-2.08004002,2.31427784,0.00280567,0.09187446,0.17287228,0.47446058,0.06652784,0.80617111,0.55274148,0.82701376
