energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Sc_p_up,Sc_d_up
-4.30115058,0.32521355,0.00017083,0.09065879,0.16148090,0.00145523,0.12661473,0.08490945
-4.29514757,0.28752148,0.00014277,0.08325443,0.14213857,0.00121528,0.11168860,0.07468510
-4.28914457,0.25667390,0.00011847,0.07766720,0.12621427,0.00100782,0.09940937,0.06626544
-4.28314157,0.23213323,0.00009764,0.07376673,0.11343746,0.00083001,0.08957074,0.05950622
-4.27713857,0.21332586,0.00007992,0.07140849,0.10352056,0.00067897,0.08195192,0.05425451
-4.27113557,0.19965786,0.00006499,0.07043723,0.09616693,0.00055183,0.07632380,0.05035288
-4.26513257,0.19052821,0.00005254,0.07068991,0.09107769,0.00044583,0.07245414,0.04764297
-4.25912956,0.18534006,0.00004226,0.07199831,0.08795748,0.00035835,0.07011194,0.04596838
-4.25312656,0.18350988,0.00003388,0.07419136,0.08651909,0.00028699,0.06907102,0.04517715
-4.24712356,0.18447512,0.00002713,0.07709724,0.08648733,0.00022959,0.06911294,0.04512370
-4.24112056,0.18770053,0.00002180,0.08054541,0.08760221,0.00018423,0.07002937,0.04567042
-4.23511756,0.19268365,0.00001771,0.08436856,0.08962162,0.00014929,0.07162409,0.04668901
-4.22911456,0.19895954,0.00001469,0.08840458,0.09232367,0.00012341,0.07371469,0.04806168
-4.22311156,0.20610528,0.00001261,0.09249859,0.09550884,0.00010552,0.07613404,0.04968212
-4.21710855,0.21374412,0.00001140,0.09650502,0.09900197,0.00009482,0.07873169,0.05145655
-4.21110555,0.22154962,0.00001098,0.10028968,0.10265419,0.00009079,0.08137517,0.05330463
-4.20510255,0.22924951,0.00001135,0.10373190,0.10634481,0.00009318,0.08395121,0.05516030
-4.19909955,0.23662932,0.00001248,0.10672650,0.10998297,0.00010198,0.08636682,0.05697268
-4.19309655,0.24353566,0.00001444,0.10918560,0.11350922,0.00011745,0.08855030,0.05870673
-4.18709355,0.24987871,0.00001727,0.11104018,0.11689664,0.00014007,0.09045194,0.06034386
-4.18109055,0.25563391,0.00002106,0.11224126,0.12015162,0.00017057,0.09204447,0.06188223
-4.17508754,0.26084236,0.00002594,0.11276067,0.12331396,0.00020989,0.09332314,0.06333681
-4.16908454,0.26560988,0.00003205,0.11259120,0.12645627,0.00025915,0.09430530,0.06473906
-4.16308154,0.27010430,0.00003956,0.11174628,0.12968249,0.00031970,0.09502951,0.06613619
-4.15707854,0.27455095,0.00004864,0.11025902,0.13312544,0.00039301,0.09555402,0.06758996
-4.15107554,0.27922614,0.00005950,0.10818068,0.13694329,0.00048068,0.09595473,0.06917493
-4.14507254,0.28444864,0.00007234,0.10557855,0.14131501,0.00058440,0.09632246,0.07097623
-4.13906953,0.29056925,0.00008738,0.10253337,0.14643471,0.00070591,0.09675973,0.07308682
-4.13306653,0.29795848,0.00010484,0.09913633,0.15250492,0.00084689,0.09737703,0.07560421
-4.12706353,0.30699275,0.00012490,0.09548581,0.15972911,0.00100898,0.09828859,0.07862689
-4.12106053,0.31803938,0.00014776,0.09168389,0.16830336,0.00119362,0.09960793,0.08225025
-4.11505753,0.33144072,0.00017356,0.08783283,0.17840764,0.00140202,0.10144321,0.08656245
-4.10905453,0.34749812,0.00020240,0.08403170,0.19019681,0.00163506,0.10389252,0.09164007
-4.10305153,0.36645613,0.00023435,0.08037315,0.20379180,0.00189319,0.10703940,0.09754392
-4.09704852,0.38848768,0.00026940,0.07694054,0.21927119,0.00217637,0.11094858,0.10431503
-4.09104552,0.41368082,0.00030747,0.07380554,0.23666371,0.00248399,0.11566234,0.11197107
-4.08504252,0.44202772,0.00034840,0.07102617,0.25594188,0.00281475,0.12119746,0.12050336
-4.07903952,0.47341646,0.00039194,0.06864556,0.27701736,0.00316670,0.12754303,0.12987464
-4.07303652,0.50762635,0.00043776,0.06669115,0.29973818,0.00353712,0.13465926,0.14001773
-4.06703352,0.54432698,0.00048542,0.06517469,0.32388821,0.00392257,0.14247735,0.15083531
-4.06103052,0.58308158,0.00053441,0.06409279,0.34918911,0.00431887,0.15090053,0.16220080
-4.05502751,0.62335473,0.00058412,0.06342809,0.37530490,0.00472118,0.15980629,0.17396041
-4.04902451,0.66452449,0.00063387,0.06315099,0.40184908,0.00512408,0.16904983,0.18593650
-4.04302151,0.70589874,0.00068292,0.06322182,0.42839434,0.00552165,0.17846857,0.19793201
-4.03701851,0.74673533,0.00073047,0.06359352,0.45448449,0.00590764,0.18788774,0.20973599
-4.03101551,0.78626546,0.00077573,0.06421451,0.47964848,0.00627564,0.19712678,0.22113004
-4.02501251,0.82371955,0.00081788,0.06503185,0.50341575,0.00661923,0.20600638,0.23189537
-4.01900950,0.85835451,0.00085612,0.06599442,0.52533266,0.00693222,0.21435588,0.24182033
-4.01300650,0.88948154,0.00088972,0.06705618,0.54497910,0.00720882,0.22202083,0.25070806
-4.00700350,0.91649311,0.00091799,0.06817914,0.56198480,0.00744386,0.22887029,0.25838386
-4.00100050,0.93888814,0.00094036,0.06933622,0.57604438,0.00763295,0.23480356,0.26470217
-3.99499750,0.95629401,0.00095636,0.07051363,0.58693070,0.00777267,0.23975622,0.26955254
-3.98899450,0.96848451,0.00096564,0.07171285,0.59450565,0.00786072,0.24370484,0.27286457
-3.98299150,0.97539279,0.00096802,0.07295198,0.59872798,0.00789595,0.24667044,0.27461142
-3.97698849,0.97711845,0.00096343,0.07426650,0.59965759,0.00787850,0.24872029,0.27481173
-3.97098549,0.97392855,0.00095197,0.07570929,0.59745612,0.00780975,0.24996796,0.27352985
-3.96498249,0.96625202,0.00093390,0.07734988,0.59238359,0.00769234,0.25057146,0.27087428
-3.95897949,0.95466777,0.00090959,0.07927298,0.58479123,0.00753003,0.25072953,0.26699443
-3.95297649,0.93988670,0.00087955,0.08157617,0.57511063,0.00732762,0.25067615,0.26207566
-3.94697349,0.92272830,0.00084440,0.08436687,0.56383959,0.00709081,0.25067325,0.25633300
-3.94097049,0.90409258,0.00080483,0.08775868,0.55152526,0.00682593,0.25100199,0.25000355
-3.93496748,0.88492848,0.00076161,0.09186698,0.53874507,0.00653984,0.25195277,0.24333811
-3.92896448,0.86619988,0.00071553,0.09680415,0.52608633,0.00623962,0.25381435,0.23659213
-3.92296148,0.84885052,0.00066741,0.10267440,0.51412509,0.00593236,0.25686240,0.23001649
-3.91695848,0.83376920,0.00061806,0.10956842,0.50340536,0.00562498,0.26134797,0.22384852
-3.91095548,0.82175652,0.00056824,0.11755800,0.49441912,0.00532397,0.26748619,0.21830345
-3.90495248,0.81349459,0.00051869,0.12669091,0.48758823,0.00503523,0.27544576,0.21356672
-3.89894947,0.80952067,0.00047006,0.13698621,0.48324867,0.00476388,0.28533961,0.20978751
-3.89294647,0.81020594,0.00042293,0.14843020,0.48163796,0.00451417,0.29721713,0.20707358
-3.88694347,0.81574010,0.00037779,0.16097328,0.48288595,0.00428938,0.31105838,0.20548773
-3.88094047,0.82612257,0.00033505,0.17452790,0.48700962,0.00409174,0.32677053,0.20504596
-3.87493747,0.84116047,0.00029501,0.18896775,0.49391187,0.00392244,0.34418690,0.20571739
-3.86893447,0.86047368,0.00025789,0.20412838,0.50338456,0.00378166,0.36306856,0.20742592
-3.86293147,0.88350679,0.00022382,0.21980937,0.51511550,0.00366860,0.38310880,0.21005356
-3.85692846,0.90954748,0.00019286,0.23577792,0.52869934,0.00358160,0.40394018,0.21344528
-3.85092546,0.93775081,0.00016498,0.25177398,0.54365184,0.00351820,0.42514418,0.21741525
-3.84492246,0.96716849,0.00014012,0.26751684,0.55942699,0.00347537,0.44626305,0.22175402
-3.83891946,0.99678201,0.00011816,0.28271275,0.57543649,0.00344956,0.46681356,0.22623670
-3.83291646,1.02553849,0.00009892,0.29706361,0.59107069,0.00343692,0.48630214,0.23063139
-3.82691346,1.05238786,0.00008222,0.31027626,0.60572028,0.00343345,0.50424085,0.23470793
-3.82091046,1.07631987,0.00006784,0.32207199,0.61879789,0.00343516,0.52016351,0.23824634
-3.81490745,1.09639959,0.00005558,0.33219600,0.62975878,0.00343822,0.53364141,0.24104484
-3.80890445,1.11180003,0.00004521,0.34042628,0.63811980,0.00343909,0.54429797,0.24292693
-3.80290145,1.12183048,0.00003651,0.34658156,0.64347588,0.00343468,0.55182162,0.24374750
-3.79689845,1.12595964,0.00002927,0.35052805,0.64551349,0.00342239,0.55597646,0.24339756
-3.79089545,1.12383254,0.00002330,0.35218446,0.64402046,0.00340024,0.55661016,0.24180755
-3.78489245,1.11528080,0.00001842,0.35152527,0.63889200,0.00336687,0.55365891,0.23894905
-3.77888944,1.10032575,0.00001446,0.34858195,0.63013256,0.00332162,0.54714900,0.23483495
-3.77288644,1.07917455,0.00001127,0.34344216,0.61785368,0.00326448,0.53719525,0.22951803
-3.76688344,1.05220960,0.00000873,0.33624684,0.60226792,0.00319609,0.52399616,0.22308813
-3.76088044,1.01997182,0.00000672,0.32718546,0.58367938,0.00311765,0.50782624,0.21566803
-3.75487744,0.98313865,0.00000516,0.31648957,0.56247104,0.00303092,0.48902575,0.20740824
-3.74887444,0.94249790,0.00000395,0.30442491,0.53908991,0.00293805,0.46798845,0.19848099
-3.74287144,0.89891861,0.00000304,0.29128255,0.51403025,0.00284154,0.44514790,0.18907366
-3.73686843,0.85332018,0.00000238,0.27736927,0.48781602,0.00274410,0.42096292,0.17938197
-3.73086543,0.80664112,0.00000192,0.26299783,0.46098298,0.00264857,0.39590281,0.16960312
-3.72486243,0.75980875,0.00000165,0.24847725,0.43406142,0.00255776,0.37043310,0.15992926
-3.71885943,0.71371085,0.00000154,0.23410374,0.40755995,0.00247438,0.34500213,0.15054148
-3.71285643,0.66917035,0.00000161,0.22015240,0.38195109,0.00240093,0.32002915,0.14160446
-3.70685343,0.62692389,0.00000186,0.20687017,0.35765907,0.00233965,0.29589427,0.13326206
-3.70085043,0.58760476,0.00000233,0.19447006,0.33505006,0.00229236,0.27293047,0.12563385
-3.69484742,0.55173058,0.00000307,0.18312691,0.31442527,0.00226051,0.25141789,0.11881273
-3.68884442,0.51969598,0.00000414,0.17297476,0.29601665,0.00224506,0.23158042,0.11286355
-3.68284142,0.49176998,0.00000566,0.16410572,0.27998550,0.00224653,0.21358452,0.10782293
-3.67683842,0.46809796,0.00000774,0.15657043,0.26642350,0.00226493,0.19754012,0.10369989
-3.67083542,0.44870769,0.00001057,0.15037978,0.25535611,0.00229984,0.18350335,0.10047749
-3.66483242,0.43351889,0.00001436,0.14550793,0.24674793,0.00235040,0.17148084,0.09811525
-3.65882941,0.42235560,0.00001939,0.14189627,0.24050959,0.00241535,0.16143520,0.09655213
-3.65282641,0.41496067,0.00002602,0.13945811,0.23650589,0.00249315,0.15329140,0.09571004
-3.64682341,0.41101168,0.00003467,0.13808395,0.23456456,0.00258195,0.14694365,0.09549772
-3.64082041,0.41013743,0.00004587,0.13764694,0.23448545,0.00267972,0.14226246,0.09581471
-3.63481741,0.41193441,0.00006027,0.13800841,0.23604959,0.00278431,0.13910160,0.09655541
-3.62881441,0.41598263,0.00007861,0.13902322,0.23902789,0.00289352,0.13730475,0.09761299
-3.62281141,0.42186026,0.00010181,0.14054470,0.24318912,0.00300515,0.13671144,0.09888303
-3.61680840,0.42915666,0.00013091,0.14242910,0.24830698,0.00311705,0.13716245,0.10026690
-3.61080540,0.43748347,0.00016711,0.14453939,0.25416608,0.00322721,0.13850420,0.10167461
-3.60480240,0.44648361,0.00021179,0.14674829,0.26056677,0.00333378,0.14059246,0.10302718
-3.59879940,0.45583813,0.00026650,0.14894063,0.26732880,0.00343508,0.14329502,0.10425856
-3.59279640,0.46527085,0.00033292,0.15101487,0.27429373,0.00352963,0.14649368,0.10531689
-3.58679340,0.47455107,0.00041292,0.15288400,0.28132645,0.00361621,0.15008542,0.10616527
-3.58079040,0.48349441,0.00050846,0.15447568,0.28831563,0.00369378,0.15398295,0.10678201
-3.57478739,0.49196223,0.00062160,0.15573197,0.29517347,0.00376153,0.15811474,0.10716043
-3.56878439,0.49985972,0.00075447,0.15660853,0.30183490,0.00381886,0.16242466,0.10730819
-3.56278139,0.50713325,0.00090917,0.15707357,0.30825638,0.00386538,0.16687133,0.10724637
-3.55677839,0.51376709,0.00108771,0.15710663,0.31441445,0.00390086,0.17142727,0.10700813
-3.55077539,0.51977982,0.00129198,0.15669726,0.32030421,0.00392526,0.17607799,0.10663732
-3.54477239,0.52522076,0.00152358,0.15584378,0.32593790,0.00393871,0.18082100,0.10618684
-3.53876938,0.53016644,0.00178380,0.15455216,0.33134344,0.00394151,0.18566486,0.10571692
-3.53276638,0.53471727,0.00207346,0.15283509,0.33656318,0.00393411,0.19062813,0.10529336
-3.52676338,0.53899440,0.00239285,0.15071123,0.34165268,0.00391716,0.19573840,0.10498572
-3.52076038,0.54313669,0.00274162,0.14820473,0.34667947,0.00389146,0.20103114,0.10486556
-3.51475738,0.54729767,0.00311865,0.14534488,0.35172172,0.00385803,0.20654843,0.10500456
-3.50875438,0.55164236,0.00352206,0.14216589,0.35686667,0.00381805,0.21233755,0.10547273
-3.50275138,0.55634370,0.00394910,0.13870682,0.36220873,0.00377292,0.21844915,0.10633658
-3.49674837,0.56157853,0.00439611,0.13501136,0.36784706,0.00372424,0.22493530,0.10765722
-3.49074537,0.56752286,0.00485858,0.13112769,0.37388265,0.00367378,0.23184701,0.10948853
-3.48474237,0.57434649,0.00533115,0.12710802,0.38041485,0.00362348,0.23923158,0.11187528
-3.47873937,0.58220692,0.00580768,0.12300807,0.38753720,0.00357542,0.24712954,0.11485126
-3.47273637,0.59124257,0.00628138,0.11888616,0.39533297,0.00353175,0.25557149,0.11843757
-3.46673337,0.60156573,0.00674494,0.11480210,0.40387017,0.00349466,0.26457475,0.12264096
-3.46073037,0.61325522,0.00719073,0.11081586,0.41319659,0.00346629,0.27414013,0.12745244
-3.45472736,0.62634937,0.00761096,0.10698591,0.42333480,0.00344866,0.28424897,0.13284621
-3.44872436,0.64083957,0.00799796,0.10336748,0.43427771,0.00344360,0.29486049,0.13877891
-3.44272136,0.65666500,0.00834434,0.10001074,0.44598468,0.00345267,0.30590990,0.14518947
-3.43671836,0.67370878,0.00864330,0.09695892,0.45837883,0.00347704,0.31730724,0.15199946
-3.43071536,0.69179617,0.00888883,0.09424661,0.47134546,0.00351747,0.32893715,0.15911415
-3.42471236,0.71069505,0.00907589,0.09189828,0.48473221,0.00357422,0.34065984,0.16642418
-3.41870935,0.73011900,0.00920061,0.08992707,0.49835077,0.00364701,0.35231313,0.17380805
-3.41270635,0.74973312,0.00926046,0.08833406,0.51198054,0.00373500,0.36371573,0.18113523
-3.40670335,0.76916253,0.00925431,0.08710788,0.52537407,0.00383682,0.37467168,0.18826990
-3.40070035,0.78800357,0.00918249,0.08622500,0.53826420,0.00395056,0.38497580,0.19507527
-3.39469735,0.80583721,0.00904682,0.08565040,0.55037279,0.00407383,0.39442011,0.20141833
-3.38869435,0.82224449,0.00885052,0.08533884,0.56142074,0.00420386,0.40280083,0.20717475
-3.38269135,0.83682312,0.00859815,0.08523656,0.57113885,0.00433759,0.40992591,0.21223399
-3.37668834,0.84920489,0.00829547,0.08528337,0.57927917,0.00447180,0.41562258,0.21650416
-3.37068534,0.85907297,0.00794927,0.08541512,0.58562638,0.00460324,0.41974478,0.21991660
-3.36468234,0.86617840,0.00756716,0.08556629,0.59000857,0.00472878,0.42218006,0.22242987
-3.35867934,0.87035493,0.00715739,0.08567270,0.59230709,0.00484557,0.42285559,0.22403304
-3.35267634,0.87153162,0.00672863,0.08567420,0.59246483,0.00495115,0.42174318,0.22474804
-3.34667334,0.86974237,0.00628973,0.08551717,0.59049257,0.00504361,0.41886287,0.22463096
-3.34067034,0.86513190,0.00584956,0.08515674,0.58647310,0.00512171,0.41428496,0.22377216
-3.33466733,0.85795776,0.00541682,0.08455863,0.58056265,0.00518493,0.40813043,0.22229526
-3.32866433,0.84858806,0.00499986,0.08370057,0.57298968,0.00523354,0.40056959,0.22035475
-3.32266133,0.83749489,0.00460662,0.08257311,0.56405075,0.00526864,0.39181895,0.21813251
-3.31665833,0.82524337,0.00424447,0.08118002,0.55410371,0.00529211,0.38213651,0.21583311
-3.31065533,0.81247669,0.00392018,0.07953798,0.54355826,0.00530657,0.37181542,0.21367820
-3.30465233,0.79989758,0.00363988,0.07767581,0.53286417,0.00531528,0.36117644,0.21189990
-3.29864932,0.78824665,0.00340904,0.07563325,0.52249756,0.00532202,0.35055920,0.21073365
-3.29264632,0.77827847,0.00323248,0.07345923,0.51294574,0.00533093,0.34031271,0.21041052
-3.28664332,0.77073610,0.00311434,0.07120985,0.50469106,0.00534633,0.33078547,0.21114946
-3.28064032,0.76632512,0.00305817,0.06894610,0.49819446,0.00537256,0.32231531,0.21314945
-3.27463732,0.76568799,0.00306686,0.06673144,0.49387917,0.00541371,0.31521957,0.21658219
-3.26863432,0.76937980,0.00314270,0.06462935,0.49211547,0.00547351,0.30978572,0.22158523
-3.26263132,0.77784643,0.00328734,0.06270097,0.49320678,0.00555507,0.30626298,0.22825622
-3.25662831,0.79140601,0.00350178,0.06100286,0.49737796,0.00566079,0.30485497,0.23664814
-3.25062531,0.81023453,0.00378630,0.05958506,0.50476615,0.00579219,0.30571395,0.24676605
-3.24462231,0.83435635,0.00414044,0.05848947,0.51541471,0.00594980,0.30893668,0.25856542
-3.23861931,0.86364016,0.00456292,0.05774857,0.52927045,0.00613316,0.31456214,0.27195224
-3.23261631,0.89780089,0.00505153,0.05738467,0.54618466,0.00634079,0.32257135,0.28678500
-3.22661331,0.93640767,0.00560308,0.05740945,0.56591772,0.00657021,0.33288919,0.30287854
-3.22061031,0.97889783,0.00621334,0.05782415,0.58814756,0.00681808,0.34538842,0.32000993
-3.21460730,1.02459678,0.00687696,0.05862000,0.61248156,0.00708031,0.35989573,0.33792594
-3.20860430,1.07274317,0.00758743,0.05977924,0.63847181,0.00735224,0.37619984,0.35635231
-3.20260130,1.12251866,0.00833711,0.06127635,0.66563312,0.00762887,0.39406129,0.37500420
-3.19659830,1.17308126,0.00911724,0.06307975,0.69346319,0.00790508,0.41322386,0.39359774
-3.19059530,1.22360131,0.00991804,0.06515364,0.72146448,0.00817589,0.43342717,0.41186216
-3.18459230,1.27329843,0.01072886,0.06746007,0.74916663,0.00843673,0.45442010,0.42955202
-3.17858929,1.32147840,0.01153830,0.06996106,0.77614895,0.00868368,0.47597463,0.44645914
-3.17258629,1.36756811,0.01233452,0.07262077,0.80206179,0.00891372,0.49789952,0.46242364
-3.16658329,1.41114735,0.01310542,0.07540760,0.82664608,0.00912491,0.52005328,0.47734357
-3.16058029,1.45197573,0.01383904,0.07829606,0.84975006,0.00931657,0.54235595,0.49118273
-3.15457729,1.49001359,0.01452379,0.08126841,0.87134241,0.00948939,0.56479904,0.50397614
-3.14857429,1.52543555,0.01514885,0.08431604,0.89152107,0.00964548,0.58745310,0.51583287
-3.14257129,1.55863581,0.01570447,0.08744033,0.91051726,0.00978837,0.61047238,0.52693589
-3.13656828,1.59022466,0.01618226,0.09065312,0.92869406,0.00992295,0.63409620,0.53753883
-3.13056528,1.62101560,0.01657551,0.09397671,0.94653960,0.01005532,0.65864669,0.54795961
-3.12456228,1.65200347,0.01687932,0.09744331,0.96465466,0.01019261,0.68452263,0.55857101
-3.11855928,1.68433359,0.01709086,0.10109395,0.98373489,0.01034273,0.71218941,0.56978835
-3.11255628,1.71926313,0.01720936,0.10497697,1.00454823,0.01051404,0.74216518,0.58205480
-3.10655328,1.75811557,0.01723617,0.10914604,1.02790803,0.01071508,0.77500354,0.59582462
-3.10055028,1.80222991,0.01717466,0.11365777,1.05464281,0.01095415,0.81127315,0.61154501
-3.09454727,1.85290643,0.01703008,0.11856916,1.08556368,0.01123896,0.85153507,0.62963729
-3.08854427,1.91135109,0.01680932,0.12393479,1.12143070,0.01157627,0.89631853,0.65047802
-3.08254127,1.97862075,0.01652066,0.12980400,1.16291938,0.01197151,0.94609618,0.67438099
-3.07653827,2.05557148,0.01617341,0.13621826,1.21058884,0.01242848,1.00125983,0.70158078
-3.07053527,2.14281248,0.01577761,0.14320868,1.26485285,0.01294907,1.06209792,0.73221863
-3.06453227,2.24066741,0.01534360,0.15079396,1.32595530,0.01353304,1.12877568,0.76633139
-3.05852926,2.34914547,0.01488171,0.15897885,1.39395110,0.01417791,1.20131917,0.80384401
-3.05252626,2.46792355,0.01440193,0.16775314,1.46869372,0.01487882,1.27960414,0.84456621
-3.04652326,2.59634080,0.01391360,0.17709145,1.54983001,0.01562864,1.36335037,0.88819339
-3.04052026,2.73340631,0.01342516,0.18695355,1.63680298,0.01641801,1.45212218,0.93431218
-3.03451726,2.87781997,0.01294403,0.19728557,1.72886251,0.01723558,1.54533516,0.98241029
-3.02851426,3.02800606,0.01247643,0.20802176,1.82508397,0.01806826,1.64226919,1.03189054
-3.02251126,3.18215854,0.01202737,0.21908687,1.92439407,0.01890161,1.74208737,1.08208858
-3.01650825,3.33829635,0.01160068,0.23039901,2.02560300,0.01972022,1.84386002,1.13229353
-3.01050525,3.49432650,0.01119909,0.24187287,2.12744177,0.02050820,1.94659285,1.18177094
-3.00450225,3.64811243,0.01082431,0.25342302,2.22860296,0.02124965,2.04925805,1.22978688
-2.99849925,3.79754464,0.01047729,0.26496731,2.32778332,0.02192922,2.15082680,1.27563231
-2.99249625,3.94061054,0.01015832,0.27642997,2.42372630,0.02253254,2.25030170,1.31864664
-2.98649325,4.07546039,0.00986727,0.28774443,2.51526262,0.02304675,2.34674760,1.35823945
-2.98049025,4.20046646,0.00960380,0.29885553,2.60134700,0.02346087,2.43931933,1.39390941
-2.97448724,4.31427276,0.00936752,0.30972119,2.68108953,0.02376619,2.52728497,1.42525963
-2.96848424,4.41583307,0.00915816,0.32031327,2.75378020,0.02395652,2.61004371,1.45200870
-2.96248124,4.50443598,0.00897570,0.33061777,2.81890566,0.02402838,2.68713743,1.47399713
-2.95647824,4.57971578,0.00882046,0.34063421,2.87615753,0.02398105,2.75825572,1.49118884
-2.95047524,4.64164911,0.00869313,0.35037432,2.92543207,0.02381659,2.82323420,1.50366781
-2.94447224,4.69053800,0.00859481,0.35986018,2.96682154,0.02353967,2.88204660,1.51163014
-2.93846923,4.72698038,0.00852694,0.36912183,3.00059788,0.02315739,2.93479115,1.51537206
-2.93246623,4.75182984,0.00849127,0.37819456,3.02718967,0.02267895,2.98167241,1.51527445
-2.92646323,4.76614705,0.00848976,0.38711607,3.04715389,0.02211531,3.02297953,1.51178475
-2.92046023,4.77114525,0.00852443,0.39592357,3.06114382,0.02147876,3.05906235,1.50539713
-2.91445723,4.76813252,0.00859725,0.40465106,3.06987486,0.02078250,3.09030669,1.49663194
-2.90845423,4.75845378,0.00871001,0.41332685,3.07408989,0.02004015,3.11710997,1.48601516
-2.90245123,4.74343480,0.00886414,0.42197148,3.07452572,0.01926535,3.13985852,1.47405891
-2.89644822,4.72433065,0.00906060,0.43059605,3.07188205,0.01847133,3.15890740,1.46124367
-2.89044522,4.70228056,0.00929971,0.43920103,3.06679418,0.01767050,3.17456346,1.44800280
-2.88444222,4.67827047,0.00958104,0.44777554,3.05981029,0.01687422,3.18707224,1.43470985
-2.87843922,4.65310430,0.00990333,0.45629710,3.05137394,0.01609245,3.19660880,1.42166897
-2.87243622,4.62738444,0.01026437,0.46473169,3.04181213,0.01533363,3.20327258,1.40910848
-2.86643322,4.60150147,0.01066098,0.47303427,3.03132895,0.01460457,3.20708600,1.39717765
-2.86043022,4.57563272,0.01108894,0.48114942,3.02000454,0.01391035,3.20799652,1.38594652
-2.85442721,4.54974891,0.01154304,0.48901230,3.00779916,0.01325442,3.20588163,1.37540847
-2.84842421,4.52362815,0.01201704,0.49654966,2.99456153,0.01263862,3.20055630,1.36548533
-2.84242121,4.49687593,0.01250382,0.50368102,2.98004112,0.01206337,3.19178243,1.35603448
-2.83641821,4.46895022,0.01299541,0.51031991,2.96390336,0.01152776,3.17927973,1.34685779
-2.83041521,4.43919021,0.01348315,0.51637514,2.94574730,0.01102981,3.16273768,1.33771169
-2.82441221,4.40684772,0.01395785,0.52175224,2.92512485,0.01056669,3.14182811,1.32831828
-2.81840920,4.37112010,0.01440999,0.52635492,2.90156093,0.01013486,3.11621834,1.31837689
-2.81240620,4.33118354,0.01482991,0.53008669,2.87457394,0.00973040,3.08558425,1.30757583
-2.80640320,4.28622588,0.01520808,0.53285264,2.84369589,0.00934914,3.04962348,1.29560397
-2.80040020,4.23547801,0.01553533,0.53456128,2.80849161,0.00898687,3.00806818,1.28216189
-2.79439720,4.17824310,0.01580310,0.53512664,2.76857656,0.00863952,2.96069736,1.26697222
-2.78839420,4.11392286,0.01600371,0.53447033,2.72363279,0.00830331,2.90734845,1.24978908
-2.78239120,4.04204032,0.01613057,0.53252382,2.67342254,0.00797485,2.84792774,1.23040623
-2.77638819,3.96225840,0.01617843,0.52923058,2.61779929,0.00765125,2.78241961,1.20866384
-2.77038519,3.87439402,0.01614350,0.52454822,2.55671575,0.00733015,2.71089394,1.18445368
-2.76438219,3.77842736,0.01602367,0.51845045,2.49022883,0.00700980,2.63351155,1.15772264
-2.75837919,3.67450600,0.01581855,0.51092874,2.41850132,0.00668902,2.55052736,1.12847455
-2.75237619,3.56294416,0.01552949,0.50199369,2.34180034,0.00636724,2.46229095,1.09677021
-2.74637319,3.44421702,0.01515966,0.49167592,2.26049273,0.00604441,2.36924440,1.06272579
-2.74037019,3.31895059,0.01471388,0.48002655,2.17503760,0.00572103,2.27191744,1.02650966
-2.73436718,3.18790766,0.01419856,0.46711713,2.08597639,0.00539804,2.17091988,0.98833796
-2.72836418,3.05197050,0.01362153,0.45303914,1.99392095,0.00507677,2.06693156,0.94846889
-2.72236118,2.91212117,0.01299184,0.43790289,1.89954018,0.00475891,1.96069027,0.90719637
-2.71635818,2.76942032,0.01231949,0.42183612,1.80354581,0.00444642,1.85297798,0.86484303
-2.71035518,2.62498544,0.01161523,0.40498220,1.70667801,0.00414148,1.74460589,0.82175313
-2.70435218,2.47996956,0.01089027,0.38749803,1.60969129,0.00384647,1.63639911,0.77828547
-2.69834917,2.33554107,0.01015601,0.36955179,1.51334148,0.00356389,1.52918129,0.73480684
-2.69234617,2.19286558,0.00942383,0.35132059,1.41837400,0.00329638,1.42376010,0.69168600
-2.68634317,2.05309023,0.00870479,0.33298815,1.32551392,0.00304668,1.32091382,0.64928850
-2.68034017,1.91733086,0.00800951,0.31474251,1.23545804,0.00281766,1.22137964,0.60797250
-2.67433717,1.78666216,0.00734793,0.29677385,1.14886895,0.00261232,1.12584397,0.56808542
-2.66833417,1.66211068,0.00672918,0.27927249,1.06637109,0.00243382,1.03493487,0.52996157
-2.66233117,1.54465042,0.00616149,0.26242698,0.98854864,0.00228553,0.94921671,0.49392063
-2.65632816,1.43520051,0.00565212,0.24642239,0.91594479,0.00217103,0.86918689,0.46026668
-2.65032516,1.33462428,0.00520727,0.23143859,0.84906208,0.00209423,0.79527457,0.42928770
-2.64432216,1.24372913,0.00483209,0.21764865,0.78836333,0.00205931,0.72784082,0.40125524
-2.63831916,1.16326628,0.00453065,0.20521711,0.73427264,0.00207084,0.66718003,0.37642405
-2.63231616,1.09392973,0.00430595,0.19429831,0.68717600,0.00213375,0.61352212,0.35503130
-2.62631316,1.03635376,0.00415992,0.18503438,0.64742098,0.00225331,0.56703496,0.33729540
-2.62031016,0.99110823,0.00409345,0.17755318,0.61531529,0.00243513,0.52782688,0.32341398
-2.61430715,0.95869158,0.00410634,0.17196599,0.59112378,0.00268508,0.49594861,0.31356113
-2.60830415,0.93952100,0.00419737,0.16836498,0.57506387,0.00300921,0.47139472,0.30788369
-2.60230115,0.93392002,0.00436424,0.16682050,0.56729930,0.00341360,0.45410418,0.30649679
