energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.39469735,5.04236919,0.02329508,0.62992939,0.52069795,1.55137138,1.63483259,0.00000000,1.63286462,1.65728684
-3.38869435,5.15947192,0.02208257,0.62199048,0.52876961,1.60877460,1.66200933,0.00000000,1.63943553,1.71160623
-3.38269135,5.27204576,0.02090697,0.61340421,0.53544474,1.66517923,1.68692163,0.00000000,1.64277683,1.76509288
-3.37668834,5.37843168,0.01977278,0.60420338,0.54053919,1.71987728,1.70905975,0.00000000,1.64268378,1.81716369
-3.37068534,5.47717456,0.01868396,0.59443120,0.54390161,1.77221573,1.72800272,0.00000000,1.63903649,1.86730886
-3.36468234,5.56705410,0.01764393,0.58414003,0.54541887,1.82161240,1.74342804,0.00000000,1.63180356,1.91509892
-3.35867934,5.64710796,0.01665548,0.57338995,0.54502029,1.86756993,1.75511823,0.00000000,1.62104254,1.96018828
-3.35267634,5.71664642,0.01572085,0.56224706,0.54268059,1.90968743,1.76296406,0.00000000,1.60689725,2.00231557
-3.34667334,5.77525845,0.01484175,0.55078168,0.53842134,1.94766944,1.76696424,0.00000000,1.58959214,2.04130092
-3.34067034,5.82280962,0.01401938,0.53906640,0.53231103,1.98133191,1.76722188,0.00000000,1.56942409,2.07704082
-3.33466733,5.85943266,0.01325456,0.52717431,0.52446362,2.01060521,1.76393802,0.00000000,1.54675215,2.10950105
-3.32866433,5.88551182,0.01254775,0.51517726,0.51503571,2.03553427,1.75740261,0.00000000,1.52198577,2.13870857
-3.32266133,5.90166267,0.01189917,0.50314444,0.50422259,2.05627606,1.74798363,0.00000000,1.49557232,2.16474305
-3.31665833,5.90870878,0.01130886,0.49114135,0.49225314,2.07309472,1.73611497,0.00000000,1.46798438,2.18772873
-3.31065533,5.90765689,0.01077680,0.47922912,0.47938404,2.08635487,1.72228374,0.00000000,1.43970754,2.20782739
-3.30465233,5.89967209,0.01030295,0.46746435,0.46589338,2.09651328,1.70701768,0.00000000,1.41122923,2.22523265
-3.29864932,5.88605381,0.00988731,0.45589935,0.45207397,2.10410959,1.69087318,0.00000000,1.38302886,2.24016604
-3.29264632,5.86821356,0.00952998,0.44458291,0.43822662,2.10975614,1.67442440,0.00000000,1.35556960,2.25287464
-3.28664332,5.84765450,0.00923118,0.43356128,0.42465345,2.11412730,1.65825374,0.00000000,1.32929179,2.26363025
-3.28064032,5.82595258,0.00899126,0.42287943,0.41165161,2.11794839,1.64294377,0.00000000,1.30460796,2.27272943
-3.27463732,5.80473873,0.00881066,0.41258245,0.39950732,2.12198426,1.62907047,0.00000000,1.28189912,2.28049387
-3.26863432,5.78568102,0.00868990,0.40271676,0.38849048,2.12702731,1.61719777,0.00000000,1.26151211,2.28727043
-3.26263132,5.77046569,0.00862952,0.39333120,0.37884985,2.13388498,1.60787281,0.00000000,1.24375755,2.29342992
-3.25662831,5.76077596,0.00862998,0.38447767,0.37080876,2.14336644,1.60162168,0.00000000,1.22890804,2.29936419
-3.25062531,5.75826756,0.00869155,0.37621135,0.36456150,2.15626834,1.59894510,0.00000000,1.21719621,2.30548070
-3.24462231,5.76454024,0.00881426,0.36859026,0.36027019,2.17335947,1.60031364,0.00000000,1.20881246,2.31219452
-3.23861931,5.78110508,0.00899772,0.36167431,0.35806230,2.19536442,1.60616211,0.00000000,1.20390219,2.31991749
-3.23261631,5.80934768,0.00924100,0.35552366,0.35802867,2.22294620,1.61688296,0.00000000,1.20256241,2.32904488
-3.22661331,5.85048818,0.00954255,0.35019666,0.36022214,2.25668828,1.63281836,0.00000000,1.20483814,2.33994003
-3.22061031,5.90553927,0.00990008,0.34574724,0.36465663,2.29707632,1.65425133,0.00000000,1.21071856,2.35291775
-3.21460730,5.97526400,0.01031044,0.34222213,0.37130689,2.34448026,1.68139589,0.00000000,1.22013343,2.36822740
-3.20860430,6.06013563,0.01076958,0.33965794,0.38010884,2.39913739,1.71438667,0.00000000,1.23295027,2.38603687
-3.20260130,6.16030159,0.01127253,0.33807835,0.39096045,2.46113727,1.75326854,0.00000000,1.24897254,2.40641848
-3.19659830,6.27555407,0.01181338,0.33749154,0.40372333,2.53040912,1.79798670,0.00000000,1.26793949,2.42933787
-3.19059530,6.40530924,0.01238533,0.33788816,0.41822495,2.60671272,1.84837799,0.00000000,1.28952782,2.45464693
-3.18459230,6.54859696,0.01298076,0.33923980,0.43426144,2.68963315,1.90416395,0.00000000,1.31335545,2.48208131
-3.17858929,6.70406216,0.01359136,0.34149826,0.45160111,2.77858028,1.96494623,0.00000000,1.33898761,2.51126303
-3.17258629,6.86997877,0.01420830,0.34459551,0.46998837,2.87279304,2.03020480,0.00000000,1.36594489,2.54170815
-3.16658329,7.04427602,0.01482235,0.34844451,0.48914825,2.97134892,2.09929944,0.00000000,1.39371333,2.57283935
-3.16058029,7.22457666,0.01542419,0.35294072,0.50879122,3.07317844,2.17147459,0.00000000,1.42175596,2.60400280
-3.15457729,7.40824593,0.01600452,0.35796431,0.52861824,3.17708439,2.24586776,0.00000000,1.44952533,2.63448845
-3.14857429,7.59244944,0.01655436,0.36338294,0.54832604,3.28176545,2.32152141,0.00000000,1.47647653,2.66355282
-3.14257129,7.77421792,0.01706523,0.36905494,0.56761226,3.38584341,2.39739806,0.00000000,1.50208002,2.69044298
-3.13656828,7.95051674,0.01752939,0.37483273,0.58618054,3.48789338,2.47239831,0.00000000,1.52583369,2.71442071
-3.13056528,8.11831749,0.01793997,0.38056640,0.60374537,3.58647606,2.54538142,0.00000000,1.54727363,2.73478561
-3.12456228,8.27466956,0.01829116,0.38610724,0.62003657,3.68017122,2.61518778,0.00000000,1.56598316,2.75089622
-3.11855928,8.41676961,0.01857830,0.39131102,0.63480337,3.76761156,2.68066295,0.00000000,1.58159982,2.76218844
-3.11255628,8.54202684,0.01879794,0.39604108,0.64781802,3.84751597,2.74068234,0.00000000,1.59382023,2.76819055
-3.10655328,8.64812289,0.01894794,0.40017103,0.65887893,3.91872149,2.79417622,0.00000000,1.60240270,2.76853470
-3.10055028,8.73306491,0.01902736,0.40358695,0.66781330,3.98021318,2.84015424,0.00000000,1.60716789,2.76296471
-3.09454727,8.79523106,0.01903651,0.40618931,0.67447923,4.03115118,2.87772890,0.00000000,1.60799760,2.75134037
-3.08854427,8.83340786,0.01897683,0.40789428,0.67876742,4.07089431,2.90613730,0.00000000,1.60483229,2.73363867
-3.08254127,8.84681893,0.01885078,0.40863476,0.68060235,4.09901968,2.92476068,0.00000000,1.59766751,2.70995217
-3.07653827,8.83514493,0.01866177,0.40836097,0.67994303,4.11533762,2.93314109,0.00000000,1.58654984,2.68048535
-3.07053527,8.79853443,0.01841402,0.40704072,0.67678336,4.11990155,2.93099471,0.00000000,1.57157266,2.64554904
-3.06453227,8.73760557,0.01811240,0.40465937,0.67115208,4.11301219,2.91822127,0.00000000,1.55287210,2.60555369
-3.05852926,8.65343844,0.01776236,0.40121959,0.66311221,4.09521580,2.89490935,0.00000000,1.53062350,2.56100162
-3.05252626,8.54755776,0.01736974,0.39674084,0.65276018,4.06729600,2.86133704,0.00000000,1.50503845,2.51247842
-3.04652326,8.42190602,0.01694073,0.39125867,0.64022444,4.03025908,2.81796791,0.00000000,1.47636248,2.46064379
-3.04052026,8.27880684,0.01648174,0.38482388,0.62566364,3.98531267,2.76544216,0.00000000,1.44487339,2.40622154
-3.03451726,8.12091878,0.01599933,0.37750144,0.60926430,3.93383787,2.70456309,0.00000000,1.41088001,2.34998877
-3.02851426,7.95117994,0.01550010,0.36936922,0.59123808,3.87735544,2.63627912,0.00000000,1.37472113,2.29276408
-3.02251126,7.77274414,0.01499070,0.36051658,0.57181852,3.81748638,2.56166175,0.00000000,1.33676440,2.23539463
-3.01650825,7.58890977,0.01447771,0.35104271,0.55125737,3.75590826,2.48188018,0.00000000,1.29740494,2.17874189
-3.01050525,7.40304280,0.01396766,0.34105482,0.52982058,3.69430809,2.39817319,0.00000000,1.25706317,2.12366625
-3.00450225,7.21849606,0.01346694,0.33066616,0.50778392,3.63433370,2.31181929,0.00000000,1.21618199,2.07101041
-2.99849925,7.03852716,0.01298179,0.31999383,0.48542845,3.57754494,2.22410604,0.00000000,1.17522275,2.02158201
-2.99249625,6.86621763,0.01251827,0.30915658,0.46303586,3.52536694,2.13629956,0.00000000,1.13466021,1.97613581
-2.98649325,6.70439643,0.01208222,0.29827251,0.44088380,3.47904710,2.04961540,0.00000000,1.09497641,1.93535603
-2.98049025,6.55557064,0.01167924,0.28745679,0.41924143,3.43961795,1.96519148,0.00000000,1.05665347,1.89983952
-2.97448724,6.42186622,0.01131464,0.27681950,0.39836514,3.40786754,1.88406436,0.00000000,1.02016560,1.87008047
-2.96848424,6.30498146,0.01099347,0.26646364,0.37849477,3.38431890,1.80714919,0.00000000,0.98597054,1.84645747
-2.96248124,6.20615522,0.01072044,0.25648342,0.35985020,3.36921977,1.73522424,0.00000000,0.95450065,1.82922351
-2.95647824,6.12615141,0.01049995,0.24696282,0.34262856,3.36254331,1.66892019,0.00000000,0.92615414,1.81849958
-2.95047524,6.06526041,0.01033606,0.23797463,0.32700209,3.36399994,1.60871428,0.00000000,0.90128657,1.81427221
-2.94447224,6.02331735,0.01023250,0.22957980,0.31311657,3.37305997,1.55492942,0.00000000,0.88020311,1.81639533
-2.93846923,5.99973642,0.01019266,0.22182728,0.30109040,3.38898616,1.50773775,0.00000000,0.86315180,1.82459623
-2.93246623,5.99355913,0.01021962,0.21475435,0.29101432,3.41087466,1.46716827,0.00000000,0.85031794,1.83848549
-2.92646323,6.00351437,0.01031611,0.20838719,0.28295160,3.43770249,1.43311798,0.00000000,0.84181997,1.85757048
-2.92046023,6.02808683,0.01048454,0.20274193,0.27693875,3.46837919,1.40536554,0.00000000,0.83770681,1.88127154
-2.91445723,6.06559045,0.01072700,0.19782586,0.27298658,3.50180024,1.38358704,0.00000000,0.83795682,1.90894034
-2.90845423,6.11424313,0.01104523,0.19363883,0.27108150,3.53689938,1.36737264,0.00000000,0.84247825,1.93987913
-2.90245123,6.17223889,0.01144056,0.19017470,0.27118704,3.57269751,1.35624377,0.00000000,0.85111126,1.97336035
-2.89644822,6.23781415,0.01191391,0.18742275,0.27324548,3.60834549,1.34966981,0.00000000,0.86363130,2.00864535
-2.89044522,6.30930501,0.01246571,0.18536899,0.27717941,3.64315899,1.34708407,0.00000000,0.87975384,2.04500164
-2.88444222,6.38519325,0.01309579,0.18399712,0.28289340,3.67664357,1.34789828,0.00000000,0.89914011,2.08171795
-2.87843922,6.46413942,0.01380333,0.18328937,0.29027551,3.70850904,1.35151571,0.00000000,0.92140394,2.11811660
-2.87243622,6.54500213,0.01458675,0.18322686,0.29919878,3.73867256,1.35734244,0.00000000,0.94611926,2.15356308
-2.86643322,6.62684385,0.01544357,0.18378979,0.30952270,3.76725056,1.36479702,0.00000000,0.97282833,2.18747262
-2.86043022,6.70892390,0.01637035,0.18495710,0.32109463,3.79454031,1.37331857,0.00000000,1.00105035,2.21931414
-2.85442721,6.79068032,0.01736259,0.18670607,0.33375127,3.82099234,1.38237344,0.00000000,1.03029039,2.24861175
-2.84842421,6.87170285,0.01841464,0.18901155,0.34732020,3.84717534,1.39146080,0.00000000,1.06004839,2.27494446
-2.84242121,6.95169945,0.01951970,0.19184508,0.36162159,3.87373586,1.40011728,0.00000000,1.08982816,2.29794444
-2.83641821,7.03045934,0.02066975,0.19517406,0.37646996,3.90135480,1.40792100,0.00000000,1.11914603,2.31729473
-2.83041521,7.10781514,0.02185565,0.19896083,0.39167623,3.93070325,1.41449504,0.00000000,1.14753917,2.33272654
-2.82441221,7.18360685,0.02306716,0.20316199,0.40704992,3.96239990,1.41951069,0.00000000,1.17457328,2.34401702
-2.81840920,7.25765002,0.02429310,0.20772791,0.42240145,3.99697214,1.42269018,0.00000000,1.19984946,2.35098754
-2.81240620,7.32970965,0.02552147,0.21260253,0.43754461,4.03482269,1.42380925,0.00000000,1.22301015,2.35350285
-2.80640320,7.39948147,0.02673972,0.21772344,0.45229907,4.07620316,1.42269919,0.00000000,1.24374395,2.35147107
-2.80040020,7.46658096,0.02793489,0.22302239,0.46649288,4.12119567,1.41924824,0.00000000,1.26178925,2.34484458
-2.79439720,7.53054042,0.02909396,0.22842611,0.47996477,4.16970287,1.41340231,0.00000000,1.27693643,2.33362137
-2.78839420,7.59081360,0.03020408,0.23385737,0.49256636,4.22144668,1.40516471,0.00000000,1.28902881,2.31784676
-2.78239120,7.64678696,0.03125283,0.23923644,0.50416397,4.27597518,1.39459467,0.00000000,1.29796213,2.29761486
-2.77638819,7.69779639,0.03222855,0.24448267,0.51464013,4.33267698,1.38180474,0.00000000,1.30368270,2.27306971
-2.77038519,7.74314786,0.03312052,0.24951618,0.52389460,4.39080199,1.36695677,0.00000000,1.30618443,2.24440532
-2.76438219,7.78214033,0.03391924,0.25425965,0.53184500,4.44948726,1.35025654,0.00000000,1.30550467,2.21186471
-2.75837919,7.81408941,0.03461662,0.25864004,0.53842688,4.50778636,1.33194722,0.00000000,1.30171925,2.17573732
-2.75237619,7.83835012,0.03520609,0.26259016,0.54359341,4.56470074,1.31230158,0.00000000,1.29493692,2.13635497
-2.74637319,7.85433745,0.03568271,0.26605012,0.54731465,4.61921157,1.29161346,0.00000000,1.28529333,2.09408624
-2.74037019,7.86154366,0.03604327,0.26896843,0.54957644,4.67031049,1.27018842,0.00000000,1.27294498,2.04932933
-2.73436718,7.85955143,0.03628623,0.27130291,0.55037903,4.71702813,1.24833421,0.00000000,1.25806326,2.00250372
-2.72836418,7.84804246,0.03641173,0.27302124,0.54973564,4.75845907,1.22635114,0.00000000,1.24082890,1.95404093
-2.72236118,7.82680126,0.03642147,0.27410115,0.54767078,4.79378265,1.20452282,0.00000000,1.22142703,1.90437472
-2.71635818,7.79571438,0.03631862,0.27453042,0.54421874,4.82227889,1.18310757,0.00000000,1.20004294,1.85393119
-2.71035518,7.75476543,0.03610766,0.27430645,0.53942208,4.84333929,1.16233069,0.00000000,1.17685875,1.80311929
-2.70435218,7.70402651,0.03579422,0.27343573,0.53333036,4.85647254,1.14237802,0.00000000,1.15205100,1.75232209
-2.69834917,7.64364704,0.03538488,0.27193302,0.52599899,4.86130546,1.12339089,0.00000000,1.12578919,1.70188931
-2.69234617,7.57384075,0.03488697,0.26982044,0.51748841,4.85757953,1.10546259,0.00000000,1.09823519,1.65213138
-2.68634317,7.49487213,0.03430841,0.26712650,0.50786348,4.84514393,1.08863659,0.00000000,1.06954349,1.60331545
-2.68034017,7.40704321,0.03365748,0.26388502,0.49719307,4.82394580,1.07290646,0.00000000,1.03986218,1.55566337
-2.67433717,7.31068183,0.03294266,0.26013425,0.48554991,4.79401878,1.05821755,0.00000000,1.00933443,1.50935183
-2.66833417,7.20613227,0.03217248,0.25591591,0.47301055,4.75547076,1.04447037,0.00000000,0.97810041,1.46451477
-2.66233117,7.09374905,0.03135533,0.25127444,0.45965542,4.70847190,1.03152554,0.00000000,0.94629943,1.42124767
-2.65632816,6.97389446,0.03049937,0.24625638,0.44556897,4.65324384,1.01921020,0.00000000,0.91407214,1.37961386
-2.65032516,6.84694022,0.02961244,0.24090993,0.43083977,4.59005069,1.00732563,0.00000000,0.88156265,1.33965229
-2.64432216,6.71327315,0.02870195,0.23528467,0.41556052,4.51919274,0.99565591,0.00000000,0.84892039,1.30138654
-2.63831916,6.57330487,0.02777486,0.22943142,0.39982801,4.44100286,0.98397721,0.00000000,0.81630168,1.26483466
-2.63231616,6.42748479,0.02683765,0.22340226,0.38374279,4.35584610,0.97206742,0.00000000,0.78387072,1.23001918
-2.62631316,6.27631560,0.02589634,0.21725067,0.36740883,4.26412208,0.95971581,0.00000000,0.75180016,1.19697698
-2.62031016,6.12037029,0.02495650,0.21103169,0.35093279,4.16627003,0.94673220,0.00000000,0.72027097,1.16576834
-2.61430715,5.96030930,0.02402331,0.20480213,0.33442323,4.06277572,0.93295535,0.00000000,0.68947173,1.13648477
-2.60830415,5.79689643,0.02310163,0.19862073,0.31798950,3.95417962,0.91826011,0.00000000,0.65959725,1.10925499
-2.60230115,5.63101201,0.02219606,0.19254824,0.30174048,3.84108532,0.90256305,0.00000000,0.63084651,1.08424870
-2.59629815,5.46366192,0.02131106,0.18664734,0.28578319,3.72416720,0.88582624,0.00000000,0.60341999,1.06167783
-2.59029515,5.29598110,0.02045099,0.18098239,0.27022123,3.60417640,0.86805891,0.00000000,0.57751648,1.04179486
-2.58429215,5.12923044,0.01962024,0.17561896,0.25515313,3.48194408,0.84931704,0.00000000,0.55332925,1.02488822
-2.57828914,4.96478636,0.01882325,0.17062307,0.24067071,3.35838119,0.82970061,0.00000000,0.53104198,1.01127461
-2.57228614,4.80412257,0.01806457,0.16606020,0.22685743,3.23447412,0.80934896,0.00000000,0.51082421,1.00128847
-2.56628314,4.64878405,0.01734889,0.16199404,0.21378682,3.11127586,0.78843410,0.00000000,0.49282673,0.99526885
-2.56028014,4.50035384,0.01668103,0.15848500,0.20152109,2.98989252,0.76715263,0.00000000,0.47717691,0.99354398
-2.55427714,4.36041343,0.01606587,0.15558848,0.19010987,2.87146544,0.74571647,0.00000000,0.46397413,0.99641424
-2.54827414,4.23049830,0.01550829,0.15335303,0.17958931,2.75714936,0.72434304,0.00000000,0.45328558,1.00413410
-2.54227114,4.11205019,0.01501307,0.15181840,0.16998137,2.64808744,0.70324531,0.00000000,0.44514246,1.01689373
-2.53626813,4.00636837,0.01458473,0.15101364,0.16129351,2.54538410,0.68262230,0.00000000,0.43953694,1.03480124
-2.53026513,3.91456189,0.01422733,0.15095517,0.15351878,2.45007685,0.66265051,0.00000000,0.43641978,1.05786622
-2.52426213,3.83750536,0.01394434,0.15164520,0.14663620,2.36310845,0.64347683,0.00000000,0.43569909,1.08598559
-2.51825913,3.77580042,0.01373839,0.15307026,0.14061159,2.28530074,0.62521312,0.00000000,0.43724002,1.11893238
-2.51225613,3.72974499,0.01361112,0.15520024,0.13539876,2.21733141,0.60793286,0.00000000,0.44086568,1.15634833
-2.50625313,3.69931216,0.01356295,0.15798779,0.13094101,2.15971494,0.59166991,0.00000000,0.44635928,1.19774084
-2.50025013,3.68414012,0.01359293,0.16136827,0.12717288,2.11278872,0.57641945,0.00000000,0.45346743,1.24248458
-2.49424712,3.68353410,0.01369865,0.16526031,0.12402222,2.07670513,0.56214094,0.00000000,0.46190467,1.28982834
-2.48824412,3.69648060,0.01387613,0.16956692,0.12141230,2.05143010,0.54876281,0.00000000,0.47135905,1.33890688
-2.48224112,3.72167402,0.01411978,0.17417721,0.11926409,2.03674825,0.53618870,0.00000000,0.48149868,1.38875776
-2.47623812,3.75755460,0.01442249,0.17896876,0.11749851,2.03227461,0.52430466,0.00000000,0.49197907,1.43834285
-2.47023512,3.80235677,0.01477571,0.18381038,0.11603856,2.03747227,0.51298706,0.00000000,0.50245101,1.48657380
-2.46423212,3.85416572,0.01516957,0.18856549,0.11481138,2.05167537,0.50211055,0.00000000,0.51256884,1.53234075
-2.45822911,3.91098041,0.01559318,0.19309567,0.11375007,2.07411628,0.49155587,0.00000000,0.52199879,1.57454332
-2.45222611,3.97078011,0.01603483,0.19726459,0.11279518,2.10395585,0.48121684,0.00000000,0.53042709,1.61212279
-2.44622311,4.03159206,0.01648236,0.20094189,0.11189597,2.14031518,0.47100646,0.00000000,0.53756773,1.64409421
-2.44022011,4.09155718,0.01692346,0.20400710,0.11101132,2.18230767,0.46086162,0.00000000,0.54316949,1.66957726
-2.43421711,4.14899123,0.01734606,0.20635324,0.11011024,2.22906976,0.45074644,0.00000000,0.54702204,1.68782463
-2.42821411,4.20243879,0.01773869,0.20789015,0.10917212,2.27978889,0.44065402,0.00000000,0.54896090,1.69824665
-2.42221111,4.25071776,0.01809079,0.20854720,0.10818651,2.33372768,0.43060666,0.00000000,0.54887120,1.70043132
-2.41620810,4.29295252,0.01839303,0.20827552,0.10715274,2.39024296,0.42065456,0.00000000,0.54668997,1.69415871
-2.41020510,4.32859447,0.01863758,0.20704942,0.10607914,2.44879910,0.41087327,0.00000000,0.54240694,1.67940914
-2.40420210,4.35742899,0.01881832,0.20486708,0.10498206,2.50897501,0.40135990,0.00000000,0.53606398,1.65636487
-2.39819910,4.37956890,0.01893092,0.20175044,0.10388472,2.57046458,0.39222849,0.00000000,0.52775292,1.62540508
-2.39219610,4.39543461,0.01897300,0.19774437,0.10281583,2.63307086,0.38360473,0.00000000,0.51761219,1.58709441
-2.38619310,4.40572224,0.01894404,0.19291502,0.10180817,2.69669422,0.37562016,0.00000000,0.50582204,1.54216548
-2.38019010,4.41136121,0.01884533,0.18734759,0.10089709,2.76131549,0.36840640,0.00000000,0.49259889,1.49149622
-2.37418709,4.41346334,0.01867984,0.18114351,0.10011897,2.82697488,0.36208940,0.00000000,0.47818868,1.43608292
-2.36818409,4.41326609,0.01845201,0.17441721,0.09950969,2.89374818,0.35678398,0.00000000,0.46285967,1.37701004
-2.36218109,4.41207243,0.01816750,0.16729265,0.09910325,2.96172129,0.35258897,0.00000000,0.44689489,1.31541824
-2.35617809,4.41119034,0.01783291,0.15989963,0.09893038,3.03096494,0.34958305,0.00000000,0.43058436,1.25247165
-2.35017509,4.41187456,0.01745548,0.15237022,0.09901733,3.10151071,0.34782135,0.00000000,0.41421762,1.18932587
-2.34417209,4.41527331,0.01704278,0.14483529,0.09938491,3.17332998,0.34733309,0.00000000,0.39807643,1.12709774
-2.33816908,4.42238232,0.01660242,0.13742127,0.10004756,3.24631686,0.34812008,0.00000000,0.38242817,1.06683809
-2.33216608,4.43400790,0.01614178,0.13024739,0.10101283,3.32027626,0.35015646,0.00000000,0.36752000,1.00950818
-2.32616308,4.45074068,0.01566772,0.12342326,0.10228095,3.39491765,0.35338928,0.00000000,0.35357389,0.95596059
-2.32016008,4.47294065,0.01518644,0.11704701,0.10384481,3.46985506,0.35774022,0.00000000,0.34078275,0.90692503
-2.31415708,4.50073388,0.01470327,0.11120394,0.10569007,3.54461318,0.36310823,0.00000000,0.32930760,0.86299913
-2.30815408,4.53402045,0.01422259,0.10596560,0.10779568,3.61863946,0.36937299,0.00000000,0.31927593,0.82464423
-2.30215108,4.57249273,0.01374777,0.10138947,0.11013457,3.69132130,0.37639913,0.00000000,0.31078122,0.79218595
-2.29614807,4.61566250,0.01328116,0.09751893,0.11267463,3.76200761,0.38404098,0.00000000,0.30388341,0.76581894
-2.29014507,4.66289510,0.01282415,0.09438366,0.11537991,3.83003330,0.39214771,0.00000000,0.29861051,0.74561529
-2.28414207,4.71344848,0.01237725,0.09200030,0.11821197,3.89474551,0.40056866,0.00000000,0.29496095,0.73153582
-2.27813907,4.76651468,0.01194025,0.09037328,0.12113136,3.95552999,0.40915861,0.00000000,0.29290666,0.72344346
-2.27213607,4.82126146,0.01151229,0.08949580,0.12409916,4.01183604,0.41778276,0.00000000,0.29239672,0.72111789
-2.26613307,4.87687171,0.01109213,0.08935087,0.12707850,4.06319885,0.42632127,0.00000000,0.29336124,0.72427050
-2.26013007,4.93257858,0.01067828,0.08991222,0.13003601,4.10925771,0.43467307,0.00000000,0.29571543,0.73255916
-2.25412706,4.98769448,0.01026917,0.09114535,0.13294306,4.14976931,0.44275880,0.00000000,0.29936356,0.74560181
-2.24812406,5.04163264,0.00986335,0.09300827,0.13577683,4.18461521,0.45052267,0.00000000,0.30420265,0.76298852
-2.24212106,5.09392039,0.00945962,0.09545232,0.13852103,4.21380331,0.45793327,0.00000000,0.31012569,0.78429160
-2.23611806,5.14420366,0.00905717,0.09842273,0.14116628,4.23746321,0.46498307,0.00000000,0.31702431,0.80907335
-2.23011506,5.19224299,0.00865568,0.10185923,0.14371015,4.25583570,0.47168685,0.00000000,0.32479070,0.83689148
-2.22411206,5.23790175,0.00825539,0.10569647,0.14615676,4.26925730,0.47807886,0.00000000,0.33331883,0.86730225
-2.21810905,5.28112748,0.00785711,0.10986453,0.14851599,4.27814057,0.48420910,0.00000000,0.34250487,0.89986145
-2.21210605,5.32192818,0.00746225,0.11428940,0.15080234,4.28295135,0.49013864,0.00000000,0.35224686,0.93412368
-2.20610305,5.36034507,0.00707275,0.11889351,0.15303352,4.28418448,0.49593443,0.00000000,0.36244379,0.96964039
-2.20010005,5.39642388,0.00669108,0.12359639,0.15522872,4.28233900,0.50166370,0.00000000,0.37299412,1.00595703
-2.19409705,5.43018671,0.00632006,0.12831551,0.15740682,4.27789445,0.50738839,0.00000000,0.38379403,1.04261028
-2.18809405,5.46160637,0.00596282,0.13296719,0.15958450,4.27128935,0.51315974,0.00000000,0.39473547,1.07912553
-2.18209105,5.49058498,0.00562267,0.13746777,0.16177446,4.26290302,0.51901358,0.00000000,0.40570438,1.11501558
-2.17608804,5.51693830,0.00530292,0.14173490,0.16398377,4.25304152,0.52496641,0.00000000,0.41657917,1.14978080
-2.17008504,5.54038699,0.00500679,0.14568906,0.16621261,4.24192827,0.53101259,0.00000000,0.42722982,1.18291129
-2.16408204,5.56055541,0.00473728,0.14925508,0.16845327,4.22969985,0.53712293,0.00000000,0.43751756,1.21389134
-2.15807904,5.57697838,0.00449700,0.15236389,0.17068974,4.21640679,0.54324466,0.00000000,0.44729559,1.24220616
-2.15207604,5.58911562,0.00428813,0.15495413,0.17289769,4.20201923,0.54930299,0.00000000,0.45641062,1.26735102
-2.14607304,5.59637315,0.00411228,0.15697390,0.17504514,4.18643703,0.55520415,0.00000000,0.46470541,1.28884248
-2.14007004,5.59813096,0.00397043,0.15838223,0.17709353,4.16950361,0.56083991,0.00000000,0.47202235,1.30623126
-2.13406703,5.59377513,0.00386290,0.15915053,0.17899938,4.15102280,0.56609330,0.00000000,0.47820774,1.31911629
-2.12806403,5.58273327,0.00378932,0.15926366,0.18071638,4.13077773,0.57084529,0.00000000,0.48311683,1.32715928
-2.12206103,5.56451111,0.00374867,0.15872087,0.18219774,4.10855089,0.57498226,0.00000000,0.48661924,1.33009896
-2.11605803,5.53872870,0.00373926,0.15753623,0.18339890,4.08414445,0.57840370,0.00000000,0.48860458,1.32776428
-2.11005503,5.50515416,0.00375881,0.15573887,0.18428020,4.05739993,0.58102980,0.00000000,0.48898794,1.32008576
-2.10405203,5.46373347,0.00380455,0.15337269,0.18480955,4.02821640,0.58280870,0.00000000,0.48771491,1.30710417
-2.09804902,5.41461463,0.00387329,0.15049576,0.18496493,3.99656657,0.58372265,0.00000000,0.48476591,1.28897610
-2.09204602,5.35816501,0.00396156,0.14717931,0.18473649,3.96251012,0.58379310,0.00000000,0.48015947,1.26597573
-2.08604302,5.29498087,0.00406568,0.14350640,0.18412821,3.92620376,0.58308409,0.00000000,0.47395434,1.23849256
-2.08004002,5.22588840,0.00418198,0.13957024,0.18315903,3.88790778,0.58170387,0.00000000,0.46625016,1.20702499
-2.07403702,5.15193608,0.00430683,0.13547220,0.18186324,3.84798868,0.57980450,0.00000000,0.45718662,1.17216987
-2.06803402,5.07437824,0.00443686,0.13131966,0.18029026,3.80691784,0.57757940,0.00000000,0.44694119,1.13460820
-2.06203102,4.99465031,0.00456901,0.12722367,0.17850366,3.76526603,0.57525876,0.00000000,0.43572523,1.09508754
-2.05602801,4.91433636,0.00470065,0.12329641,0.17657952,3.72369398,0.57310308,0.00000000,0.42377892,1.05440180
-2.05002501,4.83512985,0.00482967,0.11964871,0.17460410,3.68293884,0.57139492,0.00000000,0.41136491,1.01336907
-2.04402201,4.75878883,0.00495455,0.11638746,0.17267096,3.64379697,0.57042914,0.00000000,0.39876109,0.97280853
-2.03801901,4.68708681,0.00507437,0.11361310,0.17087768,3.60710322,0.57050216,0.00000000,0.38625276,0.93351717
-2.03201601,4.62176087,0.00518883,0.11141724,0.16932213,3.57370713,0.57190040,0.00000000,0.37412446,0.89624740
