energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-3.43671836,1.33579394,0.00120749,0.39500904,0.64900610,0.33170953,1.01551556,0.37987853,0.18117987,0.00000000
-3.43071536,1.34743971,0.00108845,0.39050033,0.68873718,0.34097426,0.99895034,0.38038928,0.18145506,0.00000000
-3.42471236,1.36467334,0.00098025,0.38678297,0.73317018,0.35190112,0.98508555,0.38253728,0.18313571,0.00000000
-3.41870935,1.38732280,0.00088294,0.38391408,0.78200487,0.36443717,0.97400837,0.38621521,0.18620490,0.00000000
-3.41270635,1.41508915,0.00079637,0.38192306,0.83484636,0.37849395,0.96573357,0.39127982,0.19062196,0.00000000
-3.40670335,1.44755796,0.00072021,0.38081377,0.89121231,0.39394926,0.96021239,0.39755742,0.19632371,0.00000000
-3.40070035,1.48421482,0.00065401,0.38056783,0.95054258,0.41065018,0.95734444,0.40485031,0.20322623,0.00000000
-3.39469735,1.52446434,0.00059720,0.38114886,1.01221132,0.42841713,0.95699194,0.41294410,0.21122690,0.00000000
-3.38869435,1.56765196,0.00054913,0.38250745,1.07554091,0.44704902,0.95899588,0.42161542,0.22020685,0.00000000
-3.38269135,1.61308769,0.00050913,0.38458664,1.13981763,0.46632916,0.96319319,0.43063999,0.23003356,0.00000000
-3.37668834,1.66007109,0.00047650,0.38732758,1.20430838,0.48603197,0.96943425,0.43980055,0.24056368,0.00000000
-3.37068534,1.70791634,0.00045060,0.39067518,1.26827816,0.50592996,0.97759999,0.44889452,0.25164595,0.00000000
-3.36468234,1.75597664,0.00043082,0.39458334,1.33100770,0.52580103,0.98761752,0.45774102,0.26312416,0.00000000
-3.35867934,1.80366695,0.00041661,0.39901973,1.39181084,0.54543561,0.99947383,0.46618699,0.27484025,0.00000000
-3.35267634,1.85048425,0.00040755,0.40396964,1.45005114,0.56464351,1.01322651,0.47411226,0.28663734,0.00000000
-3.34667334,1.89602469,0.00040328,0.40943889,1.50515724,0.58326015,1.02901108,0.48143334,0.29836291,0.00000000
-3.34067034,1.93999681,0.00040358,0.41545568,1.55663658,0.60115193,1.04704440,0.48810580,0.30987183,0.00000000
-3.33466733,1.98223057,0.00040832,0.42207103,1.60408705,0.61822056,1.06762357,0.49412528,0.32102949,0.00000000
-3.32866433,2.02268169,0.00041748,0.42935817,1.64720622,0.63440613,1.09112042,0.49952691,0.33171480,0.00000000
-3.32266133,2.06143117,0.00043114,0.43741045,1.68579782,0.64968876,1.11797127,0.50438335,0.34182306,0.00000000
-3.31665833,2.09867989,0.00044945,0.44633808,1.71977522,0.66408873,1.14866216,0.50880146,0.35126865,0.00000000
-3.31065533,2.13473836,0.00047265,0.45626378,1.74916171,0.67766500,1.18370985,0.51291770,0.35998739,0.00000000
-3.30465233,2.17001189,0.00050099,0.46731720,1.77408740,0.69051217,1.22363903,0.51689238,0.36793852,0.00000000
-3.29864932,2.20498148,0.00053476,0.47962864,1.79478281,0.70275585,1.26895640,0.52090305,0.37510614,0.00000000
-3.29264632,2.24018092,0.00057425,0.49332187,1.81156913,0.71454659,1.32012235,0.52513706,0.38149998,0.00000000
-3.28664332,2.27617087,0.00061969,0.50850662,1.82484533,0.72605251,1.37752134,0.52978364,0.38715545,0.00000000
-3.28064032,2.31351048,0.00067128,0.52527071,1.83507255,0.73745098,1.44143204,0.53502567,0.39213281,0.00000000
-3.27463732,2.35272781,0.00072911,0.54367226,1.84275617,0.74891942,1.51199841,0.54103147,0.39651545,0.00000000
-3.26863432,2.39428982,0.00079319,0.56373226,1.84842618,0.76062590,1.58920323,0.54794670,0.40040724,0.00000000
-3.26263132,2.43857338,0.00086338,0.58542781,1.85261666,0.77271966,1.67284524,0.55588686,0.40392901,0.00000000
-3.25662831,2.48583844,0.00093943,0.60868639,1.85584521,0.78532218,1.76252151,0.56493053,0.40721414,0.00000000
-3.25062531,2.53620469,0.00102092,0.63338147,1.85859333,0.79851918,1.85761610,0.57511367,0.41040357,0.00000000
-3.24462231,2.58963311,0.00110732,0.65932985,1.86128863,0.81235410,1.95729627,0.58642521,0.41364017,0.00000000
-3.23861931,2.64591351,0.00119794,0.68629098,1.86429009,0.82682330,2.06051720,0.59880425,0.41706297,0.00000000
-3.23261631,2.70465907,0.00129199,0.71396846,1.86787696,0.84187358,2.16603565,0.61213901,0.42080124,0.00000000
-3.22661331,2.76530889,0.00138858,0.74201399,1.87224234,0.85740212,2.27243293,0.62626765,0.42496886,0.00000000
-3.22061031,2.82713862,0.00148679,0.77003365,1.87749178,0.87325898,2.37814685,0.64098118,0.42965920,0.00000000
-3.21460730,2.88927964,0.00158564,0.79759669,1.88364728,0.88925243,2.48151203,0.65602831,0.43494075,0.00000000
-3.20860430,2.95074617,0.00168422,0.82424637,1.89065665,0.90515661,2.58080741,0.67112228,0.44085374,0.00000000
-3.20260130,3.01046951,0.00178168,0.84951283,1.89840784,0.92072160,2.67430924,0.68594937,0.44740800,0.00000000
-3.19659830,3.06733828,0.00187729,0.87292729,1.90674765,0.93568528,2.76034759,0.70017897,0.45458202,0.00000000
-3.19059530,3.12024289,0.00197053,0.89403725,1.91550366,0.94978646,2.83736409,0.71347473,0.46232355,0.00000000
-3.18459230,3.16812225,0.00206107,0.91242192,1.92450829,0.96277868,2.90396816,0.72550641,0.47055136,0.00000000
-3.17858929,3.21001055,0.00214886,0.92770734,1.93362346,0.97444393,2.95898932,0.73596191,0.47915853,0.00000000
-3.17258629,3.24508177,0.00223413,0.93958029,1.94276420,0.98460555,3.00152290,0.74455905,0.48801670,0.00000000
-3.16658329,3.27268955,0.00231744,0.94780056,1.95191975,0.99313946,3.03096682,0.75105640,0.49698140,0.00000000
-3.16058029,3.29240038,0.00239962,0.95221077,1.96117044,0.99998326,3.04704760,0.75526293,0.50589804,0.00000000
-3.15457729,3.30401818,0.00248183,0.95274341,1.97069928,1.00514243,3.04983403,0.75704574,0.51460836,0.00000000
-3.14857429,3.30759883,0.00256547,0.94942450,1.98079678,1.00869321,3.03973763,0.75633577,0.52295693,0.00000000
-3.14257129,3.30345379,0.00265217,0.94237397,1.99185876,1.01078203,3.01749982,0.75313102,0.53079756,0.00000000
-3.13656828,3.29214241,0.00274369,0.93180239,2.00437643,1.01162121,2.98416608,0.74749736,0.53799911,0.00000000
-3.13056528,3.27445301,0.00284188,0.91800451,2.01891906,1.01148121,2.94104830,0.73956664,0.54445059,0.00000000
-3.12456228,3.25137386,0.00294858,0.90134959,2.03610987,1.01067959,2.88967703,0.72953248,0.55006527,0.00000000
-3.11855928,3.22405497,0.00306549,0.88226929,2.05659601,1.00956732,2.83174571,0.71764371,0.55478352,0.00000000
-3.11255628,3.19376290,0.00319413,0.86124343,2.08101412,1.00851297,2.76904956,0.70419602,0.55857438,0.00000000
-3.10655328,3.16183041,0.00333567,0.83878444,2.10995312,1.00788551,2.70342181,0.68952199,0.56143580,0.00000000
-3.10055028,3.12960351,0.00349089,0.81542105,2.14391620,1.00803672,2.63667002,0.67398015,0.56339337,0.00000000
-3.09454727,3.09838830,0.00366007,0.79168204,2.18328406,1.00928385,2.57051550,0.65794339,0.56449796,0.00000000
-3.08854427,3.06940007,0.00384292,0.76808061,2.22828132,1.01189359,2.50653789,0.64178735,0.56482205,0.00000000
-3.08254127,3.04371689,0.00403855,0.74510000,2.27894820,1.01606804,2.44612751,0.62587914,0.56445524,0.00000000
-3.07653827,3.02223970,0.00424542,0.72318077,2.33511902,1.02193336,2.39044680,0.61056691,0.56349902,0.00000000
-3.07053527,3.00566052,0.00446136,0.70271020,2.39640897,1.02953179,2.34040226,0.59617048,0.56206126,0.00000000
-3.06453227,2.99443998,0.00468358,0.68401395,2.46221023,1.03881728,2.29662737,0.58297347,0.56025046,0.00000000
-3.05852926,2.98879480,0.00490873,0.66735021,2.53169771,1.04965512,2.25947677,0.57121707,0.55817038,0.00000000
-3.05252626,2.98869565,0.00513300,0.65290617,2.60384482,1.06182542,2.22903107,0.56109546,0.55591511,0.00000000
-3.04652326,2.99387480,0.00535221,0.64079690,2.67744844,1.07503052,2.20511161,0.55275311,0.55356497,0.00000000
-3.04052026,3.00384327,0.00556192,0.63106628,2.75116245,1.08890576,2.18730377,0.54628372,0.55118341,0.00000000
-3.03451726,3.01791605,0.00575762,0.62368987,2.82353834,1.10303327,2.17498749,0.54173094,0.54881506,0.00000000
-3.02851426,3.03524425,0.00593484,0.61857937,2.89307116,1.11695813,2.16737309,0.53909040,0.54648503,0.00000000
-3.02251126,3.05485246,0.00608932,0.61558835,2.95824886,1.13020613,2.16354069,0.53831319,0.54419952,0.00000000
-3.01650825,3.07567956,0.00621718,0.61451908,3.01760289,1.14230231,2.16248135,0.53931038,0.54194752,0.00000000
-3.01050525,3.09662124,0.00631505,0.61513002,3.06975771,1.15278958,2.16313829,0.54195839,0.53970371,0.00000000
-3.00450225,3.11657228,0.00638020,0.61714385,3.11347718,1.16124647,2.16444644,0.54610498,0.53743215,0.00000000
-2.99849925,3.13446718,0.00641065,0.62025584,3.14770566,1.16730335,2.16536913,0.55157570,0.53509062,0.00000000
-2.99249625,3.14931727,0.00640525,0.62414226,3.17160221,1.17065633,2.16493057,0.55818043,0.53263530,0.00000000
-2.98649325,3.16024334,0.00636374,0.62846880,3.18456632,1.17107842,2.16224352,0.56571995,0.53002549,0.00000000
-2.98049025,3.16650243,0.00628677,0.63289884,3.18625432,1.16842742,2.15653139,0.57399221,0.52722808,0.00000000
-2.97448724,3.16750836,0.00617587,0.63710138,3.17658571,1.16265028,2.14714450,0.58279827,0.52422145,0.00000000
-2.96848424,3.16284517,0.00603342,0.64075869,3.15573957,1.15378385,2.13357065,0.59194755,0.52099862,0.00000000
-2.96248124,3.15227371,0.00586256,0.64357345,3.12414121,1.14195204,2.11543999,0.60126244,0.51756940,0.00000000
-2.95647824,3.13573114,0.00566712,0.64527523,3.08244010,1.12735968,2.09252483,0.61058199,0.51396140,0.00000000
-2.95047524,3.11332401,0.00545143,0.64562644,3.03148002,1.11028325,2.06473489,0.61976477,0.51021990,0.00000000
-2.94447224,3.08531535,0.00522025,0.64442731,2.97226330,1.09105919,2.03210869,0.62869056,0.50640649,0.00000000
-2.93846923,3.05210667,0.00497859,0.64152004,2.90591064,1.07007016,1.99480192,0.63726111,0.50259668,0.00000000
-2.93246623,3.01421593,0.00473152,0.63679189,2.83361851,1.04772999,1.95307362,0.64539980,0.49887654,0.00000000
-2.92646323,2.97225234,0.00448406,0.63017709,2.75661622,1.02446804,1.90727088,0.65305032,0.49533857,0.00000000
-2.92046023,2.92688933,0.00424101,0.62165763,2.67612432,1.00071350,1.85781292,0.66017439,0.49207716,0.00000000
-2.91445723,2.87883682,0.00400683,0.61126266,2.59331632,0.97688050,1.80517503,0.66674871,0.48918372,0.00000000
-2.90845423,2.82881380,0.00378547,0.59906668,2.50928508,0.95335451,1.74987314,0.67276123,0.48674199,0.00000000
-2.90245123,2.77752249,0.00358034,0.58518653,2.42501535,0.93048058,1.69244923,0.67820705,0.48482360,0.00000000
-2.89644822,2.72562486,0.00339419,0.56977704,2.34136305,0.90855399,1.63345799,0.68308404,0.48348430,0.00000000
-2.89044522,2.67372247,0.00322906,0.55302585,2.25904217,0.88781343,1.57345481,0.68738852,0.48276091,0.00000000
-2.88444222,2.62234021,0.00308627,0.53514718,2.17861914,0.86843713,1.51298530,0.69111126,0.48266929,0.00000000
-2.87843922,2.57191441,0.00296639,0.51637502,2.10051466,0.85054184,1.45257614,0.69423402,0.48320334,0.00000000
-2.87243622,2.52278570,0.00286931,0.49695586,2.02501227,0.83418470,1.39272727,0.69672678,0.48433504,0.00000000
-2.86643322,2.47519641,0.00279422,0.47714124,1.95227285,0.81936771,1.33390529,0.69854601,0.48601554,0.00000000
-2.86043022,2.42929277,0.00273972,0.45718040,1.88235386,0.80604461,1.27653785,0.69963403,0.48817721,0.00000000
-2.85442721,2.38513104,0.00270387,0.43731330,1.81523202,0.79412958,1.22100895,0.69991949,0.49073636,0.00000000
-2.84842421,2.34268759,0.00268431,0.41776419,1.75082799,0.78350739,1.16765506,0.69931913,0.49359664,0.00000000
-2.84242121,2.30187178,0.00267832,0.39873598,1.68903153,0.77404441,1.11676189,0.69774058,0.49665270,0.00000000
-2.83641821,2.26254115,0.00268297,0.38040566,1.62972577,0.76559984,1.06856191,0.69508624,0.49979397,0.00000000
-2.83041521,2.22451790,0.00269520,0.36292078,1.57280920,0.75803659,1.02323254,0.69125801,0.50290843,0.00000000
-2.82441221,2.18760586,0.00271192,0.34639711,1.51821424,0.75123124,0.98089523,0.68616249,0.50588591,0.00000000
-2.81840920,2.15160695,0.00273015,0.33091753,1.46592155,0.74508265,0.94161525,0.67971655,0.50862109,0.00000000
-2.81240620,2.11633642,0.00274706,0.31653219,1.41596926,0.73951864,0.90540266,0.67185288,0.51101588,0.00000000
-2.80640320,2.08163606,0.00276013,0.30325972,1.36845694,0.73450057,0.87221426,0.66252514,0.51298113,0.00000000
-2.80040020,2.04738493,0.00276712,0.29108947,1.32354412,0.73002554,0.84195676,0.65171254,0.51443782,0.00000000
-2.79439720,2.01350694,0.00276621,0.27998471,1.28144364,0.72612623,0.81449115,0.63942342,0.51531759,0.00000000
-2.78839420,1.97997539,0.00275599,0.26988646,1.24241037,0.72286833,0.78963824,0.62569777,0.51556289,0.00000000
-2.78239120,1.94681413,0.00273551,0.26071785,1.20672604,0.72034594,0.76718543,0.61060841,0.51512669,0.00000000
-2.77638819,1.91409564,0.00270425,0.25238886,1.17468111,0.71867508,0.74689422,0.59426078,0.51397204,0.00000000
-2.77038519,1.88193628,0.00266214,0.24480109,1.14655483,0.71798591,0.72850868,0.57679132,0.51207149,0.00000000
-2.76438219,1.85048921,0.00260951,0.23785248,1.12259463,0.71841395,0.71176421,0.55836462,0.50940657,0.00000000
-2.75837919,1.81993548,0.00254706,0.23144185,1.10299609,0.72009114,0.69639647,0.53916922,0.50596743,0.00000000
-2.75237619,1.79047398,0.00247578,0.22547285,1.08788461,0.72313691,0.68215004,0.51941260,0.50175263,0.00000000
-2.74637319,1.76231089,0.00239695,0.21985754,1.07729995,0.72765018,0.66878646,0.49931528,0.49676913,0.00000000
-2.74037019,1.73564928,0.00231199,0.21451912,1.07118441,0.73370243,0.65609129,0.47910463,0.49103257,0.00000000
-2.73436718,1.71067943,0.00222246,0.20939401,1.06937547,0.74133247,0.64387983,0.45900844,0.48456752,0.00000000
-2.72836418,1.68757040,0.00212997,0.20443316,1.07160337,0.75054302,0.63200126,0.43924864,0.47740791,0.00000000
-2.72236118,1.66646324,0.00203609,0.19960245,1.07749379,0.76129936,0.62034103,0.42003558,0.46959734,0.00000000
-2.71635818,1.64746604,0.00194234,0.19488240,1.08657566,0.77353006,0.60882139,0.40156279,0.46118918,0.00000000
-2.71035518,1.63065097,0.00185010,0.19026714,1.09829375,0.78712951,0.59739999,0.38400284,0.45224649,0.00000000
-2.70435218,1.61605319,0.00176061,0.18576271,1.11202539,0.80196229,0.58606682,0.36750399,0.44284144,0.00000000
-2.69834917,1.60367163,0.00167491,0.18138486,1.12710073,0.81786875,0.57483950,0.35218810,0.43305438,0.00000000
-2.69234617,1.59347107,0.00159383,0.17715650,1.14282540,0.83467147,0.56375732,0.33814955,0.42297241,0.00000000
-2.68634317,1.58538548,0.00151800,0.17310482,1.15850447,0.85218215,0.55287439,0.32545519,0.41268755,0.00000000
-2.68034017,1.57932192,0.00144783,0.16925838,1.17346675,0.87020831,0.54225228,0.31414534,0.40229443,0.00000000
-2.67433717,1.57516478,0.00138356,0.16564427,1.18708791,0.88855944,0.53195251,0.30423554,0.39188779,0.00000000
-2.66833417,1.57277992,0.00132522,0.16228548,1.19881169,0.90705200,0.52202951,0.29571898,0.38155973,0.00000000
-2.66233117,1.57201824,0.00127273,0.15919857,1.20816786,0.92551317,0.51252426,0.28856940,0.37139692,0.00000000
-2.65632816,1.57271865,0.00122586,0.15639185,1.21478632,0.94378285,0.50345902,0.28274433,0.36147798,0.00000000
-2.65032516,1.57471021,0.00118427,0.15386411,1.21840665,0.96171417,0.49483356,0.27818839,0.35187111,0.00000000
-2.64432216,1.57781332,0.00114758,0.15160389,1.21888281,0.97917225,0.48662284,0.27483655,0.34263208,0.00000000
-2.63831916,1.58184024,0.00111536,0.14958942,1.21618279,0.99603169,0.47877649,0.27261726,0.33380282,0.00000000
-2.63231616,1.58659502,0.00108713,0.14778915,1.21038353,1.01217301,0.47121989,0.27145524,0.32541061,0.00000000
-2.62631316,1.59187323,0.00106245,0.14616281,1.20166144,1.02747857,0.46385690,0.27127386,0.31746793,0.00000000
-2.62031016,1.59746163,0.00104084,0.14466301,1.19027921,1.04182835,0.45657389,0.27199722,0.30997298,0.00000000
-2.61430715,1.60313850,0.00102187,0.14323714,1.17656978,1.05509638,0.44924502,0.27355163,0.30291095,0.00000000
-2.60830415,1.60867453,0.00100514,0.14182963,1.16091824,1.06714811,0.44173820,0.27586672,0.29625578,0.00000000
-2.60230115,1.61383501,0.00099024,0.14038427,1.14374289,1.07783931,0.43392161,0.27887613,0.28997252,0.00000000
-2.59629815,1.61838308,0.00097683,0.13884663,1.12547629,1.08701687,0.42567019,0.28251769,0.28402005,0.00000000
-2.59029515,1.62208456,0.00096457,0.13716621,1.10654729,1.09452166,0.41687191,0.28673338,0.27835404,0.00000000
-2.58429215,1.62471388,0.00095313,0.13529855,1.08736477,1.10019344,0.40743343,0.29146882,0.27293001,0.00000000
-2.57828914,1.62606132,0.00094224,0.13320685,1.06830389,1.10387789,0.39728482,0.29667261,0.26770638,0.00000000
-2.57228614,1.62594094,0.00093160,0.13086328,1.04969520,1.10543523,0.38638314,0.30229538,0.26264722,0.00000000
-2.56628314,1.62419895,0.00092095,0.12824981,1.03181682,1.10475009,0.37471481,0.30828871,0.25772479,0.00000000
-2.56028014,1.62072194,0.00091005,0.12535853,1.01488997,1.10174195,0.36229652,0.31460396,0.25292148,0.00000000
-2.55427714,1.61544449,0.00089865,0.12219159,0.99907748,1.09637559,0.34917489,0.32119102,0.24823128,0.00000000
-2.54827414,1.60835543,0.00088653,0.11876060,0.98448517,1.08867059,0.33542470,0.32799712,0.24366060,0.00000000
-2.54227114,1.59950249,0.00087348,0.11508577,0.97116563,1.07870934,0.32114609,0.33496576,0.23922844,0.00000000
-2.53626813,1.58899463,0.00085933,0.11119458,0.95912395,1.06664286,0.30646069,0.34203571,0.23496580,0.00000000
-2.53026513,1.57700196,0.00084391,0.10712037,0.94832481,1.05269370,0.29150698,0.34914034,0.23091458,0.00000000
-2.52426213,1.56375279,0.00082711,0.10290071,0.93870049,1.03715576,0.27643520,0.35620718,0.22712571,0.00000000
-2.51825913,1.54952810,0.00080882,0.09857574,0.93015922,1.02039055,0.26140189,0.36315784,0.22365684,0.00000000
-2.51225613,1.53465326,0.00078898,0.09418651,0.92259339,1.00282011,0.24656445,0.36990832,0.22056956,0.00000000
-2.50625313,1.51948747,0.00076758,0.08977351,0.91588742,0.98491650,0.23207594,0.37636968,0.21792625,0.00000000
-2.50025013,1.50441131,0.00074464,0.08537529,0.90992479,0.96718855,0.21808014,0.38244916,0.21578676,0.00000000
-2.49424712,1.48981291,0.00072019,0.08102734,0.90459417,0.95016615,0.20470736,0.38805161,0.21420497,0.00000000
-2.48824412,1.47607344,0.00069434,0.07676122,0.89979457,0.93438303,0.19207076,0.39308133,0.21322546,0.00000000
-2.48224112,1.46355254,0.00066721,0.07260400,0.89543936,0.92035876,0.18026361,0.39744404,0.21288036,0.00000000
-2.47623812,1.45257457,0.00063895,0.06857787,0.89145933,0.90858085,0.16935727,0.40104914,0.21318648,0.00000000
-2.47023512,1.44341609,0.00060974,0.06470007,0.88780484,0.89948790,0.15940010,0.40381192,0.21414307,0.00000000
-2.46423212,1.43629549,0.00057978,0.06098307,0.88444712,0.89345468,0.15041709,0.40565581,0.21572994,0.00000000
-2.45822911,1.43136512,0.00054929,0.05743487,0.88137901,0.89077984,0.14241044,0.40651439,0.21790651,0.00000000
-2.45222611,1.42870645,0.00051852,0.05405947,0.87861514,0.89167697,0.13536065,0.40633328,0.22061140,0.00000000
-2.44622311,1.42832851,0.00048769,0.05085748,0.87619175,0.89626937,0.12922838,0.40507158,0.22376305,0.00000000
-2.44022011,1.43016967,0.00045706,0.04782673,0.87416633,0.90458891,0.12395678,0.40270300,0.22726100,0.00000000
-2.43421711,1.43410287,0.00042688,0.04496298,0.87261703,0.91657894,0.11947422,0.39921659,0.23098814,0.00000000
-2.42821411,1.43994394,0.00039740,0.04226051,0.87164197,0.93210109,0.11569740,0.39461704,0.23481371,0.00000000
-2.42221111,1.44746278,0.00036887,0.03971277,0.87135851,0.95094557,0.11253459,0.38892463,0.23859704,0.00000000
-2.41620810,1.45639674,0.00034154,0.03731294,0.87190238,0.97284439,0.10988901,0.38217474,0.24219184,0.00000000
-2.41020510,1.46646575,0.00031564,0.03505438,0.87342659,0.99748676,0.10766221,0.37441725,0.24545107,0.00000000
-2.40420210,1.47738818,0.00029141,0.03293107,0.87610017,1.02453580,0.10575735,0.36571553,0.24823200,0.00000000
-2.39819910,1.48889696,0.00026907,0.03093791,0.88010652,1.05364563,0.10408226,0.35614545,0.25040143,0.00000000
-2.39219610,1.50075487,0.00024886,0.02907095,0.88564119,1.08447781,0.10255231,0.34579418,0.25184076,0.00000000
-2.38619310,1.51276825,0.00023098,0.02732763,0.89290916,1.11671642,0.10109282,0.33475901,0.25245078,0.00000000
-2.38019010,1.52479853,0.00021566,0.02570686,0.90212138,1.15008063,0.09964125,0.32314620,0.25215593,0.00000000
-2.37418709,1.53677064,0.00020308,0.02420913,0.91349042,1.18433445,0.09814877,0.31106982,0.25090777,0.00000000
-2.36818409,1.54867816,0.00019346,0.02283653,0.92722539,1.21929277,0.09658144,0.29865060,0.24868770,0.00000000
-2.36218109,1.56058456,0.00018699,0.02159274,0.94352597,1.25482377,0.09492092,0.28601487,0.24550853,0.00000000
-2.35617809,1.57262065,0.00018385,0.02048305,0.96257566,1.29084727,0.09316460,0.27329341,0.24141508,0.00000000
-2.35017509,1.58497818,0.00018422,0.01951427,0.98453443,1.32732958,0.09132533,0.26062034,0.23648357,0.00000000
-2.34417209,1.59790003,0.00018828,0.01869468,1.00953096,1.36427481,0.08943061,0.24813190,0.23081996,0.00000000
-2.33816908,1.61166732,0.00019619,0.01803385,1.03765463,1.40171370,0.08752147,0.23596516,0.22455726,0.00000000
-2.33216608,1.62658430,0.00020809,0.01754256,1.06894785,1.43969031,0.08565087,0.22425661,0.21785185,0.00000000
-2.32616308,1.64296171,0.00022411,0.01723257,1.10339874,1.47824772,0.08388195,0.21314064,0.21087914,0.00000000
-2.32016008,1.66109947,0.00024438,0.01711634,1.14093481,1.51741360,0.08228596,0.20274794,0.20382854,0.00000000
-2.31415708,1.68126979,0.00026900,0.01720678,1.18141800,1.55718650,0.08094014,0.19320371,0.19689816,0.00000000
-2.30815408,1.70370140,0.00029802,0.01751683,1.22464129,1.59752389,0.07992544,0.18462596,0.19028924,0.00000000
-2.30215108,1.72856587,0.00033151,0.01805909,1.27032735,1.63833268,0.07932442,0.17712366,0.18420071,0.00000000
-2.29614807,1.75596661,0.00036947,0.01884530,1.31812942,1.67946274,0.07921906,0.17079498,0.17882391,0.00000000
-2.29014507,1.78593129,0.00041189,0.01988586,1.36763463,1.72070408,0.07968883,0.16572564,0.17433776,0.00000000
-2.28414207,1.81840774,0.00045873,0.02118925,1.41836979,1.76178774,0.08080891,0.16198733,0.17090448,0.00000000
-2.27813907,1.85326378,0.00050991,0.02276148,1.46980961,1.80239050,0.08264862,0.15963644,0.16866586,0.00000000
-2.27213607,1.89029078,0.00056532,0.02460553,1.52138723,1.84214317,0.08527009,0.15871290,0.16774033,0.00000000
-2.26613307,1.92921069,0.00062481,0.02672080,1.57250687,1.88064213,0.08872712,0.15923935,0.16822069,0.00000000
-2.26013007,1.96968623,0.00068820,0.02910269,1.62255815,1.91746345,0.09306437,0.16122069,0.17017259,0.00000000
-2.25412706,2.01133358,0.00075529,0.03174219,1.67093175,1.95217899,0.09831668,0.16464380,0.17363371,0.00000000
-2.24812406,2.05373711,0.00082586,0.03462560,1.71703594,1.98437373,0.10450855,0.16947775,0.17861348,0.00000000
-2.24212106,2.09646511,0.00089966,0.03773447,1.76031341,2.01366334,0.11165391,0.17567422,0.18509348,0.00000000
-2.23611806,2.13908620,0.00097644,0.04104559,1.80025797,2.03971137,0.11975593,0.18316831,0.19302822,0.00000000
-2.23011506,2.18118545,0.00105592,0.04453123,1.83643058,2.06224514,0.12880697,0.19187963,0.20234638,0.00000000
-2.22411206,2.22237962,0.00113783,0.04815959,1.86847416,2.08106977,0.13878872,0.20171374,0.21295237,0.00000000
-2.21810905,2.26233112,0.00122190,0.05189538,1.89612687,2.09607971,0.14967232,0.21256377,0.22472816,0.00000000
-2.21210605,2.30076003,0.00130787,0.05570061,1.91923336,2.10726733,0.16141872,0.22431232,0.23753542,0.00000000
-2.20610305,2.33745410,0.00139548,0.05953559,1.93775375,2.11472841,0.17397912,0.23683362,0.25121776,0.00000000
-2.20010005,2.37227630,0.00148448,0.06336000,1.95177009,2.11866422,0.18729550,0.24999581,0.26560327,0.00000000
-2.19409705,2.40517009,0.00157462,0.06713411,1.96149002,2.11938046,0.20130140,0.26366336,0.28050725,0.00000000
-2.18809405,2.43616219,0.00166569,0.07082005,1.96724765,2.11728295,0.21592286,0.27769970,0.29573513,0.00000000
-2.18209105,2.46536317,0.00175744,0.07438309,1.96950150,2.11287056,0.23107955,0.29196977,0.31108561,0.00000000
-2.17608804,2.49296583,0.00184966,0.07779286,1.96882961,2.10672556,0.24668618,0.30634274,0.32635403,0.00000000
-2.17008504,2.51924177,0.00194211,0.08102453,1.96592161,2.09950189,0.26265412,0.32069462,0.34133596,0.00000000
-2.16408204,2.54453619,0.00203456,0.08405976,1.96156820,2.09191172,0.27889325,0.33491079,0.35583097,0.00000000
-2.15807904,2.56926117,0.00212675,0.08688752,1.95664776,2.08471073,0.29531399,0.34888840,0.36964653,0.00000000
-2.15207604,2.59388764,0.00221840,0.08950458,1.95211056,2.07868255,0.31182954,0.36253857,0.38260200,0.00000000
-2.14607304,2.61893612,0.00230922,0.09191583,1.94896052,2.07462263,0.32835815,0.37578825,0.39453260,0.00000000
-2.14007004,2.64496634,0.00239886,0.09413419,1.94823488,2.07332194,0.34482541,0.38858174,0.40529325,0.00000000
-2.13406703,2.67256576,0.00248696,0.09618025,1.95098195,2.07555073,0.36116646,0.40088177,0.41476208,0.00000000
-2.12806403,2.70233707,0.00257313,0.09808155,1.95823739,2.08204254,0.37732796,0.41267005,0.42284364,0.00000000
-2.12206103,2.73488463,0.00265690,0.09987159,1.97099921,2.09347864,0.39326973,0.42394726,0.42947147,0.00000000
-2.11605803,2.77079998,0.00273783,0.10158857,1.99020210,2.11047312,0.40896590,0.43473238,0.43461002,0.00000000
-2.11005503,2.81064632,0.00281540,0.10327377,2.01669162,2.13355862,0.42440556,0.44506141,0.43825570,0.00000000
-2.10405203,2.85494235,0.00288910,0.10496991,2.05119866,2.16317309,0.43959267,0.45498543,0.44043709,0.00000000
-2.09804902,2.90414552,0.00295839,0.10671922,2.09431502,2.19964750,0.45454531,0.46456804,0.44121416,0.00000000
-2.09204602,2.95863501,0.00302273,0.10856160,2.14647082,2.24319493,0.46929408,0.47388216,0.44067640,0.00000000
-2.08604302,3.01869503,0.00308157,0.11053264,2.20791431,2.29390115,0.48387985,0.48300651,0.43894019,0.00000000
-2.08004002,3.08449881,0.00313438,0.11266188,2.27869503,2.35171708,0.49835066,0.49202154,0.43614505,0.00000000
-2.07403702,3.15609390,0.00318068,0.11497119,2.35865101,2.41645338,0.51275810,0.50100532,0.43244934,0.00000000
