energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.21310655,1.37969057,0.49025736,0.06954260,0.00458292,0.11131684,0.08524183,0.26270960,0.27311872,0.84640937
-0.20710355,1.33180987,0.47107955,0.06795122,0.00434965,0.10538087,0.08496075,0.25222013,0.26137755,0.81417824
-0.20110055,1.28061285,0.45014533,0.06606047,0.00411970,0.09919193,0.08432672,0.24080601,0.24887410,0.78063155
-0.19509755,1.22712368,0.42788460,0.06391567,0.00389735,0.09285765,0.08337955,0.22867268,0.23582548,0.74640657
-0.18909455,1.17237396,0.40473794,0.06156729,0.00368643,0.08648525,0.08216702,0.21603513,0.22245098,0.71211813
-0.18309155,1.11737824,0.38114496,0.05906969,0.00349014,0.08017954,0.08074361,0.20311287,0.20896695,0.67834434
-0.17708854,1.06311196,0.35753356,0.05647972,0.00331108,0.07404105,0.07916899,0.19012499,0.19558237,0.64561489
-0.17108554,1.01049236,0.33431013,0.05385542,0.00315112,0.06816470,0.07750644,0.17728570,0.18249501,0.61440180
-0.16508254,0.96036264,0.31185124,0.05125467,0.00301148,0.06263863,0.07582119,0.16480025,0.16988833,0.58511305
-0.15907954,0.91347957,0.29049679,0.04873387,0.00289268,0.05754343,0.07417869,0.15286131,0.15792921,0.55808866
-0.15307654,0.87050439,0.27054481,0.04634679,0.00279464,0.05295165,0.07264297,0.14164599,0.14676621,0.53359931
-0.14707354,0.83199696,0.25224787,0.04414349,0.00271664,0.04892750,0.07127505,0.13131335,0.13652857,0.51184704
-0.14107054,0.79841274,0.23581099,0.04216940,0.00265746,0.04552676,0.07013146,0.12200251,0.12732567,0.49296786
-0.13506753,0.77010221,0.22139101,0.04046446,0.00261546,0.04279677,0.06926293,0.11383122,0.11924694,0.47703571
-0.12906453,0.74731233,0.20909716,0.03906253,0.00258860,0.04077646,0.06871317,0.10689490,0.11236200,0.46406759
-0.12306153,0.73018951,0.19899255,0.03799082,0.00257460,0.03949638,0.06851788,0.10126606,0.10672102,0.45402930
-0.11705853,0.71878364,0.19109663,0.03726950,0.00257098,0.03897860,0.06870392,0.09699406,0.10235517,0.44684155
-0.11105553,0.71305286,0.18538802,0.03691143,0.00257520,0.03923659,0.06928866,0.09410505,0.09927702,0.44238617
-0.10505253,0.71286862,0.18180785,0.03692202,0.00258469,0.04027490,0.07027952,0.09260223,0.09748088,0.44051210
-0.09904952,0.71802100,0.18026336,0.03729912,0.00259699,0.04208874,0.07167363,0.09246617,0.09694318,0.44104105
-0.09304652,0.72822397,0.18063148,0.03803311,0.00260976,0.04466344,0.07345777,0.09365530,0.09762260,0.44377278
-0.08704352,0.74312085,0.18276261,0.03910702,0.00262091,0.04797389,0.07560845,0.09610662,0.09946036,0.44848991
-0.08104052,0.76228981,0.18648426,0.04049680,0.00262862,0.05198391,0.07809216,0.09973648,0.10238044,0.45496232
-0.07503752,0.78524989,0.19160484,0.04217163,0.00263136,0.05664573,0.08086585,0.10444166,0.10628996,0.46295132
-0.06903452,0.81146760,0.19791742,0.04409447,0.00262797,0.06189960,0.08387764,0.11010062,0.11107980,0.47221358
-0.06303152,0.84036446,0.20520357,0.04622258,0.00261767,0.06767362,0.08706771,0.11657521,0.11662550,0.48250507
-0.05702851,0.87132581,0.21323740,0.04850833,0.00260004,0.07388393,0.09036945,0.12371255,0.12278862,0.49358521
-0.05102551,0.90371106,0.22178978,0.05090007,0.00257507,0.08043523,0.09371083,0.13134753,0.12941855,0.50522121
-0.04502251,0.93686553,0.23063276,0.05334313,0.00254309,0.08722174,0.09701592,0.13930557,0.13635478,0.51719282
-0.03901951,0.97013390,0.23954421,0.05578099,0.00250482,0.09412873,0.10020674,0.14740594,0.14342985,0.52929752
-0.03301651,1.00287529,0.24831264,0.05815657,0.00246127,0.10103438,0.10320511,0.15546542,0.15047260,0.54135611
-0.02701351,1.03447944,0.25674217,0.06041361,0.00241376,0.10781225,0.10593469,0.16330226,0.15731202,0.55321852
-0.02101051,1.06438373,0.26465736,0.06249803,0.00236386,0.11433402,0.10832311,0.17074049,0.16378133,0.56476985
-0.01500750,1.09209042,0.27190797,0.06435942,0.00231336,0.12047270,0.11030399,0.17761424,0.16972228,0.57593615
-0.00900450,1.11718333,0.27837328,0.06595243,0.00226418,0.12610592,0.11181895,0.18377202,0.17498946,0.58668977
-0.00300150,1.13934312,0.28396586,0.06723803,0.00221837,0.13111939,0.11281938,0.18908087,0.17945439,0.59705389
0.00300150,1.15836040,0.28863456,0.06818471,0.00217804,0.13541023,0.11326800,0.19343000,0.18300940,0.60710572
0.00900450,1.17414572,0.29236646,0.06876941,0.00214530,0.13889012,0.11314009,0.19673397,0.18557076,0.61697808
0.01500750,1.18673567,0.29518780,0.06897822,0.00212223,0.14148810,0.11242433,0.19893502,0.18708131,0.62685896
0.02101051,1.19629457,0.29716343,0.06880681,0.00211081,0.14315276,0.11112314,0.20000470,0.18751213,0.63698877
0.02701351,1.20311102,0.29839512,0.06826052,0.00211291,0.14385396,0.10925270,0.19994438,0.18686327,0.64765498
0.03301651,1.20758951,0.29901832,0.06735415,0.00213022,0.14358367,0.10684231,0.19878486,0.18516359,0.65918424
0.03901951,1.21023670,0.29919774,0.06611141,0.00216424,0.14235616,0.10393347,0.19658495,0.18246951,0.67193193
0.04502251,1.21164307,0.29912176,0.06456407,0.00221627,0.14020736,0.10057843,0.19342904,0.17886289,0.68626943
0.05102551,1.21246046,0.29899575,0.06275088,0.00228733,0.13719350,0.09683842,0.18942394,0.17444806,0.70256946
0.05702851,1.21337634,0.29903491,0.06071619,0.00237824,0.13338897,0.09278163,0.18469481,0.16934812,0.72119007
0.06303152,1.21508602,0.29945648,0.05850853,0.00248953,0.12888374,0.08848096,0.17938077,0.16370077,0.74245798
0.06903452,1.21826413,0.30047207,0.05617896,0.00262151,0.12378019,0.08401170,0.17363000,0.15765377,0.76665201
0.07503752,1.22353659,0.30228021,0.05377949,0.00277428,0.11818970,0.07944927,0.16759484,0.15136033,0.79398745
0.08104052,1.23145467,0.30505950,0.05136153,0.00294771,0.11222909,0.07486701,0.16142694,0.14497450,0.82460219
0.08704352,1.24247228,0.30896273,0.04897437,0.00314153,0.10601706,0.07033422,0.15527279,0.13864688,0.85854553
0.09304652,1.25692773,0.31411214,0.04666396,0.00335533,0.09967087,0.06591449,0.14926967,0.13252080,0.89577015
0.09904952,1.27503084,0.32059609,0.04447173,0.00358860,0.09330327,0.06166434,0.14354230,0.12672900,0.93612798
0.10505253,1.29685611,0.32846714,0.04243379,0.00384082,0.08701997,0.05763227,0.13820026,0.12139101,0.97937029
0.11105553,1.32234211,0.33774169,0.04058032,0.00411143,0.08091750,0.05385821,0.13333622,0.11661124,1.02515201
0.11705853,1.35129713,0.34840103,0.03893520,0.00439993,0.07508184,0.05037333,0.12902499,0.11247777,1.07304039
0.12306153,1.38341068,0.36039371,0.03751593,0.00470586,0.06958750,0.04720028,0.12532344,0.10906189,1.12252749
0.12906453,1.41827007,0.37363905,0.03633379,0.00502886,0.06449730,0.04435367,0.12227107,0.10641820,1.17304594
0.13506753,1.45538109,0.38803144,0.03539413,0.00536865,0.05986264,0.04184096,0.11989135,0.10458528,1.22398738
0.14107054,1.49419161,0.40344532,0.03469689,0.00572503,0.05572426,0.03966338,0.11819347,0.10358682,1.27472245
0.14707354,1.53411671,0.41974029,0.03423722,0.00609783,0.05211341,0.03781716,0.11717443,0.10343296,1.32462153
0.15307654,1.57456405,0.43676635,0.03400612,0.00648692,0.04905320,0.03629468,0.11682150,0.10412197,1.37307505
0.15907954,1.61495804,0.45436871,0.03399123,0.00689211,0.04656018,0.03508575,0.11711452,0.10564179,1.41951257
0.16508254,1.65476171,0.47239223,0.03417748,0.00731309,0.04464589,0.03417867,0.11802830,0.10797173,1.46341954
0.17108554,1.69349522,0.49068508,0.03454786,0.00774937,0.04331832,0.03356130,0.11953469,0.11108389,1.50435120
0.17708854,1.73075028,0.50910167,0.03508397,0.00820017,0.04258320,0.03322185,0.12160444,0.11494451,1.54194300
0.18309155,1.76619998,0.52750477,0.03576666,0.00866439,0.04244491,0.03314958,0.12420863,0.11951498,1.57591725
0.18909455,1.79960387,0.54576688,0.03657644,0.00914047,0.04290713,0.03333517,0.12731967,0.12475267,1.60608594
0.19509755,1.83080847,0.56377087,0.03749396,0.00962636,0.04397304,0.03377093,0.13091193,0.13061152,1.63234989
0.20110055,1.85974345,0.58141009,0.03850027,0.01011948,0.04564508,0.03445076,0.13496185,0.13704232,1.65469458
0.20710355,1.88641416,0.59858811,0.03957710,0.01061669,0.04792436,0.03536994,0.13944776,0.14399287,1.67318316
0.21310655,1.91089136,0.61521815,0.04070706,0.01111427,0.05080963,0.03652467,0.14434928,0.15140801,1.68794737
0.21910955,1.93329868,0.63122252,0.04187377,0.01160798,0.05429602,0.03791158,0.14964646,0.15922943,1.69917690
0.22511256,1.95379909,0.64653212,0.04306198,0.01209307,0.05837348,0.03952701,0.15531878,0.16739561,1.70710805
0.23111556,1.97258089,0.66108608,0.04425765,0.01256442,0.06302519,0.04136633,0.16134389,0.17584162,1.71201225
0.23711856,1.98984411,0.67483165,0.04544800,0.01301658,0.06822587,0.04342316,0.16769648,0.18449907,1.71418501
0.24312156,2.00578805,0.68772444,0.04662156,0.01344394,0.07394024,0.04568867,0.17434706,0.19329610,1.71393577
0.24912456,2.02060024,0.69972872,0.04776819,0.01384086,0.08012178,0.04815094,0.18126093,0.20215755,1.71157892
0.25512756,2.03444729,0.71081808,0.04887912,0.01420182,0.08671173,0.05079439,0.18839728,0.21100528,1.70742612
0.26113057,2.04746779,0.72097605,0.04994691,0.01452158,0.09363862,0.05359942,0.19570858,0.21975860,1.70177999
0.26713357,2.05976719,0.73019669,0.05096543,0.01479534,0.10081833,0.05654211,0.20314022,0.22833501,1.69492907
0.27313657,2.07141474,0.73848513,0.05192982,0.01501889,0.10815468,0.05959423,0.21063049,0.23665104,1.68714381
0.27913957,2.08244214,0.74585779,0.05283639,0.01518874,0.11554072,0.06272335,0.21811090,0.24462327,1.67867342
0.28514257,2.09284378,0.75234234,0.05368252,0.01530225,0.12286057,0.06589322,0.22550689,0.25216961,1.66974333
0.29114557,2.10257833,0.75797726,0.05446651,0.01535772,0.12999186,0.06906428,0.23273884,0.25921061,1.66055311
0.29714857,2.11157142,0.76281112,0.05518745,0.01535450,0.13680867,0.07219444,0.23972342,0.26567103,1.65127454
0.30315158,2.11971915,0.76690148,0.05584502,0.01529301,0.14318485,0.07523990,0.24637532,0.27148138,1.64204990
0.30915458,2.12689241,0.77031356,0.05643933,0.01517478,0.14899764,0.07815627,0.25260915,0.27657966,1.63299040
0.31515758,2.13294177,0.77311882,0.05697078,0.01500251,0.15413133,0.08089958,0.25834154,0.28091294,1.62417482
0.32116058,2.13770282,0.77539348,0.05743987,0.01477997,0.15848095,0.08342754,0.26349345,0.28443912,1.61564846
0.32716358,2.14100207,0.77721712,0.05784715,0.01451204,0.16195574,0.08570067,0.26799243,0.28712837,1.60742275
0.33316658,2.14266320,0.77867157,0.05819314,0.01420463,0.16448215,0.08768346,0.27177488,0.28896465,1.59947545
0.33916958,2.14251376,0.77984005,0.05847833,0.01386461,0.16600647,0.08934545,0.27478824,0.28994686,1.59175191
0.34517259,2.14039202,0.78080676,0.05870323,0.01349973,0.16649668,0.09066219,0.27699285,0.29008978,1.58416738
0.35117559,2.13615421,0.78165675,0.05886852,0.01311848,0.16594370,0.09161599,0.27836356,0.28942473,1.57661054
0.35717859,2.12968155,0.78247621,0.05897517,0.01273005,0.16436171,0.09219660,0.27889103,0.28799980,1.56894825
0.36318159,2.12088729,0.78335298,0.05902469,0.01234408,0.16178781,0.09240155,0.27858246,0.28587967,1.56103146
0.36918459,2.10972315,0.78437719,0.05901936,0.01197063,0.15828082,0.09223633,0.27746188,0.28314498,1.55270207
0.37518759,2.09618497,0.78564176,0.05896246,0.01161991,0.15391937,0.09171434,0.27556993,0.27989121,1.54380046
0.38119060,2.08031728,0.78724271,0.05885849,0.01130215,0.14879939,0.09085659,0.27296305,0.27622704,1.53417341
0.38719360,2.06221634,0.78927885,0.05871336,0.01102740,0.14303112,0.08969113,0.26971214,0.27227221,1.52368190
0.39319660,2.04203140,0.79185091,0.05853449,0.01080529,0.13673566,0.08825237,0.26590069,0.26815494,1.51220842
0.39919960,2.01996382,0.79505965,0.05833081,0.01064482,0.13004143,0.08658011,0.26162249,0.26400888,1.49966333
0.40520260,1.99626401,0.79900305,0.05811269,0.01055410,0.12308052,0.08471847,0.25697886,0.25996966,1.48598988
0.41120560,1.97122593,0.80377247,0.05789169,0.01054015,0.11598508,0.08271465,0.25207563,0.25617122,1.47116756
0.41720860,1.94517940,0.80944777,0.05768026,0.01060860,0.10888407,0.08061771,0.24701986,0.25274187,1.45521361
0.42321161,1.91848026,0.81609157,0.05749125,0.01076350,0.10190023,0.07847715,0.24191651,0.24980033,1.43818250
0.42921461,1.89149887,0.82374294,0.05733737,0.01100708,0.09514754,0.07634160,0.23686507,0.24745191,1.42016358
0.43521761,1.86460734,0.83241075,0.05723050,0.01133957,0.08872919,0.07425752,0.23195640,0.24578475,1.40127685
0.44122061,1.83816621,0.84206715,0.05718108,0.01175900,0.08273607,0.07226797,0.22726982,0.24486667,1.38166743
0.44722361,1.81251117,0.85264160,0.05719735,0.01226118,0.07724577,0.07041151,0.22287060,0.24474241,1.36149889
0.45322661,1.78794069,0.86401605,0.05728471,0.01283958,0.07232218,0.06872125,0.21880799,0.24543167,1.34094610
0.45922961,1.76470531,0.87602155,0.05744516,0.01348537,0.06801552,0.06722410,0.21511385,0.24692797,1.32018805
0.46523262,1.74299918,0.88843700,0.05767684,0.01418754,0.06436281,0.06594019,0.21180193,0.24919843,1.29940124
0.47123562,1.72295460,0.90099011,0.05797375,0.01493304,0.06138869,0.06488260,0.20886799,0.25218465,1.27875407
0.47723862,1.70463987,0.91336112,0.05832564,0.01570712,0.05910656,0.06405722,0.20629050,0.25580454,1.25840263
0.48324162,1.68806086,0.92518914,0.05871817,0.01649357,0.05751984,0.06346291,0.20403226,0.25995529,1.23848828
0.48924462,1.67316617,0.93608126,0.05913326,0.01727526,0.05662339,0.06309190,0.20204258,0.26451719,1.21913710
0.49524762,1.65985574,0.94562400,0.05954962,0.01803453,0.05640500,0.06293034,0.20026010,0.26935830,1.20046118
0.50125063,1.64799254,0.95339702,0.05994359,0.01875381,0.05684675,0.06295908,0.19861614,0.27433982,1.18256171
0.50725363,1.63741655,0.95898822,0.06029000,0.01941616,0.05792640,0.06315457,0.19703829,0.27932175,1.16553339
0.51325663,1.62796039,0.96200984,0.06056330,0.02000587,0.05961854,0.06348992,0.19545430,0.28416881,1.14946991
0.51925963,1.61946545,0.96211462,0.06073867,0.02050904,0.06189569,0.06393594,0.19379590,0.28875614,1.13446986
0.52526263,1.61179774,0.95901136,0.06079315,0.02091413,0.06472912,0.06446231,0.19200246,0.29297467,1.12064250
0.53126563,1.60486230,0.95247898,0.06070678,0.02121247,0.06808952,0.06503868,0.19002437,0.29673571,1.10811284
0.53726863,1.59861532,0.94237841,0.06046356,0.02139866,0.07194758,0.06563571,0.18782576,0.29997466,1.09702552
0.54327164,1.59307313,0.92866159,0.06005231,0.02147086,0.07627425,0.06622604,0.18538672,0.30265358,1.08754695
0.54927464,1.58831754,0.91137707,0.05946732,0.02143103,0.08104099,0.06678514,0.18270474,0.30476247,1.07986536
0.55527764,1.58449705,0.89067199,0.05870874,0.02128498,0.08621984,0.06729201,0.17979520,0.30631917,1.07418863
0.56128064,1.58182380,0.86679004,0.05778271,0.02104231,0.09178341,0.06772974,0.17669120,0.30736796,1.07073988
0.56728364,1.58056650,0.84006574,0.05670131,0.02071622,0.09770483,0.06808584,0.17344240,0.30797682,1.06975072
0.57328664,1.58103941,0.81091497,0.05548212,0.02032318,0.10395762,0.06835249,0.17011313,0.30823354,1.07145273
0.57928964,1.58358826,0.77982247,0.05414768,0.01988248,0.11051551,0.06852656,0.16677978,0.30824093,1.07606737
0.58529265,1.58857352,0.74732663,0.05272465,0.01941568,0.11735231,0.06860943,0.16352765,0.30811126,1.08379488
0.59129565,1.59635204,0.71400232,0.05124290,0.01894596,0.12444165,0.06860680,0.16044728,0.30796035,1.09480279
0.59729865,1.60725788,0.68044263,0.04973435,0.01849742,0.13175682,0.06852818,0.15763060,0.30790155,1.10921456
0.60330165,1.62158326,0.64724009,0.04823189,0.01809430,0.13927045,0.06838637,0.15516695,0.30803983,1.12709902
0.60930465,1.63956052,0.61496838,0.04676821,0.01776023,0.14695421,0.06819686,0.15313911,0.30846647,1.14846115
0.61530765,1.66134575,0.58416498,0.04537463,0.01751743,0.15477851,0.06797702,0.15161966,0.30925442,1.17323465
0.62131066,1.68700500,0.55531569,0.04408008,0.01738595,0.16271203,0.06774535,0.15066766,0.31045461,1.20127667
0.62731366,1.71650340,0.52884127,0.04291016,0.01738303,0.17072130,0.06752061,0.15032589,0.31209338,1.23236497
0.63331666,1.74969768,0.50508688,0.04188630,0.01752241,0.17877024,0.06732101,0.15061862,0.31417117,1.26619778
0.63931966,1.78633240,0.48431435,0.04102517,0.01781384,0.18681959,0.06716330,0.15155019,0.31666233,1.30239612
0.64532266,1.82603990,0.46669762,0.04033825,0.01826266,0.19482650,0.06706206,0.15310428,0.31951633,1.34050883
0.65132566,1.86834409,0.45232120,0.03983152,0.01886951,0.20274411,0.06702888,0.15524387,0.32265995,1.38001985
0.65732866,1.91266786,0.44118174,0.03950545,0.01963017,0.21052125,0.06707181,0.15791213,0.32600061,1.42035775
0.66333167,1.95834396,0.43319227,0.03935512,0.02053558,0.21810233,0.06719484,0.16103380,0.32943046,1.46090701
0.66933467,2.00462900,0.42818908,0.03937053,0.02157201,0.22542741,0.06739761,0.16451742,0.33283120,1.50102080
0.67533767,2.05072024,0.42594062,0.03953706,0.02272132,0.23243262,0.06767523,0.16825803,0.33607923,1.54003488
0.68134067,2.09577453,0.42615826,0.03983608,0.02396148,0.23905078,0.06801838,0.17214032,0.33905108,1.57728214
0.68734367,2.13892918,0.42850825,0.04024570,0.02526711,0.24521238,0.06841360,0.17604222,0.34162869,1.61210744
0.69334667,2.17932375,0.43262454,0.04074153,0.02661024,0.25084687,0.06884373,0.17983859,0.34370452,1.64388237
0.69934967,2.21612249,0.43812193,0.04129763,0.02796110,0.25588417,0.06928868,0.18340512,0.34518602,1.67201936
0.70535268,2.24853638,0.44460908,0.04188733,0.02928902,0.26025651,0.06972617,0.18662204,0.34599956,1.69598497
0.71135568,2.27584435,0.45170097,0.04248416,0.03056336,0.26390029,0.07013281,0.18937778,0.34609343,1.71531174
0.71735868,2.29741260,0.45903031,0.04306274,0.03175447,0.26675810,0.07048515,0.19157222,0.34543988,1.72960847
0.72336168,2.31271162,0.46625757,0.04359948,0.03283457,0.26878060,0.07076077,0.19311952,0.34403611,1.73856844
0.72936468,2.32133002,0.47307942,0.04407337,0.03377863,0.26992837,0.07093939,0.19395047,0.34190419,1.74197538
0.73536768,2.32298467,0.47923509,0.04446649,0.03456508,0.27017336,0.07100388,0.19401419,0.33908990,1.73970701
0.74137069,2.31752672,0.48451074,0.04476446,0.03517649,0.26950008,0.07094112,0.19327917,0.33566051,1.73173597
0.74737369,2.30494331,0.48874162,0.04495675,0.03559998,0.26790632,0.07074269,0.19173368,0.33170166,1.71812817
0.75337669,2.28535464,0.49181211,0.04503676,0.03582752,0.26540341,0.07040533,0.18938547,0.32731346,1.69903850
0.75937969,2.25900683,0.49365371,0.04500181,0.03585606,0.26201600,0.06993113,0.18626085,0.32260599,1.67470429
0.76538269,2.22626070,0.49424128,0.04485294,0.03568746,0.25778130,0.06932749,0.18240315,0.31769441,1.64543662
0.77138569,2.18757713,0.49358773,0.04459457,0.03532819,0.25274795,0.06860679,0.17787076,0.31269387,1.61160984
0.77738869,2.14349963,0.49173758,0.04423408,0.03478896,0.24697447,0.06778579,0.17273470,0.30771456,1.57364992
0.78339170,2.09463511,0.48875980,0.04378124,0.03408415,0.24052749,0.06688487,0.16707601,0.30285705,1.53202201
0.78939470,2.04163372,0.48474041,0.04324764,0.03323119,0.23347975,0.06592709,0.16098287,0.29820815,1.48721777
0.79539770,1.98516879,0.47977518,0.04264604,0.03224983,0.22590816,0.06493711,0.15454785,0.29383761,1.43974306
0.80140070,1.92591785,0.47396298,0.04198979,0.03116141,0.21789182,0.06394011,0.14786512,0.28979564,1.39010654
0.80740370,1.86454571,0.46740007,0.04129220,0.02998815,0.20951026,0.06296071,0.14102799,0.28611160,1.33880956
0.81340670,1.80169025,0.46017570,0.04056608,0.02875246,0.20084200,0.06202198,0.13412668,0.28279373,1.28633782
0.81940970,1.73795161,0.45236911,0.03982330,0.02747636,0.19196335,0.06114460,0.12724651,0.27983009,1.23315509
0.82541271,1.67388518,0.44404823,0.03907449,0.02618101,0.18294758,0.06034629,0.12046657,0.27719063,1.17969899
0.83141571,1.60999850,0.43526990,0.03832890,0.02488635,0.17386455,0.05964134,0.11385875,0.27483028,1.12637916
0.83741871,1.54675207,0.42608172,0.03759435,0.02361086,0.16478057,0.05904062,0.10748732,0.27269292,1.07357744
0.84342171,1.48456374,0.41652508,0.03687731,0.02237154,0.15575861,0.05855169,0.10140898,0.27071613,1.02165007
0.84942471,1.42381625,0.40663939,0.03618316,0.02118388,0.14685882,0.05817934,0.09567319,0.26883640,0.97093150
0.85542771,1.36486729,0.39646696,0.03551651,0.02006208,0.13813906,0.05792634,0.09032299,0.26699456,0.92173940
0.86143072,1.30806118,0.38605830,0.03488159,0.01901930,0.12965571,0.05779442,0.08539603,0.26514130,0.87438061
0.86743372,1.25374162,0.37547732,0.03428274,0.01806794,0.12146427,0.05778548,0.08092574,0.26324232,0.82915730
0.87343672,1.20226426,0.36480625,0.03372496,0.01722007,0.11362007,0.05790289,0.07694267,0.26128306,0.78637305
0.87943972,1.15400861,0.35414969,0.03321433,0.01648772,0.10617869,0.05815286,0.07347579,0.25927267,0.74633832
0.88544272,1.10938816,0.34363770,0.03275854,0.01588329,0.09919629,0.05854582,0.07055376,0.25724701,0.70937489
0.89144572,1.06885824,0.33342761,0.03236726,0.01541976,0.09272965,0.05909764,0.06820596,0.25527062,0.67581891
0.89744872,1.03292084,0.32370435,0.03205245,0.01511100,0.08683598,0.05983071,0.06646337,0.25343749,0.64602231
0.90345173,1.00212601,0.31467926,0.03182855,0.01497177,0.08157247,0.06077476,0.06535910,0.25187056,0.62035221
0.90945473,0.97706961,0.30658740,0.03171252,0.01501781,0.07699559,0.06196730,0.06492865,0.25071995,0.59918850
0.91545773,0.95838700,0.29968336,0.03172373,0.01526567,0.07316021,0.06345378,0.06520976,0.25016005,0.58291922
0.92146073,0.94674305,0.29423573,0.03188369,0.01573247,0.07011851,0.06528717,0.06624198,0.25038535,0.57193406
0.92746373,0.94281837,0.29052048,0.03221561,0.01643553,0.06791873,0.06752719,0.06806582,0.25160543,0.56661604
0.93346673,0.94729228,0.28881334,0.03274384,0.01739190,0.06660388,0.07023905,0.07072165,0.25403899,0.56733163
0.93946973,0.96082290,0.28938163,0.03349313,0.01861777,0.06621040,0.07349167,0.07424828,0.25790737,0.57441960
0.94547274,0.98402512,0.29247569,0.03448778,0.02012782,0.06676672,0.07735554,0.07868145,0.26342758,0.58817902
0.95147574,1.01744708,0.29832031,0.03575072,0.02193453,0.06829204,0.08190018,0.08405200,0.27080528,0.60885682
0.95747874,1.06154606,0.30710638,0.03730257,0.02404744,0.07079508,0.08719133,0.09038419,0.28022773,0.63663546
0.96348174,1.11666473,0.31898316,0.03916055,0.02647243,0.07427302,0.09328787,0.09769394,0.29185712,0.67162109
0.96948474,1.18300852,0.33405129,0.04133757,0.02921107,0.07871066,0.10023877,0.10598716,0.30582446,0.71383286
0.97548774,1.26062531,0.35235694,0.04384129,0.03225996,0.08407976,0.10807992,0.11525838,0.32222412,0.76319367
0.98149075,1.34938802,0.37388728,0.04667328,0.03561028,0.09033865,0.11683129,0.12548959,0.34110933,0.81952308
0.98749375,1.44898121,0.39856734,0.04982836,0.03924737,0.09743220,0.12649421,0.13664936,0.36248872,0.88253244
0.99349675,1.55889217,0.42625851,0.05329408,0.04315052,0.10529202,0.13704921,0.14869239,0.38632394,0.95182286
0.99949975,1.67840714,0.45675878,0.05705041,0.04729289,0.11383702,0.14845431,0.16155946,0.41252849,1.02688599
1.00550275,1.80661305,0.48980461,0.06106964,0.05164167,0.12297436,0.16064401,0.17517770,0.44096770,1.10710793
1.01150575,1.94240492,0.52507456,0.06531655,0.05615831,0.13260062,0.17352890,0.18946133,0.47145992,1.19177600
1.01750875,2.08449889,0.56219456,0.06974876,0.06079907,0.14260341,0.18699618,0.20431267,0.50377873,1.28008846
1.02351176,2.23145063,0.60074465,0.07431738,0.06551564,0.15286308,0.20091084,0.21962355,0.53765618,1.37116682
1.02951476,2.38167878,0.64026709,0.07896781,0.07025595,0.16325484,0.21511773,0.23527686,0.57278694,1.46407044
1.03551776,2.53349259,0.68027557,0.08364081,0.07496511,0.17365093,0.22944433,0.25114837,0.60883318,1.55781290
1.04152076,2.68512320,0.72026531,0.08827370,0.07958645,0.18392290,0.24370423,0.26710861,0.64543001,1.65137975
1.04752376,2.83475749,0.75972368,0.09280169,0.08406261,0.19394394,0.25770117,0.28302483,0.68219150,1.74374705
1.05352676,2.98057362,0.79814121,0.09715935,0.08833671,0.20359120,0.27123355,0.29876287,0.71871697,1.83390015
1.05952976,3.12077709,0.83502240,0.10128207,0.09235348,0.21274790,0.28409925,0.31418906,0.75459755,1.92085220
1.06553277,3.25363645,0.86989633,0.10510762,0.09606038,0.22130531,0.29610059,0.32917192,0.78942282,2.00366184
1.07153577,3.37751760,0.90232649,0.10857752,0.09940865,0.22916449,0.30704931,0.34358378,0.82278747,2.08144973
1.07753877,3.49091564,0.93191973,0.11163851,0.10235428,0.23623769,0.31677126,0.35730219,0.85429793,2.15341341
1.08354177,3.59248372,0.95833399,0.11424373,0.10485888,0.24244947,0.32511091,0.37021124,0.88357876,2.21884025
1.08954477,3.68105785,0.98128458,0.11635383,0.10689035,0.24773745,0.33193518,0.38220273,0.91027893,2.27711826
1.09554777,3.75567731,1.00054894,0.11793787,0.10842352,0.25205275,0.33713676,0.39317710,0.93407761,2.32774450
1.10155078,3.81560022,1.01596961,0.11897394,0.10944052,0.25536009,0.34063666,0.40304442,0.95468975,2.37033110
1.10755378,3.86031374,1.02745548,0.11944962,0.10993112,0.25763763,0.34238593,0.41172516,0.97187096,2.40460874
1.11355678,3.88953901,1.03498122,0.11936212,0.10989275,0.25887653,0.34236656,0.41915091,0.98542193,2.43042755
1.11955978,3.90323056,1.03858495,0.11871820,0.10933054,0.25908033,0.34059146,0.42526503,0.99519202,2.44775561
1.12556278,3.90157041,1.03836431,0.11753382,0.10825705,0.25826418,0.33710364,0.43002326,1.00108204,2.45667486
1.13156578,3.88495704,1.03447103,0.11583356,0.10669197,0.25645398,0.33197449,0.43339414,1.00304610,2.45737480
1.13756878,3.85398952,1.02710416,0.11364985,0.10466161,0.25368539,0.32530146,0.43535946,1.00109228,2.45014386
1.14357179,3.80944745,1.01650239,0.11102194,0.10219832,0.25000287,0.31720494,0.43591442,0.99528225,2.43535886
1.14957479,3.75226701,1.00293550,0.10799479,0.09933969,0.24545874,0.30782473,0.43506783,0.98572966,2.41347266
1.15557779,3.68351421,0.98669558,0.10461782,0.09612780,0.24011216,0.29731607,0.43284195,0.97259729,2.38500037
1.16158079,3.60435588,0.96808797,0.10094357,0.09260826,0.23402822,0.28584543,0.42927227,0.95609307,2.35050462
1.16758379,3.51602943,0.94742270,0.09702638,0.08882927,0.22727696,0.27358618,0.42440701,0.93646501,2.31058013
