energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.34067034,6.35801683,0.61722865,2.13994437,0.06076447,0.71394706,0.17697532,2.05292615,2.03140458,1.20511466
-3.33466733,6.42353885,0.61526997,2.16211539,0.06175248,0.72388255,0.17897353,2.07157250,2.06586514,1.21830536
-3.32866433,6.47794607,0.61183343,2.18132656,0.06256385,0.73241565,0.18044247,2.08696848,2.09752437,1.22877873
-3.32266133,6.52166662,0.60706109,2.19768493,0.06319517,0.73956490,0.18138408,2.09931122,2.12630443,1.23668076
-3.31665833,6.55520000,0.60110730,2.21129942,0.06364510,0.74536173,0.18180765,2.10881325,2.15214065,1.24219520
-3.31065533,6.57908910,0.59413308,2.22227279,0.06391422,0.74984968,0.18172933,2.11569042,2.17497969,1.24553565
-3.30465233,6.59389552,0.58630094,2.23069472,0.06400482,0.75308396,0.18117144,2.12015130,2.19477935,1.24693761
-3.29864932,6.60017894,0.57777033,2.23663669,0.06392086,0.75513138,0.18016185,2.12238855,2.21150992,1.24665057
-3.29264632,6.59848162,0.56869389,2.24014852,0.06366775,0.75607043,0.17873320,2.12257267,2.22515722,1.24493059
-3.28664332,6.58931815,0.55921463,2.24125696,0.06325231,0.75599170,0.17692224,2.12084823,2.23572689,1.24203363
-3.28064032,6.57317043,0.54946402,2.23996604,0.06268264,0.75499811,0.17476912,2.11733275,2.24324960,1.23820971
-3.27463732,6.55048749,0.53956106,2.23625911,0.06196806,0.75320522,0.17231668,2.11211794,2.24778675,1.23369802
-3.26863432,6.52168934,0.52961212,2.23010243,0.06111903,0.75074103,0.16960982,2.10527317,2.24943589,1.22872314
-3.26263132,6.48717391,0.51971155,2.22144977,0.06014710,0.74774542,0.16669484,2.09685075,2.24833553,1.22349217
-3.25662831,6.44732588,0.50994272,2.21024792,0.05906485,0.74436891,0.16361886,2.08689252,2.24466846,1.21819288
-3.25062531,6.40252641,0.50037956,2.19644251,0.05788581,0.74077068,0.16042916,2.07543726,2.23866323,1.21299261
-3.24462231,6.35316238,0.49108812,2.17998390,0.05662440,0.73711573,0.15717261,2.06252846,2.23059337,1.20803786
-3.23861931,6.29963439,0.48212816,2.16083286,0.05529579,0.73357130,0.15389503,2.04822177,2.22077388,1.20345440
-3.23261631,6.24236251,0.47355457,2.13896555,0.05391579,0.73030239,0.15064063,2.03259181,2.20955517,1.19934776
-3.22661331,6.18178932,0.46541841,2.11437785,0.05250073,0.72746678,0.14745133,2.01573787,2.19731423,1.19580386
-3.22061031,6.11837988,0.45776759,2.08708872,0.05106721,0.72520943,0.14436615,1.99778810,2.18444350,1.19288983
-3.21460730,6.05261855,0.45064704,2.05714254,0.04963196,0.72365675,0.14142063,1.97890198,2.17133777,1.19065471
-3.20860430,5.98500298,0.44409839,2.02461056,0.04821156,0.72291090,0.13864619,1.95927100,2.15837980,1.18913013
-3.20260130,5.91603562,0.43815927,1.98959131,0.04682220,0.72304445,0.13606958,1.93911731,2.14592528,1.18833085
-3.19659830,5.84621348,0.43286214,1.95221026,0.04547942,0.72409571,0.13371235,1.91869055,2.13428804,1.18825522
-3.19059530,5.77601676,0.42823292,1.91261880,0.04419780,0.72606515,0.13159046,1.89826296,2.12372633,1.18888553
-3.18459230,5.70589737,0.42428940,1.87099262,0.04299073,0.72891298,0.12971389,1.87812289,2.11443093,1.19018836
-3.17858929,5.63626808,0.42103968,1.82752979,0.04187007,0.73255840,0.12808648,1.85856714,2.10651594,1.19211506
-3.17258629,5.56749308,0.41848065,1.78244853,0.04084592,0.73688040,0.12670581,1.83989238,2.10001290,1.19460230
-3.16658329,5.49988072,0.41659684,1.73598494,0.03992636,0.74172047,0.12556328,1.82238613,2.09486855,1.19757300
-3.16058029,5.43367890,0.41535947,1.68839059,0.03911724,0.74688702,0.12464439,1.80631760,2.09094671,1.20093752
-3.15457729,5.36907355,0.41472610,1.63993020,0.03842199,0.75216144,0.12392911,1.79192888,2.08803415,1.20459537
-3.14857429,5.30619026,0.41464066,1.59087930,0.03784147,0.75730579,0.12339254,1.77942699,2.08585040,1.20843738
-3.14257129,5.24509904,0.41503420,1.54152190,0.03737393,0.76207151,0.12300559,1.76897692,2.08406103,1.21234830
-3.13656828,5.18582206,0.41582602,1.49214810,0.03701495,0.76620915,0.12273594,1.76069617,2.08229372,1.21621004
-3.13056528,5.12834370,0.41692544,1.44305168,0.03675753,0.76947845,0.12254906,1.75465110,2.08015654,1.21990518
-3.12456228,5.07262251,0.41823402,1.39452744,0.03659217,0.77165843,0.12240934,1.75085497,2.07725723,1.22332088
-3.11855928,5.01860422,0.41964808,1.34686839,0.03650710,0.77255702,0.12228132,1.74926810,2.07322281,1.22635292
-3.11255628,4.96623509,0.42106159,1.30036268,0.03648855,0.77201975,0.12213090,1.74979993,2.06771828,1.22890976
-3.10655328,4.91547467,0.42236909,1.25529027,0.03652107,0.76993715,0.12192656,1.75231285,2.06046354,1.23091639
-3.10055028,4.86630725,0.42346873,1.21191934,0.03658798,0.76625034,0.12164052,1.75662772,2.05124767,1.23231769
-3.09454727,4.81875123,0.42426506,1.17050249,0.03667177,0.76095481,0.12124977,1.76253073,2.03993988,1.23308124
-3.08854427,4.77286577,0.42467168,1.13127288,0.03675468,0.75410189,0.12073698,1.76978119,2.02649654,1.23319916
-3.08254127,4.72875428,0.42461349,1.09444024,0.03681913,0.74579805,0.12009123,1.77811995,2.01096399,1.23268906
-3.07653827,4.68656444,0.42402844,1.06018710,0.03684832,0.73620198,0.11930843,1.78727800,1.99347710,1.23159370
-3.07053527,4.64648477,0.42286888,1.02866523,0.03682671,0.72551955,0.11839162,1.79698485,1.97425374,1.22997950
-3.06453227,4.60873766,0.42110227,0.99999243,0.03674050,0.71399692,0.11735087,1.80697631,1.95358535,1.22793383
-3.05852926,4.57356945,0.41871135,0.97424996,0.03657800,0.70191205,0.11620304,1.81700134,1.93182447,1.22556108
-3.05252626,4.54123791,0.41569386,0.95148060,0.03633006,0.68956512,0.11497112,1.82682776,1.90936959,1.22297774
-3.04652326,4.51199790,0.41206168,0.93168752,0.03599021,0.67726804,0.11368346,1.83624665,1.88664839,1.22030671
-3.04052026,4.48608587,0.40783963,0.91483397,0.03555489,0.66533374,0.11237267,1.84507535,1.86410009,1.21767100
-3.03451726,4.46370435,0.40306396,0.90084400,0.03502346,0.65406555,0.11107436,1.85315914,1.84215787,1.21518730
-3.02851426,4.44500698,0.39778062,0.88960400,0.03439815,0.64374709,0.10982577,1.86037159,1.82123206,1.21295957
-3.02251126,4.43008520,0.39204340,0.88096522,0.03368384,0.63463313,0.10866422,1.86661392,1.80169502,1.21107325
-3.01650825,4.41895734,0.38591217,0.87474710,0.03288790,0.62694166,0.10762565,1.87181343,1.78386814,1.20959020
-3.01050525,4.41156064,0.37945107,0.87074133,0.03201975,0.62084754,0.10674308,1.87592141,1.76801157,1.20854474
-3.00450225,4.40774673,0.37272702,0.86871652,0.03109051,0.61647776,0.10604518,1.87891060,1.75431694,1.20794111
-2.99849925,4.40728093,0.36580829,0.86842329,0.03011255,0.61390858,0.10555502,1.88077256,1.74290313,1.20775241
-2.99249625,4.40984520,0.35876348,0.86959971,0.02909905,0.61316450,0.10528901,1.88151511,1.73381521,1.20792108
-2.98649325,4.41504477,0.35166060,0.87197672,0.02806348,0.61421899,0.10525603,1.88115992,1.72702627,1.20836098
-2.98049025,4.42241794,0.34456646,0.87528353,0.02701919,0.61699686,0.10545688,1.87974036,1.72244175,1.20896094
-2.97448724,4.43144853,0.33754622,0.87925271,0.02597902,0.62137826,0.10588399,1.87729969,1.71990615,1.20958946
-2.96848424,4.44158028,0.33066304,0.88362492,0.02495492,0.62720380,0.10652153,1.87388933,1.71921125,1.21010047
-2.96248124,4.45223252,0.32397781,0.88815299,0.02395766,0.63428077,0.10734567,1.86956743,1.72010565,1.21033971
-2.95647824,4.46281611,0.31754881,0.89260546,0.02299663,0.64239019,0.10832530,1.86439740,1.72230495,1.21015137
-2.95047524,4.47274909,0.31143140,0.89676929,0.02207970,0.65129418,0.10942291,1.85844632,1.72550213,1.20938479
-2.94447224,4.48147126,0.30567738,0.90045197,0.02121315,0.66074364,0.11059577,1.85178331,1.72937769,1.20790071
-2.93846923,4.48845715,0.30033442,0.90348275,0.02040169,0.67048584,0.11179729,1.84447751,1.73360907,1.20557688
-2.93246623,4.49322688,0.29544510,0.90571335,0.01964852,0.68027165,0.11297848,1.83659600,1.73787934,1.20231279
-2.92646323,4.49535492,0.29104594,0.90701794,0.01895551,0.68986231,0.11408962,1.82820135,1.74188461,1.19803340
-2.92046023,4.49447634,0.28716620,0.90729270,0.01832334,0.69903538,0.11508182,1.81934921,1.74534032,1.19269172
-2.91445723,4.49029098,0.28382669,0.90645501,0.01775176,0.70758992,0.11590870,1.81008589,1.74798624,1.18627026
-2.90845423,4.48256552,0.28103860,0.90444241,0.01723984,0.71535065,0.11652788,1.80044620,1.74959030,1.17878143
-2.90245123,4.47113392,0.27880239,0.90121133,0.01678623,0.72217102,0.11690237,1.79045173,1.74995128,1.17026704
-2.89644822,4.45589650,0.27710696,0.89673597,0.01638939,0.72793528,0.11700185,1.78010976,1.74890056,1.16079689
-2.89044522,4.43681808,0.27592908,0.89100716,0.01604794,0.73255935,0.11680359,1.76941308,1.74630305,1.15046689
-2.88444222,4.41392556,0.27523328,0.88403135,0.01576076,0.73599074,0.11629327,1.75834068,1.74205743,1.13939654
-2.87843922,4.38730506,0.27497207,0.87582982,0.01552731,0.73820740,0.11546532,1.74685947,1.73609594,1.12772623
-2.87243622,4.35709895,0.27508678,0.86643802,0.01534768,0.73921574,0.11432318,1.73492710,1.72838373,1.11561428
-2.86643322,4.32350271,0.27550884,0.85590506,0.01522275,0.73904783,0.11287905,1.72249560,1.71891796,1.10323392
-2.86043022,4.28676167,0.27616148,0.84429324,0.01515424,0.73775799,0.11115346,1.70951579,1.70772662,1.09077013
-2.85442721,4.24716740,0.27696196,0.83167756,0.01514462,0.73541890,0.10917450,1.69594225,1.69486718,1.07841652
-2.84842421,4.20505366,0.27782406,0.81814511,0.01519711,0.73211742,0.10697683,1.68173836,1.68042498,1.06637206
-2.84242121,4.16079163,0.27866075,0.80379431,0.01531549,0.72795027,0.10460039,1.66688136,1.66451146,1.05483777
-2.83641821,4.11478428,0.27938710,0.78873376,0.01550388,0.72301975,0.10208903,1.65136679,1.64726211,1.04401315
-2.83041521,4.06745971,0.27992301,0.77308079,0.01576655,0.71742976,0.09948892,1.63521230,1.62883417,1.03409255
-2.82441221,4.01926349,0.28019585,0.75695961,0.01610758,0.71128211,0.09684696,1.61846030,1.60940406,1.02526131
-2.81840920,3.97065009,0.28014283,0.74049906,0.01653054,0.70467352,0.09420918,1.60117952,1.58916471,1.01769173
-2.81240620,3.92207364,0.27971292,0.72383005,0.01703818,0.69769320,0.09161913,1.58346521,1.56832266,1.01153906
-2.80640320,3.87397842,0.27886837,0.70708272,0.01763210,0.69042132,0.08911651,1.56543806,1.54709525,1.00693749
-2.80040020,3.82678959,0.27758565,0.69038350,0.01831246,0.68292830,0.08673592,1.54724204,1.52570789,1.00399645
-2.79439720,3.78090487,0.27585590,0.67385213,0.01907772,0.67527503,0.08450581,1.52904123,1.50439180,1.00279733
-2.78839420,3.73668767,0.27368482,0.65759901,0.01992447,0.66751405,0.08244780,1.51101607,1.48338214,1.00339093
-2.78239120,3.69446250,0.27109212,0.64172278,0.02084733,0.65969154,0.08057626,1.49335925,1.46291696,1.00579582
-2.77638819,3.65451309,0.26811047,0.62630860,0.02183893,0.65185015,0.07889824,1.47627173,1.44323700,1.00999785
-2.77038519,3.61708379,0.26478427,0.61142702,0.02289004,0.64403242,0.07741372,1.45995912,1.42458643,1.01595092
-2.76438219,3.58238435,0.26116803,0.59713375,0.02398976,0.63628473,0.07611619,1.44462887,1.40721466,1.02357930
-2.75837919,3.55059819,0.25732472,0.58347028,0.02512583,0.62866146,0.07499356,1.43048829,1.39137903,1.03278122
-2.75237619,3.52189379,0.25332405,0.57046537,0.02628510,0.62122919,0.07402928,1.41774371,1.37734828,1.04343402
-2.74637319,3.49643870,0.24924082,0.55813738,0.02745397,0.61407057,0.07320368,1.40660068,1.36540651,1.05540044
-2.74037019,3.47441518,0.24515333,0.54649732,0.02861900,0.60728778,0.07249548,1.39726508,1.35585729,1.06853585
-2.73436718,3.45603658,0.24114202,0.53555241,0.02976750,0.60100509,0.07188328,1.38994498,1.34902738,1.08269620
-2.72836418,3.44156304,0.23728821,0.52530991,0.03088816,0.59537039,0.07134714,1.38485276,1.34526970,1.09774608
-2.72236118,3.43131523,0.23367304,0.51578101,0.03197161,0.59055551,0.07087000,1.38220714,1.34496486,1.11356658
-2.71635818,3.42568482,0.23037660,0.50698451,0.03301101,0.58675504,0.07043894,1.38223474,1.34852092,1.13006240
-2.71035518,3.42514037,0.22747712,0.49894990,0.03400242,0.58418379,0.07004623,1.38517054,1.35637083,1.14716770
-2.70435218,3.43022775,0.22505022,0.49171977,0.03494523,0.58307255,0.06969011,1.39125693,1.36896728,1.16485040
-2.69834917,3.44156422,0.22316822,0.48535118,0.03584228,0.58366250,0.06937520,1.40074102,1.38677486,1.18311443
-2.69234617,3.45982599,0.22189945,0.47991596,0.03669993,0.58619838,0.06911260,1.41387004,1.41025941,1.20199980
-2.68634317,3.48572929,0.22130740,0.47549977,0.03752798,0.59092041,0.06891964,1.43088471,1.43987491,1.22158039
-2.68034017,3.52000552,0.22144995,0.47220001,0.03833936,0.59805567,0.06881925,1.45201085,1.47604825,1.24195943
-2.67433717,3.56337142,0.22237842,0.47012256,0.03914974,0.60780897,0.06883905,1.47744935,1.51916246,1.26326285
-2.66833417,3.61649579,0.22413662,0.46937763,0.03997696,0.62035376,0.06901016,1.50736525,1.56953924,1.28563092
-2.66233117,3.67996422,0.22675994,0.47007476,0.04084041,0.63582362,0.06936578,1.54187624,1.62742152,1.30920850
-2.65632816,3.75424392,0.23027444,0.47231742,0.04176027,0.65430449,0.06993969,1.58104145,1.69295711,1.33413451
-2.65032516,3.83965052,0.23469608,0.47619739,0.04275672,0.67582831,0.07076455,1.62485133,1.76618419,1.36053113
-2.64432216,3.93631878,0.24003014,0.48178923,0.04384924,0.70036825,0.07187034,1.67321914,1.84701963,1.38849343
-2.63831916,4.04417890,0.24627088,0.48914519,0.04505573,0.72783583,0.07328277,1.72597488,1.93525070,1.41808000
-2.63231616,4.16293990,0.25340150,0.49829079,0.04639191,0.75808013,0.07502189,1.78286220,2.03053087,1.44930497
-2.62631316,4.29208107,0.26139439,0.50922130,0.04787062,0.79088909,0.07710082,1.84353851,2.13237975,1.48213212
-2.62031016,4.43085198,0.27021172,0.52189931,0.04950131,0.82599296,0.07952483,1.90757864,2.24018757,1.51647115
-2.61430715,4.57828119,0.27980636,0.53625338,0.05128967,0.86306966,0.08229061,1.97448183,2.35322371,1.55217639
-2.60830415,4.73319308,0.29012301,0.55217802,0.05323728,0.90175177,0.08538592,2.04368195,2.47064902,1.58904795
-2.60230115,4.89423201,0.30109958,0.56953473,0.05534145,0.94163507,0.08878946,2.11456026,2.59153148,1.62683519
-2.59629815,5.05989239,0.31266859,0.58815420,0.05759521,0.98228791,0.09247116,2.18646025,2.71486418,1.66524226
-2.59029515,5.22855318,0.32475870,0.60783945,0.05998736,1.02326132,0.09639270,2.25870371,2.83958508,1.70393530
-2.58429215,5.39851515,0.33729601,0.62836971,0.06250258,1.06409928,0.10050831,2.33060720,2.96459763,1.74255086
-2.57828914,5.56803896,0.35020533,0.64950505,0.06512176,1.10434879,0.10476584,2.40149801,3.08879144,1.78070517
-2.57228614,5.73538267,0.36341109,0.67099129,0.06782227,1.14356953,0.10910800,2.47072904,3.21106240,1.81800363
-2.56628314,5.89883706,0.37683800,0.69256526,0.07057835,1.18134262,0.11347381,2.53769169,3.33033161,1.85405010
-2.56028014,6.05675771,0.39041134,0.71396011,0.07336158,1.21727844,0.11780009,2.60182638,3.44556287,1.88845573
-2.55427714,6.20759301,0.40405699,0.73491061,0.07614131,1.25102332,0.12202307,2.66263044,3.55577827,1.92084683
-2.54827414,6.34990765,0.41770116,0.75515823,0.07888521,1.28226502,0.12607999,2.71966313,3.66007207,1.95087181
-2.54227114,6.48240161,0.43126987,0.77445600,0.08155979,1.31073703,0.12991069,2.77254802,3.75762269,1.97820689
-2.53626813,6.60392472,0.44468841,0.79257304,0.08413099,1.33622170,0.13345907,2.82097301,3.84770314,2.00256079
-2.53026513,6.71348750,0.45788075,0.80929867,0.08656476,1.35855237,0.13667450,2.86468833,3.92968989,2.02367832
-2.52426213,6.81026859,0.47076907,0.82444614,0.08882767,1.37761446,0.13951296,2.90350323,4.00307047,2.04134321
-2.51825913,6.89361981,0.48327360,0.83785583,0.09088755,1.39334574,0.14193810,2.93728183,4.06744992,2.05538021
-2.51225613,6.96306920,0.49531271,0.84939798,0.09271412,1.40573588,0.14392199,2.96593884,4.12255610,2.06565678
-2.50625313,7.01832274,0.50680348,0.85897476,0.09427962,1.41482525,0.14544560,2.98943554,4.16824384,2.07208448
-2.50025013,7.05926501,0.51766274,0.86652182,0.09555941,1.42070306,0.14649912,3.00777660,4.20449772,2.07462019
-2.49424712,7.08595898,0.52780849,0.87200906,0.09653259,1.42350490,0.14708187,3.02100790,4.23143333,2.07326725
-2.48824412,7.09864475,0.53716186,0.87544069,0.09718254,1.42340964,0.14720205,3.02921545,4.24929652,2.06807648
-2.48224112,7.09773698,0.54564929,0.87685452,0.09749737,1.42063557,0.14687612,3.03252542,4.25846043,2.05914694
-2.47623812,7.08382048,0.55320502,0.87632037,0.09747031,1.41543600,0.14612804,3.03110499,4.25941984,2.04662635
-2.47023512,7.05764335,0.55977363,0.87393766,0.09710004,1.40809398,0.14498823,3.02516355,4.25278254,2.03071086
-2.46423212,7.02010706,0.56531246,0.86983218,0.09639084,1.39891645,0.14349239,3.01495397,4.23925755,2.01164402
-2.45822911,6.97225297,0.56979377,0.86415212,0.09535262,1.38822764,0.14168017,3.00077318,4.21964015,1.98971460
-2.45222611,6.91524476,0.57320655,0.85706338,0.09400085,1.37636191,0.13959380,2.98296169,4.19479370,1.96525317
-2.44622311,6.85034662,0.57555758,0.84874436,0.09235631,1.36365615,0.13727666,2.96190144,4.16562878,1.93862718
-2.44022011,6.77889734,0.57687199,0.83938042,0.09044473,1.35044184,0.13477192,2.93801174,4.13308001,1.91023457
-2.43421711,6.70228063,0.57719286,0.82915810,0.08829626,1.33703709,0.13212123,2.91174296,4.09808129,1.88049585
-2.42821411,6.62189235,0.57658016,0.81825947,0.08594483,1.32373879,0.12936362,2.88356790,4.06154029,1.84984491
-2.42221111,6.53910586,0.57510882,0.80685673,0.08342747,1.31081527,0.12653449,2.85397118,4.02431328,1.81871878
-2.41620810,6.45523648,0.57286611,0.79510733,0.08078346,1.29849960,0.12366488,2.82343674,3.98718116,1.78754658
-2.41020510,6.37150677,0.56994847,0.78314981,0.07805345,1.28698391,0.12078100,2.79243412,3.95082788,1.75673841
-2.40420210,6.28901408,0.56645788,0.77110059,0.07527861,1.27641490,0.11790392,2.76140417,3.91582211,1.72667430
-2.39819910,6.20870194,0.56249802,0.75905179,0.07249972,1.26689078,0.11504960,2.73074492,3.88260318,1.69769411
-2.39219610,6.13133679,0.55817038,0.74707017,0.06975632,1.25845975,0.11222909,2.70079850,3.85147181,1.67008861
-2.38619310,6.05749129,0.55357061,0.73519731,0.06708586,1.25112012,0.10944902,2.67183988,3.82258621,1.64409239
-2.38019010,5.98753522,0.54878521,0.72345094,0.06452305,1.24482210,0.10671217,2.64406822,3.79596384,1.61987894
-2.37418709,5.92163450,0.54388888,0.71182732,0.06209918,1.23947121,0.10401827,2.61760145,3.77148862,1.59755809
-2.36818409,5.85975868,0.53894246,0.70030460,0.05984164,1.23493304,0.10136479,2.59247459,3.74892354,1.57717617
-2.36218109,5.80169658,0.53399184,0.68884698,0.05777350,1.23103949,0.09874789,2.56864200,3.72792788,1.55871864
-2.35617809,5.74707943,0.52906766,0.67740934,0.05591330,1.22759586,0.09616323,2.54598363,3.70807855,1.54211530
-2.35017509,5.69541050,0.52418591,0.66594229,0.05427490,1.22438888,0.09360686,2.52431512,3.68889432,1.52724764
-2.34417209,5.64609985,0.51934936,0.65439727,0.05286751,1.22119511,0.09107589,2.50340113,3.66986211,1.51395805
-2.33816908,5.59850243,0.51454971,0.64273139,0.05169573,1.21778951,0.08856912,2.48297143,3.65046403,1.50206034
-2.33216608,5.55195783,0.50977034,0.63091196,0.05075984,1.21395390,0.08608751,2.46273882,3.63020404,1.49135110
-2.32616308,5.50582969,0.50498945,0.61892037,0.05005608,1.20948494,0.08363445,2.44241790,3.60863311,1.48162118
-2.32016008,5.45954284,0.50018346,0.60675516,0.04957695,1.20420144,0.08121586,2.42174374,3.58537182,1.47266694
-2.31415708,5.41261653,0.49533041,0.59443418,0.04931167,1.19795065,0.07884019,2.40048937,3.56012948,1.46430042
-2.30815408,5.36469207,0.49041317,0.58199577,0.04924658,1.19061351,0.07651819,2.37848109,3.53271898,1.45635825
-2.30215108,5.31555370,0.48542232,0.56949883,0.04936557,1.18210861,0.07426261,2.35561086,3.50306697,1.44870873
-2.29614807,5.26514175,0.48035847,0.55702192,0.04965049,1.17239476,0.07208771,2.33184486,3.47121890,1.44125678
-2.29014507,5.21355759,0.47523397,0.54466135,0.05008160,1.16147219,0.07000881,2.30722798,3.43733892,1.43394675
-2.28414207,5.16106023,0.47007387,0.53252838,0.05063785,1.14938233,0.06804167,2.28188382,3.40170462,1.42676286
-2.27813907,5.10805488,0.46491604,0.52074563,0.05129733,1.13620623,0.06620192,2.25601023,3.36469713,1.41972749
-2.27213607,5.05507412,0.45981058,0.50944294,0.05203749,1.12206165,0.06450448,2.22987066,3.32678683,1.41289742
-2.26613307,5.00275265,0.45481843,0.49875277,0.05283548,1.10709898,0.06296302,2.20378181,3.28851546,1.40635830
-2.26013007,4.95179691,0.45000932,0.48880530,0.05366838,1.09149612,0.06158947,2.17809820,3.25047524,1.40021778
-2.25412706,4.90295113,0.44545914,0.47972354,0.05451345,1.07545241,0.06039359,2.15319447,3.21328600,1.39459758
-2.24812406,4.85696120,0.44124692,0.47161853,0.05534836,1.05918187,0.05938269,2.12944649,3.17757102,1.38962506
-2.24212106,4.81453838,0.43745159,0.46458490,0.05615144,1.04290595,0.05856138,2.10721220,3.14393255,1.38542462
-2.23611806,4.77632429,0.43414855,0.45869684,0.05690192,1.02684592,0.05793147,2.08681316,3.11292796,1.38210944
-2.23011506,4.74285890,0.43140654,0.45400479,0.05758019,1.01121530,0.05749197,2.06851792,3.08504732,1.37977394
-2.22411206,4.71455299,0.42928457,0.45053289,0.05816808,0.99621238,0.05723923,2.05252793,3.06069327,1.37848732
-2.21810905,4.69166637,0.42782955,0.44827730,0.05864918,0.98201332,0.05716712,2.03896690,3.04016385,1.37828842
-2.21210605,4.67429287,0.42707428,0.44720550,0.05900908,0.96876592,0.05726740,2.02787398,3.02363921,1.37918222
-2.20610305,4.66235293,0.42703634,0.44725664,0.05923577,0.95658435,0.05753009,2.01920133,3.01117237,1.38113811
-2.20010005,4.65559411,0.42771764,0.44834295,0.05931988,0.94554518,0.05794398,2.01281608,3.00268491,1.38408988
-2.19409705,4.65359978,0.42910487,0.45035213,0.05925498,0.93568475,0.05849722,2.00850660,2.99796758,1.38793770
-2.18809405,4.65580558,0.43117075,0.45315074,0.05903783,0.92699825,0.05917783,2.00599295,2.99668608,1.39255172
-2.18209105,4.66152317,0.43387599,0.45658854,0.05866862,0.91944044,0.05997439,2.00494075,2.99839211,1.39777734
-2.17608804,4.66997030,0.43717202,0.46050348,0.05815104,0.91292810,0.06087662,2.00497811,3.00253920,1.40344179
-2.17008504,4.68030585,0.44100415,0.46472733,0.05749240,0.90734427,0.06187595,2.00571443,3.00850325,1.40936186
-2.16408204,4.69166853,0.44531509,0.46909172,0.05670358,0.90254406,0.06296601,2.00676051,3.01560675,1.41535234
-2.15807904,4.70321725,0.45004868,0.47343422,0.05579890,0.89836185,0.06414311,2.00774859,3.02314632,1.42123478
-2.15207604,4.71417143,0.45515342,0.47760444,0.05479587,0.89461961,0.06540646,2.00835169,3.03042207,1.42684624
-2.14607304,4.72384925,0.46058575,0.48146970,0.05371491,0.89113599,0.06675838,2.00830092,3.03676812,1.43204750
-2.14007004,4.73170179,0.46631274,0.48492003,0.05257885,0.88773578,0.06820423,2.00740003,3.04158258,1.43673036
-2.13406703,4.73734151,0.47231407,0.48787239,0.05141242,0.88425922,0.06975221,2.00553644,3.04435595,1.44082361
-2.12806403,4.74056313,0.47858307,0.49027373,0.05024164,0.88057083,0.07141296,2.00268810,3.04469655,1.44429734
-2.12206103,4.74135596,0.48512669,0.49210276,0.04909314,0.87656717,0.07319893,1.99892571,3.04235170,1.44716527
-2.11605803,4.73990668,0.49196442,0.49337040,0.04799339,0.87218320,0.07512364,1.99441037,3.03722353,1.44948495
-2.11005503,4.73659222,0.49912611,0.49411871,0.04696796,0.86739694,0.07720067,1.98938649,3.02937870,1.45135568
-2.10405203,4.73196292,0.50664885,0.49441843,0.04604078,0.86223203,0.07944267,1.98417052,3.01905128,1.45291426
-2.09804902,4.72671669,0.51457290,0.49436511,0.04523334,0.85675821,0.08186013,1.97913593,3.00663856,1.45432872
-2.09204602,4.72166544,0.52293714,0.49407417,0.04456409,0.85108952,0.08446029,1.97469533,2.99268992,1.45579019
-2.08604302,4.71769529,0.53177409,0.49367490,0.04404772,0.84538052,0.08724597,1.97128066,2.97788912,1.45750347
-2.08004002,4.71572298,0.54110499,0.49330388,0.04369476,0.83982046,0.09021455,1.96932247,2.96303084,1.45967672
-2.07403702,4.71665050,0.55093516,0.49309808,0.04351107,0.83462600,0.09335718,1.96922947,2.94899253,1.46251077
-2.06803402,4.72132068,0.56125001,0.49318799,0.04349771,0.83003266,0.09665811,1.97136943,2.93670291,1.46618870
-2.06203102,4.73047600,0.57201206,0.49369118,0.04365076,0.82628550,0.10009441,1.97605241,2.92710858,1.47086639
-2.05602801,4.74472308,0.58315915,0.49470664,0.04396140,0.82362967,0.10363594,1.98351726,2.92114029,1.47666428
-2.05002501,4.76450457,0.59460404,0.49631013,0.04441615,0.82230100,0.10724580,1.99392196,2.91968042,1.48366124
-2.04402201,4.79008017,0.60623555,0.49855096,0.04499724,0.82251743,0.11088095,2.00733824,2.92353305,1.49189056
-2.03801901,4.82151738,0.61792122,0.50145016,0.04568315,0.82447136,0.11449336,2.02375065,2.93339784,1.50133841
-2.03201601,4.85869260,0.62951133,0.50500028,0.04644922,0.82832348,0.11803139,2.04305996,2.94984869,1.51194495
-2.02601301,4.90130193,0.64084418,0.50916678,0.04726846,0.83419801,0.12144140,2.06509037,2.97331774,1.52360782
-2.02001001,4.94888090,0.65175232,0.51389078,0.04811237,0.84217978,0.12466964,2.08960010,3.00408507,1.53618786
-2.01400700,5.00083159,0.66206935,0.51909327,0.04895180,0.85231277,0.12766415,2.11629441,3.04227399,1.54951662
-2.00800400,5.05645522,0.67163687,0.52468011,0.04975786,0.86460033,0.13037675,2.14484026,3.08785176,1.56340525
-2.00200100,5.11498802,0.68031137,0.53054794,0.05050279,0.87900666,0.13276489,2.17488151,3.14063489,1.57765407
-1.99599800,5.17563811,0.68797029,0.53659026,0.05116076,0.89545943,0.13479331,2.20605393,3.20029858,1.59206230
-1.98999500,5.23762122,0.69451727,0.54270359,0.05170866,0.91385320,0.13643553,2.23799895,3.26638922,1.60643734
-1.98399200,5.30019302,0.69988601,0.54879318,0.05212664,0.93405332,0.13767488,2.27037567,3.33833919,1.62060297
-1.97798899,5.36267656,0.70404270,0.55477811,0.05239872,0.95590011,0.13850520,2.30287049,3.41548309,1.63440616
