energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-2.95647824,2.13477282,0.59632971,0.58756604,0.00143827,0.05004437,0.30677750,0.93465408,0.46149846,0.00000000
-2.95047524,2.12924256,0.62064604,0.60048218,0.00151396,0.05288934,0.31576063,0.89856823,0.46517906,0.00000000
-2.94447224,2.12519667,0.64404713,0.61268095,0.00158719,0.05582541,0.32631964,0.86441804,0.46990347,0.00000000
-2.93846923,2.12311903,0.66641421,0.62403743,0.00165702,0.05884340,0.33857796,0.83288019,0.47576019,0.00000000
-2.93246623,2.12343199,0.68765152,0.63442755,0.00172269,0.06193145,0.35263324,0.80458040,0.48281378,0.00000000
-2.92646323,2.12649043,0.70768850,0.64373207,0.00178372,0.06507479,0.36855351,0.78008207,0.49110333,0.00000000
-2.92046023,2.13257743,0.72648098,0.65184082,0.00183985,0.06825552,0.38637374,0.75987646,0.50064123,0.00000000
-2.91445723,2.14190137,0.74401142,0.65865657,0.00189108,0.07145256,0.40609291,0.74437421,0.51141243,0.00000000
-2.90845423,2.15459397,0.76028805,0.66409858,0.00193769,0.07464179,0.42767161,0.73389850,0.52337397,0.00000000
-2.90245123,2.17070915,0.77534277,0.66810551,0.00198016,0.07779624,0.45103025,0.72867956,0.53645497,0.00000000
-2.89644822,2.19022241,0.78922792,0.67063746,0.00201924,0.08088658,0.47604784,0.72885081,0.55055681,0.00000000
-2.89044522,2.21303050,0.80201200,0.67167715,0.00205585,0.08388156,0.50256157,0.73444646,0.56555378,0.00000000
-2.88444222,2.23895155,0.81377441,0.67123010,0.00209105,0.08674871,0.53036719,0.74540062,0.58129408,0.00000000
-2.87843922,2.26772557,0.82459960,0.66932381,0.00212602,0.08945510,0.55922021,0.76154796,0.59760127,0.00000000
-2.87243622,2.29901552,0.83457078,0.66600610,0.00216198,0.09196813,0.58883814,0.78262597,0.61427619,0.00000000
-2.86643322,2.33240926,0.84376354,0.66134264,0.00220014,0.09425638,0.61890372,0.80827883,0.63109944,0.00000000
-2.86043022,2.36742270,0.85223993,0.65541386,0.00224164,0.09629047,0.64906923,0.83806288,0.64783446,0.00000000
-2.85442721,2.40350438,0.86004302,0.64831154,0.00228748,0.09804393,0.67896195,0.87145380,0.66423122,0.00000000
-2.84842421,2.44004189,0.86719265,0.64013510,0.00233847,0.09949391,0.70819058,0.90785548,0.68003054,0.00000000
-2.84242121,2.47637029,0.87368234,0.63098806,0.00239521,0.10062188,0.73635278,0.94661051,0.69496896,0.00000000
-2.83641821,2.51178289,0.87947790,0.62097465,0.00245799,0.10141421,0.76304347,0.98701226,0.70878419,0.00000000
-2.83041521,2.54554409,0.88451760,0.61019696,0.00252682,0.10186258,0.78786390,1.02831835,0.72122095,0.00000000
-2.82441221,2.57690460,0.88871415,0.59875254,0.00260138,0.10196423,0.81043110,1.06976543,0.73203701,0.00000000
-2.81840920,2.60511839,0.89195838,0.58673283,0.00268105,0.10172212,0.83038757,1.11058482,0.74100950,0.00000000
-2.81240620,2.62946128,0.89412444,0.57422223,0.00276490,0.10114482,0.84741074,1.15001885,0.74794092,0.00000000
-2.80640320,2.64925048,0.89507627,0.56129793,0.00285172,0.10024635,0.86122209,1.18733737,0.75266495,0.00000000
-2.80040020,2.66386445,0.89467506,0.54803051,0.00294010,0.09904576,0.87159525,1.22185411,0.75505173,0.00000000
-2.79439720,2.67276244,0.89278727,0.53448505,0.00302845,0.09756665,0.87836318,1.25294231,0.75501235,0.00000000
-2.78839420,2.67550291,0.88929280,0.52072282,0.00311507,0.09583657,0.88142374,1.28004917,0.75250241,0.00000000
-2.78239120,2.67176007,0.88409289,0.50680333,0.00319827,0.09388629,0.88074367,1.30270875,0.74752459,0.00000000
-2.77638819,2.66133800,0.87711721,0.49278652,0.00327640,0.09174902,0.87636073,1.32055279,0.74012990,0.00000000
-2.77038519,2.64418155,0.86833005,0.47873510,0.00334797,0.08945964,0.86838380,1.33331912,0.73041782,0.00000000
-2.76438219,2.62038381,0.85773493,0.46471672,0.00341172,0.08705388,0.85699115,1.34085745,0.71853510,0.00000000
-2.75837919,2.59018960,0.84537777,0.45080594,0.00346671,0.08456750,0.84242668,1.34313235,0.70467338,0.00000000
-2.75237619,2.55399507,0.83134820,0.43708579,0.00351239,0.08203561,0.82499448,1.34022327,0.68906569,0.00000000
-2.74637319,2.51234325,0.81577918,0.42364895,0.00354866,0.07949196,0.80505186,1.33232175,0.67198195,0.00000000
-2.74037019,2.46591571,0.79884493,0.41059829,0.00357595,0.07696839,0.78300104,1.31972600,0.65372368,0.00000000
-2.73436718,2.41552085,0.78075730,0.39804693,0.00359522,0.07449435,0.75927995,1.30283295,0.63461804,0.00000000
-2.72836418,2.36207886,0.76176088,0.38611760,0.00360803,0.07209650,0.73435235,1.28212820,0.61501139,0.00000000
-2.72236118,2.30660412,0.74212702,0.37494143,0.00361651,0.06979851,0.70869770,1.25817427,0.59526266,0.00000000
-2.71635818,2.25018540,0.72214722,0.36465607,0.00362336,0.06762090,0.68280097,1.23159743,0.57573654,0.00000000
-2.71035518,2.19396434,0.70212606,0.35540330,0.00363185,0.06558097,0.65714279,1.20307363,0.55679674,0.00000000
-2.70435218,2.13911286,0.68237404,0.34732609,0.00364572,0.06369286,0.63219012,1.17331396,0.53879946,0.00000000
-2.69834917,2.08680979,0.66320063,0.34056513,0.00366917,0.06196767,0.60838767,1.14304984,0.52208709,0.00000000
-2.69234617,2.03821733,0.64490764,0.33525506,0.00370674,0.06041366,0.58615009,1.11301849,0.50698226,0.00000000
-2.68634317,1.99445755,0.62778318,0.33152034,0.00376322,0.05903642,0.56585522,1.08394881,0.49378226,0.00000000
-2.68034017,1.95658952,0.61209627,0.32947097,0.00384353,0.05783918,0.54783830,1.05654788,0.48275389,0.00000000
-2.67433717,1.92558719,0.59809212,0.32919816,0.00395261,0.05682303,0.53238714,1.03148848,0.47412870,0.00000000
-2.66833417,1.90231850,0.58598809,0.33077002,0.00409524,0.05598719,0.51973834,1.00939742,0.46809878,0.00000000
-2.66233117,1.88752599,0.57597037,0.33422753,0.00427593,0.05532930,0.51007446,0.99084510,0.46481290,0.00000000
-2.65632816,1.88180930,0.56819116,0.33958094,0.00449871,0.05484560,0.50352208,0.97633619,0.46437323,0.00000000
-2.65032516,1.88560990,0.56276638,0.34680664,0.00476703,0.05453122,0.50015081,0.96630158,0.46683269,0.00000000
-2.64432216,1.89919850,0.55977386,0.35584481,0.00508355,0.05438034,0.49997313,0.96109158,0.47219280,0.00000000
-2.63831916,1.92266531,0.55925184,0.36659795,0.00545002,0.05438640,0.50294505,0.96097057,0.48040239,0.00000000
-2.63231616,1.95591390,0.56119784,0.37893036,0.00586711,0.05454227,0.50896769,0.96611291,0.49135709,0.00000000
-2.62631316,1.99865854,0.56556789,0.39266879,0.00633433,0.05484042,0.51788961,0.97660044,0.50489967,0.00000000
-2.62031016,2.05042565,0.57227605,0.40760422,0.00684991,0.05527303,0.52951001,0.99242131,0.52082151,0.00000000
-2.61430715,2.11055927,0.58119448,0.42349482,0.00741070,0.05583218,0.54358272,1.01347043,0.53886503,0.00000000
-2.60830415,2.17823076,0.59215385,0.44007014,0.00801222,0.05650987,0.55982096,1.03955130,0.55872736,0.00000000
-2.60230115,2.25245253,0.60494449,0.45703626,0.00864859,0.05729822,0.57790285,1.07037931,0.58006499,0.00000000
-2.59629815,2.33209556,0.61931814,0.47408203,0.00931262,0.05818940,0.59747748,1.10558641,0.60249970,0.00000000
-2.59029515,2.41591035,0.63499053,0.49088591,0.00999590,0.05917577,0.61817162,1.14472698,0.62562539,0.00000000
-2.58429215,2.50255082,0.65164477,0.50712351,0.01068893,0.06024975,0.63959673,1.18728488,0.64901581,0.00000000
-2.57828914,2.59060023,0.66893569,0.52247525,0.01138132,0.06140380,0.66135619,1.23268138,0.67223309,0.00000000
-2.57228614,2.67859882,0.68649511,0.53663413,0.01206200,0.06263028,0.68305264,1.28028383,0.69483669,0.00000000
-2.56628314,2.76507192,0.70393790,0.54931320,0.01271949,0.06392121,0.70429517,1.32941500,0.71639270,0.00000000
-2.56028014,2.84855805,0.72086897,0.56025243,0.01334219,0.06526812,0.72470612,1.37936270,0.73648306,0.00000000
-2.55427714,2.92763614,0.73689092,0.56922487,0.01391865,0.06666168,0.74392743,1.42938972,0.75471455,0.00000000
-2.54827414,3.00095112,0.75161221,0.57604175,0.01443794,0.06809148,0.76162639,1.47874391,0.77072727,0.00000000
-2.54227114,3.06723744,0.76465569,0.58055643,0.01488990,0.06954567,0.77750058,1.52666825,0.78420224,0.00000000
-2.53626813,3.12533988,0.77566728,0.58266703,0.01526546,0.07101074,0.79128192,1.57241094,0.79486802,0.00000000
-2.53026513,3.17423161,0.78432448,0.58231785,0.01555690,0.07247126,0.80273995,1.61523547,0.80250616,0.00000000
-2.52426213,3.21302898,0.79034457,0.57949930,0.01575806,0.07390976,0.81168413,1.65443069,0.80695518,0.00000000
-2.51825913,3.24100332,0.79349203,0.57424672,0.01586454,0.07530669,0.81796530,1.68932078,0.80811325,0.00000000
-2.51225613,3.25758958,0.79358518,0.56663800,0.01587382,0.07664054,0.82147637,1.71927535,0.80593924,0.00000000
-2.50625313,3.26239210,0.79050157,0.55679016,0.01578530,0.07788805,0.82215228,1.74371935,0.80045237,0.00000000
-2.50025013,3.25518763,0.78418205,0.54485515,0.01560033,0.07902466,0.81996933,1.76214296,0.79173046,0.00000000
-2.49424712,3.23592577,0.77463326,0.53101507,0.01532215,0.08002502,0.81494402,1.77411124,0.77990680,0.00000000
-2.48824412,3.20472710,0.76192849,0.51547688,0.01495573,0.08086372,0.80713145,1.77927331,0.76516590,0.00000000
-2.48224112,3.16187918,0.74620674,0.49846699,0.01450766,0.08151608,0.79662332,1.77737086,0.74773821,0.00000000
-2.47623812,3.10783039,0.72766999,0.48022568,0.01398590,0.08195905,0.78354572,1.76824571,0.72789398,0.00000000
-2.47023512,3.04318180,0.70657881,0.46100177,0.01339954,0.08217214,0.76805661,1.75184602,0.70593654,0.00000000
-2.46423212,2.96867715,0.68324618,0.44104743,0.01275849,0.08213834,0.75034304,1.72823077,0.68219505,0.00000000
-2.45822911,2.88519073,0.65803003,0.42061337,0.01207325,0.08184503,0.73061813,1.69757228,0.65701708,0.00000000
-2.45222611,2.79371334,0.63132429,0.39994447,0.01135458,0.08128469,0.70911785,1.66015633,0.63076101,0.00000000
-2.44622311,2.69533627,0.60354912,0.37927580,0.01061322,0.08045557,0.68609736,1.61637965,0.60378856,0.00000000
-2.44022011,2.59123345,0.57514032,0.35882917,0.00985966,0.07936207,0.66182722,1.56674478,0.57645753,0.00000000
-2.43421711,2.48264171,0.54653843,0.33881014,0.00910384,0.07801497,0.63658911,1.51185204,0.54911486,0.00000000
-2.42821411,2.37083973,0.51817779,0.31940541,0.00835503,0.07643140,0.61067140,1.45238896,0.52209015,0.00000000
-2.42221111,2.25712570,0.49047597,0.30078083,0.00762160,0.07463453,0.58436434,1.38911717,0.49568981,0.00000000
-2.41620810,2.14279442,0.46382384,0.28307961,0.00691094,0.07265312,0.55795515,1.32285738,0.47019176,0.00000000
-2.41020510,2.02911423,0.43857674,0.26642115,0.00622937,0.07052075,0.53172295,1.25447272,0.44584094,0.00000000
-2.40420210,1.91730463,0.41504685,0.25090011,0.00558208,0.06827494,0.50593381,1.18485111,0.42284563,0.00000000
-2.39819910,1.80851501,0.39349723,0.23658601,0.00497319,0.06595616,0.48083591,1.11488733,0.40137466,0.00000000
-2.39219610,1.70380550,0.37413753,0.22352315,0.00440570,0.06360670,0.45665523,1.04546538,0.38155551,0.00000000
-2.38619310,1.60413044,0.35712154,0.21173102,0.00388162,0.06126950,0.43359161,0.97744174,0.36347351,0.00000000
-2.38019010,1.51032503,0.34254669,0.20120515,0.00340204,0.05898713,0.41181572,0.91163016,0.34717197,0.00000000
-2.37418709,1.42309585,0.33045542,0.19191835,0.00296720,0.05680066,0.39146676,0.84878848,0.33265345,0.00000000
-2.36818409,1.34301519,0.32083826,0.18382252,0.00257664,0.05474879,0.37265126,0.78960759,0.31988199,0.00000000
-2.36218109,1.27051965,0.31363851,0.17685079,0.00222933,0.05286702,0.35544289,0.73470313,0.30878640,0.00000000
-2.35617809,1.20591259,0.30875824,0.17092018,0.00192372,0.05118709,0.33988337,0.68460950,0.29926438,0.00000000
-2.35017509,1.14937037,0.30606529,0.16593458,0.00165794,0.04973645,0.32598442,0.63977654,0.29118754,0.00000000
-2.34417209,1.10095156,0.30540090,0.16178800,0.00142985,0.04853801,0.31373067,0.60056823,0.28440699,0.00000000
-2.33816908,1.06060876,0.30658765,0.15836814,0.00123716,0.04761000,0.30308332,0.56726336,0.27875939,0.00000000
-2.33216608,1.02820188,0.30943725,0.15555993,0.00107751,0.04696593,0.29398447,0.54005755,0.27407328,0.00000000
-2.32616308,1.00351228,0.31375774,0.15324914,0.00094853,0.04661466,0.28636172,0.51906632,0.27017541,0.00000000
-2.32016008,0.98625668,0.31935997,0.15132579,0.00084793,0.04656051,0.28013296,0.50432852,0.26689675,0.00000000
-2.31415708,0.97610012,0.32606283,0.14968726,0.00077347,0.04680345,0.27521095,0.49580996,0.26407814,0.00000000
-2.30815408,0.97266729,0.33369707,0.14824105,0.00072307,0.04733923,0.27150757,0.49340668,0.26157514,0.00000000
-2.30215108,0.97555153,0.34210766,0.14690697,0.00069477,0.04815946,0.26893739,0.49694780,0.25926206,0.00000000
-2.29614807,0.98432143,0.35115458,0.14561873,0.00068675,0.04925178,0.26742057,0.50619772,0.25703487,0.00000000
-2.29014507,0.99852475,0.36071204,0.14432489,0.00069736,0.05059981,0.26688485,0.52085782,0.25481306,0.00000000
-2.28414207,1.01768995,0.37066643,0.14298916,0.00072505,0.05218324,0.26726668,0.54056775,0.25254032,0.00000000
-2.27813907,1.04132568,0.38091313,0.14159000,0.00076841,0.05397777,0.26851142,0.56490669,0.25018409,0.00000000
-2.27213607,1.06891894,0.39135255,0.14011964,0.00082613,0.05595517,0.27057286,0.59339494,0.24773407,0.00000000
-2.26613307,1.09993253,0.40188584,0.13858255,0.00089700,0.05808333,0.27341204,0.62549624,0.24519988,0.00000000
-2.26013007,1.13380275,0.41241059,0.13699356,0.00097987,0.06032642,0.27699569,0.66062136,0.24260802,0.00000000
-2.25412706,1.16993814,0.42281700,0.13537560,0.00107369,0.06264517,0.28129443,0.69813335,0.23999835,0.00000000
-2.24812406,1.20772006,0.43298482,0.13375739,0.00117747,0.06499726,0.28628096,0.73735474,0.23742042,0.00000000
-2.24212106,1.24650580,0.44278159,0.13217103,0.00129029,0.06733798,0.29192850,0.77757704,0.23492967,0.00000000
-2.23611806,1.28563456,0.45206215,0.13064981,0.00141129,0.06962095,0.29820956,0.81807238,0.23258404,0.00000000
-2.23011506,1.32443655,0.46066971,0.12922614,0.00153970,0.07179910,0.30509526,0.85810738,0.23044082,0.00000000
-2.22411206,1.36224506,0.46843861,0.12792991,0.00167487,0.07382577,0.31255512,0.89695879,0.22855412,0.00000000
-2.21810905,1.39841113,0.47519833,0.12678717,0.00181621,0.07565595,0.32055751,0.93393036,0.22697299,0.00000000
-2.21210605,1.43232006,0.48077900,0.12581924,0.00196330,0.07724753,0.32907046,0.96837049,0.22574009,0.00000000
-2.20610305,1.46340894,0.48501762,0.12504220,0.00211580,0.07856265,0.33806288,0.99968951,0.22489106,0.00000000
-2.20010005,1.49118400,0.48776498,0.12446679,0.00227354,0.07956894,0.34750583,1.02737605,0.22445433,0.00000000
-2.19409705,1.51523672,0.48889257,0.12409858,0.00243647,0.08024062,0.35737380,1.05101136,0.22445138,0.00000000
-2.18809405,1.53525737,0.48829914,0.12393838,0.00260465,0.08055942,0.36764554,1.07028089,0.22489722,0.00000000
-2.18209105,1.55104498,0.48591643,0.12398283,0.00277826,0.08051531,0.37830444,1.08498224,0.22580092,0.00000000
-2.17608804,1.56251288,0.48171360,0.12422496,0.00295753,0.08010682,0.38933811,1.09502902,0.22716610,0.00000000
-2.17008504,1.56968897,0.47570013,0.12465478,0.00314272,0.07934111,0.40073710,1.10045021,0.22899117,0.00000000
-2.16408204,1.57271061,0.46792687,0.12525976,0.00333405,0.07823366,0.41249264,1.10138477,0.23126924,0.00000000
-2.15807904,1.57181401,0.45848516,0.12602507,0.00353167,0.07680766,0.42459354,1.09807197,0.23398769,0.00000000
-2.15207604,1.56731865,0.44750401,0.12693376,0.00373556,0.07509300,0.43702228,1.09083744,0.23712730,0.00000000
-2.14607304,1.55960732,0.43514562,0.12796662,0.00394548,0.07312513,0.44975044,1.08007595,0.24066109,0.00000000
-2.14007004,1.54910312,0.42159918,0.12910198,0.00416090,0.07094357,0.46273401,1.06623159,0.24455290,0.00000000
-2.13406703,1.53624445,0.40707370,0.13031527,0.00438092,0.06859041,0.47590861,1.04977648,0.24875591,0.00000000
-2.12806403,1.52145965,0.39178992,0.13157867,0.00460428,0.06610865,0.48918526,1.03118903,0.25321120,0.00000000
-2.12206103,1.50514281,0.37597201,0.13286066,0.00482926,0.06354066,0.50244699,1.01093310,0.25784661,0.00000000
-2.11605803,1.48763214,0.35983945,0.13412576,0.00505369,0.06092670,0.51554673,0.98943886,0.26257609,0.00000000
-2.11005503,1.46919234,0.34359940,0.13533436,0.00527500,0.05830360,0.52830670,0.96708668,0.26729963,0.00000000
-2.10405203,1.45000199,0.32744026,0.13644294,0.00549016,0.05570375,0.54051967,0.94419455,0.27190399,0.00000000
-2.09804902,1.43014677,0.31152636,0.13740446,0.00569586,0.05315429,0.55195213,0.92100980,0.27626433,0.00000000
-2.09204602,1.40961892,0.29599436,0.13816919,0.00588846,0.05067666,0.56234951,0.89770535,0.28024665,0.00000000
-2.08604302,1.38832292,0.28095122,0.13868582,0.00606420,0.04828645,0.57144307,0.87438056,0.28371114,0.00000000
-2.08004002,1.36608703,0.26647387,0.13890289,0.00621926,0.04599356,0.57895860,0.85106643,0.28651625,0.00000000
-2.07403702,1.34267994,0.25261054,0.13877048,0.00634992,0.04380262,0.58462617,0.82773467,0.28852341,0.00000000
-2.06803402,1.31783148,0.23938345,0.13824214,0.00645266,0.04171366,0.58819075,0.80431002,0.28960204,0.00000000
-2.06203102,1.29125616,0.22679276,0.13727677,0.00652434,0.03972298,0.58942301,0.78068485,0.28963478,0.00000000
-2.05602801,1.26267793,0.21482135,0.13584064,0.00656232,0.03782409,0.58812978,0.75673521,0.28852249,0.00000000
-2.05002501,1.23185498,0.20344020,0.13390916,0.00656455,0.03600879,0.58416363,0.73233726,0.28618891,0.00000000
-2.04402201,1.19860283,0.19261402,0.13146844,0.00652970,0.03426820,0.57743096,0.70738317,0.28258455,0.00000000
-2.03801901,1.16281464,0.18230679,0.12851653,0.00645721,0.03259375,0.56789824,0.68179560,0.27768979,0.00000000
-2.03201601,1.12447758,0.17248691,0.12506423,0.00634733,0.03097808,0.55559592,0.65553998,0.27151677,0.00000000
-2.02601301,1.08368443,0.16313181,0.12113539,0.00620112,0.02941578,0.54061997,0.62863410,0.26411021,0.00000000
-2.02001001,1.04063990,0.15423167,0.11676677,0.00602048,0.02790398,0.52313071,0.60115448,0.25554683,0.00000000
-2.01400700,0.99566156,0.14579234,0.11200728,0.00580802,0.02644275,0.50334925,0.57323951,0.24593368,0.00000000
-2.00800400,0.94917531,0.13783718,0.10691688,0.00556703,0.02503531,0.48155153,0.54508917,0.23540520,0.00000000
-2.00200100,0.90170608,0.13040797,0.10156494,0.00530139,0.02368807,0.45806031,0.51696166,0.22411937,0.00000000
-1.99599800,0.85386404,0.12356481,0.09602830,0.00501538,0.02241045,0.43323564,0.48916726,0.21225298,0.00000000
-1.98999500,0.80632744,0.11738520,0.09038901,0.00471362,0.02121465,0.40746413,0.46205974,0.19999635,0.00000000
-1.98399200,0.75982282,0.11196225,0.08473198,0.00440089,0.02011517,0.38114756,0.43602599,0.18754769,0.00000000
-1.97798899,0.71510358,0.10740227,0.07914252,0.00408201,0.01912837,0.35469149,0.41147432,0.17510737,0.00000000
-1.97198599,0.67292795,0.10382178,0.07370387,0.00376170,0.01827185,0.32849417,0.38882206,0.16287240,0.00000000
-1.96598299,0.63403715,0.10134409,0.06849502,0.00344446,0.01756384,0.30293626,0.36848292,0.15103119,0.00000000
-1.95997999,0.59913460,0.10009550,0.06358851,0.00313448,0.01702263,0.27837185,0.35085462,0.13975892,0.00000000
-1.95397699,0.56886676,0.10020133,0.05904877,0.00283553,0.01666589,0.25512081,0.33630719,0.12921361,0.00000000
-1.94797399,0.54380613,0.10178177,0.05493051,0.00255095,0.01651012,0.23346285,0.32517220,0.11953299,0.00000000
-1.94197099,0.52443684,0.10494757,0.05127775,0.00228357,0.01657012,0.21363335,0.31773321,0.11083214,0.00000000
-1.93596798,0.51114284,0.10979585,0.04812294,0.00203569,0.01685845,0.19582080,0.31421761,0.10320210,0.00000000
-1.92996498,0.50419901,0.11640586,0.04548668,0.00180910,0.01738505,0.18016600,0.31478991,0.09670922,0.00000000
-1.92396198,0.50376502,0.12483492,0.04337767,0.00160511,0.01815685,0.16676268,0.31954648,0.09139530,0.00000000
-1.91795898,0.50988190,0.13511454,0.04179300,0.00142454,0.01917746,0.15565941,0.32851190,0.08727845,0.00000000
-1.91195598,0.52247132,0.14724688,0.04071875,0.00126780,0.02044695,0.14686265,0.34163674,0.08435445,0.00000000
-1.90595298,0.54133716,0.16120157,0.04013087,0.00113492,0.02196170,0.14034059,0.35879689,0.08259870,0.00000000
-1.89994997,0.56616959,0.17691311,0.03999625,0.00102559,0.02371427,0.13602763,0.37979433,0.08196842,0.00000000
-1.89394697,0.59655115,0.19427892,0.04027399,0.00093925,0.02569342,0.13382926,0.40435937,0.08240522,0.00000000
-1.88794397,0.63196497,0.21315821,0.04091676,0.00087507,0.02788415,0.13362714,0.43215428,0.08383775,0.00000000
-1.88194097,0.67180485,0.23337173,0.04187236,0.00083205,0.03026779,0.13528428,0.46277843,0.08618450,0.00000000
-1.87593797,0.71538709,0.25470272,0.04308521,0.00080905,0.03282225,0.13865010,0.49577474,0.08935655,0.00000000
-1.86993497,0.76196399,0.27689884,0.04449795,0.00080477,0.03552225,0.14356529,0.53063749,0.09326032,0.00000000
-1.86393197,0.81073865,0.29967545,0.04605303,0.00081781,0.03833968,0.14986652,0.56682144,0.09780016,0.00000000
-1.85792896,0.86088117,0.32272014,0.04769419,0.00084668,0.04124402,0.15739066,0.60375206,0.10288079,0.00000000
-1.85192596,0.91154561,0.34569832,0.04936788,0.00088980,0.04420279,0.16597879,0.64083676,0.10840961,0.00000000
-1.84592296,0.96188772,0.36826012,0.05102459,0.00094551,0.04718214,0.17547969,0.67747696,0.11429865,0.00000000
-1.83991996,1.01108279,0.39004808,0.05262001,0.00101207,0.05014738,0.18575287,0.71308066,0.12046644,0.00000000
-1.83391696,1.05834348,0.41070570,0.05411593,0.00108766,0.05306367,0.19667122,0.74707527,0.12683940,0.00000000
-1.82791396,1.10293688,0.42988645,0.05548108,0.00117039,0.05589664,0.20812291,0.77892039,0.13335312,0.00000000
-1.82191096,1.14420056,0.44726289,0.05669159,0.00125831,0.05861309,0.22001289,0.80812007,0.13995314,0.00000000
-1.81590795,1.18155698,0.46253577,0.05773131,0.00134942,0.06118168,0.23226360,0.83423441,0.14659549,0.00000000
-1.80990495,1.21452589,0.47544249,0.05859180,0.00144168,0.06357351,0.24481510,0.85688982,0.15324684,0.00000000
-1.80390195,1.24273424,0.48576478,0.05927212,0.00153306,0.06576281,0.25762446,0.87578789,0.15988426,0.00000000
-1.79789895,1.26592336,0.49333520,0.05977835,0.00162153,0.06772742,0.27066437,0.89071240,0.16649467,0.00000000
-1.79189595,1.28395295,0.49804217,0.06012290,0.00170515,0.06944931,0.28392117,0.90153428,0.17307389,0.00000000
-1.78589295,1.29680196,0.49983329,0.06032359,0.00178205,0.07091490,0.29739208,0.90821432,0.17962539,0.00000000
-1.77988994,1.30456618,0.49871687,0.06040262,0.00185051,0.07211532,0.31108194,0.91080349,0.18615873,0.00000000
-1.77388694,1.30745259,0.49476145,0.06038542,0.00190900,0.07304655,0.32499940,0.90944097,0.19268774,0.00000000
-1.76788394,1.30577079,0.48809349,0.06029935,0.00195619,0.07370937,0.33915283,0.90434978,0.19922857,0.00000000
-1.76188094,1.29992173,0.47889315,0.06017251,0.00199103,0.07410923,0.35354600,0.89583030,0.20579754,0.00000000
-1.75587794,1.29038427,0.46738843,0.06003247,0.00201274,0.07425595,0.36817381,0.88425191,0.21240903,0.00000000
-1.74987494,1.27769990,0.45384790,0.05990516,0.00202085,0.07416327,0.38301828,0.87004294,0.21907336,0.00000000
-1.74387194,1.26245642,0.43857229,0.05981381,0.00201524,0.07384830,0.39804494,0.85367943,0.22579484,0.00000000
-1.73786893,1.24527109,0.42188533,0.05977814,0.00199609,0.07333092,0.41319992,0.83567311,0.23257009,0.00000000
-1.73186593,1.22677388,0.40412416,0.05981370,0.00196391,0.07263300,0.42840793,0.81655889,0.23938663,0.00000000
-1.72586293,1.20759149,0.38562976,0.05993138,0.00191951,0.07177767,0.44357118,0.79688250,0.24622196,0.00000000
-1.71985993,1.18833269,0.36673767,0.06013725,0.00186400,0.07078855,0.45856958,0.77718859,0.25304303,0.00000000
-1.71385693,1.16957550,0.34776953,0.06043258,0.00179870,0.06968897,0.47326204,0.75800970,0.25980636,0.00000000
-1.70785393,1.15185666,0.32902546,0.06081402,0.00172515,0.06850132,0.48748917,0.73985649,0.26645865,0.00000000
-1.70185093,1.13566350,0.31077780,0.06127411,0.00164504,0.06724639,0.50107702,0.72320939,0.27293799,0.00000000
-1.69584792,1.12142861,0.29326616,0.06180182,0.00156016,0.06594292,0.51384210,0.70851195,0.27917568,0.00000000
-1.68984492,1.10952709,0.27669408,0.06238335,0.00147233,0.06460723,0.52559717,0.69616587,0.28509847,0.00000000
-1.68384192,1.10027635,0.26122712,0.06300297,0.00138338,0.06325305,0.53615784,0.68652781,0.29063131,0.00000000
-1.67783892,1.09393808,0.24699248,0.06364387,0.00129507,0.06189142,0.54534961,0.67990768,0.29570037,0.00000000
-1.67183592,1.09072212,0.23408001,0.06428914,0.00120908,0.06053083,0.55301493,0.67656837,0.30023629,0.00000000
-1.66583292,1.09079156,0.22254436,0.06492256,0.00112692,0.05917748,0.55902020,0.67672658,0.30417743,0.00000000
-1.65982991,1.09426857,0.21240816,0.06552944,0.00104994,0.05783560,0.56326214,0.68055431,0.30747303,0.00000000
-1.65382691,1.10124038,0.20366594,0.06609726,0.00097930,0.05650794,0.56567328,0.68818089,0.31008606,0.00000000
-1.64782391,1.11176476,0.19628850,0.06661618,0.00091592,0.05519626,0.56622633,0.69969490,0.31199558,0.00000000
-1.64182091,1.12587455,0.19022749,0.06707942,0.00086051,0.05390182,0.56493710,0.71514590,0.31319859,0.00000000
-1.63581791,1.14358068,0.18541998,0.06748335,0.00081354,0.05262596,0.56186580,0.73454563,0.31371106,0.00000000
-1.62981491,1.16487357,0.18179280,0.06782749,0.00077528,0.05137043,0.55711658,0.75786841,0.31356815,0.00000000
-1.62381191,1.18972259,0.17926640,0.06811430,0.00074577,0.05013782,0.55083525,0.78505086,0.31282360,0.00000000
-1.61780890,1.21807371,0.17775818,0.06834872,0.00072485,0.04893175,0.54320527,0.81599079,0.31154816,0.00000000
-1.61180590,1.24984559,0.17718512,0.06853768,0.00071221,0.04775698,0.53444203,0.85054562,0.30982725,0.00000000
-1.60580290,1.28492444,0.17746586,0.06868941,0.00070740,0.04661932,0.52478578,0.88853044,0.30775777,0.00000000
-1.59979990,1.32315820,0.17852194,0.06881272,0.00070985,0.04552550,0.51449328,0.92971616,0.30544436,0.00000000
-1.59379690,1.36435078,0.18027860,0.06891620,0.00071889,0.04448278,0.50382872,0.97382824,0.30299518,0.00000000
