energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-0.06303152,2.13653592,0.00354632,0.08116386,0.19706883,0.00000000,0.32983075,1.21981642,0.31913931,0.74367274
-0.05702851,2.17713340,0.00387012,0.07972225,0.20173135,0.00000000,0.33711724,1.23826952,0.33292922,0.76230074
-0.05102551,2.21764347,0.00419546,0.07837489,0.20646759,0.00000000,0.34426058,1.25716433,0.34617135,0.78022003
-0.04502251,2.25699764,0.00451797,0.07712407,0.21119904,0.00000000,0.35108100,1.27588063,0.35861924,0.79705184
-0.03901951,2.29404619,0.00483309,0.07596689,0.21584329,0.00000000,0.35739251,1.29373299,0.37002866,0.81240676
-0.03301651,2.32760930,0.00513618,0.07489613,0.22031826,0.00000000,0.36301124,1.31000148,0.38016598,0.82590152
-0.02701351,2.35653051,0.00542271,0.07390147,0.22454659,0.00000000,0.36776380,1.32396413,0.38881655,0.83717612
-0.02101051,2.37972985,0.00568841,0.07297074,0.22845992,0.00000000,0.37149545,1.33492967,0.39579243,0.84591032
-0.01500750,2.39625387,0.00592940,0.07209138,0.23200263,0.00000000,0.37407738,1.34226898,0.40093933,0.85183868
-0.00900450,2.40532010,0.00614233,0.07125183,0.23513510,0.00000000,0.37541306,1.34544342,0.40414230,0.85476331
-0.00300150,2.40635354,0.00632458,0.07044283,0.23783599,0.00000000,0.37544298,1.34402905,0.40532987,0.85456362
0.00300150,2.39901346,0.00647429,0.06965853,0.24010369,0.00000000,0.37414786,1.33773525,0.40447655,0.85120261
0.00900450,2.38320903,0.00659047,0.06889741,0.24195656,0.00000000,0.37154988,1.32641707,0.40160345,0.84472927
0.01500750,2.35910325,0.00667306,0.06816276,0.24343207,0.00000000,0.36771211,1.31008073,0.39677709,0.83527708
0.02101051,2.32710492,0.00672290,0.06746292,0.24458487,0.00000000,0.36273597,1.28888221,0.39010639,0.82305857
0.02701351,2.28784932,0.00674174,0.06681102,0.24548377,0.00000000,0.35675702,1.26311901,0.38173815,0.80835638
0.03301651,2.24216873,0.00673213,0.06622443,0.24620795,0.00000000,0.34993915,1.23321585,0.37185102,0.79151115
0.03901951,2.19105445,0.00669732,0.06572381,0.24684236,0.00000000,0.34246764,1.19970505,0.36064854,0.77290708
0.04502251,2.13561247,0.00664113,0.06533181,0.24747275,0.00000000,0.33454134,1.16320281,0.34835143,0.75295582
0.05102551,2.07701522,0.00656777,0.06507161,0.24818063,0.00000000,0.32636437,1.12438266,0.33518960,0.73207955
0.05702851,2.01645190,0.00648166,0.06496522,0.24903814,0.00000000,0.31813790,1.08394765,0.32139424,0.71069418
0.06303152,1.95508005,0.00638724,0.06503181,0.25010357,0.00000000,0.31005227,1.04260249,0.30719037,0.68919345
0.06903452,1.89398071,0.00628876,0.06528597,0.25141734,0.00000000,0.30227993,1.00102734,0.29279017,0.66793478
0.07503752,1.83411944,0.00619011,0.06573621,0.25299899,0.00000000,0.29496956,0.95985419,0.27838738,0.64722744
0.08104052,1.77631485,0.00609467,0.06638366,0.25484524,0.00000000,0.28824157,0.91964719,0.26415301,0.62732366
0.08704352,1.72121602,0.00600515,0.06722110,0.25692920,0.00000000,0.28218524,0.88088740,0.25023236,0.60841281
0.09304652,1.66928967,0.00592351,0.06823239,0.25920084,0.00000000,0.27685765,0.84396279,0.23674359,0.59061911
0.09904952,1.62081705,0.00585086,0.06939231,0.26158875,0.00000000,0.27228426,0.80916351,0.22377756,0.57400248
0.10505253,1.57590054,0.00578750,0.07066695,0.26400302,0.00000000,0.26846125,0.77668237,0.21139907,0.55856262
0.11105553,1.53447891,0.00573289,0.07201445,0.26633912,0.00000000,0.26535927,0.74662017,0.19964910,0.54424571
0.11705853,1.49635005,0.00568576,0.07338625,0.26848265,0.00000000,0.26292850,0.71899538,0.18854805,0.53095341
0.12306153,1.46119966,0.00564414,0.07472868,0.27031462,0.00000000,0.26110469,0.69375707,0.17809948,0.51855351
0.12906453,1.42863384,0.00560555,0.07598491,0.27171711,0.00000000,0.25981566,0.67080050,0.16829429,0.50689147
0.13506753,1.39821382,0.00556712,0.07709701,0.27257885,0.00000000,0.25898813,0.64998403,0.15911494,0.49580244
0.14107054,1.36949065,0.00552577,0.07800823,0.27280063,0.00000000,0.25855428,0.63114641,0.15053951,0.48512282
0.14707354,1.34203804,0.00547836,0.07866519,0.27230015,0.00000000,0.25845778,0.61412342,0.14254534,0.47470097
0.15307654,1.31548159,0.00542187,0.07902003,0.27101608,0.00000000,0.25865884,0.59876287,0.13511208,0.46440649
0.15907954,1.28952290,0.00535357,0.07903227,0.26891115,0.00000000,0.25913809,0.58493725,0.12822408,0.45413762
0.16508254,1.26395750,0.00527112,0.07867044,0.26597418,0.00000000,0.25989896,0.57255325,0.12187192,0.44382650
0.17108554,1.23868588,0.00517271,0.07791325,0.26222081,0.00000000,0.26096845,0.56155781,0.11605312,0.43344209
0.17708854,1.21371718,0.00505712,0.07675039,0.25769309,0.00000000,0.26239620,0.55194058,0.11077204,0.42299076
0.18309155,1.18916568,0.00492381,0.07518283,0.25245776,0.00000000,0.26425188,0.54373249,0.10603908,0.41251456
0.18909455,1.16524058,0.00477286,0.07322270,0.24660357,0.00000000,0.26662105,0.53700104,0.10186916,0.40208740
0.19509755,1.14222976,0.00460503,0.07089264,0.24023747,0.00000000,0.26959961,0.53184240,0.09827978,0.39180941
0.20110055,1.12047879,0.00442167,0.06822485,0.23348017,0.00000000,0.27328724,0.52837102,0.09528862,0.38179989
0.20710355,1.10036642,0.00422466,0.06525971,0.22646108,0.00000000,0.27778009,0.52670758,0.09291109,0.37218921
0.21310655,1.08227810,0.00401629,0.06204424,0.21931296,0.00000000,0.28316315,0.52696583,0.09115773,0.36311024
0.21910955,1.06657917,0.00379921,0.05863027,0.21216657,0.00000000,0.28950279,0.52923951,0.09003188,0.35468966
0.22511256,1.05358927,0.00357625,0.05507261,0.20514554,0.00000000,0.29683985,0.53358991,0.08952755,0.34703968
0.23111556,1.04355944,0.00335034,0.05142720,0.19836165,0.00000000,0.30518378,0.54003522,0.08962781,0.34025065
0.23711856,1.03665343,0.00312439,0.04774938,0.19191090,0.00000000,0.31450820,0.54854212,0.09030366,0.33438492
0.24312156,1.03293416,0.00290117,0.04409228,0.18587032,0.00000000,0.32474825,0.55902050,0.09151356,0.32947220
0.24912456,1.03235626,0.00268325,0.04050551,0.18029587,0.00000000,0.33579990,0.57132164,0.09320358,0.32550677
0.25512756,1.03476523,0.00247289,0.03703402,0.17522138,0.00000000,0.34752156,0.58524011,0.09530828,0.32244660
0.26113057,1.03990326,0.00227200,0.03371739,0.17065859,0.00000000,0.35973780,0.60051953,0.09775224,0.32021448
0.26713357,1.04742158,0.00208212,0.03058936,0.16659829,0.00000000,0.37224529,0.61686199,0.10045208,0.31870107
0.27313657,1.05689866,0.00190439,0.02767764,0.16301240,0.00000000,0.38482062,0.63394073,0.10331918,0.31776966
0.27913957,1.06786343,0.00173955,0.02500403,0.15985699,0.00000000,0.39722975,0.65141554,0.10626263,0.31726253
0.28514257,1.07982211,0.00158797,0.02258483,0.15707591,0.00000000,0.40923863,0.66895003,0.10919249,0.31700842
0.29114557,1.09228733,0.00144968,0.02043135,0.15460497,0.00000000,0.42062439,0.68622991,0.11202320,0.31683085
0.29714857,1.10480787,0.00132440,0.01855063,0.15237628,0.00000000,0.43118668,0.70298126,0.11467687,0.31655676
0.30315158,1.11699726,0.00121163,0.01694623,0.15032269,0.00000000,0.44075838,0.71898769,0.11708635,0.31602508
0.30915458,1.12855959,0.00111065,0.01561908,0.14838201,0.00000000,0.44921513,0.73410528,0.11919796,0.31509478
0.31515758,1.13931087,0.00102062,0.01456823,0.14650070,0.00000000,0.45648312,0.74827442,0.12097364,0.31365189
0.32116058,1.14919476,0.00094062,0.01379161,0.14463704,0.00000000,0.46254466,0.76152763,0.12239246,0.31161527
0.32716358,1.15829126,0.00086969,0.01328664,0.14276343,0.00000000,0.46744100,0.77399264,0.12345142,0.30894070
0.33316658,1.16681784,0.00080689,0.01305070,0.14086786,0.00000000,0.47127232,0.78589034,0.12416537,0.30562309
0.33916958,1.17512256,0.00075129,0.01308143,0.13895433,0.00000000,0.47419465,0.79752738,0.12456624,0.30169680
0.34517259,1.18366927,0.00070207,0.01337686,0.13704238,0.00000000,0.47641385,0.80928357,0.12470131,0.29723388
0.35117559,1.19301532,0.00065847,0.01393532,0.13516565,0.00000000,0.47817668,0.82159438,0.12463086,0.29234050
0.35717859,1.20378287,0.00061984,0.01475523,0.13336957,0.00000000,0.47975968,0.83492928,0.12442517,0.28715161
0.36318159,1.21662489,0.00058562,0.01583469,0.13170843,0.00000000,0.48145597,0.84976691,0.12416097,0.28182420
0.36918459,1.23218768,0.00055535,0.01717095,0.13024181,0.00000000,0.48356091,0.86656804,0.12391763,0.27652948
0.37518759,1.25107160,0.00052865,0.01875978,0.12903073,0.00000000,0.48635715,0.88574783,0.12377313,0.27144437
0.38119060,1.27379219,0.00050523,0.02059482,0.12813370,0.00000000,0.49009992,0.90764865,0.12380015,0.26674275
0.38719360,1.30074356,0.00048485,0.02266685,0.12760277,0.00000000,0.49500332,0.93251503,0.12406235,0.26258692
0.39319660,1.33216621,0.00046729,0.02496317,0.12747997,0.00000000,0.50122827,0.96047192,0.12461106,0.25911971
0.39919960,1.36812103,0.00045240,0.02746700,0.12779423,0.00000000,0.50887287,0.99150775,0.12548263,0.25645757
0.40520260,1.40847097,0.00044002,0.03015708,0.12855887,0.00000000,0.51796571,1.02546316,0.12669648,0.25468514
0.41120560,1.45287181,0.00042997,0.03300735,0.12977003,0.00000000,0.52846240,1.06202631,0.12825395,0.25385128
0.41720860,1.50077251,0.00042212,0.03598697,0.13140584,0.00000000,0.54024571,1.10073520,0.13013810,0.25396715
0.42321161,1.55142570,0.00041626,0.03906039,0.13342660,0.00000000,0.55312938,1.14098727,0.13231444,0.25500597
0.42921461,1.60390798,0.00041223,0.04218789,0.13577580,0.00000000,0.56686522,1.18205589,0.13473249,0.25690487
0.43521761,1.65714938,0.00040980,0.04532617,0.13838212,0.00000000,0.58115354,1.22311338,0.13732824,0.25956841
0.44122061,1.70997082,0.00040877,0.04842929,0.14116203,0.00000000,0.59565613,1.26325951,0.14002728,0.26287383
0.44722361,1.76112790,0.00040892,0.05144984,0.14402319,0.00000000,0.61001130,1.30155440,0.14274850,0.26667747
0.45322661,1.80935924,0.00041003,0.05434023,0.14686821,0.00000000,0.62385019,1.33705427,0.14540822,0.27082240
0.45922961,1.85343698,0.00041191,0.05705414,0.14959876,0.00000000,0.63681361,1.36884861,0.14792445,0.27514648
0.46523262,1.89221727,0.00041440,0.05954808,0.15211969,0.00000000,0.64856836,1.39609685,0.15022124,0.27949072
0.47123562,1.92468819,0.00041735,0.06178288,0.15434312,0.00000000,0.65882253,1.41806300,0.15223266,0.28370746
0.47723862,1.95001311,0.00042068,0.06372518,0.15619211,0.00000000,0.66733863,1.43414662,0.15390657,0.28766776
0.48324162,1.96756705,0.00042436,0.06534873,0.15760394,0.00000000,0.67394419,1.44390856,0.15520758,0.29126802
0.48924462,1.97696465,0.00042842,0.06663553,0.15853266,0.00000000,0.67853908,1.44709039,0.15611939,0.29443503
0.49524762,1.97807816,0.00043294,0.06757670,0.15895090,0.00000000,0.68109933,1.44362655,0.15664627,0.29712967
0.50125063,1.97104468,0.00043810,0.06817292,0.15885086,0.00000000,0.68167715,1.43364870,0.15681352,0.29934864
0.50725363,1.95626240,0.00044410,0.06843468,0.15824439,0.00000000,0.68039727,1.41748198,0.15666699,0.30112453
0.51325663,1.93437586,0.00045123,0.06838203,0.15716223,0.00000000,0.67744976,1.39563365,0.15627171,0.30252395
0.51925963,1.90625114,0.00045981,0.06804398,0.15565238,0.00000000,0.67307965,1.36877432,0.15570954,0.30364397
0.52526263,1.87294200,0.00047022,0.06745751,0.15377785,0.00000000,0.66757409,1.33771306,0.15507604,0.30460703
0.53126563,1.83564886,0.00048286,0.06666632,0.15161371,0.00000000,0.66124758,1.30336731,0.15447676,0.30555463
0.53726863,1.79567233,0.00049812,0.06571922,0.14924379,0.00000000,0.65442608,1.26672911,0.15402301,0.30664000
0.54327164,1.75436356,0.00051645,0.06466833,0.14675705,0.00000000,0.64743088,1.22882923,0.15382733,0.30802034
0.54927464,1.71307381,0.00053822,0.06356717,0.14424393,0.00000000,0.64056300,1.19070073,0.15399896,0.30984886
0.55527764,1.67310527,0.00056382,0.06246864,0.14179273,0.00000000,0.63408895,1.15334367,0.15463941,0.31226711
0.56128064,1.63566554,0.00059358,0.06142310,0.13948635,0.00000000,0.62822851,1.11769223,0.15583838,0.31539800
0.56728364,1.60182749,0.00062780,0.06047652,0.13739932,0.00000000,0.62314511,1.08458579,0.15767021,0.31933981
0.57328664,1.57249615,0.00066670,0.05966883,0.13559550,0.00000000,0.61893937,1.05474490,0.16019105,0.32416154
0.57928964,1.54838381,0.00071046,0.05903256,0.13412627,0.00000000,0.61564578,1.02875295,0.16343675,0.32989977
0.58529265,1.52999413,0.00075917,0.05859177,0.13302948,0.00000000,0.61323293,1.00704407,0.16742171,0.33655719
0.59129565,1.51761536,0.00081287,0.05836139,0.13232901,0.00000000,0.61160696,0.98989744,0.17213855,0.34410278
0.59729865,1.51132274,0.00087155,0.05834687,0.13203499,0.00000000,0.61061798,0.97743778,0.17755874,0.35247368
0.60330165,1.51098920,0.00093512,0.05854428,0.13214465,0.00000000,0.61006920,0.96964177,0.18363394,0.36157853
0.60930465,1.51630356,0.00100345,0.05894077,0.13264355,0.00000000,0.60972797,0.96634956,0.19029814,0.37130204
0.61530765,1.52679484,0.00107636,0.05951536,0.13350731,0.00000000,0.60933838,0.96728061,0.19747030,0.38151051
0.62131066,1.54186112,0.00115363,0.06023999,0.13470349,0.00000000,0.60863444,0.97205285,0.20505740,0.39205811
0.62731366,1.56080135,0.00123500,0.06108090,0.13619362,0.00000000,0.60735343,0.98020399,0.21295769,0.40279323
0.63331666,1.58284842,0.00132019,0.06200013,0.13793523,0.00000000,0.60524849,0.99121391,0.22106398,0.41356494
0.63931966,1.60720181,0.00140888,0.06295709,0.13988374,0.00000000,0.60210008,1.00452714,0.22926674,0.42422891
0.64532266,1.63305838,0.00150073,0.06391021,0.14199408,0.00000000,0.59772561,1.01957426,0.23745698,0.43465264
0.65132566,1.65964004,0.00159536,0.06481858,0.14422213,0.00000000,0.59198693,1.03579155,0.24552859,0.44471973
0.65732866,1.68621736,0.00169238,0.06564340,0.14652565,0.00000000,0.58479544,1.05263820,0.25338026,0.45433303
0.66333167,1.71212841,0.00179133,0.06634933,0.14886502,0.00000000,0.57611467,1.06961054,0.26091684,0.46341663
0.66933467,1.73679254,0.00189173,0.06690566,0.15120353,0.00000000,0.56596035,1.08625306,0.26805012,0.47191653
0.67533767,1.75971913,0.00199305,0.06728719,0.15350744,0.00000000,0.55439813,1.10216626,0.27469916,0.47980029
0.68134067,1.78051159,0.00209470,0.06747489,0.15574572,0.00000000,0.54153925,1.11701133,0.28079022,0.48705561
0.68734367,1.79886709,0.00219608,0.06745626,0.15788977,0.00000000,0.52753454,1.13051203,0.28625637,0.49368809
0.69334667,1.81457288,0.00229652,0.06722553,0.15991295,0.00000000,0.51256706,1.14245418,0.29103695,0.49971847
0.69934967,1.82749995,0.00239536,0.06678348,0.16179016,0.00000000,0.49684401,1.15268329,0.29507705,0.50517943
0.70535268,1.83759500,0.00249193,0.06613715,0.16349758,0.00000000,0.48058832,1.16110077,0.29832705,0.51011234
0.71135568,1.84487149,0.00258559,0.06529931,0.16501249,0.00000000,0.46403030,1.16765938,0.30074243,0.51456407
0.71735868,1.84940067,0.00267579,0.06428781,0.16631337,0.00000000,0.44739984,1.17235831,0.30228381,0.51858409
0.72336168,1.85130312,0.00276205,0.06312477,0.16738018,0.00000000,0.43091950,1.17523839,0.30291744,0.52222193
0.72936468,1.85074124,0.00284410,0.06183578,0.16819491,0.00000000,0.41479865,1.17637759,0.30261591,0.52552510
0.73536768,1.84791307,0.00292182,0.06044892,0.16874232,0.00000000,0.39922894,1.17588718,0.30135929,0.52853759
0.74137069,1.84304726,0.00299538,0.05899393,0.16901082,0.00000000,0.38438101,1.17390845,0.29913637,0.53129865
0.74737369,1.83639926,0.00306519,0.05750125,0.16899342,0.00000000,0.37040255,1.17060999,0.29594613,0.53384210
0.75337669,1.82824824,0.00313202,0.05600121,0.16868874,0.00000000,0.35741761,1.16618533,0.29179911,0.53619590
0.75937969,1.81889449,0.00319697,0.05452324,0.16810184,0.00000000,0.34552681,1.16085084,0.28671866,0.53838182
0.76538269,1.80865667,0.00326147,0.05309511,0.16724492,0.00000000,0.33480844,1.15484333,0.28074188,0.54041533
0.77138569,1.79786860,0.00332729,0.05174232,0.16613769,0.00000000,0.32532013,1.14841729,0.27392013,0.54230535
0.77738869,1.78687493,0.00339651,0.05048754,0.16480751,0.00000000,0.31710079,1.14184143,0.26631905,0.54405403
0.78339170,1.77602566,0.00347144,0.04935010,0.16328901,0.00000000,0.31017262,1.13539414,0.25801792,0.54565632
0.78939470,1.76566896,0.00355457,0.04834568,0.16162337,0.00000000,0.30454303,1.12935787,0.24910853,0.54709959
0.79539770,1.75614253,0.00364846,0.04748596,0.15985718,0.00000000,0.30020617,1.12401237,0.23969336,0.54836305
0.80140070,1.74776350,0.00375565,0.04677847,0.15804091,0.00000000,0.29714411,1.11962671,0.22988326,0.54941728
0.80740370,1.74081714,0.00387851,0.04622643,0.15622702,0.00000000,0.29532749,1.11645033,0.21979474,0.55022386
0.81340670,1.73554493,0.00401913,0.04582880,0.15446789,0.00000000,0.29471565,1.11470355,0.20954691,0.55073515
0.81940970,1.73213249,0.00417915,0.04558028,0.15281352,0.00000000,0.29525644,1.11456757,0.19925835,0.55089446
0.82541271,1.73069809,0.00435969,0.04547157,0.15130922,0.00000000,0.29688558,1.11617491,0.18904389,0.55063660
0.83141571,1.73128247,0.00456119,0.04548956,0.14999344,0.00000000,0.29952594,1.11960031,0.17901165,0.54988887
0.83741871,1.73384066,0.00478330,0.04561773,0.14889572,0.00000000,0.30308677,1.12485317,0.16926040,0.54857258
0.84342171,1.73823656,0.00502483,0.04583657,0.14803498,0.00000000,0.30746318,1.13187161,0.15987732,0.54660507
0.84942471,1.74424081,0.00528370,0.04612412,0.14741830,0.00000000,0.31253594,1.14051905,0.15093634,0.54390219
0.85542771,1.75153247,0.00555695,0.04645656,0.14704017,0.00000000,0.31817190,1.15058340,0.14249712,0.54038120
0.86143072,1.75970473,0.00584071,0.04680888,0.14688228,0.00000000,0.32422512,1.16177954,0.13460462,0.53596395
0.86743372,1.76827486,0.00613033,0.04715556,0.14691401,0.00000000,0.33053877,1.17375495,0.12728939,0.53058017
0.87343672,1.77669820,0.00642048,0.04747135,0.14709347,0.00000000,0.33694788,1.18609874,0.12056835,0.52417092
0.87943972,1.78438588,0.00670525,0.04773196,0.14736920,0.00000000,0.34328305,1.19835376,0.11444622,0.51669171
0.88544272,1.79072570,0.00697838,0.04791484,0.14768234,0.00000000,0.34937479,1.21003169,0.10891726,0.50811556
0.89144572,1.79510546,0.00723342,0.04799981,0.14796935,0.00000000,0.35505859,1.22063033,0.10396743,0.49843543
0.89744872,1.79693780,0.00746395,0.04796975,0.14816504,0.00000000,0.36018045,1.22965268,0.09957665,0.48766630
0.90345173,1.79568545,0.00766383,0.04781109,0.14820576,0.00000000,0.36460255,1.23662688,0.09572117,0.47584642
0.90945473,1.79088591,0.00782738,0.04751431,0.14803284,0.00000000,0.36820892,1.24112619,0.09237589,0.46303804
0.91545773,1.78217416,0.00794961,0.04707419,0.14759578,0.00000000,0.37091068,1.24278811,0.08951646,0.44932719
0.92146073,1.76930258,0.00802640,0.04649005,0.14685534,0.00000000,0.37265070,1.24133160,0.08712108,0.43482289
0.92746373,1.75215679,0.00805465,0.04576577,0.14578619,0.00000000,0.37340725,1.23657176,0.08517202,0.41965545
0.93346673,1.73076674,0.00803239,0.04490969,0.14437913,0.00000000,0.37319644,1.22843088,0.08365662,0.40397413
0.93946973,1.70531230,0.00795884,0.04393435,0.14264262,0.00000000,0.37207333,1.21694559,0.08256791,0.38794421
0.94547274,1.67612295,0.00783449,0.04285614,0.14060369,0.00000000,0.37013143,1.20226940,0.08190467,0.37174343
0.95147574,1.64367144,0.00766099,0.04169475,0.13830802,0.00000000,0.36750068,1.18467053,0.08167112,0.35555809
0.95747874,1.60856158,0.00744116,0.04047259,0.13581927,0.00000000,0.36434378,1.16452509,0.08187608,0.33957874
0.96348174,1.57151059,0.00717885,0.03921411,0.13321766,0.00000000,0.36085111,1.14230573,0.08253188,0.32399581
0.96948474,1.53332667,0.00687881,0.03794504,0.13059775,0.00000000,0.35723431,1.11856634,0.08365284,0.30899508
0.97548774,1.49488276,0.00654651,0.03669161,0.12806562,0.00000000,0.35371885,1.09392336,0.08525358,0.29475338
0.98149075,1.45708754,0.00618794,0.03547983,0.12573542,0.00000000,0.35053576,1.06903455,0.08734723,0.28143445
0.98749375,1.42085489,0.00580943,0.03433471,0.12372554,0.00000000,0.34791312,1.04457614,0.08994350,0.26918515
0.99349675,1.38707309,0.00541748,0.03327960,0.12215442,0.00000000,0.34606732,1.02121934,0.09304695,0.25813223
0.99949975,1.35657504,0.00501848,0.03233561,0.12113623,0.00000000,0.34519481,0.99960708,0.09665527,0.24837967
1.00550275,1.33011058,0.00461861,0.03152112,0.12077656,0.00000000,0.34546445,0.98033212,0.10075789,0.24000663
1.01150575,1.30832216,0.00422366,0.03085135,0.12116829,0.00000000,0.34701095,0.96391717,0.10533488,0.23306623
1.01750875,1.29172455,0.00383889,0.03033820,0.12238775,0.00000000,0.34992952,0.95079786,0.11035622,0.22758505
1.02351176,1.28068942,0.00346892,0.02999007,0.12449138,0.00000000,0.35427216,0.94130909,0.11578150,0.22356347
1.02951476,1.27543525,0.00311769,0.02981186,0.12751299,0.00000000,0.36004554,0.93567521,0.12156008,0.22097674
1.03551776,1.27602269,0.00278840,0.02980517,0.13146175,0.00000000,0.36721068,0.93400417,0.12763173,0.21977691
1.04152076,1.28235557,0.00248348,0.02996845,0.13632101,0.00000000,0.37568438,0.93628580,0.13392775,0.21989536
1.04752376,1.29418718,0.00220465,0.03029739,0.14204788,0.00000000,0.38534236,0.94239407,0.14037246,0.22124598
1.05352676,1.31113154,0.00195290,0.03078530,0.14857390,0.00000000,0.39602398,0.95209317,0.14688517,0.22372889
1.05952976,1.33267906,0.00172859,0.03142353,0.15580646,0.00000000,0.40753822,0.96504690,0.15338247,0.22723451
1.06553277,1.35821585,0.00153152,0.03220194,0.16363118,0.00000000,0.41967088,0.98083113,0.15978069,0.23164787
1.07153577,1.38704596,0.00136097,0.03310939,0.17191503,0.00000000,0.43219238,0.99894861,0.16599862,0.23685307
1.07753877,1.41841552,0.00121580,0.03413410,0.18051023,0.00000000,0.44486614,1.01884571,0.17196024,0.24273755
1.08354177,1.45153799,0.00109456,0.03526406,0.18925862,0.00000000,0.45745695,1.03993030,0.17759735,0.24919620
1.08954477,1.48561946,0.00099552,0.03648731,0.19799653,0.00000000,0.46973902,1.06159032,0.18285204,0.25613497
1.09554777,1.51988308,0.00091681,0.03779215,0.20655975,0.00000000,0.48150343,1.08321229,0.18767887,0.26347390
1.10155078,1.55359172,0.00085642,0.03916729,0.21478859,0.00000000,0.49256456,1.10419910,0.19204654,0.27114941
1.10755378,1.58606802,0.00081231,0.04060179,0.22253274,0.00000000,0.50276523,1.12398667,0.19593915,0.27911570
1.11355678,1.61671117,0.00078242,0.04208506,0.22965572,0.00000000,0.51198041,1.14205873,0.19935672,0.28734507
1.11955978,1.64500968,0.00076477,0.04360664,0.23603866,0.00000000,0.52011921,1.15795938,0.20231511,0.29582732
1.12556278,1.67054987,0.00075742,0.04515601,0.24158349,0.00000000,0.52712524,1.17130302,0.20484518,0.30456795
1.13156578,1.69301981,0.00075854,0.04672230,0.24621509,0.00000000,0.53297520,1.18178130,0.20699122,0.31358538
1.13756878,1.71220857,0.00076642,0.04829398,0.24988252,0.00000000,0.53767594,1.18916704,0.20880877,0.32290717
1.14357179,1.72800113,0.00077947,0.04985865,0.25255930,0.00000000,0.54126008,1.19331496,0.21036176,0.33256545
1.14957479,1.74036930,0.00079623,0.05140278,0.25424257,0.00000000,0.54378055,1.19415938,0.21171917,0.34259174
1.15557779,1.74935929,0.00081536,0.05291155,0.25495146,0.00000000,0.54530431,1.19170918,0.21295134,0.35301140
1.16158079,1.75507671,0.00083567,0.05436889,0.25472450,0.00000000,0.54590573,1.18604029,0.21412613,0.36383805
1.16758379,1.75767009,0.00085609,0.05575751,0.25361652,0.00000000,0.54565989,1.17728632,0.21530507,0.37506824
1.17358679,1.75731383,0.00087565,0.05705919,0.25169501,0.00000000,0.54463641,1.16562784,0.21653971,0.38667678
1.17958979,1.75419187,0.00089355,0.05825523,0.24903619,0.00000000,0.54289401,1.15128101,0.21786841,0.39861294
1.18559280,1.74848301,0.00090905,0.05932697,0.24572119,0.00000000,0.54047627,1.13448622,0.21931380,0.41079798
1.19159580,1.74034897,0.00092157,0.06025651,0.24183230,0.00000000,0.53740878,1.11549746,0.22088094,0.42312414
1.19759880,1.72992608,0.00093062,0.06102760,0.23744969,0.00000000,0.53369791,1.09457301,0.22255646,0.43545539
1.20360180,1.71732101,0.00093584,0.06162648,0.23264863,0.00000000,0.52933131,1.07196789,0.22430867,0.44762997
1.20960480,1.70261116,0.00093697,0.06204292,0.22749747,0.00000000,0.52428004,1.04792874,0.22608876,0.45946471
1.21560780,1.68584960,0.00093387,0.06227110,0.22205635,0.00000000,0.51850222,1.02269099,0.22783299,0.47076118
1.22161081,1.66707443,0.00092652,0.06231055,0.21637666,0.00000000,0.51194813,0.99647878,0.22946582,0.48131326
1.22761381,1.64632189,0.00091501,0.06216690,0.21050141,0.00000000,0.50456623,0.96950728,0.23090388,0.49091605
1.23361681,1.62364265,0.00089957,0.06185251,0.20446617,0.00000000,0.49630992,0.94198732,0.23206057,0.49937555
1.23961981,1.59912005,0.00088052,0.06138684,0.19830065,0.00000000,0.48714452,0.91413176,0.23285104,0.50651877
1.24562281,1.57288924,0.00085832,0.06079662,0.19203077,0.00000000,0.47705422,0.88616330,0.23319736,0.51220371
1.25162581,1.54515602,0.00083352,0.06011573,0.18568098,0.00000000,0.46604832,0.85832290,0.23303361,0.51632877
1.25762881,1.51621392,0.00080681,0.05938476,0.17927664,0.00000000,0.45416675,0.83087826,0.23231055,0.51884101
1.26363182,1.48645856,0.00077897,0.05865038,0.17284646,0.00000000,0.44148421,0.80413176,0.23099976,0.51974280
1.26963482,1.45639810,0.00075087,0.05796430,0.16642460,0.00000000,0.42811295,0.77842700,0.22909691,0.51909656
1.27563782,1.42665888,0.00072348,0.05738217,0.16005243,0.00000000,0.41420387,0.75415365,0.22662408,0.51702721
1.28164082,1.39798568,0.00069785,0.05696206,0.15377988,0.00000000,0.39994596,0.73174988,0.22363095,0.51372215
1.28764382,1.37123627,0.00067510,0.05676303,0.14766611,0.00000000,0.38556399,0.71170214,0.22019480,0.50942868
1.29364682,1.34736997,0.00065639,0.05684338,0.14177973,0.00000000,0.37131467,0.69454203,0.21641937,0.50444897
1.29964982,1.32743058,0.00064294,0.05725906,0.13619825,0.00000000,0.35748128,0.68084002,0.21243253,0.49913270
1.30565283,1.31252401,0.00063600,0.05806192,0.13100705,0.00000000,0.34436711,0.67119631,0.20838295,0.49386762
1.31165583,1.30379123,0.00063680,0.05929822,0.12629778,0.00000000,0.33228788,0.66622860,0.20443581,0.48906837
1.31765883,1.30237739,0.00064658,0.06100710,0.12216626,0.00000000,0.32156342,0.66655742,0.20076790,0.48516412
1.32366183,1.30939803,0.00066654,0.06321941,0.11871001,0.00000000,0.31250894,0.67278904,0.19756207,0.48258524
